GENE_ID	locusLine	bin_1_43_0EXV_0229Kronos_MM1S-KB-24hr-1_Input_hs_i87.bam
1_MACS_peak_19891_lociStitched	chr5(.):112397211-112399826	0.2133
1_MACS_peak_19892_lociStitched	chr5(.):112449860-112451739	0.225
1_MACS_peak_19893_lociStitched	chr5(.):112507131-112508461	0.2194
1_MACS_peak_19894_lociStitched	chr5(.):112548635-112549884	0.2717
2_MACS_peak_19895_lociStitched	chr5(.):112580982-112589867	0.1488
1_MACS_peak_19897_lociStitched	chr5(.):112597511-112600054	0.2224
1_MACS_peak_19898_lociStitched	chr5(.):112628413-112631301	0.2688
1_MACS_peak_19899_lociStitched	chr5(.):112656038-112657721	0.1714
1_MACS_peak_19900_lociStitched	chr5(.):112848929-112850463	0.2075
1_MACS_peak_19901_lociStitched	chr5(.):113696300-113698724	0.1639
1_MACS_peak_19902_lociStitched	chr5(.):114036462-114037124	0.138
1_MACS_peak_19903_lociStitched	chr5(.):114504607-114506493	0.1591
1_MACS_peak_19904_lociStitched	chr5(.):114544383-114546018	0.1443
1_MACS_peak_19905_lociStitched	chr5(.):114597303-114599213	0.265
1_MACS_peak_19906_lociStitched	chr5(.):114606518-114608240	0.1771
1_MACS_peak_19907_lociStitched	chr5(.):114631328-114632419	0.1491
2_MACS_peak_19908_lociStitched	chr5(.):114712851-114716532	0.2405
1_MACS_peak_19910_lociStitched	chr5(.):114877737-114881299	0.2129
1_MACS_peak_19911_lociStitched	chr5(.):114936905-114938635	0.1575
1_MACS_peak_19912_lociStitched	chr5(.):114960936-114962558	0.2438
1_MACS_peak_19913_lociStitched	chr5(.):114969621-114970689	0.2177
1_MACS_peak_19914_lociStitched	chr5(.):115176337-115178776	0.1674
1_MACS_peak_19915_lociStitched	chr5(.):115419872-115421707	0.189
1_MACS_peak_19916_lociStitched	chr5(.):116790267-116791634	0.2958
1_MACS_peak_19917_lociStitched	chr5(.):117223776-117225303	0.2387
1_MACS_peak_19918_lociStitched	chr5(.):117571423-117572574	0.1567
1_MACS_peak_19919_lociStitched	chr5(.):117584572-117585760	0.2454
1_MACS_peak_19920_lociStitched	chr5(.):118323452-118325062	0.274
1_MACS_peak_19921_lociStitched	chr5(.):118366393-118368126	0.1729
2_MACS_peak_19922_lociStitched	chr5(.):118405594-118410709	0.2245
2_MACS_peak_19924_lociStitched	chr5(.):118603470-118612415	0.1935
1_MACS_peak_19926_lociStitched	chr5(.):118643460-118645608	0.2002
3_MACS_peak_19927_lociStitched	chr5(.):118657914-118678883	0.2123
1_MACS_peak_19930_lociStitched	chr5(.):118689139-118690473	0.2238
1_MACS_peak_19931_lociStitched	chr5(.):118702010-118704676	0.2131
1_MACS_peak_19932_lociStitched	chr5(.):118787645-118789361	0.2144
1_MACS_peak_19933_lociStitched	chr5(.):118872621-118874546	0.2095
1_MACS_peak_19934_lociStitched	chr5(.):119438877-119439707	0.2059
1_MACS_peak_19935_lociStitched	chr5(.):119704450-119705388	0.1171
1_MACS_peak_19936_lociStitched	chr5(.):119740895-119742437	0.1853
1_MACS_peak_19937_lociStitched	chr5(.):119793383-119794487	0.2723
1_MACS_peak_19938_lociStitched	chr5(.):121296770-121298797	0.2738
2_MACS_peak_19939_lociStitched	chr5(.):121632582-121637669	0.1529
2_MACS_peak_19941_lociStitched	chr5(.):121647837-121660773	0.1451
1_MACS_peak_19943_lociStitched	chr5(.):121808027-121809982	0.1867
1_MACS_peak_19944_lociStitched	chr5(.):122110303-122112302	0.2004
1_MACS_peak_19945_lociStitched	chr5(.):122179848-122182063	0.1922
1_MACS_peak_19946_lociStitched	chr5(.):122371397-122372718	0.2195
1_MACS_peak_19947_lociStitched	chr5(.):122757937-122760495	0.2375
1_MACS_peak_19948_lociStitched	chr5(.):122846953-122849567	0.204
1_MACS_peak_19949_lociStitched	chr5(.):122884196-122886250	0.2132
1_MACS_peak_19950_lociStitched	chr5(.):123242214-123243264	0.2254
1_MACS_peak_19951_lociStitched	chr5(.):123392377-123393649	0.219
1_MACS_peak_19952_lociStitched	chr5(.):123788327-123790310	0.2108
1_MACS_peak_19953_lociStitched	chr5(.):123854658-123856373	0.2283
2_MACS_peak_19954_lociStitched	chr5(.):123912348-123920456	0.1476
1_MACS_peak_19956_lociStitched	chr5(.):123984192-123988315	0.2489
1_MACS_peak_19957_lociStitched	chr5(.):124040077-124041467	0.2059
1_MACS_peak_19958_lociStitched	chr5(.):124081621-124085427	0.198
1_MACS_peak_19959_lociStitched	chr5(.):124236898-124239143	0.1837
1_MACS_peak_19960_lociStitched	chr5(.):124258260-124259559	0.1392
1_MACS_peak_19961_lociStitched	chr5(.):124269773-124272596	0.2574
2_MACS_peak_19962_lociStitched	chr5(.):124286478-124293550	0.1693
2_MACS_peak_19964_lociStitched	chr5(.):124743489-124748710	0.1789
2_MACS_peak_19966_lociStitched	chr5(.):125296240-125304812	0.1551
1_MACS_peak_19968_lociStitched	chr5(.):125323706-125324413	0.0665
1_MACS_peak_19969_lociStitched	chr5(.):125758486-125759660	0.1671
1_MACS_peak_19970_lociStitched	chr5(.):125784873-125786828	0.2507
1_MACS_peak_19971_lociStitched	chr5(.):125832731-125833973	0.3298
1_MACS_peak_19972_lociStitched	chr5(.):125898435-125899354	0.1272
1_MACS_peak_19973_lociStitched	chr5(.):125936178-125937784	0.1266
1_MACS_peak_19974_lociStitched	chr5(.):125948839-125952236	0.1846
1_MACS_peak_19975_lociStitched	chr5(.):126083202-126084762	0.2193
2_MACS_peak_19976_lociStitched	chr5(.):126093634-126099029	0.125
1_MACS_peak_19978_lociStitched	chr5(.):126111102-126116300	0.2534
1_MACS_peak_19979_lociStitched	chr5(.):126127556-126129425	0.2118
1_MACS_peak_19980_lociStitched	chr5(.):126146629-126148054	0.1826
1_MACS_peak_19981_lociStitched	chr5(.):126178551-126179769	0.1467
1_MACS_peak_19982_lociStitched	chr5(.):126307333-126309091	0.1879
1_MACS_peak_19983_lociStitched	chr5(.):126322943-126325121	0.167
1_MACS_peak_19984_lociStitched	chr5(.):126333444-126335003	0.2019
1_MACS_peak_19985_lociStitched	chr5(.):126365008-126367435	0.2851
1_MACS_peak_19986_lociStitched	chr5(.):126408314-126409795	0.2786
1_MACS_peak_19987_lociStitched	chr5(.):126431876-126432932	0.1758
1_MACS_peak_19988_lociStitched	chr5(.):126655426-126657401	0.2812
1_MACS_peak_19989_lociStitched	chr5(.):126852956-126854678	0.1891
1_MACS_peak_19990_lociStitched	chr5(.):127296127-127298020	0.2279
1_MACS_peak_19991_lociStitched	chr5(.):127417385-127420761	0.1894
1_MACS_peak_19992_lociStitched	chr5(.):128429349-128431373	0.2596
1_MACS_peak_19993_lociStitched	chr5(.):128460880-128462881	0.2494
1_MACS_peak_19994_lociStitched	chr5(.):128795995-128798610	0.2352
1_MACS_peak_19995_lociStitched	chr5(.):129239450-129241135	0.1574
1_MACS_peak_19996_lociStitched	chr5(.):129447180-129448395	0.1999
1_MACS_peak_19997_lociStitched	chr5(.):129658544-129661701	0.2557
1_MACS_peak_19998_lociStitched	chr5(.):129876385-129878836	0.1544
1_MACS_peak_19999_lociStitched	chr5(.):130058957-130061399	0.173
1_MACS_peak_20000_lociStitched	chr5(.):130172149-130172987	0.2304
2_MACS_peak_20001_lociStitched	chr5(.):130400293-130406058	0.1377
2_MACS_peak_20003_lociStitched	chr5(.):130499123-130507685	0.1711
1_MACS_peak_20005_lociStitched	chr5(.):130587875-130589906	0.267
1_MACS_peak_20006_lociStitched	chr5(.):130598316-130601988	0.2139
3_MACS_peak_20007_lociStitched	chr5(.):130608892-130625441	0.1399
2_MACS_peak_20010_lociStitched	chr5(.):130708637-130719115	0.2198
1_MACS_peak_20012_lociStitched	chr5(.):130751833-130753561	0.1861
1_MACS_peak_20013_lociStitched	chr5(.):130823745-130825162	0.1923
1_MACS_peak_20014_lociStitched	chr5(.):130849579-130851555	0.2183
1_MACS_peak_20015_lociStitched	chr5(.):130969350-130973185	0.2582
1_MACS_peak_20016_lociStitched	chr5(.):130982163-130983984	0.174
1_MACS_peak_20017_lociStitched	chr5(.):131131590-131133488	0.2411
1_MACS_peak_20018_lociStitched	chr5(.):131425269-131426347	0.1854
2_MACS_peak_20019_lociStitched	chr5(.):131435099-131443950	0.2329
2_MACS_peak_20021_lociStitched	chr5(.):131452003-131457089	0.1621
1_MACS_peak_20023_lociStitched	chr5(.):131512113-131512969	0.1599
1_MACS_peak_20024_lociStitched	chr5(.):131628523-131630434	0.2603
1_MACS_peak_20025_lociStitched	chr5(.):131704654-131706619	0.1628
3_MACS_peak_20026_lociStitched	chr5(.):131744619-131774527	0.2237
6_MACS_peak_20029_lociStitched	chr5(.):131789537-131837969	0.2043
2_MACS_peak_20035_lociStitched	chr5(.):131855740-131862732	0.1913
1_MACS_peak_20037_lociStitched	chr5(.):131891847-131893956	0.2488
1_MACS_peak_20038_lociStitched	chr5(.):131963833-131966366	0.216
1_MACS_peak_20039_lociStitched	chr5(.):132072315-132073952	0.2728
1_MACS_peak_20040_lociStitched	chr5(.):132112699-132113646	0.0911
1_MACS_peak_20041_lociStitched	chr5(.):132165108-132167197	0.1915
1_MACS_peak_20042_lociStitched	chr5(.):132201328-132203382	0.237
1_MACS_peak_20043_lociStitched	chr5(.):132231624-132233225	0.1641
1_MACS_peak_20044_lociStitched	chr5(.):132297714-132300232	0.242
1_MACS_peak_20045_lociStitched	chr5(.):132361251-132362690	0.1899
3_MACS_peak_20046_lociStitched	chr5(.):132386262-132400422	0.1599
1_MACS_peak_20049_lociStitched	chr5(.):133303340-133305169	0.2458
1_MACS_peak_20050_lociStitched	chr5(.):133338723-133341765	0.2594
1_MACS_peak_20051_lociStitched	chr5(.):133435297-133437051	0.2075
1_MACS_peak_20052_lociStitched	chr5(.):133510637-133513750	0.2022
1_MACS_peak_20053_lociStitched	chr5(.):133559976-133563408	0.277
2_MACS_peak_20054_lociStitched	chr5(.):133702208-133708536	0.2098
1_MACS_peak_20056_lociStitched	chr5(.):133746745-133748470	0.2533
1_MACS_peak_20057_lociStitched	chr5(.):133771379-133773812	0.2802
1_MACS_peak_20058_lociStitched	chr5(.):133859425-133864196	0.1847
2_MACS_peak_20059_lociStitched	chr5(.):133927300-133931855	0.2157
2_MACS_peak_20061_lociStitched	chr5(.):133961984-133969080	0.1127
2_MACS_peak_20063_lociStitched	chr5(.):133977920-133986022	0.1901
1_MACS_peak_20065_lociStitched	chr5(.):134073443-134075471	0.2485
1_MACS_peak_20066_lociStitched	chr5(.):134094006-134095581	0.2946
1_MACS_peak_20067_lociStitched	chr5(.):134180724-134183071	0.2501
2_MACS_peak_20068_lociStitched	chr5(.):134209091-134213674	0.1847
2_MACS_peak_20070_lociStitched	chr5(.):134237286-134242241	0.2039
1_MACS_peak_20072_lociStitched	chr5(.):134365972-134370847	0.1053
1_MACS_peak_20073_lociStitched	chr5(.):134388159-134390453	0.2088
1_MACS_peak_20074_lociStitched	chr5(.):134408036-134409396	0.2035
1_MACS_peak_20075_lociStitched	chr5(.):134648659-134649829	0.1985
1_MACS_peak_20076_lociStitched	chr5(.):134733099-134735689	0.1756
1_MACS_peak_20077_lociStitched	chr5(.):135372004-135373774	0.171
1_MACS_peak_20078_lociStitched	chr5(.):135415593-135417023	0.1454
1_MACS_peak_20079_lociStitched	chr5(.):135467785-135469856	0.2061
1_MACS_peak_20080_lociStitched	chr5(.):135502086-135503206	0.1851
1_MACS_peak_20081_lociStitched	chr5(.):135576936-135579169	0.1306
1_MACS_peak_20082_lociStitched	chr5(.):136958545-136959284	0.1379
1_MACS_peak_20083_lociStitched	chr5(.):137070521-137072480	0.2556
1_MACS_peak_20084_lociStitched	chr5(.):137088278-137091555	0.2433
1_MACS_peak_20085_lociStitched	chr5(.):137223624-137225995	0.2461
1_MACS_peak_20086_lociStitched	chr5(.):137333104-137334442	0.1762
1_MACS_peak_20087_lociStitched	chr5(.):137366877-137369646	0.2494
2_MACS_peak_20088_lociStitched	chr5(.):137513176-137522788	0.2119
1_MACS_peak_20090_lociStitched	chr5(.):137548266-137550003	0.2975
2_MACS_peak_20091_lociStitched	chr5(.):137666412-137675297	0.1777
1_MACS_peak_20093_lociStitched	chr5(.):137687957-137690506	0.1697
1_MACS_peak_20094_lociStitched	chr5(.):137799062-137801452	0.2929
1_MACS_peak_20095_lociStitched	chr5(.):137877255-137880510	0.2665
1_MACS_peak_20096_lociStitched	chr5(.):137909909-137912194	0.2467
1_MACS_peak_20097_lociStitched	chr5(.):138056259-138059077	0.2481
1_MACS_peak_20098_lociStitched	chr5(.):138076991-138079224	0.2638
1_MACS_peak_20099_lociStitched	chr5(.):138087828-138090436	0.1637
1_MACS_peak_20100_lociStitched	chr5(.):138429400-138431060	0.243
1_MACS_peak_20101_lociStitched	chr5(.):138475889-138477103	0.2022
1_MACS_peak_20102_lociStitched	chr5(.):138512802-138514800	0.1934
1_MACS_peak_20103_lociStitched	chr5(.):138533047-138534887	0.3155
2_MACS_peak_20104_lociStitched	chr5(.):138603453-138610762	0.1587
1_MACS_peak_20106_lociStitched	chr5(.):138628698-138631271	0.1703
1_MACS_peak_20107_lociStitched	chr5(.):138676734-138679038	0.2071
1_MACS_peak_20108_lociStitched	chr5(.):138719879-138730339	0.2625
1_MACS_peak_20109_lociStitched	chr5(.):138738838-138740663	0.3172
1_MACS_peak_20110_lociStitched	chr5(.):138748879-138752328	0.2422
1_MACS_peak_20111_lociStitched	chr5(.):138774308-138775930	0.2256
1_MACS_peak_20112_lociStitched	chr5(.):138897069-138898467	0.3083
1_MACS_peak_20113_lociStitched	chr5(.):138905739-138906558	0.1184
1_MACS_peak_20114_lociStitched	chr5(.):138922489-138923917	0.2338
2_MACS_peak_20115_lociStitched	chr5(.):138939877-138945915	0.1671
2_MACS_peak_20117_lociStitched	chr5(.):138954152-138962261	0.1648
1_MACS_peak_20119_lociStitched	chr5(.):139012747-139019250	0.2203
1_MACS_peak_20120_lociStitched	chr5(.):139027481-139029966	0.1717
1_MACS_peak_20121_lociStitched	chr5(.):139046167-139052268	0.274
1_MACS_peak_20122_lociStitched	chr5(.):139417776-139419185	0.2815
2_MACS_peak_20123_lociStitched	chr5(.):139486307-139495109	0.1418
2_MACS_peak_20125_lociStitched	chr5(.):139554087-139561334	0.1545
1_MACS_peak_20127_lociStitched	chr5(.):139630679-139631960	0.2528
1_MACS_peak_20128_lociStitched	chr5(.):139644740-139647944	0.1953
1_MACS_peak_20129_lociStitched	chr5(.):139664090-139665304	0.2674
1_MACS_peak_20130_lociStitched	chr5(.):139681841-139683339	0.2571
2_MACS_peak_20131_lociStitched	chr5(.):139721157-139726986	0.1603
1_MACS_peak_20133_lociStitched	chr5(.):139779583-139782865	0.3282
3_MACS_peak_20134_lociStitched	chr5(.):139935794-139950032	0.1625
2_MACS_peak_20137_lociStitched	chr5(.):140018087-140028093	0.1566
1_MACS_peak_20139_lociStitched	chr5(.):140043244-140045418	0.2452
1_MACS_peak_20140_lociStitched	chr5(.):140069803-140071893	0.2531
1_MACS_peak_20141_lociStitched	chr5(.):140079469-140080817	0.2512
1_MACS_peak_20142_lociStitched	chr5(.):140089679-140091607	0.2248
1_MACS_peak_20143_lociStitched	chr5(.):140419587-140421136	0.2791
1_MACS_peak_20144_lociStitched	chr5(.):140463885-140465064	0.183
1_MACS_peak_20145_lociStitched	chr5(.):140602668-140603541	0.1031
1_MACS_peak_20146_lociStitched	chr5(.):140699486-140701285	0.3115
1_MACS_peak_20147_lociStitched	chr5(.):140855044-140856259	0.2679
1_MACS_peak_20148_lociStitched	chr5(.):140886051-140895176	0.1614
1_MACS_peak_20149_lociStitched	chr5(.):140943564-140944924	0.2231
1_MACS_peak_20150_lociStitched	chr5(.):140984892-140986512	0.2712
2_MACS_peak_20151_lociStitched	chr5(.):140997104-141003903	0.1346
1_MACS_peak_20153_lociStitched	chr5(.):141015404-141017301	0.2871
1_MACS_peak_20154_lociStitched	chr5(.):141030301-141031729	0.2405
1_MACS_peak_20155_lociStitched	chr5(.):141228286-141230319	0.2585
1_MACS_peak_20156_lociStitched	chr5(.):141243540-141245283	0.175
1_MACS_peak_20157_lociStitched	chr5(.):141293388-141294632	0.1562
1_MACS_peak_20158_lociStitched	chr5(.):141302477-141304258	0.2507
1_MACS_peak_20159_lociStitched	chr5(.):141319665-141321730	0.2089
1_MACS_peak_20160_lociStitched	chr5(.):141347253-141350648	0.2279
3_MACS_peak_20161_lociStitched	chr5(.):141388818-141396721	0.1828
1_MACS_peak_20164_lociStitched	chr5(.):141403601-141405380	0.2408
1_MACS_peak_20165_lociStitched	chr5(.):141487640-141489995	0.2337
1_MACS_peak_20166_lociStitched	chr5(.):141703929-141705421	0.2179
1_MACS_peak_20167_lociStitched	chr5(.):141735867-141737435	0.1814
1_MACS_peak_20168_lociStitched	chr5(.):142092449-142093497	0.2647
1_MACS_peak_20169_lociStitched	chr5(.):142148877-142151295	0.2475
1_MACS_peak_20170_lociStitched	chr5(.):142179774-142181298	0.2276
1_MACS_peak_20171_lociStitched	chr5(.):142224526-142225871	0.1916
2_MACS_peak_20172_lociStitched	chr5(.):142385600-142389519	0.209
1_MACS_peak_20174_lociStitched	chr5(.):142433400-142438190	0.238
1_MACS_peak_20175_lociStitched	chr5(.):142480308-142481445	0.2089
1_MACS_peak_20176_lociStitched	chr5(.):142497438-142501044	0.203
1_MACS_peak_20177_lociStitched	chr5(.):142539458-142542010	0.2044
1_MACS_peak_20178_lociStitched	chr5(.):142561677-142564216	0.209
4_MACS_peak_20179_lociStitched	chr5(.):142592639-142610561	0.1464
1_MACS_peak_20183_lociStitched	chr5(.):142732923-142734301	0.2086
2_MACS_peak_20184_lociStitched	chr5(.):142771392-142786022	0.1858
1_MACS_peak_20186_lociStitched	chr5(.):142792977-142794623	0.2179
1_MACS_peak_20187_lociStitched	chr5(.):142889225-142890280	0.2204
1_MACS_peak_20188_lociStitched	chr5(.):142952706-142954264	0.2157
1_MACS_peak_20189_lociStitched	chr5(.):142960966-142964167	0.2892
1_MACS_peak_20190_lociStitched	chr5(.):142971297-142975083	0.2169
1_MACS_peak_20191_lociStitched	chr5(.):142984642-142985797	0.254
1_MACS_peak_20192_lociStitched	chr5(.):143025188-143026499	0.1826
1_MACS_peak_20193_lociStitched	chr5(.):143206280-143209062	0.2479
1_MACS_peak_20194_lociStitched	chr5(.):143358369-143359109	0.0734
1_MACS_peak_20195_lociStitched	chr5(.):143549212-143551102	0.3329
3_MACS_peak_20196_lociStitched	chr5(.):143566795-143572172	0.1888
1_MACS_peak_20199_lociStitched	chr5(.):143652301-143654594	0.1777
2_MACS_peak_20200_lociStitched	chr5(.):143712393-143715946	0.123
1_MACS_peak_20202_lociStitched	chr5(.):143954850-143956488	0.1862
1_MACS_peak_20203_lociStitched	chr5(.):144786141-144787967	0.1836
1_MACS_peak_20204_lociStitched	chr5(.):145214154-145215754	0.2134
1_MACS_peak_20205_lociStitched	chr5(.):145552979-145553782	0.0792
1_MACS_peak_20206_lociStitched	chr5(.):145561403-145563111	0.3057
1_MACS_peak_20207_lociStitched	chr5(.):145581917-145584253	0.2292
1_MACS_peak_20208_lociStitched	chr5(.):145826413-145828292	0.2275
1_MACS_peak_20209_lociStitched	chr5(.):146256394-146258005	0.2362
1_MACS_peak_20210_lociStitched	chr5(.):146762137-146763046	0.156
1_MACS_peak_20211_lociStitched	chr5(.):146783095-146785148	0.192
1_MACS_peak_20212_lociStitched	chr5(.):146832993-146834257	0.1955
1_MACS_peak_20213_lociStitched	chr5(.):147092814-147093853	0.1609
1_MACS_peak_20214_lociStitched	chr5(.):147114038-147116054	0.2099
1_MACS_peak_20215_lociStitched	chr5(.):147160161-147162649	0.1694
1_MACS_peak_20216_lociStitched	chr5(.):147184151-147187545	0.2362
1_MACS_peak_20217_lociStitched	chr5(.):147379040-147381365	0.194
1_MACS_peak_20218_lociStitched	chr5(.):147415092-147416056	0.1898
1_MACS_peak_20219_lociStitched	chr5(.):147469360-147471536	0.2624
1_MACS_peak_20220_lociStitched	chr5(.):147541666-147542570	0.1562
1_MACS_peak_20221_lociStitched	chr5(.):147762551-147764607	0.2349
1_MACS_peak_20222_lociStitched	chr5(.):148110255-148113383	0.285
1_MACS_peak_20223_lociStitched	chr5(.):148188074-148190032	0.1819
1_MACS_peak_20224_lociStitched	chr5(.):148204554-148215943	0.2986
1_MACS_peak_20225_lociStitched	chr5(.):148232744-148234103	0.2863
1_MACS_peak_20226_lociStitched	chr5(.):148724025-148726567	0.2073
3_MACS_peak_20227_lociStitched	chr5(.):148736099-148747674	0.1576
1_MACS_peak_20230_lociStitched	chr5(.):148882613-148884714	0.1603
1_MACS_peak_20231_lociStitched	chr5(.):148928473-148932014	0.29
1_MACS_peak_20232_lociStitched	chr5(.):148940138-148944770	0.2239
1_MACS_peak_20233_lociStitched	chr5(.):148985226-148986774	0.1751
1_MACS_peak_20234_lociStitched	chr5(.):149109256-149112448	0.1898
1_MACS_peak_20235_lociStitched	chr5(.):149131029-149132234	0.1243
2_MACS_peak_20236_lociStitched	chr5(.):149155793-149161742	0.2198
1_MACS_peak_20238_lociStitched	chr5(.):149184788-149186393	0.1869
1_MACS_peak_20239_lociStitched	chr5(.):149240169-149241226	0.1543
1_MACS_peak_20240_lociStitched	chr5(.):149338618-149341166	0.3036
1_MACS_peak_20241_lociStitched	chr5(.):149379173-149381526	0.3058
2_MACS_peak_20242_lociStitched	chr5(.):149399069-149402997	0.1786
1_MACS_peak_20244_lociStitched	chr5(.):149482169-149483174	0.1608
1_MACS_peak_20245_lociStitched	chr5(.):149718249-149719977	0.2216
1_MACS_peak_20246_lociStitched	chr5(.):149736872-149738183	0.2578
1_MACS_peak_20247_lociStitched	chr5(.):149789156-149793596	0.2656
1_MACS_peak_20248_lociStitched	chr5(.):149827801-149830155	0.2635
1_MACS_peak_20249_lociStitched	chr5(.):149840404-149841660	0.25
1_MACS_peak_20250_lociStitched	chr5(.):149855748-149857921	0.2347
2_MACS_peak_20251_lociStitched	chr5(.):149864935-149870250	0.1603
1_MACS_peak_20253_lociStitched	chr5(.):150079507-150081644	0.3189
1_MACS_peak_20254_lociStitched	chr5(.):150116907-150117978	0.1487
1_MACS_peak_20255_lociStitched	chr5(.):150137125-150139404	0.3744
1_MACS_peak_20256_lociStitched	chr5(.):150158058-150158951	0.126
1_MACS_peak_20257_lociStitched	chr5(.):150437786-150440204	0.199
3_MACS_peak_20258_lociStitched	chr5(.):150459197-150475835	0.187
4_MACS_peak_20261_lociStitched	chr5(.):150513056-150537863	0.2015
1_MACS_peak_20265_lociStitched	chr5(.):150575646-150577280	0.2108
3_MACS_peak_20266_lociStitched	chr5(.):150590434-150604399	0.1807
2_MACS_peak_20269_lociStitched	chr5(.):150612277-150619338	0.2139
1_MACS_peak_20271_lociStitched	chr5(.):150630117-150636027	0.2462
1_MACS_peak_20272_lociStitched	chr5(.):150826844-150828095	0.3123
1_MACS_peak_20273_lociStitched	chr5(.):151065915-151067132	0.1701
1_MACS_peak_20274_lociStitched	chr5(.):151099773-151102251	0.2042
2_MACS_peak_20275_lociStitched	chr5(.):151128057-151139012	0.1959
1_MACS_peak_20277_lociStitched	chr5(.):151149492-151154017	0.2431
1_MACS_peak_20278_lociStitched	chr5(.):151981032-151982631	0.1993
