GENE_ID	locusLine	bin_1_06_0EWS_0229Kronos_MM1S-KB-3hr-2_H3K18Ac_hs-dm_i13.bam
1_MACS_peak_27431_lociStitched	chr8(.):42248119-42251262	2.2992
1_MACS_peak_27432_lociStitched	chr8(.):42269736-42271127	1.0804
1_MACS_peak_27433_lociStitched	chr8(.):42359441-42362154	0.989
1_MACS_peak_27434_lociStitched	chr8(.):42395610-42398015	1.3932
1_MACS_peak_27435_lociStitched	chr8(.):42608467-42610468	0.6817
1_MACS_peak_27436_lociStitched	chr8(.):42622746-42624966	0.7462
1_MACS_peak_27437_lociStitched	chr8(.):42697022-42699378	1.8594
1_MACS_peak_27438_lociStitched	chr8(.):42711314-42713173	0.7694
1_MACS_peak_27439_lociStitched	chr8(.):42751062-42753619	1.0787
2_MACS_peak_27440_lociStitched	chr8(.):42875517-42879767	0.4379
1_MACS_peak_27442_lociStitched	chr8(.):42909414-42913080	2.3098
1_MACS_peak_27443_lociStitched	chr8(.):42945219-42950028	2.1071
1_MACS_peak_27444_lociStitched	chr8(.):42994425-42997313	1.3197
2_MACS_peak_27445_lociStitched	chr8(.):43015206-43019115	0.4317
2_MACS_peak_27447_lociStitched	chr8(.):43101294-43110346	0.2962
1_MACS_peak_27449_lociStitched	chr8(.):43131589-43133105	0.9397
1_MACS_peak_27450_lociStitched	chr8(.):47829138-47830463	1.1233
1_MACS_peak_27451_lociStitched	chr8(.):47867139-47869187	0.6821
1_MACS_peak_27452_lociStitched	chr8(.):48172711-48174574	0.9863
1_MACS_peak_27453_lociStitched	chr8(.):48425492-48427583	0.8611
1_MACS_peak_27454_lociStitched	chr8(.):48650744-48651897	0.5532
1_MACS_peak_27455_lociStitched	chr8(.):48832070-48833309	0.6417
1_MACS_peak_27456_lociStitched	chr8(.):48871556-48875275	2.4997
1_MACS_peak_27457_lociStitched	chr8(.):48920079-48922075	1.1905
1_MACS_peak_27458_lociStitched	chr8(.):49013668-49015103	0.555
1_MACS_peak_27459_lociStitched	chr8(.):49426380-49428198	1.2064
1_MACS_peak_27460_lociStitched	chr8(.):49833513-49834923	0.6767
1_MACS_peak_27461_lociStitched	chr8(.):49860817-49864074	1.3963
1_MACS_peak_27462_lociStitched	chr8(.):50022717-50024033	0.5175
1_MACS_peak_27463_lociStitched	chr8(.):50110272-50111656	0.409
1_MACS_peak_27464_lociStitched	chr8(.):50323244-50325618	0.7523
1_MACS_peak_27465_lociStitched	chr8(.):50551048-50552640	0.4333
1_MACS_peak_27466_lociStitched	chr8(.):50559866-50560895	0.4268
1_MACS_peak_27467_lociStitched	chr8(.):51543032-51544029	0.5377
1_MACS_peak_27468_lociStitched	chr8(.):51782080-51782906	0.3799
1_MACS_peak_27469_lociStitched	chr8(.):51933389-51934447	0.5597
1_MACS_peak_27470_lociStitched	chr8(.):52018944-52020220	0.5538
1_MACS_peak_27471_lociStitched	chr8(.):52033684-52035365	0.9139
1_MACS_peak_27472_lociStitched	chr8(.):52185814-52187287	0.4171
1_MACS_peak_27473_lociStitched	chr8(.):52307026-52309010	0.573
2_MACS_peak_27474_lociStitched	chr8(.):52635497-52641097	0.346
2_MACS_peak_27476_lociStitched	chr8(.):52679199-52682927	0.6067
1_MACS_peak_27478_lociStitched	chr8(.):52809763-52815694	2.324
1_MACS_peak_27479_lociStitched	chr8(.):52849359-52853518	1.1949
1_MACS_peak_27480_lociStitched	chr8(.):52873251-52876360	1.9087
2_MACS_peak_27481_lociStitched	chr8(.):52899434-52908181	0.2515
1_MACS_peak_27483_lociStitched	chr8(.):52918030-52919532	0.5946
1_MACS_peak_27484_lociStitched	chr8(.):53205364-53208325	1.1773
2_MACS_peak_27485_lociStitched	chr8(.):53244816-53250611	0.5959
1_MACS_peak_27487_lociStitched	chr8(.):53458197-53459415	0.5338
1_MACS_peak_27488_lociStitched	chr8(.):53625263-53629090	1.3001
1_MACS_peak_27489_lociStitched	chr8(.):53882455-53885227	0.7407
1_MACS_peak_27490_lociStitched	chr8(.):53909153-53910683	0.5051
2_MACS_peak_27491_lociStitched	chr8(.):53930954-53937962	0.3652
1_MACS_peak_27493_lociStitched	chr8(.):53960967-53963216	0.6844
1_MACS_peak_27494_lociStitched	chr8(.):54256224-54257393	0.477
1_MACS_peak_27495_lociStitched	chr8(.):54383315-54384996	0.6567
1_MACS_peak_27496_lociStitched	chr8(.):54504194-54505531	0.5875
2_MACS_peak_27497_lociStitched	chr8(.):54566221-54571659	0.5077
1_MACS_peak_27499_lociStitched	chr8(.):54673899-54675318	0.5724
1_MACS_peak_27500_lociStitched	chr8(.):54754585-54757975	1.0253
1_MACS_peak_27501_lociStitched	chr8(.):54792119-54794556	0.7048
1_MACS_peak_27502_lociStitched	chr8(.):54811041-54813527	1.2232
1_MACS_peak_27503_lociStitched	chr8(.):54931985-54935999	1.1349
1_MACS_peak_27504_lociStitched	chr8(.):55013284-55015325	0.8409
1_MACS_peak_27505_lociStitched	chr8(.):55046898-55048866	1.6943
1_MACS_peak_27506_lociStitched	chr8(.):55410832-55411811	0.4072
2_MACS_peak_27507_lociStitched	chr8(.):55419909-55424151	0.7112
1_MACS_peak_27509_lociStitched	chr8(.):55578940-55581117	0.8711
1_MACS_peak_27510_lociStitched	chr8(.):56684473-56687054	1.9956
1_MACS_peak_27511_lociStitched	chr8(.):56756295-56757934	0.6953
2_MACS_peak_27512_lociStitched	chr8(.):56791574-56798738	0.3224
1_MACS_peak_27514_lociStitched	chr8(.):56875424-56877030	0.6648
1_MACS_peak_27515_lociStitched	chr8(.):56884934-56886670	0.721
1_MACS_peak_27516_lociStitched	chr8(.):56902235-56905666	1.2351
1_MACS_peak_27517_lociStitched	chr8(.):56985733-56988075	1.266
1_MACS_peak_27518_lociStitched	chr8(.):57121878-57125411	1.1352
1_MACS_peak_27519_lociStitched	chr8(.):57470509-57473447	1.0506
1_MACS_peak_27520_lociStitched	chr8(.):57845518-57846936	0.755
1_MACS_peak_27521_lociStitched	chr8(.):57905139-57907194	0.7143
2_MACS_peak_27522_lociStitched	chr8(.):58490527-58501743	0.5109
1_MACS_peak_27524_lociStitched	chr8(.):58838479-58839670	0.5978
1_MACS_peak_27525_lociStitched	chr8(.):58907004-58908146	0.5312
1_MACS_peak_27526_lociStitched	chr8(.):58949814-58950840	0.4124
1_MACS_peak_27527_lociStitched	chr8(.):58965569-58967022	0.3842
1_MACS_peak_27528_lociStitched	chr8(.):59101128-59103368	0.6622
1_MACS_peak_27529_lociStitched	chr8(.):59222123-59223605	0.6038
1_MACS_peak_27530_lociStitched	chr8(.):59233632-59235545	0.637
1_MACS_peak_27531_lociStitched	chr8(.):59290615-59291994	0.5775
1_MACS_peak_27532_lociStitched	chr8(.):59323025-59324898	1.7558
1_MACS_peak_27533_lociStitched	chr8(.):59464960-59466857	0.8088
1_MACS_peak_27534_lociStitched	chr8(.):59506803-59509867	2.4361
1_MACS_peak_27535_lociStitched	chr8(.):59570616-59573335	2.0513
1_MACS_peak_27536_lociStitched	chr8(.):59863776-59865512	0.4122
1_MACS_peak_27537_lociStitched	chr8(.):59903016-59905222	1.0285
1_MACS_peak_27538_lociStitched	chr8(.):60031982-60032741	0.4231
1_MACS_peak_27539_lociStitched	chr8(.):60121364-60123092	0.4635
1_MACS_peak_27540_lociStitched	chr8(.):60528248-60530961	0.9866
1_MACS_peak_27541_lociStitched	chr8(.):60742564-60743456	0.3689
2_MACS_peak_27542_lociStitched	chr8(.):60963355-60970820	0.6251
1_MACS_peak_27544_lociStitched	chr8(.):61393229-61394527	0.7001
1_MACS_peak_27545_lociStitched	chr8(.):61428548-61431051	1.3865
1_MACS_peak_27546_lociStitched	chr8(.):61563634-61567111	1.2742
2_MACS_peak_27547_lociStitched	chr8(.):61590262-61593693	0.6681
1_MACS_peak_27549_lociStitched	chr8(.):61601848-61604149	0.6809
1_MACS_peak_27550_lociStitched	chr8(.):61614762-61616889	0.7895
1_MACS_peak_27551_lociStitched	chr8(.):61691831-61695639	1.1597
1_MACS_peak_27552_lociStitched	chr8(.):61703526-61706244	0.9032
1_MACS_peak_27553_lociStitched	chr8(.):61788917-61790608	1.1995
3_MACS_peak_27554_lociStitched	chr8(.):61811615-61830335	0.7363
1_MACS_peak_27557_lociStitched	chr8(.):61838413-61840743	1.0013
1_MACS_peak_27558_lociStitched	chr8(.):61885744-61887273	0.578
1_MACS_peak_27559_lociStitched	chr8(.):61916658-61917596	0.3624
1_MACS_peak_27560_lociStitched	chr8(.):62007536-62008916	0.5098
1_MACS_peak_27561_lociStitched	chr8(.):62037092-62038680	0.4444
1_MACS_peak_27562_lociStitched	chr8(.):62277593-62280113	0.7465
1_MACS_peak_27563_lociStitched	chr8(.):62547530-62550260	1.3712
1_MACS_peak_27564_lociStitched	chr8(.):62625905-62627987	1.1618
1_MACS_peak_27565_lociStitched	chr8(.):62660175-62661831	0.5738
1_MACS_peak_27566_lociStitched	chr8(.):63249084-63250237	0.4395
1_MACS_peak_27567_lociStitched	chr8(.):63950418-63952717	1.4011
1_MACS_peak_27568_lociStitched	chr8(.):63997673-63999036	0.5121
1_MACS_peak_27569_lociStitched	chr8(.):64079641-64082218	2.8787
1_MACS_peak_27570_lociStitched	chr8(.):64138253-64139952	0.6577
1_MACS_peak_27571_lociStitched	chr8(.):64212857-64213801	0.4892
2_MACS_peak_27572_lociStitched	chr8(.):64303698-64311859	0.4436
1_MACS_peak_27574_lociStitched	chr8(.):64663467-64665067	0.56
1_MACS_peak_27575_lociStitched	chr8(.):65385525-65388096	0.9045
1_MACS_peak_27576_lociStitched	chr8(.):65480478-65482581	0.5039
1_MACS_peak_27577_lociStitched	chr8(.):65491688-65494794	0.8091
1_MACS_peak_27578_lociStitched	chr8(.):65541973-65544220	1.1099
1_MACS_peak_27579_lociStitched	chr8(.):65606934-65608589	0.8136
1_MACS_peak_27580_lociStitched	chr8(.):66545671-66546968	0.9643
1_MACS_peak_27581_lociStitched	chr8(.):66556453-66557772	0.7719
1_MACS_peak_27582_lociStitched	chr8(.):66752479-66755779	2.5381
1_MACS_peak_27583_lociStitched	chr8(.):66790836-66792129	0.5606
2_MACS_peak_27584_lociStitched	chr8(.):66857582-66865669	1.4436
1_MACS_peak_27586_lociStitched	chr8(.):66892317-66896000	1.6798
1_MACS_peak_27587_lociStitched	chr8(.):67024605-67027385	2.7015
1_MACS_peak_27588_lociStitched	chr8(.):67340118-67342883	0.8951
2_MACS_peak_27589_lociStitched	chr8(.):67519330-67526993	0.5882
1_MACS_peak_27591_lociStitched	chr8(.):67577957-67580712	1.2382
1_MACS_peak_27592_lociStitched	chr8(.):67591231-67593841	0.7501
1_MACS_peak_27593_lociStitched	chr8(.):67624275-67625735	0.7993
1_MACS_peak_27594_lociStitched	chr8(.):67686250-67688614	1.1407
3_MACS_peak_27595_lociStitched	chr8(.):67829524-67841231	0.9348
1_MACS_peak_27598_lociStitched	chr8(.):67940308-67941542	0.6059
1_MACS_peak_27599_lociStitched	chr8(.):67973190-67978616	2.0977
1_MACS_peak_27600_lociStitched	chr8(.):68255100-68257039	1.2935
1_MACS_peak_27601_lociStitched	chr8(.):68417637-68419377	0.4366
1_MACS_peak_27602_lociStitched	chr8(.):68452706-68453686	0.4198
1_MACS_peak_27603_lociStitched	chr8(.):68514105-68515651	0.7857
1_MACS_peak_27604_lociStitched	chr8(.):68600060-68601109	0.5741
1_MACS_peak_27605_lociStitched	chr8(.):68635885-68637485	0.5843
1_MACS_peak_27606_lociStitched	chr8(.):68736355-68738139	0.6973
1_MACS_peak_27607_lociStitched	chr8(.):69014435-69015763	0.4133
1_MACS_peak_27608_lociStitched	chr8(.):69045730-69047396	0.8325
1_MACS_peak_27609_lociStitched	chr8(.):69172727-69174049	0.462
1_MACS_peak_27610_lociStitched	chr8(.):69182890-69184152	0.475
1_MACS_peak_27611_lociStitched	chr8(.):69229586-69230586	0.4352
2_MACS_peak_27612_lociStitched	chr8(.):69325532-69334509	0.2397
1_MACS_peak_27614_lociStitched	chr8(.):70234448-70236074	0.6476
1_MACS_peak_27615_lociStitched	chr8(.):70268830-70270182	1.6394
1_MACS_peak_27616_lociStitched	chr8(.):70364024-70364952	8.5506
2_MACS_peak_27617_lociStitched	chr8(.):70377793-70382695	0.789
1_MACS_peak_27619_lociStitched	chr8(.):70448295-70450074	0.6869
2_MACS_peak_27620_lociStitched	chr8(.):70464643-70476653	0.9283
1_MACS_peak_27622_lociStitched	chr8(.):70509498-70510588	0.4249
1_MACS_peak_27623_lociStitched	chr8(.):70587733-70589444	0.662
1_MACS_peak_27624_lociStitched	chr8(.):70649671-70651743	0.7335
1_MACS_peak_27625_lociStitched	chr8(.):70659948-70661092	0.5493
1_MACS_peak_27626_lociStitched	chr8(.):70744392-70747790	1.1894
1_MACS_peak_27627_lociStitched	chr8(.):70844706-70846004	0.5945
1_MACS_peak_27628_lociStitched	chr8(.):70891511-70893494	0.7117
1_MACS_peak_27629_lociStitched	chr8(.):70906287-70907399	0.5005
2_MACS_peak_27630_lociStitched	chr8(.):70925138-70928608	0.5685
2_MACS_peak_27632_lociStitched	chr8(.):71060052-71066225	0.4171
2_MACS_peak_27634_lociStitched	chr8(.):71125151-71133631	0.7152
1_MACS_peak_27636_lociStitched	chr8(.):71313319-71317259	1.7871
1_MACS_peak_27637_lociStitched	chr8(.):71427056-71428200	0.4243
1_MACS_peak_27638_lociStitched	chr8(.):71518894-71521206	1.4986
1_MACS_peak_27639_lociStitched	chr8(.):71529159-71530185	0.4525
1_MACS_peak_27640_lociStitched	chr8(.):71563495-71564843	0.4737
2_MACS_peak_27641_lociStitched	chr8(.):71580346-71587753	0.5318
2_MACS_peak_27643_lociStitched	chr8(.):71964243-71972366	0.764
1_MACS_peak_27645_lociStitched	chr8(.):71992408-71993426	0.4803
1_MACS_peak_27646_lociStitched	chr8(.):72008547-72011126	1.2656
1_MACS_peak_27647_lociStitched	chr8(.):72047226-72048837	0.4975
3_MACS_peak_27648_lociStitched	chr8(.):72164927-72177447	0.8837
1_MACS_peak_27651_lociStitched	chr8(.):72267948-72275894	1.2741
1_MACS_peak_27652_lociStitched	chr8(.):72338068-72341425	0.7813
1_MACS_peak_27653_lociStitched	chr8(.):72459396-72460361	0.8333
2_MACS_peak_27654_lociStitched	chr8(.):72664161-72669343	0.2593
1_MACS_peak_27656_lociStitched	chr8(.):72742379-72744764	0.9023
1_MACS_peak_27657_lociStitched	chr8(.):72755307-72757165	0.8584
2_MACS_peak_27658_lociStitched	chr8(.):72911076-72918672	2.7192
1_MACS_peak_27660_lociStitched	chr8(.):73448411-73450760	0.8153
1_MACS_peak_27661_lociStitched	chr8(.):73724796-73726136	0.5993
1_MACS_peak_27662_lociStitched	chr8(.):73733658-73737328	1.7071
1_MACS_peak_27663_lociStitched	chr8(.):73845951-73847272	0.4784
1_MACS_peak_27664_lociStitched	chr8(.):73898062-73899986	0.7558
1_MACS_peak_27665_lociStitched	chr8(.):73920161-73922123	0.7474
1_MACS_peak_27666_lociStitched	chr8(.):74204654-74208575	2.2833
1_MACS_peak_27667_lociStitched	chr8(.):74614882-74615988	0.479
1_MACS_peak_27668_lociStitched	chr8(.):74657523-74660977	2.1095
1_MACS_peak_27669_lociStitched	chr8(.):74747281-74748901	0.7645
1_MACS_peak_27670_lociStitched	chr8(.):74789832-74792181	1.2104
1_MACS_peak_27671_lociStitched	chr8(.):74806381-74809007	0.9253
2_MACS_peak_27672_lociStitched	chr8(.):74883174-74889444	0.7129
1_MACS_peak_27674_lociStitched	chr8(.):74902488-74905532	2.3588
1_MACS_peak_27675_lociStitched	chr8(.):74960264-74961784	0.5712
1_MACS_peak_27676_lociStitched	chr8(.):75041849-75043164	0.5681
1_MACS_peak_27677_lociStitched	chr8(.):75232393-75234593	0.849
1_MACS_peak_27678_lociStitched	chr8(.):76318948-76321579	1.8306
1_MACS_peak_27679_lociStitched	chr8(.):76663907-76666221	0.7585
1_MACS_peak_27680_lociStitched	chr8(.):77362485-77363813	0.5964
1_MACS_peak_27681_lociStitched	chr8(.):77511196-77512288	0.5185
1_MACS_peak_27682_lociStitched	chr8(.):77644704-77646328	0.6954
1_MACS_peak_27683_lociStitched	chr8(.):77911534-77913610	1.9765
1_MACS_peak_27684_lociStitched	chr8(.):78163826-78164996	0.4228
1_MACS_peak_27685_lociStitched	chr8(.):78981516-78982328	0.4254
1_MACS_peak_27686_lociStitched	chr8(.):79356122-79358381	2.7466
1_MACS_peak_27687_lociStitched	chr8(.):79427277-79429594	2.7197
1_MACS_peak_27688_lociStitched	chr8(.):79576900-79579232	1.4863
1_MACS_peak_27689_lociStitched	chr8(.):79716419-79717801	0.5849
1_MACS_peak_27690_lociStitched	chr8(.):80586709-80587843	0.5148
1_MACS_peak_27691_lociStitched	chr8(.):80604380-80606766	0.9314
1_MACS_peak_27692_lociStitched	chr8(.):80634566-80639661	1.683
3_MACS_peak_27693_lociStitched	chr8(.):80672443-80681585	0.3844
1_MACS_peak_27696_lociStitched	chr8(.):80695147-80696922	0.936
1_MACS_peak_27697_lociStitched	chr8(.):80802693-80804649	0.9379
1_MACS_peak_27698_lociStitched	chr8(.):80941410-80943333	1.5925
1_MACS_peak_27699_lociStitched	chr8(.):81010947-81017703	2.0379
1_MACS_peak_27700_lociStitched	chr8(.):81033339-81035926	1.4925
3_MACS_peak_27701_lociStitched	chr8(.):81046216-81061299	1.1266
2_MACS_peak_27704_lociStitched	chr8(.):81073107-81084663	1.1133
1_MACS_peak_27706_lociStitched	chr8(.):81288912-81290870	0.7118
1_MACS_peak_27707_lociStitched	chr8(.):81344224-81345492	0.7548
1_MACS_peak_27708_lociStitched	chr8(.):81397011-81399971	0.9364
1_MACS_peak_27709_lociStitched	chr8(.):81785348-81786377	0.4228
1_MACS_peak_27710_lociStitched	chr8(.):81805668-81807079	0.8924
1_MACS_peak_27711_lociStitched	chr8(.):81829803-81832114	1.0594
1_MACS_peak_27712_lociStitched	chr8(.):82008718-82010383	0.586
1_MACS_peak_27713_lociStitched	chr8(.):82023124-82025028	0.5515
2_MACS_peak_27714_lociStitched	chr8(.):82042212-82046144	0.6478
2_MACS_peak_27716_lociStitched	chr8(.):82065085-82069874	0.8713
3_MACS_peak_27718_lociStitched	chr8(.):82192046-82204654	0.6375
1_MACS_peak_27721_lociStitched	chr8(.):82597920-82599036	0.9842
1_MACS_peak_27722_lociStitched	chr8(.):82632312-82634374	1.2818
1_MACS_peak_27723_lociStitched	chr8(.):82643522-82645583	0.8101
1_MACS_peak_27724_lociStitched	chr8(.):82707363-82708334	0.4716
1_MACS_peak_27725_lociStitched	chr8(.):82753256-82755386	0.9752
1_MACS_peak_27726_lociStitched	chr8(.):83102792-83104122	0.4513
1_MACS_peak_27727_lociStitched	chr8(.):83232119-83233668	0.8264
1_MACS_peak_27728_lociStitched	chr8(.):84859858-84860996	0.4507
1_MACS_peak_27729_lociStitched	chr8(.):85676623-85677814	0.59
1_MACS_peak_27730_lociStitched	chr8(.):85948561-85949201	0.506
1_MACS_peak_27731_lociStitched	chr8(.):86018497-86020440	1.1816
1_MACS_peak_27732_lociStitched	chr8(.):86088809-86089660	0.4207
1_MACS_peak_27733_lociStitched	chr8(.):86101473-86103288	0.5537
1_MACS_peak_27734_lociStitched	chr8(.):86111789-86113664	0.4741
1_MACS_peak_27735_lociStitched	chr8(.):86131974-86133414	0.5654
1_MACS_peak_27736_lociStitched	chr8(.):86157255-86158505	0.5326
1_MACS_peak_27737_lociStitched	chr8(.):86375491-86376765	0.662
1_MACS_peak_27738_lociStitched	chr8(.):87051336-87052649	0.4122
1_MACS_peak_27739_lociStitched	chr8(.):87354880-87356120	0.8113
2_MACS_peak_27740_lociStitched	chr8(.):87519747-87527548	0.3546
1_MACS_peak_27742_lociStitched	chr8(.):87853929-87855090	0.5797
1_MACS_peak_27743_lociStitched	chr8(.):88378476-88379512	0.4942
1_MACS_peak_27744_lociStitched	chr8(.):88678888-88680052	0.4214
1_MACS_peak_27745_lociStitched	chr8(.):89294937-89296447	0.4033
1_MACS_peak_27746_lociStitched	chr8(.):89339032-89340785	0.4979
1_MACS_peak_27747_lociStitched	chr8(.):90072867-90074705	0.7117
1_MACS_peak_27748_lociStitched	chr8(.):90415817-90416870	0.5005
1_MACS_peak_27749_lociStitched	chr8(.):90569665-90570720	0.5802
1_MACS_peak_27750_lociStitched	chr8(.):90740926-90742658	0.7357
1_MACS_peak_27751_lociStitched	chr8(.):90769035-90770980	1.1617
1_MACS_peak_27752_lociStitched	chr8(.):90794051-90794934	0.4627
1_MACS_peak_27753_lociStitched	chr8(.):90913733-90915741	0.8982
1_MACS_peak_27754_lociStitched	chr8(.):90995137-90997427	1.7525
1_MACS_peak_27755_lociStitched	chr8(.):91012631-91014927	1.3552
1_MACS_peak_27756_lociStitched	chr8(.):91656853-91659003	0.7461
2_MACS_peak_27757_lociStitched	chr8(.):92051946-92061526	0.3575
1_MACS_peak_27759_lociStitched	chr8(.):92928658-92930426	0.6154
1_MACS_peak_27760_lociStitched	chr8(.):93976932-93978909	1.5822
1_MACS_peak_27761_lociStitched	chr8(.):94138683-94140507	0.4867
2_MACS_peak_27762_lociStitched	chr8(.):94164960-94171676	0.4332
1_MACS_peak_27764_lociStitched	chr8(.):94712375-94713618	0.5093
1_MACS_peak_27765_lociStitched	chr8(.):94752011-94754075	1.4007
1_MACS_peak_27766_lociStitched	chr8(.):94928181-94929246	0.5685
1_MACS_peak_27767_lociStitched	chr8(.):95002649-95004555	1.041
1_MACS_peak_27768_lociStitched	chr8(.):95021076-95022522	1.3821
2_MACS_peak_27769_lociStitched	chr8(.):95083407-95093820	0.7363
1_MACS_peak_27771_lociStitched	chr8(.):95230282-95231685	0.5183
1_MACS_peak_27772_lociStitched	chr8(.):95273039-95275415	0.9379
1_MACS_peak_27773_lociStitched	chr8(.):95448832-95449964	0.5646
1_MACS_peak_27774_lociStitched	chr8(.):95486520-95487710	0.6439
1_MACS_peak_27775_lociStitched	chr8(.):95565073-95567012	0.6068
1_MACS_peak_27776_lociStitched	chr8(.):95654318-95655437	0.4966
1_MACS_peak_27777_lociStitched	chr8(.):95731376-95733126	1.089
1_MACS_peak_27778_lociStitched	chr8(.):95834409-95836432	1.2028
1_MACS_peak_27779_lociStitched	chr8(.):95906104-95909700	1.4411
1_MACS_peak_27780_lociStitched	chr8(.):95952593-95963337	1.3957
2_MACS_peak_27781_lociStitched	chr8(.):95970944-95977066	1.1773
4_MACS_peak_27783_lociStitched	chr8(.):95987155-96006018	0.5581
1_MACS_peak_27787_lociStitched	chr8(.):96036075-96038371	0.8279
1_MACS_peak_27788_lociStitched	chr8(.):96099580-96100835	0.5117
1_MACS_peak_27789_lociStitched	chr8(.):96111788-96114154	0.6465
1_MACS_peak_27790_lociStitched	chr8(.):96127390-96129240	0.5591
1_MACS_peak_27791_lociStitched	chr8(.):96145662-96146851	0.6525
1_MACS_peak_27792_lociStitched	chr8(.):96280609-96282516	0.9446
1_MACS_peak_27793_lociStitched	chr8(.):96547871-96549090	0.4777
1_MACS_peak_27794_lociStitched	chr8(.):97146668-97147589	0.4658
1_MACS_peak_27795_lociStitched	chr8(.):97246751-97248261	0.8268
1_MACS_peak_27796_lociStitched	chr8(.):97272900-97274930	1.493
1_MACS_peak_27797_lociStitched	chr8(.):97656734-97658575	0.769
1_MACS_peak_27798_lociStitched	chr8(.):98606979-98608323	0.5974
1_MACS_peak_27799_lociStitched	chr8(.):98642865-98644510	0.4811
1_MACS_peak_27800_lociStitched	chr8(.):98655246-98657857	1.3689
1_MACS_peak_27801_lociStitched	chr8(.):99056876-99058919	0.7317
1_MACS_peak_27802_lociStitched	chr8(.):99128898-99130434	0.4907
1_MACS_peak_27803_lociStitched	chr8(.):99305152-99307304	1.1329
1_MACS_peak_27804_lociStitched	chr8(.):99837053-99838034	0.7679
1_MACS_peak_27805_lociStitched	chr8(.):99952908-99954533	0.6716
1_MACS_peak_27806_lociStitched	chr8(.):100024530-100026255	0.8948
1_MACS_peak_27807_lociStitched	chr8(.):100510650-100512363	0.5883
1_MACS_peak_27808_lociStitched	chr8(.):100726555-100729088	0.6485
1_MACS_peak_27809_lociStitched	chr8(.):100871860-100873793	0.6587
