GENE_ID	locusLine	bin_1_35_0EXN_0229Kronos_MM1S-No-Treatment-1_Input_hs_i77.bam
1_MACS_peak_28443_lociStitched	chr9(.):137216872-137218121	0.1166
1_MACS_peak_28444_lociStitched	chr9(.):137298497-137299954	0.1302
1_MACS_peak_28445_lociStitched	chr9(.):137334885-137336112	0.1114
1_MACS_peak_28446_lociStitched	chr9(.):137367780-137368620	0.0801
1_MACS_peak_28447_lociStitched	chr9(.):137764261-137764961	0.0948
1_MACS_peak_28448_lociStitched	chr9(.):138304342-138304976	0.0501
2_MACS_peak_28449_lociStitched	chr9(.):138370502-138373162	0.0825
1_MACS_peak_28451_lociStitched	chr9(.):138390966-138393847	0.1341
1_MACS_peak_28452_lociStitched	chr9(.):138799335-138800441	0.0828
3_MACS_peak_28453_lociStitched	chr9(.):138852269-138864452	0.1216
1_MACS_peak_28456_lociStitched	chr9(.):139000979-139002624	0.2017
2_MACS_peak_28457_lociStitched	chr9(.):139009199-139015248	0.1376
1_MACS_peak_28459_lociStitched	chr9(.):139034980-139035715	0.1213
1_MACS_peak_28460_lociStitched	chr9(.):139117451-139118441	0.1028
2_MACS_peak_28461_lociStitched	chr9(.):139131492-139137535	0.1463
1_MACS_peak_28463_lociStitched	chr9(.):139158523-139159815	0.0952
1_MACS_peak_28464_lociStitched	chr9(.):139257304-139259130	0.1323
3_MACS_peak_28465_lociStitched	chr9(.):139293581-139305865	0.1334
1_MACS_peak_28468_lociStitched	chr9(.):139332623-139334615	0.1194
2_MACS_peak_28469_lociStitched	chr9(.):139376656-139383747	0.1999
2_MACS_peak_28471_lociStitched	chr9(.):139432562-139441999	0.1573
1_MACS_peak_28473_lociStitched	chr9(.):139458627-139459754	0.136
2_MACS_peak_28474_lociStitched	chr9(.):139468886-139474520	0.0952
2_MACS_peak_28476_lociStitched	chr9(.):139525508-139527794	0.168
1_MACS_peak_28478_lociStitched	chr9(.):139538530-139539498	0.11
1_MACS_peak_28479_lociStitched	chr9(.):139595069-139596291	0.1955
1_MACS_peak_28480_lociStitched	chr9(.):139621507-139623755	0.2039
4_MACS_peak_28481_lociStitched	chr9(.):139649755-139663106	0.133
1_MACS_peak_28485_lociStitched	chr9(.):139684850-139686870	0.2975
2_MACS_peak_28486_lociStitched	chr9(.):139693485-139703403	0.1212
3_MACS_peak_28488_lociStitched	chr9(.):139736382-139744881	0.1263
1_MACS_peak_28491_lociStitched	chr9(.):139760290-139762015	0.1161
2_MACS_peak_28492_lociStitched	chr9(.):139775000-139782238	0.1868
2_MACS_peak_28494_lociStitched	chr9(.):139792754-139798131	0.2248
2_MACS_peak_28496_lociStitched	chr9(.):139837449-139845310	0.1444
1_MACS_peak_28498_lociStitched	chr9(.):139886792-139887527	0.0562
1_MACS_peak_28499_lociStitched	chr9(.):139894029-139895317	0.2007
1_MACS_peak_28500_lociStitched	chr9(.):139916480-139917033	0.0747
2_MACS_peak_28501_lociStitched	chr9(.):139922866-139930524	0.1072
1_MACS_peak_28503_lociStitched	chr9(.):139940554-139942253	0.1069
3_MACS_peak_28504_lociStitched	chr9(.):139961957-139972020	0.1352
1_MACS_peak_28507_lociStitched	chr9(.):139979932-139982323	0.2048
1_MACS_peak_28508_lociStitched	chr9(.):139989790-139991085	0.1956
5_MACS_peak_28509_lociStitched	chr9(.):140008695-140024746	0.1445
1_MACS_peak_28514_lociStitched	chr9(.):140044106-140046685	0.1024
1_MACS_peak_28515_lociStitched	chr9(.):140082302-140084505	0.2228
2_MACS_peak_28516_lociStitched	chr9(.):140094935-140100919	0.1691
2_MACS_peak_28518_lociStitched	chr9(.):140117147-140122362	0.1391
3_MACS_peak_28520_lociStitched	chr9(.):140130502-140137270	0.1699
1_MACS_peak_28523_lociStitched	chr9(.):140148894-140150970	0.1152
1_MACS_peak_28524_lociStitched	chr9(.):140171609-140172842	0.1326
2_MACS_peak_28525_lociStitched	chr9(.):140196619-140200692	0.0786
1_MACS_peak_28527_lociStitched	chr9(.):140305979-140306943	0.0442
1_MACS_peak_28528_lociStitched	chr9(.):140316793-140318434	0.1548
1_MACS_peak_28529_lociStitched	chr9(.):140335442-140336278	0.1145
3_MACS_peak_28530_lociStitched	chr9(.):140347854-140356833	0.1042
1_MACS_peak_28533_lociStitched	chr9(.):140375857-140377599	0.1998
1_MACS_peak_28534_lociStitched	chr9(.):140407397-140409551	0.1771
1_MACS_peak_28535_lociStitched	chr9(.):140419800-140420809	0.2251
1_MACS_peak_28536_lociStitched	chr9(.):140427812-140429787	0.1678
1_MACS_peak_28537_lociStitched	chr9(.):140445559-140447284	0.1706
1_MACS_peak_28538_lociStitched	chr9(.):140453455-140454090	0.1136
2_MACS_peak_28539_lociStitched	chr9(.):140469221-140474115	0.2459
2_MACS_peak_28541_lociStitched	chr9(.):140483572-140486054	0.1322
1_MACS_peak_28543_lociStitched	chr9(.):140500069-140501247	0.1194
1_MACS_peak_28544_lociStitched	chr9(.):140511964-140513560	0.1631
1_MACS_peak_28545_lociStitched	chr9(.):140561108-140562220	0.1432
1_MACS_peak_28546_lociStitched	chr9(.):140573293-140574063	0.0792
1_MACS_peak_28547_lociStitched	chr9(.):140610289-140611276	0.4253
1_MACS_peak_28548_lociStitched	chr9(.):140651768-140652995	0.1905
1_MACS_peak_28549_lociStitched	chr9(.):140758407-140759017	0.1051
1_MACS_peak_28550_lociStitched	chr9(.):140778186-140779693	0.1551
2_MACS_peak_28552_lociStitched	chr9(.):141041734-141045492	0.107
1_MACS_peak_28554_lociStitched	chr9(.):141111087-141112053	0.0855
1_MACS_peak_28555_lociStitched	chrX(.):283895-284884	0.5718
1_MACS_peak_28556_lociStitched	chrX(.):347457-348240	0.0492
1_MACS_peak_28557_lociStitched	chrX(.):950487-951314	0.0499
1_MACS_peak_28558_lociStitched	chrX(.):959714-960510	0.07
1_MACS_peak_28559_lociStitched	chrX(.):969148-970083	0.0963
1_MACS_peak_28560_lociStitched	chrX(.):987515-988275	0.1222
2_MACS_peak_28561_lociStitched	chrX(.):1326994-1334800	0.0534
1_MACS_peak_28563_lociStitched	chrX(.):1365462-1366279	0.0591
1_MACS_peak_28564_lociStitched	chrX(.):1510322-1511877	0.0872
1_MACS_peak_28565_lociStitched	chrX(.):1571262-1571949	0.0318
2_MACS_peak_28566_lociStitched	chrX(.):1585862-1587785	0.1108
2_MACS_peak_28568_lociStitched	chrX(.):1619928-1623832	0.0529
1_MACS_peak_28570_lociStitched	chrX(.):1640329-1641740	0.1092
1_MACS_peak_28571_lociStitched	chrX(.):1653737-1655106	0.0509
1_MACS_peak_28572_lociStitched	chrX(.):1780235-1781236	0.1238
1_MACS_peak_28573_lociStitched	chrX(.):2547571-2548628	0.1389
1_MACS_peak_28574_lociStitched	chrX(.):3379725-3380509	0.1302
1_MACS_peak_28575_lociStitched	chrX(.):3630298-3632211	0.0525
1_MACS_peak_28576_lociStitched	chrX(.):3732171-3734568	0.1445
1_MACS_peak_28577_lociStitched	chrX(.):4158384-4159536	0.1535
1_MACS_peak_28578_lociStitched	chrX(.):5153377-5154137	0.103
1_MACS_peak_28579_lociStitched	chrX(.):5564679-5565486	0.1
1_MACS_peak_28580_lociStitched	chrX(.):6102667-6103489	0.1272
1_MACS_peak_28581_lociStitched	chrX(.):6143836-6145135	0.0729
1_MACS_peak_28582_lociStitched	chrX(.):6656700-6657660	0.1101
1_MACS_peak_28583_lociStitched	chrX(.):6977016-6978280	0.1613
1_MACS_peak_28584_lociStitched	chrX(.):7000321-7002746	0.1221
1_MACS_peak_28585_lociStitched	chrX(.):7028552-7029342	0.1258
1_MACS_peak_28586_lociStitched	chrX(.):7065379-7066937	0.11
1_MACS_peak_28587_lociStitched	chrX(.):7362738-7363561	0.0874
2_MACS_peak_28588_lociStitched	chrX(.):7532566-7536563	0.0803
1_MACS_peak_28590_lociStitched	chrX(.):7894697-7896211	0.1106
1_MACS_peak_28591_lociStitched	chrX(.):9307962-9311267	0.0906
1_MACS_peak_28592_lociStitched	chrX(.):9319355-9320407	0.2138
2_MACS_peak_28593_lociStitched	chrX(.):9430785-9434455	0.0746
1_MACS_peak_28595_lociStitched	chrX(.):9644810-9645646	0.1374
1_MACS_peak_28596_lociStitched	chrX(.):9696088-9696898	0.0588
1_MACS_peak_28597_lociStitched	chrX(.):9723154-9723864	0.1119
1_MACS_peak_28598_lociStitched	chrX(.):9797115-9797979	0.1042
1_MACS_peak_28599_lociStitched	chrX(.):9853010-9853795	0.0679
1_MACS_peak_28600_lociStitched	chrX(.):9909947-9910838	0.1601
1_MACS_peak_28601_lociStitched	chrX(.):9965188-9966324	0.1678
1_MACS_peak_28602_lociStitched	chrX(.):9982152-9983525	0.0361
1_MACS_peak_28603_lociStitched	chrX(.):9999704-10000954	0.1227
1_MACS_peak_28604_lociStitched	chrX(.):10050379-10051860	0.1194
1_MACS_peak_28605_lociStitched	chrX(.):10065450-10066812	0.0754
1_MACS_peak_28606_lociStitched	chrX(.):10078661-10080331	0.1834
1_MACS_peak_28607_lociStitched	chrX(.):10088872-10090575	0.1087
1_MACS_peak_28608_lociStitched	chrX(.):10587919-10588785	0.1629
2_MACS_peak_28609_lociStitched	chrX(.):11129080-11132359	0.1345
1_MACS_peak_28611_lociStitched	chrX(.):11381020-11381886	0.1294
2_MACS_peak_28612_lociStitched	chrX(.):11441226-11446485	0.125
2_MACS_peak_28614_lociStitched	chrX(.):11775456-11777610	0.129
1_MACS_peak_28616_lociStitched	chrX(.):11810858-11811669	0.0854
1_MACS_peak_28617_lociStitched	chrX(.):11842836-11843626	0.1061
1_MACS_peak_28618_lociStitched	chrX(.):12533308-12534142	0.0788
1_MACS_peak_28619_lociStitched	chrX(.):12809132-12810069	0.0711
3_MACS_peak_28620_lociStitched	chrX(.):12905724-12910703	0.1131
1_MACS_peak_28623_lociStitched	chrX(.):12973836-12975998	0.1072
2_MACS_peak_28624_lociStitched	chrX(.):12992510-12996879	0.1087
3_MACS_peak_28626_lociStitched	chrX(.):13018296-13024374	0.0676
2_MACS_peak_28629_lociStitched	chrX(.):13099683-13106056	0.0859
1_MACS_peak_28631_lociStitched	chrX(.):13305001-13305806	0.1311
1_MACS_peak_28632_lociStitched	chrX(.):13670846-13672056	0.1294
1_MACS_peak_28633_lociStitched	chrX(.):13687141-13687932	0.1237
1_MACS_peak_28634_lociStitched	chrX(.):13706780-13708008	0.1187
1_MACS_peak_28635_lociStitched	chrX(.):13752066-13753602	0.1902
1_MACS_peak_28636_lociStitched	chrX(.):13760378-13761472	0.1506
1_MACS_peak_28637_lociStitched	chrX(.):13770566-13771435	0.159
1_MACS_peak_28638_lociStitched	chrX(.):13777006-13778089	0.2075
1_MACS_peak_28639_lociStitched	chrX(.):13970651-13971313	0.1039
1_MACS_peak_28640_lociStitched	chrX(.):14047231-14048547	0.1432
1_MACS_peak_28641_lociStitched	chrX(.):14890869-14892064	0.192
1_MACS_peak_28642_lociStitched	chrX(.):15353058-15354210	0.1375
1_MACS_peak_28643_lociStitched	chrX(.):15510891-15512137	0.1401
1_MACS_peak_28644_lociStitched	chrX(.):15692719-15694366	0.1987
1_MACS_peak_28645_lociStitched	chrX(.):15755716-15756786	0.1784
1_MACS_peak_28646_lociStitched	chrX(.):15807965-15809217	0.1513
1_MACS_peak_28647_lociStitched	chrX(.):15871913-15873932	0.1171
1_MACS_peak_28648_lociStitched	chrX(.):15921060-15921930	0.1851
1_MACS_peak_28649_lociStitched	chrX(.):16137256-16138344	0.1474
1_MACS_peak_28650_lociStitched	chrX(.):16730195-16731290	0.1095
1_MACS_peak_28651_lociStitched	chrX(.):16737200-16738429	0.1005
1_MACS_peak_28652_lociStitched	chrX(.):16804031-16805410	0.1187
2_MACS_peak_28653_lociStitched	chrX(.):16888123-16889525	0.0641
2_MACS_peak_28655_lociStitched	chrX(.):16900715-16904120	0.1201
1_MACS_peak_28657_lociStitched	chrX(.):16910626-16911328	0.1096
1_MACS_peak_28658_lociStitched	chrX(.):17036220-17037053	0.053
2_MACS_peak_28659_lociStitched	chrX(.):17565689-17568160	0.1006
1_MACS_peak_28661_lociStitched	chrX(.):17754476-17756949	0.1165
1_MACS_peak_28662_lociStitched	chrX(.):18371747-18373345	0.093
1_MACS_peak_28663_lociStitched	chrX(.):18443217-18444227	0.0613
1_MACS_peak_28664_lociStitched	chrX(.):18692480-18693873	0.0943
1_MACS_peak_28665_lociStitched	chrX(.):18903545-18905422	0.1574
1_MACS_peak_28666_lociStitched	chrX(.):19001771-19003602	0.1181
1_MACS_peak_28667_lociStitched	chrX(.):19361708-19362650	0.2185
1_MACS_peak_28668_lociStitched	chrX(.):19470028-19470549	0.0609
1_MACS_peak_28669_lociStitched	chrX(.):19584347-19585257	0.1944
1_MACS_peak_28670_lociStitched	chrX(.):19773605-19774286	0.1156
1_MACS_peak_28671_lociStitched	chrX(.):19875103-19876027	0.1361
2_MACS_peak_28672_lociStitched	chrX(.):19904875-19906884	0.0608
1_MACS_peak_28674_lociStitched	chrX(.):19942260-19943052	0.0758
1_MACS_peak_28675_lociStitched	chrX(.):20008448-20009819	0.0772
1_MACS_peak_28676_lociStitched	chrX(.):20079048-20080061	0.1273
1_MACS_peak_28677_lociStitched	chrX(.):20159237-20161071	0.1257
2_MACS_peak_28678_lociStitched	chrX(.):20283420-20286061	0.0774
1_MACS_peak_28680_lociStitched	chrX(.):20333191-20333802	0.07
1_MACS_peak_28681_lociStitched	chrX(.):20533797-20534876	0.1222
1_MACS_peak_28682_lociStitched	chrX(.):21391476-21393535	0.1025
1_MACS_peak_28683_lociStitched	chrX(.):21857296-21858620	0.0978
2_MACS_peak_28684_lociStitched	chrX(.):21958434-21960009	0.0339
1_MACS_peak_28686_lociStitched	chrX(.):23685162-23686416	0.1107
1_MACS_peak_28687_lociStitched	chrX(.):23760776-23762203	0.1139
1_MACS_peak_28688_lociStitched	chrX(.):23800600-23801940	0.0876
1_MACS_peak_28689_lociStitched	chrX(.):23925173-23926674	0.0787
1_MACS_peak_28690_lociStitched	chrX(.):24042718-24044391	0.0561
1_MACS_peak_28691_lociStitched	chrX(.):24072118-24073617	0.1315
1_MACS_peak_28692_lociStitched	chrX(.):24099609-24100487	0.0869
1_MACS_peak_28693_lociStitched	chrX(.):24167776-24168933	0.0487
1_MACS_peak_28694_lociStitched	chrX(.):24260581-24261464	0.1437
1_MACS_peak_28695_lociStitched	chrX(.):24482657-24484005	0.0613
1_MACS_peak_28696_lociStitched	chrX(.):24711420-24712497	0.1854
1_MACS_peak_28697_lociStitched	chrX(.):24719948-24720783	0.1318
1_MACS_peak_28698_lociStitched	chrX(.):24795435-24796370	0.0862
1_MACS_peak_28699_lociStitched	chrX(.):25038978-25039718	0.037
1_MACS_peak_28700_lociStitched	chrX(.):26156099-26156942	0.1157
1_MACS_peak_28701_lociStitched	chrX(.):27662588-27663291	0.0708
1_MACS_peak_28702_lociStitched	chrX(.):29506844-29507511	0.1198
1_MACS_peak_28703_lociStitched	chrX(.):30585939-30586852	0.145
1_MACS_peak_28704_lociStitched	chrX(.):30595510-30596895	0.1176
1_MACS_peak_28705_lociStitched	chrX(.):30670768-30672259	0.1168
1_MACS_peak_28706_lociStitched	chrX(.):30730645-30731840	0.1316
1_MACS_peak_28707_lociStitched	chrX(.):30849063-30849902	0.0737
1_MACS_peak_28708_lociStitched	chrX(.):30906630-30908384	0.1487
1_MACS_peak_28709_lociStitched	chrX(.):31154162-31154779	0.0862
1_MACS_peak_28710_lociStitched	chrX(.):32466409-32466826	0.1265
1_MACS_peak_28711_lociStitched	chrX(.):33201360-33202124	0.1195
1_MACS_peak_28712_lociStitched	chrX(.):35508701-35509512	0.136
2_MACS_peak_28713_lociStitched	chrX(.):37430472-37432058	0.0875
1_MACS_peak_28715_lociStitched	chrX(.):37544357-37545856	0.122
1_MACS_peak_28716_lociStitched	chrX(.):37614014-37614940	0.1873
1_MACS_peak_28717_lociStitched	chrX(.):37706107-37707242	0.1147
1_MACS_peak_28718_lociStitched	chrX(.):38079038-38079809	0.0651
1_MACS_peak_28719_lociStitched	chrX(.):38185907-38187255	0.1347
2_MACS_peak_28720_lociStitched	chrX(.):38660173-38665540	0.1007
1_MACS_peak_28722_lociStitched	chrX(.):39017796-39018768	0.0926
1_MACS_peak_28723_lociStitched	chrX(.):39055373-39056553	0.1551
1_MACS_peak_28724_lociStitched	chrX(.):39472474-39474422	0.1025
1_MACS_peak_28725_lociStitched	chrX(.):39547712-39548495	0.0865
2_MACS_peak_28726_lociStitched	chrX(.):39713168-39720369	0.1163
1_MACS_peak_28728_lociStitched	chrX(.):39796281-39797100	0.1123
1_MACS_peak_28729_lociStitched	chrX(.):39871716-39874931	0.0736
6_MACS_peak_28730_lociStitched	chrX(.):39953224-39969125	0.0677
1_MACS_peak_28736_lociStitched	chrX(.):40012452-40013495	0.0777
2_MACS_peak_28737_lociStitched	chrX(.):40028593-40036815	0.0997
1_MACS_peak_28739_lociStitched	chrX(.):40126202-40127291	0.0649
1_MACS_peak_28740_lociStitched	chrX(.):40439567-40440834	0.1329
1_MACS_peak_28741_lociStitched	chrX(.):40506120-40507426	0.113
1_MACS_peak_28742_lociStitched	chrX(.):40594217-40595758	0.0924
1_MACS_peak_28743_lociStitched	chrX(.):40608963-40609848	0.1263
1_MACS_peak_28744_lociStitched	chrX(.):40943146-40946230	0.1423
1_MACS_peak_28745_lociStitched	chrX(.):41043536-41044160	0.0511
1_MACS_peak_28746_lociStitched	chrX(.):41120662-41121768	0.0799
1_MACS_peak_28747_lociStitched	chrX(.):41134886-41136012	0.0837
1_MACS_peak_28748_lociStitched	chrX(.):41172991-41174283	0.1328
2_MACS_peak_28749_lociStitched	chrX(.):41189449-41194541	0.126
1_MACS_peak_28751_lociStitched	chrX(.):41300988-41302457	0.0881
1_MACS_peak_28752_lociStitched	chrX(.):41564994-41565621	0.0813
1_MACS_peak_28753_lociStitched	chrX(.):41593025-41593741	0.0862
2_MACS_peak_28754_lociStitched	chrX(.):41781389-41783458	0.089
1_MACS_peak_28756_lociStitched	chrX(.):41886374-41887214	0.1954
1_MACS_peak_28757_lociStitched	chrX(.):42802569-42803440	0.1485
1_MACS_peak_28758_lociStitched	chrX(.):43513832-43514945	0.1837
1_MACS_peak_28759_lociStitched	chrX(.):43834830-43835423	0.0854
1_MACS_peak_28760_lociStitched	chrX(.):44112182-44113147	0.1612
1_MACS_peak_28761_lociStitched	chrX(.):44202419-44203159	0.0558
1_MACS_peak_28762_lociStitched	chrX(.):44401531-44402646	0.1163
1_MACS_peak_28763_lociStitched	chrX(.):44731253-44733649	0.0802
2_MACS_peak_28764_lociStitched	chrX(.):44927680-44931602	0.0842
1_MACS_peak_28766_lociStitched	chrX(.):45046269-45047120	0.1425
1_MACS_peak_28767_lociStitched	chrX(.):45617582-45618944	0.1734
1_MACS_peak_28768_lociStitched	chrX(.):45709435-45711541	0.1328
1_MACS_peak_28769_lociStitched	chrX(.):46306034-46307122	0.1047
1_MACS_peak_28770_lociStitched	chrX(.):46320639-46321586	0.1235
1_MACS_peak_28771_lociStitched	chrX(.):46404344-46405513	0.1968
1_MACS_peak_28772_lociStitched	chrX(.):46421509-46422295	0.1582
1_MACS_peak_28773_lociStitched	chrX(.):46432422-46434767	0.0898
1_MACS_peak_28774_lociStitched	chrX(.):46487968-46489041	0.1686
1_MACS_peak_28775_lociStitched	chrX(.):46572702-46573496	0.1066
1_MACS_peak_28776_lociStitched	chrX(.):46617969-46619263	0.091
1_MACS_peak_28777_lociStitched	chrX(.):46696006-46697234	0.1286
1_MACS_peak_28778_lociStitched	chrX(.):46762104-46763997	0.1275
1_MACS_peak_28779_lociStitched	chrX(.):46771422-46772979	0.0742
1_MACS_peak_28780_lociStitched	chrX(.):46987962-46989254	0.0965
1_MACS_peak_28781_lociStitched	chrX(.):47003594-47005277	0.1234
2_MACS_peak_28782_lociStitched	chrX(.):47049798-47053881	0.0995
1_MACS_peak_28784_lociStitched	chrX(.):47076996-47078775	0.1987
1_MACS_peak_28785_lociStitched	chrX(.):47092085-47093429	0.0816
1_MACS_peak_28786_lociStitched	chrX(.):47224937-47226052	0.0934
1_MACS_peak_28787_lociStitched	chrX(.):47341606-47342807	0.1195
1_MACS_peak_28788_lociStitched	chrX(.):47372363-47373120	0.0852
1_MACS_peak_28789_lociStitched	chrX(.):47382541-47383252	0.0972
1_MACS_peak_28790_lociStitched	chrX(.):47409769-47411205	0.0613
1_MACS_peak_28791_lociStitched	chrX(.):47420217-47421303	0.1965
1_MACS_peak_28792_lociStitched	chrX(.):47441351-47442165	0.0985
1_MACS_peak_28793_lociStitched	chrX(.):47509538-47510869	0.1213
1_MACS_peak_28794_lociStitched	chrX(.):47517796-47519050	0.1287
1_MACS_peak_28795_lociStitched	chrX(.):47641120-47641710	0.1322
1_MACS_peak_28796_lociStitched	chrX(.):47695646-47696698	0.1824
1_MACS_peak_28797_lociStitched	chrX(.):47736454-47737295	0.104
1_MACS_peak_28798_lociStitched	chrX(.):47862606-47863958	0.1383
1_MACS_peak_28799_lociStitched	chrX(.):47880400-47881329	0.1373
1_MACS_peak_28800_lociStitched	chrX(.):47930425-47931389	0.0946
1_MACS_peak_28801_lociStitched	chrX(.):48226973-48227935	0.087
1_MACS_peak_28802_lociStitched	chrX(.):48285339-48286208	0.1378
1_MACS_peak_28803_lociStitched	chrX(.):48291848-48292685	0.0905
1_MACS_peak_28804_lociStitched	chrX(.):48326316-48327860	0.1073
1_MACS_peak_28805_lociStitched	chrX(.):48334043-48335109	0.1431
1_MACS_peak_28806_lociStitched	chrX(.):48366286-48367804	0.102
1_MACS_peak_28807_lociStitched	chrX(.):48379685-48380601	0.107
2_MACS_peak_28808_lociStitched	chrX(.):48397407-48400234	0.1423
1_MACS_peak_28810_lociStitched	chrX(.):48431798-48433581	0.1624
1_MACS_peak_28811_lociStitched	chrX(.):48455377-48456866	0.1621
1_MACS_peak_28812_lociStitched	chrX(.):48489638-48490679	0.1045
1_MACS_peak_28813_lociStitched	chrX(.):48534187-48535523	0.1229
1_MACS_peak_28814_lociStitched	chrX(.):48541610-48542468	0.1106
1_MACS_peak_28815_lociStitched	chrX(.):48554239-48555956	0.1252
1_MACS_peak_28816_lociStitched	chrX(.):48595367-48596527	0.135
1_MACS_peak_28817_lociStitched	chrX(.):48619761-48620825	0.1358
1_MACS_peak_28818_lociStitched	chrX(.):48659596-48661366	0.238
2_MACS_peak_28819_lociStitched	chrX(.):48748409-48756041	0.1004
4_MACS_peak_28821_lociStitched	chrX(.):48768204-48777339	0.1666
4_MACS_peak_28825_lociStitched	chrX(.):48793923-48805787	0.1433
2_MACS_peak_28829_lociStitched	chrX(.):48814734-48817975	0.1425
1_MACS_peak_28831_lociStitched	chrX(.):48857958-48859176	0.1667
2_MACS_peak_28832_lociStitched	chrX(.):48897150-48901841	0.1233
1_MACS_peak_28834_lociStitched	chrX(.):48916062-48917002	0.1142
2_MACS_peak_28835_lociStitched	chrX(.):48931233-48938460	0.0779
1_MACS_peak_28837_lociStitched	chrX(.):48957438-48958863	0.1567
1_MACS_peak_28838_lociStitched	chrX(.):48979504-48980865	0.1542
1_MACS_peak_28839_lociStitched	chrX(.):49012046-49013244	0.1246
