#U266 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/U266.H3K27ac_ROSE/U266_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by U266.jin.bam
#Using cutoff of 17655.7392 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	U266.jin.bam	enhancerRank	isSuperStretch
1_MACS_peak_7857_lociStitched	chr13	31783520	31783864	1	345	198.7976	23744	0
1_MACS_peak_2949_lociStitched	chr1	229193901	229194245	1	345	195.5984	23745	0
1_MACS_peak_29920_lociStitched	chr8	19171586	19171929	1	344	241.3005	23746	0
1_MACS_peak_33280_lociStitched	chrX	80376528	80376871	1	344	239.8256	23747	0
1_MACS_peak_29757_lociStitched	chr8	2777222	2777565	1	344	234.6463	23748	0
1_MACS_peak_27043_lociStitched	chr6	74355110	74355453	1	344	231.0791	23749	0
1_MACS_peak_22146_lociStitched	chr3	126212147	126212490	1	344	228.8496	23750	0
1_MACS_peak_10571_lociStitched	chr15	91373010	91373353	1	344	227.3404	23751	0
1_MACS_peak_19812_lociStitched	chr21	20230026	20230338	1	313	838.1256	23752	0
1_MACS_peak_31905_lociStitched	chr9	100565842	100566184	1	343	263.9898	23753	0
1_MACS_peak_629_lociStitched	chr1	31221311	31221652	1	342	302.0919	23754	0
1_MACS_peak_29615_lociStitched	chr7	149119151	149119492	1	342	297.3179	23755	0
1_MACS_peak_4393_lociStitched	chr10	113573602	113573945	1	344	209.8131	23756	0
1_MACS_peak_20996_lociStitched	chr22	51221673	51222014	1	342	289.509	23757	0
1_MACS_peak_12691_lociStitched	chr17	32625170	32625513	1	344	195.4071	23758	0
1_MACS_peak_20278_lociStitched	chr22	21496594	21496920	1	327	633.0268	23759	0
1_MACS_peak_3342_lociStitched	chr10	9336696	9337036	1	341	318.172	23760	0
1_MACS_peak_32688_lociStitched	chrX	10052732	10053074	1	343	228.798	23761	0
1_MACS_peak_2416_lociStitched	chr1	195159706	195160048	1	343	224.9676	23762	0
1_MACS_peak_11559_lociStitched	chr16	57099651	57099993	1	343	224.7624	23763	0
1_MACS_peak_6550_lociStitched	chr12	44701199	44701541	1	343	210.2274	23764	0
1_MACS_peak_18325_lociStitched	chr2	199838143	199838485	1	343	207.0468	23765	0
1_MACS_peak_31060_lociStitched	chr8	134694629	134694970	1	342	250.8396	23766	0
1_MACS_peak_6427_lociStitched	chr12	27021328	27021670	1	343	202.464	23767	0
1_MACS_peak_10710_lociStitched	chr16	60132	60474	1	343	199.4544	23768	0
1_MACS_peak_2920_lociStitched	chr1	228395728	228396069	1	342	236.7222	23769	0
1_MACS_peak_30506_lociStitched	chr8	86100595	86100937	1	343	184.338	23770	0
1_MACS_peak_19342_lociStitched	chr20	39877015	39877356	1	342	233.7214	23771	0
1_MACS_peak_8767_lociStitched	chr14	60864382	60864718	1	337	401.1504	23772	0
1_MACS_peak_8164_lociStitched	chr13	93404689	93405030	1	342	228.5041	23773	0
1_MACS_peak_94_lociStitched	chr1	6391431	6391772	1	342	221.8887	23774	0
1_MACS_peak_18721_lociStitched	chr2	233019558	233019899	1	342	204.6682	23775	0
1_MACS_peak_8596_lociStitched	chr14	36617480	36617821	1	342	204.0203	23776	0
1_MACS_peak_7521_lociStitched	chr12	122027868	122028203	1	336	412.988	23777	0
1_MACS_peak_11161_lociStitched	chr16	21630885	21631225	1	341	247.146	23778	0
1_MACS_peak_16828_lociStitched	chr2	43634023	43634364	1	342	196.757	23779	0
1_MACS_peak_10716_lociStitched	chr16	163704	164044	1	341	241.502	23780	0
1_MACS_peak_8256_lociStitched	chr13	108922517	108922858	1	342	188.3684	23781	0
1_MACS_peak_8755_lociStitched	chr14	60418667	60419007	1	341	237.83	23782	0
1_MACS_peak_25720_lociStitched	chr5	156261515	156261856	1	342	184.5833	23783	0
1_MACS_peak_32947_lociStitched	chrX	41037854	41038195	1	342	178.684	23784	0
1_MACS_peak_5759_lociStitched	chr11	87056821	87057162	1	342	172.6824	23785	0
1_MACS_peak_25934_lociStitched	chr5	174824772	174825112	1	341	226.984	23786	0
1_MACS_peak_6476_lociStitched	chr12	31886073	31886412	1	340	269.6745	23787	0
1_MACS_peak_26556_lociStitched	chr6	31455076	31455416	1	341	217.464	23788	0
1_MACS_peak_2265_lociStitched	chr1	176230801	176231141	1	341	216.784	23789	0
1_MACS_peak_26973_lociStitched	chr6	53781844	53782184	1	341	215.73	23790	0
1_MACS_peak_33445_lociStitched	chrX	122933144	122933483	1	340	258.4875	23791	0
1_MACS_peak_13239_lociStitched	chr17	53579042	53579382	1	341	208.964	23792	0
1_MACS_peak_5818_lociStitched	chr11	103799906	103800244	1	339	288.7196	23793	0
1_MACS_peak_5226_lociStitched	chr11	61103514	61103850	1	337	351.6912	23794	0
1_MACS_peak_10981_lociStitched	chr16	11048016	11048354	1	339	279.695	23795	0
1_MACS_peak_1243_lociStitched	chr1	83821689	83822029	1	341	185.096	23796	0
1_MACS_peak_25268_lociStitched	chr5	123982596	123982935	1	340	229.6725	23797	0
1_MACS_peak_2686_lociStitched	chr1	210520942	210521281	1	340	220.9263	23798	0
1_MACS_peak_31727_lociStitched	chr9	92301521	92301860	1	340	215.7735	23799	0
1_MACS_peak_24876_lociStitched	chr5	72433331	72433670	1	340	204.6882	23800	0
1_MACS_peak_9020_lociStitched	chr14	75981580	75981919	1	340	199.332	23801	0
1_MACS_peak_987_lociStitched	chr1	52041580	52041918	1	339	243.0558	23802	0
1_MACS_peak_23938_lociStitched	chr4	144297043	144297381	1	339	240.9602	23803	0
1_MACS_peak_11925_lociStitched	chr16	83670922	83671261	1	340	190.4163	23804	0
1_MACS_peak_11395_lociStitched	chr16	31153196	31153534	1	339	239.9462	23805	0
1_MACS_peak_22896_lociStitched	chr3	197451283	197451621	1	339	236.8366	23806	0
1_MACS_peak_11977_lociStitched	chr16	86022415	86022748	1	334	404.3952	23807	0
1_MACS_peak_13064_lociStitched	chr17	44199540	44199878	1	339	233.2538	23808	0
1_MACS_peak_28414_lociStitched	chr7	32731785	32732124	1	340	169.7373	23809	0
1_MACS_peak_24968_lociStitched	chr5	82281420	82281757	1	338	268.0161	23810	0
1_MACS_peak_8052_lociStitched	chr13	60825878	60826216	1	339	219.0916	23811	0
1_MACS_peak_6312_lociStitched	chr12	10396789	10397128	1	340	160.4487	23812	0
1_MACS_peak_3463_lociStitched	chr10	17061798	17062135	1	338	259.4226	23813	0
1_MACS_peak_30415_lociStitched	chr8	73065380	73065718	1	339	210.2698	23814	0
1_MACS_peak_30064_lociStitched	chr8	28243949	28244286	1	338	252.5141	23815	0
1_MACS_peak_10589_lociStitched	chr15	92043858	92044196	1	339	204.4562	23816	0
1_MACS_peak_23706_lociStitched	chr4	110275723	110276059	1	337	288.8256	23817	0
1_MACS_peak_4437_lociStitched	chr10	121279044	121279380	1	337	287.3808	23818	0
1_MACS_peak_32665_lociStitched	chrX	6850546	6850884	1	339	196.4118	23819	0
1_MACS_peak_17871_lociStitched	chr2	145184825	145185162	1	338	237.2817	23820	0
1_MACS_peak_16702_lociStitched	chr2	36345282	36345620	1	339	185.1902	23821	0
1_MACS_peak_6807_lociStitched	chr12	56857901	56858238	1	338	234.9901	23822	0
1_MACS_peak_4956_lociStitched	chr11	23604918	23605255	1	338	229.834	23823	0
1_MACS_peak_17357_lociStitched	chr2	89148990	89149328	1	339	173.056	23824	0
1_MACS_peak_27100_lociStitched	chr6	84936995	84937332	1	338	221.3416	23825	0
1_MACS_peak_5846_lociStitched	chr11	108724681	108725015	1	335	335.4028	23826	0
1_MACS_peak_24795_lociStitched	chr5	65684239	65684576	1	338	212.9503	23827	0
1_MACS_peak_26361_lociStitched	chr6	25940373	25940710	1	338	208.8389	23828	0
1_MACS_peak_20153_lociStitched	chr21	46922489	46922825	1	337	253.68	23829	0
1_MACS_peak_29622_lociStitched	chr7	149551688	149552025	1	338	197.2461	23830	0
1_MACS_peak_23994_lociStitched	chr4	149244680	149245016	1	337	243.6	23831	0
1_MACS_peak_24124_lociStitched	chr4	167491306	167491643	1	338	193.2358	23832	0
1_MACS_peak_13418_lociStitched	chr17	62957543	62957880	1	338	188.8548	23833	0
1_MACS_peak_7542_lociStitched	chr12	122459830	122460164	1	335	314.4944	23834	0
1_MACS_peak_13310_lociStitched	chr17	57265239	57265575	1	337	234.0912	23835	0
1_MACS_peak_6018_lociStitched	chr11	120585765	120586101	1	337	223.2384	23836	0
1_MACS_peak_3576_lociStitched	chr10	30822949	30823285	1	337	221.6928	23837	0
1_MACS_peak_1085_lociStitched	chr1	58844531	58844867	1	337	221.6928	23838	0
1_MACS_peak_9129_lociStitched	chr14	90501150	90501487	1	338	163.8831	23839	0
1_MACS_peak_32860_lociStitched	chrX	32466271	32466607	1	337	219.5424	23840	0
1_MACS_peak_14094_lociStitched	chr18	33928385	33928721	1	337	218.4672	23841	0
1_MACS_peak_26147_lociStitched	chr6	4926346	4926682	1	337	217.1568	23842	0
1_MACS_peak_2826_lociStitched	chr1	224393088	224393424	1	337	212.856	23843	0
1_MACS_peak_26033_lociStitched	chr5	179508208	179508544	1	337	210	23844	0
1_MACS_peak_24441_lociStitched	chr5	19161427	19161763	1	337	208.0848	23845	0
1_MACS_peak_6112_lociStitched	chr11	129939756	129940090	1	335	289.4778	23846	0
1_MACS_peak_21307_lociStitched	chr3	37808746	37809080	1	335	287.6742	23847	0
1_MACS_peak_25406_lociStitched	chr5	133776296	133776631	1	336	245.22	23848	0
1_MACS_peak_18202_lociStitched	chr2	184862616	184862952	1	337	196.4592	23849	0
1_MACS_peak_30525_lociStitched	chr8	88679481	88679817	1	337	190.0416	23850	0
1_MACS_peak_25255_lociStitched	chr5	123517302	123517638	1	337	189.4032	23851	0
1_MACS_peak_1533_lociStitched	chr1	115606598	115606934	1	337	188.6976	23852	0
1_MACS_peak_2172_lociStitched	chr1	167028219	167028554	1	336	234.299	23853	0
1_MACS_peak_14380_lociStitched	chr18	60960182	60960516	1	335	273.9134	23854	0
1_MACS_peak_31373_lociStitched	chr9	27690494	27690830	1	337	175.0896	23855	0
1_MACS_peak_8032_lociStitched	chr13	52389018	52389352	1	335	270.9074	23856	0
1_MACS_peak_25438_lociStitched	chr5	137001919	137002254	1	336	225.5555	23857	0
1_MACS_peak_30475_lociStitched	chr8	81034548	81034883	1	336	222.172	23858	0
1_MACS_peak_29698_lociStitched	chr7	156496433	156496767	1	335	264.695	23859	0
1_MACS_peak_24872_lociStitched	chr5	72118034	72118369	1	336	220.0615	23860	0
1_MACS_peak_28873_lociStitched	chr7	78864780	78865115	1	336	216.7115	23861	0
1_MACS_peak_2171_lociStitched	chr1	166968468	166968803	1	336	214.9695	23862	0
1_MACS_peak_33346_lociStitched	chrX	106916316	106916651	1	336	209.308	23863	0
1_MACS_peak_29012_lociStitched	chr7	98417247	98417580	1	334	289.8099	23864	0
1_MACS_peak_123_lociStitched	chr1	8534600	8534935	1	336	197.7505	23865	0
1_MACS_peak_24734_lociStitched	chr5	57195654	57195988	1	335	238.0752	23866	0
1_MACS_peak_5427_lociStitched	chr11	65676668	65677001	1	334	278.7543	23867	0
1_MACS_peak_530_lociStitched	chr1	26856305	26856638	1	334	273.6261	23868	0
1_MACS_peak_8879_lociStitched	chr14	69151850	69152184	1	335	222.8448	23869	0
1_MACS_peak_20740_lociStitched	chr22	39858435	39858769	1	335	222.1434	23870	0
1_MACS_peak_12766_lociStitched	chr17	34649688	34650022	1	335	219.9056	23871	0
1_MACS_peak_24816_lociStitched	chr5	67568849	67569183	1	335	217.4006	23872	0
1_MACS_peak_13926_lociStitched	chr18	9095274	9095608	1	335	215.43	23873	0
1_MACS_peak_33371_lociStitched	chrX	114486443	114486778	1	336	155.44	23874	0
1_MACS_peak_25111_lociStitched	chr5	100125924	100126257	1	334	255.8106	23875	0
1_MACS_peak_11910_lociStitched	chr16	81837300	81837634	1	335	209.7186	23876	0
1_MACS_peak_20937_lociStitched	chr22	49755384	49755718	1	335	208.3826	23877	0
1_MACS_peak_27403_lociStitched	chr6	115496385	115496719	1	335	207.8148	23878	0
1_MACS_peak_1249_lociStitched	chr1	84737283	84737617	1	335	200.567	23879	0
1_MACS_peak_27688_lociStitched	chr6	143202990	143203323	1	334	247.8519	23880	0
1_MACS_peak_24691_lociStitched	chr5	55278552	55278886	1	335	197.3606	23881	0
1_MACS_peak_29075_lociStitched	chr7	100184790	100185123	1	334	240.4926	23882	0
1_MACS_peak_18767_lociStitched	chr2	236341747	236342081	1	335	183.2992	23883	0
1_MACS_peak_30686_lociStitched	chr8	102743661	102743994	1	334	234.4653	23884	0
1_MACS_peak_8022_lociStitched	chr13	51556187	51556521	1	335	174.5484	23885	0
1_MACS_peak_27110_lociStitched	chr6	85328672	85329005	1	334	222.0777	23886	0
1_MACS_peak_446_lociStitched	chr1	24894195	24894529	1	335	164.1276	23887	0
1_MACS_peak_21354_lociStitched	chr3	42099316	42099649	1	334	204.3954	23888	0
1_MACS_peak_19331_lociStitched	chr20	37647699	37648031	1	333	247.5724	23889	0
1_MACS_peak_9636_lociStitched	chr15	37719365	37719697	1	333	245.4144	23890	0
1_MACS_peak_5161_lociStitched	chr11	55453129	55453462	1	334	193.3398	23891	0
1_MACS_peak_7928_lociStitched	chr13	42493280	42493612	1	333	237.9112	23892	0
1_MACS_peak_30984_lociStitched	chr8	131042507	131042839	1	333	236.7824	23893	0
1_MACS_peak_26756_lociStitched	chr6	38464091	38464424	1	334	181.0188	23894	0
1_MACS_peak_22479_lociStitched	chr3	163079361	163079693	1	333	227.0548	23895	0
1_MACS_peak_27459_lociStitched	chr6	125046870	125047203	1	334	164.1357	23896	0
1_MACS_peak_31487_lociStitched	chr9	36249592	36249925	1	334	160.5393	23897	0
1_MACS_peak_12599_lociStitched	chr17	27272463	27272793	1	331	299.211	23898	0
1_MACS_peak_16046_lociStitched	chr19	53426351	53426683	1	333	214.4388	23899	0
1_MACS_peak_8538_lociStitched	chr14	33171609	33171941	1	333	213.0112	23900	0
1_MACS_peak_5534_lociStitched	chr11	68049922	68050254	1	333	210.5212	23901	0
1_MACS_peak_17611_lociStitched	chr2	112093473	112093805	1	333	209.7576	23902	0
1_MACS_peak_26106_lociStitched	chr6	2423684	2424016	1	333	200.3288	23903	0
1_MACS_peak_18010_lociStitched	chr2	163588381	163588712	1	332	246.1647	23904	0
1_MACS_peak_5923_lociStitched	chr11	116857245	116857577	1	333	193.9212	23905	0
1_MACS_peak_6765_lociStitched	chr12	55480737	55481069	1	333	193.1908	23906	0
1_MACS_peak_12475_lociStitched	chr17	18553492	18553824	1	333	185.7872	23907	0
1_MACS_peak_12673_lociStitched	chr17	31010919	31011250	1	332	232.031	23908	0
1_MACS_peak_21682_lociStitched	chr3	58802040	58802372	1	333	179.778	23909	0
1_MACS_peak_24122_lociStitched	chr4	166967359	166967690	1	332	229.7802	23910	0
1_MACS_peak_3405_lociStitched	chr10	12752976	12753308	1	333	176.1924	23911	0
1_MACS_peak_24340_lociStitched	chr5	4502199	4502530	1	332	226.5695	23912	0
1_MACS_peak_23556_lociStitched	chr4	88928994	88929325	1	332	226.5033	23913	0
1_MACS_peak_26173_lociStitched	chr6	7073762	7074094	1	333	169.154	23914	0
1_MACS_peak_20296_lociStitched	chr22	22306891	22307219	1	329	332.4936	23915	0
1_MACS_peak_20178_lociStitched	chr22	17090117	17090448	1	332	215.481	23916	0
1_MACS_peak_14012_lociStitched	chr18	20701859	20702189	1	331	257.598	23917	0
1_MACS_peak_33133_lociStitched	chrX	54150851	54151182	1	332	208.9272	23918	0
1_MACS_peak_24963_lociStitched	chr5	81467790	81468121	1	332	208.4638	23919	0
1_MACS_peak_23381_lociStitched	chr4	58434204	58434535	1	332	205.0545	23920	0
1_MACS_peak_6377_lociStitched	chr12	22488346	22488677	1	332	203.4988	23921	0
1_MACS_peak_11248_lociStitched	chr16	28303267	28303594	1	328	354.6315	23922	0
1_MACS_peak_30225_lociStitched	chr8	52851924	52852255	1	332	200.8839	23923	0
1_MACS_peak_25140_lociStitched	chr5	106055216	106055547	1	332	192.5427	23924	0
1_MACS_peak_18726_lociStitched	chr2	233308977	233309308	1	332	191.2849	23925	0
1_MACS_peak_3456_lociStitched	chr10	16705108	16705439	1	332	181.057	23926	0
1_MACS_peak_17202_lociStitched	chr2	77980898	77981229	1	332	179.5675	23927	0
1_MACS_peak_22426_lociStitched	chr3	156100492	156100818	1	327	370.0752	23928	0
1_MACS_peak_28086_lociStitched	chr7	3898901	3899232	1	332	174.2715	23929	0
1_MACS_peak_23983_lociStitched	chr4	147190186	147190515	1	330	263.3645	23930	0
1_MACS_peak_31124_lociStitched	chr8	143897431	143897759	1	329	298.6112	23931	0
1_MACS_peak_2812_lociStitched	chr1	223341140	223341469	1	330	254.4157	23932	0
1_MACS_peak_30973_lociStitched	chr8	130170050	130170380	1	331	204.765	23933	0
1_MACS_peak_28163_lociStitched	chr7	7834844	7835173	1	330	248.5924	23934	0
1_MACS_peak_7095_lociStitched	chr12	94676374	94676704	1	331	198.891	23935	0
1_MACS_peak_17326_lociStitched	chr2	87893386	87893715	1	330	244.6444	23936	0
1_MACS_peak_26236_lociStitched	chr6	12119152	12119481	1	330	243.8877	23937	0
1_MACS_peak_19072_lociStitched	chr20	23237834	23238164	1	331	189.42	23938	0
1_MACS_peak_32145_lociStitched	chr9	122817550	122817880	1	331	183.249	23939	0
1_MACS_peak_25605_lociStitched	chr5	146552187	146552516	1	330	231.8792	23940	0
1_MACS_peak_2666_lociStitched	chr1	209363776	209364106	1	331	175.098	23941	0
1_MACS_peak_19438_lociStitched	chr20	43720415	43720745	1	331	173.811	23942	0
1_MACS_peak_2511_lociStitched	chr1	202517491	202517821	1	331	172.161	23943	0
1_MACS_peak_5801_lociStitched	chr11	101723223	101723553	1	331	169.257	23944	0
1_MACS_peak_6410_lociStitched	chr12	25689682	25690012	1	331	162.789	23945	0
1_MACS_peak_30247_lociStitched	chr8	56842524	56842853	1	330	216.3175	23946	0
1_MACS_peak_21973_lociStitched	chr3	112328622	112328951	1	330	214.2448	23947	0
1_MACS_peak_12176_lociStitched	chr17	3866917	3867246	1	330	208.9808	23948	0
1_MACS_peak_32698_lociStitched	chrX	11811310	11811637	1	328	283.182	23949	0
1_MACS_peak_27008_lociStitched	chr6	65099708	65100037	1	330	185.2928	23950	0
1_MACS_peak_8127_lociStitched	chr13	78696071	78696399	1	329	234.9464	23951	0
1_MACS_peak_24546_lociStitched	chr5	32390637	32390966	1	330	178.976	23952	0
1_MACS_peak_27467_lociStitched	chr6	126210133	126210461	1	329	230.1904	23953	0
1_MACS_peak_33530_lociStitched	chrX	134847139	134847468	1	330	175.7518	23954	0
1_MACS_peak_23186_lociStitched	chr4	25241411	25241739	1	329	225.8608	23955	0
1_MACS_peak_25784_lociStitched	chr5	160536520	160536849	1	330	161.3087	23956	0
1_MACS_peak_22036_lociStitched	chr3	119317774	119318102	1	329	205.0656	23957	0
1_MACS_peak_24751_lociStitched	chr5	58883573	58883900	1	328	249.2067	23958	0
1_MACS_peak_4009_lociStitched	chr10	88171842	88172170	1	329	194.668	23959	0
1_MACS_peak_5180_lociStitched	chr11	57767200	57767527	1	328	236.094	23960	0
1_MACS_peak_18841_lociStitched	chr2	242039051	242039378	1	328	234.9822	23961	0
1_MACS_peak_32892_lociStitched	chrX	39615411	39615739	1	329	181.9088	23962	0
1_MACS_peak_9924_lociStitched	chr15	56432488	56432816	1	329	176.628	23963	0
1_MACS_peak_13633_lociStitched	chr17	74781468	74781795	1	328	227.1996	23964	0
1_MACS_peak_33007_lociStitched	chrX	47410307	47410633	1	327	264.9076	23965	0
1_MACS_peak_7213_lociStitched	chr12	104424512	104424835	1	324	363.7626	23966	0
1_MACS_peak_33017_lociStitched	chrX	47648735	47649062	1	328	217.2261	23967	0
1_MACS_peak_25742_lociStitched	chr5	157034287	157034615	1	329	156.9152	23968	0
1_MACS_peak_8868_lociStitched	chr14	68008205	68008533	1	329	154.6848	23969	0
1_MACS_peak_17888_lociStitched	chr2	150618461	150618788	1	328	196.1673	23970	0
1_MACS_peak_33422_lociStitched	chrX	119014309	119014635	1	327	243.2938	23971	0
1_MACS_peak_30671_lociStitched	chr8	101901925	101902250	1	326	279.305	23972	0
1_MACS_peak_1153_lociStitched	chr1	66734856	66735183	1	328	165.9198	23973	0
1_MACS_peak_32686_lociStitched	chrX	9983962	9984288	1	327	208.2814	23974	0
1_MACS_peak_29896_lociStitched	chr8	14660269	14660595	1	327	207.499	23975	0
1_MACS_peak_5437_lociStitched	chr11	65848758	65849082	1	325	289.4616	23976	0
1_MACS_peak_892_lociStitched	chr1	44400319	44400643	1	325	287.55	23977	0
1_MACS_peak_32697_lociStitched	chrX	11810449	11810774	1	326	247.8125	23978	0
1_MACS_peak_33186_lociStitched	chrX	64908001	64908327	1	327	199.5772	23979	0
1_MACS_peak_28051_lociStitched	chr7	1847788	1848114	1	327	192.6334	23980	0
1_MACS_peak_28768_lociStitched	chr7	72962506	72962830	1	325	280.0332	23981	0
1_MACS_peak_6233_lociStitched	chr12	6873236	6873561	1	326	232.4725	23982	0
1_MACS_peak_9432_lociStitched	chr14	105714962	105715281	1	320	419.485	23983	0
1_MACS_peak_21164_lociStitched	chr3	14782988	14783313	1	326	227.435	23984	0
1_MACS_peak_27875_lociStitched	chr6	158306775	158307101	1	327	169.3896	23985	0
1_MACS_peak_21248_lociStitched	chr3	24136635	24136961	1	327	166.6186	23986	0
1_MACS_peak_3564_lociStitched	chr10	30662956	30663282	1	327	165.119	23987	0
1_MACS_peak_25573_lociStitched	chr5	146261560	146261886	1	327	158.11	23988	0
1_MACS_peak_29583_lociStitched	chr7	146603037	146603362	1	326	213.655	23989	0
1_MACS_peak_8858_lociStitched	chr14	66190762	66191088	1	327	155.176	23990	0
1_MACS_peak_9789_lociStitched	chr15	44663426	44663750	1	325	254.9232	23991	0
1_MACS_peak_8410_lociStitched	chr14	22946718	22947043	1	326	208.78	23992	0
1_MACS_peak_20834_lociStitched	chr22	43069575	43069899	1	325	249.804	23993	0
1_MACS_peak_27235_lociStitched	chr6	100941000	100941325	1	326	198.185	23994	0
1_MACS_peak_18806_lociStitched	chr2	240067697	240068022	1	326	194.5125	23995	0
1_MACS_peak_22071_lociStitched	chr3	121657121	121657446	1	326	190.255	23996	0
1_MACS_peak_1048_lociStitched	chr1	54753258	54753583	1	326	189.345	23997	0
1_MACS_peak_26607_lociStitched	chr6	32593096	32593421	1	326	186.1925	23998	0
1_MACS_peak_23113_lociStitched	chr4	12734143	12734468	1	326	182.5525	23999	0
1_MACS_peak_24137_lociStitched	chr4	169989368	169989692	1	325	227.934	24000	0
1_MACS_peak_17222_lociStitched	chr2	85518788	85519112	1	325	218.9916	24001	0
1_MACS_peak_7628_lociStitched	chr12	126994201	126994525	1	325	218.1492	24002	0
1_MACS_peak_22239_lociStitched	chr3	132670456	132670780	1	325	214.326	24003	0
1_MACS_peak_16161_lociStitched	chr19	56318737	56319061	1	325	209.628	24004	0
1_MACS_peak_21293_lociStitched	chr3	35865758	35866083	1	326	151.1575	24005	0
1_MACS_peak_29868_lociStitched	chr8	11438108	11438433	1	326	148.72	24006	0
1_MACS_peak_17807_lociStitched	chr2	135166035	135166359	1	325	205.74	24007	0
1_MACS_peak_8411_lociStitched	chr14	22951032	22951356	1	325	204.9948	24008	0
1_MACS_peak_11836_lociStitched	chr16	75123200	75123523	1	324	249.2591	24009	0
1_MACS_peak_23373_lociStitched	chr4	57687998	57688321	1	324	244.0911	24010	0
1_MACS_peak_18133_lociStitched	chr2	178013509	178013832	1	324	240.0536	24011	0
