REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	U266.jin.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
2_MACS_peak_426_lociStitched	chr1	24528518	24533487	2	4552	12314.6727	1251	1	LOC284632	IL28RA	LOC284632	IL28RA	0.8567	1251	1
2_MACS_peak_26190_lociStitched	chr6	7960205	7964928	2	4551	10359.4282	1252	1	MUTED-TXNDC5	PIP5K1P1,TXNDC5	PIP5K1P1	TXNDC5	2.5344	1252	1
3_MACS_peak_17074_lociStitched	chr2	68991519	68996387	3	4551	10707.6528	1253	1	ARHGAP25	ARHGAP25	ARHGAP25	ARHGAP25	0.3624	1253	1
1_MACS_peak_19925_lociStitched	chr21	36397442	36401989	1	4548	19633.0366	1254	1	RUNX1	C21orf96	C21orf96	C21orf96	1.6743	1254	1
3_MACS_peak_22390_lociStitched	chr3	151914618	151919252	3	4546	5776.7444	1255	1			MBNL1	MBNL1	0.2927	1255	1
2_MACS_peak_8887_lociStitched	chr14	69363215	69367925	2	4546	12219.624	1256	1	ACTN1		ACTN1	ACTN1	0.2516	1256	1
1_MACS_peak_2945_lociStitched	chr1	229071962	229076504	1	4543	13327.5906	1257	1			RHOU	RHOU	NONE	1257	1
1_MACS_peak_1907_lociStitched	chr1	154944965	154949507	1	4543	21037.6356	1258	1	CKS1B,MIR4258,SHC1	FLAD1,LENEP,ZBTB7B,PMVK,PBXIP1,PYGO2,SHC1	CKS1B	PBXIP1	2.575	1258	1
3_MACS_peak_2383_lociStitched	chr1	192543064	192547641	3	4542	9369.119	1259	1	RGS1		RGS1	RGS1	0.8858	1259	1
2_MACS_peak_7292_lociStitched	chr12	109175781	109180475	2	4538	10541.3158	1260	1	SSH1	SSH1	SSH1	SSH1	0.3118	1260	1
1_MACS_peak_30650_lociStitched	chr8	101440487	101445023	1	4537	13246.4808	1261	1			RNF19A	RNF19A	0.6709	1261	1
3_MACS_peak_4047_lociStitched	chr10	91090768	91095354	3	4535	7594.8746	1262	1	IFIT3	IFIT2,IFIT1B	IFIT3	IFIT3	0.4755	1262	1
2_MACS_peak_4603_lociStitched	chr11	267516	272398	2	4534	20309.12	1263	1		PSMD13,NLRP6,ATHL1,IFITM2,IFITM1,SIRT3,IFITM5,IFITM3	NLRP6	IFITM5	0.2564	1263	1
2_MACS_peak_20326_lociStitched	chr22	23205673	23210376	2	4533	11144.2288	1264	1		MIR650,IGLL5	IGLL5	IGLL5	2.164	1264	1
1_MACS_peak_26458_lociStitched	chr6	27803584	27808115	1	4532	24400.3412	1265	1	HIST1H2BN,HIST1H2AK	HIST1H2AI,HIST1H3H,HIST1H2BM,HIST1H4J,HIST1H2AL,HIST1H2BL,HIST1H2AJ,HIST1H4K,HIST1H1B,HIST1H3I,HIST1H4L	HIST1H2AK	HIST1H2AK	2.4508	1265	1
2_MACS_peak_17314_lociStitched	chr2	87564548	87569172	2	4531	6448.6304	1266	1			NCRNA00152	NCRNA00152	3.7422	1266	1
1_MACS_peak_32449_lociStitched	chr9	135933132	135937661	1	4530	11677.5736	1267	1	GTF3C5,CEL	CELP	CEL	CEL	0.6722	1267	1
3_MACS_peak_33449_lociStitched	chrX	123092863	123097638	3	4527	18314.99	1268	1	STAG2		STAG2	STAG2	0.1742	1268	1
3_MACS_peak_17348_lociStitched	chr2	89050704	89055576	3	4526	7820.5344	1269	1		ANKRD36BP2	ANKRD36BP2	ANKRD36BP2	0.0547	1269	1
1_MACS_peak_8827_lociStitched	chr14	64968264	64972788	1	4525	14280.4584	1270	1	ZBTB1,ZBTB25	AKAP5,HSPA2,C14orf50	ZBTB25	ZBTB25	0.6197	1270	1
2_MACS_peak_30966_lociStitched	chr8	129278351	129282924	2	4524	8381.3944	1271	1			MIR1208	MIR1208	NONE	1271	1
2_MACS_peak_20952_lociStitched	chr22	50326426	50331121	2	4523	11492.421	1272	1		CRELD2,PIM3,ALG12	CRELD2	PIM3	0.7355	1272	1
1_MACS_peak_1287_lociStitched	chr1	87793347	87797868	1	4522	15482.6166	1273	1	LMO4		LMO4	LMO4	0.6485	1273	1
2_MACS_peak_30013_lociStitched	chr8	26058437	26063145	2	4522	7145.3316	1274	1			PPP2R2A	PPP2R2A	NONE	1274	1
4_MACS_peak_18053_lociStitched	chr2	169997647	170002756	4	4519	9482.304	1275	1	LRP2		DHRS9	DHRS9	NONE	1275	1
1_MACS_peak_21145_lociStitched	chr3	13459248	13463762	1	4515	23489.5018	1276	1	NUP210		NUP210	NUP210	0.7112	1276	1
3_MACS_peak_16259_lociStitched	chr19	59083219	59087849	3	4515	13283.47	1277	1	LOC100131691,MGC2752,MZF1	TRIM28,CHMP2A,UBE2M	MZF1	UBE2M	1.6129	1277	1
2_MACS_peak_4082_lociStitched	chr10	93997125	94001662	2	4514	12611.0452	1278	1	CPEB3	MARCH5	CPEB3	CPEB3	0.2624	1278	1
2_MACS_peak_29524_lociStitched	chr7	139613847	139618728	2	4509	17891.7936	1279	1	TBXAS1		TBXAS1	TBXAS1	0.2598	1279	1
1_MACS_peak_31977_lociStitched	chr9	108019523	108024029	1	4507	16320.2814	1280	1	SLC44A1		SLC44A1	SLC44A1	0.4137	1280	1
1_MACS_peak_31976_lociStitched	chr9	108005832	108010335	1	4504	19827.1593	1281	1	SLC44A1		SLC44A1	SLC44A1	0.4137	1281	1
1_MACS_peak_16480_lociStitched	chr2	20793246	20797748	1	4503	19915.0472	1282	1			HS1BP3	HS1BP3	NONE	1282	1
1_MACS_peak_9106_lociStitched	chr14	89768721	89773223	1	4503	23611.6394	1283	1	FOXN3		FOXN3	FOXN3	0.3061	1283	1
1_MACS_peak_9267_lociStitched	chr14	96126871	96131372	1	4502	14296.5263	1284	1	TCL6	TCL1B,TCL1A	TCL6	TCL6	0.5521	1284	1
1_MACS_peak_8272_lociStitched	chr13	110705849	110710349	1	4501	13194	1285	1			COL4A1	COL4A1	NONE	1285	1
2_MACS_peak_27663_lociStitched	chr6	139692769	139697631	2	4501	13779.3942	1286	1	CITED2		CITED2	CITED2	1.5151	1286	1
1_MACS_peak_19838_lociStitched	chr21	32779360	32783859	1	4500	12232.3311	1287	1	TIAM1		TIAM1	TIAM1	0.2521	1287	1
1_MACS_peak_7059_lociStitched	chr12	89744378	89748877	1	4500	14757.6198	1288	1	DUSP6		DUSP6	DUSP6	1.3695	1288	1
2_MACS_peak_19499_lociStitched	chr20	47537247	47541772	2	4499	10987.605	1289	1	ARFGEF2		ARFGEF2	ARFGEF2	0.1408	1289	1
1_MACS_peak_4861_lociStitched	chr11	14664545	14669042	1	4498	16322.7609	1290	1	PDE3B,PSMA1		PDE3B	PDE3B	0.3143	1290	1
2_MACS_peak_29358_lociStitched	chr7	128577512	128582017	2	4498	8300.913	1291	1	IRF5	KCP	IRF5	IRF5	0.689	1291	1
2_MACS_peak_22402_lociStitched	chr3	152038911	152043408	2	4497	16358.7369	1292	1	MBNL1	TMEM14E	TMEM14E	TMEM14E	0.3906	1292	1
1_MACS_peak_3753_lociStitched	chr10	60025394	60029889	1	4496	18885.7425	1293	1	CISD1,IPMK		IPMK	IPMK	0.2767	1293	1
2_MACS_peak_11963_lociStitched	chr16	85586439	85590985	2	4492	11334.9964	1294	1			KIAA0182	KIAA0182	NONE	1294	1
1_MACS_peak_20622_lociStitched	chr22	37637761	37642250	1	4490	6371.2377	1295	1	RAC2	CYTH4,SSTR3	RAC2	RAC2	1.069	1295	1
1_MACS_peak_9144_lociStitched	chr14	91094836	91099325	1	4490	14460.8646	1296	1	TTC7B		LOC400238	LOC400238	NONE	1296	1
3_MACS_peak_22841_lociStitched	chr3	195632670	195637322	3	4490	11142.0052	1297	1	TNK2	TNK2	TNK2	TNK2	0.3686	1297	1
1_MACS_peak_1659_lociStitched	chr1	144532303	144536791	1	4489	26804.58	1298	1			C1orf152	C1orf152	NONE	1298	1
1_MACS_peak_19660_lociStitched	chr20	57578954	57583441	1	4488	9258.0271	1299	1	CTSZ	TH1L,TUBB1,ATP5E,SLMO2	CTSZ	ATP5E	0.7105	1299	1
2_MACS_peak_1049_lociStitched	chr1	54840110	54844647	2	4485	14797.4255	1300	1	SSBP3		SSBP3	SSBP3	0.2291	1300	1
2_MACS_peak_30675_lociStitched	chr8	101961787	101966366	2	4484	20977.3148	1301	1	YWHAZ		YWHAZ	YWHAZ	0.5507	1301	1
2_MACS_peak_30707_lociStitched	chr8	103799258	103803771	2	4483	11049.6292	1302	1			AZIN1	AZIN1	0.4314	1302	1
2_MACS_peak_25862_lociStitched	chr5	171611021	171615883	2	4482	8421.9564	1303	1	STK10	EFCAB9	STK10	STK10	0.3615	1303	1
3_MACS_peak_17014_lociStitched	chr2	65141889	65146450	3	4479	6150.0524	1304	1	LOC400958		LOC400958	LOC400958	0.6693	1304	1
4_MACS_peak_12547_lociStitched	chr17	21187969	21192645	4	4479	7726.6224	1305	1	MAP2K3	C17orf103	MAP2K3	MAP2K3	0.2522	1305	1
2_MACS_peak_13264_lociStitched	chr17	55516822	55521451	2	4477	12551.0706	1306	1	MSI2		MSI2	MSI2	0.4942	1306	1
2_MACS_peak_26557_lociStitched	chr6	31461728	31466252	2	4474	9323.5116	1307	1	MICB	HCP5,HCG26,MCCD1,NFKBIL1,SNORD117,SNORD84,BAT1,ATP6V1G2	MICB	ATP6V1G2	1.5403	1307	1
2_MACS_peak_30479_lociStitched	chr8	81056486	81061154	2	4474	7423.9872	1308	1	TPD52		TPD52	TPD52	0.4103	1308	1
1_MACS_peak_26824_lociStitched	chr6	43737380	43741849	1	4470	17080.0711	1309	1	VEGFA		VEGFA	VEGFA	0.7693	1309	1
4_MACS_peak_9585_lociStitched	chr15	31617386	31621979	4	4470	12192.1185	1310	1	KLF13		KLF13	KLF13	0.5876	1310	1
1_MACS_peak_29569_lociStitched	chr7	142504645	142509113	1	4469	20506.7796	1311	1		PRSS1,TRY6,PRSS2,EPHB6	PRSS2	PRSS1	0.0982	1311	1
4_MACS_peak_1156_lociStitched	chr1	66740199	66745319	4	4469	5762.048	1312	1	PDE4B		PDE4B	PDE4B	0.1244	1312	1
1_MACS_peak_1393_lociStitched	chr1	108475741	108480208	1	4468	13323.2742	1313	1	VAV3		VAV3	VAV3	0.1163	1313	1
1_MACS_peak_13732_lociStitched	chr17	77809774	77814236	1	4463	17511.119	1314	1	CBX4	CBX8	CBX4	CBX4	1.1915	1314	1
1_MACS_peak_32207_lociStitched	chr9	126439162	126443623	1	4462	21197.3337	1315	1	DENND1A		DENND1A	DENND1A	0.1504	1315	1
2_MACS_peak_26460_lociStitched	chr6	27859614	27864123	2	4461	17326.2834	1316	1	HIST1H2BO,HIST1H2AM	HIST1H2AL,HIST1H1B,HIST1H3I,HIST1H4L,HIST1H3J,OR2B2	HIST1H2BO	HIST1H2BO	1.786	1316	1
4_MACS_peak_7624_lociStitched	chr12	126988563	126993648	4	4461	9679.2975	1317	1			LOC100128554	LOC100128554	NONE	1317	1
1_MACS_peak_28294_lociStitched	chr7	25018231	25022688	1	4458	25007.3356	1318	1	OSBPL3		OSBPL3	OSBPL3	0.3749	1318	1
1_MACS_peak_24633_lociStitched	chr5	43039253	43043709	1	4457	13897.3728	1319	1	LOC153684,C5orf39	LOC648987,LOC100132356	LOC153684	LOC100132356	1.3668	1319	1
1_MACS_peak_4385_lociStitched	chr10	112616938	112621393	1	4456	15201.351	1320	1		PDCD4,LOC282997	LOC282997	LOC282997	2.248	1320	1
2_MACS_peak_30093_lociStitched	chr8	29410764	29415237	2	4456	9815.5512	1321	1			C8orf75	C8orf75	NONE	1321	1
2_MACS_peak_257_lociStitched	chr1	15849651	15854203	2	4456	11696.364	1322	1	DNAJC16,CASP9	CELA2B	CASP9	CASP9	0.37	1322	1
2_MACS_peak_13513_lociStitched	chr17	71817464	71821971	2	4453	12590.7552	1323	1	C17orf54		C17orf54	C17orf54	0.3135	1323	1
1_MACS_peak_3467_lociStitched	chr10	17268869	17273320	1	4452	15686.2142	1324	1	VIM	TRDMT1	VIM	VIM	0.9631	1324	1
4_MACS_peak_8406_lociStitched	chr14	22940919	22945604	4	4449	5898.415	1325	1			DAD1	DAD1	1.6154	1325	1
3_MACS_peak_24959_lociStitched	chr5	81146609	81151750	3	4449	9672.7915	1326	1			SSBP2	SSBP2	NONE	1326	1
1_MACS_peak_27179_lociStitched	chr6	90992781	90997227	1	4447	20238.192	1327	1	BACH2		BACH2	BACH2	0.2853	1327	1
3_MACS_peak_6567_lociStitched	chr12	46607724	46612689	3	4447	7820.3715	1328	1	SLC38A1		SLC38A1	SLC38A1	0.3701	1328	1
2_MACS_peak_23794_lociStitched	chr4	121989954	121994620	2	4446	10365.0524	1329	1	C4orf31		C4orf31	C4orf31	0.3998	1329	1
1_MACS_peak_9878_lociStitched	chr15	52310462	52314901	1	4440	21668.9785	1330	1	MAPK6	LEO1	MAPK6	MAPK6	0.4836	1330	1
3_MACS_peak_12498_lociStitched	chr17	19206492	19211369	3	4437	10934.7217	1331	1	EPN2	MIR1180	MIR1180	MIR1180	0.0631	1331	1
1_MACS_peak_2080_lociStitched	chr1	161144670	161149105	1	4436	16452.963	1332	1	B4GALT3	UFC1,USP21,PPOX,NDUFS2,FCER1G,TOMM40L,DEDD,ADAMTS4,APOA2	B4GALT3	B4GALT3	1.4336	1332	1
1_MACS_peak_9651_lociStitched	chr15	38962245	38966679	1	4435	8168.3148	1333	1		C15orf53	C15orf53	C15orf53	0.1474	1333	1
1_MACS_peak_14710_lociStitched	chr19	6599773	6604203	1	4431	17682.788	1334	1		CD70	CD70	CD70	3.8034	1334	1
1_MACS_peak_13207_lociStitched	chr17	48941914	48946343	1	4430	31879.0562	1335	1		WFIKKN2,TOB1	TOB1	TOB1	2.8089	1335	1
2_MACS_peak_13151_lociStitched	chr17	47464171	47468601	2	4430	17576.468	1336	1		ZNF652,PHB	PHB	ZNF652	0.5355	1336	1
1_MACS_peak_27772_lociStitched	chr6	152076124	152080551	1	4428	14415.1974	1337	1	ESR1	ESR1	ESR1	ESR1	0.1915	1337	1
1_MACS_peak_32114_lociStitched	chr9	117145368	117149792	1	4425	18365.7936	1338	1	AKNA		AKNA	AKNA	0.5756	1338	1
2_MACS_peak_15159_lociStitched	chr19	17957433	17962015	2	4425	11625.9086	1339	1	JAK3	RPL18AP3,RPL18A,SNORA68,SLC5A5,INSL3	JAK3	SNORA68	0.8119	1339	1
1_MACS_peak_6216_lociStitched	chr12	6641064	6645487	1	4424	12050.0212	1340	1	NCAPD2,GAPDH	SCARNA10,MRPL51,IFFO1,NOP2,SCARNA11	GAPDH	GAPDH	0.9568	1340	1
1_MACS_peak_24723_lociStitched	chr5	56122368	56126790	1	4423	9930.4854	1341	1	MAP3K1		MAP3K1	MAP3K1	0.3903	1341	1
3_MACS_peak_21983_lociStitched	chr3	113463673	113468290	3	4422	16716.7719	1342	1	ATP6V1A,NAA50	KIAA2018	ATP6V1A	ATP6V1A	0.2832	1342	1
1_MACS_peak_29121_lociStitched	chr7	102064113	102068533	1	4421	21321.196	1343	1	PRKRIP1	ORAI2,LRWD1,ALKBH4	ORAI2	ORAI2	0.7006	1343	1
2_MACS_peak_5720_lociStitched	chr11	82669910	82674648	2	4421	9606.7688	1344	1			C11orf82	C11orf82	NONE	1344	1
2_MACS_peak_11604_lociStitched	chr16	66582776	66587443	2	4416	16139.8861	1345	1	CKLF,TK2	CMTM1,CMTM2	TK2	TK2	0.9002	1345	1
1_MACS_peak_3067_lociStitched	chr1	234859151	234863565	1	4415	12544.1466	1346	1			NCRNA00184	NCRNA00184	0.1299	1346	1
2_MACS_peak_392_lociStitched	chr1	23937114	23941545	2	4415	10139.9004	1347	1		MDS2	MDS2	MDS2	0.3785	1347	1
2_MACS_peak_16752_lociStitched	chr2	38933980	38938430	2	4415	14642.725	1348	1	GALM	SRSF7	SRSF7	SRSF7	1.142	1348	1
3_MACS_peak_8559_lociStitched	chr14	33529909	33534614	3	4414	16003.1165	1349	1	NPAS3		NPAS3	NPAS3	0.2238	1349	1
1_MACS_peak_16866_lociStitched	chr2	47209831	47214243	1	4413	6396.9588	1350	1	TTC7A	MCFD2	MCFD2	MCFD2	0.2906	1350	1
1_MACS_peak_31381_lociStitched	chr9	31388184	31392594	1	4411	6445.656	1351	1			ACO1	ACO1	NONE	1351	1
1_MACS_peak_16902_lociStitched	chr2	54784361	54788768	1	4408	11160.7275	1352	1	SPTBN1	RPL23AP32	SPTBN1	SPTBN1	0.4154	1352	1
1_MACS_peak_10688_lociStitched	chr15	101738060	101742467	1	4408	15540.8448	1353	1	CHSY1		CHSY1	CHSY1	0.5122	1353	1
2_MACS_peak_9871_lociStitched	chr15	51913779	51918471	2	4405	12425.3544	1354	1	DMXL2		DMXL2	DMXL2	0.1905	1354	1
3_MACS_peak_17593_lociStitched	chr2	111877345	111881982	3	4402	10119.3251	1355	1	BCL2L11		BCL2L11	BCL2L11	0.433	1355	1
1_MACS_peak_2354_lociStitched	chr1	184834111	184838511	1	4401	11612.92	1356	1	FAM129A		FAM129A	FAM129A	0.3551	1356	1
1_MACS_peak_18836_lociStitched	chr2	241522996	241527395	1	4400	14310.3869	1357	1	CAPN10	DUSP28,RNPEPL1,GPR35,ANKMY1	CAPN10	DUSP28	1.5744	1357	1
2_MACS_peak_8366_lociStitched	chr14	20957498	20962128	2	4399	14986.384	1358	1		APEX1,PNP,RNASE10,OSGEP,TMEM55B	RNASE10	APEX1	2.2751	1358	1
2_MACS_peak_3057_lociStitched	chr1	234656837	234661416	2	4398	18951.1073	1359	1		TARBP1	TARBP1	TARBP1	0.158	1359	1
1_MACS_peak_18575_lociStitched	chr2	219431985	219436381	1	4397	24334.4976	1360	1	RQCD1,USP37	PLCD4	RQCD1	RQCD1	0.8242	1360	1
1_MACS_peak_6014_lociStitched	chr11	120368332	120372727	1	4396	13990.6035	1361	1			GRIK4	GRIK4	NONE	1361	1
2_MACS_peak_24704_lociStitched	chr5	55442099	55446637	2	4392	14892.3546	1362	1	ANKRD55		ANKRD55	ANKRD55	0.4499	1362	1
2_MACS_peak_8345_lociStitched	chr13	115043667	115048540	2	4392	17817.1499	1363	1	UPF3A	CDC16,ZNF828	UPF3A	UPF3A	0.6333	1363	1
1_MACS_peak_28320_lociStitched	chr7	26049252	26053639	1	4388	17154.9248	1364	1			MIR148A	MIR148A	8.6296	1364	1
1_MACS_peak_22741_lociStitched	chr3	187461030	187465416	1	4387	16386.096	1365	1	BCL6	LOC100131635,RTP2,BCL6	BCL6	BCL6	0.6353	1365	1
1_MACS_peak_21882_lociStitched	chr3	98487851	98492237	1	4387	18282.6024	1366	1	ST3GAL6		ST3GAL6	ST3GAL6	0.615	1366	1
1_MACS_peak_3072_lociStitched	chr1	234978091	234982474	1	4384	11864.3427	1367	1			NCRNA00184	NCRNA00184	0.1299	1367	1
2_MACS_peak_24744_lociStitched	chr5	58652011	58656557	2	4381	7933.6792	1368	1	PDE4D		PDE4D	PDE4D	0.0981	1368	1
2_MACS_peak_13125_lociStitched	chr17	46130580	46135146	2	4381	15626.6784	1369	1	NFE2L1	SNX11,MIR152,COPZ2,CBX1	NFE2L1	NFE2L1	1.9656	1369	1
1_MACS_peak_25303_lociStitched	chr5	126111691	126116069	1	4379	19864.7372	1370	1	LMNB1		LMNB1	LMNB1	0.3454	1370	1
2_MACS_peak_22400_lociStitched	chr3	152016382	152021221	2	4379	6810.4086	1371	1	MBNL1	LOC401093,TMEM14E	MBNL1	LOC401093	1.2543	1371	1
1_MACS_peak_654_lociStitched	chr1	32713242	32717618	1	4377	16894.8608	1372	1	FAM167B,LCK	CCDC28B,IQCC,DCDC2B,EIF3I,LCK,HDAC1,C1orf91,MTMR9LP	LCK	C1orf91	0.7194	1372	1
2_MACS_peak_23861_lociStitched	chr4	129730417	129734861	2	4377	20517.948	1373	1	PHF17		PHF17	PHF17	0.4633	1373	1
2_MACS_peak_20411_lociStitched	chr22	24855603	24860250	2	4377	11054.7483	1374	1	C22orf45	ADORA2A,UPB1	C22orf45	ADORA2A	2.6693	1374	1
2_MACS_peak_17248_lociStitched	chr2	86124688	86129296	2	4376	7887.5136	1375	1		ST3GAL5	ST3GAL5	ST3GAL5	0.9422	1375	1
1_MACS_peak_19595_lociStitched	chr20	52530991	52535365	1	4375	18170.9082	1376	1		SUMO1P1	SUMO1P1	SUMO1P1	0.3243	1376	1
1_MACS_peak_18566_lociStitched	chr2	219148445	219152819	1	4375	9656.0424	1377	1	PNKD,TMBIM1	GPBAR1,PNKD,AAMP	TMBIM1	TMBIM1	0.6449	1377	1
1_MACS_peak_10152_lociStitched	chr15	69758380	69762754	1	4375	24337.3734	1378	1		RPLP1	RPLP1	RPLP1	1.4352	1378	1
2_MACS_peak_3840_lociStitched	chr10	73624201	73628592	2	4373	9310.6764	1379	1		PSAP	PSAP	PSAP	0.2381	1379	1
3_MACS_peak_18422_lociStitched	chr2	204552235	204557212	3	4373	13265.6958	1380	1		CD28	CD28	CD28	1.3759	1380	1
2_MACS_peak_26277_lociStitched	chr6	16419003	16423397	2	4372	8731.7568	1381	1	ATXN1		GMPR	GMPR	NONE	1381	1
1_MACS_peak_24716_lociStitched	chr5	55933155	55937525	1	4371	13968.705	1382	1			MAP3K1	MAP3K1	0.3903	1382	1
3_MACS_peak_25008_lociStitched	chr5	88728597	88733305	3	4371	9091.6188	1383	1			MEF2C	MEF2C	NONE	1383	1
2_MACS_peak_31862_lociStitched	chr9	99178889	99183312	2	4370	15753.3991	1384	1	ZNF367	HABP4,SLC35D2	ZNF367	ZNF367	0.4384	1384	1
2_MACS_peak_7223_lociStitched	chr12	104897219	104901646	2	4369	10898.3886	1385	1	CHST11		CHST11	CHST11	0.2828	1385	1
3_MACS_peak_14103_lociStitched	chr18	34981198	34985684	3	4366	11116.308	1386	1	CELF4		CELF4	CELF4	0.4177	1386	1
1_MACS_peak_6917_lociStitched	chr12	68381816	68386178	1	4363	12845.2176	1387	1			IFNG	IFNG	NONE	1387	1
2_MACS_peak_2140_lociStitched	chr1	164536814	164541636	2	4363	5569.41	1388	1	PBX1		PBX1	PBX1	0.3312	1388	1
1_MACS_peak_2971_lociStitched	chr1	230239065	230243426	1	4362	10884.1838	1389	1	GALNT2		GALNT2	GALNT2	0.5568	1389	1
1_MACS_peak_11113_lociStitched	chr16	17553270	17557626	1	4357	17655.7392	1390	1	XYLT1		XYLT1	XYLT1	0.239	1390	1
3_MACS_peak_15631_lociStitched	chr19	42745829	42750727	3	4351	8610.684	1391	1	GSK3A	ZNF526,CIC,DEDD2,ERF	GSK3A	ERF	0.9454	1391	1
1_MACS_peak_11840_lociStitched	chr16	75141795	75146143	1	4349	19744.268	1392	1	ZNRF1,LDHD	ZFP1	LDHD	LDHD	1.4546	1392	1
2_MACS_peak_18269_lociStitched	chr2	192539934	192544404	2	4347	12197.736	1393	1	OBFC2A		OBFC2A	OBFC2A	0.6815	1393	1
1_MACS_peak_23098_lociStitched	chr4	10095841	10100186	1	4346	15330.4635	1394	1	WDR1	MIR3138	MIR3138	MIR3138	0.0358	1394	1
1_MACS_peak_28167_lociStitched	chr7	7982615	7986959	1	4345	14027.2104	1395	1		GLCCI1	GLCCI1	GLCCI1	0.2704	1395	1
3_MACS_peak_13221_lociStitched	chr17	49195950	49200378	3	4344	25815.6828	1396	1	SPAG9	NME1-NME2,NME1,NME2	SPAG9	NME1	1.1683	1396	1
2_MACS_peak_32163_lociStitched	chr9	123687721	123692561	2	4342	8564.38	1397	1	TRAF1	PHF19,TRAF1	TRAF1	PHF19	0.8082	1397	1
2_MACS_peak_5286_lociStitched	chr11	62605954	62610618	2	4341	19147.5856	1398	1	WDR74	SLC3A2,TMEM223,NXF1,STX5,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28,SNORD27,SNORD26,SNORD25,SNHG1	WDR74	WDR74	1.7339	1398	1
1_MACS_peak_30838_lociStitched	chr8	121820796	121825134	1	4339	16971.5574	1399	1	SNTB1		SNTB1	SNTB1	0.1397	1399	1
