#23_0F29_0229Kronos_MM1S-KB-1hr-1_H3K27me3_hs-dm_i05_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/23_0F29_0229Kronos_MM1S-KB-1hr-1_H3K27me3_hs-dm_i05_ROSE/23_0F29_0229Kronos_MM1S-KB-1hr-1_H3K27me3_hs-dm_i05_peaks_1KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X23_0F29_0229Kronos_MM1S.KB.1hr.1_H3K27me3_hs.dm_i05.bam
#Using cutoff of 18040.59 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X23_0F29_0229Kronos_MM1S.KB.1hr.1_H3K27me3_hs.dm_i05.bam	X37_0EXP_0229Kronos_MM1S.KB.1hr.1_Input_hs_i80.bam	enhancerRank	isSuper
1_MACS_peak_5573_lociStitched	chr11	2910587	2911304	1	718	408.0447	51.1938	10765	0
1_MACS_peak_19212_lociStitched	chr20	56497323	56497933	1	611	407.846	50.996	10766	0
1_MACS_peak_3374_lociStitched	chr1	37408048	37408610	1	563	426.3894	69.5756	10767	0
1_MACS_peak_26293_lociStitched	chr7	151517301	151517962	1	662	442.87	86.0622	10768	0
1_MACS_peak_2068_lociStitched	chr1	18702873	18703542	1	670	398.7909	42.0132	10769	0
1_MACS_peak_9451_lociStitched	chr16	2707236	2707841	1	606	399.4815	43.1365	10770	0
1_MACS_peak_21028_lociStitched	chr22	30102891	30103578	1	688	396.4677	40.1895	10771	0
1_MACS_peak_5233_lociStitched	chr10	135405127	135405619	1	493	380.8572	24.6984	10772	0
1_MACS_peak_22020_lociStitched	chr22	46377634	46378201	1	568	402.57	46.4373	10773	0
1_MACS_peak_2097_lociStitched	chr1	18835756	18836241	1	486	395.469	39.576	10774	0
1_MACS_peak_17621_lociStitched	chr19	56697974	56698543	1	570	413.7768	57.9811	10775	0
1_MACS_peak_13645_lociStitched	chr18	59560656	59561245	1	590	386.1484	30.4513	10776	0
1_MACS_peak_25228_lociStitched	chr6	167792407	167792953	1	547	374.9382	19.3284	10777	0
1_MACS_peak_24401_lociStitched	chr5	150004373	150004950	1	578	416.5363	60.9889	10778	0
1_MACS_peak_12592_lociStitched	chr17	71518149	71518750	1	602	383.6784	28.1869	10779	0
1_MACS_peak_9832_lociStitched	chr16	29879546	29880105	1	560	401.0266	45.5585	10780	0
1_MACS_peak_2033_lociStitched	chr1	18569110	18569806	1	697	438.2712	82.824	10781	0
1_MACS_peak_27642_lociStitched	chr8	142885405	142885987	1	583	386.157	30.846	10782	0
1_MACS_peak_18693_lociStitched	chr20	31549846	31550453	1	608	412.6386	57.3615	10783	0
1_MACS_peak_1007_lociStitched	chr1	7418711	7419393	1	683	395.4236	40.1698	10784	0
1_MACS_peak_26258_lociStitched	chr7	151389797	151390385	1	589	445.5276	90.3168	10785	0
1_MACS_peak_5644_lociStitched	chr11	31828563	31829129	1	567	370.9564	15.7914	10786	0
1_MACS_peak_7855_lociStitched	chr12	122466840	122467563	1	724	404.4462	49.3086	10787	0
1_MACS_peak_27854_lociStitched	chr8	143859129	143859638	1	510	355.1293	0	10788	0
1_MACS_peak_18139_lociStitched	chr2	174222802	174223351	1	550	389.5155	34.4223	10789	0
1_MACS_peak_9992_lociStitched	chr16	57011932	57012649	1	718	456.2271	101.2404	10790	0
1_MACS_peak_15733_lociStitched	chr19	32398065	32398620	1	556	371.628	16.65	10791	0
1_MACS_peak_18009_lociStitched	chr2	114259585	114260091	1	507	394.5282	39.5692	10792	0
1_MACS_peak_3078_lociStitched	chr1	30784913	30785554	1	642	459.4688	104.5471	10793	0
1_MACS_peak_20018_lociStitched	chr21	40317220	40317867	1	648	436.5309	81.7161	10794	0
1_MACS_peak_17997_lociStitched	chr2	111369426	111370267	1	842	483.9114	129.1776	10795	0
1_MACS_peak_4809_lociStitched	chr10	104194185	104194814	1	630	453.4461	98.753	10796	0
1_MACS_peak_14760_lociStitched	chr19	10112150	10112681	1	532	395.2233	40.7808	10797	0
1_MACS_peak_7938_lociStitched	chr13	28500852	28501329	1	478	363.9033	9.4923	10798	0
1_MACS_peak_28284_lociStitched	chr9	119287554	119288104	1	551	398.805	44.44	10799	0
1_MACS_peak_12661_lociStitched	chr17	71818809	71819301	1	493	367.6716	13.3332	10800	0
1_MACS_peak_12071_lociStitched	chr17	42346560	42347247	1	688	463.9998	109.7826	10801	0
1_MACS_peak_7004_lociStitched	chr11	119373365	119373813	1	449	392.4032	38.2592	10802	0
1_MACS_peak_8284_lociStitched	chr14	101362808	101363410	1	603	371.0126	16.9162	10803	0
1_MACS_peak_8823_lociStitched	chr15	66433817	66434347	1	531	402.535	48.495	10804	0
1_MACS_peak_16681_lociStitched	chr19	46707574	46708148	1	575	394.3954	40.5818	10805	0
1_MACS_peak_15611_lociStitched	chr19	19345341	19345908	1	568	389.529	35.8344	10806	0
1_MACS_peak_12928_lociStitched	chr17	73839688	73840262	1	575	395.4286	41.8446	10807	0
1_MACS_peak_12561_lociStitched	chr17	71424063	71424590	1	528	386.4491	32.8848	10808	0
1_MACS_peak_29749_lociStitched	chrX	9754710	9755203	1	494	364.4256	10.8953	10809	0
1_MACS_peak_6823_lociStitched	chr11	112832507	112833207	1	701	474.18	120.75	10810	0
1_MACS_peak_17486_lociStitched	chr19	55505066	55505583	1	518	397.4696	44.2035	10811	0
1_MACS_peak_27160_lociStitched	chr8	7445845	7446460	1	616	402.0255	48.831	10812	0
1_MACS_peak_5016_lociStitched	chr10	134199792	134200398	1	607	383.4162	30.2394	10813	0
1_MACS_peak_11_lociStitched	chr1	135133	135915	1	783	393.4242	40.3512	10814	0
1_MACS_peak_23979_lociStitched	chr4	88928079	88928649	1	571	411.369	58.311	10815	0
1_MACS_peak_26116_lociStitched	chr7	105517507	105518223	1	717	474.9944	122.078	10816	0
1_MACS_peak_18040_lociStitched	chr2	121303629	121304179	1	551	367.51	14.685	10817	0
1_MACS_peak_27997_lociStitched	chr8	144704530	144705246	1	717	440.34	87.6384	10818	0
1_MACS_peak_17279_lociStitched	chr19	51210778	51211436	1	659	385.917	33.229	10819	0
1_MACS_peak_27771_lociStitched	chr8	143325925	143326376	1	452	376.2242	23.5422	10820	0
1_MACS_peak_10042_lociStitched	chr16	67452974	67453477	1	504	404.3617	51.7084	10821	0
1_MACS_peak_28889_lociStitched	chr9	135841690	135842293	1	604	430.8435	78.2694	10822	0
1_MACS_peak_7649_lociStitched	chr12	53223264	53223745	1	482	370.4662	17.9413	10823	0
1_MACS_peak_19457_lociStitched	chr20	57990278	57990842	1	565	394.2924	41.8488	10824	0
1_MACS_peak_25444_lociStitched	chr7	1845693	1846329	1	637	418.9968	66.5892	10825	0
1_MACS_peak_26266_lociStitched	chr7	151422602	151423241	1	640	432.5391	80.1945	10826	0
1_MACS_peak_22331_lociStitched	chr22	51080135	51080652	1	518	388.8874	36.6553	10827	0
1_MACS_peak_7994_lociStitched	chr13	112978051	112978501	1	451	366.165	13.95	10828	0
1_MACS_peak_4982_lociStitched	chr10	133871873	133872326	1	454	368.1078	15.9909	10829	0
1_MACS_peak_18683_lociStitched	chr20	31198438	31198996	1	559	403.9362	51.9498	10830	0
1_MACS_peak_11335_lociStitched	chr17	7653195	7653773	1	579	379.5726	27.6284	10831	0
1_MACS_peak_21511_lociStitched	chr22	42962647	42963234	1	588	464.1409	112.3518	10832	0
1_MACS_peak_17328_lociStitched	chr19	51615441	51616050	1	610	408.0909	56.3325	10833	0
1_MACS_peak_28309_lociStitched	chr9	125133714	125134254	1	541	403.002	51.246	10834	0
1_MACS_peak_9118_lociStitched	chr15	78531253	78531889	1	637	464.8524	113.1444	10835	0
1_MACS_peak_18188_lociStitched	chr2	218806101	218806668	1	568	394.4052	42.8085	10836	0
1_MACS_peak_17671_lociStitched	chr2	608348	608786	1	439	359.5542	7.9716	10837	0
1_MACS_peak_21524_lociStitched	chr22	43424962	43425572	1	611	399.733	48.19	10838	0
1_MACS_peak_19785_lociStitched	chr20	61499035	61499574	1	540	396.2728	44.7909	10839	0
1_MACS_peak_6707_lociStitched	chr11	71238367	71238994	1	628	386.4201	34.9866	10840	0
1_MACS_peak_560_lociStitched	chr1	4508012	4508497	1	486	403.132	51.7495	10841	0
1_MACS_peak_6020_lociStitched	chr11	65326140	65326782	1	643	435.9822	84.6156	10842	0
1_MACS_peak_26166_lociStitched	chr7	135663645	135664321	1	677	411.0756	59.7584	10843	0
1_MACS_peak_19246_lociStitched	chr20	56629705	56630347	1	643	394.188	42.8856	10844	0
1_MACS_peak_7864_lociStitched	chr12	131493071	131493615	1	545	383.9008	32.8032	10845	0
1_MACS_peak_19533_lociStitched	chr20	59443234	59443696	1	463	352.1364	1.1088	10846	0
1_MACS_peak_11161_lociStitched	chr17	6297361	6297939	1	579	431.5348	80.5154	10847	0
1_MACS_peak_19192_lociStitched	chr20	56442155	56442792	1	638	397.2969	46.3099	10848	0
1_MACS_peak_16782_lociStitched	chr19	47511983	47512631	1	649	419.4504	68.4936	10849	0
1_MACS_peak_2228_lociStitched	chr1	19318290	19318983	1	694	465.6267	114.6915	10850	0
1_MACS_peak_28560_lociStitched	chr9	132804022	132804632	1	611	455.121	104.249	10851	0
1_MACS_peak_25036_lociStitched	chr6	36806789	36807335	1	547	408.0804	57.2208	10852	0
1_MACS_peak_3943_lociStitched	chr1	201636838	201637384	1	547	392.3556	41.496	10853	0
1_MACS_peak_1414_lociStitched	chr1	11044238	11044853	1	616	391.0785	40.221	10854	0
1_MACS_peak_3521_lociStitched	chr1	45286036	45286815	1	780	480.4872	129.7035	10855	0
1_MACS_peak_12642_lociStitched	chr17	71705862	71706485	1	624	435.9131	85.2887	10856	0
1_MACS_peak_18013_lociStitched	chr2	114331725	114332537	1	813	451.3908	100.8504	10857	0
1_MACS_peak_17093_lociStitched	chr19	49689781	49690419	1	639	407.044	56.5268	10858	0
1_MACS_peak_20729_lociStitched	chr22	21735205	21736011	1	807	434.9176	84.5494	10859	0
1_MACS_peak_4142_lociStitched	chr1	228226786	228227352	1	567	383.5216	33.2808	10860	0
1_MACS_peak_8704_lociStitched	chr15	29863240	29863702	1	463	381.3348	31.1388	10861	0
1_MACS_peak_23259_lociStitched	chr4	5920019	5920591	1	573	403.1456	52.9672	10862	0
1_MACS_peak_2744_lociStitched	chr1	26420238	26420847	1	610	433.7298	83.5548	10863	0
1_MACS_peak_14756_lociStitched	chr19	10098919	10099477	1	559	393.8922	43.7472	10864	0
1_MACS_peak_24031_lociStitched	chr4	191008682	191009418	1	737	524.4736	174.3584	10865	0
1_MACS_peak_3589_lociStitched	chr1	76082275	76082804	1	530	386.699	36.7655	10866	0
1_MACS_peak_10540_lociStitched	chr16	87193995	87194508	1	514	359.5617	9.747	10867	0
1_MACS_peak_23025_lociStitched	chr4	988548	989077	1	530	366.7557	17.1396	10868	0
1_MACS_peak_25624_lociStitched	chr7	27134901	27135481	1	581	415.512	66.004	10869	0
1_MACS_peak_3998_lociStitched	chr1	202995847	202996450	1	604	489.5757	140.0769	10870	0
1_MACS_peak_19216_lociStitched	chr20	56512712	56513400	1	689	386.7248	37.2896	10871	0
1_MACS_peak_4513_lociStitched	chr10	72980225	72980742	1	518	406.4654	57.4387	10872	0
1_MACS_peak_8926_lociStitched	chr15	74504436	74505085	1	650	428.8592	79.8919	10873	0
1_MACS_peak_6587_lociStitched	chr11	70694751	70695288	1	538	380.2497	31.3071	10874	0
1_MACS_peak_16938_lociStitched	chr19	48551452	48552017	1	566	378.437	29.606	10875	0
1_MACS_peak_26119_lociStitched	chr7	107282821	107283423	1	603	394.3702	45.6316	10876	0
1_MACS_peak_24197_lociStitched	chr5	1728258	1728963	1	706	397.1265	48.4335	10877	0
1_MACS_peak_4439_lociStitched	chr10	71590354	71590905	1	552	382.6144	33.9416	10878	0
1_MACS_peak_19076_lociStitched	chr20	49597455	49598188	1	734	490.0105	141.3957	10879	0
1_MACS_peak_19530_lociStitched	chr20	58350553	58351117	1	565	388.314	39.7056	10880	0
1_MACS_peak_15328_lociStitched	chr19	17017409	17017938	1	530	395.4275	46.8694	10881	0
1_MACS_peak_4653_lociStitched	chr10	98431893	98432420	1	528	408.5831	60.0253	10882	0
1_MACS_peak_7087_lociStitched	chr11	121111239	121111761	1	523	384.4008	35.8614	10883	0
1_MACS_peak_11506_lociStitched	chr17	16781317	16781835	1	519	381.7142	33.3592	10884	0
1_MACS_peak_15262_lociStitched	chr19	15871761	15872223	1	463	382.2126	33.8646	10885	0
1_MACS_peak_4474_lociStitched	chr10	71692981	71693471	1	491	375.487	27.587	10886	0
1_MACS_peak_7353_lociStitched	chr12	3668836	3669391	1	556	382.4505	34.7985	10887	0
1_MACS_peak_18282_lociStitched	chr2	232791648	232792202	1	555	379.1022	31.4672	10888	0
1_MACS_peak_28497_lociStitched	chr9	132271011	132271550	1	540	404.4656	56.9184	10889	0
1_MACS_peak_23945_lociStitched	chr4	48039984	48040613	1	630	405.8937	58.4341	10890	0
1_MACS_peak_24557_lociStitched	chr5	177422659	177423137	1	479	361.607	14.1488	10891	0
1_MACS_peak_20852_lociStitched	chr22	25463746	25464352	1	607	437.1684	89.8092	10892	0
1_MACS_peak_18987_lociStitched	chr20	48644732	48645249	1	518	382.8902	35.673	10893	0
1_MACS_peak_27260_lociStitched	chr8	12464105	12464835	1	731	438	90.812	10894	0
1_MACS_peak_538_lociStitched	chr1	4328513	4329052	1	540	369.5923	22.5302	10895	0
1_MACS_peak_6566_lociStitched	chr11	70615670	70616265	1	596	417.333	70.448	10896	0
1_MACS_peak_17747_lociStitched	chr2	11244083	11244678	1	596	496.4085	149.583	10897	0
1_MACS_peak_29445_lociStitched	chr9	138527943	138528566	1	624	385.3878	38.626	10898	0
1_MACS_peak_1934_lociStitched	chr1	18240405	18240871	1	467	361.6626	14.9586	10899	0
1_MACS_peak_3635_lociStitched	chr1	144590461	144591109	1	649	500.7744	154.0944	10900	0
1_MACS_peak_20806_lociStitched	chr22	24652142	24652819	1	678	384.6037	38.0474	10901	0
1_MACS_peak_9168_lociStitched	chr15	83348309	83348936	1	628	421.2813	74.8011	10902	0
1_MACS_peak_5714_lociStitched	chr11	46313800	46314563	1	764	487.0992	140.6209	10903	0
1_MACS_peak_25601_lociStitched	chr7	8474690	8475256	1	567	378.2012	31.8092	10904	0
1_MACS_peak_25608_lociStitched	chr7	23519707	23520245	1	539	387.36	40.9956	10905	0
1_MACS_peak_28109_lociStitched	chr8	145898943	145899502	1	560	383.6417	37.3412	10906	0
1_MACS_peak_1812_lociStitched	chr1	17855832	17856368	1	537	397.6584	51.4024	10907	0
1_MACS_peak_9226_lociStitched	chr15	99640450	99640983	1	534	380.1356	33.8988	10908	0
1_MACS_peak_2009_lociStitched	chr1	18492962	18493411	1	450	358.751	12.5271	10909	0
1_MACS_peak_26372_lociStitched	chr7	154922260	154923005	1	746	445.1375	98.936	10910	0
1_MACS_peak_24728_lociStitched	chr5	180710518	180711109	1	592	394.9653	48.9939	10911	0
1_MACS_peak_7633_lociStitched	chr12	53157198	53157761	1	564	392.8614	46.9542	10912	0
1_MACS_peak_13689_lociStitched	chr18	77613472	77614060	1	589	400.6632	54.8604	10913	0
1_MACS_peak_13709_lociStitched	chr19	270537	271171	1	635	453.31	107.5264	10914	0
1_MACS_peak_6539_lociStitched	chr11	70484018	70484636	1	619	409.6104	63.963	10915	0
1_MACS_peak_18596_lociStitched	chr20	19941264	19941751	1	488	383.1716	37.5477	10916	0
1_MACS_peak_23815_lociStitched	chr4	8578486	8578906	1	421	345.618	0	10917	0
1_MACS_peak_16580_lociStitched	chr19	45807914	45808562	1	649	408.3048	62.7264	10918	0
1_MACS_peak_5023_lociStitched	chr10	134235024	134235665	1	642	414.6629	69.1639	10919	0
1_MACS_peak_27317_lociStitched	chr8	22567523	22568142	1	620	424.3864	78.9844	10920	0
1_MACS_peak_20863_lociStitched	chr22	25617000	25617750	1	751	420.75	75.45	10921	0
1_MACS_peak_5155_lociStitched	chr10	134900530	134901045	1	516	387.2285	42.024	10922	0
1_MACS_peak_11508_lociStitched	chr17	17256357	17256885	1	529	381.6384	36.5904	10923	0
1_MACS_peak_25694_lociStitched	chr7	55811907	55812409	1	503	525.7446	180.7702	10924	0
1_MACS_peak_6815_lociStitched	chr11	79152564	79153123	1	560	382.2442	37.2853	10925	0
1_MACS_peak_23601_lociStitched	chr4	7766969	7767479	1	511	367.914	23.001	10926	0
1_MACS_peak_13684_lociStitched	chr18	77561148	77561598	1	451	344.88	0	10927	0
1_MACS_peak_18327_lociStitched	chr2	239948308	239948886	1	579	390.0344	45.7198	10928	0
1_MACS_peak_1525_lociStitched	chr1	11713882	11714400	1	519	381.9214	37.6586	10929	0
1_MACS_peak_6663_lociStitched	chr11	70985216	70985727	1	512	362.4012	18.1916	10930	0
1_MACS_peak_24705_lociStitched	chr5	180470415	180470934	1	520	406.4289	62.3838	10931	0
1_MACS_peak_28302_lociStitched	chr9	124876626	124877109	1	484	363.699	19.6581	10932	0
1_MACS_peak_4974_lociStitched	chr10	133676588	133677138	1	551	378.18	34.155	10933	0
1_MACS_peak_22172_lociStitched	chr22	49414396	49414906	1	511	398.055	54.06	10934	0
1_MACS_peak_12046_lociStitched	chr17	41890069	41890799	1	731	464.134	120.158	10935	0
1_MACS_peak_7605_lociStitched	chr12	53006954	53007435	1	482	360.269	16.4021	10936	0
1_MACS_peak_10694_lociStitched	chr16	88342007	88342533	1	527	343.741	0	10937	0
1_MACS_peak_3248_lociStitched	chr1	32230257	32230928	1	672	399.0437	55.3575	10938	0
1_MACS_peak_3103_lociStitched	chr1	30871828	30872387	1	560	379.6169	35.9437	10939	0
1_MACS_peak_23247_lociStitched	chr4	4224646	4225346	1	701	465.85	122.22	10940	0
1_MACS_peak_28411_lociStitched	chr9	130978595	130979231	1	637	435.5964	92.0292	10941	0
1_MACS_peak_23078_lociStitched	chr4	1631738	1632278	1	541	358.938	15.444	10942	0
1_MACS_peak_24309_lociStitched	chr5	72746407	72747103	1	697	475.9248	132.4488	10943	0
1_MACS_peak_25553_lociStitched	chr7	5290359	5290919	1	561	379.232	35.84	10944	0
1_MACS_peak_727_lociStitched	chr1	5624685	5625216	1	532	369.045	25.7535	10945	0
1_MACS_peak_9653_lociStitched	chr16	4989781	4990209	1	429	349.8472	6.6768	10946	0
1_MACS_peak_9165_lociStitched	chr15	83012825	83013602	1	778	377.9328	34.8873	10947	0
1_MACS_peak_18539_lociStitched	chr20	892629	893129	1	501	368	25	10948	0
1_MACS_peak_26756_lociStitched	chr7	157699172	157699738	1	567	365.0134	22.074	10949	0
1_MACS_peak_6836_lociStitched	chr11	117301833	117302396	1	564	414.931	72.2329	10950	0
1_MACS_peak_20913_lociStitched	chr22	26721237	26721913	1	677	416.3484	73.8192	10951	0
1_MACS_peak_19755_lociStitched	chr20	61307487	61308051	1	565	379.1772	36.7728	10952	0
1_MACS_peak_27463_lociStitched	chr8	141989483	141990073	1	591	398.958	56.581	10953	0
1_MACS_peak_4684_lociStitched	chr10	99670615	99671216	1	602	396.2393	53.9698	10954	0
1_MACS_peak_9139_lociStitched	chr15	82577413	82578030	1	618	416.9069	74.9038	10955	0
1_MACS_peak_10627_lociStitched	chr16	87969366	87969929	1	564	372.5371	30.6835	10956	0
1_MACS_peak_18731_lociStitched	chr20	31804866	31805399	1	534	374.0061	32.1932	10957	0
1_MACS_peak_17005_lociStitched	chr19	49139733	49140299	1	567	366.0322	24.621	10958	0
1_MACS_peak_2956_lociStitched	chr1	30295677	30296184	1	508	374.2167	33.0057	10959	0
1_MACS_peak_547_lociStitched	chr1	4413551	4414155	1	605	423.8872	82.748	10960	0
1_MACS_peak_18995_lociStitched	chr20	48842815	48843272	1	458	375.1056	34.0465	10961	0
1_MACS_peak_17635_lociStitched	chr19	59036110	59036651	1	542	385.4084	44.5243	10962	0
1_MACS_peak_18578_lociStitched	chr20	3670288	3670883	1	596	392.9975	52.1815	10963	0
1_MACS_peak_12197_lociStitched	chr17	44861657	44862139	1	483	369.212	28.5344	10964	0
1_MACS_peak_9180_lociStitched	chr15	85799304	85799842	1	539	386.7144	46.1066	10965	0
1_MACS_peak_15223_lociStitched	chr19	15556861	15557493	1	633	385.5832	45.188	10966	0
1_MACS_peak_28208_lociStitched	chr9	70971325	70971877	1	553	413.3928	73.0848	10967	0
1_MACS_peak_3492_lociStitched	chr1	40622970	40623505	1	536	378.352	38.1455	10968	0
1_MACS_peak_14809_lociStitched	chr19	10646737	10647257	1	521	389.948	49.972	10969	0
1_MACS_peak_24446_lociStitched	chr5	175163061	175163707	1	647	428.298	88.3728	10970	0
1_MACS_peak_5654_lociStitched	chr11	33919374	33919868	1	495	391.3468	51.4748	10971	0
1_MACS_peak_1952_lociStitched	chr1	18323200	18323822	1	623	426.2566	86.458	10972	0
1_MACS_peak_23734_lociStitched	chr4	8186041	8186550	1	510	354.9766	15.2191	10973	0
1_MACS_peak_13651_lociStitched	chr18	76189385	76189918	1	534	356.1506	16.4164	10974	0
1_MACS_peak_17471_lociStitched	chr19	55395242	55395778	1	537	380.4528	40.7896	10975	0
1_MACS_peak_22411_lociStitched	chr3	12936778	12937495	1	718	407.3994	67.7565	10976	0
1_MACS_peak_2777_lociStitched	chr1	27900187	27900766	1	580	383.2401	43.7724	10977	0
1_MACS_peak_16146_lociStitched	chr19	39450857	39451328	1	472	377.6478	38.1981	10978	0
1_MACS_peak_6514_lociStitched	chr11	70420858	70421385	1	528	385.2897	45.9017	10979	0
1_MACS_peak_5488_lociStitched	chr11	2078199	2078835	1	637	407.04	67.6704	10980	0
1_MACS_peak_3570_lociStitched	chr1	53953880	53954391	1	512	377.2713	38.0695	10981	0
1_MACS_peak_6472_lociStitched	chr11	70314914	70315451	1	538	367.4154	28.2999	10982	0
1_MACS_peak_5750_lociStitched	chr11	60696855	60697352	1	498	407.2915	68.1884	10983	0
1_MACS_peak_5930_lociStitched	chr11	64263139	64263556	1	418	360.705	21.684	10984	0
1_MACS_peak_2760_lociStitched	chr1	26741449	26741932	1	484	364.665	25.8405	10985	0
1_MACS_peak_12574_lociStitched	chr17	71474535	71475226	1	692	422.4083	83.7492	10986	0
1_MACS_peak_9926_lociStitched	chr16	49309694	49310226	1	533	387.1896	48.5716	10987	0
1_MACS_peak_6805_lociStitched	chr11	76399124	76399699	1	576	366.39	27.7725	10988	0
1_MACS_peak_1143_lociStitched	chr1	8132203	8132758	1	556	403.0965	64.491	10989	0
1_MACS_peak_20662_lociStitched	chr22	20954437	20954990	1	554	362.6021	24.0555	10990	0
1_MACS_peak_24442_lociStitched	chr5	174161382	174161945	1	564	369.328	30.7961	10991	0
1_MACS_peak_23537_lociStitched	chr4	7593143	7593687	1	545	350.6624	12.1312	10992	0
1_MACS_peak_4691_lociStitched	chr10	101279978	101280537	1	560	360.555	22.36	10993	0
1_MACS_peak_20872_lociStitched	chr22	25763606	25764187	1	582	372.7696	34.6857	10994	0
1_MACS_peak_28898_lociStitched	chr9	135888913	135889370	1	458	357.5111	19.651	10995	0
1_MACS_peak_27876_lociStitched	chr8	143979489	143980265	1	777	402.744	65.2616	10996	0
1_MACS_peak_22150_lociStitched	chr22	49324958	49325464	1	507	361.9924	24.5916	10997	0
1_MACS_peak_14826_lociStitched	chr19	11343529	11344151	1	623	381.7214	44.7218	10998	0
1_MACS_peak_20019_lociStitched	chr21	40357489	40358104	1	616	461.5575	124.599	10999	0
1_MACS_peak_15319_lociStitched	chr19	16920645	16921242	1	598	359.5134	22.5666	11000	0
1_MACS_peak_4651_lociStitched	chr10	97199832	97200486	1	655	409.077	72.1362	11001	0
1_MACS_peak_19724_lociStitched	chr20	60681376	60681972	1	597	441.8744	104.9556	11002	0
1_MACS_peak_7275_lociStitched	chr12	3190157	3190665	1	509	370.2304	33.3248	11003	0
1_MACS_peak_7208_lociStitched	chr12	280778	281300	1	523	403.6104	66.7116	11004	0
1_MACS_peak_26284_lociStitched	chr7	151496460	151496979	1	520	360.7569	23.874	11005	0
1_MACS_peak_8763_lociStitched	chr15	42377062	42377503	1	442	363.1635	26.3277	11006	0
1_MACS_peak_24426_lociStitched	chr5	172000570	172001185	1	616	409.467	72.6315	11007	0
1_MACS_peak_5264_lociStitched	chr11	341657	342374	1	718	493.2243	156.4494	11008	0
1_MACS_peak_12095_lociStitched	chr17	42639349	42639902	1	554	379.5792	42.8575	11009	0
1_MACS_peak_8200_lociStitched	chr14	101008518	101009025	1	508	360.7812	24.0825	11010	0
1_MACS_peak_7401_lociStitched	chr12	48371619	48372117	1	499	376.0398	39.342	11011	0
1_MACS_peak_12729_lociStitched	chr17	72212910	72213435	1	526	381.465	44.8875	11012	0
1_MACS_peak_4088_lociStitched	chr1	212687592	212688155	1	564	372.0867	35.9194	11013	0
1_MACS_peak_12650_lociStitched	chr17	71733259	71733802	1	544	376.9506	40.8879	11014	0
1_MACS_peak_24886_lociStitched	chr6	32987189	32987764	1	576	399.6825	63.6525	11015	0
1_MACS_peak_8484_lociStitched	chr14	104904757	104905310	1	554	360.2242	24.2214	11016	0
