REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	23_0F29_0229Kronos_MM1S-KB-1hr-1_H3K27me3_hs-dm_i05.bam	37_0EXP_0229Kronos_MM1S-KB-1hr-1_Input_hs_i80.bam
1_MACS_peak_1692_lociStitched	chr1	17238850	17239496	1	647	529.2032	78.42439999999999
1_MACS_peak_2128_lociStitched	chr1	18944655	18945301	1	647	397.2254	96.0602
1_MACS_peak_7491_lociStitched	chr12	52457192	52457838	1	647	470.5464	20.026
1_MACS_peak_7966_lociStitched	chr13	112714952	112715598	1	647	408.918	40.9564
1_MACS_peak_8201_lociStitched	chr14	101015717	101016363	1	647	536.1154	31.7832
1_MACS_peak_9661_lociStitched	chr16	5016722	5017368	1	647	553.945	42.5068
1_MACS_peak_15382_lociStitched	chr19	17401200	17401846	1	647	477.2002	72.6104
1_MACS_peak_17728_lociStitched	chr2	10397416	10398062	1	647	460.27500000000003	85.1428
1_MACS_peak_19067_lociStitched	chr20	49225240	49225886	1	647	404.0084	39.2768
1_MACS_peak_20862_lociStitched	chr22	25615025	25615671	1	647	453.2982	43.0236
1_MACS_peak_22246_lociStitched	chr22	50128039	50128685	1	647	564.0871999999999	116.4092
1_MACS_peak_22383_lociStitched	chr3	11014454	11015100	1	647	635.5348	44.1864
1_MACS_peak_24446_lociStitched	chr5	175163061	175163707	1	647	428.298	88.3728
1_MACS_peak_1904_lociStitched	chr1	18127030	18127675	1	646	507.29249999999996	8.7075
1_MACS_peak_7136_lociStitched	chr11	133887739	133888384	1	646	557.4735	64.0485
1_MACS_peak_8447_lociStitched	chr14	104762635	104763280	1	646	562.053	23.542499999999997
1_MACS_peak_8451_lociStitched	chr14	104773673	104774318	1	646	388.677	0.0
1_MACS_peak_8483_lociStitched	chr14	104899985	104900630	1	646	445.566	6.2565
1_MACS_peak_8742_lociStitched	chr15	40594693	40595338	1	646	486.3945	95.7825
1_MACS_peak_15131_lociStitched	chr19	14745946	14746591	1	646	403.383	25.542
1_MACS_peak_18146_lociStitched	chr2	175594485	175595130	1	646	543.606	74.23949999999999
1_MACS_peak_24274_lociStitched	chr5	32444914	32445559	1	646	605.2035	92.235
1_MACS_peak_27436_lociStitched	chr8	97156221	97156866	1	646	422.217	2.58
1_MACS_peak_2360_lociStitched	chr1	20736191	20736835	1	645	516.2304	57.0584
1_MACS_peak_3520_lociStitched	chr1	45190869	45191513	1	645	420.7252	25.824399999999997
1_MACS_peak_10091_lociStitched	chr16	84052167	84052811	1	645	411.7092	26.1464
1_MACS_peak_10556_lociStitched	chr16	87590205	87590849	1	645	400.568	13.395199999999999
1_MACS_peak_14935_lociStitched	chr19	13294344	13294988	1	645	459.7516	65.6236
1_MACS_peak_25185_lociStitched	chr6	150252174	150252818	1	645	495.3648	63.434000000000005
1_MACS_peak_25786_lociStitched	chr7	73683204	73683848	1	645	433.734	52.872400000000006
1_MACS_peak_3473_lociStitched	chr1	38094936	38095579	1	644	482.7001	95.2926
1_MACS_peak_6241_lociStitched	chr11	69040815	69041458	1	644	411.06989999999996	42.245099999999994
1_MACS_peak_8771_lociStitched	chr15	44073555	44074198	1	644	347.79870000000005	26.6202
1_MACS_peak_11202_lociStitched	chr17	6561884	6562527	1	644	416.3425	55.812400000000004
1_MACS_peak_15278_lociStitched	chr19	15979398	15980041	1	644	413.0632	82.68979999999999
1_MACS_peak_22397_lociStitched	chr3	12856642	12857285	1	644	481.2855	46.4246
1_MACS_peak_22762_lociStitched	chr3	64520380	64521023	1	644	468.104	53.369
1_MACS_peak_23839_lociStitched	chr4	8687544	8688187	1	644	562.7536	23.148
1_MACS_peak_23999_lociStitched	chr4	141173648	141174291	1	644	543.0778	112.6536
1_MACS_peak_25599_lociStitched	chr7	6575557	6576200	1	644	629.1755	105.7735
1_MACS_peak_29716_lociStitched	chr9	140974483	140975126	1	644	508.6773	74.6523
1_MACS_peak_6020_lociStitched	chr11	65326140	65326782	1	643	435.98220000000003	84.6156
1_MACS_peak_10483_lociStitched	chr16	86542489	86543131	1	643	413.5764	24.5886
1_MACS_peak_14468_lociStitched	chr19	6992683	6993325	1	643	542.169	44.1696
1_MACS_peak_17858_lociStitched	chr2	38082894	38083536	1	643	518.6075999999999	61.1184
1_MACS_peak_19246_lociStitched	chr20	56629705	56630347	1	643	394.188	42.8856
1_MACS_peak_25973_lociStitched	chr7	100723045	100723687	1	643	454.4718	87.8898
1_MACS_peak_26980_lociStitched	chr8	1263481	1264123	1	643	428.02139999999997	13.9956
1_MACS_peak_26992_lociStitched	chr8	1573906	1574548	1	643	483.10499999999996	57.3948
1_MACS_peak_27862_lociStitched	chr8	143892156	143892798	1	643	503.5848	59.4492
1_MACS_peak_634_lociStitched	chr1	4830084	4830725	1	642	551.3240999999999	57.4336
1_MACS_peak_1100_lociStitched	chr1	7660846	7661487	1	642	447.7385	13.7174
1_MACS_peak_3078_lociStitched	chr1	30784913	30785554	1	642	459.4688	104.5471
1_MACS_peak_3732_lociStitched	chr1	155133293	155133934	1	642	485.49339999999995	56.9208
1_MACS_peak_5023_lociStitched	chr10	134235024	134235665	1	642	414.66290000000004	69.1639
1_MACS_peak_5566_lociStitched	chr11	2884177	2884818	1	642	524.9789999999999	67.946
1_MACS_peak_5967_lociStitched	chr11	64381755	64382396	1	642	585.2971	39.742
1_MACS_peak_9005_lociStitched	chr15	76008457	76009098	1	642	409.27849999999995	39.101
1_MACS_peak_11969_lociStitched	chr17	41479088	41479729	1	642	351.90900000000005	54.9337
1_MACS_peak_13593_lociStitched	chr18	81639	82280	1	642	413.7655	36.9216
1_MACS_peak_17987_lociStitched	chr2	100865473	100866114	1	642	397.86870000000005	67.1127
1_MACS_peak_21498_lociStitched	chr22	42883181	42883822	1	642	482.0961	78.1379
1_MACS_peak_22965_lociStitched	chr3	195371078	195371719	1	642	389.1511	84.1633
1_MACS_peak_23542_lociStitched	chr4	7609807	7610448	1	642	527.9917	25.191300000000002
1_MACS_peak_6347_lociStitched	chr11	69653781	69654421	1	641	498.432	9.984
1_MACS_peak_8104_lociStitched	chr13	114440032	114440672	1	641	376.192	82.304
1_MACS_peak_15066_lociStitched	chr19	14397695	14398335	1	641	472.832	85.184
1_MACS_peak_17865_lociStitched	chr2	45168716	45169356	1	641	501.312	101.376
1_MACS_peak_22558_lociStitched	chr3	38069839	38070479	1	641	414.144	43.647999999999996
1_MACS_peak_26240_lociStitched	chr7	150979034	150979674	1	641	473.856	57.855999999999995
1_MACS_peak_3902_lociStitched	chr1	201177036	201177675	1	640	505.3851	29.969099999999997
1_MACS_peak_11947_lociStitched	chr17	40912544	40913183	1	640	526.3443	25.8795
1_MACS_peak_17092_lociStitched	chr19	49687049	49687688	1	640	449.0253	26.3268
1_MACS_peak_18205_lociStitched	chr2	219815133	219815772	1	640	449.98380000000003	24.7293
1_MACS_peak_18402_lociStitched	chr2	241699985	241700624	1	640	498.99510000000004	5.814900000000001
1_MACS_peak_19534_lociStitched	chr20	59566596	59567235	1	640	488.13210000000004	57.957300000000004
1_MACS_peak_22131_lociStitched	chr22	49257958	49258597	1	640	457.3323	79.0443
1_MACS_peak_26266_lociStitched	chr7	151422602	151423241	1	640	432.53909999999996	80.1945
1_MACS_peak_27644_lociStitched	chr8	142895741	142896380	1	640	473.6907	27.924300000000002
1_MACS_peak_2868_lociStitched	chr1	29785444	29786082	1	639	489.66499999999996	35.5366
1_MACS_peak_7987_lociStitched	chr13	112898815	112899453	1	639	456.87179999999995	57.2286
1_MACS_peak_13862_lociStitched	chr19	2281373	2282011	1	639	420.25059999999996	104.1854
1_MACS_peak_17093_lociStitched	chr19	49689781	49690419	1	639	407.044	56.5268
1_MACS_peak_17429_lociStitched	chr19	55044221	55044859	1	639	427.5238	48.360400000000006
1_MACS_peak_17824_lociStitched	chr2	26914367	26915005	1	639	460.8912	48.0414
1_MACS_peak_18851_lociStitched	chr20	42772610	42773248	1	639	462.74139999999994	52.0608
1_MACS_peak_20228_lociStitched	chr21	45420075	45420713	1	639	486.7302	73.6252
1_MACS_peak_20710_lociStitched	chr22	21601377	21602015	1	639	442.5168	120.1992
1_MACS_peak_23266_lociStitched	chr4	6236598	6237236	1	639	459.4876	58.9512
1_MACS_peak_23332_lociStitched	chr4	6501999	6502637	1	639	482.966	39.7474
1_MACS_peak_23624_lociStitched	chr4	7869959	7870597	1	639	466.82460000000003	57.6114
1_MACS_peak_25861_lociStitched	chr7	99796694	99797332	1	639	518.6302	57.9942
1_MACS_peak_26141_lociStitched	chr7	127997315	127997953	1	639	487.8786	100.7402
1_MACS_peak_1943_lociStitched	chr1	18275137	18275774	1	638	536.1629	23.569
1_MACS_peak_10710_lociStitched	chr16	88441099	88441736	1	638	688.3422	23.569
1_MACS_peak_15640_lociStitched	chr19	19730817	19731454	1	638	411.31090000000006	91.091
1_MACS_peak_17945_lociStitched	chr2	91967344	91967981	1	638	480.2343	96.4418
1_MACS_peak_19192_lociStitched	chr20	56442155	56442792	1	638	397.2969	46.3099
1_MACS_peak_22627_lociStitched	chr3	48694133	48694770	1	638	578.2686	42.679
1_MACS_peak_24312_lociStitched	chr5	76940389	76941026	1	638	461.0606	45.6092
1_MACS_peak_5488_lociStitched	chr11	2078199	2078835	1	637	407.04	67.6704
1_MACS_peak_5920_lociStitched	chr11	64235888	64236524	1	637	498.3696	44.7108
1_MACS_peak_9118_lociStitched	chr15	78531253	78531889	1	637	464.8524	113.1444
1_MACS_peak_9906_lociStitched	chr16	32931059	32931695	1	637	384.8436	27.793200000000002
1_MACS_peak_15323_lociStitched	chr19	17004505	17005141	1	637	451.3692	46.3008
1_MACS_peak_16655_lociStitched	chr19	46456417	46457053	1	637	554.0832	95.3364
1_MACS_peak_19114_lociStitched	chr20	55835158	55835794	1	637	494.61719999999997	16.4088
1_MACS_peak_22058_lociStitched	chr22	46824492	46825128	1	637	513.3156	37.5876
1_MACS_peak_25444_lociStitched	chr7	1845693	1846329	1	637	418.9968	66.5892
1_MACS_peak_26478_lociStitched	chr7	155377087	155377723	1	637	510.3264	74.412
1_MACS_peak_28220_lociStitched	chr9	95569458	95570094	1	637	531.3144	80.8356
1_MACS_peak_28411_lociStitched	chr9	130978595	130979231	1	637	435.59639999999996	92.0292
1_MACS_peak_18687_lociStitched	chr20	31214714	31215349	1	636	524.764	25.654
1_MACS_peak_22549_lociStitched	chr3	26664907	26665542	1	636	462.53400000000005	101.6635
1_MACS_peak_24108_lociStitched	chr5	954047	954682	1	636	497.39549999999997	25.8445
1_MACS_peak_800_lociStitched	chr1	5846671	5847305	1	635	463.9612	36.8354
1_MACS_peak_1228_lociStitched	chr1	9074966	9075600	1	635	437.58680000000004	42.3512
1_MACS_peak_9958_lociStitched	chr16	54324819	54325453	1	635	413.9386	39.117799999999995
1_MACS_peak_11476_lociStitched	chr17	10707122	10707756	1	635	492.4278	52.0514
1_MACS_peak_12384_lociStitched	chr17	48111786	48112420	1	635	427.12579999999997	102.391
1_MACS_peak_12537_lociStitched	chr17	66200607	66201241	1	635	486.59499999999997	85.8436
1_MACS_peak_13709_lociStitched	chr19	270537	271171	1	635	453.31	107.5264
1_MACS_peak_16254_lociStitched	chr19	41118677	41119311	1	635	528.9462	45.2042
1_MACS_peak_23928_lociStitched	chr4	13539296	13539930	1	635	547.0786	57.5038
1_MACS_peak_26554_lociStitched	chr7	155867702	155868336	1	635	457.0506	70.7544
1_MACS_peak_2102_lociStitched	chr1	18872355	18872988	1	634	377.5212	84.18900000000001
1_MACS_peak_2902_lociStitched	chr1	30095205	30095838	1	634	535.0749000000001	31.4601
1_MACS_peak_4497_lociStitched	chr10	72764146	72764779	1	634	463.6725	51.2097
1_MACS_peak_5909_lociStitched	chr11	64186639	64187272	1	634	512.7933	78.6819
1_MACS_peak_8074_lociStitched	chr13	113992068	113992701	1	634	506.5899	83.2395
1_MACS_peak_12784_lociStitched	chr17	72331892	72332525	1	634	462.27989999999994	45.7659
1_MACS_peak_16307_lociStitched	chr19	41615358	41615991	1	634	391.827	71.0859
1_MACS_peak_17343_lociStitched	chr19	54592606	54593239	1	634	470.2557	61.0212
1_MACS_peak_21354_lociStitched	chr22	38809583	38810216	1	634	396.8277	30.953699999999998
1_MACS_peak_27946_lociStitched	chr8	144272740	144273373	1	634	476.83889999999997	25.7631
1_MACS_peak_4548_lociStitched	chr10	73263192	73263824	1	633	401.1936	129.3704
1_MACS_peak_11489_lociStitched	chr17	16394532	16395164	1	633	536.8208000000001	39.879200000000004
1_MACS_peak_12546_lociStitched	chr17	71340215	71340847	1	633	441.3256	50.244
1_MACS_peak_15155_lociStitched	chr19	15053543	15054175	1	633	477.2232	30.968
1_MACS_peak_15223_lociStitched	chr19	15556861	15557493	1	633	385.5832	45.187999999999995
1_MACS_peak_16088_lociStitched	chr19	38956419	38957051	1	633	470.58720000000005	65.8544
1_MACS_peak_20521_lociStitched	chr22	17649399	17650031	1	633	457.568	44.7456
1_MACS_peak_28016_lociStitched	chr8	144837131	144837763	1	633	493.46560000000005	45.5672
1_MACS_peak_3193_lociStitched	chr1	31356998	31357629	1	632	483.59839999999997	69.1576
1_MACS_peak_9076_lociStitched	chr15	78049806	78050437	1	632	471.4201	54.0767
1_MACS_peak_10799_lociStitched	chr16	89638175	89638806	1	632	446.24320000000006	32.812
1_MACS_peak_11074_lociStitched	chr17	2751294	2751925	1	632	458.8001	73.6377
1_MACS_peak_18224_lociStitched	chr2	219900248	219900879	1	632	439.9963	28.3319
1_MACS_peak_18850_lociStitched	chr20	42744487	42745118	1	632	377.969	20.0658
1_MACS_peak_22776_lociStitched	chr3	124931116	124931747	1	632	422.07590000000005	49.0918
1_MACS_peak_25685_lociStitched	chr7	44578043	44578674	1	632	425.925	57.357899999999994
1_MACS_peak_28633_lociStitched	chr9	133325857	133326488	1	632	428.7645	53.445699999999995
1_MACS_peak_5234_lociStitched	chr10	135450941	135451571	1	631	417.942	40.383
1_MACS_peak_7810_lociStitched	chr12	110271244	110271874	1	631	481.509	20.601
1_MACS_peak_9544_lociStitched	chr16	3247756	3248386	1	631	397.215	82.27799999999999
1_MACS_peak_21129_lociStitched	chr22	35891100	35891730	1	631	668.304	40.824
1_MACS_peak_24590_lociStitched	chr5	177734323	177734953	1	631	365.778	61.236
1_MACS_peak_26514_lociStitched	chr7	155690076	155690706	1	631	554.7149999999999	47.313
1_MACS_peak_28378_lociStitched	chr9	129419482	129420112	1	631	441.252	65.772
1_MACS_peak_3477_lociStitched	chr1	38221864	38222493	1	630	418.5366	41.828500000000005
1_MACS_peak_4809_lociStitched	chr10	104194185	104194814	1	630	453.4461	98.753
1_MACS_peak_7959_lociStitched	chr13	107186355	107186984	1	630	494.0795	66.4224
1_MACS_peak_9127_lociStitched	chr15	79027130	79027759	1	630	498.29380000000003	88.5003
1_MACS_peak_18567_lociStitched	chr20	3213781	3214410	1	630	473.2596	50.32
1_MACS_peak_22876_lociStitched	chr3	170351069	170351698	1	630	486.217	124.9823
1_MACS_peak_23250_lociStitched	chr4	4396853	4397482	1	630	436.8405	33.6515
1_MACS_peak_23945_lociStitched	chr4	48039984	48040613	1	630	405.89369999999997	58.4341
1_MACS_peak_25647_lociStitched	chr7	28965952	28966581	1	630	520.9378	58.622800000000005
1_MACS_peak_26294_lociStitched	chr7	151520426	151521055	1	630	532.4485	105.16879999999999
1_MACS_peak_26425_lociStitched	chr7	155201830	155202459	1	630	458.8555	31.324199999999998
1_MACS_peak_27354_lociStitched	chr8	28480632	28481261	1	630	540.1223	69.6303
1_MACS_peak_28592_lociStitched	chr9	133014034	133014663	1	630	428.7264	58.05669999999999
1_MACS_peak_3845_lociStitched	chr1	160951645	160952273	1	629	481.1108	82.896
1_MACS_peak_4685_lociStitched	chr10	99672249	99672877	1	629	376.6744	54.007999999999996
1_MACS_peak_6255_lociStitched	chr11	69263213	69263841	1	629	499.1972	49.046800000000005
1_MACS_peak_8684_lociStitched	chr14	107250465	107251093	1	629	406.0648	16.7676
1_MACS_peak_10620_lociStitched	chr16	87931038	87931666	1	629	402.98760000000004	8.2268
1_MACS_peak_11514_lociStitched	chr17	17288007	17288635	1	629	544.7271999999999	70.39880000000001
1_MACS_peak_26292_lociStitched	chr7	151515490	151516118	1	629	414.1032	112.2236
1_MACS_peak_28445_lociStitched	chr9	132077580	132078208	1	629	435.89480000000003	10.613199999999999
1_MACS_peak_2506_lociStitched	chr1	22483494	22484121	1	628	547.4964	64.4556
1_MACS_peak_4960_lociStitched	chr10	131768627	131769254	1	628	492.4458	51.5394
1_MACS_peak_6707_lociStitched	chr11	71238367	71238994	1	628	386.4201	34.9866
1_MACS_peak_9168_lociStitched	chr15	83348309	83348936	1	628	421.28130000000004	74.8011
1_MACS_peak_11503_lociStitched	chr17	16764947	16765574	1	628	337.5768	65.3334
1_MACS_peak_3656_lociStitched	chr1	147789655	147790281	1	627	596.3276	61.7862
1_MACS_peak_6645_lociStitched	chr11	70933781	70934407	1	627	469.187	32.8024
1_MACS_peak_12683_lociStitched	chr17	72019917	72020543	1	627	339.29200000000003	24.6018
1_MACS_peak_15266_lociStitched	chr19	15933169	15933795	1	627	414.16159999999996	88.5164
1_MACS_peak_23967_lociStitched	chr4	55523944	55524570	1	627	472.88039999999995	37.6226
1_MACS_peak_643_lociStitched	chr1	4848398	4849023	1	626	469.5625	43.75000000000001
1_MACS_peak_3875_lociStitched	chr1	172857319	172857944	1	626	423.4375	92.5
1_MACS_peak_7167_lociStitched	chr11	134402515	134403140	1	626	532.1875	30.1875
1_MACS_peak_20574_lociStitched	chr22	19171605	19172230	1	626	368.6875	89.125
1_MACS_peak_25255_lociStitched	chr6	170581601	170582226	1	626	484.81249999999994	34.8125
1_MACS_peak_7109_lociStitched	chr11	128556749	128557373	1	625	447.59520000000003	85.11359999999999
1_MACS_peak_8787_lociStitched	chr15	56034844	56035468	1	625	524.8464	51.355199999999996
1_MACS_peak_18820_lociStitched	chr20	36540617	36541241	1	625	504.81600000000003	47.112
1_MACS_peak_22628_lociStitched	chr3	49161917	49162541	1	625	400.608	22.2144
1_MACS_peak_24777_lociStitched	chr6	10892100	10892724	1	625	483.912	65.6448
1_MACS_peak_27250_lociStitched	chr8	11990241	11990865	1	625	781.9344000000001	113.00640000000001
1_MACS_peak_3333_lociStitched	chr1	37242410	37243033	1	624	479.46079999999995	16.384900000000002
1_MACS_peak_3616_lociStitched	chr1	113308522	113309145	1	624	488.0582	28.035
1_MACS_peak_6082_lociStitched	chr11	66232632	66233255	1	624	449.7437	47.6595
1_MACS_peak_12642_lociStitched	chr17	71705862	71706485	1	624	435.9131	85.28869999999999
1_MACS_peak_17985_lociStitched	chr2	100760076	100760699	1	624	381.52520000000004	69.2153
1_MACS_peak_21104_lociStitched	chr22	31205186	31205809	1	624	382.2728	97.93560000000001
1_MACS_peak_22040_lociStitched	chr22	46542027	46542650	1	624	1012.1881000000001	85.1018
1_MACS_peak_25244_lociStitched	chr6	169276489	169277112	1	624	446.8779	16.384900000000002
1_MACS_peak_29445_lociStitched	chr9	138527943	138528566	1	624	385.3878	38.626
1_MACS_peak_1952_lociStitched	chr1	18323200	18323822	1	623	426.2566	86.45800000000001
1_MACS_peak_2227_lociStitched	chr1	19315539	19316161	1	623	490.3848	29.3584
1_MACS_peak_3672_lociStitched	chr1	150451344	150451966	1	623	497.7244	127.8832
1_MACS_peak_3689_lociStitched	chr1	151701855	151702477	1	623	444.5434	85.21400000000001
1_MACS_peak_8584_lociStitched	chr14	105455964	105456586	1	623	466.5622	29.482799999999997
1_MACS_peak_9591_lociStitched	chr16	4048851	4049473	1	623	520.9250000000001	112.3954
1_MACS_peak_12352_lociStitched	chr17	47642992	47643614	1	623	388.3146	71.21900000000001
1_MACS_peak_14826_lociStitched	chr19	11343529	11344151	1	623	381.7214	44.7218
1_MACS_peak_18592_lociStitched	chr20	19192501	19193123	1	623	464.1364	97.90280000000001
1_MACS_peak_22367_lociStitched	chr3	10744714	10745336	1	623	403.49140000000006	73.8936
1_MACS_peak_25636_lociStitched	chr7	27222366	27222988	1	623	454.682	30.975599999999996
1_MACS_peak_4306_lociStitched	chr10	11865576	11866197	1	622	480.9645	30.8637
1_MACS_peak_5600_lociStitched	chr11	6677510	6678131	1	622	436.563	21.610799999999998
1_MACS_peak_6392_lociStitched	chr11	69909224	69909845	1	622	423.45989999999995	39.3714
1_MACS_peak_11715_lociStitched	chr17	27314580	27315201	1	622	517.3551	38.6262
1_MACS_peak_13674_lociStitched	chr18	77159223	77159844	1	622	474.69239999999996	49.990500000000004
1_MACS_peak_18345_lociStitched	chr2	241262533	241263154	1	622	473.9472	44.5257
1_MACS_peak_21833_lociStitched	chr22	45227280	45227901	1	622	508.4127	57.6909
1_MACS_peak_26_lociStitched	chr1	812330	812950	1	621	431.58200000000005	71.176
1_MACS_peak_728_lociStitched	chr1	5631987	5632607	1	621	429.72200000000004	61.132
1_MACS_peak_4097_lociStitched	chr1	221922419	221923039	1	621	433.752	73.47
1_MACS_peak_7261_lociStitched	chr12	2732890	2733510	1	621	533.014	46.437999999999995
1_MACS_peak_7790_lociStitched	chr12	93452508	93453128	1	621	453.778	81.96400000000001
1_MACS_peak_14755_lociStitched	chr19	10095532	10096152	1	621	509.51599999999996	95.666
1_MACS_peak_18551_lociStitched	chr20	2518456	2519075	1	620	423.2722	45.9298
1_MACS_peak_18962_lociStitched	chr20	45338121	45338740	1	620	512.6558	71.4945
1_MACS_peak_24571_lociStitched	chr5	177621429	177622048	1	620	470.2543	98.9781
1_MACS_peak_26609_lociStitched	chr7	157076591	157077210	1	620	450.632	52.676899999999996
1_MACS_peak_27317_lociStitched	chr8	22567523	22568142	1	620	424.3864	78.9844
1_MACS_peak_6539_lociStitched	chr11	70484018	70484636	1	619	409.61039999999997	63.962999999999994
1_MACS_peak_9706_lociStitched	chr16	21366092	21366710	1	619	375.0024	83.6772
