GENE	IRF4H3K27ac_32_DMSO_compare_TSS_SIGNAL	IRF4H3K27ac_32_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
ALG1L	0	7811.4159	7811.4159	1	8
NHP2L1	1762.5999	9574.9004	7812.3005	0.844533640276949	2.44155245154088
C17orf68	2521.322	10335.2604	7813.9384	0.803888629065217	2.03532245557285
RPL32P3	1376.1	9191.2021	7815.1021	0.869777547099747	2.7396682479661
BBC3	899.6952	8715.8785	7816.1833	0.906433539165739	3.2761378542362
TMEM98	0	7828.7887	7828.7887	1	8
PLEKHA7	775.8	8606.2801	7830.4801	0.917310448031669	3.47163311402248
OR4M2	0	7831.3998	7831.3998	1	8
OR4N3P	0	7831.3998	7831.3998	1	8
OR4N4	0	7831.3998	7831.3998	1	8
SULF2	821.4809	8652.9878	7831.5069	0.913295306997003	3.3968994315654
PPP1R15B	1914.8896	9749.3178	7834.4282	0.835832000037997	2.34804005287308
FBXO45	1502.9453	9339.1593	7836.214	0.861378823074627	2.63550018305999
SLC25A41	0	7838.7256	7838.7256	1	8
KDM2A	895.4	8740.0622	7844.6622	0.907072439140491	3.28703932356997
STARD7	1139.8	8984.6	7844.8	0.887420489115404	2.97867357768909
UBE2O	0	7849.483	7849.483	1	8
PALM3	0	7853.3284	7853.3284	1	8
SNORD83B	0	7855.1785	7855.1785	1	8
TRIB1	1779.2	9639.8784	7860.6784	0.844190578462094	2.43778625485551
DOK3	0	7861.3216	7861.3216	1	8
ITPRIPL1	664.5309	8532.236	7867.7051	0.927742987592738	3.68251568089454
PNOC	0	7868.6659	7868.6659	1	8
JAKMIP1	0	7868.9547	7868.9547	1	8
NDRG1	1521.2	9390.6186	7869.4186	0.860591524129626	2.62601035338863
IL22RA1	405.6196	8277.9444	7872.3248	0.953288810907595	4.3510732867307
CYP11A1	0	7881.853	7881.853	1	8
MIR635	0	7884.0388	7884.0388	1	8
USF2	404.6	8293.2385	7888.6385	0.953482695729519	4.35736735747613
ARPP19	1824.39	9714.5847	7890.1947	0.841893231640416	2.41273815418402
RHBDF2	661.6862	8564.6686	7902.9824	0.928283031127309	3.69417832755304
REXO1	1263	9166.0098	7903.0098	0.878895501661145	2.85943918907027
NUCB1	822.7548	8728.3429	7905.5881	0.913857566340254	3.40717333695997
TULP2	822.7548	8728.3429	7905.5881	0.913857566340254	3.40717333695997
LMOD3	0	7907.2642	7907.2642	1	8
MIR9-2	893.49	8803.481	7909.991	0.907858856131466	3.30055060743156
ADRB2	1459.8	9376.0003	7916.2003	0.865279909228301	2.68320188981134
MIR330	0	7916.5554	7916.5554	1	8
LOC284632	359.234	8277.9444	7918.7104	0.958408408005096	4.52627675180971
SNORA45	336.7196	8255.4957	7918.7761	0.960811084424293	4.61573523806492
HEXIM2	1308.347	9228.0504	7919.7034	0.875825963056405	2.81828066008351
CD46	1829.6184	9755.1084	7925.49	0.842066331680778	2.41461512458655
MGP	43.9876	7974.0791	7930.0915	0.994513939376433	7.50207721744213
CYGB	0	7945.2766	7945.2766	1	8
PRCD	0	7945.2766	7945.2766	1	8
SNORD1A	0	7945.2766	7945.2766	1	8
SNORD1B	0	7945.2766	7945.2766	1	8
MIR598	0	7947.1023	7947.1023	1	8
PLAC9	0	7954.0398	7954.0398	1	8
CLEC1A	7.2408	7963.3274	7956.0866	0.999091557864093	8
ARID5B	906.8	8863.7432	7956.9432	0.907190421101664	3.2890597881004
CAV1	2866.8531	10823.9192	7957.0661	0.79059960700683	1.91668308816341
FICD	1208.7789	9169.2558	7960.4769	0.883525259363413	2.92325426311111
YIPF2	798.2858	8760.9118	7962.626	0.916490292030369	3.45610377386527
LOC100131496	0	7969.6302	7969.6302	1	8
C19orf52	786.716	8760.9118	7974.1958	0.917600893491051	3.47716619733649
TMC6	2383.7949	10360.9542	7977.1593	0.81295866389398	2.11982485743816
GADD45GIP1	1019.6928	8997.2646	7977.5718	0.898203340667097	3.14135187072961
LOC349408	0	7980.3087	7980.3087	1	8
TLR8	0	7980.3087	7980.3087	1	8
FLJ36031	1322.8652	9307.0335	7984.1683	0.875552417070541	2.81465534169143
CA14	0	7992.2093	7992.2093	1	8
FAM118B	1076.6202	9070.5286	7993.9084	0.893899239952015	3.07467722946069
RPUSD4	1076.6202	9070.5286	7993.9084	0.893899239952015	3.07467722946069
ASAP1	0	7997.7298	7997.7298	1	8
PLCL2	1400.7454	9402.2734	8001.528	0.870337594895234	2.74681487711979
PTPRC	0	8001.9014	8001.9014	1	8
RAD23A	993.8	8997.2646	8003.4646	0.900531120577481	3.17845900468057
GDF7	0	8005.3631	8005.3631	1	8
PLEKHO2	965	8973.23	8008.23	0.902900214625743	3.21702654302384
PCDHGC3	0	8011.4245	8011.4245	1	8
PCDHGC4	0	8011.4245	8011.4245	1	8
PCDHGC5	0	8011.4245	8011.4245	1	8
WSCD1	1612	9623.4414	8011.4414	0.856525441003146	2.57770115874385
PQBP1	1021.4458	9035.1153	8013.6695	0.898429911592741	3.14493035814367
PLEKHH3	1404.4	9427.5894	8023.1894	0.870346992769398	2.74693502489749
IRGC	0	8023.3581	8023.3581	1	8
MIR33B	0	8023.5385	8023.5385	1	8
IRS1	966.2148	8992.5038	8026.289	0.902977999599266	3.21830700746614
IKBKE	2080.8	10121.4254	8040.6254	0.829473728620027	2.28220226952821
MIR642A	0	8044.2496	8044.2496	1	8
MIR642B	0	8044.2496	8044.2496	1	8
CDCA3	1663.7336	9709.1692	8045.4356	0.85371073425511	2.54492340647219
SLC23A1	5.3235	8051.824	8046.5005	0.999339282295626	8
C17orf47	0	8051.1097	8051.1097	1	8
SEPT4	0	8051.1097	8051.1097	1	8
FXYD4	0	8058.1477	8058.1477	1	8
FARSA	937.1802	8997.2646	8060.0844	0.90566355555169	3.26308807216221
CSTB	1088.2857	9150.8404	8062.5547	0.893713028888276	3.07184689760972
FLOT2	1634.8068	9699.6546	8064.8478	0.855766697480658	2.56881322515079
LOC678655	1453.9122	9521.5157	8067.6035	0.867530249093978	2.71125110060094
ZMYND8	1270.2	9338.9308	8068.7308	0.880272943755204	2.87820171224651
CSF2	0	8073.1478	8073.1478	1	8
IL3	0	8073.1478	8073.1478	1	8
TFF3	0	8076.4143	8076.4143	1	8
C17orf67	0	8077.3052	8077.3052	1	8
TAPBPL	1443.768	9521.5157	8077.7477	0.868332818420375	2.7213523166158
CEP68	1132.125	9214.9994	8082.8744	0.890585542781336	3.02495081434764
TARBP1	926.614	9010.7524	8084.1384	0.906754570305468	3.28160719145316
SRPK2	1248.9739	9333.2186	8084.2447	0.88197399546455	2.90163135734306
PPP1R2	1493.9216	9580.3635	8086.4419	0.865099951237484	2.68097595756441
LOC283194	0	8087.3496	8087.3496	1	8
TOP1	793.2928	8884.9541	8091.6613	0.918033419874833	3.48543896313399
SERPINB9	0	8094.565	8094.565	1	8
MIR877	0	8104.7833	8104.7833	1	8
C8orf80	2994.4	11101.0706	8106.6706	0.787562963665789	1.89035995998875
BTG4	0	8107.5133	8107.5133	1	8
MIR34B	0	8107.5133	8107.5133	1	8
C15orf39	1234.4	9347.8988	8113.4988	0.883352377084646	2.92083214862187
ELF2	1590	9705.5725	8115.5725	0.859236882415654	2.60978654980443
H3F3B	1295.4	9415.4215	8120.0215	0.879056895869285	2.86162803219316
SESN2	834.6684	8956.027	8121.3586	0.914748813449962	3.42358381997423
TIMM17B	901.1098	9035.1153	8134.0055	0.909310649574555	3.3257681980145
LRRC31	0	8134.0745	8134.0745	1	8
C9orf16	823.9616	8962.1916	8138.23	0.915803320961703	3.44320256119944
PDIA4	2063.4	10205.4839	8142.0839	0.831818442751749	2.30624916355353
GCDH	1414	9557.7474	8143.7474	0.871123536803262	2.75688851921119
G0S2	29.684	8173.7717	8144.0877	0.996381524922479	8
LOC646324	0	8144.5414	8144.5414	1	8
C8orf38	654.9708	8805.1336	8150.1628	0.930764950120424	3.74884239942264
EMP1	551.7288	8707.4359	8155.7071	0.940412681070464	3.98021675182263
RBM44	0	8158.3328	8158.3328	1	8
EXOSC5	1047.2812	9215.592	8168.3108	0.897954385717247	3.137427981268
SNORD71	0	8169.9916	8169.9916	1	8
ADC	375.878	8546.5647	8170.6867	0.957872747112178	4.50700826127691
AEN	877.2775	9050.7361	8173.4586	0.911636150458134	3.36692995935323
HSD11B1	0	8173.7717	8173.7717	1	8
PELI1	653.8338	8834.9738	8181.14	0.93109420829652	3.75622999208794
LRRC16A	1509.8	9691.3915	8181.5915	0.86521076797946	2.6823463726979
SLC15A3	768.7976	8950.4857	8181.6881	0.920899764286118	3.54129023516608
SDHC	1296.2976	9478.1786	8181.881	0.879688109571396	2.87021288061755
BCKDHA	1029.2492	9215.592	8186.3428	0.899534880052606	3.16248451875232
ZNF114	0	8191.1997	8191.1997	1	8
LOC284023	378.378	8573.6061	8195.2281	0.957732498653567	4.50200202273262
NLRP2	104.2856	8301.0246	8196.739	0.9875928909798	6.31467755407594
RNF122	1726.5515	9928.6998	8202.1483	0.851864927185225	2.52371143597236
USP5	1505.9168	9709.1692	8203.2524	0.865724007823034	2.6887057863994
MAMDC4	0	8206.6526	8206.6526	1	8
TBC1D22B	1096.522	9305.9211	8209.3991	0.894589954546351	3.08521419757332
TMEM217	1096.522	9305.9211	8209.3991	0.894589954546351	3.08521419757332
ILDR1	660.4031	8872.3351	8211.932	0.930722622803173	3.74789505826533
KIAA1370	3356	11570.1232	8214.1232	0.775159299234513	1.78558960561922
KLHL24	1442.6	9658.978	8216.378	0.870054509367947	2.74319921910754
DHRS13	1482.5734	9699.6546	8217.0812	0.867416994180409	2.70982984232186
LOC100505478	0	8217.535	8217.535	1	8
LOC100130872-SPON2	0	8218.3412	8218.3412	1	8
SPON2	0	8218.3412	8218.3412	1	8
WDR67	691.8952	8916.6676	8224.7724	0.927991811637012	3.68787919933819
ANKRD30BL	0	8230.6183	8230.6183	1	8
MIR663B	0	8230.6183	8230.6183	1	8
XCR1	903.0679	9136.2753	8233.2074	0.910047113440648	3.33869975309057
LOC253039	1429.7914	9663.0757	8233.2843	0.871107136945687	2.75667778370479
PSMD5	1429.7914	9663.0757	8233.2843	0.871107136945687	2.75667778370479
NCR1	0	8236.4082	8236.4082	1	8
NLRP7	0	8236.4082	8236.4082	1	8
AGRP	0	8238.0137	8238.0137	1	8
SYCE2	0	8242.8966	8242.8966	1	8
LOC100130298	0	8249.8881	8249.8881	1	8
ABL2	996.2	9246.8553	8250.6553	0.902743861980321	3.21445549659125
FOSB	860.8	9113.3292	8252.5292	0.913696726527264	3.40422819977153
KCP	0	8254.0661	8254.0661	1	8
HIVEP2	703.4	8958.5249	8255.1249	0.927198771747853	3.67084395932175
DEFB124	0	8261.2621	8261.2621	1	8
NCRNA00028	0	8261.2621	8261.2621	1	8
REM1	0	8261.2621	8261.2621	1	8
NAGLU	782.08	9043.9338	8261.8538	0.920407195031621	3.53156233647298
CRB3	472.5864	8735.2702	8262.6838	0.948675742843345	4.20820231195502
SLC37A1	0	8264.8511	8264.8511	1	8
C14orf49	0	8271.5472	8271.5472	1	8
ANKDD1A	696.0108	8973.23	8277.2192	0.92801805080705	3.68844579285705
HEXIM1	1502.6869	9786.1064	8283.4195	0.866886844318427	2.70319052816383
HAMP	0	8293.2385	8293.2385	1	8
MAG	0	8293.2385	8293.2385	1	8
PPIF	1034.2	9333.906	8299.706	0.900251791407225	3.17396572833269
PIM2	1033.6	9333.4264	8299.8264	0.900299279646862	3.1747288318508
APOL1	917.5988	9224.4838	8306.885	0.909525603745329	3.32953277078072
TRAK1	520.5468	8839.0563	8318.5095	0.94438366729461	4.08579256817281
PTGES2	1034.9637	9355.6371	8320.6734	0.900394238993379	3.1762557334635
NT5C1A	0	8324.8973	8324.8973	1	8
CDK5R2	0	8325.9978	8325.9978	1	8
LOC151300	0	8325.9978	8325.9978	1	8
WNT6	0	8325.9978	8325.9978	1	8
CSNK1D	827.849	9162.1571	8334.3081	0.91713228283214	3.4682477517462
FAM136B	0	8336.1872	8336.1872	1	8
MYOM3	0	8338.2306	8338.2306	1	8
FGD2	0	8339.6664	8339.6664	1	8
FAM187B	0	8339.6861	8339.6861	1	8
GNB3	0	8344.9843	8344.9843	1	8
METTL2B	1828.044	10175.6509	8347.6069	0.847709891393524	2.47674838069398
KLF16	817.7169	9166.0098	8348.2929	0.918095023574714	3.48662046580633
LOC100292680	0	8355.1014	8355.1014	1	8
CHRNA9	0	8368.8299	8368.8299	1	8
SLC38A2	1646.6	10016.3815	8369.7815	0.858818261865544	2.60479938091813
LOC284837	0	8371.1849	8371.1849	1	8
STON2	313.3545	8687.4825	8374.128	0.965186071028728	4.79307055002786
ANKRD42	1442.4046	9818.1744	8375.7698	0.871906711013705	2.76697889067303
LOC389791	979.5087	9355.6371	8376.1284	0.905225458938373	3.25570568974596
TMEM91	1280.0407	9658.3147	8378.274	0.882976859574338	2.91558178938694
SNRPA1	1405.2	9787.2128	8382.0128	0.874450663578098	2.80012258631492
LY6G6D	0	8387.7042	8387.7042	1	8
ATPIF1	1131.2048	9518.9596	8387.7548	0.893785226451528	3.07294375195114
ANXA11	952.572	9342.567	8389.995	0.907473614489324	3.29391895718635
B9D2	1267.4016	9658.3147	8390.9131	0.883998305905124	2.92989773013635
B4GALT5	564.102	8960.2688	8396.1668	0.940772780496954	3.98951405540562
ZSWIM4	484.0872	8880.2843	8396.1971	0.948305425516277	4.19726701205244
FAM108A1	764.0634	9166.0098	8401.9464	0.92305561252056	3.58452956876102
GLRX	1517.8	9920.4102	8402.6102	0.867304414461626	2.70841807614953
GJC2	0	8404.0157	8404.0157	1	8
MIR3620	0	8404.0157	8404.0157	1	8
CDKN1A	1017.1152	9423.174	8406.0588	0.902577871118743	3.21172999322445
ITCH	378.882	8786.5549	8407.6729	0.958661872408941	4.53547710652101
LY6G6E	0	8408.19	8408.19	1	8
LY6G6F	0	8408.19	8408.19	1	8
MRPL42P5	0	8413.0292	8413.0292	1	8
FUT10	1515.6196	9928.6998	8413.0802	0.867565772412818	2.71169710184651
ZNF821	992.6	9406.276	8413.676	0.9045473760818	3.24433930478816
NANOS3	0	8414.9243	8414.9243	1	8
ENG	0	8416.364	8416.364	1	8
UCK2	1256.622	9675.494	8418.872	0.885052262526303	2.9447845795195
OBFC2A	1807.2983	10231.0072	8423.7089	0.849871038743783	2.5010416272779
MIR567	0	8427.6263	8427.6263	1	8
FCGR3B	0	8428.206	8428.206	1	8
GALK1	751.9911	9181.6254	8429.6343	0.924298355991496	3.60996208044906
WFIKKN2	0	8431.8489	8431.8489	1	8
BMP8B	845.35	9278.2273	8432.8773	0.916496908656982	3.45622850129423
PAIP2	1054.7652	9488.7097	8433.9445	0.899960382131701	3.16929004098969
TMPRSS7	0	8436.8231	8436.8231	1	8
GRIPAP1	715.662	9153.4371	8437.7751	0.927484566448421	3.67696329163067
PDE6H	0	8439.7354	8439.7354	1	8
CCR7	0	8441.8995	8441.8995	1	8
MRPL4	1135.323	9577.3882	8442.0652	0.894020945883429	3.07652947627074
C1orf192	0	8442.8846	8442.8846	1	8
PXMP4	1043.1225	9488.7899	8445.6674	0.900956022004133	3.1853155209397
LOC284454	0	8448.0587	8448.0587	1	8
MIR181C	0	8448.0587	8448.0587	1	8
MIR181D	0	8448.0587	8448.0587	1	8
MIR23A	0	8448.0587	8448.0587	1	8
MIR24-2	0	8448.0587	8448.0587	1	8
MIR27A	0	8448.0587	8448.0587	1	8
NCRNA00152	1284.4266	9736.7584	8452.3318	0.883458393993023	2.92231709635448
RUFY3	1127	9580.7012	8453.7012	0.894748650625402	3.08764373343068
C11orf92	0	8466.2433	8466.2433	1	8
C11orf93	0	8466.2433	8466.2433	1	8
MUTED-TXNDC5	1251.3248	9718.5556	8467.2308	0.885930862108579	2.95728560111992
CCDC84	1081.0623	9561.0947	8480.0324	0.898416993848146	3.14472614358215
DENND3	825.2	9308.0122	8482.8122	0.918564816001781	3.49565737534606
TSR1	810.8189	9294.9586	8484.1397	0.919766796765514	3.51899681616057
SNORD48	1939.3041	10423.7755	8484.4714	0.843137457434149	2.42626696398195
MICAL2	589.9555	9077.9539	8487.9984	0.93897796559823	3.94368911990346
F2RL2	0	8491.3089	8491.3089	1	8
TMEM127	1124.388	9617.0771	8492.6891	0.89532265947594	3.09645852325735
NEK6	0	8497.3019	8497.3019	1	8
GIMAP7	0	8501.6284	8501.6284	1	8
STRBP	580.127	9082.6849	8502.5579	0.939962921145138	3.96867815924554
CIAO1	1113.6168	9617.0771	8503.4603	0.896221361789101	3.11034560411629
PLEK	732.6137	9240.583	8507.9693	0.926541737615583	3.65685929090442
FAM69A	622.4	9132.3295	8509.9295	0.936195052871533	3.87506894837906
ERAL1	1093.3065	9607.0735	8513.767	0.897825451058747	3.13539911908785
MPZL1	1340.6	9854.4237	8513.8237	0.880250365168946	2.877892664025
C1orf227	0	8521.9878	8521.9878	1	8
OGDH	1650.2	10175.2923	8525.0923	0.860454012557262	2.6243574474777
ATP11B	1425	9954.3757	8529.3757	0.874773446490566	2.80436891924431
RUNDC2A	1205.2023	9735.8231	8530.6208	0.889845580652797	3.01402762322973
PCSK1N	0	8538.1289	8538.1289	1	8
DNAJC5B	0	8541.8715	8541.8715	1	8
FAM86C	925.8	9467.9255	8542.1255	0.9109270299663	3.35427588628072
SGSM2	745.4139	9294.9586	8549.5447	0.925758342133223	3.64033481247444
PIP4K2B	1051.6484	9603.2704	8551.622	0.901299257203161	3.19087335451752
BTN1A1	0	8560.0256	8560.0256	1	8
TIRAP	1065.1576	9626.8224	8561.6648	0.90037789071809	3.17599276866234
MDS2	1046.1897	9610.8861	8564.6964	0.901831447985009	3.19952497855259
KCNAB3	0	8573.6061	8573.6061	1	8
SCARNA21	0	8573.6061	8573.6061	1	8
GRK6	1321.8	9896.3665	8574.5665	0.882173258883259	2.90439502890224
HIST1H1E	3651.331	12233.7038	8582.3728	0.770140195097338	1.74436688854253
SAMD7	0	8591.647	8591.647	1	8
LOC645323	208.7292	8803.481	8594.7518	0.976839288546554	5.39836975079509
MAFF	1215.4034	9815.1715	8599.7681	0.889815044907587	3.01357824321727
IGJ	978.6	9580.7012	8602.1012	0.907323412651587	3.29134006105722
C2orf42	1491.2885	10109.7832	8618.4947	0.871452522787183	2.76112077059524
BTG1	1397	10026.7916	8629.7916	0.877711354608395	2.84345611645608
MAP3K14	1068.8	9707.3046	8638.5046	0.900817592286549	3.18307884924539
PLCG2	0	8650.5376	8650.5376	1	8
DDX19A	1328.8695	9982.6227	8653.7532	0.882520406989274	2.90921946617746
PLEKHG6	0	8654.8352	8654.8352	1	8
SELS	1131.0004	9787.2128	8656.2124	0.896411585001839	3.11329862842323
MIR4322	877.6639	9539.0486	8661.3847	0.9157446363236	3.44210490988803
SLC37A4	1819.2538	10484.579	8665.3252	0.852139261840424	2.52685020303794
TMC8	1691.8344	10360.9542	8669.1198	0.85963128897822	2.61449660852596
GPBAR1	0	8672.5208	8672.5208	1	8
PLA2G6	1140.7068	9815.1715	8674.4647	0.895881756919479	3.10508545790593
F2RL1	0	8680.3368	8680.3368	1	8
NDUFC1	1822.3426	10512.538	8690.1954	0.852261026345079	2.52824489934965
C21orf84	0	8691.3061	8691.3061	1	8
ENTPD6	1154.5597	9846.882	8692.3223	0.895053781905693	3.09232419577097
FLJ26484	0	8702.6714	8702.6714	1	8
C2CD4D	841.7148	9546.3298	8704.615	0.918972739104335	3.50354278868201
GM2A	1266	9971.3054	8705.3054	0.887339539601727	2.97750498359088
FDX1L	405.5544	9116.3135	8710.7591	0.957408104769023	4.49048318630107
C7orf68	1463.424	10175.6509	8712.2269	0.874266295854836	2.7977013521641
LOC644714	1855.1701	10569.8805	8714.7104	0.850691143261823	2.51033568781476
MGC87042	746.4615	9472.6476	8726.1861	0.92695434673459	3.66562795657532
C2CD2	1348.4	10075.952	8727.552	0.881971423849685	2.90159571691737
RARA	1289.8424	10025.834	8735.9916	0.886012788418022	2.958455547245
S1PR2	799.6465	9539.0486	8739.4021	0.922654987668608	3.57641110938504
NAA15	1771.4862	10512.538	8741.0518	0.855789424446103	2.56907888352624
SSH3	0	8741.9749	8741.9749	1	8
POLR1A	1489.1856	10232.4533	8743.2677	0.872954148075659	2.78055660643253
PTCD3	1489.1856	10232.4533	8743.2677	0.872954148075659	2.78055660643253
MIR559	0	8745.6744	8745.6744	1	8
TRAPPC4	1668.3482	10424.2907	8755.9425	0.8620360523624	2.64345689233327
DNAJB14	1249.6	10006.7559	8757.1559	0.888987163243479	3.00143607754695
ARID5A	2281.6	11044.0366	8762.4366	0.828781163070288	2.27514978213902
IGSF9	0	8777.2262	8777.2262	1	8
SLAMF9	0	8777.2262	8777.2262	1	8
ID3	764.544	9545.4327	8780.8887	0.92584425530273	3.64213916019691
AANAT	0	8787.3742	8787.3742	1	8
DNMT1	1146.7967	9936.0326	8789.2359	0.896524915348105	3.11506024880503
SACM1L	1773.2617	10569.8805	8796.6188	0.856336282020635	2.5754816944672
APOD	0	8799.7651	8799.7651	1	8
PPOX	3544.2	12345.2516	8801.0516	0.776946361068874	1.80042431643905
E2F2	736.4	9545.4327	8809.0327	0.928378527302822	3.69624906551394
TRAF5	1314.8577	10124.6565	8809.7988	0.885060005432748	2.94489438447354
GNA13	1179.856	10002.2231	8822.3671	0.894486884822698	3.0836379936331
GNLY	0	8829.0656	8829.0656	1	8
PCK1	0	8829.4712	8829.4712	1	8
RPS25	1587.2903	10424.2907	8837.0004	0.867853340871614	2.71531130936599
TMEM41A	2375.4216	11212.7458	8837.3242	0.825184549904794	2.23888411452682
CABLES1	1626.1152	10464.4138	8838.2986	0.865505041177272	2.68599012436511
CRYAA	0	8838.4157	8838.4157	1	8
MIR3615	1008.25	9848.5243	8840.2743	0.907131715909393	3.28805416201638
SLC9A3R1	1008.25	9848.5243	8840.2743	0.907131715909393	3.28805416201638
C17orf63	644.1384	9492.1628	8848.0244	0.936452322470449	3.88129423923079
UNC13D	0	8852.9345	8852.9345	1	8
PFAS	1479.8618	10335.2604	8855.3986	0.874748498157725	2.8040403802043
SNX29	0	8858.5721	8858.5721	1	8
LOC100132111	678.4	9546.3298	8867.9298	0.933651058436772	3.81473810346788
MIR3656	1556.3013	10424.2907	8867.9894	0.870098130376195	2.74375592341223
KLF2	1175.8	10047.6712	8871.8712	0.895237402132773	3.09514657123956
BMF	3380.096	12252.3136	8872.2176	0.783776392348368	1.85791807154906
NKPD1	0	8872.299	8872.299	1	8
SNORD52	599.0426	9476.0765	8877.0339	0.94054238028809	3.98355933861633
NCRNA00081	1513.1034	10392.3401	8879.2367	0.872906591006039	2.77993806576343
SFTPB	0	8892.9105	8892.9105	1	8
SRPR	1068.3804	9962.2568	8893.8764	0.903144271665466	3.22104718593119
WISP1	0	8896.9638	8896.9638	1	8
C1S	0	8898.7999	8898.7999	1	8
CECR5	696.909	9598.7248	8901.8158	0.932310238151633	3.7838005638063
IPPK	1432.886	10336.7933	8903.9073	0.878256156053462	2.85079296054085
FOXRED1	1058.0259	9962.2568	8904.2309	0.903992853105302	3.23509765584836
UBE2G1	913.5135	9820.2854	8906.7719	0.914893738134036	3.42626699874929
GAB2	878.6187	9790.0313	8911.4126	0.917644809793179	3.47800436198272
TRPM1	0	8912.5344	8912.5344	1	8
CECR4	684.0252	9598.7248	8914.6996	0.933478378838346	3.81072137394617
FAM126B	1792.7903	10715.9959	8923.2056	0.856677516800151	2.57948728100364
SMARCA4	1017.684	9941.535	8923.851	0.907139003244666	3.2881789638059
NDUFB3	1790.9963	10715.9959	8924.9996	0.856800398420333	2.58093167231842
SH3RF3	563.5517	9488.5599	8925.0082	0.943936983349847	4.0735692689732
C6orf48	1497.4872	10423.7755	8926.2883	0.874385185723657	2.79926234107089
PDGFB	553.678	9481.6015	8927.9235	0.944826848121171	4.09801165598539
BARX2	1715.2	10644.3843	8929.1843	0.86122510609034	2.63364378679639
GPR56	601.9482	9535.8663	8933.9181	0.940623474615757	3.98565276039415
RCC1	2765.4	11702.4183	8937.0183	0.808858533978133	2.08124661434203
EMR1	0	8939.8259	8939.8259	1	8
MAK16	987.9072	9928.6998	8940.7926	0.909504189351142	3.32915737150559
DNAJC8	577.8375	9518.9596	8941.1221	0.942770217696065	4.04206816012667
CDC6	1050.525	9994.6652	8944.1402	0.904888464482938	3.25004774543269
C19orf57	698.5968	9643.0555	8944.4587	0.932448241370482	3.78695841202316
CC2D1A	698.5968	9643.0555	8944.4587	0.932448241370482	3.78695841202316
AGPAT3	715.2	9660.4501	8945.2501	0.931069379450257	3.75567176708663
LOC374443	1433.8	10379.5918	8945.7918	0.878629268860786	2.85583400527218
MYBL2	451.3485	9404.6341	8953.2856	0.954205631410104	4.38105809694258
C7orf47	921.522	9878.545	8957.023	0.914674418223516	3.42220805086609
C22orf45	0	8957.6823	8957.6823	1	8
UPB1	0	8957.6823	8957.6823	1	8
CLK3	1275.163	10243.927	8968.764	0.889300022831665	3.00601529812134
ERP27	0	8975.2522	8975.2522	1	8
RASGEF1B	2439.4	11415.9068	8976.5068	0.823937496642081	2.22644721354438
TUBG2	646.7939	9627.8632	8981.0693	0.937049587766778	3.89583766531209
C2orf89	0	8982.638	8982.638	1	8
SEMA4B	2149.4	11132.6473	8983.2473	0.838172538355589	2.37279080454737
LPIN1	1197.6	10188.6825	8991.0825	0.894820807405753	3.08874947683951
CDK14	1526	10520.1087	8994.1087	0.873320087174707	2.78532274420262
SMC3	1474.8768	10471.3397	8996.4629	0.876540258583125	2.82777967919988
ADM	1841.4	10838.6325	8997.2325	0.854779552024019	2.55730778795556
DAND5	0	8997.2646	8997.2646	1	8
FCGR2A	0	8997.2757	8997.2757	1	8
SHOC2	1394.568	10392.3401	8997.7721	0.881685002702278	2.89763036244916
MTVR2	0	9001.7596	9001.7596	1	8
SEMA7A	463.78	9472.3566	9008.5766	0.95332391062337	4.3522108824361
EEF2K	1350.6864	10362.2221	9011.5357	0.884683945067956	2.93956875496813
OTUD5	720.561	9736.8311	9016.2701	0.931095535759819	3.75625984258611
PRKAG3	0	9017.2164	9017.2164	1	8
ENDOU	0	9020.7637	9020.7637	1	8
RAPGEF3	0	9020.7637	9020.7637	1	8
ALPK2	0	9023.275	9023.275	1	8
