REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	15_0EX1_0229Kronos_MM1S-KB-3hr-1_H3K27Ac_hs-dm_i25.bam	39_0EXR_0229Kronos_MM1S-KB-3hr-1_Input_hs_i82.bam
1_MACS_peak_9452_lociStitched	chr15	90895141	90896274	1	1134	1161.7782000000002	197.9351
1_MACS_peak_16565_lociStitched	chr20	35447657	35448790	1	1134	608.8742	238.04330000000002
1_MACS_peak_18174_lociStitched	chr3	25810039	25811172	1	1134	591.1994000000001	195.5558
1_MACS_peak_28366_lociStitched	chrX	6666326	6667459	1	1134	458.4118	98.34440000000001
1_MACS_peak_4996_lociStitched	chr11	73249082	73250214	1	1133	724.8195999999999	192.2136
1_MACS_peak_6808_lociStitched	chr12	110210652	110211784	1	1133	420.87760000000003	115.6904
1_MACS_peak_14393_lociStitched	chr2	55472184	55473316	1	1133	828.9635999999999	132.6704
1_MACS_peak_16972_lociStitched	chr21	15351837	15352969	1	1133	423.59439999999995	101.4272
1_MACS_peak_25558_lociStitched	chr7	123672592	123673724	1	1133	493.66519999999997	92.824
1_MACS_peak_26593_lociStitched	chr8	82597855	82598987	1	1133	1935.154	240.54999999999998
1_MACS_peak_26789_lociStitched	chr8	108449082	108450214	1	1133	844.5852	98.0312
1_MACS_peak_27797_lociStitched	chr9	100712792	100713924	1	1133	731.272	234.43720000000002
1_MACS_peak_2074_lociStitched	chr1	182931526	182932657	1	1132	1001.5005	344.6157
1_MACS_peak_5945_lociStitched	chr12	28650528	28651659	1	1132	575.4528	157.43519999999998
1_MACS_peak_8540_lociStitched	chr15	28147922	28149053	1	1132	1060.4256	121.6956
1_MACS_peak_10523_lociStitched	chr16	81812626	81813757	1	1132	702.1248	88.218
1_MACS_peak_12616_lociStitched	chr18	64910872	64912003	1	1132	708.3453	100.9983
1_MACS_peak_18481_lociStitched	chr3	49937607	49938738	1	1132	531.2307	180.5076
1_MACS_peak_19492_lociStitched	chr3	174777313	174778444	1	1132	556.5651	206.0682
1_MACS_peak_19931_lociStitched	chr4	10008606	10009737	1	1132	433.3992	135.2676
1_MACS_peak_22936_lociStitched	chr6	24439846	24440977	1	1132	645.2355	185.8233
1_MACS_peak_27035_lociStitched	chr8	142153475	142154606	1	1132	1049.6811	201.2049
1_MACS_peak_27748_lociStitched	chr9	97401318	97402449	1	1132	641.6163	131.9877
1_MACS_peak_28466_lociStitched	chrX	17609249	17610380	1	1132	708.6846	109.4808
1_MACS_peak_1674_lociStitched	chr1	154450692	154451822	1	1131	673.593	167.466
1_MACS_peak_6234_lociStitched	chr12	53937238	53938368	1	1131	929.425	141.928
1_MACS_peak_10565_lociStitched	chr16	85721835	85722965	1	1131	890.2139999999999	69.269
1_MACS_peak_11833_lociStitched	chr17	67577054	67578184	1	1131	847.952	194.35999999999999
1_MACS_peak_13398_lociStitched	chr19	38893405	38894535	1	1131	1226.8410000000001	227.69500000000002
1_MACS_peak_13969_lociStitched	chr2	15084414	15085544	1	1131	601.047	171.082
1_MACS_peak_15625_lociStitched	chr2	192109712	192110842	1	1131	721.1659999999999	132.323
1_MACS_peak_17523_lociStitched	chr22	29702171	29703301	1	1131	769.7560000000001	135.826
1_MACS_peak_18472_lociStitched	chr3	49590898	49592028	1	1131	785.802	224.757
1_MACS_peak_20440_lociStitched	chr4	84270856	84271986	1	1131	882.643	210.29299999999998
1_MACS_peak_24162_lociStitched	chr6	141132472	141133602	1	1131	961.9689999999999	133.453
1_MACS_peak_29322_lociStitched	chrY	1569436	1570566	1	1131	706.702	53.900999999999996
1_MACS_peak_4086_lociStitched	chr10	130585191	130586320	1	1130	573.4191000000001	93.5941
1_MACS_peak_5325_lociStitched	chr11	113718119	113719248	1	1130	540.7909999999999	176.2369
1_MACS_peak_6526_lociStitched	chr12	81273224	81274353	1	1130	604.3537	123.06099999999999
1_MACS_peak_7414_lociStitched	chr13	57274124	57275253	1	1130	563.371	88.9652
1_MACS_peak_9183_lociStitched	chr15	75018028	75019157	1	1130	970.7142	144.8507
1_MACS_peak_11052_lociStitched	chr17	27090001	27091130	1	1130	597.5797	254.8153
1_MACS_peak_20388_lociStitched	chr4	79559621	79560750	1	1130	798.203	195.65570000000002
1_MACS_peak_24969_lociStitched	chr7	65677145	65678274	1	1130	596.1120000000001	95.6263
1_MACS_peak_28442_lociStitched	chrX	15176461	15177590	1	1130	973.6496000000001	106.35180000000001
1_MACS_peak_29032_lociStitched	chrX	117570675	117571804	1	1130	625.3530999999999	103.19059999999999
1_MACS_peak_11064_lociStitched	chr17	27369613	27370741	1	1129	632.1312	204.50639999999999
1_MACS_peak_11614_lociStitched	chr17	53701918	53703046	1	1129	920.2224	190.1808
1_MACS_peak_13229_lociStitched	chr19	19475092	19476220	1	1129	1388.4552	138.4056
1_MACS_peak_14340_lociStitched	chr2	48901782	48902910	1	1129	557.232	202.0248
1_MACS_peak_14894_lociStitched	chr2	105727573	105728701	1	1129	680.0712	234.8496
1_MACS_peak_21751_lociStitched	chr5	82176985	82178113	1	1129	636.0791999999999	133.2168
1_MACS_peak_22060_lociStitched	chr5	126431677	126432805	1	1129	761.4000000000001	225.9384
1_MACS_peak_27470_lociStitched	chr9	44989447	44990575	1	1129	766.8144	107.94959999999999
1_MACS_peak_4159_lociStitched	chr11	1356769	1357896	1	1128	659.4077	148.4259
1_MACS_peak_5062_lociStitched	chr11	78021355	78022482	1	1128	539.1568	196.5488
1_MACS_peak_18580_lociStitched	chr3	56912015	56913142	1	1128	810.5383999999999	134.2257
1_MACS_peak_18846_lociStitched	chr3	108524689	108525816	1	1128	826.7672	186.0677
1_MACS_peak_21459_lociStitched	chr5	52548747	52549874	1	1128	661.7744	249.7432
1_MACS_peak_23726_lociStitched	chr6	96035286	96036413	1	1128	645.771	151.1307
1_MACS_peak_23735_lociStitched	chr6	97131415	97132542	1	1128	678.7920999999999	126.4494
1_MACS_peak_23886_lociStitched	chr6	114193886	114195013	1	1128	1334.7060999999999	187.9836
1_MACS_peak_25123_lociStitched	chr7	77080772	77081899	1	1128	471.8749	167.6976
1_MACS_peak_25173_lociStitched	chr7	88652636	88653763	1	1128	738.0723	222.9206
1_MACS_peak_26929_lociStitched	chr8	129088731	129089858	1	1128	555.2729	116.3064
1_MACS_peak_28240_lociStitched	chr9	136857767	136858894	1	1128	845.3627	63.450100000000006
1_MACS_peak_1970_lociStitched	chr1	171774536	171775662	1	1127	1004.8424	360.32
1_MACS_peak_5658_lociStitched	chr12	6432328	6433454	1	1127	1201.1042	338.2504
1_MACS_peak_6521_lociStitched	chr12	80891518	80892644	1	1127	579.7774000000001	184.101
1_MACS_peak_12680_lociStitched	chr18	75207659	75208785	1	1127	1737.8684	211.2376
1_MACS_peak_13382_lociStitched	chr19	38209815	38210941	1	1127	1743.7236	121.3828
1_MACS_peak_13536_lociStitched	chr19	44529146	44530272	1	1127	829.6368	219.1196
1_MACS_peak_14753_lociStitched	chr2	87742426	87743552	1	1127	1256.8412	195.0232
1_MACS_peak_15137_lociStitched	chr2	128662265	128663391	1	1127	571.7828000000001	182.1868
1_MACS_peak_19879_lociStitched	chr4	6120757	6121883	1	1127	761.5138000000001	116.7662
1_MACS_peak_22754_lociStitched	chr6	6785832	6786958	1	1127	526.2923999999999	193.33419999999998
1_MACS_peak_23716_lociStitched	chr6	93620704	93621830	1	1127	639.3428	146.49259999999998
1_MACS_peak_24587_lociStitched	chr7	22474527	22475653	1	1127	594.3028	197.8382
1_MACS_peak_25878_lociStitched	chr7	156669202	156670328	1	1127	746.0876	255.602
1_MACS_peak_29092_lociStitched	chrX	128788020	128789146	1	1127	486.31940000000003	104.0424
1_MACS_peak_3364_lociStitched	chr10	64996067	64997192	1	1126	594.0	87.97500000000001
1_MACS_peak_3666_lociStitched	chr10	92766031	92767156	1	1126	634.1625	259.9875
1_MACS_peak_5397_lociStitched	chr11	118912464	118913589	1	1126	545.9625	150.75
1_MACS_peak_5649_lociStitched	chr12	6022313	6023438	1	1126	915.525	235.35
1_MACS_peak_6047_lociStitched	chr12	41285940	41287065	1	1126	484.65000000000003	166.5
1_MACS_peak_7113_lociStitched	chr13	21276761	21277886	1	1126	1361.925	52.0875
1_MACS_peak_9289_lociStitched	chr15	80695895	80697020	1	1126	777.2624999999999	80.4375
1_MACS_peak_14693_lociStitched	chr2	85115449	85116574	1	1126	686.9250000000001	206.1
1_MACS_peak_15906_lociStitched	chr2	219823658	219824783	1	1126	512.775	85.275
1_MACS_peak_18215_lociStitched	chr3	31894575	31895700	1	1126	676.4625	227.925
1_MACS_peak_18330_lociStitched	chr3	43679969	43681094	1	1126	902.25	345.375
1_MACS_peak_20622_lociStitched	chr4	109683363	109684488	1	1126	752.175	126.11250000000001
1_MACS_peak_20688_lociStitched	chr4	121601626	121602751	1	1126	404.21250000000003	140.85
1_MACS_peak_21022_lociStitched	chr4	176867456	176868581	1	1126	569.025	130.61249999999998
1_MACS_peak_21596_lociStitched	chr5	66345551	66346676	1	1126	796.95	266.7375
1_MACS_peak_23074_lociStitched	chr6	28696205	28697330	1	1126	837.6750000000001	153.1125
1_MACS_peak_1884_lociStitched	chr1	163795762	163796886	1	1125	663.8344	168.8248
1_MACS_peak_7974_lociStitched	chr14	55540918	55542042	1	1125	639.5559999999999	105.5436
1_MACS_peak_11116_lociStitched	chr17	29885429	29886553	1	1125	850.6432	82.9512
1_MACS_peak_15071_lociStitched	chr2	118561080	118562204	1	1125	594.3712	128.9228
1_MACS_peak_17890_lociStitched	chr22	46827920	46829044	1	1125	720.8212	156.6856
1_MACS_peak_25237_lociStitched	chr7	95347509	95348633	1	1125	690.0236	153.5384
1_MACS_peak_25570_lociStitched	chr7	124895738	124896862	1	1125	581.7823999999999	151.9648
1_MACS_peak_29249_lociStitched	chrX	153209428	153210552	1	1125	745.212	58.448
1_MACS_peak_3422_lociStitched	chr10	71984625	71985748	1	1124	639.8854	166.4286
1_MACS_peak_7646_lociStitched	chr13	114119311	114120434	1	1124	504.1147	118.1396
1_MACS_peak_8632_lociStitched	chr15	34446926	34448049	1	1124	722.3136	133.97390000000001
1_MACS_peak_11534_lociStitched	chr17	46959309	46960432	1	1124	671.6663	165.081
1_MACS_peak_12508_lociStitched	chr18	49918257	49919380	1	1124	494.2323	141.9472
1_MACS_peak_12540_lociStitched	chr18	54954045	54955168	1	1124	862.0147999999999	157.1077
1_MACS_peak_15614_lociStitched	chr2	191224257	191225380	1	1124	1202.0592	238.74980000000002
1_MACS_peak_16143_lociStitched	chr2	242673974	242675097	1	1124	1167.0215999999998	59.1821
1_MACS_peak_16842_lociStitched	chr20	53181269	53182392	1	1124	475.2536	192.1453
1_MACS_peak_20728_lociStitched	chr4	124981265	124982388	1	1124	738.0356	269.52
1_MACS_peak_22045_lociStitched	chr5	125898239	125899362	1	1124	487.382	153.62640000000002
1_MACS_peak_24924_lociStitched	chr7	55141401	55142524	1	1124	1038.4380999999998	216.40210000000002
1_MACS_peak_763_lociStitched	chr1	45544173	45545295	1	1123	588.4889999999999	107.93639999999999
1_MACS_peak_3372_lociStitched	chr10	66910673	66911795	1	1123	540.4674	147.3186
1_MACS_peak_3475_lociStitched	chr10	74915488	74916610	1	1123	666.2436	135.9864
1_MACS_peak_4656_lociStitched	chr11	60213570	60214692	1	1123	1165.6458	195.22799999999998
1_MACS_peak_13607_lociStitched	chr19	46519177	46520299	1	1123	638.1936	123.3078
1_MACS_peak_14413_lociStitched	chr2	59640671	59641793	1	1123	670.2828000000001	207.45780000000002
1_MACS_peak_15764_lociStitched	chr2	204310582	204311704	1	1123	845.5392	229.3368
1_MACS_peak_19374_lociStitched	chr3	158564615	158565737	1	1123	646.0476	207.6822
1_MACS_peak_19400_lociStitched	chr3	161274163	161275285	1	1123	739.0613999999999	196.12560000000002
1_MACS_peak_20544_lociStitched	chr4	102152942	102154064	1	1123	637.857	197.2476
1_MACS_peak_21057_lociStitched	chr4	184319147	184320269	1	1123	722.1192	127.5714
1_MACS_peak_25260_lociStitched	chr7	98029675	98030797	1	1123	1357.2834	118.4832
1_MACS_peak_26474_lociStitched	chr8	67940266	67941388	1	1123	968.9592	194.5548
1_MACS_peak_26556_lociStitched	chr8	79494779	79495901	1	1123	481.7868	144.5136
1_MACS_peak_28289_lociStitched	chr9	140044312	140045434	1	1123	444.4242	113.6586
1_MACS_peak_29041_lociStitched	chrX	118616017	118617139	1	1123	1070.1636	118.0344
1_MACS_peak_5276_lociStitched	chr11	108956336	108957457	1	1122	737.0575	191.2426
1_MACS_peak_7370_lociStitched	chr13	50680387	50681508	1	1122	538.0799999999999	98.1996
1_MACS_peak_8630_lociStitched	chr15	34381667	34382788	1	1122	531.1298	55.1532
1_MACS_peak_19401_lociStitched	chr3	161464453	161465574	1	1122	908.5705	333.9459
1_MACS_peak_25947_lociStitched	chr8	8852107	8853228	1	1122	590.2065	126.7851
1_MACS_peak_1160_lociStitched	chr1	91869608	91870728	1	1121	923.44	117.936
1_MACS_peak_6477_lociStitched	chr12	76328039	76329159	1	1121	992.544	164.752
1_MACS_peak_8569_lociStitched	chr15	30864655	30865775	1	1121	519.232	88.70400000000001
1_MACS_peak_8848_lociStitched	chr15	48048991	48050111	1	1121	629.7760000000001	195.552
1_MACS_peak_16798_lociStitched	chr20	51440960	51442080	1	1121	579.376	162.17600000000002
1_MACS_peak_20321_lociStitched	chr4	75370886	75372006	1	1121	609.728	195.216
1_MACS_peak_24743_lociStitched	chr7	36603134	36604254	1	1121	483.05600000000004	147.056
1_MACS_peak_13_lociStitched	chr1	998877	999996	1	1120	969.1659	209.14110000000002
1_MACS_peak_2096_lociStitched	chr1	184328510	184329629	1	1120	607.5051000000001	254.68439999999998
1_MACS_peak_3328_lociStitched	chr10	61121596	61122715	1	1120	690.9825000000001	202.2033
1_MACS_peak_4128_lociStitched	chr11	288204	289323	1	1120	511.9425	99.36720000000001
1_MACS_peak_4191_lociStitched	chr11	3601689	3602808	1	1120	494.8218	149.3865
1_MACS_peak_12681_lociStitched	chr18	75333839	75334958	1	1120	772.6695	117.27120000000001
1_MACS_peak_14278_lociStitched	chr2	44843618	44844737	1	1120	778.6002	241.3683
1_MACS_peak_15092_lociStitched	chr2	120301329	120302448	1	1120	1787.9382	169.86419999999998
1_MACS_peak_15754_lociStitched	chr2	203176045	203177164	1	1120	670.281	199.85340000000002
1_MACS_peak_16609_lociStitched	chr20	37615957	37617076	1	1120	544.953	218.7645
1_MACS_peak_17414_lociStitched	chr22	23134627	23135746	1	1120	1291.5497999999998	96.5697
1_MACS_peak_24717_lociStitched	chr7	33230327	33231446	1	1120	575.6136	163.1502
1_MACS_peak_24789_lociStitched	chr7	41132097	41133216	1	1120	909.4113	163.8216
1_MACS_peak_25777_lociStitched	chr7	148001057	148002176	1	1120	548.8695	195.9369
1_MACS_peak_5767_lociStitched	chr12	11753977	11755095	1	1119	729.2714	232.7676
1_MACS_peak_5897_lociStitched	chr12	25565309	25566427	1	1119	731.3956000000001	94.9182
1_MACS_peak_17269_lociStitched	chr21	46493622	46494740	1	1119	1045.7772	97.4896
1_MACS_peak_17333_lociStitched	chr22	18841302	18842420	1	1119	915.4184	418.4674
1_MACS_peak_20418_lociStitched	chr4	82645751	82646869	1	1119	839.9534	277.4876
1_MACS_peak_22393_lociStitched	chr5	154208838	154209956	1	1119	533.1742	166.023
1_MACS_peak_24696_lociStitched	chr7	31013846	31014964	1	1119	788.4136000000001	196.6562
1_MACS_peak_27232_lociStitched	chr9	9855068	9856186	1	1119	839.618	133.8246
1_MACS_peak_27812_lociStitched	chr9	101880930	101882048	1	1119	660.2908	162.2218
1_MACS_peak_28529_lociStitched	chrX	30610729	30611847	1	1119	608.8628	139.3028
1_MACS_peak_1793_lociStitched	chr1	159849765	159850882	1	1118	880.6428	300.2496
1_MACS_peak_2905_lociStitched	chr10	6822915	6824032	1	1118	500.86280000000005	199.8313
1_MACS_peak_4344_lociStitched	chr11	15095768	15096885	1	1118	721.2469000000001	236.69230000000002
1_MACS_peak_4383_lociStitched	chr11	18719924	18721041	1	1118	763.3578	170.45420000000001
1_MACS_peak_5247_lociStitched	chr11	104971515	104972632	1	1118	895.9457	152.5822
1_MACS_peak_10536_lociStitched	chr16	82768849	82769966	1	1118	572.1274	110.583
1_MACS_peak_16744_lociStitched	chr20	47528340	47529457	1	1118	710.9704999999999	216.5863
1_MACS_peak_19024_lociStitched	chr3	124714022	124715139	1	1118	1079.9156	231.6658
1_MACS_peak_19921_lociStitched	chr4	9382408	9383525	1	1118	1064.0542	224.51700000000002
1_MACS_peak_27300_lociStitched	chr9	25677612	25678729	1	1118	629.8762999999999	97.17899999999999
1_MACS_peak_2683_lociStitched	chr1	233059169	233060285	1	1117	1388.6388	357.4548
1_MACS_peak_3215_lociStitched	chr10	44184817	44185933	1	1117	1159.7471999999998	142.6248
1_MACS_peak_5851_lociStitched	chr12	16758810	16759926	1	1117	552.7548	207.3528
1_MACS_peak_9380_lociStitched	chr15	86493162	86494278	1	1117	468.71999999999997	188.1576
1_MACS_peak_19489_lociStitched	chr3	173908636	173909752	1	1117	714.3516	279.78119999999996
1_MACS_peak_20157_lociStitched	chr4	47034092	47035208	1	1117	631.3212	185.81400000000002
1_MACS_peak_21940_lociStitched	chr5	110559686	110560802	1	1117	686.4516	188.1576
1_MACS_peak_22331_lociStitched	chr5	149240183	149241299	1	1117	916.794	217.7316
1_MACS_peak_22557_lociStitched	chr5	173399967	173401083	1	1117	643.2624000000001	237.708
1_MACS_peak_24489_lociStitched	chr7	7720496	7721612	1	1117	1015.7832	147.7584
1_MACS_peak_26343_lociStitched	chr8	48650815	48651931	1	1117	631.7676	136.9332
1_MACS_peak_174_lociStitched	chr1	12677847	12678962	1	1116	473.09450000000004	117.744
1_MACS_peak_3735_lociStitched	chr10	98272920	98274035	1	1116	668.108	245.6345
1_MACS_peak_3743_lociStitched	chr10	98955635	98956750	1	1116	710.032	177.17350000000002
1_MACS_peak_5078_lociStitched	chr11	80075884	80076999	1	1116	660.972	208.8395
1_MACS_peak_8420_lociStitched	chr14	103566641	103567756	1	1116	700.1085	115.8485
1_MACS_peak_10789_lociStitched	chr17	6843183	6844298	1	1116	728.5409999999999	153.87
1_MACS_peak_18151_lociStitched	chr3	22057466	22058581	1	1116	631.8705	144.727
1_MACS_peak_21566_lociStitched	chr5	61945198	61946313	1	1116	758.646	251.99
1_MACS_peak_23440_lociStitched	chr6	52382084	52383199	1	1116	618.602	183.1945
1_MACS_peak_23692_lociStitched	chr6	90142557	90143672	1	1116	876.167	148.072
1_MACS_peak_24344_lociStitched	chr6	164159111	164160226	1	1116	571.772	38.802
1_MACS_peak_24991_lociStitched	chr7	68037423	68038538	1	1116	804.9185	139.7095
1_MACS_peak_2193_lociStitched	chr1	198905893	198907007	1	1115	713.8512000000001	174.898
1_MACS_peak_3575_lociStitched	chr10	81741092	81742206	1	1115	846.4172	155.8486
1_MACS_peak_7207_lociStitched	chr13	32822048	32823162	1	1115	426.66200000000003	99.146
1_MACS_peak_9785_lociStitched	chr16	11633127	11634241	1	1115	752.9526	168.54819999999998
1_MACS_peak_11463_lociStitched	chr17	44196868	44197982	1	1115	524.694	153.6206
1_MACS_peak_12335_lociStitched	chr18	25232178	25233292	1	1115	739.139	152.8408
1_MACS_peak_12536_lociStitched	chr18	54671535	54672649	1	1115	478.2402	136.9106
1_MACS_peak_13345_lociStitched	chr19	35953031	35954145	1	1115	695.9158	217.23000000000002
1_MACS_peak_23072_lociStitched	chr6	28554389	28555503	1	1115	674.527	208.4294
1_MACS_peak_28188_lociStitched	chr9	133016767	133017881	1	1115	702.377	134.3484
1_MACS_peak_177_lociStitched	chr1	14025989	14027102	1	1114	833.0805	162.1641
1_MACS_peak_2068_lociStitched	chr1	182399427	182400540	1	1114	807.3702000000001	222.3774
1_MACS_peak_5748_lociStitched	chr12	9966141	9967254	1	1114	694.4007	206.57279999999997
1_MACS_peak_8368_lociStitched	chr14	97772401	97773514	1	1114	556.6113	44.0748
1_MACS_peak_12369_lociStitched	chr18	32956554	32957667	1	1114	610.3692	172.18110000000001
1_MACS_peak_13251_lociStitched	chr19	21105712	21106825	1	1114	1055.5692	101.5056
1_MACS_peak_15964_lociStitched	chr2	227709934	227711047	1	1114	706.8663	204.2355
1_MACS_peak_22314_lociStitched	chr5	148232826	148233939	1	1114	737.3625	234.73170000000002
1_MACS_peak_22678_lociStitched	chr6	865924	867037	1	1114	776.9853	77.1309
1_MACS_peak_25523_lociStitched	chr7	120497460	120498573	1	1114	1389.3579	202.0095
1_MACS_peak_25856_lociStitched	chr7	152708667	152709780	1	1114	670.5825000000001	210.6909
1_MACS_peak_27671_lociStitched	chr9	92951037	92952150	1	1114	601.2426	132.447
1_MACS_peak_28874_lociStitched	chrX	75647999	75649112	1	1114	1232.8700999999999	86.1462
1_MACS_peak_1508_lociStitched	chr1	147470031	147471143	1	1113	427.008	153.1224
1_MACS_peak_6450_lociStitched	chr12	70809222	70810334	1	1113	806.8672	187.92800000000003
1_MACS_peak_7166_lociStitched	chr13	27844498	27845610	1	1113	625.3888000000001	149.8976
1_MACS_peak_11582_lociStitched	chr17	48964170	48965282	1	1113	757.0495999999999	229.8504
1_MACS_peak_13029_lociStitched	chr19	12424971	12426083	1	1113	623.4984	217.8408
1_MACS_peak_14337_lociStitched	chr2	48570829	48571941	1	1113	478.716	164.1312
1_MACS_peak_17561_lociStitched	chr22	31702255	31703367	1	1113	729.472	200.0488
1_MACS_peak_26485_lociStitched	chr8	69229758	69230870	1	1113	573.6808	111.0888
1_MACS_peak_5852_lociStitched	chr12	16789143	16790254	1	1112	503.72740000000005	115.6551
1_MACS_peak_6889_lociStitched	chr12	117348408	117349519	1	1112	1015.1206999999999	74.9925
1_MACS_peak_18617_lociStitched	chr3	62246431	62247542	1	1112	627.6039	133.6533
1_MACS_peak_20138_lociStitched	chr4	41362267	41363378	1	1112	602.8285999999999	112.6554
