#15_0EX1_0229Kronos_MM1S-KB-3hr-1_H3K27Ac_hs-dm_i25_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/15_0EX1_0229Kronos_MM1S-KB-3hr-1_H3K27Ac_hs-dm_i25_ROSE/15_0EX1_0229Kronos_MM1S-KB-3hr-1_H3K27Ac_hs-dm_i25_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X15_0EX1_0229Kronos_MM1S.KB.3hr.1_H3K27Ac_hs.dm_i25.bam
#Using cutoff of 26071.572 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X15_0EX1_0229Kronos_MM1S.KB.3hr.1_H3K27Ac_hs.dm_i25.bam	X39_0EXR_0229Kronos_MM1S.KB.3hr.1_Input_hs_i82.bam	enhancerRank	isStretch
1_MACS_peak_23326_lociStitched	chr6	42071601	42072957	1	1357	1895.1456	157.0248	17929	0
1_MACS_peak_22787_lociStitched	chr6	8731686	8733042	1	1357	873.6708	277.98	17930	0
1_MACS_peak_21965_lociStitched	chr5	112507247	112508603	1	1357	548.6376	195.1284	17931	0
1_MACS_peak_17587_lociStitched	chr22	33119255	33120611	1	1357	943.2336	261.3012	17932	0
1_MACS_peak_15408_lociStitched	chr2	169928404	169929760	1	1357	1252.944	227.2656	17933	0
1_MACS_peak_2824_lociStitched	chr10	329445	330801	1	1357	1237.7568	164.2116	17934	0
1_MACS_peak_1229_lociStitched	chr1	102188549	102189905	1	1357	875.976	96.8184	17935	0
1_MACS_peak_26986_lociStitched	chr8	134103907	134105262	1	1356	825.3305	236.4475	17936	0
1_MACS_peak_26874_lociStitched	chr8	124933888	124935243	1	1356	1380.0675	238.0735	17937	0
1_MACS_peak_23809_lociStitched	chr6	108061822	108063177	1	1356	1680.3355	305.8235	17938	0
1_MACS_peak_23299_lociStitched	chr6	39398301	39399656	1	1356	957.443	278.859	17939	0
1_MACS_peak_15965_lociStitched	chr2	227737287	227738642	1	1356	916.3865	281.7045	17940	0
1_MACS_peak_9734_lociStitched	chr16	8631762	8633117	1	1356	710.1555	246.339	17941	0
1_MACS_peak_6675_lociStitched	chr12	97845834	97847189	1	1356	1002.5645	271.271	17942	0
1_MACS_peak_6300_lociStitched	chr12	57050940	57052295	1	1356	1020.586	149.05	17943	0
1_MACS_peak_644_lociStitched	chr1	40146291	40147646	1	1356	1111.7775	282.7885	17944	0
1_MACS_peak_27793_lociStitched	chr9	100565311	100566665	1	1355	1325.1598	241.689	17945	0
1_MACS_peak_24182_lociStitched	chr6	143418133	143419487	1	1355	892.0152	134.3168	17946	0
1_MACS_peak_21271_lociStitched	chr5	14767692	14769046	1	1355	960.7984	195.1114	17947	0
1_MACS_peak_18788_lociStitched	chr3	99928434	99929788	1	1355	1291.9868	259.968	17948	0
1_MACS_peak_18432_lociStitched	chr3	48282259	48283613	1	1355	1841.5754	225.3056	17949	0
1_MACS_peak_17356_lociStitched	chr22	20193462	20194816	1	1355	1705.363	246.1572	17950	0
1_MACS_peak_15209_lociStitched	chr2	135496977	135498331	1	1355	1179.1986	221.5144	17951	0
1_MACS_peak_10391_lociStitched	chr16	69503490	69504844	1	1355	1607.7396	242.2306	17952	0
1_MACS_peak_8347_lociStitched	chr14	95720968	95722322	1	1355	1449.5924	124.7034	17953	0
1_MACS_peak_5374_lociStitched	chr11	118134028	118135382	1	1355	1461.3722	237.2208	17954	0
1_MACS_peak_4503_lociStitched	chr11	35203552	35204906	1	1355	1584.0446	240.6058	17955	0
1_MACS_peak_24986_lociStitched	chr7	67587283	67588636	1	1354	809.7705	221.892	17956	0
1_MACS_peak_24544_lociStitched	chr7	16792666	16794019	1	1354	811.8	205.5207	17957	0
1_MACS_peak_21739_lociStitched	chr5	80926559	80927912	1	1354	815.5884	263.6997	17958	0
1_MACS_peak_19609_lociStitched	chr3	183723495	183724848	1	1354	1235.8302	332.5674	17959	0
1_MACS_peak_15529_lociStitched	chr2	180116974	180118327	1	1354	610.4736	254.0934	17960	0
1_MACS_peak_13545_lociStitched	chr19	45003901	45005254	1	1354	2157.0879	200.6499	17961	0
1_MACS_peak_11245_lociStitched	chr17	36441819	36443172	1	1354	804.4938	265.9998	17962	0
1_MACS_peak_9668_lociStitched	chr16	3108602	3109955	1	1354	1101.342	152.889	17963	0
1_MACS_peak_7620_lociStitched	chr13	111227621	111228974	1	1354	1176.5688	232.9866	17964	0
1_MACS_peak_5580_lociStitched	chr11	134453170	134454523	1	1354	925.0461	158.9775	17965	0
1_MACS_peak_27299_lociStitched	chr9	24764698	24766050	1	1353	960.596	47.7256	17966	0
1_MACS_peak_25041_lociStitched	chr7	73426715	73428067	1	1353	863.928	165.8904	17967	0
1_MACS_peak_24622_lociStitched	chr7	24935232	24936584	1	1353	766.1784	149.9368	17968	0
1_MACS_peak_24495_lociStitched	chr7	7844865	7846217	1	1353	777.5352	264.4512	17969	0
1_MACS_peak_21124_lociStitched	chr4	186800496	186801848	1	1353	1122.9712	215.3736	17970	0
1_MACS_peak_19344_lociStitched	chr3	156543437	156544789	1	1353	1099.852	360.984	17971	0
1_MACS_peak_15553_lociStitched	chr2	182520788	182522140	1	1353	1330.2328	208.7488	17972	0
1_MACS_peak_13535_lociStitched	chr19	44506400	44507752	1	1353	1053.0728	181.0328	17973	0
1_MACS_peak_13188_lociStitched	chr19	17958126	17959478	1	1353	2180.1	191.7136	17974	0
1_MACS_peak_10888_lociStitched	chr17	15940437	15941789	1	1353	814.3096	150.2072	17975	0
1_MACS_peak_10498_lociStitched	chr16	80574101	80575453	1	1353	1687.972	171.8392	17976	0
1_MACS_peak_10010_lociStitched	chr16	28813605	28814957	1	1353	1166.6408	323.804	17977	0
1_MACS_peak_9869_lociStitched	chr16	17463065	17464417	1	1353	1765.9824	256.3392	17978	0
1_MACS_peak_5814_lociStitched	chr12	13348791	13350143	1	1353	1258.8472	420.472	17979	0
1_MACS_peak_4568_lociStitched	chr11	46264141	46265493	1	1353	3761.94	238.2224	17980	0
1_MACS_peak_26363_lociStitched	chr8	52918141	52919492	1	1352	912.4654	191.5718	17981	0
1_MACS_peak_25923_lociStitched	chr8	4711489	4712840	1	1352	1725.3621	170.4962	17982	0
1_MACS_peak_20855_lociStitched	chr4	146944161	146945512	1	1352	1038.1084	228.9945	17983	0
1_MACS_peak_16988_lociStitched	chr21	17951540	17952891	1	1352	816.8146	197.5162	17984	0
1_MACS_peak_16402_lociStitched	chr20	24046212	24047563	1	1352	864.7751	233.5879	17985	0
1_MACS_peak_14898_lociStitched	chr2	106000756	106002107	1	1352	1079.0437	181.034	17986	0
1_MACS_peak_14658_lociStitched	chr2	74800468	74801819	1	1352	1223.1954	248.7191	17987	0
1_MACS_peak_12910_lociStitched	chr19	7701538	7702889	1	1352	2231.4467	239.6674	17988	0
1_MACS_peak_10957_lociStitched	chr17	18600708	18602059	1	1352	1419.4957	255.4741	17989	0
1_MACS_peak_7535_lociStitched	chr13	96130545	96131896	1	1352	1971.9196	337.8851	17990	0
1_MACS_peak_7052_lociStitched	chr12	129027055	129028406	1	1352	923.8138	202.65	17991	0
1_MACS_peak_6963_lociStitched	chr12	122109752	122111103	1	1352	746.4275	158.2021	17992	0
1_MACS_peak_5433_lociStitched	chr11	120492739	120494090	1	1352	1117.9525	235.7495	17993	0
1_MACS_peak_5241_lociStitched	chr11	104788133	104789484	1	1352	878.5553	173.4684	17994	0
1_MACS_peak_3341_lociStitched	chr10	62669850	62671201	1	1352	1092.1484	236.2899	17995	0
1_MACS_peak_28974_lociStitched	chrX	102862214	102863564	1	1351	797.175	137.295	17996	0
1_MACS_peak_28761_lociStitched	chrX	57147284	57148634	1	1351	1417.23	89.775	17997	0
1_MACS_peak_27699_lociStitched	chr9	94302314	94303664	1	1351	1028.43	196.29	17998	0
1_MACS_peak_27135_lociStitched	chr9	637624	638974	1	1351	824.85	199.53	17999	0
1_MACS_peak_19990_lociStitched	chr4	17536485	17537835	1	1351	1017.225	158.49	18000	0
1_MACS_peak_19268_lociStitched	chr3	149319768	149321118	1	1351	1129.14	230.985	18001	0
1_MACS_peak_15244_lociStitched	chr2	145769730	145771080	1	1351	989.28	300.915	18002	0
1_MACS_peak_11324_lociStitched	chr17	39804352	39805702	1	1351	1280.475	197.64	18003	0
1_MACS_peak_8815_lociStitched	chr15	45076188	45077538	1	1351	2349.945	289.98	18004	0
1_MACS_peak_8711_lociStitched	chr15	40659579	40660929	1	1351	701.73	262.71	18005	0
1_MACS_peak_5739_lociStitched	chr12	9767353	9768703	1	1351	809.73	227.88	18006	0
1_MACS_peak_3632_lociStitched	chr10	89821997	89823347	1	1351	930.42	316.71	18007	0
1_MACS_peak_21759_lociStitched	chr5	86026853	86028202	1	1350	2236.3722	176.5841	18008	0
1_MACS_peak_21605_lociStitched	chr5	68338419	68339768	1	1350	1562.142	360.7226	18009	0
1_MACS_peak_21231_lociStitched	chr5	6965773	6967122	1	1350	974.9223	185.6224	18010	0
1_MACS_peak_20933_lociStitched	chr4	157598378	157599727	1	1350	853.6472	182.7895	18011	0
1_MACS_peak_13715_lociStitched	chr19	50878896	50880245	1	1350	2645.2541	284.3692	18012	0
1_MACS_peak_13320_lociStitched	chr19	34248976	34250325	1	1350	2269.4227	235.1307	18013	0
1_MACS_peak_5911_lociStitched	chr12	26427366	26428715	1	1350	2119.9535	245.3831	18014	0
1_MACS_peak_3539_lociStitched	chr10	79002183	79003532	1	1350	1501.8417	219.7521	18015	0
1_MACS_peak_28864_lociStitched	chrX	73755163	73756511	1	1349	747.0616	117.276	18016	0
1_MACS_peak_28626_lociStitched	chrX	46618076	46619424	1	1349	857.0584	173.7572	18017	0
1_MACS_peak_25068_lociStitched	chr7	74790860	74792208	1	1349	653.106	122.5332	18018	0
1_MACS_peak_21987_lociStitched	chr5	116790299	116791647	1	1349	987.2752	306.2656	18019	0
1_MACS_peak_21899_lociStitched	chr5	102897518	102898866	1	1349	1380.2172	147.3364	18020	0
1_MACS_peak_12257_lociStitched	chr18	13381546	13382894	1	1349	826.8632	216.6236	18021	0
1_MACS_peak_10884_lociStitched	chr17	15586894	15588242	1	1349	1262.8064	229.0252	18022	0
1_MACS_peak_10165_lociStitched	chr16	49315626	49316974	1	1349	1187.7228	183.8672	18023	0
1_MACS_peak_8176_lociStitched	chr14	75179078	75180426	1	1349	853.284	124.016	18024	0
1_MACS_peak_25854_lociStitched	chr7	152598707	152600054	1	1348	1073.0202	237.6108	18025	0
1_MACS_peak_24882_lociStitched	chr7	47990646	47991993	1	1348	749.7402	216.5976	18026	0
1_MACS_peak_20616_lociStitched	chr4	109293391	109294738	1	1348	998.127	236.6679	18027	0
1_MACS_peak_19673_lociStitched	chr3	186626422	186627769	1	1348	797.5587	255.7953	18028	0
1_MACS_peak_16264_lociStitched	chr20	7667973	7669320	1	1348	782.4723	230.8758	18029	0
1_MACS_peak_14338_lociStitched	chr2	48579638	48580985	1	1348	791.4972	217.9446	18030	0
1_MACS_peak_1485_lociStitched	chr1	145743656	145745003	1	1348	1120.9734	438.9873	18031	0
1_MACS_peak_26756_lociStitched	chr8	104383120	104384466	1	1347	1019.7296	70.7996	18032	0
1_MACS_peak_25419_lociStitched	chr7	106244502	106245848	1	1347	1201.1704	305.6766	18033	0
1_MACS_peak_24334_lociStitched	chr6	161956949	161958295	1	1347	1139.2544	151.6942	18034	0
1_MACS_peak_21900_lociStitched	chr5	103224749	103226095	1	1347	1012.7304	164.0774	18035	0
1_MACS_peak_19406_lociStitched	chr3	163526888	163528234	1	1347	1716.9576	208.2262	18036	0
1_MACS_peak_18652_lociStitched	chr3	69248324	69249670	1	1347	953.5064	195.7084	18037	0
1_MACS_peak_18373_lociStitched	chr3	46106367	46107713	1	1347	1140.3312	267.4502	18038	0
1_MACS_peak_18091_lociStitched	chr3	14739797	14741143	1	1347	1333.4822	241.3378	18039	0
1_MACS_peak_17777_lociStitched	chr22	40696359	40697705	1	1347	924.1636	210.5144	18040	0
1_MACS_peak_17015_lociStitched	chr21	23040075	23041421	1	1347	789.9674	215.36	18041	0
1_MACS_peak_16352_lociStitched	chr20	18476910	18478256	1	1347	1413.4346	305.0036	18042	0
1_MACS_peak_16189_lociStitched	chr20	2504834	2506180	1	1347	3300.2574	253.1826	18043	0
1_MACS_peak_15232_lociStitched	chr2	140151956	140153302	1	1347	925.375	160.5778	18044	0
1_MACS_peak_15012_lociStitched	chr2	112433126	112434472	1	1347	652.81	228.0124	18045	0
1_MACS_peak_13737_lociStitched	chr19	53237314	53238660	1	1347	1789.2378	183.9982	18046	0
1_MACS_peak_13546_lociStitched	chr19	45146822	45148168	1	1347	860.3632	139.0418	18047	0
1_MACS_peak_4298_lociStitched	chr11	12047786	12049132	1	1347	717.0142	178.4796	18048	0
1_MACS_peak_28943_lociStitched	chrX	100183789	100185134	1	1346	745.668	165.0315	18049	0
1_MACS_peak_20291_lociStitched	chr4	71871238	71872583	1	1346	784.2695	170.277	18050	0
1_MACS_peak_20086_lociStitched	chr4	38106638	38107983	1	1346	915.5415	326.835	18051	0
1_MACS_peak_19826_lociStitched	chr4	2042932	2044277	1	1346	715.1365	163.552	18052	0
1_MACS_peak_17009_lociStitched	chr21	20502326	20503671	1	1346	1801.0895	209.6855	18053	0
1_MACS_peak_12351_lociStitched	chr18	29605975	29607320	1	1346	1262.0135	145.26	18054	0
1_MACS_peak_11321_lociStitched	chr17	39367859	39369204	1	1346	1110.0285	202.6915	18055	0
1_MACS_peak_8613_lociStitched	chr15	32949104	32950449	1	1346	1163.8285	200.8085	18056	0
1_MACS_peak_2986_lociStitched	chr10	14868010	14869355	1	1346	886.355	188.838	18057	0
1_MACS_peak_916_lociStitched	chr1	59387517	59388862	1	1346	678.687	195.294	18058	0
1_MACS_peak_27250_lociStitched	chr9	16206732	16208076	1	1345	882.2016	89.2416	18059	0
1_MACS_peak_19379_lociStitched	chr3	159570192	159571536	1	1345	1219.1424	316.6464	18060	0
1_MACS_peak_12158_lociStitched	chr18	3296504	3297848	1	1345	2420.0064	287.8848	18061	0
1_MACS_peak_8873_lociStitched	chr15	50399200	50400544	1	1345	594.9888	164.3712	18062	0
1_MACS_peak_6597_lociStitched	chr12	93162761	93164105	1	1345	743.5008	188.6976	18063	0
1_MACS_peak_3258_lociStitched	chr10	49362169	49363513	1	1345	914.0544	127.4112	18064	0
1_MACS_peak_27710_lociStitched	chr9	95168395	95169738	1	1344	1185.0632	271.8232	18065	0
1_MACS_peak_25136_lociStitched	chr7	79756542	79757885	1	1344	1428.4148	275.9865	18066	0
1_MACS_peak_23334_lociStitched	chr6	42693796	42695139	1	1344	794.3845	230.3245	18067	0
1_MACS_peak_23237_lociStitched	chr6	35309919	35311262	1	1344	1356.2957	220.6549	18068	0
1_MACS_peak_23084_lociStitched	chr6	29616881	29618224	1	1344	3677.6712	260.4077	18069	0
1_MACS_peak_19563_lociStitched	chr3	181204788	181206131	1	1344	850.5219	326.2147	18070	0
1_MACS_peak_16789_lociStitched	chr20	50383362	50384705	1	1344	719.0422	128.3908	18071	0
1_MACS_peak_14270_lociStitched	chr2	44000801	44002144	1	1344	1307.2762	251.2753	18072	0
1_MACS_peak_12509_lociStitched	chr18	51612463	51613806	1	1344	1493.0131	312.1132	18073	0
1_MACS_peak_10745_lociStitched	chr17	4624380	4625723	1	1344	1099.917	238.6511	18074	0
1_MACS_peak_7949_lociStitched	chr14	53196554	53197897	1	1344	1097.0967	110.5289	18075	0
1_MACS_peak_7523_lociStitched	chr13	92876373	92877716	1	1344	1337.0908	250.2009	18076	0
1_MACS_peak_7287_lociStitched	chr13	42613617	42614960	1	1344	1771.6856	128.6594	18077	0
1_MACS_peak_6295_lociStitched	chr12	56915015	56916358	1	1344	657.3985	122.3473	18078	0
1_MACS_peak_5459_lociStitched	chr11	123524588	123525931	1	1344	818.8271	215.5515	18079	0
1_MACS_peak_4733_lociStitched	chr11	63341412	63342755	1	1344	1082.5923	265.7797	18080	0
1_MACS_peak_2608_lociStitched	chr1	226959864	226961207	1	1344	993.5514	399.9454	18081	0
2_MACS_peak_28556_lociStitched	chrX	38419980	38421371	2	1344	949.6357	143.9685	18082	0
1_MACS_peak_27826_lociStitched	chr9	102971578	102972920	1	1343	1259.6012	267.4606	18083	0
1_MACS_peak_27350_lociStitched	chr9	33510326	33511668	1	1343	1787.6782	192.1744	18084	0
1_MACS_peak_26537_lociStitched	chr8	74747247	74748589	1	1343	1272.216	295.911	18085	0
1_MACS_peak_26264_lociStitched	chr8	37604891	37606233	1	1343	916.9886	260.0796	18086	0
1_MACS_peak_25860_lociStitched	chr7	153119311	153120653	1	1343	708.576	200.0922	18087	0
1_MACS_peak_24663_lociStitched	chr7	28660624	28661966	1	1343	1460.096	276.452	18088	0
1_MACS_peak_21505_lociStitched	chr5	55565634	55566976	1	1343	704.1474	309.331	18089	0
1_MACS_peak_19697_lociStitched	chr3	189886901	189888243	1	1343	1018.3096	391.5956	18090	0
1_MACS_peak_10996_lociStitched	chr17	20173837	20175179	1	1343	890.0144	159.027	18091	0
1_MACS_peak_6540_lociStitched	chr12	87544632	87545974	1	1343	1155.9988	155.001	18092	0
1_MACS_peak_4695_lociStitched	chr11	62153405	62154747	1	1343	920.0752	347.9806	18093	0
1_MACS_peak_3359_lociStitched	chr10	64538314	64539656	1	1343	982.344	348.5174	18094	0
1_MACS_peak_2872_lociStitched	chr10	5066962	5068304	1	1343	891.4906	294.3006	18095	0
1_MACS_peak_1935_lociStitched	chr1	167610611	167611953	1	1343	1423.4594	447.4228	18096	0
1_MACS_peak_1566_lociStitched	chr1	149947115	149948457	1	1343	1104.6002	376.0284	18097	0
1_MACS_peak_23763_lociStitched	chr6	100270675	100272016	1	1342	606.8025	181.4373	18098	0
1_MACS_peak_22865_lociStitched	chr6	14786401	14787742	1	1342	894.7152	201.5523	18099	0
1_MACS_peak_12675_lociStitched	chr18	74791963	74793304	1	1342	1338.4521	153.2763	18100	0
1_MACS_peak_11989_lociStitched	chr17	75686183	75687524	1	1342	767.5884	166.5522	18101	0
1_MACS_peak_10472_lociStitched	chr16	77756022	77757363	1	1342	1750.1391	89.5788	18102	0
1_MACS_peak_2373_lociStitched	chr1	208305086	208306427	1	1342	850.194	236.4183	18103	0
1_MACS_peak_189_lociStitched	chr1	14463515	14464856	1	1342	767.5884	155.0196	18104	0
1_MACS_peak_26803_lociStitched	chr8	110656476	110657816	1	1341	679.38	101.84	18105	0
1_MACS_peak_26565_lociStitched	chr8	80779234	80780574	1	1341	693.986	246.426	18106	0
1_MACS_peak_25620_lociStitched	chr7	128750122	128751462	1	1341	1161.512	375.334	18107	0
1_MACS_peak_24692_lociStitched	chr7	30585763	30587103	1	1341	975.922	136.01	18108	0
1_MACS_peak_24468_lociStitched	chr7	6616526	6617866	1	1341	1796.672	134.938	18109	0
1_MACS_peak_24282_lociStitched	chr6	157695323	157696663	1	1341	776.664	103.716	18110	0
1_MACS_peak_23384_lociStitched	chr6	44280189	44281529	1	1341	2747.804	274.164	18111	0
1_MACS_peak_22692_lociStitched	chr6	2897968	2899308	1	1341	1105.768	139.092	18112	0
1_MACS_peak_20375_lociStitched	chr4	78088457	78089797	1	1341	685.41	253.93	18113	0
1_MACS_peak_12085_lociStitched	chr17	80079746	80081086	1	1341	717.704	171.654	18114	0
1_MACS_peak_11416_lociStitched	chr17	42356593	42357933	1	1341	1103.49	325.62	18115	0
1_MACS_peak_8640_lociStitched	chr15	34695886	34697226	1	1341	900.48	273.092	18116	0
1_MACS_peak_8541_lociStitched	chr15	28533790	28535130	1	1341	744.102	215.874	18117	0
1_MACS_peak_6294_lociStitched	chr12	56881139	56882479	1	1341	921.25	191.486	18118	0
1_MACS_peak_346_lociStitched	chr1	25358225	25359565	1	1341	1028.718	148.74	18119	0
1_MACS_peak_292_lociStitched	chr1	22834289	22835629	1	1341	1046.808	239.86	18120	0
1_MACS_peak_27897_lociStitched	chr9	112851485	112852824	1	1340	890.8367	197.7703	18121	0
1_MACS_peak_26584_lociStitched	chr8	81830370	81831709	1	1340	968.2309	195.6279	18122	0
1_MACS_peak_24683_lociStitched	chr7	30264962	30266301	1	1340	1016.301	212.6332	18123	0
1_MACS_peak_22577_lociStitched	chr5	175863477	175864816	1	1340	869.1449	236.3335	18124	0
1_MACS_peak_20253_lociStitched	chr4	65991512	65992851	1	1340	768.8538	161.8851	18125	0
1_MACS_peak_17392_lociStitched	chr22	22336212	22337551	1	1340	1751.8137	202.9924	18126	0
1_MACS_peak_9154_lociStitched	chr15	73088646	73089985	1	1340	1177.2488	176.748	18127	0
1_MACS_peak_6585_lociStitched	chr12	92826158	92827497	1	1340	1236.5665	298.7309	18128	0
1_MACS_peak_1660_lociStitched	chr1	154087036	154088375	1	1340	823.0833	243.8319	18129	0
1_MACS_peak_1158_lociStitched	chr1	91683002	91684341	1	1340	1114.8514	262.9796	18130	0
1_MACS_peak_23627_lociStitched	chr6	84255885	84257223	1	1339	742.4562	268.0014	18131	0
1_MACS_peak_21697_lociStitched	chr5	76151394	76152732	1	1339	1209.2844	188.2566	18132	0
1_MACS_peak_19537_lociStitched	chr3	178423366	178424704	1	1339	874.5168	295.8318	18133	0
1_MACS_peak_15440_lociStitched	chr2	172369842	172371180	1	1339	809.3562	149.9898	18134	0
1_MACS_peak_14841_lociStitched	chr2	97560891	97562229	1	1339	930.4452	220.77	18135	0
1_MACS_peak_13377_lociStitched	chr19	37708494	37709832	1	1339	2841.1092	233.8824	18136	0
1_MACS_peak_12047_lociStitched	chr17	78796538	78797876	1	1339	1136.7648	162.9684	18137	0
1_MACS_peak_10110_lociStitched	chr16	31415065	31416403	1	1339	1117.4976	196.5522	18138	0
1_MACS_peak_7407_lociStitched	chr13	53173499	53174837	1	1339	1039.4922	110.5188	18139	0
1_MACS_peak_6971_lociStitched	chr12	122505430	122506768	1	1339	1047.654	68.7732	18140	0
1_MACS_peak_6628_lociStitched	chr12	94711492	94712830	1	1339	751.4208	208.5942	18141	0
1_MACS_peak_6071_lociStitched	chr12	44577901	44579239	1	1339	940.2126	247.7976	18142	0
1_MACS_peak_5020_lociStitched	chr11	74853745	74855083	1	1339	844.4118	251.544	18143	0
1_MACS_peak_3368_lociStitched	chr10	65332613	65333951	1	1339	786.6102	152.6658	18144	0
1_MACS_peak_2780_lociStitched	chr1	244624002	244625340	1	1339	1729.2312	308.0076	18145	0
1_MACS_peak_27036_lociStitched	chr8	142172465	142173802	1	1338	929.0813	221.4072	18146	0
1_MACS_peak_26805_lociStitched	chr8	111930403	111931740	1	1338	928.4128	116.5864	18147	0
1_MACS_peak_22091_lociStitched	chr5	131093575	131094912	1	1338	666.7619	266.4641	18148	0
1_MACS_peak_20925_lociStitched	chr4	156775468	156776805	1	1338	1606.4055	256.704	18149	0
1_MACS_peak_17780_lociStitched	chr22	40817745	40819082	1	1338	867.3119	253.3615	18150	0
1_MACS_peak_17645_lociStitched	chr22	36831294	36832631	1	1338	907.0208	216.3266	18151	0
1_MACS_peak_16596_lociStitched	chr20	37082043	37083380	1	1338	1142.7339	275.422	18152	0
1_MACS_peak_13999_lociStitched	chr2	20189268	20190605	1	1338	949.5374	230.7662	18153	0
1_MACS_peak_11860_lociStitched	chr17	71266784	71268121	1	1338	1968.3314	201.4859	18154	0
1_MACS_peak_10097_lociStitched	chr16	30952879	30954216	1	1338	1149.6863	288.2572	18155	0
1_MACS_peak_9259_lociStitched	chr15	78368965	78370302	1	1338	1411.872	126.2128	18156	0
1_MACS_peak_8578_lociStitched	chr15	31323158	31324495	1	1338	1720.719	284.2462	18157	0
1_MACS_peak_8303_lociStitched	chr14	91961306	91962643	1	1338	605.5273	113.7787	18158	0
1_MACS_peak_27525_lociStitched	chr9	70981485	70982821	1	1337	1278.9528	237.4072	18159	0
1_MACS_peak_27505_lociStitched	chr9	68799011	68800347	1	1337	1383.5616	230.7272	18160	0
1_MACS_peak_25330_lociStitched	chr7	101397269	101398605	1	1337	697.6592	254.3744	18161	0
1_MACS_peak_25180_lociStitched	chr7	89873878	89875214	1	1337	1110.6168	315.4296	18162	0
1_MACS_peak_25091_lociStitched	chr7	75795376	75796712	1	1337	697.392	195.1896	18163	0
1_MACS_peak_22860_lociStitched	chr6	14241001	14242337	1	1337	1272.2728	239.6784	18164	0
1_MACS_peak_22403_lociStitched	chr5	156252405	156253741	1	1337	833.1296	162.8584	18165	0
1_MACS_peak_22325_lociStitched	chr5	148996064	148997400	1	1337	734.8	199.5984	18166	0
1_MACS_peak_17184_lociStitched	chr21	40832793	40834129	1	1337	1187.4368	349.4976	18167	0
1_MACS_peak_16382_lociStitched	chr20	22040685	22042021	1	1337	1088.9736	195.5904	18168	0
1_MACS_peak_15652_lociStitched	chr2	196965699	196967035	1	1337	997.5912	248.8968	18169	0
1_MACS_peak_14996_lociStitched	chr2	112095673	112097009	1	1337	692.8496	192.1168	18170	0
1_MACS_peak_13884_lociStitched	chr2	4073136	4074472	1	1337	801.6	212.6912	18171	0
1_MACS_peak_12244_lociStitched	chr18	12419340	12420676	1	1337	2336.3968	180.7608	18172	0
1_MACS_peak_2845_lociStitched	chr10	2517764	2519100	1	1337	993.316	225.5168	18173	0
