REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	U266_jia.bam
1_MACS_peak_2335_lociStitched	chr1	156390873	156392004	1	1132	717.5064
1_MACS_peak_9594_lociStitched	chr14	55877999	55879130	1	1132	863.7447000000001
1_MACS_peak_19924_lociStitched	chr2	151247929	151249060	1	1132	622.2762
2_MACS_peak_28605_lociStitched	chr6	3848968	3850099	2	1044	698.2793999999999
1_MACS_peak_2183_lociStitched	chr1	153769771	153770901	1	1131	1208.874
1_MACS_peak_4820_lociStitched	chr10	105489306	105490436	1	1131	570.65
2_MACS_peak_5704_lociStitched	chr11	47161127	47162257	2	1094	516.184
1_MACS_peak_8018_lociStitched	chr12	107153380	107154510	1	1131	788.062
1_MACS_peak_19681_lociStitched	chr2	112730404	112731534	1	1131	1072.144
1_MACS_peak_20231_lociStitched	chr2	186728742	186729872	1	1131	1145.255
1_MACS_peak_34775_lociStitched	chr9	110102878	110104008	1	1131	610.652
1_MACS_peak_341_lociStitched	chr1	15929510	15930639	1	1130	1278.8183000000001
2_MACS_peak_899_lociStitched	chr1	36488644	36489773	2	1075	592.0476
1_MACS_peak_1306_lociStitched	chr1	55181082	55182211	1	1130	1169.8698
1_MACS_peak_4114_lociStitched	chr10	47655467	47656596	1	1130	1021.4063
1_MACS_peak_15136_lociStitched	chr17	74117221	74118350	1	1130	1502.3603
1_MACS_peak_17966_lociStitched	chr19	50979665	50980794	1	1130	1986.0239000000001
1_MACS_peak_23874_lociStitched	chr3	46362748	46363877	1	1130	844.9436
1_MACS_peak_34713_lociStitched	chr9	101558169	101559298	1	1130	931.7637000000001
1_MACS_peak_7324_lociStitched	chr12	46943151	46944279	1	1129	576.1824
1_MACS_peak_18414_lociStitched	chr2	15456274	15457402	1	1129	1369.8432
1_MACS_peak_23669_lociStitched	chr3	28100144	28101272	1	1129	887.172
2_MACS_peak_26540_lociStitched	chr4	152329539	152330667	2	994	531.4008
1_MACS_peak_29355_lociStitched	chr6	41977682	41978810	1	1129	849.0456
1_MACS_peak_31641_lociStitched	chr7	95811540	95812668	1	1129	600.8856
1_MACS_peak_33899_lociStitched	chr8	144815301	144816429	1	1129	1388.004
2_MACS_peak_35971_lociStitched	chrX	54466240	54467368	2	1070	737.8248
1_MACS_peak_1643_lociStitched	chr1	108724702	108725829	1	1128	729.0563000000001
2_MACS_peak_8884_lociStitched	chr13	51467374	51468501	2	851	513.2358
1_MACS_peak_13710_lociStitched	chr17	15587005	15588132	1	1128	963.2469
2_MACS_peak_17970_lociStitched	chr19	51227804	51228931	2	1043	794.6477
1_MACS_peak_20020_lociStitched	chr2	160082177	160083304	1	1128	798.8176
2_MACS_peak_24497_lociStitched	chr3	120135686	120136813	2	1063	638.5581999999999
1_MACS_peak_30321_lociStitched	chr6	151796518	151797645	1	1128	674.3968000000001
1_MACS_peak_33637_lociStitched	chr8	125985111	125986238	1	1128	1308.2216
1_MACS_peak_4447_lociStitched	chr10	80909317	80910443	1	1127	1042.9012
2_MACS_peak_10430_lociStitched	chr14	106662562	106663688	2	1121	728.8598
1_MACS_peak_11110_lociStitched	chr15	65701231	65702357	1	1127	723.6802
1_MACS_peak_14495_lociStitched	chr17	43406441	43407567	1	1127	821.1918
1_MACS_peak_16480_lociStitched	chr19	7716986	7718112	1	1127	1524.604
1_MACS_peak_22891_lociStitched	chr22	37517775	37518901	1	1127	831.2131999999999
1_MACS_peak_24895_lociStitched	chr3	150803013	150804139	1	1127	763.0902
1_MACS_peak_25018_lociStitched	chr3	165072154	165073280	1	1127	825.5831999999999
1_MACS_peak_27436_lociStitched	chr5	86026889	86028015	1	1127	1181.0614
2_MACS_peak_32702_lociStitched	chr8	19204918	19206044	2	1099	578.5388
1_MACS_peak_8202_lociStitched	chr12	117197332	117198457	1	1126	941.5124999999999
1_MACS_peak_17589_lociStitched	chr19	44454836	44455961	1	1126	865.2375
1_MACS_peak_27472_lociStitched	chr5	90117374	90118499	1	1126	1066.05
1_MACS_peak_32377_lociStitched	chr7	149535383	149536508	1	1126	2186.325
2_MACS_peak_33579_lociStitched	chr8	120878969	120880094	2	869	548.6625
1_MACS_peak_4859_lociStitched	chr10	111662470	111663594	1	1125	656.1912
1_MACS_peak_25754_lociStitched	chr4	24474141	24475265	1	1125	810.5164
1_MACS_peak_26459_lociStitched	chr4	140655473	140656597	1	1125	873.4604
1_MACS_peak_28226_lociStitched	chr5	159436074	159437198	1	1125	1465.9208
1_MACS_peak_262_lociStitched	chr1	11286522	11287645	1	1124	673.4631
1_MACS_peak_4901_lociStitched	chr10	112499294	112500417	1	1124	640.4469
1_MACS_peak_7611_lociStitched	chr12	57359570	57360693	1	1124	1394.3168
1_MACS_peak_12672_lociStitched	chr16	31498589	31499712	1	1124	979.8175000000001
1_MACS_peak_12768_lociStitched	chr16	50402000	50403123	1	1124	2463.9743000000003
1_MACS_peak_17123_lociStitched	chr19	21688234	21689357	1	1124	1711.9012
2_MACS_peak_20028_lociStitched	chr2	161349317	161350440	2	875	509.05589999999995
2_MACS_peak_23917_lociStitched	chr3	48108430	48109553	2	1101	575.4252
1_MACS_peak_24955_lociStitched	chr3	157815350	157816473	1	1124	1659.7939999999999
1_MACS_peak_29232_lociStitched	chr6	34952541	34953664	1	1124	1078.4169
2_MACS_peak_2663_lociStitched	chr1	179214123	179215245	2	1108	742.3152
2_MACS_peak_5563_lociStitched	chr11	30364309	30365431	2	1029	497.046
1_MACS_peak_8699_lociStitched	chr13	31340860	31341982	1	1123	660.7458
1_MACS_peak_23442_lociStitched	chr3	9004529	9005651	1	1123	1253.1618
1_MACS_peak_26633_lociStitched	chr4	165898205	165899327	1	1123	965.0322
1_MACS_peak_28345_lociStitched	chr5	173107150	173108272	1	1123	617.4366
1_MACS_peak_33551_lociStitched	chr8	118389164	118390286	1	1123	1007.8926
2_MACS_peak_147_lociStitched	chr1	7764129	7765250	2	1097	855.5472
1_MACS_peak_1835_lociStitched	chr1	117593933	117595054	1	1122	923.704
1_MACS_peak_4123_lociStitched	chr10	50189312	50190433	1	1122	685.7157
2_MACS_peak_8816_lociStitched	chr13	46744397	46745518	2	947	486.06559999999996
1_MACS_peak_25798_lociStitched	chr4	38073110	38074231	1	1122	535.0533
1_MACS_peak_15604_lociStitched	chr18	12271402	12272522	1	1121	907.76
1_MACS_peak_19526_lociStitched	chr2	103220715	103221835	1	1121	762.384
1_MACS_peak_19880_lociStitched	chr2	136582608	136583728	1	1121	788.592
1_MACS_peak_21374_lociStitched	chr20	36003448	36004568	1	1121	615.216
1_MACS_peak_24335_lociStitched	chr3	97690341	97691461	1	1121	1491.168
2_MACS_peak_24583_lociStitched	chr3	125497956	125499076	2	1024	495.82399999999996
1_MACS_peak_25382_lociStitched	chr3	195474251	195475371	1	1121	860.272
1_MACS_peak_12845_lociStitched	chr16	57293892	57295011	1	1120	1203.1488
1_MACS_peak_14801_lociStitched	chr17	57264604	57265723	1	1120	708.2151
2_MACS_peak_28746_lociStitched	chr6	14210825	14211944	2	1074	873.6033
1_MACS_peak_30143_lociStitched	chr6	135334986	135336105	1	1120	850.3281000000001
1_MACS_peak_31434_lociStitched	chr7	73703147	73704266	1	1120	1007.1
1_MACS_peak_6629_lociStitched	chr11	115108760	115109878	1	1119	649.1108
2_MACS_peak_7170_lociStitched	chr12	27006275	27007393	2	963	523.224
1_MACS_peak_9923_lociStitched	chr14	76044180	76045298	1	1119	633.347
2_MACS_peak_12362_lociStitched	chr16	20954858	20955976	2	988	512.044
1_MACS_peak_13386_lociStitched	chr16	89778113	89779231	1	1119	1469.7228
1_MACS_peak_14250_lociStitched	chr17	37432973	37434091	1	1119	788.3018
2_MACS_peak_14810_lociStitched	chr17	57517778	57518896	2	1114	605.2852
1_MACS_peak_18728_lociStitched	chr2	38647339	38648457	1	1119	876.8474
1_MACS_peak_21151_lociStitched	chr20	25834041	25835159	1	1119	1390.5684
1_MACS_peak_24863_lociStitched	chr3	148727048	148728166	1	1119	766.5008
2_MACS_peak_27460_lociStitched	chr5	88893330	88894448	2	1012	526.6898
1_MACS_peak_29877_lociStitched	chr6	107939467	107940585	1	1119	566.3788000000001
1_MACS_peak_31433_lociStitched	chr7	73693648	73694766	1	1119	690.2532
1_MACS_peak_493_lociStitched	chr1	23832699	23833816	1	1118	513.82
2_MACS_peak_9239_lociStitched	chr14	21686149	21687266	2	858	503.8787
1_MACS_peak_10008_lociStitched	chr14	88851544	88852661	1	1118	980.3909
1_MACS_peak_13858_lociStitched	chr17	19265319	19266436	1	1118	843.5584
1_MACS_peak_25107_lociStitched	chr3	172373076	172374193	1	1118	555.3724
1_MACS_peak_32673_lociStitched	chr8	14660178	14661295	1	1118	773.5225
1_MACS_peak_36385_lociStitched	chrX	130036240	130037357	1	1118	1170.7277000000001
1_MACS_peak_1550_lociStitched	chr1	92788951	92790067	1	1117	656.9892
1_MACS_peak_14657_lociStitched	chr17	48206919	48208035	1	1117	1052.0532
1_MACS_peak_18607_lociStitched	chr2	28830711	28831827	1	1117	698.2812
1_MACS_peak_22045_lociStitched	chr21	35946976	35948092	1	1117	609.1128
1_MACS_peak_25809_lociStitched	chr4	38525161	38526277	1	1117	681.5412
1_MACS_peak_29132_lociStitched	chr6	32121835	32122951	1	1117	652.5252
1_MACS_peak_30434_lociStitched	chr6	159274166	159275282	1	1117	817.5816
1_MACS_peak_31595_lociStitched	chr7	90659537	90660653	1	1117	1165.7736
1_MACS_peak_14114_lociStitched	chr17	33468310	33469425	1	1116	1352.3835000000001
1_MACS_peak_23617_lociStitched	chr3	19004778	19005893	1	1116	1757.463
1_MACS_peak_3114_lociStitched	chr1	212124543	212125657	1	1115	932.975
1_MACS_peak_7193_lociStitched	chr12	28695739	28696853	1	1115	805.6447999999999
1_MACS_peak_10755_lociStitched	chr15	43414791	43415905	1	1115	886.6326
1_MACS_peak_11258_lociStitched	chr15	72254734	72255848	1	1115	622.6146
1_MACS_peak_16175_lociStitched	chr19	1725227	1726341	1	1115	936.9853999999999
1_MACS_peak_20078_lociStitched	chr2	170429360	170430474	1	1115	1437.5056
1_MACS_peak_21754_lociStitched	chr20	56007600	56008714	1	1115	810.2121999999999
1_MACS_peak_28978_lociStitched	chr6	28179810	28180924	1	1115	857.5572000000001
1_MACS_peak_388_lociStitched	chr1	17033819	17034932	1	1114	1060.4664
1_MACS_peak_3627_lociStitched	chr10	461415	462528	1	1114	991.683
1_MACS_peak_7349_lociStitched	chr12	48357254	48358367	1	1114	1878.1875
1_MACS_peak_16178_lociStitched	chr19	1837578	1838691	1	1114	608.811
1_MACS_peak_21970_lociStitched	chr21	32798288	32799401	1	1114	688.7244000000001
1_MACS_peak_27772_lociStitched	chr5	130232729	130233842	1	1114	1674.6198
1_MACS_peak_28837_lociStitched	chr6	25026925	25028038	1	1114	543.7005
2_MACS_peak_30088_lociStitched	chr6	132128534	132129647	2	1052	551.1576
1_MACS_peak_19932_lociStitched	chr2	152117603	152118715	1	1113	1006.8048
1_MACS_peak_29539_lociStitched	chr6	52515545	52516657	1	1113	566.008
2_MACS_peak_34907_lociStitched	chr9	117670283	117671395	2	878	448.3584
1_MACS_peak_4795_lociStitched	chr10	105036550	105037661	1	1112	508.3936
1_MACS_peak_6856_lociStitched	chr12	261940	263051	1	1112	752.3692
2_MACS_peak_9971_lociStitched	chr14	78280751	78281862	2	976	465.50899999999996
1_MACS_peak_10249_lociStitched	chr14	100772437	100773548	1	1112	875.0236
1_MACS_peak_13129_lociStitched	chr16	74774565	74775676	1	1112	815.1407
1_MACS_peak_23019_lociStitched	chr22	39189535	39190646	1	1112	1079.2254
2_MACS_peak_32383_lociStitched	chr7	150053730	150054841	2	910	442.178
1_MACS_peak_6497_lociStitched	chr11	96000654	96001764	1	1111	582.084
1_MACS_peak_6752_lociStitched	chr11	124631796	124632906	1	1111	568.32
1_MACS_peak_6811_lociStitched	chr11	128160144	128161254	1	1111	1121.211
1_MACS_peak_7525_lociStitched	chr12	54566746	54567856	1	1111	845.82
1_MACS_peak_8515_lociStitched	chr12	132166323	132167433	1	1111	745.698
1_MACS_peak_10582_lociStitched	chr15	34207447	34208557	1	1111	1039.404
1_MACS_peak_12179_lociStitched	chr16	11551855	11552965	1	1111	836.4960000000001
1_MACS_peak_14635_lociStitched	chr17	47646869	47647979	1	1111	1621.5990000000002
2_MACS_peak_22467_lociStitched	chr22	20286634	20287744	2	1088	687.09
1_MACS_peak_23391_lociStitched	chr3	3220708	3221818	1	1111	1117.215
1_MACS_peak_26559_lociStitched	chr4	153630592	153631702	1	1111	794.871
1_MACS_peak_31932_lociStitched	chr7	113382485	113383595	1	1111	1759.128
2_MACS_peak_35492_lociStitched	chrX	1640152	1641262	2	1094	494.505
1_MACS_peak_1438_lociStitched	chr1	75276895	75278004	1	1110	790.4952
1_MACS_peak_3491_lociStitched	chr1	234987130	234988239	1	1110	810.0136000000001
1_MACS_peak_5136_lociStitched	chr10	134377054	134378163	1	1110	545.5171
1_MACS_peak_6709_lociStitched	chr11	119240790	119241899	1	1110	732.1618
1_MACS_peak_15838_lociStitched	chr18	47345810	47346919	1	1110	595.533
1_MACS_peak_16927_lociStitched	chr19	16996727	16997836	1	1110	1211.4716
1_MACS_peak_18375_lociStitched	chr2	10425332	10426441	1	1110	932.669
1_MACS_peak_18811_lociStitched	chr2	43634962	43636071	1	1110	807.1302000000001
2_MACS_peak_21276_lociStitched	chr20	33002998	33004107	2	1019	518.4575
1_MACS_peak_21433_lociStitched	chr20	39876089	39877198	1	1110	617.3802999999999
1_MACS_peak_23201_lociStitched	chr22	43262938	43264047	1	1110	1088.1508
1_MACS_peak_23274_lociStitched	chr22	46663332	46664441	1	1110	986.2337
2_MACS_peak_27659_lociStitched	chr5	114544695	114545804	2	926	397.3547
1_MACS_peak_32055_lociStitched	chr7	128784211	128785320	1	1110	1064.9727
1_MACS_peak_35263_lociStitched	chr9	135315763	135316872	1	1110	624.4779000000001
1_MACS_peak_36522_lociStitched	chrX	152735019	152736128	1	1110	1370.0586
1_MACS_peak_2678_lociStitched	chr1	180198389	180199497	1	1109	992.768
1_MACS_peak_4333_lociStitched	chr10	75117872	75118980	1	1109	1077.6408000000001
2_MACS_peak_7395_lociStitched	chr12	49735852	49736960	2	1078	567.8499999999999
1_MACS_peak_16299_lociStitched	chr19	3617934	3619042	1	1109	516.7712
1_MACS_peak_20154_lociStitched	chr2	175636409	175637517	1	1109	839.864
1_MACS_peak_26186_lociStitched	chr4	102711396	102712504	1	1109	1020.4680000000001
1_MACS_peak_28821_lociStitched	chr6	21588565	21589673	1	1109	501.1484
1_MACS_peak_33926_lociStitched	chr8	145171255	145172363	1	1109	593.7772
1_MACS_peak_13151_lociStitched	chr16	75182220	75183327	1	1108	3128.9354999999996
1_MACS_peak_20477_lociStitched	chr2	208328414	208329521	1	1108	576.4149000000001
2_MACS_peak_24760_lociStitched	chr3	134723960	134725067	2	1096	602.3187
1_MACS_peak_3217_lociStitched	chr1	224544485	224545591	1	1107	2197.069
1_MACS_peak_11126_lociStitched	chr15	66661993	66663099	1	1107	923.2888
1_MACS_peak_11164_lociStitched	chr15	68176654	68177760	1	1107	1552.3816
2_MACS_peak_11931_lociStitched	chr16	1979178	1980284	2	1105	1413.7998
1_MACS_peak_33240_lociStitched	chr8	76189896	76191002	1	1107	816.4492
1_MACS_peak_12799_lociStitched	chr16	55055206	55056311	1	1106	543.1075
1_MACS_peak_17771_lociStitched	chr19	48625135	48626240	1	1106	608.192
1_MACS_peak_21666_lociStitched	chr20	49099668	49100773	1	1106	1011.8485
1_MACS_peak_35936_lociStitched	chrX	52259625	52260730	1	1106	735.9300000000001
1_MACS_peak_4418_lociStitched	chr10	80724588	80725692	1	1105	682.4928
1_MACS_peak_9073_lociStitched	chr13	101086043	101087147	1	1105	712.08
1_MACS_peak_12095_lociStitched	chr16	5007078	5008182	1	1105	703.1376
1_MACS_peak_16476_lociStitched	chr19	7660333	7661437	1	1105	1084.68
1_MACS_peak_18725_lociStitched	chr2	38528261	38529365	1	1105	550.344
1_MACS_peak_21182_lociStitched	chr20	30538826	30539930	1	1105	1949.9952
1_MACS_peak_30975_lociStitched	chr7	30387734	30388838	1	1105	1040.52
1_MACS_peak_33283_lociStitched	chr8	82597890	82598994	1	1105	2508.3984
1_MACS_peak_34328_lociStitched	chr9	44245063	44246167	1	1105	979.3584
1_MACS_peak_1650_lociStitched	chr1	109203407	109204510	1	1104	1790.6101999999998
2_MACS_peak_2956_lociStitched	chr1	205449536	205450639	2	980	566.7214
2_MACS_peak_8237_lociStitched	chr12	118604290	118605393	2	1075	599.0393
1_MACS_peak_8328_lociStitched	chr12	121829321	121830424	1	1104	812.4698000000001
1_MACS_peak_10518_lociStitched	chr15	30864640	30865743	1	1104	726.6564000000001
1_MACS_peak_14045_lociStitched	chr17	29923154	29924257	1	1104	694.3385
1_MACS_peak_14240_lociStitched	chr17	37212824	37213927	1	1104	1128.1484
1_MACS_peak_25434_lociStitched	chr3	197228321	197229424	1	1104	626.6143000000001
1_MACS_peak_29072_lociStitched	chr6	31147803	31148906	1	1104	1001.524
1_MACS_peak_31632_lociStitched	chr7	95063604	95064707	1	1104	1315.5481000000002
1_MACS_peak_32679_lociStitched	chr8	16527056	16528159	1	1104	1052.7032
1_MACS_peak_393_lociStitched	chr1	17188295	17189397	1	1103	669.9058
1_MACS_peak_2385_lociStitched	chr1	158921941	158923043	1	1103	723.6833999999999
1_MACS_peak_5547_lociStitched	chr11	27240689	27241791	1	1103	1010.0931999999999
1_MACS_peak_6443_lociStitched	chr11	89476773	89477875	1	1103	844.7932
2_MACS_peak_10047_lociStitched	chr14	90730050	90731152	2	986	492.594
1_MACS_peak_16318_lociStitched	chr19	4093484	4094586	1	1103	573.3706
1_MACS_peak_18144_lociStitched	chr19	57106147	57107249	1	1103	746.7152
1_MACS_peak_22315_lociStitched	chr21	46550243	46551345	1	1103	679.1626
2_MACS_peak_5029_lociStitched	chr10	125086577	125087678	2	1057	454.71299999999997
1_MACS_peak_19129_lociStitched	chr2	71203692	71204793	1	1102	1194.585
1_MACS_peak_23169_lociStitched	chr22	42795333	42796434	1	1102	762.8829
1_MACS_peak_23741_lociStitched	chr3	39256964	39258065	1	1102	507.4509
1_MACS_peak_27722_lociStitched	chr5	124256604	124257705	1	1102	638.8002
1_MACS_peak_28429_lociStitched	chr5	176899688	176900789	1	1102	588.8148000000001
1_MACS_peak_28778_lociStitched	chr6	16626876	16627977	1	1102	791.3987999999999
2_MACS_peak_36483_lociStitched	chrX	149935809	149936910	2	1096	616.5600000000001
1_MACS_peak_154_lociStitched	chr1	8483141	8484241	1	1101	999.5699999999999
1_MACS_peak_260_lociStitched	chr1	11203823	11204923	1	1101	633.38
1_MACS_peak_3866_lociStitched	chr10	15963190	15964290	1	1101	674.85
1_MACS_peak_7241_lociStitched	chr12	32405126	32406226	1	1101	881.87
1_MACS_peak_12422_lociStitched	chr16	23303984	23305084	1	1101	635.36
1_MACS_peak_30070_lociStitched	chr6	129650039	129651139	1	1101	884.95
1_MACS_peak_32872_lociStitched	chr8	30669324	30670424	1	1101	1656.27
2_MACS_peak_6864_lociStitched	chr12	510224	511323	2	938	550.3792
1_MACS_peak_7514_lociStitched	chr12	53945354	53946453	1	1100	623.9023
1_MACS_peak_12675_lociStitched	chr16	31724380	31725479	1	1100	2357.5748
2_MACS_peak_15107_lociStitched	chr17	73584926	73586025	2	1050	808.4244
1_MACS_peak_18951_lociStitched	chr2	60905998	60907097	1	1100	651.1575
1_MACS_peak_19451_lociStitched	chr2	97151388	97152487	1	1100	1407.1596
1_MACS_peak_20059_lociStitched	chr2	166049544	166050643	1	1100	772.597
1_MACS_peak_26791_lociStitched	chr4	187302254	187303353	1	1100	1115.0454
1_MACS_peak_27435_lociStitched	chr5	85913633	85914732	1	1100	2254.2688000000003
1_MACS_peak_28615_lociStitched	chr6	4789127	4790226	1	1100	922.3907
1_MACS_peak_31974_lociStitched	chr7	120778020	120779119	1	1100	728.9667
1_MACS_peak_34945_lociStitched	chr9	124489028	124490127	1	1100	654.3446
2_MACS_peak_5108_lociStitched	chr10	133814671	133815769	2	985	502.2252
2_MACS_peak_12530_lociStitched	chr16	29387811	29388909	2	1025	457.6464
1_MACS_peak_18294_lociStitched	chr2	7070683	7071781	1	1099	825.9155999999999
1_MACS_peak_20135_lociStitched	chr2	174877183	174878281	1	1099	880.4861999999999
1_MACS_peak_22214_lociStitched	chr21	44693249	44694347	1	1099	694.9242
2_MACS_peak_23785_lociStitched	chr3	43458240	43459338	2	1023	612.3546
1_MACS_peak_36057_lociStitched	chrX	70331023	70332121	1	1099	664.5096
1_MACS_peak_3149_lociStitched	chr1	214434492	214435589	1	1098	524.366
1_MACS_peak_8902_lociStitched	chr13	52768160	52769257	1	1098	912.4846
1_MACS_peak_11159_lociStitched	chr15	68074678	68075775	1	1098	630.0071
1_MACS_peak_12354_lociStitched	chr16	19895533	19896630	1	1098	600.6075
1_MACS_peak_14080_lociStitched	chr17	31254646	31255743	1	1098	1672.3764999999999
1_MACS_peak_27960_lociStitched	chr5	139536502	139537599	1	1098	1023.2815999999999
1_MACS_peak_28749_lociStitched	chr6	14472874	14473971	1	1098	717.2186
1_MACS_peak_30240_lociStitched	chr6	141065709	141066806	1	1098	716.6701
1_MACS_peak_30255_lociStitched	chr6	143227907	143229004	1	1098	696.8144
1_MACS_peak_33488_lociStitched	chr8	103898889	103899986	1	1098	701.0927
2_MACS_peak_1877_lociStitched	chr1	120204531	120205627	2	1058	530.1352
2_MACS_peak_2524_lociStitched	chr1	167236891	167237987	2	991	549.2056
1_MACS_peak_4385_lociStitched	chr10	76737276	76738372	1	1097	693.3296
2_MACS_peak_12167_lociStitched	chr16	11299683	11300779	2	923	506.2424
1_MACS_peak_14205_lociStitched	chr17	36293671	36294767	1	1097	711.4136
1_MACS_peak_19329_lociStitched	chr2	87505631	87506727	1	1097	606.1976000000001
2_MACS_peak_26058_lociStitched	chr4	78814224	78815320	2	788	360.4744
1_MACS_peak_29424_lociStitched	chr6	43878575	43879671	1	1097	588.1135999999999
1_MACS_peak_914_lociStitched	chr1	36788845	36789940	1	1096	672.2205
1_MACS_peak_3991_lociStitched	chr10	31422706	31423801	1	1096	996.012
1_MACS_peak_21502_lociStitched	chr20	43238159	43239254	1	1096	790.4805
1_MACS_peak_29142_lociStitched	chr6	32551295	32552390	1	1096	504.6855
1_MACS_peak_31829_lociStitched	chr7	102884784	102885879	1	1096	830.3385
