GENE_ID	locusLine	bin_1_RPMI8226.jin.bam
1_MACS_peak_17394_lociStitched	chr5(.):56327848-56328552	1.3761
1_MACS_peak_17395_lociStitched	chr5(.):56468772-56470917	2.8286
2_MACS_peak_17396_lociStitched	chr5(.):56790152-56791899	2.2979
1_MACS_peak_17398_lociStitched	chr5(.):57756280-57756683	0.9518
1_MACS_peak_17399_lociStitched	chr5(.):58333340-58333667	0.8271
1_MACS_peak_17400_lociStitched	chr5(.):58334477-58336627	2.8584
1_MACS_peak_17401_lociStitched	chr5(.):58337408-58337689	0.6733
2_MACS_peak_17402_lociStitched	chr5(.):58858535-58860057	1.217
2_MACS_peak_17404_lociStitched	chr5(.):58957796-58958636	0.9683
1_MACS_peak_17406_lociStitched	chr5(.):59995390-59996378	1.8006
1_MACS_peak_17407_lociStitched	chr5(.):60240591-60242010	1.3188
1_MACS_peak_17408_lociStitched	chr5(.):60457664-60458992	3.2415
1_MACS_peak_17409_lociStitched	chr5(.):60558929-60559315	1.1884
2_MACS_peak_17410_lociStitched	chr5(.):60570849-60572365	1.2327
1_MACS_peak_17412_lociStitched	chr5(.):60576943-60577368	1.4794
2_MACS_peak_17413_lociStitched	chr5(.):60613868-60617677	2.7814
4_MACS_peak_17415_lociStitched	chr5(.):60625400-60629937	2.9761
1_MACS_peak_17419_lociStitched	chr5(.):61536498-61536827	0.7251
2_MACS_peak_17420_lociStitched	chr5(.):61601351-61603124	1.8008
2_MACS_peak_17422_lociStitched	chr5(.):61699077-61700308	2.7721
1_MACS_peak_17424_lociStitched	chr5(.):61708531-61709154	3.4246
3_MACS_peak_17425_lociStitched	chr5(.):61789814-61791650	1.0837
1_MACS_peak_17428_lociStitched	chr5(.):61896359-61897088	1.4279
1_MACS_peak_17429_lociStitched	chr5(.):61922780-61923378	1.6068
2_MACS_peak_17430_lociStitched	chr5(.):61939121-61941352	1.9796
3_MACS_peak_17432_lociStitched	chr5(.):61943707-61947501	1.8295
1_MACS_peak_17435_lociStitched	chr5(.):61948564-61951071	2.6006
1_MACS_peak_17436_lociStitched	chr5(.):61979947-61980258	0.7385
2_MACS_peak_17437_lociStitched	chr5(.):61984151-61990564	3.0517
2_MACS_peak_17439_lociStitched	chr5(.):62015263-62017132	1.4806
1_MACS_peak_17441_lociStitched	chr5(.):62026390-62026706	0.7683
1_MACS_peak_17442_lociStitched	chr5(.):62027974-62028515	1.2087
6_MACS_peak_17443_lociStitched	chr5(.):63456742-63463916	3.4757
1_MACS_peak_17449_lociStitched	chr5(.):63476368-63477100	1.8071
3_MACS_peak_17450_lociStitched	chr5(.):63479288-63481899	1.226
1_MACS_peak_17453_lociStitched	chr5(.):64063872-64065032	2.2547
2_MACS_peak_17454_lociStitched	chr5(.):64858544-64859543	1.9631
1_MACS_peak_17456_lociStitched	chr5(.):64920525-64921359	1.312
1_MACS_peak_17457_lociStitched	chr5(.):65017452-65018731	1.8449
1_MACS_peak_17458_lociStitched	chr5(.):65023010-65023335	0.6684
2_MACS_peak_17459_lociStitched	chr5(.):65220699-65223034	3.3342
2_MACS_peak_17461_lociStitched	chr5(.):65266392-65267907	1.1214
1_MACS_peak_17463_lociStitched	chr5(.):65439494-65441236	3.8795
1_MACS_peak_17464_lociStitched	chr5(.):66299489-66301230	2.0041
1_MACS_peak_17465_lociStitched	chr5(.):66321449-66321799	0.8092
2_MACS_peak_17466_lociStitched	chr5(.):66326368-66327871	1.3167
2_MACS_peak_17468_lociStitched	chr5(.):66329312-66330454	1.1831
2_MACS_peak_17470_lociStitched	chr5(.):66342877-66343821	1.1004
3_MACS_peak_17472_lociStitched	chr5(.):66345122-66347735	2.0307
1_MACS_peak_17475_lociStitched	chr5(.):66354754-66355215	1.053
1_MACS_peak_17476_lociStitched	chr5(.):66462232-66462506	0.9826
1_MACS_peak_17477_lociStitched	chr5(.):66510451-66513007	2.8267
1_MACS_peak_17478_lociStitched	chr5(.):66517755-66518392	1.0198
1_MACS_peak_17479_lociStitched	chr5(.):66530437-66530902	1.7412
2_MACS_peak_17480_lociStitched	chr5(.):67510654-67512765	2.0428
1_MACS_peak_17482_lociStitched	chr5(.):67584232-67584563	0.8454
1_MACS_peak_17483_lociStitched	chr5(.):68389745-68390620	3.6794
1_MACS_peak_17484_lociStitched	chr5(.):68462923-68463588	1.836
1_MACS_peak_17485_lociStitched	chr5(.):68485331-68486287	1.7449
1_MACS_peak_17486_lociStitched	chr5(.):68513547-68514126	2.2771
1_MACS_peak_17487_lociStitched	chr5(.):68530711-68531149	1.6835
1_MACS_peak_17488_lociStitched	chr5(.):68628121-68629120	1.3305
1_MACS_peak_17489_lociStitched	chr5(.):68664529-68665887	4.0689
1_MACS_peak_17490_lociStitched	chr5(.):68710899-68711262	1.1066
1_MACS_peak_17491_lociStitched	chr5(.):69006338-69007026	2.2415
1_MACS_peak_17492_lociStitched	chr5(.):69140029-69140600	1.9896
1_MACS_peak_17493_lociStitched	chr5(.):69321038-69321548	1.6376
1_MACS_peak_17494_lociStitched	chr5(.):69345360-69345963	1.7613
2_MACS_peak_17495_lociStitched	chr5(.):69585596-69586625	1.5185
1_MACS_peak_17497_lociStitched	chr5(.):69696774-69697429	2.0895
1_MACS_peak_17498_lociStitched	chr5(.):69881540-69882124	2.0219
1_MACS_peak_17499_lociStitched	chr5(.):70015153-70015572	2.3351
1_MACS_peak_17500_lociStitched	chr5(.):70196523-70197017	1.8178
1_MACS_peak_17501_lociStitched	chr5(.):70220864-70221405	2.0471
2_MACS_peak_17502_lociStitched	chr5(.):70585098-70586072	1.4733
1_MACS_peak_17504_lociStitched	chr5(.):70751391-70752066	3.5151
1_MACS_peak_17505_lociStitched	chr5(.):70883091-70883889	2.7446
1_MACS_peak_17506_lociStitched	chr5(.):71603571-71604276	2.4184
2_MACS_peak_17507_lociStitched	chr5(.):71615403-71616912	1.4317
1_MACS_peak_17509_lociStitched	chr5(.):72111863-72113151	2.634
1_MACS_peak_17510_lociStitched	chr5(.):72143885-72144999	3.1521
1_MACS_peak_17511_lociStitched	chr5(.):72251867-72252502	1.2486
1_MACS_peak_17512_lociStitched	chr5(.):72793810-72795084	4.7531
2_MACS_peak_17513_lociStitched	chr5(.):72860511-72862218	4.4814
1_MACS_peak_17515_lociStitched	chr5(.):73980942-73981500	1.5792
2_MACS_peak_17516_lociStitched	chr5(.):74062570-74063423	1.5084
2_MACS_peak_17518_lociStitched	chr5(.):74313392-74315185	1.1018
1_MACS_peak_17520_lociStitched	chr5(.):74315975-74316571	1.4714
1_MACS_peak_17521_lociStitched	chr5(.):74348081-74349747	2.8106
2_MACS_peak_17522_lociStitched	chr5(.):74632237-74633786	2.066
1_MACS_peak_17524_lociStitched	chr5(.):74806774-74807480	2.4533
1_MACS_peak_17525_lociStitched	chr5(.):74965078-74965528	1.3947
1_MACS_peak_17526_lociStitched	chr5(.):75012799-75013295	2.869
2_MACS_peak_17527_lociStitched	chr5(.):75620986-75622888	1.9103
1_MACS_peak_17529_lociStitched	chr5(.):75697673-75700766	3.882
2_MACS_peak_17530_lociStitched	chr5(.):75841957-75845661	1.9817
1_MACS_peak_17532_lociStitched	chr5(.):76011403-76012349	1.5606
1_MACS_peak_17533_lociStitched	chr5(.):76016692-76017082	1.2823
2_MACS_peak_17534_lociStitched	chr5(.):76033522-76036078	2.1412
2_MACS_peak_17536_lociStitched	chr5(.):76151126-76153079	1.4511
3_MACS_peak_17538_lociStitched	chr5(.):76169148-76171860	1.7569
1_MACS_peak_17541_lociStitched	chr5(.):76326188-76326805	2.3368
1_MACS_peak_17542_lociStitched	chr5(.):76382643-76383164	1.4306
1_MACS_peak_17543_lociStitched	chr5(.):76787537-76788382	2.4067
1_MACS_peak_17544_lociStitched	chr5(.):77071314-77072231	4.2405
1_MACS_peak_17545_lociStitched	chr5(.):77589805-77590638	3.2106
2_MACS_peak_17546_lociStitched	chr5(.):77655613-77657076	2.3828
1_MACS_peak_17548_lociStitched	chr5(.):77864397-77864784	0.9912
1_MACS_peak_17549_lociStitched	chr5(.):77865491-77865912	1.1406
4_MACS_peak_17550_lociStitched	chr5(.):77869145-77871727	1.6053
1_MACS_peak_17554_lociStitched	chr5(.):77943406-77945125	2.4444
3_MACS_peak_17555_lociStitched	chr5(.):78023100-78025077	1.6132
1_MACS_peak_17558_lociStitched	chr5(.):78280405-78281353	2.9095
2_MACS_peak_17559_lociStitched	chr5(.):78531168-78533645	3.1522
1_MACS_peak_17561_lociStitched	chr5(.):78809120-78810946	4.4715
1_MACS_peak_17562_lociStitched	chr5(.):78857244-78857734	1.5383
2_MACS_peak_17563_lociStitched	chr5(.):78907729-78908907	2.1655
1_MACS_peak_17565_lociStitched	chr5(.):79182696-79182920	0.8047
1_MACS_peak_17566_lociStitched	chr5(.):79286575-79287111	1.9661
2_MACS_peak_17567_lociStitched	chr5(.):79541035-79542176	1.1213
2_MACS_peak_17569_lociStitched	chr5(.):79551345-79552570	2.2012
2_MACS_peak_17571_lociStitched	chr5(.):79703179-79704285	2.3346
1_MACS_peak_17573_lociStitched	chr5(.):79784075-79784428	1.1045
2_MACS_peak_17574_lociStitched	chr5(.):79949846-79950965	2.4462
2_MACS_peak_17576_lociStitched	chr5(.):80596878-80598023	1.9753
2_MACS_peak_17578_lociStitched	chr5(.):81045614-81048014	3.3008
1_MACS_peak_17580_lociStitched	chr5(.):81075019-81075545	1.208
1_MACS_peak_17581_lociStitched	chr5(.):81146325-81148679	2.666
1_MACS_peak_17582_lociStitched	chr5(.):81151242-81152050	1.0501
1_MACS_peak_17583_lociStitched	chr5(.):81153073-81153788	1.1337
1_MACS_peak_17584_lociStitched	chr5(.):81267184-81268505	3.9317
2_MACS_peak_17585_lociStitched	chr5(.):81469127-81471617	2.0791
2_MACS_peak_17587_lociStitched	chr5(.):81551189-81552478	0.8882
1_MACS_peak_17589_lociStitched	chr5(.):81553534-81553919	1.0297
1_MACS_peak_17590_lociStitched	chr5(.):81573393-81574527	3.3659
2_MACS_peak_17591_lociStitched	chr5(.):82372621-82373941	1.6117
1_MACS_peak_17593_lociStitched	chr5(.):83036112-83036496	1.0174
1_MACS_peak_17594_lociStitched	chr5(.):83095072-83095349	0.7507
1_MACS_peak_17595_lociStitched	chr5(.):84958998-84959930	2.264
1_MACS_peak_17596_lociStitched	chr5(.):85913669-85914535	1.887
1_MACS_peak_17597_lociStitched	chr5(.):86315382-86316629	2.2676
1_MACS_peak_17598_lociStitched	chr5(.):86416060-86416639	1.2705
1_MACS_peak_17599_lociStitched	chr5(.):86417314-86418370	1.7606
1_MACS_peak_17600_lociStitched	chr5(.):86424297-86424965	1.3603
1_MACS_peak_17601_lociStitched	chr5(.):86434911-86435205	0.8377
2_MACS_peak_17602_lociStitched	chr5(.):86563082-86564587	1.499
1_MACS_peak_17604_lociStitched	chr5(.):86707998-86708775	2.9038
2_MACS_peak_17605_lociStitched	chr5(.):87564170-87565286	1.9807
1_MACS_peak_17607_lociStitched	chr5(.):87956544-87956926	1.7021
1_MACS_peak_17608_lociStitched	chr5(.):87957449-87957718	0.8389
1_MACS_peak_17609_lociStitched	chr5(.):87962451-87963015	1.4444
1_MACS_peak_17610_lociStitched	chr5(.):87969872-87972212	4.0019
1_MACS_peak_17611_lociStitched	chr5(.):88028308-88028731	0.9961
1_MACS_peak_17612_lociStitched	chr5(.):88120712-88120962	0.7678
2_MACS_peak_17613_lociStitched	chr5(.):88121478-88123161	1.4879
1_MACS_peak_17615_lociStitched	chr5(.):88178181-88178475	0.8844
2_MACS_peak_17616_lociStitched	chr5(.):88179239-88180230	1.1325
1_MACS_peak_17618_lociStitched	chr5(.):88184830-88185966	2.6755
2_MACS_peak_17619_lociStitched	chr5(.):88609203-88610599	0.8649
1_MACS_peak_17621_lociStitched	chr5(.):88611113-88611335	0.743
2_MACS_peak_17622_lociStitched	chr5(.):89705126-89706351	1.5265
2_MACS_peak_17624_lociStitched	chr5(.):89769329-89771051	2.4501
2_MACS_peak_17626_lociStitched	chr5(.):89824490-89825964	1.526
1_MACS_peak_17628_lociStitched	chr5(.):89936016-89936595	1.0461
4_MACS_peak_17629_lociStitched	chr5(.):90675312-90680560	1.9906
1_MACS_peak_17633_lociStitched	chr5(.):91494798-91495513	1.8767
1_MACS_peak_17634_lociStitched	chr5(.):91976700-91977242	0.7722
1_MACS_peak_17635_lociStitched	chr5(.):92242660-92245770	2.0466
1_MACS_peak_17636_lociStitched	chr5(.):92596781-92597077	0.7286
1_MACS_peak_17637_lociStitched	chr5(.):93446883-93447681	1.4274
1_MACS_peak_17638_lociStitched	chr5(.):93954310-93954841	1.496
1_MACS_peak_17639_lociStitched	chr5(.):94422619-94423692	1.6882
2_MACS_peak_17640_lociStitched	chr5(.):94890392-94891204	1.127
1_MACS_peak_17642_lociStitched	chr5(.):94956368-94957265	1.4194
1_MACS_peak_17643_lociStitched	chr5(.):95066545-95067836	2.1864
2_MACS_peak_17644_lociStitched	chr5(.):95157980-95160097	1.9734
1_MACS_peak_17646_lociStitched	chr5(.):95170494-95170964	1.6614
1_MACS_peak_17647_lociStitched	chr5(.):95260244-95260625	0.9907
1_MACS_peak_17648_lociStitched	chr5(.):95295822-95297700	2.6698
1_MACS_peak_17649_lociStitched	chr5(.):95997558-95998466	1.7966
1_MACS_peak_17650_lociStitched	chr5(.):96038426-96038917	1.0836
1_MACS_peak_17651_lociStitched	chr5(.):96143079-96144013	3.7577
1_MACS_peak_17652_lociStitched	chr5(.):96212214-96213022	1.1728
3_MACS_peak_17653_lociStitched	chr5(.):96270122-96272451	2.0803
1_MACS_peak_17656_lociStitched	chr5(.):96518460-96519599	3.8025
1_MACS_peak_17657_lociStitched	chr5(.):98109338-98110296	2.9456
2_MACS_peak_17658_lociStitched	chr5(.):98263549-98265539	3.762
2_MACS_peak_17660_lociStitched	chr5(.):99852534-99854324	1.9346
2_MACS_peak_17662_lociStitched	chr5(.):99870515-99871785	1.7027
1_MACS_peak_17664_lociStitched	chr5(.):100112584-100112834	0.7701
1_MACS_peak_17665_lociStitched	chr5(.):100113814-100114037	0.7845
1_MACS_peak_17666_lociStitched	chr5(.):100115119-100116219	1.6162
1_MACS_peak_17667_lociStitched	chr5(.):100187854-100188228	1.0919
1_MACS_peak_17668_lociStitched	chr5(.):100189000-100189370	1.0126
2_MACS_peak_17669_lociStitched	chr5(.):100235634-100237284	1.681
1_MACS_peak_17671_lociStitched	chr5(.):100238502-100238940	1.05
1_MACS_peak_17672_lociStitched	chr5(.):102090240-102091662	1.6569
2_MACS_peak_17673_lociStitched	chr5(.):102455026-102456539	1.965
1_MACS_peak_17675_lociStitched	chr5(.):102594391-102595872	2.8956
2_MACS_peak_17676_lociStitched	chr5(.):103415703-103416505	1.3835
1_MACS_peak_17678_lociStitched	chr5(.):103522075-103522519	1.1278
1_MACS_peak_17679_lociStitched	chr5(.):103787668-103788667	3.1624
1_MACS_peak_17680_lociStitched	chr5(.):106849989-106850322	0.8036
1_MACS_peak_17681_lociStitched	chr5(.):107716323-107719097	4.0299
1_MACS_peak_17682_lociStitched	chr5(.):108063584-108063990	1.0798
1_MACS_peak_17683_lociStitched	chr5(.):108084088-108084550	1.1775
2_MACS_peak_17684_lociStitched	chr5(.):108744601-108747160	2.2656
2_MACS_peak_17686_lociStitched	chr5(.):109024523-109026968	3.4364
1_MACS_peak_17688_lociStitched	chr5(.):109031779-109032167	1.0656
1_MACS_peak_17689_lociStitched	chr5(.):109075494-109076491	1.3587
3_MACS_peak_17690_lociStitched	chr5(.):109077700-109079829	1.6213
2_MACS_peak_17693_lociStitched	chr5(.):109192027-109194770	1.8865
1_MACS_peak_17695_lociStitched	chr5(.):109252520-109252940	1.2389
1_MACS_peak_17696_lociStitched	chr5(.):109253964-109254332	1.0624
2_MACS_peak_17697_lociStitched	chr5(.):109256119-109259421	3.0132
1_MACS_peak_17699_lociStitched	chr5(.):109271836-109272837	1.5463
1_MACS_peak_17700_lociStitched	chr5(.):110074639-110075321	2.3138
1_MACS_peak_17701_lociStitched	chr5(.):110427984-110428562	2.2348
2_MACS_peak_17702_lociStitched	chr5(.):110847686-110848897	1.6117
1_MACS_peak_17704_lociStitched	chr5(.):111093164-111094123	2.7537
1_MACS_peak_17705_lociStitched	chr5(.):111496498-111497376	1.9478
1_MACS_peak_17706_lociStitched	chr5(.):112043173-112043829	1.5708
1_MACS_peak_17707_lociStitched	chr5(.):112196385-112197660	2.2435
1_MACS_peak_17708_lociStitched	chr5(.):112256773-112258005	4.0064
2_MACS_peak_17709_lociStitched	chr5(.):112311865-112312942	1.3015
3_MACS_peak_17711_lociStitched	chr5(.):112785004-112790275	3.5009
1_MACS_peak_17714_lociStitched	chr5(.):112849303-112850063	2.8171
1_MACS_peak_17715_lociStitched	chr5(.):114504932-114505583	1.1957
1_MACS_peak_17716_lociStitched	chr5(.):114598038-114598867	3.1332
1_MACS_peak_17717_lociStitched	chr5(.):114606370-114607211	1.445
1_MACS_peak_17718_lociStitched	chr5(.):114607725-114608167	1.2795
1_MACS_peak_17719_lociStitched	chr5(.):114631577-114632419	1.7424
5_MACS_peak_17720_lociStitched	chr5(.):114713637-114716360	1.1979
2_MACS_peak_17725_lociStitched	chr5(.):114879283-114880510	2.7241
1_MACS_peak_17727_lociStitched	chr5(.):114937444-114938084	1.6136
1_MACS_peak_17728_lociStitched	chr5(.):114961106-114961873	2.5332
1_MACS_peak_17729_lociStitched	chr5(.):115176895-115178377	2.6569
1_MACS_peak_17730_lociStitched	chr5(.):115420374-115421311	2.9917
1_MACS_peak_17731_lociStitched	chr5(.):115745574-115745928	1.079
1_MACS_peak_17732_lociStitched	chr5(.):116958447-116958857	0.9728
1_MACS_peak_17733_lociStitched	chr5(.):118323930-118324329	1.9188
1_MACS_peak_17734_lociStitched	chr5(.):118406043-118407577	1.557
1_MACS_peak_17735_lociStitched	chr5(.):118604374-118605084	2.1817
1_MACS_peak_17736_lociStitched	chr5(.):118643818-118644116	0.9312
1_MACS_peak_17737_lociStitched	chr5(.):118658793-118660207	1.1913
1_MACS_peak_17738_lociStitched	chr5(.):118663682-118664046	0.871
1_MACS_peak_17739_lociStitched	chr5(.):118665229-118665652	0.8999
3_MACS_peak_17740_lociStitched	chr5(.):118669394-118671858	1.1467
1_MACS_peak_17743_lociStitched	chr5(.):118673537-118674469	1.1764
2_MACS_peak_17744_lociStitched	chr5(.):118675800-118677282	1.135
1_MACS_peak_17746_lociStitched	chr5(.):118787999-118788781	1.7309
1_MACS_peak_17747_lociStitched	chr5(.):121297679-121298015	1.2406
6_MACS_peak_17748_lociStitched	chr5(.):121632692-121637523	1.138
1_MACS_peak_17754_lociStitched	chr5(.):121647393-121649479	2.2622
2_MACS_peak_17755_lociStitched	chr5(.):121651227-121652345	1.1747
1_MACS_peak_17757_lociStitched	chr5(.):122110741-122111580	2.617
1_MACS_peak_17758_lociStitched	chr5(.):122180804-122181117	0.7995
2_MACS_peak_17759_lociStitched	chr5(.):122758374-122759935	1.6223
1_MACS_peak_17761_lociStitched	chr5(.):122847853-122848845	2.1772
2_MACS_peak_17762_lociStitched	chr5(.):124237953-124238845	0.8278
2_MACS_peak_17764_lociStitched	chr5(.):124242044-124243101	1.1177
1_MACS_peak_17766_lociStitched	chr5(.):125936642-125937085	2.7022
3_MACS_peak_17767_lociStitched	chr5(.):126112006-126114639	2.6944
1_MACS_peak_17770_lociStitched	chr5(.):126334225-126334538	0.8331
1_MACS_peak_17771_lociStitched	chr5(.):126365844-126366253	1.1633
1_MACS_peak_17772_lociStitched	chr5(.):126408822-126409194	0.8837
1_MACS_peak_17773_lociStitched	chr5(.):126853325-126854158	1.9772
2_MACS_peak_17774_lociStitched	chr5(.):127418217-127420105	2.0269
1_MACS_peak_17776_lociStitched	chr5(.):128430419-128430716	0.9961
2_MACS_peak_17777_lociStitched	chr5(.):129659454-129660341	0.7844
2_MACS_peak_17779_lociStitched	chr5(.):130232595-130233715	1.9052
1_MACS_peak_17781_lociStitched	chr5(.):130499879-130500952	2.6768
1_MACS_peak_17782_lociStitched	chr5(.):130599174-130600516	2.4941
2_MACS_peak_17783_lociStitched	chr5(.):130714881-130716046	1.083
3_MACS_peak_17785_lociStitched	chr5(.):130970353-130972550	2.271
2_MACS_peak_17788_lociStitched	chr5(.):131132023-131133411	2.0557
3_MACS_peak_17790_lociStitched	chr5(.):131438123-131440869	1.5296
1_MACS_peak_17793_lociStitched	chr5(.):131452979-131453266	0.9428
1_MACS_peak_17794_lociStitched	chr5(.):131628961-131630121	2.4488
1_MACS_peak_17795_lociStitched	chr5(.):131705079-131706259	1.8616
1_MACS_peak_17796_lociStitched	chr5(.):131745955-131748510	2.5698
6_MACS_peak_17797_lociStitched	chr5(.):131755764-131764460	2.0854
1_MACS_peak_17803_lociStitched	chr5(.):131792263-131793590	1.8361
2_MACS_peak_17804_lociStitched	chr5(.):131802156-131803146	1.3173
2_MACS_peak_17806_lociStitched	chr5(.):131825585-131827172	1.9794
4_MACS_peak_17808_lociStitched	chr5(.):131830830-131834333	1.4193
1_MACS_peak_17812_lociStitched	chr5(.):131892376-131893213	1.5643
1_MACS_peak_17813_lociStitched	chr5(.):132112573-132113363	1.7417
2_MACS_peak_17814_lociStitched	chr5(.):132201699-132202947	2.4735
2_MACS_peak_17816_lociStitched	chr5(.):132298649-132299880	1.9467
1_MACS_peak_17818_lociStitched	chr5(.):132361794-132362296	1.7793
2_MACS_peak_17819_lociStitched	chr5(.):132386722-132388487	3.1239
1_MACS_peak_17821_lociStitched	chr5(.):132579617-132580951	1.4416
4_MACS_peak_17822_lociStitched	chr5(.):132584989-132587775	1.4211
3_MACS_peak_17826_lociStitched	chr5(.):132642838-132644081	1.0099
1_MACS_peak_17829_lociStitched	chr5(.):132644831-132645247	1.1641
1_MACS_peak_17830_lociStitched	chr5(.):132856123-132856371	0.597
1_MACS_peak_17831_lociStitched	chr5(.):133223156-133223478	0.7843
4_MACS_peak_17832_lociStitched	chr5(.):133224065-133227603	1.3575
1_MACS_peak_17836_lociStitched	chr5(.):133231899-133232521	1.8233
1_MACS_peak_17837_lociStitched	chr5(.):133303914-133304328	1.4056
1_MACS_peak_17838_lociStitched	chr5(.):133339323-133341087	3.3167
1_MACS_peak_17839_lociStitched	chr5(.):133512072-133513343	4.6646
1_MACS_peak_17840_lociStitched	chr5(.):133560856-133562814	3.2575
1_MACS_peak_17841_lociStitched	chr5(.):133706743-133707931	4.5256
2_MACS_peak_17842_lociStitched	chr5(.):133747097-133748223	1.4169
3_MACS_peak_17844_lociStitched	chr5(.):133770930-133773816	2.1498
2_MACS_peak_17847_lociStitched	chr5(.):133801027-133802239	1.3283
1_MACS_peak_17849_lociStitched	chr5(.):133859669-133862715	3.2685
2_MACS_peak_17850_lociStitched	chr5(.):133930381-133931532	1.2858
1_MACS_peak_17852_lociStitched	chr5(.):133968225-133968927	1.52
1_MACS_peak_17853_lociStitched	chr5(.):133983492-133985071	2.1739
1_MACS_peak_17854_lociStitched	chr5(.):134074250-134074859	1.1518
1_MACS_peak_17855_lociStitched	chr5(.):134094412-134094786	1.1795
1_MACS_peak_17856_lociStitched	chr5(.):134181609-134182431	2.9302
1_MACS_peak_17857_lociStitched	chr5(.):134209580-134211127	3.6058
2_MACS_peak_17858_lociStitched	chr5(.):134240022-134241728	3.894
1_MACS_peak_17860_lociStitched	chr5(.):134733989-134735502	2.6385
7_MACS_peak_17861_lociStitched	chr5(.):135070478-135077599	1.5066
