GENE_ID	locusLine	bin_1_36_0EXO_0229Kronos_MM1S-No-Treatment-2_Input_hs_i78.bam
1_MACS_peak_29935_lociStitched	chrX(.):19647008-19649366	0.0919
1_MACS_peak_29936_lociStitched	chrX(.):19760746-19762439	0.1328
1_MACS_peak_29937_lociStitched	chrX(.):19773568-19774627	0.1225
2_MACS_peak_29938_lociStitched	chrX(.):19790763-19795856	0.0955
2_MACS_peak_29940_lociStitched	chrX(.):19819023-19826662	0.0795
1_MACS_peak_29942_lociStitched	chrX(.):19857205-19859920	0.1125
1_MACS_peak_29943_lociStitched	chrX(.):19873923-19876264	0.1254
3_MACS_peak_29944_lociStitched	chrX(.):19901408-19907445	0.0941
1_MACS_peak_29947_lociStitched	chrX(.):19923734-19925422	0.11
1_MACS_peak_29948_lociStitched	chrX(.):19941893-19943421	0.1446
1_MACS_peak_29949_lociStitched	chrX(.):20008142-20009059	0.0681
1_MACS_peak_29950_lociStitched	chrX(.):20047009-20049184	0.0962
1_MACS_peak_29951_lociStitched	chrX(.):20078232-20080803	0.0837
1_MACS_peak_29952_lociStitched	chrX(.):20144458-20145832	0.1452
1_MACS_peak_29953_lociStitched	chrX(.):20158846-20161181	0.098
1_MACS_peak_29954_lociStitched	chrX(.):20283118-20285852	0.1148
1_MACS_peak_29955_lociStitched	chrX(.):20481188-20482587	0.0863
1_MACS_peak_29956_lociStitched	chrX(.):20533355-20534843	0.1244
1_MACS_peak_29957_lociStitched	chrX(.):20541622-20542814	0.0875
1_MACS_peak_29958_lociStitched	chrX(.):21391325-21393442	0.0953
1_MACS_peak_29959_lociStitched	chrX(.):21856978-21858662	0.0998
1_MACS_peak_29960_lociStitched	chrX(.):21958475-21960087	0.0287
2_MACS_peak_29961_lociStitched	chrX(.):22153152-22155118	0.0854
1_MACS_peak_29963_lociStitched	chrX(.):23574599-23576058	0.0523
1_MACS_peak_29964_lociStitched	chrX(.):23685058-23687387	0.1359
1_MACS_peak_29965_lociStitched	chrX(.):23749850-23752214	0.0968
1_MACS_peak_29966_lociStitched	chrX(.):23760057-23762230	0.1376
1_MACS_peak_29967_lociStitched	chrX(.):23791133-23791882	0.0729
2_MACS_peak_29968_lociStitched	chrX(.):23798737-23802382	0.1025
1_MACS_peak_29970_lociStitched	chrX(.):23835104-23835934	0.1411
1_MACS_peak_29971_lociStitched	chrX(.):23924826-23927573	0.1028
1_MACS_peak_29972_lociStitched	chrX(.):23970962-23971877	0.156
1_MACS_peak_29973_lociStitched	chrX(.):24042419-24044657	0.0787
1_MACS_peak_29974_lociStitched	chrX(.):24071075-24073977	0.0825
1_MACS_peak_29975_lociStitched	chrX(.):24165649-24169365	0.0791
1_MACS_peak_29976_lociStitched	chrX(.):24260348-24261961	0.1614
1_MACS_peak_29977_lociStitched	chrX(.):24430641-24431540	0.0886
1_MACS_peak_29978_lociStitched	chrX(.):24482577-24484172	0.1041
1_MACS_peak_29979_lociStitched	chrX(.):24496710-24498594	0.1228
1_MACS_peak_29980_lociStitched	chrX(.):24711112-24712948	0.0876
1_MACS_peak_29981_lociStitched	chrX(.):24721577-24722421	0.0555
1_MACS_peak_29982_lociStitched	chrX(.):24895238-24897034	0.1101
1_MACS_peak_29983_lociStitched	chrX(.):26134070-26135839	0.1356
1_MACS_peak_29984_lociStitched	chrX(.):26155879-26157265	0.1416
1_MACS_peak_29985_lociStitched	chrX(.):27263699-27265429	0.0453
1_MACS_peak_29986_lociStitched	chrX(.):27462052-27463138	0.0823
1_MACS_peak_29987_lociStitched	chrX(.):28984114-28984963	0.0993
1_MACS_peak_29988_lociStitched	chrX(.):28999492-29000359	0.1037
1_MACS_peak_29989_lociStitched	chrX(.):29030226-29031309	0.1142
1_MACS_peak_29990_lociStitched	chrX(.):29495980-29497295	0.1066
1_MACS_peak_29991_lociStitched	chrX(.):29505498-29506204	0.056
1_MACS_peak_29992_lociStitched	chrX(.):30136838-30137539	0.1047
1_MACS_peak_29993_lociStitched	chrX(.):30379702-30381055	0.0876
3_MACS_peak_29994_lociStitched	chrX(.):30578554-30597256	0.0931
2_MACS_peak_29997_lociStitched	chrX(.):30610725-30616556	0.1064
1_MACS_peak_29999_lociStitched	chrX(.):30670413-30672693	0.1397
1_MACS_peak_30000_lociStitched	chrX(.):30730372-30733051	0.1037
1_MACS_peak_30001_lociStitched	chrX(.):30839979-30841042	0.1486
1_MACS_peak_30002_lociStitched	chrX(.):30906653-30908773	0.1016
1_MACS_peak_30003_lociStitched	chrX(.):37431397-37432105	0.0665
1_MACS_peak_30004_lociStitched	chrX(.):37544008-37546392	0.1257
1_MACS_peak_30005_lociStitched	chrX(.):37612503-37615633	0.1243
1_MACS_peak_30006_lociStitched	chrX(.):37635179-37636739	0.1405
1_MACS_peak_30007_lociStitched	chrX(.):37644471-37647622	0.1147
2_MACS_peak_30008_lociStitched	chrX(.):37654295-37656944	0.117
1_MACS_peak_30010_lociStitched	chrX(.):37676268-37678443	0.1005
1_MACS_peak_30011_lociStitched	chrX(.):37706020-37707426	0.1183
1_MACS_peak_30012_lociStitched	chrX(.):37946338-37947198	0.1454
1_MACS_peak_30013_lociStitched	chrX(.):37963046-37964303	0.0978
1_MACS_peak_30014_lociStitched	chrX(.):38185568-38187197	0.1114
1_MACS_peak_30015_lociStitched	chrX(.):38420737-38421442	0.1022
2_MACS_peak_30016_lociStitched	chrX(.):38465756-38472091	0.1058
1_MACS_peak_30018_lociStitched	chrX(.):38511982-38512626	0.0196
1_MACS_peak_30019_lociStitched	chrX(.):38528256-38529471	0.0825
2_MACS_peak_30020_lociStitched	chrX(.):38659932-38665737	0.0848
1_MACS_peak_30022_lociStitched	chrX(.):39003208-39004718	0.1254
1_MACS_peak_30023_lociStitched	chrX(.):39017393-39019249	0.0798
2_MACS_peak_30024_lociStitched	chrX(.):39026476-39035233	0.0716
1_MACS_peak_30026_lociStitched	chrX(.):39054625-39057267	0.1551
1_MACS_peak_30027_lociStitched	chrX(.):39194849-39197720	0.1061
1_MACS_peak_30028_lociStitched	chrX(.):39298735-39300931	0.1152
1_MACS_peak_30029_lociStitched	chrX(.):39422107-39423552	0.0567
1_MACS_peak_30030_lociStitched	chrX(.):39472210-39476470	0.0773
1_MACS_peak_30031_lociStitched	chrX(.):39511416-39513201	0.0844
1_MACS_peak_30032_lociStitched	chrX(.):39547578-39548483	0.1202
3_MACS_peak_30033_lociStitched	chrX(.):39712495-39721054	0.1204
1_MACS_peak_30036_lociStitched	chrX(.):39750872-39751566	0.0732
1_MACS_peak_30037_lociStitched	chrX(.):39795519-39797288	0.0989
1_MACS_peak_30038_lociStitched	chrX(.):39871713-39874767	0.1256
1_MACS_peak_30039_lociStitched	chrX(.):39900802-39902031	0.0919
4_MACS_peak_30040_lociStitched	chrX(.):39953340-39969481	0.0715
1_MACS_peak_30044_lociStitched	chrX(.):39985863-39986843	0.048
1_MACS_peak_30045_lociStitched	chrX(.):40012611-40013631	0.0636
2_MACS_peak_30046_lociStitched	chrX(.):40028308-40037198	0.0868
1_MACS_peak_30048_lociStitched	chrX(.):40126312-40127735	0.0628
1_MACS_peak_30049_lociStitched	chrX(.):40439478-40440991	0.1196
2_MACS_peak_30050_lociStitched	chrX(.):40503830-40507661	0.1142
1_MACS_peak_30052_lociStitched	chrX(.):40594042-40596022	0.0863
1_MACS_peak_30053_lociStitched	chrX(.):40608455-40609926	0.138
1_MACS_peak_30054_lociStitched	chrX(.):40823189-40824484	0.0947
1_MACS_peak_30055_lociStitched	chrX(.):40942748-40946455	0.1275
1_MACS_peak_30056_lociStitched	chrX(.):41043824-41044560	0.0517
1_MACS_peak_30057_lociStitched	chrX(.):41172560-41174698	0.1761
1_MACS_peak_30058_lociStitched	chrX(.):41189407-41195166	0.1062
2_MACS_peak_30059_lociStitched	chrX(.):41301490-41309746	0.0792
1_MACS_peak_30061_lociStitched	chrX(.):41316393-41317698	0.1015
2_MACS_peak_30062_lociStitched	chrX(.):41415874-41421591	0.0876
1_MACS_peak_30064_lociStitched	chrX(.):41493155-41494023	0.0913
1_MACS_peak_30065_lociStitched	chrX(.):41654959-41657180	0.1102
1_MACS_peak_30066_lociStitched	chrX(.):41781252-41783647	0.0794
2_MACS_peak_30067_lociStitched	chrX(.):41975683-41978779	0.1139
1_MACS_peak_30069_lociStitched	chrX(.):42792547-42794624	0.0737
1_MACS_peak_30070_lociStitched	chrX(.):42800662-42805353	0.1356
1_MACS_peak_30071_lociStitched	chrX(.):42813962-42814984	0.1366
1_MACS_peak_30072_lociStitched	chrX(.):43145169-43146111	0.0451
1_MACS_peak_30073_lociStitched	chrX(.):43203821-43204876	0.0806
1_MACS_peak_30074_lociStitched	chrX(.):43513513-43515084	0.0766
1_MACS_peak_30075_lociStitched	chrX(.):44111874-44113634	0.0725
1_MACS_peak_30076_lociStitched	chrX(.):44202374-44204323	0.1144
1_MACS_peak_30077_lociStitched	chrX(.):44401550-44402769	0.0957
1_MACS_peak_30078_lociStitched	chrX(.):44730990-44734238	0.0982
1_MACS_peak_30079_lociStitched	chrX(.):44856217-44857330	0.0791
2_MACS_peak_30080_lociStitched	chrX(.):45616935-45623101	0.1006
1_MACS_peak_30082_lociStitched	chrX(.):45653124-45655138	0.0923
1_MACS_peak_30083_lociStitched	chrX(.):45709403-45711000	0.0903
1_MACS_peak_30084_lociStitched	chrX(.):46305831-46307077	0.1
1_MACS_peak_30085_lociStitched	chrX(.):46319694-46322743	0.0816
1_MACS_peak_30086_lociStitched	chrX(.):46389323-46390480	0.1089
1_MACS_peak_30087_lociStitched	chrX(.):46403892-46405959	0.1178
1_MACS_peak_30088_lociStitched	chrX(.):46420887-46422300	0.1967
1_MACS_peak_30089_lociStitched	chrX(.):46430941-46434583	0.126
1_MACS_peak_30090_lociStitched	chrX(.):46487108-46489473	0.1296
2_MACS_peak_30091_lociStitched	chrX(.):46572267-46574092	0.0512
1_MACS_peak_30093_lociStitched	chrX(.):46618413-46619227	0.0484
1_MACS_peak_30094_lociStitched	chrX(.):46696179-46697364	0.1384
1_MACS_peak_30095_lociStitched	chrX(.):46762321-46763904	0.1628
1_MACS_peak_30096_lociStitched	chrX(.):46771991-46772890	0.0662
1_MACS_peak_30097_lociStitched	chrX(.):46827629-46828540	0.1635
1_MACS_peak_30098_lociStitched	chrX(.):46950266-46951632	0.1123
1_MACS_peak_30099_lociStitched	chrX(.):46988374-46989536	0.1246
1_MACS_peak_30100_lociStitched	chrX(.):47003161-47005446	0.1604
2_MACS_peak_30101_lociStitched	chrX(.):47049824-47054221	0.1083
1_MACS_peak_30103_lociStitched	chrX(.):47076395-47079053	0.1313
1_MACS_peak_30104_lociStitched	chrX(.):47091656-47093843	0.1099
2_MACS_peak_30105_lociStitched	chrX(.):47220859-47226135	0.0971
1_MACS_peak_30107_lociStitched	chrX(.):47341669-47343057	0.1018
1_MACS_peak_30108_lociStitched	chrX(.):47360187-47363011	0.115
1_MACS_peak_30109_lociStitched	chrX(.):47372272-47373319	0.0555
1_MACS_peak_30110_lociStitched	chrX(.):47382928-47383814	0.0538
1_MACS_peak_30111_lociStitched	chrX(.):47408811-47411591	0.1474
1_MACS_peak_30112_lociStitched	chrX(.):47419587-47421641	0.1319
1_MACS_peak_30113_lociStitched	chrX(.):47441436-47442292	0.0296
1_MACS_peak_30114_lociStitched	chrX(.):47509287-47510847	0.118
1_MACS_peak_30115_lociStitched	chrX(.):47517414-47519299	0.1931
1_MACS_peak_30116_lociStitched	chrX(.):47542514-47543690	0.1239
1_MACS_peak_30117_lociStitched	chrX(.):47640847-47641981	0.1348
1_MACS_peak_30118_lociStitched	chrX(.):47682219-47682954	0.1037
1_MACS_peak_30119_lociStitched	chrX(.):47695340-47696854	0.1527
1_MACS_peak_30120_lociStitched	chrX(.):47735709-47738442	0.1642
2_MACS_peak_30121_lociStitched	chrX(.):47794889-47802177	0.1151
1_MACS_peak_30123_lociStitched	chrX(.):47862628-47864215	0.1124
1_MACS_peak_30124_lociStitched	chrX(.):47879861-47881598	0.1332
1_MACS_peak_30125_lociStitched	chrX(.):47930210-47931629	0.1462
1_MACS_peak_30126_lociStitched	chrX(.):48226482-48228091	0.0581
2_MACS_peak_30127_lociStitched	chrX(.):48285003-48292831	0.0778
2_MACS_peak_30129_lociStitched	chrX(.):48325692-48335427	0.0866
1_MACS_peak_30131_lociStitched	chrX(.):48366167-48368031	0.0851
1_MACS_peak_30132_lociStitched	chrX(.):48379088-48381083	0.1181
1_MACS_peak_30133_lociStitched	chrX(.):48397151-48400413	0.1477
1_MACS_peak_30134_lociStitched	chrX(.):48431937-48434189	0.17
1_MACS_peak_30135_lociStitched	chrX(.):48455485-48456959	0.1818
3_MACS_peak_30136_lociStitched	chrX(.):48534010-48542977	0.082
1_MACS_peak_30139_lociStitched	chrX(.):48553509-48556285	0.1102
1_MACS_peak_30140_lociStitched	chrX(.):48594960-48596979	0.1247
1_MACS_peak_30141_lociStitched	chrX(.):48658806-48661565	0.1626
2_MACS_peak_30142_lociStitched	chrX(.):48748244-48756863	0.0898
1_MACS_peak_30144_lociStitched	chrX(.):48767973-48778948	0.1563
2_MACS_peak_30145_lociStitched	chrX(.):48790332-48805600	0.1235
1_MACS_peak_30147_lociStitched	chrX(.):48813322-48816958	0.1319
1_MACS_peak_30148_lociStitched	chrX(.):48857247-48859631	0.1149
1_MACS_peak_30149_lociStitched	chrX(.):48868832-48869811	0.0412
1_MACS_peak_30150_lociStitched	chrX(.):48899476-48901389	0.1088
1_MACS_peak_30151_lociStitched	chrX(.):48916178-48917209	0.1014
1_MACS_peak_30152_lociStitched	chrX(.):48936630-48938540	0.0911
1_MACS_peak_30153_lociStitched	chrX(.):48957483-48958860	0.1149
1_MACS_peak_30154_lociStitched	chrX(.):48979440-48980902	0.0942
1_MACS_peak_30155_lociStitched	chrX(.):49012000-49013298	0.1247
3_MACS_peak_30156_lociStitched	chrX(.):49019599-49029461	0.1133
2_MACS_peak_30159_lociStitched	chrX(.):49042290-49048650	0.1143
1_MACS_peak_30161_lociStitched	chrX(.):49056734-49057380	0.1082
2_MACS_peak_30162_lociStitched	chrX(.):49086623-49092582	0.0742
1_MACS_peak_30164_lociStitched	chrX(.):49124734-49127255	0.1462
1_MACS_peak_30165_lociStitched	chrX(.):49391465-49392585	0.1189
1_MACS_peak_30166_lociStitched	chrX(.):49687188-49687959	0.1399
1_MACS_peak_30167_lociStitched	chrX(.):49792518-49793466	0.0661
1_MACS_peak_30168_lociStitched	chrX(.):49839662-49842047	0.1038
1_MACS_peak_30169_lociStitched	chrX(.):49944699-49945396	0.0809
1_MACS_peak_30170_lociStitched	chrX(.):49968486-49970229	0.098
1_MACS_peak_30171_lociStitched	chrX(.):50280265-50281197	0.1128
1_MACS_peak_30172_lociStitched	chrX(.):50365409-50366537	0.0535
1_MACS_peak_30173_lociStitched	chrX(.):51138410-51140066	0.1146
1_MACS_peak_30174_lociStitched	chrX(.):51229800-51231328	0.1292
1_MACS_peak_30175_lociStitched	chrX(.):51238803-51240383	0.142
1_MACS_peak_30176_lociStitched	chrX(.):51486167-51487418	0.0788
1_MACS_peak_30177_lociStitched	chrX(.):51545725-51546861	0.139
1_MACS_peak_30178_lociStitched	chrX(.):51594814-51595771	0.0566
1_MACS_peak_30179_lociStitched	chrX(.):51636167-51638217	0.1281
1_MACS_peak_30180_lociStitched	chrX(.):52003992-52005822	0.1027
1_MACS_peak_30181_lociStitched	chrX(.):52925059-52927360	0.1165
2_MACS_peak_30182_lociStitched	chrX(.):52948885-52953793	0.147
1_MACS_peak_30184_lociStitched	chrX(.):52963183-52965378	0.1722
1_MACS_peak_30185_lociStitched	chrX(.):52986916-52988831	0.1492
1_MACS_peak_30186_lociStitched	chrX(.):53023847-53025564	0.1138
1_MACS_peak_30187_lociStitched	chrX(.):53100804-53102039	0.1105
1_MACS_peak_30188_lociStitched	chrX(.):53110864-53112434	0.1036
1_MACS_peak_30189_lociStitched	chrX(.):53122475-53124366	0.1469
1_MACS_peak_30190_lociStitched	chrX(.):53143968-53146110	0.104
1_MACS_peak_30191_lociStitched	chrX(.):53253226-53255240	0.1507
1_MACS_peak_30192_lociStitched	chrX(.):53448081-53450634	0.1002
1_MACS_peak_30193_lociStitched	chrX(.):53460569-53461526	0.0982
1_MACS_peak_30194_lociStitched	chrX(.):53468363-53469665	0.1428
2_MACS_peak_30195_lociStitched	chrX(.):53709599-53714172	0.1213
1_MACS_peak_30197_lociStitched	chrX(.):53742950-53744295	0.1109
1_MACS_peak_30198_lociStitched	chrX(.):53900242-53901515	0.0851
1_MACS_peak_30199_lociStitched	chrX(.):54069506-54072117	0.1333
1_MACS_peak_30200_lociStitched	chrX(.):54208571-54210324	0.1223
1_MACS_peak_30201_lociStitched	chrX(.):54466421-54467429	0.1258
1_MACS_peak_30202_lociStitched	chrX(.):54555550-54557772	0.1334
1_MACS_peak_30203_lociStitched	chrX(.):54665081-54666992	0.1023
1_MACS_peak_30204_lociStitched	chrX(.):54721679-54723289	0.1637
1_MACS_peak_30205_lociStitched	chrX(.):54834161-54836364	0.1298
1_MACS_peak_30206_lociStitched	chrX(.):55025926-55027466	0.1194
1_MACS_peak_30207_lociStitched	chrX(.):55186658-55188441	0.1369
2_MACS_peak_30208_lociStitched	chrX(.):55477942-55483355	0.0884
1_MACS_peak_30210_lociStitched	chrX(.):55514728-55517813	0.1212
1_MACS_peak_30211_lociStitched	chrX(.):55542946-55544186	0.1061
1_MACS_peak_30212_lociStitched	chrX(.):55743928-55745139	0.1796
1_MACS_peak_30213_lociStitched	chrX(.):55893117-55894035	0.114
1_MACS_peak_30214_lociStitched	chrX(.):55934521-55936098	0.0893
1_MACS_peak_30215_lociStitched	chrX(.):55944920-55947114	0.1748
1_MACS_peak_30216_lociStitched	chrX(.):56093917-56095795	0.0995
1_MACS_peak_30217_lociStitched	chrX(.):56589135-56591627	0.1111
1_MACS_peak_30218_lociStitched	chrX(.):56755281-56756284	0.0695
1_MACS_peak_30219_lociStitched	chrX(.):56788353-56792598	0.1448
1_MACS_peak_30220_lociStitched	chrX(.):57021320-57022782	0.0646
1_MACS_peak_30221_lociStitched	chrX(.):57147078-57148495	0.1079
1_MACS_peak_30222_lociStitched	chrX(.):57308937-57314394	0.1244
1_MACS_peak_30223_lociStitched	chrX(.):57617797-57619121	0.0449
1_MACS_peak_30224_lociStitched	chrX(.):57976997-57979940	0.0847
3_MACS_peak_30225_lociStitched	chrX(.):58125750-58134989	0.0777
2_MACS_peak_30228_lociStitched	chrX(.):58150104-58159778	0.088
2_MACS_peak_30230_lociStitched	chrX(.):58232971-58237469	0.0992
2_MACS_peak_30232_lociStitched	chrX(.):58272122-58273849	0.1115
1_MACS_peak_30234_lociStitched	chrX(.):62570221-62571580	0.1229
1_MACS_peak_30235_lociStitched	chrX(.):62780321-62781197	0.0611
1_MACS_peak_30236_lociStitched	chrX(.):62937048-62939233	0.097
1_MACS_peak_30237_lociStitched	chrX(.):62959643-62961198	0.0784
1_MACS_peak_30238_lociStitched	chrX(.):62973777-62975510	0.112
1_MACS_peak_30239_lociStitched	chrX(.):63424654-63427382	0.1203
1_MACS_peak_30240_lociStitched	chrX(.):63614406-63615530	0.0576
1_MACS_peak_30241_lociStitched	chrX(.):64012459-64013282	0.0792
1_MACS_peak_30242_lociStitched	chrX(.):64061628-64064007	0.1136
1_MACS_peak_30243_lociStitched	chrX(.):64254360-64255877	0.1095
1_MACS_peak_30244_lociStitched	chrX(.):64753943-64755484	0.1399
2_MACS_peak_30245_lociStitched	chrX(.):64815448-64821981	0.0843
1_MACS_peak_30247_lociStitched	chrX(.):64886833-64889478	0.0943
1_MACS_peak_30248_lociStitched	chrX(.):64915876-64919526	0.1374
1_MACS_peak_30249_lociStitched	chrX(.):64943065-64944812	0.1234
1_MACS_peak_30250_lociStitched	chrX(.):64969943-64972607	0.104
1_MACS_peak_30251_lociStitched	chrX(.):65145095-65147109	0.1131
5_MACS_peak_30252_lociStitched	chrX(.):65221038-65236537	0.0761
1_MACS_peak_30257_lociStitched	chrX(.):65265665-65267747	0.1068
1_MACS_peak_30258_lociStitched	chrX(.):65844711-65845864	0.1012
1_MACS_peak_30259_lociStitched	chrX(.):65857938-65858940	0.0498
1_MACS_peak_30260_lociStitched	chrX(.):65893708-65895808	0.0998
1_MACS_peak_30261_lociStitched	chrX(.):65948525-65949362	0.136
2_MACS_peak_30262_lociStitched	chrX(.):65970178-65978659	0.0513
1_MACS_peak_30264_lociStitched	chrX(.):67180595-67182331	0.1076
1_MACS_peak_30265_lociStitched	chrX(.):67237605-67238950	0.121
1_MACS_peak_30266_lociStitched	chrX(.):67263512-67265582	0.1243
1_MACS_peak_30267_lociStitched	chrX(.):67717815-67719826	0.0779
1_MACS_peak_30268_lociStitched	chrX(.):67913206-67915040	0.0861
1_MACS_peak_30269_lociStitched	chrX(.):68757990-68760203	0.1128
1_MACS_peak_30270_lociStitched	chrX(.):68835800-68836708	0.0625
1_MACS_peak_30271_lociStitched	chrX(.):69352669-69354478	0.1225
1_MACS_peak_30272_lociStitched	chrX(.):69509310-69510753	0.1048
1_MACS_peak_30273_lociStitched	chrX(.):69556740-69557685	0.1081
3_MACS_peak_30274_lociStitched	chrX(.):69652560-69665723	0.0909
2_MACS_peak_30277_lociStitched	chrX(.):69672002-69675721	0.1083
1_MACS_peak_30279_lociStitched	chrX(.):69772777-69774397	0.0612
1_MACS_peak_30280_lociStitched	chrX(.):70272348-70273489	0.179
1_MACS_peak_30281_lociStitched	chrX(.):70287163-70289133	0.1033
1_MACS_peak_30282_lociStitched	chrX(.):70315804-70316761	0.0977
2_MACS_peak_30283_lociStitched	chrX(.):70329799-70339397	0.1032
1_MACS_peak_30285_lociStitched	chrX(.):70400817-70403153	0.1536
1_MACS_peak_30286_lociStitched	chrX(.):70417290-70418451	0.2084
1_MACS_peak_30287_lociStitched	chrX(.):70473344-70475280	0.084
1_MACS_peak_30288_lociStitched	chrX(.):70502085-70504478	0.1478
1_MACS_peak_30289_lociStitched	chrX(.):70584930-70587765	0.1192
1_MACS_peak_30290_lociStitched	chrX(.):70751303-70754698	0.1252
3_MACS_peak_30291_lociStitched	chrX(.):70837192-70849898	0.1197
1_MACS_peak_30294_lociStitched	chrX(.):70856168-70857550	0.1523
1_MACS_peak_30295_lociStitched	chrX(.):70882203-70884488	0.1494
1_MACS_peak_30296_lociStitched	chrX(.):70916733-70918989	0.0666
1_MACS_peak_30297_lociStitched	chrX(.):71002317-71004495	0.1028
1_MACS_peak_30298_lociStitched	chrX(.):71130479-71131685	0.0718
1_MACS_peak_30299_lociStitched	chrX(.):71195182-71198545	0.1133
1_MACS_peak_30300_lociStitched	chrX(.):71237734-71238786	0.0845
2_MACS_peak_30301_lociStitched	chrX(.):71320118-71326421	0.0985
1_MACS_peak_30303_lociStitched	chrX(.):71351469-71352517	0.1253
1_MACS_peak_30304_lociStitched	chrX(.):71360621-71361676	0.1032
1_MACS_peak_30305_lociStitched	chrX(.):71400510-71402183	0.1517
1_MACS_peak_30306_lociStitched	chrX(.):71495857-71497166	0.049
1_MACS_peak_30307_lociStitched	chrX(.):71792147-71793334	0.1172
1_MACS_peak_30308_lociStitched	chrX(.):71933238-71934991	0.0789
1_MACS_peak_30309_lociStitched	chrX(.):71996606-71997306	0.0121
1_MACS_peak_30310_lociStitched	chrX(.):72163171-72163866	0.0501
1_MACS_peak_30311_lociStitched	chrX(.):72433776-72435604	0.0987
1_MACS_peak_30312_lociStitched	chrX(.):72570638-72572084	0.1174
1_MACS_peak_30313_lociStitched	chrX(.):72782154-72784188	0.135
2_MACS_peak_30314_lociStitched	chrX(.):72970976-72979462	0.0932
1_MACS_peak_30316_lociStitched	chrX(.):72986254-72987361	0.0896
