#05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07_ROSE/05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X05_0EWR_0229Kronos_MM1S.KB.3hr.1_H3K18Ac_hs.dm_i07.bam
#Using cutoff of 15067.1378 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X05_0EWR_0229Kronos_MM1S.KB.3hr.1_H3K18Ac_hs.dm_i07.bam	X39_0EXR_0229Kronos_MM1S.KB.3hr.1_Input_hs_i82.bam	enhancerRank	isStretch
1_MACS_peak_3474_lociStitched	chr10	55896951	55898273	1	1323	1099.904	238.4888	18609	0
1_MACS_peak_2889_lociStitched	chr1	237932452	237933774	1	1323	963.4736	187.9884	18610	0
1_MACS_peak_664_lociStitched	chr1	40104718	40106040	1	1323	1178.4308	141.1896	18611	0
1_MACS_peak_28559_lociStitched	chr9	102971569	102972890	1	1322	939.0989	264.4642	18612	0
1_MACS_peak_25422_lociStitched	chr7	40273247	40274568	1	1322	769.6146	154.557	18613	0
1_MACS_peak_25228_lociStitched	chr7	22804771	22806092	1	1322	630.9096	201.1883	18614	0
1_MACS_peak_24855_lociStitched	chr6	149887333	149888654	1	1322	1028.1343	104.359	18615	0
1_MACS_peak_23384_lociStitched	chr6	8110027	8111348	1	1322	567.2374	252.7073	18616	0
1_MACS_peak_21858_lociStitched	chr5	20972335	20973656	1	1322	1934.4724	93.5268	18617	0
1_MACS_peak_20247_lociStitched	chr3	193207203	193208524	1	1322	814.3965	281.2409	18618	0
1_MACS_peak_19649_lociStitched	chr3	134785631	134786952	1	1322	1295.5047	117.8332	18619	0
1_MACS_peak_19297_lociStitched	chr3	101867335	101868656	1	1322	1140.5514	301.188	18620	0
1_MACS_peak_13846_lociStitched	chr19	43967341	43968662	1	1322	756.4046	334.4772	18621	0
1_MACS_peak_13518_lociStitched	chr19	17970287	17971608	1	1322	2094.3134	254.5567	18622	0
1_MACS_peak_10418_lociStitched	chr16	49399593	49400914	1	1322	806.9989	230.9108	18623	0
1_MACS_peak_9847_lociStitched	chr16	729944	731265	1	1322	1660.6291	120.211	18624	0
1_MACS_peak_8868_lociStitched	chr15	33141852	33143173	1	1322	637.3825	265.9173	18625	0
1_MACS_peak_1994_lociStitched	chr1	167027761	167029082	1	1322	1783.0858	468.4266	18626	0
1_MACS_peak_26793_lociStitched	chr8	21946317	21947637	1	1321	810.084	152.724	18627	0
1_MACS_peak_24716_lociStitched	chr6	136870530	136871850	1	1321	1971.948	183.744	18628	0
1_MACS_peak_23337_lociStitched	chr6	6229964	6231284	1	1321	992.64	187.836	18629	0
1_MACS_peak_21835_lociStitched	chr5	15794408	15795728	1	1321	813.912	284.328	18630	0
1_MACS_peak_21276_lociStitched	chr4	123653480	123654800	1	1321	1166.22	360.228	18631	0
1_MACS_peak_21147_lociStitched	chr4	106931077	106932397	1	1321	1039.368	298.98	18632	0
1_MACS_peak_5382_lociStitched	chr11	91318035	91319355	1	1321	785.928	182.82	18633	0
1_MACS_peak_3345_lociStitched	chr10	38326700	38328020	1	1321	1073.556	206.58	18634	0
1_MACS_peak_433_lociStitched	chr1	27462980	27464300	1	1321	868.164	143.748	18635	0
1_MACS_peak_28561_lociStitched	chr9	103173267	103174586	1	1320	958.6492	311.284	18636	0
1_MACS_peak_26256_lociStitched	chr7	127057090	127058409	1	1320	1239.4643	379.6082	18637	0
1_MACS_peak_24461_lociStitched	chr6	109158553	109159872	1	1320	818.9671	257.8645	18638	0
1_MACS_peak_24373_lociStitched	chr6	99841178	99842497	1	1320	1734.8807	272.5054	18639	0
1_MACS_peak_22420_lociStitched	chr5	96220963	96222282	1	1320	1033.5684	210.6443	18640	0
1_MACS_peak_22077_lociStitched	chr5	56594198	56595517	1	1320	753.2809	251.1376	18641	0
1_MACS_peak_18791_lociStitched	chr3	43679911	43681230	1	1320	1055.9914	369.4519	18642	0
1_MACS_peak_11657_lociStitched	chr17	41977414	41978733	1	1320	852.3378	167.7768	18643	0
1_MACS_peak_9676_lociStitched	chr15	89984364	89985683	1	1320	1011.673	252.3247	18644	0
1_MACS_peak_7339_lociStitched	chr12	127979233	127980552	1	1320	682.0549	125.8326	18645	0
1_MACS_peak_28644_lociStitched	chr9	113096024	113097342	1	1319	798.708	171.7354	18646	0
1_MACS_peak_28617_lociStitched	chr9	110922893	110924211	1	1319	1225.8718	250.5518	18647	0
1_MACS_peak_26850_lociStitched	chr8	26072065	26073383	1	1319	1458.2352	321.592	18648	0
1_MACS_peak_25847_lociStitched	chr7	91472706	91474024	1	1319	1055.1908	239.217	18649	0
1_MACS_peak_24909_lociStitched	chr6	157695240	157696558	1	1319	1046.3602	94.237	18650	0
1_MACS_peak_20905_lociStitched	chr4	76822210	76823528	1	1319	737.8164	201.5222	18651	0
1_MACS_peak_20207_lociStitched	chr3	186729695	186731013	1	1319	874.6248	206.6624	18652	0
1_MACS_peak_10584_lociStitched	chr16	67449468	67450786	1	1319	1432.2706	140.1034	18653	0
1_MACS_peak_5724_lociStitched	chr11	125811472	125812790	1	1319	859.2042	280.8658	18654	0
1_MACS_peak_3081_lociStitched	chr10	8086707	8088025	1	1319	837.1936	182.9384	18655	0
1_MACS_peak_28882_lociStitched	chr9	131591103	131592420	1	1318	2040.4281	178.8486	18656	0
1_MACS_peak_21382_lociStitched	chr4	143767089	143768406	1	1318	712.8921	155.0109	18657	0
1_MACS_peak_19651_lociStitched	chr3	135684266	135685583	1	1318	866.9811	106.5453	18658	0
1_MACS_peak_18452_lociStitched	chr3	4909508	4910825	1	1318	808.9014	162.1227	18659	0
1_MACS_peak_16852_lociStitched	chr20	30873189	30874506	1	1318	968.5218	207.6909	18660	0
1_MACS_peak_15831_lociStitched	chr2	173538628	173539945	1	1318	1236.2679	132.0951	18661	0
1_MACS_peak_14145_lociStitched	chr19	57861946	57863263	1	1318	690.6348	277.4919	18662	0
1_MACS_peak_12410_lociStitched	chr18	2293030	2294347	1	1318	1072.1697	133.2804	18663	0
1_MACS_peak_9794_lociStitched	chr15	100243762	100245079	1	1318	952.8495	270.2484	18664	0
1_MACS_peak_8447_lociStitched	chr14	76617920	76619237	1	1318	1312.3905	129.9879	18665	0
1_MACS_peak_6463_lociStitched	chr12	52720952	52722269	1	1318	698.5368	263.2683	18666	0
1_MACS_peak_214_lociStitched	chr1	15545541	15546858	1	1318	743.7099	217.5684	18667	0
1_MACS_peak_28905_lociStitched	chr9	132372490	132373806	1	1317	1032.0072	183.9768	18668	0
1_MACS_peak_25770_lociStitched	chr7	76804357	76805673	1	1317	742.882	208.4544	18669	0
1_MACS_peak_24873_lociStitched	chr6	152002402	152003718	1	1317	1001.2128	59.878	18670	0
1_MACS_peak_24549_lociStitched	chr6	118228337	118229653	1	1317	1053.458	169.2376	18671	0
1_MACS_peak_23097_lociStitched	chr5	170202654	170203970	1	1317	951.0732	209.6388	18672	0
1_MACS_peak_23027_lociStitched	chr5	158737108	158738424	1	1317	681.2932	188.0564	18673	0
1_MACS_peak_23004_lociStitched	chr5	157185816	157187132	1	1317	587.1992	191.2148	18674	0
1_MACS_peak_16385_lociStitched	chr2	231466928	231468244	1	1317	1051.6156	195.5576	18675	0
1_MACS_peak_15112_lociStitched	chr2	87034279	87035595	1	1317	945.9408	246.4868	18676	0
1_MACS_peak_14409_lociStitched	chr2	26152533	26153849	1	1317	686.0308	263.7264	18677	0
1_MACS_peak_8900_lociStitched	chr15	35261369	35262685	1	1317	814.9988	254.2512	18678	0
1_MACS_peak_28615_lociStitched	chr9	110349400	110350715	1	1316	1140.7625	204.7455	18679	0
1_MACS_peak_27194_lociStitched	chr8	68514314	68515629	1	1316	905.3775	145.702	18680	0
1_MACS_peak_27134_lociStitched	chr8	60121745	60123060	1	1316	711.0205	294.56	18681	0
1_MACS_peak_26788_lociStitched	chr8	21066726	21068041	1	1316	932.598	192.516	18682	0
1_MACS_peak_22788_lociStitched	chr5	140419622	140420937	1	1316	1882.291	210.926	18683	0
1_MACS_peak_16670_lociStitched	chr20	8460638	8461953	1	1316	1230.577	217.764	18684	0
1_MACS_peak_14245_lociStitched	chr2	9157978	9159293	1	1316	1315.526	255.5045	18685	0
1_MACS_peak_14149_lociStitched	chr19	57946135	57947450	1	1316	1002.6875	317.5725	18686	0
1_MACS_peak_12751_lociStitched	chr18	46885690	46887005	1	1316	617.261	233.807	18687	0
1_MACS_peak_12087_lociStitched	chr17	67577094	67578409	1	1316	1289.3575	212.6355	18688	0
1_MACS_peak_10984_lociStitched	chr17	3773730	3775045	1	1316	1131.952	155.959	18689	0
1_MACS_peak_10534_lociStitched	chr16	61404155	61405470	1	1316	810.829	178.314	18690	0
1_MACS_peak_10108_lociStitched	chr16	16326050	16327365	1	1316	1173.6375	182.6535	18691	0
1_MACS_peak_8821_lociStitched	chr15	30864602	30865917	1	1316	649.2155	134.5245	18692	0
1_MACS_peak_27830_lociStitched	chr9	62580	63894	1	1315	936.7506	229.8186	18693	0
1_MACS_peak_24237_lociStitched	chr6	83703987	83705301	1	1315	879.3288	221.0148	18694	0
1_MACS_peak_23556_lociStitched	chr6	25146670	25147984	1	1315	681.7032	296.7012	18695	0
1_MACS_peak_21533_lociStitched	chr4	169074000	169075314	1	1315	765.405	226.7964	18696	0
1_MACS_peak_20556_lociStitched	chr4	18852034	18853348	1	1315	908.631	152.2926	18697	0
1_MACS_peak_20159_lociStitched	chr3	184892757	184894071	1	1315	1232.9262	284.0868	18698	0
1_MACS_peak_18805_lociStitched	chr3	44726321	44727635	1	1315	1736.5824	294.0732	18699	0
1_MACS_peak_18510_lociStitched	chr3	10361997	10363311	1	1315	1421.091	350.4438	18700	0
1_MACS_peak_10716_lociStitched	chr16	74733850	74735164	1	1315	934.6482	117.8658	18701	0
1_MACS_peak_8132_lociStitched	chr14	36401339	36402653	1	1315	942.795	175.1562	18702	0
1_MACS_peak_7398_lociStitched	chr13	21276557	21277871	1	1315	1216.8954	63.8604	18703	0
1_MACS_peak_6454_lociStitched	chr12	52416646	52417960	1	1315	1001.5308	187.245	18704	0
1_MACS_peak_3671_lociStitched	chr10	75817138	75818452	1	1315	642.6774	188.4276	18705	0
1_MACS_peak_28533_lociStitched	chr9	100880847	100882160	1	1314	1146.249	235.4209	18706	0
1_MACS_peak_25973_lociStitched	chr7	100797408	100798721	1	1314	999.193	229.5124	18707	0
1_MACS_peak_21829_lociStitched	chr5	15366636	15367949	1	1314	897.5668	234.7644	18708	0
1_MACS_peak_20921_lociStitched	chr4	77587772	77589085	1	1314	1475.2868	262.3374	18709	0
1_MACS_peak_19779_lociStitched	chr3	151607861	151609174	1	1314	648.7533	187.8903	18710	0
1_MACS_peak_19290_lociStitched	chr3	101526357	101527670	1	1314	746.1779	146.6621	18711	0
1_MACS_peak_16400_lociStitched	chr2	232086223	232087536	1	1314	841.1078	100.0506	18712	0
1_MACS_peak_14067_lociStitched	chr19	52772483	52773796	1	1314	2254.2897	251.0456	18713	0
1_MACS_peak_10834_lociStitched	chr16	87799052	87800365	1	1314	1316.6764	123.1594	18714	0
1_MACS_peak_9317_lociStitched	chr15	66930054	66931367	1	1314	1019.5445	261.0244	18715	0
1_MACS_peak_4856_lociStitched	chr11	58825177	58826490	1	1314	1395.8503	373.8111	18716	0
1_MACS_peak_26933_lociStitched	chr8	29939454	29940766	1	1313	3029.1456	311.4688	18717	0
1_MACS_peak_22584_lociStitched	chr5	122790383	122791695	1	1313	596.0416	204.016	18718	0
1_MACS_peak_22286_lociStitched	chr5	79476668	79477980	1	1313	1523.232	250.3296	18719	0
1_MACS_peak_14213_lociStitched	chr2	3698731	3700043	1	1313	1318.2976	228.0256	18720	0
1_MACS_peak_12558_lociStitched	chr18	20650826	20652138	1	1313	777.0976	218.7104	18721	0
1_MACS_peak_9117_lociStitched	chr15	49674655	49675967	1	1313	801.632	186.4352	18722	0
1_MACS_peak_6877_lociStitched	chr12	93593795	93595107	1	1313	731.5712	226.32	18723	0
1_MACS_peak_4736_lociStitched	chr11	39702607	39703919	1	1313	660.3296	144.976	18724	0
1_MACS_peak_351_lociStitched	chr1	24807495	24808807	1	1313	732.4896	167.28	18725	0
1_MACS_peak_28569_lociStitched	chr9	103790357	103791668	1	1312	861.4581	228.6384	18726	0
1_MACS_peak_23503_lociStitched	chr6	17393523	17394834	1	1312	764.5752	66.9921	18727	0
1_MACS_peak_19621_lociStitched	chr3	132756576	132757887	1	1312	907.8675	130.7067	18728	0
1_MACS_peak_12994_lociStitched	chr18	76651401	76652712	1	1312	889.3824	167.0214	18729	0
1_MACS_peak_12930_lociStitched	chr18	67314790	67316101	1	1312	829.0764	179.4759	18730	0
1_MACS_peak_8262_lociStitched	chr14	58637327	58638638	1	1312	870.2418	132.411	18731	0
1_MACS_peak_7234_lociStitched	chr12	121476286	121477597	1	1312	1122.6093	132.9354	18732	0
1_MACS_peak_5964_lociStitched	chr12	8379545	8380856	1	1312	731.1447	204.9093	18733	0
1_MACS_peak_5071_lociStitched	chr11	66277543	66278854	1	1312	756.447	281.9961	18734	0
1_MACS_peak_4021_lociStitched	chr10	104813182	104814493	1	1312	1071.6114	364.458	18735	0
1_MACS_peak_3486_lociStitched	chr10	60094392	60095703	1	1312	1143.0609	266.7885	18736	0
1_MACS_peak_2365_lociStitched	chr1	203197315	203198626	1	1312	766.0173	284.3559	18737	0
1_MACS_peak_26199_lociStitched	chr7	120818462	120819772	1	1311	1287.73	416.711	18738	0
1_MACS_peak_25900_lociStitched	chr7	97735771	97737081	1	1311	1467.986	127.463	18739	0
1_MACS_peak_24082_lociStitched	chr6	53515990	53517300	1	1311	908.878	167.549	18740	0
1_MACS_peak_23572_lociStitched	chr6	25940049	25941359	1	1311	790.978	224.796	18741	0
1_MACS_peak_19754_lociStitched	chr3	148963134	148964444	1	1311	710.544	251.782	18742	0
1_MACS_peak_13493_lociStitched	chr19	17336690	17338000	1	1311	1055.86	199.382	18743	0
1_MACS_peak_6350_lociStitched	chr12	47670203	47671513	1	1311	615.569	182.352	18744	0
1_MACS_peak_3037_lociStitched	chr10	5623468	5624778	1	1311	781.284	245.363	18745	0
1_MACS_peak_23524_lociStitched	chr6	20365194	20366503	1	1310	885.9312	234.5728	18746	0
1_MACS_peak_13365_lociStitched	chr19	12806888	12808197	1	1310	1019.1874	194.5174	18747	0
1_MACS_peak_12640_lociStitched	chr18	32753064	32754373	1	1310	696.9116	200.1461	18748	0
1_MACS_peak_10520_lociStitched	chr16	58283048	58284357	1	1310	962.5077	316.9089	18749	0
1_MACS_peak_24837_lociStitched	chr6	146186108	146187416	1	1309	806.1204	122.6904	18750	0
1_MACS_peak_24653_lociStitched	chr6	132251920	132253228	1	1309	657.5316	189.3984	18751	0
1_MACS_peak_22453_lociStitched	chr5	102607100	102608408	1	1309	942.0216	180.7656	18752	0
1_MACS_peak_19922_lociStitched	chr3	167097437	167098745	1	1309	893.7564	355.776	18753	0
1_MACS_peak_18479_lociStitched	chr3	8809446	8810754	1	1309	901.4736	160.4916	18754	0
1_MACS_peak_17319_lociStitched	chr20	58712867	58714175	1	1309	1078.9692	217.3896	18755	0
1_MACS_peak_14807_lociStitched	chr2	62694493	62695801	1	1309	951.1776	190.1832	18756	0
1_MACS_peak_14492_lociStitched	chr2	32036910	32038218	1	1309	2182.2672	233.2164	18757	0
1_MACS_peak_7359_lociStitched	chr12	132194863	132196171	1	1309	2594.418	100.3236	18758	0
1_MACS_peak_3552_lociStitched	chr10	69608956	69610264	1	1309	2789.0484	211.242	18759	0
1_MACS_peak_3443_lociStitched	chr10	52272321	52273629	1	1309	683.6916	268.14	18760	0
1_MACS_peak_25833_lociStitched	chr7	89873872	89875179	1	1308	923.5262	308.8441	18761	0
1_MACS_peak_25319_lociStitched	chr7	30202583	30203890	1	1308	734.2726	194.4816	18762	0
1_MACS_peak_22505_lociStitched	chr5	111963692	111964999	1	1308	1047.9526	204.5455	18763	0
1_MACS_peak_21969_lociStitched	chr5	41892974	41894281	1	1308	787.4675	193.3053	18764	0
1_MACS_peak_21011_lociStitched	chr4	87812823	87814130	1	1308	915.4228	214.2173	18765	0
1_MACS_peak_19851_lociStitched	chr3	157027602	157028909	1	1308	821.0574	301.0021	18766	0
1_MACS_peak_19522_lociStitched	chr3	125708779	125710086	1	1308	1185.3183	225.4575	18767	0
1_MACS_peak_19062_lociStitched	chr3	59034888	59036195	1	1308	2146.6168	212.1261	18768	0
1_MACS_peak_15976_lociStitched	chr2	188987950	188989257	1	1308	1193.6831	114.4932	18769	0
1_MACS_peak_13987_lociStitched	chr19	48972153	48973460	1	1308	2599.7537	247.2844	18770	0
1_MACS_peak_11358_lociStitched	chr17	29334906	29336213	1	1308	1786.9304	258.3939	18771	0
1_MACS_peak_7835_lociStitched	chr13	99413494	99414801	1	1308	1022.5968	282.312	18772	0
1_MACS_peak_4207_lociStitched	chr10	124713055	124714362	1	1308	1378.4929	264.7982	18773	0
1_MACS_peak_2575_lociStitched	chr1	212124566	212125873	1	1308	1129.6401	315.9019	18774	0
1_MACS_peak_27596_lociStitched	chr8	126274497	126275803	1	1307	913.6776	241.3488	18775	0
1_MACS_peak_25628_lociStitched	chr7	66649784	66651090	1	1307	944.238	220.061	18776	0
1_MACS_peak_22549_lociStitched	chr5	116790233	116791539	1	1307	1256.5026	291.891	18777	0
1_MACS_peak_21855_lociStitched	chr5	20032677	20033983	1	1307	1281.9696	157.6342	18778	0
1_MACS_peak_21590_lociStitched	chr4	180386110	180387416	1	1307	733.0578	170.1718	18779	0
1_MACS_peak_21122_lociStitched	chr4	104079411	104080717	1	1307	893.5652	228.0276	18780	0
1_MACS_peak_13606_lociStitched	chr19	23881529	23882835	1	1307	1100.0438	156.1976	18781	0
1_MACS_peak_13600_lociStitched	chr19	23432239	23433545	1	1307	1915.3796	178.1384	18782	0
1_MACS_peak_11418_lociStitched	chr17	33468461	33469767	1	1307	1307.6978	235.4718	18783	0
1_MACS_peak_8412_lociStitched	chr14	73957030	73958336	1	1307	712.423	61.382	18784	0
1_MACS_peak_23739_lociStitched	chr6	31527584	31528889	1	1306	678.4695	280.1835	18785	0
1_MACS_peak_18719_lociStitched	chr3	37854162	37855467	1	1306	639.189	188.0505	18786	0
1_MACS_peak_17443_lociStitched	chr21	25341055	25342360	1	1306	2157.8175	269.091	18787	0
1_MACS_peak_11762_lociStitched	chr17	46494071	46495376	1	1306	702.09	166.518	18788	0
1_MACS_peak_8741_lociStitched	chr15	21967184	21968489	1	1306	1107.162	178.524	18789	0
1_MACS_peak_3592_lociStitched	chr10	72052527	72053832	1	1306	660.069	219.762	18790	0
1_MACS_peak_2766_lociStitched	chr1	227729743	227731048	1	1306	916.2405	105.3135	18791	0
1_MACS_peak_27671_lociStitched	chr8	131821760	131823064	1	1305	735.9776	242.4136	18792	0
1_MACS_peak_27271_lociStitched	chr8	79716238	79717542	1	1305	846.5568	152.0464	18793	0
1_MACS_peak_25591_lociStitched	chr7	63386188	63387492	1	1305	828.692	167.6944	18794	0
1_MACS_peak_20076_lociStitched	chr3	179674580	179675884	1	1305	828.04	234.9808	18795	0
1_MACS_peak_12186_lociStitched	chr17	74117182	74118486	1	1305	1037.0712	163.5216	18796	0
1_MACS_peak_5502_lociStitched	chr11	108956175	108957479	1	1305	847.7304	193.644	18797	0
1_MACS_peak_5444_lociStitched	chr11	101874455	101875759	1	1305	799.0912	221.1584	18798	0
1_MACS_peak_5258_lociStitched	chr11	75657201	75658505	1	1305	1135.2624	201.0768	18799	0
1_MACS_peak_2499_lociStitched	chr1	208259117	208260421	1	1305	925.0576	253.3672	18800	0
1_MACS_peak_25971_lociStitched	chr7	100769368	100770671	1	1304	741.2767	274.8027	18801	0
1_MACS_peak_20995_lociStitched	chr4	84255284	84256587	1	1304	959.9201	164.3083	18802	0
1_MACS_peak_17926_lociStitched	chr22	25361819	25363122	1	1304	824.9293	184.6351	18803	0
1_MACS_peak_12443_lociStitched	chr18	5628219	5629522	1	1304	1088.5262	151.0177	18804	0
1_MACS_peak_6229_lociStitched	chr12	31756352	31757655	1	1304	736.195	185.6775	18805	0
1_MACS_peak_4534_lociStitched	chr11	14258253	14259556	1	1304	833.5291	269.9816	18806	0
1_MACS_peak_29857_lociStitched	chrX	135067035	135068337	1	1303	1001.4984	90.3588	18807	0
1_MACS_peak_24662_lociStitched	chr6	132721862	132723164	1	1303	814.2708	116.3988	18808	0
1_MACS_peak_23910_lociStitched	chr6	39692645	39693947	1	1303	745.395	174.5982	18809	0
1_MACS_peak_23529_lociStitched	chr6	20680790	20682092	1	1303	736.8018	196.3416	18810	0
1_MACS_peak_21315_lociStitched	chr4	129753173	129754475	1	1303	828.723	226.0272	18811	0
1_MACS_peak_20865_lociStitched	chr4	73951299	73952601	1	1303	755.5506	108.066	18812	0
1_MACS_peak_17704_lociStitched	chr21	45358240	45359542	1	1303	1671.3774	470.9334	18813	0
1_MACS_peak_14624_lociStitched	chr2	44000817	44002119	1	1303	1109.0436	246.4686	18814	0
1_MACS_peak_12664_lociStitched	chr18	35001614	35002916	1	1303	625.4808	115.4874	18815	0
1_MACS_peak_4121_lociStitched	chr10	113275376	113276678	1	1303	729.9012	237.615	18816	0
1_MACS_peak_3497_lociStitched	chr10	61996188	61997490	1	1303	882.8862	281.3622	18817	0
1_MACS_peak_3403_lociStitched	chr10	46089370	46090672	1	1303	1026.1062	163.1406	18818	0
1_MACS_peak_2509_lociStitched	chr1	208905374	208906676	1	1303	798.6468	359.8728	18819	0
1_MACS_peak_353_lociStitched	chr1	24861067	24862369	1	1303	1197.9702	191.5242	18820	0
1_MACS_peak_29842_lociStitched	chrX	132741626	132742927	1	1302	720.2336	116.6997	18821	0
1_MACS_peak_29742_lociStitched	chrX	117670231	117671532	1	1302	1134.8623	223.1215	18822	0
1_MACS_peak_28598_lociStitched	chr9	108319854	108321155	1	1302	1119.9008	230.4071	18823	0
1_MACS_peak_23189_lociStitched	chr5	176797443	176798744	1	1302	745.8633	164.5765	18824	0
1_MACS_peak_21040_lociStitched	chr4	89779923	89781224	1	1302	1206.9377	259.8097	18825	0
1_MACS_peak_20343_lociStitched	chr4	467005	468306	1	1302	2958.3439	281.5364	18826	0
1_MACS_peak_19960_lociStitched	chr3	170625575	170626876	1	1302	1463.8852	242.8967	18827	0
1_MACS_peak_16560_lociStitched	chr20	1446638	1447939	1	1302	3378.4368	147.013	18828	0
1_MACS_peak_16524_lociStitched	chr2	242211115	242212416	1	1302	1151.9054	100.6974	18829	0
1_MACS_peak_15185_lociStitched	chr2	97078160	97079461	1	1302	954.1534	228.4556	18830	0
1_MACS_peak_14818_lociStitched	chr2	64289641	64290942	1	1302	776.8271	219.3486	18831	0
1_MACS_peak_11121_lociStitched	chr17	8648378	8649679	1	1302	1371.254	243.8074	18832	0
1_MACS_peak_2756_lociStitched	chr1	227015008	227016309	1	1302	2094.8702	325.6403	18833	0
1_MACS_peak_27478_lociStitched	chr8	107536536	107537836	1	1301	933.14	157.3	18834	0
1_MACS_peak_14933_lociStitched	chr2	70256601	70257901	1	1301	747.11	118.04	18835	0
1_MACS_peak_11984_lociStitched	chr17	61723310	61724610	1	1301	650.52	240.63	18836	0
1_MACS_peak_8870_lociStitched	chr15	33216061	33217361	1	1301	785.72	285.35	18837	0
1_MACS_peak_3721_lociStitched	chr10	80358765	80360065	1	1301	663.13	239.2	18838	0
1_MACS_peak_2008_lociStitched	chr1	167569154	167570454	1	1301	989.82	378.56	18839	0
1_MACS_peak_1305_lociStitched	chr1	109203197	109204497	1	1301	2915.9	82.29	18840	0
1_MACS_peak_7886_lociStitched	chr13	110222210	110223509	1	1300	721.2048	220.4403	18841	0
1_MACS_peak_7565_lociStitched	chr13	42613665	42614964	1	1300	1234.4397	125.4834	18842	0
1_MACS_peak_7172_lociStitched	chr12	117175238	117176537	1	1300	581.0427	129.2505	18843	0
1_MACS_peak_6440_lociStitched	chr12	51565986	51567285	1	1300	1334.9823	140.5518	18844	0
1_MACS_peak_4898_lociStitched	chr11	60896769	60898068	1	1300	847.0779	308.9022	18845	0
1_MACS_peak_2787_lociStitched	chr1	228870522	228871821	1	1300	1020.4944	161.7255	18846	0
1_MACS_peak_28750_lociStitched	chr9	124029783	124031081	1	1299	836.1716	123.6994	18847	0
1_MACS_peak_28329_lociStitched	chr9	82483324	82484622	1	1299	868.1024	229.746	18848	0
1_MACS_peak_26475_lociStitched	chr7	148095326	148096624	1	1299	869.5302	297.6314	18849	0
1_MACS_peak_23597_lociStitched	chr6	26295441	26296739	1	1299	958.4432	262.7152	18850	0
1_MACS_peak_21593_lociStitched	chr4	181235414	181236712	1	1299	843.4404	275.825	18851	0
1_MACS_peak_18694_lociStitched	chr3	33318435	33319733	1	1299	942.4778	123.31	18852	0
