REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07.bam	39_0EXR_0229Kronos_MM1S-KB-3hr-1_Input_hs_i82.bam
1_MACS_peak_11833_lociStitched	chr17	48964180	48965626	1	1447	807.1572	278.2104
1_MACS_peak_22294_lociStitched	chr5	80302296	80303742	1	1447	668.6304	296.57460000000003
1_MACS_peak_24211_lociStitched	chr6	80340467	80341913	1	1447	1800.8484	204.60899999999998
1_MACS_peak_24371_lociStitched	chr6	99780313	99781759	1	1447	809.9046000000001	329.1096
1_MACS_peak_1359_lociStitched	chr1	112038484	112039929	1	1446	866.422	168.198
1_MACS_peak_3255_lociStitched	chr10	27118505	27119950	1	1446	903.8475	281.77500000000003
1_MACS_peak_7718_lociStitched	chr13	73632456	73633901	1	1446	879.716	105.774
1_MACS_peak_10603_lociStitched	chr16	67866814	67868259	1	1446	1685.737	339.864
1_MACS_peak_11859_lociStitched	chr17	53315016	53316461	1	1446	1897.5739999999998	206.20149999999998
1_MACS_peak_11896_lociStitched	chr17	55800709	55802154	1	1446	986.9350000000001	324.40250000000003
1_MACS_peak_12008_lociStitched	chr17	62631478	62632923	1	1446	1262.641	229.8995
1_MACS_peak_20100_lociStitched	chr3	182335743	182337188	1	1446	1181.8654999999999	389.28299999999996
1_MACS_peak_20173_lociStitched	chr3	185234561	185236006	1	1446	1272.3225	262.123
1_MACS_peak_21753_lociStitched	chr5	5065639	5067084	1	1446	1232.7295	255.765
1_MACS_peak_23674_lociStitched	chr6	28833767	28835212	1	1446	2606.9245	279.8965
1_MACS_peak_23980_lociStitched	chr6	43815435	43816880	1	1446	1119.4415000000001	206.346
1_MACS_peak_29911_lociStitched	chrX	147462255	147463700	1	1446	1235.186	141.032
1_MACS_peak_30015_lociStitched	chrY	1651387	1652832	1	1446	914.1070000000001	82.2205
1_MACS_peak_506_lociStitched	chr1	31885760	31887204	1	1445	1314.4732	175.0128
1_MACS_peak_561_lociStitched	chr1	33646563	33648007	1	1445	697.452	212.41240000000002
1_MACS_peak_1473_lociStitched	chr1	143119968	143121412	1	1445	1053.6868	358.54519999999997
1_MACS_peak_3305_lociStitched	chr10	31891867	31893311	1	1445	1138.1608	183.388
1_MACS_peak_8289_lociStitched	chr14	62128717	62130161	1	1445	787.1244	225.40839999999997
1_MACS_peak_15248_lociStitched	chr2	103352622	103354066	1	1445	1208.628	349.3036
1_MACS_peak_25374_lociStitched	chr7	36351584	36353028	1	1445	1014.5544	361.43320000000006
1_MACS_peak_27981_lociStitched	chr9	20657981	20659425	1	1445	1996.6188	170.10320000000002
1_MACS_peak_29304_lociStitched	chrX	39511609	39513053	1	1445	1001.5584	178.04520000000002
1_MACS_peak_1563_lociStitched	chr1	147786669	147788112	1	1444	1342.5672	491.7744
1_MACS_peak_2363_lociStitched	chr1	203037680	203039123	1	1444	1186.4346	216.0171
1_MACS_peak_3225_lociStitched	chr10	23384286	23385729	1	1444	3212.5509	177.92190000000002
1_MACS_peak_6598_lociStitched	chr12	57939927	57941370	1	1444	2608.944	297.8352
1_MACS_peak_7976_lociStitched	chr14	20800758	20802201	1	1444	860.8938	112.8426
1_MACS_peak_8129_lociStitched	chr14	36294923	36296366	1	1444	1610.0993999999998	201.8757
1_MACS_peak_8396_lociStitched	chr14	72322431	72323874	1	1444	1271.8601999999998	216.7386
1_MACS_peak_11834_lociStitched	chr17	48996409	48997852	1	1444	1333.332	232.4673
1_MACS_peak_14972_lociStitched	chr2	71558528	71559971	1	1444	2630.589	226.1181
1_MACS_peak_16977_lociStitched	chr20	35964378	35965821	1	1444	805.4826	225.6852
1_MACS_peak_21542_lociStitched	chr4	170331596	170333039	1	1444	799.2777	290.4759
1_MACS_peak_23905_lociStitched	chr6	38669889	38671332	1	1444	2538.6699000000003	265.0791
1_MACS_peak_24595_lociStitched	chr6	126935328	126936771	1	1444	1754.3994	214.5741
1_MACS_peak_25012_lociStitched	chr7	1014121	1015564	1	1444	3034.0517999999997	196.6809
1_MACS_peak_27588_lociStitched	chr8	125984962	125986405	1	1444	2199.5649	257.2869
2_MACS_peak_29895_lociStitched	chrX	140270623	140272066	2	1378	927.849	91.3419
1_MACS_peak_2213_lociStitched	chr1	186583250	186584692	1	1443	798.1469999999999	298.49399999999997
1_MACS_peak_3679_lociStitched	chr10	76344934	76346376	1	1443	907.1622	238.0742
1_MACS_peak_3808_lociStitched	chr10	89602303	89603745	1	1443	796.1282000000001	167.5604
1_MACS_peak_4109_lociStitched	chr10	112492823	112494265	1	1443	872.41	321.7102
1_MACS_peak_5320_lociStitched	chr11	82467667	82469109	1	1443	975.0804	238.93939999999998
1_MACS_peak_5337_lociStitched	chr11	82851669	82853111	1	1443	808.241	276.4314
1_MACS_peak_8223_lociStitched	chr14	53592828	53594270	1	1443	825.4008	106.4196
1_MACS_peak_9260_lociStitched	chr15	63728552	63729994	1	1443	1084.6724	219.184
1_MACS_peak_9714_lociStitched	chr15	91137107	91138549	1	1443	1216.6154	263.0208
1_MACS_peak_10199_lociStitched	chr16	23463512	23464954	1	1443	2393.4316	270.6634
1_MACS_peak_10471_lociStitched	chr16	56389816	56391258	1	1443	1704.8765999999998	209.95520000000002
1_MACS_peak_11412_lociStitched	chr17	33349193	33350635	1	1443	1308.4708	363.9608
1_MACS_peak_16557_lociStitched	chr20	1246267	1247709	1	1443	1086.6912	239.8046
1_MACS_peak_17382_lociStitched	chr21	9661318	9662760	1	1443	1595.573	318.3936
1_MACS_peak_18763_lociStitched	chr3	41834005	41835447	1	1443	816.6046	177.5102
1_MACS_peak_508_lociStitched	chr1	31933012	31934453	1	1442	949.0426	200.7313
1_MACS_peak_2703_lociStitched	chr1	224641462	224642903	1	1442	842.6967999999999	353.4773
1_MACS_peak_6296_lociStitched	chr12	41285630	41287071	1	1442	907.2536000000001	216.29410000000001
1_MACS_peak_15035_lociStitched	chr2	76989843	76991284	1	1442	784.0481000000001	224.5078
1_MACS_peak_15940_lociStitched	chr2	184213335	184214776	1	1442	827.2781000000001	313.1293
1_MACS_peak_22194_lociStitched	chr5	70196106	70197547	1	1442	1424.4285	218.7438
1_MACS_peak_22215_lociStitched	chr5	72921139	72922580	1	1442	1141.4161000000001	157.3572
1_MACS_peak_22582_lociStitched	chr5	122371591	122373032	1	1442	1052.5064	178.684
1_MACS_peak_24390_lociStitched	chr6	105584030	105585471	1	1442	1963.9389	191.07659999999998
1_MACS_peak_28219_lociStitched	chr9	68798954	68800395	1	1442	1014.1758	251.3104
2_MACS_peak_384_lociStitched	chr1	26126079	26127519	2	1356	894.384	105.984
1_MACS_peak_461_lociStitched	chr1	28474005	28475445	1	1441	979.92	303.98400000000004
1_MACS_peak_2711_lociStitched	chr1	225116699	225118139	1	1441	1528.8480000000002	271.728
1_MACS_peak_3416_lociStitched	chr10	48951834	48953274	1	1441	1122.624	153.648
1_MACS_peak_7185_lociStitched	chr12	117571447	117572887	1	1441	1332.864	130.176
1_MACS_peak_8191_lociStitched	chr14	51026681	51028121	1	1441	925.488	92.592
1_MACS_peak_10198_lociStitched	chr16	23444615	23446055	1	1441	963.936	192.384
1_MACS_peak_12742_lociStitched	chr18	46422561	46424001	1	1441	856.08	202.60799999999998
1_MACS_peak_21992_lociStitched	chr5	44875310	44876750	1	1441	1481.472	276.76800000000003
1_MACS_peak_26379_lociStitched	chr7	137923541	137924981	1	1441	817.2	265.536
1_MACS_peak_80_lociStitched	chr1	4439017	4440456	1	1440	842.6784	227.6498
1_MACS_peak_12058_lociStitched	chr17	66015838	66017277	1	1440	4016.3929000000003	282.044
1_MACS_peak_12487_lociStitched	chr18	9672736	9674175	1	1440	1166.8851	328.3798
1_MACS_peak_14714_lociStitched	chr2	54308308	54309747	1	1440	1017.9486	330.5383
1_MACS_peak_19414_lociStitched	chr3	118958808	118960247	1	1440	2968.657	165.1972
1_MACS_peak_21579_lociStitched	chr4	176986334	176987773	1	1440	983.5565	452.9972
1_MACS_peak_22252_lociStitched	chr5	75933700	75935139	1	1440	1202.5723	233.5497
1_MACS_peak_23721_lociStitched	chr6	30931276	30932715	1	1440	853.6148	251.2494
1_MACS_peak_26335_lociStitched	chr7	132765815	132767254	1	1440	3076.1503000000002	525.6667
1_MACS_peak_27727_lociStitched	chr8	140227442	140228881	1	1440	1807.2401	237.00330000000002
1_MACS_peak_27923_lociStitched	chr9	7798880	7800319	1	1440	2528.4669000000004	206.4965
1_MACS_peak_89_lociStitched	chr1	6474319	6475757	1	1439	1781.1067999999998	275.377
1_MACS_peak_278_lociStitched	chr1	20208420	20209858	1	1439	1853.7258	251.21859999999998
1_MACS_peak_1740_lociStitched	chr1	154792222	154793660	1	1439	772.206	271.63820000000004
1_MACS_peak_3085_lociStitched	chr10	8373777	8375215	1	1439	942.0338	274.3704
1_MACS_peak_15673_lociStitched	chr2	156074478	156075916	1	1439	1078.6438	116.47800000000001
1_MACS_peak_20188_lociStitched	chr3	186099427	186100865	1	1439	1294.2	292.34540000000004
1_MACS_peak_25049_lociStitched	chr7	3636273	3637711	1	1439	877.7552000000001	158.0362
1_MACS_peak_29087_lociStitched	chrX	3170527	3171965	1	1439	838.2102	63.7034
1_MACS_peak_29730_lociStitched	chrX	110365906	110367344	1	1439	1065.1266	142.6496
1_MACS_peak_29743_lociStitched	chrX	117885773	117887211	1	1439	745.3154	133.1588
1_MACS_peak_1245_lociStitched	chr1	94343947	94345384	1	1438	1369.6046999999999	154.4775
1_MACS_peak_4170_lociStitched	chr10	120890601	120892038	1	1438	1383.6873	237.5361
1_MACS_peak_4528_lociStitched	chr11	12848965	12850402	1	1438	1304.9397000000001	349.4784
1_MACS_peak_11117_lociStitched	chr17	8324377	8325814	1	1438	806.7318	215.54999999999998
1_MACS_peak_14734_lociStitched	chr2	55093669	55095106	1	1438	805.7258999999999	258.8037
1_MACS_peak_16578_lociStitched	chr20	2504803	2506240	1	1438	3283.6886999999997	282.0831
1_MACS_peak_19413_lociStitched	chr3	118752730	118754167	1	1438	1382.6814000000002	318.8703
1_MACS_peak_19507_lociStitched	chr3	125238214	125239651	1	1438	1830.738	216.4122
1_MACS_peak_28515_lociStitched	chr9	100230747	100232184	1	1438	1255.938	362.41139999999996
1_MACS_peak_29433_lociStitched	chrX	51138505	51139942	1	1438	1369.1736	158.07
1_MACS_peak_5248_lociStitched	chr11	74853618	74855054	1	1437	808.1808	262.50079999999997
1_MACS_peak_6685_lociStitched	chr12	67948576	67950012	1	1437	1176.6584	249.86399999999998
1_MACS_peak_8351_lociStitched	chr14	67908764	67910200	1	1437	1320.402	103.6792
1_MACS_peak_9352_lociStitched	chr15	69125888	69127324	1	1437	1338.6392	257.9056
1_MACS_peak_10689_lociStitched	chr16	71641715	71643151	1	1437	824.2639999999999	231.4832
1_MACS_peak_10796_lociStitched	chr16	82684952	82686388	1	1437	976.7672	177.05880000000002
1_MACS_peak_13401_lociStitched	chr19	13884851	13886287	1	1437	1802.6108000000002	266.6652
1_MACS_peak_17764_lociStitched	chr22	17915021	17916457	1	1437	787.646	231.7704
1_MACS_peak_18385_lociStitched	chr22	50246064	50247500	1	1437	3952.8772	186.96720000000002
1_MACS_peak_20467_lociStitched	chr4	9480653	9482089	1	1437	601.2532	226.31359999999998
1_MACS_peak_21225_lociStitched	chr4	118255378	118256814	1	1437	877.396	219.13360000000003
1_MACS_peak_21463_lociStitched	chr4	153630204	153631640	1	1437	776.158	250.0076
1_MACS_peak_21861_lociStitched	chr5	23084168	23085604	1	1437	1684.5716	239.812
1_MACS_peak_307_lociStitched	chr1	22489100	22490535	1	1436	1322.6395	191.14200000000002
1_MACS_peak_1275_lociStitched	chr1	100917602	100919037	1	1436	869.323	127.42800000000001
1_MACS_peak_2251_lociStitched	chr1	192795720	192797155	1	1436	969.3425	268.91900000000004
1_MACS_peak_4500_lociStitched	chr11	11642809	11644244	1	1436	710.7555	165.886
1_MACS_peak_4537_lociStitched	chr11	14379576	14381011	1	1436	1242.71	175.07
1_MACS_peak_6893_lociStitched	chr12	94495097	94496532	1	1436	1219.75	328.041
1_MACS_peak_12776_lociStitched	chr18	48085792	48087227	1	1436	879.2245	121.97500000000001
1_MACS_peak_13681_lociStitched	chr19	36086780	36088215	1	1436	1332.3975	197.16899999999998
1_MACS_peak_16243_lociStitched	chr2	216675902	216677337	1	1436	1080.6985	277.529
1_MACS_peak_17151_lociStitched	chr20	46653310	46654745	1	1436	1380.757	172.9175
1_MACS_peak_20226_lociStitched	chr3	189395160	189396595	1	1436	1182.2965	307.377
1_MACS_peak_23036_lociStitched	chr5	159072040	159073475	1	1436	856.5515	328.4715
1_MACS_peak_23109_lociStitched	chr5	171492996	171494431	1	1436	1287.9125	287.574
1_MACS_peak_1162_lociStitched	chr1	87616466	87617900	1	1435	1047.1068	280.7772
1_MACS_peak_1782_lociStitched	chr1	155686306	155687740	1	1435	1162.257	348.17519999999996
1_MACS_peak_4613_lociStitched	chr11	21208894	21210328	1	1435	991.8978	269.592
1_MACS_peak_5845_lociStitched	chr12	1771056	1772490	1	1435	1008.6756	88.191
1_MACS_peak_12444_lociStitched	chr18	5894699	5896133	1	1435	868.0002	128.7732
1_MACS_peak_15108_lociStitched	chr2	86810729	86812163	1	1435	1397.2896	221.553
1_MACS_peak_16855_lociStitched	chr20	30956513	30957947	1	1435	1149.6378	339.14099999999996
1_MACS_peak_20574_lociStitched	chr4	24168312	24169746	1	1435	872.0154	243.4932
1_MACS_peak_22496_lociStitched	chr5	110427424	110428858	1	1435	1194.3786	298.41540000000003
1_MACS_peak_26673_lociStitched	chr8	10412925	10414359	1	1435	707.1054	187.42380000000003
1_MACS_peak_29509_lociStitched	chrX	64753954	64755388	1	1435	831.4331999999999	142.82639999999998
1_MACS_peak_3859_lociStitched	chr10	93842175	93843608	1	1434	831.2832999999999	238.88109999999998
1_MACS_peak_5355_lociStitched	chr11	85511138	85512571	1	1434	1445.0372	249.1987
1_MACS_peak_6846_lociStitched	chr12	92487615	92489048	1	1434	823.1152000000001	229.42329999999998
1_MACS_peak_8479_lociStitched	chr14	81768876	81770309	1	1434	817.8131	118.36580000000001
1_MACS_peak_14640_lociStitched	chr2	45781254	45782687	1	1434	912.5344	232.14600000000002
1_MACS_peak_17693_lociStitched	chr21	45031530	45032963	1	1434	1204.2932	285.7402
1_MACS_peak_20292_lociStitched	chr3	195442626	195444059	1	1434	880.2918999999999	402.3864
1_MACS_peak_27094_lociStitched	chr8	53960969	53962402	1	1434	1085.0676	194.1715
1_MACS_peak_29654_lociStitched	chrX	97250249	97251682	1	1434	799.3273999999999	145.8794
1_MACS_peak_490_lociStitched	chr1	29556728	29558160	1	1433	1139.156	330.2192
1_MACS_peak_3065_lociStitched	chr10	6621734	6623166	1	1433	1389.04	125.1568
1_MACS_peak_5142_lociStitched	chr11	67888429	67889861	1	1433	1513.0511999999999	199.04800000000003
1_MACS_peak_7437_lociStitched	chr13	25875160	25876592	1	1433	1648.232	79.7624
1_MACS_peak_7678_lociStitched	chr13	53190663	53192095	1	1433	1375.0064	184.29840000000002
1_MACS_peak_7849_lociStitched	chr13	100632298	100633730	1	1433	953.5688000000001	108.68879999999999
1_MACS_peak_8118_lociStitched	chr14	35399487	35400919	1	1433	965.168	60.2872
1_MACS_peak_8280_lociStitched	chr14	61123341	61124773	1	1433	1323.7408	62.8648
1_MACS_peak_13183_lociStitched	chr19	6278632	6280064	1	1433	1514.3400000000001	216.948
1_MACS_peak_14185_lociStitched	chr2	23442	24874	1	1433	1037.0544	225.2536
1_MACS_peak_15758_lociStitched	chr2	166005354	166006786	1	1433	658.8632	263.7744
1_MACS_peak_19189_lociStitched	chr3	75833947	75835379	1	1433	2622.5648	249.16799999999998
1_MACS_peak_29995_lociStitched	chrX	154611077	154612509	1	1433	1143.7384	50.5496
1_MACS_peak_2006_lociStitched	chr1	167522011	167523442	1	1432	1614.0249	333.7092
1_MACS_peak_2101_lociStitched	chr1	178024829	178026260	1	1432	995.8329	281.90700000000004
1_MACS_peak_5563_lociStitched	chr11	114057331	114058762	1	1432	1323.675	395.67150000000004
1_MACS_peak_8360_lociStitched	chr14	68758400	68759831	1	1432	763.5816	99.3114
1_MACS_peak_12707_lociStitched	chr18	43354889	43356320	1	1432	4147.6104000000005	246.56130000000002
1_MACS_peak_14170_lociStitched	chr19	58837769	58839200	1	1432	1597.4253	379.3581
1_MACS_peak_17185_lociStitched	chr20	49099414	49100845	1	1432	1521.7253999999998	274.8951
1_MACS_peak_22882_lociStitched	chr5	148232482	148233913	1	1432	789.912	333.7092
1_MACS_peak_26111_lociStitched	chr7	110652832	110654263	1	1432	863.3222999999999	418.2813
1_MACS_peak_29868_lociStitched	chrX	135332431	135333862	1	1432	1312.9424999999999	114.62310000000001
1_MACS_peak_9860_lociStitched	chr16	1401023	1402453	1	1431	1309.88	221.07799999999997
1_MACS_peak_11426_lociStitched	chr17	33786915	33788345	1	1431	1241.097	298.012
1_MACS_peak_17664_lociStitched	chr21	43933249	43934679	1	1431	832.832	157.443
1_MACS_peak_19188_lociStitched	chr3	75720800	75722230	1	1431	1080.794	318.461
1_MACS_peak_23055_lociStitched	chr5	161922940	161924370	1	1431	743.3140000000001	194.051
1_MACS_peak_26135_lociStitched	chr7	112404192	112405622	1	1431	1107.106	238.095
1_MACS_peak_27863_lociStitched	chr9	2241667	2243097	1	1431	1954.667	283.283
1_MACS_peak_28156_lociStitched	chr9	38686933	38688363	1	1431	1020.734	150.15
1_MACS_peak_1184_lociStitched	chr1	89752077	89753506	1	1430	1184.3552	255.2194
1_MACS_peak_1205_lociStitched	chr1	91683096	91684525	1	1430	1154.3462	274.368
1_MACS_peak_3810_lociStitched	chr10	89821915	89823344	1	1430	1036.3108	319.9531
1_MACS_peak_4847_lociStitched	chr11	58329593	58331022	1	1430	1092.6134	268.5091
1_MACS_peak_5400_lociStitched	chr11	94706130	94707559	1	1430	1639.2059	260.3638
1_MACS_peak_12727_lociStitched	chr18	44701638	44703067	1	1430	2669.8007000000002	223.49560000000002
1_MACS_peak_15031_lociStitched	chr2	76234629	76236058	1	1430	1319.6815	211.0633
1_MACS_peak_21444_lociStitched	chr4	152252080	152253509	1	1430	1011.3033	288.0864
1_MACS_peak_23169_lociStitched	chr5	175842543	175843972	1	1430	2692.8076	201.06029999999998
1_MACS_peak_24202_lociStitched	chr6	79538723	79540152	1	1430	641.3352	253.7904
1_MACS_peak_25689_lociStitched	chr7	73416542	73417971	1	1430	999.2997	179.6253
1_MACS_peak_25806_lociStitched	chr7	82593217	82594646	1	1430	1227.0823	321.3821
1_MACS_peak_27759_lociStitched	chr8	144597417	144598846	1	1430	1418.5683000000001	193.0579
1_MACS_peak_28070_lociStitched	chr9	34457537	34458966	1	1430	1358.5502999999999	196.77329999999998
1_MACS_peak_28438_lociStitched	chr9	95168271	95169700	1	1430	1063.8905	265.65110000000004
1_MACS_peak_1125_lociStitched	chr1	84464170	84465598	1	1429	4624.578	199.6344
1_MACS_peak_7272_lociStitched	chr12	123258707	123260135	1	1429	848.6604000000001	133.23239999999998
1_MACS_peak_7461_lociStitched	chr13	30168475	30169903	1	1429	2014.7652	96.67559999999999
1_MACS_peak_13001_lociStitched	chr18	77710941	77712369	1	1429	1035.5855999999999	149.6544
1_MACS_peak_13546_lociStitched	chr19	18793610	18795038	1	1429	1801.422	180.49920000000003
1_MACS_peak_14535_lociStitched	chr2	37423159	37424587	1	1429	2153.9952	254.0412
1_MACS_peak_18708_lociStitched	chr3	36483982	36485410	1	1429	911.064	230.3364
1_MACS_peak_19061_lociStitched	chr3	58570439	58571867	1	1429	1155.5376	282.31559999999996
1_MACS_peak_21008_lociStitched	chr4	87477998	87479426	1	1429	858.6564	144.942
1_MACS_peak_21479_lociStitched	chr4	156296970	156298398	1	1429	1644.3419999999999	344.5764
1_MACS_peak_24619_lociStitched	chr6	129982859	129984287	1	1429	1066.0020000000002	258.61080000000004
1_MACS_peak_27957_lociStitched	chr9	16178971	16180399	1	1429	1245.5016	110.9556
1_MACS_peak_9408_lociStitched	chr15	73718438	73719865	1	1428	742.8961999999999	184.9392
1_MACS_peak_12602_lociStitched	chr18	23935453	23936880	1	1428	1120.4804	208.05660000000003
1_MACS_peak_14754_lociStitched	chr2	56102501	56103928	1	1428	1086.2323999999999	236.31119999999999
1_MACS_peak_17383_lociStitched	chr21	9674874	9676301	1	1428	763.8731	299.0992
1_MACS_peak_17998_lociStitched	chr22	31101514	31102941	1	1428	887.4513000000001	309.0882
1_MACS_peak_19119_lociStitched	chr3	69164368	69165795	1	1428	958.8013000000001	188.9348
1_MACS_peak_22358_lociStitched	chr5	88716323	88717750	1	1428	866.7598	337.7709
1_MACS_peak_25284_lociStitched	chr7	26415637	26417064	1	1428	676.2553	154.8295
1_MACS_peak_407_lociStitched	chr1	26662406	26663832	1	1427	926.1869999999999	271.5104
1_MACS_peak_900_lociStitched	chr1	54104491	54105917	1	1427	782.0184	311.581
1_MACS_peak_1492_lociStitched	chr1	144383389	144384815	1	1427	1137.8054	355.9296
1_MACS_peak_5991_lociStitched	chr12	9767310	9768736	1	1427	797.7044	232.1528
1_MACS_peak_12684_lociStitched	chr18	39534513	39535939	1	1427	1053.6714	259.1042
1_MACS_peak_14991_lociStitched	chr2	74153273	74154699	1	1427	1793.908	283.4888
1_MACS_peak_17089_lociStitched	chr20	43691668	43693094	1	1427	1039.4114	314.8608
1_MACS_peak_17937_lociStitched	chr22	26907758	26909184	1	1427	1246.7518	329.9764
1_MACS_peak_20215_lociStitched	chr3	186940997	186942423	1	1427	952.5680000000001	251.5464
1_MACS_peak_20256_lociStitched	chr3	193764376	193765802	1	1427	1008.6098000000001	376.6066
1_MACS_peak_22396_lociStitched	chr5	94038006	94039432	1	1427	747.5092	220.7448
1_MACS_peak_25347_lociStitched	chr7	32996448	32997874	1	1427	1708.2054	275.6458
1_MACS_peak_26103_lociStitched	chr7	107968009	107969435	1	1427	835.3507999999999	309.7272
1_MACS_peak_26139_lociStitched	chr7	112699634	112701060	1	1427	779.7367999999999	297.1784
1_MACS_peak_26635_lociStitched	chr8	5368985	5370411	1	1427	997.7722	153.0098
