REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X05_0EWR_0229Kronos_MM1S.KB.3hr.1_H3K18Ac_hs.dm_i07.bam	X39_0EXR_0229Kronos_MM1S.KB.3hr.1_Input_hs_i82.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isStretch
2_MACS_peak_6538_lociStitched	chr12	56320057	56326204	2	6129	8961.7113	1065.8898	1307	DGKA,WIBG	CDK2,RAB5B,SILV	WIBG	1307	1
3_MACS_peak_6583_lociStitched	chr12	57471243	57483804	3	6128	10243.4955	1797.4791	1308	NAB2,TMEM194A	LRP1,MYO1A,STAT6	TMEM194A	1308	1
2_MACS_peak_199_lociStitched	chr1	14500906	14508958	2	6122	7130.046	1268.19	1309			KAZ	1309	1
1_MACS_peak_28693_lociStitched	chr9	117210047	117216167	1	6121	15938.928	1091.808	1310	DFNB31		DFNB31	1310	1
3_MACS_peak_19239_lociStitched	chr3	98273735	98283734	3	6118	12708.729	1461.8538	1311		GPR15,CLDND1,CPOX	GPR15	1311	1
2_MACS_peak_20182_lociStitched	chr3	185825251	185837642	2	6114	7082.6956	2687.6079	1312	ETV5		ETV5	1312	1
2_MACS_peak_20444_lociStitched	chr4	6987569	6995917	2	6112	11213.8684	1328.1668	1313	TBC1D14	TADA2B,CCDC96	TBC1D14	1313	1
3_MACS_peak_10943_lociStitched	chr17	1618334	1628826	3	6111	20925.2448	1821.4112	1314	WDR81,C17orf91	SERPINF2,SERPINF1,PRPF8,TLCD2,MIR22	WDR81	1314	1
3_MACS_peak_14965_lociStitched	chr2	71291241	71300413	3	6107	10316.6656	1683.9792	1315	NAGK	OR7E91P	NAGK	1315	1
1_MACS_peak_4083_lociStitched	chr10	111966929	111973032	1	6104	10121.8255	1185.2026	1316	MXI1	MXI1	MXI1	1316	1
3_MACS_peak_27553_lociStitched	chr8	124046515	124055333	3	6101	8071.9972	1911.7424	1317	DERL1	WDR67	DERL1	1317	1
2_MACS_peak_3707_lociStitched	chr10	78983130	78992605	2	6098	11243.035	1455.36	1318	KCNMA1		KCNMA1	1318	1
1_MACS_peak_12874_lociStitched	chr18	56751290	56757378	1	6089	18718.7736	1227.9496	1319		LOC390858,SEC11C	LOC390858	1319	1
2_MACS_peak_21014_lociStitched	chr4	87876781	87884256	2	6088	8040.11	1182.545	1320	AFF1	AFF1	AFF1	1320	1
2_MACS_peak_6340_lociStitched	chr12	46909457	46919206	2	6087	11126.5337	1593.9615	1321			SLC38A2	1321	1
2_MACS_peak_5711_lociStitched	chr11	124932196	124943947	2	6086	15445.5144	1784.9769	1322	SLC37A2	TMEM218	SLC37A2	1322	1
3_MACS_peak_18874_lociStitched	chr3	47017346	47030405	3	6086	10585.6254	2118.1698	1323	NBEAL2,CCDC12	NRADDP	NBEAL2	1323	1
3_MACS_peak_14088_lociStitched	chr19	54880394	54891047	3	6082	7170.5343	1373.1717	1324		TTYH1,LILRA4,LAIR1	LAIR1	1324	1
5_MACS_peak_4335_lociStitched	chr11	818885	833910	5	6080	5709.5	1484.47	1325	PNPLA2,EFCAB4A,CD151	RPLP2,SNORA52,TSPAN4,PDDC1,CEND1,SLC25A22,LRDD,POLR2L	EFCAB4A	1325	1
3_MACS_peak_25381_lociStitched	chr7	37244012	37253059	3	6072	6154.6741	1659.2198	1326	ELMO1		ELMO1	1326	1
1_MACS_peak_23426_lociStitched	chr6	12007935	12014005	1	6071	18705.919	938.422	1327	HIVEP1		HIVEP1	1327	1
2_MACS_peak_8922_lociStitched	chr15	38477816	38485254	2	6068	7080.976	1203.4684	1328			SPRED1	1328	1
