REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X05_0EWR_0229Kronos_MM1S.KB.3hr.1_H3K18Ac_hs.dm_i07.bam	X39_0EXR_0229Kronos_MM1S.KB.3hr.1_Input_hs_i82.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
2_MACS_peak_18077_lociStitched	chr22	36552388	36559979	2	6567	12121.3088	1511.3681	1121	APOL3	APOL4	APOL3	APOL3	0.33310000000000006	1121	1
3_MACS_peak_16301_lociStitched	chr2	220109415	220120514	3	6566	12142.306	1854.6429	1122	STK16,TUBA4B,GLB1L,TUBA4A	ZFAND2B,ANKZF1,DNAJB2,ABCB6,ATG9A,MIR153-1	TUBA4B	ATG9A	0.2803	1122	1
3_MACS_peak_11224_lociStitched	chr17	19084312	19100532	3	6565	12525.084	2288.642	1123		EPN2	EPN2	EPN2	0.10309999999999998	1123	1
1_MACS_peak_9160_lociStitched	chr15	52669993	52676549	1	6557	10213.5924	1104.686	1124	MYO5A		MYO5C	MYO5C	NONE	1124	1
2_MACS_peak_110_lociStitched	chr1	8760752	8773538	2	6557	7358.343	1777.254	1125	RERE		RERE	RERE	0.004900000000000002	1125	1
1_MACS_peak_9465_lociStitched	chr15	75491030	75497576	1	6547	17833.2678	1259.4504	1126	C15orf39		C15orf39	C15orf39	0.8325	1126	1
2_MACS_peak_14771_lociStitched	chr2	60776292	60783440	2	6538	8374.5968	1182.994	1127	BCL11A		BCL11A	BCL11A	0.0742	1127	1
2_MACS_peak_15966_lociStitched	chr2	188444881	188453409	2	6537	12472.2	1163.2192	1128		TFPI	TFPI	TFPI	0.044600000000000015	1128	1
2_MACS_peak_20362_lociStitched	chr4	1712589	1724714	2	6535	24151.7875	1766.6125	1129	TACC3,SLBP,TMEM129	FAM53A	TMEM129	TMEM129	1.4437	1129	1
2_MACS_peak_17951_lociStitched	chr22	27100628	27108375	2	6534	5346.9794	1197.6862	1130		MIAT	MIAT	MIAT	0.4633999999999999	1130	1
1_MACS_peak_29614_lociStitched	chrX	78199800	78206331	1	6532	13442.1042	709.9197	1131	P2RY10	MIR4328	P2RY10	P2RY10	0.48169999999999996	1131	1
3_MACS_peak_19836_lociStitched	chr3	156533869	156544879	3	6530	17433.234	2182.182	1132	LEKR1	PA2G4P4	LEKR1	PA2G4P4	0.1766	1132	1
1_MACS_peak_20238_lociStitched	chr3	191755179	191761704	1	6526	11423.97	1366.335	1133			FGF12	FGF12	NONE	1133	1
2_MACS_peak_12377_lociStitched	chr17	80405971	80417669	2	6524	21116.0598	2145.4132	1134	NARF,C17orf62	HEXDC,C17orf101	C17orf62	C17orf62	0.671	1134	1
1_MACS_peak_5841_lociStitched	chr12	1638663	1645183	1	6521	12770.072	1254.448	1135		LOC100292680	LOC100292680	LOC100292680	0.009900000000000006	1135	1
2_MACS_peak_46_lociStitched	chr1	1708310	1715028	2	6521	13636.1964	1226.035	1136	NADK	SLC35E2,NADK	NADK	SLC35E2	0.5171	1136	1
3_MACS_peak_645_lociStitched	chr1	39657131	39672094	3	6519	9378.8084	2262.4056	1137	MACF1		MACF1	MACF1	0.038000000000000006	1137	1
1_MACS_peak_12562_lociStitched	chr18	20803763	20810280	1	6518	13971.7963	1182.1838	1138	CABLES1		CABLES1	CABLES1	0.2973	1138	1
2_MACS_peak_5622_lociStitched	chr11	118795215	118801788	2	6518	8760.4944	1327.0887	1139		CXCR5,UPK2,FOXR1,BCL9L	BCL9L	CXCR5	0.055999999999999994	1139	1
2_MACS_peak_6706_lociStitched	chr12	69195720	69206017	2	6516	20374.6739	1608.3914	1140	MDM2		MDM2	MDM2	0.37570000000000003	1140	1
3_MACS_peak_24614_lociStitched	chr6	129809987	129823606	3	6513	14208.7027	2271.6492	1141	LAMA2		ARHGAP18	ARHGAP18	0.1951	1141	1
2_MACS_peak_12236_lociStitched	chr17	75361575	75369887	2	6509	17631.4144	1456.2624	1142	SEPT9	SEPT9,MIR4316	SEPT9	SEPT9	0.2239	1142	1
2_MACS_peak_29316_lociStitched	chrX	40028240	40037134	2	6509	20367.26	783.5614	1143	BCOR		BCOR	BCOR	0.27349999999999997	1143	1
3_MACS_peak_29864_lociStitched	chrX	135228288	135245240	3	6508	8935.3992	1379.8928	1144	FHL1	FHL1	FHL1	FHL1	0.0864	1144	1
1_MACS_peak_1542_lociStitched	chr1	146513820	146520326	1	6507	13170.0958	1536.7172	1145	LOC728989		LOC728989	LOC728989	0.3292	1145	1
2_MACS_peak_21182_lociStitched	chr4	110196644	110207407	2	6505	6558.9722	1328.1542	1146	COL25A1		COL25A1	NONE	NONE	1146	1
1_MACS_peak_1753_lociStitched	chr1	154971143	154977644	1	6502	17910.9051	1463.3751	1147	ZBTB7B	CKS1B,MIR4258,FLAD1,LENEP,DCST1,ADAM15,PBXIP1,PYGO2,SHC1,DCST2	ZBTB7B	PBXIP1	2.3592	1147	1
2_MACS_peak_21705_lociStitched	chr5	217394	224746	2	6500	9103.2464	1295.4224	1148	SDHA,CCDC127	LRRC14B,PDCD6	SDHA	LRRC14B	0.7787	1148	1
2_MACS_peak_5242_lociStitched	chr11	74659313	74665821	2	6498	10278.7352	1320.4732	1149	SPCS2,XRRA1	NEU3	SPCS2	SPCS2	0.1918	1149	1
3_MACS_peak_5611_lociStitched	chr11	118560254	118568182	3	6496	7192.2816	1456.3736	1150		TREH	TREH	NONE	NONE	1150	1
2_MACS_peak_2203_lociStitched	chr1	185124283	185131539	2	6493	15360.2264	2205.824	1151	C1orf26,C1orf25		C1orf26	C1orf26	0.034499999999999975	1151	1
2_MACS_peak_12259_lociStitched	chr17	76163746	76171307	2	6491	15954.4661	1274.0285	1152	SYNGR2,TK1	TMC8,C17orf99,AFMID,BIRC5,TMC6,EPR1	SYNGR2	C17orf99	1.1779000000000002	1152	1
2_MACS_peak_25030_lociStitched	chr7	2438684	2447671	2	6490	13765.3879	1308.5072	1153	CHST12	EIF3B	CHST12	EIF3B	0.6784	1153	1
2_MACS_peak_13619_lociStitched	chr19	28955072	28961635	2	6489	9939.6635	1109.8033	1154			LOC148145	LOC148145	NONE	1154	1
2_MACS_peak_18189_lociStitched	chr22	39509108	39522039	2	6489	7498.6869	1727.5816	1155		APOBEC3G,APOBEC3H,CBX7	APOBEC3H	APOBEC3G	0.6000000000000001	1155	1
3_MACS_peak_7860_lociStitched	chr13	103236784	103251026	3	6488	16839.7408	2194.6922	1156	TPP2		TPP2	TPP2	0.1095	1156	1
1_MACS_peak_17651_lociStitched	chr21	43480420	43486906	1	6487	57344.6718	2150.109	1157	UMODL1	C21orf121,UMODL1,ZNF295,C21orf128	UMODL1	UMODL1	0.8325	1157	1
1_MACS_peak_6899_lociStitched	chr12	94597179	94603658	1	6480	34175.4292	1240.0806	1158	PLXNC1		PLXNC1	PLXNC1	0.4694	1158	1
4_MACS_peak_2424_lociStitched	chr1	205281778	205295044	4	6479	11944.7064	3113.5302	1159	NUAK2	KLHDC8A	NUAK2	NUAK2	0.31889999999999996	1159	1
4_MACS_peak_6009_lociStitched	chr12	10291779	10306631	4	6479	7616.1056	2015.4164	1160		C12orf59,CLEC1A,CLEC7A,OLR1	CLEC7A	CLEC7A	0.154	1160	1
3_MACS_peak_26534_lociStitched	chr7	150776722	150785592	3	6478	12181.171	1758.921	1161	AGAP3,FASTK,TMUB1	ACCN3,SLC4A2,CDK5	TMUB1	TMUB1	0.8311000000000001	1161	1
2_MACS_peak_29967_lociStitched	chrX	153616038	153628085	2	6476	14715.4105	1086.6394	1162	RPL10	EMD,SNORA70,TAZ,ATP6AP1,GDI1,FAM50A,FLNA,DNASE1L1	RPL10	SNORA70	0.7178	1162	1
1_MACS_peak_196_lociStitched	chr1	14361123	14367595	1	6473	12506.4928	1097.6512	1163			PRDM2	PRDM2	NONE	1163	1
2_MACS_peak_2901_lociStitched	chr1	240074725	240082585	2	6472	17499.504	1844.742	1164			RPS7P5	RPS7P5	NONE	1164	1
2_MACS_peak_13463_lociStitched	chr19	16475969	16484271	2	6472	11583.7806	1474.4352	1165	EPS15L1	KLF2	KLF2	KLF2	0.4696	1165	1
2_MACS_peak_19073_lociStitched	chr3	61615608	61624716	2	6472	11336.7276	1426.3128	1166	PTPRG		PTPRG	PTPRG	0.0050000000000000044	1166	1
3_MACS_peak_2021_lociStitched	chr1	168302136	168318212	3	6466	7965.658	3533.5048	1167		MIR557	MIR557	NONE	NONE	1167	1
2_MACS_peak_5681_lociStitched	chr11	122614016	122621320	2	6462	6325.9944	1240.9496	1168	UBASH3B		UBASH3B	UBASH3B	0.056999999999999995	1168	1
3_MACS_peak_6497_lociStitched	chr12	53886319	53903072	3	6462	11593.076	2496.197	1169	TARBP2,MAP3K12,NPFF	PCBP2	TARBP2	PCBP2	0.513	1169	1
1_MACS_peak_9802_lociStitched	chr15	101458047	101464507	1	6461	12281.752	1113.704	1170	LRRK1	ALDH1A3	LRRK1	ALDH1A3	0.08570000000000001	1170	1
2_MACS_peak_15837_lociStitched	chr2	174853072	174863072	2	6459	9218	1547	1171		SP3	SP3	SP3	0.2251	1171	1
1_MACS_peak_12052_lociStitched	chr17	65642458	65648909	1	6452	25230.5061	1333.4217	1172	PITPNC1		NOL11	NOL11	NONE	1172	1
2_MACS_peak_13889_lociStitched	chr19	45541525	45553956	2	6452	9172.8349	2128.1872	1173	CLASRP	RELB,GEMIN7,ZNF296	CLASRP	GEMIN7	0.6501	1173	1
3_MACS_peak_29069_lociStitched	chrX	1324919	1335431	3	6448	7305.84	372.1248	1174	CRLF2		CRLF2	CRLF2	0.2551	1174	1
3_MACS_peak_5021_lociStitched	chr11	65236142	65246279	3	6444	23230.9629	1425.2622	1175		NEAT1,MIR612,MALAT1,SCYL1	MALAT1	NEAT1	7.3893	1175	1
3_MACS_peak_16278_lociStitched	chr2	219259999	219272200	3	6441	12241.2633	1510.4838	1176	SLC11A1,CTDSP1,MIR26B	C2orf62,VIL1	MIR26B	MIR26B	0.4141	1176	1
2_MACS_peak_20294_lociStitched	chr3	195632260	195642421	2	6438	21328.9551	2458.962	1177	TNK2	TNK2	TNK2	TNK2	0.385	1177	1
2_MACS_peak_12021_lociStitched	chr17	62980051	62986668	2	6434	21495.3245	1266.4938	1178		AMZ2P1	AMZ2P1	AMZ2P1	0.47130000000000005	1178	1
3_MACS_peak_6219_lociStitched	chr12	31331678	31342174	3	6433	5527.1936	1320.3968	1179			DDX11	DDX11	0.5371	1179	1
2_MACS_peak_26923_lociStitched	chr8	29592495	29599228	2	6430	12095.1612	1072.5669	1180	C8orf75		C8orf75	C8orf75	0.3914	1180	1
3_MACS_peak_11080_lociStitched	chr17	7475226	7488649	3	6430	14249.8568	2330.2328	1181	SENP3,EIF4A1,SNORA48,SNORD10,SNORA67,CD68,MPDU1	TNFSF12,TNFSF13,SHBG,SOX15,FXR2,SAT2	SNORA67	SOX15	0.5649	1181	1
2_MACS_peak_29945_lociStitched	chrX	153189368	153200547	2	6423	17504.0782	1038.5291	1182	ARHGAP4,NAA10	AVPR2,TMEM187,MIR3202-1,L1CAM,RENBP,HCFC1,MIR3202-2	ARHGAP4	TMEM187	1.0131000000000001	1182	1
2_MACS_peak_19038_lociStitched	chr3	56948240	56956507	2	6422	14223.3735	1727.803	1183	ARHGEF3		ARHGEF3	ARHGEF3	0.032799999999999996	1183	1
2_MACS_peak_12331_lociStitched	chr17	79478360	79487363	2	6421	14238.2445	1258.6194	1184	ACTG1	FSCN2,C17orf70	ACTG1	ACTG1	0.837	1184	1
3_MACS_peak_24455_lociStitched	chr6	109075220	109089974	3	6421	8808.138	2592.2778	1185	NCRNA00222		NCRNA00222	NCRNA00222	0.2512	1185	1
2_MACS_peak_15841_lociStitched	chr2	174895837	174905164	2	6414	9810.1386	1437.2907	1186			SP3	SP3	0.2251	1186	1
3_MACS_peak_18630_lociStitched	chr3	25871768	25879334	3	6407	9459.0132	1279.4106	1187		OXSM,NGLY1,LOC285326	LOC285326	OXSM	0.1048	1187	1
3_MACS_peak_18590_lociStitched	chr3	17780757	17789919	3	6400	12149.7282	1472.3334	1188	TBC1D5	TBC1D5	TBC1D5	NONE	NONE	1188	1
2_MACS_peak_15275_lociStitched	chr2	106406373	106416281	2	6400	13063.698	1869.6396	1189	NCK2		NCK2	NCK2	0.08889999999999999	1189	1
3_MACS_peak_25188_lociStitched	chr7	20230064	20241673	3	6389	6359.4102	1668.2133	1190	MACC1		MACC1	MACC1	0.3494	1190	1
1_MACS_peak_22302_lociStitched	chr5	81145840	81152224	1	6385	17599.4112	1184.232	1191			SSBP2	SSBP2	NONE	1191	1
1_MACS_peak_4355_lociStitched	chr11	1870929	1877313	1	6385	13065.4944	971.0064	1192	LSP1	SYT8,TNNI2,LSP1,MIR4298	LSP1	LSP1	0.22369999999999998	1192	1
2_MACS_peak_2743_lociStitched	chr1	226591859	226600031	2	6383	16890.7068	2000.5056	1193	PARP1		PARP1	PARP1	0.23349999999999999	1193	1
2_MACS_peak_13461_lociStitched	chr19	16434625	16442425	2	6381	7126.08	1283.1	1194	KLF2		KLF2	KLF2	0.4696	1194	1
2_MACS_peak_10634_lociStitched	chr16	68788629	68796206	2	6377	14813.035	1407.8066	1195	CDH1		CDH1	CDH1	0.12090000000000001	1195	1
4_MACS_peak_26439_lociStitched	chr7	142416113	142431306	4	6377	5847.7857	2851.7261	1196		MTRNR2L6,PRSS1,TRY6,PRSS2	PRSS1	MTRNR2L6	0.0655	1196	1
2_MACS_peak_12960_lociStitched	chr18	72162541	72169891	2	6376	11141.13	1460.445	1197	CNDP2	CNDP1,FAM69C	CNDP2	CNDP2	0.2371	1197	1
1_MACS_peak_21637_lociStitched	chr4	185454548	185460918	1	6371	14292.369	1537.718	1198			IRF2	IRF2	1.3247	1198	1
2_MACS_peak_16056_lociStitched	chr2	198073212	198083494	2	6370	12541.9836	1798.3218	1199	ANKRD44		ANKRD44	ANKRD44	0.1249	1199	1
3_MACS_peak_17845_lociStitched	chr22	22511023	22523859	3	6370	16820.2944	2189.8216	1200			VPREB1	VPREB1	0.00739999999999999	1200	1
2_MACS_peak_28240_lociStitched	chr9	70644939	70651385	2	6367	10418.6698	970.7676	1201			CBWD5	CBWD5	NONE	1201	1
1_MACS_peak_16412_lociStitched	chr2	232570536	232576900	1	6365	18101.7616	554.3044	1202	PTMA	MIR1244-1	PTMA	PTMA	1.1602999999999999	1202	1
2_MACS_peak_27690_lociStitched	chr8	134221444	134232134	2	6365	17557.256	1404.666	1203	WISP1		WISP1	WISP1	0.3888	1203	1
2_MACS_peak_26618_lociStitched	chr8	1991045	2000098	2	6364	17395.3395	1261.0829	1204	MYOM2		MYOM2	MYOM2	0.7464999999999999	1204	1
2_MACS_peak_14831_lociStitched	chr2	64551649	64558646	2	6360	15044.9494	1418.2919	1205			LOC150992	LOC150992	0.33209999999999995	1205	1
2_MACS_peak_26337_lociStitched	chr7	133728229	133737250	2	6358	7491.9405	2082.0468	1206	EXOC4		LRGUK	LRGUK	NONE	1206	1
2_MACS_peak_4636_lociStitched	chr11	26099288	26110869	2	6353	15241.7541	1630.6048	1207			ANO3	ANO3	NONE	1207	1
3_MACS_peak_13219_lociStitched	chr19	7400669	7410760	3	6352	11379.6207	2602.4689	1208		ARHGEF18	ARHGEF18	NONE	NONE	1208	1
1_MACS_peak_20893_lociStitched	chr4	76023290	76029640	1	6351	22183.725	1461.77	1209			PARM1	PARM1	NONE	1209	1
2_MACS_peak_7008_lociStitched	chr12	104318406	104325718	2	6348	31793.3072	1441.9264	1210	HSP90B1,MIR3652,GNN	TDG,C12orf73	GNN	GNN	0.38880000000000003	1210	1
3_MACS_peak_20640_lociStitched	chr4	38064230	38074138	3	6341	5868.5084	1270.2056	1211	TBC1D1		PTTG2	PTTG2	NONE	1211	1
2_MACS_peak_17131_lociStitched	chr20	46040498	46046928	2	6340	12669.672	1141.968	1212			ZMYND8	ZMYND8	0.21550000000000002	1212	1
3_MACS_peak_10348_lociStitched	chr16	30953073	30970392	3	6340	12868.017	2308.6227	1213	FBXL19,ORAI3,SETD1A	MIR762,CTF1,HSD3B7,BCL7C,NCRNA00095	ORAI3	ORAI3	0.6397999999999999	1213	1
4_MACS_peak_19611_lociStitched	chr3	132254824	132270681	4	6338	9622.0276	2121.6666	1214	DNAJC13	CCRL1	CCRL1	NONE	NONE	1214	1
3_MACS_peak_23120_lociStitched	chr5	172191461	172205470	3	6336	14074.8423	2402.5435	1215	DUSP1		DUSP1	DUSP1	0.8508000000000001	1215	1
2_MACS_peak_23986_lociStitched	chr6	44077085	44085482	2	6335	7504.3989	1684.4382	1216	MRPL14	TMEM63B,CAPN11	MRPL14	MRPL14	0.30269999999999997	1216	1
2_MACS_peak_14619_lociStitched	chr2	43647912	43655011	2	6333	9700.7835	1101.0549	1217	THADA		THADA	THADA	0.0843	1217	1
2_MACS_peak_14617_lociStitched	chr2	43627661	43636234	2	6331	9056.5172	1289.3792	1218	THADA		LOC100129726	LOC100129726	1.5914	1218	1
2_MACS_peak_26961_lociStitched	chr8	33420777	33428337	2	6330	10105.452	1113.588	1219	RNF122	DUSP26	RNF122	RNF122	0.6939	1219	1
1_MACS_peak_1724_lociStitched	chr1	154296608	154302935	1	6328	33999.3999	1948.0833	1220	AQP10,ATP8B2		ATP8B2	ATP8B2	1.4274	1220	1
3_MACS_peak_11077_lociStitched	chr17	7455268	7466179	3	6328	7821.0048	1540.6332	1221	TNFSF12,TNFSF12-TNFSF13,TNFSF13,SENP3	EIF4A1,SNORA48,SNORD10,SNORA67,CD68,MPDU1,SOX15	TNFSF13	CD68	0.6581	1221	1
3_MACS_peak_25950_lociStitched	chr7	100020434	100034966	3	6327	21399.8232	2182.7064	1222	MEPCE,ZCWPW1,C7orf47	PILRA,C7orf51,C7orf61,TSC22D4	MEPCE	MEPCE	1.2268000000000001	1222	1
2_MACS_peak_12171_lociStitched	chr17	73774450	73782514	2	6324	22978.368	1459.584	1223	UNK,H3F3B	GALK1	UNK	UNK	0.3629	1223	1
3_MACS_peak_26086_lociStitched	chr7	106526949	106536695	3	6322	6615.5848	2325.3956	1224	PIK3CG		PIK3CG	PIK3CG	0.566	1224	1
2_MACS_peak_14879_lociStitched	chr2	65657131	65665134	2	6320	8880.9291	1273.2773	1225	SPRED2		SPRED2	SPRED2	0.15239999999999998	1225	1
3_MACS_peak_24044_lociStitched	chr6	52160427	52173584	3	6313	10080.8934	1893.2923	1226		MCM3	MCM3	MCM3	0.14619999999999997	1226	1
2_MACS_peak_22897_lociStitched	chr5	149155852	149162200	2	6309	11115.348	1091.856	1227	PPARGC1B		PPARGC1B	PPARGC1B	0.1373	1227	1
2_MACS_peak_18848_lociStitched	chr3	46389844	46396601	2	6308	9699.6735	1150.0414	1228	CCR2	CCR5	CCR2	CCR2	0.5683	1228	1
2_MACS_peak_29129_lociStitched	chrX	10074294	10081814	2	6306	13157.744	753.504	1229	WWC3	CLCN4	CLCN4	NONE	NONE	1229	1
1_MACS_peak_27281_lociStitched	chr8	81011201	81017504	1	6304	11493.5205	1267.5333	1230	TPD52	TPD52	TPD52	TPD52	0.2582	1230	1
3_MACS_peak_13556_lociStitched	chr19	19173596	19180847	3	6304	7641.1038	1484.2797	1231	SLC25A42	ARMC6,SUGP2	SLC25A42	ARMC6	0.1088	1231	1
2_MACS_peak_7744_lociStitched	chr13	77898949	77905363	2	6302	15242.2296	1323.8496	1232	MYCBP2		MYCBP2	MYCBP2	0.010999999999999996	1232	1
3_MACS_peak_24394_lociStitched	chr6	105931540	105942325	3	6296	7419.0015	1628.535	1233			PREP	PREP	NONE	1233	1
1_MACS_peak_21626_lociStitched	chr4	185301456	185307750	1	6295	45402.3984	1650.2868	1234			IRF2	IRF2	1.3247	1234	1
2_MACS_peak_23886_lociStitched	chr6	37061778	37074216	2	6295	9944.181	2094.5592	1235			PIM1	PIM1	0.9909000000000001	1235	1
2_MACS_peak_18051_lociStitched	chr22	35739452	35749615	2	6287	7942.3845	1640.3082	1236	TOM1	MIR3909,HMOX1,MCM5	MIR3909	MCM5	0.2661	1236	1
3_MACS_peak_20232_lociStitched	chr3	191008011	191019699	3	6287	7477.9824	2443.9608	1237	UTS2D	CCDC50	CCDC50	CCDC50	0.08279999999999998	1237	1
4_MACS_peak_3578_lociStitched	chr10	70974738	70989914	4	6285	10809.8648	2176.2384	1238	HKDC1	SUPV3L1,HK1	HKDC1	SUPV3L1	0.13069999999999998	1238	1
3_MACS_peak_6234_lociStitched	chr12	31901384	31911020	3	6282	6232.5648	1262.316	1239		AMN1,H3F3C	AMN1	AMN1	0.0291	1239	1
2_MACS_peak_28848_lociStitched	chr9	130689135	130700751	2	6282	6855.7632	2074.6176	1240	PIP5KL1,DPM2	AK1,ST6GALNAC6,ST6GALNAC4,FAM102A	PIP5KL1	ST6GALNAC4	0.8184	1240	1
3_MACS_peak_26988_lociStitched	chr8	37748227	37762284	3	6282	7268.8747	2091.6816	1241	RAB11FIP1	BRF2,GOT1L1	RAB11FIP1	RAB11FIP1	0.18059999999999998	1241	1
1_MACS_peak_5161_lociStitched	chr11	69060926	69067206	1	6281	13930.296	1032.432	1242	MYEOV		MYEOV	MYEOV	0.9877999999999999	1242	1
3_MACS_peak_18196_lociStitched	chr22	39631613	39641262	3	6281	6294.0427	1210.9495	1243	PDGFB		PDGFB	PDGFB	0.18879999999999997	1243	1
1_MACS_peak_22382_lociStitched	chr5	90674671	90680949	1	6279	26547.7786	1339.7252	1244	LOC100129716,ARRDC3		ARRDC3	ARRDC3	1.0159	1244	1
3_MACS_peak_1354_lociStitched	chr1	111756786	111765513	3	6279	6144.6807	927.6801	1245		CHI3L2,DENND2D	CHI3L2	DENND2D	0.1199	1245	1
4_MACS_peak_8556_lociStitched	chr14	93229880	93246217	4	6279	8947.7749	1527.5095	1246		GOLGA5,LGMN	GOLGA5	GOLGA5	0.009000000000000001	1246	1
2_MACS_peak_22348_lociStitched	chr5	88563890	88570438	2	6277	22646.258	1222.5116	1247			MEF2C	MEF2C	0.4028999999999999	1247	1
4_MACS_peak_15972_lociStitched	chr2	188846929	188855402	4	6276	5558.288	1371.7787	1248			GULP1	GULP1	NONE	1248	1
3_MACS_peak_25462_lociStitched	chr7	44078198	44087111	3	6275	8482.5021	1487.5797	1249	FLJ35390,DBNL,RASA4P	SPDYE1,POLR2J4,PGAM2,POLM	DBNL	DBNL	0.20470000000000002	1249	1
4_MACS_peak_14108_lociStitched	chr19	55786648	55796088	4	6273	7393.408	1530.224	1250	BRSK1,HSPBP1	TMEM86B,PPP6R1,TMEM150B	HSPBP1	HSPBP1	0.39250000000000007	1250	1
2_MACS_peak_6847_lociStitched	chr12	92534673	92541327	2	6270	9427.3872	1351.4274	1251	BTG1		BTG1	BTG1	0.5367	1251	1
2_MACS_peak_18213_lociStitched	chr22	39862119	39870176	2	6269	11275.7715	1351.1589	1252	MGAT3	MGAT3,SMCR7L,ATF4	MGAT3	ATF4	0.9464	1252	1
2_MACS_peak_26789_lociStitched	chr8	21770104	21778308	2	6269	10046.6184	1344.6356	1253	XPO7,DOK2		XPO7	XPO7	0.033100000000000004	1253	1
1_MACS_peak_22127_lociStitched	chr5	61984804	61991068	1	6265	18316.5624	1344.2544	1254			LRRC70	LRRC70	NONE	1254	1
3_MACS_peak_17849_lociStitched	chr22	22549448	22563337	3	6262	15069.565	2698.6327	1255		VPREB1	VPREB1	VPREB1	0.00739999999999999	1255	1
3_MACS_peak_1909_lociStitched	chr1	161122858	161137347	3	6261	22727.4454	3819.3004	1256	UFC1,USP21,PPOX	NIT1,NDUFS2,FCER1G,PFDN2,DEDD,B4GALT3,ADAMTS4	USP21	B4GALT3	1.0741	1256	1
3_MACS_peak_22779_lociStitched	chr5	139935528	139949772	3	6259	9794.1744	2365.9284	1257	SLC35A4,SRA1,APBB3	EIF4EBP3	APBB3	APBB3	0.4243	1257	1
4_MACS_peak_13267_lociStitched	chr19	9928732	9946917	4	6257	8985.2085	2384.0535	1258	UBL5,PIN1,FBXL12	ZNF846	UBL5	UBL5	0.2784	1258	1
3_MACS_peak_6215_lociStitched	chr12	31244006	31254635	3	6243	11700.4032	1704.8916	1259	DDX11		DDX11	DDX11	0.5371	1259	1
2_MACS_peak_13880_lociStitched	chr19	45250024	45258728	2	6240	11219.456	1384.8064	1260	BCL3	CEACAM16,CBLC	BCL3	BCL3	0.46490000000000004	1260	1
2_MACS_peak_19846_lociStitched	chr3	156845970	156855774	2	6239	11863.8204	2289.234	1261		LOC100498859,LOC339894,CCNL1	LOC339894	LOC100498859	1.6578	1261	1
1_MACS_peak_26891_lociStitched	chr8	28346939	28353175	1	6237	17030.516	1296.4644	1262	FZD3,FBXO16	MIR4288	FZD3	FZD3	0.1666	1262	1
3_MACS_peak_14035_lociStitched	chr19	50311698	50322453	3	6231	13134.006	1705.743	1263	MED25,FUZ	AP2A1,PTOV1,TSKS,PNKP	FUZ	FUZ	0.5962000000000001	1263	1
2_MACS_peak_6937_lociStitched	chr12	96792028	96802872	2	6227	13012.8	1839.1424	1264	CDK17		CDK17	CDK17	0.036699999999999997	1264	1
3_MACS_peak_19937_lociStitched	chr3	169481406	169492266	3	6225	20404.854	2365.308	1265	MYNN,TERC,ARPM1	LRRIQ4,LRRC34	ARPM1	ARPM1	1.3959	1265	1
1_MACS_peak_25198_lociStitched	chr7	20367253	20373475	1	6223	27944.8686	1241.9112	1266	ITGB8		ITGB8	ITGB8	0.34659999999999996	1266	1
2_MACS_peak_9962_lociStitched	chr16	4663637	4676209	2	6223	10588.1384	2051.7504	1267	MGRN1,FAM100A		MGRN1	MGRN1	0.06209999999999999	1267	1
4_MACS_peak_11745_lociStitched	chr17	46018134	46035962	4	6215	7075.9332	2511.9652	1268	PNPO,PRR15L	SP2,CDK5RAP3	PRR15L	SP2	0.17360000000000003	1268	1
2_MACS_peak_28233_lociStitched	chr9	69881692	69892228	2	6214	15025.3896	1681.5456	1269			FOXD4L5	FOXD4L5	NONE	1269	1
2_MACS_peak_1588_lociStitched	chr1	149214034	149225829	2	6214	39019.0395	3867.5805	1270			LOC388692	LOC388692	NONE	1270	1
3_MACS_peak_19092_lociStitched	chr3	64336708	64349412	3	6214	6581.9424	1755.6928	1271			PRICKLE2	PRICKLE2	NONE	1271	1
1_MACS_peak_28588_lociStitched	chr9	108004646	108010858	1	6213	12127.0664	938.012	1272	SLC44A1		SLC44A1	SLC44A1	0.103	1272	1
1_MACS_peak_6689_lociStitched	chr12	68381089	68387301	1	6213	23059.5652	1311.9744	1273			IFNG	IFNG	NONE	1273	1
3_MACS_peak_8007_lociStitched	chr14	23023967	23036769	3	6213	9258.4064	1043.363	1274	DAD1	ABHD4	DAD1	ABHD4	0.23619999999999997	1274	1
2_MACS_peak_18305_lociStitched	chr22	43659046	43669623	2	6209	8710.1595	1308.3749	1275	SCUBE1		SCUBE1	SCUBE1	0.040199999999999986	1275	1
3_MACS_peak_28681_lociStitched	chr9	116278784	116293628	3	6208	7754.5056	2204.334	1276	RGS3	RGS3	RGS3	RGS3	0.0751	1276	1
3_MACS_peak_19355_lociStitched	chr3	111838204	111853843	3	6205	7894.5672	2497.5483	1277	GCET2	C3orf52,MIR567	GCET2	GCET2	0.2629	1277	1
1_MACS_peak_12197_lociStitched	chr17	74257587	74263787	1	6201	15369.8	1061.44	1278	FAM100B	RNF157,QRICH2	FAM100B	FAM100B	0.9430000000000001	1278	1
3_MACS_peak_4525_lociStitched	chr11	12829106	12838556	3	6201	6876.765	1315.44	1279	TEAD1		TEAD1	TEAD1	0.0642	1279	1
2_MACS_peak_5326_lociStitched	chr11	82679114	82690279	2	6201	11167.233	1680.3325	1280			SNORA70E	SNORA70E	0.021900000000000003	1280	1
