REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	33_0EX9_0229Kronos_MM1S-No-Treatment-1_p300_hs_i49.bam	35_0EXN_0229Kronos_MM1S-No-Treatment-1_Input_hs_i77.bam
1_MACS_peak_8992_lociStitched	chr5	161923404	161923994	1	591	405.389	80.771
1_MACS_peak_47_lociStitched	chr1	11333187	11333776	1	590	410.6508	91.1183
1_MACS_peak_9910_lociStitched	chr7	32931625	32932214	1	590	424.1389	73.9784
1_MACS_peak_10610_lociStitched	chr8	40287135	40287724	1	590	450.29049999999995	104.3708
1_MACS_peak_11087_lociStitched	chr9	66102167	66102756	1	590	222.75979999999998	24.7969
1_MACS_peak_11252_lociStitched	chr9	102422353	102422942	1	590	503.5361	153.37560000000002
1_MACS_peak_1628_lociStitched	chr10	108596502	108597090	1	589	356.68080000000003	80.85000000000001
1_MACS_peak_9497_lociStitched	chr6	91195137	91195724	1	588	437.2563	92.8634
1_MACS_peak_10685_lociStitched	chr8	67976260	67976847	1	588	430.1536	109.24069999999999
1_MACS_peak_2892_lociStitched	chr13	32539730	32540316	1	587	248.52259999999998	25.3152
1_MACS_peak_4952_lociStitched	chr19	9545911	9546497	1	587	281.7488	59.3618
1_MACS_peak_10132_lociStitched	chr7	97601175	97601761	1	587	382.072	86.4936
1_MACS_peak_10739_lociStitched	chr8	89295436	89296022	1	587	338.5322	54.0292
1_MACS_peak_11012_lociStitched	chr9	22104981	22105567	1	587	326.3434	52.974399999999996
1_MACS_peak_11636_lociStitched	chrX	109914528	109915114	1	587	396.0188	86.4936
1_MACS_peak_5812_lociStitched	chr2	148601382	148601967	1	586	388.44	46.039500000000004
1_MACS_peak_9837_lociStitched	chr7	20061330	20061915	1	586	332.86499999999995	67.977
1_MACS_peak_4612_lociStitched	chr18	6435623	6436207	1	585	380.3008	43.8584
1_MACS_peak_5701_lociStitched	chr2	111902878	111903462	1	585	404.3032	93.49839999999999
1_MACS_peak_7029_lociStitched	chr3	27065954	27066538	1	585	583.4744	101.2072
1_MACS_peak_428_lociStitched	chr1	118142250	118142833	1	584	406.40930000000003	66.8701
1_MACS_peak_2896_lociStitched	chr13	33762424	33763007	1	584	396.90639999999996	57.6587
1_MACS_peak_11455_lociStitched	chrX	9133888	9134471	1	584	299.54540000000003	66.462
1_MACS_peak_11675_lociStitched	chrX	146002672	146003255	1	584	301.2361	12.243
1_MACS_peak_2382_lociStitched	chr12	18292090	18292672	1	583	348.5016	38.2956
1_MACS_peak_7400_lociStitched	chr3	126701292	126701874	1	583	260.445	62.7396
1_MACS_peak_8949_lociStitched	chr5	150826926	150827508	1	583	360.3744	119.7174
1_MACS_peak_11478_lociStitched	chrX	12968210	12968792	1	583	333.777	51.797999999999995
1_MACS_peak_11501_lociStitched	chrX	19470097	19470679	1	583	195.84300000000002	25.5498
1_MACS_peak_2901_lociStitched	chr13	36796642	36797223	1	582	302.58480000000003	61.9927
1_MACS_peak_8489_lociStitched	chr5	35884472	35885053	1	582	350.11060000000003	53.8006
1_MACS_peak_11520_lociStitched	chrX	30579245	30579826	1	582	271.0365	43.458800000000004
1_MACS_peak_11642_lociStitched	chrX	118925170	118925751	1	582	250.411	55.6598
1_MACS_peak_5328_lociStitched	chr2	30490292	30490872	1	581	411.452	107.068
1_MACS_peak_6524_lociStitched	chr21	19115329	19115909	1	581	407.044	84.44800000000001
1_MACS_peak_8532_lociStitched	chr5	53969480	53970060	1	581	500.13399999999996	136.706
1_MACS_peak_9264_lociStitched	chr6	30778575	30779155	1	581	369.46	85.31800000000001
1_MACS_peak_10158_lociStitched	chr7	100781624	100782204	1	581	414.41	82.534
1_MACS_peak_3567_lociStitched	chr15	68549217	68549796	1	580	429.5022	72.1434
1_MACS_peak_5634_lociStitched	chr2	100692599	100693178	1	580	323.3136	90.4398
1_MACS_peak_6357_lociStitched	chr20	40459209	40459788	1	580	333.73560000000003	59.4054
1_MACS_peak_7196_lociStitched	chr3	66540577	66541156	1	580	371.48639999999995	83.8971
1_MACS_peak_6451_lociStitched	chr20	53095848	53096426	1	579	333.4482	58.1468
1_MACS_peak_7359_lociStitched	chr3	117863731	117864309	1	579	381.30659999999995	71.5564
1_MACS_peak_221_lociStitched	chr1	42726265	42726842	1	578	385.43600000000004	75.2985
1_MACS_peak_270_lociStitched	chr1	59039348	59039925	1	578	516.1841999999999	103.5138
1_MACS_peak_2496_lociStitched	chr12	43678928	43679505	1	578	346.0846	83.6073
1_MACS_peak_3139_lociStitched	chr14	55249229	55249806	1	578	354.2203	64.2778
1_MACS_peak_3211_lociStitched	chr14	86632757	86633334	1	578	398.13	62.142900000000004
1_MACS_peak_5856_lociStitched	chr2	160057707	160058284	1	578	373.66519999999997	70.2786
1_MACS_peak_6173_lociStitched	chr2	239323606	239324183	1	578	351.16220000000004	80.203
1_MACS_peak_6533_lociStitched	chr21	19974893	19975470	1	578	557.4974	185.1593
1_MACS_peak_245_lociStitched	chr1	49388753	49389329	1	577	319.392	41.126400000000004
1_MACS_peak_2105_lociStitched	chr11	97576776	97577352	1	577	380.3328	48.5568
1_MACS_peak_3004_lociStitched	chr13	94965065	94965641	1	577	451.1232	75.0528
1_MACS_peak_7295_lociStitched	chr3	101528512	101529088	1	577	381.4848	68.3712
1_MACS_peak_8692_lociStitched	chr5	90139131	90139707	1	577	428.37120000000004	78.048
1_MACS_peak_8707_lociStitched	chr5	93909066	93909642	1	577	234.83520000000001	40.32000000000001
1_MACS_peak_9132_lociStitched	chr6	10901999	10902575	1	577	554.2848	86.45760000000001
1_MACS_peak_9793_lociStitched	chr7	5534233	5534809	1	577	404.64	74.4192
1_MACS_peak_10098_lociStitched	chr7	86896767	86897343	1	577	424.9728	77.12639999999999
1_MACS_peak_1259_lociStitched	chr10	19807360	19807935	1	576	376.5675	72.91
1_MACS_peak_1290_lociStitched	chr10	28656968	28657543	1	576	320.6775	56.7525
1_MACS_peak_8955_lociStitched	chr5	153763961	153764536	1	576	530.0925000000001	144.6125
1_MACS_peak_1051_lociStitched	chr1	228410125	228410699	1	575	369.7134	70.20020000000001
1_MACS_peak_9714_lociStitched	chr6	144164297	144164871	1	575	318.85699999999997	100.5074
1_MACS_peak_11310_lociStitched	chr9	115512481	115513055	1	575	372.0668	65.6082
1_MACS_peak_7268_lociStitched	chr3	97727598	97728171	1	574	306.2112	104.80170000000001
1_MACS_peak_11443_lociStitched	chrX	5601965	5602538	1	574	286.0989	63.7176
1_MACS_peak_8648_lociStitched	chr5	79783527	79784099	1	573	318.4324	61.0324
1_MACS_peak_2092_lociStitched	chr11	95238848	95239419	1	572	398.1583	61.4396
1_MACS_peak_4608_lociStitched	chr18	5425643	5426214	1	572	382.8555	64.63719999999999
1_MACS_peak_1881_lociStitched	chr11	37986690	37987260	1	571	371.697	78.48899999999999
1_MACS_peak_7443_lociStitched	chr3	137019603	137020173	1	571	334.932	61.617000000000004
1_MACS_peak_8282_lociStitched	chr4	171177917	171178487	1	571	412.73699999999997	102.48599999999999
1_MACS_peak_10646_lociStitched	chr8	55783899	55784469	1	571	436.449	87.26700000000001
1_MACS_peak_10142_lociStitched	chr7	99063487	99064056	1	570	374.5158	87.9105
1_MACS_peak_3206_lociStitched	chr14	81856995	81857563	1	569	303.9368	67.4216
1_MACS_peak_4631_lociStitched	chr18	9914959	9915527	1	569	364.088	65.4336
1_MACS_peak_5428_lociStitched	chr2	51239970	51240538	1	569	275.3664	53.732800000000005
1_MACS_peak_6072_lociStitched	chr2	215383966	215384534	1	569	221.5768	51.8584
1_MACS_peak_10041_lociStitched	chr7	71152732	71153300	1	569	278.32	48.9616
1_MACS_peak_11011_lociStitched	chr9	21964938	21965506	1	569	334.2112	47.144000000000005
1_MACS_peak_11595_lociStitched	chrX	71004134	71004702	1	569	216.52159999999998	49.416
1_MACS_peak_6_lociStitched	chr1	1565629	1566196	1	568	311.4531	52.3908
1_MACS_peak_4072_lociStitched	chr16	87441081	87441648	1	568	274.8249	49.2156
1_MACS_peak_9506_lociStitched	chr6	96173113	96173680	1	568	350.1225	69.0039
1_MACS_peak_6234_lociStitched	chr20	11872702	11873268	1	567	295.8482	89.37140000000001
1_MACS_peak_10632_lociStitched	chr8	52187168	52187734	1	567	343.3922	40.751999999999995
1_MACS_peak_8435_lociStitched	chr5	14600880	14601445	1	566	380.6405	48.0815
1_MACS_peak_8543_lociStitched	chr5	55156117	55156681	1	565	312.6816	83.3028
1_MACS_peak_9461_lociStitched	chr6	84588484	84589048	1	565	303.714	50.647200000000005
1_MACS_peak_11509_lociStitched	chrX	21857437	21858001	1	565	248.32920000000001	48.9552
1_MACS_peak_1044_lociStitched	chr1	228134017	228134580	1	564	371.9178	66.3214
1_MACS_peak_3177_lociStitched	chr14	72323033	72323596	1	564	327.8349	70.8254
1_MACS_peak_5157_lociStitched	chr19	49972106	49972669	1	564	427.5985	58.6083
1_MACS_peak_8077_lociStitched	chr4	102783621	102784184	1	564	324.6821	41.267900000000004
1_MACS_peak_11416_lociStitched	chr9	135753436	135753999	1	564	342.75440000000003	73.5278
1_MACS_peak_2949_lociStitched	chr13	61965469	61966031	1	563	372.43739999999997	45.690599999999996
1_MACS_peak_3331_lociStitched	chr15	24232603	24233165	1	563	350.91279999999995	57.6612
1_MACS_peak_7938_lociStitched	chr4	71163250	71163812	1	563	376.9334	44.6228
1_MACS_peak_9755_lociStitched	chr6	162157906	162158468	1	563	286.90099999999995	62.8878
1_MACS_peak_10528_lociStitched	chr8	24888118	24888680	1	563	361.4784	47.8824
1_MACS_peak_353_lociStitched	chr1	85527597	85528158	1	562	370.8771	72.369
1_MACS_peak_421_lociStitched	chr1	114414107	114414668	1	562	383.72400000000005	38.3724
1_MACS_peak_2129_lociStitched	chr11	109099438	109099999	1	562	131.2179	30.6867
1_MACS_peak_5272_lociStitched	chr2	17141766	17142327	1	562	262.9407	69.564
1_MACS_peak_11483_lociStitched	chrX	13099754	13100315	1	562	490.4823	42.243300000000005
1_MACS_peak_7011_lociStitched	chr3	20167415	20167974	1	560	447.3677	129.4085
1_MACS_peak_2069_lociStitched	chr11	84260297	84260855	1	559	319.455	17.577
1_MACS_peak_2282_lociStitched	chr12	2261222	2261780	1	559	368.8938	64.6722
1_MACS_peak_8334_lociStitched	chr4	185739276	185739834	1	559	469.6128	43.4124
1_MACS_peak_2893_lociStitched	chr13	32889289	32889846	1	558	399.25759999999997	73.4683
1_MACS_peak_6336_lociStitched	chr20	35492244	35492801	1	558	293.3162	40.7724
1_MACS_peak_8080_lociStitched	chr4	103467595	103468152	1	558	266.1346	43.5017
1_MACS_peak_8401_lociStitched	chr5	5899728	5900285	1	558	364.9464	94.3558
1_MACS_peak_8957_lociStitched	chr5	153893130	153893687	1	558	280.95079999999996	52.803599999999996
1_MACS_peak_3116_lociStitched	chr14	48065348	48065904	1	557	271.21680000000003	30.4132
1_MACS_peak_3156_lociStitched	chr14	64684163	64684719	1	557	298.62760000000003	39.5316
1_MACS_peak_8838_lociStitched	chr5	130752550	130753106	1	557	312.9724	66.0528
1_MACS_peak_3138_lociStitched	chr14	54999193	54999748	1	556	287.823	47.73
1_MACS_peak_5452_lociStitched	chr2	61110203	61110758	1	556	313.07550000000003	69.87450000000001
1_MACS_peak_6926_lociStitched	chr3	564526	565081	1	556	297.8685	21.3675
1_MACS_peak_8381_lociStitched	chr5	1021570	1022125	1	556	334.887	78.144
1_MACS_peak_9836_lociStitched	chr7	19716643	19717198	1	556	317.0715	68.82
1_MACS_peak_1189_lociStitched	chr10	7452701	7453255	1	555	264.812	47.6994
1_MACS_peak_2933_lociStitched	chr13	52768338	52768892	1	555	256.0588	29.362
1_MACS_peak_5881_lociStitched	chr2	166531228	166531782	1	555	303.37039999999996	63.0452
1_MACS_peak_3725_lociStitched	chr15	95990057	95990610	1	554	610.4567000000001	127.0794
1_MACS_peak_10747_lociStitched	chr8	94139364	94139917	1	554	547.8571000000001	23.281299999999998
1_MACS_peak_5939_lociStitched	chr2	185592394	185592946	1	553	340.3632	68.3376
1_MACS_peak_3304_lociStitched	chr15	21219270	21219821	1	552	253.12939999999998	29.9193
1_MACS_peak_8607_lociStitched	chr5	69554658	69555209	1	552	154.3902	28.1561
1_MACS_peak_9550_lociStitched	chr6	108986835	108987386	1	552	499.9774	73.55850000000001
1_MACS_peak_10076_lociStitched	chr7	76588742	76589293	1	552	229.4915	76.4788
1_MACS_peak_7356_lociStitched	chr3	117272256	117272806	1	551	327.69	51.864999999999995
1_MACS_peak_10741_lociStitched	chr8	90741966	90742516	1	551	224.235	25.52
1_MACS_peak_10798_lociStitched	chr8	114697322	114697872	1	551	392.26	56.925
1_MACS_peak_5355_lociStitched	chr2	37853305	37853854	1	550	454.6269	92.0124
1_MACS_peak_10630_lociStitched	chr8	51543488	51544037	1	550	368.1594	75.9267
1_MACS_peak_7997_lociStitched	chr4	80047259	80047807	1	549	363.4336	8.768
1_MACS_peak_1352_lociStitched	chr10	46205624	46206171	1	548	253.0969	33.7499
1_MACS_peak_8300_lociStitched	chr4	177400838	177401385	1	548	303.038	44.5258
1_MACS_peak_9005_lociStitched	chr5	167718315	167718862	1	548	384.65040000000005	78.4398
1_MACS_peak_11151_lociStitched	chr9	78445220	78445767	1	548	353.909	46.1668
1_MACS_peak_3077_lociStitched	chr14	19649793	19650339	1	547	164.346	58.149
1_MACS_peak_4073_lociStitched	chr16	87766601	87767147	1	547	272.3994	54.2178
1_MACS_peak_2542_lociStitched	chr12	51378991	51379536	1	546	310.59549999999996	50.6305
1_MACS_peak_4069_lociStitched	chr16	85532186	85532731	1	546	406.1885	33.136
1_MACS_peak_5803_lociStitched	chr2	144455220	144455765	1	546	434.96450000000004	68.997
1_MACS_peak_11599_lociStitched	chrX	73511713	73512258	1	546	257.131	61.421499999999995
1_MACS_peak_11664_lociStitched	chrX	133852844	133853389	1	546	255.496	23.108
1_MACS_peak_2920_lociStitched	chr13	47790273	47790817	1	545	309.7536	55.270399999999995
1_MACS_peak_3037_lociStitched	chr13	109984224	109984768	1	545	264.11199999999997	61.4176
1_MACS_peak_4048_lociStitched	chr16	80552296	80552840	1	545	330.26239999999996	67.9456
1_MACS_peak_8161_lociStitched	chr4	127771357	127771901	1	545	360.4	87.4208
1_MACS_peak_8507_lociStitched	chr5	39783752	39784296	1	545	433.7856	50.6464
1_MACS_peak_9089_lociStitched	chr6	4727939	4728483	1	545	394.3456	36.7744
1_MACS_peak_8831_lociStitched	chr5	129437911	129438454	1	544	311.1933	50.3361
1_MACS_peak_5563_lociStitched	chr2	85664550	85665092	1	543	350.40299999999996	83.0344
1_MACS_peak_9746_lociStitched	chr6	159240342	159240884	1	543	292.51739999999995	20.2708
1_MACS_peak_11050_lociStitched	chr9	36487790	36488332	1	543	245.6344	55.1214
1_MACS_peak_3086_lociStitched	chr14	23479111	23479652	1	542	265.1441	41.7111
1_MACS_peak_9568_lociStitched	chr6	110653452	110653993	1	542	344.8334	46.7424
1_MACS_peak_2905_lociStitched	chr13	40700259	40700799	1	541	310.716	52.704
1_MACS_peak_9753_lociStitched	chr6	161347855	161348395	1	541	292.68	45.63
1_MACS_peak_9770_lociStitched	chr7	765895	766435	1	541	296.082	51.408
1_MACS_peak_11507_lociStitched	chrX	19942529	19943069	1	541	233.226	42.606
1_MACS_peak_2997_lociStitched	chr13	90024293	90024832	1	540	322.4298	33.0407
1_MACS_peak_4170_lociStitched	chr17	12334442	12334981	1	540	296.5578	44.737
1_MACS_peak_5640_lociStitched	chr2	101668738	101669277	1	540	312.9973	25.0635
1_MACS_peak_2908_lociStitched	chr13	41635426	41635964	1	539	297.514	72.84519999999999
1_MACS_peak_4343_lociStitched	chr17	45078497	45079035	1	539	292.941	50.948600000000006
1_MACS_peak_11435_lociStitched	chrX	1619937	1620475	1	539	232.7926	27.976
1_MACS_peak_11657_lociStitched	chrX	130923610	130924148	1	539	268.731	23.403
1_MACS_peak_4164_lociStitched	chr17	9359531	9360068	1	538	285.3081	76.1466
1_MACS_peak_6771_lociStitched	chr22	29069946	29070483	1	538	276.2865	31.3071
1_MACS_peak_11393_lociStitched	chr9	132586192	132586729	1	538	303.2439	93.0621
1_MACS_peak_420_lociStitched	chr1	114402150	114402686	1	537	333.2312	36.3408
1_MACS_peak_6180_lociStitched	chr2	243152395	243152931	1	537	942.2344	286.70640000000003
1_MACS_peak_11545_lociStitched	chrX	41523534	41524069	1	536	296.604	17.441
1_MACS_peak_3157_lociStitched	chr14	64970445	64970979	1	535	248.4168	54.948600000000006
1_MACS_peak_5447_lociStitched	chr2	60115021	60115555	1	535	301.9236	59.4342
1_MACS_peak_7767_lociStitched	chr4	8305261	8305795	1	535	310.0404	47.8464
1_MACS_peak_10793_lociStitched	chr8	107679975	107680509	1	535	315.327	51.370799999999996
1_MACS_peak_2078_lociStitched	chr11	85930492	85931025	1	534	290.2718	35.9242
1_MACS_peak_2889_lociStitched	chr13	31613324	31613857	1	534	316.7619	54.5792
1_MACS_peak_5331_lociStitched	chr2	31360173	31360706	1	534	316.7619	26.3835
1_MACS_peak_9423_lociStitched	chr6	71247919	71248452	1	534	285.2616	82.7749
1_MACS_peak_10757_lociStitched	chr8	98723948	98724481	1	534	381.4681	60.762
1_MACS_peak_6519_lociStitched	chr21	16780390	16780922	1	533	336.8092	65.8084
1_MACS_peak_3759_lociStitched	chr16	1358955	1359486	1	532	306.0684	92.39399999999999
1_MACS_peak_4977_lociStitched	chr19	11593306	11593836	1	531	395.327	71.126
1_MACS_peak_10036_lociStitched	chr7	68846068	68846598	1	531	319.802	37.894999999999996
1_MACS_peak_11555_lociStitched	chrX	47092818	47093348	1	531	239.083	51.198
1_MACS_peak_2336_lociStitched	chr12	10892618	10893147	1	530	282.7505	46.552
1_MACS_peak_4739_lociStitched	chr18	42419051	42419580	1	530	362.9469	78.34490000000001
1_MACS_peak_6953_lociStitched	chr3	8398739	8399268	1	530	293.43629999999996	24.9159
1_MACS_peak_1495_lociStitched	chr10	80732993	80733521	1	529	285.7008	41.395199999999996
1_MACS_peak_3222_lociStitched	chr14	90147633	90148161	1	529	244.2528	27.0336
1_MACS_peak_3050_lociStitched	chr13	113645111	113645637	1	527	317.6514	40.502
1_MACS_peak_4081_lociStitched	chr16	88717758	88718284	1	527	251.3228	40.3968
1_MACS_peak_6286_lociStitched	chr20	24699123	24699649	1	527	326.6986	47.6556
1_MACS_peak_9775_lociStitched	chr7	1494880	1495406	1	527	268.3652	37.7668
1_MACS_peak_1672_lociStitched	chr10	123286111	123286636	1	526	288.33	49.5075
1_MACS_peak_2827_lociStitched	chr12	121235857	121236382	1	526	311.0625	37.6425
1_MACS_peak_6950_lociStitched	chr3	6721779	6722303	1	525	334.312	78.4952
1_MACS_peak_11146_lociStitched	chr9	77686498	77687022	1	525	312.828	25.152
1_MACS_peak_1705_lociStitched	chr10	129866957	129867480	1	524	316.04889999999995	51.254000000000005
1_MACS_peak_4838_lociStitched	chr18	66928684	66929206	1	523	322.43940000000003	30.2238
1_MACS_peak_7814_lociStitched	chr4	17385885	17386407	1	523	290.754	61.4916
1_MACS_peak_9641_lociStitched	chr6	133561528	133562050	1	523	272.0664	45.5706
1_MACS_peak_10795_lociStitched	chr8	109487048	109487570	1	523	329.22540000000004	32.364
1_MACS_peak_11551_lociStitched	chrX	42814547	42815069	1	523	330.5304	16.0776
1_MACS_peak_403_lociStitched	chr1	110261988	110262508	1	521	267.17600000000004	63.699999999999996
1_MACS_peak_1862_lociStitched	chr11	34842407	34842925	1	519	304.89480000000003	52.6806
1_MACS_peak_2432_lociStitched	chr12	28311134	28311652	1	519	261.43460000000005	49.7798
1_MACS_peak_3195_lociStitched	chr14	77466557	77467075	1	519	370.3182	32.8412
1_MACS_peak_9612_lociStitched	chr6	127432116	127432633	1	518	367.3802	45.5477
1_MACS_peak_3171_lociStitched	chr14	70233556	70234072	1	517	281.3748	53.0448
1_MACS_peak_3202_lociStitched	chr14	80191234	80191750	1	517	458.724	32.404799999999994
1_MACS_peak_10452_lociStitched	chr8	3928043	3928559	1	517	243.6036	55.6248
1_MACS_peak_2826_lociStitched	chr12	120730731	120731246	1	516	268.521	53.4055
1_MACS_peak_8097_lociStitched	chr4	106607607	106608122	1	516	293.8075	27.294999999999998
1_MACS_peak_11570_lociStitched	chrX	55667244	55667759	1	516	309.66949999999997	72.25450000000001
1_MACS_peak_3940_lociStitched	chr16	47177187	47177701	1	515	225.646	68.6704
1_MACS_peak_4067_lociStitched	chr16	84627734	84628248	1	515	358.5664	27.0364
1_MACS_peak_6166_lociStitched	chr2	236958496	236959010	1	515	338.7774	83.57639999999999
1_MACS_peak_8538_lociStitched	chr5	54469180	54469694	1	515	354.403	85.5296
1_MACS_peak_9763_lociStitched	chr6	167044447	167044960	1	514	339.04170000000005	29.9592
1_MACS_peak_11687_lociStitched	chrY	1569960	1570473	1	514	224.79659999999998	18.211499999999997
1_MACS_peak_2899_lociStitched	chr13	36504740	36505252	1	513	386.7648	48.5376
1_MACS_peak_3324_lociStitched	chr15	23616211	23616723	1	513	326.9632	50.8928
1_MACS_peak_4552_lociStitched	chr17	78233814	78234326	1	513	268.4928	31.6416
1_MACS_peak_10749_lociStitched	chr8	95160226	95160736	1	511	305.286	61.455
1_MACS_peak_4045_lociStitched	chr16	79636572	79637081	1	510	208.4864	18.4767
1_MACS_peak_6146_lociStitched	chr2	232878465	232878974	1	510	228.4901	35.3755
1_MACS_peak_8795_lociStitched	chr5	121659360	121659869	1	510	384.54949999999997	39.0403
1_MACS_peak_10095_lociStitched	chr7	86645069	86645578	1	510	252.3622	35.4264
1_MACS_peak_1669_lociStitched	chr10	122367146	122367653	1	508	332.03430000000003	89.6376
1_MACS_peak_2384_lociStitched	chr12	19282762	19283269	1	508	286.9113	17.9478
1_MACS_peak_3722_lociStitched	chr15	94599409	94599915	1	507	305.5734	36.684999999999995
1_MACS_peak_7503_lociStitched	chr3	153181614	153182120	1	507	450.9472	82.93339999999999
1_MACS_peak_11518_lociStitched	chrX	29030877	29031383	1	507	249.30620000000002	33.5984
