#20_0EX6_0229Kronos_MM1S-KB-24hr-2_H3K27Ac_hs-dm_i43_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/20_0EX6_0229Kronos_MM1S-KB-24hr-2_H3K27Ac_hs-dm_i43_ROSE/20_0EX6_0229Kronos_MM1S-KB-24hr-2_H3K27Ac_hs-dm_i43_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X20_0EX6_0229Kronos_MM1S.KB.24hr.2_H3K27Ac_hs.dm_i43.bam
#Using cutoff of 31914.3456 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X20_0EX6_0229Kronos_MM1S.KB.24hr.2_H3K27Ac_hs.dm_i43.bam	X44_0EXW_0229Kronos_MM1S.KB.24hr.2_Input_hs_i90.bam	enhancerRank	isSuperStretch
1_MACS_peak_21830_lociStitched	chr7	5701097	5702602	1	1506	1263.899	408.758	15589	0
1_MACS_peak_7363_lociStitched	chr14	91475314	91476816	1	1503	1347.7446	190.9042	15590	0
1_MACS_peak_11304_lociStitched	chr19	2738947	2740452	1	1506	1248.6985	405.5975	15591	0
1_MACS_peak_21360_lociStitched	chr6	122816067	122817573	1	1507	941.5512	240.5082	15592	0
1_MACS_peak_12173_lociStitched	chr19	55516648	55518150	1	1503	1478.1182	370.3932	15593	0
1_MACS_peak_13423_lociStitched	chr2	132559139	132560636	1	1498	1763.9151	266.3163	15594	0
1_MACS_peak_24491_lociStitched	chr9	37301765	37303270	1	1506	1141.5425	392.3535	15595	0
1_MACS_peak_21564_lociStitched	chr6	141538819	141540324	1	1506	1002.7815	284.746	15596	0
1_MACS_peak_13141_lociStitched	chr2	99157667	99159170	1	1504	1097.19	144.4383	15597	0
1_MACS_peak_16035_lociStitched	chr3	15000134	15001633	1	1500	1609.4763	301.8986	15598	0
1_MACS_peak_2835_lociStitched	chr10	43857064	43858570	1	1507	768.5118	257.0742	15599	0
1_MACS_peak_19156_lociStitched	chr5	56325791	56327287	1	1497	1737.4544	229.4864	15600	0
1_MACS_peak_1813_lociStitched	chr1	181531017	181532515	1	1499	1770.1866	408.0552	15601	0
1_MACS_peak_11646_lociStitched	chr19	17325324	17326799	1	1476	2937.02	384.68	15602	0
1_MACS_peak_13061_lociStitched	chr2	88315700	88317153	1	1454	3623.6367	320.3865	15603	0
1_MACS_peak_9555_lociStitched	chr17	5981971	5983475	1	1505	1044.3776	268.1632	15604	0
1_MACS_peak_4805_lociStitched	chr11	124542969	124544469	1	1501	1443.9	256.65	15605	0
1_MACS_peak_26057_lociStitched	chrX	130092270	130093764	1	1495	1816.8534	195.2658	15606	0
1_MACS_peak_6027_lociStitched	chr12	110636393	110637898	1	1506	763.336	162.239	15607	0
1_MACS_peak_25784_lociStitched	chrX	71791890	71793377	1	1488	2108.8634	100.0751	15608	0
1_MACS_peak_23832_lociStitched	chr8	100904831	100906328	1	1498	1619.0055	212.2746	15609	0
1_MACS_peak_10357_lociStitched	chr17	61828665	61830170	1	1506	809.088	259.9135	15610	0
1_MACS_peak_11471_lociStitched	chr19	10869683	10871185	1	1503	1336.78	381.6582	15611	0
1_MACS_peak_16189_lociStitched	chr3	38537461	38538941	1	1481	2725.124	413.66	15612	0
1_MACS_peak_1437_lociStitched	chr1	153538457	153539960	1	1504	1122.5907	312.624	15613	0
1_MACS_peak_10606_lociStitched	chr17	76981978	76983483	1	1506	795.844	330.0465	15614	0
1_MACS_peak_15919_lociStitched	chr3	953798	955303	1	1506	648.354	184.513	15615	0
1_MACS_peak_2086_lociStitched	chr1	208451027	208452529	1	1503	1239.6006	352.5194	15616	0
1_MACS_peak_2762_lociStitched	chr10	30023748	30025251	1	1504	933.9642	181.2618	15617	0
1_MACS_peak_14398_lociStitched	chr20	6555900	6557401	1	1502	1377.4677	391.6109	15618	0
1_MACS_peak_11326_lociStitched	chr19	4077348	4078849	1	1502	1266.844	307.2547	15619	0
1_MACS_peak_13973_lociStitched	chr2	204815636	204817138	1	1503	1183.576	364.235	15620	0
1_MACS_peak_22679_lociStitched	chr7	104897378	104898882	1	1505	774.7104	270.2688	15621	0
1_MACS_peak_7731_lociStitched	chr15	40674774	40676272	1	1499	1467.4408	253.7612	15622	0
1_MACS_peak_23149_lociStitched	chr8	4711343	4712826	1	1484	2429.5989	306.8327	15623	0
1_MACS_peak_1250_lociStitched	chr1	142618310	142619803	1	1494	2178.8842	610.3384	15624	0
1_MACS_peak_101_lociStitched	chr1	10078296	10079798	1	1503	1073.3292	295.894	15625	0
1_MACS_peak_24504_lociStitched	chr9	37921742	37923240	1	1499	1527.0612	349.3336	15626	0
1_MACS_peak_18533_lociStitched	chr4	146079525	146081027	1	1503	997.4782	296.645	15627	0
1_MACS_peak_1942_lociStitched	chr1	200320640	200322137	1	1498	1641.1611	432.7827	15628	0
1_MACS_peak_10992_lociStitched	chr18	46885522	46887025	1	1504	829.656	365.229	15629	0
1_MACS_peak_16065_lociStitched	chr3	16973983	16975481	1	1499	1366.925	280.875	15630	0
1_MACS_peak_20561_lociStitched	chr6	28128813	28130305	1	1493	1789.2064	243.942	15631	0
1_MACS_peak_22127_lociStitched	chr7	37527424	37528924	1	1501	1166.55	304.65	15632	0
1_MACS_peak_25400_lociStitched	chrX	16137362	16138862	1	1501	1003.5	153.9	15633	0
1_MACS_peak_10718_lociStitched	chr18	3036952	3038446	1	1495	1805.499	416.9754	15634	0
1_MACS_peak_507_lociStitched	chr1	38060509	38062007	1	1499	1428.6426	384.237	15635	0
1_MACS_peak_19211_lociStitched	chr5	62858409	62859889	1	1481	2435.192	265.216	15636	0
1_MACS_peak_3094_lociStitched	chr10	75518403	75519903	1	1501	1091.7	296.25	15637	0
1_MACS_peak_12034_lociStitched	chr19	46636032	46637533	1	1502	851.9676	212.8418	15638	0
1_MACS_peak_22146_lociStitched	chr7	39772338	39773834	1	1497	1697.0624	502.0576	15639	0
1_MACS_peak_12213_lociStitched	chr19	57921899	57923396	1	1498	1451.6409	347.304	15640	0
1_MACS_peak_8144_lociStitched	chr15	74725633	74727134	1	1502	893.6954	262.675	15641	0
1_MACS_peak_6708_lociStitched	chr13	99780610	99782109	1	1500	1226.6317	330.9792	15642	0
1_MACS_peak_1038_lociStitched	chr1	95699063	95700563	1	1501	879.15	108.45	15643	0
1_MACS_peak_4558_lociStitched	chr11	95448424	95449923	1	1500	1252.8642	364.257	15644	0
1_MACS_peak_12484_lociStitched	chr2	31546449	31547944	1	1496	1616.394	349.0825	15645	0
1_MACS_peak_21081_lociStitched	chr6	88031648	88033145	1	1498	1385.1741	323.2023	15646	0
1_MACS_peak_15653_lociStitched	chr22	36902373	36903873	1	1501	990.75	288.45	15647	0
1_MACS_peak_14552_lociStitched	chr20	25730912	25732409	1	1498	1273.6476	233.9811	15648	0
1_MACS_peak_2933_lociStitched	chr10	56992280	56993780	1	1501	991.2	312	15649	0
1_MACS_peak_25424_lociStitched	chrX	19760940	19762437	1	1498	1177.6899	149.2509	15650	0
1_MACS_peak_6354_lociStitched	chr13	30168399	30169897	1	1499	1052.1952	135.8686	15651	0
1_MACS_peak_13720_lociStitched	chr2	179058498	179059999	1	1502	687.458	223.4989	15652	0
1_MACS_peak_6447_lociStitched	chr13	42534381	42535874	1	1494	1598.1072	257.8411	15653	0
1_MACS_peak_20772_lociStitched	chr6	39439577	39441073	1	1497	1284.7648	202.708	15654	0
1_MACS_peak_21552_lociStitched	chr6	139901248	139902746	1	1499	1155.8568	297.0534	15655	0
1_MACS_peak_15926_lociStitched	chr3	2131503	2133003	1	1501	757.5	185.4	15656	0
1_MACS_peak_19907_lociStitched	chr5	148985370	148986865	1	1496	1473.771	330.993	15657	0
1_MACS_peak_5627_lociStitched	chr12	65549677	65551169	1	1493	1657.0152	281.6896	15658	0
1_MACS_peak_6990_lociStitched	chr14	45366038	45367520	1	1483	2125.3362	153.8316	15659	0
1_MACS_peak_4916_lociStitched	chr12	1313311	1314804	1	1494	1519.1275	235.2968	15660	0
1_MACS_peak_3573_lociStitched	chr10	126314966	126316462	1	1497	1358.9664	350.2136	15661	0
1_MACS_peak_7295_lociStitched	chr14	78173588	78175086	1	1499	983.2872	204.1774	15662	0
1_MACS_peak_2347_lociStitched	chr1	231346652	231348140	1	1489	2215.0368	592.968	15663	0
1_MACS_peak_12855_lociStitched	chr2	68667882	68669359	1	1478	2595.9752	391.9958	15664	0
1_MACS_peak_19368_lociStitched	chr5	81669884	81671382	1	1499	1004.7086	237.5828	15665	0
1_MACS_peak_73_lociStitched	chr1	6760763	6762259	1	1497	1218.1928	229.0376	15666	0
1_MACS_peak_23160_lociStitched	chr8	7930822	7932314	1	1493	1627.772	297.3556	15667	0
1_MACS_peak_4826_lociStitched	chr11	126042624	126044122	1	1499	940.744	216.1614	15668	0
1_MACS_peak_21149_lociStitched	chr6	95582991	95584484	1	1494	1404.913	182.4446	15669	0
1_MACS_peak_23813_lociStitched	chr8	96127435	96128933	1	1499	891.31	214.6634	15670	0
1_MACS_peak_4915_lociStitched	chr12	1294192	1295690	1	1499	959.6188	288.6646	15671	0
1_MACS_peak_20345_lociStitched	chr6	11770171	11771654	1	1484	2261.2784	394.1814	15672	0
1_MACS_peak_627_lociStitched	chr1	44399333	44400832	1	1500	812.7578	398.8839	15673	0
1_MACS_peak_13930_lociStitched	chr2	202773891	202775374	1	1484	2111.0505	259.2284	15674	0
1_MACS_peak_19046_lociStitched	chr5	39460562	39462057	1	1496	1419.353	426.374	15675	0
1_MACS_peak_20689_lociStitched	chr6	33557115	33558606	1	1492	1809.6267	471.9015	15676	0
1_MACS_peak_4514_lociStitched	chr11	85826698	85828188	1	1491	1752.24	346.574	15677	0
1_MACS_peak_25539_lociStitched	chrX	40608481	40609967	1	1487	1831.7922	161.974	15678	0
1_MACS_peak_25434_lociStitched	chrX	20047365	20048863	1	1499	688.331	137.9658	15679	0
1_MACS_peak_12713_lociStitched	chr2	55471992	55473485	1	1494	1421.336	279.3403	15680	0
1_MACS_peak_26145_lociStitched	chrX	148654457	148655956	1	1500	468.2876	195.4696	15681	0
1_MACS_peak_20755_lociStitched	chr6	37189560	37191055	1	1496	1226.498	337.87	15682	0
1_MACS_peak_7668_lociStitched	chr15	34609994	34611481	1	1488	1870.4973	316.4336	15683	0
1_MACS_peak_21016_lociStitched	chr6	76940019	76941516	1	1498	1021.2534	408.8307	15684	0
1_MACS_peak_1468_lociStitched	chr1	154490811	154492307	1	1497	1074.2776	326.7264	15685	0
1_MACS_peak_5173_lociStitched	chr12	23375180	23376672	1	1493	1581.8184	415.9696	15686	0
1_MACS_peak_22553_lociStitched	chr7	97735768	97737258	1	1491	1553.921	225.884	15687	0
1_MACS_peak_15126_lociStitched	chr21	32770106	32771588	1	1483	2059.6836	226.4496	15688	0
1_MACS_peak_13529_lociStitched	chr2	156879351	156880846	1	1496	1161.1665	332.488	15689	0
1_MACS_peak_16447_lociStitched	chr3	53017029	53018523	1	1495	1390.7646	461.1978	15690	0
1_MACS_peak_7657_lociStitched	chr15	34071888	34073384	1	1497	1045.2552	378.3384	15691	0
1_MACS_peak_17002_lociStitched	chr3	137800769	137802265	1	1497	1001.2728	340.34	15692	0
1_MACS_peak_26079_lociStitched	chrX	133755638	133757128	1	1491	1469.587	181.184	15693	0
1_MACS_peak_19644_lociStitched	chr5	125758406	125759900	1	1495	1207.7496	295.3638	15694	0
1_MACS_peak_5010_lociStitched	chr12	7693958	7695455	1	1498	738.6198	290.418	15695	0
1_MACS_peak_16726_lociStitched	chr3	109105534	109107030	1	1497	818.312	189.244	15696	0
1_MACS_peak_4521_lociStitched	chr11	86382304	86383800	1	1497	875.0104	260.7528	15697	0
1_MACS_peak_17272_lociStitched	chr3	173583241	173584735	1	1495	1259.1432	384.5556	15698	0
1_MACS_peak_10531_lociStitched	chr17	74203562	74205052	1	1491	1384.955	159.579	15699	0
1_MACS_peak_21088_lociStitched	chr6	88354397	88355885	1	1489	1599.1536	220.8192	15700	0
1_MACS_peak_980_lociStitched	chr1	89590929	89592425	1	1497	826.8392	308.3256	15701	0
1_MACS_peak_3756_lociStitched	chr11	9622340	9623822	1	1483	2137.1922	377.3172	15702	0
1_MACS_peak_7250_lociStitched	chr14	74867754	74869248	1	1495	1023.2406	219.7674	15703	0
1_MACS_peak_19143_lociStitched	chr5	55797425	55798918	1	1494	1203.5073	282.6249	15704	0
1_MACS_peak_13589_lociStitched	chr2	165108636	165110125	1	1490	1507.0169	223.6478	15705	0
1_MACS_peak_23214_lociStitched	chr8	12458009	12459502	1	1494	1282.487	373.3993	15706	0
1_MACS_peak_9844_lociStitched	chr17	30227697	30229189	1	1493	1364.8816	359.572	15707	0
1_MACS_peak_13405_lociStitched	chr2	131112736	131114232	1	1497	595.1088	166.804	15708	0
1_MACS_peak_3605_lociStitched	chr10	131264646	131266141	1	1496	746.005	128.271	15709	0
1_MACS_peak_16145_lociStitched	chr3	32464536	32466031	1	1496	954.408	348.7835	15710	0
1_MACS_peak_14126_lociStitched	chr2	226328886	226330378	1	1493	1264.0224	276.9152	15711	0
1_MACS_peak_13509_lociStitched	chr2	152696306	152697801	1	1496	928.694	337.87	15712	0
1_MACS_peak_10451_lociStitched	chr17	70516443	70517934	1	1492	1478.1774	410.025	15713	0
2_MACS_peak_15384_lociStitched	chr22	19278581	19280112	2	1495	1089.1534	362.6939	15714	0
1_MACS_peak_8636_lociStitched	chr16	8715087	8716567	1	1481	2158.432	341.288	15715	0
1_MACS_peak_1918_lociStitched	chr1	196239981	196241470	1	1490	1579.2334	383.8642	15716	0
1_MACS_peak_25533_lociStitched	chrX	40126111	40127603	1	1493	1034.8512	133.8324	15717	0
1_MACS_peak_22241_lociStitched	chr7	48337811	48339303	1	1493	1043.8032	153.9744	15718	0
1_MACS_peak_1523_lociStitched	chr1	155960737	155962231	1	1495	912.834	339.4368	15719	0
1_MACS_peak_24615_lociStitched	chr9	75087985	75089479	1	1495	752.6772	209.0106	15720	0
1_MACS_peak_12431_lociStitched	chr2	26986637	26988127	1	1491	1381.677	327.8	15721	0
1_MACS_peak_23379_lociStitched	chr8	28861431	28862925	1	1495	884.2986	360.3528	15722	0
1_MACS_peak_17571_lociStitched	chr4	123785	125272	1	1488	1546.1826	248.6264	15723	0
1_MACS_peak_18471_lociStitched	chr4	138280300	138281793	1	1494	912.223	262.4694	15724	0
1_MACS_peak_5908_lociStitched	chr12	100723043	100724533	1	1491	1195.576	189.528	15725	0
1_MACS_peak_10290_lociStitched	chr17	56459210	56460701	1	1492	1198.1676	299.8401	15726	0
1_MACS_peak_6755_lociStitched	chr13	110298106	110299599	1	1494	859.3708	237.387	15727	0
1_MACS_peak_21530_lociStitched	chr6	138913458	138914946	1	1489	1507.4928	326.9136	15728	0
1_MACS_peak_5465_lociStitched	chr12	52497873	52499365	1	1493	1000.6844	241.2564	15729	0
1_MACS_peak_14934_lociStitched	chr20	55153907	55155399	1	1493	966.6668	210.8196	15730	0
1_MACS_peak_2136_lociStitched	chr1	212415254	212416746	1	1493	1016.3504	261.846	15731	0
1_MACS_peak_4776_lociStitched	chr11	120492661	120494152	1	1492	1150.0083	294.6216	15732	0
1_MACS_peak_25198_lociStitched	chr9	136202213	136203703	1	1491	1223.439	269.839	15733	0
1_MACS_peak_1309_lociStitched	chr1	145998288	145999781	1	1494	825.7783	279.7882	15734	0
1_MACS_peak_2624_lociStitched	chr10	13628379	13629870	1	1492	1170.1368	334.2822	15735	0
1_MACS_peak_12610_lociStitched	chr2	44463737	44465228	1	1492	1076.3529	258.9867	15736	0
1_MACS_peak_20989_lociStitched	chr6	73972124	73973616	1	1493	922.6528	263.7856	15737	0
1_MACS_peak_1189_lociStitched	chr1	115641437	115642905	1	1469	2573.6976	280.8284	15738	0
1_MACS_peak_17511_lociStitched	chr3	194312964	194314456	1	1493	985.6152	353.3056	15739	0
1_MACS_peak_3807_lociStitched	chr11	14309162	14310640	1	1479	2116.3482	317.77	15740	0
1_MACS_peak_9510_lociStitched	chr17	3921304	3922794	1	1491	1040.914	180.886	15741	0
1_MACS_peak_18107_lociStitched	chr4	80979174	80980663	1	1490	1282.1779	331.6003	15742	0
1_MACS_peak_23313_lociStitched	chr8	23304364	23305854	1	1491	1162.2	348.809	15743	0
1_MACS_peak_8348_lociStitched	chr15	89268274	89269765	1	1492	882.5229	208.74	15744	0
1_MACS_peak_8279_lociStitched	chr15	82944013	82945505	1	1493	749.1332	307.7996	15745	0
1_MACS_peak_2924_lociStitched	chr10	54623763	54625248	1	1486	1535.9355	265.518	15746	0
1_MACS_peak_11617_lociStitched	chr19	16308028	16309518	1	1491	1100.961	331.078	15747	0
1_MACS_peak_25815_lociStitched	chrX	77197760	77199251	1	1492	792.1683	191.1462	15748	0
1_MACS_peak_10396_lociStitched	chr17	63910419	63911905	1	1487	1464.0072	292.4448	15749	0
1_MACS_peak_19672_lociStitched	chr5	129239654	129241145	1	1492	776.5128	189.9534	15750	0
1_MACS_peak_10621_lociStitched	chr17	78518229	78519709	1	1481	1902.096	297.776	15751	0
1_MACS_peak_20925_lociStitched	chr6	55334296	55335784	1	1489	1309.2912	383.904	15752	0
1_MACS_peak_3181_lociStitched	chr10	82979002	82980489	1	1488	1257.2585	231.6746	15753	0
1_MACS_peak_1997_lociStitched	chr1	203430566	203432053	1	1488	1350.6421	335.3185	15754	0
1_MACS_peak_4535_lociStitched	chr11	92563081	92564568	1	1488	1350.4934	367.1403	15755	0
1_MACS_peak_10832_lociStitched	chr18	20600164	20601652	1	1489	1146.504	275.1312	15756	0
1_MACS_peak_12441_lociStitched	chr2	27345838	27347328	1	1491	933.336	341.955	15757	0
1_MACS_peak_21631_lociStitched	chr6	151186211	151187700	1	1490	793.3392	56.8798	15758	0
1_MACS_peak_7100_lociStitched	chr14	59767616	59769100	1	1485	1431.9116	192.6232	15759	0
1_MACS_peak_25171_lociStitched	chr9	134316098	134317588	1	1491	730.547	170.158	15760	0
1_MACS_peak_22655_lociStitched	chr7	102353572	102355053	1	1482	1659.6086	212.6716	15761	0
1_MACS_peak_19343_lociStitched	chr5	78856556	78858032	1	1477	1980.4968	219.7764	15762	0
1_MACS_peak_13045_lociStitched	chr2	87601385	87602875	1	1491	888.636	399.022	15763	0
1_MACS_peak_4232_lociStitched	chr11	65404873	65406359	1	1487	1386.7352	364.9616	15764	0
1_MACS_peak_14047_lociStitched	chr2	217006844	217008333	1	1490	851.708	192.8255	15765	0
1_MACS_peak_13511_lociStitched	chr2	152902819	152904308	1	1490	863.62	210.8424	15766	0
1_MACS_peak_4500_lociStitched	chr11	84458412	84459902	1	1491	752.897	282.355	15767	0
1_MACS_peak_15501_lociStitched	chr22	25806378	25807857	1	1480	1812.8103	249.951	15768	0
1_MACS_peak_4332_lociStitched	chr11	68048900	68050386	1	1487	1249.5774	252.9172	15769	0
1_MACS_peak_10286_lociStitched	chr17	56295924	56297411	1	1488	1353.4674	475.6913	15770	0
1_MACS_peak_24534_lociStitched	chr9	46775128	46776618	1	1491	622.522	239.592	15771	0
1_MACS_peak_2964_lociStitched	chr10	63942675	63944165	1	1491	731.143	354.918	15772	0
1_MACS_peak_18631_lociStitched	chr4	159998311	159999800	1	1490	805.2512	229.0082	15773	0
1_MACS_peak_4678_lociStitched	chr11	113184793	113186265	1	1473	2307.36	366.6752	15774	0
1_MACS_peak_4520_lociStitched	chr11	86012797	86014278	1	1482	1974.4692	577.7381	15775	0
1_MACS_peak_929_lociStitched	chr1	85048778	85050266	1	1489	857.5344	153.264	15776	0
1_MACS_peak_15991_lociStitched	chr3	11313574	11315056	1	1483	1709.487	401.9184	15777	0
1_MACS_peak_8204_lociStitched	chr15	77313729	77315217	1	1489	906.3408	218.1408	15778	0
1_MACS_peak_14633_lociStitched	chr20	33527444	33528931	1	1488	1182.7598	363.1254	15779	0
1_MACS_peak_24644_lociStitched	chr9	81321913	81323402	1	1490	842.0295	328.3245	15780	0
1_MACS_peak_17853_lociStitched	chr4	39714819	39716306	1	1488	1135.1758	335.3185	15781	0
1_MACS_peak_8191_lociStitched	chr15	76050254	76051735	1	1482	1761.5014	402.2396	15782	0
1_MACS_peak_2135_lociStitched	chr1	212359511	212360997	1	1487	1409.7682	498.8502	15783	0
1_MACS_peak_13046_lociStitched	chr2	87742222	87743709	1	1488	1157.4808	376.6571	15784	0
1_MACS_peak_22582_lociStitched	chr7	99646682	99648165	1	1484	1468.17	278.0625	15785	0
1_MACS_peak_24835_lociStitched	chr9	100863465	100864954	1	1490	819.6945	398.6053	15786	0
1_MACS_peak_15381_lociStitched	chr22	19131216	19132702	1	1487	1226.8416	341.1856	15787	0
1_MACS_peak_3227_lociStitched	chr10	90660809	90662297	1	1489	878.9616	274.9824	15788	0
1_MACS_peak_16694_lociStitched	chr3	101654836	101656323	1	1488	1047.5915	307.9577	15789	0
1_MACS_peak_69_lociStitched	chr1	6639623	6641104	1	1482	1717.6638	396.908	15790	0
1_MACS_peak_6172_lociStitched	chr12	122905766	122907240	1	1475	1899.8386	135.9028	15791	0
1_MACS_peak_20160_lociStitched	chr5	177097848	177099335	1	1488	1050.1194	368.4786	15792	0
1_MACS_peak_22829_lociStitched	chr7	123634772	123636260	1	1489	918.2448	414.408	15793	0
1_MACS_peak_25321_lociStitched	chrX	7894874	7896352	1	1479	1777.5906	275.647	15794	0
1_MACS_peak_16257_lociStitched	chr3	44689627	44691113	1	1487	1114.2028	316.518	15795	0
1_MACS_peak_11155_lociStitched	chr18	68095093	68096579	1	1487	1150.6098	364.2186	15796	0
1_MACS_peak_15712_lociStitched	chr22	39349367	39350849	1	1483	1446.8766	270.1686	15797	0
1_MACS_peak_23012_lociStitched	chr7	144509207	144510694	1	1488	962.9812	362.9767	15798	0
1_MACS_peak_18408_lociStitched	chr4	122898503	122899989	1	1487	964.8598	263.3192	15799	0
1_MACS_peak_25776_lociStitched	chrX	71196037	71197522	1	1486	1034.451	228.096	15800	0
1_MACS_peak_3471_lociStitched	chr10	112201064	112202547	1	1484	1212.9457	190.2689	15801	0
1_MACS_peak_23499_lociStitched	chr8	42359858	42361344	1	1487	982.3946	331.5266	15802	0
1_MACS_peak_9849_lociStitched	chr17	30547890	30549376	1	1487	960.5504	314.289	15803	0
1_MACS_peak_11978_lociStitched	chr19	45003862	45005343	1	1482	1430.9422	237.4043	15804	0
1_MACS_peak_3761_lociStitched	chr11	9766604	9768090	1	1487	974.5188	346.8324	15805	0
1_MACS_peak_10183_lociStitched	chr17	46907920	46909393	1	1474	2072.511	341.1468	15806	0
1_MACS_peak_12026_lociStitched	chr19	46294944	46296429	1	1486	1078.704	347.787	15807	0
1_MACS_peak_6955_lociStitched	chr14	35098258	35099737	1	1480	1504.5867	191.6784	15808	0
1_MACS_peak_21843_lociStitched	chr7	6182510	6183996	1	1487	735.4214	193.3286	15809	0
1_MACS_peak_12085_lociStitched	chr19	49351842	49353322	1	1481	1441.076	217.412	15810	0
1_MACS_peak_23262_lociStitched	chr8	19453076	19454557	1	1482	1365.9263	248.3637	15811	0
1_MACS_peak_13762_lociStitched	chr2	183752092	183753575	1	1484	1197.3742	282.2149	15812	0
1_MACS_peak_11647_lociStitched	chr19	17336535	17338017	1	1483	1372.1838	353.6052	15813	0
1_MACS_peak_16099_lociStitched	chr3	23870521	23872001	1	1481	1413.844	233.692	15814	0
1_MACS_peak_23107_lociStitched	chr7	156669001	156670483	1	1483	1424.943	440.895	15815	0
1_MACS_peak_21544_lociStitched	chr6	139600324	139601806	1	1483	1320.9066	337.3032	15816	0
1_MACS_peak_9353_lociStitched	chr16	84537731	84539216	1	1486	800.8605	243.6885	15817	0
1_MACS_peak_22039_lociStitched	chr7	28127220	28128704	1	1485	900.6396	201.5272	15818	0
1_MACS_peak_8709_lociStitched	chr16	12896695	12898164	1	1470	2226.7102	356.5263	15819	0
1_MACS_peak_21136_lociStitched	chr6	91063688	91065173	1	1486	747.6975	231.66	15820	0
1_MACS_peak_21894_lociStitched	chr7	9075155	9076640	1	1486	772.9425	289.4265	15821	0
1_MACS_peak_8635_lociStitched	chr16	8631784	8633269	1	1486	718.5915	238.194	15822	0
1_MACS_peak_505_lociStitched	chr1	38018854	38020332	1	1479	1649.3002	379.107	15823	0
1_MACS_peak_7766_lociStitched	chr15	41774782	41776265	1	1484	1103.0554	327.4464	15824	0
1_MACS_peak_19454_lociStitched	chr5	94058368	94059852	1	1485	825.9944	226.0132	15825	0
1_MACS_peak_23707_lociStitched	chr8	79716432	79717917	1	1486	637.8075	244.5795	15826	0
1_MACS_peak_18565_lociStitched	chr4	150596297	150597780	1	1484	1091.1914	345.0941	15827	0
1_MACS_peak_22812_lociStitched	chr7	121912614	121914097	1	1484	1110.3221	374.3092	15828	0
1_MACS_peak_19655_lociStitched	chr5	126146502	126147985	1	1484	916.3457	191.6036	15829	0
1_MACS_peak_7833_lociStitched	chr15	45683656	45685138	1	1483	1154.1816	301.4388	15830	0
1_MACS_peak_23816_lociStitched	chr8	97246692	97248169	1	1478	1500.0412	188.7606	15831	0
1_MACS_peak_17919_lociStitched	chr4	52903510	52904992	1	1483	1167.6678	349.011	15832	0
1_MACS_peak_8372_lociStitched	chr15	90403301	90404784	1	1484	978.78	294.9687	15833	0
1_MACS_peak_25659_lociStitched	chrX	51697758	51699242	1	1485	678.93	167.5436	15834	0
