GENE_ID	locusLine	bin_1_U266_jia.bam
1_MACS_peak_26223_lociStitched	chr4(.):108851315-108854120	1.9828
1_MACS_peak_26224_lociStitched	chr4(.):108910193-108912469	1.4522
1_MACS_peak_26225_lociStitched	chr4(.):108917990-108922070	0.8144
1_MACS_peak_26226_lociStitched	chr4(.):108927126-108927616	0.488
2_MACS_peak_26227_lociStitched	chr4(.):108950444-108959423	1.2864
2_MACS_peak_26229_lociStitched	chr4(.):109036592-109040501	0.7986
2_MACS_peak_26231_lociStitched	chr4(.):109087471-109094982	1.3143
1_MACS_peak_26233_lociStitched	chr4(.):109276965-109277449	0.5307
2_MACS_peak_26234_lociStitched	chr4(.):109541112-109542633	0.9686
1_MACS_peak_26236_lociStitched	chr4(.):109570905-109572883	1.3595
1_MACS_peak_26237_lociStitched	chr4(.):109683544-109683876	0.3723
1_MACS_peak_26238_lociStitched	chr4(.):109751324-109752356	0.5483
1_MACS_peak_26239_lociStitched	chr4(.):109770635-109772232	0.628
2_MACS_peak_26240_lociStitched	chr4(.):110223259-110224633	0.6991
2_MACS_peak_26242_lociStitched	chr4(.):110274623-110280389	0.9913
1_MACS_peak_26244_lociStitched	chr4(.):110309782-110311766	1.0003
1_MACS_peak_26245_lociStitched	chr4(.):110354002-110355834	2.2029
1_MACS_peak_26246_lociStitched	chr4(.):110480705-110482853	1.4841
1_MACS_peak_26247_lociStitched	chr4(.):110611837-110613400	0.6351
2_MACS_peak_26248_lociStitched	chr4(.):110623227-110630817	0.602
1_MACS_peak_26250_lociStitched	chr4(.):110650358-110652058	1.7007
1_MACS_peak_26251_lociStitched	chr4(.):110735780-110738078	1.268
1_MACS_peak_26252_lociStitched	chr4(.):110975831-110977767	1.1459
1_MACS_peak_26253_lociStitched	chr4(.):111009439-111010192	0.5761
1_MACS_peak_26254_lociStitched	chr4(.):111027688-111028367	0.6024
2_MACS_peak_26255_lociStitched	chr4(.):111116885-111124691	1.5482
1_MACS_peak_26257_lociStitched	chr4(.):111131351-111131779	0.4541
1_MACS_peak_26258_lociStitched	chr4(.):111236926-111237216	0.3366
1_MACS_peak_26259_lociStitched	chr4(.):111332092-111333314	1.7533
1_MACS_peak_26260_lociStitched	chr4(.):111437416-111437829	0.396
1_MACS_peak_26261_lociStitched	chr4(.):111543824-111544391	0.5558
1_MACS_peak_26262_lociStitched	chr4(.):112258043-112258670	0.4865
1_MACS_peak_26263_lociStitched	chr4(.):112815956-112816418	0.4758
1_MACS_peak_26264_lociStitched	chr4(.):113007001-113008242	1.0803
1_MACS_peak_26265_lociStitched	chr4(.):113065911-113068270	2.0416
1_MACS_peak_26266_lociStitched	chr4(.):113088841-113089536	0.4826
2_MACS_peak_26267_lociStitched	chr4(.):113102097-113107828	0.6946
1_MACS_peak_26269_lociStitched	chr4(.):113151432-113154194	2.1871
3_MACS_peak_26270_lociStitched	chr4(.):113200007-113212618	1.8645
1_MACS_peak_26273_lociStitched	chr4(.):113217934-113218906	0.4963
1_MACS_peak_26274_lociStitched	chr4(.):113223468-113224019	0.4618
1_MACS_peak_26275_lociStitched	chr4(.):113232497-113234738	1.2253
1_MACS_peak_26276_lociStitched	chr4(.):113281807-113283386	1.1279
3_MACS_peak_26277_lociStitched	chr4(.):113436236-113438959	0.5135
1_MACS_peak_26280_lociStitched	chr4(.):113444760-113445628	0.6035
1_MACS_peak_26281_lociStitched	chr4(.):113557578-113559496	1.1513
1_MACS_peak_26282_lociStitched	chr4(.):113626717-113628206	1.1839
1_MACS_peak_26283_lociStitched	chr4(.):113683490-113684175	0.6093
2_MACS_peak_26284_lociStitched	chr4(.):113734664-113740104	0.6174
1_MACS_peak_26286_lociStitched	chr4(.):114066490-114068743	1.0568
1_MACS_peak_26287_lociStitched	chr4(.):114485291-114487587	1.0125
1_MACS_peak_26288_lociStitched	chr4(.):114605917-114606348	0.4031
1_MACS_peak_26289_lociStitched	chr4(.):114680616-114684818	2.7174
1_MACS_peak_26290_lociStitched	chr4(.):114773155-114773775	0.611
2_MACS_peak_26291_lociStitched	chr4(.):114925859-114927511	0.4452
1_MACS_peak_26293_lociStitched	chr4(.):115068381-115069051	0.5476
1_MACS_peak_26294_lociStitched	chr4(.):115537387-115537974	0.6032
1_MACS_peak_26295_lociStitched	chr4(.):115612813-115613242	0.4357
1_MACS_peak_26296_lociStitched	chr4(.):117279077-117279856	0.8912
1_MACS_peak_26297_lociStitched	chr4(.):117326825-117327241	0.4195
1_MACS_peak_26298_lociStitched	chr4(.):117701711-117702144	0.4486
1_MACS_peak_26299_lociStitched	chr4(.):118005199-118007231	1.2341
1_MACS_peak_26300_lociStitched	chr4(.):118497044-118497284	0.3375
2_MACS_peak_26301_lociStitched	chr4(.):119198764-119201442	1.5625
1_MACS_peak_26303_lociStitched	chr4(.):119512363-119513833	1.2689
1_MACS_peak_26304_lociStitched	chr4(.):119605930-119607276	1.5662
1_MACS_peak_26305_lociStitched	chr4(.):119680359-119682702	0.7265
1_MACS_peak_26306_lociStitched	chr4(.):119755725-119758287	1.3622
1_MACS_peak_26307_lociStitched	chr4(.):119771742-119772192	0.4305
1_MACS_peak_26308_lociStitched	chr4(.):120132920-120135196	1.5417
1_MACS_peak_26309_lociStitched	chr4(.):120220007-120222705	1.521
2_MACS_peak_26310_lociStitched	chr4(.):120374884-120377008	1.6081
2_MACS_peak_26312_lociStitched	chr4(.):120548055-120550639	1.0414
1_MACS_peak_26314_lociStitched	chr4(.):120875357-120876536	0.8313
1_MACS_peak_26315_lociStitched	chr4(.):120986729-120989546	1.6147
1_MACS_peak_26316_lociStitched	chr4(.):121177379-121178046	0.751
1_MACS_peak_26317_lociStitched	chr4(.):121639850-121641985	0.7229
1_MACS_peak_26318_lociStitched	chr4(.):121668500-121673855	1.888
1_MACS_peak_26319_lociStitched	chr4(.):121684433-121687848	1.0784
1_MACS_peak_26320_lociStitched	chr4(.):121693442-121696046	0.8521
2_MACS_peak_26321_lociStitched	chr4(.):121734642-121742590	1.322
1_MACS_peak_26323_lociStitched	chr4(.):121775600-121778842	1.1996
1_MACS_peak_26324_lociStitched	chr4(.):121842387-121844992	1.9565
1_MACS_peak_26325_lociStitched	chr4(.):121962347-121963040	0.6151
3_MACS_peak_26326_lociStitched	chr4(.):121988925-121994930	1.4921
2_MACS_peak_26329_lociStitched	chr4(.):122017718-122022672	0.5881
2_MACS_peak_26331_lociStitched	chr4(.):122058614-122066403	0.6741
3_MACS_peak_26333_lociStitched	chr4(.):122071500-122079416	0.6768
1_MACS_peak_26336_lociStitched	chr4(.):122110719-122111620	0.6255
2_MACS_peak_26337_lociStitched	chr4(.):122120682-122121903	0.5082
1_MACS_peak_26339_lociStitched	chr4(.):122174668-122175701	0.5644
1_MACS_peak_26340_lociStitched	chr4(.):122228544-122229127	0.7473
1_MACS_peak_26341_lociStitched	chr4(.):122616681-122618868	2.0322
1_MACS_peak_26342_lociStitched	chr4(.):122632484-122633297	0.6775
1_MACS_peak_26343_lociStitched	chr4(.):122721614-122723345	1.5651
1_MACS_peak_26344_lociStitched	chr4(.):122743522-122745818	1.3971
1_MACS_peak_26345_lociStitched	chr4(.):122790632-122791667	1.582
1_MACS_peak_26346_lociStitched	chr4(.):123030664-123031854	0.9171
1_MACS_peak_26347_lociStitched	chr4(.):123073016-123074296	1.4753
2_MACS_peak_26348_lociStitched	chr4(.):123499242-123506201	0.3951
2_MACS_peak_26350_lociStitched	chr4(.):123653135-123655077	0.7295
1_MACS_peak_26352_lociStitched	chr4(.):123747287-123750554	2.4889
1_MACS_peak_26353_lociStitched	chr4(.):123842883-123845029	1.9141
1_MACS_peak_26354_lociStitched	chr4(.):124297746-124298190	0.4117
1_MACS_peak_26355_lociStitched	chr4(.):124317992-124321723	1.6135
1_MACS_peak_26356_lociStitched	chr4(.):124333113-124333530	0.5209
1_MACS_peak_26357_lociStitched	chr4(.):124399775-124400583	0.5218
1_MACS_peak_26358_lociStitched	chr4(.):124410591-124411870	0.7142
1_MACS_peak_26359_lociStitched	chr4(.):124426483-124427563	0.8122
1_MACS_peak_26360_lociStitched	chr4(.):125259801-125260694	0.6007
1_MACS_peak_26361_lociStitched	chr4(.):125632589-125634924	2.1337
1_MACS_peak_26362_lociStitched	chr4(.):127849348-127849873	0.502
1_MACS_peak_26363_lociStitched	chr4(.):127989455-127989720	0.3314
1_MACS_peak_26364_lociStitched	chr4(.):128390740-128391896	0.5901
1_MACS_peak_26365_lociStitched	chr4(.):128509993-128510632	0.7073
1_MACS_peak_26366_lociStitched	chr4(.):128543633-128545059	1.0446
1_MACS_peak_26367_lociStitched	chr4(.):128553651-128554607	0.7647
1_MACS_peak_26368_lociStitched	chr4(.):128576892-128577287	0.3909
1_MACS_peak_26369_lociStitched	chr4(.):128620214-128620863	0.5366
2_MACS_peak_26370_lociStitched	chr4(.):128702668-128705708	1.794
1_MACS_peak_26372_lociStitched	chr4(.):128801113-128803271	1.7266
1_MACS_peak_26373_lociStitched	chr4(.):128885236-128887817	1.9264
1_MACS_peak_26374_lociStitched	chr4(.):128981449-128983848	3.0512
1_MACS_peak_26375_lociStitched	chr4(.):129134948-129135497	0.3891
1_MACS_peak_26376_lociStitched	chr4(.):129207277-129210384	1.7153
1_MACS_peak_26377_lociStitched	chr4(.):129314467-129314958	0.3988
1_MACS_peak_26378_lociStitched	chr4(.):129375596-129376209	0.6047
1_MACS_peak_26379_lociStitched	chr4(.):129438498-129439015	0.3739
1_MACS_peak_26380_lociStitched	chr4(.):129473972-129475235	0.8757
1_MACS_peak_26381_lociStitched	chr4(.):129584311-129584733	0.4407
2_MACS_peak_26382_lociStitched	chr4(.):129591420-129597291	0.5807
1_MACS_peak_26384_lociStitched	chr4(.):129644435-129645254	0.6049
1_MACS_peak_26385_lociStitched	chr4(.):129651476-129651834	0.6046
1_MACS_peak_26386_lociStitched	chr4(.):129724806-129725455	0.4449
3_MACS_peak_26387_lociStitched	chr4(.):129730328-129741331	1.6071
1_MACS_peak_26390_lociStitched	chr4(.):129752012-129755647	0.7336
1_MACS_peak_26391_lociStitched	chr4(.):129767547-129769283	0.7562
2_MACS_peak_26392_lociStitched	chr4(.):130013735-130017946	0.7191
1_MACS_peak_26394_lociStitched	chr4(.):130774626-130775662	0.7752
1_MACS_peak_26395_lociStitched	chr4(.):132130695-132131041	0.3021
1_MACS_peak_26396_lociStitched	chr4(.):132300368-132301986	0.6291
2_MACS_peak_26397_lociStitched	chr4(.):132380473-132381561	0.4085
18_MACS_peak_26399_lociStitched	chr4(.):132645561-132685808	0.4882
1_MACS_peak_26417_lociStitched	chr4(.):132895940-132898122	0.9857
1_MACS_peak_26418_lociStitched	chr4(.):133265167-133267276	1.6513
1_MACS_peak_26419_lociStitched	chr4(.):133558040-133558412	0.5037
1_MACS_peak_26420_lociStitched	chr4(.):133738771-133739691	0.5046
1_MACS_peak_26421_lociStitched	chr4(.):133865527-133865988	0.4462
1_MACS_peak_26422_lociStitched	chr4(.):135247660-135250531	1.9069
1_MACS_peak_26423_lociStitched	chr4(.):136368709-136368986	0.3018
1_MACS_peak_26424_lociStitched	chr4(.):138774410-138774941	0.5332
2_MACS_peak_26425_lociStitched	chr4(.):139009496-139011869	0.8659
1_MACS_peak_26427_lociStitched	chr4(.):139159729-139164719	1.9446
1_MACS_peak_26428_lociStitched	chr4(.):139186956-139188372	0.8442
1_MACS_peak_26429_lociStitched	chr4(.):139481757-139482299	0.6682
1_MACS_peak_26430_lociStitched	chr4(.):139935977-139938178	3.0038
1_MACS_peak_26431_lociStitched	chr4(.):140003505-140006381	2.9751
1_MACS_peak_26432_lociStitched	chr4(.):140036164-140036550	0.3855
1_MACS_peak_26433_lociStitched	chr4(.):140065377-140066845	0.8038
2_MACS_peak_26434_lociStitched	chr4(.):140092945-140100578	2.9544
2_MACS_peak_26436_lociStitched	chr4(.):140109878-140113233	0.534
1_MACS_peak_26438_lociStitched	chr4(.):140121190-140121854	0.5769
1_MACS_peak_26439_lociStitched	chr4(.):140126938-140136692	1.8911
2_MACS_peak_26440_lociStitched	chr4(.):140148744-140156068	1.4257
1_MACS_peak_26442_lociStitched	chr4(.):140163370-140165843	1.0314
2_MACS_peak_26443_lociStitched	chr4(.):140186482-140194314	0.8386
4_MACS_peak_26445_lociStitched	chr4(.):140215623-140227157	1.8696
1_MACS_peak_26449_lociStitched	chr4(.):140340035-140341247	0.9442
1_MACS_peak_26450_lociStitched	chr4(.):140372883-140377957	2.5554
1_MACS_peak_26451_lociStitched	chr4(.):140444766-140447341	0.7625
2_MACS_peak_26452_lociStitched	chr4(.):140475590-140482485	3.4086
2_MACS_peak_26454_lociStitched	chr4(.):140523388-140528971	1.2125
1_MACS_peak_26456_lociStitched	chr4(.):140554485-140555170	0.8272
1_MACS_peak_26457_lociStitched	chr4(.):140572462-140572997	0.7325
1_MACS_peak_26458_lociStitched	chr4(.):140586380-140587811	1.1729
1_MACS_peak_26459_lociStitched	chr4(.):140655473-140656597	0.7771
1_MACS_peak_26460_lociStitched	chr4(.):140661279-140661830	0.5497
1_MACS_peak_26461_lociStitched	chr4(.):140684499-140686393	0.8526
2_MACS_peak_26462_lociStitched	chr4(.):141070953-141078886	2.2454
1_MACS_peak_26464_lociStitched	chr4(.):141095786-141096212	0.5831
1_MACS_peak_26465_lociStitched	chr4(.):141107263-141108134	0.4922
3_MACS_peak_26466_lociStitched	chr4(.):141154989-141165145	0.949
2_MACS_peak_26469_lociStitched	chr4(.):141173199-141179534	1.218
1_MACS_peak_26471_lociStitched	chr4(.):141228992-141230812	1.5692
1_MACS_peak_26472_lociStitched	chr4(.):141293727-141295731	1.8572
1_MACS_peak_26473_lociStitched	chr4(.):141334452-141335061	0.6593
1_MACS_peak_26474_lociStitched	chr4(.):141347151-141349538	2.5686
1_MACS_peak_26475_lociStitched	chr4(.):141445192-141446342	2.0822
1_MACS_peak_26476_lociStitched	chr4(.):142141510-142142824	1.9901
1_MACS_peak_26477_lociStitched	chr4(.):142557248-142558462	0.869
1_MACS_peak_26478_lociStitched	chr4(.):142804021-142804388	0.4335
1_MACS_peak_26479_lociStitched	chr4(.):144021223-144021866	0.4087
1_MACS_peak_26480_lociStitched	chr4(.):144104738-144111373	1.9988
1_MACS_peak_26481_lociStitched	chr4(.):144218043-144219050	0.5316
1_MACS_peak_26482_lociStitched	chr4(.):144256517-144263698	4.3538
1_MACS_peak_26483_lociStitched	chr4(.):144274883-144284107	2.7164
2_MACS_peak_26484_lociStitched	chr4(.):144293179-144301258	0.7392
1_MACS_peak_26486_lociStitched	chr4(.):144341129-144342386	0.704
1_MACS_peak_26487_lociStitched	chr4(.):144433628-144437157	2.3198
1_MACS_peak_26488_lociStitched	chr4(.):144480170-144481325	1.9701
1_MACS_peak_26489_lociStitched	chr4(.):145370444-145371630	0.8776
1_MACS_peak_26490_lociStitched	chr4(.):145887827-145888586	0.6866
1_MACS_peak_26491_lociStitched	chr4(.):146018160-146020932	1.8797
1_MACS_peak_26492_lociStitched	chr4(.):146098550-146102775	2.9001
1_MACS_peak_26493_lociStitched	chr4(.):146139325-146140121	0.5419
1_MACS_peak_26494_lociStitched	chr4(.):146290476-146291023	0.511
1_MACS_peak_26495_lociStitched	chr4(.):146402955-146403829	0.4366
1_MACS_peak_26496_lociStitched	chr4(.):146473259-146474346	0.5778
1_MACS_peak_26497_lociStitched	chr4(.):146539330-146541518	2.5485
1_MACS_peak_26498_lociStitched	chr4(.):146597059-146597483	0.5148
1_MACS_peak_26499_lociStitched	chr4(.):146641025-146641881	0.7621
1_MACS_peak_26500_lociStitched	chr4(.):146653344-146655110	2.3319
2_MACS_peak_26501_lociStitched	chr4(.):146692982-146700884	0.965
1_MACS_peak_26503_lociStitched	chr4(.):146739793-146742378	1.1906
1_MACS_peak_26504_lociStitched	chr4(.):146750163-146751787	0.6443
1_MACS_peak_26505_lociStitched	chr4(.):146802170-146804647	1.4369
1_MACS_peak_26506_lociStitched	chr4(.):146856245-146860420	3.7182
1_MACS_peak_26507_lociStitched	chr4(.):146944336-146945287	0.6611
1_MACS_peak_26508_lociStitched	chr4(.):146954019-146954791	0.7415
1_MACS_peak_26509_lociStitched	chr4(.):146968748-146969644	0.6526
1_MACS_peak_26510_lociStitched	chr4(.):146983820-146985156	0.712
1_MACS_peak_26511_lociStitched	chr4(.):147026308-147026821	0.4554
1_MACS_peak_26512_lociStitched	chr4(.):147096390-147097971	2.4918
1_MACS_peak_26513_lociStitched	chr4(.):147164335-147165063	0.5311
1_MACS_peak_26514_lociStitched	chr4(.):147190039-147191449	0.9077
1_MACS_peak_26515_lociStitched	chr4(.):147254628-147255523	0.476
1_MACS_peak_26516_lociStitched	chr4(.):147270894-147271698	0.5038
1_MACS_peak_26517_lociStitched	chr4(.):147441902-147444326	2.361
1_MACS_peak_26518_lociStitched	chr4(.):147584070-147585612	0.8604
1_MACS_peak_26519_lociStitched	chr4(.):148537752-148539586	1.7611
1_MACS_peak_26520_lociStitched	chr4(.):148604288-148606202	2.1402
1_MACS_peak_26521_lociStitched	chr4(.):148638744-148639880	0.5543
1_MACS_peak_26522_lociStitched	chr4(.):148651306-148655590	3.8496
2_MACS_peak_26523_lociStitched	chr4(.):148700149-148702508	0.9672
1_MACS_peak_26525_lociStitched	chr4(.):148720440-148722049	1.3949
1_MACS_peak_26526_lociStitched	chr4(.):148848673-148849164	0.5602
1_MACS_peak_26527_lociStitched	chr4(.):148905341-148905770	0.4344
1_MACS_peak_26528_lociStitched	chr4(.):148980788-148981377	0.4871
1_MACS_peak_26529_lociStitched	chr4(.):149244669-149245126	0.5618
2_MACS_peak_26530_lociStitched	chr4(.):149363234-149364374	0.7727
1_MACS_peak_26532_lociStitched	chr4(.):150769302-150769725	0.3471
1_MACS_peak_26533_lociStitched	chr4(.):151246556-151247735	0.5823
1_MACS_peak_26534_lociStitched	chr4(.):151749495-151749984	0.445
1_MACS_peak_26535_lociStitched	chr4(.):151895460-151896043	0.4457
2_MACS_peak_26536_lociStitched	chr4(.):151933947-151937993	2.6897
2_MACS_peak_26538_lociStitched	chr4(.):152019966-152022837	1.5775
2_MACS_peak_26540_lociStitched	chr4(.):152329539-152330667	0.4711
1_MACS_peak_26542_lociStitched	chr4(.):152432106-152433018	0.6647
1_MACS_peak_26543_lociStitched	chr4(.):152609223-152610813	0.6147
1_MACS_peak_26544_lociStitched	chr4(.):152681587-152682903	1.0411
1_MACS_peak_26545_lociStitched	chr4(.):152719942-152720472	0.6935
1_MACS_peak_26546_lociStitched	chr4(.):152934924-152936356	0.7713
1_MACS_peak_26547_lociStitched	chr4(.):153455361-153459553	2.4241
1_MACS_peak_26548_lociStitched	chr4(.):153476931-153478452	1.053
1_MACS_peak_26549_lociStitched	chr4(.):153505972-153506892	0.677
3_MACS_peak_26550_lociStitched	chr4(.):153558158-153561507	0.504
1_MACS_peak_26553_lociStitched	chr4(.):153566356-153567064	0.4575
3_MACS_peak_26554_lociStitched	chr4(.):153580615-153585316	0.6975
1_MACS_peak_26557_lociStitched	chr4(.):153600352-153602006	1.6415
1_MACS_peak_26558_lociStitched	chr4(.):153617732-153619559	1.0466
1_MACS_peak_26559_lociStitched	chr4(.):153630592-153631702	0.7161
1_MACS_peak_26560_lociStitched	chr4(.):153692861-153694002	0.5925
2_MACS_peak_26561_lociStitched	chr4(.):153698751-153707580	1.3077
2_MACS_peak_26563_lociStitched	chr4(.):153735139-153740013	0.7722
2_MACS_peak_26565_lociStitched	chr4(.):153768009-153772765	0.5136
1_MACS_peak_26567_lociStitched	chr4(.):153856843-153859417	0.8577
3_MACS_peak_26568_lociStitched	chr4(.):154004315-154012806	0.7023
2_MACS_peak_26571_lociStitched	chr4(.):154034391-154038149	1.0001
1_MACS_peak_26573_lociStitched	chr4(.):154169914-154170993	0.7151
2_MACS_peak_26574_lociStitched	chr4(.):154264993-154269602	1.5536
2_MACS_peak_26576_lociStitched	chr4(.):154353895-154355398	0.811
1_MACS_peak_26578_lociStitched	chr4(.):154360473-154360904	0.5496
1_MACS_peak_26579_lociStitched	chr4(.):154371098-154372090	0.7018
1_MACS_peak_26580_lociStitched	chr4(.):154386492-154390330	2.475
2_MACS_peak_26581_lociStitched	chr4(.):154407567-154412066	1.954
1_MACS_peak_26583_lociStitched	chr4(.):154439089-154440479	0.6271
1_MACS_peak_26584_lociStitched	chr4(.):154449642-154452219	1.1095
1_MACS_peak_26585_lociStitched	chr4(.):154496838-154497614	0.6412
1_MACS_peak_26586_lociStitched	chr4(.):154514726-154516568	1.0482
1_MACS_peak_26587_lociStitched	chr4(.):154826195-154826742	0.5766
1_MACS_peak_26588_lociStitched	chr4(.):154836147-154839292	1.758
1_MACS_peak_26589_lociStitched	chr4(.):155470529-155472276	1.2896
1_MACS_peak_26590_lociStitched	chr4(.):156297084-156298060	1.129
1_MACS_peak_26591_lociStitched	chr4(.):157211416-157211758	0.3198
1_MACS_peak_26592_lociStitched	chr4(.):159010901-159011524	0.6018
1_MACS_peak_26593_lociStitched	chr4(.):159103981-159104373	0.4747
1_MACS_peak_26594_lociStitched	chr4(.):159131197-159132049	0.6338
2_MACS_peak_26595_lociStitched	chr4(.):159288994-159289913	0.662
2_MACS_peak_26597_lociStitched	chr4(.):159590083-159594627	1.4807
1_MACS_peak_26599_lociStitched	chr4(.):159643486-159645724	1.7909
1_MACS_peak_26600_lociStitched	chr4(.):159689182-159691554	2.0158
1_MACS_peak_26601_lociStitched	chr4(.):159730370-159732406	0.6023
2_MACS_peak_26602_lociStitched	chr4(.):159738103-159739370	0.497
2_MACS_peak_26604_lociStitched	chr4(.):159744574-159749962	0.6851
2_MACS_peak_26606_lociStitched	chr4(.):159781783-159783309	0.6924
1_MACS_peak_26608_lociStitched	chr4(.):159806323-159806964	0.422
1_MACS_peak_26609_lociStitched	chr4(.):159823357-159824607	0.664
1_MACS_peak_26610_lociStitched	chr4(.):159931529-159931879	0.4104
3_MACS_peak_26611_lociStitched	chr4(.):159962468-159973700	0.3284
2_MACS_peak_26614_lociStitched	chr4(.):159997718-160000682	0.7968
1_MACS_peak_26616_lociStitched	chr4(.):160023304-160026754	2.8354
1_MACS_peak_26617_lociStitched	chr4(.):160071292-160073495	1.193
1_MACS_peak_26618_lociStitched	chr4(.):160096348-160097675	0.6616
1_MACS_peak_26619_lociStitched	chr4(.):160127688-160128150	0.3917
1_MACS_peak_26620_lociStitched	chr4(.):160169525-160170743	0.6079
1_MACS_peak_26621_lociStitched	chr4(.):160233516-160234168	0.5201
1_MACS_peak_26622_lociStitched	chr4(.):160303290-160304168	0.4782
1_MACS_peak_26623_lociStitched	chr4(.):160725475-160725864	0.4205
1_MACS_peak_26624_lociStitched	chr4(.):161495330-161495666	0.3048
2_MACS_peak_26625_lociStitched	chr4(.):164086719-164093242	0.6318
1_MACS_peak_26627_lociStitched	chr4(.):164133761-164134159	0.4117
1_MACS_peak_26628_lociStitched	chr4(.):164414579-164417391	1.726
1_MACS_peak_26629_lociStitched	chr4(.):164465412-164465687	0.3383
1_MACS_peak_26630_lociStitched	chr4(.):165057421-165057938	0.5039
1_MACS_peak_26631_lociStitched	chr4(.):165271539-165272278	0.5126
1_MACS_peak_26632_lociStitched	chr4(.):165877640-165878854	1.1927
