GENE_ID	locusLine	bin_1_OPM-2.jin.bam
1_MACS_peak_21523_lociStitched	chr4(.):92357919-92358606	0.9124
1_MACS_peak_21524_lociStitched	chr4(.):93011985-93012706	1.3455
1_MACS_peak_21525_lociStitched	chr4(.):94749767-94750313	1.0044
1_MACS_peak_21526_lociStitched	chr4(.):94763155-94764568	1.5822
1_MACS_peak_21527_lociStitched	chr4(.):95128586-95129724	5.033
1_MACS_peak_21528_lociStitched	chr4(.):95373034-95373615	2.6621
1_MACS_peak_21529_lociStitched	chr4(.):95632496-95632955	1.1899
1_MACS_peak_21530_lociStitched	chr4(.):95762355-95762951	1.387
2_MACS_peak_21531_lociStitched	chr4(.):95821953-95823303	0.8322
2_MACS_peak_21533_lociStitched	chr4(.):95833473-95835466	1.0974
2_MACS_peak_21535_lociStitched	chr4(.):95898118-95899817	1.0222
1_MACS_peak_21537_lociStitched	chr4(.):96470641-96471040	0.8546
2_MACS_peak_21538_lociStitched	chr4(.):96642950-96644281	0.611
1_MACS_peak_21540_lociStitched	chr4(.):96905655-96906238	1.1249
1_MACS_peak_21541_lociStitched	chr4(.):97014292-97014817	1.0538
1_MACS_peak_21542_lociStitched	chr4(.):97514405-97515107	1.0018
1_MACS_peak_21543_lociStitched	chr4(.):98873880-98874329	0.8527
1_MACS_peak_21544_lociStitched	chr4(.):99064025-99065301	2.541
2_MACS_peak_21545_lociStitched	chr4(.):99181154-99183471	2.8879
1_MACS_peak_21547_lociStitched	chr4(.):99416076-99416538	0.9988
2_MACS_peak_21548_lociStitched	chr4(.):99431697-99432753	0.8128
1_MACS_peak_21550_lociStitched	chr4(.):99560127-99560810	0.8301
2_MACS_peak_21551_lociStitched	chr4(.):99848834-99851263	5.2202
2_MACS_peak_21553_lociStitched	chr4(.):99916134-99917792	2.0469
1_MACS_peak_21555_lociStitched	chr4(.):100009528-100010806	1.4815
2_MACS_peak_21556_lociStitched	chr4(.):100324010-100326291	1.5714
1_MACS_peak_21558_lociStitched	chr4(.):100483907-100485402	3.5811
2_MACS_peak_21559_lociStitched	chr4(.):100514988-100516580	1.5451
1_MACS_peak_21561_lociStitched	chr4(.):100767829-100769704	1.482
1_MACS_peak_21562_lociStitched	chr4(.):100780786-100781268	1.0733
1_MACS_peak_21563_lociStitched	chr4(.):100782957-100783560	1.0124
1_MACS_peak_21564_lociStitched	chr4(.):100814905-100816034	1.9018
1_MACS_peak_21565_lociStitched	chr4(.):100867188-100868834	2.4494
3_MACS_peak_21566_lociStitched	chr4(.):100870169-100872642	4.9902
1_MACS_peak_21569_lociStitched	chr4(.):100907520-100908013	0.9933
1_MACS_peak_21570_lociStitched	chr4(.):101014862-101015206	0.7022
2_MACS_peak_21571_lociStitched	chr4(.):101129642-101130883	2.0124
1_MACS_peak_21573_lociStitched	chr4(.):101720864-101721424	1.0757
2_MACS_peak_21574_lociStitched	chr4(.):101939528-101941333	2.0471
1_MACS_peak_21576_lociStitched	chr4(.):102173163-102173699	1.0364
1_MACS_peak_21577_lociStitched	chr4(.):102174290-102174685	0.6642
1_MACS_peak_21578_lociStitched	chr4(.):102179344-102182429	2.0109
1_MACS_peak_21579_lociStitched	chr4(.):102267329-102270141	3.7303
2_MACS_peak_21580_lociStitched	chr4(.):102337298-102338820	0.9882
2_MACS_peak_21582_lociStitched	chr4(.):102339358-102341793	1.3714
1_MACS_peak_21584_lociStitched	chr4(.):102909426-102910002	1.0975
1_MACS_peak_21585_lociStitched	chr4(.):103264998-103266791	3.5019
1_MACS_peak_21586_lociStitched	chr4(.):103351936-103352757	1.0338
1_MACS_peak_21587_lociStitched	chr4(.):103421752-103423910	4.336
1_MACS_peak_21588_lociStitched	chr4(.):103463585-103465419	1.4571
1_MACS_peak_21589_lociStitched	chr4(.):103518451-103522106	2.9208
1_MACS_peak_21590_lociStitched	chr4(.):103533411-103534988	1.6201
1_MACS_peak_21591_lociStitched	chr4(.):103540943-103543230	1.6729
1_MACS_peak_21592_lociStitched	chr4(.):103605371-103606379	1.0506
1_MACS_peak_21593_lociStitched	chr4(.):103681371-103682203	1.3265
2_MACS_peak_21594_lociStitched	chr4(.):103700120-103701639	0.7629
1_MACS_peak_21596_lociStitched	chr4(.):103746432-103750791	7.1173
1_MACS_peak_21597_lociStitched	chr4(.):103788540-103791466	4.644
1_MACS_peak_21598_lociStitched	chr4(.):103940308-103941365	1.3138
1_MACS_peak_21599_lociStitched	chr4(.):103996974-103998298	3.429
1_MACS_peak_21600_lociStitched	chr4(.):104032104-104032808	1.4634
1_MACS_peak_21601_lociStitched	chr4(.):104118782-104120234	3.308
1_MACS_peak_21602_lociStitched	chr4(.):104176863-104177352	0.99
2_MACS_peak_21603_lociStitched	chr4(.):104325522-104327891	1.99
1_MACS_peak_21605_lociStitched	chr4(.):104335740-104338497	3.1279
2_MACS_peak_21606_lociStitched	chr4(.):104402419-104403666	1.3302
1_MACS_peak_21608_lociStitched	chr4(.):105028730-105029140	0.9276
1_MACS_peak_21609_lociStitched	chr4(.):105050310-105050884	0.9237
1_MACS_peak_21610_lociStitched	chr4(.):105378548-105378883	0.7729
1_MACS_peak_21611_lociStitched	chr4(.):105409116-105409558	0.9609
2_MACS_peak_21612_lociStitched	chr4(.):105410380-105414115	3.38
1_MACS_peak_21614_lociStitched	chr4(.):105415565-105417042	2.5581
1_MACS_peak_21615_lociStitched	chr4(.):106067226-106068990	2.4985
2_MACS_peak_21616_lociStitched	chr4(.):106376629-106377974	0.839
1_MACS_peak_21618_lociStitched	chr4(.):106382544-106383598	1.6871
2_MACS_peak_21619_lociStitched	chr4(.):106392927-106395440	3.4325
2_MACS_peak_21621_lociStitched	chr4(.):106554975-106556366	1.8504
2_MACS_peak_21623_lociStitched	chr4(.):106558386-106559358	0.9197
1_MACS_peak_21625_lociStitched	chr4(.):106584171-106585075	0.8119
2_MACS_peak_21626_lociStitched	chr4(.):106607009-106608519	0.9284
1_MACS_peak_21628_lociStitched	chr4(.):106629188-106630715	4.1644
1_MACS_peak_21629_lociStitched	chr4(.):106818971-106819456	0.9008
1_MACS_peak_21630_lociStitched	chr4(.):106931574-106932052	1.2727
1_MACS_peak_21631_lociStitched	chr4(.):107236611-107238748	5.8711
1_MACS_peak_21632_lociStitched	chr4(.):107490857-107491428	1.3774
1_MACS_peak_21633_lociStitched	chr4(.):108640351-108641989	1.8274
1_MACS_peak_21634_lociStitched	chr4(.):108910145-108912448	3.5489
2_MACS_peak_21635_lociStitched	chr4(.):108950709-108953042	1.1998
2_MACS_peak_21637_lociStitched	chr4(.):108953746-108960371	3.6043
2_MACS_peak_21639_lociStitched	chr4(.):109059783-109061103	1.8711
1_MACS_peak_21641_lociStitched	chr4(.):109088170-109090261	2.563
1_MACS_peak_21642_lociStitched	chr4(.):109093449-109095007	3.1232
2_MACS_peak_21643_lociStitched	chr4(.):109279775-109281916	1.6097
2_MACS_peak_21645_lociStitched	chr4(.):109387212-109389275	1.5631
2_MACS_peak_21647_lociStitched	chr4(.):109541137-109542861	2.936
1_MACS_peak_21649_lociStitched	chr4(.):109571312-109572725	4.3968
2_MACS_peak_21650_lociStitched	chr4(.):109750775-109752338	1.6157
3_MACS_peak_21652_lociStitched	chr4(.):109770081-109772331	1.9152
1_MACS_peak_21655_lociStitched	chr4(.):109773614-109774020	0.8568
1_MACS_peak_21656_lociStitched	chr4(.):109908979-109909359	0.7425
1_MACS_peak_21657_lociStitched	chr4(.):109909919-109910470	1.0367
2_MACS_peak_21658_lociStitched	chr4(.):110198922-110200769	1.101
2_MACS_peak_21660_lociStitched	chr4(.):110310358-110311613	0.9412
1_MACS_peak_21662_lociStitched	chr4(.):110354261-110355817	2.3257
1_MACS_peak_21663_lociStitched	chr4(.):110481737-110482188	0.7771
5_MACS_peak_21664_lociStitched	chr4(.):110607706-110613911	1.5464
1_MACS_peak_21669_lociStitched	chr4(.):110622530-110625279	4.8636
3_MACS_peak_21670_lociStitched	chr4(.):110628461-110631344	2.6471
2_MACS_peak_21673_lociStitched	chr4(.):110650346-110651971	2.7998
1_MACS_peak_21675_lociStitched	chr4(.):110735537-110737891	2.8491
2_MACS_peak_21676_lociStitched	chr4(.):111117022-111120194	1.9561
2_MACS_peak_21678_lociStitched	chr4(.):111207944-111209266	0.9351
1_MACS_peak_21680_lociStitched	chr4(.):111332505-111332912	0.722
2_MACS_peak_21681_lociStitched	chr4(.):111984861-111986442	0.8976
1_MACS_peak_21683_lociStitched	chr4(.):113066616-113067564	1.7175
1_MACS_peak_21684_lociStitched	chr4(.):113151878-113153920	4.3299
1_MACS_peak_21685_lociStitched	chr4(.):113200506-113201478	1.2729
1_MACS_peak_21686_lociStitched	chr4(.):113205937-113207545	2.9012
1_MACS_peak_21687_lociStitched	chr4(.):113282491-113282839	0.8029
1_MACS_peak_21688_lociStitched	chr4(.):113557412-113559314	3.9966
1_MACS_peak_21689_lociStitched	chr4(.):114066787-114067063	1.0342
1_MACS_peak_21690_lociStitched	chr4(.):114068145-114068593	1.8391
1_MACS_peak_21691_lociStitched	chr4(.):114208753-114209293	0.9308
1_MACS_peak_21692_lociStitched	chr4(.):114484051-114488251	2.6639
2_MACS_peak_21693_lociStitched	chr4(.):114557226-114559692	1.4168
1_MACS_peak_21695_lociStitched	chr4(.):114603847-114606780	2.1173
1_MACS_peak_21696_lociStitched	chr4(.):114681213-114684831	5.8747
1_MACS_peak_21697_lociStitched	chr4(.):115068496-115068985	1.0057
1_MACS_peak_21698_lociStitched	chr4(.):115537427-115537883	1.0629
2_MACS_peak_21699_lociStitched	chr4(.):116150363-116151524	0.7783
1_MACS_peak_21701_lociStitched	chr4(.):116251228-116253768	1.7934
2_MACS_peak_21702_lociStitched	chr4(.):116254311-116258585	1.8035
1_MACS_peak_21704_lociStitched	chr4(.):119199018-119201014	3.7799
1_MACS_peak_21705_lociStitched	chr4(.):119512107-119513981	3.9298
1_MACS_peak_21706_lociStitched	chr4(.):119605939-119607058	2.4056
1_MACS_peak_21707_lociStitched	chr4(.):119697132-119697682	1.2391
2_MACS_peak_21708_lociStitched	chr4(.):119756070-119758129	2.6969
1_MACS_peak_21710_lociStitched	chr4(.):119889448-119889822	0.7915
2_MACS_peak_21711_lociStitched	chr4(.):120132728-120135342	4.1698
1_MACS_peak_21713_lociStitched	chr4(.):120220483-120222337	2.0251
1_MACS_peak_21714_lociStitched	chr4(.):120374873-120376909	6.2096
1_MACS_peak_21715_lociStitched	chr4(.):120986966-120989493	4.0474
2_MACS_peak_21716_lociStitched	chr4(.):121669145-121672519	3.3734
3_MACS_peak_21718_lociStitched	chr4(.):121685551-121688387	2.2802
2_MACS_peak_21721_lociStitched	chr4(.):121775724-121778407	1.5352
1_MACS_peak_21723_lociStitched	chr4(.):121842944-121844026	1.2045
1_MACS_peak_21724_lociStitched	chr4(.):121962352-121962929	1.2668
1_MACS_peak_21725_lociStitched	chr4(.):121992989-121994420	1.7009
1_MACS_peak_21726_lociStitched	chr4(.):122019434-122020145	0.8298
2_MACS_peak_21727_lociStitched	chr4(.):122020927-122022801	0.9724
1_MACS_peak_21729_lociStitched	chr4(.):122059142-122062244	2.9908
2_MACS_peak_21730_lociStitched	chr4(.):122617159-122618731	3.5833
1_MACS_peak_21732_lociStitched	chr4(.):122721535-122723128	3.4836
1_MACS_peak_21733_lociStitched	chr4(.):122744017-122745669	4.8121
1_MACS_peak_21734_lociStitched	chr4(.):122791016-122791704	1.8961
1_MACS_peak_21735_lociStitched	chr4(.):123073101-123074316	2.363
2_MACS_peak_21736_lociStitched	chr4(.):123390050-123392276	1.2341
1_MACS_peak_21738_lociStitched	chr4(.):123400653-123401667	1.3169
2_MACS_peak_21739_lociStitched	chr4(.):123463043-123464323	1.0947
1_MACS_peak_21741_lociStitched	chr4(.):123499338-123500439	2.2185
2_MACS_peak_21742_lociStitched	chr4(.):123505017-123506240	0.854
1_MACS_peak_21744_lociStitched	chr4(.):123537296-123539406	1.6153
1_MACS_peak_21745_lociStitched	chr4(.):123653774-123654463	1.116
1_MACS_peak_21746_lociStitched	chr4(.):123748566-123749194	1.539
2_MACS_peak_21747_lociStitched	chr4(.):123843289-123844765	1.1162
1_MACS_peak_21749_lociStitched	chr4(.):124089185-124089561	0.8758
2_MACS_peak_21750_lociStitched	chr4(.):124090234-124092884	1.5317
1_MACS_peak_21752_lociStitched	chr4(.):124266231-124266865	1.2325
1_MACS_peak_21753_lociStitched	chr4(.):124317878-124322077	5.5153
2_MACS_peak_21754_lociStitched	chr4(.):124330115-124335482	2.6068
1_MACS_peak_21756_lociStitched	chr4(.):124338929-124340849	1.3017
1_MACS_peak_21757_lociStitched	chr4(.):124371360-124371863	1.0396
1_MACS_peak_21758_lociStitched	chr4(.):124400028-124400495	0.9337
1_MACS_peak_21759_lociStitched	chr4(.):124476285-124477191	0.9143
1_MACS_peak_21760_lociStitched	chr4(.):124508260-124511548	4.6153
1_MACS_peak_21761_lociStitched	chr4(.):124939634-124940202	0.8763
1_MACS_peak_21762_lociStitched	chr4(.):125564092-125564588	0.9284
1_MACS_peak_21763_lociStitched	chr4(.):125632863-125634753	3.7845
2_MACS_peak_21764_lociStitched	chr4(.):125724892-125725799	0.8703
2_MACS_peak_21766_lociStitched	chr4(.):125867683-125869250	1.0077
2_MACS_peak_21768_lociStitched	chr4(.):126235062-126237120	2.7563
2_MACS_peak_21770_lociStitched	chr4(.):126650723-126651637	1.1775
1_MACS_peak_21772_lociStitched	chr4(.):126692052-126694719	1.7806
1_MACS_peak_21773_lociStitched	chr4(.):126967706-126968071	0.7839
1_MACS_peak_21774_lociStitched	chr4(.):126969180-126969492	0.7871
1_MACS_peak_21775_lociStitched	chr4(.):127446881-127447397	0.9195
1_MACS_peak_21776_lociStitched	chr4(.):127448039-127448556	0.9241
2_MACS_peak_21777_lociStitched	chr4(.):127662495-127664045	1.3901
1_MACS_peak_21779_lociStitched	chr4(.):127837162-127838903	1.2694
1_MACS_peak_21780_lociStitched	chr4(.):128055521-128056211	1.0801
1_MACS_peak_21781_lociStitched	chr4(.):128390271-128392295	3.1948
2_MACS_peak_21782_lociStitched	chr4(.):128448629-128449999	0.9698
2_MACS_peak_21784_lociStitched	chr4(.):128669400-128670829	0.765
2_MACS_peak_21786_lociStitched	chr4(.):128696731-128698047	1.0536
1_MACS_peak_21788_lociStitched	chr4(.):128698619-128699011	1.0048
1_MACS_peak_21789_lociStitched	chr4(.):128702849-128704408	2.3686
1_MACS_peak_21790_lociStitched	chr4(.):128801416-128802976	5.2693
1_MACS_peak_21791_lociStitched	chr4(.):128885568-128887537	4.7029
1_MACS_peak_21792_lociStitched	chr4(.):128981595-128983765	3.9884
1_MACS_peak_21793_lociStitched	chr4(.):129208083-129210321	3.3824
1_MACS_peak_21794_lociStitched	chr4(.):129313514-129315479	2.7677
1_MACS_peak_21795_lociStitched	chr4(.):129343677-129343993	0.8288
1_MACS_peak_21796_lociStitched	chr4(.):129349078-129349892	1.4868
1_MACS_peak_21797_lociStitched	chr4(.):129373775-129374361	0.9657
1_MACS_peak_21798_lociStitched	chr4(.):129375661-129376877	1.3546
1_MACS_peak_21799_lociStitched	chr4(.):129438109-129438973	0.9113
1_MACS_peak_21800_lociStitched	chr4(.):129473655-129474955	2.6669
2_MACS_peak_21801_lociStitched	chr4(.):129578392-129581199	1.8792
1_MACS_peak_21803_lociStitched	chr4(.):129583663-129584576	1.088
1_MACS_peak_21804_lociStitched	chr4(.):129595796-129596456	1.6537
2_MACS_peak_21805_lociStitched	chr4(.):129714425-129715505	1.1178
1_MACS_peak_21807_lociStitched	chr4(.):129730371-129734694	6.9339
1_MACS_peak_21808_lociStitched	chr4(.):130013826-130015382	3.6229
1_MACS_peak_21809_lociStitched	chr4(.):130017207-130017576	0.651
1_MACS_peak_21810_lociStitched	chr4(.):130281619-130281906	0.6496
1_MACS_peak_21811_lociStitched	chr4(.):130775142-130775507	0.66
1_MACS_peak_21812_lociStitched	chr4(.):130889819-130890147	0.8278
1_MACS_peak_21813_lociStitched	chr4(.):130890876-130891578	1.272
2_MACS_peak_21814_lociStitched	chr4(.):130964313-130965736	1.14
1_MACS_peak_21816_lociStitched	chr4(.):131014882-131015187	0.7915
2_MACS_peak_21817_lociStitched	chr4(.):131029883-131033018	2.7981
1_MACS_peak_21819_lociStitched	chr4(.):131507200-131508386	1.2942
1_MACS_peak_21820_lociStitched	chr4(.):131569444-131569950	0.8154
2_MACS_peak_21821_lociStitched	chr4(.):131573926-131574932	0.9318
2_MACS_peak_21823_lociStitched	chr4(.):131735564-131737181	1.4133
1_MACS_peak_21825_lociStitched	chr4(.):132071428-132071892	0.8916
1_MACS_peak_21826_lociStitched	chr4(.):132130337-132131049	1.0267
1_MACS_peak_21827_lociStitched	chr4(.):132236684-132237339	1.0643
1_MACS_peak_21828_lociStitched	chr4(.):132300446-132302085	1.7277
1_MACS_peak_21829_lociStitched	chr4(.):132420579-132421268	1.2701
2_MACS_peak_21830_lociStitched	chr4(.):132534224-132535810	1.4689
1_MACS_peak_21832_lociStitched	chr4(.):132642941-132643395	0.9388
1_MACS_peak_21833_lociStitched	chr4(.):133148824-133149112	0.8708
1_MACS_peak_21834_lociStitched	chr4(.):133187876-133188895	1.3403
1_MACS_peak_21835_lociStitched	chr4(.):133265097-133267126	3.1632
2_MACS_peak_21836_lociStitched	chr4(.):133647574-133649382	1.3198
3_MACS_peak_21838_lociStitched	chr4(.):133919770-133922052	1.4719
1_MACS_peak_21841_lociStitched	chr4(.):134662484-134662859	0.7927
1_MACS_peak_21842_lociStitched	chr4(.):134663429-134663942	0.8848
2_MACS_peak_21843_lociStitched	chr4(.):135543021-135544286	1.6596
2_MACS_peak_21845_lociStitched	chr4(.):136368167-136369225	1.1539
1_MACS_peak_21847_lociStitched	chr4(.):137627805-137628212	1.0853
1_MACS_peak_21848_lociStitched	chr4(.):138559707-138560199	0.8448
1_MACS_peak_21849_lociStitched	chr4(.):138561604-138562383	1.9126
1_MACS_peak_21850_lociStitched	chr4(.):138567761-138568456	1.1548
1_MACS_peak_21851_lociStitched	chr4(.):138596966-138598823	1.7555
2_MACS_peak_21852_lociStitched	chr4(.):139162352-139164413	3.5104
1_MACS_peak_21854_lociStitched	chr4(.):139813317-139813702	0.6632
2_MACS_peak_21855_lociStitched	chr4(.):139936040-139938120	3.0711
1_MACS_peak_21857_lociStitched	chr4(.):140003706-140006216	4.1442
1_MACS_peak_21858_lociStitched	chr4(.):140036166-140036479	0.9193
1_MACS_peak_21859_lociStitched	chr4(.):140097058-140100034	4.74
3_MACS_peak_21860_lociStitched	chr4(.):140127399-140131796	2.787
1_MACS_peak_21863_lociStitched	chr4(.):140134593-140135105	1.1613
2_MACS_peak_21864_lociStitched	chr4(.):140163380-140165407	1.2309
2_MACS_peak_21866_lociStitched	chr4(.):140186860-140188653	0.9733
2_MACS_peak_21868_lociStitched	chr4(.):140216014-140219453	3.3452
1_MACS_peak_21870_lociStitched	chr4(.):140220416-140223848	4.3625
1_MACS_peak_21871_lociStitched	chr4(.):140340842-140341274	0.949
1_MACS_peak_21872_lociStitched	chr4(.):140373668-140375890	5.5178
1_MACS_peak_21873_lociStitched	chr4(.):140476283-140478629	5.5039
1_MACS_peak_21874_lociStitched	chr4(.):140871825-140872957	1.8707
1_MACS_peak_21875_lociStitched	chr4(.):141071468-141073181	4.1351
1_MACS_peak_21876_lociStitched	chr4(.):141173845-141174611	2.1857
1_MACS_peak_21877_lociStitched	chr4(.):141228966-141230790	3.3151
1_MACS_peak_21878_lociStitched	chr4(.):141294641-141295187	0.9771
1_MACS_peak_21879_lociStitched	chr4(.):141348215-141348690	0.9925
1_MACS_peak_21880_lociStitched	chr4(.):141445205-141446032	2.2278
1_MACS_peak_21881_lociStitched	chr4(.):141587962-141589094	2.4876
1_MACS_peak_21882_lociStitched	chr4(.):141677470-141678253	1.2629
1_MACS_peak_21883_lociStitched	chr4(.):142141871-142142809	5.6831
1_MACS_peak_21884_lociStitched	chr4(.):142557563-142558561	1.4853
2_MACS_peak_21885_lociStitched	chr4(.):142898176-142899673	1.6033
1_MACS_peak_21887_lociStitched	chr4(.):144105026-144107234	3.2305
1_MACS_peak_21888_lociStitched	chr4(.):144256724-144259424	4.4293
3_MACS_peak_21889_lociStitched	chr4(.):144275022-144281865	3.0384
1_MACS_peak_21892_lociStitched	chr4(.):144282693-144283255	0.8901
2_MACS_peak_21893_lociStitched	chr4(.):144296942-144301042	1.7566
2_MACS_peak_21895_lociStitched	chr4(.):144325491-144328028	0.9821
1_MACS_peak_21897_lociStitched	chr4(.):144340407-144342817	2.656
1_MACS_peak_21898_lociStitched	chr4(.):144434176-144436127	5.0876
2_MACS_peak_21899_lociStitched	chr4(.):144589410-144590956	1.2262
1_MACS_peak_21901_lociStitched	chr4(.):144832904-144833432	0.7525
1_MACS_peak_21902_lociStitched	chr4(.):145259576-145260245	0.9895
1_MACS_peak_21903_lociStitched	chr4(.):145555623-145556230	0.7416
1_MACS_peak_21904_lociStitched	chr4(.):146018515-146020698	5.154
2_MACS_peak_21905_lociStitched	chr4(.):146098628-146102581	2.9152
1_MACS_peak_21907_lociStitched	chr4(.):146402086-146405123	3.8972
1_MACS_peak_21908_lociStitched	chr4(.):146406063-146406580	0.8941
2_MACS_peak_21909_lociStitched	chr4(.):146407516-146410393	1.4995
1_MACS_peak_21911_lociStitched	chr4(.):146451695-146452424	1.1047
2_MACS_peak_21912_lociStitched	chr4(.):146472831-146474351	1.1622
1_MACS_peak_21914_lociStitched	chr4(.):146539408-146541604	4.3244
1_MACS_peak_21915_lociStitched	chr4(.):146653933-146654674	1.2695
1_MACS_peak_21916_lociStitched	chr4(.):146693821-146696064	2.4635
2_MACS_peak_21917_lociStitched	chr4(.):146740125-146742149	1.3123
2_MACS_peak_21919_lociStitched	chr4(.):146790438-146792255	1.4038
1_MACS_peak_21921_lociStitched	chr4(.):146799593-146800185	1.2599
1_MACS_peak_21922_lociStitched	chr4(.):146803128-146803589	0.779
1_MACS_peak_21923_lociStitched	chr4(.):146857504-146859640	3.0288
1_MACS_peak_21924_lociStitched	chr4(.):147019940-147021109	1.2181
1_MACS_peak_21925_lociStitched	chr4(.):147096674-147097729	3.2185
2_MACS_peak_21926_lociStitched	chr4(.):147189485-147193161	2.3286
1_MACS_peak_21928_lociStitched	chr4(.):147254646-147255452	1.0882
1_MACS_peak_21929_lociStitched	chr4(.):147441884-147444301	3.5475
1_MACS_peak_21930_lociStitched	chr4(.):147880740-147883032	2.2643
1_MACS_peak_21931_lociStitched	chr4(.):148283277-148283566	0.9163
1_MACS_peak_21932_lociStitched	chr4(.):148538492-148539123	3.3972
1_MACS_peak_21933_lociStitched	chr4(.):148604394-148606090	3.6542
1_MACS_peak_21934_lociStitched	chr4(.):148651747-148654714	4.3413
1_MACS_peak_21935_lociStitched	chr4(.):148965332-148965852	0.8035
1_MACS_peak_21936_lociStitched	chr4(.):149346242-149348065	1.4793
3_MACS_peak_21937_lociStitched	chr4(.):149354670-149357271	1.5126
3_MACS_peak_21940_lociStitched	chr4(.):149362921-149367091	2.3592
1_MACS_peak_21943_lociStitched	chr4(.):149482843-149483608	1.5379
2_MACS_peak_21944_lociStitched	chr4(.):150913976-150915376	1.1752
3_MACS_peak_21946_lociStitched	chr4(.):151246067-151248854	1.5712
1_MACS_peak_21949_lociStitched	chr4(.):151748673-151749461	1.0462
