REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	JJN3_jia.bam
1_MACS_peak_8994_lociStitched	chr17	18742808	18743476	1	669	204.408
1_MACS_peak_14425_lociStitched	chr21	43607957	43608625	1	669	256.7124
1_MACS_peak_15259_lociStitched	chr3	27862984	27863652	1	669	334.26719999999995
1_MACS_peak_17125_lociStitched	chr4	90237729	90238397	1	669	290.7136
1_MACS_peak_17770_lociStitched	chr5	13859019	13859687	1	669	282.63079999999997
1_MACS_peak_5699_lociStitched	chr13	30688692	30689359	1	668	429.28119999999996
1_MACS_peak_7483_lociStitched	chr15	75018298	75018965	1	668	327.23019999999997
1_MACS_peak_9323_lociStitched	chr17	41173820	41174487	1	668	293.68010000000004
1_MACS_peak_23666_lociStitched	chr9	99961887	99962554	1	668	745.3725
1_MACS_peak_23761_lociStitched	chr9	112665900	112666567	1	668	362.1143
1_MACS_peak_981_lociStitched	chr1	95804973	95805639	1	667	268.3314
1_MACS_peak_11005_lociStitched	chr19	18168794	18169460	1	667	448.4844
1_MACS_peak_14490_lociStitched	chr21	46542178	46542844	1	667	283.6494
1_MACS_peak_17167_lociStitched	chr4	102249063	102249729	1	667	265.401
1_MACS_peak_18885_lociStitched	chr5	165944921	165945587	1	667	274.8582
1_MACS_peak_23088_lociStitched	chr8	144107826	144108492	1	667	345.654
1_MACS_peak_1081_lociStitched	chr1	110466164	110466829	1	666	319.6655
1_MACS_peak_4555_lociStitched	chr12	14392721	14393386	1	666	218.785
1_MACS_peak_10077_lociStitched	chr18	14799665	14800330	1	666	285.68399999999997
1_MACS_peak_20221_lociStitched	chr6	123174254	123174919	1	666	300.58
1_MACS_peak_23787_lociStitched	chr9	115773985	115774650	1	666	355.243
1_MACS_peak_2196_lociStitched	chr1	234783294	234783958	1	665	328.54720000000003
1_MACS_peak_3213_lociStitched	chr10	126677618	126678282	1	665	304.0456
1_MACS_peak_5546_lociStitched	chr12	126847214	126847878	1	665	308.29519999999997
1_MACS_peak_6705_lociStitched	chr14	78046882	78047546	1	665	319.716
1_MACS_peak_16905_lociStitched	chr4	59600092	59600756	1	665	298.468
1_MACS_peak_17120_lociStitched	chr4	90117622	90118286	1	665	285.9848
1_MACS_peak_20422_lociStitched	chr6	145407522	145408186	1	665	215.6008
1_MACS_peak_2627_lociStitched	chr10	45968626	45969289	1	664	248.9565
1_MACS_peak_5917_lociStitched	chr13	65895063	65895726	1	664	214.2816
1_MACS_peak_9769_lociStitched	chr17	74835372	74836035	1	664	300.2064
1_MACS_peak_12562_lociStitched	chr2	107082090	107082753	1	664	270.6366
1_MACS_peak_14588_lociStitched	chr22	22391201	22391864	1	664	259.6308
1_MACS_peak_15340_lociStitched	chr3	42247301	42247964	1	664	239.0778
1_MACS_peak_16311_lociStitched	chr3	169309607	169310270	1	664	317.6433
1_MACS_peak_19011_lociStitched	chr5	178244866	178245529	1	664	417.0933
1_MACS_peak_20420_lociStitched	chr6	145298233	145298896	1	664	220.04969999999997
1_MACS_peak_272_lociStitched	chr1	21754332	21754994	1	663	473.661
1_MACS_peak_11012_lociStitched	chr19	18238497	18239159	1	663	334.3762
1_MACS_peak_12930_lociStitched	chr2	170335599	170336261	1	663	242.5568
1_MACS_peak_17112_lociStitched	chr4	89300019	89300681	1	663	364.1
1_MACS_peak_18550_lociStitched	chr5	130871718	130872380	1	663	253.67839999999998
1_MACS_peak_22167_lociStitched	chr8	29106974	29107636	1	663	264.2042
1_MACS_peak_5002_lociStitched	chr12	58924070	58924731	1	662	212.37929999999997
1_MACS_peak_13917_lociStitched	chr20	37615427	37616088	1	662	376.7039
1_MACS_peak_19767_lociStitched	chr6	52746839	52747500	1	662	437.1193
1_MACS_peak_2429_lociStitched	chr10	16933344	16934004	1	661	255.28799999999998
1_MACS_peak_2685_lociStitched	chr10	59597086	59597746	1	661	240.43800000000002
1_MACS_peak_12669_lociStitched	chr2	114189637	114190297	1	661	288.024
1_MACS_peak_22794_lociStitched	chr8	105565420	105566080	1	661	401.412
1_MACS_peak_2763_lociStitched	chr10	71168632	71169291	1	660	542.4229
1_MACS_peak_13225_lociStitched	chr2	205410056	205410715	1	660	271.8375
1_MACS_peak_13982_lociStitched	chr20	44065174	44065833	1	660	507.16639999999995
1_MACS_peak_14208_lociStitched	chr21	9539917	9540576	1	660	619.5918
1_MACS_peak_15186_lociStitched	chr3	15355981	15356640	1	660	309.07099999999997
1_MACS_peak_18285_lociStitched	chr5	87975940	87976599	1	660	577.2181
1_MACS_peak_19604_lociStitched	chr6	37410265	37410924	1	660	271.90340000000003
1_MACS_peak_21454_lociStitched	chr7	100400662	100401321	1	660	260.6345
1_MACS_peak_2521_lociStitched	chr10	30872736	30873394	1	659	247.47379999999998
1_MACS_peak_2679_lociStitched	chr10	57361608	57362266	1	659	244.1838
1_MACS_peak_6761_lociStitched	chr14	89742907	89743565	1	659	288.862
1_MACS_peak_10298_lociStitched	chr18	49716817	49717475	1	659	291.823
1_MACS_peak_10388_lociStitched	chr18	57702387	57703045	1	659	247.1448
1_MACS_peak_15368_lociStitched	chr3	45151811	45152469	1	659	267.93760000000003
1_MACS_peak_21260_lociStitched	chr7	76357714	76358372	1	659	302.68
1_MACS_peak_21441_lociStitched	chr7	99942647	99943305	1	659	386.0486
1_MACS_peak_24702_lociStitched	chrX	118616313	118616971	1	659	361.11039999999997
1_MACS_peak_3808_lociStitched	chr11	65905384	65906041	1	658	278.7651
1_MACS_peak_7237_lociStitched	chr15	45427151	45427808	1	658	331.9821
1_MACS_peak_7795_lociStitched	chr16	88974	89631	1	658	271.9323
1_MACS_peak_8385_lociStitched	chr16	66981640	66982297	1	658	432.6345
1_MACS_peak_10040_lociStitched	chr18	12207872	12208529	1	658	208.5975
1_MACS_peak_11856_lociStitched	chr2	13806669	13807326	1	658	293.022
1_MACS_peak_12574_lociStitched	chr2	108446034	108446691	1	658	241.3161
1_MACS_peak_14161_lociStitched	chr20	61077090	61077747	1	658	285.8607
1_MACS_peak_16137_lociStitched	chr3	142623484	142624141	1	658	271.07820000000004
1_MACS_peak_17497_lociStitched	chr4	171709645	171710302	1	658	235.1403
1_MACS_peak_22850_lociStitched	chr8	116430076	116430733	1	658	327.4488
1_MACS_peak_2281_lociStitched	chr1	247553849	247554505	1	657	291.4608
1_MACS_peak_7590_lociStitched	chr15	83113879	83114535	1	657	239.2432
1_MACS_peak_11563_lociStitched	chr19	52074400	52075056	1	657	635.7296
1_MACS_peak_12234_lociStitched	chr2	64812801	64813457	1	657	254.39679999999998
1_MACS_peak_15391_lociStitched	chr3	46437812	46438468	1	657	284.376
1_MACS_peak_23341_lociStitched	chr9	31211035	31211691	1	657	438.208
1_MACS_peak_5762_lociStitched	chr13	38989409	38990064	1	656	312.10749999999996
1_MACS_peak_10779_lociStitched	chr19	10449881	10450536	1	656	331.10249999999996
1_MACS_peak_15245_lociStitched	chr3	25049575	25050230	1	656	274.052
1_MACS_peak_16904_lociStitched	chr4	58029851	58030506	1	656	318.068
1_MACS_peak_20217_lociStitched	chr6	122159585	122160240	1	656	222.43800000000002
1_MACS_peak_20394_lociStitched	chr6	143234322	143234977	1	656	280.078
1_MACS_peak_3632_lociStitched	chr11	60213724	60214378	1	655	266.3742
1_MACS_peak_6253_lociStitched	chr14	24520715	24521369	1	655	441.38460000000003
1_MACS_peak_8730_lociStitched	chr17	1316054	1316708	1	655	242.17620000000002
1_MACS_peak_10232_lociStitched	chr18	42588549	42589203	1	655	339.81839999999994
1_MACS_peak_11120_lociStitched	chr19	30520644	30521298	1	655	279.1926
1_MACS_peak_17801_lociStitched	chr5	17218352	17219006	1	655	275.4648
1_MACS_peak_23480_lociStitched	chr9	70340302	70340955	1	654	310.3056
1_MACS_peak_3253_lociStitched	chr10	135450762	135451414	1	653	341.648
1_MACS_peak_5913_lociStitched	chr13	63086349	63087001	1	653	364.8592
1_MACS_peak_12787_lociStitched	chr2	142612543	142613195	1	653	302.528
1_MACS_peak_14243_lociStitched	chr21	15975004	15975656	1	653	255.51880000000003
1_MACS_peak_16876_lociStitched	chr4	54506825	54507477	1	653	283.4896
1_MACS_peak_19918_lociStitched	chr6	84512926	84513578	1	653	344.1256
1_MACS_peak_20838_lociStitched	chr7	23762241	23762893	1	653	323.91360000000003
1_MACS_peak_4459_lociStitched	chr12	7023496	7024147	1	652	256.9497
1_MACS_peak_5946_lociStitched	chr13	72495956	72496607	1	652	302.4546
1_MACS_peak_6550_lociStitched	chr14	66480189	66480840	1	652	650.4141
1_MACS_peak_11870_lociStitched	chr2	16894493	16895144	1	652	338.38980000000004
1_MACS_peak_12679_lociStitched	chr2	118282753	118283404	1	652	342.1656
1_MACS_peak_16531_lociStitched	chr3	194489986	194490637	1	652	575.2887000000001
1_MACS_peak_18029_lociStitched	chr5	54081645	54082296	1	652	219.06150000000002
1_MACS_peak_20275_lociStitched	chr6	131831551	131832202	1	652	216.0018
1_MACS_peak_23437_lociStitched	chr9	42805571	42806222	1	652	285.7239
1_MACS_peak_23877_lociStitched	chr9	126759696	126760347	1	652	342.4911
1_MACS_peak_782_lociStitched	chr1	68118645	68119295	1	651	194.025
1_MACS_peak_933_lociStitched	chr1	91286977	91287627	1	651	189.79999999999998
1_MACS_peak_5997_lociStitched	chr13	83736862	83737512	1	651	262.015
1_MACS_peak_12481_lociStitched	chr2	90283354	90284004	1	651	260.78
1_MACS_peak_14806_lociStitched	chr22	37766832	37767482	1	651	266.955
1_MACS_peak_17060_lociStitched	chr4	83205960	83206610	1	651	653.445
1_MACS_peak_24352_lociStitched	chrX	40280163	40280813	1	651	283.79
1_MACS_peak_24700_lociStitched	chrX	118561126	118561776	1	651	356.71999999999997
1_MACS_peak_754_lociStitched	chr1	65414345	65414994	1	650	243.6346
1_MACS_peak_11868_lociStitched	chr2	16837918	16838567	1	650	261.8715
1_MACS_peak_14882_lociStitched	chr22	39784243	39784892	1	650	300.0327
1_MACS_peak_15298_lociStitched	chr3	37828657	37829306	1	650	352.7315
1_MACS_peak_21021_lociStitched	chr7	44280559	44281208	1	650	329.23769999999996
1_MACS_peak_22875_lociStitched	chr8	120246015	120246664	1	650	304.7055
1_MACS_peak_484_lociStitched	chr1	37754682	37755330	1	649	291.6648
1_MACS_peak_923_lociStitched	chr1	89664097	89664745	1	649	307.5408
1_MACS_peak_4679_lociStitched	chr12	26969990	26970638	1	649	262.18080000000003
1_MACS_peak_6506_lociStitched	chr14	63140283	63140931	1	649	290.952
1_MACS_peak_8272_lociStitched	chr16	47813340	47813988	1	649	278.964
1_MACS_peak_13698_lociStitched	chr20	17828701	17829349	1	649	329.2488
1_MACS_peak_16742_lociStitched	chr4	15780017	15780665	1	649	256.3488
1_MACS_peak_237_lociStitched	chr1	17287197	17287844	1	648	348.4095
1_MACS_peak_8608_lociStitched	chr16	84651159	84651806	1	648	268.3109
1_MACS_peak_16643_lociStitched	chr4	2765434	2766081	1	648	205.4872
1_MACS_peak_19093_lociStitched	chr6	4673245	4673892	1	648	289.4678
1_MACS_peak_8306_lociStitched	chr16	53491215	53491861	1	647	467.704
1_MACS_peak_21602_lociStitched	chr7	117413635	117414281	1	647	279.0074
1_MACS_peak_22865_lociStitched	chr8	119189469	119190115	1	647	234.1104
1_MACS_peak_5611_lociStitched	chr13	19295422	19296067	1	646	286.251
1_MACS_peak_6522_lociStitched	chr14	64399858	64400503	1	646	250.77599999999998
1_MACS_peak_9044_lociStitched	chr17	26605542	26606187	1	646	287.2185
1_MACS_peak_10815_lociStitched	chr19	11466043	11466688	1	646	411.18749999999994
1_MACS_peak_12759_lociStitched	chr2	135733326	135733971	1	646	259.677
1_MACS_peak_15987_lociStitched	chr3	124742287	124742932	1	646	282.31649999999996
1_MACS_peak_18131_lociStitched	chr5	68338732	68339377	1	646	406.479
1_MACS_peak_20444_lociStitched	chr6	149789531	149790176	1	646	361.3935
1_MACS_peak_23669_lociStitched	chr9	100126009	100126654	1	646	252.9045
1_MACS_peak_438_lociStitched	chr1	33206988	33207632	1	645	288.512
1_MACS_peak_4017_lociStitched	chr11	85998290	85998934	1	645	297.3992
1_MACS_peak_8004_lociStitched	chr16	11692097	11692741	1	645	286.5156
1_MACS_peak_9484_lociStitched	chr17	51973506	51974150	1	645	248.262
1_MACS_peak_10067_lociStitched	chr18	14215484	14216128	1	645	306.6084
1_MACS_peak_12009_lociStitched	chr2	34491913	34492557	1	645	238.28
1_MACS_peak_14756_lociStitched	chr22	35935841	35936485	1	645	298.3652
1_MACS_peak_19432_lociStitched	chr6	30698304	30698948	1	645	347.50239999999997
1_MACS_peak_20574_lociStitched	chr6	167216758	167217402	1	645	221.7292
1_MACS_peak_21928_lociStitched	chr8	7931552	7932196	1	645	251.804
1_MACS_peak_1776_lociStitched	chr1	186672268	186672911	1	644	431.8388
1_MACS_peak_5926_lociStitched	chr13	67106695	67107338	1	644	253.1491
1_MACS_peak_8542_lociStitched	chr16	76833779	76834422	1	644	276.4257
1_MACS_peak_9014_lociStitched	chr17	19896149	19896792	1	644	609.0496
1_MACS_peak_15362_lociStitched	chr3	44754011	44754654	1	644	392.68010000000004
1_MACS_peak_5449_lociStitched	chr12	121271856	121272498	1	643	282.7368
1_MACS_peak_7114_lociStitched	chr15	36487500	36488142	1	643	318.8172
1_MACS_peak_8508_lociStitched	chr16	72877966	72878608	1	643	259.6248
1_MACS_peak_11973_lociStitched	chr2	28904155	28904797	1	643	268.4844
1_MACS_peak_12159_lociStitched	chr2	54936384	54937026	1	643	259.8816
1_MACS_peak_14330_lociStitched	chr21	34499320	34499962	1	643	308.2242
1_MACS_peak_17860_lociStitched	chr5	26482625	26483267	1	643	602.838
1_MACS_peak_21787_lociStitched	chr7	143892384	143893026	1	643	240.4932
1_MACS_peak_9941_lociStitched	chr17	80656036	80656677	1	642	313.449
1_MACS_peak_11243_lociStitched	chr19	39841715	39842356	1	642	253.0027
1_MACS_peak_19170_lociStitched	chr6	10659750	10660391	1	642	280.1811
1_MACS_peak_20992_lociStitched	chr7	41909542	41910183	1	642	231.9138
1_MACS_peak_22824_lociStitched	chr8	114058105	114058746	1	642	342.42220000000003
1_MACS_peak_23637_lociStitched	chr9	95709481	95710122	1	642	334.47380000000004
1_MACS_peak_847_lociStitched	chr1	79306122	79306762	1	641	249.728
1_MACS_peak_13927_lociStitched	chr20	39709488	39710128	1	641	217.088
1_MACS_peak_15854_lociStitched	chr3	106354328	106354968	1	641	209.984
1_MACS_peak_20291_lociStitched	chr6	134373297	134373937	1	641	320.256
1_MACS_peak_20340_lociStitched	chr6	138057576	138058216	1	641	221.05599999999998
1_MACS_peak_21352_lociStitched	chr7	90802651	90803291	1	641	225.984
1_MACS_peak_26_lociStitched	chr1	1185244	1185883	1	640	318.222
1_MACS_peak_9653_lociStitched	chr17	66587428	66588067	1	640	337.8393
1_MACS_peak_11782_lociStitched	chr2	7913655	7914294	1	640	335.34720000000004
1_MACS_peak_11828_lociStitched	chr2	10673655	10674294	1	640	258.02819999999997
1_MACS_peak_12333_lociStitched	chr2	71453641	71454280	1	640	282.8853
1_MACS_peak_848_lociStitched	chr1	79320372	79321010	1	639	220.0462
1_MACS_peak_2173_lociStitched	chr1	233576670	233577308	1	639	243.20559999999998
1_MACS_peak_3528_lociStitched	chr11	39392508	39393146	1	639	279.1888
1_MACS_peak_6030_lociStitched	chr13	94706000	94706638	1	639	260.0488
1_MACS_peak_6247_lociStitched	chr14	24163329	24163967	1	639	278.7422
1_MACS_peak_7417_lociStitched	chr15	67490819	67491457	1	639	262.4732
1_MACS_peak_16078_lociStitched	chr3	133311913	133312551	1	639	238.48440000000002
1_MACS_peak_16966_lociStitched	chr4	75263745	75264383	1	639	332.07899999999995
1_MACS_peak_17261_lociStitched	chr4	118006293	118006931	1	639	354.85560000000004
1_MACS_peak_917_lociStitched	chr1	89449782	89450419	1	638	317.35339999999997
1_MACS_peak_7699_lociStitched	chr15	92014191	92014828	1	638	317.7993
1_MACS_peak_9400_lociStitched	chr17	45501320	45501957	1	638	897.6604
1_MACS_peak_11848_lociStitched	chr2	12618925	12619562	1	638	290.4083
1_MACS_peak_12597_lociStitched	chr2	110517888	110518525	1	638	308.2443
1_MACS_peak_13701_lociStitched	chr20	17850452	17851089	1	638	281.6814
1_MACS_peak_17570_lociStitched	chr4	184104532	184105169	1	638	333.59690000000006
1_MACS_peak_23293_lociStitched	chr9	19464607	19465244	1	638	382.7096
1_MACS_peak_23741_lociStitched	chr9	108282010	108282647	1	638	1625.8788
1_MACS_peak_5173_lociStitched	chr12	93454263	93454899	1	637	259.9968
1_MACS_peak_6806_lociStitched	chr14	93043634	93044270	1	637	197.8596
1_MACS_peak_8628_lociStitched	chr16	87441380	87442016	1	637	331.10159999999996
1_MACS_peak_10669_lociStitched	chr19	5322131	5322767	1	637	260.6964
1_MACS_peak_11360_lociStitched	chr19	44952192	44952828	1	637	347.63759999999996
1_MACS_peak_13766_lociStitched	chr20	25218622	25219258	1	637	252.9372
1_MACS_peak_18018_lociStitched	chr5	53122113	53122749	1	637	260.442
1_MACS_peak_6023_lociStitched	chr13	92430050	92430685	1	636	255.71450000000002
1_MACS_peak_18454_lociStitched	chr5	116790521	116791156	1	636	206.248
1_MACS_peak_24362_lociStitched	chrX	41419847	41420482	1	636	277.8125
1_MACS_peak_24463_lociStitched	chrX	51546123	51546758	1	636	232.029
1_MACS_peak_7663_lociStitched	chr15	90233450	90234084	1	635	220.5686
1_MACS_peak_17057_lociStitched	chr4	82645889	82646523	1	635	336.7808
1_MACS_peak_22419_lociStitched	chr8	65971627	65972261	1	635	363.0918
1_MACS_peak_4361_lociStitched	chr11	131996242	131996875	1	634	289.0911
1_MACS_peak_6361_lociStitched	chr14	42618704	42619337	1	634	224.14530000000002
1_MACS_peak_13270_lociStitched	chr2	212916675	212917308	1	634	254.0862
1_MACS_peak_16893_lociStitched	chr4	56573715	56574348	1	634	232.81740000000002
1_MACS_peak_17277_lociStitched	chr4	121686404	121687037	1	634	285.41970000000003
1_MACS_peak_17614_lociStitched	chr4	188097530	188098163	1	634	317.2596
1_MACS_peak_19071_lociStitched	chr6	2231229	2231862	1	634	274.15229999999997
1_MACS_peak_19408_lociStitched	chr6	29974220	29974853	1	634	1241.5662
1_MACS_peak_20582_lociStitched	chr6	169613070	169613703	1	634	229.01940000000002
1_MACS_peak_20748_lociStitched	chr7	13889960	13890593	1	634	253.45319999999998
1_MACS_peak_3138_lociStitched	chr10	117708882	117709514	1	633	244.2048
1_MACS_peak_6401_lociStitched	chr14	51143710	51144342	1	633	272.4552
1_MACS_peak_11509_lociStitched	chr19	49718301	49718933	1	633	223.72799999999998
1_MACS_peak_15865_lociStitched	chr3	108800507	108801139	1	633	289.456
1_MACS_peak_17396_lociStitched	chr4	146953999	146954631	1	633	257.4136
1_MACS_peak_352_lociStitched	chr1	26774057	26774688	1	632	352.2242
1_MACS_peak_887_lociStitched	chr1	86449139	86449770	1	632	281.55219999999997
1_MACS_peak_1224_lociStitched	chr1	144311146	144311777	1	632	276.3149
1_MACS_peak_7221_lociStitched	chr15	43981714	43982345	1	632	547.0139
1_MACS_peak_13501_lociStitched	chr2	239067487	239068118	1	632	256.817
1_MACS_peak_660_lociStitched	chr1	51566130	51566760	1	631	273.60900000000004
1_MACS_peak_7313_lociStitched	chr15	54375040	54375670	1	631	228.186
1_MACS_peak_8035_lociStitched	chr16	14622651	14623281	1	631	522.837
1_MACS_peak_9201_lociStitched	chr17	36125018	36125648	1	631	322.497
1_MACS_peak_11961_lociStitched	chr2	27712688	27713318	1	631	343.539
1_MACS_peak_14645_lociStitched	chr22	24893356	24893986	1	631	311.598
1_MACS_peak_20383_lociStitched	chr6	141702383	141703013	1	631	334.34099999999995
1_MACS_peak_23716_lociStitched	chr9	105259828	105260458	1	631	232.281
1_MACS_peak_2024_lociStitched	chr1	216774228	216774857	1	630	277.20029999999997
1_MACS_peak_6516_lociStitched	chr14	64204457	64205086	1	630	220.0242
1_MACS_peak_12211_lociStitched	chr2	62514611	62515240	1	630	287.2014
1_MACS_peak_18823_lociStitched	chr5	156306813	156307442	1	630	304.436
1_MACS_peak_21996_lociStitched	chr8	12449871	12450500	1	630	282.6726
1_MACS_peak_22394_lociStitched	chr8	62249609	62250238	1	630	248.455
1_MACS_peak_9966_lociStitched	chr18	2247014	2247642	1	629	265.7696
1_MACS_peak_19267_lociStitched	chr6	22271373	22272001	1	629	235.8768
1_MACS_peak_23568_lociStitched	chr9	86579632	86580260	1	629	249.5044
1_MACS_peak_24080_lociStitched	chr9	138107756	138108384	1	629	243.0988
1_MACS_peak_24424_lociStitched	chrX	48595650	48596278	1	629	426.60040000000004
1_MACS_peak_4970_lociStitched	chr12	57657593	57658220	1	628	287.41679999999997
1_MACS_peak_22854_lociStitched	chr8	117460158	117460785	1	628	329.175
1_MACS_peak_2044_lociStitched	chr1	220541360	220541986	1	627	207.5816
1_MACS_peak_3579_lociStitched	chr11	47421428	47422054	1	627	196.0006
1_MACS_peak_4063_lociStitched	chr11	95976372	95976998	1	627	251.65200000000002
1_MACS_peak_15782_lociStitched	chr3	96210780	96211406	1	627	236.5028
1_MACS_peak_20313_lociStitched	chr6	135342787	135343413	1	627	253.0918
1_MACS_peak_904_lociStitched	chr1	87858779	87859404	1	626	224.74999999999997
1_MACS_peak_910_lociStitched	chr1	88291921	88292546	1	626	324.18750000000006
1_MACS_peak_7529_lociStitched	chr15	77480503	77481128	1	626	255.93749999999997
1_MACS_peak_15444_lociStitched	chr3	49314305	49314930	1	626	353.0
1_MACS_peak_15852_lociStitched	chr3	105688883	105689508	1	626	285.25
1_MACS_peak_16361_lociStitched	chr3	174777697	174778322	1	626	249.625
