REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	07_0EWT_0229Kronos_MM1S-KB-6hr-1_H3K18Ac_hs-dm_i14.bam	41_0EXT_0229Kronos_MM1S-KB-6hr-1_Input_hs_i85.bam
1_MACS_peak_24086_lociStitched	chr5	77805629	77806801	1	1173	750.9004000000001	206.6236
1_MACS_peak_25233_lociStitched	chr6	3742713	3743885	1	1173	677.0644	209.202
1_MACS_peak_30934_lociStitched	chr9	94482724	94483896	1	1173	504.546	77.5864
1_MACS_peak_6564_lociStitched	chr12	16500236	16501407	1	1172	713.6074000000001	107.732
1_MACS_peak_14923_lociStitched	chr19	49148900	49150071	1	1172	906.4711	169.6779
1_MACS_peak_16102_lociStitched	chr2	81304185	81305356	1	1172	473.5524	114.8751
1_MACS_peak_21218_lociStitched	chr3	147663655	147664826	1	1172	726.4884	123.7747
1_MACS_peak_22127_lociStitched	chr4	24119389	24120560	1	1172	681.0536	194.38600000000002
1_MACS_peak_22183_lociStitched	chr4	31292147	31293318	1	1172	738.0812999999999	207.6183
1_MACS_peak_22924_lociStitched	chr4	121366450	121367621	1	1172	717.1204	165.34519999999998
1_MACS_peak_24358_lociStitched	chr5	110408535	110409706	1	1172	739.1351999999999	299.1905
1_MACS_peak_28859_lociStitched	chr7	155136900	155138071	1	1172	1062.2141	153.63520000000003
1_MACS_peak_8308_lociStitched	chr13	61964965	61966135	1	1171	665.964	136.89000000000001
1_MACS_peak_14354_lociStitched	chr19	14682175	14683345	1	1171	1390.8960000000002	223.47
1_MACS_peak_15086_lociStitched	chr19	58192960	58194130	1	1171	700.0110000000001	167.193
1_MACS_peak_22263_lociStitched	chr4	40801660	40802830	1	1171	815.6070000000001	131.625
1_MACS_peak_26755_lociStitched	chr6	134413140	134414310	1	1171	673.101	223.704
1_MACS_peak_28127_lociStitched	chr7	97735803	97736973	1	1171	1062.711	202.878
1_MACS_peak_28337_lociStitched	chr7	109332480	109333650	1	1171	896.1030000000001	144.144
1_MACS_peak_28983_lociStitched	chr8	11154845	11156015	1	1171	636.948	181.233
1_MACS_peak_30872_lociStitched	chr9	90060335	90061505	1	1171	699.075	195.741
1_MACS_peak_31843_lociStitched	chrX	34577324	34578494	1	1171	598.806	70.668
1_MACS_peak_5574_lociStitched	chr11	71673032	71674201	1	1170	702.3352	232.7479
1_MACS_peak_6722_lociStitched	chr12	31839414	31840583	1	1170	697.5423	111.17190000000001
1_MACS_peak_8819_lociStitched	chr14	39582843	39584012	1	1170	503.839	105.6776
1_MACS_peak_14994_lociStitched	chr19	52674127	52675296	1	1170	625.7657	195.8075
1_MACS_peak_16634_lociStitched	chr2	132795576	132796745	1	1170	553.8722	83.58349999999999
1_MACS_peak_16910_lociStitched	chr2	169214061	169215230	1	1170	610.8025	133.38289999999998
1_MACS_peak_18921_lociStitched	chr21	40567697	40568866	1	1170	840.511	311.30469999999997
1_MACS_peak_19950_lociStitched	chr3	23019184	23020353	1	1170	579.1226	191.9498
1_MACS_peak_20002_lociStitched	chr3	28213038	28214207	1	1170	637.2219	113.0423
1_MACS_peak_22070_lociStitched	chr4	14845602	14846771	1	1170	565.2115	103.45649999999999
1_MACS_peak_8240_lociStitched	chr13	50265280	50266448	1	1169	646.0208	102.19999999999999
1_MACS_peak_8708_lociStitched	chr14	24438405	24439573	1	1169	833.0175999999999	52.559999999999995
1_MACS_peak_11505_lociStitched	chr16	71495451	71496619	1	1169	790.8528	244.9296
1_MACS_peak_12693_lociStitched	chr17	50392414	50393582	1	1169	745.5344	195.5232
1_MACS_peak_13839_lociStitched	chr18	67247026	67248194	1	1169	717.5024	99.6304
1_MACS_peak_16576_lociStitched	chr2	127821731	127822899	1	1169	717.5024	152.424
1_MACS_peak_16693_lociStitched	chr2	139788491	139789659	1	1169	620.5584	172.3968
1_MACS_peak_17420_lociStitched	chr2	212803724	212804892	1	1169	585.9856000000001	181.5072
1_MACS_peak_17634_lociStitched	chr2	233964673	233965841	1	1169	639.5967999999999	118.0848
1_MACS_peak_19006_lociStitched	chr21	45230440	45231608	1	1169	781.7424	276.3488
1_MACS_peak_20751_lociStitched	chr3	107416187	107417355	1	1169	1445.1664	84.56320000000001
1_MACS_peak_21044_lociStitched	chr3	129065575	129066743	1	1169	632.1216000000001	162.2352
1_MACS_peak_29743_lociStitched	chr8	95486541	95487709	1	1169	728.5984	122.52319999999999
1_MACS_peak_30577_lociStitched	chr9	36765506	36766674	1	1169	1369.8304	213.3936
1_MACS_peak_31187_lociStitched	chr9	115479609	115480777	1	1169	987.3104000000001	193.1872
1_MACS_peak_32266_lociStitched	chrX	87867535	87868703	1	1169	591.8256	130.5824
1_MACS_peak_32446_lociStitched	chrX	128595410	128596578	1	1169	568.9327999999999	93.6736
1_MACS_peak_780_lociStitched	chr1	44771191	44772358	1	1168	635.6649	199.0902
1_MACS_peak_8007_lociStitched	chr13	24152640	24153807	1	1168	1288.3680000000002	79.0059
1_MACS_peak_13511_lociStitched	chr18	32956644	32957811	1	1168	778.7391	213.0942
1_MACS_peak_16078_lociStitched	chr2	76323066	76324233	1	1168	838.3728000000001	122.0682
1_MACS_peak_20267_lociStitched	chr3	48002674	48003841	1	1168	600.1881	210.9936
1_MACS_peak_20742_lociStitched	chr3	105471319	105472486	1	1168	569.496	141.7905
1_MACS_peak_21128_lociStitched	chr3	138089817	138090984	1	1168	675.1095	222.54690000000002
1_MACS_peak_24690_lociStitched	chr5	140463788	140464955	1	1168	1101.1812	204.57510000000002
1_MACS_peak_25375_lociStitched	chr6	12957247	12958414	1	1168	910.7268	116.2332
1_MACS_peak_25428_lociStitched	chr6	16277476	16278643	1	1168	562.494	153.5772
1_MACS_peak_27486_lociStitched	chr7	30264904	30266071	1	1168	959.0405999999999	184.8528
1_MACS_peak_27931_lociStitched	chr7	75495649	75496816	1	1168	907.6926000000001	291.8667
1_MACS_peak_29293_lociStitched	chr8	36988353	36989520	1	1168	688.1799	168.3981
1_MACS_peak_30406_lociStitched	chr9	19550834	19552001	1	1168	593.5362	131.4042
1_MACS_peak_31087_lociStitched	chr9	105269119	105270286	1	1168	575.4476999999999	201.7743
1_MACS_peak_32576_lociStitched	chrX	142735971	142737138	1	1168	584.2002000000001	55.1991
1_MACS_peak_7011_lociStitched	chr12	54144802	54145968	1	1167	737.0286	145.86659999999998
1_MACS_peak_7314_lociStitched	chr12	78481912	78483078	1	1167	645.0312	186.9098
1_MACS_peak_8655_lociStitched	chr14	21904795	21905961	1	1167	498.9314	73.3414
1_MACS_peak_8695_lociStitched	chr14	23540058	23541224	1	1167	664.037	185.86039999999997
1_MACS_peak_18027_lociStitched	chr20	23964727	23965893	1	1167	523.4174	138.8706
1_MACS_peak_20410_lociStitched	chr3	54277082	54278248	1	1167	661.5884	192.1568
1_MACS_peak_22900_lociStitched	chr4	118255207	118256373	1	1167	520.8522	166.15499999999997
1_MACS_peak_29176_lociStitched	chr8	27404752	27405918	1	1167	526.5656	176.9988
1_MACS_peak_29949_lociStitched	chr8	123745548	123746714	1	1167	897.9366	221.1902
1_MACS_peak_2032_lociStitched	chr1	161530446	161531611	1	1166	740.8235000000001	251.873
1_MACS_peak_2957_lociStitched	chr1	229300573	229301738	1	1166	580.7525	149.93550000000002
1_MACS_peak_4787_lociStitched	chr11	8853882	8855047	1	1166	812.937	143.295
1_MACS_peak_5878_lociStitched	chr11	103810336	103811501	1	1166	622.11	168.692
1_MACS_peak_7782_lociStitched	chr12	120538663	120539828	1	1166	503.28	106.947
1_MACS_peak_13710_lociStitched	chr18	53201297	53202462	1	1166	685.1365	225.1945
1_MACS_peak_14504_lociStitched	chr19	20958758	20959923	1	1166	748.163	106.481
1_MACS_peak_17739_lociStitched	chr20	117864	119029	1	1166	957.9795	211.6805
1_MACS_peak_24434_lociStitched	chr5	118689175	118690340	1	1166	733.8335000000001	260.6105
1_MACS_peak_25805_lociStitched	chr6	35278810	35279975	1	1166	603.47	176.7305
1_MACS_peak_26709_lociStitched	chr6	130203281	130204446	1	1166	580.7525	104.2675
1_MACS_peak_3954_lociStitched	chr10	75679371	75680535	1	1165	1010.0028	228.02759999999998
1_MACS_peak_4848_lociStitched	chr11	12340696	12341860	1	1165	558.2544	162.8436
1_MACS_peak_6290_lociStitched	chr12	1913463	1914627	1	1165	1058.076	238.3872
1_MACS_peak_1331_lociStitched	chr1	100231499	100232662	1	1164	737.9235	144.4446
1_MACS_peak_1515_lociStitched	chr1	117640805	117641968	1	1164	534.5148	84.0849
1_MACS_peak_3872_lociStitched	chr10	71389657	71390820	1	1164	1104.85	94.31930000000001
1_MACS_peak_3952_lociStitched	chr10	75648153	75649316	1	1164	750.7165	199.45450000000002
1_MACS_peak_5556_lociStitched	chr11	70243959	70245122	1	1164	524.513	145.375
1_MACS_peak_9881_lociStitched	chr15	51455134	51456297	1	1164	698.3815000000001	229.34359999999998
1_MACS_peak_11260_lociStitched	chr16	50958645	50959808	1	1164	636.7425	137.5829
1_MACS_peak_13142_lociStitched	chr17	77733410	77734573	1	1164	650.6985	118.7423
1_MACS_peak_17984_lociStitched	chr20	19672691	19673854	1	1164	550.2153000000001	143.049
1_MACS_peak_18633_lociStitched	chr20	62526763	62527926	1	1164	585.2216	153.2834
1_MACS_peak_21140_lociStitched	chr3	138654509	138655672	1	1164	637.2077	182.2421
1_MACS_peak_25519_lociStitched	chr6	25601833	25602996	1	1164	753.1587999999999	186.4289
1_MACS_peak_26634_lociStitched	chr6	120177087	120178250	1	1164	845.2684	178.05530000000002
1_MACS_peak_27325_lociStitched	chr7	19146548	19147711	1	1164	635.2306	142.4675
1_MACS_peak_30503_lociStitched	chr9	33719417	33720580	1	1164	915.8625	153.6323
1_MACS_peak_31056_lociStitched	chr9	102006591	102007754	1	1164	561.1475	231.3207
1_MACS_peak_31749_lociStitched	chrX	17056061	17057224	1	1164	643.2553	146.3054
1_MACS_peak_2535_lociStitched	chr1	203311040	203312202	1	1163	900.3176000000001	405.6542
1_MACS_peak_5751_lociStitched	chr11	84807877	84809039	1	1163	718.116	165.8174
1_MACS_peak_8935_lociStitched	chr14	55595582	55596744	1	1163	584.8345999999999	56.0084
1_MACS_peak_9668_lociStitched	chr15	39900805	39901967	1	1163	589.9474	211.0192
1_MACS_peak_10510_lociStitched	chr15	92248984	92250146	1	1163	601.2188	189.63840000000002
1_MACS_peak_14658_lociStitched	chr19	39074046	39075208	1	1163	697.0838	180.22619999999998
1_MACS_peak_16409_lociStitched	chr2	111056469	111057631	1	1163	970.27	209.74099999999999
1_MACS_peak_20565_lociStitched	chr3	72787477	72788639	1	1163	591.3418	186.501
1_MACS_peak_20652_lociStitched	chr3	96584264	96585426	1	1163	547.0696	178.948
1_MACS_peak_27129_lociStitched	chr7	1004535	1005697	1	1163	709.8658	179.8776
1_MACS_peak_29129_lociStitched	chr8	23366151	23367313	1	1163	914.6102000000001	159.3102
1_MACS_peak_5630_lociStitched	chr11	74780314	74781475	1	1162	696.0195	240.5592
1_MACS_peak_6232_lociStitched	chr11	130451358	130452519	1	1162	622.5282	100.1943
1_MACS_peak_10900_lociStitched	chr16	16955194	16956355	1	1162	600.0048	86.4945
1_MACS_peak_26106_lociStitched	chr6	58286969	58288130	1	1162	762.777	201.3174
1_MACS_peak_26313_lociStitched	chr6	88722507	88723668	1	1162	642.033	165.3264
1_MACS_peak_26962_lociStitched	chr6	149968988	149970149	1	1162	823.8456	83.8242
1_MACS_peak_32029_lociStitched	chrX	49686936	49688097	1	1162	719.7039	70.9371
1_MACS_peak_5462_lociStitched	chr11	66277523	66278683	1	1161	543.808	212.048
1_MACS_peak_15577_lociStitched	chr2	40517020	40518180	1	1161	742.4	202.536
1_MACS_peak_19391_lociStitched	chr22	36519397	36520557	1	1161	1042.724	218.08
1_MACS_peak_28060_lociStitched	chr7	90378480	90379640	1	1161	602.1560000000001	225.62
1_MACS_peak_543_lociStitched	chr1	32878958	32880117	1	1160	777.4572	326.83799999999997
1_MACS_peak_1398_lociStitched	chr1	109642392	109643551	1	1160	774.5597	146.1499
1_MACS_peak_4910_lociStitched	chr11	18126940	18128099	1	1160	1117.6237	242.231
1_MACS_peak_5596_lociStitched	chr11	72928856	72930015	1	1160	708.7285	162.60770000000002
1_MACS_peak_6428_lociStitched	chr12	9447814	9448973	1	1160	664.107	113.9297
1_MACS_peak_15192_lociStitched	chr2	9878919	9880078	1	1160	647.3015	127.7218
1_MACS_peak_20651_lociStitched	chr3	96562302	96563461	1	1160	618.4423999999999	133.6327
1_MACS_peak_21005_lociStitched	chr3	127572142	127573301	1	1160	897.4137	291.6044
1_MACS_peak_21277_lociStitched	chr3	152760648	152761807	1	1160	985.0341	251.9666
1_MACS_peak_22910_lociStitched	chr4	119889000	119890159	1	1160	643.9404	252.7779
1_MACS_peak_26427_lociStitched	chr6	103342848	103344007	1	1160	592.4807999999999	219.1669
1_MACS_peak_27298_lociStitched	chr7	14486235	14487394	1	1160	582.2815999999999	166.54829999999998
1_MACS_peak_607_lociStitched	chr1	36653022	36654180	1	1159	738.6882	240.51659999999998
1_MACS_peak_7702_lociStitched	chr12	111135432	111136590	1	1159	772.7334	122.74799999999999
1_MACS_peak_10409_lociStitched	chr15	86587973	86589131	1	1159	645.1218	188.5224
1_MACS_peak_11341_lociStitched	chr16	58298621	58299779	1	1159	521.1	188.5224
1_MACS_peak_14797_lociStitched	chr19	44617117	44618275	1	1159	725.487	223.0308
1_MACS_peak_15712_lociStitched	chr2	50370867	50372025	1	1159	1206.057	206.8188
1_MACS_peak_24402_lociStitched	chr5	114631352	114632510	1	1159	1500.0732	124.9482
1_MACS_peak_26971_lociStitched	chr6	150944090	150945248	1	1159	720.5076	120.5478
1_MACS_peak_27378_lociStitched	chr7	22752053	22753211	1	1159	647.7852	164.6676
1_MACS_peak_27612_lociStitched	chr7	42354236	42355394	1	1159	540.4386	188.05919999999998
1_MACS_peak_215_lociStitched	chr1	15574894	15576051	1	1158	726.9431	194.60739999999998
1_MACS_peak_2377_lociStitched	chr1	192312038	192313195	1	1158	628.0196	195.7644
1_MACS_peak_6335_lociStitched	chr12	4938666	4939823	1	1158	514.9807	134.90619999999998
1_MACS_peak_9185_lociStitched	chr14	78234541	78235698	1	1158	503.52639999999997	78.5603
1_MACS_peak_9356_lociStitched	chr14	100751443	100752600	1	1158	704.3816	105.6341
1_MACS_peak_12248_lociStitched	chr17	32830984	32832141	1	1158	500.74960000000004	177.4838
1_MACS_peak_14771_lociStitched	chr19	42969841	42970998	1	1158	627.3254000000001	185.9299
1_MACS_peak_15094_lociStitched	chr19	58661416	58662573	1	1158	838.5936	139.6499
1_MACS_peak_16823_lociStitched	chr2	160345271	160346428	1	1158	662.3825	203.5163
1_MACS_peak_17033_lociStitched	chr2	177533902	177535059	1	1158	711.9020999999999	160.823
1_MACS_peak_18670_lociStitched	chr21	15789346	15790503	1	1158	616.3339	167.1865
1_MACS_peak_18893_lociStitched	chr21	37887221	37888378	1	1158	611.7058999999999	160.24450000000002
1_MACS_peak_20248_lociStitched	chr3	46850182	46851339	1	1158	643.6391	227.23479999999998
1_MACS_peak_22857_lociStitched	chr4	111408714	111409871	1	1158	784.446	175.28549999999998
1_MACS_peak_26154_lociStitched	chr6	72119162	72120319	1	1158	633.5731999999999	159.7817
1_MACS_peak_102_lociStitched	chr1	8740510	8741666	1	1157	589.4444	197.9072
1_MACS_peak_1336_lociStitched	chr1	100458121	100459277	1	1157	504.8252	106.352
1_MACS_peak_4260_lociStitched	chr10	100054846	100056002	1	1157	473.49760000000003	133.8648
1_MACS_peak_4996_lociStitched	chr11	27340184	27341340	1	1157	496.7332	143.344
1_MACS_peak_13480_lociStitched	chr18	26065643	26066799	1	1157	527.2516	135.82999999999998
1_MACS_peak_17422_lociStitched	chr2	212866463	212867619	1	1157	684.6988	134.9052
1_MACS_peak_29699_lociStitched	chr8	86157377	86158533	1	1157	680.1904000000001	116.75600000000001
1_MACS_peak_29901_lociStitched	chr8	117140270	117141426	1	1157	595.6868	198.02280000000002
1_MACS_peak_31770_lociStitched	chrX	19773464	19774620	1	1157	875.67	122.536
1_MACS_peak_32552_lociStitched	chrX	136360368	136361524	1	1157	549.3312	70.74719999999999
1_MACS_peak_117_lociStitched	chr1	9614877	9616032	1	1156	735.735	161.93099999999998
1_MACS_peak_1789_lociStitched	chr1	153379152	153380307	1	1156	914.6445000000001	232.0395
1_MACS_peak_3338_lociStitched	chr10	13481911	13483066	1	1156	661.9305	209.97899999999998
1_MACS_peak_3833_lociStitched	chr10	69146505	69147660	1	1156	529.1055	94.248
1_MACS_peak_5164_lociStitched	chr11	46369013	46370168	1	1156	1059.2505	108.4545
1_MACS_peak_6943_lociStitched	chr12	50910804	50911959	1	1156	705.243	250.7505
1_MACS_peak_19191_lociStitched	chr22	23256504	23257659	1	1156	604.989	107.9925
1_MACS_peak_22203_lociStitched	chr4	36773205	36774360	1	1156	701.8935	166.32
1_MACS_peak_22806_lociStitched	chr4	107917187	107918342	1	1156	646.4535	184.569
1_MACS_peak_23877_lociStitched	chr5	56890652	56891807	1	1156	584.3145000000001	169.6695
1_MACS_peak_27763_lociStitched	chr7	54841195	54842350	1	1156	1096.2105000000001	279.6255
1_MACS_peak_31378_lociStitched	chr9	130639397	130640552	1	1156	658.3499999999999	142.296
1_MACS_peak_32180_lociStitched	chrX	71458176	71459331	1	1156	646.8000000000001	124.50900000000001
1_MACS_peak_1396_lociStitched	chr1	109618246	109619400	1	1155	823.6098	122.324
1_MACS_peak_10543_lociStitched	chr15	96630338	96631492	1	1155	795.4522000000001	193.52579999999998
1_MACS_peak_16326_lociStitched	chr2	105585449	105586603	1	1155	545.1496	117.9388
1_MACS_peak_16958_lociStitched	chr2	172366104	172367258	1	1155	564.883	140.788
1_MACS_peak_20587_lociStitched	chr3	75628706	75629860	1	1155	785.4123999999999	87.8194
1_MACS_peak_22862_lociStitched	chr4	113040190	113041344	1	1155	761.7554	124.5166
1_MACS_peak_25325_lociStitched	chr6	10297591	10298745	1	1155	701.1704000000001	158.3288
1_MACS_peak_27777_lociStitched	chr7	56019230	56020384	1	1155	729.2126000000001	133.7486
1_MACS_peak_28990_lociStitched	chr8	11543052	11544206	1	1155	548.9578	105.1294
1_MACS_peak_30970_lociStitched	chr9	95878069	95879223	1	1155	662.5114000000001	117.9388
1_MACS_peak_32523_lociStitched	chrX	135138849	135140003	1	1155	504.75960000000003	103.86
1_MACS_peak_2586_lociStitched	chr1	205399240	205400393	1	1154	1145.5055	301.5095
1_MACS_peak_11050_lociStitched	chr16	28564809	28565962	1	1154	2159.7996	154.2714
1_MACS_peak_16348_lociStitched	chr2	106450687	106451840	1	1154	740.1107000000001	168.9145
1_MACS_peak_17385_lociStitched	chr2	208288395	208289548	1	1154	771.4723	199.0078
1_MACS_peak_20247_lociStitched	chr3	46734222	46735375	1	1154	625.2719	171.4511
1_MACS_peak_20521_lociStitched	chr3	69337044	69338197	1	1154	627.9237999999999	157.26919999999998
1_MACS_peak_21682_lociStitched	chr3	184933804	184934957	1	1154	730.0796	262.1922
1_MACS_peak_25297_lociStitched	chr6	7261120	7262273	1	1154	611.2053	185.86360000000002
1_MACS_peak_26378_lociStitched	chr6	95461469	95462622	1	1154	658.9395	178.1385
1_MACS_peak_27999_lociStitched	chr7	80547573	80548726	1	1154	708.7491	244.32070000000002
1_MACS_peak_32386_lociStitched	chrX	117250489	117251642	1	1154	675.5427	89.70339999999999
1_MACS_peak_29266_lociStitched	chr8	32785108	32786260	1	1153	795.8016	238.57920000000001
1_MACS_peak_3523_lociStitched	chr10	30706991	30708142	1	1152	976.048	237.7966
1_MACS_peak_3527_lociStitched	chr10	30799504	30800655	1	1152	681.7373	149.28470000000002
1_MACS_peak_3707_lociStitched	chr10	52431357	52432508	1	1152	887.1908000000001	173.5708
1_MACS_peak_7277_lociStitched	chr12	74883927	74885078	1	1152	707.7499	236.76069999999999
1_MACS_peak_9377_lociStitched	chr14	103057669	103058820	1	1152	1131.0877	47.191
1_MACS_peak_9533_lociStitched	chr15	30684965	30686116	1	1152	694.9738	135.4727
1_MACS_peak_9742_lociStitched	chr15	42327048	42328199	1	1152	636.6181	227.32250000000002
1_MACS_peak_11568_lociStitched	chr16	78958839	78959990	1	1152	533.3734	73.664
1_MACS_peak_15729_lociStitched	chr2	54240615	54241766	1	1152	586.3194	198.54749999999999
1_MACS_peak_16311_lociStitched	chr2	102649357	102650508	1	1152	686.6866	91.6196
1_MACS_peak_20237_lociStitched	chr3	46495088	46496239	1	1152	629.8272000000001	111.5319
1_MACS_peak_20315_lociStitched	chr3	49577190	49578341	1	1152	728.0074999999999	256.4428
1_MACS_peak_22939_lociStitched	chr4	122077553	122078704	1	1152	618.5474	161.6004
1_MACS_peak_23354_lociStitched	chr4	184319143	184320294	1	1152	962.6964	227.78289999999998
1_MACS_peak_25248_lociStitched	chr6	5030468	5031619	1	1152	519.6765	129.7177
1_MACS_peak_25280_lociStitched	chr6	6759159	6760310	1	1152	567.0977	103.58999999999999
1_MACS_peak_30620_lociStitched	chr9	41628821	41629972	1	1152	485.722	129.4875
1_MACS_peak_6182_lociStitched	chr11	126838913	126840063	1	1151	743.36	265.765
1_MACS_peak_11154_lociStitched	chr16	31007782	31008932	1	1151	636.525	77.51
1_MACS_peak_12645_lociStitched	chr17	48075414	48076564	1	1151	545.445	204.93
1_MACS_peak_24990_lociStitched	chr5	164535308	164536458	1	1151	684.02	164.335
1_MACS_peak_25665_lociStitched	chr6	30594207	30595357	1	1151	803.965	161.23
1_MACS_peak_28036_lociStitched	chr7	87257383	87258533	1	1151	645.61	201.94
1_MACS_peak_153_lociStitched	chr1	11333167	11334316	1	1150	2738.7563999999998	172.9245
1_MACS_peak_7740_lociStitched	chr12	115812588	115813737	1	1150	875.9975999999999	131.9052
1_MACS_peak_9766_lociStitched	chr15	43802214	43803363	1	1150	672.8544	254.8482
1_MACS_peak_10480_lociStitched	chr15	90839611	90840760	1	1150	577.3725	141.09720000000002
