GENE_ID	locusLine	bin_1_39_0EXR_0229Kronos_MM1S-KB-3hr-1_Input_hs_i82.bam
2_MACS_peak_24821_lociStitched	chr7(.):44078296-44087059	0.1681
1_MACS_peak_24823_lociStitched	chr7(.):44121099-44122980	0.1875
1_MACS_peak_24824_lociStitched	chr7(.):44136220-44138081	0.1605
1_MACS_peak_24825_lociStitched	chr7(.):44162133-44163864	0.2416
1_MACS_peak_24826_lociStitched	chr7(.):44240099-44241529	0.1721
1_MACS_peak_24827_lociStitched	chr7(.):44296792-44298309	0.2556
1_MACS_peak_24828_lociStitched	chr7(.):44349218-44349999	0.1076
1_MACS_peak_24829_lociStitched	chr7(.):44470513-44471414	0.1281
1_MACS_peak_24830_lociStitched	chr7(.):44499333-44500751	0.2112
1_MACS_peak_24831_lociStitched	chr7(.):44529189-44531286	0.2545
1_MACS_peak_24832_lociStitched	chr7(.):44612481-44614421	0.174
1_MACS_peak_24833_lociStitched	chr7(.):44620548-44623117	0.2505
1_MACS_peak_24834_lociStitched	chr7(.):44644961-44647646	0.1815
3_MACS_peak_24835_lociStitched	chr7(.):44661679-44680210	0.1776
1_MACS_peak_24838_lociStitched	chr7(.):44774725-44775696	0.208
1_MACS_peak_24839_lociStitched	chr7(.):44787215-44792209	0.2458
2_MACS_peak_24840_lociStitched	chr7(.):44830467-44837983	0.1681
1_MACS_peak_24842_lociStitched	chr7(.):44885350-44889078	0.1964
1_MACS_peak_24843_lociStitched	chr7(.):44896194-44897110	0.1948
1_MACS_peak_24844_lociStitched	chr7(.):44923953-44926644	0.1584
1_MACS_peak_24845_lociStitched	chr7(.):45024697-45027057	0.1951
2_MACS_peak_24846_lociStitched	chr7(.):45033853-45042125	0.1764
1_MACS_peak_24848_lociStitched	chr7(.):45064924-45068451	0.1908
1_MACS_peak_24849_lociStitched	chr7(.):45128420-45129067	0.1028
1_MACS_peak_24850_lociStitched	chr7(.):45150197-45152387	0.1569
1_MACS_peak_24851_lociStitched	chr7(.):45243289-45244648	0.248
1_MACS_peak_24852_lociStitched	chr7(.):45367330-45368578	0.1979
1_MACS_peak_24853_lociStitched	chr7(.):45381250-45382533	0.1403
3_MACS_peak_24854_lociStitched	chr7(.):45439863-45450544	0.1253
1_MACS_peak_24857_lociStitched	chr7(.):45484684-45487020	0.1646
2_MACS_peak_24858_lociStitched	chr7(.):45613342-45615269	0.1293
1_MACS_peak_24860_lociStitched	chr7(.):45682910-45683733	0.0629
1_MACS_peak_24861_lociStitched	chr7(.):45807488-45809561	0.1915
1_MACS_peak_24862_lociStitched	chr7(.):45912678-45913559	0.1105
1_MACS_peak_24863_lociStitched	chr7(.):45959471-45961115	0.1058
1_MACS_peak_24864_lociStitched	chr7(.):46017292-46018677	0.1921
1_MACS_peak_24865_lociStitched	chr7(.):46043243-46046418	0.2054
2_MACS_peak_24866_lociStitched	chr7(.):46065987-46069698	0.1512
1_MACS_peak_24868_lociStitched	chr7(.):46183200-46183984	0.066
1_MACS_peak_24869_lociStitched	chr7(.):46192187-46194668	0.2153
1_MACS_peak_24870_lociStitched	chr7(.):46512151-46513543	0.1837
1_MACS_peak_24871_lociStitched	chr7(.):46719225-46720625	0.1891
1_MACS_peak_24872_lociStitched	chr7(.):47512603-47522845	0.2252
1_MACS_peak_24873_lociStitched	chr7(.):47533181-47538549	0.1716
1_MACS_peak_24874_lociStitched	chr7(.):47567647-47568856	0.1086
3_MACS_peak_24875_lociStitched	chr7(.):47610294-47622309	0.1421
1_MACS_peak_24878_lociStitched	chr7(.):47666682-47668545	0.1951
1_MACS_peak_24879_lociStitched	chr7(.):47685621-47687973	0.1668
1_MACS_peak_24880_lociStitched	chr7(.):47708300-47711534	0.2581
1_MACS_peak_24881_lociStitched	chr7(.):47753960-47755786	0.1678
1_MACS_peak_24882_lociStitched	chr7(.):47990646-47991993	0.1608
1_MACS_peak_24883_lociStitched	chr7(.):48017795-48019964	0.2015
1_MACS_peak_24884_lociStitched	chr7(.):48030647-48032642	0.1848
2_MACS_peak_24885_lociStitched	chr7(.):48124184-48129691	0.1706
1_MACS_peak_24887_lociStitched	chr7(.):48179445-48180659	0.1712
1_MACS_peak_24888_lociStitched	chr7(.):48222260-48223021	0.1789
1_MACS_peak_24889_lociStitched	chr7(.):48293588-48295456	0.1711
1_MACS_peak_24890_lociStitched	chr7(.):49227098-49227916	0.0922
1_MACS_peak_24891_lociStitched	chr7(.):49334457-49335134	0.0531
1_MACS_peak_24892_lociStitched	chr7(.):49371724-49374559	0.144
1_MACS_peak_24893_lociStitched	chr7(.):49806182-49807573	0.1272
1_MACS_peak_24894_lociStitched	chr7(.):49924791-49926290	0.1654
1_MACS_peak_24895_lociStitched	chr7(.):50320880-50322642	0.22
2_MACS_peak_24896_lociStitched	chr7(.):50343649-50357806	0.18
1_MACS_peak_24898_lociStitched	chr7(.):50464928-50465839	0.1437
1_MACS_peak_24899_lociStitched	chr7(.):50516714-50518871	0.216
1_MACS_peak_24900_lociStitched	chr7(.):50535353-50536200	0.137
2_MACS_peak_24901_lociStitched	chr7(.):50723984-50730817	0.1783
1_MACS_peak_24903_lociStitched	chr7(.):51331348-51332210	0.1711
1_MACS_peak_24904_lociStitched	chr7(.):52085487-52086588	0.2062
1_MACS_peak_24905_lociStitched	chr7(.):52120478-52122795	0.1607
1_MACS_peak_24906_lociStitched	chr7(.):52364779-52366079	0.1006
1_MACS_peak_24907_lociStitched	chr7(.):52575273-52576000	0.1042
1_MACS_peak_24908_lociStitched	chr7(.):52623300-52624515	0.1156
1_MACS_peak_24909_lociStitched	chr7(.):52636260-52637411	0.1296
3_MACS_peak_24910_lociStitched	chr7(.):52774641-52788495	0.1182
1_MACS_peak_24913_lociStitched	chr7(.):52892640-52894182	0.1168
1_MACS_peak_24914_lociStitched	chr7(.):52921542-52923314	0.1149
1_MACS_peak_24915_lociStitched	chr7(.):52977076-52978107	0.1672
1_MACS_peak_24916_lociStitched	chr7(.):53296931-53297597	0.0825
1_MACS_peak_24917_lociStitched	chr7(.):53305401-53306096	0.0245
1_MACS_peak_24918_lociStitched	chr7(.):53339143-53340447	0.2208
1_MACS_peak_24919_lociStitched	chr7(.):53610514-53611344	0.098
1_MACS_peak_24920_lociStitched	chr7(.):54614279-54615009	0.1136
1_MACS_peak_24921_lociStitched	chr7(.):54731358-54733271	0.1815
1_MACS_peak_24922_lociStitched	chr7(.):54771573-54774391	0.1652
1_MACS_peak_24923_lociStitched	chr7(.):54825562-54828123	0.1683
1_MACS_peak_24924_lociStitched	chr7(.):55141401-55142524	0.1927
1_MACS_peak_24925_lociStitched	chr7(.):55322071-55323784	0.1588
1_MACS_peak_24926_lociStitched	chr7(.):55432567-55435128	0.1484
1_MACS_peak_24927_lociStitched	chr7(.):55569337-55586195	0.178
1_MACS_peak_24928_lociStitched	chr7(.):55597633-55605993	0.2156
4_MACS_peak_24929_lociStitched	chr7(.):55616120-55643056	0.1822
1_MACS_peak_24933_lociStitched	chr7(.):55664821-55666428	0.2076
1_MACS_peak_24934_lociStitched	chr7(.):55954390-55956222	0.1323
1_MACS_peak_24935_lociStitched	chr7(.):56019205-56020375	0.1871
1_MACS_peak_24936_lociStitched	chr7(.):56031496-56033344	0.1178
1_MACS_peak_24937_lociStitched	chr7(.):56101166-56102618	0.1445
1_MACS_peak_24938_lociStitched	chr7(.):56118177-56120662	0.1787
1_MACS_peak_24939_lociStitched	chr7(.):56131019-56133340	0.1477
1_MACS_peak_24940_lociStitched	chr7(.):56164984-56166217	0.2407
1_MACS_peak_24941_lociStitched	chr7(.):56172799-56174947	0.2094
1_MACS_peak_24942_lociStitched	chr7(.):63386145-63387588	0.1263
1_MACS_peak_24943_lociStitched	chr7(.):63505554-63506616	0.1106
3_MACS_peak_24944_lociStitched	chr7(.):63764805-63775344	0.1161
1_MACS_peak_24947_lociStitched	chr7(.):63781020-63781831	0.0678
1_MACS_peak_24948_lociStitched	chr7(.):64022735-64023733	0.0997
1_MACS_peak_24949_lociStitched	chr7(.):64126064-64127462	0.1869
1_MACS_peak_24950_lociStitched	chr7(.):64254279-64255800	0.2063
1_MACS_peak_24951_lociStitched	chr7(.):64290917-64291827	0.0821
1_MACS_peak_24952_lociStitched	chr7(.):64362896-64364398	0.1439
2_MACS_peak_24953_lociStitched	chr7(.):64459082-64467853	0.1383
2_MACS_peak_24955_lociStitched	chr7(.):64496375-64500090	0.0968
1_MACS_peak_24957_lociStitched	chr7(.):64540788-64542436	0.1673
1_MACS_peak_24958_lociStitched	chr7(.):64838352-64839730	0.2011
1_MACS_peak_24959_lociStitched	chr7(.):64940012-64941636	0.1919
1_MACS_peak_24960_lociStitched	chr7(.):65214984-65217358	0.1671
1_MACS_peak_24961_lociStitched	chr7(.):65234822-65236703	0.1804
2_MACS_peak_24962_lociStitched	chr7(.):65335680-65339692	0.1223
1_MACS_peak_24964_lociStitched	chr7(.):65445891-65447968	0.1438
1_MACS_peak_24965_lociStitched	chr7(.):65540161-65541697	0.1633
1_MACS_peak_24966_lociStitched	chr7(.):65564369-65565738	0.1957
1_MACS_peak_24967_lociStitched	chr7(.):65578963-65581015	0.2043
1_MACS_peak_24968_lociStitched	chr7(.):65669539-65671089	0.2004
1_MACS_peak_24969_lociStitched	chr7(.):65677145-65678274	0.0847
1_MACS_peak_24970_lociStitched	chr7(.):65957749-65959633	0.1772
1_MACS_peak_24971_lociStitched	chr7(.):66056050-66058238	0.2021
2_MACS_peak_24972_lociStitched	chr7(.):66092427-66097211	0.1314
1_MACS_peak_24974_lociStitched	chr7(.):66118535-66120694	0.1574
1_MACS_peak_24975_lociStitched	chr7(.):66146152-66147828	0.2285
1_MACS_peak_24976_lociStitched	chr7(.):66204669-66206837	0.1484
1_MACS_peak_24977_lociStitched	chr7(.):66309027-66310846	0.2404
1_MACS_peak_24978_lociStitched	chr7(.):66323576-66326590	0.2335
1_MACS_peak_24979_lociStitched	chr7(.):66385151-66387989	0.2218
1_MACS_peak_24980_lociStitched	chr7(.):66458857-66462657	0.1837
1_MACS_peak_24981_lociStitched	chr7(.):66593580-66594995	0.1715
1_MACS_peak_24982_lociStitched	chr7(.):66635716-66637087	0.1669
1_MACS_peak_24983_lociStitched	chr7(.):66649739-66651520	0.1429
1_MACS_peak_24984_lociStitched	chr7(.):66766617-66768788	0.1512
1_MACS_peak_24985_lociStitched	chr7(.):67573000-67574104	0.1684
1_MACS_peak_24986_lociStitched	chr7(.):67587283-67588636	0.164
1_MACS_peak_24987_lociStitched	chr7(.):67595091-67599211	0.1373
1_MACS_peak_24988_lociStitched	chr7(.):67710533-67712388	0.1804
1_MACS_peak_24989_lociStitched	chr7(.):67785566-67787904	0.2152
1_MACS_peak_24990_lociStitched	chr7(.):67865870-67867325	0.0937
1_MACS_peak_24991_lociStitched	chr7(.):68037423-68038538	0.1253
1_MACS_peak_24992_lociStitched	chr7(.):68153242-68154510	0.1547
1_MACS_peak_24993_lociStitched	chr7(.):68673194-68674684	0.2245
1_MACS_peak_24994_lociStitched	chr7(.):69354229-69355456	0.1788
1_MACS_peak_24995_lociStitched	chr7(.):69534912-69535743	0.0889
1_MACS_peak_24996_lociStitched	chr7(.):69702127-69704345	0.2067
1_MACS_peak_24997_lociStitched	chr7(.):70146387-70148031	0.1914
1_MACS_peak_24998_lociStitched	chr7(.):70158372-70161866	0.1152
1_MACS_peak_24999_lociStitched	chr7(.):70227577-70230807	0.1571
1_MACS_peak_25000_lociStitched	chr7(.):70368280-70369874	0.1789
1_MACS_peak_25001_lociStitched	chr7(.):70906698-70908964	0.1168
1_MACS_peak_25002_lociStitched	chr7(.):71152413-71153986	0.1347
1_MACS_peak_25003_lociStitched	chr7(.):71169619-71171870	0.1405
1_MACS_peak_25004_lociStitched	chr7(.):71197783-71198760	0.0882
1_MACS_peak_25005_lociStitched	chr7(.):71325181-71326132	0.1206
2_MACS_peak_25006_lociStitched	chr7(.):71333361-71336892	0.1119
1_MACS_peak_25008_lociStitched	chr7(.):71365064-71366111	0.1558
1_MACS_peak_25009_lociStitched	chr7(.):72089993-72092900	0.1491
2_MACS_peak_25010_lociStitched	chr7(.):72291865-72301498	0.1389
1_MACS_peak_25012_lociStitched	chr7(.):72349148-72351345	0.1951
1_MACS_peak_25013_lociStitched	chr7(.):72394594-72396895	0.1683
1_MACS_peak_25014_lociStitched	chr7(.):72423894-72425982	0.1694
1_MACS_peak_25015_lociStitched	chr7(.):72435419-72436909	0.1734
1_MACS_peak_25016_lociStitched	chr7(.):72475413-72477644	0.1624
2_MACS_peak_25017_lociStitched	chr7(.):72501037-72506559	0.1651
1_MACS_peak_25019_lociStitched	chr7(.):72532024-72533342	0.1187
1_MACS_peak_25020_lociStitched	chr7(.):72568162-72569904	0.1008
1_MACS_peak_25021_lociStitched	chr7(.):72625900-72626670	0.1337
1_MACS_peak_25022_lociStitched	chr7(.):72633800-72636032	0.2086
1_MACS_peak_25023_lociStitched	chr7(.):72648687-72650557	0.1536
1_MACS_peak_25024_lociStitched	chr7(.):72721869-72723379	0.1556
1_MACS_peak_25025_lociStitched	chr7(.):72771717-72772806	0.175
2_MACS_peak_25026_lociStitched	chr7(.):72934298-72942041	0.1386
1_MACS_peak_25028_lociStitched	chr7(.):72961882-72962744	0.1137
1_MACS_peak_25029_lociStitched	chr7(.):72970282-72972792	0.1706
1_MACS_peak_25030_lociStitched	chr7(.):72991824-72993808	0.2064
1_MACS_peak_25031_lociStitched	chr7(.):73096629-73098762	0.2087
1_MACS_peak_25032_lociStitched	chr7(.):73133190-73134324	0.0937
2_MACS_peak_25033_lociStitched	chr7(.):73152100-73158306	0.1643
1_MACS_peak_25035_lociStitched	chr7(.):73180625-73181914	0.1526
4_MACS_peak_25036_lociStitched	chr7(.):73256263-73270791	0.1356
1_MACS_peak_25040_lociStitched	chr7(.):73416600-73417794	0.1393
1_MACS_peak_25041_lociStitched	chr7(.):73426715-73428067	0.1227
1_MACS_peak_25042_lociStitched	chr7(.):73498232-73499088	0.106
1_MACS_peak_25043_lociStitched	chr7(.):73587584-73589896	0.1483
1_MACS_peak_25044_lociStitched	chr7(.):73623484-73626063	0.1505
1_MACS_peak_25045_lociStitched	chr7(.):73667592-73669868	0.1528
1_MACS_peak_25046_lociStitched	chr7(.):73726523-73727671	0.1318
1_MACS_peak_25047_lociStitched	chr7(.):73865896-73869364	0.135
3_MACS_peak_25048_lociStitched	chr7(.):74057039-74076824	0.1384
1_MACS_peak_25051_lociStitched	chr7(.):74179271-74180509	0.1622
1_MACS_peak_25052_lociStitched	chr7(.):74187493-74189726	0.1825
1_MACS_peak_25053_lociStitched	chr7(.):74202456-74204055	0.1801
2_MACS_peak_25054_lociStitched	chr7(.):74265446-74268492	0.1725
1_MACS_peak_25056_lociStitched	chr7(.):74305817-74308882	0.1933
1_MACS_peak_25057_lociStitched	chr7(.):74331815-74333018	0.1167
1_MACS_peak_25058_lociStitched	chr7(.):74341456-74342753	0.1564
1_MACS_peak_25059_lociStitched	chr7(.):74454204-74455525	0.0573
1_MACS_peak_25060_lociStitched	chr7(.):74488640-74490337	0.1701
2_MACS_peak_25061_lociStitched	chr7(.):74507652-74510919	0.1595
1_MACS_peak_25063_lociStitched	chr7(.):74571874-74573778	0.1531
1_MACS_peak_25064_lociStitched	chr7(.):74586786-74588565	0.2502
1_MACS_peak_25065_lociStitched	chr7(.):74595796-74596409	0.0775
1_MACS_peak_25066_lociStitched	chr7(.):74652592-74654283	0.1105
1_MACS_peak_25067_lociStitched	chr7(.):74689315-74690641	0.0949
1_MACS_peak_25068_lociStitched	chr7(.):74790860-74792208	0.0909
1_MACS_peak_25069_lociStitched	chr7(.):74866768-74868378	0.1641
1_MACS_peak_25070_lociStitched	chr7(.):74903520-74904904	0.1603
2_MACS_peak_25071_lociStitched	chr7(.):74930330-74935913	0.1606
2_MACS_peak_25073_lociStitched	chr7(.):74958396-74963833	0.1561
1_MACS_peak_25075_lociStitched	chr7(.):74987357-74989463	0.1861
1_MACS_peak_25076_lociStitched	chr7(.):75028127-75029376	0.2259
1_MACS_peak_25077_lociStitched	chr7(.):75038958-75040980	0.1365
1_MACS_peak_25078_lociStitched	chr7(.):75070892-75072947	0.1465
1_MACS_peak_25079_lociStitched	chr7(.):75114399-75116239	0.1514
1_MACS_peak_25080_lociStitched	chr7(.):75156048-75158323	0.1668
1_MACS_peak_25081_lociStitched	chr7(.):75246609-75247991	0.1854
1_MACS_peak_25082_lociStitched	chr7(.):75268597-75269327	0.0813
1_MACS_peak_25083_lociStitched	chr7(.):75291320-75293233	0.1705
1_MACS_peak_25084_lociStitched	chr7(.):75367479-75369691	0.115
1_MACS_peak_25085_lociStitched	chr7(.):75495722-75497138	0.2811
2_MACS_peak_25086_lociStitched	chr7(.):75504471-75509438	0.2009
1_MACS_peak_25088_lociStitched	chr7(.):75543302-75545257	0.16
1_MACS_peak_25089_lociStitched	chr7(.):75623286-75624790	0.1313
1_MACS_peak_25090_lociStitched	chr7(.):75676292-75678503	0.1502
1_MACS_peak_25091_lociStitched	chr7(.):75795376-75796712	0.1461
1_MACS_peak_25092_lociStitched	chr7(.):75932543-75933434	0.1224
1_MACS_peak_25093_lociStitched	chr7(.):75946688-75949402	0.2149
2_MACS_peak_25094_lociStitched	chr7(.):75986852-75994985	0.1642
1_MACS_peak_25096_lociStitched	chr7(.):76008619-76010335	0.1931
2_MACS_peak_25097_lociStitched	chr7(.):76017621-76023418	0.1481
1_MACS_peak_25099_lociStitched	chr7(.):76053616-76054779	0.1381
1_MACS_peak_25100_lociStitched	chr7(.):76074463-76075870	0.167
1_MACS_peak_25101_lociStitched	chr7(.):76090589-76092258	0.1729
1_MACS_peak_25102_lociStitched	chr7(.):76115631-76116466	0.1329
1_MACS_peak_25103_lociStitched	chr7(.):76177863-76180000	0.1934
1_MACS_peak_25104_lociStitched	chr7(.):76234881-76236090	0.2366
1_MACS_peak_25105_lociStitched	chr7(.):76255320-76257661	0.1564
3_MACS_peak_25106_lociStitched	chr7(.):76547443-76557771	0.1328
1_MACS_peak_25109_lociStitched	chr7(.):76588758-76590479	0.1625
1_MACS_peak_25110_lociStitched	chr7(.):76666782-76667839	0.1592
2_MACS_peak_25111_lociStitched	chr7(.):76750648-76758690	0.1682
1_MACS_peak_25113_lociStitched	chr7(.):76785856-76787641	0.1518
1_MACS_peak_25114_lociStitched	chr7(.):76804141-76805351	0.1472
3_MACS_peak_25115_lociStitched	chr7(.):76821689-76833460	0.1614
1_MACS_peak_25118_lociStitched	chr7(.):76897922-76900639	0.147
1_MACS_peak_25119_lociStitched	chr7(.):76933725-76934404	0.0728
2_MACS_peak_25120_lociStitched	chr7(.):76956306-76961730	0.1608
1_MACS_peak_25122_lociStitched	chr7(.):77044652-77046968	0.1678
1_MACS_peak_25123_lociStitched	chr7(.):77080772-77081899	0.1488
1_MACS_peak_25124_lociStitched	chr7(.):77127477-77129297	0.1468
1_MACS_peak_25125_lociStitched	chr7(.):77165465-77167880	0.1609
1_MACS_peak_25126_lociStitched	chr7(.):77324768-77327769	0.1771
1_MACS_peak_25127_lociStitched	chr7(.):77426685-77429448	0.1891
1_MACS_peak_25128_lociStitched	chr7(.):77883500-77884687	0.2065
1_MACS_peak_25129_lociStitched	chr7(.):77893920-77895932	0.1868
1_MACS_peak_25130_lociStitched	chr7(.):78056332-78057274	0.1228
1_MACS_peak_25131_lociStitched	chr7(.):78073131-78074062	0.1369
1_MACS_peak_25132_lociStitched	chr7(.):78103039-78104051	0.1209
1_MACS_peak_25133_lociStitched	chr7(.):78113649-78128345	0.2091
1_MACS_peak_25134_lociStitched	chr7(.):78335501-78336739	0.1495
1_MACS_peak_25135_lociStitched	chr7(.):79735375-79737148	0.15
1_MACS_peak_25136_lociStitched	chr7(.):79756542-79757885	0.2055
1_MACS_peak_25137_lociStitched	chr7(.):79763492-79765767	0.0901
1_MACS_peak_25138_lociStitched	chr7(.):80399784-80400785	0.1464
1_MACS_peak_25139_lociStitched	chr7(.):80547527-80549117	0.1312
2_MACS_peak_25140_lociStitched	chr7(.):81270415-81275808	0.1342
1_MACS_peak_25142_lociStitched	chr7(.):81305510-81306702	0.1595
1_MACS_peak_25143_lociStitched	chr7(.):81319100-81320752	0.1303
1_MACS_peak_25144_lociStitched	chr7(.):81432406-81433514	0.1531
1_MACS_peak_25145_lociStitched	chr7(.):81441546-81442876	0.1311
1_MACS_peak_25146_lociStitched	chr7(.):81474402-81476495	0.2441
1_MACS_peak_25147_lociStitched	chr7(.):81502366-81504022	0.1713
1_MACS_peak_25148_lociStitched	chr7(.):81515588-81518007	0.1738
1_MACS_peak_25149_lociStitched	chr7(.):82039624-82040556	0.094
1_MACS_peak_25150_lociStitched	chr7(.):82072070-82073954	0.0725
1_MACS_peak_25151_lociStitched	chr7(.):82188086-82189313	0.1646
1_MACS_peak_25152_lociStitched	chr7(.):82306325-82308719	0.1774
1_MACS_peak_25153_lociStitched	chr7(.):82593027-82594504	0.2104
1_MACS_peak_25154_lociStitched	chr7(.):82791367-82792856	0.1351
1_MACS_peak_25155_lociStitched	chr7(.):83686992-83688948	0.1116
1_MACS_peak_25156_lociStitched	chr7(.):84653996-84655831	0.1407
1_MACS_peak_25157_lociStitched	chr7(.):84668080-84669630	0.1527
1_MACS_peak_25158_lociStitched	chr7(.):86314175-86315223	0.1717
2_MACS_peak_25159_lociStitched	chr7(.):86414817-86419391	0.1362
1_MACS_peak_25161_lociStitched	chr7(.):86607641-86609302	0.1218
1_MACS_peak_25162_lociStitched	chr7(.):86688078-86689324	0.0658
1_MACS_peak_25163_lociStitched	chr7(.):86780626-86783254	0.1989
1_MACS_peak_25164_lociStitched	chr7(.):86845417-86850440	0.2037
1_MACS_peak_25165_lociStitched	chr7(.):86947853-86949502	0.2206
1_MACS_peak_25166_lociStitched	chr7(.):86973710-86975527	0.2087
1_MACS_peak_25167_lociStitched	chr7(.):87257115-87258830	0.2366
1_MACS_peak_25168_lociStitched	chr7(.):87504227-87507567	0.1781
2_MACS_peak_25169_lociStitched	chr7(.):87555059-87564613	0.1472
1_MACS_peak_25171_lociStitched	chr7(.):87847270-87850239	0.2089
1_MACS_peak_25172_lociStitched	chr7(.):88631860-88633483	0.1861
1_MACS_peak_25173_lociStitched	chr7(.):88652636-88653763	0.1978
1_MACS_peak_25174_lociStitched	chr7(.):89103154-89104337	0.1842
1_MACS_peak_25175_lociStitched	chr7(.):89468262-89469445	0.23
1_MACS_peak_25176_lociStitched	chr7(.):89554058-89554889	0.1312
1_MACS_peak_25177_lociStitched	chr7(.):89783028-89784078	0.1366
2_MACS_peak_25178_lociStitched	chr7(.):89807669-89810438	0.1631
1_MACS_peak_25180_lociStitched	chr7(.):89873878-89875214	0.2361
1_MACS_peak_25181_lociStitched	chr7(.):89975093-89976912	0.1771
1_MACS_peak_25182_lociStitched	chr7(.):90032011-90033879	0.138
1_MACS_peak_25183_lociStitched	chr7(.):90224956-90226670	0.0889
1_MACS_peak_25184_lociStitched	chr7(.):90329878-90330813	0.1748
1_MACS_peak_25185_lociStitched	chr7(.):90337272-90345424	0.1859
2_MACS_peak_25186_lociStitched	chr7(.):90352104-90367701	0.1636
1_MACS_peak_25188_lociStitched	chr7(.):90378220-90379445	0.1486
2_MACS_peak_25189_lociStitched	chr7(.):90401270-90407562	0.1459
1_MACS_peak_25191_lociStitched	chr7(.):90558142-90563879	0.194
1_MACS_peak_25192_lociStitched	chr7(.):90679766-90680712	0.1239
1_MACS_peak_25193_lociStitched	chr7(.):90794284-90795227	0.1125
1_MACS_peak_25194_lociStitched	chr7(.):90892580-90895079	0.2004
1_MACS_peak_25195_lociStitched	chr7(.):91472636-91474106	0.1719
1_MACS_peak_25196_lociStitched	chr7(.):91509272-91510649	0.229
1_MACS_peak_25197_lociStitched	chr7(.):91569315-91571386	0.2139
1_MACS_peak_25198_lociStitched	chr7(.):91762459-91764890	0.2553
1_MACS_peak_25199_lociStitched	chr7(.):91808067-91809145	0.1874
1_MACS_peak_25200_lociStitched	chr7(.):91873701-91878219	0.1481
1_MACS_peak_25201_lociStitched	chr7(.):91905464-91906476	0.1458
1_MACS_peak_25202_lociStitched	chr7(.):91989434-91990455	0.1074
1_MACS_peak_25203_lociStitched	chr7(.):92053393-92054679	0.2381
1_MACS_peak_25204_lociStitched	chr7(.):92076090-92078582	0.1748
