REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	28_0F2E_0229Kronos_MM1S-KB-6hr-2_H3K27me3_hs-dm_i16.bam	42_0EXU_0229Kronos_MM1S-KB-6hr-2_Input_hs_i86.bam
1_MACS_peak_22868_lociStitched	chr21	46621592	46621929	1	338	169.64579999999998	7.5488
1_MACS_peak_24054_lociStitched	chr22	39999901	40000238	1	338	192.15740000000002	21.635399999999997
1_MACS_peak_24537_lociStitched	chr22	44813931	44814268	1	338	148.28	14.6258
1_MACS_peak_24538_lociStitched	chr22	44817689	44818026	1	338	216.58990000000003	14.322500000000002
1_MACS_peak_24682_lociStitched	chr22	45167430	45167767	1	338	231.7212	35.9242
1_MACS_peak_25556_lociStitched	chr3	46930995	46931332	1	338	248.2679	24.4999
1_MACS_peak_25981_lociStitched	chr3	194080923	194081260	1	338	168.2978	30.599600000000002
1_MACS_peak_26547_lociStitched	chr4	7230492	7230829	1	338	173.72349999999997	21.770200000000003
1_MACS_peak_28053_lociStitched	chr6	32211589	32211926	1	338	144.1012	35.4524
1_MACS_peak_28254_lociStitched	chr6	35478229	35478566	1	338	144.8426	21.2647
1_MACS_peak_28448_lociStitched	chr7	364814	365151	1	338	209.9173	20.7255
1_MACS_peak_29079_lociStitched	chr7	99797683	99798020	1	338	210.2543	20.3885
1_MACS_peak_29686_lociStitched	chr7	154621330	154621667	1	338	209.5466	43.439299999999996
1_MACS_peak_30000_lociStitched	chr7	157321601	157321938	1	338	173.5887	12.1994
1_MACS_peak_30648_lociStitched	chr8	12231891	12232228	1	338	314.6569	62.243900000000004
1_MACS_peak_32940_lociStitched	chr9	136435194	136435531	1	338	258.6475	34.373999999999995
1_MACS_peak_4337_lociStitched	chr1	37826171	37826507	1	337	220.78560000000002	24.863999999999997
1_MACS_peak_5653_lociStitched	chr10	126793972	126794308	1	337	199.61759999999998	22.1088
1_MACS_peak_5705_lociStitched	chr10	134197034	134197370	1	337	184.1952	44.9232
1_MACS_peak_6685_lociStitched	chr11	45405241	45405577	1	337	197.4	39.5136
1_MACS_peak_12311_lociStitched	chr17	17255666	17256002	1	337	154.728	26.6448
1_MACS_peak_12377_lociStitched	chr17	19057656	19057992	1	337	155.2656	30.139200000000002
1_MACS_peak_14019_lociStitched	chr17	75559713	75560049	1	337	212.4192	33.8352
1_MACS_peak_16259_lociStitched	chr19	6877300	6877636	1	337	196.392	27.854400000000002
1_MACS_peak_18218_lociStitched	chr19	40999734	41000070	1	337	214.6704	61.1184
1_MACS_peak_19916_lociStitched	chr2	26396015	26396351	1	337	213.93120000000002	7.56
1_MACS_peak_20631_lociStitched	chr20	21086058	21086394	1	337	225.3216	10.785599999999999
1_MACS_peak_22168_lociStitched	chr20	62438204	62438540	1	337	183.5568	13.238399999999999
1_MACS_peak_23648_lociStitched	chr22	32665886	32666222	1	337	188.2272	21.3024
1_MACS_peak_23955_lociStitched	chr22	37967383	37967719	1	337	196.9968	8.5344
1_MACS_peak_24801_lociStitched	chr22	45441174	45441510	1	337	185.64	21.571199999999997
1_MACS_peak_25352_lociStitched	chr3	12903731	12904067	1	337	173.5776	15.9936
1_MACS_peak_26847_lociStitched	chr4	8041820	8042156	1	337	219.6096	28.8288
1_MACS_peak_27872_lociStitched	chr5	180557282	180557618	1	337	167.16	25.6368
1_MACS_peak_29071_lociStitched	chr7	99758746	99759082	1	337	186.312	23.352000000000004
1_MACS_peak_30174_lociStitched	chr7	158047689	158048025	1	337	225.38879999999997	14.112
1_MACS_peak_30341_lociStitched	chr8	1706535	1706871	1	337	161.6832	13.372800000000002
1_MACS_peak_31059_lociStitched	chr8	142684944	142685280	1	337	194.0736	40.8576
1_MACS_peak_32297_lociStitched	chr9	133311889	133312225	1	337	143.1024	15.12
1_MACS_peak_1387_lociStitched	chr1	7231886	7232221	1	336	202.8425	15.1755
1_MACS_peak_3192_lociStitched	chr1	21818839	21819174	1	336	130.41549999999998	15.008
1_MACS_peak_4058_lociStitched	chr1	31296436	31296771	1	336	266.8945	31.724500000000003
1_MACS_peak_5684_lociStitched	chr10	133917305	133917640	1	336	181.57000000000002	9.514000000000001
1_MACS_peak_5874_lociStitched	chr10	134947208	134947543	1	336	256.007	23.651
1_MACS_peak_6358_lociStitched	chr11	1838732	1839067	1	336	189.945	30.686
1_MACS_peak_7246_lociStitched	chr11	66648409	66648744	1	336	205.75699999999998	19.7985
1_MACS_peak_7886_lociStitched	chr11	71136465	71136800	1	336	191.75400000000002	28.7095
1_MACS_peak_7988_lociStitched	chr11	95079631	95079966	1	336	199.66	50.015499999999996
1_MACS_peak_8173_lociStitched	chr11	119500011	119500346	1	336	224.0815	45.828
1_MACS_peak_8701_lociStitched	chr12	52980830	52981165	1	336	192.75900000000001	8.442
1_MACS_peak_10008_lociStitched	chr15	89347124	89347459	1	336	202.3065	16.4485
1_MACS_peak_10943_lociStitched	chr16	56662582	56662917	1	336	168.8735	33.098
1_MACS_peak_11242_lociStitched	chr16	87666438	87666773	1	336	150.7835	6.7669999999999995
1_MACS_peak_11308_lociStitched	chr16	88241280	88241615	1	336	220.2625	6.365
1_MACS_peak_15153_lociStitched	chr18	75931890	75932225	1	336	150.013	20.435
1_MACS_peak_16867_lociStitched	chr19	13197666	13198001	1	336	211.05	14.539
1_MACS_peak_17926_lociStitched	chr19	36012580	36012915	1	336	211.117	27.2355
1_MACS_peak_19255_lociStitched	chr19	49676436	49676771	1	336	196.109	44.019
1_MACS_peak_20476_lociStitched	chr2	241670334	241670669	1	336	234.3995	19.932499999999997
1_MACS_peak_20545_lociStitched	chr20	645267	645602	1	336	138.6565	19.028000000000002
1_MACS_peak_20706_lociStitched	chr20	30668924	30669259	1	336	190.213	21.4735
1_MACS_peak_21846_lociStitched	chr20	61268316	61268651	1	336	189.54299999999998	19.296
1_MACS_peak_23737_lociStitched	chr22	37092709	37093044	1	336	175.77450000000002	37.3525
1_MACS_peak_26408_lociStitched	chr4	6419839	6420174	1	336	253.7625	7.5375
1_MACS_peak_28270_lociStitched	chr6	41384245	41384580	1	336	212.25600000000003	26.900499999999997
1_MACS_peak_28620_lociStitched	chr7	1592922	1593257	1	336	174.2335	7.5375
1_MACS_peak_28759_lociStitched	chr7	4042515	4042850	1	336	277.916	19.8655
1_MACS_peak_29965_lociStitched	chr7	156871051	156871386	1	336	184.0825	35.577
1_MACS_peak_1595_lociStitched	chr1	7799251	7799585	1	335	188.6098	29.4254
1_MACS_peak_2472_lociStitched	chr1	17849975	17850309	1	335	242.0498	10.788200000000002
1_MACS_peak_3162_lociStitched	chr1	20897192	20897526	1	335	217.1334	36.940400000000004
1_MACS_peak_3810_lociStitched	chr1	29847370	29847704	1	335	176.6192	7.4482
1_MACS_peak_4289_lociStitched	chr1	37520108	37520442	1	335	186.50560000000002	20.4742
1_MACS_peak_4383_lociStitched	chr1	46926225	46926559	1	335	176.3854	39.9464
1_MACS_peak_5097_lociStitched	chr10	48129853	48130187	1	335	165.8644	16.4996
1_MACS_peak_6617_lociStitched	chr11	3669531	3669865	1	335	158.0822	24.415399999999998
1_MACS_peak_7979_lociStitched	chr11	75954913	75955247	1	335	191.8496	23.4134
1_MACS_peak_8713_lociStitched	chr12	53129540	53129874	1	335	166.2986	33.8676
1_MACS_peak_8948_lociStitched	chr13	27335493	27335827	1	335	182.4976	43.386599999999994
1_MACS_peak_11124_lociStitched	chr16	85408857	85409191	1	335	227.5208	7.2478
1_MACS_peak_11228_lociStitched	chr16	87612705	87613039	1	335	128.0222	12.024
1_MACS_peak_12276_lociStitched	chr17	9808434	9808768	1	335	131.7964	14.4288
1_MACS_peak_13486_lociStitched	chr17	64973663	64973997	1	335	159.5184	64.86280000000001
1_MACS_peak_13553_lociStitched	chr17	71595157	71595491	1	335	163.8604	6.7802
1_MACS_peak_16262_lociStitched	chr19	6887431	6887765	1	335	203.9404	55.1434
1_MACS_peak_16710_lociStitched	chr19	10196350	10196684	1	335	170.1396	14.7294
1_MACS_peak_17235_lociStitched	chr19	16884073	16884407	1	335	176.55239999999998	25.718
1_MACS_peak_18713_lociStitched	chr19	46606883	46607217	1	335	191.1148	21.1756
1_MACS_peak_18715_lociStitched	chr19	46721308	46721642	1	335	193.9204	13.9612
1_MACS_peak_20204_lociStitched	chr2	128422151	128422485	1	335	175.1496	1.3694000000000002
1_MACS_peak_20668_lociStitched	chr20	30558767	30559101	1	335	204.90900000000002	17.8022
1_MACS_peak_23956_lociStitched	chr22	37970664	37970998	1	335	159.2178	27.087400000000002
1_MACS_peak_26748_lociStitched	chr4	7680472	7680806	1	335	204.2076	24.6158
1_MACS_peak_27332_lociStitched	chr5	782190	782524	1	335	106.6128	34.1348
1_MACS_peak_27500_lociStitched	chr5	95990846	95991180	1	335	213.65980000000002	14.2952
1_MACS_peak_28945_lociStitched	chr7	63214035	63214369	1	335	134.936	16.165599999999998
1_MACS_peak_29237_lociStitched	chr7	100543968	100544302	1	335	186.8396	20.975199999999997
1_MACS_peak_31239_lociStitched	chr8	143270418	143270752	1	335	222.3438	26.452800000000003
1_MACS_peak_31608_lociStitched	chr8	144845599	144845933	1	335	152.805	28.5904
1_MACS_peak_31770_lociStitched	chr9	37373649	37373983	1	335	187.3406	26.3192
1_MACS_peak_33636_lociStitched	chr9	138432689	138433023	1	335	146.1584	4.9432
1_MACS_peak_33759_lociStitched	chr9	138863584	138863918	1	335	235.6704	40.013200000000005
1_MACS_peak_34001_lociStitched	chr9	140027070	140027404	1	335	254.4078	17.2344
1_MACS_peak_624_lociStitched	chr1	3000882	3001215	1	334	198.4347	21.4452
1_MACS_peak_4230_lociStitched	chr1	37282562	37282895	1	334	154.9449	12.0546
1_MACS_peak_4808_lociStitched	chr1	202675167	202675500	1	334	208.3248	43.52310000000001
1_MACS_peak_5246_lociStitched	chr10	72976676	72977009	1	334	243.55620000000002	15.517800000000001
1_MACS_peak_5397_lociStitched	chr10	99546080	99546413	1	334	212.02110000000002	12.0546
1_MACS_peak_7069_lociStitched	chr11	64356883	64357216	1	334	216.8496	7.5924000000000005
1_MACS_peak_7825_lociStitched	chr11	70911905	70912238	1	334	151.8813	12.221100000000002
1_MACS_peak_9587_lociStitched	chr15	66444965	66445298	1	334	210.38940000000002	26.5734
1_MACS_peak_12514_lociStitched	chr17	21425379	21425712	1	334	244.089	7.1262
1_MACS_peak_17112_lociStitched	chr19	14884900	14885233	1	334	195.6708	15.750900000000001
1_MACS_peak_18601_lociStitched	chr19	45657634	45657967	1	334	140.7258	22.0779
1_MACS_peak_20970_lociStitched	chr20	47102785	47103118	1	334	175.8906	35.4645
1_MACS_peak_22057_lociStitched	chr20	62021091	62021424	1	334	191.87460000000002	23.8761
1_MACS_peak_24986_lociStitched	chr22	46377796	46378129	1	334	165.9339	25.4412
1_MACS_peak_25485_lociStitched	chr3	14424771	14425104	1	334	164.6352	21.4452
1_MACS_peak_26808_lociStitched	chr4	7931046	7931379	1	334	139.5936	6.2271
1_MACS_peak_26898_lociStitched	chr4	8151246	8151579	1	334	185.6475	12.0546
1_MACS_peak_30493_lociStitched	chr8	7155247	7155580	1	334	135.2313	19.5138
1_MACS_peak_30654_lociStitched	chr8	19065797	19066130	1	334	5630.3973000000005	24.775199999999998
1_MACS_peak_31709_lociStitched	chr8	146041929	146042262	1	334	224.2755	59.4405
1_MACS_peak_31868_lociStitched	chr9	124983036	124983369	1	334	244.1889	21.2787
1_MACS_peak_32024_lociStitched	chr9	132156930	132157263	1	334	189.87660000000002	19.314
1_MACS_peak_32793_lociStitched	chr9	136088092	136088425	1	334	166.7331	20.4129
1_MACS_peak_7706_lociStitched	chr11	70383759	70384091	1	333	189.8044	42.13080000000001
1_MACS_peak_8153_lociStitched	chr11	119401856	119402188	1	333	194.5852	39.175999999999995
1_MACS_peak_9188_lociStitched	chr14	101026994	101027326	1	333	211.5836	19.256
1_MACS_peak_10380_lociStitched	chr16	1983745	1984077	1	333	162.1488	35.3912
1_MACS_peak_11087_lociStitched	chr16	85277748	85278080	1	333	167.6932	21.6796
1_MACS_peak_11309_lociStitched	chr16	88258674	88259006	1	333	190.2028	7.5364
1_MACS_peak_11393_lociStitched	chr16	88899923	88900255	1	333	163.2776	9.3956
1_MACS_peak_11416_lociStitched	chr16	89146182	89146514	1	333	226.82240000000002	0.0
1_MACS_peak_12194_lociStitched	chr17	7908257	7908589	1	333	178.2176	13.147200000000002
1_MACS_peak_12333_lociStitched	chr17	18338815	18339147	1	333	148.6032	12.4832
1_MACS_peak_12524_lociStitched	chr17	26562933	26563265	1	333	143.0256	23.1736
1_MACS_peak_12941_lociStitched	chr17	42999120	42999452	1	333	246.6428	47.3764
1_MACS_peak_15053_lociStitched	chr17	80999856	81000188	1	333	178.54959999999997	15.0728
1_MACS_peak_15103_lociStitched	chr17	81103539	81103871	1	333	156.5048	16.7992
1_MACS_peak_15325_lociStitched	chr19	821316	821648	1	333	201.72320000000002	14.342400000000001
1_MACS_peak_16665_lociStitched	chr19	10057803	10058135	1	333	199.7312	24.6676
1_MACS_peak_17014_lociStitched	chr19	14343562	14343894	1	333	205.508	17.7288
1_MACS_peak_17805_lociStitched	chr19	35412593	35412925	1	333	149.732	27.7552
1_MACS_peak_18219_lociStitched	chr19	41002151	41002483	1	333	138.278	27.3236
1_MACS_peak_18690_lociStitched	chr19	46459010	46459342	1	333	158.4304	33.698
1_MACS_peak_19176_lociStitched	chr19	49243416	49243748	1	333	260.8524	37.7484
1_MACS_peak_19768_lociStitched	chr19	56045461	56045793	1	333	195.05	0.0
1_MACS_peak_20495_lociStitched	chr2	241813679	241814011	1	333	237.9444	8.3
1_MACS_peak_21167_lociStitched	chr20	56326724	56327056	1	333	226.68959999999998	10.6904
1_MACS_peak_21194_lociStitched	chr20	56449476	56449808	1	333	188.8084	46.7788
1_MACS_peak_21414_lociStitched	chr20	57387789	57388121	1	333	208.0976	20.8164
1_MACS_peak_22609_lociStitched	chr21	44691506	44691838	1	333	188.742	33.532000000000004
1_MACS_peak_22774_lociStitched	chr21	46058199	46058531	1	333	184.6584	26.228
1_MACS_peak_23701_lociStitched	chr22	37017123	37017455	1	333	227.42000000000002	2.656
1_MACS_peak_28308_lociStitched	chr6	42132934	42133266	1	333	159.5924	13.778
1_MACS_peak_28657_lociStitched	chr7	1731535	1731867	1	333	195.2824	7.204400000000001
1_MACS_peak_30478_lociStitched	chr8	7134457	7134789	1	333	118.6568	30.5772
1_MACS_peak_31254_lociStitched	chr8	143328991	143329323	1	333	210.05640000000002	13.778
1_MACS_peak_31327_lociStitched	chr8	143619937	143620269	1	333	191.896	27.6888
1_MACS_peak_31383_lociStitched	chr8	143716091	143716423	1	333	190.0368	51.3272
1_MACS_peak_31481_lociStitched	chr8	144196630	144196962	1	333	190.236	9.827200000000001
1_MACS_peak_31786_lociStitched	chr9	46390312	46390644	1	333	138.942	32.1376
1_MACS_peak_31996_lociStitched	chr9	131010932	131011264	1	333	181.76999999999998	50.9952
1_MACS_peak_34213_lociStitched	chrX	152799671	152800003	1	333	151.0932	20.252
1_MACS_peak_34245_lociStitched	chrX	152895163	152895495	1	333	157.368	5.7104
1_MACS_peak_910_lociStitched	chr1	3689499	3689830	1	332	223.1602	35.582499999999996
1_MACS_peak_2140_lociStitched	chr1	16426769	16427100	1	332	192.7082	32.1732
1_MACS_peak_3183_lociStitched	chr1	21039906	21040237	1	332	213.2302	11.3864
1_MACS_peak_3752_lociStitched	chr1	29654399	29654730	1	332	190.6229	2.0853
1_MACS_peak_3877_lociStitched	chr1	30402198	30402529	1	332	201.04940000000002	15.7887
1_MACS_peak_5095_lociStitched	chr10	47303678	47304009	1	332	139.3841	15.6563
1_MACS_peak_5399_lociStitched	chr10	99610036	99610367	1	332	170.5974	3.5416999999999996
1_MACS_peak_5648_lociStitched	chr10	126776563	126776894	1	332	219.7509	17.8078
1_MACS_peak_6090_lociStitched	chr11	1065834	1066165	1	332	209.15890000000002	28.267400000000002
1_MACS_peak_6848_lociStitched	chr11	61425660	61425991	1	332	191.31799999999998	5.627000000000001
1_MACS_peak_6931_lociStitched	chr11	62609078	62609409	1	332	306.3405	130.2485
1_MACS_peak_7891_lociStitched	chr11	71252784	71253115	1	332	291.0483	9.268
1_MACS_peak_12507_lociStitched	chr17	21380996	21381327	1	332	220.18120000000002	12.1146
1_MACS_peak_13422_lociStitched	chr17	58217692	58218023	1	332	232.69299999999998	26.9103
1_MACS_peak_17224_lociStitched	chr19	16138436	16138767	1	332	222.1672	13.0083
1_MACS_peak_17786_lociStitched	chr19	34176839	34177170	1	332	165.8641	29.624499999999998
1_MACS_peak_17979_lociStitched	chr19	36313260	36313591	1	332	286.41429999999997	6.7193
1_MACS_peak_20729_lociStitched	chr20	31644383	31644714	1	332	162.7858	5.1967
1_MACS_peak_20824_lociStitched	chr20	36068578	36068909	1	332	224.3849	18.3043
1_MACS_peak_22202_lociStitched	chr20	62691444	62691775	1	332	165.4007	38.6939
1_MACS_peak_23476_lociStitched	chr22	25492077	25492408	1	332	180.4943	34.3247
1_MACS_peak_23479_lociStitched	chr22	25576709	25577040	1	332	208.1328	10.592
1_MACS_peak_27312_lociStitched	chr5	502823	503154	1	332	211.5421	25.917299999999997
1_MACS_peak_28130_lociStitched	chr6	33893584	33893915	1	332	239.77640000000002	25.9504
1_MACS_peak_28335_lociStitched	chr6	44255314	44255645	1	332	169.43890000000002	18.800800000000002
1_MACS_peak_28977_lociStitched	chr7	73064328	73064659	1	332	166.3606	22.6735
1_MACS_peak_29777_lociStitched	chr7	155201739	155202070	1	332	228.48930000000001	19.9924
1_MACS_peak_30314_lociStitched	chr8	709611	709942	1	332	233.75220000000002	8.639100000000001
1_MACS_peak_31557_lociStitched	chr8	144499024	144499355	1	332	195.4224	23.765800000000002
1_MACS_peak_32034_lociStitched	chr9	132193610	132193941	1	332	218.1952	14.7626
1_MACS_peak_33889_lociStitched	chr9	139466220	139466551	1	332	209.523	15.821800000000001
1_MACS_peak_1685_lociStitched	chr1	9197139	9197469	1	331	212.058	14.421000000000001
1_MACS_peak_2309_lociStitched	chr1	17470960	17471290	1	331	189.08999999999997	20.13
1_MACS_peak_3889_lociStitched	chr1	30520392	30520722	1	331	255.32100000000003	8.118
1_MACS_peak_7195_lociStitched	chr11	66131961	66132291	1	331	236.24699999999999	23.331
1_MACS_peak_8335_lociStitched	chr12	2760427	2760757	1	331	183.54600000000002	8.943
1_MACS_peak_9186_lociStitched	chr14	100781537	100781867	1	331	236.049	5.643
1_MACS_peak_9655_lociStitched	chr15	74463696	74464026	1	331	190.674	18.48
1_MACS_peak_10035_lociStitched	chr15	93592256	93592586	1	331	224.03699999999998	31.779
1_MACS_peak_11485_lociStitched	chr17	97947	98277	1	331	169.12499999999997	19.833000000000002
1_MACS_peak_12155_lociStitched	chr17	7674036	7674366	1	331	199.08899999999997	21.087
1_MACS_peak_16280_lociStitched	chr19	7016117	7016447	1	331	281.25899999999996	51.15
1_MACS_peak_16896_lociStitched	chr19	13316583	13316913	1	331	213.015	38.115
1_MACS_peak_17312_lociStitched	chr19	17551593	17551923	1	331	179.355	13.232999999999999
1_MACS_peak_17605_lociStitched	chr19	18740880	18741210	1	331	235.257	9.372
1_MACS_peak_17713_lociStitched	chr19	31176369	31176699	1	331	142.56	8.349
1_MACS_peak_18929_lociStitched	chr19	48234682	48235012	1	331	208.06499999999997	14.751
1_MACS_peak_19538_lociStitched	chr19	54827181	54827511	1	331	199.32	20.756999999999998
1_MACS_peak_19639_lociStitched	chr19	55427322	55427652	1	331	181.599	17.16
1_MACS_peak_20220_lociStitched	chr2	133041139	133041469	1	331	355.542	135.399
1_MACS_peak_21447_lociStitched	chr20	57783157	57783487	1	331	185.592	22.869
1_MACS_peak_23780_lociStitched	chr22	37201477	37201807	1	331	200.607	24.024
1_MACS_peak_26331_lociStitched	chr4	3898182	3898512	1	331	198.363	5.544
1_MACS_peak_27427_lociStitched	chr5	1854568	1854898	1	331	168.069	20.922
1_MACS_peak_31397_lociStitched	chr8	143827688	143828018	1	331	183.579	0.0
1_MACS_peak_556_lociStitched	chr1	2858823	2859152	1	330	242.34140000000002	12.173
1_MACS_peak_1264_lociStitched	chr1	6275450	6275779	1	330	174.63320000000002	20.924400000000002
1_MACS_peak_1975_lociStitched	chr1	11582685	11583014	1	330	164.9606	26.7806
1_MACS_peak_2071_lociStitched	chr1	11961772	11962101	1	330	189.4382	18.2595
1_MACS_peak_3983_lociStitched	chr1	30879667	30879996	1	330	216.3175	6.1523
1_MACS_peak_5177_lociStitched	chr10	71620301	71620630	1	330	186.21399999999997	9.8042
1_MACS_peak_8049_lociStitched	chr11	117543084	117543413	1	330	210.0007	23.8196
1_MACS_peak_8733_lociStitched	chr12	53252292	53252621	1	330	185.22699999999998	19.5426
1_MACS_peak_9580_lociStitched	chr15	65686908	65687237	1	330	153.3798	18.785899999999998
1_MACS_peak_9620_lociStitched	chr15	74039951	74040280	1	330	162.9866	35.9597
1_MACS_peak_10467_lociStitched	chr16	2890803	2891132	1	330	184.9309	4.0138
1_MACS_peak_10816_lociStitched	chr16	29328756	29329085	1	330	252.8365	7.6328
1_MACS_peak_10968_lociStitched	chr16	66393007	66393336	1	330	212.0734	16.8448
1_MACS_peak_11151_lociStitched	chr16	85549608	85549937	1	330	147.2604	23.2274
1_MACS_peak_11207_lociStitched	chr16	87541307	87541636	1	330	155.617	18.785899999999998
1_MACS_peak_11282_lociStitched	chr16	88143933	88144262	1	330	178.6141	20.759900000000002
1_MACS_peak_12191_lociStitched	chr17	7821638	7821967	1	330	279.7158	8.883
1_MACS_peak_12656_lociStitched	chr17	36708220	36708549	1	330	192.5637	14.7392
1_MACS_peak_12923_lociStitched	chr17	42460953	42461282	1	330	127.7178	38.164
1_MACS_peak_18301_lociStitched	chr19	41693577	41693906	1	330	199.703	23.5893
1_MACS_peak_19050_lociStitched	chr19	48908294	48908623	1	330	186.0495	15.068200000000001
