REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	24_0F2A_0229Kronos_MM1S-KB-1hr-2_H3K27me3_hs-dm_i06.bam	38_0EXQ_0229Kronos_MM1S-KB-1hr-2_Input_hs_i81.bam
1_MACS_peak_34265_lociStitched	chr8	40288051	40288463	1	413	295.4452	29.869999999999997
1_MACS_peak_723_lociStitched	chr1	4149754	4150165	1	412	372.9003	3.8634
1_MACS_peak_5590_lociStitched	chr10	71609409	71609820	1	412	426.08369999999996	54.498599999999996
1_MACS_peak_6171_lociStitched	chr10	130014124	130014535	1	412	354.52860000000004	9.1653
1_MACS_peak_6533_lociStitched	chr10	135135649	135136060	1	412	322.0185	35.6748
1_MACS_peak_7157_lociStitched	chr11	35936969	35937380	1	412	541.7802	28.8933
1_MACS_peak_9560_lociStitched	chr12	53130668	53131079	1	412	326.4162	40.278
1_MACS_peak_10548_lociStitched	chr14	104970518	104970929	1	412	336.0336	18.3306
1_MACS_peak_10617_lociStitched	chr14	105138321	105138732	1	412	360.32370000000003	19.4814
1_MACS_peak_11226_lociStitched	chr15	77198151	77198562	1	412	358.1865	25.4409
1_MACS_peak_12960_lociStitched	chr16	85560962	85561373	1	412	290.2482	9.6174
1_MACS_peak_12962_lociStitched	chr16	85568845	85569256	1	412	312.9765	23.5092
1_MACS_peak_18732_lociStitched	chr19	10649966	10650377	1	412	412.06859999999995	84.78930000000001
1_MACS_peak_21005_lociStitched	chr19	46583990	46584401	1	412	338.21189999999996	15.9468
1_MACS_peak_22237_lociStitched	chr2	649809	650220	1	412	368.8314	31.8936
1_MACS_peak_28728_lociStitched	chr3	194059065	194059476	1	412	374.21549999999996	19.8924
1_MACS_peak_32245_lociStitched	chr7	73697181	73697592	1	412	295.9611	18.2484
1_MACS_peak_33510_lociStitched	chr7	157873767	157874178	1	412	394.8066	58.4853
1_MACS_peak_34377_lociStitched	chr8	127413287	127413698	1	412	286.7136	23.344800000000003
1_MACS_peak_1994_lociStitched	chr1	11703809	11704219	1	411	360.185	44.895
1_MACS_peak_2508_lociStitched	chr1	18064159	18064569	1	411	324.72	16.318
1_MACS_peak_3057_lociStitched	chr1	20596658	20597068	1	411	339.644	63.181
1_MACS_peak_4675_lociStitched	chr1	94576922	94577332	1	411	346.45	54.325
1_MACS_peak_5400_lociStitched	chr10	1444975	1445385	1	411	257.111	5.576
1_MACS_peak_5826_lociStitched	chr10	94549291	94549701	1	411	362.03000000000003	44.321
1_MACS_peak_5952_lociStitched	chr10	102592481	102592891	1	411	402.33299999999997	53.587
1_MACS_peak_10045_lociStitched	chr13	113988642	113989052	1	411	385.523	23.329
1_MACS_peak_12608_lociStitched	chr16	84331906	84332316	1	411	329.599	2.255
1_MACS_peak_13156_lociStitched	chr16	87587325	87587735	1	411	383.145	12.013
1_MACS_peak_15909_lociStitched	chr17	72109727	72110137	1	411	400.529	57.318000000000005
1_MACS_peak_16340_lociStitched	chr17	75817325	75817735	1	411	408.77	20.212999999999997
1_MACS_peak_19894_lociStitched	chr19	33742137	33742547	1	411	363.424	24.969
1_MACS_peak_20173_lociStitched	chr19	36328428	36328838	1	411	286.426	39.236999999999995
1_MACS_peak_22991_lociStitched	chr2	241084621	241085031	1	411	317.053	21.648
1_MACS_peak_31055_lociStitched	chr6	31900394	31900804	1	411	273.921	22.796
1_MACS_peak_33495_lociStitched	chr7	157767445	157767855	1	411	269.37	45.756
1_MACS_peak_33693_lociStitched	chr7	158919317	158919727	1	411	441.119	76.67
1_MACS_peak_34250_lociStitched	chr8	33124293	33124703	1	411	361.661	47.027
1_MACS_peak_37376_lociStitched	chr9	140899914	140900324	1	411	319.8	40.098
1_MACS_peak_3699_lociStitched	chr1	27337220	27337629	1	410	407.4049	66.7897
1_MACS_peak_4663_lociStitched	chr1	61516804	61517213	1	410	418.1207	36.1147
1_MACS_peak_5709_lociStitched	chr10	73261456	73261865	1	410	334.15299999999996	19.468400000000003
1_MACS_peak_7747_lociStitched	chr11	66801981	66802390	1	410	424.46020000000004	12.8835
1_MACS_peak_8352_lociStitched	chr11	70713483	70713892	1	410	290.06280000000004	42.7405
1_MACS_peak_9444_lociStitched	chr12	52629408	52629817	1	410	269.49010000000004	22.781299999999998
1_MACS_peak_14805_lociStitched	chr17	35194897	35195306	1	410	339.7154	21.145300000000002
1_MACS_peak_14974_lociStitched	chr17	40913009	40913418	1	410	360.9016	35.174
1_MACS_peak_19067_lociStitched	chr19	14370198	14370607	1	410	407.0777	35.2967
1_MACS_peak_19427_lociStitched	chr19	17611026	17611435	1	410	478.40729999999996	16.9326
1_MACS_peak_20039_lociStitched	chr19	35612434	35612843	1	410	270.9625	23.8038
1_MACS_peak_22786_lociStitched	chr2	183909038	183909447	1	410	310.2674	48.466499999999996
1_MACS_peak_23296_lociStitched	chr20	3075717	3076126	1	410	438.36620000000005	52.3111
1_MACS_peak_24711_lociStitched	chr20	61464424	61464833	1	410	341.106	7.075699999999999
1_MACS_peak_29518_lociStitched	chr4	7686872	7687281	1	410	227.69029999999998	28.8345
1_MACS_peak_29582_lociStitched	chr4	7882266	7882675	1	410	275.7887	43.4767
1_MACS_peak_31303_lociStitched	chr6	35181953	35182362	1	410	360.2881	2.4949000000000003
1_MACS_peak_33696_lociStitched	chr7	158962844	158963253	1	410	364.29630000000003	89.1211
1_MACS_peak_5270_lociStitched	chr1	228238680	228239088	1	409	256.34639999999996	29.7024
1_MACS_peak_7442_lociStitched	chr11	64141795	64142203	1	409	326.808	24.1536
1_MACS_peak_9120_lociStitched	chr12	2692494	2692902	1	409	408.8568	74.09280000000001
1_MACS_peak_9912_lociStitched	chr13	107186504	107186912	1	409	378.86879999999996	26.8056
1_MACS_peak_10477_lociStitched	chr14	104761620	104762028	1	409	372.9936	13.872000000000002
1_MACS_peak_13239_lociStitched	chr16	87909645	87910053	1	409	407.83680000000004	23.46
1_MACS_peak_16305_lociStitched	chr17	75536944	75537352	1	409	336.59999999999997	37.6584
1_MACS_peak_19976_lociStitched	chr19	34349841	34350249	1	409	302.6136	37.5768
1_MACS_peak_20649_lociStitched	chr19	42245654	42246062	1	409	462.75360000000006	31.008
1_MACS_peak_21827_lociStitched	chr19	51414601	51415009	1	409	363.5688	10.200000000000001
1_MACS_peak_24013_lociStitched	chr20	56387014	56387422	1	409	362.6712	30.722400000000004
1_MACS_peak_25517_lociStitched	chr21	46514638	46515046	1	409	353.736	42.024
1_MACS_peak_25771_lociStitched	chr22	19621628	19622036	1	409	465.73199999999997	31.2528
1_MACS_peak_26784_lociStitched	chr22	40128208	40128616	1	409	411.9576	22.113599999999998
1_MACS_peak_29225_lociStitched	chr4	6686204	6686612	1	409	439.1304	10.5264
1_MACS_peak_30235_lociStitched	chr5	1111557	1111965	1	409	439.74240000000003	41.82
1_MACS_peak_30824_lociStitched	chr5	179731286	179731694	1	409	308.8968	23.500799999999998
1_MACS_peak_32020_lociStitched	chr7	6561431	6561839	1	409	318.4848	17.9928
1_MACS_peak_32453_lociStitched	chr7	100529191	100529599	1	409	342.312	30.477600000000002
1_MACS_peak_33345_lociStitched	chr7	157369043	157369451	1	409	388.3344	64.54560000000001
1_MACS_peak_33897_lociStitched	chr8	6668829	6669237	1	409	313.8336	20.9712
1_MACS_peak_37001_lociStitched	chr9	138344068	138344476	1	409	336.4776	30.0696
1_MACS_peak_5277_lociStitched	chr1	228261692	228262099	1	408	347.70009999999996	54.4566
1_MACS_peak_6015_lociStitched	chr10	104000679	104001086	1	408	319.5357	26.943399999999997
1_MACS_peak_6066_lociStitched	chr10	123969892	123970299	1	408	252.6656	28.4086
1_MACS_peak_7657_lociStitched	chr11	66150212	66150619	1	408	289.784	55.026399999999995
1_MACS_peak_10206_lociStitched	chr14	100794958	100795365	1	408	318.92519999999996	12.6577
1_MACS_peak_11834_lociStitched	chr16	2843192	2843599	1	408	335.6529	30.3622
1_MACS_peak_13169_lociStitched	chr16	87612605	87613012	1	408	306.38960000000003	21.570999999999998
1_MACS_peak_13952_lociStitched	chr17	4368339	4368746	1	408	362.9626	41.4733
1_MACS_peak_17995_lociStitched	chr19	5394384	5394791	1	408	356.1657	49.5726
1_MACS_peak_19334_lociStitched	chr19	17086323	17086730	1	408	348.8804	44.6479
1_MACS_peak_19360_lociStitched	chr19	17141117	17141524	1	408	279.3648	62.5559
1_MACS_peak_19979_lociStitched	chr19	34374582	34374989	1	408	333.2109	29.8331
1_MACS_peak_23447_lociStitched	chr20	31215084	31215491	1	408	457.9157	10.6227
1_MACS_peak_27228_lociStitched	chr22	44961585	44961992	1	408	254.65990000000002	31.1355
1_MACS_peak_28351_lociStitched	chr3	48454213	48454620	1	408	361.823	40.7
1_MACS_peak_33636_lociStitched	chr7	158301356	158301763	1	408	268.53860000000003	32.6821
1_MACS_peak_33734_lociStitched	chr8	761371	761778	1	408	310.541	29.466800000000003
1_MACS_peak_4067_lociStitched	chr1	30783878	30784284	1	407	343.6384	33.698
1_MACS_peak_7821_lociStitched	chr11	68738699	68739105	1	407	366.9022	26.7148
1_MACS_peak_8020_lociStitched	chr11	69644537	69644943	1	407	338.23859999999996	39.382
1_MACS_peak_11990_lociStitched	chr16	4263855	4264261	1	407	333.0824	45.9998
1_MACS_peak_12276_lociStitched	chr16	29710352	29710758	1	407	402.87379999999996	21.9646
1_MACS_peak_12399_lociStitched	chr16	49309548	49309954	1	407	386.918	27.405
1_MACS_peak_13104_lociStitched	chr16	86627261	86627667	1	407	395.1598	0.0
1_MACS_peak_17991_lociStitched	chr19	5359517	5359923	1	407	354.9252	51.562
1_MACS_peak_20978_lociStitched	chr19	46455926	46456332	1	407	420.1694	27.770400000000002
1_MACS_peak_22393_lociStitched	chr2	26905114	26905520	1	407	242.7068	65.6908
1_MACS_peak_23264_lociStitched	chr20	1206851	1207257	1	407	329.3066	45.9998
1_MACS_peak_25026_lociStitched	chr21	33493743	33494149	1	407	413.1456	22.6142
1_MACS_peak_26026_lociStitched	chr22	23758695	23759101	1	407	405.8376	28.5012
1_MACS_peak_26038_lociStitched	chr22	23838917	23839323	1	407	394.1042	51.765
1_MACS_peak_26377_lociStitched	chr22	31533028	31533434	1	407	292.1576	57.7332
1_MACS_peak_27707_lociStitched	chr22	46874070	46874476	1	407	247.66	48.1922
1_MACS_peak_29113_lociStitched	chr4	5890751	5891157	1	407	319.4408	22.086399999999998
1_MACS_peak_32450_lociStitched	chr7	100506323	100506729	1	407	379.0416	34.8348
1_MACS_peak_35326_lociStitched	chr9	36775052	36775458	1	407	345.1406	66.7058
1_MACS_peak_801_lociStitched	chr1	4460530	4460935	1	406	390.46049999999997	36.126
1_MACS_peak_1650_lociStitched	chr1	9365746	9366151	1	406	285.48449999999997	49.5315
1_MACS_peak_5918_lociStitched	chr10	102485782	102486187	1	406	373.572	6.439500000000001
1_MACS_peak_8723_lociStitched	chr11	117475949	117476354	1	406	320.5575	56.214000000000006
1_MACS_peak_13151_lociStitched	chr16	87579623	87580028	1	406	374.98949999999996	12.1095
1_MACS_peak_15424_lociStitched	chr17	47284400	47284805	1	406	308.36699999999996	57.753
1_MACS_peak_15754_lociStitched	chr17	71439674	71440079	1	406	329.8725	37.26
1_MACS_peak_20748_lociStitched	chr19	42761036	42761441	1	406	358.0605	32.278499999999994
1_MACS_peak_22614_lociStitched	chr2	113399398	113399803	1	406	318.411	39.325500000000005
1_MACS_peak_23577_lociStitched	chr20	35016893	35017298	1	406	377.8245	77.679
1_MACS_peak_25116_lociStitched	chr21	43117050	43117455	1	406	258.309	33.534
1_MACS_peak_28318_lociStitched	chr3	46732262	46732667	1	406	365.6745	27.0945
1_MACS_peak_28967_lociStitched	chr4	3616160	3616565	1	406	256.93199999999996	22.68
1_MACS_peak_28969_lociStitched	chr4	3624898	3625303	1	406	322.5825	59.858999999999995
1_MACS_peak_30101_lociStitched	chr4	190936375	190936780	1	406	344.93850000000003	23.6115
1_MACS_peak_33567_lociStitched	chr7	158140910	158141315	1	406	210.924	25.92
1_MACS_peak_35252_lociStitched	chr8	145844655	145845060	1	406	312.0525	73.2645
1_MACS_peak_36470_lociStitched	chr9	136620338	136620743	1	406	285.0795	41.714999999999996
1_MACS_peak_36497_lociStitched	chr9	136947635	136948040	1	406	274.347	50.341499999999996
1_MACS_peak_828_lociStitched	chr1	4658627	4659031	1	405	415.4332	30.582800000000002
1_MACS_peak_941_lociStitched	chr1	5475477	5475881	1	405	323.2808	14.9884
1_MACS_peak_1623_lociStitched	chr1	9144188	9144592	1	405	304.2928	29.1284
1_MACS_peak_2761_lociStitched	chr1	18799549	18799953	1	405	268.98319999999995	38.016400000000004
1_MACS_peak_4638_lociStitched	chr1	53541463	53541867	1	405	355.0756	8.5648
1_MACS_peak_5747_lociStitched	chr10	73371005	73371409	1	405	353.0556	28.683999999999997
1_MACS_peak_6002_lociStitched	chr10	103327355	103327759	1	405	338.3096	63.428
1_MACS_peak_8662_lociStitched	chr11	116661152	116661556	1	405	257.18640000000005	45.2884
1_MACS_peak_9508_lociStitched	chr12	52915682	52916086	1	405	318.6348	23.916800000000002
1_MACS_peak_11430_lociStitched	chr15	83316722	83317126	1	405	280.1336	28.0376
1_MACS_peak_12269_lociStitched	chr16	29338339	29338743	1	405	288.4964	24.846
1_MACS_peak_12396_lociStitched	chr16	34378270	34378674	1	405	268.9024	56.7216
1_MACS_peak_12685_lociStitched	chr16	84973508	84973912	1	405	328.7752	8.9284
1_MACS_peak_14532_lociStitched	chr17	19128157	19128561	1	405	233.2696	41.3292
1_MACS_peak_16055_lociStitched	chr17	72498194	72498598	1	405	288.05199999999996	80.7192
1_MACS_peak_18558_lociStitched	chr19	8593137	8593541	1	405	380.8508	34.2996
1_MACS_peak_19150_lociStitched	chr19	14884891	14885295	1	405	317.3016	33.936
1_MACS_peak_20345_lociStitched	chr19	39067127	39067531	1	405	326.2704	42.016
1_MACS_peak_23164_lociStitched	chr2	241905761	241906165	1	405	359.964	0.0
1_MACS_peak_26200_lociStitched	chr22	27534005	27534409	1	405	311.2416	42.42
1_MACS_peak_27325_lociStitched	chr22	45189694	45190098	1	405	329.9064	64.5592
1_MACS_peak_29357_lociStitched	chr4	7319893	7320297	1	405	297.6268	31.8756
1_MACS_peak_30465_lociStitched	chr5	137824012	137824416	1	405	320.4528	29.613200000000003
1_MACS_peak_32641_lociStitched	chr7	101112148	101112552	1	405	327.644	40.4808
1_MACS_peak_34150_lociStitched	chr8	21632079	21632483	1	405	403.9596	9.7768
1_MACS_peak_35248_lociStitched	chr8	145816680	145817084	1	405	292.69800000000004	21.7352
1_MACS_peak_35374_lociStitched	chr9	69786372	69786776	1	405	374.7504	0.0
1_MACS_peak_35460_lociStitched	chr9	124337283	124337687	1	405	380.2044	19.8768
1_MACS_peak_2593_lociStitched	chr1	18323661	18324064	1	404	324.37469999999996	21.6008
1_MACS_peak_4966_lociStitched	chr1	172849609	172850012	1	404	319.7402	56.339400000000005
1_MACS_peak_8550_lociStitched	chr11	72366091	72366494	1	404	372.372	13.5005
1_MACS_peak_13118_lociStitched	chr16	86927839	86928242	1	404	301.041	0.0
1_MACS_peak_13128_lociStitched	chr16	87002552	87002955	1	404	379.9484	19.6261
1_MACS_peak_14540_lociStitched	chr17	19315907	19316310	1	404	348.59499999999997	14.588600000000001
1_MACS_peak_14627_lociStitched	chr17	21371370	21371773	1	404	249.65850000000003	34.0535
1_MACS_peak_18458_lociStitched	chr19	8143747	8144150	1	404	335.2154	95.1886
1_MACS_peak_19143_lociStitched	chr19	14773012	14773415	1	404	346.45910000000003	57.7902
1_MACS_peak_19493_lociStitched	chr19	17792151	17792554	1	404	354.8012	55.573699999999995
1_MACS_peak_19988_lociStitched	chr19	34431997	34432400	1	404	366.2867	19.988799999999998
1_MACS_peak_25929_lociStitched	chr22	21410941	21411344	1	404	377.28860000000003	36.5118
1_MACS_peak_28571_lociStitched	chr3	126382401	126382804	1	404	361.37010000000004	15.314
1_MACS_peak_29063_lociStitched	chr4	3840656	3841059	1	404	383.97839999999997	46.989799999999995
1_MACS_peak_30957_lociStitched	chr6	3160166	3160569	1	404	369.954	62.7874
1_MACS_peak_31752_lociStitched	chr7	1481081	1481484	1	404	362.5388	11.0825
1_MACS_peak_32039_lociStitched	chr7	25905785	25906188	1	404	472.2757	46.8286
1_MACS_peak_32144_lociStitched	chr7	63211146	63211549	1	404	272.1862	24.986
1_MACS_peak_33380_lociStitched	chr7	157431403	157431806	1	404	371.969	41.8314
1_MACS_peak_34722_lociStitched	chr8	143152322	143152725	1	404	417.10499999999996	31.031
1_MACS_peak_5499_lociStitched	chr10	48357651	48358053	1	403	318.4242	19.095
1_MACS_peak_6473_lociStitched	chr10	134927804	134928206	1	403	377.88	15.5574
1_MACS_peak_7704_lociStitched	chr11	66663644	66664046	1	403	343.6296	56.3604
1_MACS_peak_8044_lociStitched	chr11	69710157	69710559	1	403	275.37	40.7226
1_MACS_peak_8250_lociStitched	chr11	70422998	70423400	1	403	286.26419999999996	19.336199999999998
1_MACS_peak_8420_lociStitched	chr11	70929647	70930049	1	403	319.1076	36.18
1_MACS_peak_9743_lociStitched	chr12	103352204	103352606	1	403	310.9068	65.4456
1_MACS_peak_10828_lociStitched	chr15	21317890	21318292	1	403	339.8106	101.2236
1_MACS_peak_11794_lociStitched	chr16	2197919	2198321	1	403	345.1974	28.220399999999998
1_MACS_peak_12360_lociStitched	chr16	31490782	31491184	1	403	309.2586	38.7126
1_MACS_peak_12711_lociStitched	chr16	85170885	85171287	1	403	304.8768	10.0098
1_MACS_peak_13470_lociStitched	chr16	89637997	89638399	1	403	305.1582	0.0
1_MACS_peak_13510_lociStitched	chr17	4	406	1	403	413.09520000000003	39.195
1_MACS_peak_18999_lociStitched	chr19	13893738	13894140	1	403	333.5394	88.641
1_MACS_peak_21429_lociStitched	chr19	49170459	49170861	1	403	322.7256	24.6828
1_MACS_peak_23198_lociStitched	chr2	242448690	242449092	1	403	333.9816	28.0194
1_MACS_peak_23709_lociStitched	chr20	44851455	44851857	1	403	346.8858	27.336000000000002
1_MACS_peak_26571_lociStitched	chr22	37551378	37551780	1	403	330.2832	21.5472
1_MACS_peak_30415_lociStitched	chr5	66124256	66124658	1	403	381.9	86.5908
1_MACS_peak_33250_lociStitched	chr7	155922410	155922812	1	403	371.9304	37.0644
1_MACS_peak_34795_lociStitched	chr8	143264979	143265381	1	403	418.68300000000005	13.2258
1_MACS_peak_800_lociStitched	chr1	4427161	4427562	1	402	294.4543	21.0926
1_MACS_peak_1220_lociStitched	chr1	7039015	7039416	1	402	424.8996	55.1375
1_MACS_peak_1453_lociStitched	chr1	7633441	7633842	1	402	299.2262	61.593599999999995
1_MACS_peak_9412_lociStitched	chr12	52542224	52542625	1	402	289.0809	44.11
1_MACS_peak_9728_lociStitched	chr12	64063077	64063478	1	402	264.9006	54.4558
1_MACS_peak_13951_lociStitched	chr17	4361025	4361426	1	402	452.4082	28.310599999999997
1_MACS_peak_14996_lociStitched	chr17	41503294	41503695	1	402	342.5342	53.533500000000004
1_MACS_peak_15644_lociStitched	chr17	60772417	60772818	1	402	356.1682	6.6165
1_MACS_peak_16195_lociStitched	chr17	73833923	73834324	1	402	332.3087	53.6939
1_MACS_peak_19400_lociStitched	chr19	17552197	17552598	1	402	432.1176	77.5935
1_MACS_peak_25380_lociStitched	chr21	45781567	45781968	1	402	311.0156	79.4381
1_MACS_peak_26081_lociStitched	chr22	24322959	24323360	1	402	324.08820000000003	10.7468
1_MACS_peak_27524_lociStitched	chr22	45869998	45870399	1	402	391.09529999999995	26.666500000000003
1_MACS_peak_34098_lociStitched	chr8	11205204	11205605	1	402	377.8222	48.3606
1_MACS_peak_37388_lociStitched	chr9	140918553	140918954	1	402	374.2533	45.0724
1_MACS_peak_323_lociStitched	chr1	2509516	2509916	1	401	475.88	63.32
1_MACS_peak_812_lociStitched	chr1	4569602	4570002	1	401	319.36	13.4
1_MACS_peak_5880_lociStitched	chr10	102377342	102377742	1	401	386.6	85.32
1_MACS_peak_6073_lociStitched	chr10	124134532	124134932	1	401	390.52	6.76
1_MACS_peak_6296_lociStitched	chr10	134455265	134455665	1	401	291.88	15.4
1_MACS_peak_7089_lociStitched	chr11	3311733	3312133	1	401	295.96	21.16
1_MACS_peak_7372_lociStitched	chr11	61500079	61500479	1	401	334.0	19.88
1_MACS_peak_9941_lociStitched	chr13	112985868	112986268	1	401	272.68	7.84
1_MACS_peak_11611_lociStitched	chr16	848531	848931	1	401	354.2	17.84
1_MACS_peak_14067_lociStitched	chr17	6601492	6601892	1	401	292.84	39.800000000000004
1_MACS_peak_14416_lociStitched	chr17	16751248	16751648	1	401	281.92	22.8
1_MACS_peak_14728_lociStitched	chr17	32964407	32964807	1	401	358.12	42.32
1_MACS_peak_15085_lociStitched	chr17	41829204	41829604	1	401	306.88	63.63999999999999
1_MACS_peak_17355_lociStitched	chr19	462204	462604	1	401	333.52	28.199999999999996
1_MACS_peak_24556_lociStitched	chr20	60408819	60409219	1	401	387.12	15.920000000000002
1_MACS_peak_26228_lociStitched	chr22	27918969	27919369	1	401	327.68	24.48
1_MACS_peak_30748_lociStitched	chr5	177620890	177621290	1	401	315.56	57.879999999999995
1_MACS_peak_30963_lociStitched	chr6	7106972	7107372	1	401	317.72	68.56
1_MACS_peak_31605_lociStitched	chr7	980496	980896	1	401	336.6	45.64
1_MACS_peak_36072_lociStitched	chr9	134958637	134959037	1	401	405.52000000000004	63.800000000000004
1_MACS_peak_36507_lociStitched	chr9	136970747	136971147	1	401	277.32	10.84
1_MACS_peak_3897_lociStitched	chr1	30182909	30183308	1	400	292.5867	20.5884
1_MACS_peak_4088_lociStitched	chr1	30841746	30842145	1	400	294.70140000000004	17.8752
1_MACS_peak_7883_lociStitched	chr11	69231939	69232338	1	400	321.91319999999996	51.7104
1_MACS_peak_10188_lociStitched	chr14	100218728	100219127	1	400	275.8287	16.398899999999998
