GENE_ID	locusLine	bin_1_09_0EWV_0229Kronos_MM1S-KB-24hr-1_H3K18Ac_hs-dm_i17.bam
1_MACS_peak_23829_lociStitched	chr7(.):23636575-23638301	0.7405
1_MACS_peak_23830_lociStitched	chr7(.):23933490-23934539	0.4866
1_MACS_peak_23831_lociStitched	chr7(.):24113572-24115554	1.8072
1_MACS_peak_23832_lociStitched	chr7(.):24481207-24482323	0.4478
1_MACS_peak_23833_lociStitched	chr7(.):24611991-24614351	0.8308
1_MACS_peak_23834_lociStitched	chr7(.):24635189-24636148	0.8126
1_MACS_peak_23835_lociStitched	chr7(.):24772119-24773806	0.5345
1_MACS_peak_23836_lociStitched	chr7(.):24796390-24797835	0.7721
1_MACS_peak_23837_lociStitched	chr7(.):24859607-24862655	4.0955
2_MACS_peak_23838_lociStitched	chr7(.):24871450-24877783	1.4986
2_MACS_peak_23840_lociStitched	chr7(.):24910618-24919179	0.6169
1_MACS_peak_23842_lociStitched	chr7(.):24928068-24929005	0.5123
1_MACS_peak_23843_lociStitched	chr7(.):24938293-24940785	0.8701
1_MACS_peak_23844_lociStitched	chr7(.):24957042-24958585	1.0121
2_MACS_peak_23845_lociStitched	chr7(.):25001961-25007893	1.1997
1_MACS_peak_23847_lociStitched	chr7(.):25017973-25022372	2.3146
1_MACS_peak_23848_lociStitched	chr7(.):25070015-25072001	1.0081
2_MACS_peak_23849_lociStitched	chr7(.):25126779-25134344	0.2843
1_MACS_peak_23851_lociStitched	chr7(.):25163886-25166113	1.0141
1_MACS_peak_23852_lociStitched	chr7(.):25218833-25220885	1.3572
1_MACS_peak_23853_lociStitched	chr7(.):25493947-25495264	0.5586
1_MACS_peak_23854_lociStitched	chr7(.):25642322-25643485	0.9027
1_MACS_peak_23855_lociStitched	chr7(.):25862489-25864053	0.4449
2_MACS_peak_23856_lociStitched	chr7(.):25891370-25897182	0.3394
2_MACS_peak_23858_lociStitched	chr7(.):25925186-25936149	1.3831
4_MACS_peak_23860_lociStitched	chr7(.):25979979-26012452	3.8166
1_MACS_peak_23864_lociStitched	chr7(.):26037319-26039448	1.1447
1_MACS_peak_23865_lociStitched	chr7(.):26047941-26053793	6.1636
1_MACS_peak_23866_lociStitched	chr7(.):26077503-26079065	1.0468
1_MACS_peak_23867_lociStitched	chr7(.):26099987-26101824	0.589
1_MACS_peak_23868_lociStitched	chr7(.):26136286-26137886	0.5439
1_MACS_peak_23869_lociStitched	chr7(.):26156331-26157460	0.6874
1_MACS_peak_23870_lociStitched	chr7(.):26190941-26199003	3.0889
1_MACS_peak_23871_lociStitched	chr7(.):26237961-26242909	3.4832
1_MACS_peak_23872_lociStitched	chr7(.):26353680-26355105	0.6206
1_MACS_peak_23873_lociStitched	chr7(.):26437383-26439646	1.2504
1_MACS_peak_23874_lociStitched	chr7(.):26902725-26905482	1.9256
1_MACS_peak_23875_lociStitched	chr7(.):27135328-27136712	0.744
1_MACS_peak_23876_lociStitched	chr7(.):27212374-27213571	0.4792
1_MACS_peak_23877_lociStitched	chr7(.):27701229-27704038	1.269
1_MACS_peak_23878_lociStitched	chr7(.):27778974-27781144	1.4763
1_MACS_peak_23879_lociStitched	chr7(.):27940457-27941878	0.7519
1_MACS_peak_23880_lociStitched	chr7(.):28218919-28220661	0.5097
1_MACS_peak_23881_lociStitched	chr7(.):28854176-28856352	1.2306
1_MACS_peak_23882_lociStitched	chr7(.):29234262-29236975	0.6798
1_MACS_peak_23883_lociStitched	chr7(.):29450309-29451664	0.6221
1_MACS_peak_23884_lociStitched	chr7(.):29460292-29461431	0.56
1_MACS_peak_23885_lociStitched	chr7(.):29601882-29605104	1.6795
1_MACS_peak_23886_lociStitched	chr7(.):29677993-29681088	1.8175
1_MACS_peak_23887_lociStitched	chr7(.):29694728-29698762	2.5089
3_MACS_peak_23888_lociStitched	chr7(.):29706270-29726303	0.7906
1_MACS_peak_23891_lociStitched	chr7(.):29864945-29866366	0.8668
1_MACS_peak_23892_lociStitched	chr7(.):30028473-30029396	0.5396
2_MACS_peak_23893_lociStitched	chr7(.):30065392-30073264	0.8754
2_MACS_peak_23895_lociStitched	chr7(.):30119803-30127858	0.4241
1_MACS_peak_23897_lociStitched	chr7(.):30173880-30176213	1.0842
1_MACS_peak_23898_lociStitched	chr7(.):30188425-30189302	0.4202
1_MACS_peak_23899_lociStitched	chr7(.):30202389-30204313	0.784
1_MACS_peak_23900_lociStitched	chr7(.):30217937-30219656	0.9235
1_MACS_peak_23901_lociStitched	chr7(.):30240181-30241829	0.6182
1_MACS_peak_23902_lociStitched	chr7(.):30264891-30266618	0.8339
1_MACS_peak_23903_lociStitched	chr7(.):30276185-30279876	0.9547
1_MACS_peak_23904_lociStitched	chr7(.):30323187-30326624	1.8438
2_MACS_peak_23905_lociStitched	chr7(.):30359610-30371649	1.4136
1_MACS_peak_23907_lociStitched	chr7(.):30386511-30389527	2.2637
2_MACS_peak_23908_lociStitched	chr7(.):30470235-30475819	0.9765
1_MACS_peak_23910_lociStitched	chr7(.):30517525-30519755	1.2179
1_MACS_peak_23911_lociStitched	chr7(.):30543403-30545475	1.3033
1_MACS_peak_23912_lociStitched	chr7(.):30632902-30636387	1.8252
1_MACS_peak_23913_lociStitched	chr7(.):30810169-30812067	1.565
1_MACS_peak_23914_lociStitched	chr7(.):30835260-30837052	0.5246
1_MACS_peak_23915_lociStitched	chr7(.):31013362-31015396	1.0061
1_MACS_peak_23916_lociStitched	chr7(.):31210277-31211523	0.5868
2_MACS_peak_23917_lociStitched	chr7(.):32529033-32536227	0.6764
3_MACS_peak_23919_lociStitched	chr7(.):32766712-32778821	0.5386
1_MACS_peak_23922_lociStitched	chr7(.):32796654-32798181	0.8835
1_MACS_peak_23923_lociStitched	chr7(.):32885561-32886723	0.6333
1_MACS_peak_23924_lociStitched	chr7(.):32929198-32932989	2.6677
1_MACS_peak_23925_lociStitched	chr7(.):32944511-32945850	0.7696
1_MACS_peak_23926_lociStitched	chr7(.):32981959-32983124	0.5221
1_MACS_peak_23927_lociStitched	chr7(.):32996412-32997995	1.1842
1_MACS_peak_23928_lociStitched	chr7(.):33078615-33081286	0.6981
1_MACS_peak_23929_lociStitched	chr7(.):33101388-33103547	1.4958
1_MACS_peak_23930_lociStitched	chr7(.):33148186-33149992	0.6973
1_MACS_peak_23931_lociStitched	chr7(.):33168121-33170084	1.3409
1_MACS_peak_23932_lociStitched	chr7(.):33183477-33184403	0.5402
1_MACS_peak_23933_lociStitched	chr7(.):33230011-33231425	0.9232
1_MACS_peak_23934_lociStitched	chr7(.):33516987-33518147	0.6087
1_MACS_peak_23935_lociStitched	chr7(.):33789050-33790926	0.5847
2_MACS_peak_23936_lociStitched	chr7(.):34757582-34764456	0.6481
4_MACS_peak_23938_lociStitched	chr7(.):34773328-34799636	0.9406
1_MACS_peak_23942_lociStitched	chr7(.):35062211-35065028	1.541
1_MACS_peak_23943_lociStitched	chr7(.):35073838-35078113	0.8548
1_MACS_peak_23944_lociStitched	chr7(.):35335855-35337267	0.5564
1_MACS_peak_23945_lociStitched	chr7(.):35685402-35686986	0.466
1_MACS_peak_23946_lociStitched	chr7(.):35733425-35735831	2.0035
1_MACS_peak_23947_lociStitched	chr7(.):35748847-35750265	0.7969
1_MACS_peak_23948_lociStitched	chr7(.):35763729-35771698	2.8988
1_MACS_peak_23949_lociStitched	chr7(.):35839351-35842391	3.1286
1_MACS_peak_23950_lociStitched	chr7(.):36342559-36344009	0.5643
1_MACS_peak_23951_lociStitched	chr7(.):36351434-36353091	0.8213
1_MACS_peak_23952_lociStitched	chr7(.):36406062-36407260	0.5891
1_MACS_peak_23953_lociStitched	chr7(.):36428557-36430708	1.2586
4_MACS_peak_23954_lociStitched	chr7(.):36982393-36998877	0.6759
3_MACS_peak_23958_lociStitched	chr7(.):37243901-37253122	0.6901
1_MACS_peak_23961_lociStitched	chr7(.):37294361-37295901	0.891
4_MACS_peak_23962_lociStitched	chr7(.):37375094-37394136	1.0798
1_MACS_peak_23966_lociStitched	chr7(.):37433562-37436305	0.7432
1_MACS_peak_23967_lociStitched	chr7(.):37447843-37449357	0.6
1_MACS_peak_23968_lociStitched	chr7(.):37487401-37489626	0.806
2_MACS_peak_23969_lociStitched	chr7(.):37527302-37535448	0.5143
1_MACS_peak_23971_lociStitched	chr7(.):37684721-37685881	0.616
1_MACS_peak_23972_lociStitched	chr7(.):37826053-37827506	0.6526
1_MACS_peak_23973_lociStitched	chr7(.):37860728-37861686	0.5583
1_MACS_peak_23974_lociStitched	chr7(.):37959585-37961687	1.8811
1_MACS_peak_23975_lociStitched	chr7(.):38216987-38218740	0.9154
1_MACS_peak_23976_lociStitched	chr7(.):38350496-38351755	0.6285
6_MACS_peak_23977_lociStitched	chr7(.):38383832-38408454	0.9875
1_MACS_peak_23983_lociStitched	chr7(.):38432761-38434493	0.8037
1_MACS_peak_23984_lociStitched	chr7(.):38465055-38466662	0.6401
1_MACS_peak_23985_lociStitched	chr7(.):38502421-38504249	1.293
1_MACS_peak_23986_lociStitched	chr7(.):38711395-38712074	0.4187
2_MACS_peak_23987_lociStitched	chr7(.):38944060-38949160	0.7874
1_MACS_peak_23989_lociStitched	chr7(.):39082952-39085326	0.6411
1_MACS_peak_23990_lociStitched	chr7(.):39388352-39390368	1.1816
1_MACS_peak_23991_lociStitched	chr7(.):39605046-39606869	1.0389
1_MACS_peak_23992_lociStitched	chr7(.):39628711-39630569	0.6145
1_MACS_peak_23993_lociStitched	chr7(.):39662047-39664310	1.8435
1_MACS_peak_23994_lociStitched	chr7(.):39695385-39697012	0.5571
1_MACS_peak_23995_lociStitched	chr7(.):39772318-39774024	1.3271
1_MACS_peak_23996_lociStitched	chr7(.):39894510-39895174	0.5017
1_MACS_peak_23997_lociStitched	chr7(.):39987487-39992377	2.5681
1_MACS_peak_23998_lociStitched	chr7(.):40173269-40175017	1.29
1_MACS_peak_23999_lociStitched	chr7(.):40273138-40274670	0.5821
1_MACS_peak_24000_lociStitched	chr7(.):40367272-40368667	0.5393
1_MACS_peak_24001_lociStitched	chr7(.):40683508-40685699	1.0181
1_MACS_peak_24002_lociStitched	chr7(.):40732858-40734703	0.652
1_MACS_peak_24003_lociStitched	chr7(.):41132051-41133272	0.5682
1_MACS_peak_24004_lociStitched	chr7(.):41244855-41246509	0.5362
2_MACS_peak_24005_lociStitched	chr7(.):41667822-41671280	0.6006
1_MACS_peak_24007_lociStitched	chr7(.):41730838-41731540	0.4499
1_MACS_peak_24008_lociStitched	chr7(.):41743654-41746103	1.913
1_MACS_peak_24009_lociStitched	chr7(.):41920182-41922676	1.8567
1_MACS_peak_24010_lociStitched	chr7(.):41982770-41984704	0.6225
1_MACS_peak_24011_lociStitched	chr7(.):42275813-42277932	0.9185
1_MACS_peak_24012_lociStitched	chr7(.):42927715-42929343	0.8653
1_MACS_peak_24013_lociStitched	chr7(.):42950407-42952562	1.4355
1_MACS_peak_24014_lociStitched	chr7(.):42970558-42973181	1.4939
2_MACS_peak_24015_lociStitched	chr7(.):42980614-42988265	1.0141
1_MACS_peak_24017_lociStitched	chr7(.):43110788-43117031	2.2848
1_MACS_peak_24018_lociStitched	chr7(.):43147498-43154125	3.5509
1_MACS_peak_24019_lociStitched	chr7(.):43162495-43164021	0.5245
1_MACS_peak_24020_lociStitched	chr7(.):43527972-43529064	0.8824
3_MACS_peak_24021_lociStitched	chr7(.):43616845-43627348	0.5802
2_MACS_peak_24024_lociStitched	chr7(.):43684443-43699496	3.1309
1_MACS_peak_24026_lociStitched	chr7(.):43718900-43719914	0.4769
1_MACS_peak_24027_lociStitched	chr7(.):43730958-43732008	0.4544
2_MACS_peak_24028_lociStitched	chr7(.):43768190-43775087	0.5114
2_MACS_peak_24030_lociStitched	chr7(.):43791916-43799336	0.7406
1_MACS_peak_24032_lociStitched	chr7(.):43873628-43875007	0.8946
1_MACS_peak_24033_lociStitched	chr7(.):43907307-43909912	0.7459
1_MACS_peak_24034_lociStitched	chr7(.):43945115-43947020	0.9992
1_MACS_peak_24035_lociStitched	chr7(.):43965148-43967069	1.5512
1_MACS_peak_24036_lociStitched	chr7(.):44057808-44059788	0.9849
2_MACS_peak_24037_lociStitched	chr7(.):44077988-44086807	0.836
1_MACS_peak_24039_lociStitched	chr7(.):44121110-44122886	1.1091
1_MACS_peak_24040_lociStitched	chr7(.):44135823-44138116	0.8106
1_MACS_peak_24041_lociStitched	chr7(.):44162414-44163973	0.6884
1_MACS_peak_24042_lociStitched	chr7(.):44296448-44298841	1.3992
1_MACS_peak_24043_lociStitched	chr7(.):44499212-44502038	0.6991
1_MACS_peak_24044_lociStitched	chr7(.):44529228-44531273	2.6019
1_MACS_peak_24045_lociStitched	chr7(.):44612670-44614422	0.9781
1_MACS_peak_24046_lociStitched	chr7(.):44620546-44623171	2.6432
1_MACS_peak_24047_lociStitched	chr7(.):44644777-44647582	1.9867
2_MACS_peak_24048_lociStitched	chr7(.):44661480-44680301	1.7918
1_MACS_peak_24050_lociStitched	chr7(.):44786872-44792464	3.555
1_MACS_peak_24051_lociStitched	chr7(.):44807322-44810223	0.738
1_MACS_peak_24052_lociStitched	chr7(.):44825893-44827302	0.7119
1_MACS_peak_24053_lociStitched	chr7(.):44835059-44838169	3.0676
1_MACS_peak_24054_lociStitched	chr7(.):44886499-44889069	1.9743
2_MACS_peak_24055_lociStitched	chr7(.):44920540-44926344	0.9619
1_MACS_peak_24057_lociStitched	chr7(.):45025207-45027150	0.9863
2_MACS_peak_24058_lociStitched	chr7(.):45033763-45042190	1.5468
1_MACS_peak_24060_lociStitched	chr7(.):45064813-45069229	4.8879
1_MACS_peak_24061_lociStitched	chr7(.):45150185-45152561	1.5204
1_MACS_peak_24062_lociStitched	chr7(.):45243276-45244637	0.8404
1_MACS_peak_24063_lociStitched	chr7(.):45367089-45369282	0.8081
1_MACS_peak_24064_lociStitched	chr7(.):45381214-45382814	1.0187
2_MACS_peak_24065_lociStitched	chr7(.):45441728-45450398	0.3705
1_MACS_peak_24067_lociStitched	chr7(.):45484929-45486751	0.4706
2_MACS_peak_24068_lociStitched	chr7(.):45613340-45615435	0.7496
1_MACS_peak_24070_lociStitched	chr7(.):45682778-45684034	0.6057
1_MACS_peak_24071_lociStitched	chr7(.):45807599-45809540	1.5789
1_MACS_peak_24072_lociStitched	chr7(.):45961809-45963003	0.5552
2_MACS_peak_24073_lociStitched	chr7(.):46016983-46025167	0.3682
1_MACS_peak_24075_lociStitched	chr7(.):46042507-46047097	2.2795
1_MACS_peak_24076_lociStitched	chr7(.):46054420-46056131	0.9419
2_MACS_peak_24077_lociStitched	chr7(.):46065722-46069736	0.6004
1_MACS_peak_24079_lociStitched	chr7(.):46191860-46194842	1.657
1_MACS_peak_24080_lociStitched	chr7(.):46489181-46490913	0.49
1_MACS_peak_24081_lociStitched	chr7(.):46583314-46585239	0.6736
1_MACS_peak_24082_lociStitched	chr7(.):46718721-46720805	0.8614
1_MACS_peak_24083_lociStitched	chr7(.):46869729-46870398	0.4298
2_MACS_peak_24084_lociStitched	chr7(.):47513132-47524956	4.3822
1_MACS_peak_24086_lociStitched	chr7(.):47533030-47539031	2.7875
3_MACS_peak_24087_lociStitched	chr7(.):47610146-47622617	1.1086
1_MACS_peak_24090_lociStitched	chr7(.):47639778-47641783	0.8143
1_MACS_peak_24091_lociStitched	chr7(.):47666458-47668761	1.1988
1_MACS_peak_24092_lociStitched	chr7(.):47685361-47688473	2.9597
2_MACS_peak_24093_lociStitched	chr7(.):47700452-47712921	3.0688
1_MACS_peak_24095_lociStitched	chr7(.):47719458-47720481	0.4236
1_MACS_peak_24096_lociStitched	chr7(.):47753955-47755807	0.9378
1_MACS_peak_24097_lociStitched	chr7(.):48018100-48019923	1.2541
1_MACS_peak_24098_lociStitched	chr7(.):48030592-48032679	1.4206
1_MACS_peak_24099_lociStitched	chr7(.):48126208-48129590	2.3672
1_MACS_peak_24100_lociStitched	chr7(.):48221433-48223848	1.1066
1_MACS_peak_24101_lociStitched	chr7(.):48293707-48295302	0.9312
1_MACS_peak_24102_lociStitched	chr7(.):48337353-48339604	0.753
1_MACS_peak_24103_lociStitched	chr7(.):49371876-49374712	0.8804
1_MACS_peak_24104_lociStitched	chr7(.):49483192-49484517	0.5207
1_MACS_peak_24105_lociStitched	chr7(.):49805656-49808539	0.7338
1_MACS_peak_24106_lociStitched	chr7(.):49924726-49926444	0.9781
1_MACS_peak_24107_lociStitched	chr7(.):50320623-50322787	1.2658
1_MACS_peak_24108_lociStitched	chr7(.):50343642-50357476	2.601
1_MACS_peak_24109_lociStitched	chr7(.):50517162-50518870	1.263
2_MACS_peak_24110_lociStitched	chr7(.):50723327-50731581	0.8406
1_MACS_peak_24112_lociStitched	chr7(.):51330869-51332458	0.8064
1_MACS_peak_24113_lociStitched	chr7(.):52085280-52086747	1.3655
1_MACS_peak_24114_lociStitched	chr7(.):52120305-52123292	1.0926
1_MACS_peak_24115_lociStitched	chr7(.):52364109-52366234	0.7456
1_MACS_peak_24116_lociStitched	chr7(.):52574573-52576909	0.7195
1_MACS_peak_24117_lociStitched	chr7(.):52593427-52594734	0.4618
1_MACS_peak_24118_lociStitched	chr7(.):52613178-52615089	0.529
1_MACS_peak_24119_lociStitched	chr7(.):52635620-52637904	0.8862
2_MACS_peak_24120_lociStitched	chr7(.):52772658-52788949	2.8749
1_MACS_peak_24122_lociStitched	chr7(.):52892458-52895047	1.1385
2_MACS_peak_24123_lociStitched	chr7(.):52906642-52912102	0.8946
2_MACS_peak_24125_lociStitched	chr7(.):52920702-52925386	1.6732
1_MACS_peak_24127_lociStitched	chr7(.):52976769-52978866	0.5791
1_MACS_peak_24128_lociStitched	chr7(.):53249351-53250998	0.6845
1_MACS_peak_24129_lociStitched	chr7(.):53305032-53305983	3.9309
1_MACS_peak_24130_lociStitched	chr7(.):53338885-53340993	1.5754
1_MACS_peak_24131_lociStitched	chr7(.):54614263-54615046	0.5738
1_MACS_peak_24132_lociStitched	chr7(.):54731123-54733348	2.4877
1_MACS_peak_24133_lociStitched	chr7(.):54770324-54774529	2.2363
1_MACS_peak_24134_lociStitched	chr7(.):54825708-54828194	1.896
1_MACS_peak_24135_lociStitched	chr7(.):54841181-54842338	0.8211
1_MACS_peak_24136_lociStitched	chr7(.):55141289-55142618	1.0241
1_MACS_peak_24137_lociStitched	chr7(.):55432565-55435029	3.37
3_MACS_peak_24138_lociStitched	chr7(.):55568734-55606381	3.9627
1_MACS_peak_24141_lociStitched	chr7(.):55615629-55643922	2.223
2_MACS_peak_24142_lociStitched	chr7(.):55660778-55666637	0.7127
1_MACS_peak_24144_lociStitched	chr7(.):55954268-55955822	1.8198
1_MACS_peak_24145_lociStitched	chr7(.):56031428-56033382	1.1444
1_MACS_peak_24146_lociStitched	chr7(.):56101001-56102658	0.7149
1_MACS_peak_24147_lociStitched	chr7(.):56118262-56120590	1.481
1_MACS_peak_24148_lociStitched	chr7(.):56131384-56133360	1.4048
1_MACS_peak_24149_lociStitched	chr7(.):56173087-56174803	0.7626
1_MACS_peak_24150_lociStitched	chr7(.):57599174-57600136	0.6074
1_MACS_peak_24151_lociStitched	chr7(.):62668253-62669474	0.5334
1_MACS_peak_24152_lociStitched	chr7(.):63505383-63506763	0.8935
3_MACS_peak_24153_lociStitched	chr7(.):63764503-63781931	0.4901
1_MACS_peak_24156_lociStitched	chr7(.):64126069-64127356	1.1335
1_MACS_peak_24157_lociStitched	chr7(.):64254303-64255730	1.2562
2_MACS_peak_24158_lociStitched	chr7(.):64458906-64468066	0.7286
2_MACS_peak_24160_lociStitched	chr7(.):64496101-64500205	0.9804
1_MACS_peak_24162_lociStitched	chr7(.):64540832-64542420	1.2799
1_MACS_peak_24163_lociStitched	chr7(.):64838346-64839629	1.1281
1_MACS_peak_24164_lociStitched	chr7(.):64939431-64941981	1.5986
1_MACS_peak_24165_lociStitched	chr7(.):65215049-65217141	1.1794
1_MACS_peak_24166_lociStitched	chr7(.):65234971-65236635	1.5417
2_MACS_peak_24167_lociStitched	chr7(.):65335646-65339756	0.8705
1_MACS_peak_24169_lociStitched	chr7(.):65445973-65448135	1.373
2_MACS_peak_24170_lociStitched	chr7(.):65536796-65542152	0.5142
1_MACS_peak_24172_lociStitched	chr7(.):65564250-65565846	1.1953
1_MACS_peak_24173_lociStitched	chr7(.):65578793-65580928	1.1095
1_MACS_peak_24174_lociStitched	chr7(.):65669391-65671083	0.816
1_MACS_peak_24175_lociStitched	chr7(.):65677154-65678467	0.4795
1_MACS_peak_24176_lociStitched	chr7(.):65957601-65959614	1.9095
1_MACS_peak_24177_lociStitched	chr7(.):66056114-66058313	0.9396
1_MACS_peak_24178_lociStitched	chr7(.):66092333-66094687	1.1521
1_MACS_peak_24179_lociStitched	chr7(.):66118435-66120755	2.0358
1_MACS_peak_24180_lociStitched	chr7(.):66146167-66148027	1.3525
1_MACS_peak_24181_lociStitched	chr7(.):66204770-66206905	1.4631
1_MACS_peak_24182_lociStitched	chr7(.):66308892-66311049	1.8227
1_MACS_peak_24183_lociStitched	chr7(.):66323624-66326560	2.9201
1_MACS_peak_24184_lociStitched	chr7(.):66385303-66387837	1.2566
1_MACS_peak_24185_lociStitched	chr7(.):66459098-66462534	1.1405
1_MACS_peak_24186_lociStitched	chr7(.):66593314-66594915	0.7358
1_MACS_peak_24187_lociStitched	chr7(.):66635656-66637115	0.5617
1_MACS_peak_24188_lociStitched	chr7(.):66766662-66768448	1.4893
1_MACS_peak_24189_lociStitched	chr7(.):67383117-67383930	0.4772
1_MACS_peak_24190_lociStitched	chr7(.):67572999-67574163	0.7077
1_MACS_peak_24191_lociStitched	chr7(.):67594866-67599394	1.3229
1_MACS_peak_24192_lociStitched	chr7(.):67785592-67787878	0.9322
1_MACS_peak_24193_lociStitched	chr7(.):67866520-67867323	0.3865
1_MACS_peak_24194_lociStitched	chr7(.):68649117-68650188	0.5175
1_MACS_peak_24195_lociStitched	chr7(.):68673086-68674894	0.6693
1_MACS_peak_24196_lociStitched	chr7(.):69063073-69064306	0.5462
1_MACS_peak_24197_lociStitched	chr7(.):69354273-69355599	0.5328
1_MACS_peak_24198_lociStitched	chr7(.):69701730-69704451	1.4761
1_MACS_peak_24199_lociStitched	chr7(.):70146260-70147916	1.3484
1_MACS_peak_24200_lociStitched	chr7(.):70158192-70161944	1.0156
1_MACS_peak_24201_lociStitched	chr7(.):70227719-70230969	1.705
1_MACS_peak_24202_lociStitched	chr7(.):70368413-70370481	1.3556
1_MACS_peak_24203_lociStitched	chr7(.):70385349-70386713	0.4332
1_MACS_peak_24204_lociStitched	chr7(.):70906640-70909073	1.4792
1_MACS_peak_24205_lociStitched	chr7(.):71077915-71080707	0.7503
1_MACS_peak_24206_lociStitched	chr7(.):71333215-71334683	0.5789
1_MACS_peak_24207_lociStitched	chr7(.):72090917-72092198	0.4429
1_MACS_peak_24208_lociStitched	chr7(.):72299025-72301436	1.0219
1_MACS_peak_24209_lociStitched	chr7(.):72349233-72351159	0.9121
1_MACS_peak_24210_lociStitched	chr7(.):72394918-72396607	0.9378
1_MACS_peak_24211_lociStitched	chr7(.):72424022-72425990	0.6247
1_MACS_peak_24212_lociStitched	chr7(.):72435181-72437187	1.1604
1_MACS_peak_24213_lociStitched	chr7(.):72475299-72477452	1.6892
1_MACS_peak_24214_lociStitched	chr7(.):72531780-72533501	0.6736
1_MACS_peak_24215_lociStitched	chr7(.):72568141-72569393	0.613
1_MACS_peak_24216_lociStitched	chr7(.):72625569-72626764	0.6123
1_MACS_peak_24217_lociStitched	chr7(.):72633554-72636297	2.1561
1_MACS_peak_24218_lociStitched	chr7(.):72648686-72650554	0.9038
1_MACS_peak_24219_lociStitched	chr7(.):72721926-72723082	0.5853
1_MACS_peak_24220_lociStitched	chr7(.):72771541-72772951	0.8585
1_MACS_peak_24221_lociStitched	chr7(.):72813371-72814630	0.6126
2_MACS_peak_24222_lociStitched	chr7(.):72934802-72942149	0.8906
1_MACS_peak_24224_lociStitched	chr7(.):72970769-72972969	2.3611
