GENE	IRF4H3K27ac_31_DMSO_compare_TSS_SIGNAL	IRF4H3K27ac_31_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
CCDC115	3957.7534	8690.3217	4732.5683	0.687086503779536	1.13472786035727
CARD10	0	4733.3752	4733.3752	1	8
AMBRA1	0	4742.1836	4742.1836	1	8
HOOK2	1540.6807	6284.1986	4743.5179	0.803104860671781	2.02816087497978
TOP3A	3268.7616	8013.0951	4744.3335	0.71026386108946	1.29361543768141
LOC151162	0	4745.4768	4745.4768	1	8
CHRNB2	0	4745.4888	4745.4888	1	8
SIPA1L2	0	4748.1226	4748.1226	1	8
DAPP1	2696.4	7444.5538	4748.1538	0.734107850880851	1.46515085105236
TMEM221	0	4748.808	4748.808	1	8
ALOX5AP	0	4748.9099	4748.9099	1	8
MYO1G	0	4750.2246	4750.2246	1	8
RNASEH2C	1581.5898	6332.7879	4751.1981	0.800162456234557	2.00146528898565
CBX1	2304.5815	7056.3599	4751.7784	0.753808788932276	1.61441935692996
SNORD28	1057.6157	5811.7591	4754.1434	0.846039016534663	2.45815940534994
PLD2	589.852	5345.3436	4755.4916	0.900617934141884	3.17985776991218
BCAS1	0	4755.568	4755.568	1	8
NXNL1	0	4757.9102	4757.9102	1	8
SLC27A1	0	4757.9102	4757.9102	1	8
LOC100129034	0	4758.0873	4758.0873	1	8
C9orf71	0	4759.642	4759.642	1	8
FBXO2	537.9088	5298.9418	4761.033	0.907842630064919	3.30027078565987
FBXO44	537.9088	5298.9418	4761.033	0.907842630064919	3.30027078565987
SLC16A6	2640.4	7402.0524	4761.6524	0.737076174739947	1.487168845499
R3HCC1	1728.8376	6492.8168	4763.9792	0.789721445844282	1.90904214873146
CTDSP1	1625.1438	6389.5033	4764.3595	0.797228277212605	1.97513640502538
HK2	0	4764.8222	4764.8222	1	8
WIPI1	2655	7419.8997	4764.8997	0.736473803307441	1.48268782402546
LCP2	1108.0236	5873.1491	4765.1255	0.841284029544205	2.40614565365394
NFX1	3636.2	8404.3822	4768.1822	0.69800463635388	1.20871021838745
LOC149086	1210.464	5979.2872	4768.8232	0.831640349390672	2.30441333551473
MIR1284	0	4769.2095	4769.2095	1	8
RAB17	0	4769.4171	4769.4171	1	8
LEKR1	0	4770.8983	4770.8983	1	8
PA2G4P4	0	4770.8983	4770.8983	1	8
LOC390858	0	4773.276	4773.276	1	8
RTP1	0	4773.3876	4773.3876	1	8
HOXB8	0	4774.5138	4774.5138	1	8
FOLR2	0	4776.2854	4776.2854	1	8
PHOX2A	0	4776.2854	4776.2854	1	8
GOLGA6L9	0	4779.0224	4779.0224	1	8
CDC42EP2	0	4779.0923	4779.0923	1	8
POU3F1	0	4779.442	4779.442	1	8
CXCR1	0	4780.6801	4780.6801	1	8
HTR3A	0	4781.0436	4781.0436	1	8
IRF3	1937.9002	6720.6934	4782.7932	0.776187647841562	1.79411581386877
SNX11	2272.9222	7056.3599	4783.4377	0.756366869858078	1.63437584256264
NKRF	1169.2336	5953.5096	4784.276	0.835845043521996	2.34817719614671
GLTPD2	573.1776	5357.7324	4784.5548	0.903357562330233	3.2245683906669
ZC3H18	895.972	5683.1018	4787.1298	0.863814873151294	2.66515300578989
LOC388152	1707.1285	6494.4188	4787.2903	0.791852873908317	1.92762876359912
MAN2B1	889.4775	5679.3129	4789.8354	0.864590366591694	2.67468638177833
SPATS1	0	4790.5137	4790.5137	1	8
FSCN1	0	4790.6666	4790.6666	1	8
LMTK2	1496.9592	6292.107	4795.1478	0.807812751674906	2.07150830369965
IGHMBP2	1996.9327	6793.7913	4796.8586	0.772836378437089	1.76643118807994
MRPL21	1996.9327	6793.7913	4796.8586	0.772836378437089	1.76643118807994
MIR1226	0	4797.7644	4797.7644	1	8
SH3BP5	1793.8804	6592.0228	4798.1424	0.786083817423507	1.87763752503482
TRIM38	1420.8	6219.8955	4799.0955	0.814048341541683	2.13018685514715
DAG1	2277.8006	7076.9793	4799.1787	0.756509439628826	1.63549224125132
EPS8L1	0	4801.775	4801.775	1	8
CLEC1A	0	4802.817	4802.817	1	8
SNAI1	0	4802.8668	4802.8668	1	8
CUL9	1373.008	6177.3572	4804.3492	0.818153431836648	2.16964972406789
ORAI1	1007.1464	5813.8245	4806.6781	0.85234559496508	2.5292141115155
RBM47	4337.2	9145.6481	4808.4481	0.678317224385254	1.07632143788084
DAPK2	0	4809.6502	4809.6502	1	8
SNX8	2068.4312	6880.623	4812.1918	0.768865943397683	1.73400222684469
ATP11B	3199.6	8012.104	4812.504	0.714619651036096	1.32428959101366
C1orf100	0	4813.4112	4813.4112	1	8
SMCR8	3199.4016	8013.0951	4813.6935	0.714657521370775	1.32455750289423
BOLA2B	4073.5335	8889.7275	4816.194	0.685763211895525	1.12585842358374
SEL1L	803.799	5622.4461	4818.6471	0.874919336643416	2.8062912379006
SERINC2	0	4818.8083	4818.8083	1	8
SBK2	0	4819.6064	4819.6064	1	8
SNORA37	346.0812	5165.7454	4819.6642	0.937211159726977	3.89979406231438
IMP4	3870.2734	8690.3217	4820.0483	0.691871812665946	1.16697410059456
KIAA0125	0	4823.2518	4823.2518	1	8
SMG5	3952.6395	8779.5375	4826.898	0.689555093366987	1.15132856124581
MMS19	2582.4275	7410.3345	4827.907	0.741570198509681	1.52081081984999
SLMO2	2037.805	6865.793	4827.988	0.771125673014437	1.75241035657125
C12orf71	0	4828.2709	4828.2709	1	8
PTOV1	2076.162	6905.3788	4829.2168	0.768841221541854	1.73380153727601
LOC121456	0	4830.2295	4830.2295	1	8
TMEM79	3944.6546	8779.5375	4834.8829	0.689987814629111	1.15424596039841
TTC25	1603.3416	6441.2251	4837.8835	0.800692609087324	2.00625327864526
MNT	4477.2	9317.4228	4840.2228	0.675438751395218	1.057334194489
NMT1	2784.7334	7628.2886	4843.5552	0.732572023760249	1.45382021003897
MARCKS	1468.8	6314.2214	4845.4214	0.811281515941868	2.10396688390755
RUNX2	2662.4	7508.264	4845.864	0.738227513955824	1.49575203944006
EIF3D	3230.8	8078.3668	4847.5668	0.714320245059963	1.32217220888502
MIR1204	663.3856	5512.2332	4848.8476	0.892579898228174	3.05471732260988
EPHB6	0	4852.134	4852.134	1	8
TRPV6	0	4852.134	4852.134	1	8
ADAMTS14	0	4854.6299	4854.6299	1	8
C6orf15	0	4856.1972	4856.1972	1	8
CDSN	0	4856.1972	4856.1972	1	8
PSORS1C1	0	4856.1972	4856.1972	1	8
CA11	0	4859.2028	4859.2028	1	8
FUT2	0	4859.2028	4859.2028	1	8
NTN5	0	4859.2028	4859.2028	1	8
GPR179	0	4860.6475	4860.6475	1	8
EXOC6	1296.6902	6157.781	4861.0908	0.82605202096696	2.24757672132337
JOSD1	2835.0669	7698.4884	4863.4215	0.730853750774916	1.44119242078975
TNK1	0	4867.7867	4867.7867	1	8
PDZK1P1	0	4867.986	4867.986	1	8
TAF6L	2580.8283	7448.9039	4868.0756	0.742682232333182	1.52919398629503
MDC1	3096.4	7965.1147	4868.7147	0.720074502997315	1.36310328298362
LOC100289473	0	4868.7726	4868.7726	1	8
CCT8	2195.7318	7069.6961	4873.9643	0.76301884557323	1.68694635467982
IRF6	1601.7144	6478.2502	4876.5358	0.801767151306579	2.01598726306135
MUC4	0	4881.5675	4881.5675	1	8
C17orf70	2019.6	6904.7308	4885.1308	0.773697317450402	1.77351558562746
SERPINB1	0	4888.2706	4888.2706	1	8
FUZ	2017.0339	6905.3788	4888.3449	0.77393626950253	1.77548522550465
DUS1L	2497.1674	7386.6712	4889.5038	0.747348423921046	1.56463182401467
TRMT112	4167.331	9057.0663	4889.7353	0.684875544384923	1.119920124486
EXOSC1	2016.7658	6908.3705	4891.6047	0.774035294004418	1.77630189901191
ALAD	2049.3759	6944.3878	4895.0119	0.77213367302501	1.7606628852072
FCRL4	0	4897.0867	4897.0867	1	8
FCRL5	0	4897.0867	4897.0867	1	8
CEP72	1387.3487	6290.8159	4903.4672	0.819312456521185	2.18091669833088
ZDHHC16	2002.63	6908.3705	4905.7405	0.775263170504816	1.78644955983181
SNORA53	0	4907.8827	4907.8827	1	8
HCG26	0	4910.3362	4910.3362	1	8
SEZ6	0	4910.8027	4910.8027	1	8
DUSP6	3169.6	8082.2777	4912.6777	0.71830479458553	1.35046113677401
LST1	0	4913.907	4913.907	1	8
LTB	0	4913.907	4913.907	1	8
NCR3	0	4913.907	4913.907	1	8
TNF	0	4913.907	4913.907	1	8
FAM125A	0	4915.9824	4915.9824	1	8
MIR1266	0	4918.6989	4918.6989	1	8
KAZALD1	3288.606	8208.1279	4919.5219	0.713953021040176	1.31957703866859
METTL1	4481.982	9402.2114	4920.2294	0.677188161323077	1.0688632636751
PLEKHH1	0	4921.33	4921.33	1	8
TMEM229B	0	4921.33	4921.33	1	8
CDYL	1282.8	6204.7711	4921.9711	0.828676084291206	2.27408173003135
SNORA74B	0	4923.734	4923.734	1	8
ASAP1-IT	0	4924.6363	4924.6363	1	8
PPP4C	1986.8	6912.0468	4925.2468	0.776735115835459	1.7986663338282
KLRB1	0	4929.7335	4929.7335	1	8
FMNL3	2145.832	7077.5344	4931.7024	0.767348286196242	1.72170972626484
GLYCTK	2497.8	7429.9887	4932.1887	0.748403186703601	1.57270205231112
PRNT	0	4936.649	4936.649	1	8
SIGLEC16	0	4937.1052	4937.1052	1	8
TNFRSF10C	0	4946.5548	4946.5548	1	8
OLAH	0	4954.5169	4954.5169	1	8
GNPTAB	1535.1008	6489.6221	4954.5213	0.808703575297285	2.07980107944375
IQSEC3	0	4954.9426	4954.9426	1	8
TUBA1B	2646	7604.5157	4958.5157	0.74186664579227	1.52304331000756
FMO2	0	4960.2344	4960.2344	1	8
CMTM7	0	4962.2721	4962.2721	1	8
CAPN12	0	4962.4908	4962.4908	1	8
TRIM46	2353.2166	7317.1109	4963.8943	0.756655956067672	1.63664000645315
REM2	0	4965.1207	4965.1207	1	8
TBKBP1	0	4965.8158	4965.8158	1	8
CAV2	2377.995	7343.8954	4965.9004	0.755397880231194	1.62679982875686
FMO1	0	4968.8528	4968.8528	1	8
TOP1P1	0	4968.8528	4968.8528	1	8
MBNL1	3119.3791	8089.5587	4970.1796	0.721706092436341	1.37480210823378
DENND5B	1356.4389	6327.0384	4970.5995	0.823460284056543	2.22170628814433
FAM119B	4430.8296	9402.2114	4971.3818	0.679692296148041	1.08542327355591
NUB1	2238.3834	7219.2927	4980.9093	0.763326278429011	1.68940032949555
RAC3	961.5706	5942.7868	4981.2162	0.860729892111321	2.62767493311289
RPL24	2634.8973	7616.2192	4981.3219	0.742964846804736	1.53132826974544
COL8A1	0	4981.8768	4981.8768	1	8
CCDC134	3088.6	8072.6572	4984.0572	0.723274901325632	1.38609058814753
BHLHA15	1009.6809	5993.9665	4984.2856	0.855834989636971	2.5696116056887
C16orf81	0	4987.8586	4987.8586	1	8
CDH15	0	4987.8586	4987.8586	1	8
APOC1P1	0	4991.3935	4991.3935	1	8
NICN1	2374.9275	7367.4659	4992.5384	0.756227509761616	1.63328500530562
VPS26A	2686	7681.4565	4995.4565	0.740920060769004	1.51592058510028
SLX1A-SULT1A3	3893.6181	8889.7275	4996.1094	0.695414782496376	1.19102780998136
PBX1	1221	6223.5421	5002.5421	0.835987226131746	2.34967271694593
ATOX1	2068.152	7072.8955	5004.7435	0.773751093624664	1.77395872481887
LOC100132741	728.525	5735.6829	5007.1579	0.887298643349636	2.97691488050386
RHOBTB2	954.472	5962.4456	5007.9736	0.862009054437774	2.6431294173049
CXCL16	1221.1486	6229.4622	5008.3136	0.836100873769973	2.35086884761515
AGAP1	171.9018	5180.6494	5008.7476	0.967884137194241	4.91347639602557
LOC100271874	2131.1697	7145.3031	5014.1334	0.770260771960653	1.74534973489738
PEBP4	0	5020.612	5020.612	1	8
LTN1	2280.6	7302.8983	5022.2983	0.762028444247755	1.67905570873964
ANKMY1	0	5022.8695	5022.8695	1	8
GPR35	0	5022.8695	5022.8695	1	8
TMCC3	1842.0756	6867.6713	5025.5957	0.788504118299925	1.89848871902182
MOBKL1B	2174.5408	7201.7796	5027.2388	0.768081645332854	1.7276426708785
C10orf25	2126.4906	7158.0313	5031.5407	0.770963909299412	1.75108837460886
ZNF22	2126.4906	7158.0313	5031.5407	0.770963909299412	1.75108837460886
CLDN10	0	5033.4504	5033.4504	1	8
PHF3	0	5034.44	5034.44	1	8
HIST1H3A	1906.4307	6942.2698	5035.8391	0.784552466206761	1.86453334513628
FGF23	0	5036.0915	5036.0915	1	8
ARSG	2360.448	7402.0524	5041.6044	0.758212762787697	1.64886464755287
BOLA3	2158.3254	7201.7796	5043.4542	0.769412266208552	1.73844105942916
DDX19B	1709.5408	6753.2377	5043.6969	0.797992964131107	1.98197048366277
ARHGDIB	1335.4	6379.7149	5044.3149	0.826911197395129	2.25622000818478
CBFA2T3	1375.8	6421.7203	5045.9203	0.82355929230476	2.22268906865398
SGOL2	1757.1042	6803.4265	5046.3223	0.794743543177761	1.95306178429916
CUBN	0	5049.6025	5049.6025	1	8
ZMYND15	1176.7266	6229.4622	5052.7356	0.841115770637659	2.40432845397309
MIR1238	0	5053.5601	5053.5601	1	8
C1QTNF1	0	5055.615	5055.615	1	8
TMEM141	2595.3696	7651.2466	5055.877	0.746709591796753	1.55975481818477
KCNE1	0	5058.4113	5058.4113	1	8
C15orf62	0	5061.0635	5061.0635	1	8
SHF	1569.2831	6630.4517	5061.1686	0.808617822615434	2.07900151819781
C5orf54	1173.666	6236.6848	5063.0188	0.841618024345082	2.40975744042731
FAM90A1	0	5065.2452	5065.2452	1	8
RNF112	0	5073.0931	5073.0931	1	8
GPLD1	0	5074.0903	5074.0903	1	8
GSDMA	0	5076.0484	5076.0484	1	8
POLR2C	788.375	5866.6821	5078.3071	0.881537455178258	2.89559088508634
ZNF516	48.0734	5128.4603	5080.3869	0.990713206406828	6.73714310328786
GPER	0	5083.9871	5083.9871	1	8
CATSPER3	0	5084.8439	5084.8439	1	8
MYL9	0	5086.0588	5086.0588	1	8
COPE	2996.2376	8082.7361	5086.4985	0.729556393838176	1.43169171141489
IGDCC3	0	5086.5485	5086.5485	1	8
SLC37A2	1552.1288	6638.6965	5086.5677	0.810503979373116	2.09665171658593
GOLGA8A	943.376	6031.0264	5087.6504	0.864737371620542	2.67649874691535
MIR573	0	5089.4352	5089.4352	1	8
NKD2	480.3328	5570.0541	5089.7213	0.920611225705252	3.53558510712044
SLFN12	792.9922	5882.9303	5089.9381	0.881216086615745	2.89115636300753
CSF3R	0	5090.1383	5090.1383	1	8
RGL2	4089.4	9180.4499	5091.0499	0.691827712384298	1.16667567119874
PRR14	4431.2	9522.9381	5091.7381	0.682445453223657	1.1037093114676
LOC728228	0	5091.8294	5091.8294	1	8
DCPS	2073.9092	7168.4154	5094.5062	0.775607405089408	1.78930151066407
POPDC2	0	5096.8852	5096.8852	1	8
MIR1470	0	5101.5571	5101.5571	1	8
WIZ	0	5101.5571	5101.5571	1	8
EFCAB3	0	5102.0022	5102.0022	1	8
CPT1C	0	5102.6077	5102.6077	1	8
MIR3194	0	5103.0016	5103.0016	1	8
LZTS2	3135.3732	8238.7009	5103.3277	0.724340357515343	1.393779691757
HDAC1	2778.2	7883.0481	5104.8481	0.739411373420716	1.50460311614256
KLC3	0	5107.4965	5107.4965	1	8
ASNA1	1213.6836	6323.2586	5109.575	0.838968700065127	2.38127585338479
C12orf45	1837.6984	6947.6231	5109.9247	0.790821724623282	1.91861947839377
RSPH1	4034.8	9145.4715	5110.6715	0.693875805213876	1.18056038817426
LOC100288615	0	5114.3206	5114.3206	1	8
PRSS38	0	5114.6571	5114.6571	1	8
ZNF847P	0	5114.6571	5114.6571	1	8
EPHX2	1663.0608	6779.1221	5116.0613	0.803005831584151	2.02725754244887
WNT11	0	5117.8942	5117.8942	1	8
SLC47A1	0	5119.2623	5119.2623	1	8
TUBA8	0	5120.7281	5120.7281	1	8
B3GALT5	0	5121.2268	5121.2268	1	8
C21orf88	0	5121.2268	5121.2268	1	8
NDRG3	836.9232	5958.3662	5121.443	0.87683773997911	2.83174964856665
TRAF3IP3	2986	8111.038	5125.038	0.730919187624662	1.44167238788833
PLAT	0	5126.2989	5126.2989	1	8
ITK	0	5127.7791	5127.7791	1	8
LOC284276	0	5128.4603	5128.4603	1	8
FAM20B	6056.204	11186.5589	5130.3549	0.648768353707398	0.885280609130769
LAMB4	0	5131.1643	5131.1643	1	8
MRPS15	2292.4064	7426.4211	5134.0147	0.764127267409572	1.69580429345422
NOM1	3663.2	8797.6291	5134.4291	0.706022771791325	1.26401030970202
MIR1276	0	5139.0613	5139.0613	1	8
FOLR1	0	5140.7909	5140.7909	1	8
TNFSF12	0	5141.2175	5141.2175	1	8
GATSL3	0	5142.9104	5142.9104	1	8
LIF	0	5142.9104	5142.9104	1	8
OSM	0	5142.9104	5142.9104	1	8
MCCD1	0	5148.3921	5148.3921	1	8
SNORD117	0	5148.3921	5148.3921	1	8
CCDC96	2040.159	7189.4418	5149.2828	0.778954795097964	1.81719816865053
TET3	0	5150.1065	5150.1065	1	8
TMC5	939.3705	6089.6973	5150.3268	0.866359163586386	2.6966043249986
RBM42	2144.2865	7294.7312	5150.4447	0.772827367407098	1.7663571395311
CATSPER4	0	5153.7073	5153.7073	1	8
CUTA	2822.7535	7986.0517	5163.2982	0.738846852379207	1.50037926231744
HIST1H4K	2448.755	7616.3175	5167.5625	0.756707664053091	1.63704518298879
CD151	0	5168.1133	5168.1133	1	8
C15orf52	0	5169.7805	5169.7805	1	8
DISP2	0	5169.7805	5169.7805	1	8
PHGR1	0	5169.7805	5169.7805	1	8
TWF2	2414.241	7584.6107	5170.3697	0.758548174086831	1.65150543291961
FAM167B	318.978	5493.6321	5174.6541	0.945123103990753	4.10623146914298
SIGLEC11	0	5177.203	5177.203	1	8
KCMF1	2506.8	7684.8435	5178.0435	0.754033782676955	1.61616898183691
PFKFB4	1510.836	6692.9339	5182.0979	0.815836375420525	2.14729170054474
DKK4	0	5182.8321	5182.8321	1	8
ZBTB3	1662.634	6845.6197	5182.9857	0.804585751832952	2.04171052810417
GOLGA8C	0	5184.468	5184.468	1	8
SNORA38B	0	5184.8176	5184.8176	1	8
APOC4	0	5185.7283	5185.7283	1	8
GSTP1	3192.4	8383.2371	5190.8371	0.724213883657427	1.39286600413906
MYOM1	0	5192.5867	5192.5867	1	8
TIAF1	0	5193.7886	5193.7886	1	8
C5orf45	2052.5775	7246.6904	5194.1129	0.779275366397391	1.81988556399704
SLC17A2	0	5195.7994	5195.7994	1	8
DDX43	0	5198.332	5198.332	1	8
RWDD2B	1869.49	7069.6961	5200.2061	0.790865747833575	1.9190034460962
MGAT5B	0	5200.8318	5200.8318	1	8
SKOR1	0	5201.2896	5201.2896	1	8
TADA2B	1988.0866	7189.4418	5201.3552	0.783374508544152	1.85449916051293
FPGS	2321.1858	7523.0705	5201.8847	0.764209125680728	1.69645960192109
ITIH1	0	5202.6001	5202.6001	1	8
SNORD19	0	5202.6001	5202.6001	1	8
SNORD19B	0	5202.6001	5202.6001	1	8
SNORD69	0	5202.6001	5202.6001	1	8
ZFYVE19	1769.4183	6972.532	5203.1137	0.797594559648778	1.97840750121369
FAM159A	0	5206.7164	5206.7164	1	8
C16orf91	0	5207.564	5207.564	1	8
DGAT1	1972.593	7180.1676	5207.5746	0.784481088689242	1.86392420069713
LOC645332	2525.4	7735.6317	5210.2317	0.753884397413956	1.615007193
UBE2E1	1242.006	6453.1699	5211.1639	0.838599400957163	2.37733586638516
BTG1	3061.8	8273.4313	5211.6313	0.72988641175765	1.43410574529991
SLC14A1	0	5212.5201	5212.5201	1	8
FOXA3	397.584	5610.3656	5212.7816	0.933823679213288	3.8187631825487
TNFRSF10B	2086.722	7302.5434	5215.8214	0.777754498237956	1.80716061451211
POU5F1	0	5219.6724	5219.6724	1	8
PSORS1C2	0	5219.6724	5219.6724	1	8
HIVEP2	1847	7068.3279	5221.3279	0.792828707960366	1.93618510179939
LOC541473	0	5226.0944	5226.0944	1	8
ITIH3	0	5230.4495	5230.4495	1	8
CHAF1A	2410.2	7641.131	5230.931	0.760210861626187	1.66463332697688
SH3PXD2A	0	5233.7365	5233.7365	1	8
TUSC5	0	5236.0941	5236.0941	1	8
NUDT8	3946.8	9183.6187	5236.8187	0.69941552587352	1.21837932915644
BSPRY	2040.1454	7277.1302	5236.9848	0.781036272019259	1.83469764724426
LOC127841	0	5240.0914	5240.0914	1	8
PLEKHA6	0	5240.0914	5240.0914	1	8
COL9A2	0	5243.42	5243.42	1	8
FOXP3	0	5245.0074	5245.0074	1	8
VAMP5	0	5245.3278	5245.3278	1	8
NDUFA7	3887.1623	9133.2151	5246.0528	0.701455481620679	1.2324054656497
MMP14	0	5247.9472	5247.9472	1	8
APOF	0	5251.3347	5251.3347	1	8
PKD2L1	0	5251.3663	5251.3663	1	8
WDR31	2023.486	7277.1302	5253.6442	0.782435275632597	1.84652675576745
RPS28	3879.5197	9133.2151	5253.6954	0.701867458330127	1.23524475910302
MIR1281	2990.3541	8245.3458	5254.9917	0.733852441181701	1.4632636699158
FAM176B	0	5255.5923	5255.5923	1	8
TSHZ2	0	5258.1253	5258.1253	1	8
RAB35	877.4096	6135.7834	5258.3738	0.874891565083123	2.80592515848246
PLEK2	0	5258.6905	5258.6905	1	8
ITGA2B	0	5259.0108	5259.0108	1	8
RHCG	0	5259.7897	5259.7897	1	8
LOC339524	0	5259.8752	5259.8752	1	8
CNTD2	0	5262.2433	5262.2433	1	8
TTC9B	0	5262.2433	5262.2433	1	8
PTRH1	2259.8429	7523.0705	5263.2276	0.76900103194208	1.7350991274759
LOC619207	0	5264.7871	5264.7871	1	8
SPRN	0	5264.7871	5264.7871	1	8
CAPN1	2005.0323	7271.2321	5266.1998	0.783853476621473	1.85857436957993
CRK	2892.6	8161.0028	5268.4028	0.738311566614281	1.49637960164084
SLU7	967.4	6236.6848	5269.2848	0.865715073204024	2.68859490453027
DNAJC17	1702.9092	6972.532	5269.6228	0.80370921077766	2.03368113860665
HAUS1	858.327	6131.174	5272.847	0.877197671192836	2.83656406186637
PRAF2	0	5275.3121	5275.3121	1	8
F2RL2	0	5275.9053	5275.9053	1	8
FAM117A	1645.133	6921.8744	5276.7414	0.807968766316228	2.0729585408255
LOC283875	0	5277.5592	5277.5592	1	8
NUP210L	0	5278.6166	5278.6166	1	8
TTC16	2244.1293	7523.0705	5278.9412	0.770238210955816	1.74516580807142
UBTD1	2130.5807	7410.3345	5279.7538	0.776690112495707	1.79829196926091
MAP2K2	1467.7524	6748.3082	5280.5558	0.821355699348177	2.20091724831604
ADAD2	0	5281.0834	5281.0834	1	8
STRA13	1960.6052	7247.9528	5287.3476	0.78708879283814	1.88627450584261
C11orf85	0	5289.4917	5289.4917	1	8
DCXR	2095.2072	7386.6712	5291.464	0.779030365966305	1.817831438454
CDH16	0	5292.4969	5292.4969	1	8
RRAD	0	5292.4969	5292.4969	1	8
NMUR1	0	5292.657	5292.657	1	8
MIR568	0	5295.1456	5295.1456	1	8
ZNF80	0	5295.1456	5295.1456	1	8
HIST1H4L	301.9482	5597.3339	5295.3857	0.948816111031544	4.21236683416654
LAX1	3844.6	9141.2389	5296.6389	0.70393903469725	1.24955620001229
LIPC	0	5300.9128	5300.9128	1	8
HIVEP1	2226	7527.5492	5301.5492	0.771775386133286	1.75772663974388
GSTO2	2491	7794.7265	5303.7265	0.757819732033513	1.64577338120114
SLC13A3	0	5303.942	5303.942	1	8
RUFY3	2375.6	7679.6071	5304.0071	0.763744299209909	1.69274056469413
C1orf229	0	5305.6135	5305.6135	1	8
TMEM147	2575.0848	7881.3956	5306.3108	0.753733120371937	1.61383117546739
WIPF1	1122.3528	6429.6994	5307.3466	0.851384395886459	2.51822504703505
STRA8	0	5307.8612	5307.8612	1	8
CDK5R1	0	5308.2062	5308.2062	1	8
IGSF6	0	5308.2965	5308.2965	1	8
WFS1	0	5312.9733	5312.9733	1	8
GRAMD4	0	5315.2437	5315.2437	1	8
RAB11FIP1	3292.6504	8608.1243	5315.4739	0.723324700870104	1.38644956966829
MESP1	1863.056	7181.8604	5318.8044	0.794021755690301	1.94668657070798
IRAK2	0	5320.4206	5320.4206	1	8
SLC5A10	0	5322.0157	5322.0157	1	8
FAM178B	533.715	5857.7988	5324.0838	0.91649630796385	3.45621717749326
USMG5	2050.178	7377.6719	5327.4939	0.782540237514812	1.84741645844388
C3orf34	4080.3705	9409.3741	5329.0036	0.69752055201994	1.20539860415646
SEMA3F	0	5330.537	5330.537	1	8
HIST1H2BB	3364.2076	8695.0384	5330.8308	0.721026704322973	1.36992566413778
PRPS1	769.7298	6105.6155	5335.8857	0.888044924812722	2.98771273168414
OR2B2	0	5336.4095	5336.4095	1	8
DDX49	2744.358	8082.7361	5338.3781	0.746528664602629	1.55837505210822
ARL5C	0	5339.3953	5339.3953	1	8
PLXDC1	0	5339.3953	5339.3953	1	8
KAZ	0	5339.4228	5339.4228	1	8
CILP	0	5340.7124	5340.7124	1	8
ACR	0	5341.2582	5341.2582	1	8
COL8A2	0	5343.0516	5343.0516	1	8
TEKT2	0	5343.0516	5343.0516	1	8
CCNE2	1565	6908.7978	5343.7978	0.815313034729245	2.14227203191127
NLGN2	0	5344.3732	5344.3732	1	8
CN5H6.4	2230.88	7577.3603	5346.4803	0.772550433944813	1.76408243652932
SHISA5	0	5346.8843	5346.8843	1	8
CDK5RAP3	3677.1923	9026.6613	5349.469	0.710545129392864	1.29558785061334
GUK1	5567.2	10917.5486	5350.3486	0.662281777230136	0.971625135723257
FZD7	1036.4094	6387.5006	5351.0912	0.860395748332078	2.62365751595829
CST7	0	5352.1071	5352.1071	1	8
CPSF4L	0	5356.7911	5356.7911	1	8
BRI3BP	940	6296.974	5356.974	0.870111458186806	2.7439260486199
TM4SF5	0	5357.7324	5357.7324	1	8
VMO1	0	5357.7324	5357.7324	1	8
IGF2R	845.6622	6203.5653	5357.9031	0.880034769767326	2.87494419791943
LOC100128071	0	5358.7239	5358.7239	1	8
TSSK3	0	5358.7239	5358.7239	1	8
ST6GALNAC1	0	5362.4908	5362.4908	1	8
B9D1	1784.1199	7149.6945	5365.5746	0.800295840038942	2.00266902475079
RRP12	1924.8658	7292.562	5367.6962	0.791171046655771	1.92166788085207
GTSE1	2208.624	7577.3603	5368.7363	0.774307424547983	1.77854751632996
JMJD5	2006.0352	7376.2812	5370.246	0.786189772922175	1.87854673429712
SLC17A7	0	5372.2409	5372.2409	1	8
CDC27	2047.4376	7428.2218	5380.7842	0.783926636282431	1.85919741014114
PCDH8	0	5384.3973	5384.3973	1	8
UBASH3B	1846.665	7235.3194	5388.6544	0.796667234971247	1.97013453182089
SMTNL1	0	5388.7077	5388.7077	1	8
HAX1	3533.8	8923.0159	5389.2159	0.716315948765045	1.33631101965915
EP300	2852.3813	8245.3458	5392.9645	0.742976082012325	1.53141314890275
GAS7	814.5652	6209.6605	5395.0953	0.884034876612806	2.93041230861921
PIPOX	929.5708	6328.024	5398.4532	0.87191751184566	2.76711841533251
ACTA1	0	5399.136	5399.136	1	8
SLC41A2	0	5402.666	5402.666	1	8
TAS1R2	0	5404.4967	5404.4967	1	8
RNF215	0	5406.4792	5406.4792	1	8
SEC14L2	0	5406.4792	5406.4792	1	8
PROKR1	0	5407.62	5407.62	1	8
PIGX	3998.8286	9409.3741	5410.5455	0.701762518849749	1.23452131496294
