GENE_ID	locusLine	bin_1_44_0EXW_0229Kronos_MM1S-KB-24hr-2_Input_hs_i90.bam
1_MACS_peak_33329_lociStitched	chr7(.):155377856-155378603	0.1182
2_MACS_peak_33330_lociStitched	chr7(.):155379558-155382118	0.1347
2_MACS_peak_33332_lociStitched	chr7(.):155382802-155383798	0.1233
1_MACS_peak_33334_lociStitched	chr7(.):155592415-155594424	0.1377
3_MACS_peak_33335_lociStitched	chr7(.):155597271-155607432	0.1109
2_MACS_peak_33338_lociStitched	chr7(.):155608037-155620123	0.1291
1_MACS_peak_33340_lociStitched	chr7(.):155621482-155621852	0.0799
12_MACS_peak_33341_lociStitched	chr7(.):155622381-155638683	0.1091
1_MACS_peak_33353_lociStitched	chr7(.):155639708-155639987	0.0762
1_MACS_peak_33354_lociStitched	chr7(.):155640509-155641151	0.0369
2_MACS_peak_33355_lociStitched	chr7(.):155655775-155657957	0.1235
1_MACS_peak_33357_lociStitched	chr7(.):155658515-155659135	0.0995
1_MACS_peak_33358_lociStitched	chr7(.):155663200-155664558	0.0767
1_MACS_peak_33359_lociStitched	chr7(.):155672211-155672958	0.0957
2_MACS_peak_33360_lociStitched	chr7(.):155674034-155675782	0.1309
2_MACS_peak_33362_lociStitched	chr7(.):155676562-155678023	0.1204
2_MACS_peak_33364_lociStitched	chr7(.):155678561-155680049	0.1168
1_MACS_peak_33366_lociStitched	chr7(.):155680876-155681298	0.0183
1_MACS_peak_33367_lociStitched	chr7(.):155689143-155689446	0.0697
1_MACS_peak_33368_lociStitched	chr7(.):155690014-155690957	0.1131
1_MACS_peak_33369_lociStitched	chr7(.):155692919-155694972	0.1109
1_MACS_peak_33370_lociStitched	chr7(.):155698513-155698860	0.0784
1_MACS_peak_33371_lociStitched	chr7(.):155702855-155703293	0.1324
2_MACS_peak_33372_lociStitched	chr7(.):155713676-155716801	0.1166
2_MACS_peak_33374_lociStitched	chr7(.):155717484-155718736	0.1198
1_MACS_peak_33376_lociStitched	chr7(.):155719759-155720253	0.2119
1_MACS_peak_33377_lociStitched	chr7(.):155721747-155722078	0.0891
1_MACS_peak_33378_lociStitched	chr7(.):155740772-155741110	0.1191
1_MACS_peak_33379_lociStitched	chr7(.):155742225-155742921	0.1292
2_MACS_peak_33380_lociStitched	chr7(.):155743449-155745324	0.0953
2_MACS_peak_33382_lociStitched	chr7(.):155746336-155747656	0.1157
1_MACS_peak_33384_lociStitched	chr7(.):155753925-155754421	0.0971
3_MACS_peak_33385_lociStitched	chr7(.):155754954-155757401	0.1275
1_MACS_peak_33388_lociStitched	chr7(.):155764343-155765033	0.1582
2_MACS_peak_33389_lociStitched	chr7(.):155765954-155767113	0.0987
1_MACS_peak_33391_lociStitched	chr7(.):155768010-155768511	0.1012
1_MACS_peak_33392_lociStitched	chr7(.):155771957-155772341	0.0563
1_MACS_peak_33393_lociStitched	chr7(.):155785484-155786222	0.1102
2_MACS_peak_33394_lociStitched	chr7(.):155789178-155791753	0.1032
7_MACS_peak_33396_lociStitched	chr7(.):155792802-155798615	0.0865
1_MACS_peak_33403_lociStitched	chr7(.):155813483-155814093	0.0583
1_MACS_peak_33404_lociStitched	chr7(.):155816104-155817770	0.0953
5_MACS_peak_33405_lociStitched	chr7(.):155818330-155822261	0.0836
1_MACS_peak_33410_lociStitched	chr7(.):155824151-155824468	0.0463
2_MACS_peak_33411_lociStitched	chr7(.):155827438-155828847	0.1307
8_MACS_peak_33413_lociStitched	chr7(.):155830940-155838450	0.0795
1_MACS_peak_33421_lociStitched	chr7(.):155839035-155839529	0.0619
2_MACS_peak_33422_lociStitched	chr7(.):155847929-155850232	0.0731
1_MACS_peak_33424_lociStitched	chr7(.):155851077-155851832	0.0922
1_MACS_peak_33425_lociStitched	chr7(.):155852402-155853598	0.1149
1_MACS_peak_33426_lociStitched	chr7(.):155856963-155857510	0.1197
3_MACS_peak_33427_lociStitched	chr7(.):155858572-155860338	0.0903
1_MACS_peak_33430_lociStitched	chr7(.):155864615-155865052	0.1916
1_MACS_peak_33431_lociStitched	chr7(.):155866227-155866814	0.1061
1_MACS_peak_33432_lociStitched	chr7(.):155867401-155867839	0.1253
1_MACS_peak_33433_lociStitched	chr7(.):155871397-155871709	0.1069
1_MACS_peak_33434_lociStitched	chr7(.):155874887-155875346	0.2005
2_MACS_peak_33435_lociStitched	chr7(.):155883684-155885447	0.0939
1_MACS_peak_33437_lociStitched	chr7(.):155912938-155913516	0.1682
1_MACS_peak_33438_lociStitched	chr7(.):155914112-155914476	0.0448
3_MACS_peak_33439_lociStitched	chr7(.):155915369-155920794	0.0858
1_MACS_peak_33442_lociStitched	chr7(.):155921391-155921894	0.1037
1_MACS_peak_33443_lociStitched	chr7(.):155931597-155931981	0.1016
2_MACS_peak_33444_lociStitched	chr7(.):155937238-155939028	0.0781
1_MACS_peak_33446_lociStitched	chr7(.):155939649-155940155	0.0467
1_MACS_peak_33447_lociStitched	chr7(.):155942490-155942964	0.0858
3_MACS_peak_33448_lociStitched	chr7(.):155950948-155953900	0.0681
1_MACS_peak_33451_lociStitched	chr7(.):155955181-155955728	0.1436
1_MACS_peak_33452_lociStitched	chr7(.):155960273-155960918	0.2017
1_MACS_peak_33453_lociStitched	chr7(.):155964174-155964571	0.1814
1_MACS_peak_33454_lociStitched	chr7(.):155965303-155966822	0.1464
1_MACS_peak_33455_lociStitched	chr7(.):155967532-155967998	0.0765
1_MACS_peak_33456_lociStitched	chr7(.):155969427-155969790	0.1686
1_MACS_peak_33457_lociStitched	chr7(.):155970421-155970812	0.0431
1_MACS_peak_33458_lociStitched	chr7(.):155971612-155972503	0.0728
1_MACS_peak_33459_lociStitched	chr7(.):155985113-155985688	0.0679
2_MACS_peak_33460_lociStitched	chr7(.):155989447-155992079	0.125
1_MACS_peak_33462_lociStitched	chr7(.):155993738-155994041	0.0286
4_MACS_peak_33463_lociStitched	chr7(.):155995074-155998405	0.0785
1_MACS_peak_33467_lociStitched	chr7(.):156013052-156013550	0.0515
2_MACS_peak_33468_lociStitched	chr7(.):156024789-156026290	0.1458
2_MACS_peak_33470_lociStitched	chr7(.):156027694-156028916	0.0991
1_MACS_peak_33472_lociStitched	chr7(.):156029745-156030536	0.0704
1_MACS_peak_33473_lociStitched	chr7(.):156031866-156032229	0.1095
1_MACS_peak_33474_lociStitched	chr7(.):156101603-156101961	0.0813
2_MACS_peak_33475_lociStitched	chr7(.):156134800-156135840	0.1039
1_MACS_peak_33477_lociStitched	chr7(.):156140447-156141185	0.2622
1_MACS_peak_33478_lociStitched	chr7(.):156232092-156232470	0.0845
1_MACS_peak_33479_lociStitched	chr7(.):156233036-156234129	0.1482
1_MACS_peak_33480_lociStitched	chr7(.):156234917-156235223	0.0725
1_MACS_peak_33481_lociStitched	chr7(.):156237629-156238328	0.185
1_MACS_peak_33482_lociStitched	chr7(.):156246231-156246721	0.0607
1_MACS_peak_33483_lociStitched	chr7(.):156251832-156252373	0.1058
1_MACS_peak_33484_lociStitched	chr7(.):156255865-156256177	0.099
1_MACS_peak_33485_lociStitched	chr7(.):156258524-156258887	0.0901
2_MACS_peak_33486_lociStitched	chr7(.):156296279-156297454	0.1767
1_MACS_peak_33488_lociStitched	chr7(.):156298162-156298816	0.0847
1_MACS_peak_33489_lociStitched	chr7(.):156312589-156312986	0.1309
1_MACS_peak_33490_lociStitched	chr7(.):156737035-156737807	0.1097
1_MACS_peak_33491_lociStitched	chr7(.):156793329-156794475	0.1574
1_MACS_peak_33492_lociStitched	chr7(.):156796768-156797660	0.1272
1_MACS_peak_33493_lociStitched	chr7(.):156812953-156813324	0.0283
2_MACS_peak_33494_lociStitched	chr7(.):157069465-157074650	0.106
2_MACS_peak_33496_lociStitched	chr7(.):157076575-157077578	0.1605
8_MACS_peak_33498_lociStitched	chr7(.):157079098-157090499	0.1259
3_MACS_peak_33506_lociStitched	chr7(.):157215869-157222781	0.0869
3_MACS_peak_33509_lociStitched	chr7(.):157223480-157225378	0.1231
1_MACS_peak_33512_lociStitched	chr7(.):157226309-157227735	0.1051
4_MACS_peak_33513_lociStitched	chr7(.):157228316-157231243	0.112
2_MACS_peak_33517_lociStitched	chr7(.):157236621-157238982	0.0973
1_MACS_peak_33519_lociStitched	chr7(.):157246351-157247202	0.1121
2_MACS_peak_33520_lociStitched	chr7(.):157249848-157251830	0.0812
1_MACS_peak_33522_lociStitched	chr7(.):157252406-157253878	0.1133
1_MACS_peak_33523_lociStitched	chr7(.):157254789-157255519	0.0933
1_MACS_peak_33524_lociStitched	chr7(.):157257102-157262315	0.1002
1_MACS_peak_33525_lociStitched	chr7(.):157269081-157270879	0.1357
1_MACS_peak_33526_lociStitched	chr7(.):157281690-157282089	0.1369
1_MACS_peak_33527_lociStitched	chr7(.):157287522-157287884	0.0418
1_MACS_peak_33528_lociStitched	chr7(.):157288691-157289001	0.0289
2_MACS_peak_33529_lociStitched	chr7(.):157291445-157292266	0.073
1_MACS_peak_33531_lociStitched	chr7(.):157296234-157297209	0.0941
1_MACS_peak_33532_lociStitched	chr7(.):157301200-157301541	0.0461
2_MACS_peak_33533_lociStitched	chr7(.):157307121-157308326	0.0983
2_MACS_peak_33535_lociStitched	chr7(.):157318420-157320273	0.0619
1_MACS_peak_33537_lociStitched	chr7(.):157323007-157324560	0.146
1_MACS_peak_33538_lociStitched	chr7(.):157330770-157331543	0.1088
3_MACS_peak_33539_lociStitched	chr7(.):157332195-157336270	0.1071
5_MACS_peak_33542_lociStitched	chr7(.):157340420-157347726	0.1051
1_MACS_peak_33547_lociStitched	chr7(.):157352105-157352454	0.0
2_MACS_peak_33548_lociStitched	chr7(.):157353559-157354771	0.0817
2_MACS_peak_33550_lociStitched	chr7(.):157360850-157363793	0.1789
3_MACS_peak_33552_lociStitched	chr7(.):157364665-157367716	0.0798
1_MACS_peak_33555_lociStitched	chr7(.):157368221-157368648	0.1806
2_MACS_peak_33556_lociStitched	chr7(.):157369995-157372220	0.0953
1_MACS_peak_33558_lociStitched	chr7(.):157373660-157373989	0.0049
4_MACS_peak_33559_lociStitched	chr7(.):157376122-157381607	0.1302
3_MACS_peak_33563_lociStitched	chr7(.):157383073-157384913	0.1197
4_MACS_peak_33566_lociStitched	chr7(.):157386111-157391564	0.0898
2_MACS_peak_33570_lociStitched	chr7(.):157394628-157396946	0.0987
5_MACS_peak_33572_lociStitched	chr7(.):157400017-157403753	0.1239
6_MACS_peak_33577_lociStitched	chr7(.):157406557-157415846	0.1044
1_MACS_peak_33583_lociStitched	chr7(.):157416650-157417178	0.1367
1_MACS_peak_33584_lociStitched	chr7(.):157420883-157421641	0.0951
6_MACS_peak_33585_lociStitched	chr7(.):157422326-157428102	0.1194
2_MACS_peak_33591_lociStitched	chr7(.):157430022-157433234	0.1733
1_MACS_peak_33593_lociStitched	chr7(.):157434114-157435206	0.0895
1_MACS_peak_33594_lociStitched	chr7(.):157436017-157437416	0.0794
4_MACS_peak_33595_lociStitched	chr7(.):157443718-157448178	0.0688
1_MACS_peak_33599_lociStitched	chr7(.):157448842-157449319	0.0827
7_MACS_peak_33600_lociStitched	chr7(.):157450588-157456092	0.0958
2_MACS_peak_33607_lociStitched	chr7(.):157457484-157458425	0.0944
2_MACS_peak_33609_lociStitched	chr7(.):157460916-157465904	0.0988
1_MACS_peak_33611_lociStitched	chr7(.):157466795-157467903	0.1001
1_MACS_peak_33612_lociStitched	chr7(.):157469555-157469830	0.0433
1_MACS_peak_33613_lociStitched	chr7(.):157474192-157474891	0.1407
1_MACS_peak_33614_lociStitched	chr7(.):157475644-157476576	0.0876
1_MACS_peak_33615_lociStitched	chr7(.):157479203-157479537	0.0204
1_MACS_peak_33616_lociStitched	chr7(.):157492579-157496853	0.1078
4_MACS_peak_33617_lociStitched	chr7(.):157498360-157501437	0.1141
4_MACS_peak_33621_lociStitched	chr7(.):157505134-157508438	0.0938
1_MACS_peak_33625_lociStitched	chr7(.):157509389-157510293	0.1225
1_MACS_peak_33626_lociStitched	chr7(.):157512112-157512592	0.03
2_MACS_peak_33627_lociStitched	chr7(.):157514999-157516828	0.0707
1_MACS_peak_33629_lociStitched	chr7(.):157517655-157517963	0.1025
2_MACS_peak_33630_lociStitched	chr7(.):157528518-157529580	0.062
8_MACS_peak_33632_lociStitched	chr7(.):157530223-157536603	0.1002
1_MACS_peak_33640_lociStitched	chr7(.):157543074-157543402	0.044
1_MACS_peak_33641_lociStitched	chr7(.):157544588-157545014	0.0757
3_MACS_peak_33642_lociStitched	chr7(.):157545660-157547687	0.085
1_MACS_peak_33645_lociStitched	chr7(.):157549347-157549759	0.0161
1_MACS_peak_33646_lociStitched	chr7(.):157550706-157551051	0.0393
1_MACS_peak_33647_lociStitched	chr7(.):157551598-157552156	0.0935
1_MACS_peak_33648_lociStitched	chr7(.):157565239-157565584	0.1018
1_MACS_peak_33649_lociStitched	chr7(.):157566840-157568787	0.0946
3_MACS_peak_33650_lociStitched	chr7(.):157574209-157576411	0.065
1_MACS_peak_33653_lociStitched	chr7(.):157581069-157581710	0.1259
2_MACS_peak_33654_lociStitched	chr7(.):157583030-157583846	0.097
1_MACS_peak_33656_lociStitched	chr7(.):157584357-157584706	0.0319
1_MACS_peak_33657_lociStitched	chr7(.):157586208-157586500	0.0398
1_MACS_peak_33658_lociStitched	chr7(.):157587010-157587286	0.042
4_MACS_peak_33659_lociStitched	chr7(.):157587859-157590865	0.1071
2_MACS_peak_33663_lociStitched	chr7(.):157592157-157593227	0.0872
1_MACS_peak_33665_lociStitched	chr7(.):157593995-157594355	0.038
1_MACS_peak_33666_lociStitched	chr7(.):157601995-157602768	0.1082
1_MACS_peak_33667_lociStitched	chr7(.):157604399-157604801	0.0879
1_MACS_peak_33668_lociStitched	chr7(.):157605813-157606483	0.0897
1_MACS_peak_33669_lociStitched	chr7(.):157609207-157609502	0.0519
1_MACS_peak_33670_lociStitched	chr7(.):157623339-157623791	0.1422
2_MACS_peak_33671_lociStitched	chr7(.):157624524-157626733	0.1021
1_MACS_peak_33673_lociStitched	chr7(.):157627321-157627738	0.0697
1_MACS_peak_33674_lociStitched	chr7(.):157631001-157631559	0.1313
1_MACS_peak_33675_lociStitched	chr7(.):157633468-157633914	0.1345
7_MACS_peak_33676_lociStitched	chr7(.):157634630-157650403	0.1201
4_MACS_peak_33683_lociStitched	chr7(.):157652607-157658985	0.1076
2_MACS_peak_33687_lociStitched	chr7(.):157660026-157661523	0.0642
1_MACS_peak_33689_lociStitched	chr7(.):157666508-157666935	0.0527
1_MACS_peak_33690_lociStitched	chr7(.):157667947-157668391	0.1499
6_MACS_peak_33691_lociStitched	chr7(.):157689848-157698498	0.1124
1_MACS_peak_33697_lociStitched	chr7(.):157709853-157710181	0.0223
1_MACS_peak_33698_lociStitched	chr7(.):157728007-157728388	0.0777
1_MACS_peak_33699_lociStitched	chr7(.):157729799-157730342	0.0991
1_MACS_peak_33700_lociStitched	chr7(.):157754352-157754877	0.155
1_MACS_peak_33701_lociStitched	chr7(.):157755878-157756313	0.1808
1_MACS_peak_33702_lociStitched	chr7(.):157781403-157782085	0.0113
2_MACS_peak_33703_lociStitched	chr7(.):157849136-157849916	0.0745
1_MACS_peak_33705_lociStitched	chr7(.):157852293-157852673	0.0714
1_MACS_peak_33706_lociStitched	chr7(.):157855877-157856167	0.0843
2_MACS_peak_33707_lociStitched	chr7(.):157858560-157860320	0.1143
1_MACS_peak_33709_lociStitched	chr7(.):157860894-157861241	0.0311
4_MACS_peak_33710_lociStitched	chr7(.):157865110-157867921	0.0977
2_MACS_peak_33714_lociStitched	chr7(.):157868876-157870129	0.1321
1_MACS_peak_33716_lociStitched	chr7(.):157888130-157888598	0.0355
1_MACS_peak_33717_lociStitched	chr7(.):157914849-157915431	0.111
3_MACS_peak_33718_lociStitched	chr7(.):157916131-157918615	0.0948
1_MACS_peak_33721_lociStitched	chr7(.):157920476-157920903	0.0684
1_MACS_peak_33722_lociStitched	chr7(.):157928319-157928856	0.1345
5_MACS_peak_33723_lociStitched	chr7(.):157930313-157938667	0.1078
1_MACS_peak_33728_lociStitched	chr7(.):157951071-157951841	0.082
1_MACS_peak_33729_lociStitched	chr7(.):157952536-157952916	0.0974
1_MACS_peak_33730_lociStitched	chr7(.):157954964-157955990	0.0794
2_MACS_peak_33731_lociStitched	chr7(.):157956677-157960326	0.0979
3_MACS_peak_33733_lociStitched	chr7(.):157967318-157969720	0.0884
1_MACS_peak_33736_lociStitched	chr7(.):157982135-157982438	0.0483
2_MACS_peak_33737_lociStitched	chr7(.):157985080-157987929	0.1171
1_MACS_peak_33739_lociStitched	chr7(.):157996811-157997151	0.0343
2_MACS_peak_33740_lociStitched	chr7(.):158027888-158029217	0.1105
3_MACS_peak_33742_lociStitched	chr7(.):158030792-158033924	0.1371
1_MACS_peak_33745_lociStitched	chr7(.):158045233-158045589	0.0714
1_MACS_peak_33746_lociStitched	chr7(.):158046091-158046612	0.0635
1_MACS_peak_33747_lociStitched	chr7(.):158047292-158047683	0.0848
2_MACS_peak_33748_lociStitched	chr7(.):158049359-158051359	0.1088
1_MACS_peak_33750_lociStitched	chr7(.):158058547-158059517	0.0622
1_MACS_peak_33751_lociStitched	chr7(.):158062729-158063064	0.0847
1_MACS_peak_33752_lociStitched	chr7(.):158064205-158064684	0.0928
1_MACS_peak_33753_lociStitched	chr7(.):158065357-158066162	0.0553
4_MACS_peak_33754_lociStitched	chr7(.):158067253-158074527	0.1158
2_MACS_peak_33758_lociStitched	chr7(.):158075769-158077514	0.1244
2_MACS_peak_33760_lociStitched	chr7(.):158109410-158111617	0.0939
1_MACS_peak_33762_lociStitched	chr7(.):158114477-158114972	0.0918
1_MACS_peak_33763_lociStitched	chr7(.):158143071-158143556	0.116
1_MACS_peak_33764_lociStitched	chr7(.):158147861-158148469	0.1266
1_MACS_peak_33765_lociStitched	chr7(.):158162626-158163204	0.1138
1_MACS_peak_33766_lociStitched	chr7(.):158165847-158166203	0.1516
1_MACS_peak_33767_lociStitched	chr7(.):158167179-158167513	0.0402
1_MACS_peak_33768_lociStitched	chr7(.):158168250-158168583	0.1818
1_MACS_peak_33769_lociStitched	chr7(.):158176560-158177014	0.0827
4_MACS_peak_33770_lociStitched	chr7(.):158180333-158183732	0.0885
3_MACS_peak_33774_lociStitched	chr7(.):158184349-158187463	0.0969
4_MACS_peak_33777_lociStitched	chr7(.):158193223-158196887	0.1055
2_MACS_peak_33781_lociStitched	chr7(.):158197968-158199557	0.1101
2_MACS_peak_33783_lociStitched	chr7(.):158202128-158204784	0.1265
1_MACS_peak_33785_lociStitched	chr7(.):158206996-158207754	0.1634
2_MACS_peak_33786_lociStitched	chr7(.):158209975-158212031	0.2015
1_MACS_peak_33788_lociStitched	chr7(.):158213054-158214168	0.1298
2_MACS_peak_33789_lociStitched	chr7(.):158214749-158218712	0.1133
2_MACS_peak_33791_lociStitched	chr7(.):158220627-158223431	0.1264
3_MACS_peak_33793_lociStitched	chr7(.):158235887-158238759	0.08
1_MACS_peak_33796_lociStitched	chr7(.):158240096-158240650	0.0358
1_MACS_peak_33797_lociStitched	chr7(.):158241768-158242441	0.1614
2_MACS_peak_33798_lociStitched	chr7(.):158247304-158248254	0.051
1_MACS_peak_33800_lociStitched	chr7(.):158248956-158249348	0.1249
2_MACS_peak_33801_lociStitched	chr7(.):158251486-158252620	0.1012
1_MACS_peak_33803_lociStitched	chr7(.):158254048-158254609	0.0815
1_MACS_peak_33804_lociStitched	chr7(.):158262911-158263400	0.1165
7_MACS_peak_33805_lociStitched	chr7(.):158264479-158274750	0.1172
1_MACS_peak_33812_lociStitched	chr7(.):158275929-158276445	0.1731
1_MACS_peak_33813_lociStitched	chr7(.):158276985-158277885	0.0207
3_MACS_peak_33814_lociStitched	chr7(.):158281576-158285210	0.1048
3_MACS_peak_33817_lociStitched	chr7(.):158291265-158294977	0.1228
4_MACS_peak_33820_lociStitched	chr7(.):158301619-158304891	0.1342
1_MACS_peak_33824_lociStitched	chr7(.):158305709-158306310	0.0845
1_MACS_peak_33825_lociStitched	chr7(.):158307387-158308026	0.0734
1_MACS_peak_33826_lociStitched	chr7(.):158310855-158311374	0.1064
1_MACS_peak_33827_lociStitched	chr7(.):158317115-158322396	0.0992
3_MACS_peak_33828_lociStitched	chr7(.):158323234-158325083	0.0792
1_MACS_peak_33831_lociStitched	chr7(.):158326443-158326744	0.0883
2_MACS_peak_33832_lociStitched	chr7(.):158330003-158331614	0.1076
5_MACS_peak_33834_lociStitched	chr7(.):158334144-158343996	0.1057
1_MACS_peak_33839_lociStitched	chr7(.):158344586-158345023	0.1191
1_MACS_peak_33840_lociStitched	chr7(.):158347799-158348805	0.1407
2_MACS_peak_33841_lociStitched	chr7(.):158349833-158350752	0.0993
2_MACS_peak_33843_lociStitched	chr7(.):158354825-158356454	0.0997
2_MACS_peak_33845_lociStitched	chr7(.):158356988-158358005	0.1119
1_MACS_peak_33847_lociStitched	chr7(.):158377003-158377588	0.0776
1_MACS_peak_33848_lociStitched	chr7(.):158382995-158383506	0.0725
1_MACS_peak_33849_lociStitched	chr7(.):158384519-158384796	0.0234
1_MACS_peak_33850_lociStitched	chr7(.):158772296-158772721	0.1629
4_MACS_peak_33851_lociStitched	chr7(.):158783494-158786557	0.1261
3_MACS_peak_33855_lociStitched	chr7(.):158792190-158795382	0.0777
4_MACS_peak_33858_lociStitched	chr7(.):158800089-158804994	0.1445
1_MACS_peak_33862_lociStitched	chr7(.):158805578-158806075	0.1719
2_MACS_peak_33863_lociStitched	chr7(.):158806612-158807402	0.0757
1_MACS_peak_33865_lociStitched	chr7(.):158808732-158809092	0.0099
1_MACS_peak_33866_lociStitched	chr7(.):158818846-158819191	0.0357
1_MACS_peak_33867_lociStitched	chr7(.):158876990-158877340	0.0168
1_MACS_peak_33868_lociStitched	chr7(.):158884714-158885036	0.0732
1_MACS_peak_33869_lociStitched	chr7(.):158886540-158886895	0.0642
1_MACS_peak_33870_lociStitched	chr7(.):158887632-158887982	0.0707
1_MACS_peak_33871_lociStitched	chr7(.):158896015-158896569	0.1519
1_MACS_peak_33872_lociStitched	chr7(.):158899666-158900062	0.0667
1_MACS_peak_33873_lociStitched	chr7(.):158907964-158908643	0.1188
1_MACS_peak_33874_lociStitched	chr7(.):158910982-158911631	0.0869
1_MACS_peak_33875_lociStitched	chr7(.):158932242-158932941	0.146
1_MACS_peak_33876_lociStitched	chr7(.):158950593-158951396	0.1284
2_MACS_peak_33877_lociStitched	chr7(.):158962510-158963731	0.1282
2_MACS_peak_33879_lociStitched	chr7(.):159022919-159024304	0.1245
