#34_0EXA_0229Kronos_MM1S-No-Treatment-2_p300_hs_i50_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/34_0EXA_0229Kronos_MM1S-No-Treatment-2_p300_hs_i50_ROSE/34_0EXA_0229Kronos_MM1S-No-Treatment-2_p300_hs_i50_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X34_0EXA_0229Kronos_MM1S.No.Treatment.2_p300_hs_i50.bam
#Using cutoff of 3322.6445 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X34_0EXA_0229Kronos_MM1S.No.Treatment.2_p300_hs_i50.bam	X36_0EXO_0229Kronos_MM1S.No.Treatment.2_Input_hs_i78.bam	enhancerRank	isSuperStretch
1_MACS_peak_12074_lociStitched	chr6	143119106	143120225	1	1120	724.3287	276.1692	8861	0
1_MACS_peak_10462_lociStitched	chr5	14992691	14993807	1	1117	606.9924	151.5528	8862	0
1_MACS_peak_8322_lociStitched	chr22	19879052	19880201	1	1150	531.6423	167.754	8863	0
1_MACS_peak_9185_lociStitched	chr3	130744902	130746017	1	1116	651.0485	195.125	8864	0
1_MACS_peak_5274_lociStitched	chr17	37617033	37618120	1	1088	818.0762	300.2294	8865	0
1_MACS_peak_9229_lociStitched	chr3	141514978	141515999	1	1022	890.7204	254.5353	8866	0
1_MACS_peak_14404_lociStitched	chrX	72556876	72557915	1	1040	735.0925	128.3165	8867	0
1_MACS_peak_5359_lociStitched	chr17	46372373	46373469	1	1097	732.7856	234.2152	8868	0
1_MACS_peak_11700_lociStitched	chr6	58287090	58288245	1	1156	602.3325	258.951	8869	0
1_MACS_peak_3125_lociStitched	chr12	53945623	53946771	1	1149	590.1868	224.8932	8870	0
1_MACS_peak_12318_lociStitched	chr7	28246772	28247783	1	1012	785.1426	134.2608	8871	0
1_MACS_peak_14294_lociStitched	chrX	23798992	23800084	1	1093	683.4828	177.6684	8872	0
1_MACS_peak_4207_lociStitched	chr15	43397966	43399110	1	1145	642.5848	266.3232	8873	0
1_MACS_peak_8840_lociStitched	chr3	49382191	49383254	1	1064	812.6635	249.4861	8874	0
1_MACS_peak_185_lociStitched	chr1	28743633	28744621	1	989	878.9248	194.8336	8875	0
1_MACS_peak_2077_lociStitched	chr10	130834922	130835948	1	1027	754.7256	128.1474	8876	0
1_MACS_peak_13229_lociStitched	chr8	52849529	52850613	1	1085	741.5644	219.9436	8877	0
1_MACS_peak_4602_lociStitched	chr15	102519166	102520340	1	1175	518.6732	250.7664	8878	0
1_MACS_peak_9644_lociStitched	chr4	14166837	14167890	1	1054	786.591	206.4933	8879	0
1_MACS_peak_8972_lociStitched	chr3	83051845	83052859	1	1015	746.304	101.907	8880	0
1_MACS_peak_1623_lociStitched	chr10	37724937	37725988	1	1052	747.9967	164.7968	8881	0
1_MACS_peak_35_lociStitched	chr1	6761440	6762577	1	1138	598.4031	204.66	8882	0
1_MACS_peak_2726_lociStitched	chr11	127510555	127511654	1	1100	717.3173	228.9217	8883	0
1_MACS_peak_9082_lociStitched	chr3	112395329	112396358	1	1030	886.8951	266.511	8884	0
1_MACS_peak_5554_lociStitched	chr17	74488898	74489990	1	1093	746.8188	243.2976	8885	0
1_MACS_peak_2486_lociStitched	chr11	75479007	75480064	1	1058	673.0976	101.0492	8886	0
1_MACS_peak_8738_lociStitched	chr3	34364597	34365658	1	1062	840.9486	276.3905	8887	0
1_MACS_peak_11169_lociStitched	chr5	160269840	160270904	1	1065	724.2648	165.8776	8888	0
1_MACS_peak_13472_lociStitched	chr8	124528697	124529824	1	1128	744.4962	324.9141	8889	0
1_MACS_peak_3689_lociStitched	chr13	97635864	97636975	1	1112	709.3735	250.4194	8890	0
1_MACS_peak_2420_lociStitched	chr11	65319025	65320105	1	1081	806.544	280.044	8891	0
1_MACS_peak_5394_lociStitched	chr17	49027507	49028622	1	1116	711.147	262.3595	8892	0
1_MACS_peak_10265_lociStitched	chr4	169496180	169497219	1	1040	756.9115	155.1227	8893	0
1_MACS_peak_4713_lociStitched	chr16	16684116	16685192	1	1077	719.6288	185.7176	8894	0
1_MACS_peak_11143_lociStitched	chr5	156967467	156968563	1	1097	679.8488	187.6352	8895	0
1_MACS_peak_9241_lociStitched	chr3	148557310	148558321	1	1012	823.7628	177.0261	8896	0
1_MACS_peak_14492_lociStitched	chrX	135158717	135159762	1	1046	735.471	144.3145	8897	0
1_MACS_peak_12538_lociStitched	chr7	75291880	75292955	1	1076	779.16	244.1325	8898	0
1_MACS_peak_13665_lociStitched	chr9	19048587	19049686	1	1100	611.1539	126.4949	8899	0
1_MACS_peak_9854_lociStitched	chr4	76472762	76473843	1	1082	725.6753	202.7956	8900	0
1_MACS_peak_10961_lociStitched	chr5	130752192	130753322	1	1131	651.558	243.402	8901	0
1_MACS_peak_8122_lociStitched	chr21	29458920	29459954	1	1035	808.7948	200.079	8902	0
1_MACS_peak_8008_lociStitched	chr20	53328503	53329572	1	1070	773.4215	227.3763	8903	0
1_MACS_peak_5600_lociStitched	chr17	76352075	76353135	1	1061	795.53	233.094	8904	0
1_MACS_peak_4321_lociStitched	chr15	60288954	60289979	1	1026	797.3475	174.66	8905	0
1_MACS_peak_10313_lociStitched	chr4	182983984	182984852	1	869	926.156	101.6428	8906	0
1_MACS_peak_5497_lociStitched	chr17	66031143	66032267	1	1125	643.3776	220.866	8907	0
1_MACS_peak_2022_lociStitched	chr10	119752355	119753452	1	1098	650.521	163.3433	8908	0
1_MACS_peak_2560_lociStitched	chr11	95918077	95919118	1	1042	929.8212	334.0569	8909	0
1_MACS_peak_1161_lociStitched	chr1	210419558	210420628	1	1071	765.906	223.202	8910	0
1_MACS_peak_7206_lociStitched	chr2	154125070	154126102	1	1033	812.0808	201.3432	8911	0
1_MACS_peak_3981_lociStitched	chr14	91882061	91883116	1	1056	721.831	151.076	8912	0
1_MACS_peak_3724_lociStitched	chr13	110222233	110223279	1	1047	792.0312	205.2252	8913	0
1_MACS_peak_3210_lociStitched	chr12	70809478	70810544	1	1067	980.6134	430.3442	8914	0
1_MACS_peak_221_lociStitched	chr1	32802911	32804004	1	1094	769.2534	273.7965	8915	0
1_MACS_peak_1016_lociStitched	chr1	189723667	189724783	1	1117	773.6112	332.1216	8916	0
1_MACS_peak_4812_lociStitched	chr16	30319350	30320452	1	1103	629.4624	154.7208	8917	0
1_MACS_peak_216_lociStitched	chr1	32537943	32539072	1	1130	668.5938	261.1377	8918	0
1_MACS_peak_1222_lociStitched	chr1	221052175	221053295	1	1121	689.36	258.608	8919	0
1_MACS_peak_5904_lociStitched	chr18	55093016	55094047	1	1032	878.6182	267.3383	8920	0
1_MACS_peak_2727_lociStitched	chr11	128159827	128160905	1	1079	771.0934	245.5684	8921	0
1_MACS_peak_10476_lociStitched	chr5	18264017	18265053	1	1037	764.6716	162.2376	8922	0
1_MACS_peak_13744_lociStitched	chr9	44313567	44314615	1	1049	720.6048	139.6984	8923	0
1_MACS_peak_419_lociStitched	chr1	68626240	68627262	1	1023	827.6156	202.867	8924	0
1_MACS_peak_7266_lociStitched	chr2	170220888	170222042	1	1155	582.193	253.88	8925	0
1_MACS_peak_2340_lociStitched	chr11	58766379	58767470	1	1092	788.0293	291.297	8926	0
1_MACS_peak_1522_lociStitched	chr10	16236793	16237840	1	1048	751.9554	169.7187	8927	0
1_MACS_peak_10035_lociStitched	chr4	106629368	106630487	1	1120	704.4105	273.9312	8928	0
1_MACS_peak_1470_lociStitched	chr10	10562547	10563621	1	1075	662.5506	131.2428	8929	0
1_MACS_peak_2876_lociStitched	chr12	11974756	11975858	1	1103	670.016	198.4702	8930	0
1_MACS_peak_793_lociStitched	chr1	158303011	158304150	1	1140	534.4188	159.9156	8931	0
1_MACS_peak_910_lociStitched	chr1	174843367	174844439	1	1073	824.368	289.7616	8932	0
1_MACS_peak_6140_lociStitched	chr19	13214675	13215785	1	1111	678.21	226.662	8933	0
1_MACS_peak_11618_lociStitched	chr6	43766269	43767340	1	1072	809.8902	273.8547	8934	0
1_MACS_peak_6530_lociStitched	chr2	26291143	26292160	1	1018	809.0235	178.1784	8935	0
1_MACS_peak_14210_lociStitched	chrX	1701558	1702574	1	1017	656.5392	24.384	8936	0
1_MACS_peak_10671_lociStitched	chr5	67729753	67730856	1	1104	845.3392	378.1084	8937	0
1_MACS_peak_43_lociStitched	chr1	8763092	8764086	1	995	776.9104	111.4274	8938	0
1_MACS_peak_11703_lociStitched	chr6	63080977	63082034	1	1058	731.1269	169.12	8939	0
1_MACS_peak_8990_lociStitched	chr3	96584149	96585205	1	1057	750.816	187.2288	8940	0
1_MACS_peak_6642_lociStitched	chr2	43792907	43793950	1	1044	767.0222	180.5433	8941	0
1_MACS_peak_3290_lociStitched	chr12	92452173	92453310	1	1138	616.9362	239.4522	8942	0
1_MACS_peak_2620_lociStitched	chr11	111472285	111473416	1	1132	651.3429	256.6239	8943	0
1_MACS_peak_13503_lociStitched	chr8	126657962	126659065	1	1104	799.675	333.6575	8944	0
1_MACS_peak_8757_lociStitched	chr3	41563843	41564831	1	989	785.3612	111.9404	8945	0
1_MACS_peak_3495_lociStitched	chr12	130048954	130049975	1	1022	730.8318	107.7155	8946	0
1_MACS_peak_9236_lociStitched	chr3	146261742	146262830	1	1089	674.2336	174.8416	8947	0
1_MACS_peak_4802_lociStitched	chr16	29826720	29827850	1	1131	630.54	233.571	8948	0
1_MACS_peak_6495_lociStitched	chr2	20616186	20617284	1	1099	733.9032	256.8222	8949	0
1_MACS_peak_9676_lociStitched	chr4	24167819	24168871	1	1053	795.838	225.9696	8950	0
1_MACS_peak_6195_lociStitched	chr19	19302308	19303436	1	1129	642.0576	239.8128	8951	0
1_MACS_peak_5954_lociStitched	chr18	67615900	67616938	1	1039	834.033	239.5704	8952	0
1_MACS_peak_4073_lociStitched	chr15	23034250	23035382	1	1133	586.942	195.9492	8953	0
1_MACS_peak_7744_lociStitched	chr20	17485323	17486457	1	1135	649.1016	264.1086	8954	0
1_MACS_peak_14347_lociStitched	chrX	47092397	47093483	1	1087	634.4412	131.6232	8955	0
1_MACS_peak_12332_lociStitched	chr7	30120134	30121139	1	1006	867.516	220.497	8956	0
1_MACS_peak_523_lociStitched	chr1	109505271	109506382	1	1112	624.1598	179.0932	8957	0
1_MACS_peak_11416_lociStitched	chr6	17600060	17601131	1	1072	669.9105	138.2661	8958	0
1_MACS_peak_6451_lociStitched	chr2	10885316	10886381	1	1066	813.1275	269.9775	8959	0
1_MACS_peak_6958_lociStitched	chr2	105944865	105946010	1	1146	584.866	237.1295	8960	0
1_MACS_peak_9507_lociStitched	chr3	192634557	192635645	1	1089	820.4608	324.5504	8961	0
1_MACS_peak_8037_lociStitched	chr20	58530225	58531294	1	1070	732.0512	197.9788	8962	0
1_MACS_peak_10940_lociStitched	chr5	126083390	126084483	1	1094	716.0243	232.9183	8963	0
1_MACS_peak_13587_lociStitched	chr8	145002256	145003310	1	1055	782.9112	221.2346	8964	0
1_MACS_peak_395_lociStitched	chr1	65720102	65721255	1	1154	480.5704	163.2648	8965	0
1_MACS_peak_6835_lociStitched	chr2	75538814	75539846	1	1033	871.524	271.2096	8966	0
1_MACS_peak_8053_lociStitched	chr20	61641408	61642447	1	1040	788.0815	199.7997	8967	0
1_MACS_peak_13683_lociStitched	chr9	28207315	28208352	1	1038	727.4555	136.1581	8968	0
1_MACS_peak_7665_lociStitched	chr20	3869109	3870231	1	1123	607.6752	196.35	8969	0
1_MACS_peak_7552_lociStitched	chr2	225834758	225835763	1	1006	858.471	215.673	8970	0
1_MACS_peak_6691_lociStitched	chr2	54326669	54327706	1	1038	763.232	172.8679	8971	0
1_MACS_peak_12804_lociStitched	chr7	127477747	127478791	1	1045	849.5028	271.8576	8972	0
1_MACS_peak_2387_lociStitched	chr11	63301969	63303047	1	1079	672.9954	160.4064	8973	0
1_MACS_peak_11709_lociStitched	chr6	64345306	64346402	1	1097	664.6144	191.0328	8974	0
1_MACS_peak_147_lociStitched	chr1	24968815	24969897	1	1083	841.4714	337.4758	8975	0
1_MACS_peak_9975_lociStitched	chr4	94013588	94014634	1	1047	717.2422	143.5112	8976	0
1_MACS_peak_11558_lociStitched	chr6	33595956	33597070	1	1115	647.3454	217.5642	8977	0
1_MACS_peak_12359_lociStitched	chr7	36982913	36983986	1	1074	731.4641	209.235	8978	0
1_MACS_peak_9932_lociStitched	chr4	84261685	84262757	1	1073	745.576	221.5824	8979	0
1_MACS_peak_6954_lociStitched	chr2	103893055	103894041	1	987	855.0592	185.368	8980	0
1_MACS_peak_13611_lociStitched	chr9	998219	999357	1	1139	621.0066	258.895	8981	0
1_MACS_peak_12221_lociStitched	chr7	8676611	8677663	1	1053	742.8172	180.5232	8982	0
1_MACS_peak_11946_lociStitched	chr6	119089645	119090682	1	1038	1002.0531	414.0741	8983	0
1_MACS_peak_6202_lociStitched	chr19	23891829	23892819	1	991	732.798	70.488	8984	0
1_MACS_peak_958_lociStitched	chr1	182230396	182231447	1	1052	688.5101	126.2251	8985	0
1_MACS_peak_11369_lociStitched	chr6	11847382	11848495	1	1114	615.7116	186.8727	8986	0
1_MACS_peak_711_lociStitched	chr1	153234959	153236005	1	1047	822.3652	251.3538	8987	0
1_MACS_peak_921_lociStitched	chr1	177445453	177446539	1	1087	811.785	319.7184	8988	0
1_MACS_peak_10212_lociStitched	chr4	152719384	152720454	1	1071	826.789	301.419	8989	0
1_MACS_peak_265_lociStitched	chr1	40203876	40204975	1	1100	672.8078	210.1288	8990	0
1_MACS_peak_1641_lociStitched	chr10	45220636	45221678	1	1043	813.3852	235.492	8991	0
1_MACS_peak_3653_lociStitched	chr13	80195404	80196502	1	1099	655.3962	190.8324	8992	0
1_MACS_peak_6595_lociStitched	chr2	38078685	38079806	1	1122	689.3029	282.3799	8993	0
1_MACS_peak_10229_lociStitched	chr4	156387633	156388678	1	1046	845.614	273.581	8994	0
1_MACS_peak_11387_lociStitched	chr6	13427981	13429090	1	1110	643.7745	206.0522	8995	0
1_MACS_peak_9063_lociStitched	chr3	110910221	110911207	1	987	820.352	153.6188	8996	0
1_MACS_peak_13798_lociStitched	chr9	72663605	72664707	1	1103	721.5896	267.6758	8997	0
1_MACS_peak_3782_lociStitched	chr14	23279693	23280688	1	996	777.294	124.574	8998	0
1_MACS_peak_2929_lociStitched	chr12	23375435	23376472	1	1038	789.0533	204.4964	8999	0
1_MACS_peak_10790_lociStitched	chr5	93446874	93448004	1	1131	626.811	247.922	9000	0
1_MACS_peak_7802_lociStitched	chr20	25371308	25372361	1	1054	715.5135	160.1613	9001	0
1_MACS_peak_2702_lociStitched	chr11	123941360	123942310	1	951	930.62	215.65	9002	0
1_MACS_peak_11445_lociStitched	chr6	25027096	25028217	1	1122	654.4398	250.9919	9003	0
1_MACS_peak_3032_lociStitched	chr12	40146205	40147239	1	1035	760.0934	171.0236	9004	0
1_MACS_peak_14526_lociStitched	chrX	153606227	153607354	1	1128	554.0332	167.4722	9005	0
1_MACS_peak_5896_lociStitched	chr18	53043296	53044345	1	1050	729.1599	166.8959	9006	0
1_MACS_peak_6811_lociStitched	chr2	70056001	70057117	1	1117	634.8924	218.736	9007	0
1_MACS_peak_12445_lociStitched	chr7	50729024	50730106	1	1083	770.1676	273.9624	9008	0
1_MACS_peak_4778_lociStitched	chr16	27279725	27280849	1	1125	615.7272	223.2264	9009	0
1_MACS_peak_10448_lociStitched	chr5	11027623	11028749	1	1127	567.8418	181.9616	9010	0
1_MACS_peak_10116_lociStitched	chr4	125866302	125867289	1	988	891.8532	230.6619	9011	0
1_MACS_peak_12090_lociStitched	chr6	144670633	144671660	1	1028	724.3431	126.1156	9012	0
1_MACS_peak_7254_lociStitched	chr2	166130893	166131990	1	1098	663.1365	203.4935	9013	0
1_MACS_peak_12149_lociStitched	chr6	162383909	162384880	1	972	762.1379	78.9423	9014	0
1_MACS_peak_13567_lociStitched	chr8	137457588	137458628	1	1041	813.696	239.096	9015	0
1_MACS_peak_3183_lociStitched	chr12	67090746	67091844	1	1099	629.8128	173.5938	9016	0
1_MACS_peak_8821_lociStitched	chr3	47216814	47217886	1	1073	779.6656	266.2848	9017	0
1_MACS_peak_3725_lociStitched	chr13	110440804	110441717	1	914	922.8604	165.4356	9018	0
1_MACS_peak_6523_lociStitched	chr2	25814434	25815493	1	1060	704.6586	165.5217	9019	0
1_MACS_peak_6231_lociStitched	chr19	33071592	33072716	1	1125	548.8492	160.17	9020	0
1_MACS_peak_9370_lociStitched	chr3	171851799	171852912	1	1114	752.6106	334.1226	9021	0
1_MACS_peak_3244_lociStitched	chr12	79016145	79017221	1	1077	705.5332	200.9968	9022	0
1_MACS_peak_4627_lociStitched	chr16	3223514	3224534	1	1021	795.498	187.986	9023	0
1_MACS_peak_7431_lociStitched	chr2	202040297	202041372	1	1076	710.4675	204.7875	9024	0
1_MACS_peak_6058_lociStitched	chr19	4831370	4832418	1	1049	725.6352	167.0512	9025	0
1_MACS_peak_994_lociStitched	chr1	185307964	185308997	1	1034	940.7531	355.7652	9026	0
1_MACS_peak_11075_lociStitched	chr5	147161766	147162849	1	1084	703.6251	216.0585	9027	0
1_MACS_peak_2332_lociStitched	chr11	57315193	57316289	1	1097	698.9192	240.9008	9028	0
1_MACS_peak_1964_lociStitched	chr10	105126889	105127955	1	1067	744.7076	221.8346	9029	0
1_MACS_peak_3592_lociStitched	chr13	51002291	51003326	1	1036	658.5705	77.7285	9030	0
1_MACS_peak_7672_lociStitched	chr20	4898812	4899781	1	970	911.5383	228.0057	9031	0
1_MACS_peak_1523_lociStitched	chr10	16478639	16479718	1	1080	696.6024	201.1256	9032	0
1_MACS_peak_8291_lociStitched	chr21	47011814	47012900	1	1087	768.9966	289.0932	9033	0
1_MACS_peak_1662_lociStitched	chr10	48841604	48842745	1	1142	494.7376	163.5053	9034	0
1_MACS_peak_14132_lociStitched	chr9	129810993	129812069	1	1077	743.4084	242.3152	9035	0
1_MACS_peak_97_lociStitched	chr1	16766658	16767755	1	1098	673.3386	219.5097	9036	0
1_MACS_peak_7598_lociStitched	chr2	234284056	234285151	1	1096	649.8825	191.625	9037	0
1_MACS_peak_11856_lociStitched	chr6	103527292	103528363	1	1072	719.2836	208.7379	9038	0
1_MACS_peak_9008_lociStitched	chr3	100321450	100322539	1	1090	686.6145	216.1665	9039	0
1_MACS_peak_484_lociStitched	chr1	90621289	90622321	1	1033	728.9016	145.7184	9040	0
1_MACS_peak_11171_lociStitched	chr5	162521444	162522525	1	1082	627.1962	139.7733	9041	0
1_MACS_peak_7239_lociStitched	chr2	164947629	164948690	1	1062	631.9316	103.6597	9042	0
1_MACS_peak_4975_lociStitched	chr16	77009816	77010846	1	1031	715.541	130.501	9043	0
1_MACS_peak_4968_lociStitched	chr16	71928740	71929815	1	1076	717.67	218.87	9044	0
1_MACS_peak_6937_lociStitched	chr2	99797035	99798100	1	1066	713.124	194.1495	9045	0
1_MACS_peak_9132_lociStitched	chr3	122634671	122635668	1	998	835.7851	197.7051	9046	0
1_MACS_peak_4564_lociStitched	chr15	95989802	95990775	1	974	766.3348	92.8242	9047	0
1_MACS_peak_13100_lociStitched	chr8	24276010	24277106	1	1097	763.1448	312.2504	9048	0
1_MACS_peak_1536_lociStitched	chr10	19048050	19049169	1	1120	650.8104	259.3842	9049	0
1_MACS_peak_6603_lociStitched	chr2	38861423	38862441	1	1019	817.2504	212.8638	9050	0
1_MACS_peak_13197_lociStitched	chr8	39916749	39917716	1	968	770.0221	88.3838	9051	0
1_MACS_peak_8847_lociStitched	chr3	50606102	50607181	1	1080	742.0283	252.8097	9052	0
1_MACS_peak_6791_lociStitched	chr2	67791531	67792547	1	1017	761.8984	154.5336	9053	0
1_MACS_peak_3887_lociStitched	chr14	67908729	67909719	1	991	752.4	104.247	9054	0
1_MACS_peak_5562_lociStitched	chr17	74993631	74994778	1	1148	509.8415	210.2451	9055	0
1_MACS_peak_5129_lociStitched	chr17	9929429	9930556	1	1128	553.4697	187.1947	9056	0
1_MACS_peak_5634_lociStitched	chr17	79994839	79995935	1	1097	698.0424	249.2304	9057	0
1_MACS_peak_12169_lociStitched	chr7	915419	916506	1	1088	663.7222	194.2469	9058	0
1_MACS_peak_5237_lociStitched	chr17	33787166	33788267	1	1102	665.2242	229.008	9059	0
1_MACS_peak_11544_lociStitched	chr6	32404735	32405770	1	1036	871.677	298.287	9060	0
1_MACS_peak_6786_lociStitched	chr2	65833045	65834098	1	1054	784.1691	244.7172	9061	0
1_MACS_peak_13966_lociStitched	chr9	102253644	102254659	1	1016	735.063	128.499	9062	0
1_MACS_peak_2782_lociStitched	chr11	134531928	134532969	1	1042	690.183	128.9799	9063	0
1_MACS_peak_8765_lociStitched	chr3	42255697	42256708	1	1012	835.2882	222.6222	9064	0
1_MACS_peak_2794_lociStitched	chr12	2113093	2114173	1	1081	699.3	216.324	9065	0
1_MACS_peak_3280_lociStitched	chr12	90249924	90250956	1	1033	803.928	227.04	9066	0
1_MACS_peak_14482_lociStitched	chrX	128919903	128920929	1	1027	652.536	65.7666	9067	0
1_MACS_peak_1663_lociStitched	chr10	49004596	49005574	1	979	764.6982	102.69	9068	0
1_MACS_peak_520_lociStitched	chr1	108825002	108826084	1	1083	601.051	124.3218	9069	0
1_MACS_peak_11433_lociStitched	chr6	22372845	22373857	1	1013	719.4308	110.2068	9070	0
1_MACS_peak_6288_lociStitched	chr19	42806225	42807322	1	1098	619.0371	177.714	9071	0
1_MACS_peak_6599_lociStitched	chr2	38303617	38304563	1	947	782.4366	76.9098	9072	0
1_MACS_peak_2402_lociStitched	chr11	64828795	64829909	1	1115	596.547	200.4086	9073	0
1_MACS_peak_3135_lociStitched	chr12	56583694	56584755	1	1062	798.8269	279.043	9074	0
1_MACS_peak_290_lociStitched	chr1	42347429	42348386	1	958	937.2858	247.0974	9075	0
1_MACS_peak_7475_lociStitched	chr2	208030824	208031929	1	1106	568.633	148.6225	9076	0
1_MACS_peak_9511_lociStitched	chr3	193680799	193681856	1	1058	844.4373	316.8886	9077	0
1_MACS_peak_2495_lociStitched	chr11	77531329	77532406	1	1078	686.2644	200.1066	9078	0
1_MACS_peak_9832_lociStitched	chr4	72977922	72978922	1	1001	894	266.9	9079	0
1_MACS_peak_1755_lociStitched	chr10	72030439	72031464	1	1026	820.1025	234.11	9080	0
1_MACS_peak_7139_lociStitched	chr2	135809624	135810696	1	1073	723.064	226.6208	9081	0
1_MACS_peak_12480_lociStitched	chr7	64540982	64542120	1	1139	529.3976	208.3678	9082	0
1_MACS_peak_11515_lociStitched	chr6	30483626	30484703	1	1078	638.3379	152.934	9083	0
1_MACS_peak_11214_lociStitched	chr5	172963958	172964914	1	957	862.2164	171.5064	9084	0
1_MACS_peak_6139_lociStitched	chr19	13098342	13099384	1	1043	812.0306	257.0614	9085	0
1_MACS_peak_2211_lociStitched	chr11	18791058	18792055	1	998	876.5624	245.5611	9086	0
1_MACS_peak_8474_lociStitched	chr22	39269588	39270648	1	1061	790.018	269.664	9087	0
1_MACS_peak_6641_lociStitched	chr2	43688398	43689459	1	1062	771.4531	253.1546	9088	0
1_MACS_peak_6576_lociStitched	chr2	37193588	37194632	1	1045	700.4196	149.3964	9089	0
1_MACS_peak_13624_lociStitched	chr9	4938878	4939959	1	1082	782.9683	307.4364	9090	0
1_MACS_peak_3682_lociStitched	chr13	96130627	96131665	1	1039	830.6076	268.842	9091	0
1_MACS_peak_1309_lociStitched	chr1	230268754	230269775	1	1022	748.2909	156.8256	9092	0
1_MACS_peak_3828_lociStitched	chr14	50064820	50065942	1	1123	557.4096	187.1496	9093	0
1_MACS_peak_1719_lociStitched	chr10	63869260	63870318	1	1059	677.3316	153.8332	9094	0
1_MACS_peak_12113_lociStitched	chr6	155738960	155740002	1	1043	647.4988	93.3632	9095	0
1_MACS_peak_10202_lociStitched	chr4	148720743	148721756	1	1014	768.6644	164.3086	9096	0
1_MACS_peak_8005_lociStitched	chr20	53250071	53251123	1	1053	806.1476	271.6264	9097	0
1_MACS_peak_7069_lociStitched	chr2	119455798	119456784	1	987	800.8292	154.4076	9098	0
1_MACS_peak_8148_lociStitched	chr21	33562717	33563793	1	1077	767.4032	283.0956	9099	0
1_MACS_peak_5649_lociStitched	chr17	80476505	80477614	1	1110	615.6059	211.1536	9100	0
1_MACS_peak_467_lociStitched	chr1	86814756	86815793	1	1038	764.0616	202.5261	9101	0
1_MACS_peak_6430_lociStitched	chr2	9318648	9319730	1	1083	630.0486	159.3786	9102	0
1_MACS_peak_7087_lociStitched	chr2	127416418	127417522	1	1105	615.8112	198.9408	9103	0
1_MACS_peak_3718_lociStitched	chr13	106560641	106561666	1	1026	830.25	247.9475	9104	0
1_MACS_peak_11411_lociStitched	chr6	16503734	16504810	1	1077	663.2464	180.0148	9105	0
1_MACS_peak_2855_lociStitched	chr12	10110222	10111284	1	1063	700.7076	187.974	9106	0
1_MACS_peak_731_lociStitched	chr1	154491185	154492155	1	971	884.931	216.698	9107	0
1_MACS_peak_14160_lociStitched	chr9	132670520	132671490	1	971	828.477	160.341	9108	0
1_MACS_peak_46_lociStitched	chr1	8907744	8908761	1	1018	784.107	188.7552	9109	0
1_MACS_peak_4551_lociStitched	chr15	92400581	92401559	1	979	857.6082	201.7614	9110	0
1_MACS_peak_1774_lociStitched	chr10	73891414	73892497	1	1084	743.1546	276.9231	9111	0
1_MACS_peak_710_lociStitched	chr1	152594887	152595924	1	1038	758.2544	199.2077	9112	0
