REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	34_0EXA_0229Kronos_MM1S-No-Treatment-2_p300_hs_i50.bam	36_0EXO_0229Kronos_MM1S-No-Treatment-2_Input_hs_i78.bam
1_MACS_peak_13177_lociStitched	chr8	38044163	38045005	1	843	524.3134	70.5596
1_MACS_peak_14281_lociStitched	chrX	17565512	17566354	1	843	415.0218	109.62840000000001
1_MACS_peak_1497_lociStitched	chr10	14523523	14524364	1	842	719.7278	157.267
1_MACS_peak_1799_lociStitched	chr10	77287902	77288743	1	842	540.8471	60.9725
1_MACS_peak_2116_lociStitched	chr11	3892323	3893164	1	842	513.4305	118.4128
1_MACS_peak_2720_lociStitched	chr11	126556613	126557454	1	842	429.8351	90.2393
1_MACS_peak_3748_lociStitched	chr13	114487838	114488679	1	842	485.4252	124.8885
1_MACS_peak_8392_lociStitched	chr22	29351634	29352475	1	842	1146.4512	179.63760000000002
1_MACS_peak_10903_lociStitched	chr5	121419132	121419973	1	842	471.9692	111.4325
1_MACS_peak_14155_lociStitched	chr9	132175606	132176447	1	842	606.2769	90.4075
1_MACS_peak_463_lociStitched	chr1	86088599	86089439	1	841	659.064	113.064
1_MACS_peak_1442_lociStitched	chr10	4292459	4293299	1	841	540.12	179.34
1_MACS_peak_2021_lociStitched	chr10	119412368	119413208	1	841	356.748	113.904
1_MACS_peak_3498_lociStitched	chr12	131586033	131586873	1	841	312.984	127.596
1_MACS_peak_4144_lociStitched	chr15	33142127	33142967	1	841	1022.364	160.77599999999998
1_MACS_peak_4610_lociStitched	chr16	1358641	1359481	1	841	735.504	153.72
1_MACS_peak_4973_lociStitched	chr16	75795207	75796047	1	841	402.108	110.37599999999999
1_MACS_peak_8296_lociStitched	chr22	16201641	16202481	1	841	360.94800000000004	83.74799999999999
1_MACS_peak_12447_lociStitched	chr7	51607353	51608193	1	841	322.308	106.764
1_MACS_peak_2688_lociStitched	chr11	121352897	121353736	1	840	475.96470000000005	119.55749999999999
1_MACS_peak_3648_lociStitched	chr13	79359629	79360468	1	840	399.6996	106.72080000000001
1_MACS_peak_4238_lociStitched	chr15	46781344	46782183	1	840	588.978	104.4555
1_MACS_peak_5629_lociStitched	chr17	79603592	79604431	1	840	377.2983	89.4374
1_MACS_peak_5801_lociStitched	chr18	33595465	33596304	1	840	371.92870000000005	117.12440000000001
1_MACS_peak_8888_lociStitched	chr3	60643558	60644397	1	840	515.8172	82.64150000000001
1_MACS_peak_11916_lociStitched	chr6	109799910	109800749	1	840	362.8675	112.17430000000002
1_MACS_peak_491_lociStitched	chr1	93250460	93251298	1	839	402.659	116.2306
1_MACS_peak_3179_lociStitched	chr12	66597396	66598234	1	839	480.6768	82.543
1_MACS_peak_5522_lociStitched	chr17	70462278	70463116	1	839	485.87239999999997	195.0026
1_MACS_peak_11950_lociStitched	chr6	119468348	119469186	1	839	847.6370000000001	276.2886
1_MACS_peak_12118_lociStitched	chr6	157173082	157173920	1	839	458.1346	60.2522
1_MACS_peak_13238_lociStitched	chr8	54782124	54782962	1	839	509.3364	113.21379999999999
1_MACS_peak_13391_lociStitched	chr8	101524023	101524861	1	839	621.5446000000001	183.6058
1_MACS_peak_505_lociStitched	chr1	99336842	99337679	1	838	419.83920000000006	85.8762
1_MACS_peak_527_lociStitched	chr1	110261723	110262560	1	838	424.86120000000005	77.1714
1_MACS_peak_2507_lociStitched	chr11	80031016	80031853	1	838	410.6322	123.5412
1_MACS_peak_2646_lociStitched	chr11	116411866	116412703	1	838	378.82620000000003	87.3828
1_MACS_peak_3515_lociStitched	chr13	25346797	25347634	1	838	438.16949999999997	90.0612
1_MACS_peak_4731_lociStitched	chr16	19097703	19098540	1	838	483.78599999999994	166.8141
1_MACS_peak_5073_lociStitched	chr17	3921494	3922331	1	838	483.0327	169.2414
1_MACS_peak_6575_lociStitched	chr2	36755059	36755896	1	838	512.4114	167.31629999999998
1_MACS_peak_8054_lociStitched	chr20	61847398	61848235	1	838	487.5525	129.2328
1_MACS_peak_9943_lociStitched	chr4	87829140	87829977	1	838	386.1918	98.0127
1_MACS_peak_10284_lociStitched	chr4	174090523	174091360	1	838	378.324	110.48400000000001
1_MACS_peak_13364_lociStitched	chr8	92457745	92458582	1	838	387.0288	35.9073
1_MACS_peak_230_lociStitched	chr1	34432033	34432869	1	837	482.9572	111.188
1_MACS_peak_1678_lociStitched	chr10	52122239	52123075	1	837	419.42120000000006	126.9048
1_MACS_peak_3213_lociStitched	chr12	72724453	72725289	1	837	644.3052	119.6316
1_MACS_peak_12139_lociStitched	chr6	159547922	159548758	1	837	446.25680000000006	84.9376
1_MACS_peak_14359_lociStitched	chrX	49840381	49841217	1	837	388.0712	116.0368
1_MACS_peak_4774_lociStitched	chr16	26712430	26713265	1	836	367.6505	118.737
1_MACS_peak_5590_lociStitched	chr17	75912590	75913425	1	836	514.5269999999999	124.9995
1_MACS_peak_7060_lociStitched	chr2	115158285	115159120	1	836	395.3725	101.2855
1_MACS_peak_10670_lociStitched	chr5	67665066	67665901	1	836	546.09	123.83049999999999
1_MACS_peak_11996_lociStitched	chr6	132320489	132321324	1	836	452.40299999999996	65.3805
1_MACS_peak_12049_lociStitched	chr6	138285675	138286510	1	836	495.656	174.515
1_MACS_peak_13154_lociStitched	chr8	34740874	34741709	1	836	450.90000000000003	59.2015
1_MACS_peak_13256_lociStitched	chr8	60556088	60556923	1	836	364.6445	99.699
1_MACS_peak_13726_lociStitched	chr9	37694087	37694922	1	836	635.769	155.3935
1_MACS_peak_14446_lociStitched	chrX	108683489	108684324	1	836	434.4505	86.5895
1_MACS_peak_421_lociStitched	chr1	68812808	68813642	1	835	634.8408	159.7944
1_MACS_peak_3846_lociStitched	chr14	53575537	53576371	1	835	524.9196	127.602
1_MACS_peak_6056_lociStitched	chr19	4638743	4639577	1	835	446.19	117.34379999999999
1_MACS_peak_12205_lociStitched	chr7	7232685	7233519	1	835	593.2242	225.51359999999997
1_MACS_peak_14500_lociStitched	chrX	138372185	138373019	1	835	396.4002	86.15220000000001
1_MACS_peak_14501_lociStitched	chrX	138821130	138821964	1	835	467.7906	75.477
1_MACS_peak_2423_lociStitched	chr11	65584961	65585794	1	834	447.6542	65.1406
1_MACS_peak_3545_lociStitched	chr13	34116351	34117184	1	834	451.6526	66.9732
1_MACS_peak_3905_lociStitched	chr14	72022088	72022921	1	834	559.6927000000001	176.1795
1_MACS_peak_3929_lociStitched	chr14	77427928	77428761	1	834	469.72869999999995	91.9632
1_MACS_peak_4745_lociStitched	chr16	21628693	21629526	1	834	349.6934	96.4614
1_MACS_peak_7639_lociStitched	chr2	242447922	242448755	1	834	352.6922	62.141799999999996
1_MACS_peak_7965_lociStitched	chr20	50777165	50777998	1	834	542.283	208.9164
1_MACS_peak_338_lociStitched	chr1	52372450	52373282	1	833	435.3856	135.53279999999998
1_MACS_peak_4726_lociStitched	chr16	18057077	18057909	1	833	414.2528	62.8992
1_MACS_peak_6726_lociStitched	chr2	61193325	61194157	1	833	504.8576	105.16480000000001
1_MACS_peak_10135_lociStitched	chr4	131031083	131031915	1	833	421.40799999999996	134.7008
1_MACS_peak_7259_lociStitched	chr2	168858368	168859199	1	832	425.97059999999993	105.6201
1_MACS_peak_10780_lociStitched	chr5	89854112	89854943	1	832	451.73159999999996	93.072
1_MACS_peak_12300_lociStitched	chr7	25862928	25863759	1	832	499.2648	169.4409
1_MACS_peak_13125_lociStitched	chr8	28918057	28918888	1	832	598.9848	141.51930000000002
1_MACS_peak_13699_lociStitched	chr9	33415382	33416213	1	832	487.5477	121.6584
1_MACS_peak_464_lociStitched	chr1	86408979	86409809	1	831	441.726	98.35499999999999
1_MACS_peak_2160_lociStitched	chr11	11170847	11171677	1	831	495.84200000000004	108.066
1_MACS_peak_2488_lociStitched	chr11	75632597	75633427	1	831	406.86600000000004	123.33800000000001
1_MACS_peak_3611_lociStitched	chr13	61262967	61263797	1	831	366.777	65.072
1_MACS_peak_5869_lociStitched	chr18	48493873	48494703	1	831	455.836	43.492000000000004
1_MACS_peak_7881_lociStitched	chr20	39407530	39408360	1	831	472.43600000000004	91.46600000000001
1_MACS_peak_8529_lociStitched	chr22	43499871	43500701	1	831	610.631	179.031
1_MACS_peak_9108_lociStitched	chr3	119298140	119298970	1	831	447.37	61.419999999999995
1_MACS_peak_9756_lociStitched	chr4	45833599	45834429	1	831	443.303	114.12500000000001
1_MACS_peak_10062_lociStitched	chr4	112189600	112190430	1	831	541.326	126.07700000000001
1_MACS_peak_11402_lociStitched	chr6	15602242	15603072	1	831	549.2940000000001	79.84599999999999
1_MACS_peak_461_lociStitched	chr1	85328213	85329042	1	830	367.1641	60.43410000000001
1_MACS_peak_503_lociStitched	chr1	98256643	98257472	1	830	523.2648	54.714000000000006
1_MACS_peak_3812_lociStitched	chr14	38064719	38065548	1	830	515.9696	56.289100000000005
1_MACS_peak_3926_lociStitched	chr14	76342077	76342906	1	830	353.0711	72.6204
1_MACS_peak_6401_lociStitched	chr2	3169380	3170209	1	830	463.41100000000006	136.2047
1_MACS_peak_9206_lociStitched	chr3	137019359	137020188	1	830	357.4648	63.0869
1_MACS_peak_9820_lociStitched	chr4	69852503	69853332	1	830	379.59909999999996	69.9676
1_MACS_peak_14116_lociStitched	chr9	127908331	127909160	1	830	530.6429	111.3347
1_MACS_peak_506_lociStitched	chr1	100918053	100918881	1	829	640.458	69.8832
1_MACS_peak_7251_lociStitched	chr2	165935066	165935894	1	829	527.3532	167.5872
1_MACS_peak_8048_lociStitched	chr20	60982332	60983160	1	829	380.5488	130.3272
1_MACS_peak_8280_lociStitched	chr21	45431487	45432315	1	829	445.04999999999995	172.8864
1_MACS_peak_8409_lociStitched	chr22	33508562	33509390	1	829	345.0276	94.47479999999999
1_MACS_peak_9278_lociStitched	chr3	155149461	155150289	1	829	498.2076	121.0536
1_MACS_peak_9643_lociStitched	chr4	14088768	14089596	1	829	629.8596	139.35240000000002
1_MACS_peak_13325_lociStitched	chr8	75041795	75042623	1	829	453.08160000000004	119.23199999999999
1_MACS_peak_13395_lociStitched	chr8	102380952	102381780	1	829	523.6272	143.9892
1_MACS_peak_13845_lociStitched	chr9	84769192	84770020	1	829	435.94199999999995	85.11840000000001
1_MACS_peak_13946_lociStitched	chr9	100263120	100263948	1	829	478.66679999999997	84.86999999999999
1_MACS_peak_14043_lociStitched	chr9	115146690	115147518	1	829	341.21880000000004	81.97200000000001
1_MACS_peak_14310_lociStitched	chrX	31154145	31154973	1	829	396.8604	74.6028
1_MACS_peak_434_lociStitched	chr1	72831976	72832803	1	828	317.73339999999996	113.7125
1_MACS_peak_1652_lociStitched	chr10	46205547	46206374	1	828	527.1297999999999	105.5252
1_MACS_peak_2088_lociStitched	chr11	364200	365027	1	828	464.02970000000005	111.5623
1_MACS_peak_3553_lociStitched	chr13	36791375	36792202	1	828	448.97830000000005	81.7076
1_MACS_peak_3781_lociStitched	chr14	23206035	23206862	1	828	405.14730000000003	78.39959999999999
1_MACS_peak_3785_lociStitched	chr14	23503964	23504791	1	828	381.99129999999997	93.3683
1_MACS_peak_4847_lociStitched	chr16	48657154	48657981	1	828	520.1003000000001	192.3602
1_MACS_peak_5791_lociStitched	chr18	31246477	31247304	1	828	364.9551	69.7988
1_MACS_peak_7163_lociStitched	chr2	145330299	145331126	1	828	537.3846000000001	77.0764
1_MACS_peak_7480_lociStitched	chr2	208634021	208634848	1	828	473.871	122.0652
1_MACS_peak_11539_lociStitched	chr6	31869715	31870542	1	828	362.5568	108.83319999999999
1_MACS_peak_13935_lociStitched	chr9	98486599	98487426	1	828	597.0113	200.2167
1_MACS_peak_1281_lociStitched	chr1	228133975	228134801	1	827	317.184	59.471999999999994
1_MACS_peak_3486_lociStitched	chr12	127420664	127421490	1	827	402.09680000000003	49.8078
1_MACS_peak_4033_lociStitched	chr14	105947970	105948796	1	827	422.66420000000005	128.27779999999998
1_MACS_peak_4976_lociStitched	chr16	77094428	77095254	1	827	473.46320000000003	103.33259999999999
1_MACS_peak_5329_lociStitched	chr17	42700680	42701506	1	827	561.5974	87.6386
1_MACS_peak_5897_lociStitched	chr18	53256816	53257642	1	827	547.4728	176.4336
1_MACS_peak_9011_lociStitched	chr3	100865616	100866442	1	827	436.541	79.709
1_MACS_peak_9691_lociStitched	chr4	26993968	26994794	1	827	459.83419999999995	94.2466
1_MACS_peak_10176_lociStitched	chr4	143123582	143124408	1	827	503.1166	146.6976
1_MACS_peak_13143_lociStitched	chr8	29991129	29991955	1	827	409.69599999999997	103.1674
1_MACS_peak_51_lociStitched	chr1	9299434	9300259	1	826	474.4575	96.855
1_MACS_peak_512_lociStitched	chr1	107695326	107696151	1	826	495.0	126.39
1_MACS_peak_1020_lociStitched	chr1	191615451	191616276	1	826	451.605	156.83249999999998
1_MACS_peak_4356_lociStitched	chr15	66678774	66679599	1	826	662.805	132.32999999999998
1_MACS_peak_5220_lociStitched	chr17	32588508	32589333	1	826	472.14750000000004	140.25
1_MACS_peak_5717_lociStitched	chr18	11946812	11947637	1	826	375.70500000000004	95.6175
1_MACS_peak_7723_lociStitched	chr20	11285869	11286694	1	826	427.59749999999997	118.0575
1_MACS_peak_9301_lociStitched	chr3	158288554	158289379	1	826	529.5675	138.0225
1_MACS_peak_12174_lociStitched	chr7	2288418	2289243	1	826	413.985	99.99
1_MACS_peak_13396_lociStitched	chr8	102527898	102528723	1	826	364.07250000000005	63.195
1_MACS_peak_13975_lociStitched	chr9	103283278	103284103	1	826	467.19750000000005	138.60000000000002
1_MACS_peak_1620_lociStitched	chr10	36434212	36435036	1	825	334.2968	101.59920000000001
1_MACS_peak_2819_lociStitched	chr12	6535986	6536810	1	825	383.16	122.8584
1_MACS_peak_3441_lociStitched	chr12	117240642	117241466	1	825	455.42479999999995	63.61280000000001
1_MACS_peak_3708_lociStitched	chr13	101565270	101566094	1	825	456.1664	60.564
1_MACS_peak_7177_lociStitched	chr2	149999994	150000818	1	825	358.3576	110.2512
1_MACS_peak_8585_lociStitched	chr3	1483715	1484539	1	825	482.20480000000003	134.8064
1_MACS_peak_13814_lociStitched	chr9	76052515	76053339	1	825	697.0216	110.9104
1_MACS_peak_1464_lociStitched	chr10	8337778	8338601	1	824	321.0523	35.388999999999996
1_MACS_peak_2013_lociStitched	chr10	116298019	116298842	1	824	428.6184	138.0994
1_MACS_peak_2062_lociStitched	chr10	126635317	126636140	1	824	393.5586	96.78479999999999
1_MACS_peak_2463_lociStitched	chr11	70316044	70316867	1	824	430.09979999999996	96.6202
1_MACS_peak_3492_lociStitched	chr12	129294481	129295304	1	824	448.69960000000003	81.14779999999999
1_MACS_peak_3928_lociStitched	chr14	77374936	77375759	1	824	375.61719999999997	59.25599999999999
1_MACS_peak_7957_lociStitched	chr20	49067290	49068113	1	824	370.18539999999996	85.83890000000001
1_MACS_peak_8324_lociStitched	chr22	20104390	20105213	1	824	553.3852	130.3632
1_MACS_peak_10105_lociStitched	chr4	123926692	123927515	1	824	362.6961	78.0204
1_MACS_peak_10412_lociStitched	chr5	3129152	3129975	1	824	396.1922	69.7904
1_MACS_peak_12027_lociStitched	chr6	136785033	136785856	1	824	563.1789	172.3362
1_MACS_peak_12232_lociStitched	chr7	12521193	12522016	1	824	439.0705	112.5041
1_MACS_peak_13249_lociStitched	chr8	58164904	58165727	1	824	419.89459999999997	91.10610000000001
1_MACS_peak_2990_lociStitched	chr12	31092058	31092880	1	823	470.4306	179.4426
1_MACS_peak_3634_lociStitched	chr13	77097850	77098672	1	823	523.4496	138.67139999999998
1_MACS_peak_5927_lociStitched	chr18	59931970	59932792	1	823	527.313	126.34140000000001
1_MACS_peak_13457_lociStitched	chr8	120994241	120995063	1	823	486.45959999999997	126.588
1_MACS_peak_1467_lociStitched	chr10	8657884	8658705	1	822	551.712	124.6278
1_MACS_peak_3693_lociStitched	chr13	99325132	99325953	1	822	499.168	152.4597
1_MACS_peak_5986_lociStitched	chr18	75527375	75528196	1	822	482.33750000000003	42.9383
1_MACS_peak_7694_lociStitched	chr20	8108327	8109148	1	822	462.7156	146.959
1_MACS_peak_10804_lociStitched	chr5	95673527	95674348	1	822	386.28049999999996	125.77720000000001
1_MACS_peak_13362_lociStitched	chr8	90073319	90074140	1	822	578.3124	45.5655
1_MACS_peak_1701_lociStitched	chr10	60807483	60808303	1	821	508.48199999999997	91.184
1_MACS_peak_3191_lociStitched	chr12	68024297	68025117	1	821	380.89000000000004	85.362
1_MACS_peak_12509_lociStitched	chr7	71365354	71366174	1	821	548.088	108.568
1_MACS_peak_14415_lociStitched	chrX	77359054	77359874	1	821	430.664	70.766
1_MACS_peak_3355_lociStitched	chr12	99726811	99727630	1	820	394.51230000000004	109.74600000000001
1_MACS_peak_4706_lociStitched	chr16	14835872	14836691	1	820	356.5926	95.9049
1_MACS_peak_6368_lociStitched	chr19	54899482	54900301	1	820	405.4869	90.99090000000001
1_MACS_peak_1906_lociStitched	chr10	96943063	96943881	1	819	448.0186	81.9636
1_MACS_peak_12171_lociStitched	chr7	1083550	1084368	1	819	398.85679999999996	100.1232
1_MACS_peak_13095_lociStitched	chr8	23618776	23619594	1	819	478.53	88.753
1_MACS_peak_14529_lociStitched	chrX	153990895	153991713	1	819	388.7954	69.53
1_MACS_peak_1559_lociStitched	chr10	23727592	23728409	1	818	447.63430000000005	66.74889999999999
1_MACS_peak_1824_lociStitched	chr10	81782998	81783815	1	818	437.5852	127.0435
1_MACS_peak_3046_lociStitched	chr12	43671946	43672763	1	818	495.83729999999997	157.8444
1_MACS_peak_5461_lociStitched	chr17	61268845	61269662	1	818	438.0754	93.05630000000001
1_MACS_peak_13656_lociStitched	chr9	13956786	13957603	1	818	435.6244	26.062299999999997
1_MACS_peak_1808_lociStitched	chr10	79408084	79408900	1	817	681.8496	89.0256
1_MACS_peak_3483_lociStitched	chr12	126971962	126972778	1	817	412.9776	42.431999999999995
1_MACS_peak_4032_lociStitched	chr14	105531466	105532282	1	817	473.1984	41.9424
1_MACS_peak_7677_lociStitched	chr20	5107923	5108739	1	817	363.8544	94.4112
1_MACS_peak_8052_lociStitched	chr20	61608987	61609803	1	817	602.616	154.4688
1_MACS_peak_10658_lociStitched	chr5	65912786	65913602	1	817	515.4672	70.91040000000001
1_MACS_peak_11776_lociStitched	chr6	84260020	84260836	1	817	476.70720000000006	78.1728
1_MACS_peak_13829_lociStitched	chr9	78086291	78087107	1	817	528.1967999999999	113.016
1_MACS_peak_1844_lociStitched	chr10	88558213	88559028	1	816	539.2855	154.035
1_MACS_peak_5201_lociStitched	chr17	28968484	28969299	1	816	330.4825	72.7795
1_MACS_peak_8493_lociStitched	chr22	39834237	39835052	1	816	615.8140000000001	159.577
1_MACS_peak_10625_lociStitched	chr5	58474087	58474902	1	816	471.96649999999994	98.615
1_MACS_peak_12202_lociStitched	chr7	6477835	6478650	1	816	448.4945	148.656
1_MACS_peak_13122_lociStitched	chr8	28479268	28480083	1	816	498.8615	135.61599999999999
1_MACS_peak_14308_lociStitched	chrX	30849042	30849857	1	816	454.60699999999997	59.495
1_MACS_peak_14395_lociStitched	chrX	70288007	70288822	1	816	488.26649999999995	82.152
1_MACS_peak_4075_lociStitched	chr15	23206825	23207639	1	815	390.88280000000003	65.934
1_MACS_peak_4870_lociStitched	chr16	55568441	55569255	1	815	572.4048	114.1228
1_MACS_peak_5030_lociStitched	chr16	89401982	89402796	1	815	464.3056	57.8754
1_MACS_peak_5706_lociStitched	chr18	10652469	10653283	1	815	399.83680000000004	91.8192
1_MACS_peak_5985_lociStitched	chr18	75199910	75200724	1	815	636.4666000000001	171.9168
1_MACS_peak_8979_lociStitched	chr3	88570549	88571363	1	815	344.6476	67.0736
1_MACS_peak_9892_lociStitched	chr4	80047037	80047851	1	815	414.81440000000003	106.38980000000001
1_MACS_peak_3541_lociStitched	chr13	32889082	32889895	1	814	419.9958	131.2182
1_MACS_peak_4985_lociStitched	chr16	79320714	79321527	1	814	402.3537	85.7715
1_MACS_peak_2035_lociStitched	chr10	123734338	123735150	1	813	418.992	129.6764
1_MACS_peak_4031_lociStitched	chr14	105392754	105393566	1	813	460.6476	52.2928
1_MACS_peak_7157_lociStitched	chr2	141554994	141555806	1	813	472.90880000000004	142.5872
1_MACS_peak_7194_lociStitched	chr2	152451198	152452010	1	813	414.68840000000006	137.4716
1_MACS_peak_7397_lociStitched	chr2	197583575	197584387	1	813	408.11120000000005	84.854
1_MACS_peak_10703_lociStitched	chr5	75860496	75861308	1	813	472.09680000000003	108.4832
1_MACS_peak_14427_lociStitched	chrX	87010375	87011187	1	813	322.28279999999995	63.660799999999995
1_MACS_peak_282_lociStitched	chr1	41134186	41134997	1	812	527.961	169.1746
1_MACS_peak_1335_lociStitched	chr1	234532192	234533003	1	812	601.8430999999999	220.9975
1_MACS_peak_1611_lociStitched	chr10	34994379	34995190	1	812	757.1496	279.06510000000003
1_MACS_peak_2958_lociStitched	chr12	26950787	26951598	1	812	321.8048	74.2065
1_MACS_peak_3342_lociStitched	chr12	96850125	96850936	1	812	500.9547	105.5922
1_MACS_peak_3601_lociStitched	chr13	53382015	53382826	1	812	336.88939999999997	99.6719
1_MACS_peak_14390_lociStitched	chrX	65970442	65971253	1	812	402.9859	42.0098
1_MACS_peak_4095_lociStitched	chr15	28148320	28149130	1	811	375.27299999999997	60.831
1_MACS_peak_5069_lociStitched	chr17	3749232	3750042	1	811	367.33500000000004	123.444
1_MACS_peak_7256_lociStitched	chr2	166531224	166532034	1	811	546.4259999999999	143.289
