#LP-1 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/LP-1.H3K27ac_ROSE/LP-1_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by LP.1.jin.bam
#Using cutoff of 8115.7302 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	LP.1.jin.bam	enhancerRank	isSuper
1_MACS_peak_9200_lociStitched	chr15	20727065	20727452	1	388	261.612	17235	0
1_MACS_peak_5883_lociStitched	chr11	129222930	129223337	1	408	261.5789	17236	0
1_MACS_peak_2650_lociStitched	chr1	222638919	222639350	1	432	261.5739	17237	0
1_MACS_peak_12711_lociStitched	chr17	43487834	43488287	1	454	261.5169	17238	0
1_MACS_peak_29357_lociStitched	chr8	52007543	52007950	1	408	261.4568	17239	0
1_MACS_peak_1748_lociStitched	chr1	156014600	156015008	1	409	261.4056	17240	0
1_MACS_peak_31225_lociStitched	chr9	101693800	101694196	1	397	261.36	17241	0
1_MACS_peak_12914_lociStitched	chr17	55361932	55362373	1	442	261.3366	17242	0
1_MACS_peak_24485_lociStitched	chr5	114664593	114665004	1	412	261.2727	17243	0
1_MACS_peak_5593_lociStitched	chr11	107798469	107798863	1	395	261.1826	17244	0
1_MACS_peak_1814_lociStitched	chr1	158981892	158982314	1	423	261.1758	17245	0
1_MACS_peak_17221_lociStitched	chr2	131555248	131555649	1	402	261.1713	17246	0
1_MACS_peak_23874_lociStitched	chr5	43105587	43105947	1	361	260.784	17247	0
1_MACS_peak_13646_lociStitched	chr18	11585342	11585794	1	453	260.6684	17248	0
1_MACS_peak_28703_lociStitched	chr7	150017740	150018143	1	404	260.5798	17249	0
1_MACS_peak_13611_lociStitched	chr18	9685070	9685488	1	419	260.4976	17250	0
1_MACS_peak_27784_lociStitched	chr7	74265533	74265946	1	414	260.3965	17251	0
1_MACS_peak_9214_lociStitched	chr15	22735473	22735868	1	396	260.384	17252	0
1_MACS_peak_20641_lociStitched	chr3	42922203	42922619	1	417	260.2912	17253	0
1_MACS_peak_29872_lociStitched	chr8	103324856	103325272	1	417	260.1664	17254	0
1_MACS_peak_311_lociStitched	chr1	22778479	22778861	1	383	260.1038	17255	0
1_MACS_peak_6978_lociStitched	chr12	102870281	102870740	1	460	259.9776	17256	0
1_MACS_peak_27423_lociStitched	chr7	38407501	38407889	1	389	259.9212	17257	0
1_MACS_peak_7756_lociStitched	chr13	45965226	45965478	1	253	259.8876	17258	0
1_MACS_peak_13149_lociStitched	chr17	72459345	72459779	1	435	259.8358	17259	0
1_MACS_peak_5572_lociStitched	chr11	103767542	103767986	1	445	259.8288	17260	0
1_MACS_peak_31967_lociStitched	chrX	26134525	26134936	1	412	259.7109	17261	0
1_MACS_peak_25431_lociStitched	chr6	13252206	13252595	1	390	259.6186	17262	0
1_MACS_peak_5405_lociStitched	chr11	75584620	75585028	1	409	259.6104	17263	0
1_MACS_peak_16168_lociStitched	chr2	30535606	30536008	1	403	259.5714	17264	0
1_MACS_peak_8797_lociStitched	chr14	79188973	79189441	1	469	259.506	17265	0
1_MACS_peak_29715_lociStitched	chr8	94373137	94373535	1	399	259.496	17266	0
1_MACS_peak_1214_lociStitched	chr1	104229589	104229985	1	397	259.4592	17267	0
1_MACS_peak_30815_lociStitched	chr9	39464172	39464552	1	381	259.426	17268	0
1_MACS_peak_25564_lociStitched	chr6	24937131	24937518	1	388	259.4061	17269	0
2_MACS_peak_1292_lociStitched	chr1	112135788	112136281	2	445	259.3673	17270	0
1_MACS_peak_15403_lociStitched	chr19	45988816	45989200	1	385	259.2768	17271	0
1_MACS_peak_4696_lociStitched	chr11	25087934	25088415	1	482	259.259	17272	0
1_MACS_peak_9337_lociStitched	chr15	31751003	31751415	1	413	259.1068	17273	0
1_MACS_peak_1630_lociStitched	chr1	151904731	151905089	1	359	258.9772	17274	0
1_MACS_peak_29513_lociStitched	chr8	67466266	67466657	1	392	258.9593	17275	0
1_MACS_peak_21627_lociStitched	chr3	148804012	148804362	1	351	258.895	17276	0
1_MACS_peak_32819_lociStitched	chrY	1550218	1550583	1	366	258.712	17277	0
1_MACS_peak_19328_lociStitched	chr21	35898935	35899328	1	394	258.6726	17278	0
1_MACS_peak_31260_lociStitched	chr9	107684080	107684511	1	432	258.6431	17279	0
1_MACS_peak_32332_lociStitched	chrX	71792307	71792752	1	446	258.5895	17280	0
1_MACS_peak_12690_lociStitched	chr17	43096222	43096653	1	432	258.5138	17281	0
1_MACS_peak_26852_lociStitched	chr6	144670885	144671256	1	372	258.4757	17282	0
1_MACS_peak_3680_lociStitched	chr10	75716620	75716997	1	378	258.245	17283	0
1_MACS_peak_26383_lociStitched	chr6	82463180	82463620	1	441	258.104	17284	0
1_MACS_peak_24565_lociStitched	chr5	126231575	126232040	1	466	258.075	17285	0
1_MACS_peak_28409_lociStitched	chr7	120255546	120255935	1	390	257.8681	17286	0
1_MACS_peak_22278_lociStitched	chr4	8562346	8562704	1	359	257.8674	17287	0
1_MACS_peak_23336_lociStitched	chr4	159698594	159698983	1	390	257.7125	17288	0
1_MACS_peak_29366_lociStitched	chr8	52851853	52852260	1	408	257.7124	17289	0
1_MACS_peak_8335_lociStitched	chr14	42618515	42618934	1	420	257.5593	17290	0
1_MACS_peak_17355_lociStitched	chr2	166342525	166342881	1	357	257.5304	17291	0
1_MACS_peak_3514_lociStitched	chr10	61667762	61668174	1	413	257.5	17292	0
1_MACS_peak_4508_lociStitched	chr11	9271226	9271635	1	410	257.4246	17293	0
1_MACS_peak_537_lociStitched	chr1	32420724	32421117	1	394	257.3757	17294	0
1_MACS_peak_1178_lociStitched	chr1	95538226	95538574	1	349	257.2764	17295	0
1_MACS_peak_9706_lociStitched	chr15	56657230	56657607	1	378	257.2271	17296	0
1_MACS_peak_21543_lociStitched	chr3	139304499	139304949	1	451	257.175	17297	0
1_MACS_peak_32646_lociStitched	chrX	133930809	133931237	1	429	257.1424	17298	0
1_MACS_peak_21631_lociStitched	chr3	148966081	148966520	1	440	257.1223	17299	0
1_MACS_peak_29794_lociStitched	chr8	101317123	101317530	1	408	257.0205	17300	0
1_MACS_peak_13644_lociStitched	chr18	11580436	11580840	1	405	256.9036	17301	0
1_MACS_peak_11565_lociStitched	chr16	81668321	81668725	1	405	256.8632	17302	0
1_MACS_peak_3772_lociStitched	chr10	89400552	89400968	1	417	256.7136	17303	0
1_MACS_peak_29979_lociStitched	chr8	110538517	110538905	1	389	256.5456	17304	0
1_MACS_peak_31848_lociStitched	chrX	10089423	10089874	1	452	256.3484	17305	0
1_MACS_peak_3322_lociStitched	chr10	31217974	31218343	1	370	256.3443	17306	0
1_MACS_peak_12920_lociStitched	chr17	55561896	55562348	1	453	256.3292	17307	0
1_MACS_peak_22823_lociStitched	chr4	83206127	83206488	1	362	256.31	17308	0
1_MACS_peak_13992_lociStitched	chr18	52947938	52948342	1	405	256.2168	17309	0
1_MACS_peak_8130_lociStitched	chr14	19829360	19829773	1	414	256.1839	17310	0
1_MACS_peak_32238_lociStitched	chrX	56755674	56756043	1	370	256.1598	17311	0
1_MACS_peak_12356_lociStitched	chr17	30768474	30768802	1	329	256.1024	17312	0
1_MACS_peak_31163_lociStitched	chr9	97378693	97379026	1	334	256.077	17313	0
1_MACS_peak_29104_lociStitched	chr8	26172666	26173096	1	431	255.936	17314	0
1_MACS_peak_12363_lociStitched	chr17	31318736	31319145	1	410	255.7886	17315	0
1_MACS_peak_26472_lociStitched	chr6	91188703	91189111	1	409	255.7752	17316	0
1_MACS_peak_9572_lociStitched	chr15	47214556	47214964	1	409	255.7752	17317	0
1_MACS_peak_29846_lociStitched	chr8	102927338	102927727	1	390	255.7675	17318	0
1_MACS_peak_18068_lociStitched	chr2	237476299	237476727	1	429	255.73	17319	0
1_MACS_peak_13731_lociStitched	chr18	21926711	21927079	1	369	255.6496	17320	0
1_MACS_peak_20394_lociStitched	chr3	13373184	13373576	1	393	255.6232	17321	0
1_MACS_peak_4474_lociStitched	chr11	6178120	6178483	1	364	255.5883	17322	0
1_MACS_peak_11129_lociStitched	chr16	47813481	47813872	1	392	255.4012	17323	0
1_MACS_peak_6053_lociStitched	chr12	7013997	7014372	1	376	255.3	17324	0
2_MACS_peak_19156_lociStitched	chr21	10989964	10990435	2	468	255.282	17325	0
1_MACS_peak_28881_lociStitched	chr8	9481269	9481644	1	376	255.1875	17326	0
1_MACS_peak_4594_lociStitched	chr11	15671823	15672218	1	396	255.17	17327	0
1_MACS_peak_27555_lociStitched	chr7	49925489	49925885	1	397	255.0636	17328	0
1_MACS_peak_13520_lociStitched	chr18	796583	797006	1	424	255.0267	17329	0
1_MACS_peak_19879_lociStitched	chr22	36865978	36866371	1	394	254.8998	17330	0
1_MACS_peak_31811_lociStitched	chrX	7001450	7001809	1	360	254.89	17331	0
1_MACS_peak_5496_lociStitched	chr11	88681006	88681427	1	422	254.8313	17332	0
1_MACS_peak_24347_lociStitched	chr5	95096136	95096568	1	433	254.7936	17333	0
1_MACS_peak_2804_lociStitched	chr1	234635059	234635454	1	396	254.775	17334	0
1_MACS_peak_23861_lociStitched	chr5	42654539	42654923	1	385	254.6688	17335	0
1_MACS_peak_21062_lociStitched	chr3	73607667	73608167	1	501	254.55	17336	0
1_MACS_peak_15467_lociStitched	chr19	47852615	47852994	1	380	254.4985	17337	0
1_MACS_peak_17041_lociStitched	chr2	110395246	110395623	1	378	254.2488	17338	0
1_MACS_peak_18772_lociStitched	chr20	43238839	43239191	1	353	254.2144	17339	0
1_MACS_peak_21289_lociStitched	chr3	120136336	120136802	1	467	254.1564	17340	0
1_MACS_peak_24380_lociStitched	chr5	98362508	98362901	1	394	254.1531	17341	0
1_MACS_peak_8507_lociStitched	chr14	61090123	61090512	1	390	254.1337	17342	0
1_MACS_peak_30728_lociStitched	chr9	34665583	34666002	1	420	254.1235	17343	0
1_MACS_peak_3101_lociStitched	chr10	13764720	13765167	1	448	254.1195	17344	0
1_MACS_peak_26518_lociStitched	chr6	100036645	100037097	1	453	254.1144	17345	0
1_MACS_peak_15912_lociStitched	chr2	7578635	7579028	1	394	254.0745	17346	0
1_MACS_peak_16703_lociStitched	chr2	71227986	71228366	1	381	254.03	17347	0
1_MACS_peak_13917_lociStitched	chr18	46456490	46456935	1	446	253.9615	17348	0
1_MACS_peak_4465_lociStitched	chr11	3972202	3972610	1	409	253.9392	17349	0
1_MACS_peak_1235_lociStitched	chr1	109419639	109419961	1	323	253.9292	17350	0
1_MACS_peak_30824_lociStitched	chr9	42837901	42838226	1	326	253.9225	17351	0
1_MACS_peak_26365_lociStitched	chr6	77615440	77615849	1	410	253.6209	17352	0
1_MACS_peak_22612_lociStitched	chr4	55296442	55296858	1	417	253.5936	17353	0
1_MACS_peak_22533_lociStitched	chr4	40436076	40436502	1	427	253.5552	17354	0
1_MACS_peak_20203_lociStitched	chr22	46884072	46884486	1	415	253.5336	17355	0
1_MACS_peak_19974_lociStitched	chr22	39381343	39381709	1	367	253.5282	17356	0
1_MACS_peak_6403_lociStitched	chr12	48513152	48513590	1	439	253.5144	17357	0
1_MACS_peak_2371_lociStitched	chr1	199212333	199212737	1	405	253.4696	17358	0
1_MACS_peak_13060_lociStitched	chr17	62491296	62491746	1	451	253.305	17359	0
1_MACS_peak_1339_lociStitched	chr1	115251703	115252103	1	401	253.28	17360	0
1_MACS_peak_7350_lociStitched	chr12	122460521	122460889	1	369	253.2208	17361	0
1_MACS_peak_13900_lociStitched	chr18	46378596	46378993	1	398	253.2066	17362	0
1_MACS_peak_10737_lociStitched	chr16	13904676	13905075	1	400	253.0059	17363	0
1_MACS_peak_23889_lociStitched	chr5	49754352	49754818	1	467	252.9914	17364	0
1_MACS_peak_22725_lociStitched	chr4	76522808	76523186	1	379	252.9576	17365	0
1_MACS_peak_4294_lociStitched	chr10	126659419	126659825	1	407	252.938	17366	0
1_MACS_peak_28396_lociStitched	chr7	119613833	119614212	1	380	252.8688	17367	0
1_MACS_peak_19065_lociStitched	chr20	59395448	59395846	1	399	252.8494	17368	0
1_MACS_peak_25090_lociStitched	chr5	173266725	173267174	1	450	252.787	17369	0
1_MACS_peak_21273_lociStitched	chr3	119278572	119279006	1	435	252.7182	17370	0
1_MACS_peak_15168_lociStitched	chr19	39521654	39522053	1	400	252.6867	17371	0
1_MACS_peak_14445_lociStitched	chr19	6530555	6530954	1	400	252.567	17372	0
1_MACS_peak_11108_lociStitched	chr16	31889142	31889534	1	393	252.5656	17373	0
1_MACS_peak_15990_lociStitched	chr2	11635990	11636365	1	376	252.5625	17374	0
1_MACS_peak_30970_lociStitched	chr9	84783704	84784105	1	402	252.5097	17375	0
1_MACS_peak_25026_lociStitched	chr5	168089985	168090364	1	380	252.4898	17376	0
1_MACS_peak_15419_lociStitched	chr19	46211417	46211802	1	386	252.483	17377	0
2_MACS_peak_32117_lociStitched	chrX	48748619	48749106	2	455	252.4608	17378	0
1_MACS_peak_23929_lociStitched	chr5	54929930	54930266	1	337	252.4032	17379	0
1_MACS_peak_1068_lociStitched	chr1	72172680	72173118	1	439	252.3318	17380	0
1_MACS_peak_2862_lociStitched	chr1	244462978	244463294	1	317	252.326	17381	0
1_MACS_peak_16010_lociStitched	chr2	12641984	12642395	1	412	252.2718	17382	0
1_MACS_peak_23506_lociStitched	chr4	185627300	185627659	1	360	252.1616	17383	0
1_MACS_peak_23343_lociStitched	chr4	159963324	159963712	1	389	252.0836	17384	0
1_MACS_peak_12108_lociStitched	chr17	17685954	17686320	1	367	251.9544	17385	0
1_MACS_peak_21227_lociStitched	chr3	112012622	112012995	1	374	251.8869	17386	0
1_MACS_peak_19243_lociStitched	chr21	26945424	26945802	1	379	251.8614	17387	0
1_MACS_peak_18746_lociStitched	chr20	42511237	42511587	1	351	251.825	17388	0
1_MACS_peak_23902_lociStitched	chr5	53765410	53765781	1	372	251.7977	17389	0
1_MACS_peak_22285_lociStitched	chr4	9382729	9383109	1	381	251.75	17390	0
1_MACS_peak_8677_lociStitched	chr14	72994478	72994914	1	437	251.7464	17391	0
1_MACS_peak_8846_lociStitched	chr14	86558862	86559262	1	401	251.64	17392	0
1_MACS_peak_1903_lociStitched	chr1	162313527	162313909	1	383	251.5852	17393	0
1_MACS_peak_13727_lociStitched	chr18	21769232	21769627	1	396	251.457	17394	0
1_MACS_peak_23235_lociStitched	chr4	144273594	144274062	1	469	251.4564	17395	0
1_MACS_peak_23870_lociStitched	chr5	43039661	43040073	1	413	251.32	17396	0
1_MACS_peak_16985_lociStitched	chr2	99757716	99758113	1	398	251.301	17397	0
1_MACS_peak_13297_lociStitched	chr17	75242922	75243255	1	334	251.2818	17398	0
1_MACS_peak_3889_lociStitched	chr10	97320671	97321057	1	387	251.2474	17399	0
1_MACS_peak_25731_lociStitched	chr6	29974387	29974624	1	238	251.2437	17400	0
1_MACS_peak_10868_lociStitched	chr16	21850705	21851153	1	449	251.2384	17401	0
1_MACS_peak_29274_lociStitched	chr8	37910743	37911140	1	398	251.2216	17402	0
1_MACS_peak_24557_lociStitched	chr5	125938726	125939197	1	472	251.1372	17403	0
1_MACS_peak_12805_lociStitched	chr17	47417955	47418370	1	416	251.1165	17404	0
1_MACS_peak_13043_lociStitched	chr17	62180258	62180657	1	400	251.0907	17405	0
1_MACS_peak_31115_lociStitched	chr9	94349064	94349505	1	442	251.0613	17406	0
1_MACS_peak_22334_lociStitched	chr4	12723781	12724151	1	371	251.045	17407	0
1_MACS_peak_19193_lociStitched	chr21	17829684	17830081	1	398	251.0231	17408	0
1_MACS_peak_12451_lociStitched	chr17	36575520	36575922	1	403	250.9284	17409	0
1_MACS_peak_8491_lociStitched	chr14	59574014	59574409	1	396	250.904	17410	0
1_MACS_peak_6396_lociStitched	chr12	48262521	48262964	1	444	250.8266	17411	0
1_MACS_peak_16960_lociStitched	chr2	99076635	99076993	1	359	250.8148	17412	0
1_MACS_peak_22979_lociStitched	chr4	106382669	106383047	1	379	250.7652	17413	0
1_MACS_peak_5911_lociStitched	chr11	131996447	131996863	1	417	250.6816	17414	0
1_MACS_peak_25154_lociStitched	chr5	176839792	176840201	1	410	250.6352	17415	0
1_MACS_peak_24209_lociStitched	chr5	78431988	78432395	1	408	250.6306	17416	0
1_MACS_peak_8741_lociStitched	chr14	75535747	75536138	1	392	250.5919	17417	0
1_MACS_peak_12641_lociStitched	chr17	41734039	41734440	1	402	250.5047	17418	0
1_MACS_peak_4462_lociStitched	chr11	3965853	3966371	1	519	250.453	17419	0
1_MACS_peak_11159_lociStitched	chr16	50300441	50300818	1	378	250.4411	17420	0
1_MACS_peak_19284_lociStitched	chr21	33144550	33144931	1	382	250.317	17421	0
1_MACS_peak_32433_lociStitched	chrX	102509767	102510120	1	354	250.3123	17422	0
1_MACS_peak_6806_lociStitched	chr12	85430084	85430482	1	399	250.3022	17423	0
1_MACS_peak_6558_lociStitched	chr12	56040218	56040604	1	387	250.2824	17424	0
1_MACS_peak_72_lociStitched	chr1	3566252	3566620	1	369	250.24	17425	0
1_MACS_peak_2250_lociStitched	chr1	186392601	186392953	1	353	250.1664	17426	0
1_MACS_peak_32753_lociStitched	chrX	153281829	153282282	1	454	250.1013	17427	0
1_MACS_peak_31393_lociStitched	chr9	117974390	117974785	1	396	250.0745	17428	0
1_MACS_peak_18933_lociStitched	chr20	51431463	51431816	1	354	250.0652	17429	0
1_MACS_peak_22281_lociStitched	chr4	9002428	9002811	1	384	250.0607	17430	0
1_MACS_peak_18424_lociStitched	chr20	22327796	22328140	1	345	250.0192	17431	0
1_MACS_peak_10508_lociStitched	chr16	2178372	2178795	1	424	249.9084	17432	0
1_MACS_peak_32369_lociStitched	chrX	77913460	77913867	1	408	249.8166	17433	0
1_MACS_peak_6348_lociStitched	chr12	46063561	46063923	1	363	249.78	17434	0
1_MACS_peak_17035_lociStitched	chr2	109834123	109834476	1	354	249.571	17435	0
1_MACS_peak_15344_lociStitched	chr19	44617557	44617932	1	376	249.375	17436	0
1_MACS_peak_20147_lociStitched	chr22	43663913	43664337	1	425	249.3544	17437	0
1_MACS_peak_17376_lociStitched	chr2	171016406	171016786	1	381	249.318	17438	0
1_MACS_peak_18466_lociStitched	chr20	25843488	25843898	1	411	249.28	17439	0
1_MACS_peak_17798_lociStitched	chr2	216301239	216301620	1	382	249.2502	17440	0
1_MACS_peak_11041_lociStitched	chr16	30484028	30484451	1	424	249.2316	17441	0
1_MACS_peak_8779_lociStitched	chr14	77509404	77509748	1	345	249.1936	17442	0
1_MACS_peak_5374_lociStitched	chr11	73684474	73684869	1	396	249.1265	17443	0
1_MACS_peak_124_lociStitched	chr1	8711917	8712347	1	431	249.013	17444	0
1_MACS_peak_15547_lociStitched	chr19	49661044	49661476	1	433	248.9184	17445	0
1_MACS_peak_25428_lociStitched	chr6	12957592	12957975	1	384	248.9117	17446	0
1_MACS_peak_26409_lociStitched	chr6	87441618	87442023	1	406	248.6295	17447	0
1_MACS_peak_32064_lociStitched	chrX	46988759	46989236	1	478	248.5647	17448	0
1_MACS_peak_26088_lociStitched	chr6	43351992	43352465	1	474	248.5615	17449	0
1_MACS_peak_24963_lociStitched	chr5	157861708	157862102	1	395	248.5352	17450	0
1_MACS_peak_8249_lociStitched	chr14	24715793	24716173	1	381	248.444	17451	0
1_MACS_peak_29371_lociStitched	chr8	53429957	53430324	1	368	248.3122	17452	0
1_MACS_peak_13044_lociStitched	chr17	62181879	62182269	1	391	248.118	17453	0
1_MACS_peak_19969_lociStitched	chr22	39297434	39297814	1	381	248.064	17454	0
1_MACS_peak_16332_lociStitched	chr2	45724891	45725256	1	366	248.054	17455	0
1_MACS_peak_11989_lociStitched	chr17	7741851	7742291	1	441	247.984	17456	0
1_MACS_peak_11266_lociStitched	chr16	63652284	63652702	1	419	247.7904	17457	0
1_MACS_peak_2637_lociStitched	chr1	218632795	218633251	1	457	247.6992	17458	0
1_MACS_peak_21889_lociStitched	chr3	177258776	177259116	1	341	247.554	17459	0
1_MACS_peak_12855_lociStitched	chr17	48774480	48774834	1	355	247.4814	17460	0
1_MACS_peak_24931_lociStitched	chr5	156307008	156307387	1	380	247.4112	17461	0
1_MACS_peak_25692_lociStitched	chr6	28129533	28129900	1	368	247.2846	17462	0
1_MACS_peak_3524_lociStitched	chr10	63805327	63805767	1	441	247.236	17463	0
1_MACS_peak_19397_lociStitched	chr21	40833015	40833390	1	376	247.2	17464	0
1_MACS_peak_2927_lociStitched	chr10	952308	952681	1	374	247.1125	17465	0
1_MACS_peak_3033_lociStitched	chr10	8408164	8408555	1	392	247.112	17466	0
1_MACS_peak_21339_lociStitched	chr3	124498737	124499124	1	388	247.0995	17467	0
1_MACS_peak_4896_lociStitched	chr11	57405777	57406181	1	405	247.046	17468	0
1_MACS_peak_18804_lociStitched	chr20	44065382	44065704	1	323	246.8774	17469	0
1_MACS_peak_30936_lociStitched	chr9	79908725	79909128	1	404	246.8375	17470	0
1_MACS_peak_19769_lociStitched	chr22	31063906	31064301	1	396	246.8355	17471	0
1_MACS_peak_22895_lociStitched	chr4	89300181	89300525	1	345	246.82	17472	0
1_MACS_peak_22084_lociStitched	chr3	195474872	195475232	1	361	246.636	17473	0
1_MACS_peak_13210_lociStitched	chr17	73521751	73522136	1	386	246.477	17474	0
1_MACS_peak_12040_lociStitched	chr17	9478840	9479224	1	385	246.4128	17475	0
1_MACS_peak_22361_lociStitched	chr4	15757199	15757657	1	459	246.404	17476	0
2_MACS_peak_14218_lociStitched	chr19	1194306	1194879	2	494	246.3327	17477	0
1_MACS_peak_23109_lociStitched	chr4	123391560	123391942	1	383	246.3136	17478	0
1_MACS_peak_11052_lociStitched	chr16	30639876	30640262	1	387	246.268	17479	0
1_MACS_peak_20383_lociStitched	chr3	12851528	12851893	1	366	246.2655	17480	0
1_MACS_peak_2963_lociStitched	chr10	3874364	3874785	1	422	246.2429	17481	0
1_MACS_peak_24968_lociStitched	chr5	159200068	159200472	1	405	246.1976	17482	0
1_MACS_peak_23593_lociStitched	chr5	1008892	1009267	1	376	246.1875	17483	0
1_MACS_peak_31057_lociStitched	chr9	92762163	92762530	1	368	246.1836	17484	0
1_MACS_peak_21685_lociStitched	chr3	152788963	152789390	1	428	245.9947	17485	0
1_MACS_peak_19935_lociStitched	chr22	38646869	38647291	1	423	245.9416	17486	0
1_MACS_peak_1540_lociStitched	chr1	149605674	149605974	1	301	245.88	17487	0
1_MACS_peak_20553_lociStitched	chr3	33461808	33462179	1	372	245.7875	17488	0
1_MACS_peak_16298_lociStitched	chr2	43652671	43653110	1	440	245.7083	17489	0
1_MACS_peak_19618_lociStitched	chr22	22511329	22511670	1	342	245.6564	17490	0
1_MACS_peak_4418_lociStitched	chr11	2412359	2412764	1	406	245.6325	17491	0
1_MACS_peak_1156_lociStitched	chr1	93416808	93417194	1	387	245.6118	17492	0
1_MACS_peak_7223_lociStitched	chr12	118603976	118604347	1	372	245.3794	17493	0
1_MACS_peak_10167_lociStitched	chr15	84836232	84836551	1	320	245.311	17494	0
1_MACS_peak_6889_lociStitched	chr12	95205955	95206341	1	387	245.303	17495	0
1_MACS_peak_31159_lociStitched	chr9	97366961	97367341	1	381	245.29	17496	0
1_MACS_peak_15988_lociStitched	chr2	11618577	11618937	1	361	245.196	17497	0
1_MACS_peak_17556_lociStitched	chr2	192604348	192604724	1	377	245.152	17498	0
1_MACS_peak_14717_lociStitched	chr19	13029773	13030163	1	391	245.115	17499	0
1_MACS_peak_23795_lociStitched	chr5	33122478	33122827	1	350	245.0329	17500	0
1_MACS_peak_28962_lociStitched	chr8	12522736	12523104	1	369	245.0144	17501	0
1_MACS_peak_4503_lociStitched	chr11	8769579	8769993	1	415	245.0052	17502	0
