REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	LP-1.jin.bam
1_MACS_peak_15692_lociStitched	chr19	53970980	53971484	1	505	428.7024
1_MACS_peak_18101_lociStitched	chr2	239229264	239229768	1	505	355.37039999999996
1_MACS_peak_22164_lociStitched	chr4	1161044	1161548	1	505	651.4704
1_MACS_peak_23396_lociStitched	chr4	174176134	174176638	1	505	402.192
1_MACS_peak_25719_lociStitched	chr6	29596129	29596633	1	505	325.4832
1_MACS_peak_31021_lociStitched	chr9	90625116	90625620	1	505	311.3712
1_MACS_peak_74_lociStitched	chr1	3773322	3773825	1	504	455.3156
1_MACS_peak_479_lociStitched	chr1	28356123	28356626	1	504	392.6418
1_MACS_peak_1184_lociStitched	chr1	98324800	98325303	1	504	296.5688
1_MACS_peak_2117_lociStitched	chr1	178897302	178897805	1	504	418.99899999999997
1_MACS_peak_2524_lociStitched	chr1	206785299	206785802	1	504	539.1657
1_MACS_peak_3643_lociStitched	chr10	74082262	74082765	1	504	331.7788
1_MACS_peak_10771_lociStitched	chr16	14766260	14766763	1	504	315.2804
1_MACS_peak_13108_lociStitched	chr17	66097695	66098198	1	504	354.9168
1_MACS_peak_13825_lociStitched	chr18	42289332	42289835	1	504	362.5121
1_MACS_peak_26521_lociStitched	chr6	103944530	103945033	1	504	308.4396
1_MACS_peak_31728_lociStitched	chr9	139257799	139258302	1	504	887.4932
1_MACS_peak_1018_lociStitched	chr1	62190298	62190800	1	503	484.3798
1_MACS_peak_1418_lociStitched	chr1	121143330	121143832	1	503	499.3394
1_MACS_peak_4598_lociStitched	chr11	16902941	16903443	1	503	321.12940000000003
1_MACS_peak_5912_lociStitched	chr11	132159138	132159640	1	503	376.751
1_MACS_peak_6270_lociStitched	chr12	28695689	28696191	1	503	340.95840000000004
1_MACS_peak_8060_lociStitched	chr13	103244449	103244951	1	503	397.4334
1_MACS_peak_12472_lociStitched	chr17	37213264	37213766	1	503	552.8024
1_MACS_peak_12615_lociStitched	chr17	40912939	40913441	1	503	323.79
1_MACS_peak_12679_lociStitched	chr17	42619416	42619918	1	503	299.89480000000003
1_MACS_peak_14228_lociStitched	chr19	1266620	1267122	1	503	431.469
1_MACS_peak_25883_lociStitched	chr6	32911776	32912278	1	503	333.8802
1_MACS_peak_29441_lociStitched	chr8	60964387	60964889	1	503	366.56039999999996
1_MACS_peak_966_lociStitched	chr1	55181494	55181995	1	502	412.0224
1_MACS_peak_1093_lociStitched	chr1	84543153	84543654	1	502	339.3273
1_MACS_peak_2589_lociStitched	chr1	211556036	211556537	1	502	462.92400000000004
1_MACS_peak_8762_lociStitched	chr14	77330242	77330743	1	502	351.9024
1_MACS_peak_9095_lociStitched	chr14	102770957	102771458	1	502	283.76640000000003
1_MACS_peak_13657_lociStitched	chr18	12038619	12039120	1	502	353.4054
1_MACS_peak_14631_lociStitched	chr19	11466106	11466607	1	502	483.06419999999997
1_MACS_peak_15665_lociStitched	chr19	52873175	52873676	1	502	342.8343
1_MACS_peak_19552_lociStitched	chr22	18632181	18632682	1	502	424.6977
1_MACS_peak_21940_lociStitched	chr3	182643484	182643985	1	502	434.0163
1_MACS_peak_21995_lociStitched	chr3	185660804	185661305	1	502	363.2751
1_MACS_peak_23129_lociStitched	chr4	124510121	124510622	1	502	283.3656
1_MACS_peak_23782_lociStitched	chr5	32214815	32215316	1	502	301.602
1_MACS_peak_24012_lociStitched	chr5	60139538	60140039	1	502	449.5473
1_MACS_peak_24049_lociStitched	chr5	65120466	65120967	1	502	384.6678
1_MACS_peak_32048_lociStitched	chrX	45618006	45618507	1	502	315.47970000000004
1_MACS_peak_485_lociStitched	chr1	28571591	28572091	1	501	340.75
1_MACS_peak_1541_lociStitched	chr1	149683561	149684061	1	501	420.45
1_MACS_peak_5076_lociStitched	chr11	64490653	64491153	1	501	442.65
1_MACS_peak_5544_lociStitched	chr11	98891053	98891553	1	501	301.85
1_MACS_peak_9526_lociStitched	chr15	44601139	44601639	1	501	365.0
1_MACS_peak_16617_lociStitched	chr2	65659221	65659721	1	501	418.85
1_MACS_peak_17143_lociStitched	chr2	118572302	118572802	1	501	563.8499999999999
1_MACS_peak_17940_lociStitched	chr2	228173746	228174246	1	501	345.3
1_MACS_peak_21062_lociStitched	chr3	73607667	73608167	1	501	254.55
1_MACS_peak_24717_lociStitched	chr5	138750090	138750590	1	501	379.3
1_MACS_peak_27255_lociStitched	chr7	23041908	23042408	1	501	414.35
1_MACS_peak_28273_lociStitched	chr7	105472852	105473352	1	501	314.2
1_MACS_peak_28456_lociStitched	chr7	126010896	126011396	1	501	438.85
1_MACS_peak_1800_lociStitched	chr1	157151411	157151910	1	500	339.5695
1_MACS_peak_3756_lociStitched	chr10	88126616	88127115	1	500	328.79110000000003
1_MACS_peak_10987_lociStitched	chr16	29783445	29783944	1	500	315.9169
1_MACS_peak_17744_lociStitched	chr2	204892203	204892702	1	500	321.0566
1_MACS_peak_19407_lociStitched	chr21	43293805	43294304	1	500	321.15639999999996
1_MACS_peak_21470_lociStitched	chr3	133182577	133183076	1	500	292.913
1_MACS_peak_358_lociStitched	chr1	24677364	24677862	1	499	280.2246
1_MACS_peak_4593_lociStitched	chr11	14926558	14927056	1	499	499.59360000000004
1_MACS_peak_4698_lociStitched	chr11	26003781	26004279	1	499	328.4808
1_MACS_peak_6966_lociStitched	chr12	101673906	101674404	1	499	560.001
1_MACS_peak_12544_lociStitched	chr17	38716758	38717256	1	499	363.4902
1_MACS_peak_13519_lociStitched	chr18	790795	791293	1	499	267.72479999999996
1_MACS_peak_13734_lociStitched	chr18	22072196	22072694	1	499	347.0562
1_MACS_peak_22408_lociStitched	chr4	23615794	23616292	1	499	484.0062
1_MACS_peak_23284_lociStitched	chr4	150769341	150769839	1	499	504.17519999999996
1_MACS_peak_26340_lociStitched	chr6	73890309	73890807	1	499	383.5098
1_MACS_peak_26366_lociStitched	chr6	78258727	78259225	1	499	313.74
1_MACS_peak_27052_lociStitched	chr7	2598623	2599121	1	499	358.4604
1_MACS_peak_4439_lociStitched	chr11	3186076	3186573	1	498	494.4653
1_MACS_peak_6792_lociStitched	chr12	80547710	80548207	1	498	396.2084
1_MACS_peak_16908_lociStitched	chr2	91957331	91957828	1	498	291.83840000000004
1_MACS_peak_18990_lociStitched	chr20	53399038	53399535	1	498	272.90270000000004
1_MACS_peak_20450_lociStitched	chr3	16929315	16929812	1	498	362.8597
1_MACS_peak_23990_lociStitched	chr5	56134496	56134993	1	498	264.5034
1_MACS_peak_27025_lociStitched	chr7	1014680	1015177	1	498	718.2147
1_MACS_peak_1215_lociStitched	chr1	104230996	104231492	1	497	298.592
1_MACS_peak_2513_lociStitched	chr1	206541837	206542333	1	497	352.20959999999997
1_MACS_peak_10631_lociStitched	chr16	7102398	7102894	1	497	308.6112
1_MACS_peak_11368_lociStitched	chr16	69458499	69458995	1	497	390.1536
1_MACS_peak_14612_lociStitched	chr19	10981160	10981656	1	497	397.29600000000005
1_MACS_peak_21359_lociStitched	chr3	125555329	125555825	1	497	331.9232
1_MACS_peak_22568_lociStitched	chr4	47487254	47487750	1	497	503.29119999999995
1_MACS_peak_22617_lociStitched	chr4	56419833	56420329	1	497	283.76160000000004
1_MACS_peak_22710_lociStitched	chr4	75625391	75625887	1	497	501.704
1_MACS_peak_30699_lociStitched	chr9	33403048	33403544	1	497	384.40000000000003
1_MACS_peak_32586_lociStitched	chrX	127914502	127914998	1	497	293.3344
1_MACS_peak_2526_lociStitched	chr1	206858204	206858699	1	496	374.319
1_MACS_peak_3598_lociStitched	chr10	71168666	71169161	1	496	688.1985000000001
1_MACS_peak_8363_lociStitched	chr14	50159713	50160208	1	496	305.1675
1_MACS_peak_14150_lociStitched	chr18	75065755	75066250	1	496	267.84450000000004
1_MACS_peak_18843_lociStitched	chr20	46118884	46119379	1	496	319.17600000000004
1_MACS_peak_32330_lociStitched	chrX	71458420	71458915	1	496	433.125
1_MACS_peak_32639_lociStitched	chrX	133594191	133594686	1	496	438.669
1_MACS_peak_6206_lociStitched	chr12	16064223	16064717	1	495	548.6364
1_MACS_peak_9037_lociStitched	chr14	98641361	98641855	1	495	345.059
1_MACS_peak_11508_lociStitched	chr16	79319183	79319677	1	495	341.107
1_MACS_peak_15043_lociStitched	chr19	33463105	33463599	1	495	483.626
1_MACS_peak_15818_lociStitched	chr19	58144526	58145020	1	495	332.0174
1_MACS_peak_15833_lociStitched	chr19	58609130	58609624	1	495	521.8616
1_MACS_peak_17220_lociStitched	chr2	131148958	131149452	1	495	372.8712
1_MACS_peak_20947_lociStitched	chr3	59373992	59374486	1	495	361.9044
1_MACS_peak_24822_lociStitched	chr5	144788237	144788731	1	495	296.5976
1_MACS_peak_26901_lociStitched	chr6	155739244	155739738	1	495	372.3278
1_MACS_peak_27139_lociStitched	chr7	7233608	7234102	1	495	349.4556
1_MACS_peak_29454_lociStitched	chr8	61704962	61705456	1	495	412.8852
1_MACS_peak_31889_lociStitched	chrX	15353144	15353638	1	495	420.2952
2_MACS_peak_1292_lociStitched	chr1	112135788	112136281	2	445	259.3673
1_MACS_peak_2697_lociStitched	chr1	226128640	226129133	1	494	372.4615
1_MACS_peak_4402_lociStitched	chr11	928588	929081	1	494	323.6545
2_MACS_peak_6132_lociStitched	chr12	10707318	10707811	2	473	262.9169
1_MACS_peak_10558_lociStitched	chr16	3156101	3156594	1	494	1073.6553999999999
1_MACS_peak_10914_lociStitched	chr16	25043040	25043533	1	494	457.2575
1_MACS_peak_19255_lociStitched	chr21	28951475	28951968	1	494	373.201
1_MACS_peak_26702_lociStitched	chr6	126277910	126278403	1	494	424.71950000000004
1_MACS_peak_2059_lociStitched	chr1	172875112	172875604	1	493	309.3696
1_MACS_peak_3549_lociStitched	chr10	65879948	65880440	1	493	529.1952
1_MACS_peak_8417_lociStitched	chr14	52536033	52536525	1	493	353.6988
1_MACS_peak_8953_lociStitched	chr14	93230208	93230700	1	493	361.4232
1_MACS_peak_11410_lociStitched	chr16	70828283	70828775	1	493	328.5576
1_MACS_peak_23704_lociStitched	chr5	14244698	14245190	1	493	383.6616
1_MACS_peak_25721_lociStitched	chr6	29617427	29617919	1	493	595.0248
1_MACS_peak_26483_lociStitched	chr6	96173732	96174224	1	493	385.28520000000003
1_MACS_peak_29594_lociStitched	chr8	78997689	78998181	1	493	363.78479999999996
1_MACS_peak_15672_lociStitched	chr19	53192995	53193486	1	492	375.5168
1_MACS_peak_19452_lociStitched	chr21	44985106	44985597	1	492	357.59529999999995
1_MACS_peak_22318_lociStitched	chr4	10855134	10855625	1	492	332.30879999999996
1_MACS_peak_24688_lociStitched	chr5	137548571	137549062	1	492	732.4247
1_MACS_peak_25284_lociStitched	chr6	3227379	3227870	1	492	364.6657
1_MACS_peak_27424_lociStitched	chr7	38948330	38948821	1	492	437.0882
1_MACS_peak_28938_lociStitched	chr8	11541122	11541613	1	492	338.83910000000003
1_MACS_peak_1419_lociStitched	chr1	121260897	121261387	1	491	380.97499999999997
1_MACS_peak_2159_lociStitched	chr1	182228906	182229396	1	491	276.21299999999997
1_MACS_peak_3171_lociStitched	chr10	19739071	19739561	1	491	328.69199999999995
1_MACS_peak_3257_lociStitched	chr10	24746909	24747399	1	491	244.85299999999998
1_MACS_peak_6317_lociStitched	chr12	40602817	40603307	1	491	287.679
1_MACS_peak_8194_lociStitched	chr14	23322370	23322860	1	491	541.842
1_MACS_peak_8239_lociStitched	chr14	24630475	24630965	1	491	341.726
1_MACS_peak_13955_lociStitched	chr18	48623944	48624434	1	491	432.229
1_MACS_peak_14541_lociStitched	chr19	8635853	8636343	1	491	342.216
1_MACS_peak_15232_lociStitched	chr19	41082710	41083200	1	491	454.965
1_MACS_peak_15459_lociStitched	chr19	47733974	47734464	1	491	330.211
1_MACS_peak_20415_lociStitched	chr3	14782625	14783115	1	491	343.931
1_MACS_peak_22635_lociStitched	chr4	57665957	57666447	1	491	489.118
1_MACS_peak_25485_lociStitched	chr6	16481049	16481539	1	491	342.363
1_MACS_peak_25546_lociStitched	chr6	22955107	22955597	1	491	294.196
1_MACS_peak_1958_lociStitched	chr1	165752973	165753462	1	490	352.1778
1_MACS_peak_3975_lociStitched	chr10	102295644	102296133	1	490	476.1393
1_MACS_peak_4295_lociStitched	chr10	126678061	126678550	1	490	312.8133
1_MACS_peak_7858_lociStitched	chr13	53055428	53055917	1	490	378.0948
1_MACS_peak_8271_lociStitched	chr14	31091521	31092010	1	490	437.01930000000004
1_MACS_peak_8384_lociStitched	chr14	50574215	50574704	1	490	309.1458
1_MACS_peak_9749_lociStitched	chr15	58920698	58921187	1	490	357.0678
1_MACS_peak_10131_lociStitched	chr15	81586577	81587066	1	490	380.0508
1_MACS_peak_10745_lociStitched	chr16	14290783	14291272	1	490	360.8331
1_MACS_peak_11787_lociStitched	chr17	1551747	1552236	1	490	504.25679999999994
1_MACS_peak_12419_lociStitched	chr17	34797740	34798229	1	490	405.6255
1_MACS_peak_16491_lociStitched	chr2	60808606	60809095	1	490	376.3833
1_MACS_peak_18315_lociStitched	chr20	9488213	9488702	1	490	270.6615
1_MACS_peak_20328_lociStitched	chr3	8699348	8699837	1	490	362.3001
1_MACS_peak_22709_lociStitched	chr4	75263889	75264378	1	490	302.691
1_MACS_peak_22947_lociStitched	chr4	100906993	100907482	1	490	288.5589
1_MACS_peak_27415_lociStitched	chr7	37534752	37535241	1	490	296.6274
1_MACS_peak_29028_lociStitched	chr8	22312903	22313392	1	490	318.0456
1_MACS_peak_31336_lociStitched	chr9	114423850	114424339	1	490	368.217
1_MACS_peak_31763_lociStitched	chr9	140118101	140118590	1	490	747.8277
1_MACS_peak_31798_lociStitched	chrX	1710549	1711038	1	490	288.1677
1_MACS_peak_32375_lociStitched	chrX	80065580	80066069	1	490	404.1096
1_MACS_peak_3055_lociStitched	chr10	11297771	11298259	1	489	339.2088
1_MACS_peak_4098_lociStitched	chr10	111644181	111644669	1	489	363.80400000000003
1_MACS_peak_5232_lociStitched	chr11	66880334	66880822	1	489	371.9048
1_MACS_peak_7771_lociStitched	chr13	46626393	46626881	1	489	473.99440000000004
1_MACS_peak_10688_lociStitched	chr16	11551813	11552301	1	489	343.8936
1_MACS_peak_16409_lociStitched	chr2	53979333	53979821	1	489	341.5512
1_MACS_peak_28272_lociStitched	chr7	105461697	105462185	1	489	410.2128
1_MACS_peak_1820_lociStitched	chr1	159906628	159907115	1	488	337.491
1_MACS_peak_2741_lociStitched	chr1	228400887	228401374	1	488	378.5938
1_MACS_peak_4351_lociStitched	chr10	135333793	135334280	1	488	502.3892
1_MACS_peak_4472_lociStitched	chr11	5389984	5390471	1	488	305.05679999999995
1_MACS_peak_5621_lociStitched	chr11	111101311	111101798	1	488	487.5357000000001
1_MACS_peak_7532_lociStitched	chr12	133050694	133051181	1	488	376.9867
1_MACS_peak_10377_lociStitched	chr15	99630295	99630782	1	488	426.1737
1_MACS_peak_19151_lociStitched	chr21	9661975	9662462	1	488	613.2791000000001
1_MACS_peak_20993_lociStitched	chr3	66271340	66271827	1	488	498.0062
1_MACS_peak_23331_lociStitched	chr4	159289410	159289897	1	488	446.579
1_MACS_peak_25091_lociStitched	chr5	173311349	173311836	1	488	280.2198
1_MACS_peak_26333_lociStitched	chr6	72233503	72233990	1	488	309.63460000000003
1_MACS_peak_28732_lociStitched	chr7	151038879	151039366	1	488	312.06960000000004
1_MACS_peak_31781_lociStitched	chr9	140500082	140500569	1	488	452.2769
2_MACS_peak_32117_lociStitched	chrX	48748619	48749106	2	455	252.46079999999998
1_MACS_peak_385_lociStitched	chr1	25291942	25292428	1	487	353.322
1_MACS_peak_464_lociStitched	chr1	27561168	27561654	1	487	408.1914
1_MACS_peak_2254_lociStitched	chr1	186721016	186721502	1	487	345.3516
1_MACS_peak_2642_lociStitched	chr1	220267468	220267954	1	487	450.0846
1_MACS_peak_6799_lociStitched	chr12	80694014	80694500	1	487	330.8202
1_MACS_peak_7061_lociStitched	chr12	108943369	108943855	1	487	333.9306
1_MACS_peak_8430_lociStitched	chr14	53574927	53575413	1	487	414.072
1_MACS_peak_17999_lociStitched	chr2	232629799	232630285	1	487	326.6406
1_MACS_peak_22820_lociStitched	chr4	82588291	82588777	1	487	507.43260000000004
1_MACS_peak_24680_lociStitched	chr5	136390000	136390486	1	487	339.4224
1_MACS_peak_24820_lociStitched	chr5	144522085	144522571	1	487	313.85880000000003
1_MACS_peak_26266_lociStitched	chr6	53516510	53516996	1	487	397.8882
1_MACS_peak_664_lociStitched	chr1	38397001	38397486	1	486	494.603
1_MACS_peak_2634_lociStitched	chr1	218341471	218341956	1	486	320.1485
1_MACS_peak_5884_lociStitched	chr11	129397291	129397776	1	486	290.22400000000005
1_MACS_peak_6256_lociStitched	chr12	27175497	27175982	1	486	524.0425
1_MACS_peak_8055_lociStitched	chr13	101217016	101217501	1	486	355.4565
1_MACS_peak_8244_lociStitched	chr14	24684792	24685277	1	486	329.75149999999996
1_MACS_peak_17006_lociStitched	chr2	103352879	103353364	1	486	335.61999999999995
1_MACS_peak_18977_lociStitched	chr20	52684357	52684842	1	486	355.214
1_MACS_peak_20696_lociStitched	chr3	46152022	46152507	1	486	341.29449999999997
1_MACS_peak_21871_lociStitched	chr3	176586347	176586832	1	486	368.697
1_MACS_peak_25469_lociStitched	chr6	15255384	15255869	1	486	455.8515
1_MACS_peak_28393_lociStitched	chr7	119607165	119607650	1	486	292.16400000000004
1_MACS_peak_30515_lociStitched	chr9	6079836	6080321	1	486	325.0955
1_MACS_peak_30800_lociStitched	chr9	37753753	37754238	1	486	395.4205
1_MACS_peak_1601_lociStitched	chr1	151118666	151119150	1	485	443.0536
1_MACS_peak_10053_lociStitched	chr15	75398260	75398744	1	485	314.98720000000003
1_MACS_peak_10416_lociStitched	chr15	101798889	101799373	1	485	342.5752
1_MACS_peak_12420_lociStitched	chr17	34842496	34842980	1	485	419.7732
1_MACS_peak_16131_lociStitched	chr2	27318826	27319310	1	485	421.6124
1_MACS_peak_17777_lociStitched	chr2	209676240	209676724	1	485	530.9964
1_MACS_peak_18680_lociStitched	chr20	37101440	37101924	1	485	651.222
1_MACS_peak_21684_lociStitched	chr3	152760985	152761469	1	485	492.22799999999995
1_MACS_peak_24298_lociStitched	chr5	88649522	88650006	1	485	314.0192
1_MACS_peak_27957_lociStitched	chr7	89869202	89869686	1	485	368.1304
1_MACS_peak_30286_lociStitched	chr8	138351077	138351561	1	485	461.978
1_MACS_peak_31154_lociStitched	chr9	97021575	97022059	1	485	414.1588
1_MACS_peak_527_lociStitched	chr1	31627938	31628421	1	484	453.4887
1_MACS_peak_9384_lociStitched	chr15	38509711	38510194	1	484	273.28139999999996
1_MACS_peak_14991_lociStitched	chr19	21541819	21542302	1	484	384.7578
1_MACS_peak_17395_lociStitched	chr2	173422638	173423121	1	484	335.9265
1_MACS_peak_18370_lociStitched	chr20	15982803	15983286	1	484	325.3488
1_MACS_peak_23485_lociStitched	chr4	185323133	185323616	1	484	263.9595
1_MACS_peak_23893_lociStitched	chr5	50546583	50547066	1	484	292.55310000000003
1_MACS_peak_26316_lociStitched	chr6	69344539	69345022	1	484	443.2974
1_MACS_peak_380_lociStitched	chr1	25076230	25076712	1	483	300.0932
1_MACS_peak_3037_lociStitched	chr10	10815348	10815830	1	483	308.86560000000003
1_MACS_peak_10814_lociStitched	chr16	17369930	17370412	1	483	295.5142
1_MACS_peak_11950_lociStitched	chr17	7036788	7037270	1	483	288.959
1_MACS_peak_14047_lociStitched	chr18	56936014	56936496	1	483	331.0858
1_MACS_peak_22026_lociStitched	chr3	187456140	187456622	1	483	286.5972
1_MACS_peak_24138_lociStitched	chr5	72921498	72921980	1	483	405.0246
1_MACS_peak_25475_lociStitched	chr6	16130785	16131267	1	483	342.17179999999996
1_MACS_peak_26479_lociStitched	chr6	96133610	96134092	1	483	261.8706
1_MACS_peak_29772_lociStitched	chr8	100767138	100767620	1	483	273.5832
1_MACS_peak_31785_lociStitched	chrX	951257	951739	1	483	552.9504
1_MACS_peak_32589_lociStitched	chrX	128674163	128674645	1	483	575.6526
1_MACS_peak_265_lociStitched	chr1	19278156	19278637	1	482	287.4937
1_MACS_peak_3070_lociStitched	chr10	11784366	11784847	1	482	456.7576
1_MACS_peak_4696_lociStitched	chr11	25087934	25088415	1	482	259.259
1_MACS_peak_4778_lociStitched	chr11	35965507	35965988	1	482	408.2247
1_MACS_peak_12590_lociStitched	chr17	40684079	40684560	1	482	488.45550000000003
1_MACS_peak_13946_lociStitched	chr18	48085950	48086431	1	482	332.852
1_MACS_peak_14657_lociStitched	chr19	11909338	11909819	1	482	367.6764
1_MACS_peak_15516_lociStitched	chr19	49223946	49224427	1	482	436.0265
1_MACS_peak_15787_lociStitched	chr19	57078359	57078840	1	482	316.2575
1_MACS_peak_17581_lociStitched	chr2	198063282	198063763	1	482	343.2416
1_MACS_peak_20293_lociStitched	chr3	4880700	4881181	1	482	266.76259999999996
1_MACS_peak_22283_lociStitched	chr4	9153916	9154397	1	482	361.712
1_MACS_peak_28227_lociStitched	chr7	103417899	103418380	1	482	415.1511
1_MACS_peak_29542_lociStitched	chr8	71127493	71127974	1	482	288.8405
1_MACS_peak_1784_lociStitched	chr1	156541939	156542419	1	481	396.72
1_MACS_peak_1828_lociStitched	chr1	160071011	160071491	1	481	457.344
1_MACS_peak_2064_lociStitched	chr1	173413076	173413556	1	481	265.2
1_MACS_peak_3182_lociStitched	chr10	21879939	21880419	1	481	309.504
1_MACS_peak_9239_lociStitched	chr15	23577139	23577619	1	481	390.384
1_MACS_peak_10379_lociStitched	chr15	99647695	99648175	1	481	340.512
1_MACS_peak_10851_lociStitched	chr16	20752732	20753212	1	481	928.8000000000001
1_MACS_peak_13930_lociStitched	chr18	47720937	47721417	1	481	304.752
