REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	02_0EWO_0229Kronos_MM1S-No-Treatment-2_H3K18Ac_hs-dm_i04.bam	36_0EXO_0229Kronos_MM1S-No-Treatment-2_Input_hs_i78.bam
1_MACS_peak_17716_lociStitched	chr21	30271601	30272763	1	1163	559.2706000000001	153.1516
1_MACS_peak_21247_lociStitched	chr4	77541930	77543092	1	1163	680.0024000000001	186.501
1_MACS_peak_24111_lociStitched	chr6	27869965	27871127	1	1163	1020.236	204.512
1_MACS_peak_24114_lociStitched	chr6	28091918	28093080	1	1163	986.1894	231.81900000000002
1_MACS_peak_24500_lociStitched	chr6	51928155	51929317	1	1163	951.678	239.8368
1_MACS_peak_27150_lociStitched	chr7	152685948	152687110	1	1163	572.4012	118.8726
1_MACS_peak_30099_lociStitched	chrX	46988374	46989536	1	1163	859.6476	144.7852
1_MACS_peak_30473_lociStitched	chrX	118532843	118534005	1	1163	771.1032	136.1864
1_MACS_peak_30514_lociStitched	chrX	123012250	123013412	1	1163	737.7538000000001	148.61980000000003
1_MACS_peak_5098_lociStitched	chr11	65584921	65586082	1	1162	859.4883	88.236
1_MACS_peak_11516_lociStitched	chr17	29421863	29423024	1	1162	579.9195	127.36170000000001
1_MACS_peak_15424_lociStitched	chr2	102971973	102973134	1	1162	682.3197	129.9159
1_MACS_peak_20957_lociStitched	chr4	33581014	33582175	1	1162	667.3428	150.1173
1_MACS_peak_22258_lociStitched	chr5	20790820	20791981	1	1162	597.3344999999999	223.1442
1_MACS_peak_22395_lociStitched	chr5	44932810	44933971	1	1162	686.0349	160.4502
1_MACS_peak_22510_lociStitched	chr5	58448376	58449537	1	1162	606.6225	186.921
1_MACS_peak_23659_lociStitched	chr5	177252245	177253406	1	1162	506.7765	109.0179
1_MACS_peak_24006_lociStitched	chr6	24645620	24646781	1	1162	831.5082	251.47259999999997
1_MACS_peak_30286_lociStitched	chrX	70417290	70418451	1	1162	693.4653000000001	241.9524
1_MACS_peak_2243_lociStitched	chr1	187590953	187592113	1	1161	1016.276	295.916
1_MACS_peak_6320_lociStitched	chr12	32081239	32082399	1	1161	588.932	163.096
1_MACS_peak_7747_lociStitched	chr13	51467912	51469072	1	1161	616.888	116.812
1_MACS_peak_17841_lociStitched	chr21	37887324	37888484	1	1161	685.444	138.852
1_MACS_peak_19898_lociStitched	chr3	129223111	129224271	1	1161	556.452	160.196
1_MACS_peak_28031_lociStitched	chr8	101571176	101572336	1	1161	928.812	97.672
1_MACS_peak_1563_lociStitched	chr1	147550903	147552062	1	1160	820.1084	177.7906
1_MACS_peak_7138_lociStitched	chr12	107380180	107381339	1	1160	756.0157	168.7504
1_MACS_peak_7799_lociStitched	chr13	70664017	70665176	1	1160	531.981	132.0101
1_MACS_peak_12024_lociStitched	chr17	55037689	55038848	1	1160	1786.9462	314.089
1_MACS_peak_14216_lociStitched	chr19	55008897	55010056	1	1160	809.0979000000001	83.33210000000001
1_MACS_peak_15203_lociStitched	chr2	79895563	79896722	1	1160	854.4148	128.18540000000002
1_MACS_peak_17428_lociStitched	chr20	49434511	49435670	1	1160	1034.0598	160.6374
1_MACS_peak_19875_lociStitched	chr3	128725210	128726369	1	1160	546.8162	154.72650000000002
1_MACS_peak_22537_lociStitched	chr5	61877380	61878539	1	1160	526.3019	165.2734
1_MACS_peak_25943_lociStitched	chr7	37825974	37827133	1	1160	635.8274	210.4744
1_MACS_peak_26263_lociStitched	chr7	74179412	74180571	1	1160	624.5851	219.051
1_MACS_peak_27164_lociStitched	chr7	154383102	154384261	1	1160	674.8857	240.60840000000002
1_MACS_peak_29348_lociStitched	chr9	115479546	115480705	1	1160	1416.5298	171.0684
1_MACS_peak_29583_lociStitched	chr9	131464263	131465422	1	1160	602.7959	195.52329999999998
1_MACS_peak_4212_lociStitched	chr10	120863539	120864697	1	1159	932.8847999999999	130.1592
1_MACS_peak_6171_lociStitched	chr12	16827739	16828897	1	1159	697.8108	201.7236
1_MACS_peak_10899_lociStitched	chr16	78133217	78134375	1	1159	891.8916	179.2584
1_MACS_peak_18177_lociStitched	chr22	25833298	25834456	1	1159	603.5495999999999	152.6244
1_MACS_peak_19356_lociStitched	chr3	57984174	57985332	1	1159	693.6419999999999	196.7442
1_MACS_peak_19731_lociStitched	chr3	118245573	118246731	1	1159	632.7312	200.7972
1_MACS_peak_20055_lociStitched	chr3	147430455	147431613	1	1159	647.901	89.51339999999999
1_MACS_peak_27745_lociStitched	chr8	60742505	60743663	1	1159	651.7224	151.698
1_MACS_peak_28578_lociStitched	chr9	7461906	7463064	1	1159	698.6214	182.2692
1_MACS_peak_3339_lociStitched	chr10	33775535	33776692	1	1158	678.4648000000001	184.5415
1_MACS_peak_14281_lociStitched	chr19	58280693	58281850	1	1158	901.9971999999999	136.8731
1_MACS_peak_15162_lociStitched	chr2	74197687	74198844	1	1158	702.5304	224.8051
1_MACS_peak_24906_lociStitched	chr6	106972758	106973915	1	1158	716.5301	217.516
1_MACS_peak_30086_lociStitched	chrX	46389323	46390480	1	1158	757.0251	125.9973
1_MACS_peak_30353_lociStitched	chrX	78407940	78409097	1	1158	525.278	123.2205
1_MACS_peak_2511_lociStitched	chr1	208429092	208430248	1	1157	688.8604	249.00240000000002
1_MACS_peak_3268_lociStitched	chr10	25240987	25242143	1	1157	629.0952	65.7764
1_MACS_peak_3894_lociStitched	chr10	93149304	93150460	1	1157	687.1264	250.852
1_MACS_peak_10665_lociStitched	chr16	57048296	57049452	1	1157	1187.5588	282.8732
1_MACS_peak_12807_lociStitched	chr18	37375730	37376886	1	1157	688.2824	110.2824
1_MACS_peak_17564_lociStitched	chr20	60641149	60642305	1	1157	974.3924	130.05
1_MACS_peak_18037_lociStitched	chr22	18574082	18575238	1	1157	739.6088000000001	283.91360000000003
1_MACS_peak_21317_lociStitched	chr4	82717610	82718766	1	1157	631.8696	175.82760000000002
1_MACS_peak_23664_lociStitched	chr5	177580013	177581169	1	1157	951.2724	315.35679999999996
1_MACS_peak_24_lociStitched	chr1	1352822	1353977	1	1156	661.0065000000001	248.787
1_MACS_peak_3487_lociStitched	chr10	54171289	54172444	1	1156	679.14	174.0585
1_MACS_peak_7593_lociStitched	chr13	33029463	33030618	1	1156	678.216	75.768
1_MACS_peak_16723_lociStitched	chr2	241975804	241976959	1	1156	538.692	129.129
1_MACS_peak_20168_lociStitched	chr3	158099759	158100914	1	1156	953.2215	212.52
1_MACS_peak_20954_lociStitched	chr4	31618819	31619974	1	1156	648.9944999999999	209.74800000000002
1_MACS_peak_22997_lociStitched	chr5	123369861	123371016	1	1156	623.007	207.7845
1_MACS_peak_23354_lociStitched	chr5	149240229	149241384	1	1156	681.2189999999999	138.138
1_MACS_peak_27657_lociStitched	chr8	48832066	48833221	1	1156	813.351	260.2215
1_MACS_peak_28835_lociStitched	chr9	45728706	45729861	1	1156	839.3385000000001	206.51399999999998
1_MACS_peak_2923_lociStitched	chr1	242214421	242215575	1	1155	749.5229999999999	168.25320000000002
1_MACS_peak_3096_lociStitched	chr10	8657311	8658465	1	1155	646.5862000000001	196.18
1_MACS_peak_5564_lociStitched	chr11	109902596	109903750	1	1155	838.0347999999999	194.3336
1_MACS_peak_9312_lociStitched	chr15	55790194	55791348	1	1155	689.1687999999999	240.49360000000001
1_MACS_peak_11268_lociStitched	chr17	8648375	8649529	1	1155	1048.5244	90.9352
1_MACS_peak_12189_lociStitched	chr17	66055827	66056981	1	1155	754.9468	155.6746
1_MACS_peak_12612_lociStitched	chr18	9861122	9862276	1	1155	639.4314	169.8688
1_MACS_peak_14496_lociStitched	chr2	20751120	20752274	1	1155	694.2464	232.531
1_MACS_peak_23493_lociStitched	chr5	159953620	159954774	1	1155	929.3162	230.8
1_MACS_peak_24085_lociStitched	chr6	26795498	26796652	1	1155	706.4788	155.3284
1_MACS_peak_24689_lociStitched	chr6	81360694	81361848	1	1155	677.3979999999999	195.603
1_MACS_peak_25047_lociStitched	chr6	118363205	118364359	1	1155	622.8137999999999	132.133
1_MACS_peak_960_lociStitched	chr1	61767142	61768295	1	1154	651.2144	150.0053
1_MACS_peak_1480_lociStitched	chr1	142641695	142642848	1	1154	834.0802000000001	326.0684
1_MACS_peak_2185_lociStitched	chr1	184271208	184272361	1	1154	707.3655	319.95750000000004
1_MACS_peak_6215_lociStitched	chr12	25339302	25340455	1	1154	712.4387	220.45360000000002
1_MACS_peak_7090_lociStitched	chr12	104438524	104439677	1	1154	627.4626000000001	184.7106
1_MACS_peak_8060_lociStitched	chr14	19640541	19641694	1	1154	706.6737	43.0069
1_MACS_peak_10045_lociStitched	chr16	1912910	1914063	1	1154	922.7459	177.562
1_MACS_peak_21642_lociStitched	chr4	125510847	125512000	1	1154	603.9414	217.2252
1_MACS_peak_22871_lociStitched	chr5	102779811	102780964	1	1154	758.4434000000001	162.22709999999998
1_MACS_peak_29384_lociStitched	chr9	117301558	117302711	1	1154	620.1987	193.704
1_MACS_peak_30258_lociStitched	chrX	65844711	65845864	1	1154	609.3605	116.6836
1_MACS_peak_3247_lociStitched	chr10	23216387	23217539	1	1153	852.1344	169.8048
1_MACS_peak_9915_lociStitched	chr15	95807801	95808953	1	1153	532.8000000000001	160.3584
1_MACS_peak_17167_lociStitched	chr20	34129529	34130681	1	1153	1628.0064	294.5664
1_MACS_peak_22409_lociStitched	chr5	51565017	51566169	1	1153	628.3008	176.256
1_MACS_peak_23388_lociStitched	chr5	151082083	151083235	1	1153	714.1248	254.7072
1_MACS_peak_25542_lociStitched	chr6	170892877	170894029	1	1153	927.36	138.9312
1_MACS_peak_25942_lociStitched	chr7	37684761	37685913	1	1153	782.8992	153.1008
1_MACS_peak_28626_lociStitched	chr9	17862826	17863978	1	1153	568.2816	111.744
1_MACS_peak_833_lociStitched	chr1	51565823	51566974	1	1152	881.7811	145.4864
1_MACS_peak_2571_lociStitched	chr1	212003402	212004553	1	1152	795.1107999999999	155.1548
1_MACS_peak_2810_lociStitched	chr1	231174840	231175991	1	1152	699.5778	231.6963
1_MACS_peak_3478_lociStitched	chr10	52419214	52420365	1	1152	891.6797	203.1515
1_MACS_peak_6187_lociStitched	chr12	21662533	21663684	1	1152	742.7402999999999	138.8106
1_MACS_peak_7363_lociStitched	chr12	123237021	123238172	1	1152	840.1149	216.15779999999998
1_MACS_peak_9857_lociStitched	chr15	90895089	90896240	1	1152	781.0686	201.0797
1_MACS_peak_12907_lociStitched	chr18	47794088	47795239	1	1152	691.751	168.39130000000003
1_MACS_peak_28371_lociStitched	chr8	136765246	136766397	1	1152	630.6329000000001	152.39239999999998
1_MACS_peak_30619_lociStitched	chrX	140270519	140271670	1	1152	858.646	117.86240000000001
1_MACS_peak_6230_lociStitched	chr12	26287741	26288891	1	1151	596.62	169.16500000000002
1_MACS_peak_6637_lociStitched	chr12	56915167	56916317	1	1151	623.76	165.14000000000001
1_MACS_peak_14520_lociStitched	chr2	25069991	25071141	1	1151	582.015	108.215
1_MACS_peak_16977_lociStitched	chr20	19297707	19298857	1	1151	718.06	178.13500000000002
1_MACS_peak_18518_lociStitched	chr22	42315035	42316185	1	1151	651.245	157.435
1_MACS_peak_22724_lociStitched	chr5	80886068	80887218	1	1151	594.205	152.375
1_MACS_peak_26410_lociStitched	chr7	91388406	91389556	1	1151	654.58	117.3
1_MACS_peak_26837_lociStitched	chr7	125606238	125607388	1	1151	859.74	341.20500000000004
1_MACS_peak_27588_lociStitched	chr8	38197792	38198942	1	1151	724.8449999999999	148.35
1_MACS_peak_28147_lociStitched	chr8	117840125	117841275	1	1151	686.32	127.535
1_MACS_peak_28993_lociStitched	chr9	85025241	85026391	1	1151	584.3149999999999	179.4
1_MACS_peak_29318_lociStitched	chr9	112942728	112943878	1	1151	688.1600000000001	203.78
1_MACS_peak_551_lociStitched	chr1	34431326	34432475	1	1150	652.7469000000001	114.4404
1_MACS_peak_12993_lociStitched	chr18	55931723	55932872	1	1150	597.5949	229.3404
1_MACS_peak_21736_lociStitched	chr4	141445010	141446159	1	1150	1030.0784999999998	290.0076
1_MACS_peak_23731_lociStitched	chr6	1554678	1555827	1	1150	792.5802	218.6547
1_MACS_peak_29806_lociStitched	chrX	6636721	6637870	1	1150	695.7195	95.0223
1_MACS_peak_30581_lociStitched	chrX	134785685	134786834	1	1150	655.8492	121.2195
1_MACS_peak_1238_lociStitched	chr1	93684443	93685591	1	1149	613.9504000000001	89.88839999999999
1_MACS_peak_3411_lociStitched	chr10	45359779	45360927	1	1149	1066.3772	180.00639999999999
1_MACS_peak_3585_lociStitched	chr10	70011231	70012379	1	1149	651.3752000000001	228.68159999999997
1_MACS_peak_7857_lociStitched	chr13	79819866	79821014	1	1149	920.9256	330.04999999999995
1_MACS_peak_19194_lociStitched	chr3	48470443	48471591	1	1149	624.5120000000001	162.9012
1_MACS_peak_1137_lociStitched	chr1	85724570	85725717	1	1148	807.6026999999999	174.9175
1_MACS_peak_7492_lociStitched	chr13	21634908	21636055	1	1148	828.3634	109.0797
1_MACS_peak_8357_lociStitched	chr14	60631197	60632344	1	1148	663.1954000000001	98.4126
1_MACS_peak_12060_lociStitched	chr17	56505363	56506510	1	1148	659.7544	208.9834
1_MACS_peak_12723_lociStitched	chr18	23701497	23702644	1	1148	579.1203	164.4798
1_MACS_peak_16890_lociStitched	chr20	9377924	9379071	1	1148	518.444	218.96229999999997
1_MACS_peak_20123_lociStitched	chr3	153796304	153797451	1	1148	681.5473999999999	218.1594
1_MACS_peak_21134_lociStitched	chr4	65031493	65032640	1	1148	668.0128000000001	122.3849
1_MACS_peak_22335_lociStitched	chr5	37445576	37446723	1	1148	716.3015	158.1713
1_MACS_peak_22872_lociStitched	chr5	102881926	102883073	1	1148	642.6641000000001	205.313
1_MACS_peak_27936_lociStitched	chr8	87354835	87355982	1	1148	978.7351	101.96830000000001
1_MACS_peak_1420_lociStitched	chr1	116960387	116961533	1	1147	1018.9086	131.5608
1_MACS_peak_2325_lociStitched	chr1	200406457	200407603	1	1147	910.6116	285.8124
1_MACS_peak_3076_lociStitched	chr10	6954342	6955488	1	1147	688.0584	187.7148
1_MACS_peak_12955_lociStitched	chr18	52907304	52908450	1	1147	586.4082000000001	156.5436
1_MACS_peak_13400_lociStitched	chr19	8477865	8479011	1	1147	1006.188	322.71360000000004
1_MACS_peak_17750_lociStitched	chr21	33941393	33942539	1	1147	698.3724000000001	254.412
1_MACS_peak_18557_lociStitched	chr22	44443521	44444667	1	1147	688.5168	136.2594
1_MACS_peak_25221_lociStitched	chr6	136730854	136732000	1	1147	655.6266	123.3096
1_MACS_peak_5485_lociStitched	chr11	100483798	100484943	1	1146	505.0595	155.72
1_MACS_peak_6154_lociStitched	chr12	15003622	15004767	1	1146	929.6255	165.79600000000002
1_MACS_peak_6233_lociStitched	chr12	26397900	26399045	1	1146	594.0260000000001	171.6355
1_MACS_peak_7854_lociStitched	chr13	79644121	79645266	1	1146	659.52	161.903
1_MACS_peak_8826_lociStitched	chr14	106829198	106830343	1	1146	641.887	128.469
1_MACS_peak_12801_lociStitched	chr18	35301113	35302258	1	1146	603.0714999999999	163.27700000000002
1_MACS_peak_17557_lociStitched	chr20	58712924	58714069	1	1146	606.7355	142.896
1_MACS_peak_29618_lociStitched	chr9	132585967	132587112	1	1146	1335.07	220.8705
1_MACS_peak_30384_lociStitched	chrX	96871534	96872679	1	1146	710.816	180.7955
1_MACS_peak_46_lociStitched	chr1	1849923	1851067	1	1145	741.0832	201.5728
1_MACS_peak_352_lociStitched	chr1	24861264	24862408	1	1145	902.5016	197.33999999999997
1_MACS_peak_6124_lociStitched	chr12	13196924	13198068	1	1145	842.4416000000001	269.984
1_MACS_peak_7608_lociStitched	chr13	34302153	34303297	1	1145	808.5792	84.9992
1_MACS_peak_11131_lociStitched	chr17	3773856	3775000	1	1145	866.008	163.1344
1_MACS_peak_16124_lociStitched	chr2	182562350	182563494	1	1145	616.044	185.4424
1_MACS_peak_17531_lociStitched	chr20	56284950	56286094	1	1145	1004.6608	185.4424
1_MACS_peak_19814_lociStitched	chr3	124295705	124296849	1	1145	583.0968	161.9904
1_MACS_peak_21568_lociStitched	chr4	113738780	113739924	1	1145	1021.4776	115.8872
1_MACS_peak_21707_lociStitched	chr4	139948917	139950061	1	1145	591.7912	185.6712
1_MACS_peak_24493_lociStitched	chr6	47548860	47550004	1	1145	516.2872	168.6256
1_MACS_peak_1309_lociStitched	chr1	108814912	108816055	1	1144	647.5095	148.3614
1_MACS_peak_4747_lociStitched	chr11	34607089	34608232	1	1144	881.3673	239.91570000000002
1_MACS_peak_8971_lociStitched	chr15	31697168	31698311	1	1144	609.7905	159.10559999999998
1_MACS_peak_13424_lociStitched	chr19	10206649	10207792	1	1144	1022.2991999999999	145.161
1_MACS_peak_16906_lociStitched	chr20	9869639	9870782	1	1144	770.6106	208.14030000000002
1_MACS_peak_18088_lociStitched	chr22	22114816	22115959	1	1144	651.3956999999999	183.10860000000002
1_MACS_peak_19001_lociStitched	chr3	37854074	37855217	1	1144	705.9168000000001	217.8558
1_MACS_peak_25273_lociStitched	chr6	138838476	138839619	1	1144	984.5802000000001	345.0717
1_MACS_peak_25464_lociStitched	chr6	159138376	159139519	1	1144	776.3256	139.446
1_MACS_peak_27407_lociStitched	chr8	22941465	22942608	1	1144	1004.1255	164.0205
1_MACS_peak_29481_lociStitched	chr9	127615111	127616254	1	1144	719.2899	198.7677
1_MACS_peak_6142_lociStitched	chr12	14264000	14265142	1	1143	658.7056	203.5044
1_MACS_peak_6964_lociStitched	chr12	93577765	93578907	1	1143	701.9874	129.27439999999999
1_MACS_peak_8748_lociStitched	chr14	100680100	100681242	1	1143	685.0858	100.38180000000001
1_MACS_peak_13029_lociStitched	chr18	60172744	60173886	1	1143	898.9824	250.8974
1_MACS_peak_13333_lociStitched	chr19	6202981	6204123	1	1143	835.944	285.1574
1_MACS_peak_18743_lociStitched	chr3	9851044	9852186	1	1143	655.3937999999999	170.72899999999998
1_MACS_peak_23296_lociStitched	chr5	143468454	143469596	1	1143	699.1324	232.1686
1_MACS_peak_5099_lociStitched	chr11	65600568	65601709	1	1142	828.366	261.289
1_MACS_peak_5600_lociStitched	chr11	111886682	111887823	1	1142	694.4126	201.38649999999998
1_MACS_peak_8720_lociStitched	chr14	97366770	97367911	1	1142	693.1575	88.3134
1_MACS_peak_9926_lociStitched	chr15	96630349	96631490	1	1142	704.3393	229.4551
1_MACS_peak_10849_lociStitched	chr16	71222777	71223918	1	1142	486.75059999999996	127.90610000000001
1_MACS_peak_11093_lociStitched	chr17	1920734	1921875	1	1142	714.0378000000001	231.7371
1_MACS_peak_18065_lociStitched	chr22	20426619	20427760	1	1142	623.7846999999999	64.9229
1_MACS_peak_21917_lociStitched	chr4	169495806	169496947	1	1142	641.1279	175.48579999999998
1_MACS_peak_24183_lociStitched	chr6	31275566	31276707	1	1142	909.2629000000001	228.08589999999998
1_MACS_peak_24598_lociStitched	chr6	65299625	65300766	1	1142	759.7919	238.469
1_MACS_peak_28871_lociStitched	chr9	69137143	69138284	1	1142	616.14	177.4255
1_MACS_peak_28951_lociStitched	chr9	76908334	76909475	1	1142	597.884	134.638
1_MACS_peak_30280_lociStitched	chrX	70272348	70273489	1	1142	793.7937	204.239
1_MACS_peak_953_lociStitched	chr1	60391707	60392847	1	1141	672.03	182.4
1_MACS_peak_4304_lociStitched	chr10	129536655	129537795	1	1141	808.3739999999999	122.094
1_MACS_peak_9403_lociStitched	chr15	63918973	63920113	1	1141	624.3779999999999	152.076
1_MACS_peak_13113_lociStitched	chr18	72508619	72509759	1	1141	767.3340000000001	247.038
1_MACS_peak_17275_lociStitched	chr20	41248910	41250050	1	1141	663.366	175.902
1_MACS_peak_18570_lociStitched	chr22	46180057	46181197	1	1141	821.484	82.194
1_MACS_peak_19641_lociStitched	chr3	108800273	108801413	1	1141	773.6039999999999	199.386
1_MACS_peak_20897_lociStitched	chr4	23306483	23307623	1	1141	777.7080000000001	203.03400000000002
1_MACS_peak_22220_lociStitched	chr5	14264152	14265292	1	1141	625.5179999999999	119.814
1_MACS_peak_27154_lociStitched	chr7	152970264	152971404	1	1141	567.4920000000001	181.83
1_MACS_peak_68_lociStitched	chr1	3589226	3590365	1	1140	819.9661	190.4408
1_MACS_peak_845_lociStitched	chr1	52144131	52145270	1	1140	538.4053	118.3421
1_MACS_peak_7862_lociStitched	chr13	80354035	80355174	1	1140	611.4152	158.6627
1_MACS_peak_8006_lociStitched	chr13	111836628	111837767	1	1140	579.0676	139.1858
1_MACS_peak_9301_lociStitched	chr15	54185269	54186408	1	1140	580.7761	189.7574
1_MACS_peak_10940_lociStitched	chr16	81812576	81813715	1	1140	639.8901999999999	132.124
1_MACS_peak_17277_lociStitched	chr20	42142802	42143941	1	1140	759.3712999999999	219.1436
1_MACS_peak_20724_lociStitched	chr4	4493594	4494733	1	1140	611.7569	182.69559999999998
1_MACS_peak_20988_lociStitched	chr4	38762491	38763630	1	1140	543.303	178.2535
1_MACS_peak_21958_lociStitched	chr4	176867355	176868494	1	1140	735.2244999999999	189.41570000000002
1_MACS_peak_23282_lociStitched	chr5	142641461	142642600	1	1140	787.2768000000001	278.9411
1_MACS_peak_25544_lociStitched	chr7	148803	149942	1	1140	936.9414	118.7977
1_MACS_peak_26230_lociStitched	chr7	72721968	72723107	1	1140	761.7632	172.7863
1_MACS_peak_2897_lociStitched	chr1	238789646	238790784	1	1139	653.5534	172.40699999999998
1_MACS_peak_3270_lociStitched	chr10	26109612	26110750	1	1139	594.2636	159.5476
1_MACS_peak_6765_lociStitched	chr12	67986423	67987561	1	1139	685.3036	268.6818
1_MACS_peak_12068_lociStitched	chr17	57104530	57105668	1	1139	588.4598	145.4364
1_MACS_peak_12115_lociStitched	chr17	61042688	61043826	1	1139	925.8768	134.3978
1_MACS_peak_12721_lociStitched	chr18	23558511	23559649	1	1139	749.1454	167.96880000000002
