#27_0F2D_0229Kronos_MM1S-KB-6hr-1_H3K27me3_hs-dm_i14_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/27_0F2D_0229Kronos_MM1S-KB-6hr-1_H3K27me3_hs-dm_i14_ROSE/27_0F2D_0229Kronos_MM1S-KB-6hr-1_H3K27me3_hs-dm_i14_peaks_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X27_0F2D_0229Kronos_MM1S.KB.6hr.1_H3K27me3_hs.dm_i14.bam
#Using cutoff of 11276.0776 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X27_0F2D_0229Kronos_MM1S.KB.6hr.1_H3K27me3_hs.dm_i14.bam	X41_0EXT_0229Kronos_MM1S.KB.6hr.1_Input_hs_i85.bam	enhancerRank	isSuper
1_MACS_peak_7169_lociStitched	chr11	45547834	45548227	1	394	332.9496	30.5754	13259	0
1_MACS_peak_14998_lociStitched	chr17	71538103	71538553	1	451	333.99	31.635	13260	0
1_MACS_peak_34542_lociStitched	chr9	129272997	129273534	1	538	346.2039	43.9266	13261	0
1_MACS_peak_8955_lociStitched	chr12	251048	251533	1	486	347.357	45.105	13262	0
1_MACS_peak_22086_lociStitched	chr2	175546666	175547069	1	404	324.9389	22.6889	13263	0
1_MACS_peak_1667_lociStitched	chr1	9274949	9275417	1	469	314.9172	12.7764	13264	0
1_MACS_peak_1937_lociStitched	chr1	11582519	11583081	1	563	379.1814	77.0502	13265	0
1_MACS_peak_18775_lociStitched	chr19	17123172	17123608	1	437	315.9256	13.8212	13266	0
1_MACS_peak_9278_lociStitched	chr12	52423622	52424075	1	454	345.7749	43.7145	13267	0
1_MACS_peak_2342_lociStitched	chr1	17593464	17593955	1	492	355.484	53.5681	13268	0
1_MACS_peak_9742_lociStitched	chr13	107186442	107186882	1	441	355.344	53.504	13269	0
1_MACS_peak_35677_lociStitched	chr9	137470168	137470542	1	375	307.615	5.797	13270	0
1_MACS_peak_6282_lociStitched	chr10	134703194	134703820	1	627	351.9372	50.1426	13271	0
1_MACS_peak_11562_lociStitched	chr16	4054577	4055022	1	446	330.724	29.103	13272	0
1_MACS_peak_26950_lociStitched	chr22	46288769	46289243	1	475	329.2878	27.729	13273	0
1_MACS_peak_22636_lociStitched	chr20	31635608	31636066	1	459	320.9664	19.465	13274	0
1_MACS_peak_25652_lociStitched	chr22	30924728	30925201	1	474	333.0393	31.5964	13275	0
1_MACS_peak_16533_lociStitched	chr18	36522184	36522613	1	430	345.5595	44.1441	13276	0
1_MACS_peak_21363_lociStitched	chr19	55388311	55388754	1	444	337.2559	35.883	13277	0
1_MACS_peak_3747_lociStitched	chr1	29625787	29626264	1	478	327.5559	26.1873	13278	0
1_MACS_peak_12755_lociStitched	chr16	89082678	89083039	1	362	309.1965	7.8698	13279	0
1_MACS_peak_4586_lociStitched	chr1	47646028	47646441	1	414	322.1813	20.8565	13280	0
1_MACS_peak_18586_lociStitched	chr19	15133235	15133721	1	487	334.5138	33.1938	13281	0
1_MACS_peak_9337_lociStitched	chr12	52652323	52652702	1	380	304.9055	3.7142	13282	0
1_MACS_peak_3925_lociStitched	chr1	30438011	30438461	1	451	332.775	31.59	13283	0
1_MACS_peak_28940_lociStitched	chr4	8023010	8023455	1	446	346.121	44.945	13284	0
1_MACS_peak_35316_lociStitched	chr9	136069500	136069895	1	396	317.8565	16.7085	13285	0
1_MACS_peak_21345_lociStitched	chr19	55260092	55260662	1	571	335.331	34.314	13286	0
1_MACS_peak_32548_lociStitched	chr7	157481162	157481581	1	420	338.2587	37.2491	13287	0
1_MACS_peak_27553_lociStitched	chr3	14581036	14581496	1	461	343.62	42.642	13288	0
1_MACS_peak_8744_lociStitched	chr11	118504447	118504927	1	481	338.448	37.632	13289	0
1_MACS_peak_27606_lociStitched	chr3	39851740	39852207	1	468	352.0246	51.2299	13290	0
1_MACS_peak_29776_lociStitched	chr5	146258294	146258797	1	504	378.6081	77.8141	13291	0
1_MACS_peak_7054_lociStitched	chr11	6546283	6546743	1	461	361.744	60.95	13292	0
1_MACS_peak_21857_lociStitched	chr2	87657625	87658273	1	649	373.1832	72.576	13293	0
1_MACS_peak_22938_lociStitched	chr20	48123432	48123846	1	415	339.273	38.6676	13294	0
1_MACS_peak_32316_lociStitched	chr7	155655425	155655925	1	501	366.9	66.3	13295	0
1_MACS_peak_5169_lociStitched	chr1	212779211	212779779	1	569	413.4472	112.8616	13296	0
1_MACS_peak_974_lociStitched	chr1	4845448	4845885	1	438	316.0384	15.4698	13297	0
1_MACS_peak_9825_lociStitched	chr13	113693101	113693634	1	534	355.7775	55.2721	13298	0
1_MACS_peak_18508_lociStitched	chr19	14435727	14436154	1	428	328.5765	28.0966	13299	0
1_MACS_peak_5162_lociStitched	chr1	206836478	206837034	1	557	363.4572	62.9948	13300	0
1_MACS_peak_8350_lociStitched	chr11	70747779	70748364	1	586	343.161	42.705	13301	0
1_MACS_peak_27142_lociStitched	chr22	49577975	49578397	1	423	312.8708	12.4912	13302	0
1_MACS_peak_18396_lociStitched	chr19	13804947	13805340	1	394	315.5004	15.1698	13303	0
1_MACS_peak_4083_lociStitched	chr1	30940092	30940408	1	317	312.9032	12.7032	13304	0
1_MACS_peak_12478_lociStitched	chr16	86809179	86809593	1	415	315.9234	15.732	13305	0
1_MACS_peak_12019_lociStitched	chr16	56710088	56710578	1	491	316.197	16.023	13306	0
1_MACS_peak_34142_lociStitched	chr8	144499068	144499483	1	416	314.5285	14.359	13307	0
1_MACS_peak_3717_lociStitched	chr1	29561057	29561462	1	406	323.4735	23.3685	13308	0
1_MACS_peak_3327_lociStitched	chr1	22210138	22210635	1	498	341.3396	41.251	13309	0
1_MACS_peak_12589_lociStitched	chr16	87963767	87964151	1	385	312.2304	12.1728	13310	0
1_MACS_peak_25753_lociStitched	chr22	37036496	37036915	1	420	317.8534	17.8494	13311	0
1_MACS_peak_7632_lociStitched	chr11	65790281	65790699	1	419	359.0202	59.0216	13312	0
1_MACS_peak_34712_lociStitched	chr9	132326871	132327228	1	358	329.0826	29.0955	13313	0
1_MACS_peak_1698_lociStitched	chr1	9543362	9543791	1	430	331.2309	31.317	13314	0
1_MACS_peak_5571_lociStitched	chr10	72694883	72695399	1	517	326.4216	26.5224	13315	0
1_MACS_peak_8688_lociStitched	chr11	117579204	117579676	1	473	347.3448	47.4832	13316	0
1_MACS_peak_10914_lociStitched	chr15	78046906	78047389	1	484	345.7797	45.9816	13317	0
1_MACS_peak_31726_lociStitched	chr7	100977853	100978459	1	607	382.3254	82.5372	13318	0
1_MACS_peak_13510_lociStitched	chr17	7662065	7662560	1	496	374.22	74.5965	13319	0
2_MACS_peak_31299_lociStitched	chr7	56885442	56886154	2	708	353.5792	53.9696	13320	0
1_MACS_peak_4495_lociStitched	chr1	37824502	37825011	1	510	322.9605	23.5667	13321	0
1_MACS_peak_14026_lociStitched	chr17	35014497	35014922	1	426	309.91	10.5825	13322	0
1_MACS_peak_32824_lociStitched	chr8	527936	528284	1	349	308.9544	9.6744	13323	0
1_MACS_peak_10283_lociStitched	chr14	105091050	105091545	1	496	319.4235	20.1465	13324	0
1_MACS_peak_7199_lociStitched	chr11	46338029	46338493	1	465	330.6928	31.4592	13325	0
1_MACS_peak_31694_lociStitched	chr7	100906432	100906940	1	509	335.4832	36.2712	13326	0
1_MACS_peak_6119_lociStitched	chr10	126909042	126909514	1	473	329.8336	30.6328	13327	0
1_MACS_peak_4544_lociStitched	chr1	41851544	41851891	1	348	303.0351	3.8864	13328	0
1_MACS_peak_22407_lociStitched	chr2	242491337	242491751	1	415	306.5256	7.4934	13329	0
1_MACS_peak_27891_lociStitched	chr3	127107272	127107766	1	495	353.2594	54.2906	13330	0
1_MACS_peak_31639_lociStitched	chr7	100701007	100701507	1	501	358.6	59.7	13331	0
1_MACS_peak_15468_lociStitched	chr17	74594194	74594603	1	410	330.7583	31.8611	13332	0
1_MACS_peak_18752_lociStitched	chr19	17062397	17062910	1	514	360.639	61.7652	13333	0
1_MACS_peak_5120_lociStitched	chr1	205441520	205442037	1	518	348.6648	49.8388	13334	0
1_MACS_peak_12874_lociStitched	chr17	130550	130985	1	436	365.3565	66.555	13335	0
1_MACS_peak_24664_lociStitched	chr21	46027079	46027506	1	428	323.7514	25.0222	13336	0
1_MACS_peak_298_lociStitched	chr1	2346567	2347066	1	500	387.5234	88.822	13337	0
1_MACS_peak_20920_lociStitched	chr19	49665191	49665603	1	413	311.5956	12.8956	13338	0
1_MACS_peak_4958_lociStitched	chr1	201227601	201228017	1	417	339.7888	41.2256	13339	0
1_MACS_peak_19348_lociStitched	chr19	34276043	34276491	1	449	353.2032	54.7008	13340	0
1_MACS_peak_29013_lociStitched	chr4	8165398	8165805	1	408	309.6863	11.1925	13341	0
1_MACS_peak_11335_lociStitched	chr16	1940865	1941360	1	496	342.441	43.956	13342	0
1_MACS_peak_4413_lociStitched	chr1	37448549	37449124	1	576	361.8475	63.365	13343	0
1_MACS_peak_23193_lociStitched	chr20	56481097	56481551	1	455	331.3746	33.0058	13344	0
1_MACS_peak_31276_lociStitched	chr7	44311002	44311572	1	571	379.791	81.567	13345	0
1_MACS_peak_30126_lociStitched	chr5	180470799	180471347	1	549	342.8836	44.662	13346	0
1_MACS_peak_32694_lociStitched	chr7	158094259	158094658	1	400	312.3372	14.1246	13347	0
1_MACS_peak_7251_lociStitched	chr11	61016950	61017409	1	460	312.4872	14.3208	13348	0
1_MACS_peak_27493_lociStitched	chr3	13700226	13700597	1	372	308.672	10.5735	13349	0
1_MACS_peak_28973_lociStitched	chr4	8077970	8078308	1	339	299.0624	1.0478	13350	0
1_MACS_peak_19658_lociStitched	chr19	38908920	38909314	1	395	308.2262	10.2834	13351	0
1_MACS_peak_26791_lociStitched	chr22	45431929	45432345	1	417	345.8624	47.9232	13352	0
1_MACS_peak_8669_lociStitched	chr11	117535987	117536472	1	486	384.702	86.912	13353	0
1_MACS_peak_12616_lociStitched	chr16	88203184	88203632	1	449	326.6816	28.896	13354	0
1_MACS_peak_7805_lociStitched	chr11	68722729	68723172	1	444	344.0781	46.3821	13355	0
1_MACS_peak_2785_lociStitched	chr1	18799782	18800208	1	427	312.8544	15.1656	13356	0
1_MACS_peak_6515_lociStitched	chr11	328255	328811	1	557	313.6396	16.0128	13357	0
1_MACS_peak_8058_lociStitched	chr11	69822653	69823067	1	415	348.2982	50.715	13358	0
1_MACS_peak_32839_lociStitched	chr8	711585	712082	1	498	349.6395	52.1353	13359	0
1_MACS_peak_16101_lociStitched	chr17	77891884	77892347	1	464	317.1087	19.6312	13360	0
1_MACS_peak_7238_lociStitched	chr11	47932867	47933259	1	393	358.6016	61.152	13361	0
1_MACS_peak_32562_lociStitched	chr7	157518439	157518940	1	502	354.0567	56.613	13362	0
1_MACS_peak_3605_lociStitched	chr1	23212200	23212710	1	511	366.843	69.411	13363	0
1_MACS_peak_13473_lociStitched	chr17	7334341	7334856	1	516	322.7505	25.338	13364	0
1_MACS_peak_30369_lociStitched	chr6	33758833	33759308	1	476	341.8575	44.46	13365	0
1_MACS_peak_22862_lociStitched	chr20	44827965	44828352	1	388	324.1125	26.7417	13366	0
1_MACS_peak_21333_lociStitched	chr19	55159887	55160348	1	462	319.2886	21.9436	13367	0
1_MACS_peak_28917_lociStitched	chr4	7970864	7971339	1	476	333.735	36.4325	13368	0
1_MACS_peak_15102_lociStitched	chr17	72105233	72105721	1	489	325.984	28.6944	13369	0
1_MACS_peak_8990_lociStitched	chr12	1922612	1923127	1	516	385.323	88.065	13370	0
1_MACS_peak_27116_lociStitched	chr22	49355736	49356163	1	428	331.5228	34.2881	13371	0
1_MACS_peak_19188_lociStitched	chr19	30065101	30065590	1	490	320.784	23.5698	13372	0
1_MACS_peak_27529_lociStitched	chr3	13936194	13936702	1	509	349.4024	52.2224	13373	0
1_MACS_peak_32836_lociStitched	chr8	706060	706434	1	375	327.9232	30.9672	13374	0
1_MACS_peak_11992_lociStitched	chr16	54408577	54409096	1	520	332.8866	35.9667	13375	0
1_MACS_peak_27883_lociStitched	chr3	125690777	125691209	1	433	360.6336	63.72	13376	0
1_MACS_peak_24753_lociStitched	chr21	46561378	46561867	1	490	337.2144	40.3425	13377	0
1_MACS_peak_29119_lociStitched	chr4	8516109	8516606	1	498	340.445	43.5869	13378	0
1_MACS_peak_16839_lociStitched	chr19	2389576	2390016	1	441	345.4	48.576	13379	0
1_MACS_peak_21322_lociStitched	chr19	55120684	55121129	1	446	341.4485	44.6335	13380	0
1_MACS_peak_36668_lociStitched	chrX	153031080	153031527	1	448	304.6305	7.8672	13381	0
1_MACS_peak_25517_lociStitched	chr22	27936603	27937051	1	449	335.7312	39.0208	13382	0
1_MACS_peak_19277_lociStitched	chr19	33686133	33686550	1	418	319.3803	22.6848	13383	0
1_MACS_peak_18738_lociStitched	chr19	17008395	17008802	1	408	322.1405	25.4782	13384	0
1_MACS_peak_29857_lociStitched	chr5	176094267	176094764	1	498	327.026	30.4164	13385	0
1_MACS_peak_22318_lociStitched	chr2	241659429	241659792	1	364	304.4844	7.8771	13386	0
1_MACS_peak_34561_lociStitched	chr9	129324697	129325121	1	425	350.7752	54.1872	13387	0
1_MACS_peak_32561_lociStitched	chr7	157516507	157516973	1	467	352.3426	55.7802	13388	0
1_MACS_peak_24288_lociStitched	chr21	40353806	40354302	1	497	331.7744	35.216	13389	0
1_MACS_peak_27217_lociStitched	chr22	50415785	50416317	1	533	345.9596	49.742	13390	0
1_MACS_peak_23080_lociStitched	chr20	55778540	55779050	1	511	353.685	57.579	13391	0
1_MACS_peak_3746_lociStitched	chr1	29622185	29622573	1	389	313.3876	17.3436	13392	0
1_MACS_peak_21177_lociStitched	chr19	51245962	51246330	1	369	303.8944	7.8752	13393	0
1_MACS_peak_25854_lociStitched	chr22	37444408	37444799	1	392	315.6543	19.6673	13394	0
1_MACS_peak_32377_lociStitched	chr7	155886064	155886525	1	462	405.8644	109.9024	13395	0
1_MACS_peak_3229_lociStitched	chr1	20932938	20933400	1	463	337.3986	41.4876	13396	0
1_MACS_peak_9729_lociStitched	chr13	31616846	31617318	1	473	318.2696	22.3728	13397	0
1_MACS_peak_19540_lociStitched	chr19	36308395	36308826	1	432	323.5948	27.7564	13398	0
1_MACS_peak_29775_lociStitched	chr5	141705737	141706166	1	430	306.9495	11.154	13399	0
1_MACS_peak_27395_lociStitched	chr3	11046971	11047320	1	350	307.3992	11.7264	13400	0
1_MACS_peak_25867_lociStitched	chr22	37515459	37515978	1	520	343.4223	47.7999	13401	0
1_MACS_peak_18468_lociStitched	chr19	14334088	14334545	1	458	336.4891	40.9472	13402	0
1_MACS_peak_14232_lociStitched	chr17	41640063	41640519	1	457	330.5088	35.0208	13403	0
1_MACS_peak_17381_lociStitched	chr19	5411642	5412039	1	398	308.866	13.4583	13404	0
1_MACS_peak_19275_lociStitched	chr19	33683409	33683833	1	425	308.46	13.0592	13405	0
1_MACS_peak_22073_lociStitched	chr2	172970782	172971297	1	516	360.191	64.8385	13406	0
1_MACS_peak_30707_lociStitched	chr6	150374132	150374581	1	450	311.3366	16.0293	13407	0
1_MACS_peak_12851_lociStitched	chr17	60264	60761	1	498	338.9043	43.736	13408	0
1_MACS_peak_28972_lociStitched	chr4	8076633	8077071	1	439	335.9022	40.734	13409	0
1_MACS_peak_9554_lociStitched	chr12	54501133	54501597	1	465	323.5936	28.4896	13410	0
1_MACS_peak_8327_lociStitched	chr11	70678969	70679360	1	392	303.4942	8.4065	13411	0
1_MACS_peak_21619_lociStitched	chr2	2000512	2000993	1	482	339.0088	44.0115	13412	0
1_MACS_peak_19926_lociStitched	chr19	41628715	41629145	1	431	340.001	45.021	13413	0
1_MACS_peak_22726_lociStitched	chr20	34999387	34999822	1	436	323.727	28.9275	13414	0
1_MACS_peak_23584_lociStitched	chr20	59921760	59922178	1	419	309.6544	14.8808	13415	0
1_MACS_peak_10461_lociStitched	chr14	106213501	106214037	1	537	294.6928	0	13416	0
1_MACS_peak_18075_lociStitched	chr19	10038184	10038715	1	532	342.5481	47.8962	13417	0
1_MACS_peak_25849_lociStitched	chr22	37404942	37405490	1	549	343.596	49.2104	13418	0
2_MACS_peak_10449_lociStitched	chr14	106128076	106128703	2	599	333.7521	39.4383	13419	0
1_MACS_peak_10598_lociStitched	chr15	65687505	65687964	1	460	301.6089	7.2981	13420	0
1_MACS_peak_5093_lociStitched	chr1	204949530	204949990	1	461	340.17	45.954	13421	0
1_MACS_peak_1113_lociStitched	chr1	5793835	5794278	1	444	309.9228	15.7265	13422	0
1_MACS_peak_5539_lociStitched	chr10	71684376	71684866	1	491	325.507	31.311	13423	0
1_MACS_peak_18240_lociStitched	chr19	11541641	11542093	1	453	307.9476	13.8764	13424	0
1_MACS_peak_30400_lociStitched	chr6	33860131	33860506	1	376	349.0875	55.05	13425	0
1_MACS_peak_33083_lociStitched	chr8	7580439	7581122	1	684	340.8853	46.8538	13426	0
1_MACS_peak_34636_lociStitched	chr9	131870463	131870859	1	397	327.69	33.66	13427	0
1_MACS_peak_35142_lociStitched	chr9	135312261	135312725	1	465	321.2736	27.2832	13428	0
1_MACS_peak_10801_lociStitched	chr15	75249473	75249909	1	437	370.2076	76.2564	13429	0
1_MACS_peak_23222_lociStitched	chr20	56551963	56552561	1	599	349.9496	56.0326	13430	0
1_MACS_peak_30424_lociStitched	chr6	33909281	33909665	1	385	303.4752	9.6384	13431	0
1_MACS_peak_26532_lociStitched	chr22	44878747	44879206	1	460	337.1814	43.4214	13432	0
1_MACS_peak_5872_lociStitched	chr10	102541032	102541439	1	408	313.1458	19.4139	13433	0
1_MACS_peak_9443_lociStitched	chr12	53210824	53211354	1	531	324.519	30.793	13434	0
1_MACS_peak_7944_lociStitched	chr11	69552442	69552925	1	484	335.4918	41.8278	13435	0
1_MACS_peak_16142_lociStitched	chr17	77998924	77999389	1	466	309.597	15.996	13436	0
1_MACS_peak_9954_lociStitched	chr14	74079407	74079799	1	393	300.664	7.0952	13437	0
1_MACS_peak_890_lociStitched	chr1	4531354	4531790	1	437	317.19	23.6312	13438	0
1_MACS_peak_1505_lociStitched	chr1	7643230	7643714	1	485	314.2128	20.6668	13439	0
1_MACS_peak_28427_lociStitched	chr4	6229069	6229570	1	502	352.0026	58.4667	13440	0
1_MACS_peak_19632_lociStitched	chr19	38784061	38784503	1	443	311.831	18.2988	13441	0
1_MACS_peak_28920_lociStitched	chr4	7980354	7980738	1	385	298.4832	4.9536	13442	0
1_MACS_peak_26538_lociStitched	chr22	44918995	44919351	1	357	318.7624	25.3116	13443	0
1_MACS_peak_29718_lociStitched	chr5	98107961	98108388	1	428	336.7322	43.2978	13444	0
1_MACS_peak_5121_lociStitched	chr1	205442787	205443295	1	509	350.8248	57.404	13445	0
1_MACS_peak_18328_lociStitched	chr19	13296342	13296826	1	485	320.65	27.2492	13446	0
1_MACS_peak_19765_lociStitched	chr19	39599681	39600182	1	502	328.4055	35.0199	13447	0
1_MACS_peak_23166_lociStitched	chr20	56388734	56389231	1	498	313.607	20.2279	13448	0
1_MACS_peak_28405_lociStitched	chr4	4134174	4134545	1	372	323.9572	30.6817	13449	0
1_MACS_peak_27008_lociStitched	chr22	46808440	46808871	1	432	321.095	27.8426	13450	0
1_MACS_peak_4864_lociStitched	chr1	158101967	158102431	1	465	350.2272	56.9792	13451	0
1_MACS_peak_16108_lociStitched	chr17	77932130	77932577	1	448	312.453	19.2657	13452	0
2_MACS_peak_8381_lociStitched	chr11	70877250	70877829	2	532	329.1036	35.9559	13453	0
1_MACS_peak_23055_lociStitched	chr20	55279839	55280237	1	399	342.1606	49.0336	13454	0
1_MACS_peak_13684_lociStitched	chr17	16758709	16759177	1	469	335.556	42.4944	13455	0
1_MACS_peak_19330_lociStitched	chr19	33838482	33839027	1	546	315.2825	22.236	13456	0
1_MACS_peak_15099_lociStitched	chr17	72099284	72099821	1	538	362.8509	69.81	13457	0
1_MACS_peak_4912_lociStitched	chr1	166943412	166943931	1	520	382.7625	89.7351	13458	0
1_MACS_peak_27054_lociStitched	chr22	47145528	47145976	1	449	380.8	87.808	13459	0
1_MACS_peak_12154_lociStitched	chr16	84918363	84918728	1	366	294.555	1.5695	13460	0
1_MACS_peak_20027_lociStitched	chr19	42245246	42245675	1	430	341.913	48.9489	13461	0
1_MACS_peak_15660_lociStitched	chr17	76324110	76324551	1	442	323.2089	30.2526	13462	0
1_MACS_peak_1286_lociStitched	chr1	7100725	7101210	1	486	309.0905	16.1505	13463	0
1_MACS_peak_3433_lociStitched	chr1	22738179	22738639	1	461	335.616	42.688	13464	0
1_MACS_peak_30829_lociStitched	chr7	1274796	1275165	1	370	292.8753	0	13465	0
1_MACS_peak_17384_lociStitched	chr19	5415329	5415807	1	479	344.3034	51.4806	13466	0
1_MACS_peak_5876_lociStitched	chr10	102548637	102549054	1	418	344.7339	51.9165	13467	0
1_MACS_peak_11737_lociStitched	chr16	28080084	28080542	1	459	330.0348	37.2354	13468	0
1_MACS_peak_4960_lociStitched	chr1	201230081	201230455	1	375	335.9642	43.197	13469	0
1_MACS_peak_18587_lociStitched	chr19	15137262	15137721	1	460	324.7884	32.0841	13470	0
1_MACS_peak_8644_lociStitched	chr11	117430378	117430840	1	463	319.473	26.796	13471	0
1_MACS_peak_12855_lociStitched	chr17	73844	74254	1	411	327.262	34.686	13472	0
1_MACS_peak_8567_lociStitched	chr11	75951109	75951577	1	469	343.0908	50.6376	13473	0
1_MACS_peak_1107_lociStitched	chr1	5781393	5781861	1	469	307.242	14.8356	13474	0
1_MACS_peak_29554_lociStitched	chr5	1228705	1229122	1	418	320.3811	27.9807	13475	0
1_MACS_peak_10647_lociStitched	chr15	73653635	73654121	1	487	317.0664	24.6888	13476	0
1_MACS_peak_1191_lociStitched	chr1	6298675	6299116	1	442	328.6773	36.3384	13477	0
1_MACS_peak_683_lociStitched	chr1	3365872	3366316	1	445	321.7668	29.4372	13478	0
1_MACS_peak_23626_lociStitched	chr20	60196147	60196569	1	423	355.535	63.2156	13479	0
1_MACS_peak_5317_lociStitched	chr10	1226043	1226562	1	520	330.4473	38.1984	13480	0
1_MACS_peak_27221_lociStitched	chr22	50423982	50424409	1	428	312.6921	20.496	13481	0
1_MACS_peak_16488_lociStitched	chr17	81131507	81131965	1	459	343.6832	51.5708	13482	0
1_MACS_peak_17021_lociStitched	chr19	3248450	3248981	1	532	356.7258	64.6758	13483	0
1_MACS_peak_28033_lociStitched	chr3	194057186	194057586	1	401	322	30.04	13484	0
1_MACS_peak_27977_lociStitched	chr3	183997729	183998328	1	600	425.5296	133.577	13485	0
1_MACS_peak_34702_lociStitched	chr9	132301834	132302261	1	428	308.721	16.8238	13486	0
1_MACS_peak_3977_lociStitched	chr1	30622344	30622778	1	435	313.3914	21.5698	13487	0
1_MACS_peak_22767_lociStitched	chr20	36562614	36563105	1	492	332.7998	41.0476	13488	0
1_MACS_peak_30699_lociStitched	chr6	150311012	150311380	1	369	309.0832	17.3328	13489	0
1_MACS_peak_9300_lociStitched	chr12	52561880	52562281	1	402	326.0932	34.4058	13490	0
1_MACS_peak_3073_lociStitched	chr1	20593112	20593617	1	506	324.008	32.3705	13491	0
1_MACS_peak_11079_lociStitched	chr15	96901414	96901933	1	520	332.0562	40.4301	13492	0
1_MACS_peak_21374_lociStitched	chr19	55422259	55422628	1	370	316.6758	25.0551	13493	0
1_MACS_peak_25628_lociStitched	chr22	30865909	30866373	1	465	356.12	64.5888	13494	0
1_MACS_peak_33434_lociStitched	chr8	142062173	142062619	1	447	314.0286	22.523	13495	0
1_MACS_peak_1427_lociStitched	chr1	7509107	7509644	1	538	304.3179	12.8343	13496	0
1_MACS_peak_19820_lociStitched	chr19	40912483	40912984	1	502	320.139	28.7073	13497	0
1_MACS_peak_15049_lociStitched	chr17	71750135	71750574	1	440	322.3577	30.9495	13498	0
1_MACS_peak_6344_lociStitched	chr10	134813042	134813519	1	478	352.98	61.5807	13499	0
1_MACS_peak_15037_lociStitched	chr17	71723722	71724263	1	542	315.5653	24.2909	13500	0
1_MACS_peak_10548_lociStitched	chr15	42440767	42441315	1	549	335.5404	44.3332	13501	0
1_MACS_peak_27617_lociStitched	chr3	45837701	45838138	1	438	297.0289	5.9432	13502	0
1_MACS_peak_33221_lociStitched	chr8	22000829	22001343	1	515	376.0938	85.0156	13503	0
1_MACS_peak_11512_lociStitched	chr16	3244810	3245246	1	437	313.92	22.89	13504	0
1_MACS_peak_27130_lociStitched	chr22	49441866	49442380	1	515	340.525	49.4982	13505	0
1_MACS_peak_12227_lociStitched	chr16	85237353	85237759	1	407	298.41	7.3892	13506	0
1_MACS_peak_5117_lociStitched	chr1	205312556	205313058	1	503	310.8886	19.8792	13507	0
1_MACS_peak_31138_lociStitched	chr7	5164194	5164664	1	471	310.247	19.27	13508	0
1_MACS_peak_8902_lociStitched	chr11	133914678	133915098	1	421	311.934	20.958	13509	0
1_MACS_peak_32463_lociStitched	chr7	157305875	157306362	1	488	381.0775	90.2411	13510	0
1_MACS_peak_35932_lociStitched	chr9	138054084	138054532	1	449	298.368	7.5712	13511	0
