GENE_ID	locusLine	bin_1_H929_jia.bam
1_MACS_peak_27709_lociStitched	chr6(.):26121882-26127844	2.8771
3_MACS_peak_27710_lociStitched	chr6(.):26155173-26174669	1.4763
4_MACS_peak_27713_lociStitched	chr6(.):26183983-26207457	1.6729
3_MACS_peak_27717_lociStitched	chr6(.):26214661-26225317	1.7839
1_MACS_peak_27720_lociStitched	chr6(.):26232428-26236498	2.7147
1_MACS_peak_27721_lociStitched	chr6(.):26249189-26254145	2.5311
1_MACS_peak_27722_lociStitched	chr6(.):26269691-26275604	3.2606
1_MACS_peak_27723_lociStitched	chr6(.):26284027-26287593	2.618
4_MACS_peak_27724_lociStitched	chr6(.):26295350-26314114	0.4183
1_MACS_peak_27728_lociStitched	chr6(.):26320614-26323327	1.1547
7_MACS_peak_27729_lociStitched	chr6(.):26330627-26371037	1.8526
1_MACS_peak_27736_lociStitched	chr6(.):26383021-26388955	1.7376
4_MACS_peak_27737_lociStitched	chr6(.):26395192-26407792	0.7154
1_MACS_peak_27741_lociStitched	chr6(.):26420746-26423350	1.5943
1_MACS_peak_27742_lociStitched	chr6(.):26439731-26441237	0.7532
1_MACS_peak_27743_lociStitched	chr6(.):26457394-26459877	1.866
1_MACS_peak_27744_lociStitched	chr6(.):26473393-26475846	1.4643
1_MACS_peak_27745_lociStitched	chr6(.):26483120-26484143	0.4479
1_MACS_peak_27746_lociStitched	chr6(.):26492581-26494234	0.4011
2_MACS_peak_27747_lociStitched	chr6(.):26508225-26513102	0.2215
1_MACS_peak_27749_lociStitched	chr6(.):26520363-26524040	1.9276
2_MACS_peak_27750_lociStitched	chr6(.):26532177-26540766	2.0409
2_MACS_peak_27752_lociStitched	chr6(.):26550544-26556033	1.0288
1_MACS_peak_27754_lociStitched	chr6(.):26568168-26569039	0.6634
1_MACS_peak_27755_lociStitched	chr6(.):26595606-26598326	1.6923
1_MACS_peak_27756_lociStitched	chr6(.):26607663-26608391	0.415
1_MACS_peak_27757_lociStitched	chr6(.):26658812-26660785	1.4704
1_MACS_peak_27758_lociStitched	chr6(.):26673138-26675240	1.1044
1_MACS_peak_27759_lociStitched	chr6(.):26705293-26706902	0.906
1_MACS_peak_27760_lociStitched	chr6(.):26795644-26796498	0.4374
1_MACS_peak_27761_lociStitched	chr6(.):26892229-26893707	0.4725
1_MACS_peak_27762_lociStitched	chr6(.):26922844-26926167	1.8417
1_MACS_peak_27763_lociStitched	chr6(.):27046377-27047086	0.4076
1_MACS_peak_27764_lociStitched	chr6(.):27059565-27060294	0.3237
4_MACS_peak_27765_lociStitched	chr6(.):27088242-27116344	2.1173
2_MACS_peak_27769_lociStitched	chr6(.):27122723-27126185	0.3191
1_MACS_peak_27771_lociStitched	chr6(.):27144158-27146794	1.8121
1_MACS_peak_27772_lociStitched	chr6(.):27155826-27157012	0.7036
1_MACS_peak_27773_lociStitched	chr6(.):27181930-27183157	0.548
1_MACS_peak_27774_lociStitched	chr6(.):27217885-27220569	2.4845
1_MACS_peak_27775_lociStitched	chr6(.):27279754-27280914	0.7847
1_MACS_peak_27776_lociStitched	chr6(.):27342522-27343922	0.5087
1_MACS_peak_27777_lociStitched	chr6(.):27355784-27357393	1.9122
2_MACS_peak_27778_lociStitched	chr6(.):27439012-27448119	1.2722
1_MACS_peak_27780_lociStitched	chr6(.):27469750-27471771	1.0765
1_MACS_peak_27781_lociStitched	chr6(.):27486091-27487576	1.387
1_MACS_peak_27782_lociStitched	chr6(.):27519612-27521777	1.1611
1_MACS_peak_27783_lociStitched	chr6(.):27568080-27570057	0.7934
1_MACS_peak_27784_lociStitched	chr6(.):27598567-27599282	0.4136
1_MACS_peak_27785_lociStitched	chr6(.):27655157-27656184	0.6973
1_MACS_peak_27786_lociStitched	chr6(.):27705735-27706995	0.6764
1_MACS_peak_27787_lociStitched	chr6(.):27719768-27722213	1.1507
1_MACS_peak_27788_lociStitched	chr6(.):27759077-27760796	0.8102
6_MACS_peak_27789_lociStitched	chr6(.):27773254-27808644	1.4429
1_MACS_peak_27795_lociStitched	chr6(.):27832414-27836238	1.1046
2_MACS_peak_27796_lociStitched	chr6(.):27857127-27871817	1.7684
1_MACS_peak_27798_lociStitched	chr6(.):27978989-27979648	0.3919
1_MACS_peak_27799_lociStitched	chr6(.):28047634-28049587	1.138
1_MACS_peak_27800_lociStitched	chr6(.):28071888-28073535	1.4737
1_MACS_peak_27801_lociStitched	chr6(.):28092033-28093073	0.7598
3_MACS_peak_27802_lociStitched	chr6(.):28103279-28111013	1.0252
1_MACS_peak_27805_lociStitched	chr6(.):28128910-28130255	0.989
3_MACS_peak_27806_lociStitched	chr6(.):28180003-28193966	0.4236
1_MACS_peak_27809_lociStitched	chr6(.):28218912-28220779	1.0181
1_MACS_peak_27810_lociStitched	chr6(.):28233990-28235809	1.2111
1_MACS_peak_27811_lociStitched	chr6(.):28248908-28249943	0.5912
1_MACS_peak_27812_lociStitched	chr6(.):28303206-28304671	0.7182
2_MACS_peak_27813_lociStitched	chr6(.):28317024-28324353	0.3698
1_MACS_peak_27815_lociStitched	chr6(.):28366547-28368313	1.108
1_MACS_peak_27816_lociStitched	chr6(.):28410710-28411488	0.4189
1_MACS_peak_27817_lociStitched	chr6(.):28554142-28555924	0.8534
1_MACS_peak_27818_lociStitched	chr6(.):28615956-28617466	1.1294
1_MACS_peak_27819_lociStitched	chr6(.):28641652-28642562	0.4285
1_MACS_peak_27820_lociStitched	chr6(.):28696395-28697185	0.4502
1_MACS_peak_27821_lociStitched	chr6(.):28805042-28807518	1.2756
1_MACS_peak_27822_lociStitched	chr6(.):28830389-28835473	1.3143
1_MACS_peak_27823_lociStitched	chr6(.):28844126-28845348	0.5034
1_MACS_peak_27824_lociStitched	chr6(.):28862840-28866619	1.8882
1_MACS_peak_27825_lociStitched	chr6(.):28889183-28892847	2.8537
2_MACS_peak_27826_lociStitched	chr6(.):28907202-28912580	0.9602
2_MACS_peak_27828_lociStitched	chr6(.):28925618-28927380	0.3687
1_MACS_peak_27830_lociStitched	chr6(.):28948564-28950149	0.5178
1_MACS_peak_27831_lociStitched	chr6(.):28983699-28985338	1.0335
2_MACS_peak_27832_lociStitched	chr6(.):29595359-29601503	0.5894
2_MACS_peak_27834_lociStitched	chr6(.):29617053-29625155	0.3184
1_MACS_peak_27836_lociStitched	chr6(.):29653490-29654267	0.4635
1_MACS_peak_27837_lociStitched	chr6(.):29690644-29692207	2.1029
2_MACS_peak_27838_lociStitched	chr6(.):29715996-29721232	0.4028
1_MACS_peak_27840_lociStitched	chr6(.):29759910-29760890	0.4837
1_MACS_peak_27841_lociStitched	chr6(.):29781523-29782338	0.3952
1_MACS_peak_27842_lociStitched	chr6(.):29854695-29856481	1.7553
1_MACS_peak_27843_lociStitched	chr6(.):29893863-29896058	1.3772
1_MACS_peak_27844_lociStitched	chr6(.):29909136-29913381	2.0447
1_MACS_peak_27845_lociStitched	chr6(.):29931687-29935897	2.721
1_MACS_peak_27846_lociStitched	chr6(.):29944218-29945131	0.4936
1_MACS_peak_27847_lociStitched	chr6(.):29974153-29974889	0.6428
2_MACS_peak_27848_lociStitched	chr6(.):30028012-30035986	0.9232
1_MACS_peak_27850_lociStitched	chr6(.):30053761-30054505	0.3736
1_MACS_peak_27851_lociStitched	chr6(.):30069287-30071975	0.8322
1_MACS_peak_27852_lociStitched	chr6(.):30104062-30105101	0.3302
1_MACS_peak_27853_lociStitched	chr6(.):30178513-30182994	2.4095
1_MACS_peak_27854_lociStitched	chr6(.):30226771-30228248	1.22
1_MACS_peak_27855_lociStitched	chr6(.):30292731-30295888	2.3349
1_MACS_peak_27856_lociStitched	chr6(.):30312370-30313995	1.6887
1_MACS_peak_27857_lociStitched	chr6(.):30433953-30434687	0.3635
2_MACS_peak_27858_lociStitched	chr6(.):30456490-30465176	1.1782
2_MACS_peak_27860_lociStitched	chr6(.):30474539-30485231	2.1586
2_MACS_peak_27862_lociStitched	chr6(.):30495674-30501149	0.2534
1_MACS_peak_27864_lociStitched	chr6(.):30522766-30526424	2.3567
1_MACS_peak_27865_lociStitched	chr6(.):30537824-30540826	1.2239
1_MACS_peak_27866_lociStitched	chr6(.):30581127-30587110	3.6241
1_MACS_peak_27867_lociStitched	chr6(.):30594081-30595611	1.0464
1_MACS_peak_27868_lociStitched	chr6(.):30614177-30616361	2.9117
4_MACS_peak_27869_lociStitched	chr6(.):30639901-30660127	2.2031
1_MACS_peak_27873_lociStitched	chr6(.):30674990-30676337	0.5666
5_MACS_peak_27874_lociStitched	chr6(.):30683392-30712962	1.5688
1_MACS_peak_27879_lociStitched	chr6(.):30851562-30852942	1.1321
3_MACS_peak_27880_lociStitched	chr6(.):30874867-30884004	0.8891
1_MACS_peak_27883_lociStitched	chr6(.):30922859-30924210	0.7069
2_MACS_peak_27884_lociStitched	chr6(.):30952943-30958929	0.19
1_MACS_peak_27886_lociStitched	chr6(.):31051181-31052162	0.4082
1_MACS_peak_27887_lociStitched	chr6(.):31105355-31106101	0.5905
2_MACS_peak_27888_lociStitched	chr6(.):31124916-31133151	0.8808
1_MACS_peak_27890_lociStitched	chr6(.):31147909-31148777	0.4613
2_MACS_peak_27891_lociStitched	chr6(.):31164315-31173072	1.8044
1_MACS_peak_27893_lociStitched	chr6(.):31238208-31240960	3.0857
1_MACS_peak_27894_lociStitched	chr6(.):31323556-31325932	2.2791
3_MACS_peak_27895_lociStitched	chr6(.):31363660-31372237	1.0019
1_MACS_peak_27898_lociStitched	chr6(.):31429985-31434496	1.0348
1_MACS_peak_27899_lociStitched	chr6(.):31441708-31442616	0.4614
1_MACS_peak_27900_lociStitched	chr6(.):31459249-31466002	1.7293
2_MACS_peak_27901_lociStitched	chr6(.):31506658-31516232	1.3905
1_MACS_peak_27903_lociStitched	chr6(.):31539654-31540335	0.3491
1_MACS_peak_27904_lociStitched	chr6(.):31587082-31590448	2.4073
3_MACS_peak_27905_lociStitched	chr6(.):31618957-31634985	1.8303
1_MACS_peak_27908_lociStitched	chr6(.):31648670-31649400	0.6231
1_MACS_peak_27909_lociStitched	chr6(.):31669465-31672032	2.301
2_MACS_peak_27910_lociStitched	chr6(.):31696457-31709330	3.1164
1_MACS_peak_27912_lociStitched	chr6(.):31731722-31732718	0.6476
1_MACS_peak_27913_lociStitched	chr6(.):31743066-31746571	2.6628
1_MACS_peak_27914_lociStitched	chr6(.):31756118-31764731	3.5987
6_MACS_peak_27915_lociStitched	chr6(.):31773395-31806616	1.156
2_MACS_peak_27921_lociStitched	chr6(.):31829672-31832527	1.4785
2_MACS_peak_27923_lociStitched	chr6(.):31864171-31870972	1.4925
1_MACS_peak_27925_lociStitched	chr6(.):31895316-31896029	0.337
2_MACS_peak_27926_lociStitched	chr6(.):31925635-31928248	1.3974
1_MACS_peak_27928_lociStitched	chr6(.):31937885-31941406	3.0744
1_MACS_peak_27929_lociStitched	chr6(.):31948701-31952188	1.0545
1_MACS_peak_27930_lociStitched	chr6(.):31981489-31985132	1.0564
1_MACS_peak_27931_lociStitched	chr6(.):32053999-32056070	0.3601
1_MACS_peak_27932_lociStitched	chr6(.):32094555-32099007	1.7013
1_MACS_peak_27933_lociStitched	chr6(.):32121625-32123067	0.4924
1_MACS_peak_27934_lociStitched	chr6(.):32142916-32147198	2.2647
4_MACS_peak_27935_lociStitched	chr6(.):32156567-32164905	1.9278
1_MACS_peak_27939_lociStitched	chr6(.):32363894-32365889	0.9434
1_MACS_peak_27940_lociStitched	chr6(.):32577344-32578368	0.3689
1_MACS_peak_27941_lociStitched	chr6(.):32589822-32592051	1.1381
1_MACS_peak_27942_lociStitched	chr6(.):32626044-32628780	0.7642
4_MACS_peak_27943_lociStitched	chr6(.):32804884-32823723	1.7684
1_MACS_peak_27947_lociStitched	chr6(.):32861295-32863727	2.0558
1_MACS_peak_27948_lociStitched	chr6(.):32911533-32912642	0.4479
1_MACS_peak_27949_lociStitched	chr6(.):32934343-32944528	5.1699
1_MACS_peak_27950_lociStitched	chr6(.):33128944-33130256	1.0496
1_MACS_peak_27951_lociStitched	chr6(.):33150842-33151626	0.4117
3_MACS_peak_27952_lociStitched	chr6(.):33166718-33177312	1.9911
1_MACS_peak_27955_lociStitched	chr6(.):33215502-33218712	2.6053
1_MACS_peak_27956_lociStitched	chr6(.):33238686-33243087	2.0563
1_MACS_peak_27957_lociStitched	chr6(.):33255820-33258520	1.8731
1_MACS_peak_27958_lociStitched	chr6(.):33265194-33268437	3.7756
3_MACS_peak_27959_lociStitched	chr6(.):33279557-33292217	1.6466
1_MACS_peak_27962_lociStitched	chr6(.):33311107-33313439	1.0404
1_MACS_peak_27963_lociStitched	chr6(.):33343548-33344519	0.4024
1_MACS_peak_27964_lociStitched	chr6(.):33358364-33362646	1.4774
3_MACS_peak_27965_lociStitched	chr6(.):33377167-33396547	1.1327
1_MACS_peak_27968_lociStitched	chr6(.):33420924-33423336	1.2362
5_MACS_peak_27969_lociStitched	chr6(.):33537838-33565546	0.8514
1_MACS_peak_27974_lociStitched	chr6(.):33587538-33590476	1.7155
1_MACS_peak_27975_lociStitched	chr6(.):33669730-33670345	0.4292
1_MACS_peak_27976_lociStitched	chr6(.):33678384-33680387	2.4147
1_MACS_peak_27977_lociStitched	chr6(.):33707397-33708660	0.4573
1_MACS_peak_27978_lociStitched	chr6(.):33719749-33720759	0.4708
1_MACS_peak_27979_lociStitched	chr6(.):33755247-33757246	2.2481
1_MACS_peak_27980_lociStitched	chr6(.):33791787-33793328	0.7593
1_MACS_peak_27981_lociStitched	chr6(.):33807193-33808823	1.125
1_MACS_peak_27982_lociStitched	chr6(.):33823572-33826007	0.5467
1_MACS_peak_27983_lociStitched	chr6(.):33840383-33841256	0.4703
1_MACS_peak_27984_lociStitched	chr6(.):33872006-33873591	0.4618
1_MACS_peak_27985_lociStitched	chr6(.):33950270-33951614	0.5863
3_MACS_peak_27986_lociStitched	chr6(.):34112637-34122936	0.2544
1_MACS_peak_27989_lociStitched	chr6(.):34131585-34132354	0.4493
1_MACS_peak_27990_lociStitched	chr6(.):34149626-34152332	1.5463
1_MACS_peak_27991_lociStitched	chr6(.):34163735-34164836	0.6809
1_MACS_peak_27992_lociStitched	chr6(.):34191085-34192705	1.5342
1_MACS_peak_27993_lociStitched	chr6(.):34203928-34208066	3.04
1_MACS_peak_27994_lociStitched	chr6(.):34215446-34217779	1.5332
2_MACS_peak_27995_lociStitched	chr6(.):34255835-34264374	0.314
1_MACS_peak_27997_lociStitched	chr6(.):34358538-34361202	2.0752
1_MACS_peak_27998_lociStitched	chr6(.):34391000-34394821	1.4765
1_MACS_peak_27999_lociStitched	chr6(.):34432849-34436887	1.0575
2_MACS_peak_28000_lociStitched	chr6(.):34451440-34458403	2.2856
1_MACS_peak_28002_lociStitched	chr6(.):34494162-34495672	0.5462
1_MACS_peak_28003_lociStitched	chr6(.):34622961-34627107	3.2732
1_MACS_peak_28004_lociStitched	chr6(.):34662771-34665574	1.568
1_MACS_peak_28005_lociStitched	chr6(.):34724084-34726188	1.6435
1_MACS_peak_28006_lociStitched	chr6(.):34758605-34761555	2.317
1_MACS_peak_28007_lociStitched	chr6(.):34778207-34780326	1.3381
1_MACS_peak_28008_lociStitched	chr6(.):34855038-34858010	1.2321
1_MACS_peak_28009_lociStitched	chr6(.):34914838-34915761	0.4047
1_MACS_peak_28010_lociStitched	chr6(.):35016057-35017065	0.4854
2_MACS_peak_28011_lociStitched	chr6(.):35146349-35150052	0.5176
1_MACS_peak_28013_lociStitched	chr6(.):35215069-35217216	1.2047
2_MACS_peak_28014_lociStitched	chr6(.):35226095-35232952	1.0028
2_MACS_peak_28016_lociStitched	chr6(.):35264723-35280160	1.991
1_MACS_peak_28018_lociStitched	chr6(.):35294703-35295936	0.5776
1_MACS_peak_28019_lociStitched	chr6(.):35310056-35311845	0.9591
1_MACS_peak_28020_lociStitched	chr6(.):35337545-35338701	0.5231
1_MACS_peak_28021_lociStitched	chr6(.):35419880-35421163	1.1491
1_MACS_peak_28022_lociStitched	chr6(.):35435156-35439228	1.9867
1_MACS_peak_28023_lociStitched	chr6(.):35463892-35465993	1.0045
3_MACS_peak_28024_lociStitched	chr6(.):35568468-35580261	0.6005
1_MACS_peak_28027_lociStitched	chr6(.):35591511-35592520	0.4258
1_MACS_peak_28028_lociStitched	chr6(.):35636473-35638053	0.7288
1_MACS_peak_28029_lociStitched	chr6(.):35655052-35657328	1.3225
3_MACS_peak_28030_lociStitched	chr6(.):35694819-35706125	0.9798
1_MACS_peak_28033_lociStitched	chr6(.):35886290-35890451	1.8398
1_MACS_peak_28034_lociStitched	chr6(.):35941033-35942304	0.6806
1_MACS_peak_28035_lociStitched	chr6(.):35995437-35997810	2.2939
6_MACS_peak_28036_lociStitched	chr6(.):36081143-36116280	1.3671
2_MACS_peak_28042_lociStitched	chr6(.):36136282-36139951	0.6495
1_MACS_peak_28044_lociStitched	chr6(.):36163244-36166088	3.1974
1_MACS_peak_28045_lociStitched	chr6(.):36257962-36259142	0.4177
2_MACS_peak_28046_lociStitched	chr6(.):36390370-36391972	1.136
1_MACS_peak_28048_lociStitched	chr6(.):36408501-36412758	2.4883
1_MACS_peak_28049_lociStitched	chr6(.):36483660-36486069	0.7377
1_MACS_peak_28050_lociStitched	chr6(.):36513089-36516107	1.7567
1_MACS_peak_28051_lociStitched	chr6(.):36546812-36548333	0.8451
1_MACS_peak_28052_lociStitched	chr6(.):36559122-36568794	2.4317
5_MACS_peak_28053_lociStitched	chr6(.):36582350-36598439	0.2772
1_MACS_peak_28058_lociStitched	chr6(.):36633621-36636817	2.1837
1_MACS_peak_28059_lociStitched	chr6(.):36643231-36651498	2.0339
1_MACS_peak_28060_lociStitched	chr6(.):36718343-36727318	4.7169
1_MACS_peak_28061_lociStitched	chr6(.):36841193-36843471	1.6787
1_MACS_peak_28062_lociStitched	chr6(.):36853007-36854634	1.0266
1_MACS_peak_28063_lociStitched	chr6(.):36952407-36955154	2.0427
1_MACS_peak_28064_lociStitched	chr6(.):36986111-36987084	0.3372
1_MACS_peak_28065_lociStitched	chr6(.):37017964-37018838	0.4162
1_MACS_peak_28066_lociStitched	chr6(.):37069692-37071978	1.0967
1_MACS_peak_28067_lociStitched	chr6(.):37122494-37124408	0.8547
1_MACS_peak_28068_lociStitched	chr6(.):37136672-37140155	1.8649
1_MACS_peak_28069_lociStitched	chr6(.):37189562-37190900	0.6257
1_MACS_peak_28070_lociStitched	chr6(.):37207441-37208322	0.4405
1_MACS_peak_28071_lociStitched	chr6(.):37225270-37226590	1.4678
1_MACS_peak_28072_lociStitched	chr6(.):37284317-37286460	1.1301
1_MACS_peak_28073_lociStitched	chr6(.):37321047-37322976	1.1333
2_MACS_peak_28074_lociStitched	chr6(.):37397204-37402572	1.1185
1_MACS_peak_28076_lociStitched	chr6(.):37410174-37411328	0.525
1_MACS_peak_28077_lociStitched	chr6(.):37466536-37468213	1.4328
2_MACS_peak_28078_lociStitched	chr6(.):37664390-37666648	0.6679
1_MACS_peak_28080_lociStitched	chr6(.):37785776-37789119	3.6022
1_MACS_peak_28081_lociStitched	chr6(.):37807723-37809073	0.3746
1_MACS_peak_28082_lociStitched	chr6(.):37939650-37942277	1.1925
1_MACS_peak_28083_lociStitched	chr6(.):38606404-38608892	2.0535
1_MACS_peak_28084_lociStitched	chr6(.):38669988-38671180	1.0372
1_MACS_peak_28085_lociStitched	chr6(.):39081678-39083667	1.7183
1_MACS_peak_28086_lociStitched	chr6(.):39173838-39174891	0.4929
1_MACS_peak_28087_lociStitched	chr6(.):39186222-39187813	0.7142
1_MACS_peak_28088_lociStitched	chr6(.):39196526-39197413	0.5171
1_MACS_peak_28089_lociStitched	chr6(.):39303215-39304737	0.6013
1_MACS_peak_28090_lociStitched	chr6(.):39422260-39422829	0.3311
1_MACS_peak_28091_lociStitched	chr6(.):39439899-39440835	0.4345
1_MACS_peak_28092_lociStitched	chr6(.):39497268-39499849	1.1844
1_MACS_peak_28093_lociStitched	chr6(.):39692450-39693852	0.6972
1_MACS_peak_28094_lociStitched	chr6(.):39901330-39902553	0.8971
1_MACS_peak_28095_lociStitched	chr6(.):39990332-39991504	0.436
1_MACS_peak_28096_lociStitched	chr6(.):40131381-40133133	1.0931
1_MACS_peak_28097_lociStitched	chr6(.):40554938-40556014	0.9432
1_MACS_peak_28098_lociStitched	chr6(.):40678180-40679352	0.3333
1_MACS_peak_28099_lociStitched	chr6(.):40994960-40997219	1.454
1_MACS_peak_28100_lociStitched	chr6(.):41022495-41023627	0.4911
1_MACS_peak_28101_lociStitched	chr6(.):41038602-41043071	2.6865
1_MACS_peak_28102_lociStitched	chr6(.):41166869-41169601	2.1805
1_MACS_peak_28103_lociStitched	chr6(.):41222136-41226286	1.4078
1_MACS_peak_28104_lociStitched	chr6(.):41285949-41287691	0.7194
1_MACS_peak_28105_lociStitched	chr6(.):41513221-41515506	1.5132
1_MACS_peak_28106_lociStitched	chr6(.):41672531-41675470	2.3588
1_MACS_peak_28107_lociStitched	chr6(.):41683855-41685344	0.5732
1_MACS_peak_28108_lociStitched	chr6(.):41699586-41704097	2.7331
1_MACS_peak_28109_lociStitched	chr6(.):41735400-41737903	1.5318
2_MACS_peak_28110_lociStitched	chr6(.):41746589-41756175	0.8881
1_MACS_peak_28112_lociStitched	chr6(.):41814041-41814762	0.3521
1_MACS_peak_28113_lociStitched	chr6(.):41862150-41864523	1.4437
1_MACS_peak_28114_lociStitched	chr6(.):41887679-41890763	1.8325
2_MACS_peak_28115_lociStitched	chr6(.):41903257-41910347	0.6906
1_MACS_peak_28117_lociStitched	chr6(.):41977990-41978662	0.3144
2_MACS_peak_28118_lociStitched	chr6(.):42016035-42019464	1.0729
1_MACS_peak_28120_lociStitched	chr6(.):42071577-42072822	0.8135
1_MACS_peak_28121_lociStitched	chr6(.):42184634-42185879	1.205
1_MACS_peak_28122_lociStitched	chr6(.):42236730-42238153	0.7149
1_MACS_peak_28123_lociStitched	chr6(.):42333462-42337714	2.5594
1_MACS_peak_28124_lociStitched	chr6(.):42418677-42421703	2.6022
1_MACS_peak_28125_lociStitched	chr6(.):42514779-42515984	0.6059
1_MACS_peak_28126_lociStitched	chr6(.):42531454-42534212	2.0452
1_MACS_peak_28127_lociStitched	chr6(.):42669458-42670661	0.4881
1_MACS_peak_28128_lociStitched	chr6(.):42693659-42694696	0.5648
1_MACS_peak_28129_lociStitched	chr6(.):42711518-42716263	3.0664
3_MACS_peak_28130_lociStitched	chr6(.):42737679-42752609	1.7746
1_MACS_peak_28133_lociStitched	chr6(.):42846683-42849296	2.3711
1_MACS_peak_28134_lociStitched	chr6(.):42857350-42859500	1.9565
1_MACS_peak_28135_lociStitched	chr6(.):42895879-42899073	2.4102
2_MACS_peak_28136_lociStitched	chr6(.):42945660-42953509	0.9305
2_MACS_peak_28138_lociStitched	chr6(.):42980373-42990541	0.8265
2_MACS_peak_28140_lociStitched	chr6(.):43020375-43028500	0.9903
1_MACS_peak_28142_lociStitched	chr6(.):43063419-43064579	0.3421
1_MACS_peak_28143_lociStitched	chr6(.):43088813-43089599	0.3782
2_MACS_peak_28144_lociStitched	chr6(.):43138032-43150978	0.8569
1_MACS_peak_28146_lociStitched	chr6(.):43195791-43197627	2.0117
2_MACS_peak_28147_lociStitched	chr6(.):43208310-43215895	0.4762
1_MACS_peak_28149_lociStitched	chr6(.):43335861-43338337	1.9096
1_MACS_peak_28150_lociStitched	chr6(.):43351041-43352102	0.5065
1_MACS_peak_28151_lociStitched	chr6(.):43394767-43397679	1.5379
1_MACS_peak_28152_lociStitched	chr6(.):43422222-43423575	0.534
1_MACS_peak_28153_lociStitched	chr6(.):43444586-43446552	1.4006
2_MACS_peak_28154_lociStitched	chr6(.):43477507-43486535	0.6262
1_MACS_peak_28156_lociStitched	chr6(.):43540904-43545508	1.7251
2_MACS_peak_28157_lociStitched	chr6(.):43593571-43604883	1.9466
1_MACS_peak_28159_lociStitched	chr6(.):43637080-43638878	0.8627
