REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	26_0F2C_0229Kronos_MM1S-KB-3hr-2_H3K27me3_hs-dm_i13.bam	40_0EXS_0229Kronos_MM1S-KB-3hr-2_Input_hs_i84.bam
1_MACS_peak_3821_lociStitched	chr1	30106592	30106999	1	408	364.672	31.623900000000003
1_MACS_peak_6193_lociStitched	chr10	126799245	126799652	1	408	268.62	54.131
1_MACS_peak_7614_lociStitched	chr11	66162768	66163175	1	408	246.23499999999999	3.3374
1_MACS_peak_10392_lociStitched	chr14	101162722	101163129	1	408	340.6997	0.0
1_MACS_peak_12496_lociStitched	chr16	49723016	49723423	1	408	340.6997	31.3797
1_MACS_peak_23379_lociStitched	chr20	739936	740343	1	408	267.4804	4.476999999999999
1_MACS_peak_26495_lociStitched	chr22	25817341	25817748	1	408	268.62	20.1872
1_MACS_peak_29194_lociStitched	chr4	783336	783743	1	408	291.6562	24.3793
1_MACS_peak_29574_lociStitched	chr4	6500473	6500880	1	408	338.217	30.850600000000004
1_MACS_peak_30372_lociStitched	chr4	155049696	155050103	1	408	312.2097	24.6642
1_MACS_peak_31175_lociStitched	chr5	179868474	179868881	1	408	295.2378	5.1689
1_MACS_peak_32385_lociStitched	chr7	27135926	27136333	1	408	330.7282	61.4977
1_MACS_peak_34536_lociStitched	chr8	37689625	37690032	1	408	332.15270000000004	38.4208
1_MACS_peak_36293_lociStitched	chr9	134993066	134993473	1	408	282.2545	26.6178
1_MACS_peak_1114_lociStitched	chr1	6548992	6549398	1	407	284.2812	17.0926
1_MACS_peak_1584_lociStitched	chr1	8981398	8981804	1	407	346.724	42.9548
1_MACS_peak_4020_lociStitched	chr1	30709655	30710061	1	407	219.19940000000003	23.142
1_MACS_peak_13213_lociStitched	chr16	86822364	86822770	1	407	227.0352	26.1464
1_MACS_peak_19186_lociStitched	chr19	16009491	16009897	1	407	220.0926	40.072199999999995
1_MACS_peak_19277_lociStitched	chr19	17088606	17089012	1	407	303.56620000000004	29.6786
1_MACS_peak_24050_lociStitched	chr20	49000371	49000777	1	407	320.3746	13.6822
1_MACS_peak_32367_lociStitched	chr7	6885274	6885680	1	407	239.0528	44.6194
1_MACS_peak_34300_lociStitched	chr8	7473756	7474162	1	407	261.38280000000003	12.2612
1_MACS_peak_36978_lociStitched	chr9	138047085	138047491	1	407	260.3272	7.105
1_MACS_peak_37447_lociStitched	chr9	140898466	140898872	1	407	333.0824	39.057199999999995
1_MACS_peak_5268_lociStitched	chr1	228225152	228225557	1	406	286.254	17.698500000000003
1_MACS_peak_8377_lociStitched	chr11	70846222	70846627	1	406	231.78150000000002	23.490000000000002
1_MACS_peak_8470_lociStitched	chr11	71063071	71063476	1	406	276.8985	27.418499999999998
1_MACS_peak_9495_lociStitched	chr12	52424586	52424991	1	406	242.31150000000002	35.397000000000006
1_MACS_peak_10338_lociStitched	chr14	101055223	101055628	1	406	240.73200000000003	13.324499999999999
1_MACS_peak_13122_lociStitched	chr16	86112349	86112754	1	406	246.078	8.1405
1_MACS_peak_14165_lociStitched	chr17	7026699	7027104	1	406	422.98199999999997	54.7965
1_MACS_peak_15325_lociStitched	chr17	43843015	43843420	1	406	321.20550000000003	44.5905
1_MACS_peak_15476_lociStitched	chr17	47058796	47059201	1	406	266.6925	0.0
1_MACS_peak_17886_lociStitched	chr19	5460081	5460486	1	406	314.6445	59.04900000000001
1_MACS_peak_18263_lociStitched	chr19	7945808	7946213	1	406	239.76	58.441500000000005
1_MACS_peak_19221_lociStitched	chr19	16404255	16404660	1	406	326.83500000000004	42.12
1_MACS_peak_20472_lociStitched	chr19	40086300	40086705	1	406	275.0355	17.2935
1_MACS_peak_20535_lociStitched	chr19	41116826	41117231	1	406	296.21700000000004	9.6795
1_MACS_peak_24070_lociStitched	chr20	49039893	49040298	1	406	310.4325	33.1695
1_MACS_peak_26179_lociStitched	chr22	20622416	20622821	1	406	202.1355	30.3345
1_MACS_peak_31326_lociStitched	chr6	28738866	28739271	1	406	321.2865	18.3465
1_MACS_peak_32456_lociStitched	chr7	55811865	55812270	1	406	443.27250000000004	144.22050000000002
1_MACS_peak_36750_lociStitched	chr9	137421667	137422072	1	406	324.1215	14.944500000000001
1_MACS_peak_9581_lociStitched	chr12	52773491	52773895	1	405	223.04840000000002	74.8612
1_MACS_peak_19569_lociStitched	chr19	18451390	18451794	1	405	414.14039999999994	7.6356
1_MACS_peak_21939_lociStitched	chr19	51627562	51627966	1	405	236.90560000000002	17.089199999999998
1_MACS_peak_26640_lociStitched	chr22	27908427	27908831	1	405	304.9796	39.794000000000004
1_MACS_peak_33514_lociStitched	chr7	155770711	155771115	1	405	251.6516	44.3188
1_MACS_peak_34301_lociStitched	chr8	7535998	7536402	1	405	217.9176	41.9352
1_MACS_peak_34584_lociStitched	chr8	81210370	81210774	1	405	239.16799999999998	65.8116
1_MACS_peak_34712_lociStitched	chr8	142440408	142440812	1	405	282.9212	20.402
1_MACS_peak_35898_lociStitched	chr9	132086420	132086824	1	405	287.5268	23.634
1_MACS_peak_2982_lociStitched	chr1	20306210	20306613	1	404	266.38300000000004	12.372100000000001
1_MACS_peak_4495_lociStitched	chr1	37554292	37554695	1	404	294.0288	33.9729
1_MACS_peak_7118_lociStitched	chr11	31827836	31828239	1	404	336.5453	44.168800000000005
1_MACS_peak_9438_lociStitched	chr12	50284397	50284800	1	404	350.61	27.9279
1_MACS_peak_9908_lociStitched	chr12	114839569	114839972	1	404	320.2641	10.276499999999999
1_MACS_peak_10244_lociStitched	chr14	51560803	51561206	1	404	276.2162	23.5755
1_MACS_peak_11778_lociStitched	chr16	1001016	1001419	1	404	283.47020000000003	23.8576
1_MACS_peak_15254_lociStitched	chr17	42862974	42863377	1	404	248.00619999999998	19.0216
1_MACS_peak_16382_lociStitched	chr17	74983616	74984019	1	404	292.981	34.2953
1_MACS_peak_22483_lociStitched	chr2	26394254	26394657	1	404	330.05699999999996	28.9354
1_MACS_peak_22945_lociStitched	chr2	218819652	218820055	1	404	331.9511	49.7705
1_MACS_peak_26453_lociStitched	chr22	25591607	25592010	1	404	239.3417	9.833200000000001
1_MACS_peak_26724_lociStitched	chr22	29866494	29866897	1	404	298.0588	8.1809
1_MACS_peak_27416_lociStitched	chr22	43788464	43788867	1	404	281.4149	26.5174
1_MACS_peak_679_lociStitched	chr1	4428271	4428673	1	403	384.3522	30.4314
1_MACS_peak_748_lociStitched	chr1	4700795	4701197	1	403	270.747	43.6974
1_MACS_peak_822_lociStitched	chr1	4933151	4933553	1	403	285.7014	42.2904
1_MACS_peak_5819_lociStitched	chr10	81892126	81892528	1	403	313.2384	31.838400000000004
1_MACS_peak_6596_lociStitched	chr10	135267995	135268397	1	403	308.133	32.4012
1_MACS_peak_8584_lociStitched	chr11	75167236	75167638	1	403	339.8508	50.69219999999999
1_MACS_peak_17161_lociStitched	chr18	56425400	56425802	1	403	262.50600000000003	23.3562
1_MACS_peak_19018_lociStitched	chr19	14941620	14942022	1	403	272.4756	51.7776
1_MACS_peak_20474_lociStitched	chr19	40398935	40399337	1	403	297.1986	35.3358
1_MACS_peak_21090_lociStitched	chr19	46767118	46767520	1	403	222.2256	31.7178
1_MACS_peak_21943_lociStitched	chr19	54496765	54497167	1	403	292.254	28.8234
1_MACS_peak_23850_lociStitched	chr20	44669720	44670122	1	403	294.1434	61.546200000000006
1_MACS_peak_28207_lociStitched	chr22	49545802	49546204	1	403	214.869	24.079800000000002
1_MACS_peak_28602_lociStitched	chr3	14403674	14404076	1	403	322.4844	5.4672
1_MACS_peak_32650_lociStitched	chr7	98260065	98260467	1	403	243.9738	38.632200000000005
1_MACS_peak_35777_lociStitched	chr9	128815728	128816130	1	403	304.113	18.0096
1_MACS_peak_36552_lociStitched	chr9	136326228	136326630	1	403	301.8216	36.0192
1_MACS_peak_16_lociStitched	chr1	537053	537454	1	402	225.4823	28.2705
1_MACS_peak_703_lociStitched	chr1	4546670	4547071	1	402	291.6473	53.493399999999994
1_MACS_peak_3999_lociStitched	chr1	30655105	30655506	1	402	358.6945	62.155
1_MACS_peak_17986_lociStitched	chr19	6032958	6033359	1	402	277.05089999999996	28.310599999999997
1_MACS_peak_18788_lociStitched	chr19	13529084	13529485	1	402	310.2136	13.3934
1_MACS_peak_19770_lociStitched	chr19	30285641	30286042	1	402	403.08520000000004	29.874499999999998
1_MACS_peak_20402_lociStitched	chr19	39554037	39554438	1	402	263.9783	15.1177
1_MACS_peak_21381_lociStitched	chr19	48512292	48512693	1	402	272.8404	5.7744
1_MACS_peak_22387_lociStitched	chr2	1819244	1819645	1	402	317.993	20.05
1_MACS_peak_28635_lociStitched	chr3	14619473	14619874	1	402	336.1984	37.8544
1_MACS_peak_32486_lociStitched	chr7	73022629	73023030	1	402	281.0208	47.5586
1_MACS_peak_33817_lociStitched	chr7	157748226	157748627	1	402	251.1864	37.0524
1_MACS_peak_34046_lociStitched	chr8	528839	529240	1	402	338.444	29.954700000000003
1_MACS_peak_34381_lociStitched	chr8	7922271	7922672	1	402	193.1617	25.343200000000003
1_MACS_peak_34399_lociStitched	chr8	11428265	11428666	1	402	258.5247	40.0599
1_MACS_peak_35704_lociStitched	chr9	116973077	116973478	1	402	274.7251	29.954700000000003
1_MACS_peak_1437_lociStitched	chr1	7674858	7675258	1	401	277.2	46.36
1_MACS_peak_5383_lociStitched	chr10	1336181	1336581	1	401	325.91999999999996	17.080000000000002
1_MACS_peak_9111_lociStitched	chr11	134714622	134715022	1	401	289.24	30.959999999999997
1_MACS_peak_11715_lociStitched	chr16	414937	415337	1	401	346.15999999999997	36.24
1_MACS_peak_12362_lociStitched	chr16	29315674	29316074	1	401	358.76	15.120000000000001
1_MACS_peak_16371_lociStitched	chr17	74958035	74958435	1	401	254.88	4.0
1_MACS_peak_26552_lociStitched	chr22	26741111	26741511	1	401	319.03999999999996	22.2
1_MACS_peak_26651_lociStitched	chr22	27947616	27948016	1	401	327.32	17.080000000000002
1_MACS_peak_26713_lociStitched	chr22	28179835	28180235	1	401	260.52	10.12
1_MACS_peak_27786_lociStitched	chr22	45298093	45298493	1	401	191.44	22.919999999999998
1_MACS_peak_28199_lociStitched	chr22	49498136	49498536	1	401	264.32000000000005	7.6
1_MACS_peak_28429_lociStitched	chr3	10782910	10783310	1	401	244.84	30.240000000000002
1_MACS_peak_29274_lociStitched	chr4	1657064	1657464	1	401	350.12	11.28
1_MACS_peak_31210_lociStitched	chr5	180078117	180078517	1	401	286.71999999999997	6.5600000000000005
1_MACS_peak_32227_lociStitched	chr7	4030761	4031161	1	401	240.11999999999998	17.080000000000002
1_MACS_peak_32658_lociStitched	chr7	99532490	99532890	1	401	299.12	21.8
1_MACS_peak_33556_lociStitched	chr7	155911160	155911560	1	401	259.28	45.64
1_MACS_peak_35718_lociStitched	chr9	117050205	117050605	1	401	281.0	55.64
1_MACS_peak_7041_lociStitched	chr11	3117280	3117679	1	400	283.80870000000004	38.4636
1_MACS_peak_11209_lociStitched	chr15	74148078	74148477	1	400	252.567	9.216899999999999
1_MACS_peak_11536_lociStitched	chr15	78557164	78557563	1	400	350.08259999999996	27.2517
1_MACS_peak_11710_lociStitched	chr16	406181	406580	1	400	242.9511	0.3591
1_MACS_peak_13618_lociStitched	chr16	89985147	89985546	1	400	247.6593	26.214299999999998
1_MACS_peak_15185_lociStitched	chr17	41917433	41917832	1	400	216.61710000000002	61.2066
1_MACS_peak_21868_lociStitched	chr19	51239053	51239452	1	400	367.6386	73.8549
1_MACS_peak_23144_lociStitched	chr2	241305528	241305927	1	400	319.63890000000004	8.9376
1_MACS_peak_23573_lociStitched	chr20	31198792	31199191	1	400	279.69899999999996	19.8303
1_MACS_peak_26445_lociStitched	chr22	25570117	25570516	1	400	312.0579	20.6283
1_MACS_peak_26555_lociStitched	chr22	26749832	26750231	1	400	300.20759999999996	34.872600000000006
1_MACS_peak_27406_lociStitched	chr22	43722929	43723328	1	400	268.84619999999995	46.7628
1_MACS_peak_30751_lociStitched	chr5	134871348	134871747	1	400	405.2643	32.7579
1_MACS_peak_31851_lociStitched	chr6	159591104	159591503	1	400	318.04290000000003	13.4463
1_MACS_peak_33244_lociStitched	chr7	151617585	151617984	1	400	344.6163	20.1096
1_MACS_peak_3227_lociStitched	chr1	21713104	21713502	1	399	244.2526	36.9344
1_MACS_peak_6143_lociStitched	chr10	126254012	126254410	1	399	219.65619999999998	0.0
1_MACS_peak_6186_lociStitched	chr10	126779968	126780366	1	399	351.23499999999996	10.3082
1_MACS_peak_25922_lociStitched	chr21	47319581	47319979	1	399	277.6448	25.0342
1_MACS_peak_27892_lociStitched	chr22	45691764	45692162	1	399	251.01860000000002	25.0342
1_MACS_peak_31237_lociStitched	chr5	180582396	180582794	1	399	237.36720000000003	40.3572
1_MACS_peak_1253_lociStitched	chr1	7227309	7227706	1	398	269.3645	11.8703
1_MACS_peak_5347_lociStitched	chr10	127441	127838	1	398	287.5471	52.28490000000001
1_MACS_peak_5403_lociStitched	chr10	1576678	1577075	1	398	324.26959999999997	25.2889
1_MACS_peak_17159_lociStitched	chr18	55108013	55108410	1	398	265.3548	48.830999999999996
1_MACS_peak_19298_lociStitched	chr19	17132933	17133330	1	398	293.4624	13.974400000000001
1_MACS_peak_19713_lociStitched	chr19	30028135	30028532	1	398	341.3406	5.0022
1_MACS_peak_23637_lociStitched	chr20	31689991	31690388	1	398	330.8201	19.969099999999997
1_MACS_peak_30785_lociStitched	chr5	139199239	139199636	1	398	250.0703	31.0057
1_MACS_peak_35497_lociStitched	chr8	145824763	145825160	1	398	281.83029999999997	34.1817
1_MACS_peak_1807_lociStitched	chr1	10997264	10997660	1	397	291.9708	25.8984
1_MACS_peak_7550_lociStitched	chr11	64747790	64748186	1	397	280.17	15.048
1_MACS_peak_8268_lociStitched	chr11	70540199	70540595	1	397	272.3292	49.0248
1_MACS_peak_10266_lociStitched	chr14	75415870	75416266	1	397	260.6868	15.2856
1_MACS_peak_11717_lociStitched	chr16	470155	470551	1	397	306.9792	14.1768
1_MACS_peak_14487_lociStitched	chr17	16757470	16757866	1	397	284.96160000000003	10.1376
1_MACS_peak_15618_lociStitched	chr17	48605708	48606104	1	397	303.6924	53.7768
1_MACS_peak_15872_lociStitched	chr17	71527574	71527970	1	397	289.7532	27.680400000000002
1_MACS_peak_18359_lociStitched	chr19	8411807	8412203	1	397	234.82799999999997	43.6392
1_MACS_peak_22622_lociStitched	chr2	71785933	71786329	1	397	427.83840000000004	6.1776
1_MACS_peak_22727_lociStitched	chr2	106983086	106983482	1	397	355.212	27.6012
1_MACS_peak_28911_lociStitched	chr3	111577439	111577835	1	397	256.6872	50.2128
1_MACS_peak_35960_lociStitched	chr9	132264265	132264661	1	397	372.9924	26.175600000000003
1_MACS_peak_3588_lociStitched	chr1	26419450	26419845	1	396	261.2925	43.213
1_MACS_peak_4372_lociStitched	chr1	37260190	37260585	1	396	283.215	25.122
1_MACS_peak_6231_lociStitched	chr10	130014633	130015028	1	396	285.8615	17.1035
1_MACS_peak_11637_lociStitched	chr15	91430788	91431183	1	396	341.0035	17.656499999999998
1_MACS_peak_13209_lociStitched	chr16	86782636	86783031	1	396	261.016	8.532
1_MACS_peak_23145_lociStitched	chr2	241330034	241330429	1	396	284.084	23.858
1_MACS_peak_28096_lociStitched	chr22	47675021	47675416	1	396	252.405	19.3155
1_MACS_peak_28552_lociStitched	chr3	13729898	13730293	1	396	271.4835	24.6085
1_MACS_peak_31880_lociStitched	chr6	169275702	169276097	1	396	274.525	24.411
1_MACS_peak_33400_lociStitched	chr7	155260880	155261275	1	396	312.05	15.642000000000001
1_MACS_peak_34084_lociStitched	chr8	1412109	1412504	1	396	293.36650000000003	10.5465
1_MACS_peak_35519_lociStitched	chr8	145871264	145871659	1	396	288.3105	10.033
1_MACS_peak_819_lociStitched	chr1	4889525	4889919	1	395	242.86159999999998	28.8408
1_MACS_peak_9541_lociStitched	chr12	52623208	52623602	1	395	348.69	32.3868
1_MACS_peak_9658_lociStitched	chr12	53101273	53101667	1	395	335.05760000000004	8.5498
1_MACS_peak_9723_lociStitched	chr12	53310097	53310491	1	395	242.3494	50.0774
1_MACS_peak_9980_lociStitched	chr12	132893677	132894071	1	395	296.6032	33.9628
1_MACS_peak_11654_lociStitched	chr15	98965626	98966020	1	395	309.8022	48.461999999999996
1_MACS_peak_12286_lociStitched	chr16	28513214	28513608	1	395	349.5568	62.7642
1_MACS_peak_17009_lociStitched	chr17	79615906	79616300	1	395	313.3482	23.2066
1_MACS_peak_21940_lociStitched	chr19	52149560	52149954	1	395	271.5054	46.334399999999995
1_MACS_peak_22632_lociStitched	chr2	73402378	73402772	1	395	284.54679999999996	10.244
1_MACS_peak_23749_lociStitched	chr20	35044709	35045103	1	395	302.592	31.717000000000002
1_MACS_peak_34724_lociStitched	chr8	142473678	142474072	1	395	340.022	59.336400000000005
1_MACS_peak_35686_lociStitched	chr9	115872427	115872821	1	395	245.69840000000002	14.3022
1_MACS_peak_5901_lociStitched	chr10	101298174	101298567	1	394	288.8157	18.1566
1_MACS_peak_6072_lociStitched	chr10	114707886	114708279	1	394	284.1783	47.4744
1_MACS_peak_6105_lociStitched	chr10	122726050	122726443	1	394	312.5136	20.3181
1_MACS_peak_7384_lociStitched	chr11	62762311	62762704	1	394	230.84820000000002	14.0694
1_MACS_peak_8666_lociStitched	chr11	117303827	117304220	1	394	406.1655	15.955799999999998
1_MACS_peak_10546_lociStitched	chr14	104550417	104550810	1	394	321.8277	0.0
1_MACS_peak_12662_lociStitched	chr16	84252791	84253184	1	394	273.44939999999997	27.51
1_MACS_peak_14797_lociStitched	chr17	32958403	32958796	1	394	262.6419	11.593499999999999
1_MACS_peak_15386_lociStitched	chr17	45249082	45249475	1	394	1226.5923	274.1961
1_MACS_peak_18813_lociStitched	chr19	13738419	13738812	1	394	284.3355	54.312599999999996
1_MACS_peak_20459_lociStitched	chr19	39791652	39792045	1	394	316.48290000000003	5.4627
1_MACS_peak_20879_lociStitched	chr19	44959420	44959813	1	394	705.3956999999999	86.89229999999999
1_MACS_peak_26695_lociStitched	chr22	28078559	28078952	1	394	242.5989	7.8207
1_MACS_peak_27336_lociStitched	chr22	43078846	43079239	1	394	261.5415	18.2745
1_MACS_peak_28435_lociStitched	chr3	10885823	10886216	1	394	264.2139	8.3709
1_MACS_peak_29154_lociStitched	chr3	195555901	195556294	1	394	226.9182	35.763
1_MACS_peak_29182_lociStitched	chr3	197880110	197880503	1	394	194.928	38.9856
1_MACS_peak_29929_lociStitched	chr4	7884176	7884569	1	394	288.462	24.4053
1_MACS_peak_30702_lociStitched	chr5	39659197	39659590	1	394	280.4448	58.98930000000001
1_MACS_peak_30731_lociStitched	chr5	92918770	92919163	1	394	285.4359	38.2782
1_MACS_peak_31764_lociStitched	chr6	53503312	53503705	1	394	213.9099	27.9816
1_MACS_peak_32517_lociStitched	chr7	73137245	73137638	1	394	279.1086	2.7117
1_MACS_peak_32641_lociStitched	chr7	76141440	76141833	1	394	193.82760000000002	20.0823
1_MACS_peak_34070_lociStitched	chr8	739803	740196	1	394	330.7881	10.1394
1_MACS_peak_35369_lociStitched	chr8	144628047	144628440	1	394	338.9232	81.2331
1_MACS_peak_6273_lociStitched	chr10	133875657	133876049	1	393	254.8	1.4112
1_MACS_peak_6969_lociStitched	chr11	2275425	2275817	1	393	289.5312	28.8904
1_MACS_peak_7021_lociStitched	chr11	2875812	2876204	1	393	213.444	10.9368
1_MACS_peak_7680_lociStitched	chr11	66745104	66745496	1	393	227.12480000000002	33.3592
1_MACS_peak_9026_lociStitched	chr11	132934720	132935112	1	393	287.49280000000005	8.5456
1_MACS_peak_9734_lociStitched	chr12	53490539	53490931	1	393	263.2672	32.928000000000004
1_MACS_peak_10463_lociStitched	chr14	101718466	101718858	1	393	205.8784	32.34
1_MACS_peak_12087_lociStitched	chr16	4042135	4042527	1	393	327.00640000000004	7.3696
1_MACS_peak_14503_lociStitched	chr17	17373362	17373754	1	393	292.1576	13.328000000000001
1_MACS_peak_17170_lociStitched	chr18	76262722	76263114	1	393	219.0104	2.9008000000000003
1_MACS_peak_22944_lociStitched	chr2	218816431	218816823	1	393	372.5568	25.0096
1_MACS_peak_24782_lociStitched	chr20	59846528	59846920	1	393	286.6696	16.1504
1_MACS_peak_27137_lociStitched	chr22	38736520	38736912	1	393	314.69759999999997	20.972
1_MACS_peak_29483_lociStitched	chr4	5932611	5933003	1	393	308.6216	12.387200000000002
1_MACS_peak_2482_lociStitched	chr1	18128942	18129333	1	392	329.1829	42.892700000000005
1_MACS_peak_3626_lociStitched	chr1	27355829	27356220	1	392	256.105	26.0015
1_MACS_peak_4233_lociStitched	chr1	32176432	32176823	1	392	307.56059999999997	21.9742
1_MACS_peak_4334_lociStitched	chr1	37089292	37089683	1	392	344.9402	29.637800000000002
1_MACS_peak_8944_lociStitched	chr11	119718479	119718870	1	392	277.76640000000003	32.3748
1_MACS_peak_9022_lociStitched	chr11	128556776	128557167	1	392	348.3419	30.3416
1_MACS_peak_11053_lociStitched	chr15	40652696	40653087	1	392	239.2529	16.031000000000002
1_MACS_peak_12408_lociStitched	chr16	30047679	30048070	1	392	267.4049	30.615299999999998
1_MACS_peak_14226_lociStitched	chr17	7244374	7244765	1	392	260.2496	41.602399999999996
1_MACS_peak_14413_lociStitched	chr17	9078547	9078938	1	392	286.7594	13.372200000000001
1_MACS_peak_17148_lociStitched	chr18	35066596	35066987	1	392	311.5097	19.159000000000002
1_MACS_peak_17195_lociStitched	chr18	77555584	77555975	1	392	275.06850000000003	29.7942
1_MACS_peak_20777_lociStitched	chr19	42357265	42357656	1	392	264.8243	30.107
1_MACS_peak_21659_lociStitched	chr19	50038117	50038508	1	392	237.1415	24.906700000000004
1_MACS_peak_21924_lociStitched	chr19	51424873	51425264	1	392	242.26360000000003	38.6699
1_MACS_peak_28244_lociStitched	chr22	49748633	49749024	1	392	264.3551	36.636700000000005
