#26_0F2C_0229Kronos_MM1S-KB-3hr-2_H3K27me3_hs-dm_i13_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/26_0F2C_0229Kronos_MM1S-KB-3hr-2_H3K27me3_hs-dm_i13_ROSE/26_0F2C_0229Kronos_MM1S-KB-3hr-2_H3K27me3_hs-dm_i13_peaks_1KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X26_0F2C_0229Kronos_MM1S.KB.3hr.2_H3K27me3_hs.dm_i13.bam
#Using cutoff of 22166.066 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X26_0F2C_0229Kronos_MM1S.KB.3hr.2_H3K27me3_hs.dm_i13.bam	X40_0EXS_0229Kronos_MM1S.KB.3hr.2_Input_hs_i84.bam	enhancerRank	isStretch
1_MACS_peak_24688_lociStitched	chr20	58098984	58099297	1	314	194.4043	5.3523	12598	0
1_MACS_peak_23776_lociStitched	chr20	37225888	37226201	1	314	163.073	16.1821	12599	0
1_MACS_peak_23139_lociStitched	chr2	241229674	241229987	1	314	214.6554	0	12600	0
1_MACS_peak_20314_lociStitched	chr19	38988125	38988438	1	314	291.5908	0	12601	0
1_MACS_peak_20286_lociStitched	chr19	38931325	38931638	1	314	309.6509	14.711	12602	0
1_MACS_peak_19811_lociStitched	chr19	30769821	30770134	1	314	190.7735	14.9927	12603	0
1_MACS_peak_19732_lociStitched	chr19	30172801	30173114	1	314	218.3175	26.2607	12604	0
1_MACS_peak_19700_lociStitched	chr19	29990988	29991301	1	314	221.917	20.1259	12605	0
1_MACS_peak_15978_lociStitched	chr17	71948586	71948899	1	314	168.9887	5.7905	12606	0
1_MACS_peak_14925_lociStitched	chr17	36989850	36990163	1	314	209.4909	2.7231	12607	0
1_MACS_peak_14439_lociStitched	chr17	9613520	9613833	1	314	178.9108	32.5833	12608	0
1_MACS_peak_12832_lociStitched	chr16	85222465	85222778	1	314	241.6986	14.4293	12609	0
1_MACS_peak_12648_lociStitched	chr16	84042431	84042744	1	314	228.5839	5.7592	12610	0
1_MACS_peak_10863_lociStitched	chr14	105568601	105568914	1	314	287.6157	8.5136	12611	0
1_MACS_peak_10659_lociStitched	chr14	104813347	104813660	1	314	136.155	17.4654	12612	0
1_MACS_peak_10633_lociStitched	chr14	104696213	104696526	1	314	235.9394	25.1339	12613	0
1_MACS_peak_10478_lociStitched	chr14	101958875	101959188	1	314	216.4708	0	12614	0
1_MACS_peak_10037_lociStitched	chr13	100631779	100632092	1	314	274.5323	6.8234	12615	0
1_MACS_peak_9996_lociStitched	chr12	132976570	132976883	1	314	166.6099	8.1693	12616	0
1_MACS_peak_9970_lociStitched	chr12	132658916	132659229	1	314	195.4685	12.3948	12617	0
1_MACS_peak_8121_lociStitched	chr11	70091397	70091710	1	314	204.5142	33.1467	12618	0
1_MACS_peak_7764_lociStitched	chr11	67348350	67348663	1	314	278.4448	24.1323	12619	0
1_MACS_peak_4514_lociStitched	chr1	37635527	37635840	1	314	170.3346	17.1211	12620	0
1_MACS_peak_4273_lociStitched	chr1	35207376	35207689	1	314	213.153	19.6564	12621	0
1_MACS_peak_3208_lociStitched	chr1	20935441	20935754	1	314	257.1608	7.5433	12622	0
1_MACS_peak_999_lociStitched	chr1	5756056	5756369	1	314	231.9643	27.1058	12623	0
1_MACS_peak_36476_lociStitched	chr9	136054116	136054428	1	313	165.6096	21.4032	12624	0
1_MACS_peak_35555_lociStitched	chr9	115048	115360	1	313	179.244	33.9768	12625	0
1_MACS_peak_32543_lociStitched	chr7	73336640	73336952	1	313	161.5536	2.5896	12626	0
1_MACS_peak_28944_lociStitched	chr3	126892139	126892451	1	313	217.0272	25.8336	12627	0
1_MACS_peak_28557_lociStitched	chr3	13810729	13811041	1	313	175.8432	8.5488	12628	0
1_MACS_peak_24793_lociStitched	chr20	59894856	59895168	1	313	163.6752	36.192	12629	0
1_MACS_peak_24618_lociStitched	chr20	57960944	57961256	1	313	236.34	27.0192	12630	0
1_MACS_peak_23764_lociStitched	chr20	36069887	36070199	1	313	186.0456	20.1552	12631	0
1_MACS_peak_23362_lociStitched	chr2	243099909	243100221	1	313	160.9296	45.3648	12632	0
1_MACS_peak_23093_lociStitched	chr2	237537061	237537373	1	313	242.8296	3.4008	12633	0
1_MACS_peak_22335_lociStitched	chr19	59038794	59039106	1	313	199.7736	19.4064	12634	0
1_MACS_peak_20360_lociStitched	chr19	39241874	39242186	1	313	190.2264	20.28	12635	0
1_MACS_peak_19865_lociStitched	chr19	33692316	33692628	1	313	225.264	0	12636	0
1_MACS_peak_19309_lociStitched	chr19	17151269	17151581	1	313	259.9272	22.1208	12637	0
1_MACS_peak_18807_lociStitched	chr19	13718809	13719121	1	313	174.9696	51.7608	12638	0
1_MACS_peak_18784_lociStitched	chr19	13507228	13507540	1	313	238.1496	22.7448	12639	0
1_MACS_peak_16056_lociStitched	chr17	72213146	72213458	1	313	187.7616	15.3504	12640	0
1_MACS_peak_15496_lociStitched	chr17	47115378	47115690	1	313	149.604	15.444	12641	0
1_MACS_peak_13982_lociStitched	chr17	2864827	2865139	1	313	200.46	12.0744	12642	0
1_MACS_peak_13721_lociStitched	chr17	222576	222888	1	313	242.4552	6.8952	12643	0
1_MACS_peak_12830_lociStitched	chr16	85219183	85219495	1	313	179.2752	0	12644	0
1_MACS_peak_12107_lociStitched	chr16	4234494	4234806	1	313	217.0272	18.0024	12645	0
1_MACS_peak_11644_lociStitched	chr15	93594836	93595148	1	313	242.1744	11.1696	12646	0
1_MACS_peak_10370_lociStitched	chr14	101117690	101118002	1	313	161.8032	6.7704	12647	0
1_MACS_peak_10337_lociStitched	chr14	101051069	101051381	1	313	199.9296	22.2456	12648	0
1_MACS_peak_9347_lociStitched	chr12	3643211	3643523	1	313	185.172	17.8464	12649	0
1_MACS_peak_6144_lociStitched	chr10	126280970	126281282	1	313	193.6584	9.7968	12650	0
1_MACS_peak_5834_lociStitched	chr10	90706806	90707118	1	313	217.4328	22.5264	12651	0
1_MACS_peak_4629_lociStitched	chr1	46984103	46984415	1	313	211.7544	31.5432	12652	0
1_MACS_peak_4299_lociStitched	chr1	36797031	36797343	1	313	168.1992	32.5416	12653	0
1_MACS_peak_4113_lociStitched	chr1	31049625	31049937	1	313	194.2512	27.9552	12654	0
1_MACS_peak_722_lociStitched	chr1	4624097	4624409	1	313	199.0248	21.6528	12655	0
1_MACS_peak_35183_lociStitched	chr8	143909622	143909933	1	312	221.3698	9.1434	12656	0
1_MACS_peak_31919_lociStitched	chr7	228520	228831	1	312	194.0951	1.8971	12657	0
1_MACS_peak_30813_lociStitched	chr5	148758358	148758669	1	312	231.073	10.1075	12658	0
1_MACS_peak_29907_lociStitched	chr4	7820720	7821031	1	312	178.203	9.8898	12659	0
1_MACS_peak_28920_lociStitched	chr3	126238855	126239166	1	312	171.1433	24.569	12660	0
1_MACS_peak_28636_lociStitched	chr3	14621964	14622275	1	312	200.4084	12.5955	12661	0
1_MACS_peak_26692_lociStitched	chr22	28058633	28058944	1	312	245.5034	15.1457	12662	0
1_MACS_peak_23738_lociStitched	chr20	35016273	35016584	1	312	172.5739	32.3751	12663	0
1_MACS_peak_21804_lociStitched	chr19	51036942	51037253	1	312	179.0116	26.2484	12664	0
1_MACS_peak_21003_lociStitched	chr19	46183270	46183581	1	312	238.9724	15.1457	12665	0
1_MACS_peak_14550_lociStitched	chr17	18959220	18959531	1	312	198.3247	24.6934	12666	0
1_MACS_peak_13202_lociStitched	chr16	86717166	86717477	1	312	247.5249	19.8107	12667	0
1_MACS_peak_13114_lociStitched	chr16	86086588	86086899	1	312	195.4324	13.9328	12668	0
1_MACS_peak_13105_lociStitched	chr16	86030893	86031204	1	312	215.3053	9.4233	12669	0
1_MACS_peak_12713_lociStitched	chr16	84838122	84838433	1	312	301.2035	3.5143	12670	0
1_MACS_peak_11728_lociStitched	chr16	775022	775333	1	312	211.6977	7.153	12671	0
1_MACS_peak_10763_lociStitched	chr14	105083148	105083459	1	312	186.1957	6.531	12672	0
1_MACS_peak_10756_lociStitched	chr14	105058860	105059171	1	312	168.8419	0	12673	0
1_MACS_peak_8791_lociStitched	chr11	117657449	117657760	1	312	237.4796	6.5621	12674	0
1_MACS_peak_6263_lociStitched	chr10	133677162	133677473	1	312	203.6117	25.5642	12675	0
1_MACS_peak_5335_lociStitched	chr1	237280914	237281225	1	312	2251.2979	54.0829	12676	0
1_MACS_peak_1487_lociStitched	chr1	7811305	7811616	1	312	275.3594	5.287	12677	0
1_MACS_peak_721_lociStitched	chr1	4599902	4600213	1	312	299.9906	1.9904	12678	0
1_MACS_peak_35394_lociStitched	chr8	144795387	144795697	1	311	192.417	22.041	12679	0
1_MACS_peak_34076_lociStitched	chr8	893509	893819	1	311	179.49	28.613	12680	0
1_MACS_peak_33075_lociStitched	chr7	139209569	139209879	1	311	232.128	15.097	12681	0
1_MACS_peak_32616_lociStitched	chr7	75883352	75883662	1	311	244.528	15.593	12682	0
1_MACS_peak_32573_lociStitched	chr7	73689764	73690074	1	311	211.668	20.429	12683	0
1_MACS_peak_31920_lociStitched	chr7	322631	322941	1	311	206.646	22.909	12684	0
1_MACS_peak_30511_lociStitched	chr5	1092143	1092453	1	311	189.317	11.129	12685	0
1_MACS_peak_29234_lociStitched	chr4	1511217	1511527	1	311	167.958	24.025	12686	0
1_MACS_peak_29019_lociStitched	chr3	137489106	137489416	1	311	213.869	2.48	12687	0
1_MACS_peak_28411_lociStitched	chr3	10525694	10526004	1	311	224.409	15.717	12688	0
1_MACS_peak_28201_lociStitched	chr22	49504428	49504738	1	311	182.001	0	12689	0
1_MACS_peak_27434_lociStitched	chr22	43846096	43846406	1	311	262.167	6.696	12690	0
1_MACS_peak_23313_lociStitched	chr2	242139450	242139760	1	311	159.309	0	12691	0
1_MACS_peak_23146_lociStitched	chr2	241336582	241336892	1	311	228.718	11.129	12692	0
1_MACS_peak_22779_lociStitched	chr2	121242590	121242900	1	311	210.428	8.277	12693	0
1_MACS_peak_22706_lociStitched	chr2	97540699	97541009	1	311	191.208	29.295	12694	0
1_MACS_peak_22448_lociStitched	chr2	11101433	11101743	1	311	133.3	14.105	12695	0
1_MACS_peak_22001_lociStitched	chr19	54818752	54819062	1	311	238.669	16.275	12696	0
1_MACS_peak_21909_lociStitched	chr19	51344974	51345284	1	311	145.855	12.09	12697	0
1_MACS_peak_20298_lociStitched	chr19	38959800	38960110	1	311	250.604	4.805	12698	0
1_MACS_peak_20088_lociStitched	chr19	35818611	35818921	1	311	238.421	9.92	12699	0
1_MACS_peak_20004_lociStitched	chr19	35462550	35462860	1	311	251.782	26.226	12700	0
1_MACS_peak_19719_lociStitched	chr19	30081659	30081969	1	311	213.404	25.389	12701	0
1_MACS_peak_19279_lociStitched	chr19	17096830	17097140	1	311	163.494	31.682	12702	0
1_MACS_peak_19227_lociStitched	chr19	16846076	16846386	1	311	153.14	21.359	12703	0
1_MACS_peak_19179_lociStitched	chr19	15980861	15981171	1	311	236.933	17.267	12704	0
1_MACS_peak_19067_lociStitched	chr19	15262333	15262643	1	311	165.726	6.975	12705	0
1_MACS_peak_19001_lociStitched	chr19	14846583	14846893	1	311	219.046	15.934	12706	0
1_MACS_peak_17175_lociStitched	chr18	76436090	76436400	1	311	185.101	7.502	12707	0
1_MACS_peak_13342_lociStitched	chr16	87713361	87713671	1	311	191.704	5.766	12708	0
1_MACS_peak_12712_lociStitched	chr16	84836627	84836937	1	311	168.33	0	12709	0
1_MACS_peak_12285_lociStitched	chr16	28511004	28511314	1	311	208.227	22.63	12710	0
1_MACS_peak_10059_lociStitched	chr13	112881282	112881592	1	311	218.457	20.646	12711	0
1_MACS_peak_9553_lociStitched	chr12	52656267	52656577	1	311	253.89	7.006	12712	0
1_MACS_peak_6311_lociStitched	chr10	134016379	134016689	1	311	199.299	33.387	12713	0
1_MACS_peak_4266_lociStitched	chr1	34080997	34081307	1	311	259.687	20.739	12714	0
1_MACS_peak_3765_lociStitched	chr1	29794802	29795112	1	311	207.359	31.744	12715	0
1_MACS_peak_1806_lociStitched	chr1	10995366	10995676	1	311	188.17	20.677	12716	0
1_MACS_peak_1669_lociStitched	chr1	9390072	9390382	1	311	231.353	11.067	12717	0
1_MACS_peak_757_lociStitched	chr1	4732754	4733064	1	311	213.249	14.601	12718	0
1_MACS_peak_525_lociStitched	chr1	3830851	3831161	1	311	195.61	6.448	12719	0
1_MACS_peak_37698_lociStitched	chrX	153492767	153493076	1	310	120.4482	17.7984	12720	0
1_MACS_peak_37688_lociStitched	chrX	153155778	153156087	1	310	162.6576	32.4141	12721	0
1_MACS_peak_37458_lociStitched	chr9	140932767	140933076	1	310	256.0374	18.9417	12722	0
1_MACS_peak_36826_lociStitched	chr9	137639938	137640247	1	310	182.4954	8.4975	12723	0
1_MACS_peak_36127_lociStitched	chr9	133329022	133329331	1	310	196.8639	13.9359	12724	0
1_MACS_peak_34841_lociStitched	chr8	142752258	142752567	1	310	197.0184	0	12725	0
1_MACS_peak_34090_lociStitched	chr8	1574039	1574348	1	310	174.6777	7.6014	12726	0
1_MACS_peak_33736_lociStitched	chr7	157502435	157502744	1	310	158.7333	7.9104	12727	0
1_MACS_peak_32765_lociStitched	chr7	100527579	100527888	1	310	183.4533	28.6443	12728	0
1_MACS_peak_32101_lociStitched	chr7	1616781	1617090	1	310	158.2698	21.7845	12729	0
1_MACS_peak_31505_lociStitched	chr6	33849934	33850243	1	310	242.874	20.3322	12730	0
1_MACS_peak_31197_lociStitched	chr5	180046756	180047065	1	310	194.7318	32.9703	12731	0
1_MACS_peak_31163_lociStitched	chr5	179814639	179814948	1	310	219.39	27.1611	12732	0
1_MACS_peak_30490_lociStitched	chr5	988461	988770	1	310	251.835	0	12733	0
1_MACS_peak_30014_lociStitched	chr4	8090903	8091212	1	310	176.8407	45.3303	12734	0
1_MACS_peak_26755_lociStitched	chr22	30672468	30672777	1	310	207.7407	15.0792	12735	0
1_MACS_peak_26435_lociStitched	chr22	25350096	25350405	1	310	206.3811	41.4987	12736	0
1_MACS_peak_26077_lociStitched	chr22	19533468	19533777	1	310	243.9864	27.4083	12737	0
1_MACS_peak_24766_lociStitched	chr20	59705415	59705724	1	310	215.682	21.1974	12738	0
1_MACS_peak_23250_lociStitched	chr2	241788583	241788892	1	310	171.5568	4.2024	12739	0
1_MACS_peak_22923_lociStitched	chr2	200334800	200335109	1	310	241.2054	22.8969	12740	0
1_MACS_peak_22804_lociStitched	chr2	121846440	121846749	1	310	204.6507	19.0035	12741	0
1_MACS_peak_22369_lociStitched	chr2	607233	607542	1	310	196.833	18.2001	12742	0
1_MACS_peak_20344_lociStitched	chr19	39041892	39042201	1	310	237.4356	16.068	12743	0
1_MACS_peak_19995_lociStitched	chr19	34558825	34559134	1	310	167.9106	24.102	12744	0
1_MACS_peak_19754_lociStitched	chr19	30249553	30249862	1	310	236.1996	10.6296	12745	0
1_MACS_peak_19693_lociStitched	chr19	29734101	29734410	1	310	210.6762	4.6041	12746	0
1_MACS_peak_14279_lociStitched	chr17	7652151	7652460	1	310	148.8144	16.9023	12747	0
1_MACS_peak_14109_lociStitched	chr17	6585277	6585586	1	310	174.276	16.8405	12748	0
1_MACS_peak_13722_lociStitched	chr17	228900	229209	1	310	272.8779	15.9753	12749	0
1_MACS_peak_13603_lociStitched	chr16	89323003	89323312	1	310	218.8029	17.7366	12750	0
1_MACS_peak_12095_lociStitched	chr16	4098507	4098816	1	310	220.9041	12.6072	12751	0
1_MACS_peak_11097_lociStitched	chr15	63570276	63570585	1	310	210.2745	22.8969	12752	0
1_MACS_peak_10726_lociStitched	chr14	105016225	105016534	1	310	194.4228	0	12753	0
1_MACS_peak_10479_lociStitched	chr14	101972386	101972695	1	310	239.6604	7.416	12754	0
1_MACS_peak_10417_lociStitched	chr14	101290133	101290442	1	310	242.565	6.8289	12755	0
1_MACS_peak_10302_lociStitched	chr14	100780295	100780604	1	310	223.7778	0	12756	0
1_MACS_peak_9936_lociStitched	chr12	124789730	124790039	1	310	208.7604	7.2924	12757	0
1_MACS_peak_9106_lociStitched	chr11	134399136	134399445	1	310	267.2232	0	12758	0
1_MACS_peak_8016_lociStitched	chr11	69794147	69794456	1	310	194.7627	21.1974	12759	0
1_MACS_peak_7405_lociStitched	chr11	63788489	63788798	1	310	173.658	11.6802	12760	0
1_MACS_peak_6522_lociStitched	chr10	134931210	134931519	1	310	142.1091	20.6721	12761	0
1_MACS_peak_5258_lociStitched	chr1	228159054	228159363	1	310	156.3849	9.7335	12762	0
1_MACS_peak_4610_lociStitched	chr1	45067898	45068207	1	310	158.7024	17.8602	12763	0
1_MACS_peak_4440_lociStitched	chr1	37445863	37446172	1	310	171.2169	24.7818	12764	0
1_MACS_peak_2559_lociStitched	chr1	18323008	18323317	1	310	137.1342	16.0371	12765	0
1_MACS_peak_1485_lociStitched	chr1	7803470	7803779	1	310	230.5449	34.0209	12766	0
1_MACS_peak_37429_lociStitched	chr9	140821178	140821486	1	309	215.754	31.9704	12767	0
1_MACS_peak_35652_lociStitched	chr9	96704655	96704963	1	309	184.646	0	12768	0
1_MACS_peak_34653_lociStitched	chr8	140722091	140722399	1	309	265.2496	1.54	12769	0
1_MACS_peak_32653_lociStitched	chr7	98463698	98464006	1	309	147.6552	8.3776	12770	0
1_MACS_peak_31884_lociStitched	chr6	170258687	170258995	1	309	197.0892	13.8292	12771	0
1_MACS_peak_31707_lociStitched	chr6	41639996	41640304	1	309	232.9096	15.4616	12772	0
1_MACS_peak_30552_lociStitched	chr5	1225572	1225880	1	309	174.2972	23.8084	12773	0
1_MACS_peak_30503_lociStitched	chr5	1030673	1030981	1	309	141.8648	3.7268	12774	0
1_MACS_peak_30455_lociStitched	chr5	542297	542605	1	309	132.902	6.5604	12775	0
1_MACS_peak_29825_lociStitched	chr4	7645959	7646267	1	309	229.1828	2.4332	12776	0
1_MACS_peak_29620_lociStitched	chr4	6766353	6766661	1	309	233.7412	18.4184	12777	0
1_MACS_peak_29195_lociStitched	chr4	788487	788795	1	309	170.3856	8.5316	12778	0
1_MACS_peak_28766_lociStitched	chr3	49919037	49919345	1	309	153.4764	23.5928	12779	0
1_MACS_peak_28728_lociStitched	chr3	48603273	48603581	1	309	206.4524	7.5768	12780	0
1_MACS_peak_28639_lociStitched	chr3	14632558	14632866	1	309	212.9204	12.5664	12781	0
1_MACS_peak_28250_lociStitched	chr22	50059952	50060260	1	309	235.6508	26.5804	12782	0
1_MACS_peak_28220_lociStitched	chr22	49627148	49627456	1	309	219.3268	33.88	12783	0
1_MACS_peak_27456_lociStitched	chr22	43927930	43928238	1	309	192.962	7.854	12784	0
1_MACS_peak_26647_lociStitched	chr22	27940021	27940329	1	309	172.788	10.1332	12785	0
1_MACS_peak_26601_lociStitched	chr22	27775578	27775886	1	309	144.0516	25.9028	12786	0
1_MACS_peak_25921_lociStitched	chr21	47318250	47318558	1	309	181.72	2.9568	12787	0
1_MACS_peak_24729_lociStitched	chr20	58244101	58244409	1	309	216.5856	12.3816	12788	0
1_MACS_peak_24223_lociStitched	chr20	56375546	56375854	1	309	181.7508	23.5004	12789	0
1_MACS_peak_24103_lociStitched	chr20	55402308	55402616	1	309	209.1012	15.6464	12790	0
1_MACS_peak_23155_lociStitched	chr2	241373415	241373723	1	309	212.6432	18.6648	12791	0
1_MACS_peak_23104_lociStitched	chr2	239477824	239478132	1	309	121.2596	6.9916	12792	0
1_MACS_peak_23095_lociStitched	chr2	239013196	239013504	1	309	175.9296	16.2624	12793	0
1_MACS_peak_22446_lociStitched	chr2	11053889	11054197	1	309	201.2472	21.714	12794	0
1_MACS_peak_22402_lociStitched	chr2	2767880	2768188	1	309	246.4308	16.5088	12795	0
1_MACS_peak_22395_lociStitched	chr2	1999871	2000179	1	309	223.1152	33.3872	12796	0
1_MACS_peak_22274_lociStitched	chr19	56087863	56088171	1	309	266.9128	49.6188	12797	0
1_MACS_peak_21929_lociStitched	chr19	51567745	51568053	1	309	197.428	16.4472	12798	0
1_MACS_peak_20969_lociStitched	chr19	45840436	45840744	1	309	273.9352	11.5808	12799	0
1_MACS_peak_19814_lociStitched	chr19	31057312	31057620	1	309	209.1936	11.0572	12800	0
1_MACS_peak_18537_lociStitched	chr19	10171690	10171998	1	309	219.2652	8.6548	12801	0
1_MACS_peak_18456_lociStitched	chr19	9795893	9796201	1	309	198.198	20.9748	12802	0
1_MACS_peak_16265_lociStitched	chr17	73007063	73007371	1	309	183.0444	14.9996	12803	0
1_MACS_peak_15243_lociStitched	chr17	42664472	42664780	1	309	212.4584	7.6076	12804	0
1_MACS_peak_14438_lociStitched	chr17	9606048	9606356	1	309	198.5984	12.2584	12805	0
1_MACS_peak_13602_lociStitched	chr16	89250513	89250821	1	309	213.6288	9.5788	12806	0
1_MACS_peak_13461_lociStitched	chr16	88339797	88340105	1	309	180.7036	0.9548	12807	0
1_MACS_peak_13126_lociStitched	chr16	86155791	86156099	1	309	264.9416	2.5564	12808	0
1_MACS_peak_13107_lociStitched	chr16	86054518	86054826	1	309	222.2528	0	12809	0
1_MACS_peak_12635_lociStitched	chr16	77445131	77445439	1	309	189.8512	14.6608	12810	0
1_MACS_peak_11070_lociStitched	chr15	42375716	42376024	1	309	213.4132	9.6712	12811	0
1_MACS_peak_10931_lociStitched	chr14	106007478	106007786	1	309	277.1076	25.872	12812	0
1_MACS_peak_10921_lociStitched	chr14	105986506	105986814	1	309	239.2544	35.5432	12813	0
1_MACS_peak_10714_lociStitched	chr14	104949763	104950071	1	309	190.3748	0.7084	12814	0
1_MACS_peak_9885_lociStitched	chr12	111475010	111475318	1	309	176.0836	15.8312	12815	0
1_MACS_peak_9554_lociStitched	chr12	52673387	52673695	1	309	187.2332	21.7448	12816	0
1_MACS_peak_9060_lociStitched	chr11	133861158	133861466	1	309	176.5764	8.3468	12817	0
1_MACS_peak_8344_lociStitched	chr11	70746577	70746885	1	309	216.2468	23.9932	12818	0
1_MACS_peak_8224_lociStitched	chr11	70451513	70451821	1	309	214.368	15.862	12819	0
1_MACS_peak_8144_lociStitched	chr11	70274513	70274821	1	309	192.3768	17.4636	12820	0
1_MACS_peak_7900_lociStitched	chr11	69344964	69345272	1	309	277.0768	8.4084	12821	0
1_MACS_peak_6400_lociStitched	chr10	134689712	134690020	1	309	185.6932	24.2088	12822	0
1_MACS_peak_6224_lociStitched	chr10	126859951	126860259	1	309	165.6116	6.4988	12823	0
1_MACS_peak_5891_lociStitched	chr10	99685556	99685864	1	309	281.8508	47.8632	12824	0
1_MACS_peak_5348_lociStitched	chr10	780826	781134	1	309	192.346	15.8928	12825	0
1_MACS_peak_3964_lociStitched	chr1	30544933	30545241	1	309	161.1456	18.2644	12826	0
1_MACS_peak_1517_lociStitched	chr1	8254707	8255015	1	309	220.2816	8.5316	12827	0
1_MACS_peak_35053_lociStitched	chr8	143317395	143317702	1	308	219.9041	23.2092	12828	0
1_MACS_peak_34544_lociStitched	chr8	41120369	41120676	1	308	169.0342	51.0234	12829	0
1_MACS_peak_32868_lociStitched	chr7	100966621	100966928	1	308	167.8369	17.0692	12830	0
1_MACS_peak_32284_lociStitched	chr7	4959506	4959813	1	308	144.0444	17.806	12831	0
1_MACS_peak_31137_lociStitched	chr5	179599267	179599574	1	308	238.6618	3.684	12832	0
1_MACS_peak_30814_lociStitched	chr5	149547368	149547675	1	308	293.7069	22.5952	12833	0
1_MACS_peak_30749_lociStitched	chr5	132947594	132947901	1	308	181.8054	1.9034	12834	0
1_MACS_peak_30090_lociStitched	chr4	8237677	8237984	1	308	228.5922	5.9558	12835	0
1_MACS_peak_29253_lociStitched	chr4	1572910	1573217	1	308	220.4567	15.043	12836	0
1_MACS_peak_28977_lociStitched	chr3	128239689	128239996	1	308	196.6335	13.1703	12837	0
1_MACS_peak_28222_lociStitched	chr22	49636223	49636530	1	308	146.8381	2.4253	12838	0
1_MACS_peak_28066_lociStitched	chr22	46915171	46915478	1	308	194.945	10.9292	12839	0
1_MACS_peak_27882_lociStitched	chr22	45516228	45516535	1	308	245.5386	17.3455	12840	0
1_MACS_peak_27170_lociStitched	chr22	39577138	39577445	1	308	182.8799	17.2841	12841	0
1_MACS_peak_26723_lociStitched	chr22	29864145	29864452	1	308	150.6756	7.368	12842	0
1_MACS_peak_24772_lociStitched	chr20	59818550	59818857	1	308	152.7939	0	12843	0
1_MACS_peak_23588_lociStitched	chr20	31506491	31506798	1	308	207.3785	5.7716	12844	0
1_MACS_peak_19836_lociStitched	chr19	32532230	32532537	1	308	131.7337	21.0602	12845	0
1_MACS_peak_19826_lociStitched	chr19	31233817	31234124	1	308	227.0879	23.9767	12846	0
1_MACS_peak_19633_lociStitched	chr19	18931584	18931891	1	308	221.4698	14.2141	12847	0
1_MACS_peak_19284_lociStitched	chr19	17107318	17107625	1	308	223.7109	22.3189	12848	0
1_MACS_peak_19022_lociStitched	chr19	14977043	14977350	1	308	214.5316	21.2751	12849	0
1_MACS_peak_17118_lociStitched	chr18	2846572	2846879	1	308	246.8587	25.3889	12850	0
1_MACS_peak_15283_lociStitched	chr17	43073528	43073835	1	308	168.0518	18.5428	12851	0
