GENE_ID	locusLine	bin_1_25_0F2B_0229Kronos_MM1S-KB-3hr-1_H3K27me3_hs-dm_i07.bam
2_MACS_peak_35632_lociStitched	chr8(.):145756399-145764600	1.4588
10_MACS_peak_35634_lociStitched	chr8(.):145765803-145783291	1.0317
1_MACS_peak_35644_lociStitched	chr8(.):145804648-145805033	0.6244
2_MACS_peak_35645_lociStitched	chr8(.):145807477-145809011	0.819
3_MACS_peak_35647_lociStitched	chr8(.):145811515-145813706	0.8159
1_MACS_peak_35650_lociStitched	chr8(.):145814884-145816078	0.9273
1_MACS_peak_35651_lociStitched	chr8(.):145818172-145818841	1.1171
5_MACS_peak_35652_lociStitched	chr8(.):145820427-145824826	0.8333
1_MACS_peak_35657_lociStitched	chr8(.):145832932-145833263	0.7424
8_MACS_peak_35658_lociStitched	chr8(.):145841369-145850100	0.9543
11_MACS_peak_35666_lociStitched	chr8(.):145851848-145862189	0.9361
5_MACS_peak_35677_lociStitched	chr8(.):145863359-145867317	0.878
2_MACS_peak_35682_lociStitched	chr8(.):145895522-145897477	1.0636
1_MACS_peak_35684_lociStitched	chr8(.):145898832-145899153	0.6856
1_MACS_peak_35685_lociStitched	chr8(.):145900667-145901112	0.6695
1_MACS_peak_35686_lociStitched	chr8(.):145906214-145906790	0.8596
1_MACS_peak_35687_lociStitched	chr8(.):145909269-145909934	1.1219
1_MACS_peak_35688_lociStitched	chr8(.):145916061-145916646	0.7586
2_MACS_peak_35689_lociStitched	chr8(.):145919127-145921806	0.9943
1_MACS_peak_35691_lociStitched	chr8(.):145939369-145939663	0.6641
3_MACS_peak_35692_lociStitched	chr8(.):146020545-146022846	0.6591
1_MACS_peak_35695_lociStitched	chr8(.):146036701-146038211	1.2448
4_MACS_peak_35696_lociStitched	chr8(.):146042608-146052266	1.6198
4_MACS_peak_35700_lociStitched	chr9(.):29833-36518	0.7886
3_MACS_peak_35704_lociStitched	chr9(.):37634-39905	0.7528
1_MACS_peak_35707_lociStitched	chr9(.):45147-45602	0.7238
2_MACS_peak_35708_lociStitched	chr9(.):46654-48360	0.6927
1_MACS_peak_35710_lociStitched	chr9(.):73719-74176	0.637
1_MACS_peak_35711_lociStitched	chr9(.):113838-115127	1.005
1_MACS_peak_35712_lociStitched	chr9(.):842628-842925	0.7704
1_MACS_peak_35713_lociStitched	chr9(.):14315578-14315991	0.9977
1_MACS_peak_35714_lociStitched	chr9(.):21358748-21359051	0.4425
1_MACS_peak_35715_lociStitched	chr9(.):34502260-34502575	0.739
1_MACS_peak_35716_lociStitched	chr9(.):34519410-34519779	0.6962
2_MACS_peak_35717_lociStitched	chr9(.):34521408-34522549	0.9378
1_MACS_peak_35719_lociStitched	chr9(.):34537248-34537685	0.8428
13_MACS_peak_35720_lociStitched	chr9(.):34547334-34581016	1.4551
2_MACS_peak_35733_lociStitched	chr9(.):34583668-34594058	1.5318
1_MACS_peak_35735_lociStitched	chr9(.):34605510-34605881	0.6692
1_MACS_peak_35736_lociStitched	chr9(.):34622550-34631780	1.77
2_MACS_peak_35737_lociStitched	chr9(.):34990381-34991326	0.8352
1_MACS_peak_35739_lociStitched	chr9(.):35616672-35617268	0.7033
1_MACS_peak_35740_lociStitched	chr9(.):35675281-35675799	0.7107
1_MACS_peak_35741_lociStitched	chr9(.):35690061-35690523	0.834
1_MACS_peak_35742_lociStitched	chr9(.):36135734-36136287	1.1794
2_MACS_peak_35743_lociStitched	chr9(.):36760185-36761684	0.8725
1_MACS_peak_35745_lociStitched	chr9(.):36762897-36763251	0.5684
5_MACS_peak_35746_lociStitched	chr9(.):36767537-36773417	0.9723
2_MACS_peak_35751_lociStitched	chr9(.):36775212-36776865	0.812
2_MACS_peak_35753_lociStitched	chr9(.):36779416-36781625	0.9916
2_MACS_peak_35755_lociStitched	chr9(.):36817841-36819958	0.8133
4_MACS_peak_35757_lociStitched	chr9(.):36838088-36840862	0.7481
4_MACS_peak_35761_lociStitched	chr9(.):36863561-36869201	0.9301
3_MACS_peak_35765_lociStitched	chr9(.):37023813-37033385	1.657
2_MACS_peak_35768_lociStitched	chr9(.):37034426-37038196	1.402
1_MACS_peak_35770_lociStitched	chr9(.):37369296-37369913	1.1442
2_MACS_peak_35771_lociStitched	chr9(.):37373470-37375131	0.7467
1_MACS_peak_35773_lociStitched	chr9(.):37378390-37378755	0.8075
1_MACS_peak_35774_lociStitched	chr9(.):37410190-37415234	1.5201
1_MACS_peak_35775_lociStitched	chr9(.):37650003-37650352	0.7439
1_MACS_peak_35776_lociStitched	chr9(.):38066971-38068686	1.8228
1_MACS_peak_35777_lociStitched	chr9(.):42742518-42743413	0.762
1_MACS_peak_35782_lociStitched	chr9(.):44990386-44990918	0.8316
1_MACS_peak_35783_lociStitched	chr9(.):44992214-44993630	8.6317
1_MACS_peak_35784_lociStitched	chr9(.):44996715-44997278	1.2398
4_MACS_peak_35785_lociStitched	chr9(.):45727063-45730504	0.7355
1_MACS_peak_35789_lociStitched	chr9(.):45732260-45732658	0.9808
1_MACS_peak_35790_lociStitched	chr9(.):46113517-46113995	0.9217
1_MACS_peak_35791_lociStitched	chr9(.):46115198-46115610	0.6231
1_MACS_peak_35792_lociStitched	chr9(.):66454649-66459167	2.8224
1_MACS_peak_35797_lociStitched	chr9(.):67787051-67787677	1.1124
1_MACS_peak_35799_lociStitched	chr9(.):67793267-67794143	0.8337
2_MACS_peak_35801_lociStitched	chr9(.):69180220-69182107	0.6209
2_MACS_peak_35804_lociStitched	chr9(.):69786342-69788732	0.5368
1_MACS_peak_35806_lociStitched	chr9(.):70152522-70152997	0.6002
1_MACS_peak_35807_lociStitched	chr9(.):70403445-70404309	0.9633
1_MACS_peak_35808_lociStitched	chr9(.):70938586-70939049	0.6609
1_MACS_peak_35809_lociStitched	chr9(.):79632024-79632394	0.7063
1_MACS_peak_35810_lociStitched	chr9(.):87284802-87286007	1.1086
1_MACS_peak_35811_lociStitched	chr9(.):92219848-92221906	1.4545
1_MACS_peak_35812_lociStitched	chr9(.):92303347-92303721	0.963
1_MACS_peak_35813_lociStitched	chr9(.):94896934-94899688	1.3467
1_MACS_peak_35814_lociStitched	chr9(.):94901049-94901503	0.8833
3_MACS_peak_35815_lociStitched	chr9(.):94902609-94905699	1.1125
1_MACS_peak_35818_lociStitched	chr9(.):95569419-95570064	0.8446
2_MACS_peak_35819_lociStitched	chr9(.):96705999-96707173	0.8227
8_MACS_peak_35821_lociStitched	chr9(.):96708792-96723206	1.3698
1_MACS_peak_35829_lociStitched	chr9(.):97400925-97401799	1.212
1_MACS_peak_35830_lociStitched	chr9(.):99001228-99001975	0.9928
2_MACS_peak_35831_lociStitched	chr9(.):100610624-100611846	1.0047
1_MACS_peak_35833_lociStitched	chr9(.):100614691-100615320	0.9243
1_MACS_peak_35834_lociStitched	chr9(.):100953699-100954657	0.87
1_MACS_peak_35835_lociStitched	chr9(.):101737621-101738252	0.9022
2_MACS_peak_35836_lociStitched	chr9(.):111941664-111943168	0.8657
1_MACS_peak_35838_lociStitched	chr9(.):114994169-114994477	0.7107
11_MACS_peak_35839_lociStitched	chr9(.):115822149-115849739	1.0007
1_MACS_peak_35850_lociStitched	chr9(.):115851310-115852382	0.7356
3_MACS_peak_35851_lociStitched	chr9(.):115871464-115873107	0.6517
2_MACS_peak_35854_lociStitched	chr9(.):115875986-115877177	0.7475
1_MACS_peak_35856_lociStitched	chr9(.):116439091-116439389	0.9061
1_MACS_peak_35857_lociStitched	chr9(.):116878377-116878680	0.6224
2_MACS_peak_35858_lociStitched	chr9(.):116879858-116881916	0.8566
1_MACS_peak_35860_lociStitched	chr9(.):116895547-116895919	0.7982
3_MACS_peak_35861_lociStitched	chr9(.):116899353-116901169	0.8236
1_MACS_peak_35864_lociStitched	chr9(.):116915635-116916766	1.1254
2_MACS_peak_35865_lociStitched	chr9(.):116918695-116920056	0.9899
3_MACS_peak_35867_lociStitched	chr9(.):116928863-116935426	1.2151
1_MACS_peak_35870_lociStitched	chr9(.):116937442-116937944	1.0226
1_MACS_peak_35871_lociStitched	chr9(.):116945132-116945470	0.6239
1_MACS_peak_35872_lociStitched	chr9(.):116971707-116972334	0.7444
1_MACS_peak_35873_lociStitched	chr9(.):116977710-116978132	0.6892
2_MACS_peak_35874_lociStitched	chr9(.):116997884-117000049	0.691
1_MACS_peak_35876_lociStitched	chr9(.):117012581-117013566	0.8369
2_MACS_peak_35877_lociStitched	chr9(.):117017689-117019426	0.7577
5_MACS_peak_35879_lociStitched	chr9(.):117026355-117030774	0.9645
2_MACS_peak_35884_lociStitched	chr9(.):117049811-117051063	0.7458
1_MACS_peak_35886_lociStitched	chr9(.):117052593-117052933	0.6784
2_MACS_peak_35887_lociStitched	chr9(.):120175659-120176642	0.953
2_MACS_peak_35889_lociStitched	chr9(.):124061627-124063111	0.57
2_MACS_peak_35891_lociStitched	chr9(.):124261239-124263418	1.1104
4_MACS_peak_35893_lociStitched	chr9(.):124326303-124330249	0.7813
6_MACS_peak_35897_lociStitched	chr9(.):124336649-124341771	0.8912
3_MACS_peak_35903_lociStitched	chr9(.):124343428-124345727	0.8597
1_MACS_peak_35906_lociStitched	chr9(.):124348083-124348454	0.8926
2_MACS_peak_35907_lociStitched	chr9(.):124351054-124351977	0.7799
1_MACS_peak_35909_lociStitched	chr9(.):124410937-124411334	0.7242
2_MACS_peak_35910_lociStitched	chr9(.):124412419-124416143	1.4307
1_MACS_peak_35912_lociStitched	chr9(.):124419393-124419697	0.5969
2_MACS_peak_35913_lociStitched	chr9(.):124446375-124448368	0.8646
1_MACS_peak_35915_lociStitched	chr9(.):124458662-124459038	0.7417
2_MACS_peak_35916_lociStitched	chr9(.):124460555-124463360	1.026
2_MACS_peak_35918_lociStitched	chr9(.):124887580-124890213	1.2332
2_MACS_peak_35920_lociStitched	chr9(.):124980284-124983291	0.9831
2_MACS_peak_35922_lociStitched	chr9(.):124989896-124990963	0.7754
2_MACS_peak_35924_lociStitched	chr9(.):125133834-125134963	0.8489
3_MACS_peak_35926_lociStitched	chr9(.):126124253-126126095	0.7485
2_MACS_peak_35929_lociStitched	chr9(.):126129959-126140264	2.052
1_MACS_peak_35931_lociStitched	chr9(.):126756542-126757034	1.1971
2_MACS_peak_35932_lociStitched	chr9(.):126761150-126763562	0.7619
2_MACS_peak_35934_lociStitched	chr9(.):126768888-126773696	1.6027
2_MACS_peak_35936_lociStitched	chr9(.):126774924-126778183	0.9427
2_MACS_peak_35938_lociStitched	chr9(.):126780485-126781414	1.0188
1_MACS_peak_35940_lociStitched	chr9(.):126808036-126808353	0.5835
1_MACS_peak_35941_lociStitched	chr9(.):126823203-126824270	0.9581
3_MACS_peak_35942_lociStitched	chr9(.):127211470-127215171	1.0548
2_MACS_peak_35945_lociStitched	chr9(.):127216821-127218714	0.851
9_MACS_peak_35947_lociStitched	chr9(.):127232388-127269204	1.5437
3_MACS_peak_35956_lociStitched	chr9(.):127537901-127540296	0.7392
2_MACS_peak_35959_lociStitched	chr9(.):128170609-128171339	0.9015
1_MACS_peak_35961_lociStitched	chr9(.):128756471-128756765	0.52
1_MACS_peak_35962_lociStitched	chr9(.):128758850-128759231	0.6522
1_MACS_peak_35963_lociStitched	chr9(.):128763494-128763853	0.9305
1_MACS_peak_35964_lociStitched	chr9(.):128799958-128800255	0.6149
1_MACS_peak_35965_lociStitched	chr9(.):128812343-128813118	0.8916
1_MACS_peak_35966_lociStitched	chr9(.):128841631-128841971	0.6359
2_MACS_peak_35967_lociStitched	chr9(.):128875503-128876686	0.7676
1_MACS_peak_35969_lociStitched	chr9(.):128925339-128925631	0.4389
1_MACS_peak_35970_lociStitched	chr9(.):128985446-128985764	0.5289
1_MACS_peak_35971_lociStitched	chr9(.):128988757-128990129	0.8994
1_MACS_peak_35972_lociStitched	chr9(.):129261684-129263465	1.8645
6_MACS_peak_35973_lociStitched	chr9(.):129267185-129274177	1.0436
2_MACS_peak_35979_lociStitched	chr9(.):129275367-129279300	1.4977
5_MACS_peak_35981_lociStitched	chr9(.):129280353-129290780	1.1702
2_MACS_peak_35986_lociStitched	chr9(.):129293743-129297513	1.2302
1_MACS_peak_35988_lociStitched	chr9(.):129299021-129299612	0.6629
6_MACS_peak_35989_lociStitched	chr9(.):129307382-129316125	1.0697
2_MACS_peak_35995_lociStitched	chr9(.):129318986-129320187	0.9733
3_MACS_peak_35997_lociStitched	chr9(.):129325031-129328474	0.9172
3_MACS_peak_36000_lociStitched	chr9(.):129343594-129346212	0.9708
2_MACS_peak_36003_lociStitched	chr9(.):129347411-129350953	1.1031
1_MACS_peak_36005_lociStitched	chr9(.):129366490-129366906	0.7004
5_MACS_peak_36006_lociStitched	chr9(.):129369656-129420445	1.9537
7_MACS_peak_36011_lociStitched	chr9(.):129427504-129468972	1.6879
1_MACS_peak_36018_lociStitched	chr9(.):129470259-129470688	0.7499
1_MACS_peak_36019_lociStitched	chr9(.):129483036-129483382	0.4905
2_MACS_peak_36020_lociStitched	chr9(.):129516585-129518015	0.7498
3_MACS_peak_36022_lociStitched	chr9(.):129538588-129541328	0.7646
3_MACS_peak_36025_lociStitched	chr9(.):130483762-130487081	1.0576
2_MACS_peak_36028_lociStitched	chr9(.):130588656-130589551	0.8295
1_MACS_peak_36030_lociStitched	chr9(.):130598812-130599111	0.6546
1_MACS_peak_36031_lociStitched	chr9(.):130603065-130603382	0.7744
2_MACS_peak_36032_lociStitched	chr9(.):130615925-130617786	0.8841
1_MACS_peak_36034_lociStitched	chr9(.):130893100-130895460	1.2478
3_MACS_peak_36035_lociStitched	chr9(.):130900014-130903093	0.9206
4_MACS_peak_36038_lociStitched	chr9(.):130906273-130910691	0.8415
3_MACS_peak_36042_lociStitched	chr9(.):130913037-130916467	0.9742
5_MACS_peak_36045_lociStitched	chr9(.):130965587-130974975	1.375
4_MACS_peak_36050_lociStitched	chr9(.):130981450-130989665	1.3611
3_MACS_peak_36054_lociStitched	chr9(.):130991884-130999311	1.3212
1_MACS_peak_36057_lociStitched	chr9(.):131000480-131000930	0.741
3_MACS_peak_36058_lociStitched	chr9(.):131002573-131010993	1.2129
2_MACS_peak_36061_lociStitched	chr9(.):131012950-131016913	1.3844
1_MACS_peak_36063_lociStitched	chr9(.):131159106-131160001	0.7211
3_MACS_peak_36064_lociStitched	chr9(.):131167274-131169289	0.844
2_MACS_peak_36067_lociStitched	chr9(.):131170360-131171776	0.571
1_MACS_peak_36069_lociStitched	chr9(.):131179397-131179821	0.641
1_MACS_peak_36070_lociStitched	chr9(.):131181384-131182391	1.1467
1_MACS_peak_36071_lociStitched	chr9(.):131186234-131186969	0.7572
1_MACS_peak_36072_lociStitched	chr9(.):131193998-131194483	0.8867
2_MACS_peak_36073_lociStitched	chr9(.):131196054-131198527	1.1439
1_MACS_peak_36075_lociStitched	chr9(.):131476053-131477150	0.8515
4_MACS_peak_36076_lociStitched	chr9(.):131862568-131866759	0.9186
3_MACS_peak_36080_lociStitched	chr9(.):131867899-131871059	1.0685
1_MACS_peak_36083_lociStitched	chr9(.):131932870-131936424	1.5265
3_MACS_peak_36084_lociStitched	chr9(.):131954365-131958719	0.9541
2_MACS_peak_36087_lociStitched	chr9(.):131959871-131961687	0.7029
3_MACS_peak_36089_lociStitched	chr9(.):132006159-132009360	0.7262
1_MACS_peak_36092_lociStitched	chr9(.):132010555-132010849	0.5223
1_MACS_peak_36093_lociStitched	chr9(.):132015839-132016167	0.6162
2_MACS_peak_36094_lociStitched	chr9(.):132073914-132075386	0.8123
1_MACS_peak_36096_lociStitched	chr9(.):132087665-132088177	0.6607
1_MACS_peak_36097_lociStitched	chr9(.):132090362-132090705	0.6974
2_MACS_peak_36098_lociStitched	chr9(.):132094960-132096641	0.641
3_MACS_peak_36100_lociStitched	chr9(.):132097823-132100566	1.0197
1_MACS_peak_36103_lociStitched	chr9(.):132103254-132103741	0.9286
6_MACS_peak_36104_lociStitched	chr9(.):132108125-132123641	1.2156
1_MACS_peak_36110_lociStitched	chr9(.):132126496-132126841	0.6726
1_MACS_peak_36111_lociStitched	chr9(.):132127881-132128325	0.7384
2_MACS_peak_36112_lociStitched	chr9(.):132129528-132131017	0.7833
5_MACS_peak_36114_lociStitched	chr9(.):132139913-132148313	1.0892
1_MACS_peak_36119_lociStitched	chr9(.):132153358-132153748	0.8211
3_MACS_peak_36120_lociStitched	chr9(.):132155436-132157760	0.824
3_MACS_peak_36123_lociStitched	chr9(.):132159071-132168856	1.2921
1_MACS_peak_36126_lociStitched	chr9(.):132183334-132183631	0.4848
9_MACS_peak_36127_lociStitched	chr9(.):132187581-132195227	0.9107
1_MACS_peak_36136_lociStitched	chr9(.):132196733-132197114	0.5127
7_MACS_peak_36137_lociStitched	chr9(.):132198784-132208565	1.2681
4_MACS_peak_36144_lociStitched	chr9(.):132212848-132215211	0.884
1_MACS_peak_36148_lociStitched	chr9(.):132217495-132218650	0.9727
4_MACS_peak_36149_lociStitched	chr9(.):132225592-132228296	0.9095
4_MACS_peak_36153_lociStitched	chr9(.):132232792-132235174	0.8957
2_MACS_peak_36157_lociStitched	chr9(.):132236217-132238107	0.7609
8_MACS_peak_36159_lociStitched	chr9(.):132241184-132250302	1.102
1_MACS_peak_36167_lociStitched	chr9(.):132256688-132257056	0.543
1_MACS_peak_36168_lociStitched	chr9(.):132258374-132258880	1.1057
1_MACS_peak_36169_lociStitched	chr9(.):132267636-132267893	0.5264
1_MACS_peak_36170_lociStitched	chr9(.):132269373-132269860	0.7662
3_MACS_peak_36171_lociStitched	chr9(.):132272220-132275242	0.9108
4_MACS_peak_36174_lociStitched	chr9(.):132277012-132280298	0.7223
4_MACS_peak_36178_lociStitched	chr9(.):132281980-132284880	0.7758
1_MACS_peak_36182_lociStitched	chr9(.):132287263-132287772	0.8214
1_MACS_peak_36183_lociStitched	chr9(.):132298727-132299026	0.6108
10_MACS_peak_36184_lociStitched	chr9(.):132307052-132332242	1.2864
1_MACS_peak_36194_lociStitched	chr9(.):132351684-132352245	0.9224
3_MACS_peak_36195_lociStitched	chr9(.):132357456-132362447	1.0081
1_MACS_peak_36198_lociStitched	chr9(.):132373531-132379532	1.6535
2_MACS_peak_36199_lociStitched	chr9(.):132380975-132385313	1.6472
6_MACS_peak_36201_lociStitched	chr9(.):132405490-132423304	1.4936
25_MACS_peak_36207_lociStitched	chr9(.):132424738-132541194	1.4869
3_MACS_peak_36232_lociStitched	chr9(.):132542387-132546029	0.9937
1_MACS_peak_36235_lociStitched	chr9(.):132547065-132552117	1.5585
2_MACS_peak_36236_lociStitched	chr9(.):132553618-132559002	1.2115
1_MACS_peak_36238_lociStitched	chr9(.):132560462-132561076	0.7025
1_MACS_peak_36239_lociStitched	chr9(.):132903875-132906996	1.2099
1_MACS_peak_36240_lociStitched	chr9(.):132908229-132908539	0.6052
18_MACS_peak_36241_lociStitched	chr9(.):132911687-132990696	1.5154
3_MACS_peak_36259_lociStitched	chr9(.):132992420-132998218	1.3579
13_MACS_peak_36262_lociStitched	chr9(.):133000149-133010853	0.8993
2_MACS_peak_36275_lociStitched	chr9(.):133022864-133031431	1.4073
1_MACS_peak_36277_lociStitched	chr9(.):133037296-133037605	0.9379
6_MACS_peak_36278_lociStitched	chr9(.):133038671-133053929	1.1946
2_MACS_peak_36284_lociStitched	chr9(.):133056564-133057627	0.7993
1_MACS_peak_36286_lociStitched	chr9(.):133059024-133059460	0.8619
4_MACS_peak_36287_lociStitched	chr9(.):133063698-133073085	1.3854
8_MACS_peak_36291_lociStitched	chr9(.):133223031-133238413	1.1661
3_MACS_peak_36299_lociStitched	chr9(.):133239464-133247622	1.1809
26_MACS_peak_36302_lociStitched	chr9(.):133249480-133315335	1.4238
1_MACS_peak_36328_lociStitched	chr9(.):133319130-133319814	0.9078
5_MACS_peak_36329_lociStitched	chr9(.):133332413-133342829	1.1764
2_MACS_peak_36334_lociStitched	chr9(.):133345951-133347226	1.1197
2_MACS_peak_36336_lociStitched	chr9(.):133348243-133350469	0.8542
2_MACS_peak_36338_lociStitched	chr9(.):133351485-133358262	1.1776
1_MACS_peak_36340_lociStitched	chr9(.):133366621-133367366	0.8467
1_MACS_peak_36341_lociStitched	chr9(.):133374009-133375977	1.0639
1_MACS_peak_36342_lociStitched	chr9(.):133377074-133377582	0.8609
4_MACS_peak_36343_lociStitched	chr9(.):133382046-133385214	0.7186
15_MACS_peak_36347_lociStitched	chr9(.):133390665-133424252	1.268
7_MACS_peak_36362_lociStitched	chr9(.):133426505-133438282	1.1805
2_MACS_peak_36369_lociStitched	chr9(.):133440567-133441463	0.6057
1_MACS_peak_36371_lociStitched	chr9(.):133442967-133443399	0.6402
1_MACS_peak_36372_lociStitched	chr9(.):133444729-133445119	0.6912
1_MACS_peak_36373_lociStitched	chr9(.):133522376-133522784	0.9567
5_MACS_peak_36374_lociStitched	chr9(.):133524624-133544828	1.9087
3_MACS_peak_36379_lociStitched	chr9(.):133549936-133556594	1.3463
10_MACS_peak_36382_lociStitched	chr9(.):133770297-133829783	2.0195
2_MACS_peak_36392_lociStitched	chr9(.):133830852-133833468	0.9915
18_MACS_peak_36394_lociStitched	chr9(.):133834567-133920651	1.6828
1_MACS_peak_36412_lociStitched	chr9(.):133923355-133933225	1.6122
7_MACS_peak_36413_lociStitched	chr9(.):133936045-133965308	1.5963
2_MACS_peak_36420_lociStitched	chr9(.):133966547-133975482	1.6937
6_MACS_peak_36422_lociStitched	chr9(.):133978742-133996882	1.353
3_MACS_peak_36428_lociStitched	chr9(.):134154150-134158765	1.1446
4_MACS_peak_36431_lociStitched	chr9(.):134182402-134185624	0.9517
1_MACS_peak_36435_lociStitched	chr9(.):134190109-134191826	1.2223
2_MACS_peak_36436_lociStitched	chr9(.):134199867-134200544	0.8276
1_MACS_peak_36438_lociStitched	chr9(.):134407341-134407513	0.3909
1_MACS_peak_36439_lociStitched	chr9(.):134421381-134421720	0.5951
2_MACS_peak_36440_lociStitched	chr9(.):134423689-134425445	0.8029
2_MACS_peak_36442_lociStitched	chr9(.):134628944-134630421	0.9313
1_MACS_peak_36444_lociStitched	chr9(.):134634016-134634747	0.8271
8_MACS_peak_36445_lociStitched	chr9(.):134637264-134649591	1.0479
9_MACS_peak_36453_lociStitched	chr9(.):134653148-134674001	1.1799
1_MACS_peak_36462_lociStitched	chr9(.):134676330-134676693	0.7265
6_MACS_peak_36463_lociStitched	chr9(.):134677849-134694570	1.5954
4_MACS_peak_36469_lociStitched	chr9(.):134696133-134704752	1.3409
5_MACS_peak_36473_lociStitched	chr9(.):134705775-134724917	1.5188
1_MACS_peak_36478_lociStitched	chr9(.):134959680-134960028	0.6883
1_MACS_peak_36479_lociStitched	chr9(.):134961509-134961932	0.5991
2_MACS_peak_36480_lociStitched	chr9(.):134973772-134975956	0.7237
7_MACS_peak_36482_lociStitched	chr9(.):134979597-134985556	0.8876
1_MACS_peak_36489_lociStitched	chr9(.):134986689-134987320	0.7347
1_MACS_peak_36490_lociStitched	chr9(.):134990052-134990356	0.8071
1_MACS_peak_36491_lociStitched	chr9(.):134995396-134995747	0.6304
4_MACS_peak_36492_lociStitched	chr9(.):134997196-135019215	1.3731
