#03_0EWP_0229Kronos_MM1S-KB-1hr-1_H3K18Ac_hs-dm_i05_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/03_0EWP_0229Kronos_MM1S-KB-1hr-1_H3K18Ac_hs-dm_i05_ROSE/03_0EWP_0229Kronos_MM1S-KB-1hr-1_H3K18Ac_hs-dm_i05_peaks_7KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X03_0EWP_0229Kronos_MM1S.KB.1hr.1_H3K18Ac_hs.dm_i05.bam
#Using cutoff of 13641.8886 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X03_0EWP_0229Kronos_MM1S.KB.1hr.1_H3K18Ac_hs.dm_i05.bam	X37_0EXP_0229Kronos_MM1S.KB.1hr.1_Input_hs_i80.bam	enhancerRank	isSuperStretch
1_MACS_peak_14062_lociStitched	chr2	231466978	231468168	1	1191	777.665	132.566	17968	0
1_MACS_peak_24054_lociStitched	chr9	68798984	68800179	1	1196	647.212	177.816	17969	0
1_MACS_peak_6338_lociStitched	chr13	42907899	42909089	1	1191	787.661	146.608	17970	0
1_MACS_peak_8169_lociStitched	chr15	91137101	91138288	1	1188	927.8779	204.8762	17971	0
1_MACS_peak_17646_lociStitched	chr4	15401905	15403102	1	1198	570.969	205.0461	17972	0
1_MACS_peak_3374_lociStitched	chr10	105419514	105420708	1	1195	688.341	191.5176	17973	0
1_MACS_peak_8868_lociStitched	chr16	55318329	55319519	1	1191	712.334	81.753	17974	0
1_MACS_peak_21693_lociStitched	chr7	39628520	39629716	1	1197	614.146	209.3	17975	0
1_MACS_peak_24952_lociStitched	chrX	19773500	19774685	1	1186	864.2205	102.384	17976	0
1_MACS_peak_15823_lociStitched	chr22	46883721	46884895	1	1175	1097.9248	98.2638	17977	0
1_MACS_peak_25015_lociStitched	chrX	39547632	39548821	1	1190	753.5882	104.8698	17978	0
1_MACS_peak_19718_lociStitched	chr5	167562833	167564018	1	1186	887.2095	130.7055	17979	0
1_MACS_peak_23041_lociStitched	chr8	37661377	37662569	1	1193	679.0824	130.1664	17980	0
1_MACS_peak_19100_lociStitched	chr5	85247151	85248344	1	1194	703.9893	193.9818	17981	0
1_MACS_peak_5250_lociStitched	chr12	33418388	33419581	1	1194	662.9501	154.0163	17982	0
1_MACS_peak_905_lociStitched	chr1	67679988	67681182	1	1195	639.984	192.234	17983	0
1_MACS_peak_6216_lociStitched	chr13	24734547	24735737	1	1191	717.213	121.737	17984	0
1_MACS_peak_962_lociStitched	chr1	84542977	84544168	1	1192	717.5775	155.7828	17985	0
1_MACS_peak_24794_lociStitched	chr9	140305931	140307114	1	1184	922.0302	133.679	17986	0
1_MACS_peak_12802_lociStitched	chr2	68668115	68669303	1	1189	904.3056	253.7568	17987	0
1_MACS_peak_6827_lociStitched	chr14	51206435	51207623	1	1189	742.0248	92.9016	17988	0
1_MACS_peak_6492_lociStitched	chr13	83262019	83263212	1	1194	618.8091	150.0794	17989	0
1_MACS_peak_25054_lociStitched	chrX	46421105	46422297	1	1193	666.2088	162.708	17990	0
1_MACS_peak_591_lociStitched	chr1	40348461	40349645	1	1185	1030.672	282.8576	17991	0
1_MACS_peak_2398_lociStitched	chr1	239782152	239783345	1	1194	607.3563	163.3217	17992	0
1_MACS_peak_17104_lociStitched	chr3	159570292	159571482	1	1191	747.677	188.615	17993	0
1_MACS_peak_17693_lociStitched	chr4	24474229	24475423	1	1195	600.2238	203.2188	17994	0
1_MACS_peak_2907_lociStitched	chr10	63157019	63158209	1	1191	690.081	133.042	17995	0
1_MACS_peak_21476_lociStitched	chr7	10746288	10747475	1	1188	906.5119	256.9855	17996	0
1_MACS_peak_2634_lociStitched	chr10	17258165	17259354	1	1190	790.8039	212.7121	17997	0
1_MACS_peak_80_lociStitched	chr1	6474297	6475485	1	1189	834.3324	227.8584	17998	0
1_MACS_peak_24012_lociStitched	chr9	42797199	42798394	1	1196	415.5015	105.16	17999	0
1_MACS_peak_5308_lociStitched	chr12	46863394	46864583	1	1190	748.7133	184.6517	18000	0
1_MACS_peak_18726_lociStitched	chr5	24729011	24730201	1	1191	795.634	268.94	18001	0
1_MACS_peak_8667_lociStitched	chr16	28634037	28635215	1	1179	936.7456	79.6328	18002	0
1_MACS_peak_13326_lociStitched	chr2	127864123	127865314	1	1192	647.1894	165.9063	18003	0
1_MACS_peak_9344_lociStitched	chr17	4542575	4543766	1	1192	612.4122	132.7965	18004	0
1_MACS_peak_5141_lociStitched	chr12	23375491	23376681	1	1191	776.356	264.656	18005	0
1_MACS_peak_7363_lociStitched	chr15	24352500	24353691	1	1192	702.5709	230.5776	18006	0
1_MACS_peak_11547_lociStitched	chr19	17402968	17404160	1	1193	586.7024	161.3968	18007	0
1_MACS_peak_6312_lociStitched	chr13	41218671	41219860	1	1190	672.4984	134.9515	18008	0
1_MACS_peak_20543_lociStitched	chr6	45888378	45889567	1	1190	662.7486	126.034	18009	0
1_MACS_peak_2563_lociStitched	chr10	11267907	11269095	1	1189	779.922	231.5412	18010	0
1_MACS_peak_21042_lociStitched	chr6	130051493	130052682	1	1190	685.6963	179.7768	18011	0
1_MACS_peak_24878_lociStitched	chrX	11208624	11209811	1	1188	652.1378	76.9176	18012	0
1_MACS_peak_18019_lociStitched	chr4	84255372	84256560	1	1189	742.9752	208.494	18013	0
1_MACS_peak_2628_lociStitched	chr10	16869319	16870506	1	1188	758.7304	189.6826	18014	0
1_MACS_peak_4496_lociStitched	chr11	85534645	85535834	1	1190	738.369	245.8852	18015	0
1_MACS_peak_15956_lociStitched	chr3	10206212	10207373	1	1162	1298.9268	157.896	18016	0
1_MACS_peak_20957_lociStitched	chr6	116725959	116727149	1	1191	664.377	224.077	18017	0
1_MACS_peak_13609_lociStitched	chr2	171672973	171674156	1	1184	834.015	162.8991	18018	0
1_MACS_peak_7041_lociStitched	chr14	75760191	75761373	1	1183	825.3906	129.9018	18019	0
1_MACS_peak_2574_lociStitched	chr10	12095429	12096612	1	1184	844.4254	182.0637	18020	0
1_MACS_peak_6323_lociStitched	chr13	41706021	41707206	1	1186	722.85	129.639	18021	0
1_MACS_peak_8468_lociStitched	chr16	11334201	11335391	1	1191	580.363	185.164	18022	0
1_MACS_peak_25024_lociStitched	chrX	40012540	40013724	1	1185	703.5328	85.248	18023	0
1_MACS_peak_5391_lociStitched	chr12	51373145	51374333	1	1189	629.7588	156.3408	18024	0
1_MACS_peak_6680_lociStitched	chr14	23182007	23183196	1	1190	509.0109	83.1111	18025	0
1_MACS_peak_25352_lociStitched	chrX	108189250	108190433	1	1184	707.434	70.2702	18026	0
1_MACS_peak_4185_lociStitched	chr11	65082262	65083449	1	1188	652.85	152.4108	18027	0
1_MACS_peak_14165_lociStitched	chr2	239869411	239870592	1	1182	775.917	88.8112	18028	0
1_MACS_peak_18389_lociStitched	chr4	156802213	156803399	1	1187	667.125	140.1852	18029	0
1_MACS_peak_3319_lociStitched	chr10	102880577	102881741	1	1165	1311.3624	257.0112	18030	0
1_MACS_peak_6943_lociStitched	chr14	65673063	65674249	1	1187	673.5294	157.145	18031	0
1_MACS_peak_21856_lociStitched	chr7	64126045	64127218	1	1174	1076.5794	203.1636	18032	0
1_MACS_peak_11833_lociStitched	chr19	41945034	41946211	1	1178	1107.0862	331.4432	18033	0
1_MACS_peak_18345_lociStitched	chr4	150096765	150097952	1	1188	652.4939	188.0208	18034	0
1_MACS_peak_2004_lociStitched	chr1	205399255	205400433	1	1179	1009.3104	265.1678	18035	0
1_MACS_peak_745_lociStitched	chr1	51762336	51763512	1	1177	1039.2312	247.1952	18036	0
1_MACS_peak_17378_lociStitched	chr3	190580138	190581299	1	1162	1302.7581	212.463	18037	0
1_MACS_peak_17878_lociStitched	chr4	65991637	65992825	1	1189	540.7776	138.1644	18038	0
1_MACS_peak_1292_lociStitched	chr1	146696565	146697753	1	1189	643.0644	243.1836	18039	0
1_MACS_peak_24005_lociStitched	chr9	40791324	40792497	1	1174	1082.679	228.2658	18040	0
1_MACS_peak_6929_lociStitched	chr14	64760656	64761831	1	1176	898.64	95.2925	18041	0
1_MACS_peak_23983_lociStitched	chr9	37186968	37188152	1	1185	832.1152	284.0416	18042	0
1_MACS_peak_5257_lociStitched	chr12	38779950	38781135	1	1186	704.838	201.687	18043	0
1_MACS_peak_11739_lociStitched	chr19	36869310	36870453	1	1144	1524.1905	169.5069	18044	0
1_MACS_peak_14654_lociStitched	chr20	42496948	42498136	1	1189	529.6104	165.9636	18045	0
1_MACS_peak_16530_lociStitched	chr3	72304672	72305851	1	1180	822.942	134.0523	18046	0
1_MACS_peak_21060_lociStitched	chr6	132267046	132268226	1	1181	858.45	198.83	18047	0
1_MACS_peak_21204_lociStitched	chr6	146679019	146680204	1	1186	666.444	173.958	18048	0
1_MACS_peak_1603_lociStitched	chr1	161530411	161531597	1	1187	654.7906	206.6012	18049	0
1_MACS_peak_23308_lociStitched	chr8	83232199	83233380	1	1182	687.9325	65.7817	18050	0
1_MACS_peak_15345_lociStitched	chr22	22306392	22307576	1	1185	710.0448	194.8864	18051	0
1_MACS_peak_3511_lociStitched	chr10	124713034	124714201	1	1168	1199.7927	247.0539	18052	0
1_MACS_peak_21071_lociStitched	chr6	134158534	134159696	1	1163	1168.0424	122.2424	18053	0
1_MACS_peak_22674_lociStitched	chr7	154905674	154906852	1	1179	891.3926	196.0192	18054	0
1_MACS_peak_18729_lociStitched	chr5	27252367	27253551	1	1185	755.1552	253.0208	18055	0
1_MACS_peak_2922_lociStitched	chr10	64529087	64530272	1	1186	596.529	137.5785	18056	0
1_MACS_peak_9974_lociStitched	chr17	44112226	44113404	1	1179	1067.268	379.4338	18057	0
1_MACS_peak_3789_lociStitched	chr11	12849145	12850330	1	1186	656.8455	213.6555	18058	0
1_MACS_peak_24619_lociStitched	chr9	130769577	130770747	1	1171	1060.02	187.785	18059	0
1_MACS_peak_13312_lociStitched	chr2	121437239	121438421	1	1183	761.9172	214.8876	18060	0
1_MACS_peak_23191_lociStitched	chr8	64663855	64665033	1	1179	735.3076	69.3842	18061	0
1_MACS_peak_21029_lociStitched	chr6	128433248	128434420	1	1173	1124.534	309.1736	18062	0
1_MACS_peak_25114_lociStitched	chrX	48979368	48980540	1	1173	978.7372	165.1348	18063	0
1_MACS_peak_6706_lociStitched	chr14	24422507	24423679	1	1173	957.6412	145.0936	18064	0
1_MACS_peak_10100_lociStitched	chr17	52430981	52432163	1	1183	674.2128	147.0408	18065	0
1_MACS_peak_6657_lociStitched	chr14	21457714	21458895	1	1182	733.401	172.6622	18066	0
1_MACS_peak_6215_lociStitched	chr13	24462748	24463929	1	1182	682.1456	124.4774	18067	0
1_MACS_peak_12657_lociStitched	chr2	54936043	54937221	1	1179	758.632	110.6142	18068	0
1_MACS_peak_2261_lociStitched	chr1	226714252	226715431	1	1180	930.9384	325.0503	18069	0
1_MACS_peak_5643_lociStitched	chr12	74979755	74980937	1	1183	659.556	161.343	18070	0
1_MACS_peak_19353_lociStitched	chr5	130982543	130983726	1	1184	652.1879	194.2486	18071	0
1_MACS_peak_6439_lociStitched	chr13	67804432	67805610	1	1179	741.6688	110.2608	18072	0
1_MACS_peak_23875_lociStitched	chr9	26892013	26893174	1	1162	1131.3945	110.8755	18073	0
1_MACS_peak_3182_lociStitched	chr10	91126991	91128173	1	1183	762.0354	272.6874	18074	0
1_MACS_peak_12338_lociStitched	chr2	20658132	20659315	1	1184	658.6944	211.4021	18075	0
1_MACS_peak_10714_lociStitched	chr18	14131611	14132794	1	1184	679.6335	232.5778	18076	0
1_MACS_peak_11213_lociStitched	chr19	3572903	3574067	1	1165	1081.1232	122.22	18077	0
1_MACS_peak_21497_lociStitched	chr7	17173841	17175024	1	1184	641.5409	205.3688	18078	0
1_MACS_peak_14766_lociStitched	chr20	48673063	48674234	1	1172	1011.1585	208.438	18079	0
1_MACS_peak_15028_lociStitched	chr21	30848242	30849374	1	1133	1620.2316	173.4224	18080	0
1_MACS_peak_24445_lociStitched	chr9	115912804	115913983	1	1180	784.7424	214.4601	18081	0
1_MACS_peak_5958_lociStitched	chr12	112562959	112564134	1	1176	887.9475	203.04	18082	0
1_MACS_peak_6711_lociStitched	chr14	24550036	24551214	1	1179	683.5934	89.8814	18083	0
1_MACS_peak_17240_lociStitched	chr3	178978506	178979678	1	1173	943.46	183.6524	18084	0
1_MACS_peak_23431_lociStitched	chr8	104982291	104983466	1	1176	804.5225	131.4825	18085	0
1_MACS_peak_5746_lociStitched	chr12	93162542	93163725	1	1184	517.7991	134.6254	18086	0
1_MACS_peak_4228_lociStitched	chr11	65794261	65795440	1	1180	675.6849	130.869	18087	0
1_MACS_peak_21621_lociStitched	chr7	30218239	30219421	1	1183	639.8166	216.1878	18088	0
1_MACS_peak_10526_lociStitched	chr17	79318817	79319996	1	1180	630.0576	90.1935	18089	0
1_MACS_peak_812_lociStitched	chr1	56106338	56107513	1	1176	915.56	250.8625	18090	0
1_MACS_peak_11627_lociStitched	chr19	21324422	21325588	1	1167	1185.239	303.2766	18091	0
1_MACS_peak_4627_lociStitched	chr11	111259093	111260275	1	1183	672.7944	265.95	18092	0
1_MACS_peak_21806_lociStitched	chr7	52085576	52086740	1	1165	1055.9808	135.2568	18093	0
1_MACS_peak_2995_lociStitched	chr10	72647520	72648698	1	1179	658.6198	98.0096	18094	0
1_MACS_peak_16668_lociStitched	chr3	109566534	109567716	1	1183	536.2734	135.339	18095	0
1_MACS_peak_6978_lociStitched	chr14	70160940	70162118	1	1179	659.68	104.3708	18096	0
1_MACS_peak_25008_lociStitched	chrX	39017838	39019013	1	1176	726.2675	84.4825	18097	0
1_MACS_peak_11743_lociStitched	chr19	37263218	37264384	1	1167	1045.2024	177.5818	18098	0
1_MACS_peak_24302_lociStitched	chr9	99539768	99540945	1	1178	691.3698	113.6982	18099	0
1_MACS_peak_5452_lociStitched	chr12	54411312	54412491	1	1180	725.7924	222.3594	18100	0
1_MACS_peak_21008_lociStitched	chr6	125474529	125475706	1	1178	730.917	158.0711	18101	0
1_MACS_peak_16948_lociStitched	chr3	138499226	138500405	1	1180	675.2133	173.5488	18102	0
1_MACS_peak_2091_lociStitched	chr1	210110418	210111598	1	1181	680.27	232.46	18103	0
1_MACS_peak_19528_lociStitched	chr5	142984665	142985842	1	1178	755.7517	195.1466	18104	0
1_MACS_peak_16192_lociStitched	chr3	42921813	42922986	1	1174	752.5968	71.0838	18105	0
1_MACS_peak_1416_lociStitched	chr1	153838615	153839792	1	1178	771.1704	214.9202	18106	0
1_MACS_peak_13267_lociStitched	chr2	114308990	114310163	1	1174	937.3443	260.0541	18107	0
1_MACS_peak_1678_lociStitched	chr1	168105030	168106208	1	1179	686.8918	177.1712	18108	0
1_MACS_peak_12485_lociStitched	chr2	35672033	35673215	1	1183	490.53	165.0072	18109	0
1_MACS_peak_11053_lociStitched	chr18	71838995	71840174	1	1180	659.7684	193.1202	18110	0
1_MACS_peak_24419_lociStitched	chr9	112955248	112956427	1	1180	654.1092	188.5221	18111	0
1_MACS_peak_21646_lociStitched	chr7	32981964	32983138	1	1175	839.8796	202.0454	18112	0
1_MACS_peak_5289_lociStitched	chr12	44700909	44702083	1	1175	843.0494	205.45	18113	0
1_MACS_peak_3092_lociStitched	chr10	80757461	80758624	1	1164	1001.8082	98.3898	18114	0
1_MACS_peak_19540_lociStitched	chr5	145355803	145356977	1	1175	826.2612	193.71	18115	0
1_MACS_peak_7259_lociStitched	chr14	104073260	104074436	1	1177	761.3424	193.3344	18116	0
1_MACS_peak_8163_lociStitched	chr15	90895079	90896243	1	1165	1109.5248	229.4244	18117	0
1_MACS_peak_7189_lociStitched	chr14	96570367	96571537	1	1171	927.927	188.604	18118	0
1_MACS_peak_182_lociStitched	chr1	14687198	14688375	1	1178	684.5432	157.2472	18119	0
1_MACS_peak_18033_lociStitched	chr4	87812705	87813876	1	1172	823.9156	117.9197	18120	0
1_MACS_peak_8209_lociStitched	chr15	95827605	95828784	1	1180	548.4708	111.7692	18121	0
1_MACS_peak_15553_lociStitched	chr22	35935581	35936751	1	1171	822.978	102.024	18122	0
1_MACS_peak_9510_lociStitched	chr17	17655650	17656794	1	1145	1433.432	213.0128	18123	0
1_MACS_peak_18814_lociStitched	chr5	42811571	42812726	1	1156	1111.572	73.458	18124	0
1_MACS_peak_2975_lociStitched	chr10	71389647	71390811	1	1165	943.7712	83.6916	18125	0
1_MACS_peak_25576_lociStitched	chrX	154011575	154012752	1	1178	611.8046	118.5239	18126	0
1_MACS_peak_1717_lociStitched	chr1	174166062	174167237	1	1176	852.4625	292.34	18127	0
1_MACS_peak_18725_lociStitched	chr5	24397176	24398354	1	1179	682.4154	247.6156	18128	0
1_MACS_peak_2202_lociStitched	chr1	222164678	222165856	1	1179	644.366	212.629	18129	0
1_MACS_peak_18714_lociStitched	chr5	18263894	18265071	1	1178	665.4758	193.4988	18130	0
1_MACS_peak_2668_lociStitched	chr10	22667095	22668274	1	1180	608.2461	226.1322	18131	0
1_MACS_peak_19055_lociStitched	chr5	77805692	77806863	1	1172	808.3413	139.4661	18132	0
1_MACS_peak_3881_lociStitched	chr11	26305719	26306897	1	1179	571.2122	151.2552	18133	0
1_MACS_peak_10609_lociStitched	chr18	2293012	2294189	1	1178	632.049	172.1951	18134	0
1_MACS_peak_6933_lociStitched	chr14	64931301	64932477	1	1177	575.652	82.32	18135	0
1_MACS_peak_741_lociStitched	chr1	51565942	51567112	1	1171	866.853	185.796	18136	0
1_MACS_peak_3179_lociStitched	chr10	91010930	91012103	1	1174	860.7474	281.1681	18137	0
1_MACS_peak_473_lociStitched	chr1	32878940	32880112	1	1173	842.668	232.9936	18138	0
1_MACS_peak_8798_lociStitched	chr16	34759952	34761122	1	1171	843.219	176.904	18139	0
1_MACS_peak_10827_lociStitched	chr18	37313206	37314343	1	1138	1390.7784	96.7587	18140	0
1_MACS_peak_10149_lociStitched	chr17	56229757	56230929	1	1173	820.986	217.2888	18141	0
1_MACS_peak_9343_lociStitched	chr17	4476641	4477818	1	1178	587.5584	181.7288	18142	0
1_MACS_peak_17204_lociStitched	chr3	175186437	175187612	1	1176	676.4475	201.16	18143	0
1_MACS_peak_6806_lociStitched	chr14	50154259	50155420	1	1162	977.2137	112.3848	18144	0
1_MACS_peak_3394_lociStitched	chr10	106568458	106569631	1	1174	780.3969	238.2363	18145	0
1_MACS_peak_19497_lociStitched	chr5	141293523	141294685	1	1163	1042.0816	200.0964	18146	0
1_MACS_peak_12656_lociStitched	chr2	54899996	54901170	1	1175	652.157	152.62	18147	0
1_MACS_peak_16163_lociStitched	chr3	39850960	39852127	1	1168	886.6866	169.9152	18148	0
1_MACS_peak_23393_lociStitched	chr8	101571026	101572180	1	1155	1107.6092	108.8222	18149	0
1_MACS_peak_4487_lociStitched	chr11	84787135	84788311	1	1177	769.3392	359.3856	18150	0
1_MACS_peak_20005_lociStitched	chr6	10528348	10529518	1	1171	853.866	224.874	18151	0
1_MACS_peak_16991_lociStitched	chr3	142837755	142838930	1	1176	583.975	132.6575	18152	0
1_MACS_peak_24272_lociStitched	chr9	97021151	97022307	1	1157	1119.586	167.8512	18153	0
1_MACS_peak_2417_lociStitched	chr1	243264336	243265498	1	1163	1008.1512	184.9904	18154	0
1_MACS_peak_10693_lociStitched	chr18	12271281	12272449	1	1169	799.3792	129.2976	18155	0
1_MACS_peak_22027_lociStitched	chr7	81305641	81306812	1	1172	740.6575	165.111	18156	0
1_MACS_peak_385_lociStitched	chr1	27744305	27745475	1	1171	749.151	142.74	18157	0
1_MACS_peak_2081_lociStitched	chr1	209814462	209815636	1	1175	658.614	204.9804	18158	0
1_MACS_peak_10817_lociStitched	chr18	34492459	34493634	1	1176	507.4825	100.9325	18159	0
1_MACS_peak_2492_lociStitched	chr10	3514311	3515485	1	1175	648.2828	198.5234	18160	0
1_MACS_peak_19133_lociStitched	chr5	88691762	88692934	1	1173	798.9524	272.7244	18161	0
1_MACS_peak_11885_lociStitched	chr19	44529085	44530253	1	1169	833.952	186.7632	18162	0
1_MACS_peak_16781_lociStitched	chr3	123258575	123259747	1	1173	630.8876	120.5988	18163	0
1_MACS_peak_19021_lociStitched	chr5	74819241	74820410	1	1170	827.5351	226.3184	18164	0
1_MACS_peak_15224_lociStitched	chr21	45590207	45591377	1	1171	700.011	133.614	18165	0
1_MACS_peak_4809_lociStitched	chr11	126731927	126733099	1	1173	748.0876	255.7304	18166	0
1_MACS_peak_11466_lociStitched	chr19	13972265	13973438	1	1174	596.9397	153.0765	18167	0
1_MACS_peak_18636_lociStitched	chr5	6136103	6137276	1	1174	680.8092	242.811	18168	0
1_MACS_peak_3647_lociStitched	chr11	1593309	1594452	1	1144	1181.7477	41.0337	18169	0
1_MACS_peak_6506_lociStitched	chr13	93495749	93496923	1	1175	574.7904	206.624	18170	0
1_MACS_peak_19283_lociStitched	chr5	121412494	121413665	1	1172	613.7211	121.784	18171	0
1_MACS_peak_14418_lociStitched	chr20	22677493	22678055	1	563	4205.2212	43.3302	18172	0
1_MACS_peak_16509_lociStitched	chr3	70432203	70433373	1	1171	667.134	146.484	18173	0
1_MACS_peak_24316_lociStitched	chr9	100479643	100480815	1	1173	599.9468	159.7436	18174	0
1_MACS_peak_10012_lociStitched	chr17	46162822	46163994	1	1173	616.2376	178.144	18175	0
1_MACS_peak_13963_lociStitched	chr2	218458144	218459317	1	1174	586.1481	194.0142	18176	0
1_MACS_peak_23839_lociStitched	chr9	14692863	14694025	1	1163	866.6196	113.0626	18177	0
1_MACS_peak_9170_lociStitched	chr16	84733242	84734411	1	1170	626.8178	80.4272	18178	0
1_MACS_peak_9465_lociStitched	chr17	11639618	11640780	1	1163	851.3974	105.8582	18179	0
1_MACS_peak_17601_lociStitched	chr4	9382457	9383607	1	1151	1189.33	188.6	18180	0
1_MACS_peak_25192_lociStitched	chrX	64753943	64755102	1	1160	984.3387	169.9094	18181	0
1_MACS_peak_12226_lociStitched	chr2	7237133	7238305	1	1173	635.81	220.2188	18182	0
1_MACS_peak_481_lociStitched	chr1	33190524	33191698	1	1175	486.3882	177.5088	18183	0
1_MACS_peak_18722_lociStitched	chr5	21459212	21460376	1	1165	869.2752	181.584	18184	0
1_MACS_peak_6429_lociStitched	chr13	53724941	53726110	1	1170	711.8041	182.0133	18185	0
1_MACS_peak_2947_lociStitched	chr10	69990583	69991741	1	1159	1002.0174	168.6048	18186	0
1_MACS_peak_23006_lociStitched	chr8	30782596	30783764	1	1169	769.712	208.1376	18187	0
1_MACS_peak_25442_lociStitched	chrX	129473099	129474257	1	1159	1017.7662	186.438	18188	0
1_MACS_peak_25501_lociStitched	chrX	140270467	140271629	1	1163	823.3932	91.6818	18189	0
1_MACS_peak_16054_lociStitched	chr3	22057342	22058511	1	1170	598.8787	106.7297	18190	0
1_MACS_peak_23050_lociStitched	chr8	38052291	38053461	1	1171	651.222	200.538	18191	0
1_MACS_peak_13112_lociStitched	chr2	105489186	105490354	1	1169	699.5152	181.5072	18192	0
1_MACS_peak_17979_lociStitched	chr4	79859766	79860926	1	1161	917.212	166.576	18193	0
1_MACS_peak_8596_lociStitched	chr16	22185780	22186949	1	1170	621.2066	153.8404	18194	0
1_MACS_peak_611_lociStitched	chr1	41130913	41132071	1	1159	1034.2098	239.2428	18195	0
1_MACS_peak_3611_lociStitched	chr11	288243	289404	1	1162	875.0457	156.1545	18196	0
1_MACS_peak_2643_lociStitched	chr10	19272848	19274016	1	1169	616.2368	120.888	18197	0
1_MACS_peak_3201_lociStitched	chr10	93471611	93472780	1	1170	720.104	276.3516	18198	0
1_MACS_peak_10973_lociStitched	chr18	55642798	55643967	1	1170	683.7481	245.49	18199	0
1_MACS_peak_550_lociStitched	chr1	38305097	38306267	1	1171	628.173	246.987	18200	0
1_MACS_peak_3455_lociStitched	chr10	116760943	116762107	1	1165	817.4772	208.4724	18201	0
1_MACS_peak_19578_lociStitched	chr5	149399624	149400794	1	1171	565.695	198.549	18202	0
1_MACS_peak_18637_lociStitched	chr5	6221513	6222676	1	1164	816.3097	186.7778	18203	0
1_MACS_peak_11160_lociStitched	chr19	2014714	2015875	1	1162	788.6673	103.6773	18204	0
1_MACS_peak_22055_lociStitched	chr7	89468440	89469606	1	1167	661.9382	136.0722	18205	0
1_MACS_peak_4945_lociStitched	chr12	6022266	6023435	1	1170	581.5775	188.9104	18206	0
1_MACS_peak_25288_lociStitched	chrX	83442176	83443340	1	1165	671.9772	87.9984	18207	0
1_MACS_peak_8166_lociStitched	chr15	90943512	90944670	1	1159	952.5708	200.4498	18208	0
1_MACS_peak_22038_lociStitched	chr7	84668314	84669473	1	1160	969.0399	245.0126	18209	0
1_MACS_peak_12160_lociStitched	chr19	58280651	58281808	1	1158	934.1618	161.2858	18210	0
1_MACS_peak_18835_lociStitched	chr5	49723812	49724979	1	1168	576.0312	106.197	18211	0
1_MACS_peak_8870_lociStitched	chr16	56390089	56391257	1	1169	579.7952	152.5408	18212	0
1_MACS_peak_2518_lociStitched	chr10	5707818	5708979	1	1162	812.3517	148.4919	18213	0
