GENE_ID	locusLine	bin_1_KMS-12-BM.jin.bam
1_MACS_peak_25355_lociStitched	chr7(.):44620387-44623142	7.7919
2_MACS_peak_25356_lociStitched	chr7(.):44627920-44629187	1.5891
1_MACS_peak_25358_lociStitched	chr7(.):44645155-44647612	9.9674
3_MACS_peak_25359_lociStitched	chr7(.):44660675-44681790	9.3633
2_MACS_peak_25362_lociStitched	chr7(.):44787260-44792810	9.0114
1_MACS_peak_25364_lociStitched	chr7(.):44793510-44794763	1.4554
2_MACS_peak_25365_lociStitched	chr7(.):44807177-44809682	1.1575
2_MACS_peak_25367_lociStitched	chr7(.):44825429-44827858	4.1171
1_MACS_peak_25369_lociStitched	chr7(.):44830492-44831999	2.3754
1_MACS_peak_25370_lociStitched	chr7(.):44834630-44838574	13.3527
2_MACS_peak_25371_lociStitched	chr7(.):44885463-44889226	7.9952
1_MACS_peak_25373_lociStitched	chr7(.):44895686-44897083	1.8167
1_MACS_peak_25374_lociStitched	chr7(.):44923392-44926610	6.5743
1_MACS_peak_25375_lociStitched	chr7(.):45024604-45028071	9.8259
3_MACS_peak_25376_lociStitched	chr7(.):45031173-45041865	5.3648
2_MACS_peak_25379_lociStitched	chr7(.):45046488-45048103	1.1274
1_MACS_peak_25381_lociStitched	chr7(.):45061191-45061880	1.1626
2_MACS_peak_25382_lociStitched	chr7(.):45063420-45069297	7.6837
1_MACS_peak_25384_lociStitched	chr7(.):45149759-45152687	11.0106
2_MACS_peak_25385_lociStitched	chr7(.):45161555-45163739	2.0392
1_MACS_peak_25387_lociStitched	chr7(.):45179823-45180878	1.4665
1_MACS_peak_25388_lociStitched	chr7(.):45807416-45809632	7.2684
1_MACS_peak_25389_lociStitched	chr7(.):47092425-47092609	1.0091
1_MACS_peak_25390_lociStitched	chr7(.):47513745-47514714	1.3276
3_MACS_peak_25391_lociStitched	chr7(.):47535159-47540455	3.5851
1_MACS_peak_25394_lociStitched	chr7(.):47620985-47621734	1.6017
1_MACS_peak_25395_lociStitched	chr7(.):47629243-47629641	0.984
1_MACS_peak_25396_lociStitched	chr7(.):47640169-47640846	1.0199
1_MACS_peak_25397_lociStitched	chr7(.):47666561-47668711	2.6768
1_MACS_peak_25398_lociStitched	chr7(.):47686647-47687732	2.0377
2_MACS_peak_25399_lociStitched	chr7(.):47708475-47712385	1.5375
1_MACS_peak_25401_lociStitched	chr7(.):47755068-47755640	1.1129
1_MACS_peak_25402_lociStitched	chr7(.):47977132-47978504	1.5698
1_MACS_peak_25403_lociStitched	chr7(.):48018213-48019348	3.5011
1_MACS_peak_25404_lociStitched	chr7(.):48030864-48032119	2.6357
1_MACS_peak_25405_lociStitched	chr7(.):48126925-48129680	4.6259
1_MACS_peak_25406_lociStitched	chr7(.):49705412-49705864	1.4801
1_MACS_peak_25407_lociStitched	chr7(.):49803516-49804376	1.711
1_MACS_peak_25408_lociStitched	chr7(.):49805074-49809043	2.3566
2_MACS_peak_25409_lociStitched	chr7(.):49809774-49812620	1.7989
1_MACS_peak_25411_lociStitched	chr7(.):49905685-49906560	1.1493
3_MACS_peak_25412_lociStitched	chr7(.):49917196-49919372	1.2334
1_MACS_peak_25415_lociStitched	chr7(.):49920201-49921149	1.6038
7_MACS_peak_25416_lociStitched	chr7(.):49921802-49928813	2.8574
1_MACS_peak_25423_lociStitched	chr7(.):50301667-50309610	3.7751
1_MACS_peak_25424_lociStitched	chr7(.):50320380-50324325	4.7213
1_MACS_peak_25425_lociStitched	chr7(.):50332721-50333185	1.5828
3_MACS_peak_25426_lociStitched	chr7(.):50342790-50352338	4.9093
1_MACS_peak_25429_lociStitched	chr7(.):50517377-50518852	4.6882
1_MACS_peak_25430_lociStitched	chr7(.):50535288-50535994	1.2846
1_MACS_peak_25431_lociStitched	chr7(.):50644115-50644722	1.5563
1_MACS_peak_25432_lociStitched	chr7(.):50654367-50655244	1.6708
2_MACS_peak_25433_lociStitched	chr7(.):50658744-50663761	2.1636
1_MACS_peak_25435_lociStitched	chr7(.):50694666-50696634	5.1494
1_MACS_peak_25436_lociStitched	chr7(.):50723672-50724485	1.2903
2_MACS_peak_25437_lociStitched	chr7(.):50727068-50733764	1.5737
1_MACS_peak_25439_lociStitched	chr7(.):50966516-50967052	1.4948
1_MACS_peak_25440_lociStitched	chr7(.):52396033-52396630	1.4157
1_MACS_peak_25441_lociStitched	chr7(.):52774596-52775108	1.0226
2_MACS_peak_25442_lociStitched	chr7(.):52776239-52777825	2.9771
2_MACS_peak_25444_lociStitched	chr7(.):52779920-52781072	1.2845
1_MACS_peak_25446_lociStitched	chr7(.):52781696-52782193	1.0398
1_MACS_peak_25447_lociStitched	chr7(.):53878953-53880255	3.5508
1_MACS_peak_25448_lociStitched	chr7(.):54114755-54115300	1.023
1_MACS_peak_25449_lociStitched	chr7(.):54826175-54827952	4.4833
1_MACS_peak_25450_lociStitched	chr7(.):55432942-55435163	7.6233
1_MACS_peak_25451_lociStitched	chr7(.):55537209-55537829	0.9883
1_MACS_peak_25452_lociStitched	chr7(.):55572105-55572458	1.0393
3_MACS_peak_25453_lociStitched	chr7(.):55574667-55580257	2.2361
1_MACS_peak_25456_lociStitched	chr7(.):55583288-55584027	0.9321
1_MACS_peak_25457_lociStitched	chr7(.):55584655-55586351	1.4047
2_MACS_peak_25458_lociStitched	chr7(.):55591152-55593036	1.3139
3_MACS_peak_25460_lociStitched	chr7(.):55593828-55607663	8.2833
7_MACS_peak_25463_lociStitched	chr7(.):55612926-55630704	3.0635
4_MACS_peak_25470_lociStitched	chr7(.):55631602-55642443	4.7367
1_MACS_peak_25474_lociStitched	chr7(.):55664758-55665697	1.1372
1_MACS_peak_25475_lociStitched	chr7(.):55897237-55897519	0.9531
1_MACS_peak_25476_lociStitched	chr7(.):55898176-55898512	0.7578
1_MACS_peak_25477_lociStitched	chr7(.):55954698-55955412	3.9375
1_MACS_peak_25478_lociStitched	chr7(.):56019026-56020429	4.6295
1_MACS_peak_25479_lociStitched	chr7(.):56031400-56033152	2.1105
2_MACS_peak_25480_lociStitched	chr7(.):56101512-56102521	1.1564
1_MACS_peak_25482_lociStitched	chr7(.):56118433-56120412	5.11
1_MACS_peak_25483_lociStitched	chr7(.):56131558-56133083	5.4925
2_MACS_peak_25484_lociStitched	chr7(.):56172967-56175272	4.0528
2_MACS_peak_25486_lociStitched	chr7(.):56515245-56516804	2.8903
2_MACS_peak_25488_lociStitched	chr7(.):56941576-56942738	1.3363
1_MACS_peak_25490_lociStitched	chr7(.):56953431-56953992	0.8098
1_MACS_peak_25491_lociStitched	chr7(.):62614765-62615210	0.9364
2_MACS_peak_25492_lociStitched	chr7(.):63162260-63163580	1.496
1_MACS_peak_25494_lociStitched	chr7(.):63423747-63424082	0.8167
2_MACS_peak_25495_lociStitched	chr7(.):63505113-63506755	1.6806
1_MACS_peak_25497_lociStitched	chr7(.):63742667-63743336	1.0061
2_MACS_peak_25498_lociStitched	chr7(.):63764676-63768728	2.0785
2_MACS_peak_25500_lociStitched	chr7(.):63773689-63775275	3.0274
1_MACS_peak_25502_lociStitched	chr7(.):63924312-63924789	1.411
1_MACS_peak_25503_lociStitched	chr7(.):64022790-64023523	3.0159
1_MACS_peak_25504_lociStitched	chr7(.):64126318-64127076	3.6377
1_MACS_peak_25505_lociStitched	chr7(.):64254672-64255455	2.3985
2_MACS_peak_25506_lociStitched	chr7(.):64362838-64364169	2.4629
4_MACS_peak_25508_lociStitched	chr7(.):64458038-64462338	2.4233
1_MACS_peak_25512_lociStitched	chr7(.):64464407-64464791	1.1442
2_MACS_peak_25513_lociStitched	chr7(.):64466357-64467835	2.6247
1_MACS_peak_25515_lociStitched	chr7(.):64498639-64499810	3.307
1_MACS_peak_25516_lociStitched	chr7(.):64540840-64542504	3.9153
1_MACS_peak_25517_lociStitched	chr7(.):64838707-64839476	3.0428
1_MACS_peak_25518_lociStitched	chr7(.):64927610-64928303	0.9196
2_MACS_peak_25519_lociStitched	chr7(.):64934248-64936426	1.9352
3_MACS_peak_25521_lociStitched	chr7(.):64936995-64943776	3.7665
1_MACS_peak_25524_lociStitched	chr7(.):65215265-65216803	3.0514
1_MACS_peak_25525_lociStitched	chr7(.):65235040-65236602	4.0991
1_MACS_peak_25526_lociStitched	chr7(.):65263608-65264601	1.3857
1_MACS_peak_25527_lociStitched	chr7(.):65338295-65339392	3.5817
3_MACS_peak_25528_lociStitched	chr7(.):65445213-65447828	2.2697
2_MACS_peak_25531_lociStitched	chr7(.):65540250-65541554	2.1327
1_MACS_peak_25533_lociStitched	chr7(.):65579049-65580654	4.6079
1_MACS_peak_25534_lociStitched	chr7(.):65669772-65670884	1.825
1_MACS_peak_25535_lociStitched	chr7(.):65757441-65758296	1.5545
1_MACS_peak_25536_lociStitched	chr7(.):65957493-65959537	4.9605
1_MACS_peak_25537_lociStitched	chr7(.):65964748-65965214	0.9765
1_MACS_peak_25538_lociStitched	chr7(.):66056355-66058136	2.567
2_MACS_peak_25539_lociStitched	chr7(.):66092685-66094275	2.5775
1_MACS_peak_25541_lociStitched	chr7(.):66118498-66120474	4.5021
1_MACS_peak_25542_lociStitched	chr7(.):66146265-66147843	3.89
1_MACS_peak_25543_lociStitched	chr7(.):66204688-66206693	4.6716
1_MACS_peak_25544_lociStitched	chr7(.):66309037-66311366	4.3901
1_MACS_peak_25545_lociStitched	chr7(.):66342811-66343658	1.7858
1_MACS_peak_25546_lociStitched	chr7(.):66385504-66387602	3.9156
3_MACS_peak_25547_lociStitched	chr7(.):66459434-66462423	3.5102
1_MACS_peak_25550_lociStitched	chr7(.):66593644-66594254	1.0083
1_MACS_peak_25551_lociStitched	chr7(.):66766582-66768499	4.4932
1_MACS_peak_25552_lociStitched	chr7(.):71876715-71877335	1.7861
3_MACS_peak_25553_lociStitched	chr7(.):72298289-72301002	2.9227
1_MACS_peak_25556_lociStitched	chr7(.):72349394-72350872	2.718
1_MACS_peak_25557_lociStitched	chr7(.):72394790-72396639	4.7717
1_MACS_peak_25558_lociStitched	chr7(.):72424501-72425993	2.0808
2_MACS_peak_25559_lociStitched	chr7(.):72435490-72436875	1.5601
1_MACS_peak_25561_lociStitched	chr7(.):72475617-72477829	6.1272
2_MACS_peak_25562_lociStitched	chr7(.):72568488-72569629	1.1193
1_MACS_peak_25564_lociStitched	chr7(.):72625930-72626555	1.3913
1_MACS_peak_25565_lociStitched	chr7(.):72634680-72635160	0.9357
1_MACS_peak_25566_lociStitched	chr7(.):72648839-72649400	0.9622
1_MACS_peak_25567_lociStitched	chr7(.):72722157-72722872	2.0163
3_MACS_peak_25568_lociStitched	chr7(.):72934555-72938010	3.8765
3_MACS_peak_25571_lociStitched	chr7(.):72939933-72941365	1.503
3_MACS_peak_25574_lociStitched	chr7(.):72970993-72972687	4.82
1_MACS_peak_25577_lociStitched	chr7(.):72991933-72992953	3.5435
2_MACS_peak_25578_lociStitched	chr7(.):73096651-73098824	3.7635
2_MACS_peak_25580_lociStitched	chr7(.):73152496-73154083	4.8574
1_MACS_peak_25582_lociStitched	chr7(.):73156649-73157414	1.7429
1_MACS_peak_25583_lociStitched	chr7(.):73498250-73498904	2.1327
2_MACS_peak_25584_lociStitched	chr7(.):73508058-73509735	1.863
1_MACS_peak_25586_lociStitched	chr7(.):73587448-73589599	3.9014
1_MACS_peak_25587_lociStitched	chr7(.):73624319-73626042	1.7962
3_MACS_peak_25588_lociStitched	chr7(.):73630144-73632705	1.306
2_MACS_peak_25591_lociStitched	chr7(.):73667270-73670541	3.7359
1_MACS_peak_25593_lociStitched	chr7(.):73679694-73680202	1.1553
1_MACS_peak_25594_lociStitched	chr7(.):73686413-73687218	0.9952
1_MACS_peak_25595_lociStitched	chr7(.):73703197-73703705	1.2707
1_MACS_peak_25596_lociStitched	chr7(.):73704807-73705125	1.0025
2_MACS_peak_25597_lociStitched	chr7(.):73785563-73787470	2.5239
3_MACS_peak_25599_lociStitched	chr7(.):73865598-73869412	2.1669
1_MACS_peak_25602_lociStitched	chr7(.):74001938-74002408	0.9928
1_MACS_peak_25603_lociStitched	chr7(.):74031403-74032196	1.5116
1_MACS_peak_25604_lociStitched	chr7(.):74057076-74059352	2.7527
2_MACS_peak_25605_lociStitched	chr7(.):74063156-74065500	1.2825
2_MACS_peak_25607_lociStitched	chr7(.):74070737-74072919	4.6283
1_MACS_peak_25609_lociStitched	chr7(.):74179461-74180586	1.4799
1_MACS_peak_25610_lociStitched	chr7(.):74202405-74203009	1.4246
1_MACS_peak_25611_lociStitched	chr7(.):74267189-74268318	5.3529
1_MACS_peak_25612_lociStitched	chr7(.):74305923-74307697	5.1624
1_MACS_peak_25613_lociStitched	chr7(.):74488796-74490258	2.8853
1_MACS_peak_25614_lociStitched	chr7(.):74507884-74509422	4.2829
1_MACS_peak_25615_lociStitched	chr7(.):74595815-74596481	1.235
2_MACS_peak_25616_lociStitched	chr7(.):74652799-74653953	0.9766
2_MACS_peak_25618_lociStitched	chr7(.):74866998-74868192	1.3317
2_MACS_peak_25620_lociStitched	chr7(.):74987103-74989272	5.646
2_MACS_peak_25622_lociStitched	chr7(.):75027989-75029463	1.9014
1_MACS_peak_25624_lociStitched	chr7(.):75039295-75040642	2.0168
1_MACS_peak_25625_lociStitched	chr7(.):75057091-75058226	1.1692
1_MACS_peak_25626_lociStitched	chr7(.):75071166-75072768	4.1575
1_MACS_peak_25627_lociStitched	chr7(.):75114820-75116169	2.2019
1_MACS_peak_25628_lociStitched	chr7(.):75156442-75157908	2.7064
3_MACS_peak_25629_lociStitched	chr7(.):75223457-75225553	1.2628
1_MACS_peak_25632_lociStitched	chr7(.):75246814-75247895	1.3284
1_MACS_peak_25633_lociStitched	chr7(.):75268640-75269183	1.5839
2_MACS_peak_25634_lociStitched	chr7(.):75290733-75293415	5.969
4_MACS_peak_25636_lociStitched	chr7(.):75367664-75371019	1.7853
2_MACS_peak_25640_lociStitched	chr7(.):75507702-75509031	2.1899
2_MACS_peak_25642_lociStitched	chr7(.):75543728-75545182	1.424
1_MACS_peak_25644_lociStitched	chr7(.):75623325-75623902	1.3098
1_MACS_peak_25645_lociStitched	chr7(.):75676289-75678312	3.5297
1_MACS_peak_25646_lociStitched	chr7(.):75774468-75774894	0.8756
1_MACS_peak_25647_lociStitched	chr7(.):75931974-75932654	1.1717
2_MACS_peak_25648_lociStitched	chr7(.):75946669-75948901	1.9673
1_MACS_peak_25650_lociStitched	chr7(.):75987234-75989574	4.6902
2_MACS_peak_25651_lociStitched	chr7(.):75993325-75994362	1.8258
1_MACS_peak_25653_lociStitched	chr7(.):76008785-76010096	2.0316
2_MACS_peak_25654_lociStitched	chr7(.):76021973-76023428	2.4171
1_MACS_peak_25656_lociStitched	chr7(.):76026688-76027524	1.9021
1_MACS_peak_25657_lociStitched	chr7(.):76090949-76091454	2.4411
2_MACS_peak_25658_lociStitched	chr7(.):76178053-76179649	3.2772
1_MACS_peak_25660_lociStitched	chr7(.):76235167-76235476	0.8915
1_MACS_peak_25661_lociStitched	chr7(.):76255667-76257362	3.7615
1_MACS_peak_25662_lociStitched	chr7(.):76357846-76358156	0.8556
1_MACS_peak_25663_lociStitched	chr7(.):76491004-76491748	1.2735
1_MACS_peak_25664_lociStitched	chr7(.):76589044-76589808	2.3582
1_MACS_peak_25665_lociStitched	chr7(.):76750898-76751646	4.1637
2_MACS_peak_25666_lociStitched	chr7(.):76786003-76787575	1.1726
1_MACS_peak_25668_lociStitched	chr7(.):76980849-76981420	1.1806
1_MACS_peak_25669_lociStitched	chr7(.):77044904-77045771	1.7119
2_MACS_peak_25670_lociStitched	chr7(.):77165693-77167438	1.6344
1_MACS_peak_25672_lociStitched	chr7(.):77324589-77326971	3.718
2_MACS_peak_25673_lociStitched	chr7(.):77426988-77429017	3.3976
1_MACS_peak_25675_lociStitched	chr7(.):78864779-78865153	0.8632
1_MACS_peak_25676_lociStitched	chr7(.):83624059-83624610	1.7331
1_MACS_peak_25677_lociStitched	chr7(.):84509465-84509931	1.3161
1_MACS_peak_25678_lociStitched	chr7(.):84568816-84569747	1.4925
1_MACS_peak_25679_lociStitched	chr7(.):84570551-84570969	1.2607
1_MACS_peak_25680_lociStitched	chr7(.):84571965-84572271	0.6974
1_MACS_peak_25681_lociStitched	chr7(.):84879109-84879765	1.9988
1_MACS_peak_25682_lociStitched	chr7(.):84964668-84965065	0.921
1_MACS_peak_25683_lociStitched	chr7(.):85803350-85803831	1.1868
1_MACS_peak_25684_lociStitched	chr7(.):86772949-86773616	1.9053
1_MACS_peak_25685_lociStitched	chr7(.):86775969-86776752	1.2317
1_MACS_peak_25686_lociStitched	chr7(.):86780384-86783151	9.8938
1_MACS_peak_25687_lociStitched	chr7(.):86845043-86850782	6.7394
1_MACS_peak_25688_lociStitched	chr7(.):86920630-86921616	1.2605
1_MACS_peak_25689_lociStitched	chr7(.):86948055-86949047	3.6431
1_MACS_peak_25690_lociStitched	chr7(.):86974281-86975649	2.6298
1_MACS_peak_25691_lociStitched	chr7(.):87502770-87503608	1.5394
1_MACS_peak_25692_lociStitched	chr7(.):87504276-87507095	6.824
1_MACS_peak_25693_lociStitched	chr7(.):87555707-87556831	1.6556
1_MACS_peak_25694_lociStitched	chr7(.):87562739-87564764	3.7301
1_MACS_peak_25695_lociStitched	chr7(.):87848007-87849864	2.7974
1_MACS_peak_25696_lociStitched	chr7(.):89871583-89872180	1.2411
1_MACS_peak_25697_lociStitched	chr7(.):89975026-89976829	3.0021
1_MACS_peak_25698_lociStitched	chr7(.):90032451-90033065	1.4721
1_MACS_peak_25699_lociStitched	chr7(.):90269149-90269574	0.9357
1_MACS_peak_25700_lociStitched	chr7(.):90558074-90558522	1.0384
1_MACS_peak_25701_lociStitched	chr7(.):90802810-90803186	1.0072
1_MACS_peak_25702_lociStitched	chr7(.):91024268-91024867	1.7542
3_MACS_peak_25703_lociStitched	chr7(.):91186548-91188723	1.0367
2_MACS_peak_25706_lociStitched	chr7(.):91211872-91213547	1.6084
1_MACS_peak_25708_lociStitched	chr7(.):91569373-91570893	4.2073
1_MACS_peak_25709_lociStitched	chr7(.):91762475-91765260	6.2091
1_MACS_peak_25710_lociStitched	chr7(.):91874098-91876338	3.9246
1_MACS_peak_25711_lociStitched	chr7(.):92076532-92078213	4.2469
1_MACS_peak_25712_lociStitched	chr7(.):92156290-92158764	4.5304
2_MACS_peak_25713_lociStitched	chr7(.):92213853-92214973	1.4582
1_MACS_peak_25715_lociStitched	chr7(.):92218665-92219883	5.2376
2_MACS_peak_25716_lociStitched	chr7(.):92438644-92439958	1.0166
2_MACS_peak_25718_lociStitched	chr7(.):92461811-92466023	1.8223
1_MACS_peak_25720_lociStitched	chr7(.):92795335-92795785	1.1096
1_MACS_peak_25721_lociStitched	chr7(.):92861089-92862241	1.8638
1_MACS_peak_25722_lociStitched	chr7(.):93220592-93222141	1.9285
2_MACS_peak_25723_lociStitched	chr7(.):93632738-93634094	2.4897
1_MACS_peak_25725_lociStitched	chr7(.):93790354-93790739	1.2152
1_MACS_peak_25726_lociStitched	chr7(.):94138448-94140305	3.8335
1_MACS_peak_25727_lociStitched	chr7(.):94250327-94250810	1.108
1_MACS_peak_25728_lociStitched	chr7(.):94286682-94287251	1.3991
1_MACS_peak_25729_lociStitched	chr7(.):95008518-95009045	1.2648
1_MACS_peak_25730_lociStitched	chr7(.):95063821-95064496	1.3795
1_MACS_peak_25731_lociStitched	chr7(.):95099091-95099594	1.0842
1_MACS_peak_25732_lociStitched	chr7(.):95100316-95100721	0.8834
2_MACS_peak_25733_lociStitched	chr7(.):95129911-95131003	1.2095
2_MACS_peak_25735_lociStitched	chr7(.):95237674-95238662	0.9659
1_MACS_peak_25737_lociStitched	chr7(.):95466770-95467654	4.1681
3_MACS_peak_25738_lociStitched	chr7(.):95495058-95497798	1.4343
1_MACS_peak_25741_lociStitched	chr7(.):95950606-95951960	4.3932
1_MACS_peak_25742_lociStitched	chr7(.):95987678-95988293	2.2078
1_MACS_peak_25743_lociStitched	chr7(.):96187032-96187533	1.0018
1_MACS_peak_25744_lociStitched	chr7(.):96338262-96339741	3.1004
1_MACS_peak_25745_lociStitched	chr7(.):96481450-96481975	0.9615
1_MACS_peak_25746_lociStitched	chr7(.):96745853-96747994	3.4083
1_MACS_peak_25747_lociStitched	chr7(.):97161912-97162284	1.1507
1_MACS_peak_25748_lociStitched	chr7(.):97242991-97243471	1.0694
1_MACS_peak_25749_lociStitched	chr7(.):97500881-97502416	2.7257
2_MACS_peak_25750_lociStitched	chr7(.):97543775-97545673	1.4426
1_MACS_peak_25752_lociStitched	chr7(.):97600556-97602309	3.7354
1_MACS_peak_25753_lociStitched	chr7(.):97736079-97737014	5.1514
1_MACS_peak_25754_lociStitched	chr7(.):97761181-97762024	1.1819
3_MACS_peak_25755_lociStitched	chr7(.):97830659-97834172	3.0029
1_MACS_peak_25758_lociStitched	chr7(.):97840634-97841553	2.9472
2_MACS_peak_25759_lociStitched	chr7(.):97878522-97882289	4.156
2_MACS_peak_25761_lociStitched	chr7(.):97909650-97912139	2.846
1_MACS_peak_25763_lociStitched	chr7(.):98029742-98030415	1.5197
1_MACS_peak_25764_lociStitched	chr7(.):98476035-98477984	4.8607
2_MACS_peak_25765_lociStitched	chr7(.):98527873-98529355	1.3115
1_MACS_peak_25767_lociStitched	chr7(.):98709300-98710242	0.9934
2_MACS_peak_25768_lociStitched	chr7(.):98740989-98742484	3.5352
1_MACS_peak_25770_lociStitched	chr7(.):98922800-98924137	4.5144
1_MACS_peak_25771_lociStitched	chr7(.):98971396-98974011	4.8902
1_MACS_peak_25772_lociStitched	chr7(.):98975535-98980404	10.6676
1_MACS_peak_25773_lociStitched	chr7(.):99004919-99007586	8.5893
1_MACS_peak_25774_lociStitched	chr7(.):99035342-99037396	4.6513
1_MACS_peak_25775_lociStitched	chr7(.):99062905-99064511	7.0657
2_MACS_peak_25776_lociStitched	chr7(.):99068724-99071654	3.7243
1_MACS_peak_25778_lociStitched	chr7(.):99096854-99098888	5.993
1_MACS_peak_25779_lociStitched	chr7(.):99101468-99103422	4.0078
1_MACS_peak_25780_lociStitched	chr7(.):99148893-99150395	4.4828
1_MACS_peak_25781_lociStitched	chr7(.):99154693-99157242	8.135
1_MACS_peak_25782_lociStitched	chr7(.):99177535-99178192	1.2976
1_MACS_peak_25783_lociStitched	chr7(.):99200622-99201076	0.9926
1_MACS_peak_25784_lociStitched	chr7(.):99213659-99215417	4.5119
1_MACS_peak_25785_lociStitched	chr7(.):99516482-99517802	5.5192
1_MACS_peak_25786_lociStitched	chr7(.):99612669-99614217	6.0376
1_MACS_peak_25787_lociStitched	chr7(.):99646878-99648103	4.5982
2_MACS_peak_25788_lociStitched	chr7(.):99678534-99681415	4.7558
1_MACS_peak_25790_lociStitched	chr7(.):99685714-99687269	5.5428
1_MACS_peak_25791_lociStitched	chr7(.):99697393-99700391	7.8344
1_MACS_peak_25792_lociStitched	chr7(.):99716206-99718380	3.1539
1_MACS_peak_25793_lociStitched	chr7(.):99723540-99725971	4.4864
1_MACS_peak_25794_lociStitched	chr7(.):99745648-99747287	4.2256
1_MACS_peak_25795_lociStitched	chr7(.):99755751-99756823	1.8116
2_MACS_peak_25796_lociStitched	chr7(.):99814786-99820531	5.5877
1_MACS_peak_25798_lociStitched	chr7(.):99869345-99869807	1.4407
1_MACS_peak_25799_lociStitched	chr7(.):99932378-99934433	6.9529
2_MACS_peak_25800_lociStitched	chr7(.):99942195-99943133	1.5761
1_MACS_peak_25802_lociStitched	chr7(.):99949513-99950692	1.5536
1_MACS_peak_25803_lociStitched	chr7(.):99962868-99963566	1.7463
1_MACS_peak_25804_lociStitched	chr7(.):100025345-100029259	10.748
1_MACS_peak_25805_lociStitched	chr7(.):100032561-100035421	5.7951
1_MACS_peak_25806_lociStitched	chr7(.):100047185-100049053	4.9685
1_MACS_peak_25807_lociStitched	chr7(.):100075418-100077507	1.5347
