#KMS28BM_H3K27ac_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/KMS28BM_H3K27ac_ROSE/KMS28BM_H3K27ac_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by KMS28BM_jia.bam
#Using cutoff of 17368.6331 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS28BM_jia.bam	enhancerRank	isSuper
1_MACS_peak_7956_lociStitched	chr13	56090851	56091566	1	716	258.115	24221	0
1_MACS_peak_19547_lociStitched	chr22	49856305	49856827	1	523	258.0768	24222	0
1_MACS_peak_27578_lociStitched	chr7	68165512	68166157	1	646	258.0645	24223	0
1_MACS_peak_8682_lociStitched	chr14	54784124	54784784	1	661	258.06	24224	0
1_MACS_peak_23654_lociStitched	chr5	57878220	57878892	1	673	257.9808	24225	0
1_MACS_peak_3049_lociStitched	chr1	245163558	245164187	1	630	257.9529	24226	0
1_MACS_peak_19741_lociStitched	chr3	15373438	15374112	1	675	257.8724	24227	0
1_MACS_peak_20532_lociStitched	chr3	112872406	112873115	1	710	257.8633	24228	0
1_MACS_peak_12566_lociStitched	chr17	42480096	42480672	1	577	257.8176	24229	0
1_MACS_peak_7768_lociStitched	chr13	36786775	36787493	1	719	257.762	24230	0
1_MACS_peak_30467_lociStitched	chr9	33402973	33403580	1	608	257.6715	24231	0
1_MACS_peak_6940_lociStitched	chr12	67986548	67987240	1	693	257.6316	24232	0
1_MACS_peak_26634_lociStitched	chr6	141079399	141080107	1	709	257.4996	24233	0
1_MACS_peak_3814_lociStitched	chr10	73731337	73732113	1	777	257.3992	24234	0
1_MACS_peak_6585_lociStitched	chr12	48111451	48112126	1	676	257.3775	24235	0
1_MACS_peak_4010_lociStitched	chr10	89664339	89665002	1	664	257.3766	24236	0
1_MACS_peak_27352_lociStitched	chr7	40498905	40499638	1	734	257.3563	24237	0
1_MACS_peak_5037_lociStitched	chr11	46450443	46451072	1	630	257.261	24238	0
1_MACS_peak_8295_lociStitched	chr13	114080681	114081412	1	732	257.1658	24239	0
1_MACS_peak_26730_lociStitched	chr6	152347033	152347781	1	749	257.1624	24240	0
1_MACS_peak_13028_lociStitched	chr17	72016335	72017027	1	693	257.1472	24241	0
1_MACS_peak_1270_lociStitched	chr1	87597469	87598067	1	599	257.0802	24242	0
1_MACS_peak_27460_lociStitched	chr7	48294268	48294937	1	670	256.9629	24243	0
1_MACS_peak_10494_lociStitched	chr15	96472287	96473037	1	751	256.95	24244	0
1_MACS_peak_18931_lociStitched	chr21	45262476	45263084	1	609	256.9408	24245	0
1_MACS_peak_14358_lociStitched	chr19	12957984	12958587	1	604	256.9383	24246	0
1_MACS_peak_22376_lociStitched	chr4	97914784	97915390	1	607	256.8228	24247	0
1_MACS_peak_27485_lociStitched	chr7	51096574	51097261	1	688	256.8006	24248	0
1_MACS_peak_24741_lociStitched	chr5	160262301	160263030	1	730	256.7538	24249	0
1_MACS_peak_26420_lociStitched	chr6	117718676	117719369	1	694	256.6872	24250	0
1_MACS_peak_22915_lociStitched	chr4	155953416	155954089	1	674	256.6149	24251	0
1_MACS_peak_11917_lociStitched	chr17	7620310	7621141	1	832	256.6128	24252	0
1_MACS_peak_21464_lociStitched	chr3	194315185	194315660	1	476	256.4525	24253	0
1_MACS_peak_4738_lociStitched	chr11	10764886	10765683	1	798	256.3949	24254	0
1_MACS_peak_13594_lociStitched	chr18	34158606	34159411	1	806	256.3925	24255	0
1_MACS_peak_21100_lociStitched	chr3	161147011	161147526	1	516	256.058	24256	0
1_MACS_peak_14064_lociStitched	chr19	3047824	3048441	1	618	255.9933	24257	0
1_MACS_peak_29425_lociStitched	chr8	80803550	80804202	1	653	255.9752	24258	0
1_MACS_peak_12584_lociStitched	chr17	43150919	43151594	1	676	255.8925	24259	0
1_MACS_peak_25953_lociStitched	chr6	65299771	65300454	1	684	255.8518	24260	0
1_MACS_peak_30406_lociStitched	chr9	26655873	26656483	1	611	255.834	24261	0
1_MACS_peak_6776_lociStitched	chr12	55808539	55809150	1	612	255.8257	24262	0
1_MACS_peak_18456_lociStitched	chr20	50834307	50834961	1	655	255.714	24263	0
1_MACS_peak_22303_lociStitched	chr4	86419414	86420172	1	759	255.6734	24264	0
1_MACS_peak_8241_lociStitched	chr13	106996114	106996728	1	615	255.4854	24265	0
1_MACS_peak_11895_lociStitched	chr17	7164333	7164941	1	609	255.4816	24266	0
1_MACS_peak_22732_lociStitched	chr4	139019117	139019756	1	640	255.4722	24267	0
1_MACS_peak_21022_lociStitched	chr3	154843062	154843689	1	628	255.4398	24268	0
1_MACS_peak_18695_lociStitched	chr21	26276585	26277264	1	680	255.304	24269	0
1_MACS_peak_28650_lociStitched	chr7	152625586	152626187	1	602	255.1846	24270	0
1_MACS_peak_22930_lociStitched	chr4	158663386	158664121	1	736	255.1185	24271	0
1_MACS_peak_9319_lociStitched	chr14	103822305	103822970	1	666	255.094	24272	0
1_MACS_peak_1157_lociStitched	chr1	68178955	68179684	1	730	255.0042	24273	0
1_MACS_peak_12056_lociStitched	chr17	17621253	17622040	1	788	254.9093	24274	0
1_MACS_peak_23927_lociStitched	chr5	88081674	88082392	1	719	254.7464	24275	0
1_MACS_peak_897_lociStitched	chr1	45173674	45174194	1	521	254.696	24276	0
1_MACS_peak_2892_lociStitched	chr1	230351880	230352503	1	624	254.6824	24277	0
1_MACS_peak_3055_lociStitched	chr1	246677315	246677966	1	652	254.6061	24278	0
1_MACS_peak_30792_lociStitched	chr9	86153184	86153809	1	626	254.5625	24279	0
1_MACS_peak_24385_lociStitched	chr5	135366665	135367460	1	796	254.4795	24280	0
1_MACS_peak_6073_lociStitched	chr11	128775320	128776005	1	686	254.409	24281	0
1_MACS_peak_28362_lociStitched	chr7	127807523	127808171	1	649	254.34	24282	0
1_MACS_peak_7762_lociStitched	chr13	35953351	35954062	1	712	254.3247	24283	0
1_MACS_peak_7396_lociStitched	chr12	119667728	119668252	1	525	254.1924	24284	0
1_MACS_peak_5151_lociStitched	chr11	61213795	61214369	1	575	254.1098	24285	0
1_MACS_peak_4633_lociStitched	chr11	2466154	2466724	1	571	254.106	24286	0
1_MACS_peak_27904_lociStitched	chr7	95141098	95141657	1	560	254.0655	24287	0
1_MACS_peak_1257_lociStitched	chr1	86551178	86551829	1	652	253.89	24288	0
1_MACS_peak_16394_lociStitched	chr2	88271935	88272456	1	522	253.8312	24289	0
1_MACS_peak_20271_lociStitched	chr3	72937004	72937644	1	641	253.824	24290	0
1_MACS_peak_15041_lociStitched	chr19	47119743	47120451	1	709	253.818	24291	0
1_MACS_peak_19231_lociStitched	chr22	31236781	31237531	1	751	253.725	24292	0
1_MACS_peak_26728_lociStitched	chr6	152143400	152144204	1	805	253.5816	24293	0
1_MACS_peak_14439_lociStitched	chr19	14887230	14887863	1	634	253.5165	24294	0
1_MACS_peak_25715_lociStitched	chr6	41570973	41571484	1	512	253.4049	24295	0
1_MACS_peak_21857_lociStitched	chr4	26909111	26909877	1	767	253.3928	24296	0
1_MACS_peak_4183_lociStitched	chr10	101743752	101744394	1	643	253.3332	24297	0
1_MACS_peak_23909_lociStitched	chr5	86315513	86316246	1	734	253.3248	24298	0
1_MACS_peak_16368_lociStitched	chr2	87157612	87158056	1	445	253.302	24299	0
1_MACS_peak_22472_lociStitched	chr4	108939511	108940271	1	761	253.08	24300	0
1_MACS_peak_24547_lociStitched	chr5	143229764	143230429	1	666	253.0325	24301	0
1_MACS_peak_7876_lociStitched	chr13	48860783	48861511	1	729	252.98	24302	0
1_MACS_peak_11351_lociStitched	chr16	60157135	60157758	1	624	252.938	24303	0
1_MACS_peak_22369_lociStitched	chr4	96347417	96348097	1	681	252.824	24304	0
1_MACS_peak_27278_lociStitched	chr7	33273313	33273933	1	621	252.774	24305	0
1_MACS_peak_3225_lociStitched	chr10	11905796	11906401	1	606	252.4665	24306	0
1_MACS_peak_13873_lociStitched	chr18	69152393	69153197	1	805	252.3756	24307	0
1_MACS_peak_12045_lociStitched	chr17	17286992	17287517	1	526	252.3675	24308	0
1_MACS_peak_12134_lociStitched	chr17	20895922	20896518	1	597	252.3464	24309	0
1_MACS_peak_11560_lociStitched	chr16	78804084	78804714	1	631	252.315	24310	0
1_MACS_peak_3675_lociStitched	chr10	62492737	62493400	1	664	252.2715	24311	0
1_MACS_peak_24082_lociStitched	chr5	105639609	105640317	1	709	252.1896	24312	0
1_MACS_peak_10477_lociStitched	chr15	93578984	93579768	1	785	252.1344	24313	0
1_MACS_peak_3714_lociStitched	chr10	65148235	65148973	1	739	252.1008	24314	0
1_MACS_peak_3164_lociStitched	chr10	6451857	6452504	1	648	251.9418	24315	0
1_MACS_peak_22307_lociStitched	chr4	87318986	87319578	1	593	251.7776	24316	0
1_MACS_peak_2815_lociStitched	chr1	226830500	226831142	1	643	251.5998	24317	0
1_MACS_peak_12276_lociStitched	chr17	30393962	30394519	1	558	251.5412	24318	0
1_MACS_peak_17124_lociStitched	chr2	188445438	188446073	1	636	251.5235	24319	0
1_MACS_peak_13661_lociStitched	chr18	45637721	45638293	1	573	251.4512	24320	0
1_MACS_peak_11369_lociStitched	chr16	64487188	64487834	1	647	251.4232	24321	0
1_MACS_peak_32566_lociStitched	chrX	148655224	148655834	1	611	251.381	24322	0
1_MACS_peak_13232_lociStitched	chr17	79068850	79069475	1	626	251.375	24323	0
1_MACS_peak_11749_lociStitched	chr17	531328	532057	1	730	251.3592	24324	0
1_MACS_peak_18672_lociStitched	chr21	19274790	19275460	1	671	251.25	24325	0
1_MACS_peak_15277_lociStitched	chr19	55460875	55461522	1	648	251.2301	24326	0
1_MACS_peak_2482_lociStitched	chr1	203007586	203008268	1	683	251.1806	24327	0
1_MACS_peak_18953_lociStitched	chr21	45945229	45945831	1	603	251.0942	24328	0
1_MACS_peak_6690_lociStitched	chr12	51762678	51763352	1	675	250.9976	24329	0
1_MACS_peak_9277_lociStitched	chr14	102173770	102174343	1	574	250.9167	24330	0
1_MACS_peak_4691_lociStitched	chr11	6877922	6878714	1	793	250.8264	24331	0
1_MACS_peak_15673_lociStitched	chr2	27233328	27234003	1	676	250.7625	24332	0
1_MACS_peak_31407_lociStitched	chr9	132998143	132998774	1	632	250.7594	24333	0
1_MACS_peak_30964_lociStitched	chr9	99801497	99802093	1	597	250.7372	24334	0
1_MACS_peak_28536_lociStitched	chr7	143059204	143059872	1	669	250.6336	24335	0
1_MACS_peak_11016_lociStitched	chr16	24408332	24408925	1	594	250.4832	24336	0
1_MACS_peak_15431_lociStitched	chr2	5325619	5326300	1	682	250.2675	24337	0
1_MACS_peak_9414_lociStitched	chr15	20960909	20961494	1	586	250.263	24338	0
1_MACS_peak_25101_lociStitched	chr6	11412223	11412867	1	645	250.2584	24339	0
1_MACS_peak_12883_lociStitched	chr17	60720553	60721193	1	641	250.176	24340	0
1_MACS_peak_19992_lociStitched	chr3	47080069	47080676	1	608	249.9626	24341	0
1_MACS_peak_9081_lociStitched	chr14	87500373	87501004	1	632	249.876	24342	0
1_MACS_peak_5485_lociStitched	chr11	72609598	72610212	1	615	249.8366	24343	0
1_MACS_peak_16679_lociStitched	chr2	123516133	123516770	1	638	249.8314	24344	0
1_MACS_peak_11976_lociStitched	chr17	10748174	10748715	1	542	249.7256	24345	0
1_MACS_peak_12266_lociStitched	chr17	29862730	29863369	1	640	249.5934	24346	0
1_MACS_peak_14854_lociStitched	chr19	41325322	41325853	1	532	249.5169	24347	0
1_MACS_peak_13319_lociStitched	chr18	394169	394865	1	697	249.516	24348	0
1_MACS_peak_21867_lociStitched	chr4	29566615	29567238	1	624	249.5115	24349	0
1_MACS_peak_24120_lociStitched	chr5	109656497	109657117	1	621	249.426	24350	0
1_MACS_peak_4378_lociStitched	chr10	114291649	114292229	1	581	249.4	24351	0
1_MACS_peak_31433_lociStitched	chr9	134877710	134878397	1	688	249.381	24352	0
1_MACS_peak_4703_lociStitched	chr11	8350437	8351016	1	580	249.3753	24353	0
1_MACS_peak_12676_lociStitched	chr17	46222589	46223264	1	676	249.2775	24354	0
1_MACS_peak_16288_lociStitched	chr2	79603118	79603733	1	616	249.2595	24355	0
1_MACS_peak_9244_lociStitched	chr14	98087068	98087699	1	632	249.0557	24356	0
1_MACS_peak_17434_lociStitched	chr2	217861214	217861829	1	616	248.8905	24357	0
1_MACS_peak_20382_lociStitched	chr3	99012883	99013495	1	613	248.778	24358	0
1_MACS_peak_23956_lociStitched	chr5	90143561	90144048	1	488	248.7109	24359	0
1_MACS_peak_26511_lociStitched	chr6	130018757	130019522	1	766	248.7015	24360	0
1_MACS_peak_8831_lociStitched	chr14	66480296	66480725	1	430	248.6913	24361	0
1_MACS_peak_21553_lociStitched	chr4	1037508	1038137	1	630	248.6437	24362	0
1_MACS_peak_9227_lociStitched	chr14	96664880	96665496	1	617	248.556	24363	0
1_MACS_peak_12887_lociStitched	chr17	61117354	61117966	1	613	248.472	24364	0
1_MACS_peak_22926_lociStitched	chr4	157672145	157672827	1	683	248.4526	24365	0
1_MACS_peak_26328_lociStitched	chr6	108948998	108949629	1	632	248.4247	24366	0
1_MACS_peak_24781_lociStitched	chr5	165809200	165809699	1	500	248.4022	24367	0
1_MACS_peak_16638_lociStitched	chr2	117321723	117322401	1	679	248.3514	24368	0
1_MACS_peak_24189_lociStitched	chr5	118127328	118127901	1	574	248.3382	24369	0
1_MACS_peak_19083_lociStitched	chr22	21622186	21622545	1	360	248.2485	24370	0
1_MACS_peak_13538_lociStitched	chr18	26938786	26939527	1	742	248.235	24371	0
1_MACS_peak_25923_lociStitched	chr6	56755577	56756183	1	607	248.157	24372	0
1_MACS_peak_27772_lociStitched	chr7	82467339	82467990	1	652	248.0961	24373	0
1_MACS_peak_29758_lociStitched	chr8	111173480	111174103	1	624	248.0786	24374	0
1_MACS_peak_21787_lociStitched	chr4	18925472	18926191	1	720	248.055	24375	0
1_MACS_peak_21427_lociStitched	chr3	189838256	189838894	1	639	248.0544	24376	0
1_MACS_peak_29695_lociStitched	chr8	104992253	104992914	1	662	247.9411	24377	0
1_MACS_peak_18293_lociStitched	chr20	43046729	43047280	1	552	247.8949	24378	0
1_MACS_peak_23806_lociStitched	chr5	73208589	73209241	1	653	247.8904	24379	0
1_MACS_peak_19788_lociStitched	chr3	23203814	23204462	1	649	247.86	24380	0
1_MACS_peak_23683_lociStitched	chr5	60704759	60705372	1	614	247.8359	24381	0
1_MACS_peak_18702_lociStitched	chr21	26800767	26801445	1	679	247.7412	24382	0
1_MACS_peak_26213_lociStitched	chr6	97301002	97301682	1	681	247.656	24383	0
1_MACS_peak_1216_lociStitched	chr1	81605562	81606314	1	753	247.6336	24384	0
1_MACS_peak_2133_lociStitched	chr1	169636805	169637449	1	645	247.618	24385	0
1_MACS_peak_8228_lociStitched	chr13	103929119	103929785	1	667	247.5522	24386	0
1_MACS_peak_18694_lociStitched	chr21	26195354	26196132	1	779	247.4818	24387	0
1_MACS_peak_20489_lociStitched	chr3	111030133	111030878	1	746	247.4145	24388	0
1_MACS_peak_17399_lociStitched	chr2	214968099	214968816	1	718	247.365	24389	0
1_MACS_peak_4007_lociStitched	chr10	89521768	89522440	1	673	247.3632	24390	0
1_MACS_peak_24732_lociStitched	chr5	159771896	159772584	1	689	247.336	24391	0
1_MACS_peak_11586_lociStitched	chr16	81553103	81553756	1	654	247.2258	24392	0
1_MACS_peak_2686_lociStitched	chr1	216394575	216395127	1	553	247.1856	24393	0
1_MACS_peak_22219_lociStitched	chr4	77410032	77410694	1	663	247.0584	24394	0
1_MACS_peak_16650_lociStitched	chr2	119640318	119640889	1	572	246.9004	24395	0
1_MACS_peak_21118_lociStitched	chr3	164636398	164637074	1	677	246.8752	24396	0
1_MACS_peak_9238_lociStitched	chr14	97207408	97207978	1	571	246.867	24397	0
1_MACS_peak_1393_lociStitched	chr1	104258936	104259551	1	616	246.7995	24398	0
1_MACS_peak_17288_lociStitched	chr2	202786057	202786738	1	682	246.7944	24399	0
1_MACS_peak_8900_lociStitched	chr14	72843818	72844523	1	706	246.75	24400	0
1_MACS_peak_21625_lociStitched	chr4	5555568	5556199	1	632	246.721	24401	0
1_MACS_peak_29177_lociStitched	chr8	57472450	57473104	1	655	246.6888	24402	0
1_MACS_peak_19613_lociStitched	chr3	3243533	3244111	1	579	246.6326	24403	0
1_MACS_peak_15074_lociStitched	chr19	48226438	48227124	1	687	246.4798	24404	0
1_MACS_peak_10483_lociStitched	chr15	95894290	95894932	1	643	246.3996	24405	0
1_MACS_peak_23948_lociStitched	chr5	89316747	89317398	1	652	246.3384	24406	0
1_MACS_peak_17400_lociStitched	chr2	215174830	215175261	1	432	246.1441	24407	0
1_MACS_peak_13681_lociStitched	chr18	47074141	47074778	1	638	246.1368	24408	0
1_MACS_peak_20864_lociStitched	chr3	138751303	138752073	1	771	246.092	24409	0
1_MACS_peak_2333_lociStitched	chr1	187154147	187154797	1	651	245.96	24410	0
1_MACS_peak_15718_lociStitched	chr2	29338301	29338922	1	622	245.916	24411	0
1_MACS_peak_2978_lociStitched	chr1	236585150	236585777	1	628	245.8467	24412	0
1_MACS_peak_26419_lociStitched	chr6	117187473	117188279	1	807	245.5882	24413	0
1_MACS_peak_30929_lociStitched	chr9	97054619	97055255	1	637	245.5596	24414	0
1_MACS_peak_19082_lociStitched	chr22	21496569	21496946	1	378	245.5024	24415	0
1_MACS_peak_17972_lociStitched	chr20	19609359	19609899	1	541	245.43	24416	0
1_MACS_peak_22509_lociStitched	chr4	111132160	111132770	1	611	245.403	24417	0
1_MACS_peak_6367_lociStitched	chr12	22577090	22577707	1	618	245.3192	24418	0
1_MACS_peak_25389_lociStitched	chr6	27978952	27979413	1	462	245.2059	24419	0
1_MACS_peak_28194_lociStitched	chr7	112896954	112897609	1	656	244.97	24420	0
1_MACS_peak_16517_lociStitched	chr2	103220898	103221519	1	622	244.8603	24421	0
1_MACS_peak_5805_lociStitched	chr11	109654326	109654903	1	578	244.7634	24422	0
1_MACS_peak_26043_lociStitched	chr6	78445651	78446285	1	635	244.724	24423	0
1_MACS_peak_8449_lociStitched	chr14	24950896	24951459	1	564	244.6798	24424	0
1_MACS_peak_4888_lociStitched	chr11	26629776	26630466	1	691	244.674	24425	0
1_MACS_peak_8825_lociStitched	chr14	65688778	65689392	1	615	244.4948	24426	0
1_MACS_peak_10928_lociStitched	chr16	18771284	18771900	1	617	244.4904	24427	0
1_MACS_peak_7845_lociStitched	chr13	44875341	44876011	1	671	244.416	24428	0
1_MACS_peak_30282_lociStitched	chr9	14428524	14429130	1	607	244.2786	24429	0
1_MACS_peak_19782_lociStitched	chr3	20334170	20334644	1	475	244.2048	24430	0
1_MACS_peak_13096_lociStitched	chr17	74160950	74161646	1	697	244.1568	24431	0
1_MACS_peak_30575_lociStitched	chr9	37650840	37651449	1	610	244.1481	24432	0
1_MACS_peak_21922_lociStitched	chr4	38890754	38891416	1	663	244.0794	24433	0
1_MACS_peak_7119_lociStitched	chr12	95790623	95791227	1	605	244.016	24434	0
1_MACS_peak_15395_lociStitched	chr2	191515	192164	1	650	243.9591	24435	0
1_MACS_peak_18158_lociStitched	chr20	33956676	33957295	1	620	243.9479	24436	0
1_MACS_peak_6456_lociStitched	chr12	31756475	31757161	1	687	243.9416	24437	0
1_MACS_peak_1380_lociStitched	chr1	101701496	101702141	1	646	243.939	24438	0
1_MACS_peak_7761_lociStitched	chr13	35884105	35884870	1	766	243.729	24439	0
1_MACS_peak_9997_lociStitched	chr15	65067755	65068484	1	730	243.7047	24440	0
1_MACS_peak_23597_lociStitched	chr5	53530066	53530648	1	583	243.6834	24441	0
1_MACS_peak_22014_lociStitched	chr4	46726293	46726741	1	449	243.6672	24442	0
1_MACS_peak_13609_lociStitched	chr18	39552230	39552886	1	657	243.5072	24443	0
1_MACS_peak_27480_lociStitched	chr7	50700350	50700907	1	558	243.4647	24444	0
1_MACS_peak_3131_lociStitched	chr10	4362012	4362705	1	694	243.4509	24445	0
1_MACS_peak_24270_lociStitched	chr5	126745331	126746053	1	723	243.314	24446	0
1_MACS_peak_9407_lociStitched	chr15	20683702	20684332	1	631	243.18	24447	0
1_MACS_peak_23290_lociStitched	chr5	7816039	7816665	1	627	243.1384	24448	0
1_MACS_peak_16320_lociStitched	chr2	85293976	85294557	1	582	243.0904	24449	0
1_MACS_peak_23118_lociStitched	chr4	185249429	185250073	1	645	242.9168	24450	0
1_MACS_peak_21429_lociStitched	chr3	189956756	189957381	1	626	242.875	24451	0
1_MACS_peak_11503_lociStitched	chr16	72008086	72008745	1	660	242.7097	24452	0
1_MACS_peak_19756_lociStitched	chr3	16549690	16550380	1	691	242.535	24453	0
1_MACS_peak_8122_lociStitched	chr13	90557443	90558117	1	675	242.5052	24454	0
1_MACS_peak_25948_lociStitched	chr6	64363098	64363749	1	652	242.4975	24455	0
1_MACS_peak_9412_lociStitched	chr15	20814548	20815062	1	515	242.4538	24456	0
1_MACS_peak_7943_lociStitched	chr13	53087517	53088186	1	670	242.4456	24457	0
1_MACS_peak_5134_lociStitched	chr11	60638082	60638679	1	598	242.382	24458	0
1_MACS_peak_18160_lociStitched	chr20	34034705	34035343	1	639	242.3762	24459	0
1_MACS_peak_5761_lociStitched	chr11	102940794	102941502	1	709	242.3484	24460	0
1_MACS_peak_562_lociStitched	chr1	28322699	28323496	1	798	242.288	24461	0
1_MACS_peak_23861_lociStitched	chr5	78995334	78996042	1	709	242.2776	24462	0
1_MACS_peak_17884_lociStitched	chr20	8460949	8461568	1	620	242.2147	24463	0
1_MACS_peak_2370_lociStitched	chr1	194024992	194025642	1	651	242.19	24464	0
1_MACS_peak_22433_lociStitched	chr4	105028591	105029206	1	616	242.187	24465	0
1_MACS_peak_8757_lociStitched	chr14	60864322	60864781	1	460	242.1684	24466	0
1_MACS_peak_3355_lociStitched	chr10	23447015	23447620	1	606	242.121	24467	0
1_MACS_peak_30926_lociStitched	chr9	96846695	96847322	1	628	242.022	24468	0
1_MACS_peak_21711_lociStitched	chr4	12395341	12395976	1	636	241.935	24469	0
1_MACS_peak_12648_lociStitched	chr17	45718312	45718935	1	624	241.8486	24470	0
1_MACS_peak_17231_lociStitched	chr2	199068008	199068629	1	622	241.7553	24471	0
1_MACS_peak_27034_lociStitched	chr7	12606226	12606857	1	632	241.673	24472	0
1_MACS_peak_14217_lociStitched	chr19	8273939	8274668	1	730	241.6635	24473	0
1_MACS_peak_9874_lociStitched	chr15	56034288	56034955	1	668	241.6541	24474	0
1_MACS_peak_23666_lociStitched	chr5	59744111	59744805	1	695	241.6508	24475	0
1_MACS_peak_11357_lociStitched	chr16	61404511	61405146	1	636	241.4905	24476	0
1_MACS_peak_21828_lociStitched	chr4	24420692	24421292	1	601	241.26	24477	0
1_MACS_peak_13770_lociStitched	chr18	56208934	56209539	1	606	241.2135	24478	0
1_MACS_peak_17930_lociStitched	chr20	14317879	14318400	1	522	241.1709	24479	0
1_MACS_peak_21193_lociStitched	chr3	172229900	172230634	1	735	241.119	24480	0
1_MACS_peak_21376_lociStitched	chr3	185903020	185903647	1	628	241.0188	24481	0
1_MACS_peak_28875_lociStitched	chr8	22331229	22331854	1	626	241	24482	0
1_MACS_peak_27027_lociStitched	chr7	11383035	11383665	1	631	240.912	24483	0
1_MACS_peak_14628_lociStitched	chr19	29097480	29098106	1	627	240.8848	24484	0
1_MACS_peak_19508_lociStitched	chr22	45113880	45114520	1	641	240.832	24485	0
1_MACS_peak_24383_lociStitched	chr5	135075652	135076273	1	622	240.7617	24486	0
1_MACS_peak_25932_lociStitched	chr6	57849459	57850071	1	613	240.7608	24487	0
1_MACS_peak_18745_lociStitched	chr21	32783104	32783689	1	586	240.7275	24488	0
1_MACS_peak_32637_lociStitched	chrX	153834717	153835335	1	619	240.711	24489	0
