REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS28BM_jia.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuper
1_MACS_peak_6767_lociStitched	chr12	54671406	54678447	1	7042	17674.3182	1169	1	HNRNPA1,HNRNPA1P10,CBX5	COPZ1,CBX5,NFE2	HNRNPA1P10	HNRNPA1P10	1.3215	1169	1
2_MACS_peak_20708_lociStitched	chr3	126721586	126735438	2	8837	17659.9148	1170	1	PLXNA1		PLXNA1	PLXNA1	0.3721	1170	1
2_MACS_peak_25331_lociStitched	chr6	26532367	26539924	2	7432	17650.8849	1171	1	HMGN4	BTN1A1,HCG11	HMGN4	HMGN4	0.9074	1171	1
2_MACS_peak_3409_lociStitched	chr10	28820424	28826110	2	5513	17649.344	1172	1	WAC,LOC220906		WAC	WAC	0.2704	1172	1
1_MACS_peak_1925_lociStitched	chr1	156192323	156198853	1	6531	17649.284	1173	1	PMF1	SLC25A44,BGLAP,PAQR6	PMF1	PMF1	1.0094	1173	1
1_MACS_peak_95_lociStitched	chr1	3815718	3818501	1	2784	17645.6115	1174	1	LOC100133612,C1orf174	DFFB,KIAA0562	LOC100133612	LOC100133612	0.7849	1174	1
1_MACS_peak_25657_lociStitched	chr6	36718050	36725376	1	7327	17645.4036	1175	1	CPNE5		CDKN1A	CDKN1A	NONE	1175	1
1_MACS_peak_13197_lociStitched	chr17	76884537	76889274	1	4738	17599.8498	1176	1	TIMP2	USP36	TIMP2	TIMP2	0.3119	1176	1
1_MACS_peak_13901_lociStitched	chr18	72918855	72924634	1	5780	17595.3213	1177	1	TSHZ1,ZADH2		ZADH2	ZADH2	0.846	1177	1
4_MACS_peak_17848_lociStitched	chr20	5092449	5109057	4	9526	17592.8544	1178	1	PCNA-AS1,CDS2,C20orf30,PCNA		PCNA	PCNA	0.8324	1178	1
1_MACS_peak_10076_lociStitched	chr15	68515646	68523133	1	7488	17580.2247	1179	1	CLN6	FEM1B,CALML4	CLN6	CALML4	1.4598	1179	1
4_MACS_peak_25167_lociStitched	chr6	16316604	16333023	4	9769	17573.2557	1180	1	ATXN1		GMPR	GMPR	NONE	1180	1
6_MACS_peak_13975_lociStitched	chr19	1260392	1277186	6	8512	17569.8828	1181	1	CIRBP,C19orf24,C19orf23	ATP5D,MIDN,EFNA2,C19orf26	CIRBP	ATP5D	1.2283	1181	1
2_MACS_peak_16904_lociStitched	chr2	161549855	161563432	2	8965	17553.7033	1182	1			RBMS1	RBMS1	0.3084	1182	1
1_MACS_peak_24839_lociStitched	chr5	172751857	172757380	1	5524	17544.3618	1183	1	STC2		STC2	STC2	0.8042	1183	1
4_MACS_peak_5501_lociStitched	chr11	73082905	73099929	4	11915	17533.0176	1184	1	RELT		RELT	RELT	0.6226	1184	1
2_MACS_peak_25495_lociStitched	chr6	31164122	31172969	2	6610	17532.9846	1185	1	HCG27	TCF19,CCHCR1,POU5F1,PSORS1C3	HCG27	HCG27	1.1209	1185	1
5_MACS_peak_31199_lociStitched	chr9	123682026	123699587	5	9392	17529.3902	1186	1	TRAF1	PHF19,TRAF1	TRAF1	PHF19	0.8885	1186	1
1_MACS_peak_14715_lociStitched	chr19	35757585	35761490	1	3906	17514.3155	1187	1	LSR,USF2	HAMP,MAG,FAM187B	USF2	USF2	0.8927	1187	1
1_MACS_peak_29514_lociStitched	chr8	91651827	91659243	1	7417	17500.2768	1188	1	TMEM64		TMEM64	TMEM64	0.696	1188	1
2_MACS_peak_27475_lociStitched	chr7	50510502	50518798	2	7607	17492.9456	1189	1	FIGNL1		FIGNL1	FIGNL1	1.125	1189	1
3_MACS_peak_660_lociStitched	chr1	33084890	33096616	3	9393	17468.2222	1190	1	ZBTB8OS	RBBP4	ZBTB8OS	ZBTB8OS	0.8737	1190	1
2_MACS_peak_28669_lociStitched	chr7	155430753	155439579	2	4941	17456.0628	1191	1	RBM33		RBM33	RBM33	0.2268	1191	1
1_MACS_peak_12436_lociStitched	chr17	38277139	38281472	1	4334	17453.7573	1192	1	MSL1	CASC3,NR1D1	MSL1	MSL1	1.1312	1192	1
1_MACS_peak_322_lociStitched	chr1	16990886	16994804	1	3919	17449.9884	1193	1		MST1P2,CROCCP2	MST1P2	MST1P2	1.5649	1193	1
3_MACS_peak_11883_lociStitched	chr17	6914824	6926088	3	9765	17445.6832	1194	1	RNASEK,C17orf49,MIR195,MIR497	ALOX12,BCL6B,SLC16A13,SLC16A11	MIR195	MIR195	1.5294	1194	1
1_MACS_peak_11411_lociStitched	chr16	67594860	67599093	1	4234	17425.1445	1195	1	CTCF	FAM65A	CTCF	CTCF	0.2683	1195	1
1_MACS_peak_18517_lociStitched	chr20	56192244	56197534	1	5291	17404.629	1196	1	ZBP1		ZBP1	ZBP1	1.041	1196	1
3_MACS_peak_27231_lociStitched	chr7	30323142	30330487	3	6483	17376.801	1197	1	ZNRF2,MIR550A1,MIR550B1		MIR550A1	MIR550A1	1.6055	1197	1
