GENE_ID	locusLine	bin_1_LP-1.jin.bam
2_MACS_peak_27158_lociStitched	chr7(.):7959625-7961005	0.655
2_MACS_peak_27160_lociStitched	chr7(.):7961793-7963117	0.6335
3_MACS_peak_27162_lociStitched	chr7(.):7982651-7986235	1.0578
1_MACS_peak_27165_lociStitched	chr7(.):7999010-7999271	0.469
1_MACS_peak_27166_lociStitched	chr7(.):8000095-8000414	0.4838
2_MACS_peak_27167_lociStitched	chr7(.):8007274-8010675	1.6541
2_MACS_peak_27169_lociStitched	chr7(.):8164845-8166819	0.8879
1_MACS_peak_27171_lociStitched	chr7(.):8215563-8216434	0.8084
1_MACS_peak_27172_lociStitched	chr7(.):8300995-8301873	0.7496
1_MACS_peak_27173_lociStitched	chr7(.):8631212-8631534	0.5012
1_MACS_peak_27174_lociStitched	chr7(.):9130597-9131043	0.617
1_MACS_peak_27175_lociStitched	chr7(.):9188232-9189316	0.9076
1_MACS_peak_27176_lociStitched	chr7(.):9281770-9282501	0.7579
2_MACS_peak_27177_lociStitched	chr7(.):10702237-10703295	0.8985
1_MACS_peak_27179_lociStitched	chr7(.):10837038-10837758	0.7127
1_MACS_peak_27180_lociStitched	chr7(.):10978970-10980676	1.2739
2_MACS_peak_27181_lociStitched	chr7(.):11012870-11014425	1.3577
1_MACS_peak_27183_lociStitched	chr7(.):11159819-11160132	0.4671
9_MACS_peak_27184_lociStitched	chr7(.):11330532-11341744	1.1394
4_MACS_peak_27193_lociStitched	chr7(.):11354705-11359487	0.9864
2_MACS_peak_27197_lociStitched	chr7(.):11367808-11372076	0.9802
1_MACS_peak_27199_lociStitched	chr7(.):12209754-12210127	0.622
1_MACS_peak_27200_lociStitched	chr7(.):12250210-12251691	1.4081
1_MACS_peak_27201_lociStitched	chr7(.):12536622-12537369	1.5151
2_MACS_peak_27202_lociStitched	chr7(.):12725918-12727125	1.1466
2_MACS_peak_27204_lociStitched	chr7(.):16460354-16461021	0.4972
2_MACS_peak_27206_lociStitched	chr7(.):16684867-16686550	1.3621
1_MACS_peak_27208_lociStitched	chr7(.):17338289-17338664	0.5893
1_MACS_peak_27209_lociStitched	chr7(.):17979342-17980752	1.4407
1_MACS_peak_27210_lociStitched	chr7(.):18534846-18536056	0.9709
1_MACS_peak_27211_lociStitched	chr7(.):19155809-19157229	0.8452
1_MACS_peak_27212_lociStitched	chr7(.):19748090-19748711	1.3649
1_MACS_peak_27213_lociStitched	chr7(.):20104318-20104956	0.9208
1_MACS_peak_27214_lociStitched	chr7(.):20105759-20106025	0.5245
3_MACS_peak_27215_lociStitched	chr7(.):20257916-20261333	1.1614
1_MACS_peak_27218_lociStitched	chr7(.):20277101-20277349	0.5105
1_MACS_peak_27219_lociStitched	chr7(.):20278026-20278484	0.7653
1_MACS_peak_27220_lociStitched	chr7(.):20323920-20324916	0.7323
1_MACS_peak_27221_lociStitched	chr7(.):20369247-20372408	1.971
3_MACS_peak_27222_lociStitched	chr7(.):20484609-20491125	1.3245
1_MACS_peak_27225_lociStitched	chr7(.):20700941-20701456	0.6518
2_MACS_peak_27226_lociStitched	chr7(.):20730043-20731169	0.6149
2_MACS_peak_27228_lociStitched	chr7(.):20776834-20778924	1.0442
1_MACS_peak_27230_lociStitched	chr7(.):20817400-20817794	0.6695
3_MACS_peak_27231_lociStitched	chr7(.):20836661-20838410	0.8375
2_MACS_peak_27234_lociStitched	chr7(.):21466981-21468300	0.9919
2_MACS_peak_27236_lociStitched	chr7(.):21984997-21986271	1.2832
2_MACS_peak_27238_lociStitched	chr7(.):22122355-22123340	0.7286
1_MACS_peak_27240_lociStitched	chr7(.):22221224-22221755	0.7042
1_MACS_peak_27241_lociStitched	chr7(.):22222544-22222858	0.497
1_MACS_peak_27242_lociStitched	chr7(.):22396191-22396805	0.9819
3_MACS_peak_27243_lociStitched	chr7(.):22484240-22486315	0.7412
1_MACS_peak_27246_lociStitched	chr7(.):22623245-22623601	0.5414
2_MACS_peak_27247_lociStitched	chr7(.):22861753-22862974	0.9472
2_MACS_peak_27249_lociStitched	chr7(.):22893750-22895487	1.5734
1_MACS_peak_27251_lociStitched	chr7(.):22925455-22925729	0.4805
1_MACS_peak_27252_lociStitched	chr7(.):23033488-23033729	0.4906
2_MACS_peak_27253_lociStitched	chr7(.):23040206-23041333	0.6053
1_MACS_peak_27255_lociStitched	chr7(.):23041908-23042408	0.8287
1_MACS_peak_27256_lociStitched	chr7(.):23044540-23044914	0.6485
2_MACS_peak_27257_lociStitched	chr7(.):23052268-23053758	1.5983
2_MACS_peak_27259_lociStitched	chr7(.):23144820-23146068	0.9583
1_MACS_peak_27261_lociStitched	chr7(.):23220906-23222332	1.3278
1_MACS_peak_27262_lociStitched	chr7(.):23273413-23274023	0.6088
1_MACS_peak_27263_lociStitched	chr7(.):23274576-23275054	0.9066
2_MACS_peak_27264_lociStitched	chr7(.):23338530-23339480	0.9265
1_MACS_peak_27266_lociStitched	chr7(.):23508154-23509812	1.1377
2_MACS_peak_27267_lociStitched	chr7(.):23510616-23511505	0.7588
2_MACS_peak_27269_lociStitched	chr7(.):23512601-23514870	0.9491
1_MACS_peak_27271_lociStitched	chr7(.):23570588-23572206	1.8053
1_MACS_peak_27272_lociStitched	chr7(.):23636945-23637509	0.9115
2_MACS_peak_27273_lociStitched	chr7(.):24113421-24115130	0.6911
1_MACS_peak_27275_lociStitched	chr7(.):24495598-24496885	0.9232
1_MACS_peak_27276_lociStitched	chr7(.):24538094-24538488	0.5179
2_MACS_peak_27277_lociStitched	chr7(.):24612394-24614202	1.4306
2_MACS_peak_27279_lociStitched	chr7(.):24860768-24861814	0.7176
4_MACS_peak_27281_lociStitched	chr7(.):25018806-25021667	0.9847
2_MACS_peak_27285_lociStitched	chr7(.):25163878-25165649	1.4407
2_MACS_peak_27287_lociStitched	chr7(.):25219211-25220631	1.1856
1_MACS_peak_27289_lociStitched	chr7(.):25926522-25927255	0.8799
1_MACS_peak_27290_lociStitched	chr7(.):25932722-25932951	0.4362
2_MACS_peak_27291_lociStitched	chr7(.):25979865-25981047	0.6093
3_MACS_peak_27293_lociStitched	chr7(.):25987140-25991593	1.4025
1_MACS_peak_27296_lociStitched	chr7(.):26003972-26004763	0.7436
2_MACS_peak_27297_lociStitched	chr7(.):26007012-26009068	0.9399
3_MACS_peak_27299_lociStitched	chr7(.):26050501-26052378	0.7326
1_MACS_peak_27302_lociStitched	chr7(.):26156658-26157292	0.6345
3_MACS_peak_27303_lociStitched	chr7(.):26191297-26197223	1.2586
2_MACS_peak_27306_lociStitched	chr7(.):26239073-26242615	2.1657
1_MACS_peak_27308_lociStitched	chr7(.):26331549-26331949	0.7224
1_MACS_peak_27309_lociStitched	chr7(.):26437516-26438788	1.096
2_MACS_peak_27310_lociStitched	chr7(.):26903693-26904947	0.9367
2_MACS_peak_27312_lociStitched	chr7(.):27135189-27136806	0.8152
2_MACS_peak_27314_lociStitched	chr7(.):27169500-27171118	1.2712
1_MACS_peak_27316_lociStitched	chr7(.):27190090-27190600	0.8303
1_MACS_peak_27317_lociStitched	chr7(.):27701734-27702625	1.2424
1_MACS_peak_27318_lociStitched	chr7(.):27779681-27780420	1.0085
1_MACS_peak_27319_lociStitched	chr7(.):28219187-28220409	1.0194
1_MACS_peak_27320_lociStitched	chr7(.):28854397-28855595	1.1673
1_MACS_peak_27321_lociStitched	chr7(.):28893458-28893933	0.681
1_MACS_peak_27322_lociStitched	chr7(.):29234383-29234801	0.7956
1_MACS_peak_27323_lociStitched	chr7(.):29603060-29603311	0.4805
1_MACS_peak_27324_lociStitched	chr7(.):29686551-29686909	0.6353
6_MACS_peak_27325_lociStitched	chr7(.):29695112-29698641	0.7255
1_MACS_peak_27331_lociStitched	chr7(.):29714718-29715091	0.5377
1_MACS_peak_27332_lociStitched	chr7(.):29716172-29716472	0.4524
3_MACS_peak_27333_lociStitched	chr7(.):29717497-29718702	0.5769
1_MACS_peak_27336_lociStitched	chr7(.):29719522-29719913	0.7757
4_MACS_peak_27337_lociStitched	chr7(.):29721232-29726208	1.2875
1_MACS_peak_27341_lociStitched	chr7(.):29846085-29846654	0.6605
1_MACS_peak_27342_lociStitched	chr7(.):29865789-29866034	0.4873
1_MACS_peak_27343_lociStitched	chr7(.):29913455-29913880	0.6657
1_MACS_peak_27344_lociStitched	chr7(.):30028442-30029447	1.2091
2_MACS_peak_27345_lociStitched	chr7(.):30065768-30066927	0.7965
2_MACS_peak_27347_lociStitched	chr7(.):30067507-30069019	0.7913
3_MACS_peak_27349_lociStitched	chr7(.):30323492-30326228	1.1445
1_MACS_peak_27352_lociStitched	chr7(.):30327273-30327661	0.6017
1_MACS_peak_27353_lociStitched	chr7(.):30518053-30518712	1.0544
2_MACS_peak_27354_lociStitched	chr7(.):30543815-30545230	1.0093
2_MACS_peak_27356_lociStitched	chr7(.):30633307-30636106	1.5236
1_MACS_peak_27358_lociStitched	chr7(.):30811038-30811643	0.7039
2_MACS_peak_27359_lociStitched	chr7(.):31013584-31014988	0.8911
1_MACS_peak_27361_lociStitched	chr7(.):32529544-32530484	0.9208
2_MACS_peak_27362_lociStitched	chr7(.):32534582-32535709	0.8623
6_MACS_peak_27364_lociStitched	chr7(.):32766849-32772368	1.0377
2_MACS_peak_27370_lociStitched	chr7(.):32773035-32774261	0.7055
2_MACS_peak_27372_lociStitched	chr7(.):32796584-32797444	0.6192
2_MACS_peak_27374_lociStitched	chr7(.):32929669-32932745	1.6013
1_MACS_peak_27376_lociStitched	chr7(.):32981879-32982814	1.1022
1_MACS_peak_27377_lociStitched	chr7(.):33101697-33102861	1.0806
1_MACS_peak_27378_lociStitched	chr7(.):33148376-33149047	1.5691
1_MACS_peak_27379_lociStitched	chr7(.):33168469-33169131	0.7163
1_MACS_peak_27380_lociStitched	chr7(.):34757941-34758302	0.5502
1_MACS_peak_27381_lociStitched	chr7(.):34774448-34775127	0.9436
1_MACS_peak_27382_lociStitched	chr7(.):34786225-34786790	0.5516
2_MACS_peak_27383_lociStitched	chr7(.):34793580-34794232	0.5231
3_MACS_peak_27385_lociStitched	chr7(.):35062322-35064403	0.8704
2_MACS_peak_27388_lociStitched	chr7(.):35075915-35077978	1.1035
1_MACS_peak_27390_lociStitched	chr7(.):35272300-35273351	0.8763
1_MACS_peak_27391_lociStitched	chr7(.):35733847-35735427	1.4643
1_MACS_peak_27392_lociStitched	chr7(.):35764531-35764980	0.703
2_MACS_peak_27393_lociStitched	chr7(.):35839787-35841620	1.8004
1_MACS_peak_27395_lociStitched	chr7(.):36192903-36193145	0.4728
1_MACS_peak_27396_lociStitched	chr7(.):36406522-36406850	0.5976
2_MACS_peak_27397_lociStitched	chr7(.):36428874-36430445	1.0865
1_MACS_peak_27399_lociStitched	chr7(.):36598239-36598595	0.6327
1_MACS_peak_27400_lociStitched	chr7(.):36915188-36915423	0.4647
1_MACS_peak_27401_lociStitched	chr7(.):36963724-36964041	0.598
4_MACS_peak_27402_lociStitched	chr7(.):37244302-37246930	0.7263
1_MACS_peak_27406_lociStitched	chr7(.):37248737-37249477	0.7772
1_MACS_peak_27407_lociStitched	chr7(.):37251196-37251466	0.4881
2_MACS_peak_27408_lociStitched	chr7(.):37252409-37253444	0.6471
1_MACS_peak_27410_lociStitched	chr7(.):37295258-37295914	0.8552
1_MACS_peak_27411_lociStitched	chr7(.):37376132-37376372	0.495
1_MACS_peak_27412_lociStitched	chr7(.):37381713-37383549	1.2711
1_MACS_peak_27413_lociStitched	chr7(.):37392863-37393151	0.5125
1_MACS_peak_27414_lociStitched	chr7(.):37487484-37488556	0.9544
1_MACS_peak_27415_lociStitched	chr7(.):37534752-37535241	0.6066
1_MACS_peak_27416_lociStitched	chr7(.):37861043-37861305	0.4745
1_MACS_peak_27417_lociStitched	chr7(.):37960170-37961205	1.4617
1_MACS_peak_27418_lociStitched	chr7(.):38217780-38218150	0.7646
2_MACS_peak_27419_lociStitched	chr7(.):38398909-38399850	0.4925
2_MACS_peak_27421_lociStitched	chr7(.):38401776-38403183	0.6318
1_MACS_peak_27423_lociStitched	chr7(.):38407501-38407889	0.6699
1_MACS_peak_27424_lociStitched	chr7(.):38948330-38948821	0.8902
1_MACS_peak_27425_lociStitched	chr7(.):39453759-39454275	0.5564
1_MACS_peak_27426_lociStitched	chr7(.):39605477-39606349	0.8705
1_MACS_peak_27427_lociStitched	chr7(.):39662365-39663906	1.4636
2_MACS_peak_27428_lociStitched	chr7(.):39772659-39773519	0.7155
1_MACS_peak_27430_lociStitched	chr7(.):39894554-39894929	0.6248
2_MACS_peak_27431_lociStitched	chr7(.):39987981-39991679	1.3088
2_MACS_peak_27433_lociStitched	chr7(.):40173634-40175007	1.2292
2_MACS_peak_27435_lociStitched	chr7(.):41744515-41745327	0.6089
1_MACS_peak_27437_lociStitched	chr7(.):41983093-41983714	0.6779
1_MACS_peak_27438_lociStitched	chr7(.):41987358-41987679	0.5933
1_MACS_peak_27439_lociStitched	chr7(.):42276120-42277640	1.0062
2_MACS_peak_27440_lociStitched	chr7(.):42950871-42952210	1.196
2_MACS_peak_27442_lociStitched	chr7(.):42971090-42973209	1.2242
3_MACS_peak_27444_lociStitched	chr7(.):42974101-42976139	0.5894
3_MACS_peak_27447_lociStitched	chr7(.):42984346-42986612	0.7872
1_MACS_peak_27450_lociStitched	chr7(.):43098649-43099217	0.5679
2_MACS_peak_27451_lociStitched	chr7(.):43111591-43113222	0.6789
1_MACS_peak_27453_lociStitched	chr7(.):43150883-43151484	0.9833
1_MACS_peak_27454_lociStitched	chr7(.):43152794-43153459	0.8689
1_MACS_peak_27455_lociStitched	chr7(.):43528056-43528570	0.7336
1_MACS_peak_27456_lociStitched	chr7(.):43622614-43624139	1.2307
1_MACS_peak_27457_lociStitched	chr7(.):43768494-43769852	1.3876
1_MACS_peak_27458_lociStitched	chr7(.):43786325-43787114	0.9167
4_MACS_peak_27459_lociStitched	chr7(.):43787722-43791345	0.9178
1_MACS_peak_27463_lociStitched	chr7(.):43796654-43796950	0.469
1_MACS_peak_27464_lociStitched	chr7(.):43797484-43798955	1.551
1_MACS_peak_27465_lociStitched	chr7(.):43818504-43818921	0.7763
1_MACS_peak_27466_lociStitched	chr7(.):43823405-43824261	0.8227
1_MACS_peak_27467_lociStitched	chr7(.):43824831-43825427	0.8405
1_MACS_peak_27468_lociStitched	chr7(.):43908498-43909160	1.1332
1_MACS_peak_27469_lociStitched	chr7(.):43945615-43946535	1.3553
1_MACS_peak_27470_lociStitched	chr7(.):43965468-43966691	1.4234
2_MACS_peak_27471_lociStitched	chr7(.):44057662-44059495	1.3794
2_MACS_peak_27473_lociStitched	chr7(.):44079019-44080812	1.9308
1_MACS_peak_27475_lociStitched	chr7(.):44083707-44084964	1.2825
3_MACS_peak_27476_lociStitched	chr7(.):44121101-44122782	1.0645
2_MACS_peak_27479_lociStitched	chr7(.):44162396-44163907	0.938
1_MACS_peak_27481_lociStitched	chr7(.):44240614-44241211	0.8394
1_MACS_peak_27482_lociStitched	chr7(.):44529611-44530871	1.5551
1_MACS_peak_27483_lociStitched	chr7(.):44612587-44614031	1.3618
2_MACS_peak_27484_lociStitched	chr7(.):44621137-44622756	1.4174
2_MACS_peak_27486_lociStitched	chr7(.):44645262-44647109	1.097
4_MACS_peak_27488_lociStitched	chr7(.):44787618-44791804	0.9612
1_MACS_peak_27492_lociStitched	chr7(.):44807292-44807738	0.6485
3_MACS_peak_27493_lociStitched	chr7(.):44834999-44837652	1.9644
2_MACS_peak_27496_lociStitched	chr7(.):44886954-44888889	1.4053
2_MACS_peak_27498_lociStitched	chr7(.):44923853-44926093	1.5391
1_MACS_peak_27500_lociStitched	chr7(.):45025534-45026040	0.6273
1_MACS_peak_27501_lociStitched	chr7(.):45038597-45039204	0.6819
1_MACS_peak_27502_lociStitched	chr7(.):45039780-45040615	1.5128
2_MACS_peak_27503_lociStitched	chr7(.):45066180-45068076	0.9744
1_MACS_peak_27505_lociStitched	chr7(.):45150281-45152182	1.33
1_MACS_peak_27506_lociStitched	chr7(.):45485056-45485287	0.4709
2_MACS_peak_27507_lociStitched	chr7(.):45613659-45614767	0.7053
1_MACS_peak_27509_lociStitched	chr7(.):45807536-45809387	1.2243
2_MACS_peak_27510_lociStitched	chr7(.):46192512-46193124	0.6223
1_MACS_peak_27512_lociStitched	chr7(.):46193626-46194339	0.756
1_MACS_peak_27513_lociStitched	chr7(.):46246615-46247242	0.6872
1_MACS_peak_27514_lociStitched	chr7(.):46719954-46720195	0.5178
1_MACS_peak_27515_lociStitched	chr7(.):46979139-46979596	0.5311
2_MACS_peak_27516_lociStitched	chr7(.):47514056-47515401	0.7645
3_MACS_peak_27518_lociStitched	chr7(.):47518499-47522598	1.2297
4_MACS_peak_27521_lociStitched	chr7(.):47532571-47538799	1.2709
1_MACS_peak_27525_lociStitched	chr7(.):47567555-47568089	0.5965
1_MACS_peak_27526_lociStitched	chr7(.):47620631-47622087	1.6124
3_MACS_peak_27527_lociStitched	chr7(.):47666757-47668659	0.6927
3_MACS_peak_27530_lociStitched	chr7(.):47753756-47756181	0.7778
1_MACS_peak_27533_lociStitched	chr7(.):47760004-47760369	0.7506
2_MACS_peak_27534_lociStitched	chr7(.):48018345-48019558	0.8393
2_MACS_peak_27536_lociStitched	chr7(.):48030530-48032307	1.0132
2_MACS_peak_27538_lociStitched	chr7(.):48126723-48129322	1.6005
1_MACS_peak_27540_lociStitched	chr7(.):48293192-48293424	0.4033
2_MACS_peak_27541_lociStitched	chr7(.):48294153-48294931	0.6533
1_MACS_peak_27543_lociStitched	chr7(.):49367351-49367685	0.7006
3_MACS_peak_27544_lociStitched	chr7(.):49371636-49374196	1.0096
1_MACS_peak_27547_lociStitched	chr7(.):49406378-49406594	0.3926
3_MACS_peak_27548_lociStitched	chr7(.):49436772-49438566	1.0224
1_MACS_peak_27551_lociStitched	chr7(.):49440422-49441324	0.6715
1_MACS_peak_27552_lociStitched	chr7(.):49705354-49705866	0.71
2_MACS_peak_27553_lociStitched	chr7(.):49812888-49814077	0.6158
1_MACS_peak_27555_lociStitched	chr7(.):49925489-49925885	0.6441
1_MACS_peak_27556_lociStitched	chr7(.):50132517-50132827	0.585
4_MACS_peak_27557_lociStitched	chr7(.):50305420-50309140	0.8668
1_MACS_peak_27561_lociStitched	chr7(.):50321334-50322791	1.196
5_MACS_peak_27562_lociStitched	chr7(.):50343041-50352271	1.2444
2_MACS_peak_27567_lociStitched	chr7(.):50460981-50461643	0.6554
1_MACS_peak_27569_lociStitched	chr7(.):50464455-50464696	0.538
1_MACS_peak_27570_lociStitched	chr7(.):50465932-50466140	0.4304
2_MACS_peak_27571_lociStitched	chr7(.):50517423-50518719	0.9319
1_MACS_peak_27573_lociStitched	chr7(.):50860385-50860617	0.4861
1_MACS_peak_27574_lociStitched	chr7(.):52085929-52086288	0.6278
1_MACS_peak_27575_lociStitched	chr7(.):52396161-52396452	0.6008
1_MACS_peak_27576_lociStitched	chr7(.):54732793-54733026	0.5052
3_MACS_peak_27577_lociStitched	chr7(.):54771866-54773735	0.7353
2_MACS_peak_27580_lociStitched	chr7(.):54826142-54827714	1.4514
1_MACS_peak_27582_lociStitched	chr7(.):55322676-55323405	0.753
1_MACS_peak_27583_lociStitched	chr7(.):55433007-55435077	1.7249
1_MACS_peak_27584_lociStitched	chr7(.):55600249-55600572	0.5245
3_MACS_peak_27585_lociStitched	chr7(.):55601344-55603242	0.6263
4_MACS_peak_27588_lociStitched	chr7(.):55624863-55627230	0.4715
3_MACS_peak_27592_lociStitched	chr7(.):55638150-55640977	1.2506
1_MACS_peak_27595_lociStitched	chr7(.):55954746-55955427	1.3002
1_MACS_peak_27596_lociStitched	chr7(.):56019243-56020111	1.0474
2_MACS_peak_27597_lociStitched	chr7(.):56031868-56033079	1.4567
2_MACS_peak_27599_lociStitched	chr7(.):56101363-56102408	0.8034
2_MACS_peak_27601_lociStitched	chr7(.):56118333-56120345	1.0005
1_MACS_peak_27603_lociStitched	chr7(.):56131649-56132680	1.0956
2_MACS_peak_27604_lociStitched	chr7(.):56173666-56174823	0.8937
1_MACS_peak_27606_lociStitched	chr7(.):63361217-63361688	0.8182
3_MACS_peak_27607_lociStitched	chr7(.):63385564-63387527	0.9527
1_MACS_peak_27610_lociStitched	chr7(.):63767860-63768213	0.5912
1_MACS_peak_27611_lociStitched	chr7(.):63774262-63775101	1.3527
1_MACS_peak_27612_lociStitched	chr7(.):64022907-64023554	1.3967
2_MACS_peak_27613_lociStitched	chr7(.):64125866-64127227	1.3506
1_MACS_peak_27615_lociStitched	chr7(.):64254739-64255588	1.5505
2_MACS_peak_27616_lociStitched	chr7(.):64362896-64364403	1.0347
1_MACS_peak_27618_lociStitched	chr7(.):64466443-64467106	1.8887
1_MACS_peak_27619_lociStitched	chr7(.):64498626-64499686	2.3628
1_MACS_peak_27620_lociStitched	chr7(.):64540948-64542423	1.5516
1_MACS_peak_27621_lociStitched	chr7(.):64838716-64839480	1.9612
1_MACS_peak_27622_lociStitched	chr7(.):64939819-64942459	2.1356
2_MACS_peak_27623_lociStitched	chr7(.):65215133-65216839	1.7892
1_MACS_peak_27625_lociStitched	chr7(.):65234969-65236651	1.4464
1_MACS_peak_27626_lociStitched	chr7(.):65338178-65339628	2.0912
1_MACS_peak_27627_lociStitched	chr7(.):65446089-65447791	1.9395
2_MACS_peak_27628_lociStitched	chr7(.):65540354-65541503	1.1912
1_MACS_peak_27630_lociStitched	chr7(.):65579115-65581146	1.791
1_MACS_peak_27631_lociStitched	chr7(.):65669714-65671386	1.6437
2_MACS_peak_27632_lociStitched	chr7(.):65677228-65678774	0.8386
1_MACS_peak_27634_lociStitched	chr7(.):65721665-65722259	0.6858
2_MACS_peak_27635_lociStitched	chr7(.):65760154-65761145	0.7391
2_MACS_peak_27637_lociStitched	chr7(.):65957559-65959548	2.0686
1_MACS_peak_27639_lociStitched	chr7(.):66056261-66058249	1.463
2_MACS_peak_27640_lociStitched	chr7(.):66092773-66094648	1.8342
1_MACS_peak_27642_lociStitched	chr7(.):66096713-66097499	0.6968
1_MACS_peak_27643_lociStitched	chr7(.):66118476-66120401	2.0218
1_MACS_peak_27644_lociStitched	chr7(.):66146294-66147551	1.8335
1_MACS_peak_27645_lociStitched	chr7(.):66204825-66206591	2.1206
1_MACS_peak_27646_lociStitched	chr7(.):66309045-66310973	1.9903
2_MACS_peak_27647_lociStitched	chr7(.):66323777-66325969	1.4079
1_MACS_peak_27649_lociStitched	chr7(.):66385395-66387184	1.7736
4_MACS_peak_27650_lociStitched	chr7(.):66459249-66462606	1.4286
3_MACS_peak_27654_lociStitched	chr7(.):66648839-66651828	1.1891
2_MACS_peak_27657_lociStitched	chr7(.):66766765-66768499	1.8119
2_MACS_peak_27659_lociStitched	chr7(.):67786123-67787234	0.6291
1_MACS_peak_27661_lociStitched	chr7(.):68908404-68908933	0.6466
2_MACS_peak_27662_lociStitched	chr7(.):69062155-69065433	1.9155
1_MACS_peak_27664_lociStitched	chr7(.):69088101-69088551	0.728
2_MACS_peak_27665_lociStitched	chr7(.):69125594-69127638	0.9056
1_MACS_peak_27667_lociStitched	chr7(.):69161432-69161741	0.5404
2_MACS_peak_27668_lociStitched	chr7(.):69533134-69534525	0.862
2_MACS_peak_27670_lociStitched	chr7(.):69535141-69537279	0.9481
1_MACS_peak_27672_lociStitched	chr7(.):69537797-69538520	0.6785
1_MACS_peak_27673_lociStitched	chr7(.):69642893-69643936	0.8273
1_MACS_peak_27674_lociStitched	chr7(.):69701553-69704729	1.065
1_MACS_peak_27675_lociStitched	chr7(.):69763686-69763999	0.5318
