GENE_ID	locusLine	bin_1_U266.jin.bam
1_MACS_peak_26799_lociStitched	chr6(.):42986292-42990269	1.8423
1_MACS_peak_26800_lociStitched	chr6(.):43020596-43022274	2.5061
1_MACS_peak_26801_lociStitched	chr6(.):43026461-43028131	2.4543
1_MACS_peak_26802_lociStitched	chr6(.):43138100-43140592	2.3468
2_MACS_peak_26803_lociStitched	chr6(.):43141496-43143228	1.2696
1_MACS_peak_26805_lociStitched	chr6(.):43149174-43150645	2.2357
1_MACS_peak_26806_lociStitched	chr6(.):43196559-43197377	1.5471
1_MACS_peak_26807_lociStitched	chr6(.):43213870-43215744	1.8074
3_MACS_peak_26808_lociStitched	chr6(.):43336320-43338291	1.8887
1_MACS_peak_26811_lociStitched	chr6(.):43394671-43396170	2.2728
1_MACS_peak_26812_lociStitched	chr6(.):43444729-43446234	2.3658
1_MACS_peak_26813_lociStitched	chr6(.):43477852-43478715	1.9824
2_MACS_peak_26814_lociStitched	chr6(.):43483795-43485586	3.2768
1_MACS_peak_26816_lociStitched	chr6(.):43542794-43545195	3.1539
1_MACS_peak_26817_lociStitched	chr6(.):43594169-43599589	3.1848
1_MACS_peak_26818_lociStitched	chr6(.):43602907-43604660	2.8284
1_MACS_peak_26819_lociStitched	chr6(.):43654737-43656288	2.0231
1_MACS_peak_26820_lociStitched	chr6(.):43669662-43671412	3.4021
2_MACS_peak_26821_lociStitched	chr6(.):43681482-43685156	2.941
1_MACS_peak_26823_lociStitched	chr6(.):43691359-43694283	4.1681
1_MACS_peak_26824_lociStitched	chr6(.):43737380-43741849	3.8219
1_MACS_peak_26825_lociStitched	chr6(.):43765298-43768434	3.905
1_MACS_peak_26826_lociStitched	chr6(.):43784406-43785074	1.2128
1_MACS_peak_26827_lociStitched	chr6(.):43945385-43946232	0.9607
1_MACS_peak_26828_lociStitched	chr6(.):43968346-43969040	0.9816
2_MACS_peak_26829_lociStitched	chr6(.):44040046-44043200	1.7552
1_MACS_peak_26831_lociStitched	chr6(.):44048061-44048761	0.7097
2_MACS_peak_26832_lociStitched	chr6(.):44094252-44095975	2.7453
1_MACS_peak_26834_lociStitched	chr6(.):44185313-44188130	2.7439
1_MACS_peak_26835_lociStitched	chr6(.):44188964-44189485	0.8388
1_MACS_peak_26836_lociStitched	chr6(.):44191241-44192144	1.6724
1_MACS_peak_26837_lociStitched	chr6(.):44204893-44206014	2.4873
2_MACS_peak_26838_lociStitched	chr6(.):44213370-44217030	4.1087
2_MACS_peak_26840_lociStitched	chr6(.):44223904-44227126	1.7301
2_MACS_peak_26842_lociStitched	chr6(.):44229834-44234227	2.9451
1_MACS_peak_26844_lociStitched	chr6(.):44280240-44281198	2.7926
1_MACS_peak_26845_lociStitched	chr6(.):44354370-44356283	3.8952
1_MACS_peak_26846_lociStitched	chr6(.):44443582-44444206	1.4192
1_MACS_peak_26847_lociStitched	chr6(.):44492727-44493384	1.0056
2_MACS_peak_26848_lociStitched	chr6(.):44597783-44600945	1.8954
1_MACS_peak_26850_lociStitched	chr6(.):44622919-44623528	0.9926
1_MACS_peak_26851_lociStitched	chr6(.):44867735-44868196	1.1482
1_MACS_peak_26852_lociStitched	chr6(.):44944500-44945188	0.8085
1_MACS_peak_26853_lociStitched	chr6(.):45344321-45347134	4.3116
1_MACS_peak_26854_lociStitched	chr6(.):45382925-45383783	1.237
1_MACS_peak_26855_lociStitched	chr6(.):45387028-45387754	1.2952
2_MACS_peak_26856_lociStitched	chr6(.):45388879-45391294	2.7715
1_MACS_peak_26858_lociStitched	chr6(.):45393931-45394329	0.6846
1_MACS_peak_26859_lociStitched	chr6(.):45416248-45416559	0.5964
1_MACS_peak_26860_lociStitched	chr6(.):45444878-45445400	0.9947
2_MACS_peak_26861_lociStitched	chr6(.):45445998-45446957	0.7859
1_MACS_peak_26863_lociStitched	chr6(.):45513644-45514321	1.2757
1_MACS_peak_26864_lociStitched	chr6(.):45515918-45517368	2.0294
1_MACS_peak_26865_lociStitched	chr6(.):45526799-45527247	0.7591
1_MACS_peak_26866_lociStitched	chr6(.):45612516-45612998	1.0068
1_MACS_peak_26867_lociStitched	chr6(.):45642663-45643151	0.8118
1_MACS_peak_26868_lociStitched	chr6(.):45645037-45645505	0.8912
1_MACS_peak_26869_lociStitched	chr6(.):45649959-45650438	0.9887
2_MACS_peak_26870_lociStitched	chr6(.):45674097-45680582	3.5036
1_MACS_peak_26872_lociStitched	chr6(.):45681408-45683776	2.0737
1_MACS_peak_26873_lociStitched	chr6(.):45695145-45696567	1.0312
3_MACS_peak_26874_lociStitched	chr6(.):45703256-45710738	2.8237
1_MACS_peak_26877_lociStitched	chr6(.):45713543-45714058	0.9589
3_MACS_peak_26878_lociStitched	chr6(.):45776171-45777815	0.786
1_MACS_peak_26881_lociStitched	chr6(.):45781443-45782692	0.8852
2_MACS_peak_26882_lociStitched	chr6(.):45797502-45799909	1.5024
1_MACS_peak_26884_lociStitched	chr6(.):45803214-45804554	1.0626
1_MACS_peak_26885_lociStitched	chr6(.):45864393-45865191	1.0119
2_MACS_peak_26886_lociStitched	chr6(.):45888117-45892397	1.6651
1_MACS_peak_26888_lociStitched	chr6(.):46071265-46073626	1.1488
2_MACS_peak_26889_lociStitched	chr6(.):46097072-46098515	1.7666
1_MACS_peak_26891_lociStitched	chr6(.):46138137-46138790	1.5025
2_MACS_peak_26892_lociStitched	chr6(.):46142793-46143962	0.6702
1_MACS_peak_26894_lociStitched	chr6(.):46187776-46188607	0.9875
1_MACS_peak_26895_lociStitched	chr6(.):46405727-46406008	0.606
1_MACS_peak_26896_lociStitched	chr6(.):47209533-47210314	0.8255
2_MACS_peak_26897_lociStitched	chr6(.):47382173-47382992	1.0808
1_MACS_peak_26899_lociStitched	chr6(.):47408227-47408593	0.5594
1_MACS_peak_26900_lociStitched	chr6(.):47421782-47425495	2.4923
1_MACS_peak_26901_lociStitched	chr6(.):47444053-47446962	4.1109
1_MACS_peak_26902_lociStitched	chr6(.):49430258-49431831	2.2445
1_MACS_peak_26903_lociStitched	chr6(.):51739451-51739928	0.7185
1_MACS_peak_26904_lociStitched	chr6(.):51760452-51760974	1.0162
1_MACS_peak_26905_lociStitched	chr6(.):52019939-52021910	2.0164
3_MACS_peak_26906_lociStitched	chr6(.):52026887-52030254	1.3592
4_MACS_peak_26909_lociStitched	chr6(.):52034685-52048609	2.0402
1_MACS_peak_26913_lociStitched	chr6(.):52066339-52067414	1.1325
2_MACS_peak_26914_lociStitched	chr6(.):52091348-52093330	1.4288
1_MACS_peak_26916_lociStitched	chr6(.):52096197-52097179	0.9541
1_MACS_peak_26917_lociStitched	chr6(.):52098735-52099178	0.7475
2_MACS_peak_26918_lociStitched	chr6(.):52148281-52150633	2.9019
2_MACS_peak_26920_lociStitched	chr6(.):52226465-52227640	0.9844
1_MACS_peak_26922_lociStitched	chr6(.):52284260-52285829	1.9616
3_MACS_peak_26923_lociStitched	chr6(.):52360764-52365825	2.8016
1_MACS_peak_26926_lociStitched	chr6(.):52367087-52370029	2.4975
1_MACS_peak_26927_lociStitched	chr6(.):52382350-52383675	1.8339
1_MACS_peak_26928_lociStitched	chr6(.):52387479-52387987	0.7016
1_MACS_peak_26929_lociStitched	chr6(.):52390520-52390997	0.7157
2_MACS_peak_26930_lociStitched	chr6(.):52392138-52397054	1.9521
1_MACS_peak_26932_lociStitched	chr6(.):52398137-52403696	3.6334
1_MACS_peak_26933_lociStitched	chr6(.):52405794-52406137	0.7765
1_MACS_peak_26934_lociStitched	chr6(.):52409880-52412909	1.3934
1_MACS_peak_26935_lociStitched	chr6(.):52415460-52418082	2.0339
2_MACS_peak_26936_lociStitched	chr6(.):52430519-52431733	0.7209
2_MACS_peak_26938_lociStitched	chr6(.):52438327-52442790	2.2762
2_MACS_peak_26940_lociStitched	chr6(.):52527965-52529769	1.243
1_MACS_peak_26942_lociStitched	chr6(.):52535425-52535903	1.0781
1_MACS_peak_26943_lociStitched	chr6(.):52824298-52826690	1.9483
2_MACS_peak_26944_lociStitched	chr6(.):52848799-52850456	1.1215
1_MACS_peak_26946_lociStitched	chr6(.):52854603-52855701	1.0894
1_MACS_peak_26947_lociStitched	chr6(.):52859381-52861591	1.9999
1_MACS_peak_26948_lociStitched	chr6(.):52893979-52895673	1.3115
1_MACS_peak_26949_lociStitched	chr6(.):52926057-52927020	2.0357
1_MACS_peak_26950_lociStitched	chr6(.):52929692-52931097	3.7612
1_MACS_peak_26951_lociStitched	chr6(.):53100687-53101604	0.9362
1_MACS_peak_26952_lociStitched	chr6(.):53103527-53105729	1.6894
1_MACS_peak_26953_lociStitched	chr6(.):53109623-53110340	0.6918
1_MACS_peak_26954_lociStitched	chr6(.):53115156-53117753	0.9925
2_MACS_peak_26955_lociStitched	chr6(.):53164689-53167435	1.8698
1_MACS_peak_26957_lociStitched	chr6(.):53199529-53201205	1.5784
1_MACS_peak_26958_lociStitched	chr6(.):53212534-53214190	3.6027
2_MACS_peak_26959_lociStitched	chr6(.):53223323-53226411	2.4677
1_MACS_peak_26961_lociStitched	chr6(.):53255491-53256301	1.2415
1_MACS_peak_26962_lociStitched	chr6(.):53302009-53302569	0.811
1_MACS_peak_26963_lociStitched	chr6(.):53408638-53410025	2.4895
2_MACS_peak_26964_lociStitched	chr6(.):53412251-53413769	1.334
1_MACS_peak_26966_lociStitched	chr6(.):53516370-53516889	0.7534
1_MACS_peak_26967_lociStitched	chr6(.):53657880-53660394	2.8138
1_MACS_peak_26968_lociStitched	chr6(.):53674486-53677189	2.1881
3_MACS_peak_26969_lociStitched	chr6(.):53718707-53720809	1.058
1_MACS_peak_26972_lociStitched	chr6(.):53756871-53760838	2.1177
1_MACS_peak_26973_lociStitched	chr6(.):53781844-53782184	0.6345
2_MACS_peak_26974_lociStitched	chr6(.):56245937-56248384	1.3434
1_MACS_peak_26976_lociStitched	chr6(.):56406914-56408445	2.215
1_MACS_peak_26977_lociStitched	chr6(.):56457830-56460459	1.1785
1_MACS_peak_26978_lociStitched	chr6(.):56553340-56554472	1.1973
2_MACS_peak_26979_lociStitched	chr6(.):56619849-56634773	2.1754
1_MACS_peak_26981_lociStitched	chr6(.):56679535-56679941	0.5553
2_MACS_peak_26982_lociStitched	chr6(.):56702949-56709911	2.4079
1_MACS_peak_26984_lociStitched	chr6(.):56714080-56715603	1.3992
2_MACS_peak_26985_lociStitched	chr6(.):56716123-56717467	0.8538
1_MACS_peak_26987_lociStitched	chr6(.):56754251-56757360	3.007
1_MACS_peak_26988_lociStitched	chr6(.):56766806-56767999	1.5071
1_MACS_peak_26989_lociStitched	chr6(.):56779296-56779768	0.7782
2_MACS_peak_26990_lociStitched	chr6(.):56816882-56821640	4.2655
1_MACS_peak_26992_lociStitched	chr6(.):56910929-56912642	3.2758
2_MACS_peak_26993_lociStitched	chr6(.):56954171-56956186	2.843
1_MACS_peak_26995_lociStitched	chr6(.):57036418-57038088	3.1137
1_MACS_peak_26996_lociStitched	chr6(.):57086076-57087499	1.0928
1_MACS_peak_26997_lociStitched	chr6(.):57175222-57175888	1.2928
1_MACS_peak_26998_lociStitched	chr6(.):57181481-57183238	2.3006
1_MACS_peak_26999_lociStitched	chr6(.):57199674-57200137	0.6607
1_MACS_peak_27000_lociStitched	chr6(.):58164219-58164908	0.9764
1_MACS_peak_27001_lociStitched	chr6(.):58196301-58196737	0.5138
1_MACS_peak_27002_lociStitched	chr6(.):58287022-58287643	1.0218
1_MACS_peak_27003_lociStitched	chr6(.):64151812-64152251	0.8638
1_MACS_peak_27004_lociStitched	chr6(.):64214924-64215309	0.6425
1_MACS_peak_27005_lociStitched	chr6(.):64280968-64284480	6.9516
1_MACS_peak_27006_lociStitched	chr6(.):64308299-64308758	0.9029
1_MACS_peak_27007_lociStitched	chr6(.):64345103-64347540	3.5607
1_MACS_peak_27008_lociStitched	chr6(.):65099708-65100037	0.5632
1_MACS_peak_27009_lociStitched	chr6(.):67106161-67106666	0.5497
1_MACS_peak_27010_lociStitched	chr6(.):70205278-70205543	0.7117
2_MACS_peak_27011_lociStitched	chr6(.):70505543-70507392	2.4837
1_MACS_peak_27013_lociStitched	chr6(.):71104609-71104971	0.6242
2_MACS_peak_27014_lociStitched	chr6(.):71122252-71124361	3.3215
1_MACS_peak_27016_lociStitched	chr6(.):71163987-71164497	0.7217
1_MACS_peak_27017_lociStitched	chr6(.):71276454-71277408	2.6817
1_MACS_peak_27018_lociStitched	chr6(.):71376802-71378568	2.4905
1_MACS_peak_27019_lociStitched	chr6(.):71573785-71574226	0.7367
1_MACS_peak_27020_lociStitched	chr6(.):71574781-71575271	0.7998
2_MACS_peak_27021_lociStitched	chr6(.):71997742-71999260	1.6113
1_MACS_peak_27023_lociStitched	chr6(.):72205806-72206513	1.4523
1_MACS_peak_27024_lociStitched	chr6(.):73091944-73093553	1.6018
1_MACS_peak_27025_lociStitched	chr6(.):73278392-73280452	2.5205
1_MACS_peak_27026_lociStitched	chr6(.):73331328-73333262	2.4325
1_MACS_peak_27027_lociStitched	chr6(.):73398366-73400482	3.5068
1_MACS_peak_27028_lociStitched	chr6(.):73703906-73704371	0.7522
1_MACS_peak_27029_lociStitched	chr6(.):73972346-73973577	1.6472
1_MACS_peak_27030_lociStitched	chr6(.):74018544-74020432	3.0028
1_MACS_peak_27031_lociStitched	chr6(.):74098484-74099470	1.1392
2_MACS_peak_27032_lociStitched	chr6(.):74159986-74162468	2.9594
1_MACS_peak_27034_lociStitched	chr6(.):74170549-74172887	4.1517
2_MACS_peak_27035_lociStitched	chr6(.):74180837-74182299	1.0079
2_MACS_peak_27037_lociStitched	chr6(.):74225068-74226201	0.8397
2_MACS_peak_27039_lociStitched	chr6(.):74228793-74234370	4.9045
1_MACS_peak_27041_lociStitched	chr6(.):74289363-74291048	2.1259
1_MACS_peak_27042_lociStitched	chr6(.):74295522-74296127	1.0702
1_MACS_peak_27043_lociStitched	chr6(.):74355110-74355453	0.6737
1_MACS_peak_27044_lociStitched	chr6(.):74362563-74365144	3.8425
2_MACS_peak_27045_lociStitched	chr6(.):74405382-74406484	1.0553
1_MACS_peak_27047_lociStitched	chr6(.):74550630-74551177	0.9104
1_MACS_peak_27048_lociStitched	chr6(.):75952537-75954374	2.9229
1_MACS_peak_27049_lociStitched	chr6(.):75981603-75981906	0.5992
2_MACS_peak_27050_lociStitched	chr6(.):75993642-75995456	2.2324
1_MACS_peak_27052_lociStitched	chr6(.):76202949-76203641	0.9347
1_MACS_peak_27053_lociStitched	chr6(.):76310832-76313022	6.2977
2_MACS_peak_27054_lociStitched	chr6(.):76458109-76459571	2.2313
1_MACS_peak_27056_lociStitched	chr6(.):76820925-76821179	0.603
3_MACS_peak_27057_lociStitched	chr6(.):77151210-77152777	0.8849
1_MACS_peak_27060_lociStitched	chr6(.):77586439-77586794	0.7059
1_MACS_peak_27061_lociStitched	chr6(.):79576725-79578139	2.6794
1_MACS_peak_27062_lociStitched	chr6(.):79779999-79780680	1.0083
2_MACS_peak_27063_lociStitched	chr6(.):79786276-79789364	3.8637
1_MACS_peak_27065_lociStitched	chr6(.):79943050-79944422	3.2313
2_MACS_peak_27066_lociStitched	chr6(.):80022352-80023745	0.956
1_MACS_peak_27068_lociStitched	chr6(.):80222750-80223417	0.8594
1_MACS_peak_27069_lociStitched	chr6(.):80246222-80248073	1.6553
2_MACS_peak_27070_lociStitched	chr6(.):80253154-80255809	1.6532
3_MACS_peak_27072_lociStitched	chr6(.):80314181-80316448	1.0167
2_MACS_peak_27075_lociStitched	chr6(.):80323287-80326150	2.3853
1_MACS_peak_27077_lociStitched	chr6(.):80340443-80341803	1.8507
1_MACS_peak_27078_lociStitched	chr6(.):80656605-80657304	1.478
2_MACS_peak_27079_lociStitched	chr6(.):80713150-80715045	1.5905
2_MACS_peak_27081_lociStitched	chr6(.):80815702-80817004	1.7579
2_MACS_peak_27083_lociStitched	chr6(.):82462066-82463786	0.999
1_MACS_peak_27085_lociStitched	chr6(.):82776537-82777437	1.0637
1_MACS_peak_27086_lociStitched	chr6(.):82810648-82811556	2.0453
1_MACS_peak_27087_lociStitched	chr6(.):82853555-82854676	0.9764
1_MACS_peak_27088_lociStitched	chr6(.):82956504-82958401	2.8638
1_MACS_peak_27089_lociStitched	chr6(.):83104742-83105151	0.8518
1_MACS_peak_27090_lociStitched	chr6(.):83268122-83268474	0.5681
2_MACS_peak_27091_lociStitched	chr6(.):83277300-83279629	1.4111
1_MACS_peak_27093_lociStitched	chr6(.):83774904-83776136	2.4165
1_MACS_peak_27094_lociStitched	chr6(.):83777435-83778133	1.3962
1_MACS_peak_27095_lociStitched	chr6(.):83902331-83903662	2.0512
1_MACS_peak_27096_lociStitched	chr6(.):84043285-84044115	1.3592
1_MACS_peak_27097_lociStitched	chr6(.):84139794-84141478	1.7867
1_MACS_peak_27098_lociStitched	chr6(.):84512937-84513745	1.2279
1_MACS_peak_27099_lociStitched	chr6(.):84569294-84570114	1.6243
1_MACS_peak_27100_lociStitched	chr6(.):84936995-84937332	0.6568
2_MACS_peak_27101_lociStitched	chr6(.):85255996-85258776	1.2988
2_MACS_peak_27103_lociStitched	chr6(.):85284206-85286044	1.0757
1_MACS_peak_27105_lociStitched	chr6(.):85289961-85290316	0.4833
2_MACS_peak_27106_lociStitched	chr6(.):85290854-85292999	1.2195
1_MACS_peak_27108_lociStitched	chr6(.):85307328-85307594	0.4567
1_MACS_peak_27109_lociStitched	chr6(.):85318221-85318583	0.5347
1_MACS_peak_27110_lociStitched	chr6(.):85328672-85329005	0.6669
1_MACS_peak_27111_lociStitched	chr6(.):85335635-85336611	1.1241
1_MACS_peak_27112_lociStitched	chr6(.):86158872-86160825	2.7918
1_MACS_peak_27113_lociStitched	chr6(.):86170183-86172246	1.666
1_MACS_peak_27114_lociStitched	chr6(.):86175273-86175572	0.7472
1_MACS_peak_27115_lociStitched	chr6(.):86302480-86304682	3.6284
1_MACS_peak_27116_lociStitched	chr6(.):86351180-86354668	5.1425
1_MACS_peak_27117_lociStitched	chr6(.):86379322-86379774	0.7099
2_MACS_peak_27118_lociStitched	chr6(.):86387153-86390218	3.4291
1_MACS_peak_27120_lociStitched	chr6(.):86714383-86714759	0.825
1_MACS_peak_27121_lociStitched	chr6(.):86736771-86737276	0.8466
1_MACS_peak_27122_lociStitched	chr6(.):87187261-87187795	0.7702
2_MACS_peak_27123_lociStitched	chr6(.):87808544-87810338	1.2645
3_MACS_peak_27125_lociStitched	chr6(.):87860974-87866546	3.6578
1_MACS_peak_27128_lociStitched	chr6(.):88032294-88032917	1.8067
2_MACS_peak_27129_lociStitched	chr6(.):88117753-88118745	1.1212
1_MACS_peak_27131_lociStitched	chr6(.):88181979-88183421	2.5898
1_MACS_peak_27132_lociStitched	chr6(.):88298935-88300662	2.6983
2_MACS_peak_27133_lociStitched	chr6(.):88409479-88412109	3.0413
1_MACS_peak_27135_lociStitched	chr6(.):88432781-88433911	1.0418
1_MACS_peak_27136_lociStitched	chr6(.):88434516-88436180	1.2032
1_MACS_peak_27137_lociStitched	chr6(.):88634406-88636216	1.4433
1_MACS_peak_27138_lociStitched	chr6(.):89463823-89464347	0.9627
1_MACS_peak_27139_lociStitched	chr6(.):89672625-89673972	2.0463
2_MACS_peak_27140_lociStitched	chr6(.):89789089-89793128	4.6397
1_MACS_peak_27142_lociStitched	chr6(.):89854625-89857137	5.2649
1_MACS_peak_27143_lociStitched	chr6(.):89870853-89872509	1.325
1_MACS_peak_27144_lociStitched	chr6(.):89951778-89954885	1.7557
1_MACS_peak_27145_lociStitched	chr6(.):89980666-89981787	1.2112
1_MACS_peak_27146_lociStitched	chr6(.):89991782-89992086	0.5608
2_MACS_peak_27147_lociStitched	chr6(.):89994648-89995775	0.8725
1_MACS_peak_27149_lociStitched	chr6(.):90005637-90009620	3.0352
1_MACS_peak_27150_lociStitched	chr6(.):90059612-90068674	3.3947
1_MACS_peak_27151_lociStitched	chr6(.):90069209-90069708	0.6411
1_MACS_peak_27152_lociStitched	chr6(.):90081376-90083542	2.3294
2_MACS_peak_27153_lociStitched	chr6(.):90084856-90086729	1.6188
4_MACS_peak_27155_lociStitched	chr6(.):90094965-90098620	1.1883
1_MACS_peak_27159_lociStitched	chr6(.):90119853-90122970	3.6871
1_MACS_peak_27160_lociStitched	chr6(.):90347329-90349019	2.825
1_MACS_peak_27161_lociStitched	chr6(.):90528488-90530715	3.6301
2_MACS_peak_27162_lociStitched	chr6(.):90538264-90540580	2.6511
2_MACS_peak_27164_lociStitched	chr6(.):90544225-90545083	0.6123
1_MACS_peak_27166_lociStitched	chr6(.):90664195-90666260	1.7236
3_MACS_peak_27167_lociStitched	chr6(.):90811784-90815069	1.7674
2_MACS_peak_27170_lociStitched	chr6(.):90817399-90819176	0.7892
1_MACS_peak_27172_lociStitched	chr6(.):90878120-90879866	1.4425
2_MACS_peak_27173_lociStitched	chr6(.):90884615-90887940	1.8432
1_MACS_peak_27175_lociStitched	chr6(.):90925493-90926530	0.8222
1_MACS_peak_27176_lociStitched	chr6(.):90927578-90929306	2.092
1_MACS_peak_27177_lociStitched	chr6(.):90960126-90962204	1.5858
1_MACS_peak_27178_lociStitched	chr6(.):90977658-90979204	1.2265
1_MACS_peak_27179_lociStitched	chr6(.):90992781-90997227	4.552
2_MACS_peak_27180_lociStitched	chr6(.):91004067-91007631	4.1351
2_MACS_peak_27182_lociStitched	chr6(.):91077576-91081166	2.6786
2_MACS_peak_27184_lociStitched	chr6(.):91120496-91125223	1.3938
1_MACS_peak_27186_lociStitched	chr6(.):91134224-91136294	2.2712
1_MACS_peak_27187_lociStitched	chr6(.):91181922-91186494	2.5783
1_MACS_peak_27188_lociStitched	chr6(.):91187696-91189273	1.2388
1_MACS_peak_27189_lociStitched	chr6(.):91295940-91297742	3.8695
1_MACS_peak_27190_lociStitched	chr6(.):91762318-91763439	3.5541
1_MACS_peak_27191_lociStitched	chr6(.):93396363-93397819	0.9647
1_MACS_peak_27192_lociStitched	chr6(.):93419107-93419929	0.9368
1_MACS_peak_27193_lociStitched	chr6(.):93432517-93433628	2.2
1_MACS_peak_27194_lociStitched	chr6(.):93467279-93467836	0.6935
1_MACS_peak_27195_lociStitched	chr6(.):93500071-93500343	0.6142
2_MACS_peak_27196_lociStitched	chr6(.):95966050-95968182	2.0537
2_MACS_peak_27198_lociStitched	chr6(.):96024369-96027734	1.5446
2_MACS_peak_27200_lociStitched	chr6(.):96969015-96970614	2.0421
1_MACS_peak_27202_lociStitched	chr6(.):97284970-97285383	0.7147
1_MACS_peak_27203_lociStitched	chr6(.):97344805-97346233	1.3325
2_MACS_peak_27204_lociStitched	chr6(.):97371662-97373198	1.3081
2_MACS_peak_27206_lociStitched	chr6(.):97730433-97731577	1.2714
1_MACS_peak_27208_lociStitched	chr6(.):97830081-97830507	0.7844
1_MACS_peak_27209_lociStitched	chr6(.):98863797-98864928	1.1389
1_MACS_peak_27210_lociStitched	chr6(.):99150918-99151194	0.6047
2_MACS_peak_27211_lociStitched	chr6(.):99225198-99226450	0.9932
2_MACS_peak_27213_lociStitched	chr6(.):99271362-99272629	0.8258
2_MACS_peak_27215_lociStitched	chr6(.):99276265-99277205	0.6323
1_MACS_peak_27217_lociStitched	chr6(.):99282481-99282916	1.566
1_MACS_peak_27218_lociStitched	chr6(.):99394720-99395878	1.7961
1_MACS_peak_27219_lociStitched	chr6(.):99841493-99842272	1.5682
2_MACS_peak_27220_lociStitched	chr6(.):99872460-99874345	3.3541
2_MACS_peak_27222_lociStitched	chr6(.):99962658-99964322	1.7653
1_MACS_peak_27224_lociStitched	chr6(.):99968885-99969820	3.0227
2_MACS_peak_27225_lociStitched	chr6(.):100015692-100016948	1.5095
1_MACS_peak_27227_lociStitched	chr6(.):100061382-100062887	1.6682
1_MACS_peak_27228_lociStitched	chr6(.):100271428-100271699	0.6088
1_MACS_peak_27229_lociStitched	chr6(.):100633407-100635112	1.5725
1_MACS_peak_27230_lociStitched	chr6(.):100643860-100644881	2.2148
2_MACS_peak_27231_lociStitched	chr6(.):100676421-100677556	0.868
