GENE_ID	locusLine	bin_1_13_0EWZ_0229Kronos_MM1S-KB-1hr-1_H3K27Ac_hs-dm_i22.bam
1_MACS_peak_20492_lociStitched	chr6(.):38643993-38645371	0.5091
1_MACS_peak_20493_lociStitched	chr6(.):38669888-38671356	1.4825
1_MACS_peak_20494_lociStitched	chr6(.):39081902-39083469	2.797
1_MACS_peak_20495_lociStitched	chr6(.):39398436-39399638	0.6171
1_MACS_peak_20496_lociStitched	chr6(.):39497293-39498896	1.7738
1_MACS_peak_20497_lociStitched	chr6(.):39960202-39962142	1.0108
1_MACS_peak_20498_lociStitched	chr6(.):39990527-39991558	0.6386
2_MACS_peak_20499_lociStitched	chr6(.):40009325-40012514	0.6895
1_MACS_peak_20501_lociStitched	chr6(.):40994865-40996740	1.0563
1_MACS_peak_20502_lociStitched	chr6(.):41038768-41042431	3.5037
1_MACS_peak_20503_lociStitched	chr6(.):41166887-41169647	1.707
1_MACS_peak_20504_lociStitched	chr6(.):41222854-41225292	1.5553
1_MACS_peak_20505_lociStitched	chr6(.):41513282-41515330	0.596
1_MACS_peak_20506_lociStitched	chr6(.):41527916-41529290	0.6797
1_MACS_peak_20507_lociStitched	chr6(.):41673155-41674758	1.0775
1_MACS_peak_20508_lociStitched	chr6(.):41700153-41703619	1.4056
2_MACS_peak_20509_lociStitched	chr6(.):41746865-41756238	0.5581
1_MACS_peak_20511_lociStitched	chr6(.):41824159-41825043	0.5628
1_MACS_peak_20512_lociStitched	chr6(.):41836648-41837711	0.5532
1_MACS_peak_20513_lociStitched	chr6(.):41862194-41864603	1.5537
1_MACS_peak_20514_lociStitched	chr6(.):41887620-41890684	2.5313
2_MACS_peak_20515_lociStitched	chr6(.):41903294-41910473	0.5653
1_MACS_peak_20517_lociStitched	chr6(.):42017882-42019596	2.4392
1_MACS_peak_20518_lociStitched	chr6(.):42071601-42072905	1.0598
1_MACS_peak_20519_lociStitched	chr6(.):42184799-42186050	1.2508
1_MACS_peak_20520_lociStitched	chr6(.):42236342-42238801	4.214
1_MACS_peak_20521_lociStitched	chr6(.):42333878-42336272	2.4312
1_MACS_peak_20522_lociStitched	chr6(.):42418689-42421326	1.4193
1_MACS_peak_20523_lociStitched	chr6(.):42531231-42534219	2.4646
1_MACS_peak_20524_lociStitched	chr6(.):42693784-42695111	0.6931
1_MACS_peak_20525_lociStitched	chr6(.):42712540-42716011	2.7472
3_MACS_peak_20526_lociStitched	chr6(.):42737792-42752255	2.6444
1_MACS_peak_20529_lociStitched	chr6(.):42821699-42823002	0.5266
1_MACS_peak_20530_lociStitched	chr6(.):42846728-42848856	4.682
1_MACS_peak_20531_lociStitched	chr6(.):42857461-42859441	2.3564
1_MACS_peak_20532_lociStitched	chr6(.):42895694-42898824	3.6778
2_MACS_peak_20533_lociStitched	chr6(.):42945816-42953233	0.8805
2_MACS_peak_20535_lociStitched	chr6(.):42980394-42990563	0.8336
2_MACS_peak_20537_lociStitched	chr6(.):43020504-43028344	1.1763
3_MACS_peak_20539_lociStitched	chr6(.):43138131-43150748	0.775
2_MACS_peak_20542_lociStitched	chr6(.):43191591-43197705	0.7522
1_MACS_peak_20544_lociStitched	chr6(.):43214007-43215687	1.0907
1_MACS_peak_20545_lociStitched	chr6(.):43336048-43338418	1.3593
1_MACS_peak_20546_lociStitched	chr6(.):43350650-43352385	1.5477
1_MACS_peak_20547_lociStitched	chr6(.):43394522-43396674	2.3934
1_MACS_peak_20548_lociStitched	chr6(.):43444524-43446594	1.1612
1_MACS_peak_20549_lociStitched	chr6(.):43483662-43485906	2.5003
1_MACS_peak_20550_lociStitched	chr6(.):43542676-43545326	2.6884
3_MACS_peak_20551_lociStitched	chr6(.):43594484-43604533	1.0648
1_MACS_peak_20554_lociStitched	chr6(.):43637159-43638935	1.1062
1_MACS_peak_20555_lociStitched	chr6(.):43654698-43656448	1.1729
1_MACS_peak_20556_lociStitched	chr6(.):43672022-43674901	0.9866
1_MACS_peak_20557_lociStitched	chr6(.):43682080-43683989	0.9077
1_MACS_peak_20558_lociStitched	chr6(.):43737182-43742051	2.7192
1_MACS_peak_20559_lociStitched	chr6(.):43766118-43767520	0.9603
1_MACS_peak_20560_lociStitched	chr6(.):43944868-43946214	0.7678
1_MACS_peak_20561_lociStitched	chr6(.):44040116-44043122	0.9876
3_MACS_peak_20562_lociStitched	chr6(.):44077145-44085301	0.76
1_MACS_peak_20565_lociStitched	chr6(.):44094285-44096096	1.0501
3_MACS_peak_20566_lociStitched	chr6(.):44186106-44192430	0.888
1_MACS_peak_20569_lociStitched	chr6(.):44204772-44206227	1.5446
1_MACS_peak_20570_lociStitched	chr6(.):44213342-44217162	1.8987
2_MACS_peak_20571_lociStitched	chr6(.):44223195-44233713	1.4672
1_MACS_peak_20573_lociStitched	chr6(.):44280156-44281449	2.2065
1_MACS_peak_20574_lociStitched	chr6(.):44354472-44356236	3.2483
1_MACS_peak_20575_lociStitched	chr6(.):44492025-44493521	1.1468
1_MACS_peak_20576_lociStitched	chr6(.):44671520-44673238	0.8568
1_MACS_peak_20577_lociStitched	chr6(.):44943927-44945566	1.17
1_MACS_peak_20578_lociStitched	chr6(.):45030069-45031046	0.5593
1_MACS_peak_20579_lociStitched	chr6(.):45344484-45346866	2.9931
1_MACS_peak_20580_lociStitched	chr6(.):45386711-45395949	4.3957
2_MACS_peak_20581_lociStitched	chr6(.):45644515-45650583	0.6629
2_MACS_peak_20583_lociStitched	chr6(.):45676776-45683258	3.2145
2_MACS_peak_20585_lociStitched	chr6(.):45704789-45710036	0.4836
2_MACS_peak_20587_lociStitched	chr6(.):45776035-45782606	0.3519
2_MACS_peak_20589_lociStitched	chr6(.):45978718-45983895	0.5046
1_MACS_peak_20591_lociStitched	chr6(.):46096800-46098604	0.9506
1_MACS_peak_20592_lociStitched	chr6(.):46405171-46406191	0.5997
2_MACS_peak_20593_lociStitched	chr6(.):47209618-47215651	0.3678
1_MACS_peak_20595_lociStitched	chr6(.):47276712-47278042	0.6328
1_MACS_peak_20596_lociStitched	chr6(.):47444616-47447365	2.5041
2_MACS_peak_20597_lociStitched	chr6(.):49422253-49431943	0.6786
1_MACS_peak_20599_lociStitched	chr6(.):49518511-49519285	0.5155
1_MACS_peak_20600_lociStitched	chr6(.):49794452-49795328	0.4528
1_MACS_peak_20601_lociStitched	chr6(.):50245340-50247005	0.777
1_MACS_peak_20602_lociStitched	chr6(.):50253179-50253977	0.5625
1_MACS_peak_20603_lociStitched	chr6(.):51543680-51544231	0.5367
1_MACS_peak_20604_lociStitched	chr6(.):52019849-52021705	0.9963
1_MACS_peak_20605_lociStitched	chr6(.):52147663-52150666	2.3788
1_MACS_peak_20606_lociStitched	chr6(.):52160266-52162370	1.6519
2_MACS_peak_20607_lociStitched	chr6(.):52168979-52173560	1.3228
1_MACS_peak_20609_lociStitched	chr6(.):52216889-52218120	0.7683
1_MACS_peak_20610_lociStitched	chr6(.):52226222-52228126	1.4766
1_MACS_peak_20611_lociStitched	chr6(.):52240356-52243400	0.8107
2_MACS_peak_20612_lociStitched	chr6(.):52253825-52260122	1.3424
1_MACS_peak_20614_lociStitched	chr6(.):52284210-52285879	1.0659
1_MACS_peak_20615_lociStitched	chr6(.):52361820-52366090	3.4126
8_MACS_peak_20616_lociStitched	chr6(.):52392870-52442985	1.5967
2_MACS_peak_20624_lociStitched	chr6(.):52527972-52536626	1.5293
1_MACS_peak_20626_lociStitched	chr6(.):52720580-52721718	0.5048
1_MACS_peak_20627_lociStitched	chr6(.):52848612-52850205	0.7479
1_MACS_peak_20628_lociStitched	chr6(.):52859320-52861456	6.0466
2_MACS_peak_20629_lociStitched	chr6(.):52925674-52931302	0.8768
1_MACS_peak_20631_lociStitched	chr6(.):52976373-52977700	0.6827
1_MACS_peak_20632_lociStitched	chr6(.):53173852-53175487	1.0447
1_MACS_peak_20633_lociStitched	chr6(.):53199220-53202073	2.892
1_MACS_peak_20634_lociStitched	chr6(.):53211915-53214499	1.7153
1_MACS_peak_20635_lociStitched	chr6(.):53223238-53225050	1.4939
1_MACS_peak_20636_lociStitched	chr6(.):53291155-53292685	1.7654
2_MACS_peak_20637_lociStitched	chr6(.):53408635-53413643	0.8372
1_MACS_peak_20639_lociStitched	chr6(.):53516052-53517247	0.6463
1_MACS_peak_20640_lociStitched	chr6(.):53555880-53556988	0.6489
1_MACS_peak_20641_lociStitched	chr6(.):53658085-53661479	2.0239
2_MACS_peak_20642_lociStitched	chr6(.):53674454-53679283	1.2093
1_MACS_peak_20644_lociStitched	chr6(.):53719243-53720802	0.6509
1_MACS_peak_20645_lociStitched	chr6(.):53757192-53759736	0.8474
1_MACS_peak_20646_lociStitched	chr6(.):53781443-53782814	0.9912
1_MACS_peak_20647_lociStitched	chr6(.):54292998-54294117	0.8773
1_MACS_peak_20648_lociStitched	chr6(.):54648491-54649099	0.4407
1_MACS_peak_20649_lociStitched	chr6(.):54720620-54721857	0.6057
1_MACS_peak_20650_lociStitched	chr6(.):55334396-55335579	0.6491
1_MACS_peak_20651_lociStitched	chr6(.):56406606-56408564	1.7777
1_MACS_peak_20652_lociStitched	chr6(.):56457545-56459651	1.1353
1_MACS_peak_20653_lociStitched	chr6(.):56524673-56525416	0.4822
1_MACS_peak_20654_lociStitched	chr6(.):56553390-56555012	0.8173
2_MACS_peak_20655_lociStitched	chr6(.):56622504-56633988	0.4613
3_MACS_peak_20657_lociStitched	chr6(.):56673507-56680908	0.6573
1_MACS_peak_20660_lociStitched	chr6(.):56707413-56709448	1.7127
1_MACS_peak_20661_lociStitched	chr6(.):56817782-56821312	2.642
1_MACS_peak_20662_lociStitched	chr6(.):56910776-56912682	1.9339
1_MACS_peak_20663_lociStitched	chr6(.):56954212-56956322	2.1219
1_MACS_peak_20664_lociStitched	chr6(.):57036393-57038379	1.5808
1_MACS_peak_20665_lociStitched	chr6(.):57085866-57087832	1.5729
1_MACS_peak_20666_lociStitched	chr6(.):57181129-57183216	1.5389
1_MACS_peak_20667_lociStitched	chr6(.):57212819-57213921	0.5557
1_MACS_peak_20668_lociStitched	chr6(.):57705690-57706775	0.544
1_MACS_peak_20669_lociStitched	chr6(.):58163127-58165217	0.9578
1_MACS_peak_20670_lociStitched	chr6(.):58195608-58196919	0.5433
1_MACS_peak_20671_lociStitched	chr6(.):58286926-58288146	0.9068
1_MACS_peak_20672_lociStitched	chr6(.):62248179-62249193	0.587
1_MACS_peak_20673_lociStitched	chr6(.):62995130-62996923	1.1959
1_MACS_peak_20674_lociStitched	chr6(.):63100117-63102529	1.6601
1_MACS_peak_20675_lociStitched	chr6(.):63978118-63979010	0.5728
1_MACS_peak_20676_lociStitched	chr6(.):64281291-64284767	4.7418
1_MACS_peak_20677_lociStitched	chr6(.):64344950-64347260	3.3923
1_MACS_peak_20678_lociStitched	chr6(.):64609027-64609955	0.5515
1_MACS_peak_20679_lociStitched	chr6(.):64810458-64811125	0.3998
1_MACS_peak_20680_lociStitched	chr6(.):64975980-64977037	0.6792
1_MACS_peak_20681_lociStitched	chr6(.):65299464-65300823	0.9577
1_MACS_peak_20682_lociStitched	chr6(.):67702361-67703942	0.7525
2_MACS_peak_20683_lociStitched	chr6(.):69282247-69286789	0.8051
1_MACS_peak_20685_lociStitched	chr6(.):69344300-69346118	0.6649
1_MACS_peak_20686_lociStitched	chr6(.):69740453-69741306	4.5367
1_MACS_peak_20687_lociStitched	chr6(.):70252020-70253103	0.4671
1_MACS_peak_20688_lociStitched	chr6(.):70294539-70295775	0.6903
1_MACS_peak_20689_lociStitched	chr6(.):70505093-70507583	1.6255
1_MACS_peak_20690_lociStitched	chr6(.):70576129-70577886	0.7614
1_MACS_peak_20691_lociStitched	chr6(.):70841253-70842411	0.5602
1_MACS_peak_20692_lociStitched	chr6(.):71122188-71124547	2.3348
1_MACS_peak_20693_lociStitched	chr6(.):71276203-71277311	1.8113
1_MACS_peak_20694_lociStitched	chr6(.):71376670-71378820	2.0915
1_MACS_peak_20695_lociStitched	chr6(.):71665132-71666076	0.5762
1_MACS_peak_20696_lociStitched	chr6(.):71946430-71947271	0.6508
1_MACS_peak_20697_lociStitched	chr6(.):71997126-71999575	2.0743
1_MACS_peak_20698_lociStitched	chr6(.):72075375-72077034	1.0091
1_MACS_peak_20699_lociStitched	chr6(.):72097695-72098729	0.6164
1_MACS_peak_20700_lociStitched	chr6(.):72129720-72131203	0.6197
1_MACS_peak_20701_lociStitched	chr6(.):72205547-72206572	0.5458
1_MACS_peak_20702_lociStitched	chr6(.):72596358-72597099	0.6467
1_MACS_peak_20703_lociStitched	chr6(.):72630633-72631706	0.6138
1_MACS_peak_20704_lociStitched	chr6(.):72892106-72893099	0.7135
1_MACS_peak_20705_lociStitched	chr6(.):73091960-73093666	1.4299
2_MACS_peak_20706_lociStitched	chr6(.):73329495-73333557	1.407
1_MACS_peak_20708_lociStitched	chr6(.):73398440-73400630	2.6734
1_MACS_peak_20709_lociStitched	chr6(.):73972109-73973568	1.032
1_MACS_peak_20710_lociStitched	chr6(.):74018736-74020777	2.3684
1_MACS_peak_20711_lociStitched	chr6(.):74098179-74100070	1.8008
1_MACS_peak_20712_lociStitched	chr6(.):74159445-74162776	3.0873
1_MACS_peak_20713_lociStitched	chr6(.):74170472-74172900	3.0473
1_MACS_peak_20714_lociStitched	chr6(.):74179946-74182429	1.7943
3_MACS_peak_20715_lociStitched	chr6(.):74220373-74234358	2.0646
1_MACS_peak_20718_lociStitched	chr6(.):74269893-74271420	0.863
2_MACS_peak_20719_lociStitched	chr6(.):74289260-74296521	0.4622
1_MACS_peak_20721_lociStitched	chr6(.):74362258-74365259	2.8377
1_MACS_peak_20722_lociStitched	chr6(.):74405203-74406616	0.6686
1_MACS_peak_20723_lociStitched	chr6(.):74526776-74527651	0.5638
1_MACS_peak_20724_lociStitched	chr6(.):75613131-75614228	0.7657
1_MACS_peak_20725_lociStitched	chr6(.):75952580-75954365	3.3087
1_MACS_peak_20726_lociStitched	chr6(.):75993087-75995709	1.8911
1_MACS_peak_20727_lociStitched	chr6(.):76141031-76142010	0.4873
1_MACS_peak_20728_lociStitched	chr6(.):76261100-76261970	0.5625
1_MACS_peak_20729_lociStitched	chr6(.):76310915-76313040	4.7053
1_MACS_peak_20730_lociStitched	chr6(.):76329891-76330865	0.523
1_MACS_peak_20731_lociStitched	chr6(.):76445189-76445993	0.6022
1_MACS_peak_20732_lociStitched	chr6(.):76457904-76460148	2.0359
3_MACS_peak_20733_lociStitched	chr6(.):76517577-76530690	0.4952
1_MACS_peak_20736_lociStitched	chr6(.):76635157-76637295	1.3003
1_MACS_peak_20737_lociStitched	chr6(.):76940133-76941636	0.8423
1_MACS_peak_20738_lociStitched	chr6(.):77222525-77223376	0.4128
2_MACS_peak_20739_lociStitched	chr6(.):78078089-78084417	0.2885
1_MACS_peak_20741_lociStitched	chr6(.):78175544-78176887	0.8582
1_MACS_peak_20742_lociStitched	chr6(.):78183587-78184852	0.9107
1_MACS_peak_20743_lociStitched	chr6(.):78359539-78360511	0.5353
1_MACS_peak_20744_lociStitched	chr6(.):79324539-79325845	0.7265
1_MACS_peak_20745_lociStitched	chr6(.):79541818-79542763	0.5571
1_MACS_peak_20746_lociStitched	chr6(.):79576465-79578233	2.3315
1_MACS_peak_20747_lociStitched	chr6(.):79618465-79619396	0.5967
2_MACS_peak_20748_lociStitched	chr6(.):79779775-79789328	1.1092
1_MACS_peak_20750_lociStitched	chr6(.):79942872-79944773	1.9237
1_MACS_peak_20751_lociStitched	chr6(.):79959202-79960286	0.6725
2_MACS_peak_20752_lociStitched	chr6(.):80246157-80255615	0.5304
1_MACS_peak_20754_lociStitched	chr6(.):80316452-80317546	0.6139
1_MACS_peak_20755_lociStitched	chr6(.):80323708-80325537	1.1978
1_MACS_peak_20756_lociStitched	chr6(.):80340636-80341785	0.8929
1_MACS_peak_20757_lociStitched	chr6(.):80487347-80488519	0.6702
1_MACS_peak_20758_lociStitched	chr6(.):80656132-80658079	0.9412
1_MACS_peak_20759_lociStitched	chr6(.):80713302-80715207	1.5663
1_MACS_peak_20760_lociStitched	chr6(.):80815686-80817060	1.9216
1_MACS_peak_20761_lociStitched	chr6(.):80872930-80876096	3.0946
1_MACS_peak_20762_lociStitched	chr6(.):80890558-80892366	1.3631
1_MACS_peak_20763_lociStitched	chr6(.):81149959-81151065	0.5712
1_MACS_peak_20764_lociStitched	chr6(.):81245806-81246448	0.4551
1_MACS_peak_20765_lociStitched	chr6(.):81347885-81348999	0.5874
1_MACS_peak_20766_lociStitched	chr6(.):81434668-81436050	0.806
1_MACS_peak_20767_lociStitched	chr6(.):81595814-81596645	0.3783
1_MACS_peak_20768_lociStitched	chr6(.):82461286-82464153	1.9229
1_MACS_peak_20769_lociStitched	chr6(.):82615869-82617296	0.7321
1_MACS_peak_20770_lociStitched	chr6(.):82776379-82777636	0.7834
1_MACS_peak_20771_lociStitched	chr6(.):82853181-82854526	0.6695
1_MACS_peak_20772_lociStitched	chr6(.):82936949-82938463	0.6061
1_MACS_peak_20773_lociStitched	chr6(.):82956235-82958616	2.4927
1_MACS_peak_20774_lociStitched	chr6(.):83072885-83074624	3.118
1_MACS_peak_20775_lociStitched	chr6(.):83277368-83279000	0.9671
1_MACS_peak_20776_lociStitched	chr6(.):83704144-83705459	0.791
2_MACS_peak_20777_lociStitched	chr6(.):83774780-83778571	1.3891
1_MACS_peak_20779_lociStitched	chr6(.):83864686-83866623	0.9007
1_MACS_peak_20780_lociStitched	chr6(.):83902159-83904075	2.005
2_MACS_peak_20781_lociStitched	chr6(.):84139831-84144774	1.1168
1_MACS_peak_20783_lociStitched	chr6(.):84153572-84154719	0.5472
2_MACS_peak_20784_lociStitched	chr6(.):84568926-84573144	0.8715
1_MACS_peak_20786_lociStitched	chr6(.):84936682-84938173	1.1718
1_MACS_peak_20787_lociStitched	chr6(.):85290978-85292491	0.7359
1_MACS_peak_20788_lociStitched	chr6(.):85482910-85484913	0.9992
1_MACS_peak_20789_lociStitched	chr6(.):86158803-86160830	1.163
1_MACS_peak_20790_lociStitched	chr6(.):86170300-86171987	0.9549
1_MACS_peak_20791_lociStitched	chr6(.):86302419-86304820	2.596
1_MACS_peak_20792_lociStitched	chr6(.):86350910-86354799	5.0913
3_MACS_peak_20793_lociStitched	chr6(.):86378912-86396061	0.6774
1_MACS_peak_20796_lociStitched	chr6(.):87186028-87189061	4.6974
1_MACS_peak_20797_lociStitched	chr6(.):87391050-87393595	1.1625
1_MACS_peak_20798_lociStitched	chr6(.):87710615-87711890	0.6666
1_MACS_peak_20799_lociStitched	chr6(.):87754929-87756438	1.0429
1_MACS_peak_20800_lociStitched	chr6(.):87763492-87764514	0.6746
2_MACS_peak_20801_lociStitched	chr6(.):87861184-87866654	1.8647
1_MACS_peak_20803_lociStitched	chr6(.):88031973-88033155	1.0846
1_MACS_peak_20804_lociStitched	chr6(.):88117399-88118722	1.0026
1_MACS_peak_20805_lociStitched	chr6(.):88181998-88183960	2.5098
1_MACS_peak_20806_lociStitched	chr6(.):88252886-88255162	1.1215
1_MACS_peak_20807_lociStitched	chr6(.):88282475-88283410	0.4957
1_MACS_peak_20808_lociStitched	chr6(.):88298685-88300722	1.5401
1_MACS_peak_20809_lociStitched	chr6(.):88332564-88333807	0.6063
1_MACS_peak_20810_lociStitched	chr6(.):88345702-88346876	0.541
1_MACS_peak_20811_lociStitched	chr6(.):88354567-88355461	0.4413
1_MACS_peak_20812_lociStitched	chr6(.):88408041-88413330	2.0031
1_MACS_peak_20813_lociStitched	chr6(.):88434248-88436182	0.9287
1_MACS_peak_20814_lociStitched	chr6(.):88466231-88467492	0.6702
1_MACS_peak_20815_lociStitched	chr6(.):88541473-88542751	0.9781
1_MACS_peak_20816_lociStitched	chr6(.):88614184-88615781	1.1136
3_MACS_peak_20817_lociStitched	chr6(.):88626944-88637018	2.1975
1_MACS_peak_20820_lociStitched	chr6(.):88689197-88690000	0.588
1_MACS_peak_20821_lociStitched	chr6(.):88875315-88876774	0.6284
1_MACS_peak_20822_lociStitched	chr6(.):89209491-89210688	0.5483
1_MACS_peak_20823_lociStitched	chr6(.):89302482-89304021	0.9864
1_MACS_peak_20824_lociStitched	chr6(.):89324173-89327719	2.2778
1_MACS_peak_20825_lociStitched	chr6(.):89350851-89352492	0.7327
1_MACS_peak_20826_lociStitched	chr6(.):89359856-89361252	0.6785
1_MACS_peak_20827_lociStitched	chr6(.):89672556-89674156	1.2986
1_MACS_peak_20828_lociStitched	chr6(.):89788834-89792394	1.6872
1_MACS_peak_20829_lociStitched	chr6(.):89854864-89857431	4.2441
1_MACS_peak_20830_lociStitched	chr6(.):89952387-89955105	0.8826
1_MACS_peak_20831_lociStitched	chr6(.):89979981-89982274	1.7752
1_MACS_peak_20832_lociStitched	chr6(.):90007021-90009617	3.3355
1_MACS_peak_20833_lociStitched	chr6(.):90031035-90032284	0.6296
2_MACS_peak_20834_lociStitched	chr6(.):90057232-90071217	3.1453
2_MACS_peak_20836_lociStitched	chr6(.):90081357-90086027	1.0489
1_MACS_peak_20838_lociStitched	chr6(.):90119859-90122972	1.8436
1_MACS_peak_20839_lociStitched	chr6(.):90142563-90143613	0.5791
1_MACS_peak_20840_lociStitched	chr6(.):90347055-90349205	3.0345
1_MACS_peak_20841_lociStitched	chr6(.):90400002-90401324	0.9264
1_MACS_peak_20842_lociStitched	chr6(.):90527909-90530478	2.2201
1_MACS_peak_20843_lociStitched	chr6(.):90538238-90540751	3.015
1_MACS_peak_20844_lociStitched	chr6(.):90664399-90665547	0.6994
1_MACS_peak_20845_lociStitched	chr6(.):90812759-90814228	2.2796
1_MACS_peak_20846_lociStitched	chr6(.):90927650-90929287	1.0379
1_MACS_peak_20847_lociStitched	chr6(.):90960304-90962396	1.3053
1_MACS_peak_20848_lociStitched	chr6(.):90993128-90996999	3.9103
1_MACS_peak_20849_lociStitched	chr6(.):91004499-91006961	1.3419
1_MACS_peak_20850_lociStitched	chr6(.):91063690-91065162	0.6855
1_MACS_peak_20851_lociStitched	chr6(.):91078288-91079705	0.8164
1_MACS_peak_20852_lociStitched	chr6(.):91120801-91121700	0.6525
1_MACS_peak_20853_lociStitched	chr6(.):91134417-91135740	0.7847
1_MACS_peak_20854_lociStitched	chr6(.):91182571-91184445	1.1946
1_MACS_peak_20855_lociStitched	chr6(.):91295894-91297734	4.1988
1_MACS_peak_20856_lociStitched	chr6(.):91320496-91321300	0.5707
1_MACS_peak_20857_lociStitched	chr6(.):91410631-91411618	0.5321
1_MACS_peak_20858_lociStitched	chr6(.):92342510-92344207	1.1317
1_MACS_peak_20859_lociStitched	chr6(.):93397921-93398719	0.3798
1_MACS_peak_20860_lociStitched	chr6(.):95494377-95495691	0.7646
1_MACS_peak_20861_lociStitched	chr6(.):95583034-95584458	0.526
3_MACS_peak_20862_lociStitched	chr6(.):95852228-95858405	0.47
1_MACS_peak_20865_lociStitched	chr6(.):96023894-96028212	3.9791
1_MACS_peak_20866_lociStitched	chr6(.):96046796-96048665	0.9455
1_MACS_peak_20867_lociStitched	chr6(.):96232433-96234525	0.8917
1_MACS_peak_20868_lociStitched	chr6(.):96463029-96464745	1.9453
1_MACS_peak_20869_lociStitched	chr6(.):96604668-96605479	0.482
1_MACS_peak_20870_lociStitched	chr6(.):96867835-96868945	0.5941
1_MACS_peak_20871_lociStitched	chr6(.):96968800-96971088	4.4241
1_MACS_peak_20872_lociStitched	chr6(.):97059054-97060149	0.6157
1_MACS_peak_20873_lociStitched	chr6(.):97242390-97243940	1.267
1_MACS_peak_20874_lociStitched	chr6(.):97250091-97251358	1.6307
2_MACS_peak_20875_lociStitched	chr6(.):97259628-97265456	0.5664
1_MACS_peak_20877_lociStitched	chr6(.):97284123-97286234	1.6489
1_MACS_peak_20878_lociStitched	chr6(.):97332729-97334073	0.7972
1_MACS_peak_20879_lociStitched	chr6(.):97344406-97347180	2.3225
2_MACS_peak_20880_lociStitched	chr6(.):97369095-97373554	1.3535
1_MACS_peak_20882_lociStitched	chr6(.):97394342-97395663	0.6168
1_MACS_peak_20883_lociStitched	chr6(.):97496832-97498695	0.9413
1_MACS_peak_20884_lociStitched	chr6(.):97729764-97731987	3.1631
1_MACS_peak_20885_lociStitched	chr6(.):99008155-99009220	0.6281
