GENE_ID	locusLine	bin_1_EJM.jin.bam
5_MACS_peak_24885_lociStitched	chr6(.):108878334-108884095	2.7293
2_MACS_peak_24890_lociStitched	chr6(.):108907771-108908994	1.2507
1_MACS_peak_24892_lociStitched	chr6(.):108910305-108911057	1.5763
3_MACS_peak_24893_lociStitched	chr6(.):108912077-108913843	1.3867
3_MACS_peak_24896_lociStitched	chr6(.):108914561-108916451	1.5856
2_MACS_peak_24899_lociStitched	chr6(.):108918157-108920396	2.1863
1_MACS_peak_24901_lociStitched	chr6(.):108927360-108927643	0.8835
4_MACS_peak_24902_lociStitched	chr6(.):108928233-108931153	1.4143
2_MACS_peak_24906_lociStitched	chr6(.):108939152-108940678	1.3512
1_MACS_peak_24908_lociStitched	chr6(.):108971298-108971556	0.9205
5_MACS_peak_24909_lociStitched	chr6(.):108991629-108996842	1.7877
3_MACS_peak_24914_lociStitched	chr6(.):109053693-109056929	2.0054
2_MACS_peak_24917_lociStitched	chr6(.):109076452-109078166	2.0155
2_MACS_peak_24919_lociStitched	chr6(.):109088221-109089607	1.2807
1_MACS_peak_24921_lociStitched	chr6(.):109217507-109217910	1.0636
2_MACS_peak_24922_lociStitched	chr6(.):109330043-109331331	2.0837
2_MACS_peak_24924_lociStitched	chr6(.):109414775-109417235	2.1043
2_MACS_peak_24926_lociStitched	chr6(.):109572027-109572935	1.3863
2_MACS_peak_24928_lociStitched	chr6(.):109702777-109705587	2.497
1_MACS_peak_24930_lociStitched	chr6(.):109761907-109762636	2.0832
1_MACS_peak_24931_lociStitched	chr6(.):109776622-109776963	0.9076
1_MACS_peak_24932_lociStitched	chr6(.):109803919-109804411	1.1799
2_MACS_peak_24933_lociStitched	chr6(.):110011773-110012804	1.3894
1_MACS_peak_24935_lociStitched	chr6(.):110501398-110502153	1.9177
3_MACS_peak_24936_lociStitched	chr6(.):111135437-111138336	2.1396
1_MACS_peak_24939_lociStitched	chr6(.):111180807-111181251	1.3028
1_MACS_peak_24940_lociStitched	chr6(.):111187458-111187925	1.8064
2_MACS_peak_24941_lociStitched	chr6(.):111195098-111197686	2.8638
1_MACS_peak_24943_lociStitched	chr6(.):111279302-111280473	2.8762
1_MACS_peak_24944_lociStitched	chr6(.):111302772-111303820	2.2593
2_MACS_peak_24945_lociStitched	chr6(.):111408184-111409716	1.7871
1_MACS_peak_24947_lociStitched	chr6(.):111417102-111417410	1.0422
1_MACS_peak_24948_lociStitched	chr6(.):111580537-111581075	1.4481
2_MACS_peak_24949_lociStitched	chr6(.):111800124-111801191	1.0432
2_MACS_peak_24951_lociStitched	chr6(.):111802997-111806202	2.7142
1_MACS_peak_24953_lociStitched	chr6(.):111926359-111927777	1.985
1_MACS_peak_24954_lociStitched	chr6(.):112229871-112230248	0.9412
1_MACS_peak_24955_lociStitched	chr6(.):112364425-112364784	0.8545
1_MACS_peak_24956_lociStitched	chr6(.):112408205-112408768	1.6078
1_MACS_peak_24957_lociStitched	chr6(.):113241159-113241496	1.0332
1_MACS_peak_24958_lociStitched	chr6(.):114291314-114292844	2.6962
1_MACS_peak_24959_lociStitched	chr6(.):115047635-115047871	0.906
1_MACS_peak_24960_lociStitched	chr6(.):115297077-115297577	1.2217
1_MACS_peak_24961_lociStitched	chr6(.):116378542-116378840	0.9143
2_MACS_peak_24962_lociStitched	chr6(.):116380108-116382789	2.2267
1_MACS_peak_24964_lociStitched	chr6(.):116408620-116409405	1.4399
5_MACS_peak_24965_lociStitched	chr6(.):116421334-116424742	1.9118
2_MACS_peak_24970_lociStitched	chr6(.):116574658-116575741	1.5463
3_MACS_peak_24972_lociStitched	chr6(.):116600055-116602493	2.3384
1_MACS_peak_24975_lociStitched	chr6(.):116782940-116783409	1.4785
2_MACS_peak_24976_lociStitched	chr6(.):116832594-116834369	1.6879
2_MACS_peak_24978_lociStitched	chr6(.):116891746-116893186	1.8661
2_MACS_peak_24980_lociStitched	chr6(.):116936976-116938114	1.1649
3_MACS_peak_24982_lociStitched	chr6(.):116953242-116955655	1.3711
1_MACS_peak_24985_lociStitched	chr6(.):116989398-116989972	2.3579
1_MACS_peak_24986_lociStitched	chr6(.):117002214-117003192	1.9088
1_MACS_peak_24987_lociStitched	chr6(.):117137684-117138152	1.1179
1_MACS_peak_24988_lociStitched	chr6(.):117329373-117329876	1.2099
2_MACS_peak_24989_lociStitched	chr6(.):117449570-117451121	1.2613
1_MACS_peak_24991_lociStitched	chr6(.):117565812-117566357	2.4186
3_MACS_peak_24992_lociStitched	chr6(.):117802858-117805471	1.9333
2_MACS_peak_24995_lociStitched	chr6(.):117869058-117870363	1.9081
1_MACS_peak_24997_lociStitched	chr6(.):117922904-117924484	2.4058
1_MACS_peak_24998_lociStitched	chr6(.):117996485-117997576	1.9644
1_MACS_peak_24999_lociStitched	chr6(.):118971432-118972781	1.948
1_MACS_peak_25000_lociStitched	chr6(.):119030106-119030773	1.7103
1_MACS_peak_25001_lociStitched	chr6(.):119031394-119031855	1.1309
3_MACS_peak_25002_lociStitched	chr6(.):119212702-119216573	2.356
1_MACS_peak_25005_lociStitched	chr6(.):119255714-119256352	2.1458
2_MACS_peak_25006_lociStitched	chr6(.):119399264-119400452	1.7711
1_MACS_peak_25008_lociStitched	chr6(.):119665527-119665856	1.0473
5_MACS_peak_25009_lociStitched	chr6(.):119667614-119673552	2.4283
2_MACS_peak_25014_lociStitched	chr6(.):119762393-119765728	2.0105
2_MACS_peak_25016_lociStitched	chr6(.):119770314-119771089	1.2261
3_MACS_peak_25018_lociStitched	chr6(.):119779863-119782015	1.6405
1_MACS_peak_25021_lociStitched	chr6(.):119783595-119785384	1.6062
1_MACS_peak_25022_lociStitched	chr6(.):119792552-119792999	1.3001
1_MACS_peak_25023_lociStitched	chr6(.):119818978-119819420	1.2002
1_MACS_peak_25024_lociStitched	chr6(.):121483915-121484258	1.174
1_MACS_peak_25025_lociStitched	chr6(.):121655697-121655987	1.0886
1_MACS_peak_25026_lociStitched	chr6(.):122720751-122721408	1.94
1_MACS_peak_25027_lociStitched	chr6(.):122792174-122793460	2.5461
1_MACS_peak_25028_lociStitched	chr6(.):122932114-122932383	0.8485
1_MACS_peak_25029_lociStitched	chr6(.):123110222-123111148	1.7718
1_MACS_peak_25030_lociStitched	chr6(.):123722845-123723140	0.8999
2_MACS_peak_25031_lociStitched	chr6(.):124088960-124089615	0.94
4_MACS_peak_25033_lociStitched	chr6(.):124090686-124093526	1.407
1_MACS_peak_25037_lociStitched	chr6(.):124124026-124124548	1.5419
1_MACS_peak_25038_lociStitched	chr6(.):124126399-124126695	0.9746
1_MACS_peak_25039_lociStitched	chr6(.):125033588-125033900	0.9717
1_MACS_peak_25040_lociStitched	chr6(.):125622466-125623290	2.4718
1_MACS_peak_25041_lociStitched	chr6(.):125666911-125668175	2.044
1_MACS_peak_25042_lociStitched	chr6(.):126067637-126068087	1.0959
2_MACS_peak_25043_lociStitched	chr6(.):126068640-126071674	1.9658
1_MACS_peak_25045_lociStitched	chr6(.):126101560-126102579	3.034
2_MACS_peak_25046_lociStitched	chr6(.):126111092-126112129	1.7139
1_MACS_peak_25048_lociStitched	chr6(.):126240432-126240710	0.9813
1_MACS_peak_25049_lociStitched	chr6(.):126277796-126278529	3.1813
1_MACS_peak_25050_lociStitched	chr6(.):126307257-126308250	2.0497
1_MACS_peak_25051_lociStitched	chr6(.):126661275-126661895	1.8585
1_MACS_peak_25052_lociStitched	chr6(.):127587621-127589063	2.6728
1_MACS_peak_25053_lociStitched	chr6(.):127664107-127665091	1.8226
1_MACS_peak_25054_lociStitched	chr6(.):127914468-127914776	0.9334
1_MACS_peak_25055_lociStitched	chr6(.):129319537-129319991	1.1874
1_MACS_peak_25056_lociStitched	chr6(.):129811779-129812184	1.0188
1_MACS_peak_25057_lociStitched	chr6(.):130005615-130005977	1.1604
1_MACS_peak_25058_lociStitched	chr6(.):130030860-130031407	1.5981
2_MACS_peak_25059_lociStitched	chr6(.):130339784-130341015	1.8013
1_MACS_peak_25061_lociStitched	chr6(.):130341526-130341985	0.9734
1_MACS_peak_25062_lociStitched	chr6(.):130350644-130351066	1.0898
2_MACS_peak_25063_lociStitched	chr6(.):130581439-130582928	2.1254
1_MACS_peak_25065_lociStitched	chr6(.):131022622-131022958	0.9929
2_MACS_peak_25066_lociStitched	chr6(.):131179146-131181558	2.4319
2_MACS_peak_25068_lociStitched	chr6(.):131182602-131183732	1.1756
3_MACS_peak_25070_lociStitched	chr6(.):131185525-131188321	1.6361
2_MACS_peak_25073_lociStitched	chr6(.):131383396-131384496	1.4533
2_MACS_peak_25075_lociStitched	chr6(.):131456224-131457215	1.1561
1_MACS_peak_25077_lociStitched	chr6(.):131948999-131949409	1.8371
1_MACS_peak_25078_lociStitched	chr6(.):132675855-132676144	0.9366
1_MACS_peak_25079_lociStitched	chr6(.):132833684-132834322	1.4887
2_MACS_peak_25080_lociStitched	chr6(.):133119175-133121007	2.1805
2_MACS_peak_25082_lociStitched	chr6(.):133133656-133136442	3.1023
2_MACS_peak_25084_lociStitched	chr6(.):133383333-133384858	1.2773
2_MACS_peak_25086_lociStitched	chr6(.):134273097-134274961	1.6115
1_MACS_peak_25088_lociStitched	chr6(.):134373149-134373886	2.0247
2_MACS_peak_25089_lociStitched	chr6(.):134400209-134402006	1.4588
3_MACS_peak_25091_lociStitched	chr6(.):134495377-134497766	2.0489
2_MACS_peak_25094_lociStitched	chr6(.):134557039-134557780	0.9658
2_MACS_peak_25096_lociStitched	chr6(.):134567535-134569164	1.4657
1_MACS_peak_25098_lociStitched	chr6(.):134570450-134570906	1.3205
2_MACS_peak_25099_lociStitched	chr6(.):134597755-134598508	1.0739
2_MACS_peak_25101_lociStitched	chr6(.):134609021-134610414	0.9677
2_MACS_peak_25103_lociStitched	chr6(.):134957269-134958986	1.9569
1_MACS_peak_25105_lociStitched	chr6(.):134962210-134962842	1.3482
1_MACS_peak_25106_lociStitched	chr6(.):135144003-135145288	1.625
2_MACS_peak_25107_lociStitched	chr6(.):135147118-135150673	2.2538
3_MACS_peak_25109_lociStitched	chr6(.):135190786-135195731	3.937
2_MACS_peak_25112_lociStitched	chr6(.):135202415-135204246	1.5715
2_MACS_peak_25114_lociStitched	chr6(.):135323509-135324997	1.5478
2_MACS_peak_25116_lociStitched	chr6(.):135335034-135336248	1.3273
2_MACS_peak_25118_lociStitched	chr6(.):135375283-135376877	3.2858
1_MACS_peak_25120_lociStitched	chr6(.):135383499-135383785	1.0782
1_MACS_peak_25121_lociStitched	chr6(.):135483912-135484548	1.2517
2_MACS_peak_25122_lociStitched	chr6(.):135501688-135505516	2.811
1_MACS_peak_25124_lociStitched	chr6(.):135545317-135545761	1.1844
1_MACS_peak_25125_lociStitched	chr6(.):135761487-135762026	1.6068
1_MACS_peak_25126_lociStitched	chr6(.):135818274-135819944	3.0111
1_MACS_peak_25127_lociStitched	chr6(.):136092182-136092645	2.2426
2_MACS_peak_25128_lociStitched	chr6(.):136570705-136572215	2.9739
1_MACS_peak_25130_lociStitched	chr6(.):136609193-136612517	4.9209
2_MACS_peak_25131_lociStitched	chr6(.):136870650-136871630	2.0192
2_MACS_peak_25133_lociStitched	chr6(.):136914376-136915839	0.9593
1_MACS_peak_25135_lociStitched	chr6(.):137038684-137039044	0.9778
3_MACS_peak_25136_lociStitched	chr6(.):137111838-137115264	2.4422
2_MACS_peak_25139_lociStitched	chr6(.):137143120-137144544	1.8947
1_MACS_peak_25141_lociStitched	chr6(.):137539442-137541152	2.6674
1_MACS_peak_25142_lociStitched	chr6(.):137663917-137664385	1.0718
1_MACS_peak_25143_lociStitched	chr6(.):137690680-137692602	1.522
1_MACS_peak_25144_lociStitched	chr6(.):137709130-137711909	2.1075
2_MACS_peak_25145_lociStitched	chr6(.):137735500-137738802	2.2818
3_MACS_peak_25147_lociStitched	chr6(.):137744246-137748187	1.4957
2_MACS_peak_25150_lociStitched	chr6(.):137752257-137754137	1.7629
1_MACS_peak_25152_lociStitched	chr6(.):137818958-137819432	1.2144
1_MACS_peak_25153_lociStitched	chr6(.):137910340-137910678	1.1576
1_MACS_peak_25154_lociStitched	chr6(.):137931184-137931602	1.2605
1_MACS_peak_25155_lociStitched	chr6(.):138029298-138029894	1.1057
1_MACS_peak_25156_lociStitched	chr6(.):138132293-138133155	1.5209
2_MACS_peak_25157_lociStitched	chr6(.):138187170-138193757	3.379
2_MACS_peak_25159_lociStitched	chr6(.):138195305-138196516	1.0472
1_MACS_peak_25161_lociStitched	chr6(.):138199371-138200440	1.497
1_MACS_peak_25162_lociStitched	chr6(.):138232493-138233642	1.8596
2_MACS_peak_25163_lociStitched	chr6(.):138247297-138251496	2.8222
1_MACS_peak_25165_lociStitched	chr6(.):138254992-138255376	1.5528
2_MACS_peak_25166_lociStitched	chr6(.):138260156-138262668	2.2475
1_MACS_peak_25168_lociStitched	chr6(.):138263780-138264089	0.9764
1_MACS_peak_25169_lociStitched	chr6(.):138266134-138267200	1.9072
2_MACS_peak_25170_lociStitched	chr6(.):138269496-138274342	2.3662
1_MACS_peak_25172_lociStitched	chr6(.):138279036-138279345	1.0523
1_MACS_peak_25173_lociStitched	chr6(.):138285632-138286166	1.1441
1_MACS_peak_25174_lociStitched	chr6(.):138296079-138296829	1.3983
4_MACS_peak_25175_lociStitched	chr6(.):138325848-138328659	1.7815
2_MACS_peak_25179_lociStitched	chr6(.):138426803-138430653	2.8007
2_MACS_peak_25181_lociStitched	chr6(.):138482422-138483458	1.1036
2_MACS_peak_25183_lociStitched	chr6(.):138724293-138725878	1.6569
1_MACS_peak_25185_lociStitched	chr6(.):139014118-139014414	0.8618
4_MACS_peak_25186_lociStitched	chr6(.):139092448-139095405	1.4743
1_MACS_peak_25190_lociStitched	chr6(.):139308386-139309524	2.62
2_MACS_peak_25191_lociStitched	chr6(.):139349393-139351025	1.9505
2_MACS_peak_25193_lociStitched	chr6(.):139454044-139455248	1.0322
2_MACS_peak_25195_lociStitched	chr6(.):139456215-139457798	2.0287
2_MACS_peak_25197_lociStitched	chr6(.):139540147-139541668	1.8381
3_MACS_peak_25199_lociStitched	chr6(.):139611187-139614402	1.8669
4_MACS_peak_25202_lociStitched	chr6(.):139644106-139648701	1.9867
1_MACS_peak_25206_lociStitched	chr6(.):139657568-139657985	1.1477
1_MACS_peak_25207_lociStitched	chr6(.):139665460-139666251	1.7842
1_MACS_peak_25208_lociStitched	chr6(.):139691284-139691615	1.0103
2_MACS_peak_25209_lociStitched	chr6(.):139694094-139697339	2.8253
1_MACS_peak_25211_lociStitched	chr6(.):141218825-141219443	1.2542
1_MACS_peak_25212_lociStitched	chr6(.):141398609-141399164	1.6737
1_MACS_peak_25213_lociStitched	chr6(.):141475060-141475354	0.936
1_MACS_peak_25214_lociStitched	chr6(.):141480202-141480485	0.8033
1_MACS_peak_25215_lociStitched	chr6(.):141804531-141804943	1.0395
1_MACS_peak_25216_lociStitched	chr6(.):141809545-141809915	1.0234
1_MACS_peak_25217_lociStitched	chr6(.):142135858-142136499	2.2727
1_MACS_peak_25218_lociStitched	chr6(.):142238083-142238403	0.8557
2_MACS_peak_25219_lociStitched	chr6(.):143247645-143248459	1.3134
4_MACS_peak_25221_lociStitched	chr6(.):143265657-143268981	1.7683
1_MACS_peak_25225_lociStitched	chr6(.):143356327-143356845	1.1232
1_MACS_peak_25226_lociStitched	chr6(.):143380230-143380523	1.022
2_MACS_peak_25227_lociStitched	chr6(.):143381307-143382650	2.0701
2_MACS_peak_25229_lociStitched	chr6(.):143770805-143772502	1.6162
1_MACS_peak_25231_lociStitched	chr6(.):143832248-143832931	1.8237
2_MACS_peak_25232_lociStitched	chr6(.):144163951-144164975	1.911
1_MACS_peak_25234_lociStitched	chr6(.):144367972-144368334	1.0419
2_MACS_peak_25235_lociStitched	chr6(.):144383956-144386467	2.6445
1_MACS_peak_25237_lociStitched	chr6(.):144388140-144388401	0.9834
1_MACS_peak_25238_lociStitched	chr6(.):144396243-144396618	1.0891
2_MACS_peak_25239_lociStitched	chr6(.):144415896-144417695	1.9927
3_MACS_peak_25241_lociStitched	chr6(.):144471676-144473272	1.3824
1_MACS_peak_25244_lociStitched	chr6(.):144536736-144537695	1.8072
1_MACS_peak_25245_lociStitched	chr6(.):146055701-146057251	2.1688
2_MACS_peak_25246_lociStitched	chr6(.):146134840-146136958	2.0493
2_MACS_peak_25248_lociStitched	chr6(.):146284687-146286309	1.6337
2_MACS_peak_25250_lociStitched	chr6(.):146864334-146865341	0.656
2_MACS_peak_25252_lociStitched	chr6(.):147523191-147524604	1.2285
1_MACS_peak_25254_lociStitched	chr6(.):147525351-147525903	1.7335
3_MACS_peak_25255_lociStitched	chr6(.):149637799-149639562	2.4431
1_MACS_peak_25258_lociStitched	chr6(.):149789436-149790027	1.5185
1_MACS_peak_25259_lociStitched	chr6(.):149866431-149868568	2.2507
1_MACS_peak_25260_lociStitched	chr6(.):149887408-149888262	1.8792
1_MACS_peak_25261_lociStitched	chr6(.):149969189-149969935	1.7349
1_MACS_peak_25262_lociStitched	chr6(.):150038608-150039797	2.6465
1_MACS_peak_25263_lociStitched	chr6(.):150067166-150067743	1.6887
2_MACS_peak_25264_lociStitched	chr6(.):150069966-150071455	2.1601
1_MACS_peak_25266_lociStitched	chr6(.):150326082-150326431	1.3203
2_MACS_peak_25267_lociStitched	chr6(.):151186523-151187443	1.4753
1_MACS_peak_25269_lociStitched	chr6(.):151701369-151701863	1.4626
2_MACS_peak_25270_lociStitched	chr6(.):151710838-151713666	2.2866
2_MACS_peak_25272_lociStitched	chr6(.):151772825-151774223	1.6132
1_MACS_peak_25274_lociStitched	chr6(.):152002306-152003104	1.316
1_MACS_peak_25275_lociStitched	chr6(.):152011520-152012885	2.0481
2_MACS_peak_25276_lociStitched	chr6(.):152078143-152080140	1.5704
1_MACS_peak_25278_lociStitched	chr6(.):152128440-152130979	2.1911
2_MACS_peak_25279_lociStitched	chr6(.):152143408-152144284	1.1583
1_MACS_peak_25281_lociStitched	chr6(.):152489039-152489782	1.2503
1_MACS_peak_25282_lociStitched	chr6(.):152621587-152621866	0.9289
1_MACS_peak_25283_lociStitched	chr6(.):152622500-152623636	2.3722
2_MACS_peak_25284_lociStitched	chr6(.):153303107-153305635	2.5433
2_MACS_peak_25286_lociStitched	chr6(.):153323053-153324646	1.7192
2_MACS_peak_25288_lociStitched	chr6(.):155053992-155055420	2.7732
2_MACS_peak_25290_lociStitched	chr6(.):155634953-155636237	1.2938
1_MACS_peak_25292_lociStitched	chr6(.):156355473-156355750	1.0126
1_MACS_peak_25293_lociStitched	chr6(.):156599736-156601762	1.6455
1_MACS_peak_25294_lociStitched	chr6(.):156713379-156714047	1.1963
2_MACS_peak_25295_lociStitched	chr6(.):156715557-156719066	2.3118
2_MACS_peak_25297_lociStitched	chr6(.):157007649-157009088	2.3432
1_MACS_peak_25299_lociStitched	chr6(.):157040783-157041275	1.1909
2_MACS_peak_25300_lociStitched	chr6(.):157097800-157101463	2.4262
1_MACS_peak_25302_lociStitched	chr6(.):157169393-157169764	0.9586
2_MACS_peak_25303_lociStitched	chr6(.):157172209-157172802	0.9332
1_MACS_peak_25305_lociStitched	chr6(.):157173952-157174275	0.9019
2_MACS_peak_25306_lociStitched	chr6(.):157204452-157205959	1.3264
1_MACS_peak_25308_lociStitched	chr6(.):157207355-157207843	1.1722
1_MACS_peak_25309_lociStitched	chr6(.):157285084-157285437	1.0519
2_MACS_peak_25310_lociStitched	chr6(.):157340670-157343278	2.6315
2_MACS_peak_25312_lociStitched	chr6(.):157695342-157696376	1.0688
2_MACS_peak_25314_lociStitched	chr6(.):157743968-157745158	1.6867
1_MACS_peak_25316_lociStitched	chr6(.):157801266-157802191	1.6482
1_MACS_peak_25317_lociStitched	chr6(.):157982126-157982812	1.1485
2_MACS_peak_25318_lociStitched	chr6(.):158402170-158403471	1.8957
2_MACS_peak_25320_lociStitched	chr6(.):158588795-158590287	1.6652
3_MACS_peak_25322_lociStitched	chr6(.):158652624-158654694	1.8501
1_MACS_peak_25325_lociStitched	chr6(.):158679219-158679726	1.3187
2_MACS_peak_25326_lociStitched	chr6(.):158703759-158707090	2.3966
1_MACS_peak_25328_lociStitched	chr6(.):158710470-158712480	2.4544
1_MACS_peak_25329_lociStitched	chr6(.):158735060-158735346	1.0797
2_MACS_peak_25330_lociStitched	chr6(.):158980768-158981899	2.013
1_MACS_peak_25332_lociStitched	chr6(.):159065125-159065857	2.6668
1_MACS_peak_25333_lociStitched	chr6(.):159129212-159129531	1.136
1_MACS_peak_25334_lociStitched	chr6(.):159224960-159225253	1.0054
2_MACS_peak_25335_lociStitched	chr6(.):159238389-159240793	2.088
2_MACS_peak_25337_lociStitched	chr6(.):159274042-159275041	1.3767
2_MACS_peak_25339_lociStitched	chr6(.):159290037-159291907	2.6338
2_MACS_peak_25341_lociStitched	chr6(.):159420898-159421901	2.2016
1_MACS_peak_25343_lociStitched	chr6(.):159440400-159440857	1.4102
1_MACS_peak_25344_lociStitched	chr6(.):159454356-159454645	0.9315
4_MACS_peak_25345_lociStitched	chr6(.):159459282-159461543	1.208
2_MACS_peak_25349_lociStitched	chr6(.):159463336-159464073	0.9234
2_MACS_peak_25351_lociStitched	chr6(.):159465028-159466063	1.2574
1_MACS_peak_25353_lociStitched	chr6(.):159525290-159526597	1.8228
1_MACS_peak_25354_lociStitched	chr6(.):160113584-160115265	2.1607
1_MACS_peak_25355_lociStitched	chr6(.):160147347-160149365	3.6098
3_MACS_peak_25356_lociStitched	chr6(.):160182453-160184026	1.9139
3_MACS_peak_25359_lociStitched	chr6(.):160209777-160212191	1.8045
2_MACS_peak_25362_lociStitched	chr6(.):160389429-160390924	1.5297
3_MACS_peak_25364_lociStitched	chr6(.):160399219-160400787	1.2355
1_MACS_peak_25367_lociStitched	chr6(.):160402627-160403638	1.4777
1_MACS_peak_25368_lociStitched	chr6(.):160940973-160941941	1.8361
1_MACS_peak_25369_lociStitched	chr6(.):161106340-161106637	0.9049
2_MACS_peak_25370_lociStitched	chr6(.):161412131-161413608	2.1306
4_MACS_peak_25372_lociStitched	chr6(.):163834366-163837138	1.4839
1_MACS_peak_25376_lociStitched	chr6(.):165129432-165129804	1.2969
1_MACS_peak_25377_lociStitched	chr6(.):165200952-165201565	1.7677
1_MACS_peak_25378_lociStitched	chr6(.):165293420-165293733	1.2324
2_MACS_peak_25379_lociStitched	chr6(.):166755351-166756589	2.3553
1_MACS_peak_25381_lociStitched	chr6(.):166794551-166794849	0.8931
2_MACS_peak_25382_lociStitched	chr6(.):166795481-166797264	1.3038
3_MACS_peak_25384_lociStitched	chr6(.):167363556-167365088	1.7248
2_MACS_peak_25387_lociStitched	chr6(.):167369455-167370713	1.3633
2_MACS_peak_25389_lociStitched	chr6(.):167411752-167413495	1.5181
2_MACS_peak_25391_lociStitched	chr6(.):170101761-170103083	2.4591
4_MACS_peak_25393_lociStitched	chr6(.):170123360-170125746	1.2959
2_MACS_peak_25397_lociStitched	chr6(.):170151094-170152587	2.6014
1_MACS_peak_25399_lociStitched	chr6(.):170615742-170616390	2.2234
3_MACS_peak_25400_lociStitched	chr6(.):170861704-170864165	2.1608
