REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X30_0F2G_0229Kronos_MM1S.KB.24hr.2_H3K27me3_hs.dm_i19.bam	X44_0EXW_0229Kronos_MM1S.KB.24hr.2_Input_hs_i90.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
2_MACS_peak_10393_lociStitched	chr13	113667203	113675670	2	8456	10326.3532	773.8838	1080	MCF2L	LOC100289410	MCF2L	MCF2L	0.9929000000000001	1080	1
3_MACS_peak_34437_lociStitched	chr8	86782219	86791188	3	8456	8346.5514	2477.2378	1081	REXO1L1,REXO1L2P		REXO1L1	REXO1L1	0.5079	1081	1
7_MACS_peak_35726_lociStitched	chr9	130979325	130989282	7	8456	9520.8834	1117.1754	1082	DNM1	C9orf119,CIZ1,MIR199B,MIR3154,GOLGA2	CIZ1	MIR199B	0.7163999999999999	1082	1
8_MACS_peak_24069_lociStitched	chr20	57146994	57156756	8	8452	9408.6156	696.0306	1083	LOC149773		LOC149773	LOC149773	0.6173	1083	1
3_MACS_peak_22720_lociStitched	chr2	172958859	172967346	3	8450	10512.8469	870.7662	1084	DLX2	DLX1	DLX2	DLX2	0.8197	1084	1
9_MACS_peak_351_lociStitched	chr1	2504184	2514557	9	8450	10185.2487	920.0851	1085		TNFRSF14,C1orf93,PANK4,HES5,LOC115110,MMEL1	C1orf93	HES5	1.0590000000000002	1085	1
2_MACS_peak_33_lociStitched	chr1	870237	878762	2	8447	16445.5775	795.3825	1086	SAMD11	KLHL17,PLEKHN1,FLJ39609,NOC2L,C1orf170	SAMD11	FLJ39609	1.9773000000000003	1086	1
6_MACS_peak_23447_lociStitched	chr20	43326696	43335932	6	8438	9030.9608	1001.1824	1087		WISP2,KCNK15,ADA,LOC79015	WISP2	KCNK15	0.736	1087	1
8_MACS_peak_4387_lociStitched	chr1	30577978	30587761	8	8434	8861.4414	1005.6924	1088			LOC100129196	LOC100129196	NONE	1088	1
1_MACS_peak_27136_lociStitched	chr22	42948293	42956724	1	8432	12808.3752	1000.7597	1089	SERHL2	RRP7A,RRP7B	SERHL2	SERHL2	0.5740000000000001	1089	1
4_MACS_peak_17833_lociStitched	chr19	5305960	5314500	4	8429	9659.594	1099.098	1090	PTPRS		PTPRS	PTPRS	0.904	1090	1
1_MACS_peak_21007_lociStitched	chr19	46467872	46476298	1	8427	10282.2478	862.8224	1091	NOVA2	CCDC61,MIR769,NANOS2	NOVA2	NOVA2	0.7124	1091	1
4_MACS_peak_1593_lociStitched	chr1	7525649	7535078	4	8413	9804.2742	829.752	1092	CAMTA1		VAMP3	VAMP3	NONE	1092	1
5_MACS_peak_9925_lociStitched	chr12	52694483	52704031	5	8404	9900.3212	884.1448	1093	KRT86	KRT81,KRT83	KRT86	KRT83	0.8246	1093	1
1_MACS_peak_15265_lociStitched	chr17	48608688	48617090	1	8403	11650.2132	711.6494	1094	MYCBPAP,EPN3	SPATA20,CACNA1G	EPN3	CACNA1G	1.1282	1094	1
3_MACS_peak_7422_lociStitched	chr11	2277055	2285587	3	8388	9958.5504	702.1836	1095		TSPAN32,ASCL2,C11orf21	ASCL2	C11orf21	0.986	1095	1
3_MACS_peak_24811_lociStitched	chr20	61799427	61808483	3	8387	9611.1328	653.8432	1096		MIR124-3,YTHDF1	MIR124-3	MIR124-3	1.0	1096	1
2_MACS_peak_34394_lociStitched	chr8	58118247	58126673	2	8381	14600.5728	2953.313	1097			C8orf71	C8orf71	NONE	1097	1
7_MACS_peak_37208_lociStitched	chr9	138237162	138246360	7	8379	9965.1132	722.9628	1098			KIAA0649	KIAA0649	0.1272	1098	1
2_MACS_peak_25285_lociStitched	chr21	43998590	44007186	2	8376	12067.9244	955.0156	1099	SLC37A1		PDE9A	PDE9A	1.5390000000000001	1099	1
1_MACS_peak_25430_lociStitched	chr21	45761572	45769945	1	8374	13518.2085	966.2442	1100		PFKL,TRPM2,C21orf2	C21orf2	TRPM2	0.9271	1100	1
6_MACS_peak_27001_lociStitched	chr22	40095083	40104125	6	8361	9711.108	636.5568	1101			CACNA1I	CACNA1I	0.8501000000000001	1101	1
2_MACS_peak_22676_lociStitched	chr2	128387132	128395552	2	8360	8444.418	667.706	1102	MYO7B	GPR17,LIMS2	GPR17	LIMS2	0.5677000000000001	1102	1
5_MACS_peak_22402_lociStitched	chr2	26736172	26745077	5	8340	9428.614	825.4935	1103	OTOF	C2orf70,OTOF	OTOF	C2orf70	1.3693	1103	1
5_MACS_peak_29019_lociStitched	chr3	195485016	195494215	5	8340	10620.2455	962.2154	1104	MUC4	MUC20	MUC20	MUC20	0.1306	1104	1
2_MACS_peak_10205_lociStitched	chr12	57585682	57594067	2	8321	12332.658	856.1085	1105	LRP1,MIR1228	NXPH4,SHMT2,NDUFA4L2	MIR1228	MIR1228	1.2014	1105	1
9_MACS_peak_7761_lociStitched	chr11	61393522	61403060	9	8316	9125.9584	863.189	1106	RPLP0P2	DAGLA,SYT7	RPLP0P2	DAGLA	1.1628	1106	1
2_MACS_peak_7692_lociStitched	chr11	61247144	61255599	2	8314	10311.718	843.809	1107	C11orf66	SDHAF2,LRRC10B,CPSF7	C11orf66	C11orf66	0.8120999999999999	1107	1
12_MACS_peak_15460_lociStitched	chr17	71426801	71437322	12	8313	8970.2046	819.5859	1108	SDK2		CDC42EP4	CDC42EP4	NONE	1108	1
7_MACS_peak_2485_lociStitched	chr1	17394689	17404494	7	8303	9465.747	777.5365	1109	PADI2	SDHB	SDHB	SDHB	0.0691	1109	1
6_MACS_peak_21991_lociStitched	chr19	55002437	55011107	6	8289	8455.851	914.685	1110		LENG8,LAIR2,KIR3DX1,LENG9,CDC42EP5	LAIR2	CDC42EP5	0.6115999999999999	1110	1
1_MACS_peak_7818_lociStitched	chr11	61525210	61533494	1	8285	11680.44	775.3824	1111	C11orf9	FEN1,DKFZP434K028,MIR611,C11orf10,MIR1908	DKFZP434K028	DKFZP434K028	1.0884	1111	1
4_MACS_peak_27119_lociStitched	chr22	42884045	42893146	4	8280	8601.3551	930.1222	1112		SERHL,RRP7A	SERHL	SERHL	0.6261	1112	1
4_MACS_peak_14000_lociStitched	chr17	7663865	7672822	4	8275	10580.0084	815.9827	1113	DNAH2	RPL29P2	RPL29P2	RPL29P2	0.4965	1113	1
5_MACS_peak_35356_lociStitched	chr8	145560767	145569373	5	8274	10410.6782	860.6	1114		HSF1,GPR172A,ADCK5,BOP1,DGAT1,SCRT1,C8ORFK29,FBXL6	SCRT1	SCRT1	0.732	1114	1
1_MACS_peak_5252_lociStitched	chr1	156355362	156363634	1	8273	13349.3536	1225.9104	1115		C1orf182,RHBG,CCT3,MIR9-1,C1orf61	RHBG	C1orf61	1.0360999999999998	1115	1
4_MACS_peak_14727_lociStitched	chr17	41704817	41713714	4	8271	10232.4397	859.4502	1116		MEOX1	MEOX1	MEOX1	0.8664000000000001	1116	1
4_MACS_peak_37150_lociStitched	chr9	138104908	138113709	4	8267	9173.2823	765.687	1117			OLFM1	OLFM1	NONE	1117	1
2_MACS_peak_20858_lociStitched	chr19	45349556	45358037	2	8265	11807.2482	962.5935	1118	PVRL2	BCAM,TOMM40	PVRL2	BCAM	0.8515999999999999	1118	1
6_MACS_peak_31280_lociStitched	chr6	32113042	32121973	6	8260	10028.6199	924.3585	1119	PPT2,PRRT1,LOC100507547	EGFL8,RNF5,RNF5P1,TNXB,ATF6B,FKBPL,AGPAT1,AGER,PBX2,GPSM3	PRRT1	TNXB	1.1516	1119	1
3_MACS_peak_37390_lociStitched	chr9	138649088	138657421	3	8256	10219.5912	715.8047	1120	KCNT1		KCNT1	KCNT1	1.0187	1120	1
5_MACS_peak_19490_lociStitched	chr19	17985143	17994166	5	8232	9811.6102	732.6676	1121	SLC5A5	RPL18AP3,RPL18A,SNORA68,CCDC124,JAK3	SLC5A5	SLC5A5	0.8639	1121	1
