#30_0F2G_0229Kronos_MM1S-KB-24hr-2_H3K27me3_hs-dm_i19_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/30_0F2G_0229Kronos_MM1S-KB-24hr-2_H3K27me3_hs-dm_i19_ROSE/30_0F2G_0229Kronos_MM1S-KB-24hr-2_H3K27me3_hs-dm_i19_peaks_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X30_0F2G_0229Kronos_MM1S.KB.24hr.2_H3K27me3_hs.dm_i19.bam
#Using cutoff of 11762.613 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X30_0F2G_0229Kronos_MM1S.KB.24hr.2_H3K27me3_hs.dm_i19.bam	X44_0EXW_0229Kronos_MM1S.KB.24hr.2_Input_hs_i90.bam	enhancerRank	isSuperStretch
1_MACS_peak_6493_lociStitched	chr10	125430658	125431091	1	434	306.2176	51.96	13818	0
1_MACS_peak_18846_lociStitched	chr19	13527646	13528063	1	418	358.8285	15.2205	13819	0
1_MACS_peak_35759_lociStitched	chr9	131959842	131960272	1	431	323.79	50.826	13820	0
1_MACS_peak_25845_lociStitched	chr22	19112060	19112489	1	430	294.5085	15.7872	13821	0
1_MACS_peak_30448_lociStitched	chr5	778613	779028	1	416	361.9215	9.5035	13822	0
1_MACS_peak_13045_lociStitched	chr16	87555707	87556141	1	435	291.4744	45.6568	13823	0
1_MACS_peak_14393_lociStitched	chr17	26856626	26857047	1	422	346.6514	24.6706	13824	0
1_MACS_peak_32026_lociStitched	chr7	2526102	2526539	1	438	253.1541	31.6388	13825	0
1_MACS_peak_35088_lociStitched	chr8	144014916	144015340	1	425	317.8728	12.6776	13826	0
1_MACS_peak_30525_lociStitched	chr5	1733725	1734155	1	431	323.274	53.75	13827	0
1_MACS_peak_33850_lociStitched	chr7	158772296	158772721	1	426	368.05	69.2325	13828	0
1_MACS_peak_19198_lociStitched	chr19	15924837	15925250	1	414	362.8618	3.9235	13829	0
1_MACS_peak_12539_lociStitched	chr16	56224160	56224595	1	436	284.2725	49.8075	13830	0
1_MACS_peak_15385_lociStitched	chr17	61581303	61581738	1	436	270.918	37.4535	13831	0
1_MACS_peak_7949_lociStitched	chr11	64270389	64270819	1	431	277.995	10.492	13832	0
1_MACS_peak_10611_lociStitched	chr14	101542760	101543192	1	433	283.5216	30.3264	13833	0
1_MACS_peak_4359_lociStitched	chr1	30507148	30507574	1	427	304.164	14.3988	13834	0
1_MACS_peak_32628_lociStitched	chr7	100613148	100613574	1	427	320.352	30.9276	13835	0
1_MACS_peak_5317_lociStitched	chr1	157613944	157614373	1	430	321.7071	50.622	13836	0
1_MACS_peak_22568_lociStitched	chr2	91967523	91967941	1	419	382.1774	50.4108	13837	0
1_MACS_peak_30797_lociStitched	chr5	176106743	176107174	1	432	264.3323	6.6374	13838	0
1_MACS_peak_20392_lociStitched	chr19	39916195	39916612	1	418	369.2535	33.1098	13839	0
1_MACS_peak_34515_lociStitched	chr8	142093829	142094267	1	439	246.813	41.8728	13840	0
1_MACS_peak_15533_lociStitched	chr17	71595904	71596324	1	421	338.142	17.262	13841	0
1_MACS_peak_36878_lociStitched	chr9	137507484	137507916	1	433	295.5312	45.4464	13842	0
1_MACS_peak_22489_lociStitched	chr2	45157044	45157478	1	435	263.221	27.3854	13843	0
1_MACS_peak_34009_lociStitched	chr8	1864178	1864609	1	432	283.598	27.0668	13844	0
1_MACS_peak_9606_lociStitched	chr12	3232221	3232645	1	425	331.78	33.5384	13845	0
1_MACS_peak_14083_lociStitched	chr17	8038411	8038841	1	431	287.369	25.327	13846	0
1_MACS_peak_4416_lociStitched	chr1	30675430	30675851	1	422	358.5657	44.7523	13847	0
1_MACS_peak_6919_lociStitched	chr10	135163961	135164390	1	430	317.2884	49.8069	13848	0
1_MACS_peak_4120_lociStitched	chr1	29627304	29627732	1	429	311.6268	38.2204	13849	0
1_MACS_peak_20407_lociStitched	chr19	40398931	40399362	1	432	281.5292	27.8426	13850	0
1_MACS_peak_965_lociStitched	chr1	4520170	4520593	1	424	342.8415	40.6926	13851	0
1_MACS_peak_33084_lociStitched	chr7	151497263	151497696	1	434	279.718	40.0525	13852	0
1_MACS_peak_19219_lociStitched	chr19	15995592	15996016	1	425	316.8552	20.8608	13853	0
1_MACS_peak_30756_lociStitched	chr5	172726680	172727105	1	426	323.8925	33.83	13854	0
1_MACS_peak_18507_lociStitched	chr19	9197469	9197892	1	424	343.3914	42.1308	13855	0
1_MACS_peak_8266_lociStitched	chr11	68417189	68417619	1	431	282.768	23.65	13856	0
1_MACS_peak_8053_lociStitched	chr11	64652154	64652580	1	427	307.9554	24.9636	13857	0
1_MACS_peak_24026_lociStitched	chr20	56769074	56769506	1	433	262.6992	19.2672	13858	0
1_MACS_peak_10053_lociStitched	chr12	53204207	53204634	1	428	298.046	22.2894	13859	0
1_MACS_peak_31220_lociStitched	chr6	30950478	30950900	1	423	354.9864	50.7666	13860	0
1_MACS_peak_21948_lociStitched	chr19	54825226	54825655	1	430	297.3828	35.0493	13861	0
1_MACS_peak_15367_lociStitched	chr17	60771370	60771793	1	424	336.5811	38.4084	13862	0
1_MACS_peak_32157_lociStitched	chr7	5163855	5164279	1	425	327.54	35.8704	13863	0
1_MACS_peak_22387_lociStitched	chr2	23608742	23609165	1	424	300.4146	3.2148	13864	0
1_MACS_peak_10659_lociStitched	chr14	104556494	104556921	1	428	302.6149	29.1641	13865	0
1_MACS_peak_31167_lociStitched	chr6	28175835	28176263	1	429	320.144	53.1576	13866	0
1_MACS_peak_23882_lociStitched	chr20	56418490	56418916	1	427	297.8592	18.6588	13867	0
1_MACS_peak_4368_lociStitched	chr1	30537917	30538349	1	433	254.1456	14.6016	13868	0
1_MACS_peak_20479_lociStitched	chr19	41372753	41373186	1	434	303.5763	71.7914	13869	0
1_MACS_peak_22301_lociStitched	chr2	521944	522371	1	428	321.6164	49.7455	13870	0
1_MACS_peak_12384_lociStitched	chr16	29641225	29641655	1	431	299.925	48.805	13871	0
1_MACS_peak_6854_lociStitched	chr10	134972389	134972819	1	431	251.12	0	13872	0
1_MACS_peak_26856_lociStitched	chr22	37935263	37935697	1	435	266.8666	45.0926	13873	0
1_MACS_peak_542_lociStitched	chr1	2953205	2953619	1	415	364.4442	23.6808	13874	0
1_MACS_peak_28892_lociStitched	chr3	128292917	128293344	1	428	310.8987	41.3336	13875	0
1_MACS_peak_30482_lociStitched	chr5	1387960	1388376	1	417	355.5136	25.4592	13876	0
1_MACS_peak_6275_lociStitched	chr10	102374982	102375400	1	419	329.5512	9.9484	13877	0
1_MACS_peak_12939_lociStitched	chr16	85545759	85546185	1	427	289.8504	15.4212	13878	0
1_MACS_peak_4959_lociStitched	chr1	37791661	37792074	1	414	372.526	28.5383	13879	0
1_MACS_peak_28051_lociStitched	chr22	47689033	47689453	1	421	316.302	7.854	13880	0
1_MACS_peak_3039_lociStitched	chr1	18681855	18682262	1	408	382.7835	11.803	13881	0
1_MACS_peak_17040_lociStitched	chr18	12916115	12916541	1	427	296.0274	22.1094	13882	0
1_MACS_peak_31295_lociStitched	chr6	32225449	32225872	1	424	320.4648	28.8063	13883	0
1_MACS_peak_5536_lociStitched	chr1	204158888	204159318	1	431	305.945	58.523	13884	0
1_MACS_peak_11522_lociStitched	chr15	89438619	89439050	1	432	267.3062	27.1099	13885	0
1_MACS_peak_12008_lociStitched	chr16	3163381	3163810	1	430	295.7955	42.2136	13886	0
1_MACS_peak_26017_lociStitched	chr22	20632018	20632456	1	439	238.0968	56.721	13887	0
1_MACS_peak_5511_lociStitched	chr1	202661028	202661452	1	425	334.96	51.9824	13888	0
1_MACS_peak_33114_lociStitched	chr7	151575057	151575480	1	424	341.361	52.7904	13889	0
1_MACS_peak_35123_lociStitched	chr8	144137292	144137728	1	437	270.7996	73.4224	13890	0
1_MACS_peak_33839_lociStitched	chr7	158344586	158345023	1	438	239.3012	52.0467	13891	0
1_MACS_peak_18539_lociStitched	chr19	10057373	10057797	1	425	300.3192	19.504	13892	0
1_MACS_peak_30919_lociStitched	chr5	177011242	177011666	1	425	321.9856	41.552	13893	0
1_MACS_peak_28271_lociStitched	chr22	50984393	50984818	1	426	333.3275	58.9475	13894	0
1_MACS_peak_9416_lociStitched	chr11	119970661	119971096	1	436	238.1625	35.0175	13895	0
1_MACS_peak_16714_lociStitched	chr17	78055297	78055711	1	415	377.6094	43.4286	13896	0
1_MACS_peak_24044_lociStitched	chr20	56800412	56800838	1	427	289.3392	21.513	13897	0
1_MACS_peak_33430_lociStitched	chr7	155864615	155865052	1	438	268.4054	83.7292	13898	0
1_MACS_peak_36602_lociStitched	chr9	136437652	136438075	1	424	316.7001	31.302	13899	0
1_MACS_peak_3386_lociStitched	chr1	20605397	20605813	1	417	362.96	39.6864	13900	0
1_MACS_peak_15427_lociStitched	chr17	71344142	71344559	1	418	330.681	12.5517	13901	0
1_MACS_peak_33555_lociStitched	chr7	157368221	157368648	1	428	336.6041	77.1162	13902	0
1_MACS_peak_23004_lociStitched	chr2	241846592	241847006	1	415	374.9598	43.0146	13903	0
1_MACS_peak_30727_lociStitched	chr5	168728195	168728623	1	429	281.624	29.532	13904	0
1_MACS_peak_10160_lociStitched	chr12	54502640	54503069	1	430	269.1546	24.1098	13905	0
1_MACS_peak_6576_lociStitched	chr10	126791982	126792411	1	430	273.6591	29.0862	13906	0
1_MACS_peak_6629_lociStitched	chr10	133926025	133926442	1	418	322.4661	7.1724	13907	0
1_MACS_peak_12579_lociStitched	chr16	57449581	57449999	1	419	338.8726	28.8838	13908	0
1_MACS_peak_35397_lociStitched	chr8	145842597	145843019	1	423	299.3668	11.9426	13909	0
1_MACS_peak_31746_lociStitched	chr6	170598333	170598749	1	417	333.6736	13.6032	13910	0
1_MACS_peak_11877_lociStitched	chr16	2072384	2072816	1	433	273.024	52.4016	13911	0
1_MACS_peak_5714_lociStitched	chr1	234938996	234939410	1	415	355.0878	25.5438	13912	0
1_MACS_peak_36484_lociStitched	chr9	136088266	136088685	1	420	367.8401	64.6098	13913	0
1_MACS_peak_7373_lociStitched	chr11	2145861	2146283	1	423	318.3568	32.1564	13914	0
1_MACS_peak_5004_lociStitched	chr1	40136761	40137178	1	418	364.9584	51.3744	13915	0
1_MACS_peak_35816_lociStitched	chr9	132236673	132237107	1	435	245.644	43.3566	13916	0
1_MACS_peak_37989_lociStitched	chrX	153499788	153500215	1	428	268.583	14.1764	13917	0
1_MACS_peak_27429_lociStitched	chr22	44853657	44854082	1	426	281.2225	14.025	13918	0
1_MACS_peak_24351_lociStitched	chr20	58207916	58208341	1	426	288.83	21.8875	13919	0
1_MACS_peak_19039_lociStitched	chr19	14789920	14790346	1	427	293.9826	33.9096	13920	0
1_MACS_peak_11195_lociStitched	chr15	74508496	74508921	1	426	335.4525	69.2325	13921	0
1_MACS_peak_9267_lociStitched	chr11	117750679	117751100	1	422	309.2245	18.9871	13922	0
1_MACS_peak_26495_lociStitched	chr22	30675266	30675690	1	425	291.4576	19.3768	13923	0
1_MACS_peak_19828_lociStitched	chr19	32529398	32529812	1	415	347.2632	20.4516	13924	0
1_MACS_peak_11713_lociStitched	chr16	1001097	1001515	1	419	338.4964	34.1506	13925	0
1_MACS_peak_23909_lociStitched	chr20	56494210	56494633	1	424	319.3227	43.992	13926	0
1_MACS_peak_8493_lociStitched	chr11	69614115	69614541	1	427	279.9672	23.6004	13927	0
1_MACS_peak_8415_lociStitched	chr11	69348606	69349025	1	420	309.0544	11.3549	13928	0
1_MACS_peak_25115_lociStitched	chr21	38101051	38101485	1	435	258.9244	63.8848	13929	0
1_MACS_peak_31758_lociStitched	chr7	444792	445210	1	419	308.0242	5.016	13930	0
1_MACS_peak_35588_lociStitched	chr9	117012783	117013200	1	418	338.8125	31.0248	13931	0
1_MACS_peak_11863_lociStitched	chr16	1983210	1983635	1	426	312.205	51.425	13932	0
1_MACS_peak_14911_lociStitched	chr17	43747140	43747558	1	419	328.0046	26.125	13933	0
1_MACS_peak_12443_lociStitched	chr16	31171555	31171979	1	425	330.932	64.7448	13934	0
1_MACS_peak_28264_lociStitched	chr22	50619715	50620141	1	427	299.8614	46.647	13935	0
1_MACS_peak_8465_lociStitched	chr11	69568610	69569029	1	420	304.8225	9.0923	13936	0
1_MACS_peak_6945_lociStitched	chr11	197218	197635	1	418	339.8967	33.2349	13937	0
1_MACS_peak_21729_lociStitched	chr19	50858004	50858422	1	419	316.5932	15.5914	13938	0
1_MACS_peak_23831_lociStitched	chr20	56210908	56211340	1	433	214.5312	6.1344	13939	0
1_MACS_peak_14666_lociStitched	chr17	41456204	41456631	1	428	310.3436	65.0321	13940	0
1_MACS_peak_33641_lociStitched	chr7	157544588	157545014	1	427	284.2698	32.2482	13941	0
1_MACS_peak_6018_lociStitched	chr10	72686375	72686791	1	417	327.0592	16.4736	13942	0
1_MACS_peak_6643_lociStitched	chr10	134183426	134183843	1	418	341.9817	36.7794	13943	0
1_MACS_peak_26327_lociStitched	chr22	26626987	26627409	1	423	287.171	10.8032	13944	0
1_MACS_peak_30708_lociStitched	chr5	149579238	149579651	1	414	358.8144	33.6595	13945	0
1_MACS_peak_20716_lociStitched	chr19	42337034	42337466	1	433	246.456	41.0832	13946	0
1_MACS_peak_16103_lociStitched	chr17	75779816	75780239	1	424	298.3419	29.1024	13947	0
1_MACS_peak_2816_lociStitched	chr1	18074063	18074485	1	423	280.7144	6.4144	13948	0
1_MACS_peak_25811_lociStitched	chr22	18894374	18894798	1	425	310.0712	48.6752	13949	0
1_MACS_peak_7861_lociStitched	chr11	62782825	62783246	1	422	318.0655	38.3531	13950	0
1_MACS_peak_1815_lociStitched	chr1	8331506	8331920	1	415	330.7032	12.42	13951	0
1_MACS_peak_18445_lociStitched	chr19	8588623	8589047	1	425	306.2552	45.1984	13952	0
1_MACS_peak_10547_lociStitched	chr14	100213805	100214224	1	420	309.5153	18.3103	13953	0
1_MACS_peak_31292_lociStitched	chr6	32220160	32220584	1	425	341.7016	81.2384	13954	0
1_MACS_peak_20467_lociStitched	chr19	41345593	41346015	1	423	308.482	35.6168	13955	0
1_MACS_peak_20522_lociStitched	chr19	41520926	41521356	1	431	266.858	49.708	13956	0
1_MACS_peak_34286_lociStitched	chr8	21911421	21911851	1	431	230.953	13.932	13957	0
1_MACS_peak_6313_lociStitched	chr10	102473886	102474299	1	414	338.7426	16.6852	13958	0
1_MACS_peak_9553_lociStitched	chr12	340316	340737	1	422	277.7758	0	13959	0
1_MACS_peak_17422_lociStitched	chr19	3021031	3021459	1	429	286.8884	55.426	13960	0
1_MACS_peak_11568_lociStitched	chr15	102065101	102065518	1	418	327.4284	27.4803	13961	0
1_MACS_peak_13733_lociStitched	chr17	2865466	2865880	1	415	342.8748	27.1998	13962	0
1_MACS_peak_37710_lociStitched	chr9	140861787	140862194	1	408	371.3875	22.2629	13963	0
1_MACS_peak_33721_lociStitched	chr7	157920476	157920903	1	428	265.6794	29.2068	13964	0
1_MACS_peak_35345_lociStitched	chr8	145107227	145107659	1	433	240.84	44.28	13965	0
1_MACS_peak_10542_lociStitched	chr14	100196816	100197242	1	427	270.6378	27.9882	13966	0
1_MACS_peak_8812_lociStitched	chr11	70576111	70576527	1	417	327.5584	24.2112	13967	0
1_MACS_peak_27022_lociStitched	chr22	41761973	41762393	1	421	306.306	25.704	13968	0
1_MACS_peak_27167_lociStitched	chr22	43632011	43632437	1	427	264.5034	23.0892	13969	0
1_MACS_peak_14569_lociStitched	chr17	37387438	37387857	1	420	300.5068	15.4192	13970	0
1_MACS_peak_11488_lociStitched	chr15	82621528	82621959	1	432	232.309	30.2562	13971	0
1_MACS_peak_14698_lociStitched	chr17	41635552	41635978	1	427	254.2794	14.3988	13972	0
1_MACS_peak_9587_lociStitched	chr12	2163599	2164023	1	425	291.2456	38.584	13973	0
1_MACS_peak_35473_lociStitched	chr9	35674979	35675408	1	430	263.3202	46.6323	13974	0
1_MACS_peak_3517_lociStitched	chr1	20848185	20848616	1	432	244.7649	44.4361	13975	0
1_MACS_peak_2764_lociStitched	chr1	17990344	17990767	1	424	266.3631	7.4448	13976	0
1_MACS_peak_30217_lociStitched	chr4	8842877	8843300	1	424	294.1542	36.7587	13977	0
1_MACS_peak_35378_lociStitched	chr8	145774125	145774545	1	421	305.634	29.862	13978	0
1_MACS_peak_29063_lociStitched	chr3	197950333	197950767	1	435	212.226	42.532	13979	0
1_MACS_peak_32124_lociStitched	chr7	4907875	4908291	1	417	312.5824	13.8528	13980	0
1_MACS_peak_9108_lociStitched	chr11	75905921	75906333	1	413	352.672	33.2896	13981	0
1_MACS_peak_8216_lociStitched	chr11	66812075	66812494	1	420	315.7584	35.1122	13982	0
1_MACS_peak_6371_lociStitched	chr10	102647432	102647860	1	429	282.3944	62.2312	13983	0
1_MACS_peak_32733_lociStitched	chr7	100944980	100945405	1	426	273.7425	31.705	13984	0
1_MACS_peak_15580_lociStitched	chr17	71945613	71946022	1	410	351.74	19.0185	13985	0
1_MACS_peak_34117_lociStitched	chr8	7192417	7192848	1	432	208.8195	15.2143	13986	0
1_MACS_peak_24395_lociStitched	chr20	59864898	59865328	1	431	230.308	28.982	13987	0
1_MACS_peak_33911_lociStitched	chr8	751868	752297	1	430	258.9015	49.9356	13988	0
1_MACS_peak_15301_lociStitched	chr17	55961775	55962203	1	429	260.0528	43.2708	13989	0
1_MACS_peak_30371_lociStitched	chr4	190942346	190942779	1	434	250.0142	76.9008	13990	0
1_MACS_peak_8471_lociStitched	chr11	69582012	69582427	1	416	337.478	37.0595	13991	0
1_MACS_peak_16074_lociStitched	chr17	75066670	75067103	1	434	220.4403	48.0197	13992	0
1_MACS_peak_4314_lociStitched	chr1	30300144	30300561	1	418	318.171	29.607	13993	0
1_MACS_peak_5211_lociStitched	chr1	154545437	154545863	1	427	301.0542	70.6734	13994	0
1_MACS_peak_4557_lociStitched	chr1	31072642	31073066	1	425	305.916	61.904	13995	0
1_MACS_peak_11030_lociStitched	chr15	52889259	52889640	1	382	480.6315	37.5666	13996	0
1_MACS_peak_11460_lociStitched	chr15	79025560	79025994	1	435	221.2532	63.364	13997	0
1_MACS_peak_3064_lociStitched	chr1	18757369	18757788	1	420	316.1355	42.1933	13998	0
1_MACS_peak_12039_lociStitched	chr16	3304105	3304532	1	428	240.1875	21.5635	13999	0
1_MACS_peak_7027_lociStitched	chr11	549224	549641	1	418	291.7332	6.9222	14000	0
1_MACS_peak_18051_lociStitched	chr19	6131879	6132310	1	432	264.8495	80.2091	14001	0
1_MACS_peak_12328_lociStitched	chr16	29204851	29205272	1	422	283.5435	23.2392	14002	0
1_MACS_peak_1424_lociStitched	chr1	7162292	7162697	1	406	374.139	27.9045	14003	0
1_MACS_peak_23759_lociStitched	chr20	55673681	55674100	1	420	310.5628	38.1709	14004	0
1_MACS_peak_34327_lociStitched	chr8	22586504	22586911	1	408	355.5959	18.9255	14005	0
1_MACS_peak_14459_lociStitched	chr17	34815127	34815557	1	431	211.13	18.447	14006	0
1_MACS_peak_28902_lociStitched	chr3	133973275	133973705	1	431	256.495	64.199	14007	0
1_MACS_peak_33914_lociStitched	chr8	1156289	1156712	1	424	326.3445	80.5392	14008	0
1_MACS_peak_13225_lociStitched	chr16	88470855	88471270	1	416	301.539	6.9305	14009	0
1_MACS_peak_19251_lociStitched	chr19	16395017	16395439	1	423	282.2336	30.4684	14010	0
1_MACS_peak_18111_lociStitched	chr19	6399416	6399815	1	400	403.0698	31.6008	14011	0
1_MACS_peak_24196_lociStitched	chr20	57794744	57795169	1	426	268.855	38.5475	14012	0
1_MACS_peak_21907_lociStitched	chr19	54747000	54747419	1	420	279.3892	9.5532	14013	0
1_MACS_peak_30345_lociStitched	chr4	86580839	86581257	1	419	308.1496	33.2728	14014	0
1_MACS_peak_14678_lociStitched	chr17	41494458	41494881	1	424	259.722	17.4276	14015	0
1_MACS_peak_11366_lociStitched	chr15	78009083	78009487	1	405	379.0732	31.7544	14016	0
1_MACS_peak_29858_lociStitched	chr4	7893748	7894169	1	422	260.3885	5.5993	14017	0
1_MACS_peak_5068_lociStitched	chr1	47699286	47699697	1	412	366.0366	53.3478	14018	0
1_MACS_peak_35348_lociStitched	chr8	145111891	145112299	1	409	334.8456	7.4664	14019	0
1_MACS_peak_25208_lociStitched	chr21	43198056	43198474	1	419	308.3586	35.4882	14020	0
1_MACS_peak_25351_lociStitched	chr21	44501470	44501892	1	423	323.463	77.1838	14021	0
1_MACS_peak_30479_lociStitched	chr5	1243265	1243692	1	428	277.123	67.8503	14022	0
1_MACS_peak_18529_lociStitched	chr19	10036491	10036909	1	419	326.2908	54.8416	14023	0
1_MACS_peak_37340_lociStitched	chr9	138561471	138561889	1	419	290.3846	19.9386	14024	0
1_MACS_peak_26946_lociStitched	chr22	39946958	39947371	1	414	301.3248	3.6757	14025	0
1_MACS_peak_10933_lociStitched	chr15	22510018	22510430	1	413	367.71	65.508	14026	0
1_MACS_peak_29991_lociStitched	chr4	8162259	8162665	1	407	357.1988	24.8472	14027	0
1_MACS_peak_2492_lociStitched	chr1	17405193	17405610	1	418	283.56	10.842	14028	0
1_MACS_peak_14475_lociStitched	chr17	35019114	35019525	1	412	344.7879	38.4285	14029	0
1_MACS_peak_3499_lociStitched	chr1	20791360	20791770	1	411	337.635	26.076	14030	0
1_MACS_peak_33673_lociStitched	chr7	157627321	157627738	1	418	300.8655	29.0649	14031	0
1_MACS_peak_14828_lociStitched	chr17	42387115	42387533	1	419	285.076	19.5206	14032	0
1_MACS_peak_8543_lociStitched	chr11	69777468	69777877	1	410	350.2676	34.4787	14033	0
1_MACS_peak_10532_lociStitched	chr14	74987378	74987802	1	425	239.5176	15.1792	14034	0
1_MACS_peak_12300_lociStitched	chr16	29158345	29158766	1	422	268.5138	23.576	14035	0
1_MACS_peak_3054_lociStitched	chr1	18724459	18724870	1	412	314.5383	10.4394	14036	0
1_MACS_peak_23327_lociStitched	chr20	31879323	31879735	1	413	349.582	50.9232	14037	0
1_MACS_peak_10836_lociStitched	chr14	105567012	105567434	1	423	266.9572	31.0592	14038	0
1_MACS_peak_29759_lociStitched	chr4	7625717	7626135	1	419	284.1564	21.7778	14039	0
1_MACS_peak_19709_lociStitched	chr19	19352106	19352523	1	418	297.8631	29.2734	14040	0
1_MACS_peak_4355_lociStitched	chr1	30456434	30456853	1	420	275.8696	20.6148	14041	0
1_MACS_peak_28038_lociStitched	chr22	46965272	46965685	1	414	319.9924	28.7448	14042	0
1_MACS_peak_3086_lociStitched	chr1	18853638	18854057	1	420	308.1745	53.5482	14043	0
1_MACS_peak_10922_lociStitched	chr14	106128327	106128747	1	421	269.598	21.63	14044	0
1_MACS_peak_28176_lociStitched	chr22	50344501	50344922	1	422	268.3033	27.3229	14045	0
1_MACS_peak_20461_lociStitched	chr19	41152364	41152786	1	423	288.015	54.86	14046	0
1_MACS_peak_9450_lociStitched	chr11	124745199	124745618	1	420	275.8696	22.3327	14047	0
1_MACS_peak_5410_lociStitched	chr1	199914328	199914748	1	421	304.542	57.666	14048	0
1_MACS_peak_20517_lociStitched	chr19	41493842	41494268	1	427	242.607	40.896	14049	0
1_MACS_peak_10915_lociStitched	chr14	106100876	106101299	1	424	262.4715	37.3509	14050	0
1_MACS_peak_9500_lociStitched	chr11	134714208	134714621	1	414	289.4304	0.1652	14051	0
1_MACS_peak_32216_lociStitched	chr7	5646728	5647141	1	414	320.6532	31.4706	14052	0
1_MACS_peak_12685_lociStitched	chr16	84848442	84848855	1	414	290.9998	2.1889	14053	0
1_MACS_peak_30674_lociStitched	chr5	139142063	139142484	1	422	259.5044	21.05	14054	0
1_MACS_peak_22708_lociStitched	chr2	171569935	171570344	1	410	367.7728	57.7099	14055	0
1_MACS_peak_33266_lociStitched	chr7	155231151	155231572	1	422	267.5455	29.6384	14056	0
1_MACS_peak_34232_lociStitched	chr8	10588873	10589293	1	421	287.742	43.008	14057	0
1_MACS_peak_15857_lociStitched	chr17	72620523	72620939	1	417	299.6448	29.6608	14058	0
1_MACS_peak_36601_lociStitched	chr9	136436361	136436769	1	409	350.0232	35.5776	14059	0
1_MACS_peak_137_lociStitched	chr1	1380531	1380952	1	422	263.8407	27.1124	14060	0
1_MACS_peak_27010_lociStitched	chr22	40108693	40109114	1	422	278.5757	42.1	14061	0
1_MACS_peak_5869_lociStitched	chr10	71175619	71176042	1	424	286.0749	64.2114	14062	0
1_MACS_peak_13111_lociStitched	chr16	87694522	87694939	1	418	281.2248	18.5982	14063	0
1_MACS_peak_23023_lociStitched	chr2	241912458	241912873	1	416	282.117	7.719	14064	0
1_MACS_peak_4855_lociStitched	chr1	37425963	37426383	1	421	272.706	30.534	14065	0
1_MACS_peak_20830_lociStitched	chr19	45098331	45098746	1	416	314.487	41.2925	14066	0
1_MACS_peak_10366_lociStitched	chr13	113598346	113598757	1	412	334.2663	38.4285	14067	0
1_MACS_peak_14424_lociStitched	chr17	31255503	31255925	1	423	278.3934	52.2014	14068	0
1_MACS_peak_26576_lociStitched	chr22	35988282	35988691	1	410	328.0998	22.5768	14069	0
