GENE_ID	locusLine	bin_1_MM.1S.jin.bam
1_MACS_peak_29066_lociStitched	chr7(.):116750304-116751327	0.9389
1_MACS_peak_29067_lociStitched	chr7(.):116987260-116988729	1.4229
1_MACS_peak_29068_lociStitched	chr7(.):117413104-117414762	1.3296
1_MACS_peak_29069_lociStitched	chr7(.):117420596-117422042	1.2029
1_MACS_peak_29070_lociStitched	chr7(.):117513148-117513654	0.851
1_MACS_peak_29071_lociStitched	chr7(.):117823195-117824978	2.572
1_MACS_peak_29072_lociStitched	chr7(.):119703587-119705547	1.483
2_MACS_peak_29073_lociStitched	chr7(.):119872679-119874263	1.3454
1_MACS_peak_29075_lociStitched	chr7(.):120497678-120498303	1.4977
2_MACS_peak_29076_lociStitched	chr7(.):120589538-120591745	2.7493
3_MACS_peak_29078_lociStitched	chr7(.):120629113-120632099	0.901
2_MACS_peak_29081_lociStitched	chr7(.):120637034-120638850	0.9581
1_MACS_peak_29083_lociStitched	chr7(.):120778082-120778533	1.3947
1_MACS_peak_29084_lociStitched	chr7(.):120818749-120819486	1.0397
2_MACS_peak_29085_lociStitched	chr7(.):120918279-120920169	0.7791
1_MACS_peak_29087_lociStitched	chr7(.):120953623-120953912	0.8263
1_MACS_peak_29088_lociStitched	chr7(.):121012409-121013660	1.3847
2_MACS_peak_29089_lociStitched	chr7(.):121035506-121036973	2.3852
2_MACS_peak_29091_lociStitched	chr7(.):121073395-121074613	0.8573
1_MACS_peak_29093_lociStitched	chr7(.):121078214-121079037	1.0439
1_MACS_peak_29094_lociStitched	chr7(.):121080849-121081404	0.9905
1_MACS_peak_29095_lociStitched	chr7(.):121169491-121172052	1.5445
2_MACS_peak_29096_lociStitched	chr7(.):121184299-121187039	1.3381
2_MACS_peak_29098_lociStitched	chr7(.):121553873-121555281	0.8074
1_MACS_peak_29100_lociStitched	chr7(.):121783787-121784990	0.9601
2_MACS_peak_29101_lociStitched	chr7(.):121851058-121853107	1.2913
1_MACS_peak_29103_lociStitched	chr7(.):121912626-121913348	0.7512
3_MACS_peak_29104_lociStitched	chr7(.):121944927-121947582	1.003
1_MACS_peak_29107_lociStitched	chr7(.):121948608-121951192	2.1914
3_MACS_peak_29108_lociStitched	chr7(.):121978087-121982046	1.2347
1_MACS_peak_29111_lociStitched	chr7(.):122525626-122527647	2.1472
1_MACS_peak_29112_lociStitched	chr7(.):122824573-122825195	0.8567
2_MACS_peak_29113_lociStitched	chr7(.):122829164-122832469	1.5827
1_MACS_peak_29115_lociStitched	chr7(.):122882314-122883013	0.6945
1_MACS_peak_29116_lociStitched	chr7(.):123172632-123173304	1.2409
1_MACS_peak_29117_lociStitched	chr7(.):123174819-123175223	0.6064
1_MACS_peak_29118_lociStitched	chr7(.):123197468-123198007	1.179
1_MACS_peak_29119_lociStitched	chr7(.):123387645-123390135	2.7155
1_MACS_peak_29120_lociStitched	chr7(.):123612458-123613051	1.0737
2_MACS_peak_29121_lociStitched	chr7(.):123614410-123616460	1.3636
2_MACS_peak_29123_lociStitched	chr7(.):123634615-123635807	0.6557
2_MACS_peak_29125_lociStitched	chr7(.):123699079-123700324	0.8862
1_MACS_peak_29127_lociStitched	chr7(.):123903670-123904299	0.5495
1_MACS_peak_29128_lociStitched	chr7(.):124040216-124040708	1.0717
1_MACS_peak_29129_lociStitched	chr7(.):124051736-124054064	1.2954
1_MACS_peak_29130_lociStitched	chr7(.):124404399-124406098	1.2107
1_MACS_peak_29131_lociStitched	chr7(.):124439554-124440065	1.2925
2_MACS_peak_29132_lociStitched	chr7(.):124553768-124555851	0.7677
1_MACS_peak_29134_lociStitched	chr7(.):124569207-124570338	1.2647
2_MACS_peak_29135_lociStitched	chr7(.):124884519-124886167	0.9064
1_MACS_peak_29137_lociStitched	chr7(.):125053114-125054251	0.8553
1_MACS_peak_29138_lociStitched	chr7(.):125207790-125208143	0.6939
1_MACS_peak_29139_lociStitched	chr7(.):125517948-125519792	0.9186
1_MACS_peak_29140_lociStitched	chr7(.):126010630-126011297	1.3811
1_MACS_peak_29141_lociStitched	chr7(.):126051196-126051855	1.2191
2_MACS_peak_29142_lociStitched	chr7(.):126089872-126091260	1.2656
1_MACS_peak_29144_lociStitched	chr7(.):126340465-126342283	1.4404
1_MACS_peak_29145_lociStitched	chr7(.):126359492-126360514	0.8227
2_MACS_peak_29146_lociStitched	chr7(.):126417769-126419085	0.7319
1_MACS_peak_29148_lociStitched	chr7(.):127031415-127033431	3.3002
1_MACS_peak_29149_lociStitched	chr7(.):127224832-127225835	1.8788
2_MACS_peak_29150_lociStitched	chr7(.):127227893-127229209	2.0578
1_MACS_peak_29152_lociStitched	chr7(.):127291129-127292964	2.3939
1_MACS_peak_29153_lociStitched	chr7(.):127496243-127496876	0.9168
1_MACS_peak_29154_lociStitched	chr7(.):127568601-127569156	0.602
1_MACS_peak_29155_lociStitched	chr7(.):127589675-127590156	0.7588
2_MACS_peak_29156_lociStitched	chr7(.):127747196-127751858	1.2488
1_MACS_peak_29158_lociStitched	chr7(.):127752365-127752837	0.5758
2_MACS_peak_29159_lociStitched	chr7(.):127775449-127776511	0.8843
1_MACS_peak_29161_lociStitched	chr7(.):127876652-127877718	1.373
1_MACS_peak_29162_lociStitched	chr7(.):127983379-127984040	1.7645
1_MACS_peak_29163_lociStitched	chr7(.):128045006-128046075	1.7695
1_MACS_peak_29164_lociStitched	chr7(.):128049808-128050145	0.7839
1_MACS_peak_29165_lociStitched	chr7(.):128095316-128096430	1.2931
1_MACS_peak_29166_lociStitched	chr7(.):128116178-128118003	2.5618
1_MACS_peak_29167_lociStitched	chr7(.):128145169-128148950	2.4432
1_MACS_peak_29168_lociStitched	chr7(.):128162980-128163933	0.7262
1_MACS_peak_29169_lociStitched	chr7(.):128170423-128172720	4.3612
1_MACS_peak_29170_lociStitched	chr7(.):128177048-128177418	0.6603
1_MACS_peak_29171_lociStitched	chr7(.):128378695-128380037	1.9043
1_MACS_peak_29172_lociStitched	chr7(.):128431219-128431895	0.8557
1_MACS_peak_29173_lociStitched	chr7(.):128452277-128453345	0.8316
1_MACS_peak_29174_lociStitched	chr7(.):128502910-128503774	1.5809
2_MACS_peak_29175_lociStitched	chr7(.):128509206-128510294	0.8931
1_MACS_peak_29177_lociStitched	chr7(.):128523719-128524362	0.9429
1_MACS_peak_29178_lociStitched	chr7(.):128572828-128574065	1.3951
1_MACS_peak_29179_lociStitched	chr7(.):128577459-128581938	1.6907
1_MACS_peak_29180_lociStitched	chr7(.):128594112-128595968	1.2638
1_MACS_peak_29181_lociStitched	chr7(.):128694126-128695695	2.3977
2_MACS_peak_29182_lociStitched	chr7(.):128712066-128713429	1.3781
1_MACS_peak_29184_lociStitched	chr7(.):128732093-128732642	1.0477
1_MACS_peak_29185_lociStitched	chr7(.):128734576-128736349	1.9839
1_MACS_peak_29186_lociStitched	chr7(.):128750100-128751330	1.5032
1_MACS_peak_29187_lociStitched	chr7(.):128761297-128764443	3.0492
1_MACS_peak_29188_lociStitched	chr7(.):128774890-128775472	1.1637
1_MACS_peak_29189_lociStitched	chr7(.):128784635-128785192	0.8863
1_MACS_peak_29190_lociStitched	chr7(.):128864026-128865751	1.4053
1_MACS_peak_29191_lociStitched	chr7(.):128878118-128878938	0.9082
1_MACS_peak_29192_lociStitched	chr7(.):128899308-128899914	0.9558
2_MACS_peak_29193_lociStitched	chr7(.):128983649-128985115	0.9419
1_MACS_peak_29195_lociStitched	chr7(.):129008112-129008659	0.9181
1_MACS_peak_29196_lociStitched	chr7(.):129074127-129075197	1.697
1_MACS_peak_29197_lociStitched	chr7(.):129142353-129142947	1.5111
1_MACS_peak_29198_lociStitched	chr7(.):129250634-129252970	2.8402
1_MACS_peak_29199_lociStitched	chr7(.):129359326-129360842	1.2846
1_MACS_peak_29200_lociStitched	chr7(.):129419039-129420140	0.9213
1_MACS_peak_29201_lociStitched	chr7(.):129588773-129592925	4.2687
1_MACS_peak_29202_lociStitched	chr7(.):129621450-129622140	0.7692
1_MACS_peak_29203_lociStitched	chr7(.):129650290-129650730	0.9657
2_MACS_peak_29204_lociStitched	chr7(.):129651556-129652772	0.8741
1_MACS_peak_29206_lociStitched	chr7(.):129675340-129675766	0.6999
1_MACS_peak_29207_lociStitched	chr7(.):129690736-129691308	0.911
1_MACS_peak_29208_lociStitched	chr7(.):129710289-129710960	1.5351
2_MACS_peak_29209_lociStitched	chr7(.):129752902-129754199	0.8374
1_MACS_peak_29211_lociStitched	chr7(.):129844570-129845645	2.3336
1_MACS_peak_29212_lociStitched	chr7(.):129863155-129863758	0.7422
1_MACS_peak_29213_lociStitched	chr7(.):130080334-130081468	1.9638
1_MACS_peak_29214_lociStitched	chr7(.):130126032-130126606	1.2817
1_MACS_peak_29215_lociStitched	chr7(.):130353243-130353906	1.3381
1_MACS_peak_29216_lociStitched	chr7(.):130597348-130599146	0.9002
2_MACS_peak_29217_lociStitched	chr7(.):130644598-130646475	1.1809
3_MACS_peak_29219_lociStitched	chr7(.):130741487-130743629	0.9016
1_MACS_peak_29222_lociStitched	chr7(.):130790792-130795903	3.1329
2_MACS_peak_29223_lociStitched	chr7(.):130808335-130809935	0.9891
1_MACS_peak_29225_lociStitched	chr7(.):130903840-130905149	1.2162
1_MACS_peak_29226_lociStitched	chr7(.):130910228-130911456	1.5351
1_MACS_peak_29227_lociStitched	chr7(.):130915690-130916962	1.3969
1_MACS_peak_29228_lociStitched	chr7(.):131012088-131013387	2.8391
1_MACS_peak_29229_lociStitched	chr7(.):131186364-131187127	1.0845
1_MACS_peak_29230_lociStitched	chr7(.):131206699-131208086	1.1904
2_MACS_peak_29231_lociStitched	chr7(.):131240747-131241984	1.5371
2_MACS_peak_29233_lociStitched	chr7(.):131762220-131764797	1.1472
2_MACS_peak_29235_lociStitched	chr7(.):132053016-132054087	0.7857
1_MACS_peak_29237_lociStitched	chr7(.):132124463-132124906	0.8139
2_MACS_peak_29238_lociStitched	chr7(.):132195478-132197376	1.0562
1_MACS_peak_29240_lociStitched	chr7(.):132351569-132351928	0.6463
1_MACS_peak_29241_lociStitched	chr7(.):132590565-132591055	1.256
2_MACS_peak_29242_lociStitched	chr7(.):132687849-132689089	0.7909
1_MACS_peak_29244_lociStitched	chr7(.):132765951-132766996	2.5549
1_MACS_peak_29245_lociStitched	chr7(.):132937783-132938598	3.1621
1_MACS_peak_29246_lociStitched	chr7(.):133755623-133757487	1.31
1_MACS_peak_29247_lociStitched	chr7(.):133930516-133931198	0.7464
1_MACS_peak_29248_lociStitched	chr7(.):134000993-134001793	1.9863
1_MACS_peak_29249_lociStitched	chr7(.):134142958-134143923	3.0036
2_MACS_peak_29250_lociStitched	chr7(.):134330795-134332123	1.0796
1_MACS_peak_29252_lociStitched	chr7(.):134670806-134672024	2.7492
5_MACS_peak_29253_lociStitched	chr7(.):134675984-134682318	1.5772
1_MACS_peak_29258_lociStitched	chr7(.):134831678-134833866	2.4779
2_MACS_peak_29259_lociStitched	chr7(.):134843365-134846987	1.6186
1_MACS_peak_29261_lociStitched	chr7(.):134853908-134856967	2.4716
2_MACS_peak_29262_lociStitched	chr7(.):134895603-134896876	1.795
1_MACS_peak_29264_lociStitched	chr7(.):135193681-135194940	1.9422
1_MACS_peak_29265_lociStitched	chr7(.):135242316-135243529	3.477
1_MACS_peak_29266_lociStitched	chr7(.):135346752-135347732	1.7085
1_MACS_peak_29267_lociStitched	chr7(.):135661111-135662243	2.0633
1_MACS_peak_29268_lociStitched	chr7(.):135678819-135679551	1.0432
2_MACS_peak_29269_lociStitched	chr7(.):136036936-136039115	1.072
3_MACS_peak_29271_lociStitched	chr7(.):136043365-136046373	0.9948
1_MACS_peak_29274_lociStitched	chr7(.):137424986-137427461	1.3138
5_MACS_peak_29275_lociStitched	chr7(.):137433837-137438385	1.1973
1_MACS_peak_29280_lociStitched	chr7(.):137583916-137584487	1.059
2_MACS_peak_29281_lociStitched	chr7(.):137619204-137620607	0.9158
1_MACS_peak_29283_lociStitched	chr7(.):137664575-137667828	1.448
2_MACS_peak_29284_lociStitched	chr7(.):137669846-137672084	1.0866
1_MACS_peak_29286_lociStitched	chr7(.):137672613-137673163	0.5955
1_MACS_peak_29287_lociStitched	chr7(.):137684622-137686913	2.1865
1_MACS_peak_29288_lociStitched	chr7(.):137707868-137711823	1.699
1_MACS_peak_29289_lociStitched	chr7(.):137979610-137980182	0.7618
1_MACS_peak_29290_lociStitched	chr7(.):138144939-138146229	3.029
1_MACS_peak_29291_lociStitched	chr7(.):138194535-138195044	1.2761
1_MACS_peak_29292_lociStitched	chr7(.):138430189-138430493	0.4284
1_MACS_peak_29293_lociStitched	chr7(.):138431120-138431707	0.5131
1_MACS_peak_29294_lociStitched	chr7(.):138437547-138438612	1.0091
1_MACS_peak_29295_lociStitched	chr7(.):138571650-138571920	0.7126
2_MACS_peak_29296_lociStitched	chr7(.):138665594-138666771	0.8719
1_MACS_peak_29298_lociStitched	chr7(.):138720191-138720833	0.9519
1_MACS_peak_29299_lociStitched	chr7(.):138788712-138790161	1.3556
1_MACS_peak_29300_lociStitched	chr7(.):138791007-138791523	0.4652
1_MACS_peak_29301_lociStitched	chr7(.):138792784-138795137	2.0683
1_MACS_peak_29302_lociStitched	chr7(.):138915846-138916488	1.7124
1_MACS_peak_29303_lociStitched	chr7(.):139024513-139027047	2.3559
1_MACS_peak_29304_lociStitched	chr7(.):139043183-139045764	4.0262
2_MACS_peak_29305_lociStitched	chr7(.):139179394-139180598	1.0949
2_MACS_peak_29307_lociStitched	chr7(.):139430897-139431999	0.7622
2_MACS_peak_29309_lociStitched	chr7(.):139466628-139468834	1.5953
2_MACS_peak_29311_lociStitched	chr7(.):139475707-139478676	2.4561
1_MACS_peak_29313_lociStitched	chr7(.):139496913-139499880	1.8275
1_MACS_peak_29314_lociStitched	chr7(.):139510517-139511018	0.6779
1_MACS_peak_29315_lociStitched	chr7(.):139541897-139542352	0.7933
1_MACS_peak_29316_lociStitched	chr7(.):139555045-139555924	1.2729
2_MACS_peak_29317_lociStitched	chr7(.):139567054-139568619	1.2305
2_MACS_peak_29319_lociStitched	chr7(.):139598628-139599929	1.0687
1_MACS_peak_29321_lociStitched	chr7(.):139614045-139614724	0.6166
1_MACS_peak_29322_lociStitched	chr7(.):139615445-139617736	2.5518
1_MACS_peak_29323_lociStitched	chr7(.):139761959-139763323	1.3966
4_MACS_peak_29324_lociStitched	chr7(.):139875325-139877576	1.3543
1_MACS_peak_29328_lociStitched	chr7(.):139909389-139911113	1.1122
1_MACS_peak_29329_lociStitched	chr7(.):139911833-139912537	1.1797
1_MACS_peak_29330_lociStitched	chr7(.):139929978-139931245	0.8714
1_MACS_peak_29331_lociStitched	chr7(.):140059027-140059407	0.7811
1_MACS_peak_29332_lociStitched	chr7(.):140097770-140098415	1.0166
1_MACS_peak_29333_lociStitched	chr7(.):140178125-140179450	1.6135
1_MACS_peak_29334_lociStitched	chr7(.):140372575-140374206	2.2818
1_MACS_peak_29335_lociStitched	chr7(.):140396224-140397557	1.5912
1_MACS_peak_29336_lociStitched	chr7(.):140623851-140625219	3.6994
2_MACS_peak_29337_lociStitched	chr7(.):140712757-140714857	1.4685
2_MACS_peak_29339_lociStitched	chr7(.):140771142-140774864	1.7805
2_MACS_peak_29341_lociStitched	chr7(.):140876367-140877638	0.9537
2_MACS_peak_29343_lociStitched	chr7(.):140925398-140926656	0.7525
1_MACS_peak_29345_lociStitched	chr7(.):140990966-140991632	0.8311
1_MACS_peak_29346_lociStitched	chr7(.):140992894-140995757	1.45
2_MACS_peak_29347_lociStitched	chr7(.):141014712-141021900	1.55
1_MACS_peak_29349_lociStitched	chr7(.):141089797-141090543	0.7481
2_MACS_peak_29350_lociStitched	chr7(.):141092481-141093694	1.2049
2_MACS_peak_29352_lociStitched	chr7(.):141218726-141220199	1.0588
1_MACS_peak_29354_lociStitched	chr7(.):141250378-141251853	2.3473
1_MACS_peak_29355_lociStitched	chr7(.):141255796-141259463	2.106
1_MACS_peak_29356_lociStitched	chr7(.):141401288-141401958	1.1837
2_MACS_peak_29357_lociStitched	chr7(.):141437079-141438926	1.4175
4_MACS_peak_29359_lociStitched	chr7(.):141571763-141574299	1.1443
1_MACS_peak_29363_lociStitched	chr7(.):141675553-141676335	1.6033
1_MACS_peak_29364_lociStitched	chr7(.):141852029-141853301	1.2588
2_MACS_peak_29365_lociStitched	chr7(.):141877109-141878429	1.039
1_MACS_peak_29367_lociStitched	chr7(.):142111365-142111913	0.7232
1_MACS_peak_29368_lociStitched	chr7(.):142148518-142149859	0.9252
1_MACS_peak_29369_lociStitched	chr7(.):142167697-142169398	1.7327
1_MACS_peak_29370_lociStitched	chr7(.):142171559-142172222	0.9887
2_MACS_peak_29371_lociStitched	chr7(.):142188551-142192862	1.6456
1_MACS_peak_29373_lociStitched	chr7(.):142197036-142197477	1.011
2_MACS_peak_29374_lociStitched	chr7(.):142421933-142423359	0.6411
1_MACS_peak_29376_lociStitched	chr7(.):142440839-142441349	0.876
1_MACS_peak_29377_lociStitched	chr7(.):142494411-142495109	1.2631
1_MACS_peak_29378_lociStitched	chr7(.):142504106-142508644	2.5567
1_MACS_peak_29379_lociStitched	chr7(.):142510559-142511177	0.6466
1_MACS_peak_29380_lociStitched	chr7(.):142960182-142961046	1.6155
1_MACS_peak_29381_lociStitched	chr7(.):142985235-142986168	2.8353
1_MACS_peak_29382_lociStitched	chr7(.):143077649-143079020	1.1292
1_MACS_peak_29383_lociStitched	chr7(.):143184205-143184771	0.5905
2_MACS_peak_29384_lociStitched	chr7(.):143317219-143319510	2.0974
1_MACS_peak_29386_lociStitched	chr7(.):143397857-143398646	1.4048
2_MACS_peak_29387_lociStitched	chr7(.):143532384-143534532	2.0947
1_MACS_peak_29389_lociStitched	chr7(.):143598413-143599475	2.6044
1_MACS_peak_29390_lociStitched	chr7(.):144188475-144189024	1.0341
1_MACS_peak_29391_lociStitched	chr7(.):144509958-144510544	0.7147
1_MACS_peak_29392_lociStitched	chr7(.):144532431-144533436	1.0753
1_MACS_peak_29393_lociStitched	chr7(.):144779512-144780145	0.6581
1_MACS_peak_29394_lociStitched	chr7(.):146353303-146354315	0.8643
1_MACS_peak_29395_lociStitched	chr7(.):148065559-148065916	0.415
2_MACS_peak_29396_lociStitched	chr7(.):148198493-148199638	0.8286
1_MACS_peak_29398_lociStitched	chr7(.):148252651-148253024	0.7037
1_MACS_peak_29399_lociStitched	chr7(.):148260433-148263225	2.2319
1_MACS_peak_29400_lociStitched	chr7(.):148273002-148273841	0.8741
1_MACS_peak_29401_lociStitched	chr7(.):148394864-148397598	4.1635
3_MACS_peak_29402_lociStitched	chr7(.):148408304-148412979	1.2692
1_MACS_peak_29405_lociStitched	chr7(.):148469827-148470275	0.7154
1_MACS_peak_29406_lociStitched	chr7(.):148580122-148582619	4.56
1_MACS_peak_29407_lociStitched	chr7(.):148637510-148638948	2.9582
1_MACS_peak_29408_lociStitched	chr7(.):148684195-148685240	1.5792
2_MACS_peak_29409_lociStitched	chr7(.):148724521-148726612	1.5491
1_MACS_peak_29411_lociStitched	chr7(.):148762321-148763134	1.4333
1_MACS_peak_29412_lociStitched	chr7(.):148787312-148788963	1.545
2_MACS_peak_29413_lociStitched	chr7(.):148822625-148824795	2.3047
1_MACS_peak_29415_lociStitched	chr7(.):148843328-148845616	2.4558
1_MACS_peak_29416_lociStitched	chr7(.):148892462-148894227	1.5775
1_MACS_peak_29417_lociStitched	chr7(.):148935991-148937429	1.7945
1_MACS_peak_29418_lociStitched	chr7(.):148958256-148960079	1.6623
2_MACS_peak_29419_lociStitched	chr7(.):148980340-148982859	2.623
1_MACS_peak_29421_lociStitched	chr7(.):149018840-149019517	1.0747
1_MACS_peak_29422_lociStitched	chr7(.):149119109-149119574	0.7723
2_MACS_peak_29423_lociStitched	chr7(.):149156594-149158252	1.349
2_MACS_peak_29425_lociStitched	chr7(.):149194021-149195374	1.1131
1_MACS_peak_29427_lociStitched	chr7(.):149321140-149322424	2.8191
1_MACS_peak_29428_lociStitched	chr7(.):149535416-149536215	2.6327
1_MACS_peak_29429_lociStitched	chr7(.):149565174-149566755	1.0367
2_MACS_peak_29430_lociStitched	chr7(.):149570196-149571770	1.5683
1_MACS_peak_29432_lociStitched	chr7(.):149647612-149647977	0.7341
4_MACS_peak_29433_lociStitched	chr7(.):150017516-150021158	2.4083
1_MACS_peak_29437_lociStitched	chr7(.):150053212-150053693	0.6313
1_MACS_peak_29438_lociStitched	chr7(.):150064010-150068135	4.331
5_MACS_peak_29439_lociStitched	chr7(.):150069416-150084623	2.2934
1_MACS_peak_29444_lociStitched	chr7(.):150101282-150105869	3.7819
1_MACS_peak_29445_lociStitched	chr7(.):150111507-150113706	2.4406
1_MACS_peak_29446_lociStitched	chr7(.):150125401-150126441	0.9363
1_MACS_peak_29447_lociStitched	chr7(.):150129553-150133780	1.8439
1_MACS_peak_29448_lociStitched	chr7(.):150211873-150212390	0.9007
1_MACS_peak_29449_lociStitched	chr7(.):150382167-150383683	0.7866
1_MACS_peak_29450_lociStitched	chr7(.):150521577-150522207	1.8269
1_MACS_peak_29451_lociStitched	chr7(.):150593307-150595759	1.4387
1_MACS_peak_29452_lociStitched	chr7(.):150671173-150672887	1.7823
1_MACS_peak_29453_lociStitched	chr7(.):150675438-150676040	1.0679
1_MACS_peak_29454_lociStitched	chr7(.):150710386-150711004	1.0103
2_MACS_peak_29455_lociStitched	chr7(.):150724811-150726240	1.6351
2_MACS_peak_29457_lociStitched	chr7(.):150755231-150757430	1.1772
1_MACS_peak_29459_lociStitched	chr7(.):150777182-150777996	3.262
1_MACS_peak_29460_lociStitched	chr7(.):150780065-150780761	1.0204
1_MACS_peak_29461_lociStitched	chr7(.):150783826-150785123	1.5494
1_MACS_peak_29462_lociStitched	chr7(.):150923668-150924448	0.6672
1_MACS_peak_29463_lociStitched	chr7(.):150929081-150930854	2.054
1_MACS_peak_29464_lociStitched	chr7(.):151038800-151039291	1.4502
1_MACS_peak_29465_lociStitched	chr7(.):151046780-151047697	1.4275
2_MACS_peak_29466_lociStitched	chr7(.):151125965-151127765	0.9364
1_MACS_peak_29468_lociStitched	chr7(.):151145428-151145975	0.7791
1_MACS_peak_29469_lociStitched	chr7(.):151168807-151170305	1.1492
1_MACS_peak_29470_lociStitched	chr7(.):151215526-151217836	2.5691
2_MACS_peak_29471_lociStitched	chr7(.):151328709-151330624	2.2873
1_MACS_peak_29473_lociStitched	chr7(.):151722757-151723195	0.8941
1_MACS_peak_29474_lociStitched	chr7(.):151855021-151857660	2.0291
2_MACS_peak_29475_lociStitched	chr7(.):152032629-152033939	0.7171
4_MACS_peak_29477_lociStitched	chr7(.):152131376-152134354	2.1026
2_MACS_peak_29481_lociStitched	chr7(.):152160302-152162215	3.3332
2_MACS_peak_29483_lociStitched	chr7(.):152364519-152365834	0.9917
2_MACS_peak_29485_lociStitched	chr7(.):152372335-152373878	2.0883
