REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS12_jia.bam
1_MACS_peak_13093_lociStitched	chr22	30987082	30988394	1	1313	2166.3744
1_MACS_peak_1610_lociStitched	chr1	182557380	182558691	1	1312	1178.4579
1_MACS_peak_2208_lociStitched	chr10	25754586	25755897	1	1312	769.2948
1_MACS_peak_3576_lociStitched	chr11	72758595	72759906	1	1312	619.5786
1_MACS_peak_6430_lociStitched	chr15	52456642	52457953	1	1312	693.6501000000001
1_MACS_peak_11862_lociStitched	chr2	220024550	220025861	1	1312	1962.6981
1_MACS_peak_14495_lociStitched	chr3	187607223	187608534	1	1312	1238.895
1_MACS_peak_15247_lociStitched	chr4	185069199	185070510	1	1312	543.8028
2_MACS_peak_19951_lociStitched	chrX	9644857	9646168	2	1116	459.7677
1_MACS_peak_380_lociStitched	chr1	26560585	26561895	1	1311	1859.545
1_MACS_peak_3648_lociStitched	chr11	77300060	77301370	1	1311	1108.653
1_MACS_peak_5730_lociStitched	chr14	64225918	64227228	1	1311	1029.922
1_MACS_peak_8483_lociStitched	chr17	45143896	45145206	1	1311	2886.323
1_MACS_peak_11446_lociStitched	chr2	122353747	122355057	1	1311	946.082
1_MACS_peak_16671_lociStitched	chr6	38643956	38645266	1	1311	595.264
1_MACS_peak_13205_lociStitched	chr22	38291900	38293209	1	1310	944.3126000000001
1_MACS_peak_17537_lociStitched	chr7	29734339	29735648	1	1310	608.2923
1_MACS_peak_5538_lociStitched	chr14	30326411	30327719	1	1309	600.7644
1_MACS_peak_13921_lociStitched	chr3	65938876	65940184	1	1309	496.2552
1_MACS_peak_15163_lociStitched	chr4	153406872	153408180	1	1309	644.5824
1_MACS_peak_20532_lociStitched	chrX	151306017	151307325	1	1309	921.2244000000001
1_MACS_peak_11669_lociStitched	chr2	180871029	180872336	1	1308	1525.0076000000001
1_MACS_peak_14601_lociStitched	chr4	699313	700620	1	1308	1893.7123000000001
1_MACS_peak_18301_lociStitched	chr7	153119403	153120710	1	1308	602.1349
1_MACS_peak_3946_lociStitched	chr11	128626775	128628081	1	1307	615.9096000000001
1_MACS_peak_10045_lociStitched	chr19	35417647	35418953	1	1307	722.0873999999999
1_MACS_peak_12789_lociStitched	chr21	40817074	40818380	1	1307	1017.5046
1_MACS_peak_1688_lociStitched	chr1	201732810	201734115	1	1306	608.391
1_MACS_peak_3357_lociStitched	chr11	64126051	64127356	1	1306	1175.544
1_MACS_peak_5299_lociStitched	chr13	53071604	53072909	1	1306	671.031
1_MACS_peak_5618_lociStitched	chr14	50511095	50512400	1	1306	658.6335
1_MACS_peak_15231_lociStitched	chr4	174053642	174054947	1	1306	592.8615
1_MACS_peak_44_lociStitched	chr1	1565228	1566532	1	1305	897.804
1_MACS_peak_7796_lociStitched	chr17	1227072	1228376	1	1305	803.3944
1_MACS_peak_11037_lociStitched	chr2	62288310	62289614	1	1305	595.1456
1_MACS_peak_11622_lociStitched	chr2	174470700	174472004	1	1305	678.732
1_MACS_peak_16272_lociStitched	chr6	7277413	7278717	1	1305	599.188
1_MACS_peak_17732_lociStitched	chr7	72568362	72569666	1	1305	661.5192
1_MACS_peak_18114_lociStitched	chr7	128523391	128524695	1	1305	1419.5344
1_MACS_peak_1186_lociStitched	chr1	147874104	147875407	1	1304	1349.5171
1_MACS_peak_1839_lociStitched	chr1	218458117	218459420	1	1304	906.7577
1_MACS_peak_3197_lociStitched	chr11	47632635	47633938	1	1304	560.4203
1_MACS_peak_3543_lociStitched	chr11	69344894	69346197	1	1304	729.6800000000001
1_MACS_peak_8425_lociStitched	chr17	42619498	42620801	1	1304	588.0439
1_MACS_peak_10374_lociStitched	chr19	47839529	47840832	1	1304	673.1297999999999
1_MACS_peak_11734_lociStitched	chr2	198504973	198506276	1	1304	797.1754
1_MACS_peak_4760_lociStitched	chr12	108908961	108910263	1	1303	2110.8024
1_MACS_peak_8840_lociStitched	chr17	76210129	76211431	1	1303	986.0046
1_MACS_peak_9020_lociStitched	chr18	10878120	10879422	1	1303	548.5326
1_MACS_peak_13393_lociStitched	chr22	48493003	48494305	1	1303	828.072
1_MACS_peak_435_lociStitched	chr1	28525416	28526717	1	1302	656.2244
1_MACS_peak_5244_lociStitched	chr13	47370329	47371630	1	1302	1265.0924
1_MACS_peak_12529_lociStitched	chr20	55629825	55631126	1	1302	623.6994
1_MACS_peak_17888_lociStitched	chr7	99646893	99648194	1	1302	1274.8499
1_MACS_peak_783_lociStitched	chr1	63153096	63154396	1	1301	943.93
1_MACS_peak_9012_lociStitched	chr18	9707703	9709003	1	1301	504.65999999999997
1_MACS_peak_11425_lociStitched	chr2	118943012	118944312	1	1301	961.87
1_MACS_peak_12408_lociStitched	chr20	44420274	44421574	1	1301	1513.59
1_MACS_peak_19270_lociStitched	chr9	38091309	38092609	1	1301	756.7299999999999
1_MACS_peak_4416_lociStitched	chr12	53738119	53739418	1	1300	867.9918
1_MACS_peak_6269_lociStitched	chr15	40544560	40545859	1	1300	946.971
1_MACS_peak_7270_lociStitched	chr16	27324659	27325958	1	1300	1073.2338
1_MACS_peak_11478_lociStitched	chr2	131113106	131114405	1	1300	615.2064
1_MACS_peak_16111_lociStitched	chr5	175665187	175666486	1	1300	809.4069
1_MACS_peak_19418_lociStitched	chr9	92081747	92083046	1	1300	580.9128
1_MACS_peak_19945_lociStitched	chrX	7179140	7180439	1	1300	559.6092
1_MACS_peak_19977_lociStitched	chrX	13105033	13106332	1	1300	602.4762
1_MACS_peak_19978_lociStitched	chrX	13632663	13633962	1	1300	778.2308999999999
1_MACS_peak_605_lociStitched	chr1	40942454	40943752	1	1299	902.8888
1_MACS_peak_8109_lociStitched	chr17	26732491	26733789	1	1299	1074.095
1_MACS_peak_12079_lociStitched	chr20	3400380	3401678	1	1299	734.2786
1_MACS_peak_15177_lociStitched	chr4	154360142	154361440	1	1299	569.6922000000001
1_MACS_peak_14448_lociStitched	chr3	183735095	183736392	1	1298	1020.3498999999999
1_MACS_peak_19882_lociStitched	chr9	139939577	139940874	1	1298	558.6179000000001
1_MACS_peak_1956_lociStitched	chr1	230778050	230779346	1	1297	1274.7456
1_MACS_peak_8745_lociStitched	chr17	72967749	72969045	1	1297	744.4224
1_MACS_peak_14850_lociStitched	chr4	74472239	74473535	1	1297	531.7488
1_MACS_peak_5340_lociStitched	chr13	94964211	94965506	1	1296	702.149
1_MACS_peak_5659_lociStitched	chr14	55347723	55349018	1	1296	730.5095
1_MACS_peak_6464_lociStitched	chr15	58755092	58756387	1	1296	642.061
1_MACS_peak_18138_lociStitched	chr7	129690489	129691784	1	1296	1838.5114999999998
1_MACS_peak_20521_lociStitched	chrX	148712598	148713893	1	1296	583.268
1_MACS_peak_2662_lociStitched	chr10	103113619	103114913	1	1295	1292.706
1_MACS_peak_5337_lociStitched	chr13	91965366	91966660	1	1295	781.1878
1_MACS_peak_6575_lociStitched	chr15	67412843	67414137	1	1295	634.3188
1_MACS_peak_14991_lociStitched	chr4	105981983	105983277	1	1295	512.9416
1_MACS_peak_15752_lociStitched	chr5	118624815	118626109	1	1295	509.189
1_MACS_peak_17407_lociStitched	chr7	5820224	5821518	1	1295	1120.7334
1_MACS_peak_6836_lociStitched	chr15	90602312	90603605	1	1294	756.2756999999999
1_MACS_peak_10197_lociStitched	chr19	41082138	41083431	1	1294	1188.7842
1_MACS_peak_12260_lociStitched	chr20	32446603	32447896	1	1294	779.1618000000001
1_MACS_peak_9285_lociStitched	chr18	70407106	70408398	1	1293	495.482
1_MACS_peak_20457_lociStitched	chrX	130036045	130037337	1	1293	1843.8132
1_MACS_peak_140_lociStitched	chr1	9586058	9587349	1	1292	520.1439
1_MACS_peak_190_lociStitched	chr1	12061016	12062307	1	1292	620.0673
1_MACS_peak_1782_lociStitched	chr1	209161682	209162973	1	1292	964.7642999999999
1_MACS_peak_4876_lociStitched	chr12	120314519	120315810	1	1292	1220.6405
1_MACS_peak_5091_lociStitched	chr13	22032498	22033789	1	1292	1201.5337
1_MACS_peak_9631_lociStitched	chr19	10278052	10279343	1	1292	821.2051
1_MACS_peak_18939_lociStitched	chr8	131075835	131077126	1	1292	537.0559999999999
1_MACS_peak_6409_lociStitched	chr15	50736230	50737520	1	1291	655.062
1_MACS_peak_9233_lociStitched	chr18	55758082	55759372	1	1291	609.267
1_MACS_peak_10971_lociStitched	chr2	53813551	53814841	1	1291	1060.3799999999999
1_MACS_peak_3287_lociStitched	chr11	62200116	62201405	1	1290	572.5738
1_MACS_peak_3706_lociStitched	chr11	92341088	92342377	1	1290	575.2806999999999
1_MACS_peak_7696_lociStitched	chr16	84681541	84682830	1	1290	1279.8481
1_MACS_peak_8000_lociStitched	chr17	16945678	16946967	1	1290	736.2768000000001
1_MACS_peak_18368_lociStitched	chr8	11724566	11725855	1	1290	752.776
1_MACS_peak_18529_lociStitched	chr8	39818652	39819941	1	1290	712.6881
1_MACS_peak_20427_lociStitched	chrX	128673954	128675243	1	1290	1351.9032
1_MACS_peak_2409_lociStitched	chr10	72575486	72576774	1	1289	1182.6416
1_MACS_peak_3106_lociStitched	chr11	32183540	32184828	1	1289	679.6776
1_MACS_peak_5300_lociStitched	chr13	53190900	53192188	1	1289	828.3128
1_MACS_peak_5889_lociStitched	chr14	81636082	81637370	1	1289	1543.668
1_MACS_peak_6151_lociStitched	chr15	22892239	22893527	1	1289	746.3960000000001
1_MACS_peak_9945_lociStitched	chr19	19248235	19249523	1	1289	1228.752
1_MACS_peak_11421_lociStitched	chr2	118813166	118814454	1	1289	496.39520000000005
1_MACS_peak_14466_lociStitched	chr3	185254734	185256022	1	1289	676.9727999999999
1_MACS_peak_14722_lociStitched	chr4	23973537	23974825	1	1289	501.03200000000004
1_MACS_peak_18390_lociStitched	chr8	21946306	21947594	1	1289	1064.6608
1_MACS_peak_19339_lociStitched	chr9	71459212	71460500	1	1289	680.708
1_MACS_peak_2411_lociStitched	chr10	73025574	73026861	1	1288	525.2247
1_MACS_peak_5338_lociStitched	chr13	91982989	91984276	1	1288	754.5681000000001
1_MACS_peak_5756_lociStitched	chr14	67981158	67982445	1	1288	787.3866
1_MACS_peak_7465_lociStitched	chr16	56458294	56459581	1	1288	898.5834000000001
1_MACS_peak_7476_lociStitched	chr16	57168398	57169685	1	1288	640.926
1_MACS_peak_11435_lociStitched	chr2	120436228	120437515	1	1288	821.7494999999999
1_MACS_peak_13772_lociStitched	chr3	49576860	49578147	1	1288	731.9168999999999
1_MACS_peak_14079_lociStitched	chr3	114009758	114011045	1	1288	789.7032
1_MACS_peak_15084_lociStitched	chr4	127848771	127850058	1	1288	547.8759
1_MACS_peak_5780_lociStitched	chr14	70825651	70826937	1	1287	677.9792
1_MACS_peak_6300_lociStitched	chr15	41165617	41166903	1	1287	800.1492
1_MACS_peak_7718_lociStitched	chr16	86588063	86589349	1	1287	1269.925
1_MACS_peak_12999_lociStitched	chr22	23479592	23480878	1	1287	673.864
1_MACS_peak_13745_lociStitched	chr3	48646045	48647331	1	1287	2208.1906
1_MACS_peak_787_lociStitched	chr1	63832762	63834047	1	1286	993.048
2_MACS_peak_934_lociStitched	chr1	95699107	95700392	2	1240	1216.638
1_MACS_peak_3775_lociStitched	chr11	108006435	108007720	1	1286	556.7905000000001
1_MACS_peak_10609_lociStitched	chr19	56914852	56916137	1	1286	1787.8205
1_MACS_peak_10619_lociStitched	chr19	57922415	57923700	1	1286	740.8025
1_MACS_peak_17400_lociStitched	chr7	5257909	5259194	1	1286	479.56199999999995
1_MACS_peak_387_lociStitched	chr1	26662269	26663553	1	1285	592.9512
1_MACS_peak_4239_lociStitched	chr12	31558835	31560119	1	1285	735.4752
1_MACS_peak_4740_lociStitched	chr12	105367851	105369135	1	1285	743.1791999999999
1_MACS_peak_14274_lociStitched	chr3	142581926	142583210	1	1285	600.912
1_MACS_peak_19432_lociStitched	chr9	93970021	93971305	1	1285	577.158
1_MACS_peak_1851_lociStitched	chr1	222638312	222639595	1	1284	989.5779
1_MACS_peak_11940_lociStitched	chr2	233964664	233965947	1	1284	523.4639999999999
1_MACS_peak_14299_lociStitched	chr3	150300223	150301506	1	1284	499.3436
1_MACS_peak_4378_lociStitched	chr12	51663535	51664817	1	1283	930.732
1_MACS_peak_7417_lociStitched	chr16	46654269	46655551	1	1283	1478.787
1_MACS_peak_12675_lociStitched	chr21	21371580	21372862	1	1283	511.3898
1_MACS_peak_13187_lociStitched	chr22	37702671	37703953	1	1283	731.6374
1_MACS_peak_17397_lociStitched	chr7	5013402	5014684	1	1283	1080.3414
1_MACS_peak_17697_lociStitched	chr7	64254532	64255814	1	1283	1425.1994
1_MACS_peak_20134_lociStitched	chrX	47880191	47881473	1	1283	2352.8546
1_MACS_peak_13552_lociStitched	chr3	19004742	19006023	1	1282	1196.0697
1_MACS_peak_15038_lociStitched	chr4	113656096	113657377	1	1282	585.417
1_MACS_peak_20311_lociStitched	chrX	78393817	78395098	1	1282	504.0735
1_MACS_peak_607_lociStitched	chr1	40996684	40997964	1	1281	560.384
1_MACS_peak_1499_lociStitched	chr1	166944231	166945511	1	1281	735.104
1_MACS_peak_13088_lociStitched	chr22	30751876	30753156	1	1281	1492.224
1_MACS_peak_14512_lociStitched	chr3	193688367	193689647	1	1281	972.288
1_MACS_peak_17852_lociStitched	chr7	95063324	95064604	1	1281	801.536
1_MACS_peak_18799_lociStitched	chr8	101920238	101921518	1	1281	784.512
1_MACS_peak_20069_lociStitched	chrX	38185688	38186968	1	1281	702.0799999999999
1_MACS_peak_108_lociStitched	chr1	6760674	6761953	1	1280	2183.253
1_MACS_peak_2189_lociStitched	chr10	22566572	22567851	1	1280	939.5534
1_MACS_peak_4953_lociStitched	chr12	122505616	122506895	1	1280	780.8295
1_MACS_peak_8727_lociStitched	chr17	72439012	72440291	1	1280	1400.1213
1_MACS_peak_13083_lociStitched	chr22	30279069	30280348	1	1280	2309.3624
1_MACS_peak_14856_lociStitched	chr4	76105827	76107106	1	1280	679.2769000000001
1_MACS_peak_4519_lociStitched	chr12	58087779	58089057	1	1279	1656.6714
1_MACS_peak_13508_lociStitched	chr3	13493298	13494576	1	1279	557.208
1_MACS_peak_17138_lociStitched	chr6	135423750	135425028	1	1279	543.15
1_MACS_peak_17181_lociStitched	chr6	140224298	140225576	1	1279	579.4452
1_MACS_peak_18165_lociStitched	chr7	134320220	134321498	1	1279	567.3042
1_MACS_peak_587_lociStitched	chr1	40264401	40265678	1	1278	1674.4024
1_MACS_peak_1513_lociStitched	chr1	167586312	167587589	1	1278	806.4254999999999
1_MACS_peak_4438_lociStitched	chr12	54519261	54520538	1	1278	634.0305
1_MACS_peak_12461_lociStitched	chr20	48672999	48674276	1	1278	943.4476
1_MACS_peak_14607_lociStitched	chr4	1160845	1162122	1	1278	1361.5374
1_MACS_peak_17862_lociStitched	chr7	97735943	97737220	1	1278	1240.6055000000001
1_MACS_peak_9013_lociStitched	chr18	9869637	9870913	1	1277	524.5636000000001
1_MACS_peak_9818_lociStitched	chr19	14681917	14683193	1	1277	1823.2764
1_MACS_peak_13376_lociStitched	chr22	46524988	46526264	1	1277	766.3656000000001
2_MACS_peak_15554_lociStitched	chr5	70362848	70364124	2	1248	606.2276
1_MACS_peak_552_lociStitched	chr1	38019197	38020472	1	1276	790.3725000000001
1_MACS_peak_4154_lociStitched	chr12	15500847	15502122	1	1276	777.495
1_MACS_peak_5987_lociStitched	chr14	95699935	95701210	1	1276	850.17
1_MACS_peak_7067_lociStitched	chr16	4400155	4401430	1	1276	1690.1399999999999
1_MACS_peak_8222_lociStitched	chr17	34058332	34059607	1	1276	776.6025
1_MACS_peak_8554_lociStitched	chr17	47928080	47929355	1	1276	792.9225
1_MACS_peak_8614_lociStitched	chr17	56769532	56770807	1	1276	896.4525
1_MACS_peak_10727_lociStitched	chr2	10930716	10931991	1	1276	629.4675000000001
1_MACS_peak_11110_lociStitched	chr2	68948335	68949610	1	1276	833.595
1_MACS_peak_15058_lociStitched	chr4	120584332	120585607	1	1276	476.85
1_MACS_peak_15202_lociStitched	chr4	163859848	163861123	1	1276	519.1800000000001
1_MACS_peak_111_lociStitched	chr1	6880462	6881736	1	1275	515.0782
1_MACS_peak_5473_lociStitched	chr14	23067093	23068367	1	1275	635.8534
1_MACS_peak_9375_lociStitched	chr19	1383458	1384732	1	1275	2120.7004
1_MACS_peak_9397_lociStitched	chr19	1884429	1885703	1	1275	942.5052000000001
1_MACS_peak_11542_lociStitched	chr2	157110283	157111557	1	1275	535.5896
1_MACS_peak_16644_lociStitched	chr6	36551094	36552368	1	1275	669.3596
1_MACS_peak_17185_lociStitched	chr6	142135331	142136605	1	1275	600.4362
2_MACS_peak_20179_lociStitched	chrX	49056161	49057435	2	1225	663.3718000000001
1_MACS_peak_855_lociStitched	chr1	83445214	83446487	1	1274	687.9292
2_MACS_peak_8765_lociStitched	chr17	73389521	73390794	2	1251	480.1756
2_MACS_peak_12941_lociStitched	chr22	20377857	20379130	2	1270	530.841
2_MACS_peak_16748_lociStitched	chr6	44040419	44041692	2	1210	579.8515
1_MACS_peak_4905_lociStitched	chr12	121106735	121108007	1	1273	802.7592
1_MACS_peak_6538_lociStitched	chr15	65344769	65346041	1	1273	604.0728
1_MACS_peak_10196_lociStitched	chr19	40970579	40971851	1	1273	1077.2567999999999
1_MACS_peak_11623_lociStitched	chr2	174763115	174764387	1	1273	735.0888
1_MACS_peak_12340_lociStitched	chr20	36549283	36550555	1	1273	607.5072
1_MACS_peak_15072_lociStitched	chr4	123685296	123686568	1	1273	517.068
1_MACS_peak_15770_lociStitched	chr5	123985366	123986638	1	1273	787.7496
1_MACS_peak_18052_lociStitched	chr7	116610354	116611626	1	1273	624.6791999999999
1_MACS_peak_5454_lociStitched	chr14	21470442	21471713	1	1272	760.1850999999999
1_MACS_peak_5742_lociStitched	chr14	65453319	65454590	1	1272	1061.6663
1_MACS_peak_8921_lociStitched	chr17	80185760	80187031	1	1272	939.9045000000001
1_MACS_peak_13021_lociStitched	chr22	24449768	24451039	1	1272	899.6138
1_MACS_peak_2412_lociStitched	chr10	73069191	73070461	1	1271	790.448
1_MACS_peak_6501_lociStitched	chr15	63340099	63341369	1	1271	765.1750000000001
1_MACS_peak_8521_lociStitched	chr17	46545163	46546433	1	1271	600.3290000000001
1_MACS_peak_8960_lociStitched	chr18	711301	712571	1	1271	567.944
1_MACS_peak_13987_lociStitched	chr3	97721831	97723101	1	1271	761.1110000000001
1_MACS_peak_15806_lociStitched	chr5	131628710	131629980	1	1271	600.456
1_MACS_peak_13525_lociStitched	chr3	15373265	15374534	1	1270	666.225
1_MACS_peak_367_lociStitched	chr1	25968672	25969940	1	1269	708.3048
1_MACS_peak_11020_lociStitched	chr2	61292838	61294106	1	1269	799.7276
1_MACS_peak_14759_lociStitched	chr4	39152310	39153578	1	1269	667.3484
1_MACS_peak_16801_lociStitched	chr6	52859303	52860571	1	1269	2065.6988
1_MACS_peak_13164_lociStitched	chr22	36831509	36832776	1	1268	567.3625999999999
1_MACS_peak_15541_lociStitched	chr5	68855437	68856704	1	1268	712.8142
1_MACS_peak_15822_lociStitched	chr5	132009864	132011131	1	1268	665.4284
1_MACS_peak_18217_lociStitched	chr7	141250636	141251903	1	1268	1038.5599
1_MACS_peak_2971_lociStitched	chr11	6439826	6441092	1	1267	864.8046
1_MACS_peak_4637_lociStitched	chr12	92898829	92900095	1	1267	686.2986000000001
1_MACS_peak_6021_lociStitched	chr14	100751314	100752580	1	1267	2007.243
1_MACS_peak_9017_lociStitched	chr18	10628737	10630003	1	1267	503.3616
1_MACS_peak_15903_lociStitched	chr5	139421373	139422639	1	1267	604.1352
1_MACS_peak_5650_lociStitched	chr14	54234747	54236012	1	1266	573.298
1_MACS_peak_9443_lociStitched	chr19	2738866	2740131	1	1266	879.934
1_MACS_peak_12007_lociStitched	chr2	242041252	242042517	1	1266	746.097
1_MACS_peak_2398_lociStitched	chr10	72114920	72116184	1	1265	689.0064
1_MACS_peak_18164_lociStitched	chr7	134233120	134234384	1	1265	533.9136
1_MACS_peak_1120_lociStitched	chr1	143686513	143687776	1	1264	986.7819
1_MACS_peak_7716_lociStitched	chr16	85969243	85970506	1	1264	733.0452
1_MACS_peak_16331_lociStitched	chr6	15287419	15288682	1	1264	619.5015
1_MACS_peak_589_lociStitched	chr1	40311392	40312654	1	1263	631.5047999999999
1_MACS_peak_7848_lociStitched	chr17	3748554	3749816	1	1263	1496.732
1_MACS_peak_10761_lociStitched	chr2	20706347	20707609	1	1263	795.9434
1_MACS_peak_12965_lociStitched	chr22	22089010	22090272	1	1263	875.828
1_MACS_peak_16453_lociStitched	chr6	28071981	28073243	1	1263	1140.7218
2_MACS_peak_12935_lociStitched	chr22	20007849	20009110	2	1175	586.6172
1_MACS_peak_18330_lociStitched	chr8	679977	681238	1	1262	769.21
1_MACS_peak_20596_lociStitched	chrX	153978489	153979750	1	1262	510.07450000000006
1_MACS_peak_4027_lociStitched	chr12	6535773	6537033	1	1261	751.968
1_MACS_peak_9535_lociStitched	chr19	6278997	6280257	1	1261	1361.0520000000001
1_MACS_peak_9569_lociStitched	chr19	7242124	7243384	1	1261	711.6479999999999
1_MACS_peak_13229_lociStitched	chr22	39189543	39190803	1	1261	582.372
1_MACS_peak_17896_lociStitched	chr7	99793143	99794403	1	1261	681.03
1_MACS_peak_19687_lociStitched	chr9	130496588	130497848	1	1261	1790.586
1_MACS_peak_1535_lociStitched	chr1	170136984	170138243	1	1260	538.6002
1_MACS_peak_4916_lociStitched	chr12	121497545	121498804	1	1260	1134.2331000000001
1_MACS_peak_13329_lociStitched	chr22	42418290	42419549	1	1260	559.3737
1_MACS_peak_14772_lociStitched	chr4	40309301	40310560	1	1260	507.7547
2_MACS_peak_17029_lociStitched	chr6	111609924	111611183	2	1116	594.6257
1_MACS_peak_19280_lociStitched	chr9	44244963	44246222	1	1260	1214.1796
1_MACS_peak_1779_lociStitched	chr1	208976239	208977497	1	1259	602.9594
1_MACS_peak_2543_lociStitched	chr10	91173659	91174917	1	1259	633.6546000000001
1_MACS_peak_3710_lociStitched	chr11	93450821	93452079	1	1259	547.9848
1_MACS_peak_5557_lociStitched	chr14	35098376	35099634	1	1259	1476.0114
1_MACS_peak_7214_lociStitched	chr16	21169759	21171017	1	1259	501.6904
1_MACS_peak_10177_lociStitched	chr19	40399456	40400714	1	1259	753.0388
1_MACS_peak_10583_lociStitched	chr19	55812795	55814053	1	1259	661.4564
1_MACS_peak_17027_lociStitched	chr6	111408560	111409818	1	1259	732.2818
1_MACS_peak_18075_lociStitched	chr7	122830309	122831567	1	1259	466.718
