#11_0EWX_0229Kronos_MM1S-No-Treatment-1_H3K27Ac_hs-dm_i20_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/11_0EWX_0229Kronos_MM1S-No-Treatment-1_H3K27Ac_hs-dm_i20_ROSE/11_0EWX_0229Kronos_MM1S-No-Treatment-1_H3K27Ac_hs-dm_i20_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X11_0EWX_0229Kronos_MM1S.No.Treatment.1_H3K27Ac_hs.dm_i20.bam
#Using cutoff of 24861.666 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X11_0EWX_0229Kronos_MM1S.No.Treatment.1_H3K27Ac_hs.dm_i20.bam	X35_0EXN_0229Kronos_MM1S.No.Treatment.1_Input_hs_i77.bam	enhancerRank	isStretch
1_MACS_peak_823_lociStitched	chr1	51762438	51763306	1	869	481.9136	159.6252	23109	0
1_MACS_peak_29969_lociStitched	chrX	131370956	131371823	1	868	376.0179	81.498	23110	0
1_MACS_peak_21171_lociStitched	chr4	128055482	128056349	1	868	568.2318	193.6011	23111	0
1_MACS_peak_18989_lociStitched	chr3	72226244	72227111	1	868	394.6584	104.3868	23112	0
1_MACS_peak_14289_lociStitched	chr2	35350633	35351500	1	868	370.2957	95.0232	23113	0
1_MACS_peak_28281_lociStitched	chr9	69497916	69498782	1	867	269.1528	84.002	23114	0
1_MACS_peak_27198_lociStitched	chr8	68491896	68492762	1	867	360.3426	104.6128	23115	0
1_MACS_peak_26063_lociStitched	chr7	104959720	104960586	1	867	409.2716	100.1096	23116	0
1_MACS_peak_23529_lociStitched	chr6	25882023	25882889	1	867	330.5522	109.8088	23117	0
1_MACS_peak_22831_lociStitched	chr5	147541804	147542670	1	867	395.5022	86.3402	23118	0
1_MACS_peak_21771_lociStitched	chr5	20304682	20305548	1	867	453.6108	116.7368	23119	0
1_MACS_peak_16420_lociStitched	chr20	4152546	4153412	1	867	739.7372	143.4096	23120	0
1_MACS_peak_16277_lociStitched	chr2	236817004	236817870	1	867	483.4012	135.3558	23121	0
1_MACS_peak_12754_lociStitched	chr18	65183190	65184056	1	867	925.1478	128.0814	23122	0
1_MACS_peak_28679_lociStitched	chr9	112235560	112236425	1	866	444.1775	79.4935	23123	0
1_MACS_peak_25526_lociStitched	chr7	46583987	46584852	1	866	422.7255	115.391	23124	0
1_MACS_peak_22869_lociStitched	chr5	150035695	150036560	1	866	558.617	87.538	23125	0
1_MACS_peak_16534_lociStitched	chr20	14680978	14681843	1	866	333.544	109.682	23126	0
1_MACS_peak_6625_lociStitched	chr12	78481951	78482816	1	866	356.9855	125.8575	23127	0
1_MACS_peak_29350_lociStitched	chrX	34137167	34138031	1	865	401.328	91.4112	23128	0
1_MACS_peak_29328_lociStitched	chrX	26295606	26296470	1	865	401.5872	43.2864	23129	0
1_MACS_peak_29164_lociStitched	chrX	9226207	9227071	1	865	362.016	33.8688	23130	0
1_MACS_peak_20343_lociStitched	chr4	13529660	13530524	1	865	411.0912	132.7968	23131	0
1_MACS_peak_18956_lociStitched	chr3	69337127	69337991	1	865	526.0032	98.1504	23132	0
1_MACS_peak_10331_lociStitched	chr16	34731948	34732812	1	865	477.1872	89.5104	23133	0
1_MACS_peak_7493_lociStitched	chr13	46723407	46724271	1	865	358.128	104.2848	23134	0
1_MACS_peak_485_lociStitched	chr1	31971420	31972284	1	865	932.256	258.768	23135	0
1_MACS_peak_24209_lociStitched	chr6	85961780	85962643	1	864	384.1213	94.5848	23136	0
1_MACS_peak_21513_lociStitched	chr4	184319187	184320050	1	864	460.3242	96.4834	23137	0
1_MACS_peak_21362_lociStitched	chr4	154354362	154355225	1	864	494.1538	182.1793	23138	0
1_MACS_peak_19022_lociStitched	chr3	78315588	78316451	1	864	393.7869	99.9354	23139	0
1_MACS_peak_18791_lociStitched	chr3	51231904	51232767	1	864	391.9746	89.8383	23140	0
1_MACS_peak_17305_lociStitched	chr21	30848479	30849342	1	864	1013.5072	135.4047	23141	0
1_MACS_peak_17003_lociStitched	chr20	48702158	48703021	1	864	454.5421	168.8028	23142	0
1_MACS_peak_7800_lociStitched	chr13	110430203	110431066	1	864	429.5151	137.8211	23143	0
1_MACS_peak_5029_lociStitched	chr11	68518544	68519407	1	864	1419.2035	145.6744	23144	0
1_MACS_peak_1080_lociStitched	chr1	82861061	82861924	1	864	353.3985	59.2018	23145	0
1_MACS_peak_22399_lociStitched	chr5	106179440	106180302	1	863	442.1198	112.491	23146	0
1_MACS_peak_22240_lociStitched	chr5	81916703	81917565	1	863	394.796	110.5084	23147	0
1_MACS_peak_22143_lociStitched	chr5	73375570	73376432	1	863	378.2456	97.4922	23148	0
1_MACS_peak_21603_lociStitched	chr4	188720410	188721272	1	863	371.6082	88.6998	23149	0
1_MACS_peak_21028_lociStitched	chr4	108974260	108975122	1	863	336.8696	85.6828	23150	0
1_MACS_peak_3739_lociStitched	chr10	89305620	89306482	1	863	485.2198	148.0916	23151	0
1_MACS_peak_8774_lociStitched	chr15	30468978	30469839	1	862	370.8327	108.2277	23152	0
1_MACS_peak_8139_lociStitched	chr14	53385126	53385987	1	862	395.9739	64.6611	23153	0
1_MACS_peak_7203_lociStitched	chr12	127567764	127568625	1	862	383.7477	91.3521	23154	0
1_MACS_peak_29591_lociStitched	chrX	62780447	62781307	1	861	420.454	57.792	23155	0
1_MACS_peak_5830_lociStitched	chr12	8608138	8608998	1	861	345.806	122.12	23156	0
1_MACS_peak_3787_lociStitched	chr10	93149423	93150283	1	861	528.384	149.124	23157	0
1_MACS_peak_3662_lociStitched	chr10	80757640	80758500	1	861	404.974	114.38	23158	0
1_MACS_peak_2999_lociStitched	chr10	11348928	11349788	1	861	386.57	116.1	23159	0
1_MACS_peak_824_lociStitched	chr1	51796818	51797678	1	861	341.506	74.304	23160	0
1_MACS_peak_335_lociStitched	chr1	24910455	24911315	1	861	455.284	102.598	23161	0
1_MACS_peak_28529_lociStitched	chr9	97021457	97022316	1	860	476.3155	146.9749	23162	0
1_MACS_peak_27383_lociStitched	chr8	95654389	95655248	1	860	374.524	106.1724	23163	0
1_MACS_peak_21016_lociStitched	chr4	107982597	107983456	1	860	437.3169	73.9599	23164	0
1_MACS_peak_8307_lociStitched	chr14	70115017	70115876	1	860	359.8351	125.6717	23165	0
1_MACS_peak_7724_lociStitched	chr13	96421185	96422044	1	860	423.1434	85.8141	23166	0
1_MACS_peak_7383_lociStitched	chr13	33403456	33404315	1	860	534.8993	141.8209	23167	0
1_MACS_peak_4614_lociStitched	chr11	35697611	35698470	1	860	416.5291	84.3538	23168	0
1_MACS_peak_2064_lociStitched	chr1	176660398	176661257	1	860	676.2907	207.019	23169	0
1_MACS_peak_25303_lociStitched	chr7	27135588	27136446	1	859	470.2698	51.7374	23170	0
1_MACS_peak_24395_lociStitched	chr6	108438880	108439738	1	859	422.0502	157.3572	23171	0
1_MACS_peak_23106_lociStitched	chr5	175122990	175123848	1	859	349.3776	111.969	23172	0
1_MACS_peak_18637_lociStitched	chr3	45456120	45456978	1	859	463.5774	135.3924	23173	0
1_MACS_peak_7925_lociStitched	chr14	23258983	23259841	1	859	414.3282	74.4744	23174	0
1_MACS_peak_7215_lociStitched	chr12	129122344	129123202	1	859	366.5376	69.4122	23175	0
1_MACS_peak_29238_lociStitched	chrX	15483432	15484289	1	858	367.3959	38.1365	23176	0
1_MACS_peak_27254_lociStitched	chr8	73846302	73847159	1	858	468.1791	186.4832	23177	0
1_MACS_peak_23069_lociStitched	chr5	172123994	172124851	1	858	632.8945	238.9316	23178	0
1_MACS_peak_22673_lociStitched	chr5	135719515	135720372	1	858	412.8169	106.5251	23179	0
1_MACS_peak_22265_lociStitched	chr5	87546409	87547266	1	858	418.6445	71.7309	23180	0
1_MACS_peak_14595_lociStitched	chr2	63855526	63856383	1	858	417.7875	59.7329	23181	0
1_MACS_peak_11304_lociStitched	chr17	31263815	31264672	1	858	500.0595	174.6566	23182	0
1_MACS_peak_4219_lociStitched	chr10	135074729	135075586	1	858	951.6128	174.828	23183	0
1_MACS_peak_21723_lociStitched	chr5	11903331	11904187	1	857	362.4304	107.5136	23184	0
1_MACS_peak_20401_lociStitched	chr4	23306551	23307407	1	857	348.1352	108.9688	23185	0
1_MACS_peak_18733_lociStitched	chr3	49011517	49012373	1	857	421.3232	114.8752	23186	0
1_MACS_peak_8829_lociStitched	chr15	33615423	33616279	1	857	380.5776	59.064	23187	0
1_MACS_peak_6371_lociStitched	chr12	54634729	54635585	1	857	420.2104	76.2696	23188	0
1_MACS_peak_28041_lociStitched	chr9	19464555	19465410	1	856	465.7185	32.661	23189	0
1_MACS_peak_25162_lociStitched	chr7	12397153	12398008	1	856	470.5065	100.89	23190	0
1_MACS_peak_24838_lociStitched	chr6	150389787	150390642	1	856	367.7355	68.571	23191	0
1_MACS_peak_20722_lociStitched	chr4	75817993	75818848	1	856	416.043	152.2755	23192	0
1_MACS_peak_19357_lociStitched	chr3	124595152	124596007	1	856	405.783	83.7045	23193	0
1_MACS_peak_19330_lociStitched	chr3	122576724	122577579	1	856	344.3085	88.1505	23194	0
1_MACS_peak_16227_lociStitched	chr2	233228284	233229139	1	856	543.6945	66.4335	23195	0
1_MACS_peak_7098_lociStitched	chr12	121148170	121149025	1	856	444.258	70.3665	23196	0
1_MACS_peak_23321_lociStitched	chr6	8017387	8018241	1	855	507.1906	114.436	23197	0
1_MACS_peak_16028_lociStitched	chr2	213212765	213213619	1	855	370.7214	108.031	23198	0
1_MACS_peak_13004_lociStitched	chr19	6547492	6548346	1	855	482.51	183.8662	23199	0
1_MACS_peak_467_lociStitched	chr1	29312622	29313476	1	855	542.0338	89.4992	23200	0
1_MACS_peak_29913_lociStitched	chrX	122588447	122589300	1	854	332.9259	99.2892	23201	0
1_MACS_peak_29844_lociStitched	chrX	109521720	109522573	1	854	406.7957	67.6429	23202	0
1_MACS_peak_27341_lociStitched	chr8	88006474	88007327	1	854	426.2441	57.2363	23203	0
1_MACS_peak_25456_lociStitched	chr7	42651424	42652277	1	854	486.21	90.5886	23204	0
1_MACS_peak_13850_lociStitched	chr19	53868861	53869714	1	854	755.2462	89.9062	23205	0
1_MACS_peak_20393_lociStitched	chr4	21140774	21141626	1	853	485.5548	117.8316	23206	0
1_MACS_peak_9591_lociStitched	chr15	86337442	86338294	1	853	789.8892	62.0256	23207	0
1_MACS_peak_25908_lociStitched	chr7	96100760	96101611	1	852	334.6983	77.2708	23208	0
1_MACS_peak_19438_lociStitched	chr3	129655236	129656087	1	852	324.9969	106.2899	23209	0
1_MACS_peak_18930_lociStitched	chr3	66519730	66520581	1	852	372.6529	83.6533	23210	0
1_MACS_peak_15654_lociStitched	chr2	177005102	177005953	1	852	642.5901	120.7569	23211	0
1_MACS_peak_14260_lociStitched	chr2	31619869	31620720	1	852	346.8676	122.8844	23212	0
1_MACS_peak_7242_lociStitched	chr12	133532402	133533253	1	852	619.8684	93.9504	23213	0
1_MACS_peak_25666_lociStitched	chr7	71197862	71198712	1	851	524.28	217.09	23214	0
1_MACS_peak_24881_lociStitched	chr6	157040542	157041392	1	851	423.13	80.24	23215	0
1_MACS_peak_23931_lociStitched	chr6	44622906	44623756	1	851	482.545	109.48	23216	0
1_MACS_peak_20511_lociStitched	chr4	40290965	40291815	1	851	427.38	103.36	23217	0
1_MACS_peak_17190_lociStitched	chr20	62709212	62710062	1	851	426.36	105.91	23218	0
1_MACS_peak_15781_lociStitched	chr2	191141945	191142795	1	851	469.285	186.575	23219	0
1_MACS_peak_15716_lociStitched	chr2	182275674	182276524	1	851	383.775	95.2	23220	0
1_MACS_peak_13458_lociStitched	chr19	35350882	35351732	1	851	384.03	85.17	23221	0
1_MACS_peak_8982_lociStitched	chr15	43981572	43982422	1	851	475.32	174.335	23222	0
1_MACS_peak_46_lociStitched	chr1	2158566	2159416	1	851	632.145	61.115	23223	0
1_MACS_peak_25783_lociStitched	chr7	77080990	77081839	1	850	417.6231	134.991	23224	0
1_MACS_peak_20702_lociStitched	chr4	74366048	74366897	1	850	547.0107	122.9352	23225	0
1_MACS_peak_389_lociStitched	chr1	27009002	27009851	1	850	373.8147	159.1875	23226	0
1_MACS_peak_28338_lociStitched	chr9	74820050	74820898	1	849	492.0944	121.4336	23227	0
1_MACS_peak_27516_lociStitched	chr8	107106782	107107630	1	849	335.384	96.5872	23228	0
1_MACS_peak_23482_lociStitched	chr6	21003883	21004731	1	849	346.0688	73.6912	23229	0
1_MACS_peak_22002_lociStitched	chr5	56147798	56148646	1	849	478.5264	76.1504	23230	0
1_MACS_peak_14700_lociStitched	chr2	69997192	69998040	1	849	530.424	166.8016	23231	0
1_MACS_peak_11527_lociStitched	chr17	41083696	41084544	1	849	375.0704	62.328	23232	0
1_MACS_peak_7403_lociStitched	chr13	36871449	36872297	1	849	459.192	91.6688	23233	0
1_MACS_peak_6757_lociStitched	chr12	94034875	94035723	1	849	452.9168	60.9712	23234	0
1_MACS_peak_5309_lociStitched	chr11	100199458	100200306	1	849	625.7392	110.7488	23235	0
1_MACS_peak_3573_lociStitched	chr10	74517744	74518592	1	849	371.848	116.6	23236	0
1_MACS_peak_29511_lociStitched	chrX	49056414	49057261	1	848	316.0157	66.8283	23237	0
1_MACS_peak_23811_lociStitched	chr6	36880063	36880910	1	848	511.7574	142.3807	23238	0
1_MACS_peak_19132_lociStitched	chr3	101617557	101618404	1	848	424.347	143.2277	23239	0
1_MACS_peak_15047_lociStitched	chr2	106588206	106589053	1	848	378.2702	79.2792	23240	0
1_MACS_peak_14727_lociStitched	chr2	70743506	70744353	1	848	395.7184	108.2466	23241	0
1_MACS_peak_4924_lociStitched	chr11	65600852	65601699	1	848	616.1925	233.5179	23242	0
1_MACS_peak_23014_lociStitched	chr5	164535442	164536288	1	847	420.7158	156.933	23243	0
1_MACS_peak_13848_lociStitched	chr19	53426043	53426889	1	847	554.6376	51.9444	23244	0
1_MACS_peak_10749_lociStitched	chr16	85721923	85722769	1	847	512.4222	55.7514	23245	0
1_MACS_peak_28611_lociStitched	chr9	103235588	103236433	1	846	375.7715	50.7845	23246	0
1_MACS_peak_24542_lociStitched	chr6	120177162	120178007	1	846	341.1265	137.566	23247	0
1_MACS_peak_17738_lociStitched	chr22	25338711	25339556	1	846	407.5435	86.4435	23248	0
1_MACS_peak_13770_lociStitched	chr19	49004510	49005355	1	846	512.4925	149.227	23249	0
1_MACS_peak_8755_lociStitched	chr15	28373075	28373920	1	846	355.1535	90.246	23250	0
1_MACS_peak_29626_lociStitched	chrX	66871182	66872026	1	845	310.6764	22.5348	23251	0
1_MACS_peak_29024_lociStitched	chr9	136857772	136858616	1	845	317.4284	62.878	23252	0
1_MACS_peak_26882_lociStitched	chr8	29050263	29051107	1	845	477.5352	150.0632	23253	0
1_MACS_peak_24897_lociStitched	chr6	157638529	157639373	1	845	417.8644	113.518	23254	0
1_MACS_peak_13954_lociStitched	chr19	59000009	59000853	1	845	414.9104	104.0652	23255	0
1_MACS_peak_10090_lociStitched	chr16	18773773	18774617	1	845	464.8752	186.0176	23256	0
1_MACS_peak_9559_lociStitched	chr15	84914982	84915826	1	845	684.484	169.222	23257	0
1_MACS_peak_2279_lociStitched	chr1	200041579	200042423	1	845	695.7092	181.5444	23258	0
1_MACS_peak_27158_lociStitched	chr8	61870273	61871116	1	844	355.6617	113.3835	23259	0
1_MACS_peak_25574_lociStitched	chr7	53305135	53305978	1	844	4121.1741	62.1291	23260	0
1_MACS_peak_24975_lociStitched	chr6	166642250	166643093	1	844	360.5511	80.5065	23261	0
1_MACS_peak_20972_lociStitched	chr4	103507298	103508141	1	844	353.3013	85.8174	23262	0
1_MACS_peak_15232_lociStitched	chr2	120301523	120302366	1	844	1735.6527	136.9875	23263	0
1_MACS_peak_7566_lociStitched	chr13	52936345	52937188	1	844	309.2967	61.9605	23264	0
1_MACS_peak_29909_lociStitched	chrX	120895599	120896441	1	843	304.6356	80.3268	23265	0
1_MACS_peak_29303_lociStitched	chrX	23575180	23576022	1	843	299.752	56.3298	23266	0
1_MACS_peak_23463_lociStitched	chr6	18697565	18698407	1	843	357.6816	90.936	23267	0
1_MACS_peak_21702_lociStitched	chr5	8226715	8227557	1	843	356.587	93.462	23268	0
1_MACS_peak_21394_lociStitched	chr4	159698896	159699737	1	842	357.8455	138.0081	23269	0
1_MACS_peak_20581_lociStitched	chr4	53289705	53290546	1	842	398.8022	79.5586	23270	0
1_MACS_peak_19163_lociStitched	chr3	108247161	108248002	1	842	397.1202	82.8385	23271	0
1_MACS_peak_13827_lociStitched	chr19	50934706	50935547	1	842	540.5107	117.1513	23272	0
1_MACS_peak_29623_lociStitched	chrX	65948567	65949407	1	841	1088.388	156.408	23273	0
1_MACS_peak_29080_lociStitched	chr9	140306197	140307037	1	841	657.216	49.476	23274	0
1_MACS_peak_15737_lociStitched	chr2	185645020	185645860	1	841	333.06	81.144	23275	0
1_MACS_peak_15513_lociStitched	chr2	162982355	162983195	1	841	476.7	117.432	23276	0
1_MACS_peak_15508_lociStitched	chr2	162565659	162566499	1	841	339.276	60.144	23277	0
1_MACS_peak_9434_lociStitched	chr15	76166332	76167172	1	841	405.468	78.96	23278	0
1_MACS_peak_22100_lociStitched	chr5	68710595	68711434	1	840	422.1009	88.7662	23279	0
1_MACS_peak_14272_lociStitched	chr2	33546275	33547114	1	840	343.151	108.231	23280	0
1_MACS_peak_13005_lociStitched	chr19	6555168	6556007	1	840	386.1078	117.8795	23281	0
1_MACS_peak_11557_lociStitched	chr17	42370718	42371557	1	840	459.6042	144.6436	23282	0
1_MACS_peak_9664_lociStitched	chr15	90955775	90956614	1	840	505.078	123.5008	23283	0
1_MACS_peak_8908_lociStitched	chr15	40544658	40545497	1	840	452.0532	49.2493	23284	0
1_MACS_peak_7603_lociStitched	chr13	67087325	67088164	1	840	354.3097	46.6484	23285	0
1_MACS_peak_7559_lociStitched	chr13	52586284	52587123	1	840	501.5542	128.7865	23286	0
1_MACS_peak_2207_lociStitched	chr1	189988877	189989716	1	840	481.0826	138.9384	23287	0
1_MACS_peak_22769_lociStitched	chr5	141602819	141603657	1	839	553.08	146.3986	23288	0
1_MACS_peak_20932_lociStitched	chr4	100495846	100496684	1	839	435.8438	162.8234	23289	0
1_MACS_peak_18031_lociStitched	chr22	40672105	40672943	1	839	376.4296	102.5712	23290	0
1_MACS_peak_15432_lociStitched	chr2	152803914	152804752	1	839	352.2114	75.6714	23291	0
1_MACS_peak_3160_lociStitched	chr10	26109717	26110555	1	839	584.1698	126.7056	23292	0
1_MACS_peak_27281_lociStitched	chr8	79123962	79124799	1	838	414.5661	132.4134	23293	0
1_MACS_peak_18045_lociStitched	chr22	41361389	41362226	1	838	366.6897	121.7835	23294	0
1_MACS_peak_15998_lociStitched	chr2	208848221	208849058	1	838	384.4341	132.1623	23295	0
1_MACS_peak_857_lociStitched	chr1	53392928	53393765	1	838	435.1563	144.9684	23296	0
1_MACS_peak_297_lociStitched	chr1	23919898	23920735	1	838	467.7993	174.6819	23297	0
1_MACS_peak_21111_lociStitched	chr4	120599721	120600557	1	837	473.2596	196.042	23298	0
1_MACS_peak_15311_lociStitched	chr2	132905198	132906034	1	837	404.7912	83.2656	23299	0
1_MACS_peak_4234_lociStitched	chr11	288456	289292	1	837	353.7116	88.7832	23300	0
1_MACS_peak_23855_lociStitched	chr6	41514216	41515051	1	836	424.18	23.7975	23301	0
1_MACS_peak_16974_lociStitched	chr20	47189697	47190532	1	836	367.8175	84.2515	23302	0
1_MACS_peak_9726_lociStitched	chr15	96585712	96586547	1	836	360.6365	118.4865	23303	0
1_MACS_peak_14_lociStitched	chr1	1093077	1093912	1	836	412.49	149.131	23304	0
1_MACS_peak_27546_lociStitched	chr8	110656890	110657724	1	835	351.1974	33.4434	23305	0
1_MACS_peak_25883_lociStitched	chr7	92785945	92786779	1	835	482.469	101.0808	23306	0
1_MACS_peak_17152_lociStitched	chr20	60813459	60814293	1	835	522.0006	67.137	23307	0
1_MACS_peak_13199_lociStitched	chr19	13874729	13875563	1	835	688.1334	225.4302	23308	0
1_MACS_peak_2286_lociStitched	chr1	200406638	200407472	1	835	491.5596	153.6228	23309	0
1_MACS_peak_25987_lociStitched	chr7	101331350	101332183	1	834	491.1368	73.1374	23310	0
1_MACS_peak_25598_lociStitched	chr7	63742085	63742918	1	834	374.3502	43.5659	23311	0
1_MACS_peak_15751_lociStitched	chr2	188033752	188034585	1	834	410.0026	115.0373	23312	0
1_MACS_peak_7783_lociStitched	chr13	107569983	107570816	1	834	475.3931	109.0397	23313	0
1_MACS_peak_5546_lociStitched	chr11	120295494	120296327	1	834	511.0455	100.2932	23314	0
1_MACS_peak_21864_lociStitched	chr5	37679584	37680416	1	833	503.2768	103.3344	23315	0
1_MACS_peak_9462_lociStitched	chr15	78202555	78203387	1	833	733.5744	243.36	23316	0
1_MACS_peak_2864_lociStitched	chr1	247170673	247171505	1	833	502.8608	60.5696	23317	0
1_MACS_peak_28409_lociStitched	chr9	87373740	87374571	1	832	435.9426	73.959	23318	0
1_MACS_peak_23667_lociStitched	chr6	31148035	31148866	1	832	619.095	124.4838	23319	0
1_MACS_peak_21773_lociStitched	chr5	20959101	20959932	1	832	440.9286	97.7256	23320	0
1_MACS_peak_21215_lociStitched	chr4	136406040	136406871	1	832	407.19	90.4128	23321	0
1_MACS_peak_19628_lociStitched	chr3	150654204	150655035	1	832	306.1404	114.7611	23322	0
1_MACS_peak_7467_lociStitched	chr13	43941933	43942764	1	832	369.6288	90.8283	23323	0
1_MACS_peak_7009_lociStitched	chr12	112513356	112514187	1	832	467.5206	77.0337	23324	0
1_MACS_peak_20845_lociStitched	chr4	85559952	85560782	1	831	284.275	43.99	23325	0
1_MACS_peak_18396_lociStitched	chr3	18153038	18153868	1	831	396.242	74.617	23326	0
1_MACS_peak_15912_lociStitched	chr2	202598801	202599631	1	831	413.008	63.412	23327	0
1_MACS_peak_15220_lociStitched	chr2	119105891	119106721	1	831	383.211	103.999	23328	0
1_MACS_peak_8075_lociStitched	chr14	46959229	46960059	1	831	599.426	106.157	23329	0
1_MACS_peak_516_lociStitched	chr1	33207542	33208372	1	831	407.115	56.938	23330	0
1_MACS_peak_24932_lociStitched	chr6	159429694	159430523	1	830	599.2012	38.2998	23331	0
1_MACS_peak_24632_lociStitched	chr6	132378713	132379542	1	830	346.9365	75.6877	23332	0
1_MACS_peak_22917_lociStitched	chr5	154209035	154209864	1	830	380.7597	96.8272	23333	0
1_MACS_peak_15249_lociStitched	chr2	126023499	126024328	1	830	507.0164	110.3399	23334	0
1_MACS_peak_10546_lociStitched	chr16	68027053	68027882	1	830	456.1987	86.5476	23335	0
1_MACS_peak_28020_lociStitched	chr9	15867330	15868158	1	829	366.804	62.3484	23336	0
1_MACS_peak_21553_lociStitched	chr4	185780912	185781740	1	829	314.0604	104.9904	23337	0
1_MACS_peak_18757_lociStitched	chr3	49591131	49591959	1	829	401.4144	101.5128	23338	0
1_MACS_peak_16060_lociStitched	chr2	218458217	218459045	1	829	328.7988	96.462	23339	0
1_MACS_peak_15785_lociStitched	chr2	191329439	191330267	1	829	393.4656	118.6524	23340	0
1_MACS_peak_15421_lociStitched	chr2	152440640	152441468	1	829	402.2424	106.9776	23341	0
1_MACS_peak_15222_lociStitched	chr2	119532013	119532841	1	829	317.3724	90.8316	23342	0
1_MACS_peak_13283_lociStitched	chr19	17007834	17008662	1	829	373.9248	85.9464	23343	0
1_MACS_peak_8328_lociStitched	chr14	71420346	71421174	1	829	519.7356	54.8964	23344	0
1_MACS_peak_14593_lociStitched	chr2	63796519	63797346	1	828	409.1996	123.223	23345	0
1_MACS_peak_7577_lociStitched	chr13	53381774	53382601	1	828	443.1066	71.7836	23346	0
1_MACS_peak_16_lociStitched	chr1	1185083	1185910	1	828	1364.3846	101.4729	23347	0
1_MACS_peak_28452_lociStitched	chr9	92975041	92975867	1	827	416.717	116.1356	23348	0
1_MACS_peak_28359_lociStitched	chr9	77686292	77687118	1	827	375.4996	81.1132	23349	0
1_MACS_peak_20299_lociStitched	chr4	9511438	9512264	1	827	400.8578	133.9772	23350	0
1_MACS_peak_8590_lociStitched	chr14	98898512	98899338	1	827	321.8096	44.604	23351	0
1_MACS_peak_804_lociStitched	chr1	48937311	48938137	1	827	373.2694	102.2588	23352	0
1_MACS_peak_30053_lociStitched	chrX	146309590	146310415	1	826	371.25	69.5475	23353	0
1_MACS_peak_28357_lociStitched	chr9	77618698	77619523	1	826	370.0125	89.1825	23354	0
1_MACS_peak_20882_lociStitched	chr4	89340674	89341499	1	826	340.3125	76.9725	23355	0
1_MACS_peak_12774_lociStitched	chr18	70070045	70070870	1	826	399.8775	133.2375	23356	0
