GENE_ID	locusLine	bin_1_03_0EWP_0229Kronos_MM1S-KB-1hr-1_H3K18Ac_hs-dm_i05.bam
1_MACS_peak_23806_lociStitched	chr9(.):6597578-6599546	0.8251
1_MACS_peak_23807_lociStitched	chr9(.):6629973-6632271	1.5257
2_MACS_peak_23808_lociStitched	chr9(.):6639402-6646932	0.4488
1_MACS_peak_23810_lociStitched	chr9(.):6654472-6656110	0.853
1_MACS_peak_23811_lociStitched	chr9(.):6680288-6683990	3.587
1_MACS_peak_23812_lociStitched	chr9(.):6703164-6704912	1.9444
2_MACS_peak_23813_lociStitched	chr9(.):6750043-6759404	0.7893
1_MACS_peak_23815_lociStitched	chr9(.):7237816-7238850	0.3988
1_MACS_peak_23816_lociStitched	chr9(.):7756061-7757075	0.521
1_MACS_peak_23817_lociStitched	chr9(.):7798961-7800108	1.9278
1_MACS_peak_23818_lociStitched	chr9(.):8820998-8822464	0.7357
1_MACS_peak_23819_lociStitched	chr9(.):8856905-8858327	0.6339
1_MACS_peak_23820_lociStitched	chr9(.):8916920-8918807	0.7884
3_MACS_peak_23821_lociStitched	chr9(.):9605754-9615874	0.9885
1_MACS_peak_23824_lociStitched	chr9(.):9631201-9632174	0.421
1_MACS_peak_23825_lociStitched	chr9(.):9728253-9730425	0.6757
1_MACS_peak_23826_lociStitched	chr9(.):9845862-9848547	0.6316
1_MACS_peak_23827_lociStitched	chr9(.):10612305-10613442	0.579
1_MACS_peak_23828_lociStitched	chr9(.):11386575-11387434	0.4953
1_MACS_peak_23829_lociStitched	chr9(.):11457623-11459281	1.2358
1_MACS_peak_23830_lociStitched	chr9(.):11834335-11835370	0.4414
2_MACS_peak_23831_lociStitched	chr9(.):12774663-12786062	0.5285
1_MACS_peak_23833_lociStitched	chr9(.):12813649-12815551	1.0094
1_MACS_peak_23834_lociStitched	chr9(.):12888370-12890181	0.9818
1_MACS_peak_23835_lociStitched	chr9(.):12955337-12956667	0.5692
2_MACS_peak_23836_lociStitched	chr9(.):14314756-14323455	0.2771
1_MACS_peak_23838_lociStitched	chr9(.):14585924-14586727	0.4671
1_MACS_peak_23839_lociStitched	chr9(.):14692863-14694025	0.7458
1_MACS_peak_23840_lociStitched	chr9(.):15421997-15423663	0.8192
1_MACS_peak_23841_lociStitched	chr9(.):15510042-15511789	2.7905
1_MACS_peak_23842_lociStitched	chr9(.):15552358-15553786	0.6521
1_MACS_peak_23843_lociStitched	chr9(.):16179018-16180396	0.7595
1_MACS_peak_23844_lociStitched	chr9(.):16458438-16460351	0.9891
1_MACS_peak_23845_lociStitched	chr9(.):16870445-16872134	0.5715
1_MACS_peak_23846_lociStitched	chr9(.):17134456-17136008	1.5298
1_MACS_peak_23847_lociStitched	chr9(.):17578395-17579837	0.7979
1_MACS_peak_23848_lociStitched	chr9(.):17824348-17825465	0.4684
1_MACS_peak_23849_lociStitched	chr9(.):19048499-19050236	0.8904
1_MACS_peak_23850_lociStitched	chr9(.):19102247-19103332	0.8879
1_MACS_peak_23851_lociStitched	chr9(.):19126670-19128841	1.1749
1_MACS_peak_23852_lociStitched	chr9(.):19230118-19231795	1.1431
1_MACS_peak_23853_lociStitched	chr9(.):19379242-19381103	1.1776
1_MACS_peak_23854_lociStitched	chr9(.):19408918-19409803	0.5696
1_MACS_peak_23855_lociStitched	chr9(.):19451110-19451851	0.4131
1_MACS_peak_23856_lociStitched	chr9(.):19550876-19551857	0.5387
1_MACS_peak_23857_lociStitched	chr9(.):20042936-20043603	0.4328
1_MACS_peak_23858_lociStitched	chr9(.):20353095-20355801	0.5819
1_MACS_peak_23859_lociStitched	chr9(.):20426217-20427107	0.5115
1_MACS_peak_23860_lociStitched	chr9(.):20439958-20442898	0.7152
1_MACS_peak_23861_lociStitched	chr9(.):20621072-20624058	0.6412
1_MACS_peak_23862_lociStitched	chr9(.):20657945-20659399	0.9057
1_MACS_peak_23863_lociStitched	chr9(.):20683888-20684926	0.9264
1_MACS_peak_23864_lociStitched	chr9(.):21334399-21335794	1.3377
1_MACS_peak_23865_lociStitched	chr9(.):21802242-21803935	0.8242
1_MACS_peak_23866_lociStitched	chr9(.):21964648-21965988	0.6516
1_MACS_peak_23867_lociStitched	chr9(.):22101745-22103792	0.6442
3_MACS_peak_23868_lociStitched	chr9(.):22238816-22244388	0.5407
1_MACS_peak_23871_lociStitched	chr9(.):22446749-22448115	0.5448
1_MACS_peak_23872_lociStitched	chr9(.):22682639-22684122	0.6244
1_MACS_peak_23873_lociStitched	chr9(.):24765062-24765891	0.4371
1_MACS_peak_23874_lociStitched	chr9(.):25677550-25678836	0.7218
1_MACS_peak_23875_lociStitched	chr9(.):26892013-26893174	0.9745
1_MACS_peak_23876_lociStitched	chr9(.):26946259-26948022	2.1321
1_MACS_peak_23877_lociStitched	chr9(.):26955763-26956992	0.8153
1_MACS_peak_23878_lociStitched	chr9(.):27377089-27377985	0.4289
1_MACS_peak_23879_lociStitched	chr9(.):27488381-27489853	0.4825
1_MACS_peak_23880_lociStitched	chr9(.):27529128-27529828	0.5184
1_MACS_peak_23881_lociStitched	chr9(.):27572568-27574438	0.732
1_MACS_peak_23882_lociStitched	chr9(.):27768469-27769397	0.481
1_MACS_peak_23883_lociStitched	chr9(.):28378598-28380128	0.4775
1_MACS_peak_23884_lociStitched	chr9(.):30077751-30078985	0.6157
1_MACS_peak_23885_lociStitched	chr9(.):31346832-31347967	0.5011
1_MACS_peak_23886_lociStitched	chr9(.):31908051-31909384	0.7118
1_MACS_peak_23887_lociStitched	chr9(.):32160905-32164097	0.8246
1_MACS_peak_23888_lociStitched	chr9(.):32217377-32218831	0.7097
1_MACS_peak_23889_lociStitched	chr9(.):32384235-32385534	0.773
1_MACS_peak_23890_lociStitched	chr9(.):32525484-32526953	0.8273
1_MACS_peak_23891_lociStitched	chr9(.):32550285-32552983	1.6743
1_MACS_peak_23892_lociStitched	chr9(.):32572269-32573868	0.7543
1_MACS_peak_23893_lociStitched	chr9(.):32603989-32604954	0.4739
1_MACS_peak_23894_lociStitched	chr9(.):33000613-33002335	1.5763
1_MACS_peak_23895_lociStitched	chr9(.):33024227-33026215	1.8615
1_MACS_peak_23896_lociStitched	chr9(.):33043934-33044839	0.5619
1_MACS_peak_23897_lociStitched	chr9(.):33065230-33066243	0.5819
1_MACS_peak_23898_lociStitched	chr9(.):33075962-33077337	1.4314
2_MACS_peak_23899_lociStitched	chr9(.):33158097-33168392	0.8941
1_MACS_peak_23901_lociStitched	chr9(.):33201615-33203792	1.2503
1_MACS_peak_23902_lociStitched	chr9(.):33219697-33222977	1.7306
1_MACS_peak_23903_lociStitched	chr9(.):33263156-33265867	1.7186
2_MACS_peak_23904_lociStitched	chr9(.):33288760-33298546	1.8999
1_MACS_peak_23906_lociStitched	chr9(.):33414321-33416782	0.6505
3_MACS_peak_23907_lociStitched	chr9(.):33445188-33459536	0.8245
1_MACS_peak_23910_lociStitched	chr9(.):33473071-33474298	0.974
1_MACS_peak_23911_lociStitched	chr9(.):33510475-33511582	1.2791
1_MACS_peak_23912_lociStitched	chr9(.):33523133-33525219	1.2951
1_MACS_peak_23913_lociStitched	chr9(.):33676495-33677817	0.9618
1_MACS_peak_23914_lociStitched	chr9(.):33699890-33702204	0.9819
1_MACS_peak_23915_lociStitched	chr9(.):33815872-33819259	2.2342
1_MACS_peak_23916_lociStitched	chr9(.):33987885-33989952	0.9771
1_MACS_peak_23917_lociStitched	chr9(.):34047959-34050194	3.317
1_MACS_peak_23918_lociStitched	chr9(.):34082601-34084090	0.5689
1_MACS_peak_23919_lociStitched	chr9(.):34125307-34127492	1.5483
1_MACS_peak_23920_lociStitched	chr9(.):34178091-34179853	1.0828
1_MACS_peak_23921_lociStitched	chr9(.):34328064-34330638	2.2555
2_MACS_peak_23922_lociStitched	chr9(.):34375725-34381587	0.5859
1_MACS_peak_23924_lociStitched	chr9(.):34457521-34459075	1.2047
1_MACS_peak_23925_lociStitched	chr9(.):34522443-34523848	0.4832
2_MACS_peak_23926_lociStitched	chr9(.):34611257-34620954	0.3679
1_MACS_peak_23928_lociStitched	chr9(.):34636570-34638839	2.3061
1_MACS_peak_23929_lociStitched	chr9(.):34646221-34647746	1.2184
1_MACS_peak_23930_lociStitched	chr9(.):34664386-34666481	1.0854
1_MACS_peak_23931_lociStitched	chr9(.):34861516-34864029	1.4167
1_MACS_peak_23932_lociStitched	chr9(.):34884262-34885617	1.0217
1_MACS_peak_23933_lociStitched	chr9(.):34988785-34990497	0.6424
3_MACS_peak_23934_lociStitched	chr9(.):35066315-35080628	1.0544
4_MACS_peak_23937_lociStitched	chr9(.):35095499-35117733	0.4981
2_MACS_peak_23941_lociStitched	chr9(.):35157379-35162919	0.6457
1_MACS_peak_23943_lociStitched	chr9(.):35321055-35322971	1.1493
1_MACS_peak_23944_lociStitched	chr9(.):35489048-35490756	1.1385
2_MACS_peak_23945_lociStitched	chr9(.):35566211-35571036	0.9109
1_MACS_peak_23947_lociStitched	chr9(.):35603682-35606495	0.8692
1_MACS_peak_23948_lociStitched	chr9(.):35616673-35617685	0.6906
1_MACS_peak_23949_lociStitched	chr9(.):35645930-35647709	0.845
2_MACS_peak_23950_lociStitched	chr9(.):35657203-35665926	1.2825
1_MACS_peak_23952_lociStitched	chr9(.):35731263-35733653	1.363
2_MACS_peak_23953_lociStitched	chr9(.):35748130-35757946	0.6789
2_MACS_peak_23955_lociStitched	chr9(.):35811142-35815913	1.3664
4_MACS_peak_23957_lociStitched	chr9(.):35828523-35849229	0.4111
1_MACS_peak_23961_lociStitched	chr9(.):35897055-35899051	0.7472
1_MACS_peak_23962_lociStitched	chr9(.):35910318-35911444	0.5185
1_MACS_peak_23963_lociStitched	chr9(.):35996106-35997115	0.5906
1_MACS_peak_23964_lociStitched	chr9(.):36036594-36037851	0.5835
4_MACS_peak_23965_lociStitched	chr9(.):36135808-36153119	0.6591
1_MACS_peak_23969_lociStitched	chr9(.):36190007-36191987	2.0972
1_MACS_peak_23970_lociStitched	chr9(.):36257673-36259193	0.7647
1_MACS_peak_23971_lociStitched	chr9(.):36399599-36401580	1.7501
1_MACS_peak_23972_lociStitched	chr9(.):36470364-36471427	0.8176
2_MACS_peak_23973_lociStitched	chr9(.):36486196-36489006	1.0586
1_MACS_peak_23975_lociStitched	chr9(.):36572011-36574274	1.9903
1_MACS_peak_23976_lociStitched	chr9(.):36913145-36914628	0.584
1_MACS_peak_23977_lociStitched	chr9(.):36923457-36924787	0.4506
2_MACS_peak_23978_lociStitched	chr9(.):37034006-37037578	0.4404
1_MACS_peak_23980_lociStitched	chr9(.):37079101-37080915	1.1328
1_MACS_peak_23981_lociStitched	chr9(.):37103904-37105385	0.5558
1_MACS_peak_23982_lociStitched	chr9(.):37119693-37121680	1.1134
1_MACS_peak_23983_lociStitched	chr9(.):37186968-37188152	0.7028
1_MACS_peak_23984_lociStitched	chr9(.):37196834-37199337	0.759
1_MACS_peak_23985_lociStitched	chr9(.):37302173-37303260	0.5508
1_MACS_peak_23986_lociStitched	chr9(.):37408574-37409466	0.7968
1_MACS_peak_23987_lociStitched	chr9(.):37421935-37423633	1.759
1_MACS_peak_23988_lociStitched	chr9(.):37464232-37467010	1.4465
1_MACS_peak_23989_lociStitched	chr9(.):37485022-37487240	1.0206
1_MACS_peak_23990_lociStitched	chr9(.):37527286-37533129	4.3917
1_MACS_peak_23991_lociStitched	chr9(.):37575359-37577163	1.3719
1_MACS_peak_23992_lociStitched	chr9(.):37591411-37593316	2.2713
1_MACS_peak_23993_lociStitched	chr9(.):37753380-37754721	1.1178
1_MACS_peak_23994_lociStitched	chr9(.):37784058-37786085	1.1921
1_MACS_peak_23995_lociStitched	chr9(.):37800022-37802085	1.4517
1_MACS_peak_23996_lociStitched	chr9(.):37902571-37905354	2.1876
1_MACS_peak_23997_lociStitched	chr9(.):37921510-37923368	1.0697
1_MACS_peak_23998_lociStitched	chr9(.):38068442-38070553	0.766
1_MACS_peak_23999_lociStitched	chr9(.):38296301-38297382	0.4846
1_MACS_peak_24000_lociStitched	chr9(.):38318057-38320203	1.2577
1_MACS_peak_24001_lociStitched	chr9(.):38391912-38393861	1.243
1_MACS_peak_24002_lociStitched	chr9(.):38619661-38622706	1.7965
1_MACS_peak_24003_lociStitched	chr9(.):38686884-38688247	0.5899
1_MACS_peak_24004_lociStitched	chr9(.):39463669-39464853	0.917
1_MACS_peak_24005_lociStitched	chr9(.):40791324-40792497	0.923
1_MACS_peak_24006_lociStitched	chr9(.):41608660-41609970	0.8265
1_MACS_peak_24007_lociStitched	chr9(.):41953627-41955385	3.6667
1_MACS_peak_24008_lociStitched	chr9(.):42018635-42020332	2.2134
2_MACS_peak_24009_lociStitched	chr9(.):42250285-42256716	1.5692
1_MACS_peak_24011_lociStitched	chr9(.):42368081-42368924	0.3748
1_MACS_peak_24012_lociStitched	chr9(.):42797199-42798394	0.3477
2_MACS_peak_24013_lociStitched	chr9(.):42837240-42846965	0.3647
1_MACS_peak_24015_lociStitched	chr9(.):42853989-42856257	0.3966
1_MACS_peak_24016_lociStitched	chr9(.):43132973-43134540	0.6868
1_MACS_peak_24017_lociStitched	chr9(.):43684700-43685671	0.3664
1_MACS_peak_24018_lociStitched	chr9(.):44118003-44119600	0.7389
1_MACS_peak_24019_lociStitched	chr9(.):44244779-44246281	1.3971
1_MACS_peak_24020_lociStitched	chr9(.):44401561-44402997	1.2755
1_MACS_peak_24024_lociStitched	chr9(.):45728822-45729867	0.7981
1_MACS_peak_24025_lociStitched	chr9(.):46112474-46113502	0.8697
1_MACS_peak_24026_lociStitched	chr9(.):46390726-46391650	0.6532
1_MACS_peak_24027_lociStitched	chr9(.):46686671-46688416	2.0859
1_MACS_peak_24028_lociStitched	chr9(.):46843366-46845052	1.3777
1_MACS_peak_24029_lociStitched	chr9(.):66339555-66340822	0.4357
1_MACS_peak_24030_lociStitched	chr9(.):66457237-66459617	3.7716
1_MACS_peak_24032_lociStitched	chr9(.):66552888-66554714	2.587
1_MACS_peak_24033_lociStitched	chr9(.):66570755-66572018	0.5711
2_MACS_peak_24034_lociStitched	chr9(.):66699280-66709518	0.619
1_MACS_peak_24036_lociStitched	chr9(.):66762008-66763504	0.592
1_MACS_peak_24037_lociStitched	chr9(.):66949717-66950746	0.3501
2_MACS_peak_24038_lociStitched	chr9(.):67009486-67019779	0.3887
2_MACS_peak_24040_lociStitched	chr9(.):67300539-67310550	0.5991
1_MACS_peak_24042_lociStitched	chr9(.):67344864-67346607	0.4584
1_MACS_peak_24044_lociStitched	chr9(.):67793791-67794743	0.516
1_MACS_peak_24045_lociStitched	chr9(.):67925834-67926670	0.4438
2_MACS_peak_24046_lociStitched	chr9(.):68299099-68303386	0.4452
1_MACS_peak_24048_lociStitched	chr9(.):68377125-68377996	0.7527
1_MACS_peak_24049_lociStitched	chr9(.):68408041-68409628	1.0135
1_MACS_peak_24050_lociStitched	chr9(.):68454586-68456261	0.9741
1_MACS_peak_24051_lociStitched	chr9(.):68504043-68505784	0.5851
1_MACS_peak_24052_lociStitched	chr9(.):68676043-68678611	0.4554
1_MACS_peak_24053_lociStitched	chr9(.):68725378-68727481	2.2089
1_MACS_peak_24054_lociStitched	chr9(.):68798984-68800179	0.5416
1_MACS_peak_24055_lociStitched	chr9(.):69015276-69016933	0.5366
1_MACS_peak_24056_lociStitched	chr9(.):69064448-69066470	1.7202
1_MACS_peak_24057_lociStitched	chr9(.):69147399-69148416	0.4346
2_MACS_peak_24058_lociStitched	chr9(.):69261310-69269403	0.5027
1_MACS_peak_24060_lociStitched	chr9(.):69380898-69382602	0.6101
1_MACS_peak_24061_lociStitched	chr9(.):69651477-69652938	0.4432
2_MACS_peak_24062_lociStitched	chr9(.):69662651-69672396	0.3969
1_MACS_peak_24064_lociStitched	chr9(.):69728853-69730065	0.3827
2_MACS_peak_24065_lociStitched	chr9(.):69882160-69892130	0.6524
1_MACS_peak_24067_lociStitched	chr9(.):69942250-69943607	0.4721
1_MACS_peak_24068_lociStitched	chr9(.):70093449-70096050	0.3801
2_MACS_peak_24069_lociStitched	chr9(.):70345075-70348719	0.2987
1_MACS_peak_24071_lociStitched	chr9(.):70402246-70403354	0.5327
2_MACS_peak_24072_lociStitched	chr9(.):70489012-70497152	0.548
1_MACS_peak_24074_lociStitched	chr9(.):70645125-70651476	1.172
2_MACS_peak_24075_lociStitched	chr9(.):70849857-70858035	0.5307
1_MACS_peak_24077_lociStitched	chr9(.):70971302-70972289	0.512
1_MACS_peak_24078_lociStitched	chr9(.):70981533-70982775	0.5044
1_MACS_peak_24079_lociStitched	chr9(.):71161171-71162475	0.7967
1_MACS_peak_24080_lociStitched	chr9(.):71192485-71193730	0.4534
1_MACS_peak_24081_lociStitched	chr9(.):71208119-71209516	0.5213
1_MACS_peak_24082_lociStitched	chr9(.):71228831-71229956	0.585
4_MACS_peak_24083_lociStitched	chr9(.):71251307-71269174	0.5023
1_MACS_peak_24087_lociStitched	chr9(.):71319195-71321802	1.1075
1_MACS_peak_24088_lociStitched	chr9(.):71393886-71395928	1.8023
1_MACS_peak_24089_lociStitched	chr9(.):71417034-71418914	0.5861
2_MACS_peak_24090_lociStitched	chr9(.):71458686-71463687	0.6076
2_MACS_peak_24092_lociStitched	chr9(.):71510444-71514202	0.4136
1_MACS_peak_24094_lociStitched	chr9(.):71546506-71549895	2.0587
1_MACS_peak_24095_lociStitched	chr9(.):71563737-71565679	0.7881
1_MACS_peak_24096_lociStitched	chr9(.):71641729-71643151	0.6191
1_MACS_peak_24097_lociStitched	chr9(.):71650283-71652142	1.6667
1_MACS_peak_24098_lociStitched	chr9(.):71736188-71737513	0.6665
1_MACS_peak_24099_lociStitched	chr9(.):71788135-71791082	3.0964
1_MACS_peak_24100_lociStitched	chr9(.):71939367-71940362	0.5935
1_MACS_peak_24101_lociStitched	chr9(.):72089559-72090632	0.5889
1_MACS_peak_24102_lociStitched	chr9(.):72194729-72196573	0.5174
1_MACS_peak_24103_lociStitched	chr9(.):72287386-72288401	0.8979
1_MACS_peak_24104_lociStitched	chr9(.):72373754-72375663	1.6917
2_MACS_peak_24105_lociStitched	chr9(.):72658497-72665154	0.7611
1_MACS_peak_24107_lociStitched	chr9(.):72707993-72709140	0.5764
1_MACS_peak_24108_lociStitched	chr9(.):72725080-72726303	0.5814
1_MACS_peak_24109_lociStitched	chr9(.):72872743-72874856	2.556
2_MACS_peak_24110_lociStitched	chr9(.):73026751-73036530	1.8222
1_MACS_peak_24112_lociStitched	chr9(.):73177648-73180250	1.3851
1_MACS_peak_24113_lociStitched	chr9(.):73279345-73280581	0.7007
1_MACS_peak_24114_lociStitched	chr9(.):73967198-73968932	0.6582
1_MACS_peak_24115_lociStitched	chr9(.):74021805-74022575	0.463
1_MACS_peak_24116_lociStitched	chr9(.):74291286-74292294	0.443
1_MACS_peak_24117_lociStitched	chr9(.):74382904-74385056	0.7713
1_MACS_peak_24118_lociStitched	chr9(.):74524801-74527329	0.9227
1_MACS_peak_24119_lociStitched	chr9(.):74535484-74536601	0.5599
1_MACS_peak_24120_lociStitched	chr9(.):74978351-74981236	2.1737
1_MACS_peak_24121_lociStitched	chr9(.):75088256-75089521	0.5664
1_MACS_peak_24122_lociStitched	chr9(.):75123826-75125319	0.4348
1_MACS_peak_24123_lociStitched	chr9(.):75249616-75251223	0.5316
1_MACS_peak_24124_lociStitched	chr9(.):75317842-75319491	0.5516
1_MACS_peak_24125_lociStitched	chr9(.):75387328-75388873	0.4651
1_MACS_peak_24126_lociStitched	chr9(.):75746638-75748230	1.0789
2_MACS_peak_24127_lociStitched	chr9(.):76891641-76898398	0.3032
1_MACS_peak_24129_lociStitched	chr9(.):77111522-77113364	0.6025
1_MACS_peak_24130_lociStitched	chr9(.):77566282-77568729	2.9448
1_MACS_peak_24131_lociStitched	chr9(.):77641873-77643760	1.6741
1_MACS_peak_24132_lociStitched	chr9(.):77700942-77704528	2.3119
2_MACS_peak_24133_lociStitched	chr9(.):77782259-77786807	0.487
1_MACS_peak_24135_lociStitched	chr9(.):78032483-78033938	0.6733
1_MACS_peak_24136_lociStitched	chr9(.):78504584-78506852	0.679
1_MACS_peak_24137_lociStitched	chr9(.):78765678-78766620	0.4222
1_MACS_peak_24138_lociStitched	chr9(.):79008455-79010351	1.5075
1_MACS_peak_24139_lociStitched	chr9(.):79073708-79075064	0.7841
2_MACS_peak_24140_lociStitched	chr9(.):79257428-79266544	0.3339
1_MACS_peak_24142_lociStitched	chr9(.):79791443-79793867	1.3288
1_MACS_peak_24143_lociStitched	chr9(.):80530461-80532100	0.5904
2_MACS_peak_24144_lociStitched	chr9(.):80645452-80647985	0.7877
2_MACS_peak_24146_lociStitched	chr9(.):80810770-80817157	0.4725
1_MACS_peak_24148_lociStitched	chr9(.):80849952-80852149	2.2026
1_MACS_peak_24149_lociStitched	chr9(.):80910868-80913259	2.0879
1_MACS_peak_24150_lociStitched	chr9(.):81640638-81642308	0.5065
2_MACS_peak_24151_lociStitched	chr9(.):82185133-82188588	0.8661
1_MACS_peak_24153_lociStitched	chr9(.):82438460-82439544	0.4397
1_MACS_peak_24154_lociStitched	chr9(.):83727626-83729214	0.9046
1_MACS_peak_24155_lociStitched	chr9(.):84303386-84305257	0.7664
1_MACS_peak_24156_lociStitched	chr9(.):84672196-84674295	0.4975
1_MACS_peak_24157_lociStitched	chr9(.):86237259-86239243	2.452
1_MACS_peak_24158_lociStitched	chr9(.):86321643-86324058	5.6137
1_MACS_peak_24159_lociStitched	chr9(.):86431507-86433662	1.3345
1_MACS_peak_24160_lociStitched	chr9(.):86535313-86537010	1.4214
1_MACS_peak_24161_lociStitched	chr9(.):86570829-86572086	0.8287
1_MACS_peak_24162_lociStitched	chr9(.):86593744-86597004	4.9083
1_MACS_peak_24163_lociStitched	chr9(.):86910703-86912093	0.4908
1_MACS_peak_24164_lociStitched	chr9(.):87211450-87212963	0.7504
1_MACS_peak_24165_lociStitched	chr9(.):87282508-87283756	0.7266
1_MACS_peak_24166_lociStitched	chr9(.):87308608-87310204	0.7847
1_MACS_peak_24167_lociStitched	chr9(.):87437214-87440491	0.7934
1_MACS_peak_24168_lociStitched	chr9(.):87669870-87672113	1.135
1_MACS_peak_24169_lociStitched	chr9(.):88035355-88036590	0.6208
2_MACS_peak_24170_lociStitched	chr9(.):88046774-88052201	0.8608
1_MACS_peak_24172_lociStitched	chr9(.):88355552-88357965	1.535
1_MACS_peak_24173_lociStitched	chr9(.):88419378-88421513	1.4274
1_MACS_peak_24174_lociStitched	chr9(.):88555056-88557292	1.2968
1_MACS_peak_24175_lociStitched	chr9(.):88677664-88678869	0.5262
1_MACS_peak_24176_lociStitched	chr9(.):88713464-88715425	1.0511
1_MACS_peak_24177_lociStitched	chr9(.):88896376-88898592	1.6704
1_MACS_peak_24178_lociStitched	chr9(.):88965346-88970036	1.7669
2_MACS_peak_24179_lociStitched	chr9(.):89560298-89564165	0.6772
1_MACS_peak_24181_lociStitched	chr9(.):89885936-89886731	0.4558
1_MACS_peak_24182_lociStitched	chr9(.):90111903-90115343	1.5047
1_MACS_peak_24183_lociStitched	chr9(.):90169224-90172498	1.1234
1_MACS_peak_24184_lociStitched	chr9(.):90340698-90341889	0.9354
1_MACS_peak_24185_lociStitched	chr9(.):90744032-90745463	0.5216
1_MACS_peak_24186_lociStitched	chr9(.):90936337-90938955	0.7806
1_MACS_peak_24187_lociStitched	chr9(.):91001984-91004426	1.5717
2_MACS_peak_24188_lociStitched	chr9(.):91924665-91934803	1.6885
1_MACS_peak_24190_lociStitched	chr9(.):91954010-91956121	0.6834
1_MACS_peak_24191_lociStitched	chr9(.):91967010-91967993	0.5535
