GENE_ID	locusLine	bin_1_36_0EXO_0229Kronos_MM1S-No-Treatment-2_Input_hs_i78.bam
2_MACS_peak_23655_lociStitched	chr22(.):50709142-50711614	0.0788
3_MACS_peak_23657_lociStitched	chr22(.):50917296-50919924	0.1011
2_MACS_peak_23660_lociStitched	chr22(.):50923495-50924640	0.0439
1_MACS_peak_23662_lociStitched	chr22(.):50968655-50970520	0.239
2_MACS_peak_23663_lociStitched	chr22(.):50985791-50988187	0.0845
1_MACS_peak_23665_lociStitched	chr22(.):50994526-50994905	0.1122
1_MACS_peak_23666_lociStitched	chr22(.):51002106-51003021	0.1475
9_MACS_peak_23667_lociStitched	chr22(.):51034132-51052210	0.0901
1_MACS_peak_23676_lociStitched	chr22(.):51053554-51054200	0.0875
1_MACS_peak_23677_lociStitched	chr22(.):51079423-51079878	0.063
4_MACS_peak_23678_lociStitched	chr22(.):51081813-51085124	0.2644
1_MACS_peak_23682_lociStitched	chr22(.):51091246-51091796	0.093
3_MACS_peak_23683_lociStitched	chr22(.):51093183-51097064	0.1029
2_MACS_peak_23686_lociStitched	chr22(.):51108950-51112344	0.0846
1_MACS_peak_23688_lociStitched	chr22(.):51113608-51116450	0.1346
1_MACS_peak_23689_lociStitched	chr22(.):51122469-51125926	0.0895
1_MACS_peak_23690_lociStitched	chr22(.):51179613-51180011	0.0378
1_MACS_peak_23691_lociStitched	chr22(.):51181671-51182879	0.104
1_MACS_peak_23692_lociStitched	chr3(.):9542874-9543281	0.0691
1_MACS_peak_23693_lociStitched	chr3(.):9904062-9904768	0.0599
7_MACS_peak_23694_lociStitched	chr3(.):10367121-10374485	0.083
3_MACS_peak_23701_lociStitched	chr3(.):10382109-10383703	0.059
1_MACS_peak_23704_lociStitched	chr3(.):10504356-10504755	0.048
1_MACS_peak_23705_lociStitched	chr3(.):10525488-10525833	0.0
5_MACS_peak_23706_lociStitched	chr3(.):10543798-10551253	0.0848
1_MACS_peak_23711_lociStitched	chr3(.):10641044-10641453	0.0057
1_MACS_peak_23712_lociStitched	chr3(.):10652025-10652376	0.048
1_MACS_peak_23713_lociStitched	chr3(.):10664265-10664618	0.0918
2_MACS_peak_23714_lociStitched	chr3(.):10706021-10707238	0.0419
1_MACS_peak_23716_lociStitched	chr3(.):10747987-10749478	0.0732
1_MACS_peak_23717_lociStitched	chr3(.):10750728-10751120	0.0656
1_MACS_peak_23718_lociStitched	chr3(.):10805834-10806199	0.0102
1_MACS_peak_23719_lociStitched	chr3(.):10816549-10816923	0.006
1_MACS_peak_23720_lociStitched	chr3(.):10894071-10894542	0.0355
1_MACS_peak_23721_lociStitched	chr3(.):10989554-10989902	0.0974
1_MACS_peak_23722_lociStitched	chr3(.):11001280-11001589	0.0539
1_MACS_peak_23723_lociStitched	chr3(.):11100733-11101150	0.1196
1_MACS_peak_23724_lociStitched	chr3(.):12484049-12484414	0.0607
1_MACS_peak_23725_lociStitched	chr3(.):12891981-12892430	0.0547
4_MACS_peak_23726_lociStitched	chr3(.):12893764-12896979	0.1431
12_MACS_peak_23730_lociStitched	chr3(.):12903804-12933347	0.1193
1_MACS_peak_23742_lociStitched	chr3(.):13323255-13324126	0.0506
5_MACS_peak_23743_lociStitched	chr3(.):13542658-13548602	0.0607
2_MACS_peak_23748_lociStitched	chr3(.):13549816-13551023	0.1229
1_MACS_peak_23750_lociStitched	chr3(.):13552299-13552641	0.0964
4_MACS_peak_23751_lociStitched	chr3(.):13555135-13564431	0.0935
7_MACS_peak_23755_lociStitched	chr3(.):13567505-13573254	0.072
2_MACS_peak_23762_lociStitched	chr3(.):13574624-13575511	0.101
2_MACS_peak_23764_lociStitched	chr3(.):13577027-13578673	0.047
1_MACS_peak_23766_lociStitched	chr3(.):13581463-13581813	0.0378
2_MACS_peak_23767_lociStitched	chr3(.):13584540-13585818	0.0822
3_MACS_peak_23769_lociStitched	chr3(.):13587766-13589956	0.0779
4_MACS_peak_23772_lociStitched	chr3(.):13591621-13596084	0.0591
2_MACS_peak_23776_lociStitched	chr3(.):13597368-13599053	0.0953
1_MACS_peak_23778_lociStitched	chr3(.):13600697-13601242	0.071
7_MACS_peak_23779_lociStitched	chr3(.):13607553-13617492	0.0675
2_MACS_peak_23786_lociStitched	chr3(.):13620610-13621787	0.1055
1_MACS_peak_23788_lociStitched	chr3(.):13623226-13624196	0.0777
2_MACS_peak_23789_lociStitched	chr3(.):13649041-13650795	0.0709
4_MACS_peak_23791_lociStitched	chr3(.):13660420-13664492	0.0662
2_MACS_peak_23795_lociStitched	chr3(.):13665722-13667058	0.0445
15_MACS_peak_23797_lociStitched	chr3(.):13668794-13690089	0.081
7_MACS_peak_23812_lociStitched	chr3(.):13693180-13701836	0.114
1_MACS_peak_23819_lociStitched	chr3(.):13703476-13703845	0.0432
2_MACS_peak_23820_lociStitched	chr3(.):13704990-13706234	0.0715
1_MACS_peak_23822_lociStitched	chr3(.):13716796-13717542	0.0995
1_MACS_peak_23823_lociStitched	chr3(.):13726853-13727651	0.1127
1_MACS_peak_23824_lociStitched	chr3(.):13735579-13735902	0.0469
1_MACS_peak_23825_lociStitched	chr3(.):13738864-13739197	0.0049
1_MACS_peak_23826_lociStitched	chr3(.):13825202-13825901	0.1095
6_MACS_peak_23827_lociStitched	chr3(.):13826997-13831993	0.0725
3_MACS_peak_23833_lociStitched	chr3(.):13833069-13837391	0.0597
1_MACS_peak_23836_lociStitched	chr3(.):13871745-13872063	0.0802
1_MACS_peak_23837_lociStitched	chr3(.):13876801-13877305	0.1135
1_MACS_peak_23838_lociStitched	chr3(.):13879039-13879484	0.0338
2_MACS_peak_23839_lociStitched	chr3(.):13891344-13893015	0.0576
2_MACS_peak_23841_lociStitched	chr3(.):13915838-13916628	0.0766
1_MACS_peak_23843_lociStitched	chr3(.):13918597-13921095	0.0636
1_MACS_peak_23844_lociStitched	chr3(.):14303801-14304380	0.0822
1_MACS_peak_23845_lociStitched	chr3(.):14387122-14387856	0.0819
2_MACS_peak_23846_lociStitched	chr3(.):14547031-14548824	0.0899
3_MACS_peak_23848_lociStitched	chr3(.):14550958-14555682	0.1064
2_MACS_peak_23851_lociStitched	chr3(.):14559563-14561120	0.102
2_MACS_peak_23853_lociStitched	chr3(.):14562282-14564208	0.1248
5_MACS_peak_23855_lociStitched	chr3(.):14582218-14585316	0.0728
1_MACS_peak_23860_lociStitched	chr3(.):14586482-14587088	0.0889
1_MACS_peak_23861_lociStitched	chr3(.):14589781-14590259	0.0523
3_MACS_peak_23862_lociStitched	chr3(.):14592978-14595764	0.0823
2_MACS_peak_23865_lociStitched	chr3(.):14597175-14600789	0.1122
5_MACS_peak_23867_lociStitched	chr3(.):14602887-14608066	0.0948
2_MACS_peak_23872_lociStitched	chr3(.):14614081-14616162	0.1222
1_MACS_peak_23874_lociStitched	chr3(.):14617815-14618292	0.0477
1_MACS_peak_23875_lociStitched	chr3(.):14621467-14621843	0.0464
1_MACS_peak_23876_lociStitched	chr3(.):14627822-14628557	0.1135
1_MACS_peak_23877_lociStitched	chr3(.):14629731-14630060	0.1791
1_MACS_peak_23878_lociStitched	chr3(.):14643228-14644131	0.0595
6_MACS_peak_23879_lociStitched	chr3(.):14850679-14855721	0.0887
4_MACS_peak_23885_lociStitched	chr3(.):14860438-14863383	0.0746
1_MACS_peak_23889_lociStitched	chr3(.):14956244-14956898	0.1072
3_MACS_peak_23890_lociStitched	chr3(.):14963471-14965590	0.0803
2_MACS_peak_23893_lociStitched	chr3(.):19189270-19190522	0.0785
1_MACS_peak_23895_lociStitched	chr3(.):27754758-27755129	0.0594
4_MACS_peak_23896_lociStitched	chr3(.):28979321-28983198	0.1435
2_MACS_peak_23900_lociStitched	chr3(.):36985151-36986445	0.1091
1_MACS_peak_23902_lociStitched	chr3(.):38691442-38692027	0.1724
1_MACS_peak_23903_lociStitched	chr3(.):40221890-40222690	0.1282
2_MACS_peak_23904_lociStitched	chr3(.):40227468-40229632	0.1361
1_MACS_peak_23906_lociStitched	chr3(.):40230755-40231180	0.0847
2_MACS_peak_23907_lociStitched	chr3(.):40364890-40368297	0.1324
2_MACS_peak_23909_lociStitched	chr3(.):40369981-40371445	0.0963
2_MACS_peak_23911_lociStitched	chr3(.):45265523-45266868	0.1405
1_MACS_peak_23913_lociStitched	chr3(.):46733344-46734189	0.1048
1_MACS_peak_23914_lociStitched	chr3(.):46742785-46744093	0.0533
2_MACS_peak_23915_lociStitched	chr3(.):46747154-46748173	0.1494
3_MACS_peak_23917_lociStitched	chr3(.):46912149-46915842	0.1164
4_MACS_peak_23920_lociStitched	chr3(.):46922148-46928470	0.0911
1_MACS_peak_23924_lociStitched	chr3(.):46930646-46931197	0.0512
1_MACS_peak_23925_lociStitched	chr3(.):46937757-46938442	0.0774
4_MACS_peak_23926_lociStitched	chr3(.):46939981-46945122	0.1006
1_MACS_peak_23930_lociStitched	chr3(.):47620528-47621264	0.0899
1_MACS_peak_23931_lociStitched	chr3(.):48264986-48265294	0.0497
4_MACS_peak_23932_lociStitched	chr3(.):48447827-48452015	0.1398
2_MACS_peak_23936_lociStitched	chr3(.):48455820-48457662	0.0785
1_MACS_peak_23938_lociStitched	chr3(.):48459177-48461432	0.0551
1_MACS_peak_23939_lociStitched	chr3(.):48464182-48465810	0.0999
1_MACS_peak_23940_lociStitched	chr3(.):48467506-48467979	0.0908
3_MACS_peak_23941_lociStitched	chr3(.):48469389-48470652	0.082
2_MACS_peak_23944_lociStitched	chr3(.):48540896-48542430	0.1198
2_MACS_peak_23946_lociStitched	chr3(.):48549349-48550917	0.1095
4_MACS_peak_23948_lociStitched	chr3(.):48552357-48556050	0.0958
4_MACS_peak_23952_lociStitched	chr3(.):48598616-48601170	0.1224
5_MACS_peak_23956_lociStitched	chr3(.):48604895-48610564	0.0631
1_MACS_peak_23961_lociStitched	chr3(.):48612741-48613595	0.0595
6_MACS_peak_23962_lociStitched	chr3(.):48615514-48632793	0.1127
4_MACS_peak_23968_lociStitched	chr3(.):48676514-48680666	0.1066
1_MACS_peak_23972_lociStitched	chr3(.):48695951-48696445	0.1066
2_MACS_peak_23973_lociStitched	chr3(.):49580231-49582516	0.0745
1_MACS_peak_23975_lociStitched	chr3(.):49592138-49594325	0.1428
2_MACS_peak_23976_lociStitched	chr3(.):49694360-49695592	0.0921
2_MACS_peak_23978_lociStitched	chr3(.):49698110-49701542	0.1139
1_MACS_peak_23980_lociStitched	chr3(.):49704912-49705347	0.062
1_MACS_peak_23981_lociStitched	chr3(.):49723851-49724285	0.1674
1_MACS_peak_23982_lociStitched	chr3(.):49841050-49841616	0.1895
7_MACS_peak_23983_lociStitched	chr3(.):49900618-49909026	0.0981
1_MACS_peak_23990_lociStitched	chr3(.):49910049-49910589	0.1458
2_MACS_peak_23991_lociStitched	chr3(.):50165789-50167243	0.0998
7_MACS_peak_23993_lociStitched	chr3(.):50169110-50182509	0.1079
10_MACS_peak_24000_lociStitched	chr3(.):50183931-50211657	0.1012
1_MACS_peak_24010_lociStitched	chr3(.):50214620-50215052	0.1273
2_MACS_peak_24011_lociStitched	chr3(.):50217300-50218347	0.14
15_MACS_peak_24013_lociStitched	chr3(.):50219480-50259509	0.1152
1_MACS_peak_24028_lociStitched	chr3(.):50260707-50263485	0.1469
4_MACS_peak_24029_lociStitched	chr3(.):50302189-50318026	0.1196
1_MACS_peak_24033_lociStitched	chr3(.):50377833-50378490	0.084
3_MACS_peak_24034_lociStitched	chr3(.):50403469-50410594	0.1014
1_MACS_peak_24037_lociStitched	chr3(.):50412058-50412673	0.1662
1_MACS_peak_24038_lociStitched	chr3(.):50415349-50415659	0.0011
7_MACS_peak_24039_lociStitched	chr3(.):50416679-50432568	0.0922
1_MACS_peak_24046_lociStitched	chr3(.):50434201-50435130	0.135
3_MACS_peak_24047_lociStitched	chr3(.):50436817-50439733	0.0927
27_MACS_peak_24050_lociStitched	chr3(.):50445270-50488543	0.0861
4_MACS_peak_24077_lociStitched	chr3(.):50489726-50495714	0.0942
1_MACS_peak_24081_lociStitched	chr3(.):50496922-50497608	0.0667
9_MACS_peak_24082_lociStitched	chr3(.):50498673-50515478	0.0952
7_MACS_peak_24091_lociStitched	chr3(.):50517523-50523570	0.0799
1_MACS_peak_24098_lociStitched	chr3(.):50528645-50529057	0.1035
1_MACS_peak_24099_lociStitched	chr3(.):50530185-50530805	0.0761
3_MACS_peak_24100_lociStitched	chr3(.):50532142-50534102	0.0797
20_MACS_peak_24103_lociStitched	chr3(.):50536020-50562230	0.1
4_MACS_peak_24123_lociStitched	chr3(.):50564931-50578791	0.1028
4_MACS_peak_24127_lociStitched	chr3(.):50580668-50584186	0.0822
1_MACS_peak_24131_lociStitched	chr3(.):50585362-50585703	0.0306
2_MACS_peak_24132_lociStitched	chr3(.):50588652-50591075	0.0673
4_MACS_peak_24134_lociStitched	chr3(.):50593692-50596972	0.1016
1_MACS_peak_24138_lociStitched	chr3(.):50711315-50712170	0.1802
1_MACS_peak_24139_lociStitched	chr3(.):51987536-51988513	0.115
2_MACS_peak_24140_lociStitched	chr3(.):52038735-52039897	0.0685
2_MACS_peak_24142_lociStitched	chr3(.):52072240-52073717	0.0762
1_MACS_peak_24144_lociStitched	chr3(.):52074890-52076233	0.0724
2_MACS_peak_24145_lociStitched	chr3(.):52077290-52078824	0.0858
1_MACS_peak_24147_lociStitched	chr3(.):52528938-52529404	0.0849
1_MACS_peak_24148_lociStitched	chr3(.):52532226-52532542	0.0706
4_MACS_peak_24149_lociStitched	chr3(.):52534166-52541517	0.085
4_MACS_peak_24153_lociStitched	chr3(.):52543730-52552422	0.1099
1_MACS_peak_24157_lociStitched	chr3(.):52556005-52556387	0.0986
1_MACS_peak_24158_lociStitched	chr3(.):53191647-53192026	0.074
1_MACS_peak_24159_lociStitched	chr3(.):53529085-53529579	0.0246
1_MACS_peak_24160_lociStitched	chr3(.):57112635-57113035	0.0885
1_MACS_peak_24161_lociStitched	chr3(.):57198090-57198730	0.0731
1_MACS_peak_24162_lociStitched	chr3(.):58025415-58026450	0.2048
1_MACS_peak_24163_lociStitched	chr3(.):58028805-58030122	0.1414
1_MACS_peak_24164_lociStitched	chr3(.):58287146-58287577	0.0933
1_MACS_peak_24165_lociStitched	chr3(.):64518869-64519319	0.0806
1_MACS_peak_24166_lociStitched	chr3(.):64520764-64521134	0.0698
1_MACS_peak_24167_lociStitched	chr3(.):72898691-72899720	0.1898
1_MACS_peak_24170_lociStitched	chr3(.):75720978-75721668	0.2871
1_MACS_peak_24171_lociStitched	chr3(.):87725609-87726051	0.0075
2_MACS_peak_24172_lociStitched	chr3(.):100557932-100559107	0.1577
1_MACS_peak_24174_lociStitched	chr3(.):105586835-105587569	0.1044
1_MACS_peak_24175_lociStitched	chr3(.):111580489-111581136	0.0626
1_MACS_peak_24176_lociStitched	chr3(.):114219570-114220030	0.098
1_MACS_peak_24177_lociStitched	chr3(.):119672871-119673309	0.1198
1_MACS_peak_24178_lociStitched	chr3(.):122640704-122641619	0.0798
1_MACS_peak_24179_lociStitched	chr3(.):122745381-122746322	0.0986
1_MACS_peak_24180_lociStitched	chr3(.):123752598-123753638	0.0873
2_MACS_peak_24181_lociStitched	chr3(.):126242228-126244216	0.0657
2_MACS_peak_24183_lociStitched	chr3(.):126854195-126855435	0.048
1_MACS_peak_24185_lociStitched	chr3(.):127103571-127104102	0.0979
1_MACS_peak_24186_lociStitched	chr3(.):127110243-127110662	0.0807
1_MACS_peak_24187_lociStitched	chr3(.):127140210-127140557	0.0
4_MACS_peak_24188_lociStitched	chr3(.):127174157-127177368	0.1039
2_MACS_peak_24192_lociStitched	chr3(.):127540965-127542566	0.076
1_MACS_peak_24194_lociStitched	chr3(.):128148545-128153109	0.0872
1_MACS_peak_24195_lociStitched	chr3(.):128155003-128155732	0.1144
2_MACS_peak_24196_lociStitched	chr3(.):128156910-128160695	0.113
1_MACS_peak_24198_lociStitched	chr3(.):128162514-128162898	0.0971
9_MACS_peak_24199_lociStitched	chr3(.):128169038-128193924	0.096
3_MACS_peak_24208_lociStitched	chr3(.):128195174-128216794	0.0952
1_MACS_peak_24211_lociStitched	chr3(.):128239360-128239757	0.1348
1_MACS_peak_24212_lociStitched	chr3(.):128241667-128242026	0.0237
2_MACS_peak_24213_lociStitched	chr3(.):128269039-128271244	0.0873
3_MACS_peak_24215_lociStitched	chr3(.):128272881-128276050	0.0646
2_MACS_peak_24218_lociStitched	chr3(.):128290902-128293118	0.1113
2_MACS_peak_24220_lociStitched	chr3(.):128294195-128295327	0.0738
1_MACS_peak_24222_lociStitched	chr3(.):128718900-128722773	0.147
3_MACS_peak_24223_lociStitched	chr3(.):129324233-129327821	0.0947
1_MACS_peak_24226_lociStitched	chr3(.):129329014-129329410	0.0215
1_MACS_peak_24227_lociStitched	chr3(.):129343410-129343873	0.0763
1_MACS_peak_24228_lociStitched	chr3(.):129720911-129721572	0.1088
2_MACS_peak_24229_lociStitched	chr3(.):133970507-133972697	0.2034
1_MACS_peak_24231_lociStitched	chr3(.):133975636-133976058	0.1242
1_MACS_peak_24232_lociStitched	chr3(.):134004261-134004936	0.1691
1_MACS_peak_24233_lociStitched	chr3(.):134006036-134007375	0.1215
2_MACS_peak_24234_lociStitched	chr3(.):134009339-134010681	0.1164
2_MACS_peak_24236_lociStitched	chr3(.):134011723-134015845	0.2007
1_MACS_peak_24238_lociStitched	chr3(.):134019213-134019745	0.1831
1_MACS_peak_24239_lociStitched	chr3(.):134514709-134515489	0.0605
1_MACS_peak_24240_lociStitched	chr3(.):138087597-138088045	0.0937
1_MACS_peak_24241_lociStitched	chr3(.):138655402-138658117	0.0839
1_MACS_peak_24242_lociStitched	chr3(.):140771488-140771821	0.1495
1_MACS_peak_24243_lociStitched	chr3(.):149689084-149689744	0.2114
1_MACS_peak_24244_lociStitched	chr3(.):156544215-156544639	0.0676
1_MACS_peak_24245_lociStitched	chr3(.):157823894-157825498	0.1997
1_MACS_peak_24246_lociStitched	chr3(.):159482278-159483473	0.1807
1_MACS_peak_24247_lociStitched	chr3(.):161089832-161091150	0.2172
1_MACS_peak_24248_lociStitched	chr3(.):168864169-168864630	0.1068
1_MACS_peak_24249_lociStitched	chr3(.):168866178-168867090	0.1254
1_MACS_peak_24250_lociStitched	chr3(.):169083004-169083463	0.1861
2_MACS_peak_24251_lociStitched	chr3(.):169380847-169387023	0.1547
2_MACS_peak_24253_lociStitched	chr3(.):178790901-178792581	0.2016
3_MACS_peak_24255_lociStitched	chr3(.):179034293-179039268	0.1932
1_MACS_peak_24258_lociStitched	chr3(.):183624920-183625326	0.0995
1_MACS_peak_24259_lociStitched	chr3(.):183945128-183955855	0.1813
2_MACS_peak_24260_lociStitched	chr3(.):183977938-183980048	0.1763
3_MACS_peak_24262_lociStitched	chr3(.):183992598-183998978	0.1429
2_MACS_peak_24265_lociStitched	chr3(.):184001519-184006137	0.1642
1_MACS_peak_24267_lociStitched	chr3(.):184009805-184010506	0.1491
7_MACS_peak_24268_lociStitched	chr3(.):184093453-184107807	0.1615
1_MACS_peak_24275_lociStitched	chr3(.):184112892-184113344	0.0934
1_MACS_peak_24276_lociStitched	chr3(.):184211384-184211826	0.0997
1_MACS_peak_24277_lociStitched	chr3(.):184219862-184221078	0.2181
2_MACS_peak_24278_lociStitched	chr3(.):184230244-184232307	0.2359
5_MACS_peak_24280_lociStitched	chr3(.):184255369-184261760	0.1805
1_MACS_peak_24285_lociStitched	chr3(.):184262859-184263350	0.1956
2_MACS_peak_24286_lociStitched	chr3(.):184268934-184270645	0.1269
5_MACS_peak_24288_lociStitched	chr3(.):184274021-184306225	0.1678
2_MACS_peak_24293_lociStitched	chr3(.):184310487-184313225	0.1318
1_MACS_peak_24295_lociStitched	chr3(.):184318154-184323715	0.0944
3_MACS_peak_24296_lociStitched	chr3(.):184346196-184349597	0.1176
1_MACS_peak_24299_lociStitched	chr3(.):184353373-184353900	0.1121
1_MACS_peak_24300_lociStitched	chr3(.):184379916-184380806	0.1222
1_MACS_peak_24301_lociStitched	chr3(.):184383097-184383537	0.1019
2_MACS_peak_24302_lociStitched	chr3(.):184385648-184387826	0.1538
1_MACS_peak_24304_lociStitched	chr3(.):184390836-184391542	0.0929
1_MACS_peak_24305_lociStitched	chr3(.):184393589-184393943	0.0882
1_MACS_peak_24306_lociStitched	chr3(.):184403011-184403676	0.1656
4_MACS_peak_24307_lociStitched	chr3(.):184485955-184494536	0.1602
2_MACS_peak_24311_lociStitched	chr3(.):184495785-184497502	0.1739
2_MACS_peak_24313_lociStitched	chr3(.):186545380-186547501	0.1926
1_MACS_peak_24315_lociStitched	chr3(.):186718296-186718990	0.5167
1_MACS_peak_24316_lociStitched	chr3(.):187454291-187455538	0.1702
1_MACS_peak_24317_lociStitched	chr3(.):187459991-187460982	0.1947
4_MACS_peak_24318_lociStitched	chr3(.):187513333-187517339	0.1581
1_MACS_peak_24322_lociStitched	chr3(.):187650932-187651393	0.1451
2_MACS_peak_24323_lociStitched	chr3(.):187653849-187656051	0.1853
1_MACS_peak_24325_lociStitched	chr3(.):188025632-188026400	0.121
1_MACS_peak_24326_lociStitched	chr3(.):188162582-188163101	0.1669
1_MACS_peak_24327_lociStitched	chr3(.):193847184-193848058	0.1878
1_MACS_peak_24328_lociStitched	chr3(.):193849990-193851868	0.2576
1_MACS_peak_24329_lociStitched	chr3(.):193921824-193922691	0.142
1_MACS_peak_24330_lociStitched	chr3(.):194052624-194054516	0.1824
1_MACS_peak_24331_lociStitched	chr3(.):194057739-194058440	0.1739
1_MACS_peak_24332_lociStitched	chr3(.):194065514-194066311	0.1114
1_MACS_peak_24333_lociStitched	chr3(.):194079265-194080915	0.138
2_MACS_peak_24334_lociStitched	chr3(.):194088997-194091724	0.1304
3_MACS_peak_24336_lociStitched	chr3(.):194102142-194106118	0.1277
2_MACS_peak_24339_lociStitched	chr3(.):194116451-194119950	0.1652
1_MACS_peak_24341_lociStitched	chr3(.):194406844-194408808	0.2515
2_MACS_peak_24342_lociStitched	chr3(.):195313937-195316052	0.2459
2_MACS_peak_24344_lociStitched	chr3(.):195344475-195346778	0.1672
3_MACS_peak_24346_lociStitched	chr3(.):195350891-195356198	0.2311
3_MACS_peak_24349_lociStitched	chr3(.):195357603-195360977	0.2309
3_MACS_peak_24352_lociStitched	chr3(.):195451411-195454165	0.2048
2_MACS_peak_24355_lociStitched	chr3(.):195480238-195481231	0.045
1_MACS_peak_24357_lociStitched	chr3(.):195482289-195482695	0.1515
4_MACS_peak_24358_lociStitched	chr3(.):195484802-195492645	0.1066
5_MACS_peak_24362_lociStitched	chr3(.):195495709-195502556	0.1342
1_MACS_peak_24367_lociStitched	chr3(.):195504323-195504578	0.0975
4_MACS_peak_24368_lociStitched	chr3(.):195510987-195515589	0.2612
6_MACS_peak_24372_lociStitched	chr3(.):195528317-195549058	0.1223
1_MACS_peak_24378_lociStitched	chr3(.):195550915-195551344	0.1198
1_MACS_peak_24379_lociStitched	chr3(.):195553152-195553921	0.1511
1_MACS_peak_24380_lociStitched	chr3(.):195560221-195560740	0.1117
2_MACS_peak_24381_lociStitched	chr3(.):195562081-195564312	0.1048
1_MACS_peak_24383_lociStitched	chr3(.):195726856-195732054	0.194
1_MACS_peak_24384_lociStitched	chr3(.):195944369-195944957	0.1682
1_MACS_peak_24385_lociStitched	chr3(.):196696912-196698084	0.1905
