GENE_ID	locusLine	bin_1_39_0EXR_0229Kronos_MM1S-KB-3hr-1_Input_hs_i82.bam
1_MACS_peak_27432_lociStitched	chr8(.):103422466-103425648	0.0734
2_MACS_peak_27433_lociStitched	chr8(.):103541950-103549869	0.1026
1_MACS_peak_27435_lociStitched	chr8(.):103579609-103581000	0.1067
2_MACS_peak_27436_lociStitched	chr8(.):103595359-103598278	0.0808
1_MACS_peak_27438_lociStitched	chr8(.):103612717-103613946	0.1182
3_MACS_peak_27439_lociStitched	chr8(.):103659322-103669770	0.0961
1_MACS_peak_27442_lociStitched	chr8(.):103785821-103786879	0.0819
1_MACS_peak_27443_lociStitched	chr8(.):103794455-103796143	0.0513
4_MACS_peak_27444_lociStitched	chr8(.):103817887-103828664	0.0999
1_MACS_peak_27448_lociStitched	chr8(.):103875311-103877374	0.0749
1_MACS_peak_27449_lociStitched	chr8(.):103912694-103913334	0.0942
1_MACS_peak_27450_lociStitched	chr8(.):103991344-103993013	0.1192
1_MACS_peak_27451_lociStitched	chr8(.):104032590-104033860	0.108
1_MACS_peak_27452_lociStitched	chr8(.):104280715-104281706	0.0863
2_MACS_peak_27453_lociStitched	chr8(.):104310253-104317365	0.0977
1_MACS_peak_27455_lociStitched	chr8(.):104347889-104350402	0.0526
2_MACS_peak_27456_lociStitched	chr8(.):104360675-104367037	0.0989
1_MACS_peak_27458_lociStitched	chr8(.):104383020-104384579	0.0489
1_MACS_peak_27459_lociStitched	chr8(.):104426357-104427724	0.1345
1_MACS_peak_27460_lociStitched	chr8(.):104510655-104514241	0.0741
3_MACS_peak_27461_lociStitched	chr8(.):104777043-104780913	0.0658
1_MACS_peak_27464_lociStitched	chr8(.):104982352-104983501	0.0733
1_MACS_peak_27465_lociStitched	chr8(.):104992070-104993685	0.1256
1_MACS_peak_27466_lociStitched	chr8(.):105290155-105291672	0.1506
1_MACS_peak_27467_lociStitched	chr8(.):105341991-105342831	0.0625
1_MACS_peak_27468_lociStitched	chr8(.):105373386-105374342	0.0871
1_MACS_peak_27469_lociStitched	chr8(.):105417920-105419015	0.0863
1_MACS_peak_27470_lociStitched	chr8(.):105458576-105459610	0.1454
1_MACS_peak_27471_lociStitched	chr8(.):105600460-105601996	0.0593
1_MACS_peak_27472_lociStitched	chr8(.):105635151-105636189	0.0877
1_MACS_peak_27473_lociStitched	chr8(.):106331180-106332412	0.095
1_MACS_peak_27474_lociStitched	chr8(.):106833532-106834306	0.0869
1_MACS_peak_27475_lociStitched	chr8(.):107071631-107072759	0.085
1_MACS_peak_27476_lociStitched	chr8(.):107281508-107284076	0.0975
1_MACS_peak_27477_lociStitched	chr8(.):107511387-107514210	0.0933
1_MACS_peak_27478_lociStitched	chr8(.):107536536-107537836	0.121
2_MACS_peak_27479_lociStitched	chr8(.):107607140-107611201	0.08
1_MACS_peak_27481_lociStitched	chr8(.):107620045-107621493	0.0947
1_MACS_peak_27482_lociStitched	chr8(.):107669149-107671361	0.1646
1_MACS_peak_27483_lociStitched	chr8(.):107680283-107681227	0.0414
1_MACS_peak_27484_lociStitched	chr8(.):107869587-107871055	0.1182
1_MACS_peak_27485_lociStitched	chr8(.):108165431-108166421	0.1034
1_MACS_peak_27486_lociStitched	chr8(.):108449120-108450164	0.093
1_MACS_peak_27487_lociStitched	chr8(.):109259960-109261580	0.1224
1_MACS_peak_27488_lociStitched	chr8(.):109455037-109456857	0.1167
3_MACS_peak_27489_lociStitched	chr8(.):109486064-109493561	0.0722
1_MACS_peak_27492_lociStitched	chr8(.):109687346-109688086	0.0462
1_MACS_peak_27493_lociStitched	chr8(.):109799283-109799892	0.0954
1_MACS_peak_27494_lociStitched	chr8(.):110346292-110347137	0.0994
2_MACS_peak_27495_lociStitched	chr8(.):110534698-110538342	0.0628
1_MACS_peak_27497_lociStitched	chr8(.):110551026-110553331	0.069
1_MACS_peak_27498_lociStitched	chr8(.):110610000-110610754	0.0942
1_MACS_peak_27499_lociStitched	chr8(.):110656521-110657853	0.0753
1_MACS_peak_27500_lociStitched	chr8(.):111043850-111044736	0.146
1_MACS_peak_27501_lociStitched	chr8(.):111068586-111070129	0.102
1_MACS_peak_27502_lociStitched	chr8(.):111930411-111931363	0.0987
1_MACS_peak_27503_lociStitched	chr8(.):113230197-113231337	0.0893
1_MACS_peak_27504_lociStitched	chr8(.):115933867-115935056	0.0715
1_MACS_peak_27505_lociStitched	chr8(.):116680683-116681321	0.0313
1_MACS_peak_27506_lociStitched	chr8(.):117132747-117133701	0.1123
1_MACS_peak_27507_lociStitched	chr8(.):117460076-117461136	0.1896
1_MACS_peak_27508_lociStitched	chr8(.):117627699-117628282	0.1355
1_MACS_peak_27509_lociStitched	chr8(.):117661347-117663352	0.2109
1_MACS_peak_27510_lociStitched	chr8(.):117706924-117708026	0.1356
1_MACS_peak_27511_lociStitched	chr8(.):117721625-117722613	0.1957
1_MACS_peak_27512_lociStitched	chr8(.):117767388-117768770	0.2733
1_MACS_peak_27513_lociStitched	chr8(.):117777618-117779823	0.2548
1_MACS_peak_27514_lociStitched	chr8(.):117884576-117887772	0.1469
1_MACS_peak_27515_lociStitched	chr8(.):118343603-118344373	0.0856
1_MACS_peak_27516_lociStitched	chr8(.):118397189-118401883	0.1737
1_MACS_peak_27517_lociStitched	chr8(.):118450356-118457713	0.1816
1_MACS_peak_27518_lociStitched	chr8(.):118532127-118533847	0.2037
1_MACS_peak_27519_lociStitched	chr8(.):119122732-119125051	0.1272
1_MACS_peak_27520_lociStitched	chr8(.):119520147-119522213	0.1461
1_MACS_peak_27521_lociStitched	chr8(.):119542048-119543022	0.1368
1_MACS_peak_27522_lociStitched	chr8(.):119575180-119578137	0.1694
1_MACS_peak_27523_lociStitched	chr8(.):119601312-119602270	0.1478
1_MACS_peak_27524_lociStitched	chr8(.):119632962-119635264	0.1216
1_MACS_peak_27525_lociStitched	chr8(.):120219203-120221526	0.1953
1_MACS_peak_27526_lociStitched	chr8(.):120613437-120614405	0.1629
1_MACS_peak_27527_lociStitched	chr8(.):120644829-120646620	0.1918
1_MACS_peak_27528_lociStitched	chr8(.):120659722-120661634	0.1145
1_MACS_peak_27529_lociStitched	chr8(.):120689802-120690765	0.1375
1_MACS_peak_27530_lociStitched	chr8(.):120844405-120845987	0.1464
1_MACS_peak_27531_lociStitched	chr8(.):120866990-120868936	0.175
1_MACS_peak_27532_lociStitched	chr8(.):120885569-120890348	0.2071
6_MACS_peak_27533_lociStitched	chr8(.):120918272-120947737	0.1653
1_MACS_peak_27539_lociStitched	chr8(.):120963220-120965049	0.1665
1_MACS_peak_27540_lociStitched	chr8(.):120973393-120975644	0.1938
1_MACS_peak_27541_lociStitched	chr8(.):120993926-120995553	0.2108
1_MACS_peak_27542_lociStitched	chr8(.):121456636-121458318	0.2582
1_MACS_peak_27543_lociStitched	chr8(.):121820915-121825145	0.1925
1_MACS_peak_27544_lociStitched	chr8(.):122681404-122682370	0.1067
1_MACS_peak_27545_lociStitched	chr8(.):122736284-122738318	0.1205
1_MACS_peak_27546_lociStitched	chr8(.):122894702-122897192	0.1305
1_MACS_peak_27547_lociStitched	chr8(.):123256416-123257486	0.1163
1_MACS_peak_27548_lociStitched	chr8(.):123486331-123487298	0.177
1_MACS_peak_27549_lociStitched	chr8(.):123745715-123746712	0.2057
1_MACS_peak_27550_lociStitched	chr8(.):123791746-123795292	0.1508
2_MACS_peak_27551_lociStitched	chr8(.):123930621-123935447	0.1585
3_MACS_peak_27553_lociStitched	chr8(.):124046515-124055333	0.2168
1_MACS_peak_27556_lociStitched	chr8(.):124069165-124071145	0.2075
1_MACS_peak_27557_lociStitched	chr8(.):124084518-124085881	0.195
2_MACS_peak_27558_lociStitched	chr8(.):124168332-124174232	0.1948
1_MACS_peak_27560_lociStitched	chr8(.):124252584-124254003	0.1473
1_MACS_peak_27561_lociStitched	chr8(.):124285686-124288226	0.1687
1_MACS_peak_27562_lociStitched	chr8(.):124407406-124409736	0.2117
1_MACS_peak_27563_lociStitched	chr8(.):124427932-124430277	0.1803
2_MACS_peak_27564_lociStitched	chr8(.):124528185-124534301	0.1644
3_MACS_peak_27566_lociStitched	chr8(.):124546144-124560764	0.1356
1_MACS_peak_27569_lociStitched	chr8(.):124624426-124625476	0.0716
1_MACS_peak_27570_lociStitched	chr8(.):124703078-124707016	0.1757
1_MACS_peak_27571_lociStitched	chr8(.):124754598-124761596	0.17
1_MACS_peak_27572_lociStitched	chr8(.):124779734-124781748	0.2027
2_MACS_peak_27573_lociStitched	chr8(.):124932324-124935174	0.1899
1_MACS_peak_27575_lociStitched	chr8(.):125033123-125035006	0.1826
1_MACS_peak_27576_lociStitched	chr8(.):125258969-125260532	0.1632
1_MACS_peak_27577_lociStitched	chr8(.):125383921-125385957	0.1707
1_MACS_peak_27578_lociStitched	chr8(.):125462002-125463703	0.2581
1_MACS_peak_27579_lociStitched	chr8(.):125485586-125488788	0.2412
1_MACS_peak_27580_lociStitched	chr8(.):125538771-125540642	0.1809
1_MACS_peak_27581_lociStitched	chr8(.):125550111-125552279	0.1855
1_MACS_peak_27582_lociStitched	chr8(.):125606431-125607388	0.1317
1_MACS_peak_27583_lociStitched	chr8(.):125615313-125620563	0.149
1_MACS_peak_27584_lociStitched	chr8(.):125639720-125641280	0.2193
1_MACS_peak_27585_lociStitched	chr8(.):125671963-125673239	0.1266
1_MACS_peak_27586_lociStitched	chr8(.):125739217-125740266	0.1175
1_MACS_peak_27587_lociStitched	chr8(.):125768409-125772017	0.201
1_MACS_peak_27588_lociStitched	chr8(.):125984962-125986405	0.1783
1_MACS_peak_27589_lociStitched	chr8(.):126009900-126011325	0.124
1_MACS_peak_27590_lociStitched	chr8(.):126102922-126104973	0.1851
2_MACS_peak_27591_lociStitched	chr8(.):126122247-126131914	0.1396
1_MACS_peak_27593_lociStitched	chr8(.):126163319-126165498	0.1829
1_MACS_peak_27594_lociStitched	chr8(.):126199888-126202576	0.1893
1_MACS_peak_27595_lociStitched	chr8(.):126248522-126250338	0.1842
1_MACS_peak_27596_lociStitched	chr8(.):126274497-126275803	0.1848
8_MACS_peak_27597_lociStitched	chr8(.):126285365-126315963	0.1671
3_MACS_peak_27605_lociStitched	chr8(.):126342263-126355616	0.1433
1_MACS_peak_27608_lociStitched	chr8(.):126364320-126366147	0.2011
1_MACS_peak_27609_lociStitched	chr8(.):126441276-126449444	0.2007
1_MACS_peak_27610_lociStitched	chr8(.):126619086-126621313	0.2132
3_MACS_peak_27611_lociStitched	chr8(.):126647945-126661122	0.1616
1_MACS_peak_27614_lociStitched	chr8(.):126708684-126713482	0.2696
1_MACS_peak_27615_lociStitched	chr8(.):126725268-126726864	0.1523
1_MACS_peak_27616_lociStitched	chr8(.):126741329-126742507	0.0952
2_MACS_peak_27617_lociStitched	chr8(.):126779738-126789065	0.1695
1_MACS_peak_27619_lociStitched	chr8(.):126953243-126955493	0.2033
1_MACS_peak_27620_lociStitched	chr8(.):126962862-126964327	0.1763
1_MACS_peak_27621_lociStitched	chr8(.):127569224-127571085	0.1901
1_MACS_peak_27622_lociStitched	chr8(.):128098117-128098854	0.088
1_MACS_peak_27623_lociStitched	chr8(.):128323772-128324215	0.029
1_MACS_peak_27624_lociStitched	chr8(.):128578089-128580239	0.1922
1_MACS_peak_27625_lociStitched	chr8(.):128746266-128751463	0.1888
1_MACS_peak_27626_lociStitched	chr8(.):128806204-128809537	0.1408
1_MACS_peak_27627_lociStitched	chr8(.):128901933-128903022	0.1963
1_MACS_peak_27628_lociStitched	chr8(.):128987530-128989469	0.2033
1_MACS_peak_27629_lociStitched	chr8(.):129004184-129006525	0.1954
3_MACS_peak_27630_lociStitched	chr8(.):129196956-129207062	0.1408
1_MACS_peak_27633_lociStitched	chr8(.):129217016-129218676	0.1655
1_MACS_peak_27634_lociStitched	chr8(.):129233805-129235587	0.2426
1_MACS_peak_27635_lociStitched	chr8(.):129251761-129254899	0.1875
2_MACS_peak_27636_lociStitched	chr8(.):129278048-129287512	0.1877
1_MACS_peak_27638_lociStitched	chr8(.):129324964-129327373	0.1908
1_MACS_peak_27639_lociStitched	chr8(.):129566805-129568333	0.1882
2_MACS_peak_27640_lociStitched	chr8(.):129664656-129673130	0.1985
1_MACS_peak_27642_lociStitched	chr8(.):129785713-129786503	0.1185
1_MACS_peak_27643_lociStitched	chr8(.):130763356-130767463	0.2095
1_MACS_peak_27644_lociStitched	chr8(.):130949618-130952985	0.178
1_MACS_peak_27645_lociStitched	chr8(.):130982931-130986385	0.2204
1_MACS_peak_27646_lociStitched	chr8(.):131011541-131013249	0.2067
2_MACS_peak_27647_lociStitched	chr8(.):131020406-131029767	0.126
1_MACS_peak_27649_lociStitched	chr8(.):131039593-131041429	0.242
2_MACS_peak_27650_lociStitched	chr8(.):131053256-131059412	0.2232
2_MACS_peak_27652_lociStitched	chr8(.):131075495-131081443	0.1766
1_MACS_peak_27654_lociStitched	chr8(.):131091443-131094049	0.1242
1_MACS_peak_27655_lociStitched	chr8(.):131123679-131126153	0.1715
1_MACS_peak_27656_lociStitched	chr8(.):131146738-131148094	0.1532
1_MACS_peak_27657_lociStitched	chr8(.):131193958-131195205	0.1623
1_MACS_peak_27658_lociStitched	chr8(.):131258952-131261730	0.2419
1_MACS_peak_27659_lociStitched	chr8(.):131328712-131331844	0.1874
2_MACS_peak_27660_lociStitched	chr8(.):131369195-131371690	0.1159
3_MACS_peak_27662_lociStitched	chr8(.):131420911-131429671	0.1702
1_MACS_peak_27665_lociStitched	chr8(.):131455097-131458359	0.1705
1_MACS_peak_27666_lociStitched	chr8(.):131530388-131531209	0.1115
1_MACS_peak_27667_lociStitched	chr8(.):131553719-131554631	0.1676
1_MACS_peak_27668_lociStitched	chr8(.):131640448-131642346	0.1694
1_MACS_peak_27669_lociStitched	chr8(.):131694315-131695509	0.1295
1_MACS_peak_27670_lociStitched	chr8(.):131746559-131748227	0.2293
1_MACS_peak_27671_lociStitched	chr8(.):131821760-131823064	0.1859
1_MACS_peak_27672_lociStitched	chr8(.):132130466-132131865	0.1432
1_MACS_peak_27673_lociStitched	chr8(.):132200393-132201874	0.1976
1_MACS_peak_27674_lociStitched	chr8(.):132915568-132917670	0.1633
1_MACS_peak_27675_lociStitched	chr8(.):133286737-133290347	0.1873
1_MACS_peak_27676_lociStitched	chr8(.):133428866-133429725	0.0871
1_MACS_peak_27677_lociStitched	chr8(.):133492543-133493941	0.0428
1_MACS_peak_27678_lociStitched	chr8(.):133626228-133627188	0.1868
1_MACS_peak_27679_lociStitched	chr8(.):133687141-133688605	0.1443
1_MACS_peak_27680_lociStitched	chr8(.):133786758-133788649	0.169
4_MACS_peak_27681_lociStitched	chr8(.):133958677-133973440	0.1327
1_MACS_peak_27685_lociStitched	chr8(.):133990321-133992797	0.1617
1_MACS_peak_27686_lociStitched	chr8(.):134054970-134056355	0.0971
1_MACS_peak_27687_lociStitched	chr8(.):134086459-134087650	0.1452
1_MACS_peak_27688_lociStitched	chr8(.):134103584-134105424	0.1668
1_MACS_peak_27689_lociStitched	chr8(.):134199941-134200979	0.1168
2_MACS_peak_27690_lociStitched	chr8(.):134221444-134232134	0.1314
1_MACS_peak_27692_lociStitched	chr8(.):134244543-134248882	0.2226
1_MACS_peak_27693_lociStitched	chr8(.):134260798-134262796	0.1834
1_MACS_peak_27694_lociStitched	chr8(.):134308441-134311194	0.1809
2_MACS_peak_27695_lociStitched	chr8(.):134402669-134406573	0.1999
1_MACS_peak_27697_lociStitched	chr8(.):134493520-134494427	0.1141
1_MACS_peak_27698_lociStitched	chr8(.):134508408-134515674	0.2303
2_MACS_peak_27699_lociStitched	chr8(.):134576771-134585888	0.1602
1_MACS_peak_27701_lociStitched	chr8(.):134628357-134629630	0.1912
1_MACS_peak_27702_lociStitched	chr8(.):134682191-134685037	0.215
1_MACS_peak_27703_lociStitched	chr8(.):134705115-134708096	0.2035
1_MACS_peak_27704_lociStitched	chr8(.):134818720-134819529	0.1281
1_MACS_peak_27705_lociStitched	chr8(.):134897738-134898816	0.1732
1_MACS_peak_27706_lociStitched	chr8(.):134910758-134912610	0.2013
1_MACS_peak_27707_lociStitched	chr8(.):135562768-135564747	0.121
1_MACS_peak_27708_lociStitched	chr8(.):135612314-135615017	0.1887
1_MACS_peak_27709_lociStitched	chr8(.):135696982-135698767	0.2017
1_MACS_peak_27710_lociStitched	chr8(.):135723991-135726264	0.1786
1_MACS_peak_27711_lociStitched	chr8(.):135843199-135845921	0.1781
1_MACS_peak_27712_lociStitched	chr8(.):136239927-136242945	0.151
2_MACS_peak_27713_lociStitched	chr8(.):136468581-136470588	0.1174
1_MACS_peak_27715_lociStitched	chr8(.):136721652-136723817	0.1645
1_MACS_peak_27716_lociStitched	chr8(.):136765246-136766220	0.1284
1_MACS_peak_27717_lociStitched	chr8(.):136994823-136996518	0.1873
2_MACS_peak_27718_lociStitched	chr8(.):137188950-137201389	0.2003
1_MACS_peak_27720_lociStitched	chr8(.):137249820-137251645	0.1515
1_MACS_peak_27721_lociStitched	chr8(.):137457776-137458889	0.1512
1_MACS_peak_27722_lociStitched	chr8(.):138185292-138186124	0.0842
1_MACS_peak_27723_lociStitched	chr8(.):138349184-138352254	0.1596
1_MACS_peak_27724_lociStitched	chr8(.):138486382-138488850	0.1798
1_MACS_peak_27725_lociStitched	chr8(.):138596753-138599388	0.1519
1_MACS_peak_27726_lociStitched	chr8(.):138848436-138849517	0.1799
1_MACS_peak_27727_lociStitched	chr8(.):140227442-140228881	0.1647
1_MACS_peak_27728_lociStitched	chr8(.):140612645-140614167	0.1601
2_MACS_peak_27729_lociStitched	chr8(.):141466958-141476658	0.1429
2_MACS_peak_27731_lociStitched	chr8(.):141520335-141527529	0.1284
1_MACS_peak_27733_lociStitched	chr8(.):141600262-141602510	0.1551
2_MACS_peak_27734_lociStitched	chr8(.):141643960-141646616	0.0858
1_MACS_peak_27736_lociStitched	chr8(.):141848702-141850030	0.1971
1_MACS_peak_27737_lociStitched	chr8(.):141930833-141931660	0.1094
2_MACS_peak_27738_lociStitched	chr8(.):142126464-142140617	0.1352
1_MACS_peak_27740_lociStitched	chr8(.):142153301-142155004	0.1681
1_MACS_peak_27741_lociStitched	chr8(.):142172394-142173944	0.1471
1_MACS_peak_27742_lociStitched	chr8(.):142191744-142193226	0.2427
1_MACS_peak_27743_lociStitched	chr8(.):142215495-142217418	0.1484
2_MACS_peak_27744_lociStitched	chr8(.):142248408-142256457	0.1239
1_MACS_peak_27746_lociStitched	chr8(.):143483462-143485756	0.1105
2_MACS_peak_27747_lociStitched	chr8(.):143743291-143751827	0.0875
1_MACS_peak_27749_lociStitched	chr8(.):143807584-143809828	0.1213
1_MACS_peak_27750_lociStitched	chr8(.):143819831-143821591	0.1151
1_MACS_peak_27751_lociStitched	chr8(.):144107645-144108589	0.1364
1_MACS_peak_27752_lociStitched	chr8(.):144328773-144329746	0.1548
1_MACS_peak_27753_lociStitched	chr8(.):144349236-144350467	0.1012
1_MACS_peak_27754_lociStitched	chr8(.):144363186-144364287	0.1919
1_MACS_peak_27755_lociStitched	chr8(.):144372761-144374520	0.1236
1_MACS_peak_27756_lociStitched	chr8(.):144416305-144417286	0.1384
1_MACS_peak_27757_lociStitched	chr8(.):144450338-144452377	0.169
1_MACS_peak_27758_lociStitched	chr8(.):144512829-144513809	0.0877
1_MACS_peak_27759_lociStitched	chr8(.):144597417-144598846	0.1351
1_MACS_peak_27760_lociStitched	chr8(.):144608921-144610874	0.1454
1_MACS_peak_27761_lociStitched	chr8(.):144622687-144624593	0.1764
3_MACS_peak_27762_lociStitched	chr8(.):144631219-144641533	0.13
1_MACS_peak_27765_lociStitched	chr8(.):144650400-144651426	0.1366
1_MACS_peak_27766_lociStitched	chr8(.):144659531-144661324	0.1284
2_MACS_peak_27767_lociStitched	chr8(.):144678220-144681098	0.149
2_MACS_peak_27769_lociStitched	chr8(.):144690487-144700615	0.1166
1_MACS_peak_27771_lociStitched	chr8(.):144717388-144718978	0.166
1_MACS_peak_27772_lociStitched	chr8(.):144766018-144767473	0.1316
1_MACS_peak_27773_lociStitched	chr8(.):144815418-144816056	0.0406
1_MACS_peak_27774_lociStitched	chr8(.):144896475-144898721	0.1889
1_MACS_peak_27775_lociStitched	chr8(.):144910521-144911981	0.1147
1_MACS_peak_27776_lociStitched	chr8(.):144922270-144923279	0.0841
5_MACS_peak_27777_lociStitched	chr8(.):145002137-145027954	0.1237
4_MACS_peak_27782_lociStitched	chr8(.):145047414-145065409	0.1403
1_MACS_peak_27786_lociStitched	chr8(.):145103524-145104268	0.1099
1_MACS_peak_27787_lociStitched	chr8(.):145115323-145116411	0.1286
2_MACS_peak_27788_lociStitched	chr8(.):145132476-145138594	0.1589
2_MACS_peak_27790_lociStitched	chr8(.):145149290-145160562	0.1473
1_MACS_peak_27792_lociStitched	chr8(.):145191703-145193502	0.0482
1_MACS_peak_27793_lociStitched	chr8(.):145201773-145204114	0.1212
1_MACS_peak_27794_lociStitched	chr8(.):145436993-145438577	0.0635
1_MACS_peak_27795_lociStitched	chr8(.):145446981-145449147	0.0787
1_MACS_peak_27796_lociStitched	chr8(.):145504421-145505887	0.182
1_MACS_peak_27797_lociStitched	chr8(.):145514133-145516584	0.169
1_MACS_peak_27798_lociStitched	chr8(.):145525841-145528079	0.1556
1_MACS_peak_27799_lociStitched	chr8(.):145549729-145551368	0.1466
1_MACS_peak_27800_lociStitched	chr8(.):145581093-145583366	0.1689
1_MACS_peak_27801_lociStitched	chr8(.):145596639-145598800	0.2053
2_MACS_peak_27802_lociStitched	chr8(.):145633842-145639272	0.1223
1_MACS_peak_27804_lociStitched	chr8(.):145652261-145654612	0.1629
1_MACS_peak_27805_lociStitched	chr8(.):145668565-145670782	0.1412
4_MACS_peak_27806_lociStitched	chr8(.):145687110-145705118	0.1287
4_MACS_peak_27810_lociStitched	chr8(.):145732787-145754727	0.1323
1_MACS_peak_27814_lociStitched	chr8(.):145927047-145927930	0.0608
1_MACS_peak_27815_lociStitched	chr8(.):145979854-145981660	0.1392
1_MACS_peak_27816_lociStitched	chr8(.):145992696-145993851	0.1215
3_MACS_peak_27817_lociStitched	chr8(.):146010441-146025084	0.1442
1_MACS_peak_27820_lociStitched	chr8(.):146051936-146053823	0.1726
1_MACS_peak_27821_lociStitched	chr8(.):146077474-146079210	0.1947
1_MACS_peak_27822_lociStitched	chr8(.):146102528-146105563	0.2372
1_MACS_peak_27823_lociStitched	chr8(.):146125366-146128870	0.1737
1_MACS_peak_27824_lociStitched	chr8(.):146175294-146176752	0.171
1_MACS_peak_27825_lociStitched	chr8(.):146227580-146229431	0.1878
3_MACS_peak_27826_lociStitched	chr8(.):146269579-146278678	0.1361
1_MACS_peak_27829_lociStitched	chr9(.):28387-30045	0.1841
1_MACS_peak_27830_lociStitched	chr9(.):62580-63894	0.1749
2_MACS_peak_27831_lociStitched	chr9(.):178026-185785	0.1423
1_MACS_peak_27833_lociStitched	chr9(.):214164-215757	0.1057
1_MACS_peak_27834_lociStitched	chr9(.):272222-274014	0.1742
1_MACS_peak_27835_lociStitched	chr9(.):446346-449127	0.1553
1_MACS_peak_27836_lociStitched	chr9(.):468332-471279	0.2048
1_MACS_peak_27837_lociStitched	chr9(.):503056-505957	0.1468
1_MACS_peak_27838_lociStitched	chr9(.):536372-537913	0.2016
