GENE_ID	locusLine	bin_1_H929_jia.bam
NM_001079539	chr22(.):29185547-29201560	4.5992
NM_031910	chr22(.):37571205-37589330	0.0435
NM_001051	chr22(.):37597244-37613353	0.3956
NM_013385	chr22(.):37673494-37716389	0.0905
NM_002872	chr22(.):37616309-37645305	0.8304
NM_006498	chr22(.):37961252-37981024	0.1121
NM_018957	chr22(.):38030683-38057050	0.4403
NM_024313	chr22(.):38077343-38094485	0.2558
NM_002305	chr22(.):38066612-38080809	0.8243
NM_020315	chr22(.):38049736-38067939	0.3241
NM_001161574	chr22(.):38592938-38617517	0.5848
NM_001161573	chr22(.):38594026-38617517	0.6077
NM_152221	chr22(.):38681696-38718413	0.3455
NR_002821	chr22(.):38735669-38799931	0.3477
NM_001894	chr22(.):38681696-38719089	0.3403
NM_004981	chr22(.):38817332-38845033	0.0375
NM_004286	chr22(.):39096806-39134592	0.3161
NM_005740	chr22(.):39169512-39195161	0.1202
NM_014876	chr22(.):39076547-39101459	0.3635
NM_015374	chr22(.):39125734-39156947	0.7475
NM_001006666	chr22(.):39431672-39445428	0.5874
NM_004900	chr22(.):39373404-39393783	0.4592
NM_152426	chr22(.):39412117-39434256	0.7812
NM_014508	chr22(.):39405264-39419825	1.2918
NM_021822	chr22(.):39468009-39488748	0.6149
NM_006116	chr22(.):39790758-39832887	0.3406
NM_153497	chr22(.):39790758-39838132	0.4206
NM_194326	chr22(.):39920097-39933860	1.0095
NM_002409	chr22(.):39848324-39893199	0.1046
NM_019008	chr22(.):39893283-39919137	0.7313
NM_182810	chr22(.):39911568-39923691	1.2473
NM_001098270	chr22(.):39878228-39893199	0.1099
NM_152513	chr22(.):42090517-42200459	0.2174
NM_015264	chr22(.):45583122-45613347	0.0648
NR_031651	chr22(.):45591834-45601900	0.0538
NM_001167574	chr22(.):45675867-45696755	0.0787
NM_018280	chr22(.):46441338-46455024	1.7099
NR_027036	chr22(.):46430786-46445748	0.2655
NR_027034	chr22(.):46444725-46459402	1.6071
NR_027033	chr22(.):46476876-46514808	0.0382
NR_027240	chr22(.):46397495-46411657	0.5133
NR_037413	chr22(.):46481923-46492006	0.0346
NM_001135101	chr22(.):50307282-50326186	0.2795
NM_024105	chr22(.):50291853-50317106	0.1735
NM_001001852	chr22(.):50349142-50362720	1.399
NM_002751	chr22(.):50697141-50713779	0.2745
NM_002969	chr22(.):50686330-50705089	0.3526
NM_001001794	chr22(.):50745391-50770489	1.0156
NM_001169111	chr22(.):50956996-50969033	1.4848
NM_024866	chr22(.):50915011-50929866	0.5116
NM_002972	chr22(.):50878430-50918464	0.5202
NM_001185011	chr22(.):50941644-50968209	0.7662
NM_001113756	chr22(.):50959181-50973258	2.5269
NM_001113755	chr22(.):50959181-50973514	2.4832
NM_001169109	chr22(.):50956996-50969868	1.9748
NM_001169110	chr22(.):50956996-50969574	1.7458
NM_001014440	chr22(.):50963837-50976008	2.6272
NM_005138	chr22(.):50956996-50969034	1.4851
NM_017584	chr22(.):50920212-50933750	0.3441
NM_033200	chr22(.):50936375-50951135	0.3741
NM_001145134	chr22(.):51002289-51022096	0.3026
NR_021492	chr22(.):51016454-51027355	0.5285
NM_004377	chr22(.):51002289-51021894	0.2928
NM_001123225	chr22(.):50984540-51006328	0.1159
NM_001145137	chr22(.):51002289-51021506	0.2665
NM_005198	chr22(.):51012386-51026428	0.4261
