GENE_ID	locusLine	bin_1_42_0EXU_0229Kronos_MM1S-KB-6hr-2_Input_hs_i86.bam
1_MACS_peak_21753_lociStitched	chr5(.):81669703-81671440	0.1905
1_MACS_peak_21754_lociStitched	chr5(.):81794840-81797020	0.1083
1_MACS_peak_21755_lociStitched	chr5(.):81935006-81936114	0.1772
1_MACS_peak_21756_lociStitched	chr5(.):82116002-82118075	0.1839
1_MACS_peak_21757_lociStitched	chr5(.):82176791-82178055	0.2113
1_MACS_peak_21758_lociStitched	chr5(.):82307045-82308549	0.1944
1_MACS_peak_21759_lociStitched	chr5(.):82354307-82355683	0.1525
1_MACS_peak_21760_lociStitched	chr5(.):82372159-82374221	0.2325
1_MACS_peak_21761_lociStitched	chr5(.):82768778-82771018	0.2008
1_MACS_peak_21762_lociStitched	chr5(.):83017563-83018666	0.1161
1_MACS_peak_21763_lociStitched	chr5(.):83139515-83141564	0.1762
1_MACS_peak_21764_lociStitched	chr5(.):85246964-85248460	0.1355
1_MACS_peak_21765_lociStitched	chr5(.):85913332-85914921	0.2522
1_MACS_peak_21766_lociStitched	chr5(.):86026904-86028169	0.1628
1_MACS_peak_21767_lociStitched	chr5(.):86275180-86276356	0.1912
1_MACS_peak_21768_lociStitched	chr5(.):86314987-86316954	0.197
3_MACS_peak_21769_lociStitched	chr5(.):86365272-86378595	0.1578
1_MACS_peak_21772_lociStitched	chr5(.):86398948-86400220	0.232
3_MACS_peak_21773_lociStitched	chr5(.):86408375-86420341	0.1986
1_MACS_peak_21776_lociStitched	chr5(.):86431449-86436044	0.1581
1_MACS_peak_21777_lociStitched	chr5(.):86553900-86554938	0.1605
1_MACS_peak_21778_lociStitched	chr5(.):86562422-86565466	0.1771
1_MACS_peak_21779_lociStitched	chr5(.):86635923-86637370	0.1607
1_MACS_peak_21780_lociStitched	chr5(.):86707480-86709657	0.2407
1_MACS_peak_21781_lociStitched	chr5(.):87145558-87147497	0.1927
1_MACS_peak_21782_lociStitched	chr5(.):87437519-87439060	0.1361
1_MACS_peak_21783_lociStitched	chr5(.):87563771-87565896	0.1509
1_MACS_peak_21784_lociStitched	chr5(.):87797832-87798989	0.1707
5_MACS_peak_21785_lociStitched	chr5(.):87954388-87976746	0.1483
1_MACS_peak_21790_lociStitched	chr5(.):88027172-88032040	0.139
1_MACS_peak_21791_lociStitched	chr5(.):88041739-88043322	0.1676
1_MACS_peak_21792_lociStitched	chr5(.):88110832-88130892	0.1826
1_MACS_peak_21793_lociStitched	chr5(.):88170989-88187175	0.1766
1_MACS_peak_21794_lociStitched	chr5(.):88366551-88368802	0.1599
1_MACS_peak_21795_lociStitched	chr5(.):88527634-88529655	0.1922
1_MACS_peak_21796_lociStitched	chr5(.):88565470-88570108	0.221
4_MACS_peak_21797_lociStitched	chr5(.):88595678-88617462	0.1854
1_MACS_peak_21801_lociStitched	chr5(.):88635093-88641210	0.2322
1_MACS_peak_21802_lociStitched	chr5(.):88648585-88651311	0.1297
1_MACS_peak_21803_lociStitched	chr5(.):88668884-88671066	0.1633
1_MACS_peak_21804_lociStitched	chr5(.):88691343-88693447	0.2417
1_MACS_peak_21805_lociStitched	chr5(.):88716478-88717614	0.1626
1_MACS_peak_21806_lociStitched	chr5(.):88730083-88734112	0.2353
1_MACS_peak_21807_lociStitched	chr5(.):88893272-88894634	0.1324
1_MACS_peak_21808_lociStitched	chr5(.):88902524-88904186	0.1508
1_MACS_peak_21809_lociStitched	chr5(.):89704339-89707022	0.1875
1_MACS_peak_21810_lociStitched	chr5(.):89735257-89736450	0.1949
1_MACS_peak_21811_lociStitched	chr5(.):89768950-89771285	0.1888
1_MACS_peak_21812_lociStitched	chr5(.):89814256-89815453	0.1393
1_MACS_peak_21813_lociStitched	chr5(.):89824003-89826813	0.2428
1_MACS_peak_21814_lociStitched	chr5(.):89853770-89855377	0.1502
1_MACS_peak_21815_lociStitched	chr5(.):89934737-89938473	0.1461
1_MACS_peak_21816_lociStitched	chr5(.):90485071-90487021	0.1639
2_MACS_peak_21817_lociStitched	chr5(.):90567596-90577372	0.1569
1_MACS_peak_21819_lociStitched	chr5(.):90587720-90590042	0.2188
2_MACS_peak_21820_lociStitched	chr5(.):90606578-90611013	0.1837
1_MACS_peak_21822_lociStitched	chr5(.):90627383-90628750	0.1914
1_MACS_peak_21823_lociStitched	chr5(.):90656617-90658116	0.2363
1_MACS_peak_21824_lociStitched	chr5(.):90674650-90681255	0.2263
1_MACS_peak_21825_lociStitched	chr5(.):91057386-91058835	0.1296
1_MACS_peak_21826_lociStitched	chr5(.):91736862-91739901	0.1872
1_MACS_peak_21827_lociStitched	chr5(.):91755917-91756788	0.1366
2_MACS_peak_21828_lociStitched	chr5(.):91839425-91842171	0.1871
1_MACS_peak_21830_lociStitched	chr5(.):92242600-92245878	0.2023
1_MACS_peak_21831_lociStitched	chr5(.):92413448-92414989	0.2011
1_MACS_peak_21832_lociStitched	chr5(.):92915564-92917739	0.1581
1_MACS_peak_21833_lociStitched	chr5(.):93446554-93448082	0.1233
1_MACS_peak_21834_lociStitched	chr5(.):93505437-93506670	0.2345
1_MACS_peak_21835_lociStitched	chr5(.):93908708-93909519	0.1084
1_MACS_peak_21836_lociStitched	chr5(.):93952899-93955351	0.1511
1_MACS_peak_21837_lociStitched	chr5(.):93967253-93968279	0.1712
2_MACS_peak_21838_lociStitched	chr5(.):94037887-94043767	0.1263
1_MACS_peak_21840_lociStitched	chr5(.):94128434-94129913	0.1701
1_MACS_peak_21841_lociStitched	chr5(.):94423039-94424405	0.1953
1_MACS_peak_21842_lociStitched	chr5(.):94619499-94620984	0.111
1_MACS_peak_21843_lociStitched	chr5(.):94878502-94879735	0.1686
1_MACS_peak_21844_lociStitched	chr5(.):94889557-94892009	0.2319
1_MACS_peak_21845_lociStitched	chr5(.):94982097-94983462	0.2349
2_MACS_peak_21846_lociStitched	chr5(.):95061417-95067879	0.1401
1_MACS_peak_21848_lociStitched	chr5(.):95094973-95097478	0.2267
1_MACS_peak_21849_lociStitched	chr5(.):95116542-95117826	0.1901
1_MACS_peak_21850_lociStitched	chr5(.):95143396-95145779	0.2001
1_MACS_peak_21851_lociStitched	chr5(.):95156665-95160973	0.2293
1_MACS_peak_21852_lociStitched	chr5(.):95169355-95173037	0.1969
1_MACS_peak_21853_lociStitched	chr5(.):95204448-95206826	0.164
2_MACS_peak_21854_lociStitched	chr5(.):95258945-95265139	0.1706
1_MACS_peak_21856_lociStitched	chr5(.):95285293-95286075	0.1727
1_MACS_peak_21857_lociStitched	chr5(.):95295869-95298272	0.1345
1_MACS_peak_21858_lociStitched	chr5(.):95650780-95651993	0.1303
1_MACS_peak_21859_lociStitched	chr5(.):95672976-95674931	0.1596
1_MACS_peak_21860_lociStitched	chr5(.):95774508-95776415	0.1648
1_MACS_peak_21861_lociStitched	chr5(.):95902187-95903183	0.1475
1_MACS_peak_21862_lociStitched	chr5(.):95962988-95964017	0.1609
1_MACS_peak_21863_lociStitched	chr5(.):95996556-95999192	0.1872
1_MACS_peak_21864_lociStitched	chr5(.):96014650-96015534	0.1481
1_MACS_peak_21865_lociStitched	chr5(.):96038256-96039895	0.1653
1_MACS_peak_21866_lociStitched	chr5(.):96086767-96088161	0.1131
1_MACS_peak_21867_lociStitched	chr5(.):96142513-96144755	0.2199
1_MACS_peak_21868_lociStitched	chr5(.):96151538-96153219	0.2671
1_MACS_peak_21869_lociStitched	chr5(.):96211165-96213544	0.2121
1_MACS_peak_21870_lociStitched	chr5(.):96220984-96222282	0.2001
1_MACS_peak_21871_lociStitched	chr5(.):96231416-96233272	0.161
1_MACS_peak_21872_lociStitched	chr5(.):96268424-96273351	0.2076
1_MACS_peak_21873_lociStitched	chr5(.):96502836-96504155	0.2001
1_MACS_peak_21874_lociStitched	chr5(.):96518112-96519988	0.2555
1_MACS_peak_21875_lociStitched	chr5(.):96527945-96529459	0.1596
1_MACS_peak_21876_lociStitched	chr5(.):97405576-97406651	0.1879
1_MACS_peak_21877_lociStitched	chr5(.):98108579-98111026	0.127
1_MACS_peak_21878_lociStitched	chr5(.):98262752-98266122	0.1604
2_MACS_peak_21879_lociStitched	chr5(.):98491909-98494397	0.1435
1_MACS_peak_21881_lociStitched	chr5(.):99278510-99282846	0.2242
1_MACS_peak_21882_lociStitched	chr5(.):99483628-99484710	0.1044
1_MACS_peak_21883_lociStitched	chr5(.):99851655-99855251	0.1802
1_MACS_peak_21884_lociStitched	chr5(.):99870085-99872317	0.2171
1_MACS_peak_21885_lociStitched	chr5(.):99885692-99887339	0.1758
1_MACS_peak_21886_lociStitched	chr5(.):100067055-100068295	0.1689
3_MACS_peak_21887_lociStitched	chr5(.):100110207-100117009	0.1884
1_MACS_peak_21890_lociStitched	chr5(.):100125419-100127033	0.1826
1_MACS_peak_21891_lociStitched	chr5(.):100167806-100169083	0.1198
1_MACS_peak_21892_lociStitched	chr5(.):100187752-100191636	0.1659
1_MACS_peak_21893_lociStitched	chr5(.):100207854-100209760	0.1342
1_MACS_peak_21894_lociStitched	chr5(.):100224489-100228335	0.1791
1_MACS_peak_21895_lociStitched	chr5(.):100234518-100241615	0.1973
1_MACS_peak_21896_lociStitched	chr5(.):100852998-100854830	0.1596
1_MACS_peak_21897_lociStitched	chr5(.):101631088-101633364	0.1774
1_MACS_peak_21898_lociStitched	chr5(.):101858802-101860154	0.2209
2_MACS_peak_21899_lociStitched	chr5(.):102089976-102098560	0.132
1_MACS_peak_21901_lociStitched	chr5(.):102453833-102457188	0.1644
1_MACS_peak_21902_lociStitched	chr5(.):102546914-102548467	0.1671
1_MACS_peak_21903_lociStitched	chr5(.):102593569-102597489	0.1937
1_MACS_peak_21904_lociStitched	chr5(.):102606802-102608376	0.154
1_MACS_peak_21905_lociStitched	chr5(.):102882141-102883351	0.1534
1_MACS_peak_21906_lociStitched	chr5(.):102897544-102898869	0.1344
1_MACS_peak_21907_lociStitched	chr5(.):103224842-103226120	0.1982
1_MACS_peak_21908_lociStitched	chr5(.):103513069-103515364	0.228
1_MACS_peak_21909_lociStitched	chr5(.):103525187-103526002	0.1125
1_MACS_peak_21910_lociStitched	chr5(.):103652012-103653188	0.0839
1_MACS_peak_21911_lociStitched	chr5(.):103697304-103698498	0.0896
2_MACS_peak_21912_lociStitched	chr5(.):105428008-105430727	0.1376
1_MACS_peak_21914_lociStitched	chr5(.):105462307-105464655	0.2223
1_MACS_peak_21915_lociStitched	chr5(.):105521009-105522127	0.13
1_MACS_peak_21916_lociStitched	chr5(.):105936848-105938132	0.1888
1_MACS_peak_21917_lociStitched	chr5(.):106015451-106016732	0.1456
1_MACS_peak_21918_lociStitched	chr5(.):106179374-106180308	0.1621
1_MACS_peak_21919_lociStitched	chr5(.):106196123-106196889	0.1774
1_MACS_peak_21920_lociStitched	chr5(.):106210651-106211725	0.234
1_MACS_peak_21921_lociStitched	chr5(.):106811989-106813434	0.1426
1_MACS_peak_21922_lociStitched	chr5(.):106906501-106908236	0.1936
1_MACS_peak_21923_lociStitched	chr5(.):107006434-107008514	0.1235
1_MACS_peak_21924_lociStitched	chr5(.):107715815-107719631	0.1716
1_MACS_peak_21925_lociStitched	chr5(.):107855809-107858360	0.1671
1_MACS_peak_21926_lociStitched	chr5(.):108016533-108018232	0.2998
1_MACS_peak_21927_lociStitched	chr5(.):108062979-108065039	0.2458
1_MACS_peak_21928_lociStitched	chr5(.):108083163-108085811	0.2071
1_MACS_peak_21929_lociStitched	chr5(.):108193254-108195484	0.1623
1_MACS_peak_21930_lociStitched	chr5(.):108259837-108261129	0.1794
1_MACS_peak_21931_lociStitched	chr5(.):108319052-108320211	0.1703
1_MACS_peak_21932_lociStitched	chr5(.):108363868-108367128	0.1936
1_MACS_peak_21933_lociStitched	chr5(.):108583061-108585000	0.1608
1_MACS_peak_21934_lociStitched	chr5(.):108743805-108747557	0.1968
1_MACS_peak_21935_lociStitched	chr5(.):108981020-108982138	0.172
1_MACS_peak_21936_lociStitched	chr5(.):109023777-109034398	0.2057
1_MACS_peak_21937_lociStitched	chr5(.):109074315-109080267	0.1744
2_MACS_peak_21938_lociStitched	chr5(.):109187956-109202296	0.1675
2_MACS_peak_21940_lociStitched	chr5(.):109251624-109259109	0.1929
2_MACS_peak_21942_lociStitched	chr5(.):109266230-109274156	0.1607
1_MACS_peak_21944_lociStitched	chr5(.):109280245-109282486	0.2481
1_MACS_peak_21945_lociStitched	chr5(.):109389073-109390826	0.1877
1_MACS_peak_21946_lociStitched	chr5(.):109603714-109605423	0.1859
1_MACS_peak_21947_lociStitched	chr5(.):109656515-109657398	0.2273
1_MACS_peak_21948_lociStitched	chr5(.):110062108-110063119	0.1518
1_MACS_peak_21949_lociStitched	chr5(.):110073700-110075716	0.1845
1_MACS_peak_21950_lociStitched	chr5(.):110086763-110089266	0.1684
1_MACS_peak_21951_lociStitched	chr5(.):110187056-110188802	0.2014
1_MACS_peak_21952_lociStitched	chr5(.):110408603-110409808	0.2117
1_MACS_peak_21953_lociStitched	chr5(.):110427548-110428885	0.1918
1_MACS_peak_21954_lociStitched	chr5(.):110588385-110591358	0.1365
1_MACS_peak_21955_lociStitched	chr5(.):110847133-110849432	0.1836
1_MACS_peak_21956_lociStitched	chr5(.):111092071-111094566	0.141
1_MACS_peak_21957_lociStitched	chr5(.):111495875-111497903	0.2068
1_MACS_peak_21958_lociStitched	chr5(.):111753141-111756561	0.1759
2_MACS_peak_21959_lociStitched	chr5(.):111855751-111860162	0.1619
1_MACS_peak_21961_lociStitched	chr5(.):111884358-111885616	0.1624
1_MACS_peak_21962_lociStitched	chr5(.):111963603-111965035	0.1611
1_MACS_peak_21963_lociStitched	chr5(.):112027426-112028683	0.2282
1_MACS_peak_21964_lociStitched	chr5(.):112042478-112044427	0.2876
1_MACS_peak_21965_lociStitched	chr5(.):112092861-112093810	0.1606
1_MACS_peak_21966_lociStitched	chr5(.):112196155-112198073	0.2157
1_MACS_peak_21967_lociStitched	chr5(.):112204707-112206625	0.1778
1_MACS_peak_21968_lociStitched	chr5(.):112213074-112216631	0.1773
2_MACS_peak_21969_lociStitched	chr5(.):112256053-112266954	0.1888
1_MACS_peak_21971_lociStitched	chr5(.):112299082-112300459	0.1823
1_MACS_peak_21972_lociStitched	chr5(.):112311320-112313770	0.2226
1_MACS_peak_21973_lociStitched	chr5(.):112357760-112359482	0.2237
1_MACS_peak_21974_lociStitched	chr5(.):112382469-112388116	0.1816
1_MACS_peak_21975_lociStitched	chr5(.):112397340-112400095	0.1734
2_MACS_peak_21976_lociStitched	chr5(.):112449907-112454332	0.1477
1_MACS_peak_21978_lociStitched	chr5(.):112507090-112508684	0.1885
1_MACS_peak_21979_lociStitched	chr5(.):112523368-112524573	0.1349
1_MACS_peak_21980_lociStitched	chr5(.):112548752-112549977	0.1729
2_MACS_peak_21981_lociStitched	chr5(.):112580673-112589865	0.1442
1_MACS_peak_21983_lociStitched	chr5(.):112597391-112599709	0.1713
1_MACS_peak_21984_lociStitched	chr5(.):112628236-112631331	0.2204
1_MACS_peak_21985_lociStitched	chr5(.):112654740-112658064	0.1781
1_MACS_peak_21986_lociStitched	chr5(.):112848745-112850451	0.2592
1_MACS_peak_21987_lociStitched	chr5(.):113696211-113698656	0.1437
1_MACS_peak_21988_lociStitched	chr5(.):114504491-114506625	0.1763
1_MACS_peak_21989_lociStitched	chr5(.):114544285-114545975	0.2197
1_MACS_peak_21990_lociStitched	chr5(.):114597297-114599277	0.1886
1_MACS_peak_21991_lociStitched	chr5(.):114606391-114608061	0.125
1_MACS_peak_21992_lociStitched	chr5(.):114631346-114632742	0.127
1_MACS_peak_21993_lociStitched	chr5(.):114712823-114716567	0.168
1_MACS_peak_21994_lociStitched	chr5(.):114878016-114880937	0.1968
1_MACS_peak_21995_lociStitched	chr5(.):114936905-114938565	0.086
1_MACS_peak_21996_lociStitched	chr5(.):114960737-114962734	0.2138
1_MACS_peak_21997_lociStitched	chr5(.):114969792-114970683	0.1158
1_MACS_peak_21998_lociStitched	chr5(.):115176447-115178824	0.2062
1_MACS_peak_21999_lociStitched	chr5(.):115419987-115421630	0.1509
1_MACS_peak_22000_lociStitched	chr5(.):116466356-116467537	0.1336
1_MACS_peak_22001_lociStitched	chr5(.):116790187-116791642	0.1673
1_MACS_peak_22002_lociStitched	chr5(.):116958465-116959772	0.2324
1_MACS_peak_22003_lociStitched	chr5(.):117208293-117209225	0.1031
1_MACS_peak_22004_lociStitched	chr5(.):117224040-117225326	0.1526
1_MACS_peak_22005_lociStitched	chr5(.):118323533-118325089	0.2089
1_MACS_peak_22006_lociStitched	chr5(.):118366242-118368841	0.168
2_MACS_peak_22007_lociStitched	chr5(.):118405387-118410864	0.1537
1_MACS_peak_22009_lociStitched	chr5(.):118523206-118524436	0.1819
2_MACS_peak_22010_lociStitched	chr5(.):118603476-118612463	0.1586
1_MACS_peak_22012_lociStitched	chr5(.):118643342-118645572	0.1818
3_MACS_peak_22013_lociStitched	chr5(.):118657719-118678809	0.1782
1_MACS_peak_22016_lociStitched	chr5(.):118689192-118690383	0.168
1_MACS_peak_22017_lociStitched	chr5(.):118701971-118704629	0.1703
1_MACS_peak_22018_lociStitched	chr5(.):118787427-118789367	0.1956
1_MACS_peak_22019_lociStitched	chr5(.):118872495-118874559	0.1849
1_MACS_peak_22020_lociStitched	chr5(.):119438680-119439685	0.1675
1_MACS_peak_22021_lociStitched	chr5(.):119704210-119705941	0.1525
1_MACS_peak_22022_lociStitched	chr5(.):119722887-119725035	0.1556
1_MACS_peak_22023_lociStitched	chr5(.):119740149-119742684	0.0987
1_MACS_peak_22024_lociStitched	chr5(.):119793155-119794424	0.2423
1_MACS_peak_22025_lociStitched	chr5(.):121296776-121298776	0.2392
2_MACS_peak_22026_lociStitched	chr5(.):121632740-121637671	0.1524
2_MACS_peak_22028_lociStitched	chr5(.):121647108-121660648	0.144
1_MACS_peak_22030_lociStitched	chr5(.):121756817-121757993	0.2071
1_MACS_peak_22031_lociStitched	chr5(.):121808070-121810130	0.1373
1_MACS_peak_22032_lociStitched	chr5(.):122110139-122112129	0.24
1_MACS_peak_22033_lociStitched	chr5(.):122179704-122182234	0.2117
1_MACS_peak_22034_lociStitched	chr5(.):122371583-122372945	0.1119
1_MACS_peak_22035_lociStitched	chr5(.):122757905-122760245	0.2337
1_MACS_peak_22036_lociStitched	chr5(.):122846872-122849348	0.2101
1_MACS_peak_22037_lociStitched	chr5(.):122884429-122885947	0.2327
1_MACS_peak_22038_lociStitched	chr5(.):123138874-123139847	0.1626
1_MACS_peak_22039_lociStitched	chr5(.):123242167-123243863	0.1507
1_MACS_peak_22040_lociStitched	chr5(.):123788406-123790261	0.1758
1_MACS_peak_22041_lociStitched	chr5(.):123854645-123856311	0.1545
1_MACS_peak_22042_lociStitched	chr5(.):123919149-123920622	0.2645
1_MACS_peak_22043_lociStitched	chr5(.):123966484-123967676	0.266
1_MACS_peak_22044_lociStitched	chr5(.):123984538-123988267	0.2021
1_MACS_peak_22045_lociStitched	chr5(.):124040109-124041369	0.1121
1_MACS_peak_22046_lociStitched	chr5(.):124081907-124085382	0.155
2_MACS_peak_22047_lociStitched	chr5(.):124236942-124242910	0.136
1_MACS_peak_22049_lociStitched	chr5(.):124269865-124272685	0.1785
2_MACS_peak_22050_lociStitched	chr5(.):124286453-124293690	0.1662
2_MACS_peak_22052_lociStitched	chr5(.):124743595-124748756	0.1624
2_MACS_peak_22054_lociStitched	chr5(.):125296119-125304792	0.1441
1_MACS_peak_22056_lociStitched	chr5(.):125313189-125314594	0.1205
1_MACS_peak_22057_lociStitched	chr5(.):125322627-125324596	0.1425
1_MACS_peak_22058_lociStitched	chr5(.):125576969-125578160	0.1666
1_MACS_peak_22059_lociStitched	chr5(.):125758383-125759898	0.1406
2_MACS_peak_22060_lociStitched	chr5(.):125778672-125787120	0.13
2_MACS_peak_22062_lociStitched	chr5(.):125832664-125835956	0.1601
1_MACS_peak_22064_lociStitched	chr5(.):125898255-125899360	0.1679
1_MACS_peak_22065_lociStitched	chr5(.):125936062-125937791	0.1969
1_MACS_peak_22066_lociStitched	chr5(.):125948884-125952320	0.1535
1_MACS_peak_22067_lociStitched	chr5(.):126083082-126084603	0.1514
2_MACS_peak_22068_lociStitched	chr5(.):126093708-126098949	0.1462
1_MACS_peak_22070_lociStitched	chr5(.):126111145-126116325	0.1893
1_MACS_peak_22071_lociStitched	chr5(.):126127434-126129299	0.1892
1_MACS_peak_22072_lociStitched	chr5(.):126147082-126148083	0.1123
1_MACS_peak_22073_lociStitched	chr5(.):126178530-126179670	0.1283
1_MACS_peak_22074_lociStitched	chr5(.):126307331-126309153	0.1783
1_MACS_peak_22075_lociStitched	chr5(.):126322957-126325312	0.161
1_MACS_peak_22076_lociStitched	chr5(.):126333289-126334910	0.1532
1_MACS_peak_22077_lociStitched	chr5(.):126365042-126367579	0.1842
1_MACS_peak_22078_lociStitched	chr5(.):126408139-126409784	0.1691
1_MACS_peak_22079_lociStitched	chr5(.):126431765-126433062	0.1628
1_MACS_peak_22080_lociStitched	chr5(.):126655565-126657432	0.2996
1_MACS_peak_22081_lociStitched	chr5(.):126852708-126854582	0.1385
1_MACS_peak_22082_lociStitched	chr5(.):127296327-127297702	0.1598
1_MACS_peak_22083_lociStitched	chr5(.):127417255-127420870	0.1913
1_MACS_peak_22084_lociStitched	chr5(.):127872788-127874502	0.106
1_MACS_peak_22085_lociStitched	chr5(.):128429303-128431496	0.1597
1_MACS_peak_22086_lociStitched	chr5(.):128460976-128463044	0.243
2_MACS_peak_22087_lociStitched	chr5(.):128712677-128715862	0.188
1_MACS_peak_22089_lociStitched	chr5(.):128795882-128798600	0.1979
1_MACS_peak_22090_lociStitched	chr5(.):129239506-129241535	0.1051
1_MACS_peak_22091_lociStitched	chr5(.):129447241-129448635	0.1851
1_MACS_peak_22092_lociStitched	chr5(.):129658688-129661699	0.1545
1_MACS_peak_22093_lociStitched	chr5(.):129876844-129878701	0.1989
1_MACS_peak_22094_lociStitched	chr5(.):130058982-130061355	0.1593
2_MACS_peak_22095_lociStitched	chr5(.):130399727-130406045	0.1544
2_MACS_peak_22097_lociStitched	chr5(.):130499008-130507854	0.1828
1_MACS_peak_22099_lociStitched	chr5(.):130587797-130589705	0.1818
1_MACS_peak_22100_lociStitched	chr5(.):130598304-130601737	0.1759
2_MACS_peak_22101_lociStitched	chr5(.):130608870-130618019	0.1469
2_MACS_peak_22103_lociStitched	chr5(.):130708871-130719242	0.2167
1_MACS_peak_22105_lociStitched	chr5(.):130751829-130753610	0.1891
1_MACS_peak_22106_lociStitched	chr5(.):130823600-130825242	0.1586
1_MACS_peak_22107_lociStitched	chr5(.):130849896-130851507	0.115
1_MACS_peak_22108_lociStitched	chr5(.):130969428-130972949	0.2713
1_MACS_peak_22109_lociStitched	chr5(.):130982308-130983930	0.1933
1_MACS_peak_22110_lociStitched	chr5(.):131093554-131095025	0.1915
1_MACS_peak_22111_lociStitched	chr5(.):131131531-131133660	0.2144
1_MACS_peak_22112_lociStitched	chr5(.):131355226-131356942	0.2227
1_MACS_peak_22113_lociStitched	chr5(.):131435435-131441447	0.288
1_MACS_peak_22114_lociStitched	chr5(.):131451996-131453749	0.15
1_MACS_peak_22115_lociStitched	chr5(.):131512075-131513105	0.1633
1_MACS_peak_22116_lociStitched	chr5(.):131562882-131563991	0.174
1_MACS_peak_22117_lociStitched	chr5(.):131628292-131630942	0.1275
1_MACS_peak_22118_lociStitched	chr5(.):131704593-131706646	0.1579
3_MACS_peak_22119_lociStitched	chr5(.):131744628-131774588	0.1937
4_MACS_peak_22122_lociStitched	chr5(.):131789720-131815903	0.1721
