GENE_ID	locusLine	bin_1_38_0EXQ_0229Kronos_MM1S-KB-1hr-2_Input_hs_i81.bam
1_MACS_peak_19741_lociStitched	chr5(.):175842498-175843940	0.1496
1_MACS_peak_19742_lociStitched	chr5(.):175863564-175864687	0.161
1_MACS_peak_19743_lociStitched	chr5(.):175874050-175876486	0.2192
2_MACS_peak_19744_lociStitched	chr5(.):175962841-175971546	0.1867
1_MACS_peak_19746_lociStitched	chr5(.):176026124-176027933	0.229
1_MACS_peak_19747_lociStitched	chr5(.):176036789-176037609	0.0373
1_MACS_peak_19748_lociStitched	chr5(.):176073536-176075333	0.2355
1_MACS_peak_19749_lociStitched	chr5(.):176420514-176424713	0.1795
1_MACS_peak_19750_lociStitched	chr5(.):176432176-176434730	0.2368
1_MACS_peak_19751_lociStitched	chr5(.):176448779-176450781	0.1357
1_MACS_peak_19752_lociStitched	chr5(.):176559843-176562617	0.1163
4_MACS_peak_19753_lociStitched	chr5(.):176717118-176740510	0.1769
2_MACS_peak_19757_lociStitched	chr5(.):176777533-176786262	0.186
1_MACS_peak_19759_lociStitched	chr5(.):176797745-176798755	0.1471
2_MACS_peak_19760_lociStitched	chr5(.):176830185-176841001	0.168
1_MACS_peak_19762_lociStitched	chr5(.):176852186-176859862	0.223
2_MACS_peak_19763_lociStitched	chr5(.):176871281-176883683	0.1705
1_MACS_peak_19765_lociStitched	chr5(.):176924026-176924995	0.1331
2_MACS_peak_19766_lociStitched	chr5(.):176935827-176945092	0.1483
1_MACS_peak_19768_lociStitched	chr5(.):176980198-176982286	0.184
2_MACS_peak_19769_lociStitched	chr5(.):177018667-177028142	0.1787
1_MACS_peak_19771_lociStitched	chr5(.):177097836-177099708	0.1818
1_MACS_peak_19772_lociStitched	chr5(.):177301982-177303739	0.1661
1_MACS_peak_19773_lociStitched	chr5(.):177547673-177549035	0.1743
1_MACS_peak_19774_lociStitched	chr5(.):177556860-177559237	0.1764
1_MACS_peak_19775_lociStitched	chr5(.):177579746-177581369	0.2319
1_MACS_peak_19776_lociStitched	chr5(.):177630578-177633526	0.1584
1_MACS_peak_19777_lociStitched	chr5(.):177658373-177660261	0.1063
1_MACS_peak_19778_lociStitched	chr5(.):178052535-178054596	0.1526
1_MACS_peak_19779_lociStitched	chr5(.):178286860-178287715	0.0724
2_MACS_peak_19780_lociStitched	chr5(.):178971124-178978858	0.106
1_MACS_peak_19782_lociStitched	chr5(.):179049060-179051911	0.2238
1_MACS_peak_19783_lociStitched	chr5(.):179060631-179062192	0.1358
1_MACS_peak_19784_lociStitched	chr5(.):179084332-179085959	0.1508
1_MACS_peak_19785_lociStitched	chr5(.):179104741-179106270	0.1758
1_MACS_peak_19786_lociStitched	chr5(.):179124524-179127650	0.2244
1_MACS_peak_19787_lociStitched	chr5(.):179158326-179161396	0.1413
1_MACS_peak_19788_lociStitched	chr5(.):179221854-179224629	0.1634
1_MACS_peak_19789_lociStitched	chr5(.):179231794-179235040	0.0968
1_MACS_peak_19790_lociStitched	chr5(.):179244922-179250156	0.1687
1_MACS_peak_19791_lociStitched	chr5(.):179284666-179286775	0.1974
1_MACS_peak_19792_lociStitched	chr5(.):179333986-179335331	0.097
1_MACS_peak_19793_lociStitched	chr5(.):179397711-179398719	0.1071
1_MACS_peak_19794_lociStitched	chr5(.):179718086-179720949	0.1368
1_MACS_peak_19795_lociStitched	chr5(.):179920633-179922650	0.1454
4_MACS_peak_19796_lociStitched	chr5(.):180228395-180249301	0.1712
1_MACS_peak_19800_lociStitched	chr5(.):180256615-180259972	0.1952
1_MACS_peak_19801_lociStitched	chr5(.):180286935-180289261	0.1823
1_MACS_peak_19802_lociStitched	chr5(.):180586978-180588095	0.2137
1_MACS_peak_19803_lociStitched	chr5(.):180599807-180600943	0.2041
2_MACS_peak_19804_lociStitched	chr5(.):180610625-180620041	0.188
1_MACS_peak_19806_lociStitched	chr5(.):180633513-180635089	0.1964
2_MACS_peak_19807_lociStitched	chr5(.):180643345-180651668	0.1936
1_MACS_peak_19809_lociStitched	chr5(.):180668267-180674260	0.2251
1_MACS_peak_19810_lociStitched	chr5(.):180686477-180689718	0.2316
1_MACS_peak_19811_lociStitched	chr6(.):156223-157764	0.2502
1_MACS_peak_19812_lociStitched	chr6(.):180481-182065	0.1601
1_MACS_peak_19813_lociStitched	chr6(.):193334-194885	0.1884
1_MACS_peak_19814_lociStitched	chr6(.):228858-229875	0.1497
2_MACS_peak_19815_lociStitched	chr6(.):257058-260966	0.2939
7_MACS_peak_19817_lociStitched	chr6(.):290154-337843	0.3114
1_MACS_peak_19824_lociStitched	chr6(.):389059-400871	0.1972
1_MACS_peak_19825_lociStitched	chr6(.):434463-435728	0.1992
2_MACS_peak_19826_lociStitched	chr6(.):684762-693873	0.1292
1_MACS_peak_19828_lociStitched	chr6(.):710253-712257	0.2235
1_MACS_peak_19829_lociStitched	chr6(.):814113-815397	0.1405
1_MACS_peak_19830_lociStitched	chr6(.):874292-875470	0.1782
1_MACS_peak_19831_lociStitched	chr6(.):1013089-1015257	0.1902
1_MACS_peak_19832_lociStitched	chr6(.):1179905-1180980	0.0923
1_MACS_peak_19833_lociStitched	chr6(.):1482144-1483862	0.1641
1_MACS_peak_19834_lociStitched	chr6(.):1554809-1555803	0.1137
1_MACS_peak_19835_lociStitched	chr6(.):1796743-1798592	0.2004
1_MACS_peak_19836_lociStitched	chr6(.):2221798-2223144	0.2274
1_MACS_peak_19837_lociStitched	chr6(.):2244802-2247151	0.1784
1_MACS_peak_19838_lociStitched	chr6(.):2764486-2767271	0.1808
2_MACS_peak_19839_lociStitched	chr6(.):2841345-2847060	0.1524
1_MACS_peak_19841_lociStitched	chr6(.):2874997-2876402	0.1435
1_MACS_peak_19842_lociStitched	chr6(.):2898066-2899277	0.1757
2_MACS_peak_19843_lociStitched	chr6(.):2940188-2948547	0.135
2_MACS_peak_19845_lociStitched	chr6(.):2970834-2977156	0.1403
1_MACS_peak_19847_lociStitched	chr6(.):2988271-2991648	0.2628
1_MACS_peak_19848_lociStitched	chr6(.):2999990-3000706	0.1648
2_MACS_peak_19849_lociStitched	chr6(.):3023338-3028441	0.22
1_MACS_peak_19851_lociStitched	chr6(.):3053561-3054516	0.186
2_MACS_peak_19852_lociStitched	chr6(.):3063377-3070149	0.1535
1_MACS_peak_19854_lociStitched	chr6(.):3118097-3119794	0.1896
2_MACS_peak_19855_lociStitched	chr6(.):3157071-3163530	0.0977
1_MACS_peak_19857_lociStitched	chr6(.):3226893-3228009	0.1263
1_MACS_peak_19858_lociStitched	chr6(.):3237294-3238680	0.1254
1_MACS_peak_19859_lociStitched	chr6(.):3258793-3260723	0.1587
1_MACS_peak_19860_lociStitched	chr6(.):3356338-3357310	0.2636
1_MACS_peak_19861_lociStitched	chr6(.):3793778-3794965	0.1672
2_MACS_peak_19862_lociStitched	chr6(.):4017488-4023226	0.1746
2_MACS_peak_19864_lociStitched	chr6(.):4134647-4137130	0.1879
2_MACS_peak_19866_lociStitched	chr6(.):4775142-4778204	0.0945
1_MACS_peak_19868_lociStitched	chr6(.):4864354-4865796	0.1628
1_MACS_peak_19869_lociStitched	chr6(.):4879440-4881443	0.2051
1_MACS_peak_19870_lociStitched	chr6(.):4901257-4902584	0.1684
2_MACS_peak_19871_lociStitched	chr6(.):4940056-4943565	0.1911
1_MACS_peak_19873_lociStitched	chr6(.):5003363-5005061	0.2022
1_MACS_peak_19874_lociStitched	chr6(.):5052940-5055045	0.1466
1_MACS_peak_19875_lociStitched	chr6(.):5071919-5073426	0.2097
1_MACS_peak_19876_lociStitched	chr6(.):5085083-5086150	0.1683
1_MACS_peak_19877_lociStitched	chr6(.):5173510-5176690	0.1846
1_MACS_peak_19878_lociStitched	chr6(.):5259890-5262683	0.1751
1_MACS_peak_19879_lociStitched	chr6(.):5338117-5339044	0.1064
1_MACS_peak_19880_lociStitched	chr6(.):5723704-5725329	0.1855
1_MACS_peak_19881_lociStitched	chr6(.):5846844-5847998	0.1649
3_MACS_peak_19882_lociStitched	chr6(.):5868892-5879898	0.1588
1_MACS_peak_19885_lociStitched	chr6(.):5899090-5900600	0.1714
3_MACS_peak_19886_lociStitched	chr6(.):5996588-6009906	0.1455
1_MACS_peak_19889_lociStitched	chr6(.):6331004-6333631	0.1753
1_MACS_peak_19890_lociStitched	chr6(.):6384347-6385678	0.1296
2_MACS_peak_19891_lociStitched	chr6(.):6543009-6547672	0.1616
2_MACS_peak_19893_lociStitched	chr6(.):6586603-6593544	0.1883
2_MACS_peak_19895_lociStitched	chr6(.):6609336-6617815	0.1779
1_MACS_peak_19897_lociStitched	chr6(.):6686491-6687965	0.1844
3_MACS_peak_19898_lociStitched	chr6(.):6799159-6812515	0.1798
2_MACS_peak_19901_lociStitched	chr6(.):6823270-6827855	0.1739
1_MACS_peak_19903_lociStitched	chr6(.):7086283-7088442	0.1715
1_MACS_peak_19904_lociStitched	chr6(.):7107174-7110280	0.1024
4_MACS_peak_19905_lociStitched	chr6(.):7135042-7148027	0.1454
1_MACS_peak_19909_lociStitched	chr6(.):7155307-7157524	0.2054
1_MACS_peak_19910_lociStitched	chr6(.):7188068-7189841	0.1606
1_MACS_peak_19911_lociStitched	chr6(.):7200745-7202761	0.1695
1_MACS_peak_19912_lociStitched	chr6(.):7235774-7237544	0.191
1_MACS_peak_19913_lociStitched	chr6(.):7277204-7279423	0.2323
1_MACS_peak_19914_lociStitched	chr6(.):7311761-7314282	0.2126
1_MACS_peak_19915_lociStitched	chr6(.):7388920-7391431	0.2774
1_MACS_peak_19916_lociStitched	chr6(.):7541382-7543176	0.152
1_MACS_peak_19917_lociStitched	chr6(.):7589936-7591288	0.201
1_MACS_peak_19918_lociStitched	chr6(.):7725892-7729414	0.1728
1_MACS_peak_19919_lociStitched	chr6(.):7847261-7849501	0.1872
3_MACS_peak_19920_lociStitched	chr6(.):7880073-7919627	0.2257
1_MACS_peak_19923_lociStitched	chr6(.):7938512-7940796	0.1341
1_MACS_peak_19924_lociStitched	chr6(.):7960116-7965272	0.1997
1_MACS_peak_19925_lociStitched	chr6(.):7975438-7978231	0.1775
1_MACS_peak_19926_lociStitched	chr6(.):7991475-7993390	0.1292
1_MACS_peak_19927_lociStitched	chr6(.):8017240-8018283	0.2105
1_MACS_peak_19928_lociStitched	chr6(.):8063442-8065538	0.2899
2_MACS_peak_19929_lociStitched	chr6(.):8101757-8111302	0.1428
1_MACS_peak_19931_lociStitched	chr6(.):8336799-8337864	0.151
1_MACS_peak_19932_lociStitched	chr6(.):8434801-8436326	0.2866
1_MACS_peak_19933_lociStitched	chr6(.):8731708-8733207	0.1614
1_MACS_peak_19934_lociStitched	chr6(.):9387907-9389940	0.1426
1_MACS_peak_19935_lociStitched	chr6(.):9717302-9718350	0.0863
2_MACS_peak_19936_lociStitched	chr6(.):10403521-10414681	0.1349
1_MACS_peak_19938_lociStitched	chr6(.):10425857-10427639	0.1876
1_MACS_peak_19939_lociStitched	chr6(.):10528228-10529720	0.1933
1_MACS_peak_19940_lociStitched	chr6(.):10626152-10627651	0.2154
1_MACS_peak_19941_lociStitched	chr6(.):10693887-10696165	0.2481
3_MACS_peak_19942_lociStitched	chr6(.):10713678-10724287	0.149
1_MACS_peak_19945_lociStitched	chr6(.):10746963-10748860	0.2297
1_MACS_peak_19946_lociStitched	chr6(.):10838009-10839152	0.1556
1_MACS_peak_19947_lociStitched	chr6(.):11092766-11095991	0.1448
1_MACS_peak_19948_lociStitched	chr6(.):11199122-11199936	0.1409
1_MACS_peak_19949_lociStitched	chr6(.):11232427-11234167	0.2605
2_MACS_peak_19950_lociStitched	chr6(.):11381567-11387753	0.1881
1_MACS_peak_19952_lociStitched	chr6(.):11537058-11538730	0.0754
4_MACS_peak_19953_lociStitched	chr6(.):11714086-11733599	0.1516
1_MACS_peak_19957_lociStitched	chr6(.):11770223-11771616	0.1962
1_MACS_peak_19958_lociStitched	chr6(.):11827872-11836607	0.2238
1_MACS_peak_19959_lociStitched	chr6(.):11847658-11848508	0.1016
1_MACS_peak_19960_lociStitched	chr6(.):11876478-11878288	0.1639
1_MACS_peak_19961_lociStitched	chr6(.):11900942-11902048	0.1422
1_MACS_peak_19962_lociStitched	chr6(.):12007880-12013983	0.1182
3_MACS_peak_19963_lociStitched	chr6(.):12044253-12062202	0.16
1_MACS_peak_19966_lociStitched	chr6(.):12110141-12111327	0.1627
1_MACS_peak_19967_lociStitched	chr6(.):12118726-12120428	0.1284
1_MACS_peak_19968_lociStitched	chr6(.):12289539-12291117	0.1765
1_MACS_peak_19969_lociStitched	chr6(.):12319623-12320930	0.1244
1_MACS_peak_19970_lociStitched	chr6(.):12357426-12358564	0.1695
1_MACS_peak_19971_lociStitched	chr6(.):12483475-12484593	0.1481
1_MACS_peak_19972_lociStitched	chr6(.):12594917-12596342	0.0745
1_MACS_peak_19973_lociStitched	chr6(.):12607773-12609746	0.1657
1_MACS_peak_19974_lociStitched	chr6(.):13229042-13230736	0.2536
1_MACS_peak_19975_lociStitched	chr6(.):13261137-13262749	0.2785
1_MACS_peak_19976_lociStitched	chr6(.):13272269-13276115	0.1828
1_MACS_peak_19977_lociStitched	chr6(.):13303366-13305371	0.1497
1_MACS_peak_19978_lociStitched	chr6(.):13327499-13329652	0.1455
1_MACS_peak_19979_lociStitched	chr6(.):13354733-13358143	0.2508
1_MACS_peak_19980_lociStitched	chr6(.):13486747-13488793	0.1419
2_MACS_peak_19981_lociStitched	chr6(.):13524139-13528117	0.165
1_MACS_peak_19983_lociStitched	chr6(.):13573766-13576094	0.1991
2_MACS_peak_19984_lociStitched	chr6(.):13611365-13616600	0.2051
1_MACS_peak_19986_lociStitched	chr6(.):13681614-13682707	0.1185
1_MACS_peak_19987_lociStitched	chr6(.):13709882-13713355	0.1211
1_MACS_peak_19988_lociStitched	chr6(.):13738819-13739328	0.1122
1_MACS_peak_19989_lociStitched	chr6(.):13813410-13816116	0.1725
1_MACS_peak_19990_lociStitched	chr6(.):14074970-14075932	0.2398
1_MACS_peak_19991_lociStitched	chr6(.):14210493-14212285	0.18
1_MACS_peak_19992_lociStitched	chr6(.):14240616-14242171	0.1667
1_MACS_peak_19993_lociStitched	chr6(.):14276513-14278181	0.1211
1_MACS_peak_19994_lociStitched	chr6(.):14635702-14638102	0.1664
1_MACS_peak_19995_lociStitched	chr6(.):14655061-14657219	0.1422
1_MACS_peak_19996_lociStitched	chr6(.):15022831-15024549	0.1563
3_MACS_peak_19997_lociStitched	chr6(.):15244865-15257634	0.1445
2_MACS_peak_20000_lociStitched	chr6(.):15299098-15306677	0.1633
1_MACS_peak_20002_lociStitched	chr6(.):15434409-15435919	0.1567
2_MACS_peak_20003_lociStitched	chr6(.):15658150-15663647	0.1608
1_MACS_peak_20005_lociStitched	chr6(.):15901036-15902475	0.1523
1_MACS_peak_20006_lociStitched	chr6(.):16128302-16132112	0.1702
1_MACS_peak_20007_lociStitched	chr6(.):16267124-16268756	0.1738
2_MACS_peak_20008_lociStitched	chr6(.):16319433-16324361	0.1627
1_MACS_peak_20010_lociStitched	chr6(.):16331522-16332840	0.2592
1_MACS_peak_20011_lociStitched	chr6(.):16420744-16422192	0.1793
1_MACS_peak_20012_lociStitched	chr6(.):16483494-16484693	0.109
1_MACS_peak_20013_lociStitched	chr6(.):16591515-16593306	0.1385
1_MACS_peak_20014_lociStitched	chr6(.):16669040-16670745	0.1929
1_MACS_peak_20015_lociStitched	chr6(.):16731002-16733136	0.1504
1_MACS_peak_20016_lociStitched	chr6(.):16759296-16764017	0.1313
1_MACS_peak_20017_lociStitched	chr6(.):16836227-16837580	0.1563
1_MACS_peak_20018_lociStitched	chr6(.):17600054-17601943	0.1626
1_MACS_peak_20019_lociStitched	chr6(.):17628676-17629601	0.127
2_MACS_peak_20020_lociStitched	chr6(.):17701867-17707927	0.1833
1_MACS_peak_20022_lociStitched	chr6(.):17987912-17988870	0.0969
2_MACS_peak_20023_lociStitched	chr6(.):18154756-18156978	0.1662
2_MACS_peak_20025_lociStitched	chr6(.):18260341-18265950	0.1839
1_MACS_peak_20027_lociStitched	chr6(.):18359127-18360789	0.1843
1_MACS_peak_20028_lociStitched	chr6(.):18386830-18388958	0.1718
1_MACS_peak_20029_lociStitched	chr6(.):18545402-18546826	0.1042
1_MACS_peak_20030_lociStitched	chr6(.):18984748-18987336	0.1415
1_MACS_peak_20031_lociStitched	chr6(.):19586886-19588459	0.2145
1_MACS_peak_20032_lociStitched	chr6(.):19804297-19805620	0.0827
4_MACS_peak_20033_lociStitched	chr6(.):20197408-20214179	0.1416
1_MACS_peak_20037_lociStitched	chr6(.):20260113-20261779	0.2746
1_MACS_peak_20038_lociStitched	chr6(.):20319375-20321008	0.2666
2_MACS_peak_20039_lociStitched	chr6(.):20400762-20411140	0.151
2_MACS_peak_20041_lociStitched	chr6(.):20534141-20544158	0.1292
1_MACS_peak_20043_lociStitched	chr6(.):20688671-20689968	0.1796
1_MACS_peak_20044_lociStitched	chr6(.):21437962-21439792	0.1797
3_MACS_peak_20045_lociStitched	chr6(.):21587508-21597285	0.1401
1_MACS_peak_20048_lociStitched	chr6(.):22954627-22956262	0.114
1_MACS_peak_20049_lociStitched	chr6(.):23153309-23155313	0.1513
1_MACS_peak_20050_lociStitched	chr6(.):24359823-24361127	0.2857
1_MACS_peak_20051_lociStitched	chr6(.):24402722-24404356	0.1853
1_MACS_peak_20052_lociStitched	chr6(.):24439919-24440848	0.1271
1_MACS_peak_20053_lociStitched	chr6(.):24482619-24484286	0.2477
1_MACS_peak_20054_lociStitched	chr6(.):24494489-24496299	0.204
1_MACS_peak_20055_lociStitched	chr6(.):24517411-24519084	0.1819
1_MACS_peak_20056_lociStitched	chr6(.):24645479-24647179	0.1723
1_MACS_peak_20057_lociStitched	chr6(.):24665998-24668068	0.3143
1_MACS_peak_20058_lociStitched	chr6(.):24719031-24722475	0.2452
1_MACS_peak_20059_lociStitched	chr6(.):24743230-24744633	0.1391
1_MACS_peak_20060_lociStitched	chr6(.):24774634-24777179	0.2158
2_MACS_peak_20061_lociStitched	chr6(.):25026761-25036068	0.1148
2_MACS_peak_20063_lociStitched	chr6(.):25131216-25139953	0.142
1_MACS_peak_20065_lociStitched	chr6(.):25147156-25148418	0.1616
1_MACS_peak_20066_lociStitched	chr6(.):25165471-25168453	0.1972
1_MACS_peak_20067_lociStitched	chr6(.):25177897-25180280	0.1517
1_MACS_peak_20068_lociStitched	chr6(.):25250389-25252187	0.1365
1_MACS_peak_20069_lociStitched	chr6(.):25277607-25281089	0.2009
1_MACS_peak_20070_lociStitched	chr6(.):25298203-25299208	0.1099
1_MACS_peak_20071_lociStitched	chr6(.):25315247-25316724	0.1207
5_MACS_peak_20072_lociStitched	chr6(.):25366235-25389793	0.1757
1_MACS_peak_20077_lociStitched	chr6(.):25402935-25415161	0.2066
1_MACS_peak_20078_lociStitched	chr6(.):25489686-25490797	0.2013
1_MACS_peak_20079_lociStitched	chr6(.):25961509-25963900	0.1905
1_MACS_peak_20080_lociStitched	chr6(.):25991678-25994137	0.1857
3_MACS_peak_20081_lociStitched	chr6(.):26020279-26034769	0.1784
1_MACS_peak_20084_lociStitched	chr6(.):26042735-26046771	0.2493
1_MACS_peak_20085_lociStitched	chr6(.):26053977-26057906	0.1958
1_MACS_peak_20086_lociStitched	chr6(.):26066070-26067249	0.1514
1_MACS_peak_20087_lociStitched	chr6(.):26103674-26105283	0.1384
1_MACS_peak_20088_lociStitched	chr6(.):26122067-26127063	0.2381
1_MACS_peak_20089_lociStitched	chr6(.):26155458-26161095	0.2079
1_MACS_peak_20090_lociStitched	chr6(.):26171074-26174000	0.1968
4_MACS_peak_20091_lociStitched	chr6(.):26183616-26207198	0.1813
2_MACS_peak_20095_lociStitched	chr6(.):26215316-26225337	0.1452
1_MACS_peak_20097_lociStitched	chr6(.):26233196-26236149	0.1772
1_MACS_peak_20098_lociStitched	chr6(.):26249095-26253621	0.2156
1_MACS_peak_20099_lociStitched	chr6(.):26269542-26275623	0.2282
1_MACS_peak_20100_lociStitched	chr6(.):26284152-26287072	0.2319
2_MACS_peak_20101_lociStitched	chr6(.):26304551-26314265	0.1346
1_MACS_peak_20103_lociStitched	chr6(.):26321887-26323509	0.2613
1_MACS_peak_20104_lociStitched	chr6(.):26341700-26343468	0.2289
2_MACS_peak_20105_lociStitched	chr6(.):26358039-26367419	0.1915
1_MACS_peak_20107_lociStitched	chr6(.):26382831-26384647	0.173
1_MACS_peak_20108_lociStitched	chr6(.):26401375-26403389	0.1837
1_MACS_peak_20109_lociStitched	chr6(.):26420706-26422662	0.2114
1_MACS_peak_20110_lociStitched	chr6(.):26439868-26441543	0.1905
1_MACS_peak_20111_lociStitched	chr6(.):26457562-26459259	0.222
1_MACS_peak_20112_lociStitched	chr6(.):26473580-26475694	0.186
1_MACS_peak_20113_lociStitched	chr6(.):26520322-26522847	0.1547
3_MACS_peak_20114_lociStitched	chr6(.):26532079-26539766	0.1896
2_MACS_peak_20117_lociStitched	chr6(.):26550593-26556186	0.2075
1_MACS_peak_20119_lociStitched	chr6(.):26567943-26569895	0.1411
1_MACS_peak_20120_lociStitched	chr6(.):26595698-26598233	0.1711
1_MACS_peak_20121_lociStitched	chr6(.):26607494-26608456	0.1564
1_MACS_peak_20122_lociStitched	chr6(.):26659036-26660866	0.1725
2_MACS_peak_20123_lociStitched	chr6(.):26672991-26683807	0.1808
1_MACS_peak_20125_lociStitched	chr6(.):26704845-26707139	0.2701
1_MACS_peak_20126_lociStitched	chr6(.):26795055-26796870	0.1273
1_MACS_peak_20127_lociStitched	chr6(.):26923643-26925761	0.1519
3_MACS_peak_20128_lociStitched	chr6(.):27098356-27116023	0.1864
1_MACS_peak_20131_lociStitched	chr6(.):27144069-27146524	0.179
1_MACS_peak_20132_lociStitched	chr6(.):27155979-27157053	0.1391
1_MACS_peak_20133_lociStitched	chr6(.):27218063-27220360	0.2212
1_MACS_peak_20134_lociStitched	chr6(.):27279927-27281092	0.1585
1_MACS_peak_20135_lociStitched	chr6(.):27355804-27357608	0.1699
2_MACS_peak_20136_lociStitched	chr6(.):27439336-27448082	0.1631
1_MACS_peak_20138_lociStitched	chr6(.):27469916-27471870	0.235
1_MACS_peak_20139_lociStitched	chr6(.):27486026-27487669	0.2016
1_MACS_peak_20140_lociStitched	chr6(.):27519958-27521674	0.1355
1_MACS_peak_20141_lociStitched	chr6(.):27719883-27721541	0.2329
2_MACS_peak_20142_lociStitched	chr6(.):27774643-27784023	0.2014
3_MACS_peak_20144_lociStitched	chr6(.):27791054-27807955	0.175
1_MACS_peak_20147_lociStitched	chr6(.):27832151-27836088	0.1727
2_MACS_peak_20148_lociStitched	chr6(.):27857496-27871546	0.1651
1_MACS_peak_20150_lociStitched	chr6(.):28047125-28049810	0.2118
1_MACS_peak_20151_lociStitched	chr6(.):28072054-28073584	0.2363
1_MACS_peak_20152_lociStitched	chr6(.):28091923-28093271	0.1874
2_MACS_peak_20153_lociStitched	chr6(.):28103924-28110522	0.1653
1_MACS_peak_20155_lociStitched	chr6(.):28128861-28130271	0.1916
3_MACS_peak_20156_lociStitched	chr6(.):28179993-28193716	0.1279
1_MACS_peak_20159_lociStitched	chr6(.):28219047-28220591	0.2145
1_MACS_peak_20160_lociStitched	chr6(.):28234088-28235765	0.1839
