REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	H929_jia.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuper
2_MACS_peak_6441_lociStitched	chr11	113050406	113062524	2	8233	18121.2572	1156	1	NCAM1		LOC100288346	LOC100288346	NONE	1156	1
2_MACS_peak_11793_lociStitched	chr16	9164868	9174051	2	8525	18117.1407	1157	1		C16orf72	C16orf72	C16orf72	0.6874	1157	1
1_MACS_peak_29982_lociStitched	chr7	48124029	48129743	1	5715	18104.809	1158	1	UPP1	C7orf57	UPP1	UPP1	0.6505	1158	1
1_MACS_peak_30633_lociStitched	chr7	104534414	104539198	1	4785	18100.264	1159	1	LHFPL3,LOC723809		LOC723809	LOC723809	0.6006	1159	1
2_MACS_peak_19425_lociStitched	chr2	233138302	233150459	2	6710	18099.3416	1160	1	DIS3L2		ALPP	ALPP	NONE	1160	1
1_MACS_peak_2896_lociStitched	chr1	211430604	211435109	1	4506	18096.585	1161	1	RCOR3		RCOR3	RCOR3	0.3409	1161	1
2_MACS_peak_12979_lociStitched	chr17	1387830	1395842	2	6720	18094.3008	1162	1	MYO1C	LOC100306951,CRK,INPP5K	MYO1C	MYO1C	0.5353	1162	1
5_MACS_peak_7573_lociStitched	chr12	58134020	58150380	5	9988	18092.524	1163	1	TSPAN31,MARCH9,AGAP2,CDK4	OS9,LOC100130776,FAM119B,TSFM,AGAP2,CYP27B1,METTL1	TSPAN31	TSPAN31	1.0867	1163	1
1_MACS_peak_17521_lociStitched	chr2	48130047	48135335	1	5289	18051.6456	1164	1	FBXO11	FBXO11	FBXO11	FBXO11	0.2235	1164	1
1_MACS_peak_1598_lociStitched	chr1	113160378	113166199	1	5822	18039.8611	1165	1	CAPZA1,ST7L		CAPZA1	CAPZA1	0.4572	1165	1
2_MACS_peak_2383_lociStitched	chr1	174126968	174137349	2	6209	18032.8351	1166	1	RABGAP1L		RABGAP1L	RABGAP1L	0.1672	1166	1
1_MACS_peak_14010_lociStitched	chr17	48941536	48946176	1	4641	18029.648	1167	1		WFIKKN2,TOB1	TOB1	TOB1	1.5738	1167	1
1_MACS_peak_1919_lociStitched	chr1	151429510	151432942	1	3433	18011.8224	1168	1	POGZ	POGZ	POGZ	POGZ	0.5747	1168	1
1_MACS_peak_16551_lociStitched	chr19	47103138	47107841	1	4704	17997.4404	1169	1	CALM3	PTGIR,GNG8	CALM3	CALM3	1.004	1169	1
1_MACS_peak_23318_lociStitched	chr3	152015013	152022869	1	7857	17993.3824	1170	1	MBNL1	LOC401093,TMEM14E	MBNL1	LOC401093	1.2122	1170	1
3_MACS_peak_5716_lociStitched	chr11	62618404	62629372	3	9241	17988.6168	1171	1	SLC3A2,SNHG1,SNORD22,SNORD31,SNORD30,SNORD29,SNORD27,SNORD28,SNORD26,SNORD25	SLC3A2,NXF1,STX5,WDR74	SLC3A2	WDR74	1.5925	1171	1
1_MACS_peak_7303_lociStitched	chr12	48132641	48136748	1	4108	17984.1423	1172	1	RAPGEF3	SLC48A1,RPAP3,ENDOU	ENDOU	SLC48A1	0.393	1172	1
