REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	H929_jia.bam
1_MACS_peak_731_lociStitched	chr1	37621654	37622734	1	1081	563.112
1_MACS_peak_3390_lociStitched	chr1	248893894	248894974	1	1081	510.084
1_MACS_peak_4492_lociStitched	chr10	99343484	99344564	1	1081	361.908
1_MACS_peak_4643_lociStitched	chr10	108095931	108097011	1	1081	443.124
1_MACS_peak_4769_lociStitched	chr10	118975843	118976923	1	1081	558.36
1_MACS_peak_7977_lociStitched	chr12	103827561	103828641	1	1081	459.53999999999996
1_MACS_peak_8099_lociStitched	chr12	111043342	111044422	1	1081	614.304
1_MACS_peak_14425_lociStitched	chr17	75262822	75263902	1	1081	504.68399999999997
1_MACS_peak_19004_lociStitched	chr2	197391552	197392632	1	1081	600.372
1_MACS_peak_21860_lociStitched	chr3	22030045	22031125	1	1081	556.4159999999999
1_MACS_peak_28401_lociStitched	chr6	72232954	72234034	1	1081	385.992
1_MACS_peak_30408_lociStitched	chr7	91023952	91025032	1	1081	681.804
1_MACS_peak_1771_lociStitched	chr1	145382213	145383292	1	1080	1159.4934
1_MACS_peak_6855_lociStitched	chr12	3540881	3541960	1	1080	530.7601
1_MACS_peak_9095_lociStitched	chr13	96260720	96261799	1	1080	392.8639
1_MACS_peak_11127_lociStitched	chr15	75149265	75150344	1	1080	434.1896
1_MACS_peak_14638_lociStitched	chr18	2882920	2883999	1	1080	408.94100000000003
1_MACS_peak_20248_lociStitched	chr20	48227287	48228366	1	1080	522.1281
1_MACS_peak_27608_lociStitched	chr6	17490689	17491768	1	1080	562.4827
1_MACS_peak_28163_lociStitched	chr6	43701309	43702388	1	1080	401.4959
1_MACS_peak_1185_lociStitched	chr1	68118266	68119344	1	1079	683.991
1_MACS_peak_3230_lociStitched	chr1	233036539	233037617	1	1079	348.4096
1_MACS_peak_3402_lociStitched	chr10	375198	376276	1	1079	694.3398
1_MACS_peak_3897_lociStitched	chr10	37736802	37737880	1	1079	520.9974
1_MACS_peak_4166_lociStitched	chr10	74282535	74283613	1	1079	473.242
1_MACS_peak_4435_lociStitched	chr10	95585818	95586896	1	1079	506.7678
1_MACS_peak_7865_lociStitched	chr12	92963452	92964530	1	1079	518.3024
1_MACS_peak_11309_lociStitched	chr15	85130884	85131962	1	1079	459.767
1_MACS_peak_12496_lociStitched	chr16	64244879	64245957	1	1079	550.6424000000001
1_MACS_peak_12512_lociStitched	chr16	66304027	66305105	1	1079	415.4612
1_MACS_peak_12850_lociStitched	chr16	86609244	86610322	1	1079	455.13160000000005
1_MACS_peak_12994_lociStitched	chr17	1667126	1668204	1	1079	672.9954
1_MACS_peak_14738_lociStitched	chr18	12271285	12272363	1	1079	1186.878
1_MACS_peak_21644_lociStitched	chr3	599312	600390	1	1079	471.1938
1_MACS_peak_28984_lociStitched	chr6	132451702	132452780	1	1079	509.0316
1_MACS_peak_29190_lociStitched	chr6	150380760	150381838	1	1079	422.7916
1_MACS_peak_33646_lociStitched	chr9	86579408	86580486	1	1079	431.73900000000003
1_MACS_peak_34164_lociStitched	chr9	127176705	127177783	1	1079	1715.3136
1_MACS_peak_84_lociStitched	chr1	3109106	3110183	1	1078	424.0149
1_MACS_peak_3851_lociStitched	chr10	33269052	33270129	1	1078	451.9092
1_MACS_peak_4385_lociStitched	chr10	92029163	92030240	1	1078	386.3199
1_MACS_peak_4577_lociStitched	chr10	104220871	104221948	1	1078	979.4238
1_MACS_peak_6207_lociStitched	chr11	90345742	90346819	1	1078	653.0928
1_MACS_peak_7735_lociStitched	chr12	76167477	76168554	1	1078	540.654
1_MACS_peak_14496_lociStitched	chr17	77875830	77876907	1	1078	453.417
1_MACS_peak_15485_lociStitched	chr19	3665429	3666506	1	1078	583.3032
1_MACS_peak_19519_lociStitched	chr2	241391691	241392768	1	1078	414.9681
1_MACS_peak_26431_lociStitched	chr5	107977317	107978394	1	1078	548.4084
1_MACS_peak_27319_lociStitched	chr5	178771627	178772704	1	1078	433.4925
1_MACS_peak_29488_lociStitched	chr7	6745797	6746874	1	1078	1014.7494
1_MACS_peak_29931_lociStitched	chr7	44807743	44808820	1	1078	457.9404
1_MACS_peak_31496_lociStitched	chr8	22419054	22420131	1	1078	651.3696
1_MACS_peak_34814_lociStitched	chrX	42474555	42475632	1	1078	415.6143
1_MACS_peak_2441_lociStitched	chr1	178971392	178972468	1	1077	483.55440000000004
1_MACS_peak_10937_lociStitched	chr15	64863735	64864811	1	1077	426.2036
1_MACS_peak_17400_lociStitched	chr2	39102274	39103350	1	1077	657.436
1_MACS_peak_20122_lociStitched	chr20	42718261	42719337	1	1077	548.4372000000001
1_MACS_peak_25946_lociStitched	chr5	55797723	55798799	1	1077	418.45640000000003
1_MACS_peak_28097_lociStitched	chr6	40554938	40556014	1	1077	1014.8832
1_MACS_peak_28481_lociStitched	chr6	80890643	80891719	1	1077	397.1516
1_MACS_peak_31850_lociStitched	chr8	53853396	53854472	1	1077	532.082
1_MACS_peak_34372_lociStitched	chr9	136602819	136603895	1	1077	501.2008
1_MACS_peak_749_lociStitched	chr1	38218102	38219177	1	1076	600.6025
1_MACS_peak_5456_lociStitched	chr11	36615868	36616943	1	1076	1054.8975
1_MACS_peak_9431_lociStitched	chr14	32030343	32031418	1	1076	677.465
1_MACS_peak_11941_lociStitched	chr16	17331012	17332087	1	1076	406.2425
1_MACS_peak_14933_lociStitched	chr18	37518810	37519885	1	1076	427.85
1_MACS_peak_16866_lociStitched	chr19	57106149	57107224	1	1076	569.4274999999999
1_MACS_peak_17664_lociStitched	chr2	64455113	64456188	1	1076	644.57
1_MACS_peak_24434_lociStitched	chr4	60418921	60419996	1	1076	563.4075
1_MACS_peak_25281_lociStitched	chr4	175255429	175256504	1	1076	435.15999999999997
1_MACS_peak_25640_lociStitched	chr5	17951552	17952627	1	1076	656.5025
1_MACS_peak_25761_lociStitched	chr5	35478975	35480050	1	1076	726.4849999999999
1_MACS_peak_26818_lociStitched	chr5	140566469	140567544	1	1076	677.0350000000001
1_MACS_peak_27606_lociStitched	chr6	17305094	17306169	1	1076	372.2725
1_MACS_peak_29822_lociStitched	chr7	37581062	37582137	1	1076	374.20750000000004
1_MACS_peak_31781_lociStitched	chr8	42660323	42661398	1	1076	659.9425
1_MACS_peak_35774_lociStitched	chrY	59358678	59359753	1	1076	411.725
1_MACS_peak_2765_lociStitched	chr1	203651820	203652894	1	1075	910.5372
1_MACS_peak_3565_lociStitched	chr10	12647374	12648448	1	1075	450.006
1_MACS_peak_14855_lociStitched	chr18	26938658	26939732	1	1075	503.9208
1_MACS_peak_14865_lociStitched	chr18	29353916	29354990	1	1075	470.949
1_MACS_peak_15549_lociStitched	chr19	5967495	5968569	1	1075	390.2916
1_MACS_peak_19424_lociStitched	chr2	233095187	233096261	1	1075	393.9432
1_MACS_peak_19710_lociStitched	chr20	12152524	12153598	1	1075	387.17699999999996
1_MACS_peak_31436_lociStitched	chr8	17708285	17709359	1	1075	575.2343999999999
1_MACS_peak_35588_lociStitched	chrX	146309365	146310439	1	1075	552.3582
1_MACS_peak_1470_lociStitched	chr1	105529581	105530654	1	1074	394.6494
1_MACS_peak_5994_lociStitched	chr11	71524097	71525170	1	1074	1297.5789
1_MACS_peak_9946_lociStitched	chr14	83108430	83109503	1	1074	413.21229999999997
1_MACS_peak_15166_lociStitched	chr18	59236403	59237476	1	1074	454.09360000000004
1_MACS_peak_15169_lociStitched	chr18	59931947	59933020	1	1074	522.3364
1_MACS_peak_19495_lociStitched	chr2	239077787	239078860	1	1074	352.90970000000004
1_MACS_peak_20469_lociStitched	chr20	61455780	61456853	1	1074	564.0761
1_MACS_peak_24998_lociStitched	chr4	133044643	133045716	1	1074	570.6214000000001
1_MACS_peak_26679_lociStitched	chr5	133449781	133450854	1	1074	510.1042
1_MACS_peak_27620_lociStitched	chr6	18697556	18698629	1	1074	487.67850000000004
1_MACS_peak_28726_lociStitched	chr6	108169075	108170148	1	1074	569.9776
1_MACS_peak_2347_lociStitched	chr1	170082055	170083127	1	1073	499.1232
1_MACS_peak_3092_lociStitched	chr1	226864519	226865591	1	1073	566.6591999999999
1_MACS_peak_4376_lociStitched	chr10	91498335	91499407	1	1073	401.464
1_MACS_peak_6515_lociStitched	chr11	118015995	118017067	1	1073	504.8048
1_MACS_peak_11058_lociStitched	chr15	71407480	71408552	1	1073	865.8543999999999
1_MACS_peak_13837_lociStitched	chr17	43379765	43380837	1	1073	431.9088
1_MACS_peak_14925_lociStitched	chr18	35411819	35412891	1	1073	368.5536
1_MACS_peak_16522_lociStitched	chr19	46110231	46111303	1	1073	583.3824
1_MACS_peak_18645_lociStitched	chr2	163184499	163185571	1	1073	498.3728
1_MACS_peak_19691_lociStitched	chr20	10015549	10016621	1	1073	994.816
1_MACS_peak_20421_lociStitched	chr20	57815258	57816330	1	1073	341.64639999999997
1_MACS_peak_20793_lociStitched	chr21	42221723	42222795	1	1073	527.3168000000001
1_MACS_peak_23493_lociStitched	chr3	170625406	170626478	1	1073	1241.5903999999998
1_MACS_peak_24776_lociStitched	chr4	106545480	106546552	1	1073	530.7472
1_MACS_peak_28552_lociStitched	chr6	88689190	88690262	1	1073	474.25280000000004
1_MACS_peak_31535_lociStitched	chr8	24841786	24842858	1	1073	526.7808
1_MACS_peak_7064_lociStitched	chr12	24074063	24075134	1	1072	428.8284
1_MACS_peak_8068_lociStitched	chr12	109795844	109796915	1	1072	434.826
1_MACS_peak_9656_lociStitched	chr14	60797805	60798876	1	1072	475.84529999999995
1_MACS_peak_10015_lociStitched	chr14	91695839	91696910	1	1072	481.30740000000003
1_MACS_peak_18808_lociStitched	chr2	177293752	177294823	1	1072	463.8501
1_MACS_peak_20980_lociStitched	chr22	19743973	19745044	1	1072	683.4051
1_MACS_peak_22297_lociStitched	chr3	52478627	52479698	1	1072	450.89099999999996
1_MACS_peak_22973_lociStitched	chr3	125029089	125030160	1	1072	633.6036
1_MACS_peak_31382_lociStitched	chr8	11973032	11974103	1	1072	1168.461
1_MACS_peak_31829_lociStitched	chr8	52530236	52531307	1	1072	458.0667
1_MACS_peak_31890_lociStitched	chr8	58678743	58679814	1	1072	418.3326
1_MACS_peak_32464_lociStitched	chr8	103910711	103911782	1	1072	406.7658
1_MACS_peak_4295_lociStitched	chr10	82895311	82896381	1	1071	405.637
1_MACS_peak_5284_lociStitched	chr11	18267610	18268680	1	1071	592.5659999999999
1_MACS_peak_7835_lociStitched	chr12	91498237	91499307	1	1071	361.44599999999997
1_MACS_peak_10375_lociStitched	chr15	24682595	24683665	1	1071	432.494
1_MACS_peak_15822_lociStitched	chr19	13326267	13327337	1	1071	718.505
1_MACS_peak_22311_lociStitched	chr3	52948869	52949939	1	1071	438.59299999999996
1_MACS_peak_25242_lociStitched	chr4	167384048	167385118	1	1071	530.72
1_MACS_peak_26298_lociStitched	chr5	91900437	91901507	1	1071	405.423
1_MACS_peak_29850_lociStitched	chr7	39628682	39629752	1	1071	690.899
1_MACS_peak_34559_lociStitched	chrX	9226108	9227178	1	1071	452.503
1_MACS_peak_957_lociStitched	chr1	46907930	46908999	1	1070	416.1617
1_MACS_peak_7295_lociStitched	chr12	47600674	47601743	1	1070	389.2229
1_MACS_peak_7391_lociStitched	chr12	51463480	51464549	1	1070	398.0956
1_MACS_peak_8014_lociStitched	chr12	106177523	106178592	1	1070	444.5971
2_MACS_peak_9644_lociStitched	chr14	59796894	59797963	2	1068	496.5505
1_MACS_peak_15667_lociStitched	chr19	9813080	9814149	1	1070	471.42900000000003
1_MACS_peak_19493_lociStitched	chr2	239035719	239036788	1	1070	870.3798
1_MACS_peak_26586_lociStitched	chr5	127343694	127344763	1	1070	557.3765999999999
1_MACS_peak_28167_lociStitched	chr6	43899920	43900989	1	1070	538.0277
1_MACS_peak_33356_lociStitched	chr9	37145933	37147002	1	1070	589.3397
1_MACS_peak_2983_lociStitched	chr1	218689646	218690714	1	1069	423.7824
1_MACS_peak_3839_lociStitched	chr10	31985816	31986884	1	1069	429.5496
1_MACS_peak_4378_lociStitched	chr10	91705489	91706557	1	1069	396.762
1_MACS_peak_4788_lociStitched	chr10	120849704	120850772	1	1069	433.5012
1_MACS_peak_6451_lociStitched	chr11	113730239	113731307	1	1069	733.2888
1_MACS_peak_6763_lociStitched	chr11	133938656	133939724	1	1069	1186.4412
1_MACS_peak_10370_lociStitched	chr15	23711446	23712514	1	1069	856.6428000000001
1_MACS_peak_13712_lociStitched	chr17	39942163	39943231	1	1069	643.3632
1_MACS_peak_17162_lociStitched	chr2	20738014	20739082	1	1069	493.7364
1_MACS_peak_17563_lociStitched	chr2	54280960	54282028	1	1069	460.0944
1_MACS_peak_18505_lociStitched	chr2	148121647	148122715	1	1069	665.1504
1_MACS_peak_21685_lociStitched	chr3	5526785	5527853	1	1069	401.3544
1_MACS_peak_22939_lociStitched	chr3	123336591	123337659	1	1069	355.3236
1_MACS_peak_27219_lociStitched	chr5	172858019	172859087	1	1069	673.6944
1_MACS_peak_30201_lociStitched	chr7	73416684	73417752	1	1069	554.6124
1_MACS_peak_873_lociStitched	chr1	43739722	43740789	1	1068	401.51210000000003
1_MACS_peak_1285_lociStitched	chr1	81648478	81649545	1	1068	416.6635
1_MACS_peak_2419_lociStitched	chr1	176146749	176147816	1	1068	480.04330000000004
1_MACS_peak_6172_lociStitched	chr11	85849573	85850640	1	1068	407.27389999999997
1_MACS_peak_6924_lociStitched	chr12	7244400	7245467	1	1068	639.8799
1_MACS_peak_10250_lociStitched	chr14	105806958	105808025	1	1068	531.6861
1_MACS_peak_11202_lociStitched	chr15	78515714	78516781	1	1068	578.9542
1_MACS_peak_18688_lociStitched	chr2	168336622	168337689	1	1068	458.2765
1_MACS_peak_21602_lociStitched	chr22	50468311	50469378	1	1068	343.8941
1_MACS_peak_22010_lociStitched	chr3	39159597	39160664	1	1068	495.088
1_MACS_peak_26410_lociStitched	chr5	105936496	105937563	1	1068	369.5021
1_MACS_peak_31705_lociStitched	chr8	37273621	37274688	1	1068	534.0334999999999
1_MACS_peak_7592_lociStitched	chr12	59234526	59235592	1	1067	418.1918
1_MACS_peak_15835_lociStitched	chr19	13895491	13896557	1	1067	485.98940000000005
1_MACS_peak_16901_lociStitched	chr19	58513658	58514724	1	1067	804.4036000000001
1_MACS_peak_17331_lociStitched	chr2	34895115	34896181	1	1067	397.085
1_MACS_peak_18110_lociStitched	chr2	106000709	106001775	1	1067	607.62
1_MACS_peak_24338_lociStitched	chr4	44987686	44988752	1	1067	522.1268
1_MACS_peak_30895_lociStitched	chr7	130006504	130007570	1	1067	388.557
1_MACS_peak_3003_lociStitched	chr1	221489502	221490567	1	1066	394.263
1_MACS_peak_4059_lociStitched	chr10	64996021	64997086	1	1066	543.3629999999999
1_MACS_peak_6118_lociStitched	chr11	78042520	78043585	1	1066	510.135
1_MACS_peak_14806_lociStitched	chr18	20567737	20568802	1	1066	413.11350000000004
1_MACS_peak_14962_lociStitched	chr18	42466993	42468058	1	1066	410.451
1_MACS_peak_21096_lociStitched	chr22	24255245	24256310	1	1066	1750.008
1_MACS_peak_23891_lociStitched	chr4	1811295	1812360	1	1066	407.68199999999996
1_MACS_peak_32084_lociStitched	chr8	72681852	72682917	1	1066	529.305
1_MACS_peak_929_lociStitched	chr1	45814241	45815305	1	1065	377.4008
1_MACS_peak_6481_lociStitched	chr11	115194875	115195939	1	1065	445.9224
1_MACS_peak_8012_lociStitched	chr12	105897437	105898501	1	1065	726.0736
1_MACS_peak_9061_lociStitched	chr13	90797348	90798412	1	1065	487.312
1_MACS_peak_12106_lociStitched	chr16	27337791	27338855	1	1065	485.60959999999994
1_MACS_peak_20150_lociStitched	chr20	43921692	43922756	1	1065	827.6856
1_MACS_peak_21454_lociStitched	chr22	41601220	41602284	1	1065	1569.0808
1_MACS_peak_23138_lociStitched	chr3	134785841	134786905	1	1065	581.476
1_MACS_peak_29966_lociStitched	chr7	47143080	47144144	1	1065	428.1536
1_MACS_peak_30044_lociStitched	chr7	55660857	55661921	1	1065	460.28639999999996
1_MACS_peak_30631_lociStitched	chr7	104203479	104204543	1	1065	777.3584000000001
1_MACS_peak_33591_lociStitched	chr9	80530988	80532052	1	1065	392.7224
1_MACS_peak_34953_lociStitched	chrX	53468507	53469571	1	1065	646.6992
1_MACS_peak_547_lociStitched	chr1	27248132	27249195	1	1064	1132.6264999999999
2_MACS_peak_1254_lociStitched	chr1	76539802	76540865	2	1030	438.06230000000005
1_MACS_peak_3233_lociStitched	chr1	233430655	233431718	1	1064	887.3924
1_MACS_peak_4721_lociStitched	chr10	113863259	113864322	1	1064	631.6346
1_MACS_peak_7290_lociStitched	chr12	47002632	47003695	1	1064	383.3178
1_MACS_peak_9115_lociStitched	chr13	99097512	99098575	1	1064	538.5158
1_MACS_peak_12974_lociStitched	chr17	1266330	1267393	1	1064	409.0424
1_MACS_peak_15100_lociStitched	chr18	53176761	53177824	1	1064	569.6617
1_MACS_peak_16172_lociStitched	chr19	34396461	34397524	1	1064	807.6674
1_MACS_peak_22789_lociStitched	chr3	111732047	111733110	1	1064	427.8575
1_MACS_peak_26142_lociStitched	chr5	75378662	75379725	1	1064	423.2866
1_MACS_peak_26612_lociStitched	chr5	130752104	130753167	1	1064	497.48400000000004
1_MACS_peak_33465_lociStitched	chr9	67899235	67900298	1	1064	424.137
1_MACS_peak_35153_lociStitched	chrX	78437573	78438636	1	1064	448.9049
1_MACS_peak_3084_lociStitched	chr1	226517622	226518684	1	1063	812.8548
1_MACS_peak_3378_lociStitched	chr1	247266880	247267942	1	1063	1601.3898
1_MACS_peak_6316_lociStitched	chr11	103196370	103197432	1	1063	506.6802
1_MACS_peak_6572_lociStitched	chr11	120302257	120303319	1	1063	515.1762
1_MACS_peak_9197_lociStitched	chr13	108922059	108923121	1	1063	507.3174
1_MACS_peak_11612_lociStitched	chr16	1020051	1021113	1	1063	1660.5432
1_MACS_peak_15071_lociStitched	chr18	49048623	49049685	1	1063	656.2098
1_MACS_peak_15274_lociStitched	chr18	74513378	74514440	1	1063	1059.1326
1_MACS_peak_25219_lociStitched	chr4	163070500	163071562	1	1063	402.28560000000004
1_MACS_peak_26580_lociStitched	chr5	126758479	126759541	1	1063	585.693
1_MACS_peak_31200_lociStitched	chr7	157452275	157453337	1	1063	698.3711999999999
1_MACS_peak_1207_lociStitched	chr1	69253759	69254820	1	1062	445.62
1_MACS_peak_1281_lociStitched	chr1	81410020	81411081	1	1062	379.6258
1_MACS_peak_3112_lociStitched	chr1	227895222	227896283	1	1062	376.9733
1_MACS_peak_3591_lociStitched	chr10	15065636	15066697	1	1062	402.8617
1_MACS_peak_3939_lociStitched	chr10	44143505	44144566	1	1062	801.5854999999999
1_MACS_peak_4641_lociStitched	chr10	107729045	107730106	1	1062	416.0181
1_MACS_peak_7298_lociStitched	chr12	47754476	47755537	1	1062	646.7856
1_MACS_peak_8657_lociStitched	chr13	36871494	36872555	1	1062	440.4211
1_MACS_peak_8998_lociStitched	chr13	78471758	78472819	1	1062	377.39770000000004
1_MACS_peak_9000_lociStitched	chr13	78548918	78549979	1	1062	472.99379999999996
1_MACS_peak_10357_lociStitched	chr15	23438680	23439741	1	1062	493.0467
1_MACS_peak_11091_lociStitched	chr15	74243515	74244576	1	1062	587.6878999999999
1_MACS_peak_12686_lociStitched	chr16	74177936	74178997	1	1062	396.9201
1_MACS_peak_13825_lociStitched	chr17	43096002	43097063	1	1062	935.2715
1_MACS_peak_17854_lociStitched	chr2	75787370	75788431	1	1062	578.3511
1_MACS_peak_23962_lociStitched	chr4	6223228	6224289	1	1062	357.34479999999996
1_MACS_peak_24905_lociStitched	chr4	122110631	122111692	1	1062	365.6206
1_MACS_peak_28150_lociStitched	chr6	43351041	43352102	1	1062	537.3965
1_MACS_peak_34797_lociStitched	chrX	40693180	40694241	1	1062	650.9235000000001
1_MACS_peak_35067_lociStitched	chrX	68758033	68759094	1	1062	851.3464
1_MACS_peak_463_lociStitched	chr1	25020418	25021478	1	1061	495.44399999999996
1_MACS_peak_524_lociStitched	chr1	26662394	26663454	1	1061	410.75
1_MACS_peak_3155_lociStitched	chr1	228966560	228967620	1	1061	489.19
1_MACS_peak_4364_lociStitched	chr10	90734474	90735534	1	1061	461.842
1_MACS_peak_8718_lociStitched	chr13	42928686	42929746	1	1061	425.484
1_MACS_peak_8749_lociStitched	chr13	46218722	46219782	1	1061	493.00600000000003
1_MACS_peak_11348_lociStitched	chr15	87946921	87947981	1	1061	435.024
1_MACS_peak_11722_lociStitched	chr16	4068984	4070044	1	1061	536.89
1_MACS_peak_15572_lociStitched	chr19	6603347	6604407	1	1061	1068.692
1_MACS_peak_23485_lociStitched	chr3	169995466	169996526	1	1061	443.504
1_MACS_peak_28309_lociStitched	chr6	54293162	54294222	1	1061	593.706
1_MACS_peak_28916_lociStitched	chr6	125675507	125676567	1	1061	464.38599999999997
1_MACS_peak_32834_lociStitched	chr8	136765093	136766153	1	1061	538.268
1_MACS_peak_33874_lociStitched	chr9	101678578	101679638	1	1061	380.53999999999996
1_MACS_peak_34062_lociStitched	chr9	121348961	121350021	1	1061	456.966
1_MACS_peak_150_lociStitched	chr1	7642635	7643694	1	1060	530.8766999999999
1_MACS_peak_4700_lociStitched	chr10	112295399	112296458	1	1060	363.8724
1_MACS_peak_6332_lociStitched	chr11	104634836	104635895	1	1060	419.5758
1_MACS_peak_8894_lociStitched	chr13	57274130	57275189	1	1060	405.3852
1_MACS_peak_15796_lociStitched	chr19	12948981	12950040	1	1060	670.6646999999999
1_MACS_peak_23018_lociStitched	chr3	127454578	127455637	1	1060	543.3729
1_MACS_peak_23331_lociStitched	chr3	152900227	152901286	1	1060	492.3291
1_MACS_peak_24671_lociStitched	chr4	90359016	90360075	1	1060	479.3034
1_MACS_peak_27102_lociStitched	chr5	158931520	158932579	1	1060	590.2866
1_MACS_peak_32785_lociStitched	chr8	133787517	133788576	1	1060	1354.5668999999998
1_MACS_peak_34394_lociStitched	chr9	137787421	137788480	1	1060	386.8527
1_MACS_peak_4646_lociStitched	chr10	108623408	108624466	1	1059	392.4122
1_MACS_peak_10747_lociStitched	chr15	49687875	49688933	1	1059	654.2672
1_MACS_peak_12872_lociStitched	chr16	87669095	87670153	1	1059	413.2548
1_MACS_peak_14126_lociStitched	chr17	58654194	58655252	1	1059	518.7374
