GENE_ID	locusLine	bin_1_44_0EXW_0229Kronos_MM1S-KB-24hr-2_Input_hs_i90.bam
1_MACS_peak_27040_lociStitched	chr9(.):74524668-74527246	0.2365
1_MACS_peak_27041_lociStitched	chr9(.):74824510-74827223	0.2314
1_MACS_peak_27042_lociStitched	chr9(.):74915394-74916155	0.1175
1_MACS_peak_27043_lociStitched	chr9(.):74948988-74950319	0.1642
1_MACS_peak_27044_lociStitched	chr9(.):74976908-74981311	0.1826
1_MACS_peak_27045_lociStitched	chr9(.):75088049-75089738	0.1498
1_MACS_peak_27046_lociStitched	chr9(.):75249423-75251250	0.1692
1_MACS_peak_27047_lociStitched	chr9(.):75317980-75319435	0.1952
1_MACS_peak_27048_lociStitched	chr9(.):75386794-75388907	0.2044
1_MACS_peak_27049_lociStitched	chr9(.):75746143-75749566	0.2303
1_MACS_peak_27050_lociStitched	chr9(.):75762211-75765580	0.2054
1_MACS_peak_27051_lociStitched	chr9(.):76052265-76053687	0.2312
1_MACS_peak_27052_lociStitched	chr9(.):76298965-76299756	0.1344
1_MACS_peak_27053_lociStitched	chr9(.):76860403-76861326	0.1597
2_MACS_peak_27054_lociStitched	chr9(.):76891681-76898315	0.1373
1_MACS_peak_27056_lociStitched	chr9(.):76937431-76938704	0.1397
1_MACS_peak_27057_lociStitched	chr9(.):77111431-77113293	0.1901
1_MACS_peak_27058_lociStitched	chr9(.):77566356-77568449	0.2116
1_MACS_peak_27059_lociStitched	chr9(.):77641731-77644185	0.26
1_MACS_peak_27060_lociStitched	chr9(.):77700707-77704764	0.203
1_MACS_peak_27061_lociStitched	chr9(.):77763235-77764167	0.1486
1_MACS_peak_27062_lociStitched	chr9(.):78069681-78071857	0.2236
1_MACS_peak_27063_lociStitched	chr9(.):78085540-78087482	0.1711
1_MACS_peak_27064_lociStitched	chr9(.):78285579-78288261	0.2071
1_MACS_peak_27065_lociStitched	chr9(.):78504498-78506658	0.2506
1_MACS_peak_27066_lociStitched	chr9(.):78765272-78766847	0.144
1_MACS_peak_27067_lociStitched	chr9(.):79008206-79010426	0.1995
1_MACS_peak_27068_lociStitched	chr9(.):79073786-79074854	0.1817
1_MACS_peak_27069_lociStitched	chr9(.):79238976-79240367	0.1836
2_MACS_peak_27070_lociStitched	chr9(.):79257281-79267287	0.1461
1_MACS_peak_27072_lociStitched	chr9(.):79791392-79794175	0.2278
1_MACS_peak_27073_lociStitched	chr9(.):80441638-80443220	0.1455
1_MACS_peak_27074_lociStitched	chr9(.):80530119-80532321	0.2111
1_MACS_peak_27075_lociStitched	chr9(.):80645234-80648098	0.1071
3_MACS_peak_27076_lociStitched	chr9(.):80810190-80817368	0.1562
1_MACS_peak_27079_lociStitched	chr9(.):80849941-80852029	0.2668
1_MACS_peak_27080_lociStitched	chr9(.):80911106-80913135	0.2617
1_MACS_peak_27081_lociStitched	chr9(.):81282766-81283627	0.096
1_MACS_peak_27082_lociStitched	chr9(.):81322016-81323879	0.2089
1_MACS_peak_27083_lociStitched	chr9(.):81338903-81342115	0.1257
1_MACS_peak_27084_lociStitched	chr9(.):81435904-81437026	0.2316
1_MACS_peak_27085_lociStitched	chr9(.):81640390-81642652	0.1725
1_MACS_peak_27086_lociStitched	chr9(.):82185328-82188721	0.1737
1_MACS_peak_27087_lociStitched	chr9(.):82472845-82473900	0.1929
1_MACS_peak_27088_lociStitched	chr9(.):82483300-82484582	0.2052
1_MACS_peak_27089_lociStitched	chr9(.):83727465-83729705	0.2206
1_MACS_peak_27090_lociStitched	chr9(.):84303830-84305280	0.178
1_MACS_peak_27091_lociStitched	chr9(.):84343152-84344663	0.2139
1_MACS_peak_27092_lociStitched	chr9(.):84428777-84430923	0.2412
1_MACS_peak_27093_lociStitched	chr9(.):84442579-84443924	0.2103
1_MACS_peak_27094_lociStitched	chr9(.):84798125-84800416	0.2135
1_MACS_peak_27095_lociStitched	chr9(.):84856984-84857941	0.1344
1_MACS_peak_27096_lociStitched	chr9(.):84914394-84915226	0.0995
1_MACS_peak_27097_lociStitched	chr9(.):85110805-85111442	0.0619
1_MACS_peak_27098_lociStitched	chr9(.):85834029-85834983	0.146
1_MACS_peak_27099_lociStitched	chr9(.):86152991-86153909	0.1254
1_MACS_peak_27100_lociStitched	chr9(.):86237218-86239645	0.2362
1_MACS_peak_27101_lociStitched	chr9(.):86321234-86324049	0.2449
1_MACS_peak_27102_lociStitched	chr9(.):86431546-86433510	0.1824
1_MACS_peak_27103_lociStitched	chr9(.):86535380-86537137	0.219
1_MACS_peak_27104_lociStitched	chr9(.):86570676-86572355	0.2664
1_MACS_peak_27105_lociStitched	chr9(.):86593747-86596958	0.2581
1_MACS_peak_27106_lociStitched	chr9(.):86853592-86854338	0.0919
1_MACS_peak_27107_lociStitched	chr9(.):86899850-86901284	0.1551
2_MACS_peak_27108_lociStitched	chr9(.):86907440-86912342	0.1425
1_MACS_peak_27110_lociStitched	chr9(.):87211368-87213126	0.2557
1_MACS_peak_27111_lociStitched	chr9(.):87308294-87310312	0.2081
1_MACS_peak_27112_lociStitched	chr9(.):87323941-87325560	0.2177
1_MACS_peak_27113_lociStitched	chr9(.):87373490-87377217	0.2218
1_MACS_peak_27114_lociStitched	chr9(.):87437136-87440375	0.1905
1_MACS_peak_27115_lociStitched	chr9(.):87488880-87490068	0.2344
1_MACS_peak_27116_lociStitched	chr9(.):87669649-87672392	0.1882
1_MACS_peak_27117_lociStitched	chr9(.):87682653-87683830	0.0997
1_MACS_peak_27118_lociStitched	chr9(.):88035451-88036639	0.0923
1_MACS_peak_27119_lociStitched	chr9(.):88045914-88052026	0.184
1_MACS_peak_27120_lociStitched	chr9(.):88206278-88207332	0.1571
1_MACS_peak_27121_lociStitched	chr9(.):88224531-88225440	0.2372
1_MACS_peak_27122_lociStitched	chr9(.):88355599-88357969	0.2689
1_MACS_peak_27123_lociStitched	chr9(.):88419265-88421500	0.1702
1_MACS_peak_27124_lociStitched	chr9(.):88528749-88529918	0.1649
1_MACS_peak_27125_lociStitched	chr9(.):88554891-88557371	0.2394
1_MACS_peak_27126_lociStitched	chr9(.):88677580-88678993	0.1999
1_MACS_peak_27127_lociStitched	chr9(.):88713408-88715281	0.1886
1_MACS_peak_27128_lociStitched	chr9(.):88896154-88898639	0.243
1_MACS_peak_27129_lociStitched	chr9(.):88965388-88970178	0.225
1_MACS_peak_27130_lociStitched	chr9(.):89296574-89297816	0.1465
1_MACS_peak_27131_lociStitched	chr9(.):89560485-89562785	0.0908
1_MACS_peak_27132_lociStitched	chr9(.):90060520-90061399	0.2417
2_MACS_peak_27133_lociStitched	chr9(.):90109314-90115610	0.1626
1_MACS_peak_27135_lociStitched	chr9(.):90169413-90172434	0.1021
2_MACS_peak_27136_lociStitched	chr9(.):90337184-90341767	0.1189
1_MACS_peak_27138_lociStitched	chr9(.):90936881-90938762	0.2173
1_MACS_peak_27139_lociStitched	chr9(.):91001798-91004469	0.159
1_MACS_peak_27140_lociStitched	chr9(.):91392304-91393681	0.1266
2_MACS_peak_27141_lociStitched	chr9(.):91924786-91934922	0.213
1_MACS_peak_27143_lociStitched	chr9(.):91953602-91956250	0.1848
1_MACS_peak_27144_lociStitched	chr9(.):91966647-91968024	0.1897
1_MACS_peak_27145_lociStitched	chr9(.):92020005-92022190	0.205
1_MACS_peak_27146_lociStitched	chr9(.):92039531-92043388	0.1846
2_MACS_peak_27147_lociStitched	chr9(.):92049704-92058352	0.1484
1_MACS_peak_27149_lociStitched	chr9(.):92110948-92115266	0.1857
1_MACS_peak_27150_lociStitched	chr9(.):92136666-92139798	0.2552
3_MACS_peak_27151_lociStitched	chr9(.):92156290-92171816	0.1565
1_MACS_peak_27154_lociStitched	chr9(.):92219562-92221878	0.1824
2_MACS_peak_27155_lociStitched	chr9(.):92300742-92306594	0.1338
1_MACS_peak_27157_lociStitched	chr9(.):92444513-92445832	0.1547
1_MACS_peak_27158_lociStitched	chr9(.):92761843-92762675	0.1809
2_MACS_peak_27159_lociStitched	chr9(.):92950836-92955319	0.1392
1_MACS_peak_27161_lociStitched	chr9(.):92974704-92976263	0.1714
1_MACS_peak_27162_lociStitched	chr9(.):93049530-93051087	0.2436
2_MACS_peak_27163_lociStitched	chr9(.):93313895-93322317	0.1509
1_MACS_peak_27165_lociStitched	chr9(.):93508268-93509073	0.0897
1_MACS_peak_27166_lociStitched	chr9(.):93535777-93538392	0.2635
1_MACS_peak_27167_lociStitched	chr9(.):93563001-93565371	0.1465
1_MACS_peak_27168_lociStitched	chr9(.):93600826-93601931	0.099
3_MACS_peak_27169_lociStitched	chr9(.):93670825-93690416	0.1844
1_MACS_peak_27172_lociStitched	chr9(.):93701451-93708865	0.267
1_MACS_peak_27173_lociStitched	chr9(.):93719935-93721773	0.1346
2_MACS_peak_27174_lociStitched	chr9(.):93732030-93742589	0.1797
1_MACS_peak_27176_lociStitched	chr9(.):93782362-93783913	0.1474
1_MACS_peak_27177_lociStitched	chr9(.):93794204-93800294	0.2051
1_MACS_peak_27178_lociStitched	chr9(.):93851092-93853666	0.2097
1_MACS_peak_27179_lociStitched	chr9(.):93861489-93865471	0.2507
2_MACS_peak_27180_lociStitched	chr9(.):93909199-93915375	0.1745
1_MACS_peak_27182_lociStitched	chr9(.):93922919-93928544	0.2176
1_MACS_peak_27183_lociStitched	chr9(.):93935617-93938899	0.1728
1_MACS_peak_27184_lociStitched	chr9(.):93951903-93957711	0.2515
1_MACS_peak_27185_lociStitched	chr9(.):94122836-94124816	0.2519
2_MACS_peak_27186_lociStitched	chr9(.):94181006-94195951	0.2395
1_MACS_peak_27188_lociStitched	chr9(.):94302288-94303780	0.213
1_MACS_peak_27189_lociStitched	chr9(.):94473893-94475325	0.1701
1_MACS_peak_27190_lociStitched	chr9(.):94601957-94602828	0.153
1_MACS_peak_27191_lociStitched	chr9(.):94635219-94638489	0.2349
2_MACS_peak_27192_lociStitched	chr9(.):94667042-94674765	0.2025
1_MACS_peak_27194_lociStitched	chr9(.):94711007-94713477	0.153
1_MACS_peak_27195_lociStitched	chr9(.):94877113-94878827	0.3345
2_MACS_peak_27196_lociStitched	chr9(.):95055242-95060894	0.1765
1_MACS_peak_27198_lociStitched	chr9(.):95086882-95089023	0.2971
1_MACS_peak_27199_lociStitched	chr9(.):95168328-95169683	0.2777
1_MACS_peak_27200_lociStitched	chr9(.):95296218-95297821	0.2478
1_MACS_peak_27201_lociStitched	chr9(.):95431099-95433420	0.2227
1_MACS_peak_27202_lociStitched	chr9(.):95458216-95459824	0.1829
2_MACS_peak_27203_lociStitched	chr9(.):95478590-95485349	0.1403
2_MACS_peak_27205_lociStitched	chr9(.):95499182-95503673	0.2386
3_MACS_peak_27207_lociStitched	chr9(.):95519225-95533547	0.1598
3_MACS_peak_27210_lociStitched	chr9(.):95557183-95572099	0.1493
1_MACS_peak_27213_lociStitched	chr9(.):95639437-95641048	0.2745
1_MACS_peak_27214_lociStitched	chr9(.):95648789-95650694	0.197
1_MACS_peak_27215_lociStitched	chr9(.):95715825-95717292	0.1507
1_MACS_peak_27216_lociStitched	chr9(.):95725535-95728002	0.1561
1_MACS_peak_27217_lociStitched	chr9(.):95750244-95751605	0.1446
2_MACS_peak_27218_lociStitched	chr9(.):95820413-95827606	0.1757
1_MACS_peak_27220_lociStitched	chr9(.):95833768-95835899	0.1383
2_MACS_peak_27221_lociStitched	chr9(.):95855138-95859761	0.206
1_MACS_peak_27223_lociStitched	chr9(.):95878310-95879169	0.1045
1_MACS_peak_27224_lociStitched	chr9(.):95895154-95897599	0.1576
1_MACS_peak_27225_lociStitched	chr9(.):95905825-95906986	0.1026
1_MACS_peak_27226_lociStitched	chr9(.):96007195-96008208	0.172
1_MACS_peak_27227_lociStitched	chr9(.):96027534-96034771	0.1518
2_MACS_peak_27228_lociStitched	chr9(.):96046832-96057746	0.1322
1_MACS_peak_27230_lociStitched	chr9(.):96064003-96065630	0.198
1_MACS_peak_27231_lociStitched	chr9(.):96119441-96120795	0.0923
1_MACS_peak_27232_lociStitched	chr9(.):96127920-96129134	0.1439
2_MACS_peak_27233_lociStitched	chr9(.):96212175-96216597	0.1777
1_MACS_peak_27235_lociStitched	chr9(.):96225794-96227864	0.2737
1_MACS_peak_27236_lociStitched	chr9(.):96328628-96330130	0.2722
1_MACS_peak_27237_lociStitched	chr9(.):96337603-96340405	0.1281
1_MACS_peak_27238_lociStitched	chr9(.):96713056-96713922	0.1153
1_MACS_peak_27239_lociStitched	chr9(.):96779782-96781334	0.1805
1_MACS_peak_27240_lociStitched	chr9(.):96792354-96793853	0.1781
1_MACS_peak_27241_lociStitched	chr9(.):96927591-96930017	0.2813
1_MACS_peak_27242_lociStitched	chr9(.):97021192-97022403	0.2629
1_MACS_peak_27243_lociStitched	chr9(.):97135949-97138318	0.171
1_MACS_peak_27244_lociStitched	chr9(.):97348384-97349609	0.2463
1_MACS_peak_27245_lociStitched	chr9(.):97400906-97402478	0.2006
1_MACS_peak_27246_lociStitched	chr9(.):97417605-97419355	0.2426
1_MACS_peak_27247_lociStitched	chr9(.):97430920-97432141	0.2488
2_MACS_peak_27248_lociStitched	chr9(.):97481732-97489869	0.1183
1_MACS_peak_27250_lociStitched	chr9(.):97622187-97624634	0.2279
1_MACS_peak_27251_lociStitched	chr9(.):97637497-97638699	0.234
1_MACS_peak_27252_lociStitched	chr9(.):97684460-97685649	0.1589
1_MACS_peak_27253_lociStitched	chr9(.):97766217-97767216	0.1089
1_MACS_peak_27254_lociStitched	chr9(.):97793689-97794665	0.1506
1_MACS_peak_27255_lociStitched	chr9(.):98078690-98080729	0.2587
1_MACS_peak_27256_lociStitched	chr9(.):98188007-98190233	0.2032
1_MACS_peak_27257_lociStitched	chr9(.):98223095-98228484	0.1916
1_MACS_peak_27258_lociStitched	chr9(.):98255734-98258888	0.2488
2_MACS_peak_27259_lociStitched	chr9(.):98267270-98279625	0.131
1_MACS_peak_27261_lociStitched	chr9(.):98486734-98487903	0.1713
1_MACS_peak_27262_lociStitched	chr9(.):98585228-98585894	0.0975
1_MACS_peak_27263_lociStitched	chr9(.):98636958-98639367	0.2458
1_MACS_peak_27264_lociStitched	chr9(.):98898938-98901036	0.2302
1_MACS_peak_27265_lociStitched	chr9(.):98911623-98913779	0.2904
2_MACS_peak_27266_lociStitched	chr9(.):99175492-99183739	0.1527
1_MACS_peak_27268_lociStitched	chr9(.):99212419-99213866	0.0995
1_MACS_peak_27269_lociStitched	chr9(.):99246307-99247758	0.1945
1_MACS_peak_27270_lociStitched	chr9(.):99328294-99330200	0.2046
1_MACS_peak_27271_lociStitched	chr9(.):99428741-99429444	0.1222
1_MACS_peak_27272_lociStitched	chr9(.):99539860-99540947	0.1997
1_MACS_peak_27273_lociStitched	chr9(.):99615722-99617218	0.312
1_MACS_peak_27274_lociStitched	chr9(.):99636601-99639140	0.2308
1_MACS_peak_27275_lociStitched	chr9(.):99774665-99776792	0.1999
1_MACS_peak_27276_lociStitched	chr9(.):99907319-99908667	0.1691
1_MACS_peak_27277_lociStitched	chr9(.):99928783-99931358	0.1619
1_MACS_peak_27278_lociStitched	chr9(.):99962025-99962621	0.0664
1_MACS_peak_27279_lociStitched	chr9(.):99983573-99984986	0.2392
1_MACS_peak_27280_lociStitched	chr9(.):99999403-100001663	0.2235
1_MACS_peak_27281_lociStitched	chr9(.):100125004-100127116	0.1716
1_MACS_peak_27282_lociStitched	chr9(.):100173546-100175313	0.2441
1_MACS_peak_27283_lociStitched	chr9(.):100263259-100264723	0.1216
1_MACS_peak_27284_lociStitched	chr9(.):100273309-100274510	0.1426
1_MACS_peak_27285_lociStitched	chr9(.):100319924-100322332	0.256
2_MACS_peak_27286_lociStitched	chr9(.):100389407-100396929	0.2062
2_MACS_peak_27288_lociStitched	chr9(.):100458486-100467203	0.1597
2_MACS_peak_27290_lociStitched	chr9(.):100476106-100481891	0.1306
1_MACS_peak_27292_lociStitched	chr9(.):100491839-100494218	0.1487
1_MACS_peak_27293_lociStitched	chr9(.):100565067-100566565	0.1639
1_MACS_peak_27294_lociStitched	chr9(.):100683741-100685682	0.2802
2_MACS_peak_27295_lociStitched	chr9(.):100692824-100702104	0.1636
1_MACS_peak_27297_lociStitched	chr9(.):100712549-100714196	0.1678
1_MACS_peak_27298_lociStitched	chr9(.):100744492-100748052	0.1565
1_MACS_peak_27299_lociStitched	chr9(.):100806857-100808682	0.2313
1_MACS_peak_27300_lociStitched	chr9(.):100818209-100820078	0.259
1_MACS_peak_27301_lociStitched	chr9(.):100880689-100882080	0.1893
1_MACS_peak_27302_lociStitched	chr9(.):101017188-101019454	0.2893
1_MACS_peak_27303_lociStitched	chr9(.):101337396-101338901	0.2279
1_MACS_peak_27304_lociStitched	chr9(.):101867521-101868528	0.1498
2_MACS_peak_27305_lociStitched	chr9(.):101943164-101950717	0.1507
1_MACS_peak_27307_lociStitched	chr9(.):101983166-101985741	0.2531
1_MACS_peak_27308_lociStitched	chr9(.):101996829-101999859	0.1604
1_MACS_peak_27309_lociStitched	chr9(.):102006404-102007703	0.2343
3_MACS_peak_27310_lociStitched	chr9(.):102015038-102029308	0.1367
1_MACS_peak_27313_lociStitched	chr9(.):102195576-102196762	0.1687
1_MACS_peak_27314_lociStitched	chr9(.):102275129-102279648	0.1914
1_MACS_peak_27315_lociStitched	chr9(.):102482377-102483413	0.2509
2_MACS_peak_27316_lociStitched	chr9(.):102580984-102584650	0.2092
1_MACS_peak_27318_lociStitched	chr9(.):102612862-102615675	0.1839
1_MACS_peak_27319_lociStitched	chr9(.):102668059-102670120	0.1519
1_MACS_peak_27320_lociStitched	chr9(.):102819239-102822501	0.1875
1_MACS_peak_27321_lociStitched	chr9(.):102844416-102848264	0.2135
1_MACS_peak_27322_lociStitched	chr9(.):102860135-102862427	0.3259
1_MACS_peak_27323_lociStitched	chr9(.):102971370-102973099	0.2828
1_MACS_peak_27324_lociStitched	chr9(.):103114082-103115981	0.2306
2_MACS_peak_27325_lociStitched	chr9(.):103188482-103190483	0.1803
1_MACS_peak_27327_lociStitched	chr9(.):103235559-103236283	0.1342
1_MACS_peak_27328_lociStitched	chr9(.):103360390-103361939	0.233
1_MACS_peak_27329_lociStitched	chr9(.):103888188-103889640	0.1208
1_MACS_peak_27330_lociStitched	chr9(.):104160112-104162527	0.3092
1_MACS_peak_27331_lociStitched	chr9(.):104186830-104194175	0.1992
1_MACS_peak_27332_lociStitched	chr9(.):104210623-104212356	0.1618
1_MACS_peak_27333_lociStitched	chr9(.):104295088-104296986	0.2997
1_MACS_peak_27334_lociStitched	chr9(.):105226028-105227160	0.1605
1_MACS_peak_27335_lociStitched	chr9(.):105258993-105260643	0.1459
1_MACS_peak_27336_lociStitched	chr9(.):106791127-106792565	0.1948
1_MACS_peak_27337_lociStitched	chr9(.):106855156-106857728	0.2741
1_MACS_peak_27338_lociStitched	chr9(.):107017397-107019528	0.1268
1_MACS_peak_27339_lociStitched	chr9(.):107509132-107511517	0.2548
1_MACS_peak_27340_lociStitched	chr9(.):107525629-107527744	0.1928
1_MACS_peak_27341_lociStitched	chr9(.):107537060-107538907	0.2265
1_MACS_peak_27342_lociStitched	chr9(.):107621709-107622958	0.144
2_MACS_peak_27343_lociStitched	chr9(.):107683178-107690959	0.1374
2_MACS_peak_27345_lociStitched	chr9(.):107723407-107731618	0.1456
1_MACS_peak_27347_lociStitched	chr9(.):107752475-107755056	0.29
1_MACS_peak_27348_lociStitched	chr9(.):107889338-107891493	0.2352
1_MACS_peak_27349_lociStitched	chr9(.):107903526-107905043	0.1632
1_MACS_peak_27350_lociStitched	chr9(.):108004492-108010215	0.1729
2_MACS_peak_27351_lociStitched	chr9(.):108019497-108027737	0.1603
1_MACS_peak_27353_lociStitched	chr9(.):108092353-108094015	0.12
2_MACS_peak_27354_lociStitched	chr9(.):108119521-108125777	0.1671
1_MACS_peak_27356_lociStitched	chr9(.):108178903-108179919	0.1414
1_MACS_peak_27357_lociStitched	chr9(.):108209729-108211380	0.2951
1_MACS_peak_27358_lociStitched	chr9(.):108262351-108263175	0.1673
1_MACS_peak_27359_lociStitched	chr9(.):108281850-108282603	0.0388
1_MACS_peak_27360_lociStitched	chr9(.):108319827-108320952	0.2421
1_MACS_peak_27361_lociStitched	chr9(.):108456109-108458051	0.2458
1_MACS_peak_27362_lociStitched	chr9(.):109244108-109246515	0.1753
2_MACS_peak_27363_lociStitched	chr9(.):109514511-109522183	0.1323
1_MACS_peak_27365_lociStitched	chr9(.):109624601-109626755	0.1739
2_MACS_peak_27366_lociStitched	chr9(.):109681001-109684727	0.1367
1_MACS_peak_27368_lociStitched	chr9(.):109808159-109810100	0.2182
1_MACS_peak_27369_lociStitched	chr9(.):110044496-110047476	0.2695
1_MACS_peak_27370_lociStitched	chr9(.):110123577-110125171	0.1511
1_MACS_peak_27371_lociStitched	chr9(.):110251879-110253204	0.147
1_MACS_peak_27372_lociStitched	chr9(.):110275114-110276653	0.1322
1_MACS_peak_27373_lociStitched	chr9(.):110349392-110350787	0.0931
1_MACS_peak_27374_lociStitched	chr9(.):110400013-110402632	0.1799
1_MACS_peak_27375_lociStitched	chr9(.):110495122-110496226	0.18
1_MACS_peak_27376_lociStitched	chr9(.):111033436-111035615	0.2293
1_MACS_peak_27377_lociStitched	chr9(.):111695309-111697460	0.2788
1_MACS_peak_27378_lociStitched	chr9(.):111774460-111776131	0.1848
1_MACS_peak_27379_lociStitched	chr9(.):111881052-111882665	0.2503
1_MACS_peak_27380_lociStitched	chr9(.):112177748-112179433	0.2128
1_MACS_peak_27381_lociStitched	chr9(.):112274211-112275640	0.1625
1_MACS_peak_27382_lociStitched	chr9(.):112655186-112656267	0.133
2_MACS_peak_27383_lociStitched	chr9(.):112665368-112684664	0.224
1_MACS_peak_27385_lociStitched	chr9(.):112712376-112714603	0.2391
1_MACS_peak_27386_lociStitched	chr9(.):112729166-112740842	0.1969
1_MACS_peak_27387_lociStitched	chr9(.):112783745-112785131	0.1983
1_MACS_peak_27388_lociStitched	chr9(.):112809607-112814863	0.2327
1_MACS_peak_27389_lociStitched	chr9(.):112842846-112844734	0.1717
2_MACS_peak_27390_lociStitched	chr9(.):112863022-112873531	0.1744
2_MACS_peak_27392_lociStitched	chr9(.):112903522-112925612	0.2429
1_MACS_peak_27394_lociStitched	chr9(.):112954536-112956284	0.1444
1_MACS_peak_27395_lociStitched	chr9(.):112975913-112977218	0.1723
1_MACS_peak_27396_lociStitched	chr9(.):113017156-113020736	0.2738
2_MACS_peak_27397_lociStitched	chr9(.):113069387-113079855	0.1481
1_MACS_peak_27399_lociStitched	chr9(.):113096067-113097351	0.2374
1_MACS_peak_27400_lociStitched	chr9(.):114244700-114247420	0.1333
1_MACS_peak_27401_lociStitched	chr9(.):114392683-114394580	0.2148
1_MACS_peak_27402_lociStitched	chr9(.):114423612-114424647	0.1431
1_MACS_peak_27403_lociStitched	chr9(.):114658209-114660876	0.2444
1_MACS_peak_27404_lociStitched	chr9(.):114688242-114689938	0.22
1_MACS_peak_27405_lociStitched	chr9(.):114744953-114746798	0.2332
1_MACS_peak_27406_lociStitched	chr9(.):114764130-114766054	0.1187
1_MACS_peak_27407_lociStitched	chr9(.):114773282-114776623	0.1787
1_MACS_peak_27408_lociStitched	chr9(.):114793039-114795476	0.2112
1_MACS_peak_27409_lociStitched	chr9(.):114823031-114824006	0.2092
1_MACS_peak_27410_lociStitched	chr9(.):114840395-114841368	0.1318
1_MACS_peak_27411_lociStitched	chr9(.):114936708-114937761	0.1039
1_MACS_peak_27412_lociStitched	chr9(.):114981394-114982264	0.1419
1_MACS_peak_27413_lociStitched	chr9(.):115094699-115097528	0.1881
1_MACS_peak_27414_lociStitched	chr9(.):115110129-115111462	0.2435
2_MACS_peak_27415_lociStitched	chr9(.):115140733-115147810	0.1636
1_MACS_peak_27417_lociStitched	chr9(.):115208503-115210007	0.1389
1_MACS_peak_27418_lociStitched	chr9(.):115248104-115249365	0.2439
1_MACS_peak_27419_lociStitched	chr9(.):115479607-115480533	0.3052
