GENE_ID	locusLine	bin_1_34_0EXA_0229Kronos_MM1S-No-Treatment-2_p300_hs_i50.bam
1_MACS_peak_10731_lociStitched	chr5(.):80050380-80052290	0.817
1_MACS_peak_10732_lociStitched	chr5(.):80450314-80451122	0.591
1_MACS_peak_10733_lociStitched	chr5(.):80926479-80927807	1.2652
1_MACS_peak_10734_lociStitched	chr5(.):81046333-81047858	1.0686
1_MACS_peak_10735_lociStitched	chr5(.):81100794-81101534	0.7092
2_MACS_peak_10736_lociStitched	chr5(.):81146740-81151547	0.9776
1_MACS_peak_10738_lociStitched	chr5(.):81267614-81268741	0.4413
1_MACS_peak_10739_lociStitched	chr5(.):81469341-81471065	1.3978
1_MACS_peak_10740_lociStitched	chr5(.):81573390-81574917	0.5352
1_MACS_peak_10741_lociStitched	chr5(.):82177248-82178155	0.6911
1_MACS_peak_10742_lociStitched	chr5(.):82602245-82603135	0.5013
1_MACS_peak_10743_lociStitched	chr5(.):82769250-82770516	0.5987
1_MACS_peak_10744_lociStitched	chr5(.):82949061-82950758	0.836
1_MACS_peak_10745_lociStitched	chr5(.):83140034-83141099	0.612
1_MACS_peak_10746_lociStitched	chr5(.):85247263-85248223	0.5376
1_MACS_peak_10747_lociStitched	chr5(.):86026934-86027915	0.6209
1_MACS_peak_10748_lociStitched	chr5(.):86315107-86316610	0.6273
2_MACS_peak_10749_lociStitched	chr5(.):86370553-86378274	0.376
1_MACS_peak_10751_lociStitched	chr5(.):86408696-86410128	0.6565
1_MACS_peak_10752_lociStitched	chr5(.):86415840-86419125	0.9128
1_MACS_peak_10753_lociStitched	chr5(.):86636192-86637107	0.9389
1_MACS_peak_10754_lociStitched	chr5(.):87145935-87147364	1.1353
2_MACS_peak_10755_lociStitched	chr5(.):87955110-87963592	0.4717
1_MACS_peak_10757_lociStitched	chr5(.):87970015-87972787	0.7654
4_MACS_peak_10758_lociStitched	chr5(.):88114053-88129840	0.7045
3_MACS_peak_10762_lociStitched	chr5(.):88176982-88185879	0.6195
1_MACS_peak_10765_lociStitched	chr5(.):88366957-88368380	0.6703
1_MACS_peak_10766_lociStitched	chr5(.):88483437-88484210	0.5119
1_MACS_peak_10767_lociStitched	chr5(.):88527655-88528847	0.8038
1_MACS_peak_10768_lociStitched	chr5(.):88565983-88568771	2.3865
1_MACS_peak_10769_lociStitched	chr5(.):88596856-88599718	1.0279
2_MACS_peak_10770_lociStitched	chr5(.):88608497-88616950	0.6538
1_MACS_peak_10772_lociStitched	chr5(.):88637381-88640736	1.4638
1_MACS_peak_10773_lociStitched	chr5(.):88649275-88650580	0.7904
1_MACS_peak_10774_lociStitched	chr5(.):88730706-88732944	0.9065
1_MACS_peak_10775_lociStitched	chr5(.):88893428-88894385	0.7529
2_MACS_peak_10776_lociStitched	chr5(.):89226144-89230482	0.3984
1_MACS_peak_10778_lociStitched	chr5(.):89769323-89770933	0.6306
1_MACS_peak_10779_lociStitched	chr5(.):89814171-89815173	0.5288
1_MACS_peak_10780_lociStitched	chr5(.):89854112-89854943	0.5436
1_MACS_peak_10781_lociStitched	chr5(.):90568311-90569376	0.8577
1_MACS_peak_10782_lociStitched	chr5(.):90575028-90577208	1.2109
1_MACS_peak_10783_lociStitched	chr5(.):90588527-90589751	1.1081
2_MACS_peak_10784_lociStitched	chr5(.):90607021-90610735	0.8934
1_MACS_peak_10786_lociStitched	chr5(.):90656283-90657953	1.47
1_MACS_peak_10787_lociStitched	chr5(.):90675135-90681206	0.9457
1_MACS_peak_10788_lociStitched	chr5(.):91839602-91840673	1.0493
1_MACS_peak_10789_lociStitched	chr5(.):92243259-92245168	1.0861
1_MACS_peak_10790_lociStitched	chr5(.):93446874-93448004	0.5547
2_MACS_peak_10791_lociStitched	chr5(.):94038117-94043844	0.4325
1_MACS_peak_10793_lociStitched	chr5(.):94128656-94129773	0.878
1_MACS_peak_10794_lociStitched	chr5(.):94423432-94424390	0.7751
1_MACS_peak_10795_lociStitched	chr5(.):94982129-94983461	0.8882
1_MACS_peak_10796_lociStitched	chr5(.):95095548-95097298	1.0165
1_MACS_peak_10797_lociStitched	chr5(.):95169897-95171202	0.7672
1_MACS_peak_10798_lociStitched	chr5(.):95178283-95179528	0.8126
1_MACS_peak_10799_lociStitched	chr5(.):95204514-95206688	0.6831
2_MACS_peak_10800_lociStitched	chr5(.):95259546-95264143	0.5241
1_MACS_peak_10802_lociStitched	chr5(.):95296428-95298289	0.5506
1_MACS_peak_10803_lociStitched	chr5(.):95650775-95651683	0.6184
1_MACS_peak_10804_lociStitched	chr5(.):95673527-95674348	0.4705
1_MACS_peak_10805_lociStitched	chr5(.):95774996-95776149	0.8491
1_MACS_peak_10806_lociStitched	chr5(.):95996948-95998944	0.5277
1_MACS_peak_10807_lociStitched	chr5(.):96038711-96039678	0.6388
1_MACS_peak_10808_lociStitched	chr5(.):96142842-96144431	0.7037
1_MACS_peak_10809_lociStitched	chr5(.):96151590-96153379	0.8807
1_MACS_peak_10810_lociStitched	chr5(.):96221246-96222313	0.7102
1_MACS_peak_10811_lociStitched	chr5(.):96231782-96232846	0.6155
1_MACS_peak_10812_lociStitched	chr5(.):96269923-96272341	0.9975
1_MACS_peak_10813_lociStitched	chr5(.):96296425-96297314	0.7396
1_MACS_peak_10814_lociStitched	chr5(.):98108604-98109951	0.5385
1_MACS_peak_10815_lociStitched	chr5(.):98263925-98265715	0.6687
1_MACS_peak_10816_lociStitched	chr5(.):98362688-98363818	0.8426
1_MACS_peak_10817_lociStitched	chr5(.):99280907-99282471	1.0664
1_MACS_peak_10818_lociStitched	chr5(.):99852629-99853989	0.8285
1_MACS_peak_10819_lociStitched	chr5(.):99886116-99887205	1.0311
1_MACS_peak_10820_lociStitched	chr5(.):100125690-100126691	0.9793
1_MACS_peak_10821_lociStitched	chr5(.):100188344-100189411	1.2079
1_MACS_peak_10822_lociStitched	chr5(.):100207823-100209151	0.6725
1_MACS_peak_10823_lociStitched	chr5(.):100224436-100226919	0.7622
1_MACS_peak_10824_lociStitched	chr5(.):100345441-100346403	0.6029
1_MACS_peak_10825_lociStitched	chr5(.):102454800-102456841	0.8223
1_MACS_peak_10826_lociStitched	chr5(.):102607034-102608098	0.5044
1_MACS_peak_10827_lociStitched	chr5(.):102882197-102883218	0.8553
1_MACS_peak_10828_lociStitched	chr5(.):105462715-105464396	0.6831
1_MACS_peak_10829_lociStitched	chr5(.):106724604-106725454	0.4528
1_MACS_peak_10830_lociStitched	chr5(.):106812211-106813237	0.7214
1_MACS_peak_10831_lociStitched	chr5(.):107716737-107718802	0.7702
1_MACS_peak_10832_lociStitched	chr5(.):107797166-107798042	0.6904
1_MACS_peak_10833_lociStitched	chr5(.):107856536-107858066	1.3331
1_MACS_peak_10834_lociStitched	chr5(.):108016782-108018006	0.6483
1_MACS_peak_10835_lociStitched	chr5(.):108063238-108064765	0.6733
1_MACS_peak_10836_lociStitched	chr5(.):108583336-108584289	0.7153
1_MACS_peak_10837_lociStitched	chr5(.):108744460-108746919	0.6891
1_MACS_peak_10838_lociStitched	chr5(.):109030850-109032038	0.7821
1_MACS_peak_10839_lociStitched	chr5(.):109078234-109079510	0.9078
1_MACS_peak_10840_lociStitched	chr5(.):109192664-109194426	1.8815
2_MACS_peak_10841_lociStitched	chr5(.):109251871-109258411	0.556
1_MACS_peak_10843_lociStitched	chr5(.):109271584-109273767	1.012
1_MACS_peak_10844_lociStitched	chr5(.):109280399-109281740	0.8488
1_MACS_peak_10845_lociStitched	chr5(.):109389222-109390450	0.849
1_MACS_peak_10846_lociStitched	chr5(.):109604001-109605185	0.4909
1_MACS_peak_10847_lociStitched	chr5(.):109737244-109738364	0.7977
1_MACS_peak_10848_lociStitched	chr5(.):109814127-109815215	0.6348
1_MACS_peak_10849_lociStitched	chr5(.):110074095-110075402	0.6511
1_MACS_peak_10850_lociStitched	chr5(.):110087504-110088719	0.877
1_MACS_peak_10851_lociStitched	chr5(.):110427554-110428912	0.8462
2_MACS_peak_10852_lociStitched	chr5(.):110588572-110591150	0.8403
1_MACS_peak_10854_lociStitched	chr5(.):111093490-111094184	0.447
1_MACS_peak_10855_lociStitched	chr5(.):111451871-111452669	0.8672
1_MACS_peak_10856_lociStitched	chr5(.):111496137-111497300	0.9403
1_MACS_peak_10857_lociStitched	chr5(.):112196264-112197510	0.7417
1_MACS_peak_10858_lociStitched	chr5(.):112213967-112215244	1.1345
1_MACS_peak_10859_lociStitched	chr5(.):112257515-112258552	0.5449
1_MACS_peak_10860_lociStitched	chr5(.):112264210-112266634	1.0303
1_MACS_peak_10861_lociStitched	chr5(.):112358003-112359254	1.0759
2_MACS_peak_10862_lociStitched	chr5(.):112383221-112387535	0.5075
1_MACS_peak_10864_lociStitched	chr5(.):112397620-112398956	0.8322
1_MACS_peak_10865_lociStitched	chr5(.):112450474-112451606	0.8645
1_MACS_peak_10866_lociStitched	chr5(.):112588313-112589639	0.7367
1_MACS_peak_10867_lociStitched	chr5(.):112597689-112599226	1.0646
1_MACS_peak_10868_lociStitched	chr5(.):112848928-112850020	0.6528
1_MACS_peak_10869_lociStitched	chr5(.):114404335-114404952	0.6809
1_MACS_peak_10870_lociStitched	chr5(.):114544638-114545753	0.8504
1_MACS_peak_10871_lociStitched	chr5(.):114597858-114599068	0.7459
1_MACS_peak_10872_lociStitched	chr5(.):114631629-114632424	0.4854
1_MACS_peak_10873_lociStitched	chr5(.):114714864-114716487	1.3495
2_MACS_peak_10874_lociStitched	chr5(.):114877688-114880895	0.4794
1_MACS_peak_10876_lociStitched	chr5(.):114937278-114938064	0.5236
1_MACS_peak_10877_lociStitched	chr5(.):114961173-114962467	0.6039
1_MACS_peak_10878_lociStitched	chr5(.):114969677-114970734	0.9675
1_MACS_peak_10879_lociStitched	chr5(.):115176987-115177862	0.5668
1_MACS_peak_10880_lociStitched	chr5(.):115420381-115421511	0.701
1_MACS_peak_10881_lociStitched	chr5(.):115470805-115471676	0.832
1_MACS_peak_10882_lociStitched	chr5(.):115694281-115695143	1.0032
1_MACS_peak_10883_lociStitched	chr5(.):115789860-115790763	0.666
2_MACS_peak_10884_lociStitched	chr5(.):115910081-115913473	0.526
1_MACS_peak_10886_lociStitched	chr5(.):116006450-116007544	0.5634
1_MACS_peak_10887_lociStitched	chr5(.):116796682-116797725	1.0007
1_MACS_peak_10888_lociStitched	chr5(.):116958712-116959804	0.7646
1_MACS_peak_10889_lociStitched	chr5(.):117335538-117336654	0.895
1_MACS_peak_10890_lociStitched	chr5(.):117584768-117585863	0.784
1_MACS_peak_10891_lociStitched	chr5(.):118366716-118367565	0.6389
1_MACS_peak_10892_lociStitched	chr5(.):118406086-118407717	0.776
1_MACS_peak_10893_lociStitched	chr5(.):118603794-118604951	0.6497
1_MACS_peak_10894_lociStitched	chr5(.):118643693-118645422	1.1242
1_MACS_peak_10895_lociStitched	chr5(.):118675371-118678068	1.1895
1_MACS_peak_10896_lociStitched	chr5(.):118702956-118704447	0.5333
1_MACS_peak_10897_lociStitched	chr5(.):118787867-118789055	0.6464
1_MACS_peak_10898_lociStitched	chr5(.):118873002-118874266	1.1989
1_MACS_peak_10899_lociStitched	chr5(.):119704547-119705678	0.7418
1_MACS_peak_10900_lociStitched	chr5(.):119723746-119724701	0.5989
1_MACS_peak_10901_lociStitched	chr5(.):119793133-119794419	1.2506
1_MACS_peak_10902_lociStitched	chr5(.):121296986-121298531	0.738
1_MACS_peak_10903_lociStitched	chr5(.):121419132-121419973	0.5612
1_MACS_peak_10904_lociStitched	chr5(.):121633134-121634427	0.9608
1_MACS_peak_10905_lociStitched	chr5(.):121658767-121660182	0.693
1_MACS_peak_10906_lociStitched	chr5(.):121798609-121799655	0.7715
1_MACS_peak_10907_lociStitched	chr5(.):121808502-121809933	1.1646
1_MACS_peak_10908_lociStitched	chr5(.):122110401-122111846	0.5547
1_MACS_peak_10909_lociStitched	chr5(.):122180015-122181246	0.649
1_MACS_peak_10910_lociStitched	chr5(.):122758663-122760269	0.853
1_MACS_peak_10911_lociStitched	chr5(.):122783339-122784299	0.5612
1_MACS_peak_10912_lociStitched	chr5(.):122847178-122848334	0.6096
1_MACS_peak_10913_lociStitched	chr5(.):122884805-122886038	1.5531
1_MACS_peak_10914_lociStitched	chr5(.):122907404-122908147	0.4912
1_MACS_peak_10915_lociStitched	chr5(.):123138841-123139732	0.4186
1_MACS_peak_10916_lociStitched	chr5(.):123264370-123265395	1.0102
1_MACS_peak_10917_lociStitched	chr5(.):123370418-123371363	0.7636
1_MACS_peak_10918_lociStitched	chr5(.):123390041-123390898	0.5891
1_MACS_peak_10919_lociStitched	chr5(.):123517496-123518483	0.6338
1_MACS_peak_10920_lociStitched	chr5(.):123788866-123790352	0.9609
1_MACS_peak_10921_lociStitched	chr5(.):123854941-123855881	0.4971
2_MACS_peak_10922_lociStitched	chr5(.):123912369-123920398	0.5163
1_MACS_peak_10924_lociStitched	chr5(.):123966599-123967620	0.9786
2_MACS_peak_10925_lociStitched	chr5(.):123984697-123988160	2.101
1_MACS_peak_10927_lociStitched	chr5(.):124082633-124084117	0.5422
1_MACS_peak_10928_lociStitched	chr5(.):124237533-124238860	0.9225
1_MACS_peak_10929_lociStitched	chr5(.):124270160-124272471	1.5796
2_MACS_peak_10930_lociStitched	chr5(.):124286900-124293390	0.6654
1_MACS_peak_10932_lociStitched	chr5(.):124663168-124664140	0.5915
2_MACS_peak_10933_lociStitched	chr5(.):124743736-124748444	0.7894
2_MACS_peak_10935_lociStitched	chr5(.):125296474-125304232	0.5595
1_MACS_peak_10937_lociStitched	chr5(.):125439418-125440275	0.6547
1_MACS_peak_10938_lociStitched	chr5(.):125479270-125480219	0.4918
1_MACS_peak_10939_lociStitched	chr5(.):125950501-125951781	1.4279
1_MACS_peak_10940_lociStitched	chr5(.):126083390-126084483	0.6551
2_MACS_peak_10941_lociStitched	chr5(.):126111701-126114902	0.5597
1_MACS_peak_10943_lociStitched	chr5(.):126307619-126309422	0.6908
1_MACS_peak_10944_lociStitched	chr5(.):126431836-126432802	0.4728
1_MACS_peak_10945_lociStitched	chr5(.):126655746-126657050	1.2345
1_MACS_peak_10946_lociStitched	chr5(.):127210971-127211890	0.7529
1_MACS_peak_10947_lociStitched	chr5(.):127417578-127419478	0.7524
1_MACS_peak_10948_lociStitched	chr5(.):128430102-128430956	0.4954
2_MACS_peak_10949_lociStitched	chr5(.):128712852-128715749	0.4611
1_MACS_peak_10951_lociStitched	chr5(.):128797090-128798430	0.6314
1_MACS_peak_10952_lociStitched	chr5(.):129447030-129448510	0.7307
1_MACS_peak_10953_lociStitched	chr5(.):129659078-129661539	2.1764
1_MACS_peak_10954_lociStitched	chr5(.):130400211-130401175	0.5266
1_MACS_peak_10955_lociStitched	chr5(.):130499855-130501554	0.5639
1_MACS_peak_10956_lociStitched	chr5(.):130587810-130589258	0.7882
1_MACS_peak_10957_lociStitched	chr5(.):130599358-130600245	0.6064
3_MACS_peak_10958_lociStitched	chr5(.):130709574-130718540	0.7319
1_MACS_peak_10961_lociStitched	chr5(.):130752192-130753322	0.5766
1_MACS_peak_10962_lociStitched	chr5(.):130823727-130824779	0.6624
1_MACS_peak_10963_lociStitched	chr5(.):130831266-130832622	0.8257
1_MACS_peak_10964_lociStitched	chr5(.):130850266-130851233	0.7588
1_MACS_peak_10965_lociStitched	chr5(.):130871815-130872832	0.7283
1_MACS_peak_10966_lociStitched	chr5(.):130970144-130971910	0.8821
1_MACS_peak_10967_lociStitched	chr5(.):131093646-131094881	0.6724
1_MACS_peak_10968_lociStitched	chr5(.):131132201-131133551	0.6494
1_MACS_peak_10969_lociStitched	chr5(.):131354690-131356627	1.2651
2_MACS_peak_10970_lociStitched	chr5(.):131435767-131440991	1.1418
1_MACS_peak_10972_lociStitched	chr5(.):131452224-131453301	0.651
1_MACS_peak_10973_lociStitched	chr5(.):131544585-131545635	0.7272
1_MACS_peak_10974_lociStitched	chr5(.):131705255-131706324	0.4247
5_MACS_peak_10975_lociStitched	chr5(.):131745981-131763968	0.7503
3_MACS_peak_10980_lociStitched	chr5(.):131790888-131804069	0.8958
3_MACS_peak_10983_lociStitched	chr5(.):131826111-131835365	0.5154
2_MACS_peak_10986_lociStitched	chr5(.):131855959-131861847	0.7402
1_MACS_peak_10988_lociStitched	chr5(.):131891906-131893204	0.7251
1_MACS_peak_10989_lociStitched	chr5(.):131964395-131966006	0.7449
1_MACS_peak_10990_lociStitched	chr5(.):131975042-131976339	0.9803
1_MACS_peak_10991_lociStitched	chr5(.):132201541-132203004	0.5941
1_MACS_peak_10992_lociStitched	chr5(.):132298166-132300143	0.6855
1_MACS_peak_10993_lociStitched	chr5(.):132386833-132388934	0.6736
1_MACS_peak_10994_lociStitched	chr5(.):132399181-132400364	0.6139
1_MACS_peak_10995_lociStitched	chr5(.):133223312-133224550	0.8573
1_MACS_peak_10996_lociStitched	chr5(.):133339103-133340496	0.4942
1_MACS_peak_10997_lociStitched	chr5(.):133561717-133563067	0.7671
2_MACS_peak_10998_lociStitched	chr5(.):133702262-133707836	0.5141
1_MACS_peak_11000_lociStitched	chr5(.):133746971-133748129	0.8097
1_MACS_peak_11001_lociStitched	chr5(.):133771811-133773525	1.2826
2_MACS_peak_11002_lociStitched	chr5(.):133859753-133863099	0.5613
1_MACS_peak_11004_lociStitched	chr5(.):133983363-133984717	1.0254
1_MACS_peak_11005_lociStitched	chr5(.):134239922-134241974	0.6566
1_MACS_peak_11006_lociStitched	chr5(.):134879264-134880149	0.4509
2_MACS_peak_11007_lociStitched	chr5(.):135222795-135227192	0.3369
1_MACS_peak_11009_lociStitched	chr5(.):135372459-135373567	0.6904
1_MACS_peak_11010_lociStitched	chr5(.):137089184-137091328	0.6591
1_MACS_peak_11011_lociStitched	chr5(.):137193821-137194562	0.6
1_MACS_peak_11012_lociStitched	chr5(.):137333153-137334118	0.7962
1_MACS_peak_11013_lociStitched	chr5(.):137672644-137674572	0.6976
1_MACS_peak_11014_lociStitched	chr5(.):137799471-137801297	0.5948
1_MACS_peak_11015_lociStitched	chr5(.):137878354-137879795	0.926
1_MACS_peak_11016_lociStitched	chr5(.):137910419-137912225	1.0406
1_MACS_peak_11017_lociStitched	chr5(.):137989721-137990812	0.8491
2_MACS_peak_11018_lociStitched	chr5(.):138056368-138058995	0.6409
1_MACS_peak_11020_lociStitched	chr5(.):138088439-138089297	0.6095
1_MACS_peak_11021_lociStitched	chr5(.):138513042-138514619	0.8923
1_MACS_peak_11022_lociStitched	chr5(.):138609105-138610835	0.7094
1_MACS_peak_11023_lociStitched	chr5(.):138628705-138630970	0.552
1_MACS_peak_11024_lociStitched	chr5(.):138723598-138726507	1.4161
1_MACS_peak_11025_lociStitched	chr5(.):138749342-138751934	0.9701
1_MACS_peak_11026_lociStitched	chr5(.):138939957-138941315	0.7873
1_MACS_peak_11027_lociStitched	chr5(.):138955425-138957448	0.5625
1_MACS_peak_11028_lociStitched	chr5(.):139015096-139018493	0.8577
1_MACS_peak_11029_lociStitched	chr5(.):139049064-139051648	1.2613
1_MACS_peak_11030_lociStitched	chr5(.):139417958-139419999	0.7348
1_MACS_peak_11031_lociStitched	chr5(.):139486518-139488034	0.5794
1_MACS_peak_11032_lociStitched	chr5(.):139554262-139555178	0.579
1_MACS_peak_11033_lociStitched	chr5(.):139594140-139595125	0.8993
1_MACS_peak_11034_lociStitched	chr5(.):139630730-139631915	1.0942
1_MACS_peak_11035_lociStitched	chr5(.):139646080-139647623	1.1827
1_MACS_peak_11036_lociStitched	chr5(.):139721444-139722621	1.1203
1_MACS_peak_11037_lociStitched	chr5(.):139943655-139944804	0.8005
1_MACS_peak_11038_lociStitched	chr5(.):140026761-140028025	0.5971
1_MACS_peak_11039_lociStitched	chr5(.):140090196-140091307	0.8334
1_MACS_peak_11040_lociStitched	chr5(.):140420229-140421310	0.8439
1_MACS_peak_11041_lociStitched	chr5(.):140699611-140701085	0.6991
1_MACS_peak_11042_lociStitched	chr5(.):140886812-140887724	0.5368
1_MACS_peak_11043_lociStitched	chr5(.):140893314-140894315	0.5792
1_MACS_peak_11044_lociStitched	chr5(.):141243690-141245330	3.1863
1_MACS_peak_11045_lociStitched	chr5(.):141258112-141259232	0.6591
1_MACS_peak_11046_lociStitched	chr5(.):141319788-141321397	0.832
1_MACS_peak_11047_lociStitched	chr5(.):141347958-141349353	0.8084
2_MACS_peak_11048_lociStitched	chr5(.):141389120-141393268	0.4492
1_MACS_peak_11050_lociStitched	chr5(.):141487808-141489145	0.5662
1_MACS_peak_11051_lociStitched	chr5(.):141735906-141737239	0.6563
1_MACS_peak_11052_lociStitched	chr5(.):142388197-142389636	2.1634
2_MACS_peak_11053_lociStitched	chr5(.):142433486-142438000	0.7778
1_MACS_peak_11055_lociStitched	chr5(.):142480282-142481305	0.5089
1_MACS_peak_11056_lociStitched	chr5(.):142498455-142499925	1.0973
1_MACS_peak_11057_lociStitched	chr5(.):142539971-142541496	1.3051
1_MACS_peak_11058_lociStitched	chr5(.):142562272-142563445	0.7671
1_MACS_peak_11059_lociStitched	chr5(.):142592938-142594394	0.5912
1_MACS_peak_11060_lociStitched	chr5(.):142608825-142610302	0.859
1_MACS_peak_11061_lociStitched	chr5(.):142641647-142642620	0.7785
1_MACS_peak_11062_lociStitched	chr5(.):142943593-142944541	0.596
1_MACS_peak_11063_lociStitched	chr5(.):142961576-142963325	0.9512
1_MACS_peak_11064_lociStitched	chr5(.):142971975-142974364	0.6935
1_MACS_peak_11065_lociStitched	chr5(.):143020604-143021633	0.5258
1_MACS_peak_11066_lociStitched	chr5(.):143652628-143653813	1.1251
1_MACS_peak_11067_lociStitched	chr5(.):144787090-144788181	0.7957
1_MACS_peak_11068_lociStitched	chr5(.):144808286-144809464	0.8746
1_MACS_peak_11069_lociStitched	chr5(.):145322986-145323962	0.7928
1_MACS_peak_11070_lociStitched	chr5(.):145355572-145356760	0.6501
1_MACS_peak_11071_lociStitched	chr5(.):145561487-145562828	0.6942
1_MACS_peak_11072_lociStitched	chr5(.):145826143-145827703	0.638
1_MACS_peak_11073_lociStitched	chr5(.):146783311-146784791	1.1894
1_MACS_peak_11074_lociStitched	chr5(.):147114170-147115706	0.6674
1_MACS_peak_11075_lociStitched	chr5(.):147161766-147162849	0.6497
2_MACS_peak_11076_lociStitched	chr5(.):147184362-147187458	0.6891
1_MACS_peak_11078_lociStitched	chr5(.):147379121-147380312	0.6688
1_MACS_peak_11079_lociStitched	chr5(.):147414900-147416051	0.5669
1_MACS_peak_11080_lociStitched	chr5(.):147469590-147471277	0.8148
2_MACS_peak_11081_lociStitched	chr5(.):148210743-148214965	0.796
1_MACS_peak_11083_lociStitched	chr5(.):148736661-148737976	0.634
2_MACS_peak_11084_lociStitched	chr5(.):148928914-148931695	0.7372
1_MACS_peak_11086_lociStitched	chr5(.):149110163-149111984	0.586
1_MACS_peak_11087_lociStitched	chr5(.):149159524-149161244	1.1295
1_MACS_peak_11088_lociStitched	chr5(.):149184990-149185989	0.7996
1_MACS_peak_11089_lociStitched	chr5(.):149240160-149241131	0.5504
1_MACS_peak_11090_lociStitched	chr5(.):149379450-149380976	1.1451
1_MACS_peak_11091_lociStitched	chr5(.):149721790-149722974	0.7068
1_MACS_peak_11092_lociStitched	chr5(.):149791640-149793222	0.9469
1_MACS_peak_11093_lociStitched	chr5(.):149828602-149830108	0.8112
1_MACS_peak_11094_lociStitched	chr5(.):149840465-149841546	0.7303
1_MACS_peak_11095_lociStitched	chr5(.):149855973-149857760	1.3103
