GENE_ID	locusLine	bin_1_35_0EXN_0229Kronos_MM1S-No-Treatment-1_Input_hs_i77.bam
2_MACS_peak_31520_lociStitched	chr8(.):142596831-142601788	0.0683
11_MACS_peak_31522_lociStitched	chr8(.):142603473-142622372	0.0723
2_MACS_peak_31533_lociStitched	chr8(.):142624136-142628109	0.0786
3_MACS_peak_31535_lociStitched	chr8(.):142632393-142634817	0.0705
2_MACS_peak_31538_lociStitched	chr8(.):142637651-142640437	0.0348
1_MACS_peak_31540_lociStitched	chr8(.):142646003-142646379	0.0
4_MACS_peak_31541_lociStitched	chr8(.):142650187-142656503	0.059
3_MACS_peak_31545_lociStitched	chr8(.):142657863-142664709	0.0829
10_MACS_peak_31548_lociStitched	chr8(.):142669070-142681181	0.0844
2_MACS_peak_31558_lociStitched	chr8(.):142689871-142698360	0.0596
1_MACS_peak_31560_lociStitched	chr8(.):142700465-142701959	0.0867
6_MACS_peak_31561_lociStitched	chr8(.):142704831-142712507	0.0632
1_MACS_peak_31567_lociStitched	chr8(.):142714832-142715118	0.0973
4_MACS_peak_31568_lociStitched	chr8(.):142716640-142720221	0.0725
1_MACS_peak_31572_lociStitched	chr8(.):142721719-142722068	0.1052
2_MACS_peak_31573_lociStitched	chr8(.):142729880-142731316	0.093
8_MACS_peak_31575_lociStitched	chr8(.):142732538-142741787	0.0696
4_MACS_peak_31583_lociStitched	chr8(.):142743091-142748393	0.0523
2_MACS_peak_31587_lociStitched	chr8(.):142749834-142751229	0.0465
1_MACS_peak_31589_lociStitched	chr8(.):142817964-142818303	0.0117
1_MACS_peak_31590_lociStitched	chr8(.):142822372-142822846	0.0
2_MACS_peak_31591_lociStitched	chr8(.):142834233-142835385	0.0343
3_MACS_peak_31593_lociStitched	chr8(.):142839779-142844445	0.0539
3_MACS_peak_31596_lociStitched	chr8(.):142846218-142847901	0.1087
8_MACS_peak_31599_lociStitched	chr8(.):142849309-142858288	0.1017
1_MACS_peak_31607_lociStitched	chr8(.):142868022-142869692	0.0792
2_MACS_peak_31608_lociStitched	chr8(.):142874540-142875989	0.0708
1_MACS_peak_31610_lociStitched	chr8(.):142877839-142878138	0.0605
1_MACS_peak_31611_lociStitched	chr8(.):142881113-142881714	0.0968
3_MACS_peak_31612_lociStitched	chr8(.):142882730-142884258	0.0925
1_MACS_peak_31615_lociStitched	chr8(.):142891432-142892611	0.0661
1_MACS_peak_31616_lociStitched	chr8(.):142895869-142896354	0.0791
2_MACS_peak_31617_lociStitched	chr8(.):142898244-142900259	0.0994
1_MACS_peak_31619_lociStitched	chr8(.):142933158-142933702	0.1385
3_MACS_peak_31620_lociStitched	chr8(.):142941045-142946756	0.058
3_MACS_peak_31623_lociStitched	chr8(.):142948257-142950527	0.0729
1_MACS_peak_31626_lociStitched	chr8(.):142980980-142981446	0.0681
3_MACS_peak_31627_lociStitched	chr8(.):142985225-142988188	0.0537
1_MACS_peak_31630_lociStitched	chr8(.):143002097-143002629	0.0155
12_MACS_peak_31631_lociStitched	chr8(.):143003763-143019641	0.0741
1_MACS_peak_31643_lociStitched	chr8(.):143023066-143025027	0.0732
1_MACS_peak_31644_lociStitched	chr8(.):143029598-143029916	0.0208
1_MACS_peak_31645_lociStitched	chr8(.):143053731-143054204	0.0395
1_MACS_peak_31646_lociStitched	chr8(.):143055805-143056167	0.0298
1_MACS_peak_31647_lociStitched	chr8(.):143060406-143061039	0.0736
1_MACS_peak_31648_lociStitched	chr8(.):143069513-143070867	0.0349
6_MACS_peak_31649_lociStitched	chr8(.):143077691-143085142	0.0732
1_MACS_peak_31655_lociStitched	chr8(.):143087841-143088165	0.0733
1_MACS_peak_31656_lociStitched	chr8(.):143096023-143097140	0.0314
6_MACS_peak_31657_lociStitched	chr8(.):143098198-143102979	0.0586
1_MACS_peak_31663_lociStitched	chr8(.):143104701-143105726	0.056
7_MACS_peak_31664_lociStitched	chr8(.):143110748-143116569	0.0792
1_MACS_peak_31671_lociStitched	chr8(.):143121782-143122218	0.0971
5_MACS_peak_31672_lociStitched	chr8(.):143123541-143128187	0.0622
6_MACS_peak_31677_lociStitched	chr8(.):143140032-143144883	0.0677
3_MACS_peak_31683_lociStitched	chr8(.):143150220-143153039	0.0843
1_MACS_peak_31686_lociStitched	chr8(.):143169949-143170209	0.0218
1_MACS_peak_31687_lociStitched	chr8(.):143172309-143172629	0.0239
5_MACS_peak_31688_lociStitched	chr8(.):143175963-143181818	0.0466
7_MACS_peak_31693_lociStitched	chr8(.):143183416-143189925	0.0767
2_MACS_peak_31700_lociStitched	chr8(.):143193426-143195342	0.1022
5_MACS_peak_31702_lociStitched	chr8(.):143199626-143205515	0.0816
9_MACS_peak_31707_lociStitched	chr8(.):143206981-143222337	0.064
4_MACS_peak_31716_lociStitched	chr8(.):143226640-143229600	0.0474
3_MACS_peak_31720_lociStitched	chr8(.):143233372-143236120	0.088
1_MACS_peak_31723_lociStitched	chr8(.):143238584-143238910	0.0258
1_MACS_peak_31724_lociStitched	chr8(.):143240196-143240546	0.0226
2_MACS_peak_31725_lociStitched	chr8(.):143246353-143248524	0.0458
12_MACS_peak_31727_lociStitched	chr8(.):143249584-143265692	0.0621
2_MACS_peak_31739_lociStitched	chr8(.):143270015-143271573	0.0625
4_MACS_peak_31741_lociStitched	chr8(.):143274746-143277487	0.0549
1_MACS_peak_31745_lociStitched	chr8(.):143279030-143279608	0.0459
2_MACS_peak_31746_lociStitched	chr8(.):143281224-143285396	0.0554
1_MACS_peak_31748_lociStitched	chr8(.):143293305-143293638	0.0368
1_MACS_peak_31749_lociStitched	chr8(.):143295328-143295771	0.0746
3_MACS_peak_31750_lociStitched	chr8(.):143317587-143319717	0.0388
1_MACS_peak_31753_lociStitched	chr8(.):143323201-143323736	0.1378
1_MACS_peak_31754_lociStitched	chr8(.):143329671-143330239	0.024
1_MACS_peak_31755_lociStitched	chr8(.):143332002-143332396	0.0
1_MACS_peak_31756_lociStitched	chr8(.):143335280-143335812	0.035
2_MACS_peak_31757_lociStitched	chr8(.):143341875-143343516	0.0426
1_MACS_peak_31759_lociStitched	chr8(.):143354139-143354592	0.0466
4_MACS_peak_31760_lociStitched	chr8(.):143485775-143494373	0.0916
2_MACS_peak_31764_lociStitched	chr8(.):143496745-143500399	0.0588
1_MACS_peak_31766_lociStitched	chr8(.):143509248-143509944	0.0592
1_MACS_peak_31767_lociStitched	chr8(.):143525127-143525681	0.0688
1_MACS_peak_31768_lociStitched	chr8(.):143528963-143530544	0.0638
2_MACS_peak_31769_lociStitched	chr8(.):143531693-143550025	0.064
9_MACS_peak_31771_lociStitched	chr8(.):143552155-143562840	0.0709
6_MACS_peak_31780_lociStitched	chr8(.):143565125-143576665	0.0612
2_MACS_peak_31786_lociStitched	chr8(.):143580493-143582940	0.0617
7_MACS_peak_31788_lociStitched	chr8(.):143585086-143595768	0.0665
1_MACS_peak_31795_lociStitched	chr8(.):143598792-143599279	0.0207
16_MACS_peak_31796_lociStitched	chr8(.):143602125-143628988	0.0586
1_MACS_peak_31812_lociStitched	chr8(.):143630863-143631236	0.0499
1_MACS_peak_31813_lociStitched	chr8(.):143634333-143635088	0.1338
2_MACS_peak_31814_lociStitched	chr8(.):143636346-143638299	0.1074
2_MACS_peak_31816_lociStitched	chr8(.):143640292-143642337	0.0801
10_MACS_peak_31818_lociStitched	chr8(.):143644177-143673844	0.0688
8_MACS_peak_31828_lociStitched	chr8(.):143675513-143707512	0.0614
1_MACS_peak_31836_lociStitched	chr8(.):143720166-143720552	0.091
1_MACS_peak_31837_lociStitched	chr8(.):143722701-143723028	0.0603
9_MACS_peak_31838_lociStitched	chr8(.):143754605-143767284	0.089
1_MACS_peak_31847_lociStitched	chr8(.):143783740-143785112	0.0993
1_MACS_peak_31848_lociStitched	chr8(.):143787136-143787438	0.1183
1_MACS_peak_31849_lociStitched	chr8(.):143794808-143795214	0.1258
4_MACS_peak_31850_lociStitched	chr8(.):143821533-143824194	0.1057
2_MACS_peak_31854_lociStitched	chr8(.):143830900-143840752	0.0679
10_MACS_peak_31856_lociStitched	chr8(.):143841926-143854887	0.0658
1_MACS_peak_31866_lociStitched	chr8(.):143857133-143857550	0.034
4_MACS_peak_31867_lociStitched	chr8(.):143865423-143872772	0.0766
3_MACS_peak_31871_lociStitched	chr8(.):143874911-143882568	0.0618
2_MACS_peak_31874_lociStitched	chr8(.):143886540-143887884	0.0296
2_MACS_peak_31876_lociStitched	chr8(.):143891585-143892789	0.0565
1_MACS_peak_31878_lociStitched	chr8(.):143894413-143894837	0.0985
4_MACS_peak_31879_lociStitched	chr8(.):143900144-143904208	0.0871
1_MACS_peak_31883_lociStitched	chr8(.):143908445-143909533	0.0417
1_MACS_peak_31884_lociStitched	chr8(.):143916024-143916475	0.0421
1_MACS_peak_31885_lociStitched	chr8(.):143918654-143919005	0.112
2_MACS_peak_31886_lociStitched	chr8(.):143920759-143922045	0.0411
2_MACS_peak_31888_lociStitched	chr8(.):143956931-143958213	0.0878
1_MACS_peak_31890_lociStitched	chr8(.):143959662-143960475	0.0922
1_MACS_peak_31891_lociStitched	chr8(.):143979593-143980052	0.0892
1_MACS_peak_31892_lociStitched	chr8(.):143994443-143994902	0.054
1_MACS_peak_31893_lociStitched	chr8(.):143996440-143996761	0.0198
1_MACS_peak_31894_lociStitched	chr8(.):143999307-143999702	0.0336
2_MACS_peak_31895_lociStitched	chr8(.):144002723-144008206	0.0625
1_MACS_peak_31897_lociStitched	chr8(.):144009363-144009666	0.0423
1_MACS_peak_31898_lociStitched	chr8(.):144012643-144012967	0.0165
1_MACS_peak_31899_lociStitched	chr8(.):144019387-144019771	0.0157
1_MACS_peak_31900_lociStitched	chr8(.):144020891-144021375	0.0497
1_MACS_peak_31901_lociStitched	chr8(.):144035768-144036168	0.0923
3_MACS_peak_31902_lociStitched	chr8(.):144039692-144042112	0.0433
1_MACS_peak_31905_lociStitched	chr8(.):144090256-144090747	0.1006
2_MACS_peak_31906_lociStitched	chr8(.):144092191-144093715	0.0916
2_MACS_peak_31908_lociStitched	chr8(.):144094814-144096069	0.0579
3_MACS_peak_31910_lociStitched	chr8(.):144098358-144102943	0.0731
2_MACS_peak_31913_lociStitched	chr8(.):144104110-144105479	0.0879
1_MACS_peak_31915_lociStitched	chr8(.):144119968-144120316	0.0712
2_MACS_peak_31916_lociStitched	chr8(.):144121448-144122474	0.0451
3_MACS_peak_31918_lociStitched	chr8(.):144123635-144126591	0.0826
4_MACS_peak_31921_lociStitched	chr8(.):144128015-144136359	0.1162
1_MACS_peak_31925_lociStitched	chr8(.):144139149-144140140	0.144
1_MACS_peak_31926_lociStitched	chr8(.):144146292-144146750	0.0288
1_MACS_peak_31927_lociStitched	chr8(.):144150523-144151326	0.0545
1_MACS_peak_31928_lociStitched	chr8(.):144152359-144155549	0.1136
1_MACS_peak_31929_lociStitched	chr8(.):144157763-144158137	0.1084
6_MACS_peak_31930_lociStitched	chr8(.):144159175-144165644	0.0521
1_MACS_peak_31936_lociStitched	chr8(.):144181426-144181777	0.0119
2_MACS_peak_31937_lociStitched	chr8(.):144189885-144191574	0.0901
1_MACS_peak_31939_lociStitched	chr8(.):144193504-144193854	0.0465
2_MACS_peak_31940_lociStitched	chr8(.):144196651-144198075	0.0384
5_MACS_peak_31942_lociStitched	chr8(.):144206591-144217252	0.0758
6_MACS_peak_31947_lociStitched	chr8(.):144219474-144226457	0.072
11_MACS_peak_31953_lociStitched	chr8(.):144228287-144240453	0.0665
9_MACS_peak_31964_lociStitched	chr8(.):144251008-144261909	0.0762
7_MACS_peak_31973_lociStitched	chr8(.):144264634-144270551	0.0503
2_MACS_peak_31980_lociStitched	chr8(.):144272884-144274339	0.0933
1_MACS_peak_31982_lociStitched	chr8(.):144276209-144276546	0.0737
1_MACS_peak_31983_lociStitched	chr8(.):144278791-144279107	0.048
4_MACS_peak_31984_lociStitched	chr8(.):144280791-144284442	0.076
1_MACS_peak_31988_lociStitched	chr8(.):144291425-144291859	0.0454
1_MACS_peak_31989_lociStitched	chr8(.):144296107-144297161	0.0663
1_MACS_peak_31990_lociStitched	chr8(.):144298172-144298692	0.0189
1_MACS_peak_31991_lociStitched	chr8(.):144306863-144307354	0.0797
1_MACS_peak_31992_lociStitched	chr8(.):144308369-144308686	0.0452
3_MACS_peak_31993_lociStitched	chr8(.):144310646-144313651	0.0771
1_MACS_peak_31996_lociStitched	chr8(.):144314946-144315325	0.0932
2_MACS_peak_31997_lociStitched	chr8(.):144317165-144319955	0.071
4_MACS_peak_31999_lociStitched	chr8(.):144321016-144324034	0.071
1_MACS_peak_32003_lociStitched	chr8(.):144335744-144336081	0.0532
2_MACS_peak_32004_lociStitched	chr8(.):144341913-144343092	0.0777
3_MACS_peak_32006_lociStitched	chr8(.):144344577-144348999	0.0793
1_MACS_peak_32009_lociStitched	chr8(.):144358737-144359209	0.0292
4_MACS_peak_32010_lociStitched	chr8(.):144366977-144371490	0.0819
2_MACS_peak_32014_lociStitched	chr8(.):144386228-144387792	0.076
1_MACS_peak_32016_lociStitched	chr8(.):144441672-144442022	0.0031
2_MACS_peak_32017_lociStitched	chr8(.):144445103-144446353	0.1141
1_MACS_peak_32019_lociStitched	chr8(.):144447664-144448093	0.0546
1_MACS_peak_32020_lociStitched	chr8(.):144463648-144464059	0.1007
6_MACS_peak_32021_lociStitched	chr8(.):144466747-144489988	0.0938
1_MACS_peak_32027_lociStitched	chr8(.):144491392-144491721	0.0024
8_MACS_peak_32028_lociStitched	chr8(.):144493507-144511599	0.0846
3_MACS_peak_32036_lociStitched	chr8(.):144513341-144518311	0.0932
1_MACS_peak_32039_lociStitched	chr8(.):144628078-144628718	0.1307
1_MACS_peak_32040_lociStitched	chr8(.):144630561-144630959	0.1533
2_MACS_peak_32041_lociStitched	chr8(.):144651880-144655004	0.1531
1_MACS_peak_32043_lociStitched	chr8(.):144703710-144704338	0.0726
2_MACS_peak_32044_lociStitched	chr8(.):144707648-144709389	0.1151
1_MACS_peak_32046_lociStitched	chr8(.):144740207-144740563	0.081
3_MACS_peak_32047_lociStitched	chr8(.):144743117-144748761	0.0775
4_MACS_peak_32050_lociStitched	chr8(.):144750125-144754456	0.1577
7_MACS_peak_32054_lociStitched	chr8(.):144755787-144764021	0.0918
3_MACS_peak_32061_lociStitched	chr8(.):144781983-144784234	0.0936
1_MACS_peak_32064_lociStitched	chr8(.):144791216-144791575	0.0078
1_MACS_peak_32065_lociStitched	chr8(.):144797034-144797369	0.0147
4_MACS_peak_32066_lociStitched	chr8(.):144799286-144807206	0.0675
1_MACS_peak_32070_lociStitched	chr8(.):144812501-144812818	0.0736
3_MACS_peak_32071_lociStitched	chr8(.):144817638-144828498	0.0985
4_MACS_peak_32074_lociStitched	chr8(.):144836871-144843931	0.0857
1_MACS_peak_32078_lociStitched	chr8(.):144845280-144846305	0.1103
1_MACS_peak_32079_lociStitched	chr8(.):144848077-144848638	0.0948
1_MACS_peak_32080_lociStitched	chr8(.):144850648-144850996	0.0599
1_MACS_peak_32081_lociStitched	chr8(.):144852442-144853377	0.0645
4_MACS_peak_32082_lociStitched	chr8(.):144856554-144858839	0.1026
14_MACS_peak_32086_lociStitched	chr8(.):144927776-144974016	0.0997
3_MACS_peak_32100_lociStitched	chr8(.):144976664-144979950	0.0851
1_MACS_peak_32103_lociStitched	chr8(.):145049462-145049978	0.124
1_MACS_peak_32104_lociStitched	chr8(.):145081814-145082522	0.1212
7_MACS_peak_32105_lociStitched	chr8(.):145093563-145112076	0.0838
2_MACS_peak_32112_lociStitched	chr8(.):145121574-145125758	0.0908
1_MACS_peak_32114_lociStitched	chr8(.):145179206-145180010	0.0502
10_MACS_peak_32115_lociStitched	chr8(.):145552545-145571277	0.0842
3_MACS_peak_32125_lociStitched	chr8(.):145572757-145575090	0.1185
3_MACS_peak_32128_lociStitched	chr8(.):145639533-145641400	0.0853
1_MACS_peak_32131_lociStitched	chr8(.):145698003-145701999	0.1138
6_MACS_peak_32132_lociStitched	chr8(.):145756294-145764617	0.0888
1_MACS_peak_32138_lociStitched	chr8(.):145765745-145766401	0.0931
6_MACS_peak_32139_lociStitched	chr8(.):145768457-145776536	0.0691
3_MACS_peak_32145_lociStitched	chr8(.):145777582-145780278	0.1028
2_MACS_peak_32148_lociStitched	chr8(.):145781717-145783362	0.1146
1_MACS_peak_32150_lociStitched	chr8(.):145808701-145809077	0.0704
2_MACS_peak_32151_lociStitched	chr8(.):145812959-145815593	0.102
3_MACS_peak_32153_lociStitched	chr8(.):145820661-145822943	0.0962
5_MACS_peak_32156_lociStitched	chr8(.):145842426-145845447	0.0547
4_MACS_peak_32161_lociStitched	chr8(.):145846577-145850187	0.0576
4_MACS_peak_32165_lociStitched	chr8(.):145852442-145858153	0.0709
5_MACS_peak_32169_lociStitched	chr8(.):145863358-145866817	0.0884
2_MACS_peak_32174_lociStitched	chr8(.):145895308-145897801	0.0838
1_MACS_peak_32176_lociStitched	chr8(.):145899399-145899807	0.0202
1_MACS_peak_32177_lociStitched	chr8(.):145901038-145901399	0.0697
1_MACS_peak_32178_lociStitched	chr8(.):145904668-145904989	0.0507
1_MACS_peak_32179_lociStitched	chr8(.):145906441-145906833	0.0404
1_MACS_peak_32180_lociStitched	chr8(.):145909172-145909759	0.1441
1_MACS_peak_32181_lociStitched	chr8(.):145917345-145918107	0.0484
1_MACS_peak_32182_lociStitched	chr8(.):145919372-145921513	0.0561
1_MACS_peak_32183_lociStitched	chr8(.):146020568-146021092	0.0608
1_MACS_peak_32184_lociStitched	chr8(.):146022166-146023519	0.1758
1_MACS_peak_32185_lociStitched	chr8(.):146028627-146029319	0.0586
2_MACS_peak_32186_lociStitched	chr8(.):146036484-146039452	0.0985
4_MACS_peak_32188_lociStitched	chr8(.):146041121-146052060	0.0993
1_MACS_peak_32192_lociStitched	chr8(.):146296890-146297451	0.0896
7_MACS_peak_32193_lociStitched	chr9(.):31064-39847	0.1499
2_MACS_peak_32200_lociStitched	chr9(.):46586-48127	0.1495
1_MACS_peak_32202_lociStitched	chr9(.):114280-114626	0.0661
1_MACS_peak_32203_lociStitched	chr9(.):14315991-14316390	0.0236
1_MACS_peak_32204_lociStitched	chr9(.):34519542-34519942	0.0519
1_MACS_peak_32205_lociStitched	chr9(.):34522118-34522601	0.0954
9_MACS_peak_32206_lociStitched	chr9(.):34547811-34581645	0.1092
1_MACS_peak_32215_lociStitched	chr9(.):34584363-34593665	0.1158
1_MACS_peak_32216_lociStitched	chr9(.):34605926-34606382	0.1337
2_MACS_peak_32217_lociStitched	chr9(.):34621604-34631459	0.1182
1_MACS_peak_32219_lociStitched	chr9(.):34958490-34958780	0.0812
1_MACS_peak_32220_lociStitched	chr9(.):34990741-34991119	0.1124
1_MACS_peak_32221_lociStitched	chr9(.):35675339-35676097	0.1145
1_MACS_peak_32222_lociStitched	chr9(.):35689958-35690333	0.0251
4_MACS_peak_32223_lociStitched	chr9(.):36758847-36761918	0.0754
4_MACS_peak_32227_lociStitched	chr9(.):36767603-36773080	0.1197
2_MACS_peak_32231_lociStitched	chr9(.):36775697-36776823	0.0869
4_MACS_peak_32233_lociStitched	chr9(.):36778809-36782045	0.0937
1_MACS_peak_32237_lociStitched	chr9(.):36839898-36840232	0.0348
2_MACS_peak_32238_lociStitched	chr9(.):36858576-36859465	0.0376
2_MACS_peak_32240_lociStitched	chr9(.):36862729-36863871	0.0641
1_MACS_peak_32242_lociStitched	chr9(.):36866391-36867488	0.0626
1_MACS_peak_32243_lociStitched	chr9(.):36897955-36898260	0.0848
8_MACS_peak_32244_lociStitched	chr9(.):37023470-37038513	0.1322
1_MACS_peak_32252_lociStitched	chr9(.):37373307-37373858	0.0633
1_MACS_peak_32253_lociStitched	chr9(.):37410069-37415427	0.131
1_MACS_peak_32254_lociStitched	chr9(.):37651307-37652051	0.2313
1_MACS_peak_32255_lociStitched	chr9(.):38066684-38068653	0.0773
2_MACS_peak_32256_lociStitched	chr9(.):42742649-42744484	0.1236
1_MACS_peak_32263_lociStitched	chr9(.):44990359-44991166	0.1135
1_MACS_peak_32264_lociStitched	chr9(.):44992225-44993510	0.9829
1_MACS_peak_32265_lociStitched	chr9(.):44996789-44997290	0.2334
3_MACS_peak_32266_lociStitched	chr9(.):45727082-45729503	0.2553
1_MACS_peak_32269_lociStitched	chr9(.):45732201-45732713	0.1106
1_MACS_peak_32270_lociStitched	chr9(.):66454634-66459073	0.6234
1_MACS_peak_32272_lociStitched	chr9(.):67787110-67787641	0.1861
1_MACS_peak_32274_lociStitched	chr9(.):67793659-67794182	0.0833
1_MACS_peak_32276_lociStitched	chr9(.):69180568-69181076	0.0956
1_MACS_peak_32278_lociStitched	chr9(.):69785019-69785295	0.0518
1_MACS_peak_32279_lociStitched	chr9(.):69787591-69788096	0.0747
1_MACS_peak_32280_lociStitched	chr9(.):70152557-70153390	0.1844
2_MACS_peak_32281_lociStitched	chr9(.):70402533-70404292	0.1124
1_MACS_peak_32283_lociStitched	chr9(.):70938418-70938917	0.0993
1_MACS_peak_32284_lociStitched	chr9(.):70940464-70940789	0.0193
1_MACS_peak_32285_lociStitched	chr9(.):71736015-71736346	0.0532
1_MACS_peak_32286_lociStitched	chr9(.):76045813-76046108	0.028
1_MACS_peak_32287_lociStitched	chr9(.):87284501-87285897	0.1649
1_MACS_peak_32288_lociStitched	chr9(.):91540522-91541310	0.1369
1_MACS_peak_32289_lociStitched	chr9(.):92219835-92221495	0.1567
1_MACS_peak_32290_lociStitched	chr9(.):94896854-94899860	0.0794
1_MACS_peak_32291_lociStitched	chr9(.):94902690-94905545	0.1244
1_MACS_peak_32292_lociStitched	chr9(.):96695896-96696197	0.0301
1_MACS_peak_32293_lociStitched	chr9(.):96705264-96705575	0.1032
1_MACS_peak_32294_lociStitched	chr9(.):96708230-96708869	0.1401
6_MACS_peak_32295_lociStitched	chr9(.):96710633-96723112	0.0663
1_MACS_peak_32301_lociStitched	chr9(.):97401142-97401734	0.202
1_MACS_peak_32302_lociStitched	chr9(.):97403007-97403441	0.1685
1_MACS_peak_32303_lociStitched	chr9(.):100610692-100611586	0.1164
1_MACS_peak_32304_lociStitched	chr9(.):100619741-100620226	0.168
1_MACS_peak_32305_lociStitched	chr9(.):100953758-100954869	0.1092
1_MACS_peak_32306_lociStitched	chr9(.):112082068-112082506	0.0497
2_MACS_peak_32307_lociStitched	chr9(.):112260753-112261949	0.1262
1_MACS_peak_32309_lociStitched	chr9(.):114361103-114361490	0.0045
1_MACS_peak_32310_lociStitched	chr9(.):114994166-114994348	0.0288
14_MACS_peak_32311_lociStitched	chr9(.):115822149-115849503	0.1239
1_MACS_peak_32325_lociStitched	chr9(.):115851820-115852366	0.1317
1_MACS_peak_32326_lociStitched	chr9(.):115871779-115872356	0.1307
1_MACS_peak_32327_lociStitched	chr9(.):115876900-115877354	0.0355
1_MACS_peak_32328_lociStitched	chr9(.):116879572-116880251	0.0851
1_MACS_peak_32329_lociStitched	chr9(.):116900814-116901178	0.0973
1_MACS_peak_32330_lociStitched	chr9(.):116915913-116917321	0.1014
1_MACS_peak_32331_lociStitched	chr9(.):116918557-116919866	0.1415
2_MACS_peak_32332_lociStitched	chr9(.):116929512-116933576	0.06
1_MACS_peak_32334_lociStitched	chr9(.):116936214-116936535	0.081
1_MACS_peak_32335_lociStitched	chr9(.):116937569-116937868	0.0694
