GENE_ID	locusLine	bin_1_05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07.bam
1_MACS_peak_25142_lociStitched	chr7(.):10978710-10981675	4.4537
1_MACS_peak_25143_lociStitched	chr7(.):10992497-10993734	0.4474
1_MACS_peak_25144_lociStitched	chr7(.):11012606-11014547	1.5614
1_MACS_peak_25145_lociStitched	chr7(.):11333435-11334092	0.4872
1_MACS_peak_25146_lociStitched	chr7(.):12105260-12107292	0.7286
1_MACS_peak_25147_lociStitched	chr7(.):12209283-12211221	1.1151
1_MACS_peak_25148_lociStitched	chr7(.):12249713-12252117	3.3882
1_MACS_peak_25149_lociStitched	chr7(.):12442673-12444201	1.4158
1_MACS_peak_25150_lociStitched	chr7(.):12536593-12537457	1.1717
1_MACS_peak_25151_lociStitched	chr7(.):12595372-12596761	1.4909
1_MACS_peak_25152_lociStitched	chr7(.):12609129-12610691	0.9936
1_MACS_peak_25153_lociStitched	chr7(.):12675211-12676280	0.6881
1_MACS_peak_25154_lociStitched	chr7(.):12725736-12727839	1.3257
1_MACS_peak_25155_lociStitched	chr7(.):13096532-13098135	0.9644
1_MACS_peak_25156_lociStitched	chr7(.):13198670-13200282	0.7393
1_MACS_peak_25157_lociStitched	chr7(.):13257882-13258529	0.4601
1_MACS_peak_25158_lociStitched	chr7(.):14028984-14031755	1.6843
1_MACS_peak_25159_lociStitched	chr7(.):14618945-14620553	0.6397
1_MACS_peak_25160_lociStitched	chr7(.):14668534-14671528	0.9129
1_MACS_peak_25161_lociStitched	chr7(.):14725677-14729056	2.5883
1_MACS_peak_25162_lociStitched	chr7(.):16095168-16096263	0.6053
1_MACS_peak_25163_lociStitched	chr7(.):16153115-16154687	0.5315
1_MACS_peak_25164_lociStitched	chr7(.):16459842-16461843	2.4027
1_MACS_peak_25165_lociStitched	chr7(.):16684019-16686386	2.2845
1_MACS_peak_25166_lociStitched	chr7(.):16792664-16794059	0.7222
1_MACS_peak_25167_lociStitched	chr7(.):17273471-17274404	0.6144
1_MACS_peak_25168_lociStitched	chr7(.):17337522-17339615	1.0694
1_MACS_peak_25169_lociStitched	chr7(.):17693048-17696200	1.0291
1_MACS_peak_25170_lociStitched	chr7(.):17729004-17730808	0.9468
1_MACS_peak_25171_lociStitched	chr7(.):17978652-17981070	2.3893
1_MACS_peak_25172_lociStitched	chr7(.):18125529-18126522	0.933
1_MACS_peak_25173_lociStitched	chr7(.):18217349-18218434	0.9541
1_MACS_peak_25174_lociStitched	chr7(.):18429484-18430976	0.569
1_MACS_peak_25175_lociStitched	chr7(.):18459840-18460953	0.6311
1_MACS_peak_25176_lociStitched	chr7(.):18534219-18537500	1.2612
2_MACS_peak_25177_lociStitched	chr7(.):18545187-18549698	0.9262
2_MACS_peak_25179_lociStitched	chr7(.):18556337-18561296	0.9144
1_MACS_peak_25181_lociStitched	chr7(.):18632902-18633962	0.5117
1_MACS_peak_25182_lociStitched	chr7(.):19146640-19147695	0.5828
1_MACS_peak_25183_lociStitched	chr7(.):19155650-19157754	0.9953
1_MACS_peak_25184_lociStitched	chr7(.):19747811-19749062	0.8673
1_MACS_peak_25185_lociStitched	chr7(.):20104369-20105845	0.671
1_MACS_peak_25186_lociStitched	chr7(.):20152595-20154635	0.5663
1_MACS_peak_25187_lociStitched	chr7(.):20185729-20187203	0.6997
3_MACS_peak_25188_lociStitched	chr7(.):20230064-20241673	0.5478
1_MACS_peak_25191_lociStitched	chr7(.):20254689-20262549	3.7713
2_MACS_peak_25192_lociStitched	chr7(.):20276862-20282060	1.0597
1_MACS_peak_25194_lociStitched	chr7(.):20310038-20311460	0.8839
1_MACS_peak_25195_lociStitched	chr7(.):20322559-20325186	1.2121
1_MACS_peak_25196_lociStitched	chr7(.):20339203-20341595	0.6054
1_MACS_peak_25197_lociStitched	chr7(.):20350264-20351393	0.7442
1_MACS_peak_25198_lociStitched	chr7(.):20367253-20373475	4.4913
2_MACS_peak_25199_lociStitched	chr7(.):20428160-20436914	0.9501
3_MACS_peak_25201_lociStitched	chr7(.):20471577-20490632	1.2914
1_MACS_peak_25204_lociStitched	chr7(.):20637525-20638466	0.6242
1_MACS_peak_25205_lociStitched	chr7(.):20776933-20778501	1.1146
1_MACS_peak_25206_lociStitched	chr7(.):20817136-20818066	0.6026
1_MACS_peak_25207_lociStitched	chr7(.):20836326-20838893	1.7147
2_MACS_peak_25208_lociStitched	chr7(.):21391529-21396274	0.9902
1_MACS_peak_25210_lociStitched	chr7(.):21465929-21468745	1.408
1_MACS_peak_25211_lociStitched	chr7(.):21619302-21620634	0.5847
1_MACS_peak_25212_lociStitched	chr7(.):21936765-21938890	1.5712
1_MACS_peak_25213_lociStitched	chr7(.):21983761-21986520	2.967
1_MACS_peak_25214_lociStitched	chr7(.):22122185-22123782	1.1783
1_MACS_peak_25215_lociStitched	chr7(.):22135631-22137377	0.9973
2_MACS_peak_25216_lociStitched	chr7(.):22390042-22397124	0.4169
3_MACS_peak_25218_lociStitched	chr7(.):22474360-22488149	0.676
2_MACS_peak_25221_lociStitched	chr7(.):22520919-22528958	0.4933
1_MACS_peak_25223_lociStitched	chr7(.):22539075-22540292	0.9373
1_MACS_peak_25224_lociStitched	chr7(.):22602107-22606051	0.7365
1_MACS_peak_25225_lociStitched	chr7(.):22622742-22624012	0.5802
1_MACS_peak_25226_lociStitched	chr7(.):22752136-22753018	0.5735
1_MACS_peak_25227_lociStitched	chr7(.):22765149-22766479	0.7094
1_MACS_peak_25228_lociStitched	chr7(.):22804771-22806092	0.4776
1_MACS_peak_25229_lociStitched	chr7(.):22849103-22851483	0.8133
1_MACS_peak_25230_lociStitched	chr7(.):22861487-22863373	1.4259
1_MACS_peak_25231_lociStitched	chr7(.):22893120-22895215	1.5498
1_MACS_peak_25232_lociStitched	chr7(.):23052286-23054673	0.8405
1_MACS_peak_25233_lociStitched	chr7(.):23144618-23146732	1.0106
1_MACS_peak_25234_lociStitched	chr7(.):23220731-23222719	1.4101
2_MACS_peak_25235_lociStitched	chr7(.):23273346-23282998	0.4357
1_MACS_peak_25237_lociStitched	chr7(.):23312246-23314107	2.3468
1_MACS_peak_25238_lociStitched	chr7(.):23338286-23339905	0.9188
1_MACS_peak_25239_lociStitched	chr7(.):23412265-23413982	0.6218
2_MACS_peak_25240_lociStitched	chr7(.):23508399-23514812	0.692
2_MACS_peak_25242_lociStitched	chr7(.):23570417-23580421	0.6516
1_MACS_peak_25244_lociStitched	chr7(.):23636595-23638275	0.8479
1_MACS_peak_25245_lociStitched	chr7(.):23719450-23720390	0.4853
1_MACS_peak_25246_lociStitched	chr7(.):24113577-24115457	1.5761
1_MACS_peak_25247_lociStitched	chr7(.):24481422-24482142	0.5251
1_MACS_peak_25248_lociStitched	chr7(.):24611831-24614417	1.0403
1_MACS_peak_25249_lociStitched	chr7(.):24635179-24636021	0.9175
1_MACS_peak_25250_lociStitched	chr7(.):24772011-24774091	0.9524
1_MACS_peak_25251_lociStitched	chr7(.):24796387-24797971	0.907
1_MACS_peak_25252_lociStitched	chr7(.):24859674-24862206	2.4593
1_MACS_peak_25253_lociStitched	chr7(.):24874869-24877000	1.0643
1_MACS_peak_25254_lociStitched	chr7(.):24916696-24918919	1.0108
3_MACS_peak_25255_lociStitched	chr7(.):24928120-24939974	0.2701
2_MACS_peak_25258_lociStitched	chr7(.):24953480-24958479	0.4295
2_MACS_peak_25260_lociStitched	chr7(.):25002447-25006972	0.7101
1_MACS_peak_25262_lociStitched	chr7(.):25018303-25022182	2.4002
1_MACS_peak_25263_lociStitched	chr7(.):25069893-25072167	1.5244
1_MACS_peak_25264_lociStitched	chr7(.):25133020-25134316	0.5909
1_MACS_peak_25265_lociStitched	chr7(.):25163828-25166063	1.3793
1_MACS_peak_25266_lociStitched	chr7(.):25218969-25220816	1.0318
1_MACS_peak_25267_lociStitched	chr7(.):25493612-25495326	0.759
1_MACS_peak_25268_lociStitched	chr7(.):25642362-25643485	0.9733
1_MACS_peak_25269_lociStitched	chr7(.):25764562-25766526	0.9087
2_MACS_peak_25270_lociStitched	chr7(.):25891128-25897092	0.5178
1_MACS_peak_25272_lociStitched	chr7(.):25932389-25936022	1.4147
2_MACS_peak_25273_lociStitched	chr7(.):25979918-25992244	1.5239
2_MACS_peak_25275_lociStitched	chr7(.):26002319-26012257	3.263
1_MACS_peak_25277_lociStitched	chr7(.):26037271-26039285	0.5751
1_MACS_peak_25278_lociStitched	chr7(.):26049112-26053078	2.0422
1_MACS_peak_25279_lociStitched	chr7(.):26077680-26078800	0.7198
1_MACS_peak_25280_lociStitched	chr7(.):26136688-26137728	0.541
1_MACS_peak_25281_lociStitched	chr7(.):26156388-26157717	0.595
1_MACS_peak_25282_lociStitched	chr7(.):26190996-26197887	1.9953
1_MACS_peak_25283_lociStitched	chr7(.):26238743-26242799	4.0814
1_MACS_peak_25284_lociStitched	chr7(.):26415637-26417064	0.4739
1_MACS_peak_25285_lociStitched	chr7(.):26437414-26439385	1.3476
1_MACS_peak_25286_lociStitched	chr7(.):26727990-26729368	0.5323
1_MACS_peak_25287_lociStitched	chr7(.):26902878-26905287	2.3812
1_MACS_peak_25288_lociStitched	chr7(.):27134969-27136771	0.9132
1_MACS_peak_25289_lociStitched	chr7(.):27189816-27190965	0.8241
1_MACS_peak_25290_lociStitched	chr7(.):27200115-27201049	0.5663
1_MACS_peak_25291_lociStitched	chr7(.):27212505-27213419	0.4783
1_MACS_peak_25292_lociStitched	chr7(.):27701439-27703943	1.4993
1_MACS_peak_25293_lociStitched	chr7(.):27778875-27781074	1.3655
2_MACS_peak_25294_lociStitched	chr7(.):28125545-28128775	0.5378
1_MACS_peak_25296_lociStitched	chr7(.):28190785-28192683	0.6524
1_MACS_peak_25297_lociStitched	chr7(.):28219901-28220444	0.769
1_MACS_peak_25298_lociStitched	chr7(.):28448731-28449869	0.6029
1_MACS_peak_25299_lociStitched	chr7(.):28651634-28652593	0.4752
1_MACS_peak_25300_lociStitched	chr7(.):28660663-28662141	0.9165
1_MACS_peak_25301_lociStitched	chr7(.):28854248-28856093	1.1839
1_MACS_peak_25302_lociStitched	chr7(.):28893166-28894405	0.8993
1_MACS_peak_25303_lociStitched	chr7(.):29234122-29236820	0.7058
1_MACS_peak_25304_lociStitched	chr7(.):29602048-29605238	2.0571
1_MACS_peak_25305_lociStitched	chr7(.):29678403-29680733	1.3179
1_MACS_peak_25306_lociStitched	chr7(.):29694912-29698613	1.743
4_MACS_peak_25307_lociStitched	chr7(.):29706320-29726184	0.709
1_MACS_peak_25311_lociStitched	chr7(.):29837554-29838751	0.7108
1_MACS_peak_25312_lociStitched	chr7(.):30028539-30029461	0.6984
2_MACS_peak_25313_lociStitched	chr7(.):30065588-30072876	0.8382
2_MACS_peak_25315_lociStitched	chr7(.):30119935-30127847	0.3774
1_MACS_peak_25317_lociStitched	chr7(.):30173977-30176039	1.0091
1_MACS_peak_25318_lociStitched	chr7(.):30182974-30184183	0.4883
1_MACS_peak_25319_lociStitched	chr7(.):30202583-30203890	0.5618
1_MACS_peak_25320_lociStitched	chr7(.):30218139-30219377	0.7517
1_MACS_peak_25321_lociStitched	chr7(.):30240937-30241627	0.4931
1_MACS_peak_25322_lociStitched	chr7(.):30264950-30266053	0.7124
1_MACS_peak_25323_lociStitched	chr7(.):30278062-30279705	0.6579
1_MACS_peak_25324_lociStitched	chr7(.):30323294-30326518	1.9558
2_MACS_peak_25325_lociStitched	chr7(.):30360155-30370873	0.758
1_MACS_peak_25327_lociStitched	chr7(.):30386602-30389362	1.7089
1_MACS_peak_25328_lociStitched	chr7(.):30517504-30519641	1.4431
1_MACS_peak_25329_lociStitched	chr7(.):30543380-30545477	1.822
1_MACS_peak_25330_lociStitched	chr7(.):30585996-30587052	0.5563
1_MACS_peak_25331_lociStitched	chr7(.):30633188-30636302	2.0899
1_MACS_peak_25332_lociStitched	chr7(.):30810233-30812071	1.5026
1_MACS_peak_25333_lociStitched	chr7(.):30834669-30837206	0.7083
1_MACS_peak_25334_lociStitched	chr7(.):31013504-31015329	1.064
1_MACS_peak_25335_lociStitched	chr7(.):31210337-31211405	0.7277
2_MACS_peak_25336_lociStitched	chr7(.):32529125-32536169	0.7057
1_MACS_peak_25338_lociStitched	chr7(.):32688100-32689195	0.5731
1_MACS_peak_25339_lociStitched	chr7(.):32731678-32732938	0.6426
3_MACS_peak_25340_lociStitched	chr7(.):32766946-32778793	0.6774
1_MACS_peak_25343_lociStitched	chr7(.):32785759-32786541	0.5267
1_MACS_peak_25344_lociStitched	chr7(.):32796696-32798397	1.0237
1_MACS_peak_25345_lociStitched	chr7(.):32929371-32932917	2.9751
1_MACS_peak_25346_lociStitched	chr7(.):32982046-32983147	0.8179
1_MACS_peak_25347_lociStitched	chr7(.):32996448-32997874	1.1979
1_MACS_peak_25348_lociStitched	chr7(.):33080078-33081198	0.6915
1_MACS_peak_25349_lociStitched	chr7(.):33101517-33103446	1.7929
1_MACS_peak_25350_lociStitched	chr7(.):33148114-33149803	0.9986
1_MACS_peak_25351_lociStitched	chr7(.):33168054-33169929	1.0495
1_MACS_peak_25352_lociStitched	chr7(.):33230304-33231431	0.5408
1_MACS_peak_25353_lociStitched	chr7(.):33789296-33790628	0.5395
1_MACS_peak_25354_lociStitched	chr7(.):33943971-33944967	0.561
1_MACS_peak_25355_lociStitched	chr7(.):33971800-33972717	0.4644
1_MACS_peak_25356_lociStitched	chr7(.):34757779-34759486	0.9735
2_MACS_peak_25357_lociStitched	chr7(.):34773747-34780439	0.9286
1_MACS_peak_25359_lociStitched	chr7(.):34794013-34796452	0.9267
1_MACS_peak_25360_lociStitched	chr7(.):35021802-35023050	0.7468
1_MACS_peak_25361_lociStitched	chr7(.):35062211-35065248	2.0428
1_MACS_peak_25362_lociStitched	chr7(.):35073754-35078325	1.1507
1_MACS_peak_25363_lociStitched	chr7(.):35221232-35222265	0.6449
1_MACS_peak_25364_lociStitched	chr7(.):35685841-35686799	0.527
1_MACS_peak_25365_lociStitched	chr7(.):35733634-35735587	2.7279
1_MACS_peak_25366_lociStitched	chr7(.):35749043-35750264	0.6037
2_MACS_peak_25367_lociStitched	chr7(.):35764235-35771247	1.6014
1_MACS_peak_25369_lociStitched	chr7(.):35839506-35841899	3.4833
1_MACS_peak_25370_lociStitched	chr7(.):36191841-36193708	0.6212
1_MACS_peak_25371_lociStitched	chr7(.):36311289-36311625	0.9904
1_MACS_peak_25372_lociStitched	chr7(.):36331254-36332441	0.7426
1_MACS_peak_25373_lociStitched	chr7(.):36342453-36343962	0.5869
1_MACS_peak_25374_lociStitched	chr7(.):36351584-36353028	0.7026
1_MACS_peak_25375_lociStitched	chr7(.):36406053-36407261	0.8265
1_MACS_peak_25376_lociStitched	chr7(.):36428594-36430764	2.2378
1_MACS_peak_25377_lociStitched	chr7(.):36566133-36566834	0.4563
3_MACS_peak_25378_lociStitched	chr7(.):36982642-36998119	0.3019
3_MACS_peak_25381_lociStitched	chr7(.):37244012-37253059	0.6803
1_MACS_peak_25384_lociStitched	chr7(.):37294341-37295763	0.774
3_MACS_peak_25385_lociStitched	chr7(.):37375187-37393658	0.8277
2_MACS_peak_25388_lociStitched	chr7(.):37433749-37436065	0.5267
1_MACS_peak_25390_lociStitched	chr7(.):37447865-37448969	0.6008
1_MACS_peak_25391_lociStitched	chr7(.):37487612-37489339	1.0697
2_MACS_peak_25392_lociStitched	chr7(.):37527602-37535520	0.2662
1_MACS_peak_25394_lociStitched	chr7(.):37684801-37685909	0.8791
1_MACS_peak_25395_lociStitched	chr7(.):37825926-37827129	0.7478
2_MACS_peak_25396_lociStitched	chr7(.):37854929-37861692	0.4256
1_MACS_peak_25398_lociStitched	chr7(.):37959640-37961545	2.763
1_MACS_peak_25399_lociStitched	chr7(.):38217047-38218529	1.4378
1_MACS_peak_25400_lociStitched	chr7(.):38335107-38336579	0.5039
1_MACS_peak_25401_lociStitched	chr7(.):38350546-38351813	0.6518
1_MACS_peak_25402_lociStitched	chr7(.):38375064-38376056	0.5916
6_MACS_peak_25403_lociStitched	chr7(.):38383690-38408547	1.1289
1_MACS_peak_25409_lociStitched	chr7(.):38432699-38434538	0.6817
1_MACS_peak_25410_lociStitched	chr7(.):38464441-38465361	0.5502
1_MACS_peak_25411_lociStitched	chr7(.):38502910-38503829	0.7244
2_MACS_peak_25412_lociStitched	chr7(.):38944228-38949217	0.5135
1_MACS_peak_25414_lociStitched	chr7(.):39605149-39606830	1.628
2_MACS_peak_25415_lociStitched	chr7(.):39628679-39632789	0.4581
1_MACS_peak_25417_lociStitched	chr7(.):39662140-39664581	1.9823
1_MACS_peak_25418_lociStitched	chr7(.):39772235-39773907	1.4905
1_MACS_peak_25419_lociStitched	chr7(.):39894317-39894976	0.4803
1_MACS_peak_25420_lociStitched	chr7(.):39987765-39992182	2.5862
1_MACS_peak_25421_lociStitched	chr7(.):40173401-40174929	1.7764
1_MACS_peak_25422_lociStitched	chr7(.):40273247-40274568	0.5826
1_MACS_peak_25423_lociStitched	chr7(.):40367411-40368526	0.6013
1_MACS_peak_25424_lociStitched	chr7(.):40432891-40434013	0.6602
1_MACS_peak_25425_lociStitched	chr7(.):40513720-40515792	0.703
1_MACS_peak_25426_lociStitched	chr7(.):40591244-40592268	0.5191
1_MACS_peak_25427_lociStitched	chr7(.):40683113-40685733	1.2805
1_MACS_peak_25428_lociStitched	chr7(.):40732610-40734495	0.697
1_MACS_peak_25429_lociStitched	chr7(.):41131888-41133335	1.0368
1_MACS_peak_25430_lociStitched	chr7(.):41244520-41246881	0.9409
2_MACS_peak_25431_lociStitched	chr7(.):41667872-41671105	0.6221
1_MACS_peak_25433_lociStitched	chr7(.):41743866-41745919	1.2512
1_MACS_peak_25434_lociStitched	chr7(.):41771060-41772048	0.6851
1_MACS_peak_25435_lociStitched	chr7(.):41920292-41922590	1.069
1_MACS_peak_25436_lociStitched	chr7(.):41982704-41984710	1.0342
1_MACS_peak_25437_lociStitched	chr7(.):42275589-42277902	1.752
1_MACS_peak_25438_lociStitched	chr7(.):42377590-42378445	0.4884
1_MACS_peak_25439_lociStitched	chr7(.):42927711-42929201	0.8271
1_MACS_peak_25440_lociStitched	chr7(.):42950662-42952531	1.8891
1_MACS_peak_25441_lociStitched	chr7(.):42970811-42972884	2.1436
1_MACS_peak_25442_lociStitched	chr7(.):42984743-42986496	1.1537
2_MACS_peak_25443_lociStitched	chr7(.):43111176-43116931	1.1334
2_MACS_peak_25445_lociStitched	chr7(.):43149502-43153630	1.2038
1_MACS_peak_25447_lociStitched	chr7(.):43527734-43528951	0.8172
1_MACS_peak_25448_lociStitched	chr7(.):43611997-43613044	0.5646
2_MACS_peak_25449_lociStitched	chr7(.):43621723-43627339	0.7585
1_MACS_peak_25451_lociStitched	chr7(.):43685377-43691171	1.5365
1_MACS_peak_25452_lociStitched	chr7(.):43698297-43699288	0.5508
2_MACS_peak_25453_lociStitched	chr7(.):43768252-43774719	0.6017
2_MACS_peak_25455_lociStitched	chr7(.):43795654-43799241	0.9015
1_MACS_peak_25457_lociStitched	chr7(.):43873912-43875145	0.5711
1_MACS_peak_25458_lociStitched	chr7(.):43907154-43909543	1.0011
1_MACS_peak_25459_lociStitched	chr7(.):43945158-43947026	1.1725
1_MACS_peak_25460_lociStitched	chr7(.):43965151-43966989	1.7156
1_MACS_peak_25461_lociStitched	chr7(.):44057803-44059854	1.2336
3_MACS_peak_25462_lociStitched	chr7(.):44078198-44087111	0.9517
1_MACS_peak_25465_lociStitched	chr7(.):44121150-44123110	1.2841
1_MACS_peak_25466_lociStitched	chr7(.):44136168-44138250	0.978
1_MACS_peak_25467_lociStitched	chr7(.):44162056-44164047	1.2016
1_MACS_peak_25468_lociStitched	chr7(.):44240251-44241272	0.6511
1_MACS_peak_25469_lociStitched	chr7(.):44296550-44298672	1.6472
1_MACS_peak_25470_lociStitched	chr7(.):44349106-44350102	0.9722
1_MACS_peak_25471_lociStitched	chr7(.):44529077-44531232	3.0357
2_MACS_peak_25472_lociStitched	chr7(.):44612807-44623005	0.8206
1_MACS_peak_25474_lociStitched	chr7(.):44645009-44647511	2.1814
3_MACS_peak_25475_lociStitched	chr7(.):44661749-44680203	1.5307
1_MACS_peak_25478_lociStitched	chr7(.):44774603-44776022	0.6264
1_MACS_peak_25479_lociStitched	chr7(.):44787158-44792198	2.2797
1_MACS_peak_25480_lociStitched	chr7(.):44835161-44838083	3.4622
1_MACS_peak_25481_lociStitched	chr7(.):44886594-44889198	3.9741
1_MACS_peak_25482_lociStitched	chr7(.):44923963-44926481	2.6191
3_MACS_peak_25483_lociStitched	chr7(.):45025203-45042118	0.9047
1_MACS_peak_25486_lociStitched	chr7(.):45065223-45068679	3.0899
1_MACS_peak_25487_lociStitched	chr7(.):45128335-45129145	0.3891
1_MACS_peak_25488_lociStitched	chr7(.):45150318-45152477	2.0782
1_MACS_peak_25489_lociStitched	chr7(.):45243289-45244622	0.8725
1_MACS_peak_25490_lociStitched	chr7(.):45367095-45368982	0.7284
1_MACS_peak_25491_lociStitched	chr7(.):45381304-45382812	0.8719
4_MACS_peak_25492_lociStitched	chr7(.):45439775-45451097	0.9578
2_MACS_peak_25496_lociStitched	chr7(.):45484608-45491804	0.708
2_MACS_peak_25498_lociStitched	chr7(.):45613432-45615304	1.4053
1_MACS_peak_25500_lociStitched	chr7(.):45807483-45809575	1.9134
1_MACS_peak_25501_lociStitched	chr7(.):45911901-45913126	0.521
2_MACS_peak_25502_lociStitched	chr7(.):45959715-45963273	0.6775
1_MACS_peak_25504_lociStitched	chr7(.):46016729-46019516	1.0211
1_MACS_peak_25505_lociStitched	chr7(.):46042935-46046780	1.6691
1_MACS_peak_25506_lociStitched	chr7(.):46054730-46055768	0.562
2_MACS_peak_25507_lociStitched	chr7(.):46065849-46069594	0.5729
1_MACS_peak_25509_lociStitched	chr7(.):46191936-46194772	1.9085
1_MACS_peak_25510_lociStitched	chr7(.):46512127-46513623	0.4779
1_MACS_peak_25511_lociStitched	chr7(.):46583399-46584875	0.6869
1_MACS_peak_25512_lociStitched	chr7(.):46707484-46708338	0.5453
1_MACS_peak_25513_lociStitched	chr7(.):46718772-46720779	0.9951
1_MACS_peak_25514_lociStitched	chr7(.):47293550-47294644	0.5374
1_MACS_peak_25515_lociStitched	chr7(.):47513132-47522813	2.9711
1_MACS_peak_25516_lociStitched	chr7(.):47533218-47538995	1.8432
1_MACS_peak_25517_lociStitched	chr7(.):47567678-47568892	0.5232
3_MACS_peak_25518_lociStitched	chr7(.):47610197-47622358	0.8312
1_MACS_peak_25521_lociStitched	chr7(.):47666464-47668540	1.3944
1_MACS_peak_25522_lociStitched	chr7(.):47685561-47688236	2.1035
1_MACS_peak_25523_lociStitched	chr7(.):47700520-47701440	0.5136
1_MACS_peak_25524_lociStitched	chr7(.):47708066-47712507	5.606
1_MACS_peak_25525_lociStitched	chr7(.):47753891-47755797	0.9714
1_MACS_peak_25526_lociStitched	chr7(.):47976868-47978707	0.658
1_MACS_peak_25527_lociStitched	chr7(.):48017899-48020015	1.7417
1_MACS_peak_25528_lociStitched	chr7(.):48030667-48032575	1.5271
2_MACS_peak_25529_lociStitched	chr7(.):48124116-48129827	2.3426
1_MACS_peak_25531_lociStitched	chr7(.):48178916-48180752	0.7063
1_MACS_peak_25532_lociStitched	chr7(.):48221940-48223420	0.6343
1_MACS_peak_25533_lociStitched	chr7(.):48293471-48295848	1.4319
1_MACS_peak_25534_lociStitched	chr7(.):48337617-48339666	0.7653
1_MACS_peak_25535_lociStitched	chr7(.):49334206-49335120	0.3437
1_MACS_peak_25536_lociStitched	chr7(.):49371734-49374695	1.3525
1_MACS_peak_25537_lociStitched	chr7(.):49429621-49430333	0.4291
1_MACS_peak_25538_lociStitched	chr7(.):49482489-49484217	0.6125
